,HPSE,HPSE2,GLB1,GUSB,HYAL3,GNS,HYAL4,HYAL1,HYAL2,SPAM1,HGSNAT,GALNS,IDUA,HS3ST3B1,SGSH,HEXB,NAGLU,IDS,ARSB
SIDM00203,-0.6009993353761379,-0.6901909256375759,1.3440129004071069,1.8458901991526715,-0.6899005265431346,0.9387908576542762,-0.7729237154602512,-0.7239313632851494,1.009962142263783,-0.8751264606577301,-0.13034491358840164,0.5094867225466881,-0.924755585082519,-0.7623659329438764,-0.7814959143074233,1.0461908921275003,0.06277736783578465,0.07997810682153389,-0.7421845131388233
SIDM00896,-0.6905587948561215,-0.5450136431180825,1.9695424689133423,2.4491617012017817,-0.7911432362097213,1.7522020233011224,-0.6314574723886713,-0.754086723336861,0.7957492301356716,-0.8816959585604587,-0.18248699079943057,0.21134706397631697,-0.7938513582205978,0.04777610878558866,-0.3862460255166081,2.56290380004706,1.208324002915755,0.5375142426846947,-0.6840269698393738
SIDM00285,-0.5870977938058061,-0.7643318555084937,1.2201430666979816,1.8859308618530382,-0.7307423806273513,0.4845162831488979,-0.8338789332238238,-0.7216190160546827,1.124490023606582,-0.9250634222524675,-0.2596624363638469,0.3258811953659173,-0.9266972726913865,-0.7909715892327455,-0.648235272224806,1.6445971515333262,0.656061684847942,0.9483405142743664,-0.8150513806505552
SIDM00930,-0.6110288890963352,-0.6750023975187599,1.4756069443842974,1.6322295556741,-0.667936591267004,1.1148434649674375,-0.6870381401214963,-0.7150576939151456,0.8482788740306129,-0.9249150206574782,-0.35222959241011126,0.11394822878690507,-0.874522578480382,-0.00046230421214505117,-0.6636678036095399,2.939799932513289,0.289168676964195,0.2190626634484922,-0.578093032032428
SIDM00205,-0.3435492212732611,-0.6408579691983941,1.4793563112378878,1.7643460561689221,-0.7918461287712181,0.697590562045629,-0.7814942432828299,-0.7649932313578083,0.25101426821304496,-0.8566995309876149,-0.09048313063980695,0.758081720644505,-0.8603990437703802,-0.6968196484840204,-0.7341264114872227,2.3763007374273304,-0.7299926546424714,0.050430787468961145,-0.8258268079542727
SIDM00535,-0.6103302735033278,-0.6447145087244095,1.9728920487029735,2.2691490586071272,-0.7825284749205491,1.7257856596332086,-0.6261262501729236,-0.6395144019686319,1.2653719331966515,-0.9018549491324966,0.4151857200200733,0.6845362891754095,-0.9084935161441804,0.5145393824284179,-0.5753995216247814,3.053447408941121,0.895195275059433,0.4095121639088442,-0.8171772594633224
SIDM01175,-0.5706847705370669,-0.7022942416264186,1.2762180931959322,2.050695366942775,-0.7143734959362499,1.2319234855812844,-0.7015346953240938,-0.7517267575730984,0.5033399579898928,-0.8810274807678841,-0.006784202054505908,0.5687182216456872,-0.8430966626032206,-0.677225297531193,-0.5035408747257272,2.432021516651713,0.2288874753257077,0.896577362333771,-0.5664017044523243
SIDM00832,-0.4120041696574351,-0.713144607155124,2.020338680624379,2.227338264834327,-0.6592561079105416,0.9205285038496688,-0.7103337512263075,-0.7022716636777279,1.0138665377626455,-0.8711874518804525,-0.30197200153961945,0.48674972311766573,-0.9547955486000761,-0.647919245061252,-0.6336610164633297,2.576584194970422,0.549724299562679,-0.7180350072343619,-0.7662172689216105
SIDM00528,-0.3772193803777248,-0.7146707757917493,1.6626821113779366,2.3758319535918027,-0.7556818041970991,0.9567835024560347,-0.7045438984216654,-0.7398334316355982,1.0478060486814478,-0.9345102330608313,-0.3237226526272045,1.0953589635369003,-0.9561657909451323,-0.801574708173312,-0.6467676186396532,2.1286586034970463,0.15988025822911783,0.01629710763091866,-0.6248446144341618
SIDM00371,-0.29064480812443744,-0.6949138815322553,1.7924152778792457,1.8483279355505846,-0.8117464411429864,1.2675023654757627,-0.7452612266587917,-0.7059168580952861,1.2835742571075446,-0.8856318820491463,-0.0918543175703959,0.5363976900810147,-0.8572084319861839,-0.6958741060621123,-0.6327016659426377,2.309534212516191,0.6661642520187574,0.7329061531460962,-0.6453898815755155
SIDM00688,-0.6651446208339638,-0.6718351799131459,1.238977036486246,2.2717456900674646,-0.7077640035538414,1.2508695730531987,-0.5515292529107563,-0.6855106334174448,0.8341649774406144,-0.8280004789859331,-0.5024010733369955,-0.23830507502646722,-0.9233947509207172,0.3342544825570305,-0.4277035160646884,2.634789352394703,1.0820901279244348,0.8699015798719397,-0.6924110069719115
SIDM00583,1.0420964671227704,-0.7691740230850623,1.0799702530771034,1.7515213082458976,-0.7411603923807301,1.0166199500915802,-0.7584965643209329,-0.7609851060762522,1.0832350486516347,-0.9072368080737383,-0.49600719435580143,0.5435555959132341,-0.9360510933596967,-0.6602630674765986,-0.5988167489333585,2.4199811280349395,0.05727421890689718,1.2950167529466525,-0.5058848828097168
SIDM00188,-0.5945811948817408,-0.6516542915982053,1.6764374095525456,2.1056734707125213,-0.7718433324697129,1.5980590797164143,-0.7439025537726992,-0.6890702211882033,0.3688155005475909,-0.9090746371386725,-0.10620050993869996,0.6689014204020796,-0.9595628532320284,-0.6487194819697701,-0.6145334154602933,2.4362081991112348,0.44124198860618824,0.599719543568345,-0.7946153066689795
SIDM00096,-0.6552334410409506,-0.6326301234921061,1.3361437284304776,2.4918847001389612,-0.6107962625611021,0.7105222187828246,-0.7208632964076357,-0.7385752124347628,0.4993424163420025,-0.8773849432425959,-0.35625810491062093,0.18753017508852982,-0.9224724585452028,0.19360008077462126,-0.7090893944687009,2.3581604429885092,0.1547263571769966,0.6290585682444827,-0.37047449085855205
SIDM00379,0.23690256879658614,-0.6799281548288992,1.377301606049812,2.110020392770573,-0.6548236514352342,1.218600491361362,-0.8313156577184729,-0.8018074765675218,0.9011591253459788,-0.9076142350326605,-0.3818683553500807,0.43002932248805265,-0.9658100983257071,-0.2536920120646369,-0.5190816036704612,2.62560035467805,0.047336953939121434,0.4826391258172897,-0.5435342051811476
SIDM00381,-0.19889273899234292,-0.6946249242963298,1.3686291856078954,2.4917744747778854,-0.6588792358194854,0.9803337037150633,-0.8727535813882186,-0.43442393984146205,0.7171204701285898,-0.9565950365673145,-0.296444878912851,0.8708733232630358,-0.9581332211764519,-0.7213093827621768,-0.6480985728230666,2.742211882219908,-0.1642416474962462,0.1450925882405137,-0.6680976974092901
SIDM00606,0.8870040932579037,-0.6771227576718339,1.5319733633816977,2.0944000297857706,-0.6849325332209413,1.054108841007944,-0.8334556657997384,-0.2773034405586593,0.9290616716304219,-0.941719319710738,-0.494253322638305,0.4094152328631094,-0.987676602056636,-0.3331941366602563,-0.6643467801639605,2.385487732110873,0.5106693724636682,0.4319646406752367,-0.7430240016737857
SIDM00541,-0.6548833994908319,-0.5802170613034948,2.143531922379696,2.417348309513206,-0.6072576564482817,1.1411120873780054,-0.7239099102179446,-0.6567367928221627,0.649819812143286,-0.9535055173082246,-0.4132292770360386,0.4588092614501894,-0.9725543922120449,-0.636196424704386,-0.755376549579712,2.7105372046552585,0.4310084155887615,-0.011146939061910398,-0.806444974315881
SIDM00808,-0.5189650455370809,-0.8776257713667082,1.4804174759498996,2.3888101563043187,-0.9560625269367234,0.9664343179737017,-0.034939491432523194,-0.6913977331088835,0.036396472940437755,-0.8978717866648435,-0.1936015148556412,0.26432284205642764,-0.921155955120717,-0.5871383617997956,-0.6546842029505554,2.163039914849087,0.48767119280591664,0.7266923071510154,-0.45833059115790437
SIDM00377,-0.31733133664704694,-0.6812142678725802,1.5082345781910216,1.7788699185221344,-0.7201232311824465,1.5667605246231342,-0.8644844091931171,-0.7198531500982992,0.7592903065025551,-0.9041688185362167,-0.3108864612401808,1.1283399394676745,-0.9931145439616293,-0.31060613583149654,-0.605411549871947,2.399298983319941,0.7826347008391529,0.36849371711339174,-0.5959013779447515
SIDM00289,-0.23844258460118664,-0.763116419266157,1.0450668217769994,2.390743906214097,-0.7101148919300211,0.5167001374321492,-0.60087704020032,-0.6923820142889696,-0.03377537312019356,-0.9245880494387619,-0.4253722329784373,0.04867387049745738,-0.937564997391797,-0.22581692012755614,-0.6895890185774737,2.0244390560805376,0.19631024784600273,-0.14067145198008918,-0.7979945220667983
SIDM00064,-0.263307124236326,-0.6475721862795615,1.6665737794413151,1.7143812962640335,-0.8190711653097702,1.56007411084724,-0.7973522903204576,-0.6682321477618436,1.3690027642482676,-0.8459476511563069,-0.39537497218977036,0.35604664805424846,-0.9794117205562817,-0.5819463505301523,-0.5402992392126209,2.7394428706932086,0.3582599906518951,0.19814852498851276,-0.45851656636193594
SIDM01097,-0.09007488828243247,-0.7663635471533446,1.5399785670010104,2.1538576914537453,-0.7979884900302063,0.9367332002653502,-0.7260043471481178,-0.6710684897044803,0.5922102820731693,-0.9339775633655946,-0.3669439280667403,0.0025094401033813533,-1.0112379581915236,-0.6699576653336753,-0.7365143336110461,2.195635121431687,-0.1516434751973759,0.4381367873073947,-0.7369484023592316
SIDM00350,1.3480987660761026,-0.7143057227845733,1.0745070074240353,1.6090825563129956,-0.7449310244279218,0.7395201539690754,-0.6473303413725408,-0.46377588544441684,0.7601164998513934,-0.9301757510448081,0.16401189245876938,0.17029345015063735,-0.8740533162083343,-0.22751598886193397,-0.6970938305624368,2.3306618729139146,0.7141305231869896,0.7298025791599201,-0.7282002401710828
SIDM01163,-0.7022007381915489,-0.7726935188983377,1.280342049481655,2.3109682448974667,-0.8025533158547438,1.1586940603110922,-0.7922608327336121,-0.7041559757086459,0.743913855318511,-0.9936927477071933,-0.35327778772980717,0.2084905734439714,-0.9155667770024347,-0.20074462807296833,-0.5606348417280468,2.7882385508267524,0.22263547626311642,1.1236397904776714,-0.6050712051727778
SIDM00375,0.8510754266696313,-0.6217757521292032,1.6808298878039007,1.801286286113687,-0.8373689375403202,0.8653274449439329,-0.7673484686889251,-0.3080591475845765,0.7692185540385004,-0.9750475133385111,-0.2738393051559424,0.5037478859743568,-0.9042497909941182,-0.7524431139275953,-0.7502081256611509,2.6483982990844566,0.26851684606998627,0.6667820548480897,-0.6574727768761089
SIDM00600,0.521777842420596,-0.7017579937648933,1.28335384161452,1.8632938391884004,-0.7508342269610123,0.9689155393820937,-0.5947855096046379,-0.7329770238083391,0.7659034941446288,-0.843152329296239,-0.15780381827290074,0.31210169478168687,-0.9330856237015267,-0.2898099006070301,-0.5411897001071703,2.6086100084847463,0.04610464861769307,0.6848425838901459,-0.713741258563525
SIDM00367,-0.6324518804066908,-0.7123095349717402,1.6519987184057123,1.9742791700589215,-0.8097282916934218,1.1212729892108502,-0.7781942095030763,-0.713188160499996,0.9830039883143434,-0.8978266376099117,0.06226086356654302,0.04458734370440816,-0.9329795534093484,-0.6596806583243933,-0.6532261531579828,1.8886623122319106,0.38210790980186976,-0.08471150752085935,-0.7634908699838637
SIDM00632,-0.15723423375135806,-0.7161125829867099,1.3954886169206249,2.6124651119096205,-0.8287218101848622,0.4405769120863755,-0.7786288286037584,-0.7343883395443613,-0.17116754430529144,-0.9059829065685302,-0.4931633360206276,-0.18643774821974451,-0.7511230053271648,-0.644121156929435,-0.7179856667092903,2.2392296978689012,-0.36327358330003223,0.8128840515118027,-0.6619443273241286
SIDM00550,0.6454336257176662,-0.6347803141319243,1.6705626316540225,2.21006552985817,-0.8256491509606865,0.7632536117873031,-0.8098247189880426,-0.4331836466032163,0.7546424428780975,-0.8749988235307231,-0.3108261000729885,0.24968405929130008,-0.8839314543229522,-0.532705887308839,-0.7348690829510413,2.06353169031713,0.18616868564237565,0.8160743224927022,-0.9009805083480791
SIDM00230,0.08146664523513715,-0.7072635180929784,0.6381072411424222,2.1239629743227617,-0.5623602416548629,0.7612171531666689,-0.7508043386206513,-0.7401858716869175,0.6777025827403809,-0.9686550088459276,-0.34802080452912487,0.19717185905098109,-0.9257637998194868,-0.4824030691776834,-0.8211563434976077,1.9652300382565662,0.1975041613104082,-0.22984735025217956,-0.768487344650413
SIDM01206,-0.5198326515387023,-0.744696650810978,1.7516050835180983,2.3546311968002875,-0.7770467897015155,0.5856477859148905,-0.7929043077496725,-0.6438820418848149,1.091666442282555,-0.9445937319537395,-0.421663824694127,0.007016831265774862,-1.0305019042149102,-0.6053072465062719,-0.7568117347532821,1.9851458194644607,0.8175555499494537,0.49898043039937984,-0.8087428624718548
SIDM00127,1.0306483396486728,-0.7535883162175507,1.2357584012703067,1.7986954173233192,-0.8075546917153736,0.9465881311052247,-0.738690497887367,-0.7163316540191571,0.6355484188874596,-0.8874853062856275,-0.482155106496322,0.6922826982290099,-0.9047292340907654,-0.687462303212499,-0.5093943466343257,2.2793122323111685,0.5869785748323809,0.9043832401789283,-0.732616692720095
SIDM01042,-0.49503707197704067,-0.5304277367800209,1.5207306043012578,2.7698790229940853,-0.7770203130897918,0.9764089874853897,-0.5997017466378712,-0.62795178054222,0.5259913563421442,-0.8150757011990584,-0.2755484533757167,0.009322208731515208,-0.8491374431555525,-0.7744565828525719,-0.5603294896682898,1.7821449182350564,0.3843876201803127,-0.4536410606777386,-0.8045752840496161
SIDM00491,-0.4550670532135045,-0.5877430079634033,2.0182266980503782,1.8309556491048673,-0.7306153604539695,1.3496094659999331,-0.7729219348372978,-0.7162702803860457,1.3034722883540453,-0.859678883825086,-0.48776641100150897,0.4626925921206011,-0.9548123565778324,-0.34854742606547146,-0.6454322760012723,2.503650876575252,-0.038443150984433024,0.23507997205261996,-0.5813776520531049
SIDM00488,0.17886905101162792,-0.6779402331741446,1.4683324990478237,2.45569278707662,-0.6066263929986898,0.7706504327040031,-0.6862199038619179,-0.7372973728168393,0.6955041925948614,-0.9145495923017101,0.08710765230305495,-0.07544627399311703,-0.8664326647388928,-0.6834103326193799,-0.7856569795628046,2.262737550810928,0.29870726404141384,0.7436087985314824,-0.7690494652387919
SIDM00190,-0.21643712195231848,-0.7506775485214822,1.8952080709516426,2.159435202523037,-0.5814739862595643,1.471213995356622,-0.7875552230466103,-0.6737216769895232,0.8579042905434277,-0.8978817625108271,-0.4047462588381429,0.30467780787177523,-0.9239339705636607,-0.6879030252655568,-0.5060833517216835,2.768273719516838,0.48012478314852447,0.4290910967288329,-0.4037371673625412
SIDM00542,-0.24801625029984128,-0.7908376822984298,2.2005398341701863,2.4846996561841475,-0.8350055506130384,1.6130850707280193,-0.8000735892594557,-0.6811110615116196,1.131786299874157,-0.9021667332572887,0.09232744796660916,0.7558772768459523,-0.9097531502957062,-0.2922414611019499,-0.6260406610677451,2.6670904271435565,1.1380861615591014,0.5001681635898276,-0.3162274302856149
SIDM00198,-0.4684625539875409,-0.5098976835350716,1.4690243558608576,2.051447282177442,-0.7343943753455848,1.170203384485314,-0.7800841983385858,-0.720053120121389,1.0743809850562314,-0.942238703365806,-0.07872038608258772,0.3049838915917325,-0.9794322608016457,-0.6942630371164806,-0.6918496221619044,2.114122018282391,-0.14307634436267858,-0.2259122253090687,-0.6464316602629331
SIDM00269,-0.4151880737503916,-0.6302248279816288,1.6759242538165113,2.744778331635912,-0.8190257311839374,1.1190824193810573,-0.7262749073233175,-0.6972312441268226,0.9921814522652015,-0.9450157293574651,-0.4647683947088401,0.7202268809366945,-1.0104299966609305,-0.7291438664202162,-0.7347648083801908,2.2788366287727673,0.6889010314949902,0.18030968058294733,-0.6487412635591286
SIDM00621,-0.2166084804580953,-0.6500736303995228,1.3863106464446935,2.1879208116676137,-0.8242655248032171,0.8729898145410835,-0.7740095657299939,-0.7363810287197449,0.8021523273864409,-0.9281135509722074,0.02270366196982276,0.290904804065586,-0.927019288375991,-0.7226607083315575,-0.7017604496849996,0.7661844909796729,0.2921305545340038,0.3142389835261039,-0.7866336725824589
SIDM00599,-0.5898592053538033,-0.6754580705588684,1.715259835863267,2.533831718848612,-0.5400754827462037,1.4981098971235935,-0.5727481310311301,-0.6477159641827596,1.0070906160939959,-0.9352674452339964,-0.2414888867940253,0.33033224327127325,-0.9886925936629973,-0.11989567907320417,-0.6105589881498792,2.4341406888969486,0.899268670040958,-0.06753256318080961,-0.6456539315861627
SIDM00118,0.600394754054942,-0.48506849568464677,1.3784967628512794,2.188205109639284,-0.624359772228818,1.2334881591824365,-0.6909807025337809,-0.334193043975349,0.9858585893505614,-0.8972736707280318,-0.3156580913499696,0.35453897678676694,-0.8271888647301194,-0.6947332101187592,-0.6668830342838709,2.6723828132632637,0.6320906453735151,-0.11547188452346177,-0.8011120086968151
SIDM00596,-0.28539613840518924,-0.7718207236067767,2.4734925249380137,2.446164849474722,-0.5328950721440944,2.0685684372348834,-0.7515295904895594,-0.6679687170911668,1.294117219253843,-0.924186570299399,-0.14353608470434426,0.5638059282185348,-0.8053199782742171,-0.7183277717308026,-0.6363628333578492,2.9015757324410805,0.9713721832528479,0.2774891003900155,-0.6663161757503611
SIDM01251,-0.7512275599342739,-0.7711600764917236,1.688837884425685,2.4116465297476544,-0.9489185467974052,0.6823502116416941,0.8351641725720957,-0.6895003135032131,0.16965144627672796,-0.922400029151378,-0.4170434252909023,-0.008675355946888222,-0.7848833582971623,0.06399257991432894,-0.6978685117727218,1.548451464685253,-0.5622205412596091,0.3121815457961748,-0.8348127817565197
SIDM00197,-0.6089203012690647,-0.5805821678934964,0.9115174722481817,2.1135836510390535,-0.8628447910978789,0.9348843475398535,-0.8939190154485867,-0.7023161427395549,0.8670007085923341,-0.9605493210645535,-0.3410912092379157,0.4829395634278409,-0.948209258837797,-0.6723634470216819,-0.6442011550023374,1.4858367834534212,-0.20535913620845356,-0.3967646652751328,-0.7104638271074486
SIDM00810,0.18472669724228627,-0.717286197689723,1.0062635880065125,1.9519007732137206,-0.8135064300242255,1.1669470158066984,-0.7281612979690828,-0.5985091518791373,1.2346411312108523,-0.9828331935058771,-0.1122237924783035,0.4615767417139049,-0.9707040926031861,-0.7238244514325091,-0.7519297819785437,2.780251629093575,0.9242525351270923,0.47016841840927587,-0.7184364743966326
SIDM00174,0.14767015642388487,-0.5573138996362126,2.3151768831733857,2.199354191973497,-0.7510784154503668,1.6219100303405032,-0.7801337841353871,-0.642044727284597,1.408534722698719,-0.9534144268121628,-0.4314016472155576,0.5487874184714606,-0.8884623361241597,-0.5278527895116493,-0.529370118488935,3.010243448093565,0.7018361159999592,0.6766869702106549,-0.4286149493466888
SIDM00487,-0.41133736077449273,-0.7492271094113212,2.0314268835215623,2.380329365784782,-0.658587872154855,1.0966093674544337,-0.8141758537747407,-0.6362845821159019,1.2034084355623957,-0.8543250856046369,-0.3093010377898677,0.42944446492029004,-0.9184031747117177,-0.5888177276139026,-0.7300181619964904,2.871055980514641,0.8684312709381932,-0.3838788891931206,-0.810336843573517
SIDM00263,-0.3365464544984306,-0.6530151493076733,1.4937027328291506,2.1249745658544397,-0.8396207695249361,1.006578766727397,-0.756089621749741,-0.7455172989707836,1.0876536315453362,-0.8903775791373381,-0.3130405001093243,0.27389287218740743,-0.9761226550720928,-0.8116882863771502,-0.6863524664377371,2.012856924578469,0.32182135615059415,0.347553465336251,-0.7460216424891618
SIDM00277,-0.5952312858434852,-0.6046320064000763,1.7633760903542957,2.524808630361615,-0.6799603562051888,0.895637051476775,-0.8210467309199811,-0.7011842274054686,0.5800379480888784,-0.8632897771895266,-0.28767288494487175,0.3440478291975874,-0.8718566440887925,-0.16097018753764344,-0.6151878579471974,1.992274722524958,0.4261361217657225,-0.18138920046812368,-0.1835230740616927
SIDM00592,0.2812870184380061,-0.562844064226463,1.770646383369779,2.1896768791609356,-0.6951790509736635,1.0648918823373867,-0.6640033341535724,-0.5458161482720584,0.7609345536553515,-0.913006812913564,-0.4759532877034296,0.5929816179141584,-0.9216385422251471,-0.5833671952118309,-0.6925211630538783,2.6670061764686492,0.7359608206693261,0.8738110719951511,-0.7227927864155526
SIDM00496,-0.3920151667213601,-0.6998231834276885,2.046975476485747,2.074512019460629,-0.819640894142194,1.1149244528446622,-0.9427173147769348,-0.702114467333396,1.3510469233708642,-0.8838782609548838,-0.3448346787898839,0.4125920290154556,-0.9185005537918316,-0.6010763564966007,-0.6980603693555987,2.4339629452543536,0.7551829345713069,0.6377605672118553,-0.7786090046924045
SIDM00793,-0.6725886967084453,-0.6557430295938336,1.3265914970854236,2.20268564893605,-0.7187632293017312,0.9929963088868243,-0.7773711681246016,-0.6992186398939548,0.05829995026845169,-0.8925095184822398,-0.5443121738384579,0.5779678554454575,-0.9768767086906195,-0.6147462238842173,-0.7322515391509521,0.8544148607753673,-0.35207811141967393,0.6490859068739175,-0.8511296939799261
SIDM00121,-0.6045611953463318,-0.5619611863827625,1.3942306511327431,2.2635157664821053,-0.7039023643033304,0.475521096807965,-0.7031177600194743,-0.6431454186999916,0.37053957110724556,-0.9364014546266053,-0.3827153826217711,-0.09108370145468235,-1.0025845220875782,-0.6072948470038361,-0.7088403519222671,1.7078144524860153,-0.11140847341721553,-0.15569934619001924,-0.6901363504177105
SIDM00202,-0.3274575459687145,-0.6834261564997106,1.2597922491951306,1.9987896897848603,-0.6456038608399264,0.812296896052203,-0.8373568075058677,-0.6524148527073446,0.8735301307431442,-0.9180054640132663,-0.05537366656045498,0.46625077862806974,-0.8318241632434861,-0.7456248075366195,-0.7434261893899485,1.9250252997051764,-0.12965255264397482,0.11756563436724338,-0.8022734848900958
SIDM00047,0.14394706059635395,-0.7508771145334299,1.926134981871515,1.8840827218369083,-0.810790004694808,1.4468609560663828,-0.6450441420056074,0.5088500855919876,1.119550447509901,-0.8895104472142287,0.06327301846109823,0.6514584591244235,-0.9425004127156064,-0.6633333150757491,-0.6442823251947591,2.508888483315989,1.3008770654602964,0.1317533685305683,-0.6228139198624751
SIDM00885,-0.5520225875320844,-0.7447076258614187,1.2832979015754955,2.351680653570845,-0.6828972737664474,0.6092620346474977,-0.7309893352268598,-0.7011862931695497,0.8033766348244148,-0.95314925166316,-0.15053295185243187,0.30814343655778337,-0.8782808142414782,-0.6807992941930733,-0.7038432243634113,1.956222128080324,-0.1371516612663706,0.005014846154189789,-0.8038626063504649
SIDM00201,-0.5407253484848973,-0.709205940052102,1.229028137294923,2.7257059572811575,-0.8280249896832735,1.7465399246327484,-0.9155410349558631,-0.7007797846655027,0.755653108937056,-0.9312656795544387,-0.04013657451084082,0.4338803980269773,-0.9063272148208262,-0.7386888706384751,-0.6120131497149287,2.312043339657261,0.5399260472857756,0.27006576875869376,-0.7461268545420167
SIDM00789,0.9265104976035924,-0.6855691706271733,2.331831193486963,2.6126469302762696,-0.64570664762152,1.4141555818222604,-0.6450774622220511,-0.5686611885111315,1.5001899538100925,-0.830701951798612,-0.3198301971838158,0.2142914671697882,-1.0244260895122743,-0.4668435513994967,-0.7018266489612403,2.450836484757369,0.8286029860635814,0.16867600287918008,-0.7497166536739687
SIDM01248,-0.3468737040682132,-0.6738587589777048,1.5465593699699534,2.1663655034986187,-0.8722825625862893,0.6450436582288922,-0.7422692363816845,-0.36978732040676066,0.9428288422619855,-0.9291240371088288,-0.21184885570675877,0.17439831866308358,-0.9911215615519131,-0.3777193471701664,-0.6904638557216811,1.922300009140727,0.25670842872708655,0.9534078651458162,-0.8082666624835404
SIDM00195,-0.47093174187354475,-0.6677631284569118,1.5249651403318556,1.9599492925836695,-0.6873290327887067,1.0838556876498324,-0.7410454057747395,-0.7263838849990282,0.8890352515289445,-0.9536414864323992,-0.14090145849412256,0.7479260076514718,-0.9549270099118998,-0.6930141253204689,-0.7476415321942858,1.5741735182497605,0.05642036127647372,-0.1230033974927674,-0.8239298702151522
SIDM00517,-0.12243125443993819,-0.7789142973123602,1.9388381806475905,2.7436121128118005,-0.643549740607642,1.351426063752818,-0.6990244211807689,-0.5867878185436814,0.9602842763939675,-0.8994012242802795,-0.1938486119975986,1.119936947537509,-0.9579342146349978,-0.6659568203666691,-0.7504560143442838,2.5352599403749836,0.4114610397561081,0.4278664559699616,-0.8006774593171403
SIDM00534,-0.0017746038493157488,-0.7309611796153135,1.6357620241055817,2.5253687670047675,-0.6794323823160237,1.3583940920726398,-0.7847973380763852,0.18864795764313286,0.9087283083650151,-0.910707757985877,-0.48852391208180257,-0.24632260203568998,-0.9430148066427312,-0.5546875002795996,-0.661417108028164,2.512170143921982,0.22314245305804706,-0.3045275344354943,-0.683358113481347
SIDM00863,-0.6706341683904683,-0.7202003158139303,1.664509280838005,1.9054780188589606,-0.5744305565252055,1.1779346774961064,-0.3532916059552766,-0.6917292331040482,0.054847895289134266,-0.9096243149632172,-0.5833705123854915,0.3478171961833304,-0.9844761982091318,-0.24559908663798377,-0.7088258291334412,1.5262066387126112,-0.13434233647130953,1.156976064826523,-0.7414589499074755
SIDM00211,0.21685222776312954,-0.7132791974492325,1.3295035895940495,2.5989960568061914,-0.8085842276825443,0.8190882109298511,-0.7872124487840739,-0.6797929455209659,0.31977771647242215,-0.9435738255085668,-0.25247249681872297,0.29191625887894707,-0.9436919606587514,-0.2654752782567704,-0.7529302418809433,1.5687804788004147,0.44354799630870834,0.08775249195653094,-0.8054741317230063
SIDM00539,0.0717073579232509,-0.7125417024473243,2.0479285827861475,2.166656187130792,-0.8633431553845629,0.728936190330723,-0.6286926625222139,-0.5525113448217491,1.2196540863627674,-0.9084836706832817,-0.6898632745453575,0.3018791381344064,-0.9103715044943262,-0.7210406562854276,-0.681160329587877,2.4798796598198907,-0.032882014760230865,0.6861377147066031,-0.8067115433263942
SIDM00875,0.19906757791761004,-0.7714453936511902,1.870360948950454,2.115149210383106,-0.8206292216227904,0.7471268391339653,-0.8001823824129168,-0.6894041730607617,0.26962206781583514,-0.9717644751041474,-0.4731438399570896,0.18837601319030556,-1.021223096811644,-0.2990125689441442,-0.7640552804353549,2.3168678519524093,0.1218924527341314,-0.07309484918889289,-0.7758714899857294
SIDM00679,-0.4230445741985928,-0.7596795101362209,1.4253080690726017,1.8118571587538141,-0.8948180455822669,0.9586899157560703,-0.5195325182944756,-0.24253950239206853,0.6904231882661404,-0.8508557663111853,-0.334157549951467,0.5069829339493321,-0.9078071435663243,-0.7138711244495397,-0.7018621364108998,2.557909121263516,0.07027044195000369,-0.2731693637325847,-0.6990185646448811
SIDM01146,-0.3109848435212381,-0.6498675784020465,1.6254019899371515,2.0888420403091525,-0.7728884104094234,1.1054414677150648,-0.6940452908111742,-0.6263629678061489,1.089786531455149,-0.836343334285547,-0.3877184786982096,0.35036299064404536,-0.9420594906603531,-0.29933314776706593,-0.6218098572276305,2.4802767158778933,0.025438299979147903,0.8355577674908764,-0.656746353698903
SIDM00156,-0.4473032359986302,-0.7590471286078102,1.175045608898537,1.8351126044797819,-0.7111262626425087,0.8158958725914005,-0.8046563598821941,-0.7254117518162247,1.1507991350858024,-0.9642697933618712,-0.2870911255734715,0.3669944602960998,-0.9200263145699517,-0.6051354796584458,-0.5660785864168915,1.8743190628479478,-0.4028121177051198,0.49623475735047357,-0.671545675500221
SIDM00420,-0.42220525795319674,-0.7013461071608265,2.103914173316121,2.438586191503748,-0.7194305969443527,1.3585149298528574,-0.800225399583906,-0.7036057006372902,1.1501774946463121,-0.8687213222692514,-0.30693258989519623,0.28481752501554947,-0.9383542747529914,-0.5915429094276375,-0.6301325469786186,2.1562217305597944,0.5291627365865742,0.19585214693566513,-0.8026253650284063
SIDM01145,-0.19431228394747757,-0.614604981424629,1.6626423894015574,2.3607346614691593,-0.8465149817068264,0.5342095308090667,-0.5006164417306206,0.33664136138739653,0.760062404729201,-0.8763151517362435,-0.3534229363097921,0.4823378609113063,-0.8710021935862456,-0.6847940617485433,-0.7044151964993696,2.0060008892068013,0.4504311362619657,0.1280852202490667,-0.8644032324035593
SIDM00256,-0.38253313929353927,-0.7002868720559745,1.2613732608033517,1.8787868710375746,-0.7252396688573668,0.5647065509002697,-0.7316354397015499,-0.6742469875164758,0.8484452422503315,-0.9484944606191057,-0.6124294621165429,0.4336371311628835,-0.8872263112603981,-0.6418656661311303,-0.7226093390910948,1.8343138981304665,0.4470808441262765,0.7618242122634797,-0.7259008559987731
