,STX12,STX2,VAMP5,SNAP29,STX7,STX6,STX1A,STX11,VAMP1,VAMP3,BNIP1,STX3,STX10,VAMP7,SNAP47,SEC22B,VAMP4,VAMP8,YKT6,SNAP23,BET1L,STX18,GOSR1,SNAP25,USE1,STX5,STX4,STX19,VTI1B,BET1,VTI1A,TSNARE1,STX8,STX1B,STX17
SIDM00606,0.7530992343774028,1.0452859602049325,0.6131577043591651,0.14071220751461852,1.047032193618212,1.5634177714137427,-0.4789623356782447,-0.7550316784516058,-0.8459383704946513,1.3275283645061886,0.5210828293185856,0.12548207776676468,1.0658480818518035,1.8214217328579432,1.0466014024246144,0.526045944305441,-0.18923840912688075,2.3761250156219758,0.9347377805263236,0.38750416387014464,-0.26080569989270314,-0.07900431712271186,0.2992328192536678,-0.871418610605117,0.8132531271105236,-0.22714028711600967,1.1208775376965399,-0.47501247121258794,0.6076962019759323,1.1974345712436563,-0.6273115956307787,-0.8610331009213434,1.4767705576338894,-0.8341436423445577,0.055696700226038974
SIDM00541,0.7509458874152933,1.2056481887019783,-0.17411375321898587,0.1871788615817157,1.5937797375733238,0.83882311904904,-0.5383637505406268,-0.7759173919785683,-0.8042320871213557,1.334810383660157,0.20499384426525377,1.3984529345092465,1.2805657654138065,2.0421413629236915,0.6202255661519195,0.8994129975362054,-0.11465196226348486,2.6377553740316677,0.5385690728487156,0.30414245272497636,-0.36699919684867793,0.6430218364445013,0.5289773068179341,-0.9461409368863999,1.2030005512094912,-0.2647567128432636,1.4821184852134426,-0.6910807954437478,0.3795540481157484,0.9286788155205943,-0.23091407208743037,-0.800441768528285,1.392034804239439,-0.7675227619952613,0.3597389093360456
SIDM00808,1.039981317400338,0.8350133057166594,-0.42188767449695125,0.3464280551293746,1.1630476850995435,0.9488255903925337,-0.652602618730607,0.704214724824065,-0.4688889326997426,0.68666769755469,0.49460127156311134,-0.2475878456238977,1.3341407544754,2.4456712460870467,1.16095949169781,1.3113664064413209,0.006232078108858553,2.666095651457392,1.0383654478579247,0.9303026878692253,0.08567937980862914,0.926702725096666,0.3408932121024847,-0.8625188578340842,1.4802099579895305,0.4736325474316831,1.257891857332039,-0.704073777060566,0.7703264139105785,1.4231100171297746,-0.14140437391321384,-0.7052365954451533,2.4682461266550497,-0.7524466193142741,0.18786331664403744
SIDM00377,1.0825219584359869,1.5955928350369117,-0.5001215448315103,0.42823149432472407,0.9613125934813009,0.5630707234273743,-0.4768269159309585,-0.2737334942700797,-0.7762254399420895,2.1164633250535916,0.8297013120434078,-0.19058778870706636,1.2463773794916833,2.696470573117997,0.8374234815096512,1.4902782360802727,-0.14002922829047956,-0.22219021368957975,1.2280865472411762,0.8172880575167935,0.06699414578520564,0.8539801605982383,0.3071060217993322,0.4878866607507601,0.9906710149174048,0.12253383172990688,1.044987695010516,-0.7780376643806938,0.9141339020771889,1.2350269481971436,-0.3996943968211003,-0.7202243350154195,2.164817194707641,-0.7586136747955458,-0.13244179918778456
SIDM00289,0.7074543383229389,1.6481522747290502,1.7249177173277563,0.5632802534944338,1.5512581793019797,1.1831951553556475,-0.6771943001002363,-0.7391962529694684,-0.7484618337513992,0.6822624610095179,0.6319228931462758,0.42516289098751364,1.4976627018159534,2.6230080057520704,0.7803201054326906,0.9792618726210065,0.9510197922509246,2.3121858136133238,0.5173859917723004,0.4725900360514642,-0.4715431627050621,1.2882336737177527,0.25302251403213827,-0.9475663627095046,1.3895346053768103,0.05437699165499329,0.8832470891885612,-0.8346612874653299,0.48561302121658734,1.3549295050300068,-0.3388130218348294,-0.6700218096912723,1.7948590259472068,-0.8296225983860506,0.22674136812715934
SIDM00064,1.2040946531432875,1.6729396414706725,0.4660726011153342,0.4899146123403941,1.7421411701728082,0.7410445948983712,-0.530225811879025,-0.29168912342416914,-0.7888584168065871,1.9042746414607068,0.8267579280443041,0.9102111904045679,1.4907091111061603,2.550856631302977,0.8672705189548047,1.2940418595554606,-0.3108466591172369,1.5234022687905482,0.9946107462212446,0.13279111751822462,-0.18828657995440568,0.9958072871828266,0.23930079377849683,-0.9396980656859193,0.006845989990087434,0.13997665259640066,1.2234990532619305,-0.7724013459105769,0.3799935195021147,0.8829048751434437,-0.6073912801408586,-0.7358583996964632,1.9399425010212332,-0.7520324462590084,-0.20691249946787524
SIDM01097,1.2951923624055635,2.133003429446227,-0.7032496965071137,0.38927701152604344,1.5145777042027737,1.050882692010105,-0.1283704009646411,-0.7882025346724516,-0.7803105087798561,1.3234317907490074,0.5383441648367685,-0.36008346444194417,1.466913774814968,1.9513792828432444,0.41598457786237863,1.1489639682007202,0.2326506507673762,-0.5192716104394336,0.6531138940313584,0.6352647728636904,-0.5552601559931436,0.8330338967318376,0.24542187193773057,0.9337351832615662,1.707361004756086,-0.36112532928472296,1.3036199490315832,-0.5287946125214129,0.42032671609261996,1.380228732696316,-0.4106868147355598,-0.9039836435537858,1.4328261070033221,-0.717808641242672,-0.10000861215461
SIDM00350,0.7545593194108502,0.7348290198839885,-0.13135090227617807,0.3776799877397802,0.9602491147899931,0.99249854563233,-0.7137928470151489,-0.7816424051248385,-0.832312866241485,1.3961601029498976,0.17322911324640108,0.6709576908030738,1.3397201931857001,2.541487047429266,1.385703962299106,0.4236414431012305,-0.12785531485211105,2.638450774211424,0.9678879401668018,0.8653986937643467,-0.25276090826801206,0.25757655854906164,0.3403700879672443,-0.9477840469701234,0.7203133422695822,-0.11100179219861703,1.3727751743317447,-0.3447037272043749,0.620426809696002,0.9008270848928073,-0.4096565315705024,-0.873264661926672,1.6317357523387823,-0.7620214403173187,0.2771384660076746
SIDM01163,0.8268306017023561,2.2081276115705704,-0.8795512631070065,0.10217352639724012,1.4786636164871774,0.7704982488266033,-0.10394826858317907,-0.6515441342713154,-0.7724844846331088,1.0627961098627141,0.45293157806233686,0.4470721573504369,1.2808782320013916,2.348642601513903,1.1188125079884632,0.5526882517241104,-0.01751438329404237,1.1818895877833768,0.5438239600501859,0.32353181599696934,-0.253882901537522,0.5962427162147236,0.5651967386903793,-0.9119823028997218,0.05836605271097531,-0.15808251296003756,1.8507202074527185,-0.7002393325199406,0.384419212761003,1.5494682665322541,-0.6479862800854422,-0.8001757407495688,2.140594759407811,-0.7539137095268715,0.11707265852223928
SIDM00375,1.643456166330487,1.0843908036920458,0.3037595733747494,0.35870662793218333,1.6085743083591721,1.3569166335410252,-0.7285285535800958,-0.294178301289275,-0.7699371588441399,1.7195822907818719,0.3023162374550021,0.7750783309366397,0.9554270093758211,2.286499586147901,0.9618559432087396,0.5640070194469492,-0.10212596852009223,2.397045523291427,0.8639478068568349,0.30774193754141893,-0.48953852774418094,0.5055387030161402,0.2574365614487983,-0.8970530931923996,0.6675591312850411,-0.18279301656996902,1.139858898495687,-0.04174172124165808,0.678505049713925,0.3258694402987432,-0.5514019131046105,-0.7777438887128835,2.4507649886849205,-0.8293365643772023,0.20420808014619518
SIDM00600,1.2387261952144852,1.7580931661480175,-0.88595966418025,0.4005363172183237,1.336297318874644,1.0701051492355735,-0.12371043600522232,-0.7145409139809202,-0.7220691109323857,1.3082762400556942,0.5446378905299539,0.010771070974394501,1.8207220857834088,2.981136780359726,0.8160555268898653,1.0522276765796381,0.38743888088240813,-0.6570135815867248,0.966420774032402,0.3692599723778895,-0.14857300569746454,0.20050464178021032,0.4384219952626464,-0.7850157036518101,1.451699524562433,-0.16166497395185583,2.017482444805815,-0.6530732903235422,0.3566094128611501,1.4885176781143539,-0.4524624050126405,-0.782525729304314,2.080752929096057,-0.7982674473078624,0.10478762617556409
SIDM00367,1.5537485333240106,1.8796971405111609,-0.9365148941005356,0.29177172347747443,0.710968897635711,1.0222579106858163,-0.7533225649556777,-0.8674885354396819,-0.8433868803369144,1.4257502601573981,0.23994405573458047,0.07829745356910443,1.2999784827906324,2.2520740280461538,1.206250062671447,0.9916108524540768,0.08824327850800519,0.15753653166774603,0.5761649270396717,0.5515874608982343,-0.3341381261237461,0.5523996930412877,0.3016747669738343,-0.564092789572327,0.7481990289355682,-0.21769549335027202,1.0348927054249195,-0.7316841564749704,0.7269281265154403,1.7296148787166825,-0.5584253002868588,-0.7966532058391429,1.6096638741941627,-0.7237764954284,-0.05213715557550124
SIDM00632,1.2377920727779208,1.3728817143984682,1.7612614151719805,0.1878911362977874,0.35181556128659974,1.4148021353602567,-0.6105641794929275,1.1753095419532376,-0.7760309943493741,0.6135138619543813,1.1633993579117172,0.5206576707409397,1.165439364160263,2.3964687436765124,0.5929119195092978,1.007252259019582,0.0920722503085015,2.5509827602349753,0.671343661167441,0.8737492283337199,-0.291557803360406,0.6606637086396576,0.5831113771247742,-0.962543063132549,1.2024088073965193,0.08390531307979908,1.6523006222406162,-0.495569574207197,0.32548596612801306,1.412982766049617,-0.5554822141333151,-0.7973969173123195,2.198198104187018,-0.8012113236094232,0.1130280764868632
SIDM00550,0.5296341203609426,0.03894951743527788,-0.4414036506318325,0.02952280056578402,1.228507598887931,1.1364733069131028,-0.642807771308211,-0.7446383751700366,-0.7383117718918893,1.696253146254904,0.4379319318787673,0.2632355245522805,0.928883529627257,2.3183112011032767,0.9148586212140372,0.9447515371729599,-0.0465204874316443,2.5096231004607983,0.703860190217046,0.34376374454235703,-0.5122267838377818,0.28320884463897356,0.25197695256508057,-0.9145017296672193,1.7057698468111369,0.010379387551453928,1.6066349411759104,-0.3660409922893641,0.4001345471762011,1.2672716624489104,-0.5352587990864903,-0.8985132325110092,1.8950263017992075,-0.6416060668852684,0.5002940674075947
SIDM00230,0.882328784450906,1.0848078725435721,-0.660251706655759,0.21242909007486235,1.0341407864031518,1.3545412654209004,-0.7225941068574145,-0.79235935259553,-0.7352048056382554,1.1542565735913506,0.13310952441550267,0.3583473117700273,1.8401410329273498,2.212912227733171,1.1120665900936648,0.8351270473099748,0.4762284793452853,2.365170334130572,0.7033179152461411,0.5053555815252997,-0.5104303257271109,0.8053783696880948,0.40971792758485054,-0.7573134946033905,1.4648102476386933,-0.21799319164399072,0.850743534917307,-0.5138042080003666,0.34383021464350055,0.8110305516166295,-0.6242643680918651,-0.643711915517206,1.5933924107691737,-0.7662369681559069,0.10230548206219282
SIDM01206,1.0159570315922206,1.8717337611921196,-0.9051974812371057,0.1181681387799602,0.9492241402731079,0.9792086926348889,-0.13173035363457355,-0.6786342737542754,-0.8145379357819867,0.5889302968653377,0.5528187601668938,1.272544020144761,1.3226826358444448,2.4033707644673856,1.345529616498868,0.6973086785349984,0.5408566319573368,-0.33788230723058404,0.5367500618757532,-0.356259164720779,-0.5830474898075954,0.2449842162134425,0.2051720350259223,1.0774035627608767,0.5379994481513898,-0.30254338769279615,0.31871929349212,-0.7115835165362088,0.3424103021533807,0.6927978493434628,-0.6257667751877813,-0.8073774071953116,1.8782314194893088,-0.7361394150688177,-0.20304524874323365
SIDM00127,0.9841447517153386,0.5317659722952599,-0.3427761901947562,0.33940457665304585,1.141598348376478,0.7180832275470184,-0.6277549274933205,-0.5552497420675124,-0.690529162235247,1.671815037387693,-0.22409497609613235,0.8180431025379009,1.2446435706847365,2.3631308210620627,1.0370806281703824,1.2595354264831171,-0.2821474205019026,2.7134998380199224,1.089889559725553,0.6044820334817491,-0.36896407996593317,0.9374869372578462,0.23528960091518095,-0.9555156654071113,0.6260908049331603,0.1697506227755917,1.7794364665570912,-0.23736343706800941,0.4210461437854462,1.3378960416937598,-0.3536569762787736,-0.8022840741367231,1.4768545707311076,-0.7504747934597286,0.382339113832661
SIDM01042,1.0249569891618253,0.6060796480406845,-0.03403088425235322,0.5417987626328015,1.71172715471652,1.0200509084697529,-0.5103547559671355,-0.6973151546621688,-0.4372449803708781,1.5628158885453338,0.6835105004297235,0.5330781145062192,1.0656418726668109,2.7145326954433013,1.0282347739196567,1.3922281454188625,0.05430209294128321,2.7019956974964554,0.9098203181525495,0.5796073604513694,-0.20887830524600065,0.35433483026653523,0.32278307315891763,-0.8662746141552297,1.207540359926184,0.2135732446183769,1.1794214424570002,-0.5113906977169793,0.7793216861514342,1.9815516137537434,-0.6175448563686802,-0.8835667503848895,1.5647227709201696,-0.6707581076446453,0.5595225949884349
SIDM00491,1.1848764778182657,1.6501040958906572,-0.4481043098798641,0.025022364105348763,1.1367965660274006,0.8916723594981371,-0.5774537643220554,-0.693771376793107,-0.8003944211915963,1.8477366395656396,1.0131064076342378,0.5002123446998132,1.242161285280917,2.6347887158224164,0.8235528231908692,1.7636368430563634,0.01168849188897295,0.15754515341681294,0.7786983151444793,0.48369037966416933,0.0029621730698614224,0.7210688819824198,0.1110469552179073,-0.2691529361340801,1.06782941806152,0.2941373094048295,1.3597163995580865,-0.6999567099433311,0.7194848171814551,1.740676650842037,-0.5496830521265678,-0.8611813317379996,2.230323345496499,-0.7363206560346245,-0.18668091386646676
SIDM00488,1.1128469060556667,0.4809804946141717,0.5172266202164215,0.24872521735311254,1.206252703972367,0.8170267848402706,-0.7003005478323999,-0.6064044399909437,-0.8331231561001177,1.7786109905011478,0.5498942343234319,0.733974874016566,1.2326575798184922,2.4490362804121477,1.0447697942858651,1.1153965425249375,0.06295788887823135,2.9272983459427038,1.088379109527119,0.7246166093240419,-0.17469384824232798,0.5105110906417348,0.19967503083170446,-0.8763403180025835,0.3244255381023721,0.1533937933496763,1.3217884417186008,-0.38034350769397296,0.4087641419482142,1.3169096313113198,-0.6575930039082851,-0.8886484516044729,1.7859451750617805,-0.7684866520131507,0.6167823381935185
SIDM00190,1.0972029598987176,1.6271908278201461,-0.471257242468929,0.30965902724639505,2.3327735053838605,1.5291027917820668,-0.6669740974700439,-0.529797477442876,-0.7977755549486014,1.511613463456245,0.20545270119017722,1.5278003399934397,1.3672983766542293,2.72799843103147,0.600382110623863,1.1081084733687858,0.07955365043543572,2.3522708557593615,0.8803121617451322,0.6737620766620632,-0.3407789604846192,0.5050220829819253,0.4018840845498044,-0.8836631688821873,1.3290481437942314,-0.216787232918036,1.2221038026107245,-0.7084278305567885,0.3847692682799035,0.9181498604575674,-0.5390113918075019,-0.7866518546320679,1.7530063701333047,-0.7473019797463876,0.12659094519885947
SIDM00542,1.197540627301542,1.9383217337232008,1.234887862655377,0.2386882128760696,1.0135748063965735,0.6200390849408897,-0.6181483115960297,-0.7144947104956798,-0.8035742303270645,1.636303326551552,0.5274035411550405,0.1274534536519748,1.5846154295010768,2.295489687261868,0.7697768973127114,1.1194832570876592,0.16028809437323957,-0.33180879228393306,1.6915096745894556,0.9354150928321978,0.04919222986127538,0.7899700369391072,0.2863818749602708,-0.2457144841739048,1.2210468600147375,0.033926950662481775,1.335970982895409,-0.7547517599131236,0.6136270795450011,1.8116726907876433,-0.5423469212779867,-0.8580486133382016,1.8931985163687182,-0.751741880750793,-0.16393704050949648
SIDM00198,1.072707129813627,1.9808979978807257,0.059193346932430994,0.34556795862828904,1.5551240907513066,0.6567705418453175,-0.48487664592111374,-0.5634046496826338,-0.748802777341093,1.5857050623861013,0.21249926647815726,-0.018197796547786648,1.520967519085448,2.1766889948958665,0.7918139131447337,1.3764663447113168,-0.035264363659279,-0.5864930502491681,0.7168032034681204,0.5960676606076105,-0.4304078188886077,0.7668531179420672,0.27371702820885624,0.45899521032110224,1.3001483593166656,-0.10083440117946853,1.2127030825295146,-0.6632550249748104,0.5318500262175312,1.0975661809756632,-0.40246120582587747,-0.9730324402206654,2.0972384524168435,-0.7957122850687942,0.3635995421683816
SIDM00269,1.0779696626348985,1.839471468371338,-0.2936137642023677,0.3744416973452364,1.4689577483281058,0.8991072382787947,-0.4003650559868011,-0.8014227250285947,-0.8242428479226728,1.4680896758117803,0.4358549018882465,0.05426736132472373,1.5645843288348615,2.237787682509214,0.8227092622207475,1.1929206128818564,0.06325340466444598,-0.3648165450504518,0.9488391428318504,0.8858516135349492,-0.3900053961418498,0.5290601534062724,0.3396702802080912,0.023054510739067367,1.3452965095258391,-0.33608886733628535,0.9746916415341815,-0.6814548259959372,0.19862906026960894,0.9021337444313,-0.09174466341389023,-0.8077873713368535,2.762160931865794,-0.7184812444003449,0.052156627885234036
SIDM00621,1.2816396681199365,1.6371062857973764,-0.27689310623653673,0.3244688105082255,1.0434945020887658,1.4581397880676559,-0.3090679082628565,-0.7467400500970433,-0.7858693379966389,1.0799917931339502,0.33815551812865174,-0.6178121286267719,1.5297224109838288,2.187045210105084,0.9603286568896792,1.1831925202097164,0.5501416136149614,-0.6091100092108582,0.7467627900847281,0.5575527913003017,-0.641841310523761,0.7322692986839952,0.42584019885274255,0.39039476834268944,1.2687298119461634,-0.14167461017469002,1.1931305831256849,-0.6173685057840426,0.43021832901336293,1.4672257512137246,-0.5980199818389513,-0.8260108337597113,2.1008006984023733,-0.7741594769642857,0.210858841432486
SIDM00599,0.8983143106518636,1.7595684715320048,1.044994804905435,0.5753043433733357,1.3328666641432618,0.6438490521620921,-0.6223679869352029,-0.283134773148759,-0.8603997994159822,1.6604364985875657,0.14143781072298794,-0.11141941819082976,1.7020495238573519,1.7504536005337619,0.39353492567736276,1.2528950203858125,-0.1408341642901031,-0.3954930861892664,0.8932482087594751,0.2651632120016957,-0.31168535952321963,1.0365786393856171,0.27899054619090885,-0.8889577172923846,1.2558501731552907,0.34608178047864296,1.2739107463337374,-0.8132740220082124,0.6493352740802839,1.067095263653929,-0.6898417227441975,-0.8208204664802901,2.6551271357213513,-0.8083932521676059,0.25978779275025543
SIDM00118,1.2283437514659328,1.3272608318471286,-0.1926646096265853,0.34665714921885354,1.7568526448100676,0.7895856511202427,-0.6925635526589913,-0.7323163734183311,-0.8397280232606852,1.5713139952261677,0.12089529176756691,1.8139503274089672,1.329942050041782,2.2948213513541527,0.8286475151087496,0.8916236625925374,0.10656881020429407,2.3722487287107747,1.1280238398014613,0.7401827844245976,-0.1392005218872533,0.8646271317881155,0.48495509665838893,-0.9079199467091124,1.1699539840989284,-0.22367691642747778,1.3318218248989362,-0.7141876800027857,0.5021112727814036,1.349034138400703,-0.32265740598034093,-0.6741043433102043,1.550070569796484,-0.668143945495999,0.25117991652471744
SIDM00596,1.069728097037071,1.293003061731909,-0.28761905274639704,0.35716298466246915,1.7284648195754466,0.7965599033253546,-0.6429638700843828,-0.573642607260161,-0.7843728820910079,1.7120146702347296,0.35404915287568445,0.8735911173340011,1.274580599630432,2.3211157781489957,1.1469673430656695,1.3582616290249876,-0.1709707679774457,2.2676211926779515,0.7809390060646609,0.4859713984310663,-0.12946699027121236,1.5574319262641207,0.374482257125358,-0.9517439597513447,0.8372822888258854,0.090727689054636,1.5059386428506611,-0.6066175435101591,0.5236113448658535,1.329539765689913,-0.45071777012136127,-0.8769509849662771,1.8863371070130661,-0.7026289609124022,0.07237899306527296
SIDM01251,1.143557315445067,1.2943563013722361,0.16466776329027782,0.4352957397238318,1.4913838877198207,1.5343420357368496,-0.692735735740184,0.7990838965505105,-0.6997938123978577,0.9924835835334863,0.4233716974423929,1.2254520258363775,1.3558197582324099,2.515311557950658,0.7337709209711633,0.6231031688915474,-0.21743895594833787,2.4613160405083145,0.8953157189794722,0.23117030150571222,-0.44552654761098387,0.9218017303144269,0.7272205316805624,-0.6728754483244496,1.350416945344447,0.17156028820061883,1.7424245688274675,-0.6602073398522095,0.27488279434201085,1.5585845417854902,-0.46111763056763916,-0.8085264877128631,2.4303320098601615,-0.7901108752012138,0.53324391655809
SIDM00197,1.1652668971574442,1.8363523947119538,-0.5063077059236128,0.17308098095090124,1.0055326298224314,0.8586328497986896,-0.551175342555922,-0.7553236639161408,-0.6305113572794798,1.5636961217569174,0.6041504154255186,-0.20450087510639425,1.5519483413715593,1.8777098958723348,0.8941608216661135,0.9253093056216227,-0.1918616171664852,-0.417623587480393,1.1922469456456037,0.3875283941424275,-0.5299680156201749,0.8828082715904623,0.341996219638394,-0.15260384938265767,1.0420283555688103,-0.21369571997291453,1.1441898824787962,-0.7022127808996622,0.5027023987881045,1.4430484362058384,-0.5788972948347118,-0.8522366014564321,1.7785334178398173,-0.6959125768122462,0.017726021812556322
SIDM00810,0.9198678972517387,1.7079588028216668,-0.49879478614908523,0.1440801022478121,1.7572751398268145,0.823822594407232,-0.727786934984761,-0.3077299686540276,-0.6894811377018106,1.3564756376295533,0.6705042983968779,0.2677426285780959,1.9644079322921555,2.546519379025361,0.7811730691753884,1.3043956210762033,0.011079381042357579,2.7242655627897525,0.7960676109080467,-0.003784281094520093,-0.22390222222242218,0.2957867428061933,0.16923243620624595,-0.7566857785372751,1.7034687718921242,-0.0409945830698813,1.6256616742678514,-0.7096779614663378,0.4839333128261273,1.2428659536371176,-0.23068680805499028,-0.930246166753807,2.2131510706398303,-0.6738707121314875,-0.16768366251348754
SIDM00174,1.2288954715691343,1.7078602329074115,-0.14193251591924683,0.3195421429493129,0.8176326533561862,1.1561924994307746,-0.5414657683708595,-0.6620433140571106,-0.6322719359937543,1.5582014284958874,0.39292009556824015,-0.09811508164871931,1.6460529520824738,2.2386252112222684,0.8572328738116065,1.614444973403558,-0.010551079496674505,1.4808256111037343,0.502692589299389,0.2775875978434052,-0.09235316613798611,0.4375614235840541,0.28919459642723344,-0.8488224898830177,1.3008436992407912,0.09049770670000426,1.377412059718349,-0.6372880695815134,0.43851396654612,1.2261521878561876,-0.6459192901402165,-0.6996094984326257,2.034458812799961,-0.8255011986591821,0.46425111643560757
SIDM00487,1.1082316719311622,0.06591876549435073,-0.7465803838433884,0.24920079824268082,1.5103848919837168,0.8444381759821022,-0.6422209719323884,-0.6566067234489729,-0.731345192317834,1.6417484939996327,-0.06450444963184065,1.376798690048203,1.9817062579481208,2.5335518748171295,0.6754221765937428,0.9246719499748686,-0.33402542692332293,2.0243392963664886,0.7047035905037434,0.31434662079616993,-0.3586116552900898,0.7435473111171842,0.3893968327292393,-0.9513622874976837,1.0438085293718309,-0.25267335803211183,1.0826245047118395,-0.11252375638994545,0.550766906364688,1.2322089727615928,-0.37821300839774447,-0.7599744983857871,1.7419829317567204,-0.6798799502428176,-0.033778387518138456
SIDM00263,1.4243072518695068,1.7658292658242745,-0.7079968306561909,0.24223102395030127,1.5798497842918653,1.1251078587779886,-0.5450952802477508,-0.7750486280150585,-0.6846422509560398,1.4392866320460291,0.4436570415759779,0.42808772543972545,1.404076827777895,2.4788634875455076,1.2270051328066924,1.0737450559293227,0.3364898028336834,0.16035632160937202,0.656795261782131,0.9654200923587806,-0.3797800398265659,0.5018832840827109,0.6843589634175912,-0.6645027422182708,1.0271233520348055,-0.06926701737914642,0.9929304948089696,-0.7295867751646684,0.3204991291514546,1.449812893214443,-0.6026726887454809,-0.8218390495266195,1.9698625974256438,-0.8198142960519299,0.18628757959097203
SIDM00277,1.3239406483713656,1.57757386051232,0.9160870720377277,0.2930788618713828,1.6779817639330403,0.8862212023732472,-0.5183160608317976,-0.5022837729487122,-0.7151992856965823,0.6389775378342871,-0.03573909934137011,0.6005343311572607,1.6797558929087057,2.446858717520956,0.6913908367236338,0.5687654610125721,-0.0346094051655678,3.2510927588867036,0.37034776978741757,0.978739236963922,-0.2794501639820749,0.756640073782834,0.40472331262254124,-0.8101308078398123,1.9168022574595394,-0.09375344830252459,1.5426621736448107,-0.6680801411861833,0.509179692931959,0.9593493494149931,-0.608169559018974,-0.8938811033924335,2.0105168734248817,-0.7793299458415789,-0.05370636989294022
SIDM00592,1.7549145077112853,1.0867318789254152,0.015760240833280502,0.28028980897186895,1.4989694833394689,0.974037860368298,-0.5383008304162769,-0.08776251124938973,-0.7765019788105819,1.8456811549711059,0.583034880122359,1.0053163680412254,1.445167374123299,2.258677208009772,0.5438893287089587,0.984262360244013,-0.2458419716557075,2.7301570573047726,1.0136035944363442,0.9099664356460389,-0.028792645677177597,0.42394485028398454,0.26145750859777755,-0.9459657772577716,0.8281835382143753,0.4423134860036451,1.4577908541613551,-0.3771811617266278,0.27129825162363663,1.1238944155525399,-0.4698685290028803,-0.9130983358098064,2.2181865496241806,-0.729890636338867,0.19474927517751767
SIDM00496,0.8669520342590012,0.3858743436444709,0.5792425870141494,0.33627420304541134,1.6954721005216267,0.4611480436499996,-0.5700670978810181,-0.7061206009428136,-0.8386462631444935,1.84031372810352,0.46532413177604837,0.9470925030708179,2.3673065182225486,2.799391282270933,1.0352969730808992,1.6902887504361441,-0.11710802110021462,2.634137601632253,0.6950338653774878,0.7630336103673226,0.12373198123278939,0.845198511344379,0.18158997891128462,-0.536520859936907,2.370394804938916,0.3424716230795607,1.7759531106571902,-0.7256443099351928,0.7439105653016538,1.21460239794381,-0.7189671599980546,-0.831275249936534,1.93442499317337,-0.7224099641265898,0.08765851616829079
SIDM00793,1.254090134591323,0.7718531536958056,-0.08118430842175586,0.2592427853993919,1.5238755541398497,0.680316210467006,-0.46778588627546813,-0.7045495578472765,-0.574698163343449,1.1778346089177296,0.7676547921718325,-0.07230131110649723,1.1335745521968756,2.655518503838658,0.9812506001580397,0.9261327920408754,4.341967378893647e-05,2.5582074451829997,1.23287037559147,1.120523553279581,-0.06781381482638917,0.8673029087090627,0.7668126818497224,-0.9455710059907991,1.4207672504468511,-0.07321564309521462,0.9411180948874037,-0.2324775383827339,0.6109469920313711,1.7694229577458513,-0.1216616615113954,-0.8433995503350606,1.9080026040822538,-0.676761081123461,0.21710141769570654
SIDM00121,0.7398106417473889,1.1152764441448366,1.9229564906425438,0.46386429210761865,0.7241146563904364,0.8757801990209879,-0.5960069156783119,-0.7363521182528915,-0.6796143792426079,1.1296979486455838,0.5435704403320702,-0.6082858077540546,1.5741734517812236,2.2725903210067604,0.8993845251962157,1.097245243409622,0.052269108988622706,2.5617556448285206,0.7356966432774085,0.5252023533233698,-0.295808309594181,0.8091525082274338,0.2909332657146982,-0.9465926162788725,1.4989943474566043,-0.13107706908940953,0.9726151292019535,-0.6011575515615496,0.42725547276593556,1.0384317353392667,-0.4048715611962011,-0.7243279022485922,2.0954532567953272,-0.5781407665247046,0.35905657961583815
SIDM00202,1.1675523906831937,1.9658651786814583,-0.13159142541594188,0.48660359801626263,1.1138267012818446,1.3589101333184068,-0.6680416775278124,-0.8360181501682881,-0.8264904775864683,0.8650279387512149,0.24620004014812744,-0.6350825507860671,1.513057167323989,2.348033241287809,1.2895263103302714,0.6533243347445874,0.3097420637893421,-0.22401302483758048,0.42389409740226625,0.4130774691511443,-0.539071353801415,0.681275845491936,0.34824831050259974,-0.5559535287499285,1.6056820097561446,-0.2858151420046343,0.8819928157993004,-0.6363995017103765,0.4004491814730705,1.1418274061856717,-0.27419488032870687,-0.9671118614895338,1.9674732503678667,-0.7182459040911369,0.2876970195002306
SIDM00047,0.8724580949513381,1.5620239249262795,-0.838489170914577,0.28327992748041647,1.3381440420821449,0.6607849034943055,-0.7110664539109369,-0.7033624952371579,-0.7752972059959583,1.5978832479881482,0.2730465756497173,0.1393052004864795,1.4131839904983918,2.2279234469738105,0.8309710250357432,1.4151678307040045,-0.29535704434742927,2.503419617537834,0.7324550659965102,0.664883204696546,-0.24826984453196713,0.6325292330320899,0.7383699421594048,0.9985723770096844,0.7860944334556175,-0.2772737001457541,1.4205562997461934,-0.8234331642725664,0.5013245634752397,1.44327551257671,-0.2777729931455869,-0.8202683376319952,1.5094389275117197,-0.7914328115995478,0.36871432673694315
SIDM00885,1.2484581302343178,0.6017838632198804,0.9703498074363235,0.0855953830931617,1.1098846097321329,1.0686378818096585,-0.6018593817935469,-0.7292708519943911,-0.7155065857271421,1.5445911293140218,0.25831215184785533,0.8650009137426117,1.9407054249275728,2.521826965007742,1.3292737898598088,0.8091097641789096,-0.06281059486539968,2.6977483457990514,1.085632180511732,0.3316602664577704,-0.33916138393358813,0.646676635094646,0.20508237720529243,-0.868099650044305,1.627293695956376,0.15266207245087443,1.3556344234045812,-0.6356798806760062,0.05596284243275901,1.5657608232501299,-0.5510873319136411,-0.891931597771955,1.1740985429605708,-0.8077668092882894,0.6169411457173651
