,NMNAT1,NT5C2,ENPP3,ENPP1,BST1,NNT,AOX1,CD38,NT5M,NADSYN1,NUDT12,NMRK1,NT5C1A,QPRT,NAMPT,NT5C,NMNAT3,PNP,NMNAT2,NT5E,NADK,NNMT
SIDM00264,-0.18961240128090995,0.24877949716831782,-0.452093026044564,0.6940460973975879,-0.9983790755433861,1.0161650192444174,-0.5968532644294757,-0.9177315442351903,0.7338179619087377,0.6886350419338115,-0.4474502442718939,0.4945127958552888,-0.893629196953287,1.5454136865214154,-0.3131717358725931,2.1118659435624116,-0.31485393504366727,1.5871858105806873,-0.7163296201099724,0.7033806134737941,-0.16178277270789357,-0.6539680209465902
SIDM00842,-0.36711166273188856,-0.0349122723597665,-0.7887915361038346,-0.5314790559845997,-0.780989971470023,1.1243719230947702,-0.5281325328469199,0.05909962554090782,0.9941540456006825,0.5994139856109187,-0.32296530354937436,0.17703679810617595,-0.8112811432152403,2.6322000207722067,-0.5397461855529527,1.873852173806934,1.4061194593417852,1.9339744324972192,1.2056743471632583,-0.8250723921194163,0.2717128333116911,-0.5696228876279309
SIDM00923,-0.5057432048292798,0.1957526424840731,-0.908569219375725,-0.8635923783794089,-0.9244156428659438,1.1739363991476792,1.1874999559205448,-0.8110390508036932,-0.12331667039228464,0.7723057264316885,-0.9363756803153881,0.4720415767678956,-0.9013181936441427,-0.5768156337207316,-0.1695447054816483,1.8618228053958945,-0.5032845305136524,1.674721860664635,-0.2232304843077264,-0.08894635498913965,0.18264094566362676,2.485231018349815
SIDM00120,-0.35377251121528497,0.42363568526920753,-0.8917729668761393,-0.5531966977114671,-0.2777384663058467,0.9649071877625433,-0.30580769281031184,-0.7662807849802319,-0.2936025861856519,0.21067828917517775,-0.43099287546990417,0.8416646199152251,-0.7567660656026227,-0.5958904171286683,-0.20805771604431822,1.9244342236561314,0.10280892750398635,2.249352614126125,-0.5610758388832314,1.2799157155993066,-0.048563323378264446,2.8178343633107006
SIDM00900,-0.28885752621942395,-0.12936352506437446,-0.8757718166652239,-0.8512108044430178,-0.931032270034136,1.0632480391618464,-0.696239652138953,0.041048537987686526,-0.19553725262414576,1.1965455268725025,-0.783334226882101,0.7084096167110545,-0.7752531421885284,1.617063129027337,-0.08895479495946525,1.921944622163819,-0.20634378351181146,2.018182676635202,-0.71683126423475,-0.29208708452889737,0.6680019231033435,-0.6279256217319237
SIDM00962,-0.1362931335304011,0.4318481841778133,-0.8344664199190223,-0.6338134545140874,-0.8408300724375628,1.747742450792797,-0.4760010557280966,1.2961721858616084,0.6521665633748436,0.8068428991045985,-1.0022102680632183,0.08338099935120932,-0.8139497473543379,1.5618652212843436,-0.6611030966743641,1.2335116750052977,-0.41522780970612283,2.232734172520649,-0.6623755114398484,-0.5644380284148688,0.48740517798407107,-0.7181609846979953
SIDM00889,0.012287076026141241,0.816967656900694,-0.912624535597909,-0.61079875251453,-0.8878691998328069,0.3321548139985383,-0.5724158045312023,-0.8139909761888671,0.19755644313468806,0.3355644230235209,-0.4352601076886456,0.06032428004278049,-0.8304874572221181,-0.7482900310092533,-0.5004557038274974,1.7132211465793505,-0.5251582565891716,1.7186483567881998,-0.6038238911539004,-0.8638465471771716,0.44736765925113625,-0.6180617954059591
SIDM00864,0.06392179161518623,0.3259104276024413,-0.8734577772224491,-0.9110661909779054,-0.925117843590514,1.1668005189551869,-0.4655773618144569,-0.7552943511749496,0.07798069554509093,0.638040455918961,-0.6574713392505118,0.8845154139681869,-0.9602861588797573,1.481460673309935,-0.45790891120289057,1.699467079728245,0.8149983949700309,2.1271984850704535,-0.36430548766159054,-0.8591681261800433,0.5913636847357442,-0.6073632670554049
SIDM00233,-0.17200261233324973,0.10867254593993926,-0.8972008868040673,-0.8484589070537384,-0.9043498560718964,1.2035656490713191,-0.5129052273548952,0.7104081843545759,0.6664110194728774,0.9237953495192412,-0.8333404603540295,0.8039964446299308,-0.7551541580629666,-0.37912640693351773,-0.311396317243129,1.6638741957502843,-0.41255219082907807,2.241882096166159,-0.68045014009731,-0.8688182920145916,0.13801332166992797,-0.5457864212642017
SIDM01233,-0.44429268706533265,0.33725004799747627,-0.8862934901009927,-0.2738289289268848,-1.0004538135062608,0.9249803459820577,-0.5435768703721878,-0.9163576077663012,-0.6966886692365462,0.9058885025667,-0.3056564732046363,-0.30351908901383756,-0.8464454884281422,2.626533593574706,-0.1813406642877338,1.5485138308346718,0.808427194133672,1.752154392757365,0.02638736946579299,-0.7819669929018768,-0.1751056782848207,-0.195399350996619
SIDM00964,0.1771836203353797,0.38605544588102325,-0.8557381988903215,-0.806913673497712,-0.8814496145264422,0.9427944831383495,-0.2999322386910486,-0.9152518142505196,-0.11511438162629263,0.7675835593484664,-0.30176760815663145,0.7784199331582118,-0.9567081857633815,-0.7472513486304122,-0.5175724562693533,1.4263131361653911,0.33786936022681135,1.9771637744059432,-0.04287319844336976,0.49244478437274825,-0.11490518243187106,0.48600394693490234
SIDM00196,0.13353090240809729,0.17691806138213298,-0.7358016957770159,0.7955942832612335,-0.7242252887305464,0.8461573292729658,-0.5797610340040621,-0.7152110063801279,0.19567850562079417,0.1514465550781198,-0.35276741130336126,0.33671135900412186,-0.9157360525903147,1.5614104691431323,-0.538041664872049,1.207259895564578,0.6703219765341536,1.5953424249972616,-0.6981306223969155,-0.8729048553843788,0.12296179514880046,-0.5145398776291644
SIDM00287,-0.3248974396783625,0.312020052303112,-0.9099334563097565,-0.8577303768689486,-0.8735653615192597,1.5606542217825723,-0.6166761757433346,1.1627632983472607,0.058671070119753005,1.0219910754962012,-0.8886191796979311,0.8846206312550352,-0.7770227300809049,1.2632344074122193,-0.2571545740847928,1.8171533835508908,-0.4405243509285532,1.6309202174895703,-0.7557849817567956,-0.8247952202159617,1.039165568988363,-0.7122960710560459
SIDM00501,-0.22219144716090541,0.45756344349811856,-0.8993028275862669,-0.8801559584385529,-0.7769020034933404,0.549401111083152,-0.6072862733790189,-0.61466771702895,-0.15806336416424996,0.7400984856642994,-0.8468870867120699,0.621185032438172,-0.8470576626311328,-0.39545200461188257,-0.31258817377526493,1.6851989531508658,-0.3516231280383212,1.8413857185888398,-0.10313875454021419,0.11333120452236363,0.49695529705236097,-0.5337940109146048
SIDM01237,0.5673010569120575,0.36276842108802093,-0.5648299125763556,1.2893523184053757,-0.8003495906384027,0.750610475315126,1.5853130884542537,-0.7110584545582261,-0.034308772418896474,0.7788240028506804,-0.889453696392294,0.9119410733331804,-0.8188025916713485,2.0555863509430887,-0.5815176053704401,1.560102016363723,0.7011456209329896,0.7600072603352374,-0.7255003997940737,1.4495425933982207,0.730578806297757,-0.7174686640281633
SIDM01228,-0.3987675446028233,-0.09790318307113297,-0.9021920816830784,-0.8227236924377017,-0.8005828677730024,1.277982406186007,-0.6803303547171626,-0.7543607398519621,0.5564109210810793,0.7036359334247599,-0.4851516870777149,0.3587482149106824,-0.9341546446359431,-0.33926207216606713,-0.5837613400272859,2.1077463491803075,-0.07594480327942679,1.7604700729334513,-0.5670938486142829,-0.3856815607312134,0.25874277292448783,-0.6718367994768815
SIDM00935,-0.17964284825909702,0.17690686123841382,-0.9779059881283205,-0.8700030983129099,-0.7518831124977945,0.6626174618285755,-0.48325451150016047,-0.8340256116468352,-0.6875431093724861,1.7167898109821782,-0.5930251120011296,0.8799064882206777,-0.943012936493324,0.07024185063551712,-0.0912922743632753,1.605862064788245,0.09939162107611338,0.9420421568819831,1.3178523579000232,-0.17003654601039192,0.017055199971618164,0.2397069270304448
SIDM00954,-0.04955576584816668,0.3079087243258263,-0.9121434223477959,-0.6079109868590216,-0.9539146153141551,0.7374129133754259,-0.6100277509447971,-0.8690396571679169,0.2579335730119488,0.5259195082054067,-0.608834966057838,0.9670750936023255,-0.9216382341318374,-0.7979642484322884,-0.372586344787626,1.4779740899903686,-0.7380288901908612,2.3785981586216325,-0.43255943584128187,-0.7833708992356864,0.09843535115706246,-0.6536425727719863
SIDM00951,-0.2058837133357342,0.37897052023500444,-0.801281555542803,-0.8013234322270866,-0.8487814183155087,1.4150019911475575,-0.7269915176839042,1.2728197931297234,0.48371324122821213,1.1843127049058344,-0.8296351388877377,0.1340002097918304,-0.8086881192246973,1.6760480661988841,-0.5921346976474051,1.5951649813403124,-0.2828769595528714,1.9480661010084857,-0.7074587761704673,-0.8289263780800746,0.11071806696581836,-0.17935906803892943
SIDM00948,0.3931294722947557,0.7014251547842919,-0.7075607611657291,-0.7846838838277065,-0.8536098459547128,1.213529969359315,-0.5770452054898471,1.7413246963605644,0.3919697263097359,0.2871760222973542,-0.8582599900940449,1.1341061613285044,-0.8319080077012425,0.8979447189660015,-0.33847162870492126,1.9409311568279997,-0.48897307597465006,1.6261368152276714,-0.6780829239911826,-0.7103519752823142,0.6992217751013091,-0.6397962791514857
SIDM00203,0.20174510862202208,0.11066985443868688,-0.3789773653652952,-0.29428478736440733,-0.8999157751052881,1.1773988346314548,-0.6576779750023934,-0.7920464281507641,0.2754078451616608,0.31341136904280703,-0.8820111681722937,0.10183294123602041,-0.8971393389172425,1.3072123616920979,-0.6411623100534104,1.67756613891801,0.2263839092830713,1.2586049194794255,-0.64392866311867,-0.7768863720123108,0.04559381192347726,-0.518948853801892
SIDM00896,0.2681672754010901,0.3728105066077338,-0.8597185647994814,-0.7563661878176399,-0.9120150910669806,1.075582492547171,-0.4685506118969501,2.3432935825029584,0.4627777658374864,0.6350824630135021,-0.9296818996604238,1.5904455909452322,-0.8781034326045827,1.8595243831844404,-0.2845315625405141,2.0119624710451363,-0.07423458520232495,1.7224733822132685,-0.7290244415540253,-0.8898763231955553,0.8423547675598914,-0.6404482334554538
SIDM00285,-0.382295208204864,-0.17424460005987708,-0.8394187047530043,-0.7304526508951698,-0.7880399758283125,0.9903258549030873,-0.6721265117900418,-0.7900392481670143,1.1504233544706375,-0.0933365362899345,-0.31109516242111024,-0.2937518963039219,-0.8465330206396878,1.6012236013291836,-0.36949794728808244,1.953779293277467,-0.04407570577204015,1.6248560580390659,1.1321299454481641,-0.8536437811795654,-0.5023230366262941,-0.5854907576019898
SIDM00930,0.22939054049906218,0.42245061628081126,-0.8191813342467149,0.22156553681526267,-0.300405579771658,0.7412797056724936,2.389476295384388,-0.7273448647205064,0.2539422830756008,0.37975143009562157,-0.22295743447638472,0.030880057806050954,-0.7523025780481626,1.1307468116859882,-0.3876844361301696,1.7373278337574365,-0.6215157615915815,1.9135350345206514,-0.4618696919281986,1.2050927674819725,0.026221192872778073,2.891224353481955
SIDM00205,-0.2119883512840009,0.061902853995776004,-0.34450535776703506,-0.34866629964724494,-0.7637686780592113,1.3170565878079585,-0.47954817695305096,-0.810619535982243,0.3885072619317055,0.30387476975016053,-0.6394588632513132,0.39071277345321687,-0.8638840128032959,1.6190558107685595,-0.563299102404001,1.2557331206097648,1.2951245373095412,1.7316889882576079,-0.6734034502272842,-0.7812794387466967,-0.24585207329513992,-0.5837648004645258
SIDM00535,-0.09368476321847788,1.2380161200765278,-0.8977641401386718,-0.7680878459512004,-0.7821475680689824,0.8851142847297547,-0.09485918364527408,-0.8027864791247952,0.36789944326161284,0.49886119216449765,-0.5127581808529216,-0.31554227628710146,-0.8301936892192706,1.8174547984167837,-0.5612825137728809,1.7867459215809454,-0.23211282967166513,1.0022796329158998,-0.6154193381369194,-0.848002884440188,-0.05504607030135156,-0.8488104295805329
SIDM01175,0.44423429907658685,0.30426588440627633,-0.8718193743627639,-0.34318284941748184,-0.7839480117540919,1.0635671786099707,2.1943850900843844,-0.7293074605915567,-0.6493531777210821,0.08439605634728871,-0.6697341835348637,1.196169155802207,-0.8192195291646215,1.6772636183666736,-0.2661892192605839,1.5296182743619233,-0.45420724307418886,1.9763599082548635,-0.29482374719304766,0.20702029955316542,-0.04674877567686832,1.9457791235523167
SIDM00832,-0.28783856679572406,0.3479980271139882,-0.864175940642759,-0.49592808874845884,-0.8546799431185576,0.9159185115409321,-0.24001389767068776,-0.6322380358233768,0.3456542544311044,0.9140379502639024,-0.5983861120574644,0.9925003428931509,-0.8491259972124502,1.1089888258930372,-0.4818857949904536,2.154868591964058,1.2934883801036257,1.5740297242089452,-0.2269221392910768,0.3196319697475032,-0.14783348953709596,-0.7112395206287864
SIDM00528,-0.3555064817988891,0.6993894650965401,-0.8039102755257341,-0.04967609796512006,-0.8782742938340166,0.8988916570016535,-0.56435034227499,-0.7590306878686407,-0.07597644627329295,0.9845876073515492,-0.2573447053768205,-0.2623284804558931,-0.8061471910846676,2.4188684822903865,-0.6765047868297098,2.2958797853075055,-0.7138915392351983,2.048375302152493,-0.06664090909458055,-0.8271244440623814,0.28472163220830865,-0.8337834522912243
SIDM00371,0.06167848883626678,0.5908189540885673,-0.9391729913464605,-0.2985398916796311,-0.9834458254997819,1.072787862939657,-0.52141463071131,-0.8815270970055237,-0.5612514559977415,1.5841261813862508,-0.5513851606717006,0.866781961461851,-0.8231754599001274,-0.6343261619239496,-0.35375443876614243,2.1037356020209317,0.03189196053918164,1.1237082006438053,-0.32036046147455133,1.4340140981638514,0.12034437372866821,3.272783538073006
SIDM00688,-0.3749829695543292,0.3729944145781075,-0.8376467315226538,-0.7567526300023122,-0.8086958153607848,1.4523106693737742,-0.6040765398366962,1.028372918350511,-0.31970952567180266,0.7699090003775431,-0.7216915728794254,1.231577770401851,-0.652355225036542,-0.06391912609920518,-0.33062392649565775,2.083225594568306,-0.72261497157788,2.299548781523938,-0.6192412567866478,-0.788013170124872,0.6669298696602437,-0.7444326422598833
SIDM00583,-0.3003295311978111,0.49039740314956726,-0.9521166290185492,-0.48387969034510603,-0.5052415048337052,0.3554404821929909,0.3273919360927037,-0.9018619574843437,-0.2796315485710937,0.7000245543007052,-0.43540932567417284,0.9133323527860202,-0.8645116770373011,-0.24617540757938752,-0.6102683017387466,1.5849884133228445,-0.5113760495817419,1.7929060675243758,-0.5969390615215431,0.9747579236280152,0.26222865345679675,-0.6613065995001486
SIDM00188,0.030992240832620685,0.5488607842987455,-0.8142569320800738,-0.7708818872934374,-0.8366531256593073,1.0697472440470375,-0.1999446245536465,-0.8094199624657603,-0.3902792567603545,0.6371616536937383,-0.2539332271411254,0.7226934340390149,-0.8371062301130414,2.973909010728427,-0.25774723363533136,1.6808432121083203,-0.012261361874814091,1.618154388064254,-0.7568739325310169,-0.03651514727556376,-0.0021611985381837897,3.0494018404256686
SIDM00096,-0.5781712210262392,0.05765015329057567,-0.940064181713016,-0.1644268501983097,-0.8153918751704514,1.1909477293858584,-0.4280918003273967,-0.7684451005648271,-0.2418884896678167,2.2645262999444977,-0.8639004094723,0.6964480301686862,-0.8224949375239735,-0.7428015824588932,0.080289422521801,1.637578064084504,-0.670526024564986,2.412157088648967,-0.7248221578193589,-0.7717029043690405,0.3345140376696456,-0.7184843081305384
SIDM00379,-0.39338427572365114,0.6609118655651427,-0.8555451337857827,-0.5455681375684269,-0.3213662482773247,1.3187216321642712,2.147670871855875,-0.771836442087328,-0.08283485929449377,0.5849775625376246,-0.5741025859100052,0.25604755605662766,-0.7424010734976996,-0.6063634868612812,-0.022259557953348205,1.57447594186027,-0.4440884819833954,1.5799903632183567,-0.052896251385819056,1.9194995914365975,-0.04524656610528091,3.368058041804421
SIDM00381,-0.09767574786449185,0.3237518468691996,-0.8837794934877632,-0.8211118589745663,-0.9691028147746523,0.9122772585043526,-0.5328562939948006,-0.8592172673755242,0.45754387550857756,1.0028187441070586,-0.2940988028319573,1.046039710069342,-0.9203786599502825,-0.43414582204148616,-0.0021589157593736243,1.7626766161971197,1.1064153918746955,1.9372433592044094,-0.838822096210213,-0.10269420394599311,0.012702750951546321,2.756240607384614
SIDM00606,0.00537294232277096,0.3707605683529167,-0.9299544715497867,-0.8634286627644119,-0.8850237802761898,1.5064353620723503,-0.648769060732919,-0.5087794753804619,-0.03189570375519473,0.6859684567487592,-0.45819080579204946,0.5480733184774204,-0.7480429188650646,-0.5923754675030138,-0.14931393825184963,1.8627700157844311,0.9652886581528524,2.292463892066461,-0.13544011873347445,0.9926363619363254,-0.009124472466303015,-0.8293588197221594
SIDM00541,0.02135181597071236,0.2421703957346051,-0.8320852563809364,-0.5433266075379087,-0.9432582507854619,0.3639821753560096,-0.4338604745554864,-0.8149380203194773,0.009513044965830782,0.9312786034064817,-0.4679107987006391,1.01216549030979,-0.8781848923421202,2.3712071558567644,-0.6249157036526443,2.017475640478605,1.8118664886335527,1.8071527470618587,-0.5883575056752035,-0.4116370255014041,-0.01878684176879202,-0.7835294300743975
SIDM00808,0.08691890934469888,0.23517229281343927,-0.8935409037023712,-0.8198661902949687,-0.886913015226124,1.0469177399209366,-0.6012591284034036,1.9128833174307225,0.8440038454670081,1.1005171943628287,-0.9091606099462344,1.6168426122862742,-0.7766965725176664,1.9847380873932157,-0.34881467429607144,1.961067223546748,-0.6199355288115548,2.2134292090238636,-0.7205364424132616,-0.817288402443928,0.6779310104031548,-0.7006386124052014
SIDM00377,0.17719637915628442,0.591468925085137,-0.8981654742946039,-0.3641227290984879,-0.8906605379852033,1.212746918690362,0.32499325770678156,-0.9145939315958073,-0.3032058789850456,0.49516484902869295,-0.5656608783279327,0.4637635555754364,-0.7269609742764672,-0.5016697956295281,-0.5660777611374953,1.7561150278562354,-0.48676679960185065,1.3586096240558654,-0.4775941622737427,0.10408945912543706,0.2303061511123559,2.828282886242945
SIDM00289,-0.24186345938399645,1.135289777683209,-0.8424251684735602,-0.8084224635109785,-0.6914322742437705,1.8357072283301905,-0.521566100061887,0.8522078360613311,0.4607961536649634,0.9936740963824615,-0.8710391361813214,0.3727352301777455,-0.7840280198859857,1.0085534534523135,-0.7296886479645982,1.0235121131913172,0.8744357419691984,1.5677620078159775,-0.7087120463365226,0.3571435207843908,0.39399919437311437,-0.7221661330870197
SIDM00064,-0.26907482367439345,0.22540233865104356,-0.8929282653754761,-0.29683344500952563,-0.8172351495111595,0.07775578983690082,-0.023680779944196293,-0.7382932687954276,-0.00763940971846667,0.694458480816572,-0.2697738267049716,-0.46416690817186146,-0.8323413340184295,2.2376711426773412,-0.6077822980713339,1.0639196360260645,0.6862396211210009,1.408961272850206,-0.742954241357204,-0.7609482644127922,0.4945489815062327,2.5870099192891334
SIDM01097,-0.10509280615531018,0.059585687565781024,-0.7542780060085491,-0.07084214042097253,-0.7752578279587575,1.0967254623809994,-0.6519473555740796,-0.7575099349008249,0.31280755624630296,0.018901576623617994,-0.42957296104607884,0.2710274566600026,-0.8733448411335774,0.9764935747281355,0.06317389683503405,1.3395808146693964,1.2404623961929093,2.1473357408474225,0.634177772103703,-0.850171826292972,-0.05113780937125121,1.5264256599714503
SIDM00350,-0.365421725263539,0.32384210156137067,-0.8605974340929601,-0.8643160896545312,-0.7899934323704018,-0.8701884767438882,0.21398253293795944,-0.8571503379781575,0.2836093206867288,1.1082234873436587,-0.5101672697703405,0.7930747831406603,-0.8796022114245261,-0.49252119421733404,-0.255579842553841,1.7491196232589128,0.031741441711693436,1.9916367401562198,-0.5825395531134373,0.34201407237330217,-0.11073733685089215,-0.45163810102285235
SIDM01163,-0.2877270810113724,1.0336055130566102,-0.8709705672149964,-0.6516845377073421,-0.792981687266054,1.1402728975582113,-0.614667898018696,-0.856038002876646,1.3060325378958966,0.494763896400072,-0.3750967038440467,1.002945228957833,-0.7723727905450724,-0.3825972519924207,-0.16337710226963656,1.823623780111689,0.9124619577769403,1.1888677932655598,-0.24164757807263013,1.5220576652522766,-0.5023164160040103,3.404449120427305
SIDM00375,-0.2822923888282009,0.41685428354424103,-0.9196497038669309,-0.7823471745836106,0.564619369603018,1.0976788837942277,-0.3738029608692792,0.0642191329516213,-0.33294336153265364,1.0227396958831738,-0.5255379558500105,0.9951400422956427,-0.8959906714263722,1.8249028711861035,-0.6766268441264542,1.6465239685421806,0.16698401073605884,1.3728921155843017,-0.7144851053423564,1.3553785878044737,0.2980677885260094,0.1608288675540685
SIDM00600,-0.3637519584555891,0.4517006738188259,-0.8401086598736364,-0.6950818128790194,-0.8864159096598034,0.7573162145972228,1.3027355514619832,-0.7378506509757861,0.006249028901256614,0.42512229424483017,-0.47566266574119354,0.9012457892788767,-0.7042147111190786,1.5325576097977245,-0.11145830961234574,1.9771713304574607,-0.6041306633016699,1.7399859677422629,-0.6601614685397801,1.9988653455908476,-0.25845187050415636,2.178649527453315
SIDM00367,-0.23907885531243472,0.23645514358626238,-0.8943656891889467,-0.6940833005494417,-0.8677491260688249,1.0217295287804609,-0.49662391399521594,-0.6972012624362869,0.6497876932040112,0.5648700041728862,-0.48864941953037994,-0.13004590161464288,-0.8591484402829599,1.4770726784368846,-0.5773015956973638,1.866876792970737,-0.5581265076191092,1.571880588234536,-0.3233786228860464,-0.7610555698815605,0.2817498695765713,-0.9052453625161768
SIDM00632,-0.04264062594718233,0.06865584973045946,-0.9006841660551749,-0.7853501385228906,-1.0143413501402416,1.0853372653543392,-0.5324850325948448,-0.48339687961987154,0.7588122068700185,0.9942229327889024,-0.6186696404225182,0.6130554155489517,-0.8156017641790883,1.2295953826854888,-0.38287521028641464,2.114795761086716,0.6013481200799919,1.985842940188673,-0.7200066426451529,-0.799039898867259,0.7703217801118959,-0.5699267796644388
SIDM00550,-0.07069866823461793,0.24465113738728247,-0.8880134891887156,-0.8039742049526092,-0.9004442132830112,-0.8436184217949698,-0.5836205443122228,-0.9729047981226883,0.36366784444504335,1.3840099190417816,-0.44013470961386175,0.8174954451600138,-0.8593472297988216,0.4985215157435324,-0.7098271187437033,2.0236632066607547,-0.6632283831519373,1.7844095039908017,-0.6165349606053557,-0.7390445186702232,0.3514515349354619,-0.719115450582458
SIDM00230,-0.20091543447401153,0.031689296928058434,-0.8404866093397834,-0.7894185342848777,-0.7834142380181032,0.9208251868273745,-0.5721698512530082,-0.7425325126268264,0.05271094193497822,0.9048153492775759,-0.5763719000965094,0.46047296888925165,-0.8374593854439792,1.9640371639117742,-0.6178694541717753,1.2103309534952669,1.3473443913717211,2.194805114698954,-0.41509086538362044,-0.9959596263873502,0.13698134692157335,-0.7936179260127854
SIDM01206,-0.7030109610221245,0.04960428715216623,-0.9037368458895587,-0.6465739729914031,-0.7690002321877051,1.2684692778914388,-0.6280066589361383,-0.4766316956036332,1.0403261380382525,0.19802883407433605,-0.3435205140159794,0.06184566083734628,-0.8562059621557426,1.6749441366012532,-0.6928543191714233,1.825237945700841,0.8887328891684976,1.6239057821456506,1.534831721391088,-0.7625923243390534,-0.44192879222346343,-0.18500879385488952
SIDM00127,-0.04352486358445416,0.5509373461567918,-0.863989137925163,-0.13150589352383893,-0.8288607074161464,0.8779093503954584,-0.3290553656306801,-0.7566104527360368,-0.3586061668644252,1.345998038718229,-0.9545526781517821,0.9380992446348199,-0.8829453182241717,-0.6276069851768907,-0.3128336856402757,1.2537789117518614,-0.13407388714459748,1.5638678447667975,-0.4290503994804789,-0.13747137466120177,-0.14091034754024256,-0.5710878014194405
SIDM01042,0.44711925627013677,0.2535355137930349,-0.6069588143833134,0.7460086145801815,-0.8850387736630837,-0.8667584488473511,-0.4385590138845828,-0.7633688589705622,0.12164858183103147,0.8701178984419796,-0.6334699037373,1.080273462673322,-0.9438192122200595,1.847565728632016,-0.11423755540391158,1.5356164795001233,-0.5197308511246875,1.4848625465181546,-0.6554328132840539,-0.8287578606983012,0.8164764383960507,-0.5729132784116542
SIDM00491,-0.30580575049680353,0.18543433542052085,-0.8424971839686041,0.1902198314785939,-0.8916409960172632,0.6190381462008636,2.526065309381327,-0.766332513123036,-0.514498600989766,0.3115851870277003,-0.43999421673348105,0.255436670019997,-0.825145206686348,2.3307847673726814,-0.012977316534021238,1.804328771235616,-0.56387881198858,2.1045537399312817,-0.6167714902600604,0.615022306134639,-0.015403449265311776,2.681557763693272
SIDM00488,-0.13100486254732321,1.1184118399425267,-0.942843216103333,-0.7993835379763612,-0.7989772885980628,1.0895812773529236,-0.6362109919962354,-0.9400662938188964,0.05379494926471339,1.0852340756931305,-0.31055003825085786,1.2876896467062493,-0.916082192424254,-0.6892506723482674,-0.31799313153286085,2.2661638488351654,-0.255717453779933,1.603484927412753,0.6485560799315222,1.1238905286594445,0.10460938630967244,2.9595689972305994
SIDM00190,-0.022606991667088325,-0.06514945987723508,-0.792456029636941,-0.41755586466981576,-0.840011854405798,1.0830225393792892,-0.6544923542860245,-0.7790089555613551,0.13379801029820482,1.0246610706642827,-0.598562252117961,0.2889681614439527,-0.8394318377497307,1.6885318026332314,-0.31218645722690913,1.9346834471678815,-0.07329274768868757,1.846474090540323,-0.6540049249441546,-0.7755579199166057,0.13673300244855033,-0.1973278144278713
SIDM00542,0.08749725829514292,0.07162757147537266,-0.806091170461774,0.39570865473542466,-0.7953395690639659,0.901895961950652,-0.12394990634343073,-0.837986331008045,-0.06675775196408419,0.44611646446263925,-0.5869707055524346,1.003839648573332,-0.9016131595511331,-0.06327901719897386,-0.43384578978606564,1.345890449270333,-0.5119653498446565,1.611787568686532,-0.053400339934230934,0.5025761482617961,-0.09532420037447374,2.917604552008737
SIDM00198,-0.3057130804953181,0.217584663262022,-0.4285464866152382,0.15114414549548735,-0.6276301093357226,1.0004170755940378,-0.4984059805036619,-0.739312497585989,-0.3066556019820931,0.6550189472487382,-0.7060008731010655,0.6585789801131585,-0.8320412978250992,1.1576869963432082,-0.8491050317700329,1.5058485415184417,-0.4394752795673594,0.8518809760756013,-0.6393444945188784,-0.40823259619046864,0.05381040479524177,0.3618983904529881
SIDM00269,-0.02507573102078242,0.28967168501736945,-0.6289423495120805,-0.25410025042731743,-0.7142620810125578,1.15441709836005,-0.43995619405191755,-0.8297108042152297,0.5968012022485547,0.617076799032348,-0.762679719656717,0.6749564340633682,-0.8486047426513607,1.4819668736587632,-0.5899792097339303,1.577115304980594,0.33856893775030034,1.115778190792301,-0.7474233085563138,0.04751203608743555,0.019080541305010208,0.912540166975866
SIDM00621,-0.1574176105832573,-0.19054363612238553,-0.19047119677726587,0.7886492926929861,-0.35351412535765075,0.9405577984420253,-0.5399615901399041,-0.8400366659469055,0.6470798844563468,0.38087455001505643,-0.5028232427203929,0.7078886656070669,-0.9255183580295823,1.19631217752842,-0.5409907352132283,1.6046104355692956,0.4439537721821034,1.5299264667584602,0.2964370330941641,-0.8742424636089738,0.08745083230297253,0.32831801692275386
SIDM00599,-0.11596383015551691,-0.1076369102690535,-0.9117184932927671,-0.5514644893176985,-0.8389217860348058,1.2765513596089193,-0.5769703275956916,-0.7432480721782021,0.06977039282337007,0.20983467675747422,-0.6935062311052744,-0.3385961784819158,-0.794029447065316,-0.34427578399905373,-0.5607131554311338,1.1650997671187904,-0.5003803192542254,1.9039453257547707,-0.7882870289957085,-0.1665299597111474,0.15044626948969772,0.3806631598247403
SIDM00118,0.19825644162512276,0.3032247750919429,-0.8873129503735766,-0.7231288926324362,-0.9195181548809648,0.9464003101517066,-0.5541394011513141,-0.8222153144615596,0.16715873742643705,1.0427334498233116,-0.30896129016734747,0.9534092815946469,-0.8745879865972999,2.208859056072658,-0.32272719795527044,1.8030348732800034,0.5096301411673657,2.093630032083324,-0.6788255043833598,-0.8453800629997067,0.6430213733773251,-0.7272073148928783
SIDM00596,0.45667564190624144,0.3325699737893352,-0.8634839561033809,-0.4502946544322107,-0.9651684819141608,1.3456223659903008,-0.5963467222363995,-0.8109152460953685,0.6603631772355159,0.9821980694472717,-0.5758912184853894,1.507167747935144,-0.84718875351989,2.4778000904403163,-0.8625867545207581,1.5167793110710346,0.31785696463191,1.7354853007382847,0.6390321869503991,1.857455282316755,0.15387328552972643,-0.8482077480196419
