,MAOB,MAOA,HPD,AOX1,AOC2,TYR,HGD,METTL6,ALDH3A1,COMT,AOC3,IL4I1,GSTZ1,DDC,ADH7,DBH,ADH6,METTL2B,ADH1B,ALDH1A3,ADH1C,ALDH3B1,ADH4,ALDH3B2,ADH5,HEMK1,ADH1A,GOT2,LCMT2,GOT1,TYRP1,TAT,MIF,PNMT,DCT,LCMT1,TPO,TH,FAH
SIDM00379,-0.8187379753742918,-0.5261280732583266,-0.8605299437017185,2.147670871855875,-0.6833273468331348,-0.8485113609082616,-0.9140476193263323,0.43393849420654934,-0.7027865757833455,1.171884939464008,-0.7079328727997031,-0.6499473373278475,0.401500451759042,-0.9360416033620896,-0.8271779918361138,-0.7497450311474965,-0.7323205232912241,1.0650956465244907,-0.8516629191439458,-0.8394955735216695,-0.8634518439568153,-0.07014000268537736,-0.8812419905499779,-0.8357700654070788,1.592579672704237,-0.2732644807917856,-0.8358718406455995,1.787656331291389,0.21398253512821042,1.9507934632373032,-0.7222564108796427,-0.8179460859126614,3.5254198126889422,-0.3782231544744759,-0.7720917517348493,1.5389408793230923,-0.6854883367858864,-0.747290818462071,0.7815062785747549
SIDM00381,-0.3108090837249637,0.47405472959018674,-0.9105878292210768,-0.5328562939948006,-0.8582871282344428,-0.84105080893182,-0.9264124011548903,0.6123518930598002,0.9631241292652865,1.7890217708866247,-0.8351921384692734,-0.4013501063187842,1.3443839700764741,-0.8596550866391492,-0.8997195528793599,-0.8254862660162903,-0.8538394391192183,0.2774364478122203,-0.8707603489303846,-0.3142329846310942,-0.9309030645325572,1.2185137652311229,-0.8952808989418639,-0.644044987788692,2.137239040218888,-0.6196674924220731,-0.8054552550965348,1.5249701959449407,0.3436424582204564,1.5696208344886926,-0.7139314623859726,-0.8470310956018665,3.6637694466931596,-0.5045200455418214,-0.7682619975318236,1.583026730378021,-0.8457906136652393,-0.6767949337006446,0.28206139722644213
SIDM00606,-0.9379324030841171,0.7602248709027086,-1.0287534581584339,-0.648769060732919,-0.6347471432927433,-0.8371594457938111,-0.889895361143868,0.5301261174706617,2.375979617216124,1.5768911178925207,-0.7189544613632133,-0.6509359757546699,1.0290617631183432,-0.7930645399689735,-0.039376786105134565,-0.7153185002114798,-0.8034570662721193,0.7796317220880434,-0.9384102040078596,1.1406706909872455,-0.8553531099577996,0.4058131132353581,-0.9688007473796286,-0.8446425099287977,1.7896658769111358,-0.39611019012434745,-0.8607813049187212,1.9283311157133023,0.2932535111536185,1.8476819881449926,-0.5598943241283426,-0.8606655996437257,3.614444276129411,-0.4853714713679243,-0.8990596530911282,1.3161881404299156,-0.7602238279165437,-0.7258224883768064,0.7952587618200012
SIDM00541,-0.9395787329811824,0.9027611790791998,-1.0927711210862538,-0.4338604745554864,-0.5323433453847731,-0.808290906172753,0.06587368100886423,0.4168891069295514,0.27961285940979413,1.6821901167672244,-0.6562580628753899,-0.7060809805215821,1.0894833758226323,0.8082534165355278,-0.9145614543958964,-0.7759960255777459,-0.7764328451945363,0.7348606517032042,-0.9143957302460197,-0.6242932751308198,-0.9011311186117078,0.487742961422404,-0.91133095562212,-0.8460509814662079,0.9278194915674755,-0.18434838625957042,-0.837452619219693,1.4057137786362965,0.6842329759530098,1.2107540721146668,-0.9062473248015899,-0.8717304343710067,3.343716445130337,-0.22044028559596066,-0.9483656787719369,1.6302825380014516,-0.771455770683201,-0.5080041355033467,0.1537751909313862
SIDM00808,-0.8456254067686869,-0.5475441435211957,-0.9369096845184228,-0.6012591284034036,-0.5237943581058785,-0.7954496532532935,-0.7653215386357327,0.6321939556132682,-0.7646573147209126,1.1209818415176624,-0.6935135260658549,0.32258322982287113,1.9588117621489338,-0.7778264605774686,-0.851840060088787,-0.6958063891267269,-0.693852492468549,0.057890676358220726,-0.9019751963045591,-0.7293789974424959,-0.874084658867508,-0.465504167059622,-0.6976533387938514,-0.7704942547716724,1.2779535571738385,-0.006458577709818097,-0.7057052069487416,1.703790640523691,0.3447533252593813,2.054435505902682,-0.8357873106165199,-0.8042672526270694,3.6084365225073474,-0.3308314288020879,-0.8067427357940856,1.5701366097889202,-0.8242994734036586,-0.6805762507912427,-0.23836095609682953
SIDM00377,-0.8830108522812491,-0.566551671413715,-0.9018427055055406,0.32499325770678156,-0.6230872971751482,-0.7423991429809506,-0.9196761033438268,0.659731616768183,-0.6561116269754078,1.6378093845503046,-0.6741969222054385,-0.5703169650403733,1.2496549330379634,-0.9333999134859038,-0.8331353624321659,-0.6193183070140211,-0.7340644434394944,0.7111759112024663,-0.7807002807547764,-0.13041586915256476,-0.6108569488953762,0.116370951959044,-0.9204480759663041,-0.814836886643192,2.2738758085919137,-0.3247820323094084,-0.775333720177859,1.6304243891520316,0.2642791057284555,1.3979790268708059,-0.43857684019286575,-0.8876025078946299,3.4529453552515195,-0.3283077843093497,-0.8705764791731763,1.423026138373304,-0.7792596674184679,-0.7832500364532269,0.5042923638546077
SIDM00289,-0.9284781131340218,-0.5956802937168799,-0.8515710812197953,-0.521566100061887,-0.6862177177314716,-0.8489376097629551,-0.8706329092607202,0.9379588126682825,-0.5729661254524957,1.6681548159616764,-0.7891035934797439,-0.7306827894541918,0.7428673411304701,-0.7954705946941748,-0.8436390427094933,-0.6825980581791556,-0.7955016972108879,0.5088243339943436,-0.8656609353440416,-0.7871332393228205,-0.9322189735898221,0.11577555909677849,-0.8743059305125723,-0.8659909532919672,1.5481215478341006,-0.15053321899618885,-0.7290933573031328,1.2858492145454772,0.6735062627692953,1.9471099028316166,-0.8757085631578542,-0.8680314611377403,3.2973868699629687,-0.3986407821123556,-0.8866415143310018,1.3174479010041507,-0.7628577742733059,-0.7925620556078127,-0.1096516321022019
SIDM00064,-0.8131715641140493,0.011449916677971345,-0.9059177455208871,-0.023680779944196293,-0.8026073224038226,-0.8755308100366613,-0.9893870853061336,0.8718555461661337,-0.566868695293471,0.9729789746341385,-0.820776937301029,-0.6533345866748914,0.4311874263909046,-0.7945400281312917,-0.8696135678157562,-0.7374045255922073,-0.7908097421942811,0.40916537594597235,-0.8494983209913803,-0.7252548396987372,-0.9748626435471255,-0.20968113627220666,-0.9488544760762545,-0.8500927325882719,1.8263925741301312,-0.1614959137231352,-0.815331616880782,1.764408982102467,0.254958096499595,1.4338443904586262,-0.7966601218329002,-0.8759416206825213,3.5018329875406384,-0.4189515759530874,-0.8728979155412218,1.6080445703389448,-0.7794373507894615,-0.7344498724996381,0.5037731546084795
SIDM01097,-0.8053891227897781,-0.06552498994533314,-1.0136198033204988,-0.6519473555740796,-0.6180502003372188,-0.5578193655538882,-0.9382867043596222,1.0946281668292797,-0.48018552185985164,1.4255834209355003,-0.695424054737131,-0.7551264395829975,0.49714082366782825,-0.782452466493484,-0.801012371936458,-0.7725711254397574,-0.783051878265151,1.2118931153919352,-0.8929894702936283,-0.7267022103988665,-0.9148613719181065,-0.3571337220936479,-0.8326472879241503,-0.8874888708155364,1.9953611100163857,-0.34289583533472634,-0.783865462827952,1.2901421391225012,0.4593537267156502,1.8615708287673065,-0.5421235742531882,-0.858648196906735,3.636666174632634,-0.3130245791253411,-0.7868026534684317,1.6601493603969224,-0.7864858476341299,-0.7173209590154269,-0.1549574670912981
SIDM00350,-0.909497810252895,1.1247537193665351,-0.9059311284164577,0.21398253293795944,-0.7511681758139067,-0.8537364101419115,-0.9828786277012619,0.48186184085952216,2.6104627457945595,1.6439891606291352,-0.6635337434994276,-0.6736673620405476,0.7565857024792241,-0.8909893480406206,-0.7403247272307224,-0.74759363656269,-0.7457222191211753,0.6393916591027815,-0.889079500644695,0.08750356667698402,-0.8754233472507542,0.5179490831123027,-0.9856909283508579,-0.7420073872742511,1.3422007847298083,-0.37558564241101433,-0.8471773171472057,1.683292962217064,0.7165165674891012,1.8054721612483964,-0.9566392792758782,-0.7794295515965852,3.58046108060778,-0.36239240752049795,-0.8622021974102957,1.1501593165895119,-0.769653200125642,-0.6514308493756363,1.1132704121762937
SIDM01163,-0.8629309027727973,-0.5531379244446964,-0.9735358061902578,-0.614667898018696,-0.5681940358155698,-0.8849667110088261,-0.9749106658040977,0.6165917822384169,-0.667144786167391,1.1532966821646617,-0.7601049639640141,-0.6220486233030337,0.7848977869100366,-0.8453741716675671,-0.7952537541901084,-0.7726760380916102,-0.7181439724436506,0.4313386960483133,-0.8594697647099093,0.03963271355601061,-0.8529847650365324,0.44947587079532486,-0.8060999202871092,-0.8075652575767904,1.3207001076249725,-0.24343699325355808,-0.7061491084270924,1.3812982375451377,0.30996321866356563,1.5310826093441523,-0.8861493967438873,-0.838153322225122,3.5089074490227414,-0.3497449125721696,-0.9071657925578869,1.5748499098682387,-0.80045421553492,-0.7159738578236952,0.38428691446023394
SIDM00375,-0.9774810683145883,-0.6233569372700644,-0.9721222766905426,-0.3738029608692792,-0.6067430375643609,-0.8495606497160139,-0.9350277670251564,0.9294131028483583,-0.21115811528583292,1.4687389254055723,-0.7421281454282956,0.26601243651241047,0.017163235545040546,-0.8544773009634763,-0.8746880543483487,-0.8002297681495384,-0.8305124066929673,0.22948379771351263,-0.907202517673094,0.977906820113573,-0.9745623459764124,-0.279948373403249,-0.9872325902452218,-0.7609941445362863,1.4167763285454453,-0.349691474270903,-0.8678637059390302,1.8278448501489013,0.274694787811314,1.6606868519500415,-0.766700046960863,-0.8130459380834324,3.666273970477877,-0.2938502366311306,-0.8742300891983358,1.6452246212436934,-0.8524128572226093,-0.7584883477862715,0.21207748375351088
SIDM00600,-0.8954140548731403,0.36721572073309056,-0.9970834800375021,1.3027355514619832,-0.7316724992232597,-0.6897405964200786,-0.7226764824154949,1.07533738500605,-0.580067925064179,1.6334921862841087,-0.7464005548538777,-0.430247501088186,-0.029628466645109243,-0.8025990970623005,-0.8108506214834221,-0.8108990486893236,-0.7661233629514828,0.9900942422104007,-0.84991818340445,-0.43941809081763106,-0.936076612838283,-0.10113670506512185,-0.7849811661527945,-0.8343577331384409,1.6414575391961908,0.026728506525111592,-0.8795005932012613,1.3772625674055685,-0.19714730845681352,1.9206031725157404,-0.8267248163928802,-0.8736209414460476,3.5045477616955156,-0.30968620899771643,-0.10828807819295842,1.3558932944298467,-0.3016669625121731,-0.7160549728730528,0.5468685579793402
SIDM00367,-0.7188687920774752,-0.5427264987755913,-0.989172029907115,-0.49662391399521594,-0.7161310428470489,-0.7702692467511236,-0.7407332927808579,0.7198227119201372,-0.5803036718624361,0.8260960406265633,-0.8384758536375152,-0.6714271953049016,0.9334044781590896,-0.876231367475492,1.6270656049972614,-0.7711889579390061,-0.8282007492232364,0.5512174005853318,-0.8509867709685001,-0.8747557464463575,-0.929933040054694,-0.11359019115019806,-0.886811634713345,-0.8798533332445593,1.9605435458791014,-0.16691376604812053,-0.8740223974901,1.5298954013876298,0.46166190031312915,1.432327610447765,-0.907320719808185,-0.8498948194005707,3.585652964881773,-0.40899863390632146,-0.8017541123132307,1.3718646523501046,-0.6906893143601388,-0.24674528517103353,0.17236018453262353
SIDM00632,-0.9563121600570192,-0.5691628079979442,-1.0582894615454388,-0.5324850325948448,-0.6269356361925049,-0.8437260982489034,-0.8404891229156971,0.7596132620059748,-0.7697655040844368,1.4337190348739626,-0.5494529197937279,1.392645835550503,0.5284691160930182,-0.7714714360761036,-0.8208615064140314,-0.7856908632501692,-0.7690562002949795,0.5204629382763516,-0.9009342259107329,-0.7869447230133213,-0.985506613270517,-0.4415978246580603,-0.9932562162256832,-0.7897292500288409,1.1942359503326878,-0.3186846209271807,-0.743248524737629,1.950144181133104,0.30813752264919203,1.6754778656491642,-0.7836272484429035,-0.8610546448816315,3.5431183866118787,-0.4315729701989299,-0.838044850880226,1.1662701353243836,-0.7904647340630073,-0.8224639454165368,0.34757025085676435
SIDM00550,-0.9126195847919993,-0.6228323969460899,-1.0001546971969228,-0.5836205443122228,-0.5913881954398313,-1.0062442443314856,-1.0064462802766,0.6985804923117965,0.04621130950613045,1.65361663473765,-0.7312650297446914,-0.6991542903032536,1.030251024240263,-0.7801865940162921,0.7138694240297876,-0.6516687237511947,-0.8051832355950079,0.2193458707433732,-0.7938389018991748,0.022984068637064474,-0.8771233266959747,-0.2798990462406677,-0.9109745451564926,-0.6804847834930218,1.800825059521703,-0.24525400683687748,-0.7562851765335626,1.6101731914972306,0.6626237173129874,1.5979966694729182,-0.8997408437170296,-0.7918801070883935,3.364589776803553,-0.34368775639623544,-0.6619756514027056,1.6362237586724702,-0.7570741912802992,-0.670275372526185,-0.11447917485188103
SIDM00230,-0.870984565341731,-0.6523635971149098,-0.9807955222551525,-0.5721698512530082,-0.6540861141996268,-0.7981650395900701,-0.9023011643519381,0.026507782105494922,-0.5696711621786319,0.9171375789010621,-0.6022216069283701,-0.6951521411686719,0.2956358843238671,-0.7848916391686027,-0.8407259741442384,-0.8573975611846455,-0.777639621840396,0.5333696781904227,-0.8439081338864171,-0.7745782638594773,-0.7362571769623357,-0.4051693159227835,-0.9775509484478582,-0.8246198065972493,1.9847108914468654,-0.4260658136238291,-0.6877215572210171,1.2301487290494306,0.9005615036663878,0.8710995072553018,-0.8660630014207056,-0.9018681000839801,3.757456063810612,-0.3620839002590545,-0.9584935607874796,1.4745598881932616,-0.7932070813873172,-0.7194803590395857,-0.22575755512410706
SIDM01206,-0.8363389922815607,0.3598047640358307,-0.9387240223047001,-0.6280066589361383,-0.6286657146404052,-0.8159922818925514,-0.6798461500450687,0.5771772125797228,-0.7524553254613561,1.4605891545512588,-0.6278382117290894,-0.7573947223049343,0.6311145975948627,-0.6672687352152844,-0.9640936999588203,0.2055467455688225,-0.7017749449849331,0.743800583811142,-0.821463346331368,-0.7157610786221865,-0.9494160242927181,-0.4133594339161291,-0.7405500457826791,-0.8414825614732045,1.71663136170589,-0.22330005093852667,-0.8264493397055783,1.727186178799599,0.7895543649421426,2.02268192731666,-0.47525686429643615,-0.845165524350297,3.6860221535916495,-0.30693933240543936,-0.8026057968707296,1.5046243306767593,-0.7763894136888513,-0.7241378196964896,0.24399084604819454
SIDM00127,-0.8676402356289713,0.337214394573895,-0.9474657308132541,-0.3290553656306801,-0.7623522750528332,-0.939685951694439,-0.9946980578619399,0.5695117447003062,1.7394501311728523,1.5120220175497128,-0.7839290939863012,-0.8158246696466946,0.2819410495661946,-0.8795948785481049,-0.7781158936363822,-0.7057303304974992,-0.8425928037935208,0.32276509815069143,-0.8350347546840661,0.70925184165555,-0.8863808975966554,0.8030137155592751,-0.9633693040169384,-0.7882400681102952,1.1559781252493313,-0.46772737284001575,-0.7928598362664059,1.6558871092669079,0.7845899203342502,1.3222399112246133,-0.10203856152287005,-0.8219822774036352,3.289406938677008,-0.5215228842139807,-0.8385347124833499,1.4821191819073114,-0.7395668879637687,-0.742714327185128,0.17979849900707806
SIDM01042,-0.8524253583381731,-0.4771794197507821,-0.7830325727072266,-0.4385590138845828,-0.5921931123326144,-0.6614808170538082,0.02847419682342976,0.5869763116366231,-0.6260521862796374,1.9597439543808843,-0.6786289209508444,-0.7635565857529437,2.0112544893052102,-0.7132881819239245,-0.7275609483172654,-0.7253636705663429,-0.6408186085279528,1.0066225014813377,-0.8231481104785184,-0.7723411853766043,-0.8363334702006138,-0.21588178238454345,-0.8313008836736326,0.07334330534438493,1.4205227233432314,-0.0928372505639289,-0.8330973148187392,2.0563311578421506,0.6293256748579241,1.8590386561492789,0.5541113060373893,-0.9234237857141565,3.943942021600447,-0.3481371559557099,-0.8826169361095929,1.5954860028780908,-0.5711801026487777,-0.7201309226457705,0.9617618703011432
SIDM00491,-0.9133514979045663,-0.5089546547933761,-0.8302686876131228,2.526065309381327,-0.24081594321375874,-0.9272895302633356,-0.8179133295074525,0.7270852862172019,-0.658969500623305,1.2571011048149328,-0.29062288301215594,-0.1667192416696977,1.4117775725817705,-0.8092784252519928,-0.7963865449498986,-0.8168601442601199,-0.7275555310369837,0.394216073535997,-0.8725777726495418,-0.5470139942516123,-0.909406186086299,-0.1840793583642567,-0.9141621271470123,-0.9063437762320239,1.6445140398829647,-0.21815116532346268,-0.721128854403588,1.4999183231098645,-0.11126314934785134,1.703785350372185,-0.8128956723023507,-0.8331493698788635,3.713931759182422,-0.4669294587732775,-0.7795736386457943,1.6180893896184103,-0.7805746305007667,-0.7794201696131186,0.30222386633346815
SIDM00488,-0.8841253786378832,0.8314900775564644,-1.0496601445280254,-0.6362109919962354,-0.5977683402784849,-0.929290960835356,-0.885345081842922,0.4172318014821818,-0.5889855432493717,1.3548964014103761,-0.7763763021884243,-0.5491899616778869,0.14028434246256127,-0.8464858529588918,-0.926369267405619,-0.8183968220504898,-0.8205631236573503,0.2943782373249142,-0.8768513072954723,2.3773222384048034,-0.9308269442052605,0.4338963764018204,-0.9749770259624618,-0.810645186784215,1.360237729572845,-0.36267763245090223,-0.8227224195884807,1.3210645171081974,0.7155458116740034,1.4809089067830483,-0.8347093243685252,-0.8975897975195138,3.449595320797603,-0.47314508270428546,-0.8696440039995755,1.5266551553782246,-0.8113177245516638,-0.7615301622040385,0.6410716189364845
SIDM00190,-0.5023698606708087,0.21030158843737093,-1.0404703009557723,-0.6544923542860245,-0.5244115787915882,2.965758141012033,-0.9320024653541242,0.7051773892006458,-0.5129514469562404,1.478673637274321,-0.6986018999109808,-0.6840450870206783,0.6480165960914038,-0.7963999219397366,-0.8488757375964586,-0.6443335964796929,-0.7454830696470025,0.6780502310437837,-0.8503616334995978,1.3145586803910392,-0.8729296141279576,-0.07065651057620463,-0.9025798168423013,-0.8114986569351472,1.2482257963856238,-0.14236246160254676,-0.8757510662660902,1.3218245161167506,0.6342408043572956,1.7153305309666398,3.310528169432609,-0.831404007999005,3.6195633859350194,-0.3866875710705397,2.922897337297581,1.580461309229148,-0.8883239259621183,-0.7100196413701737,1.4375868106367826
SIDM00542,-0.8440226798212064,-0.5391657988898374,-0.9948563031872055,-0.12394990634343073,-0.7668857034986429,-0.7727820594146912,-0.7974047087896665,0.5674914428246122,-0.6363245425878029,1.6863202225049811,-0.8088768004988645,-0.6418953649441482,0.2937665154924121,-0.8173727509632911,-0.7973390037503748,-0.785675738892712,-0.7951486026501627,0.7111347827866343,-0.9050539153657209,-0.8085701836264463,-0.9228064192751864,0.09999429275250733,-0.9762932231976343,-0.9139193377833567,1.7416268122718526,-0.22059040869287527,-0.8785187794317104,1.1945969977477642,0.5089739448896449,1.2074009777319905,0.059883483626631165,-0.9875296911643876,3.4671419735763607,-0.38247174032866127,-0.7881209852635219,1.2948775185040131,-0.7773868072282802,-0.7754900337438673,0.3047390207295391
SIDM00198,-0.8519780643163768,-0.05661734251788971,-0.9092669008600819,-0.4984059805036619,-0.7131617076119089,-0.7097510011457638,-0.873267553803376,0.901018009875074,-0.7064616896330718,1.3024314097731111,-0.6881173271623767,-0.7323621722696044,0.7744271916922438,-0.8451672398504467,-0.8041659168573599,-0.7831511069933309,-0.7045960775689274,0.7599481599762893,-0.9458214693519356,-0.7013019079914817,-0.8672351654660092,-0.43709448407977397,-0.9820911247285419,-0.8434539945550023,2.0334434758332924,-0.24519102415012334,-0.8122917716240458,0.8834774867732247,0.8031608679661942,1.3368360855377854,-0.8179795809296193,-0.8421919641208142,3.66476582875719,-0.4606301133968411,-0.7934182681721834,1.3511942492907696,-0.7057497052166019,-0.6564836816845229,-0.2624270528886738
SIDM00269,-0.9025144728604682,-0.06057197161978272,-0.882760199785502,-0.43995619405191755,-0.5634556184927068,-0.9433708839545731,-0.3875316422156927,1.0085425565713801,-0.774999913140616,1.3084691630412835,-0.5928993465340685,-0.5566097831957065,0.862597014126003,-0.8370342867831291,-0.8809180188982592,-0.7068415519581108,-0.834854184605177,1.0839920012481408,-0.9071176474004771,-0.7936287139288254,-0.926483293556205,-0.5247160752407393,-0.9794038222140962,-0.9103821486808185,1.5719237709237288,0.12089434633429925,-0.8374142187377901,1.2731654878462046,0.30557102592079466,1.8221575011791171,-0.7976510803769894,-0.9088240181117521,3.424055253468359,-0.48229029361197095,-0.8306626088480187,1.083927385089226,-0.7897257094918845,-0.7602532502892955,-0.12688510071117864
SIDM00621,-0.8910918839768934,0.12219233728541384,-1.0121469713967588,-0.5399615901399041,-0.8353155632481639,-0.7809502374860441,-0.7711059992749555,0.8920506347920666,-0.8378118836432135,1.199165086212205,-0.8184474009298021,-0.6334164642673246,0.38681139399868153,-0.8384070732006879,-0.8732886287198214,-0.7088664304804418,-0.7651597816021453,0.49076966886273526,-0.8679823293969291,-0.8314318875145567,-0.9111846959632828,-0.501852662578445,-0.9897345751100488,-0.8947052196788476,2.132363715501469,-0.0625747850815369,-0.8325917709529981,0.7296296207670641,0.5563697259371788,1.404255809493182,-0.8533405179943189,-0.9615248904886878,3.6532136066943304,-0.3118776425317576,-0.8083385046075213,1.2602921130453015,-0.8129325751160418,-0.7547402042822676,-0.39691100081643177
SIDM00599,-0.7387129643417638,0.7631742002937278,-0.9798991929207961,-0.5769703275956916,-0.5289220815608767,-0.8533158473789462,-0.8983615881570733,0.5953344740609511,-0.7523148530596715,1.5128960604311736,-0.6318905274216375,-0.6646873653606367,1.0477904189335578,-0.760091881302655,-0.7626200712349966,-0.8391233555135381,-0.746449448305237,0.38674289406349605,-0.9133056585844455,-0.6319327610645785,-0.898571263042941,0.22916108808729865,-0.9607940300883123,-0.7766028041860612,1.133083832065762,-0.16305828859315458,-0.7676577759317914,0.888509278306695,0.668073854808565,0.969416276551756,2.04164467078823,-0.8977600969730757,3.717959741570875,-0.4935156556656332,-0.8921320895139963,1.5899323580601952,-0.8017446924938898,-0.7284011805272181,1.1204442249305282
SIDM00118,-0.8939197439140808,0.9312399501381582,-0.9956619477484466,-0.5541394011513141,-0.6152460232407889,-0.8672467870201966,1.3749273511303381,0.330246243803187,0.42825532243417014,1.5766828520908567,-0.732123688733018,-0.7502627117826849,0.5352392773409981,1.2731095832479835,-0.8321398593373119,-0.7753451156409655,-0.6327771140890447,0.5370947702340622,-0.8803796474369833,-0.4647126534052777,0.42546105001482054,0.2994524252633296,-0.8112489468364747,-0.8275311192660358,1.727490265034389,-0.20515417053767063,-0.8882686054843185,1.5809553075532055,0.891206950858505,1.8919069481121409,-0.8728443027377373,-0.9128930083957418,3.456387373081533,-0.35959205933245597,-0.78698208614821,1.3582728325301685,-0.7114703525270394,-0.6287726418580236,-0.49844616849738627
SIDM00596,-0.935329369936085,-0.6085776667041128,-0.8885861879160472,-0.5963467222363995,-0.3242158193903358,-0.8435149361870767,2.188987929448977,1.0478657110004452,-0.5336776801262424,1.1771969698440747,-0.6604832210271703,-0.8166881064252882,0.42986820876235304,0.34781890274830063,-0.9103481836871797,-0.8756074739944649,-0.7435196177749663,0.6845724413098809,-0.8493894285388613,-0.8864525888874624,-0.8174369318539974,0.6885234749081042,-0.8831805934526576,-0.8334346930437538,1.644344964612177,-0.07358611341626517,-0.8703241673709944,1.8789568441529703,-0.1559793481885848,1.543469313366719,-0.8054221704111912,-0.8370741599673249,3.4949223087856494,-0.34557713955377967,-0.8347495651752821,1.569786189898221,-0.7966334614161944,-0.7033546033001973,0.7766745195907135
SIDM01251,-0.8822683722356717,-0.5158663897870738,-0.9676783355371358,-0.642953708586575,-0.5102909381373287,-0.7539050048671764,-0.8683268270034541,1.1081229782050246,-0.3926062677947957,1.4012499484390315,-0.691742612029373,1.1473477281390767,0.3826061167100699,-0.8025285676972802,-0.8288107220317407,-0.849184933134351,-0.7131125550197684,0.6969682112752942,-0.8746753898520243,-0.8203779167804509,-0.8753419393903789,-0.3658241219170299,-0.8026751322887737,-0.7504465418300241,1.2483167732617564,-0.238088670647662,-0.7604211968999175,1.6688294392031762,-0.09480024191637026,1.6210462237437995,-0.843293623678776,-0.9078995279981705,3.577888294030081,-0.2783637176844385,-0.6768591989969213,1.7736517067382835,-0.6454945493770925,-0.7408657532253725,0.5367397764632698
SIDM00197,-0.8566894174493624,-0.19872683230453775,-0.988604086661956,0.214350334996069,-0.7005718420201598,-0.8781216796784072,-0.9398592385266358,0.6065080868034081,-0.6993467220127372,1.0081239898289256,-0.7234173300016152,-0.6727858294458079,0.6336534400923686,-0.8516885912596658,-0.8351002200557022,-0.7488022490501851,-0.8102442373802032,1.0867051954021407,-0.8068325671003814,-0.8010452245164077,-0.8811364105385625,-0.4454652133657666,-0.8640667836403331,-0.8200429469732156,2.0629609574489645,-0.43185968452203444,-0.8812136562629518,1.220049779415987,0.7515097380028842,1.0581744783409395,-0.9147428232316825,-0.8039619787194339,3.627782098733477,-0.3965631068073772,-0.9796341928666644,1.7608986480307849,-0.8576207440154653,-0.7003324167800654,-0.18903463101904455
SIDM00810,-0.9317692247794487,-0.6244405361970785,-0.9608365852643763,-0.5760271499178674,-0.6341727975655299,-0.6543674301555703,-0.7132441155970483,0.5967613046645713,-0.7826958724082985,0.7893662409078356,-0.7120302839209286,-0.7366697183236633,0.7612871056401671,-0.8854120146069457,-0.8448250661920952,-0.7785505334055758,-0.7643049733697596,0.2223185014839193,-0.8916490930964187,-0.5250795497355014,-0.9071892964852634,-0.3535325959763437,-0.8963682969528807,-0.8048295054984715,1.6670591196172713,-0.005241506631574178,-0.7881303730198153,1.35478702848677,0.14716354247608757,2.218642230561332,-0.8164937957033931,-0.904032400616471,3.5778733664573577,-0.43320993897921095,-0.7801402892403949,1.3682787403159784,-0.8149414082524239,-0.6970227362247229,0.3899673058914843
SIDM00174,-0.9776835492345854,0.12333654413314654,-0.93346619248915,1.1883489126109361,-0.8049216990584944,-0.8961540580036721,-0.8891150729979015,0.43868106509972,-0.6195753928876702,1.4235803220527719,-0.520895517202467,-0.7705931408487897,0.5251974653934401,-0.7600831524972668,-0.8166223178489267,-0.68664209118965,-0.8513320213969682,0.40777472483498217,-0.9236168669454479,0.7193123435840236,-0.9017947988317776,0.6452195660696496,-0.7762042818063003,-0.7844876281314813,1.9183580267501212,-0.14786673610852868,-0.8062853954688741,1.4637769411103405,0.33890466436233807,0.9718571972533092,-0.8799989384935669,-0.8744907702415808,3.7580224157619164,-0.45972581982055144,-0.808933002529951,1.4325000549469142,-0.6987340431255717,-0.7256365518647183,0.8389480585044798
SIDM00487,0.07836932508888321,2.33386140618548,-0.9064537701046118,-0.21816913380632097,-0.5335496375428435,-0.7146005432347543,-0.08100746914859984,0.4909429488285512,-0.4978460031199427,1.5825212797728032,-0.677663136280044,-0.6838242321065525,0.8756826006651622,1.3930436831997606,-0.8345587891633736,-0.7294136874138429,-0.48390965096024113,0.5277690498781538,-0.827247595350257,-0.6622319666467416,1.2490345570191677,-0.06740357358048914,-0.9533843227369179,-0.8181017795954812,1.9038603221810027,0.0026936940868556086,-0.8186737933752898,1.7941314168786493,0.39612598981940245,1.8936223350561117,-0.9258096264613771,-0.8947895227480384,3.5067381192600044,-0.37903093668360993,-0.8818362875543277,1.346457050037989,-0.6811835880634743,-0.6433527722480578,0.4257750029461691
SIDM00263,-0.9396942795615921,0.02211568223578967,-1.0301757924040402,-0.5888360779396214,-0.5375348644322798,-0.8625455722179417,-0.8653978077008446,0.7241563904665929,-0.8150100449206459,0.9948479616616809,-0.5857129239841075,-0.7094066877969989,0.02121723662820227,-0.8577049838644804,-0.8829447701581076,-0.7744620377113621,-0.7782592009952943,0.8295245663836559,-0.8723635076779377,-0.8010824983857266,-0.8784143391908095,-0.4766218897860516,-0.9281503318619612,-0.8383698039585993,2.0399039213149415,0.28155084474660486,-0.8635500084558011,1.331991926598839,0.6144843776410939,0.8788564921842461,-0.741488154732198,-0.8762157400212318,3.488072775075502,-0.4951947022909263,-0.8494337126166004,1.38744090378086,-0.5981559389155813,-0.8168965352324444,0.08987173993582392
