,POLR2G,NT5C2,ENPP3,POLR2E,POLR2F,ENPP1,XDH,POLR2I,POLR2J,POLE3,PRPS2,ADSL,NME6,POLR1D,PNPT1,POLR2K,PDE11A,POLD3,POLR2L,AK1,AK2,AK4,POLA2,CANT1,AMPD1,AMPD3,AMPD2,NME4,GUCY2D,ATIC,DGUOK,POLR3C,NME3,POLR3G,POLR3F,ADPRM,PDE4B,PDE4C,PDE3B,PDE4A,NUDT2,GMPR2,PDE6C,PDE6D,PDE4D,PDE6A,PRIM1,PRIM2,AK5,GMPR,NME5,PDE7B,PDE5A,GUCY1A2,FHIT,ADCY3,ADCY2,ADCY1,POLA1,PDE3A,PDE2A,PDE1C,ADA,ENTPD8,POLE2,PDE8A,PDE9A,PDE1B,NUDT9,POLD1,GDA,POLD2,POLE,PDE6B,PDE7A,PRPS1,PAICS,NT5C1A,POLR2B,POLR3A,PDE6H,POLR2A,PDE6G,POLR2D,DCK,POLR2C,ADCY8,ADCY9,ADCY6,AK7,ADCY7,ADCY5,ADCY10,POLR3K,POLR1B,PNP,RRM2B,PDE1A,HPRT1,GART,PAPSS1,PAPSS2,NT5M,ADCY4,IMPDH1,IMPDH2,POLR3H,POLR1A,POLR3B,PKLR,GUCY2C,ENTPD4,PKM,GUK1,GUCY2F,ADK,ITPA,POLR1C,POLE4,RRM1,POLR3D,RRM2,PDE8B,POLR3GL,NT5E,NPR2,NPR1,PDE10A,ENTPD6,ENTPD2,ENTPD5,ENTPD3,NUDT5,PFAS,APRT,PRPS1L1,PPAT,NME7,NT5C,ALLC
SIDM00393,2.228268537331074,0.3793239297639233,-0.6816909424149858,0.9851477920208237,0.24186060939813647,-0.7791974100675071,0.743005516341126,2.466192969834063,2.487267402418626,1.9793116472033525,1.5857437313081397,1.725177391357544,0.3552156898756221,1.288114696999435,1.539476164361193,1.9469148695448366,-0.914578671552326,0.524107803095939,1.841345167296474,-0.1383919715019356,0.501952027039734,1.8229533207810693,1.208480923417333,-0.26360202180526976,-1.013715815046984,0.11230937663107345,-0.5501802181835513,0.8308288133511016,-0.7976066128630569,2.0872011558049492,2.2083849371115423,1.5561230768991068,1.2565086493165298,-0.4929784759514787,1.0094383391798156,1.0196345085718985,-0.9787345903421043,-0.9174542827123747,-0.02038865337380204,-0.8472034990463858,-0.285733226335389,1.5239892132654091,-0.841558970696253,0.3636135965767245,-0.41277687969590204,-0.6208980707814555,1.8635912887359938,0.06417116287394366,-0.9734700419750364,-0.8308482251056646,-0.8750194923329836,-0.8499099764081305,0.5908298783641012,-1.052812156918002,-0.16418112496638215,1.270705945018502,-0.84694910730514,-0.16367650712732476,1.3356189517633228,-0.9000099435313118,-0.910463607376081,-0.8918623852903333,-0.13260965213723794,-0.5757376134970105,1.3979444395193457,1.1975339597779564,0.3190873558942478,-0.8600916698071622,1.7976618836586757,0.5107491256928144,0.7746557857664125,2.123404783162239,1.5189199656834098,-0.8606815374636745,-0.5786690290576333,2.0561781622504665,2.208055678581185,-0.7979444864271956,2.3624520013077164,-0.21127940922241867,-0.979613275018872,-0.47109632592913814,-0.5908649474942583,0.2828479868413492,0.842310929675237,1.0499477641714992,-0.7955701251355197,-0.5235753304012692,-0.23399090761736638,-0.45418897031241173,0.01177672730342841,-0.8139436984327482,-0.721792303564865,0.19816506501779046,1.3798384173808205,2.04233402227833,-0.7440750164460666,-0.8794465507749109,2.6152657514974207,1.518331947824667,0.45556436553536184,0.9700017932780807,-0.5951770378270357,-0.9700830375407224,0.48141703664533764,2.626396887567702,0.2776518007465881,-0.28515167921692897,0.866888867212362,-0.8402313310035341,-0.9261974185408485,-0.10918408143970178,0.5671541246619225,1.8990110008332357,-0.657325132057903,0.7815040766934201,2.022967535462884,1.0711372964343793,1.5308635664743766,1.9789138177517323,0.8597979692692959,2.0154734376284824,-0.8683324686992618,0.7717304144000471,1.1386151621539662,-0.5059637151864048,-0.7878411256935842,-0.3286160555636281,0.44462021606953944,-0.7408365156445673,-0.6737049731775604,-0.6404109619507693,1.905211870587982,-0.4923436088712886,1.9426371549036037,-0.97308648305748,1.6558358029787763,1.9331993203978286,1.7571124484041283,-0.9036328581951464
SIDM01174,2.09191948638856,0.20514406231211282,-0.8070175457352367,1.1337761835395257,0.09182616371247974,-0.6880540243778873,0.5527726488450715,2.4053608659208807,2.491550451252156,1.6162608420967977,1.9060839429224505,1.6508134239249381,0.25803387363650093,1.293326984930763,1.0956390336724775,2.38489561570988,-0.8263757181653667,1.0711625443571526,2.1902139727901946,0.3506828589696066,0.7379365198235924,1.8478596046624745,0.5497873798575261,-0.13407714502329823,-0.858574852528904,-0.6508554964276063,-0.484466360804388,0.8877908445147259,-0.768442647363472,1.637832349539771,2.310628190156842,0.7239605100531545,1.1208895458436312,-0.9642486824823755,0.5483792206481617,0.7740975046762419,-0.7391662811751136,-0.8563324230992446,-0.6313960638184402,-0.7441468649774832,0.2704555577768929,1.0548210610252007,-0.8960909866447195,1.3368261790055365,-0.2048899466825218,-0.711159767973328,1.9812717428023476,0.3999787104993553,-0.8682075944123484,-0.48325527184691974,-0.8265594210165375,0.5371774724754093,-0.8885479220442112,-0.8353030686486409,-0.6902375920755452,1.9074672587624826,-0.8445751010151804,-0.623903378062442,1.8665478782102372,-0.8700695777246249,-0.862600943834655,-0.7806870650612592,-0.18056290566797673,-0.4765213240691884,1.470429328002327,1.1307368265888533,0.49566076634855655,-0.8608402894053147,1.0475346420734102,1.3138581225079355,-0.8237999717991497,1.9812791107202252,2.1340739745411503,-0.7817539565700762,-0.10331582356101153,2.2961511654674935,1.686324785559484,-0.8769709328440614,2.598374317163444,-0.6502623668654958,-0.8209676335669733,-0.20090084820360526,-0.47609294680743075,0.07965570248607665,1.3552227816762301,0.9718821082904809,-0.84425572465959,-0.38667550615430735,0.1790804942057046,-0.7163702680958753,-0.42290764871733727,-0.897934568499052,-0.8014370251022112,0.07650526174868426,0.32811277107395986,1.61487978382195,-0.3032008985204686,-0.9332171261878306,2.938272870712606,1.0329398922110768,1.1326221027384482,0.6697612849242953,0.5216214590885361,-0.9224586384898917,0.3494720299897705,2.5628308922619496,0.22025087713067185,-0.6409375911390106,0.36690512466726166,-0.5855300339452209,-0.783248457946079,0.1362591193921541,0.93635284661244,2.106014915458516,-0.8688664334169254,0.641552796968969,1.274862227061777,0.6329478714297483,2.124419627867188,2.2615497656765817,-0.31817113172365,3.115399111589671,-0.8004877601279078,1.0431060120929991,1.9287447247446932,-0.5139483843293594,-0.7856934550225868,-0.7509239301275986,-0.5179078986142586,-0.8964581359772249,-0.866575800113215,-0.6685157098364096,1.4370911606828727,-0.3936834443354703,1.1008718336593695,-0.9632471967676054,1.1738554464544506,1.6831316653042576,1.7771360647608456,-0.9129751124607499
SIDM00530,2.011193634427113,0.36612879097024065,-0.8770335148590019,1.1916919096693435,0.053058872609078545,-0.5260788215028921,0.4062740841631477,2.297252077247433,2.4987168059294893,1.3979689632307433,1.5450985107405348,1.416025079439917,0.2961155457643317,1.2621891855431964,1.7740025282784262,2.164630439618163,-0.9210313888860984,-0.05964021451071351,1.3332061259346037,-0.04578693326583443,0.935092871425405,-0.8240345173677861,0.3892881787836917,-0.05724425254195227,-0.9190910457477866,-0.676319942739576,-0.5332844524196014,0.8142836099743631,-0.7194971698080589,2.007782740880183,2.221269074924915,1.3900752745117777,1.8766085728845774,-0.5990920669111856,0.7864862468647508,0.7002778234169008,-0.9853915603585294,-0.8294411091155764,0.08372307419209103,-0.7546702072277875,0.19148644298728287,1.416297433503281,-1.0171559905499603,1.0270233606679167,-0.8498012920165884,-0.8012698051115275,1.098164882449019,-0.04025700180486606,-0.9009088651947267,-0.7987156360668994,-0.9032270051756044,-0.8180620454892904,-0.835870552286306,-1.0463313018341511,-0.6791181724686088,0.948726641739775,-0.8636319837121175,-0.7211236946763085,1.1320229253057623,-0.8764262508553204,-0.816783527125233,-0.8809498576499089,1.133928153227165,-0.4478203025841136,1.3201039060709412,1.2048778006118468,0.0831189908398882,-0.8033966986882324,1.8691880132208336,-0.05656266658639886,1.3022290086285502,2.247362239024366,1.3690736755331583,-0.7949184178014529,-0.2772025481449824,1.5815744292454093,1.6625957728173926,-0.7762617174253629,2.4965097965354253,-0.5861066608790894,-0.8497839948833986,-0.30112651415046676,-0.5087929252427329,0.05855114353433543,0.5157140896837223,1.0533239795726155,-0.8063424956881222,-0.5848877619298879,0.09255481438699761,-0.1481997449932431,-0.6209907504770475,-0.9371013001003473,-0.7684907440308887,-0.05786926812770309,0.793987569244328,2.196877068821813,-0.6514323916610698,-0.9119648108511716,2.2837547059782475,1.109742427616559,1.0563647337748368,1.3610792388907624,-0.6118032710710632,-0.5268552825397566,0.8089650692221845,2.480381706069203,-0.055567998151103595,-0.39102867736485,1.095273359375271,-0.7195113715661833,0.01954402439718894,0.05179878546849166,0.5575254273406333,1.9955994884835135,-0.7696858177685975,0.27269468210524156,1.9830386932363848,0.9667497231289025,1.9456275851088938,1.7597233334106606,0.07573267827803534,1.7577674067941005,-0.8957197069900609,0.8645212499764918,1.016873839968175,-0.636568757082992,-0.8773098261619814,-0.8988671555514586,0.24251772020712511,-0.7633871713621385,-0.7223102486475014,-0.6197181836252706,1.9559692108569373,-0.38239476368168407,2.062799081740786,-0.9473153267384323,1.114930708340548,0.9148096283623823,1.7172287996056568,-0.877471101476697
SIDM01149,2.1214343617144595,0.14084948270686135,-0.7168550065299945,0.9817696122044799,0.2199087863471695,-0.8683678472562243,-0.7748890446866114,2.870766458601699,2.1470377201451187,1.5808014799679762,2.1153550195650674,2.006033819016231,-0.05410393230699685,1.3385842118591558,1.9415423401585814,2.112335195285699,-0.9310247038713556,0.7643615199207575,1.4316818164314802,0.09897223004708072,1.1147510596205719,1.4179110219651836,0.6848216616657993,-0.3671828134115415,-0.9723074507937448,-0.8239743820562807,-0.21412733794367247,1.7021876851517086,-0.7404962677628766,2.1993170684703047,2.7275016778580157,1.2897327881309122,0.23532656579735975,0.1506430298855441,0.9319082148264626,0.952853210751373,-1.0071556351511577,-0.7541820575882219,-0.03956043375907426,-0.7156411879114196,0.5098112504394943,0.5594732386581469,-1.0082641703893023,1.5855982744970958,-0.9079617880047935,-0.6873553750484839,1.6639845102063318,-0.12619970218575652,-0.9075526920463641,-0.22369179582176857,0.585350452535359,-0.82531905949407,0.23298605322696347,0.18876989690272683,0.06111019756422617,1.5305211416917976,-0.8040976200236079,0.9765191234891292,1.8650141484110074,-0.886422170533323,-0.19601987044243627,-0.9052842967657996,1.5366439609034603,-0.5539926038608622,1.723374501053125,1.0276017080412325,-0.5918250322700073,-0.8265789831828966,1.7920282673087449,0.9932083177692731,-0.9834536530242203,1.8898359369706372,1.999947686944785,-0.3437480776970478,0.5076120785384423,2.4996072256114985,2.4683047155518274,-0.7744613875445587,2.8525793910477604,-0.48040390116919535,-0.8943185926037728,-0.3586550277704858,-0.2742099226394551,0.30604008251649634,0.8095441519971942,1.1754013698421835,-0.7960585521696926,-0.589160513031711,-0.4341874571446618,-0.952944292551261,-0.5600755482309222,-0.8621157269161158,-0.7751003673079728,0.38588746443192595,1.1168258832529123,1.5711249053316831,-0.7737834607719366,1.6604388931541965,2.683115105243732,1.6346381442132165,2.1850431614035832,0.3566316807794139,0.7612886801169885,-0.8120424014912163,1.106683632772299,2.80033940688349,0.584684611905888,-0.6272010359133678,0.7716677315034094,-0.7001070105646856,-0.924981129449341,0.13710870423089624,0.6214521476922913,1.8351490535933528,-0.6521735147011689,0.17731373226733865,1.9253678439195558,0.9001946238542445,1.3136643272518436,2.0379531436486067,0.5933077564527748,2.6024924493033414,-0.6848900001992165,1.2540695424647912,-0.7421477225141365,-0.47337299594729776,-0.8887187813134391,-0.840198981337219,-0.11599540363199791,-0.7733022910714055,-0.8201188353113616,-0.6968439766777729,1.3475374907049202,-0.013443178001727922,2.000845326777427,-0.9761854858648168,2.1529012631250537,1.6106079976930727,1.72448148266455,-0.9534956582513149
SIDM00243,2.1500156631016845,0.2736020124460942,-0.7996113056603915,1.3171769844831869,0.30552923954479555,0.95800517933225,-0.6236116965591847,2.8294372936945553,2.2302894708922834,1.119843377440162,1.2011453072719123,2.09619603252175,0.062330525685842554,1.6004794262951225,1.8340961400156697,2.319979066390469,-0.8783923045139886,-0.002187289191998888,2.2297009003052044,-0.2483975823532949,0.5073080561207322,3.2263600286823433,0.7781845538716761,-0.31769729974001903,-1.0032693869279858,-0.7978445412229923,-0.346112305002289,1.256368535855509,-0.7882047841273824,2.0806780420871687,2.2875802241083565,1.1493384505554223,0.4265430474942117,0.5511139215629424,0.5652799358414321,0.39442073288255985,-0.914078552346249,-0.6400411797970372,-0.03051625187198521,-0.8139292850246236,-0.1860878043899066,0.5436233027261109,-0.9035269297817016,1.3223675436580211,-0.8774064853827737,-0.7678765080223926,1.8955253097117117,0.20876931594217343,-0.9475355316438939,0.7770758981614552,-0.9435702256858148,-0.9228985172555361,-0.7250870481620907,-1.0560063555539847,-0.021519821213152067,1.3756838123449335,-0.8410373017188928,-0.37499917024546703,1.1230376003282418,-0.9285559750573014,-0.7030191697831574,-0.8109321576001293,1.823013854472069,-0.5940552782414995,1.7689154668823488,0.4973761269910371,0.27461898513750527,-0.7084008692428417,1.8744831029866387,1.272530375377666,-0.5190071244392783,1.7887686981736426,1.5525568147056277,-0.754329758783952,0.003360862967439833,2.6504412627679548,2.489237002869766,-0.7493140401903684,2.825931014835189,-0.32195083031716165,-0.9706799954530948,0.0017471527083824869,0.41943920970894344,0.4004720006394401,0.4313583685094647,1.4511980845480077,-0.7744919779041811,-0.4374511408617598,-0.41689018060544825,-0.7081653086193587,-0.7120808473400508,-0.7976448398551913,-0.7949331216812551,0.321084186496913,1.0872585267659265,1.3752322021111278,-0.4396304816717061,-0.607150474423563,2.620230982634734,1.4797749954081387,0.7598778282058029,0.6138915611278335,-0.016144625960414542,-0.8874980714277759,0.38099852358435543,2.411665033735926,0.24248937723004743,-0.3930949033272572,1.277217069993444,-0.7078058910167989,-0.9410136851361574,-0.34189496264820635,0.723270403785405,2.0603504781632456,-0.7696714809287729,0.33845382790615514,1.8358189912120115,0.8556468682540986,1.8996426079479578,1.8093449883459387,0.182563321793799,2.427270304778161,-0.9036495315830757,0.7085600696311574,-0.789256477075427,-0.5725384034361268,-0.8438614034753865,-0.8577595499489931,-0.4929922985712522,-0.8732878871953483,-0.832080093236138,-0.7646770553334251,1.5367032844243675,0.21438951411553425,2.1605290078844273,-0.9356584148013953,1.9752593502645408,0.8511429296192844,1.5396744538507847,-0.8417475830503564
SIDM00176,2.0750007579242666,0.08066080727027213,-0.7853378344245442,1.2081313461113776,0.12426606086731457,1.17884339679057,-0.4381402288672714,2.6324629039128014,2.326197418291437,1.617727954794624,1.6109541434741328,1.8481215753619848,0.22617471611427964,1.2055693047678802,1.2119330359612692,2.3636732769915776,-0.8761396890172765,0.052682762757694956,2.745022780654959,0.4938781732057811,0.6673887238885838,1.852489038477034,0.6508535401773174,-0.12275779375333755,-0.9842528255018951,-0.7605694494212563,-0.20198708721300554,1.6620470192948695,-0.6451353964377563,1.8222502344397984,2.3197183414986613,1.1404201529656408,1.1353690863143016,-0.36748564798906613,0.34019718646211644,0.5967506678284272,-0.5608448665949248,-0.7686355834358518,-0.6242207098749669,-0.706387705114319,0.43981076720743423,1.2776294264820012,-0.9440157392642782,1.4304498729990118,-0.8208828975692922,-0.6884307741499798,0.834276662625799,0.6694297316357437,0.6618663148084158,-0.38521418772778976,-0.8993731664123874,-0.8369148590586158,0.28721380437683736,-0.9894130724365128,-0.579661290301799,1.1521442640920307,-0.8598501854155549,-0.5465567715752245,0.825627347037842,-0.09464902180392326,-0.827210800929079,-0.6193813706533388,0.3748638223741627,-0.7237364154734919,0.8870770104310257,0.9327253047007928,-0.6483911015109369,-0.731574830133557,1.7848644672346177,0.7045388981631457,-0.8189480180437331,2.2835577030179084,1.29247453129668,-0.8696137922107802,-0.16164490046921537,2.0709376765520386,1.9550611334109247,-0.7672309747753449,2.575283184902899,-0.5334606428884455,-0.8863970243886365,-0.6010990795646768,-0.43190823014725926,0.041023020564551566,0.8866961517610439,1.1023687541378384,-0.3824912119578623,-0.3223185876707858,-0.2902297677297535,-0.9260714328196415,-0.7280907229760065,-0.8594336123882567,-0.8113194715307258,-0.216614661808622,0.3943263868424586,1.8663954542155778,-0.416024449059241,-0.5456270663067573,2.3126394926783207,1.37711234321812,1.4772014995404974,1.7976396619884545,0.061867319627569264,-0.7708595020677954,0.9946255817540666,2.65060532361014,0.7136400501342332,-0.4931429317769811,1.083803972364039,-0.8136950701121004,-0.8952339192668015,0.5811039173485166,1.1073361721328332,2.48484759097777,-0.571654231076851,0.6143448765511443,1.5418758944016706,0.8514286653349242,2.3440798220017194,1.9068942819508257,0.8940289287198723,2.3230830174008363,-0.842857551798865,1.5147710982291445,1.3168937016139133,0.6213990372311561,-0.8330398161421352,-0.7661484722757417,-0.35255273565214484,-0.9393283553820833,-0.8750830153144158,-0.6553359715709164,1.318283706370415,-0.4062771088433367,2.086375574202051,-0.994885201500151,1.1546774942024836,1.4970853167112215,1.6623896015280177,-0.8112907117040266
SIDM00422,2.2718006400119544,0.15272160635053703,-0.31140537684978387,0.9628979157364199,0.14895961115017087,-0.19165315616534262,-0.7022652629736108,2.5182013493464166,2.1329480271665284,1.4916579539495762,1.1612825288742474,1.9918176714308415,0.503387988887628,0.9900519031686047,1.421509955496746,2.2460692413798204,-0.8483551269180175,0.12671177375730783,1.6280680372902758,0.4157745542699183,0.3384296807031349,1.678036303502196,0.6059569443471621,-0.2948629862380707,-0.8333030369051333,-0.5694917090001342,-0.40531403110739095,1.8749682931673666,-0.7102090704830897,2.1819544820920886,2.566298903436784,1.0204050471778847,1.835615992413019,0.27811590215846127,0.6235157032493657,0.9483196419363566,1.1154456130291044,-0.7518404189745681,-0.4562665573949434,-0.7280573500953987,1.0155428247445648,1.3836716788884675,-0.9349335481158714,1.7193771050259825,-0.27721833816680097,-0.7832435304292692,1.4755285290885052,-0.011510255079609772,-0.8508477773875808,-0.8025048358323932,-0.9337803907681308,-0.8353403419854515,-0.6479817637463701,-0.8731568498458356,1.9127696934951768,0.961362162335511,-0.8730841109610817,-0.48210939637471945,1.1208606872476718,-0.8107703388036365,-0.7196890082728481,-0.8623418044423439,-0.6428563980409777,-0.5318242524564277,1.5154740290976008,0.010115599731110123,-0.7154891642905536,-0.7879461710903872,2.3154225750803863,0.5818919596834693,-0.9451478854998606,1.870399095948466,1.5049655239101802,0.1413323157925457,0.44502041561380357,2.1200508638726823,2.0344682696345457,-0.7949629367903036,2.7771227410633217,-0.3968395815384291,-0.8148075426975104,0.1240601864180242,-0.36328688471098725,0.08420219330401096,0.5656301411931789,1.2268904424877267,-0.8970725349196328,-0.5642499294543767,-0.5102807223828185,-0.7083938319713783,-0.00037990574856001095,-0.8760390058420826,-0.7650103980092331,-0.12003990821744412,0.8835620157895946,2.1206188791980947,-0.6056001220536399,-0.8961795437783553,2.4969139851731694,0.8667645241340901,2.1321458182978814,-0.7784942820610519,0.40114563655352214,-0.860810577340784,-0.14356125708128292,2.8276490320952785,0.043992590716222274,-0.7842934331544803,0.7467572742413209,-0.6082343522156163,-0.9016476351464673,-0.151200013649494,0.9712106358360743,2.4056425615948402,-0.6256651256170205,0.23942683763889286,1.8616756193789799,0.7034440480573185,1.1647308691918759,1.7887879722118667,0.08352247587548169,1.6563358641512436,-0.9069906078821974,1.3434228759130393,-0.8034265824908721,-0.4608511047466947,-0.8043395363783976,-0.8482200830609085,-0.4119571124145115,-0.7828589285822624,-0.7817064326826261,-0.5612970180580431,1.9279457272087257,-0.16868695665044448,2.071629691971601,-0.9918884986065609,1.7596517069471909,1.7980504006484728,1.4746340426845326,-0.9545417811258097
SIDM00532,2.0286083913565096,0.07103428998193836,-0.7674841671336287,1.183327603641692,0.09690492462206893,0.391587936194436,-0.625238538583611,2.7143170533604155,2.522278075539632,1.9666225622301694,1.5990481594299728,1.7267041849757798,0.6555468112141484,0.8584440749245305,0.7226265855136753,2.2025571267440514,-0.8156409719055222,0.01455098668157597,2.4004052049320066,0.21903672880946856,0.911477727996347,2.158901468785022,0.5651853841026252,-0.26486862011947515,-0.9736152058392565,-0.8465814459026236,0.29203042723865036,1.532312714022512,-0.6297423287959887,1.3039942739574113,2.2397348913867523,1.0788133669755484,1.0462506128139932,-0.9526274953329196,0.5182054291269047,0.33197314947746837,-0.9081389383179298,-0.8471791591366686,-0.35323194184942813,-0.7991438389613245,0.41707227575768885,0.9585188245409627,-0.8166776774040998,1.419920199244344,-0.8060217197876335,-0.7959881940696221,1.1235934808145815,0.31300437425491767,-0.843068063406798,-0.25329161085315677,-0.7930406624502979,-0.7821191952299043,0.09889757005223188,-0.9341780063296997,-0.262813069580178,0.6928495917698866,-0.5649765124457216,-0.6605880184626305,1.3519850126696726,-0.8747804141996255,-0.8200012215487325,0.7412241696915316,0.6496044203619572,-0.5498353776811002,0.7809323814976887,1.0187206650954683,-0.8467121161432349,-0.7919093381224712,1.5196021977034935,0.8356017488841364,-0.9134913196169336,2.238109860092219,1.3447069410729944,-0.7798039849748465,-0.19350674951772384,2.4574092688419134,1.5745954703216938,-0.8786819639777073,2.4911730681727837,-0.5570784703663889,-0.9099029006783527,-0.5353349461742861,-0.35831695557665644,-0.03452659960286549,0.5380844099216787,1.2906245920164523,-0.7964322681000271,-0.10470959917506344,-0.30426561146927894,-0.9178316452438235,-0.6375246761399433,-0.9477559470692811,-0.831197127648791,-0.14479156220103365,-0.015305124547778175,1.2904755197076596,-0.803924487207346,-0.845560607722973,2.5422302325268493,1.2670152184461625,1.077794573882963,1.3733408437349046,0.08524309845622338,-1.0703285669632034,1.0608974100440256,2.203394456981519,0.6616574549222554,-0.6369047770262138,0.3260108930305293,-0.767527873193647,-0.9030523498161854,0.4477547265049476,1.4265324388241152,2.484816489251848,-0.8878473671435898,0.522603610497692,1.8758622247926413,0.6150322336457269,2.1188076868886934,1.8235142374917193,0.24123929869029362,2.184071253184904,-0.8617016579485034,1.2969757044720476,1.2430154504145736,0.6934937622485557,-0.9047821606194323,-0.8915105094915526,-0.3871810543408396,-0.7910640731229616,-0.7430529188765145,-0.6755466198977171,1.5273295029559577,-0.429941766507074,1.7174853318482037,-0.9419796315962017,0.8471584766677573,2.4412249175803726,1.2049013957474612,-1.0011922009835932
SIDM00077,2.326480520817025,0.15592142687687102,-0.8532287397971444,1.116692459480287,0.07281766868047743,-0.0002349519971710562,-0.7373579618864551,2.3997814114876754,2.173606301793082,1.7815295470431425,1.6060724059905094,1.9405222522131622,0.4641932248387033,1.372586216658041,1.2885494337827974,2.450703585141354,-0.8553682278559519,0.17834465659989587,2.0247953447093727,-0.15887282635964034,0.6272566424316501,1.6084527242293467,0.6748202376474571,-0.07585590503106163,-0.8614883092966003,-0.4207510082988238,-0.5021145280549175,1.3814762335998374,-0.7975507565208985,1.6553694757451523,2.5055470680303134,1.0607153281712005,1.3213948040435772,-0.40481269921350044,0.28713305849209847,0.5223042335666335,-0.9126800004541871,-0.799650382311207,-0.3678805948642294,-0.7530823840800931,0.7667536847043561,1.3701729953921786,-0.9626541644735022,1.0057350042989393,-0.679074332383153,-0.6526393132631015,1.424610755632091,0.15134433637606662,-0.8278974794212931,-0.6672685192382858,-0.9071200698696111,-0.7904138933796309,0.06803829724795206,-1.0061886088780163,-0.5716724570488136,0.7006415789694207,-0.8487827898945203,-0.4861036141618164,0.9489237135038421,-0.9082585514952097,-0.7379822714375877,-0.6796750861375211,1.243677397885874,-0.6248479784068263,1.4021185505358134,1.0048417222920405,-0.29027847172419213,-0.7582737061032551,1.8454991545519153,0.4359247484754562,-0.37865878816142007,2.327186708132582,1.734171018637729,-0.7962158646820434,-0.7447363940473852,2.425817580951507,2.077550730044246,-0.8458467815593467,2.5586184354310157,-0.4702492725755277,-0.9374127454668473,-0.4754150456005009,-0.4628693025222583,0.4577314915415296,0.869180153387289,1.1871835816296608,-0.7988662679296586,-0.27423899211573216,-0.27617202000953023,-0.8401602897670993,-0.12762644238454215,-0.8716814316072038,-0.7963489923590756,-0.06662073419475016,0.6752652957740501,1.8586246073720176,-0.4772947211020932,-0.909426261337176,2.565243310243196,1.1440944473560173,1.154806571828539,1.551326442008577,0.25101202559704505,-0.7951895242840157,0.19104096479054974,2.5060388114812544,0.2819806313966202,-0.47323670114120386,0.6907454611923456,-0.7549363691590575,-0.9540765925390337,0.036106878410599785,1.087227918774866,2.2514487596414314,-0.8030474826415622,0.9545565239803291,1.5333614319483428,0.5752487575336045,1.928949241142231,1.634082247560376,-0.16425453974828208,1.8053320341575807,-0.9339254749980865,1.7298746180628743,1.0971029476182916,-0.654143169033257,-0.83611513588975,-0.8305732042869279,-0.4291703418827713,-0.8907569025861855,-0.8075962463042307,-0.7322458469897334,1.9293276390519485,-0.33406377160130424,2.0338013446167325,-0.998094263522272,1.4418234959889882,2.3607633758028097,1.845643105010129,-0.9178003220113601
SIDM00561,2.3304547922174152,0.3682489265463608,-0.7705374670295206,1.2223267581641832,0.10115539666175259,-0.8152681591170666,-0.7684364234544508,2.1006582148151387,3.0913697234975683,1.725175118520082,1.5332568843010441,2.0884113694105637,0.24222273785222617,1.9203001506241046,1.3072071278864437,2.2333805627548196,-0.8469768110007915,0.15698062390927675,1.9861132731407385,-0.37211291322473367,0.7620981766485364,1.8406261399349821,0.8270282571755028,-0.6026024457999218,-0.8866244985075662,0.25535698202019447,-0.2682428314771004,0.6808454691302116,-0.6873879073196596,2.202451536272637,2.4017385356130103,1.1684129970962867,0.8462706183761045,-0.7030421882578816,0.23322518340474774,0.5830520620077104,-0.2789961576566792,-0.8243307622654783,-0.41881809913205936,-0.8615418797102958,0.26355034833621743,1.0508531487356512,-0.9419237120641742,1.7672935107056549,-0.6957228826842285,-0.6326938030352893,1.9826136351625467,-0.004125496141950665,-0.8843282695435126,-0.9846831384337896,-0.8276636309498586,-0.7950500211661549,-0.6720016130662236,-1.05237140537792,-0.49947918891486215,1.824262630686566,-0.7733415154059938,-0.5937344417004673,1.5938113761458674,-0.8506007179899127,-0.6513931001680304,-0.8293608901929969,2.306693657838013,-0.6341138607461887,1.667580851353842,0.8853405409722346,0.9404954788390157,-0.6789290302117299,1.6585401189886901,0.8686348402747857,-0.912426269654754,2.0119938358721834,1.5112756435386414,-0.7976258162559986,0.10726444172711101,1.9998865950059288,2.4516715498455217,-0.748603125224594,3.0965798213966913,-0.5867582128449172,-0.8913735508184376,-0.33437467190247805,-0.21860096545742863,0.03592470159915137,1.841886307250833,0.9380978328683187,-0.6195957863319898,-0.586308631237575,-0.45438793665183885,-0.5930694091368148,-0.07466758406906011,-0.7920101480947569,-0.8493659853109197,0.2954331654305575,0.6085100073793908,1.8686672291962878,-0.26682789481548835,-0.8278703880719905,2.964942667019386,1.2595207056973219,1.5831279667899893,-0.7073811632957945,-0.3025326509745167,-0.8152213777018644,0.9946931575535748,2.629208975042291,0.3642643069253613,-0.6391256956143422,0.952993400414579,-0.8261195995372738,-0.5794922016193258,0.26165412325005705,1.6724005859578157,1.937190477201372,-0.7255285025067912,0.8136050372341883,1.9026787334497577,0.7220213236930945,1.8841920373019339,2.0288687769336757,-0.34858979292757203,1.879438799581282,-0.9961678135991194,1.8020830741112464,-0.7943613383029018,-0.6024953676205936,-0.7461740606853393,-0.7049728003055171,-0.6035868309812883,-0.7798276949308531,-0.8563265736006797,-0.6307251174648559,1.7176341695046085,-0.3335280247948011,2.2789840775077623,-0.793943940238224,1.8117436544308505,1.2406892667565064,1.5494106906140839,-0.8009029059519651
