,HLA-DOA,HLA-DOB,KLRD1,KLRC1,RFXAP,RFX5,IFNA5,IFNA4,IFNA2,LGMN,PSME3,CTSS,HLA-C,HLA-B,HLA-DMB,HLA-A,HSPA1L,HSPA1B,HSPA2,HLA-G,KIR3DL1,HSPA1A,RFXANK,CREB1,HSPA5,CD74,HSPA4,IFNA21,IFNA6,IFI30,IFNA7,IFNA8,IFNA10,CIITA,IFNA14,IFNA16,HSPA6,CD4,HLA-DRB5,LTA,TAPBP,CD8A,CD8B,TAP1,HSPA8,CANX,NFYC,HSP90AA1,NFYA,NFYB,HLA-F,CTSB,HLA-E,CALR,HLA-DPA1,HLA-DPB1,HLA-DQA1,PDIA3,HLA-DQA2,HLA-DQB1,PSME1,HSP90AB1,B2M,HLA-DRB1,HLA-DRA
SIDM00371,-0.6898082294196757,-0.8790175163381577,-0.8322952142720008,-0.7542203698968996,-0.08034374600960392,0.35642269223472045,-1.0050702333770698,-0.9430738040737201,-1.0364722581766979,2.2556624530343456,0.36558652253083135,-0.10164666732692589,1.4198558037302387,2.161906355043783,1.2150664143800107,0.4586476265085724,-0.32121559589557186,2.0960157188655817,-0.466461836207898,-0.7417491314634824,-0.9022403252589722,3.001980422191982,0.8990598069335219,0.7630499253552683,2.325393788082208,-0.3398044167616256,0.8862496510297572,-0.9138624035725346,-0.9104320222957561,0.7498614306918789,-0.9068735840844258,-0.7167750894891272,-1.0145743832359704,-0.834243012074008,-0.45000351836772395,-0.974123881640621,-0.8453779432938915,-0.9003050607050829,-0.9452866473286577,-0.6621589380016291,-0.045942359626198324,-0.9244736346775408,-0.868936977596835,1.2142811703564906,-0.022829101200379884,2.6502678863706968,-0.05283339117956412,2.1432901955521957,0.27494440070215004,0.5501524481729524,-0.46746008905040637,2.0962519945651894,1.4748115660343428,-0.5518040543046998,0.7617481061369471,-0.7027902985561549,-0.8264976667421294,0.8415519659761848,-0.7308260019357401,-0.653479857059038,2.3998308333322607,2.76966548036508,3.5931039888893825,0.42707869400357473,1.0959058831119854
SIDM00688,-0.4826930458296299,-0.8441936319383526,-0.820595862482067,-0.868427646833352,0.28498822220332537,1.1388156929654454,-1.0103617745475164,-0.8033729915426132,-0.959549520980468,1.203730339400268,0.8251928412882341,1.4036769523572354,2.390197694145879,3.6702323319408503,-0.18792989388395032,0.5713338018170041,0.46588788078093907,2.3104442399490197,0.10810698792573459,-0.6727499352127727,-0.9460546140989727,3.2653308838081663,1.7431761599260265,0.54458016577968,1.7623433247024947,1.296474142668638,1.7408677111235804,-0.7958346168459327,-0.8643288117786129,3.3096847577075725,-0.9668889115064015,-0.5079572788321918,-0.9042486860037535,-0.7254776838766642,-0.7360662851540746,-0.9992997996850232,-0.6143496408670116,-0.8611289934797796,-0.9302171354541926,-0.625014708023645,0.038303033923136574,-0.8578885293422013,-0.87860702258823,2.1744129159987797,0.1741882638007214,2.309314970665775,0.13889566081930996,2.1612527098605185,0.383655719444469,0.6412798896590594,0.13985614695259305,0.9558525581353104,2.6817701962371547,-0.06024364990218387,3.154014040243221,0.41365976771765356,-0.7427255376354684,0.2683525232982999,-0.6603382221738627,-0.7580227035069298,2.9584317543074015,3.3048584725361936,3.631710495812319,0.7533507516396525,1.660134018882292
SIDM00583,-0.761469977642899,-0.8590570063766364,-0.8486936376650398,-0.8734920889174846,-0.3480224633878763,0.8053082260435876,-1.0142666827245572,-0.7924193505086062,-0.9522957438241242,1.2179864555991844,0.45703882164072135,-0.6866095249906404,-0.44991691102413395,1.4250027993588388,-0.5905971753481603,-0.0027713153447309884,-0.015434529160028201,1.9886847764406486,0.4033800339342016,-0.7977644806313255,-0.8860474536738374,2.817853832444341,1.1644497883709495,0.5839768775414774,1.9900063239163477,-0.8217383186517211,1.6317287316709979,-0.804387106649727,-0.8837884350509662,1.8397591101691497,-0.9070566451310433,-0.6884092512665853,-1.0093368797254887,-0.8584769056499555,-0.6444546009725833,-0.9326842693674545,-0.6612758554055546,-0.8970842957531943,-0.9452017500237067,-0.7277132165307238,-0.46103590807423334,-0.8235696447222972,-0.9221972261811876,1.1504157222417113,0.0654719405947195,2.5937975183540516,0.6203655217841774,2.018229887730461,0.4300581341625738,0.47460915508480167,-0.7412601727932653,1.7241755462484767,1.0233814408719488,-0.04123975984010027,-0.5547292883087247,-0.8200650043658247,-0.8615932157532603,0.7047164494298551,-0.8172364211916604,-0.7337162091998306,1.7576636651701383,3.178550835178009,3.080169596793646,0.004795803228851978,-0.8294694236865858
SIDM00188,-0.7237542997653155,-0.8268017466481169,-0.8181568720572462,-0.7683678917864437,-0.3235676601984761,0.7558492913732662,-1.0165340460863077,-1.0615598978537106,-0.9333572700245097,1.1646803995849988,0.4541494834593457,0.36361072286287066,0.33084069139173977,3.136265576898347,-0.5261448805609099,0.4350745307566541,-0.43237561464756324,2.38764683824028,0.04026600080772308,-0.6340094560825215,-0.9391279784871116,3.0695035539853373,1.18957236886662,0.7581986222999609,1.8967932798546632,0.385197406074783,1.6743994041439942,-0.842993497711703,-0.9163402169976586,2.350317287713715,-0.8991339311118802,-0.7701735998603565,-1.0615598978537106,-0.8265337986068224,-0.4948973674650418,-0.9425886375367809,-0.8651726596623638,-0.8493880655329238,-0.9049639928694598,-0.7172652135021609,0.11272309439358408,-0.8856198916564256,-0.872886871110172,2.093092157598671,-0.13093708932121215,2.59871159875872,0.017682791908066854,2.271760941284188,0.12384973408847987,0.8468351840656786,-0.030326224281323495,1.833399829811593,1.468129126797665,0.043109139541238455,-0.649594281572423,-0.7431932477595533,-0.8632760173309123,0.8947559232521269,-0.7451710934472807,-0.7890312952625578,2.572821503535407,3.1910876170201288,3.405105739078327,0.029782749965375794,-0.8318151127754857
SIDM00096,-0.4082029401258241,-0.8748425553458107,-0.8017367098084759,-0.7619225539622018,0.6315526231046593,1.112376112664937,-0.9346324452652182,-0.861005671790694,-0.9675463661921853,-0.8254522659790348,0.4183320008163473,0.8122934236128767,0.4231128354841544,3.332304625948412,-0.03603354233080046,0.8223936743690775,-0.4907716359628966,1.89183574973785,-0.4723879691768526,-0.6905656440740782,-0.8799863823286074,2.1967136164430494,1.189067079729593,1.0529434400538336,1.8813396228393364,1.846177328707469,1.4344267491346587,-0.7295818509207088,-0.8871085541069658,2.9478555264557254,-0.937410018819006,-0.7008270992655116,-0.9326847286874254,-0.7719650279251518,-0.5744581132333568,-0.9038272165648726,-0.7965566900702753,-0.8663515076211659,1.7241488193992296,-0.6885472326206045,0.03319877305302397,-0.7730495084152895,-0.8114798319899497,2.3882520042350257,0.14503152201044103,2.553195842153901,0.23513576942154113,2.1797179891246716,0.4172108772889366,0.5476045747250423,-0.006039315319416514,2.181203441891406,1.6576844440031395,-0.20766328611550014,3.0116314900378485,0.38361373370994384,0.9287327666095112,0.4478707707194145,-0.7057236747808694,0.1428225471588688,2.722299259702713,3.1553655069790283,3.5822222104176076,1.7593675550320755,2.5397950298626166
SIDM00379,-0.7465862437115125,-0.8785055915877794,-0.8508531186101398,-0.9404278040680573,-0.09122114911649651,0.36446955225487254,-0.9625527812451871,-0.8348897616747439,-0.9739499312962971,2.0435983495110404,0.3312667377079489,0.03489876239868896,1.7232012818755142,3.06204570280092,-0.538124620551662,0.43843267733201813,-0.5309950575712113,1.8540326427378804,0.8222719182839222,-0.7262214815855029,-0.9370144498984645,2.24697773439702,0.7388477710398424,0.7900214918335833,2.1463175820142473,-0.8500227852176349,1.3956170516820825,-0.7886295419629729,-0.9086113651883096,1.4022901466374924,-0.8463832113727707,-0.769475292498084,-0.9234163973214307,-0.9481822823089541,-0.7047218565308723,-0.8669050849269668,-0.7784638258089668,-0.8959668041305578,-1.0642087369022333,-0.6797001027036959,0.006045505211798455,-0.8755028957428208,-0.7931689582087945,1.6880645286565747,-0.01523799866647109,2.7169365351015458,0.1694517424575065,2.5358367663489565,0.3786147499483353,0.4227334203832033,-0.3588049863974712,2.433186635512748,1.1165452560703455,0.09674160104526121,-0.5122004364457797,-0.7835919220547051,-0.8493473694969457,0.8303025410038537,-0.6049979944939895,-0.7053242479211351,2.5310942516762593,3.285261436925643,3.1870188383936124,-0.38771373788805413,-0.8353119217675524
SIDM00381,-0.7347266849421854,-0.8355825964139845,-0.9181970005168938,-0.9211787916951589,0.35787466463799716,0.813477031852078,-1.0702290842470146,-0.9202949754362276,-0.9755774246296629,1.6894047211362262,-0.1669240625129139,-0.6509613806722526,0.8352062458543352,3.24072806692268,-0.5128840119988834,0.7460016921810781,-0.6237933166236195,2.1674944904130156,2.29398917767916,-0.7036729282857608,-0.9580722652438443,2.981640441570769,0.7193191819910859,0.7999766334695455,1.9066349342332578,0.0891505505600498,1.0270708482367525,-0.9234241605090744,-0.9451843122063376,2.603139860483928,-0.9552097530959437,-0.7232025324260188,-0.9743787787267317,-0.926593646145846,-0.7164567891807783,-0.949036903724323,-0.8287253116917042,-0.9005490920634542,-0.9761013102660013,-0.6641133380038589,-0.18244927660260724,-0.33869987359041487,-0.8294463364747813,1.0421639927659794,-0.27781699793303904,2.2298522169032906,0.16875114032770894,2.438816531313904,-0.20424584463576562,0.8561915753165428,0.33114443223622164,2.2050261068170807,1.706536561487519,-0.0794078498512082,-0.7135290796619819,-0.8251424259454693,-0.811367567409246,0.6841239899428909,-0.8024740472430744,-0.7871623248332795,2.8354698702140655,2.533787308582424,3.467317744730214,-0.1824329603980048,-0.6695421279600644
SIDM00606,-0.7683329385032562,-0.7654751447704143,-0.9034897173258926,-1.0234878793390154,-0.2467297260569302,0.8104111586873852,-1.0294387478521212,-0.8967119987598677,-1.0206695015376885,1.572456649424276,0.5130521696190923,0.053681430405963106,-0.1660507777109167,2.9901765583212554,-0.4531143967879029,-0.0020484254578779664,-0.38828285276475905,2.5994203558751443,1.7958206727740846,-0.7716777004621117,-0.9029353988368549,-0.5730432612175383,0.8672125898452112,0.4853501215857134,1.8570644285255564,-0.17784926302568924,1.2928345328833954,-0.8761847925552357,-0.8583926831370248,2.4518629152067084,-0.9147875864314005,-0.7970657390427895,-1.0204879595588001,-0.8632964793460941,-0.7149090425514896,-0.9581577914919303,-0.5023676740335824,-0.8963330293602999,-0.9694701575163256,-0.6919190791822335,-0.2210525530543294,-0.8607962430905193,-0.8187510617903867,1.5172648447171884,-0.009800429715434081,2.3550827378650476,-0.021609439673430025,2.3760452177965803,-0.013616915962552658,0.6661836229495162,-0.6871422938769874,2.3178675823981427,1.7408730617402324,-0.11137172095310621,0.5199368917202315,-0.6448801481021661,-0.7173459968639143,1.1039691563217107,-0.7222569048072787,-0.7359124479232951,2.507362719564203,3.1450464859504272,3.3746937866435625,0.621058772478893,1.795278461048294
SIDM00541,-0.7239696891088606,-0.7951002486595277,-0.883302203350976,-0.9085074481472801,0.24860158993447096,0.40437945789043067,-1.0188237501547979,-0.8895000813305112,-0.9117706321104742,1.5346559658897319,0.24706232622695842,0.9195750582758991,1.4742723867399696,2.10528106606101,-0.5216023462450111,-0.03808519641612852,-0.6972707173744334,1.9296731204451132,-0.663578462663463,-0.7816523081932133,-0.9814151529246095,-0.8324872092779625,1.1662112249260397,0.7233918501589078,1.9336136992425825,-0.8365883179782084,0.956243358912631,-0.8895437132172054,-0.8198235154567951,2.961969256388043,-0.9409994334963632,-0.7134181805040036,-0.9820725351991985,-0.8922005211072119,-0.49082079974609,-1.1373006166078958,-0.8617683571600249,-0.8479519587228984,-0.87268476659728,-0.650372818215489,-0.37060774588332457,-0.9169269597159577,-0.8351034995695037,1.018692839702743,-0.25769289359643066,2.464425319935943,0.10943896158029928,1.8401071458220986,-0.09251598800157977,0.802371241254003,-0.5768687457660766,1.9016400806835885,1.0810507250150416,-0.44827415584428576,-0.6401340823350246,-0.8047430665151929,-0.8186539849785908,1.0196380138604122,-0.7853046716368961,-0.776181433406271,2.2321819611877367,3.046401854359221,3.4012585239916913,0.17102884602601676,-0.8987476677814782
SIDM00808,0.8668855863473115,0.4601509321125901,-0.8162878743068706,-0.779499388990393,0.6299190274400892,1.639147846166645,-0.9595618140669827,-0.9538240110421594,-0.9854954609924461,1.802969561005287,0.38415778056938205,1.6555421704587896,1.3068411450807638,3.690900525083053,2.394309740064929,1.0910525346192292,-0.4722724886654982,0.19751673583626242,-0.15345706615060892,-0.5751564020604306,-0.9663208665470026,-0.6948258320937576,1.5061458711572968,0.8812153763042111,2.040200523273133,2.462822434190482,1.3202366939807662,-0.8720437814069717,-0.8620703512555278,3.547861224040416,-0.9479786417652032,-0.7137940678358169,-0.9827231634223452,-0.7254189455771841,-0.5961844180974686,-0.9851924245195226,-0.7662626444279368,-0.9177641203803842,2.545013615078617,0.5824127314777179,0.06986264486913635,-0.835586165107962,-0.8330448088931102,2.195271389110137,-0.34902079276730075,2.2595546046458153,0.12455495985845147,1.9624861689638373,0.5998799222150225,0.6407039091778138,0.8181912666178193,1.8472811743678357,2.718894279321901,-0.3654004072356121,3.6102505765264405,1.737597647837625,2.8111086568547448,0.4386111617324862,-0.7071767795261495,0.2855635795752432,2.8062912140249634,2.6681885114109445,3.671786205343115,2.7981687143441714,3.515327206202698
SIDM00377,-0.8117166265009564,-0.9429937288545439,-0.8662928859525676,-0.9508109280070706,-0.5339079135784527,0.32916516687587716,-1.0194514028584463,-0.8813545433116051,-0.9274372105715012,1.5984267814774515,0.6179500060287413,0.2000626964725808,-0.07225935379057899,2.870824650827559,-0.5398384920657825,0.3137488196147146,-0.46180063546864936,1.2116772767934043,-0.5272362492482491,-0.7574770800504773,-0.9387262968576157,2.1065864346479146,1.2572201421745348,0.49101473692024716,2.055473105668091,-0.8409405847206262,1.454109682502382,-0.8801834372588683,-0.9345782431841466,2.2093390461453235,-0.7895871652352707,-0.7433115595311713,-1.0201246720178483,-0.9133201079978519,-0.6886439319614743,-0.9745617295256086,-0.8659214953799357,-0.9056313939497217,-0.9864996250789587,-0.6817986238484475,-0.09434845265612193,-0.8484486568369618,-0.7567968156045805,1.061707514893537,-0.10103328183407326,2.4815319936352283,0.00319975210299533,2.3887220053354747,-0.09957757283046823,0.4014718350108192,-0.6234568750234818,2.3941557928330472,1.2645417770176588,0.2802371222492052,-0.6307128219650203,-0.772603199422558,-0.829455780747794,1.204164695729273,-0.7549824297103643,-0.7946069433832974,2.440388212868777,2.99960483702851,3.32968818128094,0.11439510787697263,-0.8943307508295611
SIDM00289,-0.07650988050238411,-0.5767516974500928,-0.8677878616298381,-0.8543653832098296,1.0650100624461485,1.5298710089889813,-0.9951436161001217,-0.8553904903082997,-0.9357614534890565,0.16221161903735976,0.0976941610731375,0.9480157379170197,0.5037400334250488,3.5723800209828367,0.2254574226909669,0.36765831865224746,-0.681229875463853,0.4073366910979257,-0.3812422873745411,-0.6525088769733347,-0.9588420299601044,-0.21840488386197404,1.1016454014073982,1.3930583834868924,0.7598705116772992,1.6383781013387062,1.2059773788700943,-0.8240733073298081,-0.8340194477985832,0.8776383601044204,-0.948858190614848,-0.706714431580694,-0.905130191894887,-0.5465360310294293,-0.645320287303102,-1.047351545385319,-0.8554087613371631,-0.8472132183156362,1.5436731101070122,-0.5420866919239168,-0.3524970846134411,-0.863059648301141,-0.6670245156828519,1.9917694649378226,-0.3764277083585316,1.9257670399924185,0.321332439608189,1.4406870440633435,0.28321891330910826,1.1745986804824287,-0.15988582676455668,0.8406557588560769,2.2059727748342146,-0.7910448580911325,2.7768442034731384,-0.13848395204022465,-0.3819513983324588,0.11501417441177787,-0.6843479269826785,-0.28531619027320343,2.4834950505347644,2.291217036753104,3.6149010959326127,1.1333163709889706,3.0285619835474553
SIDM00064,-0.6791738747913587,-0.8565189060338823,-0.8771549072194719,-0.61506909997437,-0.07493413622966973,0.886680970151497,-1.0529125156508308,-0.7706693120175971,-0.8881828849105602,1.1865994897969832,0.5323955377893695,-0.8536851583590952,-0.07678542805038988,2.0282196546278204,-0.5679013151458159,-0.03608132062017629,-0.42896698494482216,1.5047847927370581,0.6398513189836432,-0.7566556059429452,-0.8833757884402273,2.520641009775178,0.9030319104985279,0.43279137902542764,1.5924610950376155,-0.8267352514261085,1.5942656399332664,-0.849729762950597,-0.9706297136022188,1.449814113748673,-0.9116064201991873,-0.7461164437456943,-0.974091006092187,-0.8507566601457974,-0.6676398755553973,-0.7557524176037631,-0.9387291852711399,-0.8896052443373119,-1.068442855938936,-0.6451627642072268,-0.14002519630061663,-0.9122983272621464,-0.8381936811462699,0.9316696838718452,-0.005725834008463083,2.574329611789616,0.4681819376087608,2.132927789287727,0.026997196252577987,1.0086984488083877,-0.6238203151011051,2.124487303466146,1.0535048128630424,-0.4288052209148709,-0.31232675622524453,-0.6901806344734828,-0.9074385746993843,0.6883079614351219,-0.6287852536705076,-0.8285754753562664,2.2254190144644963,3.3647684679071195,2.8854697565678613,-0.18414476320126613,-0.8395945817159309
SIDM01097,-0.7490606075256324,-0.7936503874241753,-0.8746819918610166,-0.9861871153140142,0.5422480760304113,0.5974994724427438,-1.0352047671501072,-1.0157066825218355,-0.9375427084766592,0.9933697291295132,0.4709355635902659,-0.8470685403462919,0.4616684938196068,2.415491812572938,-0.21356751686643222,0.4500225708271717,-0.3905621449715851,2.1569720339082896,-0.4319044884362928,-0.7421339694992779,-0.9088122345305918,2.5656157090166403,1.4241208079458043,0.9457904298028138,1.2536535802749103,-0.8817251639239031,1.2098495766019113,-0.859070344454898,-0.9308767807135042,1.1823318961942373,-0.8974775869311946,-0.7129687023096847,-0.9763401413701398,-0.8982044642981676,-0.7547452554107233,-0.9904011724138712,-0.7672540302864397,-0.865837452275752,-0.9844945571979663,-0.7423609246051527,-0.47045805377681954,-0.7353035163780197,-0.8957024016263492,-0.4004755752511917,0.04840973845096616,2.3304164389909805,0.3333622781711531,2.5017893749617945,0.2712899441598985,0.8726119974026423,-0.6323475956135508,1.3603329697345485,0.18683982939281873,-0.5766550541288896,-0.1785283053700342,-0.7100373182874854,-0.8335098216164629,0.1527505018995145,-0.7368899603644743,-0.7010387857939916,2.1307895249606235,3.007165982428304,3.530102350547414,-0.05943673604107025,-0.879687752570604
SIDM00350,-0.6793662146566526,-0.7339673726914661,-0.8424370415569786,-0.8053785709849829,-0.34549795616850154,0.41224912513451234,-0.9812506921095979,-0.9358626516613819,-0.9200896089466944,1.7298046037420516,0.6163942074607753,-0.8499359678466961,0.18306414831032738,2.551323046313116,-0.5076083284792778,-0.14556556261220074,-0.46568107336377473,2.569781727111367,1.9122548134189588,-0.7608646577847872,-0.8464058498740472,3.2021492830088354,1.1761910312572776,0.5086275926276589,2.962491900792231,-0.8092531540391519,1.400428920091553,-0.8102192088560308,-0.8791451526939215,2.369960028323883,-0.8683182741105087,-0.6487252378691225,-0.930592728328892,-0.8831551872043606,-0.5313038965961335,-0.9352921599399084,-0.7752637581900756,-0.937113175412071,-0.8391260139720141,-0.6821812031904174,-0.13770056627663663,-0.8092531144405617,-0.8086336877866086,1.085840915192384,-0.34724425408674353,2.513054288303176,-0.09259856927297308,2.3682764955586775,0.05385880993594095,0.4774652796099047,-0.15594774825928998,1.4939710814302187,1.3875428734212727,0.4614691334360273,-0.509065912056315,-0.7314587373514106,-0.8442780111203417,1.537241595389502,-0.6931657612793353,-0.6059640141487341,2.646997200624998,3.287315803874109,3.2918628156571996,-0.10143009847987332,-0.8340943855406757
SIDM01163,-0.784634048547788,-0.7973350510292901,-0.8394116080204064,-0.9528551475151279,-0.015203733190925987,0.820757209178641,-1.0673386647847924,-0.9084663819626688,-0.9966247695678507,1.067261975892836,0.09558153277951832,-0.7391686245116179,-0.34215897831659553,3.0011205008400785,-0.48039142687879804,0.2798392737184176,-0.3036431639561343,1.6540521903695853,-0.4923564459640034,-0.7417545424003147,-0.9808276037334778,2.862936817245292,0.6055628776635027,0.3527497020867612,2.079116045397727,-0.1950381906750457,1.351405689238056,-0.8361538279022428,-0.8698911386371372,-0.042803391096219806,-0.825490015043795,-0.730489107879157,-1.0961850118300118,-0.9257505072702575,-0.5269305717103727,-0.9024543847209309,-0.9100510044897401,-0.8787395986550212,-0.849778029046981,-0.6710013784969092,-0.15637797382561108,-0.9041251162531017,-0.9043156563391077,1.8867376649856855,-0.08243474174414428,2.74773197236253,0.04401652832929052,1.9041425260421336,0.3228883162264253,0.6935367357887436,-0.6369348377961758,2.5303890179556867,1.4266766972453375,-0.5751400571477006,1.0988285071224537,-0.4797582575092077,-0.7781284932661424,0.46750966814623857,-0.7109458184953512,-0.7603513716985961,2.542422666647363,3.283232975776097,3.433808225116273,0.18992962804110872,-0.056478363201222896
SIDM00375,-0.6975125665276027,-0.7682958558898234,-0.9050332780147466,-0.8391147742082405,-0.1587857318887412,0.5321350498384556,-1.0186666933454336,-0.9220221477116761,-0.9667451312173171,1.7325259832763003,0.17288878685427495,0.2929769065604333,0.6398699407664685,3.2825910684116746,0.5326402203036414,0.22434986984920824,-0.5666775609646275,2.1650136103325623,2.030318331918927,-0.3315902582074961,-1.003713114016461,3.104759997847672,0.5496639914692546,0.4641532735665439,2.1419393552806962,1.4960969239365125,1.3543073908022143,-0.8919143303710093,-0.9628720091548314,2.236445669759963,-0.9259537653621581,-0.7026781450656883,-0.9733346762607799,-0.8295231979898046,-0.6398840968075814,-0.8823388892980055,-0.8825218055666602,-0.8458466068813476,-1.0214599772309678,-0.7323358959271086,-0.07015049245600563,-0.9780824303269935,-0.8494939623117418,1.4938586079239653,-0.06969419180754516,2.424030017538762,-0.01955330084654137,2.4484289079738115,0.04592975185058394,0.724095555619156,-0.3069503972452195,2.905168693445062,1.826844302954228,-0.21945585242211865,2.3972918292141223,-0.6048174207465771,-0.8296358050982791,0.8852924705896091,-0.7129174879545053,-0.7709469813487814,2.8991568333840845,3.192101206410559,3.5873669274677344,0.6186954611145346,2.6691521844969133
SIDM00600,-0.7376661874082543,-0.7587066282748335,-0.8661053432235999,-0.9284604511427659,0.09820581357169805,1.3669757634810926,-1.0147073585349426,-0.744062648710294,-0.9621889889095834,1.2862696100245197,0.34782001395116396,-0.6813831154414602,0.5209492472986104,3.2611763595938057,-0.5941732187991582,0.32784207300954943,-0.6685093991059698,0.7402397724348693,-0.489911114275132,-0.7581138213219741,-0.9183496487083593,-0.545110632129308,0.789676223437536,0.7016863049056248,2.2121278585250352,-0.8273188649375374,1.2803270473341306,-0.8495549558607025,-0.8968185927883711,1.2787331733323843,-0.9188077786576201,-0.6879516079376287,-0.928702820173385,-0.8787078399903037,-0.6726923047960935,-0.8493045793514022,-0.8757551619907977,-0.875812416977773,-1.0663844214388414,-0.6642829029891444,-0.15665154984573776,-0.8300256477130828,-0.8821687556839558,1.3926279770341987,-0.1540166798059703,2.5788529920266896,0.30069396325599246,1.109265400925859,0.25587705227159985,0.5597350288789146,-0.3025462890205816,2.6182732631021466,1.508572723607374,-0.4500288819226774,0.0027896446505668695,-0.780192150225474,-0.8132166980006107,0.6929284439708778,-0.768128063684935,-0.6774382747046981,2.41123412872586,3.174711499328922,3.4839150018846916,-0.110495018241831,-0.8488239933051299
SIDM00367,-0.6691854840351678,-0.8942289305004639,-0.868312384798211,-0.9384016651861032,0.6454161967561801,0.985464951026284,-0.9727374326402082,-0.8711691304989319,-0.9795503595857048,1.3785947883449392,0.32609161453294305,-0.767015752397678,0.7961352912228061,1.5138857263382388,-0.3339218520931779,-0.05289563033668607,-0.689851600023058,2.224036890967093,0.15856174246114793,-0.7647653700373135,-0.9804276501708059,-0.02671376491377537,1.151606390232395,0.8650558142943715,1.9816629184516574,-0.4493722140893747,1.678415169618876,-0.7510895906533808,-0.9717557642802911,2.0201863174393395,-0.9513798971781705,-0.69438122680777,-1.0282568229980926,-0.8925559216059926,-0.5302703555121523,-0.9467495098691654,-0.8219897370747615,-0.8260910223871767,-0.8844514374053022,-0.6399794173817893,-0.3913652006715482,-0.793805258087522,-0.8179857238757162,1.0718766834274467,0.25384675117414746,2.4836886402610254,0.4630245680251453,1.7889052538678638,0.1558031948930703,0.7120084342322803,-0.7883000870839226,1.8141144941519374,0.4359867507188053,-0.02625579462789866,0.52732121826946,-0.6626744618408152,-0.8305473715371857,0.9648834644681433,-0.8217410135805642,-0.6787999553433972,2.2794465555600123,3.243254095026835,2.933611871764294,-0.11415432542174339,0.7488126624787154
SIDM00632,0.16796523010685066,-0.1644191927002321,-0.854261222574065,-0.9432115592359822,0.41815815882567403,1.4847093443857218,-1.0633347418036667,-0.7604338585473467,-0.8653551582478675,1.7188245737308632,0.3517688075423407,1.1993066718054122,2.488547649762557,3.635628487021223,0.5275221336889954,0.6919348964044316,-0.7019580983000131,0.6133546888809995,-0.5691146950328957,-0.5760224272424981,-0.9566235207284027,-0.2660081896349372,1.2222576596433454,0.9143207642208749,1.6215447110609411,2.1567258187443565,1.198901184792556,-0.792983140157962,-1.0195537194616473,3.613537226791262,-0.9116142366177322,-0.5595377880553482,-0.9188398026930568,-0.7519952293234953,-0.623749108110932,-0.9601350043249987,-0.6377994789945269,-0.8516388345923858,-0.5599058397337422,1.8577242657230628,0.3466019070372776,-0.8234479420486521,-0.8845763184725647,2.3766356787304677,-0.5522099407344838,2.4864314674675287,0.38895739756169617,1.7947891881159148,0.33378431188062424,0.6582335073440343,0.8399729738097258,1.3033363957194293,2.5050707633894196,-0.46534980229724693,3.416096339933165,1.270445953872005,2.240791643400528,0.5803489479143985,-0.6238110779049049,0.1701640042436006,2.7958799990234575,2.702993933762942,3.698510073483083,1.7628264421959816,3.3970879547478976
SIDM00550,-0.7489453310894472,-0.8053133072536689,-0.8579977198808425,-0.8687140023596942,-0.3333974232029203,1.3154743761086556,-1.0074377866726378,-0.8097162583160609,-1.0295705271373277,1.3316336586917097,0.5519470716534348,-0.8553193951243846,1.4540190035832732,2.585908353697268,-0.5913783519112711,-0.024153511353216844,-0.6638188087852213,2.2500410353644966,0.7700120809172697,-0.8271290745243643,-0.8849356935699045,-0.5586403509016857,1.0538211258032961,0.6465240239001226,1.764860498764829,-0.8363905657397079,1.4621526619422707,-0.8499662247535092,-0.8734436802187749,2.1973786736050713,-0.9929440107069314,-0.8206106149017094,-1.0118243834937184,-0.8868236694993058,-0.6067832808999695,-0.9538883699827456,-0.906969468391614,-0.8697869164730475,-0.9282709759834353,-0.6845634117330703,-0.23374476023689392,-0.7934162731744556,-0.9228471391563162,1.083884932536437,-0.19441933682656304,2.737520088427981,0.3609041946205473,1.797777366179517,0.03160014105063542,0.737036874794211,-0.8115030506382055,1.784187909582826,1.7048905848513003,-0.6136443166049771,-0.5758531925248941,-0.8237591121444768,-0.812277764186097,0.45266150521601983,-0.6946522776574763,-0.7992579959156975,2.5688301761758834,2.875595417318392,3.2623253477174186,-0.1820187724128446,-0.7037656611629904
SIDM00230,-0.7982369091934778,-0.9192529680751108,-0.9103667747017364,-0.9421755965012998,-0.9085775075458432,0.8683502429190588,-1.0186075856992836,-0.9205519609061309,-0.9576444281798207,0.8788306237209887,0.31631110815664426,-0.8015365667159199,-0.633714316319309,0.41995429432240045,-0.5354073675748897,-0.2962375810391048,-0.40829677988416285,1.720104201029196,2.1509377656725364,-0.811496773938971,-0.9265968478906319,2.4146050585721444,1.5255806669696197,1.079834052854295,1.2190038110883632,-0.8151022517108734,1.3673237814691879,-0.8816732130005347,-0.8370299464247458,2.9063851596914376,-0.8963397478895321,-0.6394837712883371,-0.9303986714721609,-0.8832574652196519,-0.6720455444604366,-0.9913423660333668,-0.8188925862578479,-0.829842368023223,-0.90165695020236,-0.5828413597608579,-0.5828043266517171,-0.7689341414106917,-0.9029948602425146,-0.5412692732594544,-0.0283812466786281,2.3426890876910695,0.3011647201450554,1.7257217158200808,0.9376841547266549,0.6597878913186693,-0.7463609824522373,0.42341015041728847,-0.5385788319052873,-0.47270756999311864,-0.6817549602469046,-0.8219241704825934,-0.9309754750478055,0.3307724880247699,-0.7111022508449439,-0.8615275232492271,1.983612044913291,3.2657441130660323,1.945403171903082,0.11400775352480376,-0.8865790572227954
