,PIK3R5,SFN,NR3C2,PRKCB,PRKCA,FXYD4,KRAS,IGF1,SCNN1G,SCNN1B,SCNN1A,ATP1B2,KCNJ1,ATP1B3,ATP1A4,ATP1B1,NEDD4L,PRKCG,PIK3R3,HSD11B2,HSD11B1,SLC9A3R2,PDPK1,ATP1A1,IRS2,ATP1A3,ATP1A2,PIK3CA,PIK3CB,PIK3CD,MAPK3,IRS1,SGK1,ATP1B4,INSR,PIK3CG,IRS4,PIK3R1,PIK3R2,MAPK1
SIDM00951,0.037540494473647594,-0.7012503916666893,-0.8377822489193789,1.7700925580541123,-0.4994177358702164,-0.9484593003173658,0.6790054677770981,-0.7428213917718375,-0.9205500852013528,-0.8483721878793467,-0.5583317854067085,-0.9187182867973038,-0.8128780463328054,1.5343218497452422,-0.8439346956498787,0.5019331758229849,-0.5150228887306676,-0.6756056341248732,-0.0413213634923143,-0.7273897874073357,-0.8266437849032786,-0.9366792587641056,1.1014502282998349,1.8595781757137155,1.0533843752167256,-0.8709992056991188,-0.8231248380519925,1.1489909460629997,-0.3844818213288579,-0.44590795319460247,0.29185446228037476,-0.33602398142924833,-0.5299304170820766,-0.839180712140609,-0.37960381370085194,-0.3221703690017723,-0.785771683240173,0.573613571226846,-0.41613768632736514,0.9413794031996321
SIDM00948,-0.6918141309714403,-0.6897407926418746,-0.8309000036274734,-0.7689812667057785,-0.19675254882222834,-0.9361868585000306,0.7426266703331588,-0.7523940468422082,-0.9025605454328117,-0.8199325311943215,-0.4130669015162206,-0.8254618555921548,-0.8076084097126226,1.4411920176159965,-0.7516827384659794,0.4563869496211191,0.5750039759446736,-0.7140717480734201,-0.4577634677504733,-0.6750795371092757,-0.8435777267518303,-0.8526747691430656,1.218476867058527,1.6428052210646376,0.6141778055391842,-0.8485346364328944,-0.8212709932086433,1.2306923377955337,0.02914526956034655,-0.5145639848305096,0.3603771260163697,-0.2814810836638891,-0.48732188832002293,-0.7758874198903013,-0.026722767563857927,-0.22687335896211386,-0.8128059102979349,-0.11681273265566684,-0.5773261728111078,0.793811046481461
SIDM00203,-0.7236063113775109,-0.6027129320334151,-0.7125173889973196,1.5768527561647319,-0.5087728634558132,-0.9053600178416712,0.6302779972343878,-0.5098962013221057,-0.6509178024579619,-0.903442776207994,-0.5731559114424046,-0.8392931522413388,-0.8481161910620385,1.358551009459284,-0.7590573954884088,-0.19153437847601815,0.2714361265441796,-0.6313320036471232,0.02445510157451811,-0.5134329823019779,-0.8296707360598665,-0.7760388795799313,0.907217555862284,3.1309223698677746,1.9191615265640036,-0.8272071007436731,-0.8140785512560913,1.0475452318161127,-0.22687816856790802,-0.6763091568341252,0.38169891051555055,0.21275383577016851,0.7486706538252418,-0.8747741748958002,-0.3290812125586227,-0.725863209991022,-0.8243654431165247,0.02284698500711781,-0.34078682594954735,0.3030319501861646
SIDM00896,0.0781571667973292,-0.45921961193040195,-0.5809503476627048,-0.7139504794172685,-0.5996684061797177,-0.9361931245986304,1.114460742258325,-0.6661561556169366,-0.8251819296683576,-0.9328537554206636,-0.40238388330389063,-0.8296090053065968,-0.7562627379034739,1.3962390583867692,-0.5689594717739155,-0.44621325611898316,0.14256117727893494,-0.7494237209216744,-0.29806190051642684,-0.6870641928276947,-0.7919292824845126,-0.7992487147515602,1.1553502812214311,1.6093704693145674,-0.5717212917888048,-0.8881592928037461,-0.7752967316886773,0.6296744846264061,0.16404440119619543,-0.6938923572465373,0.3598687386328577,-0.053859800592853634,-0.11462230703783342,-0.7379956403379512,-0.4165395923036087,0.7061045317318919,-0.7074643189767981,-0.11035417367141132,-0.32131211729383574,0.17410214131436116
SIDM00285,-0.775904060065737,-0.8183978056512504,-0.8930400255334828,-0.803198425605953,-0.1348414536137336,-0.866926109916968,0.6433827496757476,-0.8136779980861513,-1.0254900229288233,-0.8888195071584037,-0.48821766246036824,-0.7983137011922259,-0.8823403821552661,1.510728417333663,-0.7218565397556799,2.5367776873078935,0.5920240295401789,-0.7223225563642894,-0.43811310958071037,-0.13166097086034284,-0.8766315043488672,-0.6224289306074865,0.9790831712372579,2.691698888945148,0.4983518817390658,0.06178268857148744,-0.8310914212437576,1.0295341984859123,-0.42947896723224027,-0.6974230338806906,0.16824784908483684,-0.35224452429072184,-0.8229314652047175,-0.8534170316958667,0.44148470812321533,-0.8750123669955021,-0.7758624002434947,0.502684293308447,-0.37072701332850344,0.2240008915534821
SIDM00930,-0.7587140277244745,-0.5933774593576366,-0.8817527379764396,-0.8202110713519666,0.5711838899907703,-0.87473678990562,0.5103122795095788,-0.7084259870196913,-0.8892975232072604,-0.9089170735760239,-0.5872241585114102,-0.8396394724268823,-0.8080162319111415,1.2443660522689135,-0.6260568411275776,1.4587268399237867,0.6736525380354234,-0.7474011786218204,-0.5090014253272905,-0.6807527353145851,-0.7920645843305708,-0.7711062458869105,0.6037711685451147,2.441152525994593,-0.49668833823325365,-0.8346948149664656,-0.6629321999905078,1.1230213712850856,-0.13964345663888136,-0.5268624669822445,0.31248482186195187,0.34476481414665755,1.2048305436390787,-0.7900152714139593,-0.5499933649775937,-0.8024072042762728,-0.6737176557114098,0.014575363293496582,-0.4059092270600223,0.4347803699124279
SIDM00205,-0.7539956740718382,-0.5704484159740424,-0.750392887132806,2.635225909650365,-0.25270764791755895,-1.039132923959078,0.6951246624053964,-0.7552029364960366,1.994875295195719,-0.6657207488781424,-0.5053328330025436,-0.6629045055848739,-0.7544243631851848,0.8334466313384249,-0.6731631416654347,-0.20088785467409873,-0.008081517559121352,-0.7323771557946881,-0.5712124472459914,-0.4574490157185777,-0.6314942094924199,-0.6676784425157746,1.1313554621639779,3.417822575118412,2.443091587744963,-0.6607585933150658,-0.8328684012889693,1.3960612045231393,-0.4482733152761993,-0.5470051600067805,0.5489316027205212,-0.05319993822883126,1.0882015056948677,-0.9251153845912747,0.7035344163756974,-0.7310743349732521,-0.8844337417924677,-0.11869190776716666,-0.411541398832511,0.21829417768552534
SIDM00535,-0.8295726654511544,-0.4811122394838128,-0.9444724797997763,-0.7463364387027211,-0.3899127538760231,-0.8079891675400352,0.8573811928249839,-0.7361032723013949,-0.9718508251432479,-0.8170322982023573,-0.09787211982662243,-0.7231469147967663,-0.8055227501508418,2.2771759506854323,-0.7843487398507344,-0.582804763741327,-0.6943267344999625,-0.6977912060235671,-0.7098178199769535,-0.6082913855536024,-0.8515184720287359,-0.755195101691136,0.8011300770192008,1.6830520332966996,0.5148629917208463,-0.9131626255336436,-0.8312365691695469,0.8997583049314052,-0.2539926681533374,-0.7080365235488207,0.19582941728268308,0.7838081364673066,-0.800623305568003,-0.9195586888099493,0.5205498926861296,-0.882411857801126,-0.6933670901089023,-0.5220043118705655,-0.12358257377755363,0.7500249573430453
SIDM01175,-0.736705023470413,-0.4142196191951857,-0.5690128950750133,-0.7610232325364144,-0.12797968165214393,-0.6373578744841687,0.3364779367089324,-0.7580461755644493,-0.9101738106198678,-0.7858511220301312,-0.5518666996389269,-0.8123205791883785,-0.8964118462338608,1.2230325426314377,-0.6784266201770767,1.698052155371395,0.4401807411408449,-0.6784471278706324,-0.33269921218671955,-0.6404939902832875,-0.8395296915505375,-0.8671937559939005,1.0714272668063891,2.277780172839202,0.238453979040114,-0.7857279403786701,-0.7906536280592923,0.6640798322873082,0.002506738686092491,-0.34886228692651533,0.6479825539674176,-0.33689622484023596,1.0355378262581063,-0.8841950398115788,-0.7624073267281457,-0.8840404751252887,-0.782043656392538,0.23918537042937588,-0.42069171731819854,0.8362006433606047
SIDM00832,-0.8069546098634771,1.462328575607926,-0.7711242533335153,-0.7046636103056619,-0.11017214820191233,-0.8489196949883017,1.0282700346702212,-0.7992346773162918,-0.9665214385071454,-0.9952054771536357,0.31817074987357324,-0.8087039038883249,-0.837285882407828,1.5179620825797007,-0.7480256793987008,1.7965927465513434,0.8396898385769902,-0.8081403880354768,-0.7132146713611778,-0.041830573071168234,-0.7911969833051276,-0.834901080508965,0.7995274008897999,2.90123392297242,0.9987778729236605,-0.9369782581581376,-0.8147315071230891,0.7843717269439923,0.2768332010294442,-0.6678945424268861,0.6551428937817955,-0.09416851929274393,-0.26533591749620333,-0.9002800855857009,0.3141437222068489,-0.9512192639565977,-0.6694539301580668,0.44162358350931996,-0.11778769005115587,0.35812464551025286
SIDM00528,-0.8073656637101051,1.558812353377009,-0.7863929958221695,-0.870890048000654,-0.6825184397628579,-0.8581569968476728,0.5829758166933029,-0.7763061381697721,-0.9067074485351054,-0.8153893703982208,0.36993635016633686,-0.792934704385339,-0.8859118611144464,0.975300171683149,-0.75788743267616,1.8038949107925197,0.5870657437796944,-0.7581248018108661,0.285183373131798,-0.5120811331979739,-0.889338399590205,-0.4475354993370127,1.2604419273059069,2.026099196158811,-0.33882862101029876,-0.9246257491636585,-0.8052323502266506,0.5349196392587716,0.1993578058864077,-0.7385291112788261,0.8647935137212137,-0.10045124162601067,-0.1380356715563923,-0.8825825272808349,-0.4182055205690586,-0.9590122603556988,-0.7572848557569745,0.18273107511373848,-0.17416887289508978,0.6451216688727028
SIDM00371,-0.7672738180158256,1.2190129168030173,-0.8534305384674381,-0.7913957619121663,-0.0893044997751094,-0.8306882882668153,0.6830887295311577,-0.7472677120047916,-0.8099410579946589,-0.8358455284649979,0.6438363480408203,-0.7425640212122575,-0.8303964238318036,2.0907046387571793,-0.7192579976527455,1.9538879630736155,0.2276131400238235,-0.7249202561638426,-0.5070118997171718,-0.7264228975364468,-0.8357982808079263,-0.5724304043191655,1.1276069400330522,2.6152311309572727,1.6623003580678601,-0.9294326757785611,-0.7954670899204218,1.227697707652068,0.6397223626619672,-0.6261181045369932,0.2650879285242577,0.6277562299448077,2.090773534271175,-0.8757391519638891,0.12545245460247934,-0.8221723108026069,-0.6891742262400512,-0.48558473460355517,-0.3247177219497541,0.8678167969956708
SIDM00688,-0.16944405875148727,0.8144450559405082,-0.7121579662294147,-0.7443022648158522,-0.3937183605894082,-0.8063546335823939,0.8193960528766632,-0.7136218451373803,-0.8061607330604983,-0.7329024472431603,-0.5002083159309739,-0.7689443547559962,-0.855240878904769,1.394368706904934,-0.763958411989857,0.532179624683073,0.9790044480274673,-0.7005566701957374,-0.29382526218451177,-0.6871719736032189,-0.7857419970000377,-0.7402714652200656,1.369708774644838,1.961276265492064,-0.5752144570889588,-0.8359472294729122,-0.7464033758043626,0.6473645448478188,0.3674348196825791,-0.6707219882446551,0.2952871737853554,-0.3733912808084448,2.2173994459006146,-0.6553190463940983,-0.10259682650982735,1.009652794689846,-0.819390927138128,-0.011552678430060978,-0.3592231531599428,0.8976922539901645
SIDM00583,-0.8779034276424424,1.5151262263222198,-0.9075154444003807,-0.7911583678691806,0.16430959168262504,-0.8982892177892446,0.9355273169597498,-0.7921429227420501,-0.8835796441683128,-0.8747894317175466,-0.5039706421149307,-0.8016793804564409,-0.8931838921246011,1.698748772677456,-0.6602084023327938,1.6388088638805711,0.01795563741500678,-0.6932647290301834,-0.1527499375768399,-0.7772559459881353,-0.8579299202835133,-0.5599748285512655,0.6962021381272224,1.6740015664575139,-0.31510650013933894,-0.8184750248251205,-0.7603266271992407,0.871482869285972,0.9496308898300391,-0.48999271577481524,0.20109644603436336,0.3509835114111223,1.9616872496627773,-0.8558919139854972,-0.6099562336383513,-0.8481020116745684,-0.8366440145605382,-0.29448280234238117,-0.3623635771579412,0.7317678249074253
SIDM00188,-0.78766218887177,1.6295625713897368,-0.8790016661657579,-0.8228577767666927,0.2323361670544803,-0.7554717508029227,0.5142189195646291,-0.7541678643577255,-0.9171190755364106,-0.7683824948168494,-0.500120180532873,-0.8110875944361118,-0.8654018944996079,1.4261558136477424,-0.7827034554049258,1.9301578928296206,0.29566786384112037,-0.7453903738381048,-0.6910247353296446,-0.7435342569972977,-0.8247299524741953,-0.6665043808537109,1.0413011895382467,2.174508714100143,1.5026952400405014,-0.8540320099843739,-0.7688266648305756,0.8049929994706001,0.7826196490419794,-0.5501437224101906,0.08877875582836599,-0.4871779331750741,0.14987032961419472,-0.837378826351379,-0.44927048885521836,-0.8402128433442747,-0.7022883840241475,-0.4237365514516711,-0.37548317977199686,0.40277808327749265
SIDM00096,-0.7693953926003733,0.24901715360283638,-0.5816314537349511,-0.810010313025454,-0.5481833872910238,-0.8352208434285335,1.2614117902774435,-0.7376051445241238,-0.910126352038258,-0.7814905597194007,-0.5480576541353481,-0.7555252360061954,-0.8454504104041638,1.4017935823640226,-0.7458978513216616,-0.3985278589209722,-0.0782258616071903,-0.7838879460763619,-0.6510490265878993,-0.6204527401630847,-0.8010633397635536,-0.8192347625831246,0.8479044634054885,1.8182123933659413,-0.5573724019085035,-0.7632274368320195,-0.8362130120104226,1.152940356640037,0.09169059427396094,-0.7303867577555122,0.36112936791762984,-0.4562013246872134,-0.0457740667201802,-0.8415152159480238,-0.7319972479609226,0.4744480397921314,-0.6848464774575644,-0.09693671712346892,-0.3669740611702108,0.5979301769604732
SIDM00379,-0.7941717669288347,-0.3407608565492207,-0.9130599513585248,-0.7896596962192357,0.07851317039251927,-0.9449737933923293,0.269465574139155,-0.7431354793382263,-0.9642717553842588,-0.8484151667672516,-0.5149204480428115,-0.7495335675103719,-0.7609131510890261,1.5319764005398426,-0.8149322283546412,1.4355655266824987,1.0842871284361448,-0.78258172070619,-0.49016180649043584,-0.7200805704752978,0.5484482298842009,-0.6916872342867357,0.7604061129379048,1.8701344705661873,0.44729409322585584,-0.8661479081439218,-0.8138686609149206,1.1247469860508599,0.30423390941718415,-0.4047581235737372,0.15567229889027803,-0.12749732740299932,0.8908495860375341,-0.8628249723920314,-0.4487880383118279,-0.8154659866653698,-0.8577558666804925,-0.46910801326667956,-0.37835063652083634,0.6973435743871191
SIDM00381,-0.8041760964446747,2.089513776724734,-0.8732773506028805,-0.8411865206240031,-0.45328340406083617,-0.8868406906441071,0.35942325075242276,-0.7714500727148563,-0.9337452009368368,-0.7316041947141467,0.13989824492061695,-0.7634710922281828,-0.9081551130703063,1.5383028657452809,-0.8120958141875606,0.8587724628259487,1.0085064566893576,-0.7892194887332041,-0.23452329603910904,-0.4443471834355122,-0.8638334769260423,-0.7767861696501415,1.0054957131444993,2.2204523548229194,0.8406104163323733,-0.9458541705112017,-0.8388541401680281,0.9506157842467021,0.21604679313046446,-0.5757213739247654,0.752201850951832,-0.562169608318226,0.6945108887916214,-0.8591294449275281,-0.5247102787364228,-0.911147782285361,-0.7455089073616331,-0.7599588174260159,-0.5917934011520232,0.753939271358998
SIDM00606,-0.8211419647777892,2.401270612340203,-0.9423356489015601,-0.8411179743391992,-0.3737368190033975,-0.9182857656505925,0.615490598909286,-0.785531052298262,-0.8511877904832634,-0.8420208233986441,0.16461911133447546,-0.8060243257950134,-0.7977267622880828,2.0046448846962877,-0.7583157048356757,1.7163558366863112,0.10354935074899288,-0.7129569689370705,-0.6318258003580642,-0.5583680742580941,-0.8356764023523802,-0.8983389688119374,0.6909583622489648,2.349289566158315,-0.12391378065613481,-0.8608102243096233,-0.8177375135764602,1.0506924738126842,0.4020571370546068,-0.7591909477467037,0.4232371088834983,-0.01246784728645485,0.8850131227583908,-0.89264372613719,-0.6841498973169514,-0.8414961297232282,-0.7185843849322863,-0.41874244175240954,-0.209948371676178,0.664751676648903
SIDM00541,-0.8063744066108226,2.4042653708175217,-0.9422796680181987,-0.871618362258661,-0.18831354066615433,-0.18042196944623554,0.7563456626962638,-0.7704584841459133,-0.9567954748961892,-0.7750428859137547,0.8567733562760246,-0.7441275270851212,-0.8579439971892119,1.602238451230743,-0.7633394735245331,2.105198008584575,0.9204190993390751,-0.6430902400436803,-0.6285116407224137,0.3970802100531113,-0.8340820860944961,-0.7271234809995388,1.2772038505655066,2.819371951129226,1.8198499792852751,-0.8056020868891223,-0.7907633830895066,0.5114271828285004,0.1794247131396706,-0.7137881439149677,0.8120384684781511,-0.4515236905468648,0.21427624969197245,-0.8481429894431082,0.3158092104767348,-0.875386630171873,-0.5987154289538472,0.5113303426809513,-0.14815401874949208,0.35635086115020703
SIDM00808,-0.20466196935160383,-0.3182665866279127,-0.5723951574900003,1.5783506023448013,-0.596178704483926,-0.9234069461695044,0.5250618468487953,-0.410525800120115,-0.9433844092843379,-0.8360268521977623,-0.49788814454232844,-0.7950997740525406,-0.8071010917116548,1.3615867032837086,-0.342294629118526,0.5168288220838414,0.7874019130760948,-0.7551662977668937,-0.5364889375174622,-0.7743632370256269,-0.5577562422852793,-0.7608049228821374,1.0359939435840972,2.1889807202915126,-0.7116395110595223,-0.8774883146116829,-0.7648710967433843,1.2664125924450338,0.08615817961795899,-0.23569107664642458,0.8877596553640671,-0.6267831599596738,0.2608312521314663,-0.860353764691569,-0.625751837053306,-0.2505670972321455,-0.7099924485707826,-0.3909763615925668,-0.3126549652751439,0.7613314325201707
SIDM00377,-0.856017544347476,-0.41424323746909725,-0.7659571603490246,-0.8456370924434007,0.39110811466032924,-0.7808753472971053,0.4367785158724119,-0.49267073132733286,-0.7872230501160692,-0.6792610401329866,-0.6974145755906633,-0.8170122467969674,-0.8538175186952252,1.4754873641097268,-0.770112611361191,1.7371581424014766,0.33795504506877044,-0.6970703700016379,-0.3964718077770758,-0.8398623274799291,-0.8185186657731289,-0.624721751267269,0.6350892693255948,2.089975375916529,-0.3250044811277817,-0.8199986316697627,-0.7971165431683052,0.5720707021007735,0.06657352735052835,-0.3595019945512233,0.17996125543370717,0.19269428351058815,0.8245573902060881,-0.8223369761339038,-0.5606957488709943,-0.8902700842723955,-0.7739720965436401,0.23927316723270017,-0.3494396645920005,0.5421622771935033
SIDM00289,-0.5912929524147175,-0.4303488694531417,-0.6945420052004011,1.0260448599159313,-0.49406771615452016,-0.8563516883169258,0.8998980686618564,-0.8149475735448877,-0.8880310456933201,-0.903309536984471,-0.6557745740943901,-0.7471062797137915,-0.8038913853687941,1.4323205054770936,-0.8300418912771234,0.40531784575806334,-0.18428807066731664,-0.7114897410296733,-0.41231527664487644,-0.5055967854489601,-0.8604901037417629,-0.8475916129517291,1.1646327675631267,1.7104002915260088,0.7694639754261847,-0.8271932478270644,-0.8232686160419481,1.804834168748006,0.02710329387102216,-0.050894915023773295,0.4776657674993872,-0.6121401036015116,-0.38883276359767743,-0.8283017277367164,0.49706359861552846,0.6468015775089831,-0.6057964333980606,0.9015387976551827,-0.43372615867992687,0.8907587541968803
SIDM00064,-0.73377484446879,-0.4041692237759817,-0.8882190023015316,-0.7831734387383457,-0.17923660799883256,-0.8800918159494211,0.772902024329865,-0.6933529961990084,-0.9228298527294585,-0.8556317773941116,-0.48798958459843567,-0.7498752113870435,-0.8566883453253374,1.651730667695587,-0.7206269320213263,1.47582231600186,1.4200709569920755,-0.6984694853232772,-0.30793173338703306,-0.7516256440374045,-0.7886623162624157,-0.7634121036985789,0.7542701250137253,2.300694659190068,0.06418150017204916,-0.7759701259657992,-0.7715361170463719,0.4345245821451878,0.1892158543413729,-0.6082799682450422,0.6564182919043617,-0.2753650719092568,2.8198291649287808,-0.8412921852655292,-0.44482866741473115,-0.9027827028547369,-0.7766263908279513,-0.4104460761095136,-0.4315765480034867,0.5255672274116417
SIDM01097,-0.8088788365254285,-0.5183499771370758,-0.2916279598985324,2.732406116768979,-0.5579537846753089,-0.9878085768438695,0.9181695109222953,-0.5828457909744823,-0.4231175344978523,-0.6359373878821802,-0.46895319143513475,-0.7960692501626633,-0.9164657809726621,1.9383237451428437,-0.7496074734173854,0.7440023564369254,0.06152486657213096,-0.6993622098292014,-0.41376010747695613,-0.6318783997315456,-0.8136522314000073,-0.842784653839305,1.128379673310951,3.2031758197122024,0.9664420189154259,-0.644678787007541,-0.8121226004884704,0.9573153337522645,0.05286476518373327,-0.6779089454542646,0.4008388861237127,0.7542902713830204,1.6163191026357375,-0.8591722530420142,-0.2679749318442048,-0.697905744474757,-0.7737590487520278,0.2579507539740188,-0.48607883675118196,0.7572260332145098
SIDM00350,-0.7506648371296484,2.683374392824957,-0.8614538307119695,-0.7657454207112263,-0.478139317870003,-0.9448914327977943,0.7480323925549109,-0.7879407284570901,-0.8890856627406698,-0.922023255529843,0.13457467142613216,-0.7399255556771152,-0.9135842712700396,2.1113258712649383,-0.6833323403488246,1.7702295398605001,0.9557252797968026,-0.7238322424922923,-0.6405597769507229,-0.7594661130095933,-0.8822332031698773,-0.9037975290143743,1.2137335308691097,2.285496648232619,1.0273285828030043,-0.8094376804986857,-0.8366130971737575,0.7608993832511646,0.6819766325710152,-0.7800521409470331,0.12302788108816974,0.04603723207099515,1.2633683367745026,-0.8560934225336688,-0.7211353721007489,-0.9419138079474587,-0.7698405819514574,-0.046272007854318134,-0.09437853951528345,0.7523858778331869
SIDM01163,-0.7524870650389354,2.4414949750328745,-0.9255505723725599,-0.7992363879079605,-0.2815134468071525,-0.812541692298421,0.30260455351556786,-0.7580169304084039,-0.948622294464405,-0.7277912906363174,-0.04521011209707478,-0.7384103474607917,-0.8395036537077408,1.2131720647088176,-0.8084770051682754,1.5676543245284933,-0.5648266432559699,-0.6820461276629008,-0.5570265400579038,-0.655803927420211,-0.8998546950544836,-0.9558909017027791,0.7599305026597781,2.0300866668355617,0.8002900724896342,-0.8297709283876937,-0.8127446526214439,0.8236957280154156,0.43455069589792084,-0.5456154446563165,0.15421909701789047,0.053676066209581125,0.5321641706040695,-0.8620573157216811,0.025894277895618153,-0.8257500228420063,-0.6818939561130829,-0.46727715662404296,-0.2653417476402253,0.21025401867283064
SIDM00375,-0.7897983091121995,2.5699387176566204,-0.9351398854082955,-0.8361096314258071,-0.4555538335225742,-0.9554359243726123,0.92354358379219,-0.86611313233268,-0.9465456451201044,-0.7108520425373521,0.6452445370945977,-0.7253189301618173,-0.9032537837945166,1.690201272660491,-0.8515389864611651,2.076354150099307,0.4405874983690367,-0.8335400665838032,-0.38209857137411696,-0.697697258024557,-0.7652087258702898,-0.8468713923684232,0.9537695108729072,3.259823581458733,0.5798831025235102,-0.8652224538251936,-0.8302268275550418,1.0295173085680733,0.29001689864304103,-0.785603317243246,0.1101655710792219,-0.4796731867203132,3.110689664428101,-0.8913810342478075,-0.30684975958902894,-0.9372596880742825,-0.7650511585291206,-0.09470056072916254,-0.33170942539963516,0.8109085031636242
SIDM00600,-0.7922047539165066,1.2005153972335638,-0.7825419865706862,-0.8160722064235144,-0.15168324420271992,-0.8609298969606776,0.2508331664720867,-0.7379342339299881,-0.9798805617865993,-0.7195859386922766,-0.44668160555084796,-0.8059690065143776,-0.895972648868713,1.1216647259686678,-0.757017244383063,1.2780702865885338,1.2388644168071572,-0.6571133249244869,-0.5181982993191798,-0.8535838006514727,-0.7592205033142013,-0.8249324458965078,0.8473016548000462,2.1025841687737077,0.6649641489136672,-0.8525925536234568,-0.805534607620346,0.9082548579262122,0.17783169854550016,-0.5889545063229795,0.2475862735935981,-0.2937408550213826,0.2113511288902059,-0.8383931884245726,-0.23430361553513365,-0.9093545731972572,-0.5328823350405852,-0.37118936428966703,-0.4172105766548241,0.5462161481119229
SIDM00367,-0.8353382991729371,0.07829745356910443,-0.8415137127741363,-0.7272752661247311,-0.5537131692860044,-0.9183508127455111,1.1146102130371998,-0.731060128941877,-0.9623275113948492,-0.7388188204713172,-0.4537171584471656,-0.7084562508084886,-0.7388550133057732,1.2542258080860091,-0.8225390386608804,0.31084577519271733,-0.35438719175880223,-0.7649280939881459,-0.7110789347957843,-0.5067125995573915,-0.9160127108781705,-0.5753188367615096,0.9182318290743596,2.2481086313900316,0.4199458976592329,-0.7358956465825367,-0.8243454069133832,0.6560760842280732,0.13680633887723825,-0.6440601496357365,0.24773565710750203,-0.21276668385926406,-0.7541197359727022,-0.8224419787700854,-0.35393263015867893,-0.8378547226147314,-0.7177585793862252,-0.7298748741791479,-0.4190686820740471,0.5591872825208978
SIDM00632,0.32876574657881164,-0.05636734312847353,-0.9112276533518753,1.9247848186040475,-0.6231038516291828,-1.0436719465101825,0.32060599099744763,-0.7639560009834601,-0.9494330911367075,-0.8129072909407598,-0.4878944976534242,-0.8187520349842742,-0.6333180175828731,1.495979629167014,-0.7468370712223745,2.082969053988233,0.4039116072311243,-0.7714658022117539,-0.5756289714818799,-0.64624706880388,-0.8072433807392405,-0.8540154426343467,0.9652423151728138,2.8499926791978,-0.5815961301849044,-0.8729101704063142,-0.8072976560693129,1.4979643623373138,-0.0398855768460791,0.1692793762154937,0.19598481787495248,-0.5385619633826119,0.8880876000635389,-0.914164670904709,1.0067551319556516,-0.5397976145421148,-0.5584226101361449,1.4471581415014978,-0.38080005821377466,0.4890848488816382
SIDM00550,-0.7288491751264705,2.497827870768988,-0.9610276432677314,-0.7697959252135629,-0.5579032423567979,-0.8905764548751856,1.8176473053239728,-0.7420849196761444,-0.8576008496421078,-0.8145177653998915,0.3125819942178312,-0.7923820913591725,-0.8588812162139081,2.739504157840072,-0.7705163331612255,1.8073399090637434,0.28573437300776083,-0.7639520988940597,-0.2597535852463818,-0.13258039328068216,-0.8275985865780554,-0.9072055122842295,1.0238544476634976,2.5475466992617126,0.9735737457872047,-0.6504207904228219,-0.8321573766430876,1.1444886511087493,0.6351792005604755,-0.6986947156378593,0.8576584043258683,0.07871773048669925,2.971252583217348,-0.8631329958915894,-0.4155357824362464,-0.905953496510293,-0.6968299514765869,-0.46082571804044703,-0.33528324210093213,0.41716578392625636
SIDM00230,-0.267063870637114,1.3941191346240611,-0.7760045097924005,-0.7921081626556354,-0.6883378199330484,-0.873547534966897,1.0071214528062724,-0.8170037894706262,-0.9437965724379314,-0.9996619787998794,-0.007301752557801313,-0.8838166974349512,-0.9274254219438324,1.6428860912987158,-0.7742221716908682,1.250139371127168,0.47992936793425245,-0.7560253597875446,0.028583949409684128,-0.49559877821225135,-0.857960216924786,-0.8281959025338022,1.1007860620036216,2.9428850659173382,0.3564487563525799,-0.831555185103389,-0.8198933580074947,0.862812515188501,0.14812318887539488,-0.7188093226795532,0.15224365893512695,-0.7340904358464743,-0.08640965243234865,-0.9092577427642003,0.4376112127684032,-0.9193424917708479,-0.7302452117228865,0.5675053307092992,-0.2642161373804914,0.5870315769936962
SIDM01206,-0.8504781998084361,-0.8332257855401638,-0.7247149308030535,-0.8264091707125168,-0.17235060348120815,-0.8289322686124878,0.8133244828336098,-0.8355380918390308,-0.9042204303727801,-0.8619877248711736,-0.465799396307757,-0.6859136515993894,-0.8210164673817852,1.4059725233356597,-0.8583098096328551,2.2970008968583007,0.28522560957519394,-0.6803121676344636,-0.139865554050919,-0.4554689869472608,-0.8852235643107927,-0.8130343929231779,0.6057667903629778,2.9407596415941883,0.3733611308497986,-0.4062729384026203,-0.8227392500570581,0.9300509022489556,-0.02925583262206954,-0.6957482102789257,0.2105163462422508,-0.25612236575873193,-0.836208511357567,-0.9443871558455179,-0.40711574063469846,-0.8356226259105425,-0.8321747828985954,-0.5546791079195303,-0.5688146502898506,0.2345810304668718
SIDM00127,-0.847325034132162,2.4581533897949703,-0.8589688534113961,-0.7648003687460829,-0.5529317636519049,-0.8100139778782443,0.5962799810937346,-0.8624478891270785,-0.8626538935608625,-0.7330084696425407,0.1309928075926351,-0.815470316896321,-0.7954593893893901,2.2113510627794817,-0.6769506613065589,1.5111940884766673,0.6412251330308473,-0.744110137416826,-0.4687668480288926,-0.7251192393025333,-0.8193503722686014,-0.6535525287579097,1.1606082493225987,2.3266295236836143,0.717115812259932,-0.8671250435821055,-0.8786294895271753,0.8825709260335238,0.45418272499063983,-0.8123227106808905,0.6329698316558621,-0.33125599782198767,0.37265513450950466,-0.8396068365438631,-0.77275988464929,-0.8239059152724433,-0.7830855711708344,-0.4231727337366053,-0.4064032953780139,0.6686048965073842
