,CDC16,ADCY8,ADCY9,ADCY6,RAF1,ADCY7,ADCY5,SPDYA,IGF1,RPS6KA6,CDK1,ANAPC10,IGF1R,ANAPC11,SPDYC,MAPK9,MAPK10,MAPK11,BRAF,MAPK13,MAP2K1,ADCY4,AKT1,AKT2,RPS6KA2,RPS6KA3,AKT3,MAPK3,ANAPC7,ANAPC5,ANAPC2,ANAPC4,MAD2L1,RPS6KA1,MAPK1,PIK3R5,PDE3B,MAPK8,CDC23,MAPK14,MAPK12,KRAS,PRKX,GNAI1,CCNA1,GNAI2,FZR1,ADCY3,HSP90AA1,ARAF,ADCY2,PLK1,ADCY1,PDE3A,ANAPC13,MOS,PIK3R3,PGR,CCNA2,BUB1,PKMYT1,PRKACA,CDK2,PRKACB,PRKACG,GNAI3,HSP90AB1,CDC27,PIK3CA,PIK3CB,CDC25B,CDC25C,PIK3CD,CDC25A,MAD2L2,CCNB1,PIK3CG,PIK3R1,CCNB3,PIK3R2
SIDM01133,1.8682264672533317,-0.711548335848431,-0.6018198078840521,-0.15489344949042422,0.7964762287477795,-0.4904440888699888,-0.4302911874405908,-0.8389496162583577,-0.7765152253357792,-0.7252831441550344,2.020518146979597,0.977559403557954,-0.4728524196742449,2.6888422259809115,-0.8783050855034038,0.2618103487986109,-0.8615888214118277,-0.41895208976893983,-0.4256938006218146,0.5594572361377183,1.5650221981465826,-0.7522987093235983,0.18649565312230337,-0.6248650232341856,-0.5486099634708916,0.7364122820612998,-0.2536467887126054,0.28351793809963466,0.8966146239115041,2.565677279058779,-0.677103888809228,2.1313829522592527,2.685705723895194,0.028697155779110896,0.19339483122330536,-0.847829596241222,-0.2612881430711089,-0.06941390638459226,0.4030013334311176,0.11127813164848153,-0.0733653848903425,0.5461579364738912,0.404165721103099,0.205637618186449,-0.903347353363479,0.6460673140880718,-0.45759499850341784,1.11071269141711,2.18696858593736,-0.01982443529607414,-0.6331500418163395,-0.46384197568177904,1.4180905689765124,-0.9303049613600898,1.980050828018076,-0.8884458120134867,0.017214765334780224,-0.8563735993752292,2.0560840421583775,1.8057988908408944,0.28344074598614893,-0.5926738504416967,0.8270127707879737,-0.13680064515000057,-0.7096639288611132,1.9631376848225897,2.5137553392282403,1.22665913479679,0.9263252746495937,-0.2364682199595243,0.8265145188747358,1.6730606980136444,-0.7292454481145205,0.28466241554362764,2.6330711311367407,2.1433577827445944,-0.7956793680915418,-0.21000287680316596,-0.8384059213622251,-0.4518680612835155
SIDM00244,1.4611480025326615,-0.6495196021659055,-0.36629036977587287,-0.3565835317323743,0.6249328310128421,-0.08331933614442281,-0.7207883334015266,-0.6586518707261261,-0.772406905807083,-0.879938344433072,1.735596355739598,1.1314086985098417,0.09083679348257258,2.7077706128475914,-0.8212120814121759,0.6195318172203502,-0.4091102806781973,-0.6301277935184586,-0.2781931408253226,-0.6149273633716822,1.0545940871249633,-0.8129429882548229,-0.32052147153756855,-0.5894467515833838,-0.3589435827432384,1.1624404042438807,0.12547884953348218,0.012732847920772596,0.9064484941704055,2.655230833913719,-0.5109386211054221,1.703688473262075,1.5992747818752058,-0.6285361728234476,0.05095288673561778,-0.7204077591533895,0.2505419377959892,-0.2023853561826142,0.670940934872615,-0.08683720453191722,-0.07326008816635017,0.5751002353251692,0.009794992976650806,0.9929763352483462,-0.9056724414222841,0.732168316454278,-0.46895670142957374,1.7303579714220805,1.9135223281499314,-0.2943642011161569,-0.8589505782583259,-0.2626761647957322,-0.6069956357923658,-0.8438632604850458,2.1336580229033046,-0.8526494757924086,-0.4198291179640489,-0.9989664764142984,1.7326449831102677,1.3324204971357942,0.16859584185174623,-0.6681856143196427,0.5763083056618107,-0.10195155614235756,-0.7483738767170787,2.04642350163992,3.1414335713908113,1.7217046061888273,0.9104416388032783,-0.5889278925718148,0.2399966586751282,0.8803618859947369,-0.5579885091354695,0.2959205811777742,1.3155734365887435,2.44002422891215,-0.8519069177786165,0.6465155781191761,-0.7354869200928571,-0.3623248384527426
SIDM01161,1.6783925282730592,-0.7656064622404615,-0.3931545404451826,-0.0439606545222746,0.9216766789384815,-0.7064971944383657,-0.8824514619856427,-0.7129138723521473,-0.8018043406373141,-0.7091469640182408,1.4237845277947372,1.348245577589185,-0.3776505084876461,2.5323443013543367,-0.948305876588479,0.6772358774131425,-0.5561879610491524,-0.5155072316590877,-0.44334047038101954,-0.5758442652283113,1.8270947066288596,-0.8181872960978338,-0.13903993257074598,-0.6567343883767622,-0.27603596784617074,1.2572201147614233,-0.13612125414695028,0.38010039568073395,0.4860034405955383,2.3034225305713707,-0.6020973180962763,1.763934524660864,1.3061951585846832,-0.5650802021787407,0.6521728942685965,-0.7718208453049916,-0.5321286717185485,-0.2443325137442194,0.12837514161633345,0.29585050323165746,0.1592854050023691,0.4506433383606191,0.0007287972428600271,0.6669185517636887,-0.8597791193098037,1.4155947366622517,-0.35381432425834236,1.2530258761463131,2.3729255946806345,-0.1689621103221256,-0.8788935680530151,-0.5085220179589851,-0.8318124459325219,-0.9159507531132803,2.225856892562059,-0.7810429348559935,-0.548326337734104,-0.889343691433843,1.6761093491407306,1.2234516014781758,-0.05163741782639412,-0.6441572498281429,0.4822078748814848,-0.009118437616138274,-0.7788184311708586,1.7409824770443698,2.933128697999333,1.494665681350903,0.9720142386148835,0.1550219370142084,0.16273498364367295,0.3857261033296647,-0.45101511874581024,-0.3339397853237383,1.342694535463439,2.2791003213625327,-0.8100996728255337,-0.021637507230725918,-0.7930134982493255,-0.5015429557171868
SIDM00579,1.4242234249242909,-0.861896189892728,-0.5976969526690806,-0.39555609179817675,0.9376498212458994,-0.3416345374473688,-0.9611825255795249,-0.7615849596665216,-0.8393143815876745,-0.42762128852416664,1.5742523298202549,1.3296503695895892,-0.026857574095219564,2.5554058669883983,-0.9608791565657872,0.06173670230111132,0.7360505161003623,-0.44607911948975515,0.050813062494533864,-0.6366688196647825,1.3533444725015462,-0.8630215886758547,-0.10712689471398175,-0.6214001452449821,0.6395170963569127,0.8586132935765279,0.44853885499428686,0.07014794269034,0.8314397970036564,2.822793163595671,-0.46837559967549824,1.467304902525381,2.1283431962977124,-0.6132051361260014,0.4177281257756613,-0.7255390583691097,0.36811072768376857,0.021244264548146957,0.5026539467719694,0.1675286778779366,0.3641111884405735,0.7720059277887712,1.019878734605924,1.3055048238531983,-0.31032305286735323,0.8169678208430484,-0.5349766732410226,0.9706205216902154,2.100376839472743,-0.26644796919669556,-0.9007080396042842,-0.34028493749128386,1.1195124517255743,-0.9484630545082837,2.173232203443661,-0.8860260801918836,0.36612137308052023,-0.9331690645745206,1.8341481570333569,1.198012663076288,0.30108802780428623,-0.6356971267904395,0.5330776564899474,0.4206174359005081,-0.7481075669727293,1.821826294631822,3.1570890512395198,1.360301560316167,0.7391614143511903,-0.27830225495202615,0.16676269482174114,0.5067128883978753,-0.7393884972891042,1.3139478087689898,1.029115064058721,2.330320357550733,-0.863377672674242,1.002967158021997,-0.807243946742192,-0.20699300458425218
SIDM00699,1.6539147779912857,-0.852097897431581,-0.04344245630863736,-0.15165439658781982,0.9521530364665621,-0.5152237811615692,-0.7940124474881562,-0.7214696989184506,-0.8173618665211279,-0.36161093916229775,1.827734398479363,1.091583344380121,-0.3403854959767991,2.775114781644642,-0.97924502709717,0.4341424528833865,-0.1709205573490179,-0.6459828431558469,0.12269470776152065,0.4328343665031723,1.3662399194265327,-0.6588241437711461,0.28044663939211356,-0.4827651609997283,0.2597704125578764,0.9502655360075352,0.7754637593707838,0.3799002691661956,0.7092470635493674,2.6923380644569725,-0.6182662053962643,1.741498243199197,1.642074544799457,0.004975085401872426,0.33556985092483765,-0.7487128533262685,-0.3080479196803947,-0.1399363704179041,-0.04025908250166696,0.5450586066278122,0.08770466468621237,0.881472744811749,0.7606916298244987,0.4728067655860676,0.8198002980324247,0.7919825022312417,-0.47897938947224883,1.442125492555037,1.952871934421385,-0.05413526928133619,-0.43887988874205613,-0.24347231174540243,2.146875308381039,-0.9705257576209556,1.4083658960600403,-0.2712275762352928,-0.3328369759942719,-0.9237683668719511,1.7174963091664588,1.1488299390199697,0.012861895613711278,-0.6369066447243722,0.8641600077400674,0.2761249300767643,-0.734426606250419,1.3018921802453134,2.772084052637672,1.2412329551524561,1.2906261438285649,-0.2009527728469803,0.7925310103771376,0.7043617866061296,-0.7406860137963178,0.3374021040015298,1.9686974849790424,1.9889330084348829,-0.8786424669847628,-0.3465735412863916,-0.5640164672838682,-0.25051301359613554
SIDM00721,1.0321724245906323,-0.79597298500712,-0.5054103122176056,-0.18318502475461287,1.1046289890038807,-0.6701094174651222,-0.6843903757408132,-0.688390610314738,-0.5584859102293607,-0.23513571529080163,1.748048453910765,1.265936581657599,-0.7449431139439642,3.3656654447457117,-0.9823428819551737,0.5520998632289885,-0.5810488218959072,-0.524446743838531,-0.09320786173450922,0.3610995481649943,1.5747377938172469,-0.8559789003239261,-0.3092402112285781,-0.40464950243975917,-0.22572264550050744,1.2762669580787451,0.5461176129784665,0.3134245074242536,0.6119958134216857,2.2486536191784317,-0.6518717872531286,1.3287423804061702,1.9346987247189122,0.23550666311998186,0.343063027589622,-0.43103430121263536,-0.1690275621072528,-0.35155805787395644,0.16484622034282387,0.1711025191605204,-0.35410911155050195,0.6749166590865866,0.25646825167103776,1.430840309816117,2.1980656985395792,0.9740646430769623,-0.48269390421693253,1.029653637117655,1.844916769868852,0.24957698657054123,-0.9190119166589291,-0.5269368159925766,-0.8005610765032486,-0.939504701609799,2.1950569196293594,-0.9768084062638471,-0.06453675855450693,-1.0027168047869184,1.7794416449695025,1.241643080723703,0.11586825062319206,-0.592103851632485,1.2302709181792693,0.5931361765311173,-0.7630641445425456,1.658130293933601,2.9278781308395674,1.4121631211022363,0.8003507313228243,-0.03864223418665569,1.075370169762929,0.6496319844329003,-0.7729874483834455,0.6567252704594704,1.7807236941165245,1.9651177355610863,-0.9446688485216772,0.34975368219256797,0.5280171966013417,-0.4434993373729319
SIDM00082,1.8985802484455445,-0.7924943189620739,-0.459146764997653,-0.4752323463189001,0.7099980876606303,-0.9036620484455684,-0.8389318305206132,-0.7297953327034171,-0.6816267035019514,-0.9048644111007695,1.4980499245046286,1.226324161870591,-0.0371720458474613,2.3308143668068246,-0.8905207780222941,0.32845887189795464,-0.7852068003144411,-0.7043959751729567,-0.15771175638716217,-0.6070320522056076,1.3481155319780787,-0.764425054022397,-0.07808171015159099,-0.6265723204232488,0.21425434904883517,1.2499269688731098,0.38315404155177113,0.25348052158264733,0.48964342743801653,2.705213164667078,-0.5685995358632088,1.5627240731723084,1.577715104973163,-0.30273528520227744,0.10454741942923432,-0.7174603465345867,1.0626719316437638,-0.4107837341815594,0.5393831784511127,0.06917054602133658,-0.4086488431918556,0.7806466872763939,-0.29577061802747906,0.360783837001799,-0.6912580036250636,1.4509453729516821,-0.47341892342068526,1.168396451633062,1.87888796265314,0.030428599147053474,-0.5606679655490576,-0.4050412457327785,2.0371612786486786,-0.9386285056564304,2.076847152576853,-0.8490789705801013,0.19384194586582196,-0.8778220776057697,1.7453374525391336,1.3070914040468575,0.37598811796581183,-0.6726334384170028,2.230560526532151,0.32686583524579915,-0.7120609725937579,2.2233533012819677,3.1261754897961187,1.5501275458450745,1.223894210902938,0.25350565182361706,0.4869275626073092,0.5336119464139142,-0.38326713865506107,0.15408972778173638,1.388635053849346,1.8737778764964192,-0.7895506880076253,0.5751739516859702,-0.8176095170289478,-0.479210766842136
SIDM00320,0.5837293460168936,-0.6207084621663106,-0.4381941122501897,-0.2924286074753667,0.2418525089102253,-0.770042416770558,-0.8963524518065908,-0.6663761477088098,-0.7253056447965731,-0.16118312315137548,1.5224906253900126,1.4852384350128718,-0.4642268416096862,2.564496853164174,-0.9113187611838722,1.2195388755046168,-0.6734938501848284,-0.6230627839695277,-0.20680744616926144,1.4867433197559905,1.9623505539826942,-0.752323999880068,-0.30021983662906604,-0.5471029491067786,-0.7923420495466587,1.2501438675581273,0.23289363823830406,0.47443798091908873,0.7190324090949187,2.597629862977386,-0.7327440244473736,1.6287270488440726,1.9489864340998486,-0.022384018918455068,0.845128560417583,-0.6448755681858316,-0.14533118486276803,-0.2577196152192522,0.7668750153116345,0.39237400379624376,0.5808133916599177,0.9078833628376474,-0.21257340804792024,0.9039370978797837,-0.9931444964603788,-0.12028681974160198,-0.5323543725052329,0.4268549162919606,2.126621936294442,-0.2092898688778829,-0.8083391273173828,-0.28498354377729757,1.1185776695668697,-0.8471957087071771,2.2782652511850245,-0.8884477370618117,-0.22715174567035765,-0.9535598919389845,1.9068213374265046,1.840022137045491,0.5612231916832388,-0.6774952791045239,0.8794912334588805,0.016270776030292457,-0.5560016003213747,1.1893739370671836,3.2010481591577307,1.3109206837173606,0.819503748935795,0.547460553962291,0.8740546947003602,1.0244225551415997,-0.7701496339191046,0.1400555577223689,1.8804840142487596,1.9901581930387202,-0.9277262991590339,0.2593671804870362,-0.7700379719459032,-0.3977703632484784
SIDM00967,1.5153332311482524,-0.8283859203949585,-0.6329175762516099,-0.08050941711371101,1.0511004757808744,-0.5118781966558886,-0.5836768315104851,-0.7232780854368701,-0.7774261861822578,-0.7821162996682147,1.690165066580305,1.5464266809019713,0.28059040775733507,2.7907116846877154,-1.0327596928147287,0.3798914966604805,-0.6033555108064926,-0.6283077152414653,-0.1674685937107806,0.4425030909362844,1.9027307557175612,-0.9473553023281314,-0.36631007223040746,-0.34639323370265745,-0.7520676010736577,1.246161386157715,-0.7904299697270192,0.1001924923276753,0.6360326030336959,1.9991215224906553,-0.5207136615163277,1.7693738934872945,1.7986428579199745,0.03167725651046446,0.7753004117346071,-0.7628670673403544,-0.43105715074048273,-0.29901549738740296,0.27338896243024724,0.10485423753496363,-0.5929928439809627,0.6358383985603404,-0.5646092361332414,0.7984253480447577,-0.9845876770099969,0.10675248160550296,-0.6500965168246516,1.3727241121785914,1.626883413817595,-0.05535613135475828,-0.8407387073584585,-0.4671949788407956,-0.6545506615119495,-0.8658360244176219,2.127571687272126,-0.8143443976043713,-0.3362884359813027,-0.9566688945315691,1.8952523203671976,1.3622796072743628,0.26769120760726645,-0.7316856433477158,0.7024068533647345,0.7513510998776394,-0.6993402172202798,2.1039282537113735,2.6800156531911488,1.8427999476671046,0.6271388396548256,0.41346908401903104,0.5009368344862702,0.6310563683102282,-0.7362422636021927,0.4015052051929192,1.0276839109863705,2.048043477880974,-0.8837087788509553,0.679367427633669,-0.6797516293938907,-0.36820732351276203
SIDM00508,2.0641088088421355,-0.715255682839191,-0.42118128358220697,-0.20534701845542333,0.854116174952696,-0.6983205958536719,-0.8662048328608755,-0.8691233066592161,-0.8009451532039611,-0.4680811884774215,2.2126043815461367,1.1725011278055844,-0.2400629014783572,2.721662999351698,-0.9628372094947821,1.0590637982505224,-0.8466254170564846,-0.6764722798113157,-0.5958255960068668,0.01124990720164157,1.7980764027073104,-0.6959754391168249,0.3588241506310999,-0.5000359479311434,-0.5770806869098266,1.3428311621818263,0.37627629728576695,0.4212910203196328,0.5293733445825687,2.452550404001237,-0.4669118958228559,1.4520960021828915,1.5554684734374316,-0.23431291644718144,0.4776862642603593,-0.6411022458758102,-0.1960976805493138,-0.21857664104241786,0.47081781651987403,0.17434653663915722,-0.22914718751799562,0.36498939463943136,-0.40616896459539253,-0.9062153126307966,2.0461832953204384,1.0917602328248261,-0.0444033217152656,0.9696311819615312,1.8907283549300784,0.14601897760836868,-0.8506686723847438,-0.2006973670174419,2.3729015569338308,-0.9609372745685361,1.6100616922666042,-0.9391569572749198,-0.011580622150363427,-0.9316141717984333,1.7893582749649182,1.4211837142996409,0.2923442301966037,-0.38221764329012237,1.077801931676794,0.22487105321276804,-0.739827162600093,1.7038738804826268,2.201441131479936,1.211527385298576,0.45531861574417243,-0.3725227140763974,0.8964841960601202,1.136993132674211,-0.8014978730346253,0.5978466454694392,2.3526031472162954,2.6092198357338794,-0.8618449767302055,0.8095247868436533,-0.7077993278465795,-0.24325536633915265
SIDM00859,1.4646748486087702,-0.7450125907766989,-0.6566126771016861,-0.434862679007546,1.0728454016939266,-0.41800450805574696,-0.7415904630225901,-0.7547002033973764,-0.694287486424509,-0.7380860280053341,1.9512037581329353,1.6671420663241545,-0.7062339095771709,2.2342498265218844,-0.8065149994866504,0.4392207789723965,-0.7754538917421606,-0.4934048299620522,0.09212172348210095,-0.265658918953424,2.24792509975873,-0.46394097196283035,-0.3194704654005686,-0.46070648938893866,-0.8929140729553843,1.0119775861273788,-0.7807898847297257,0.31969855747345965,0.6253378587167263,2.8082026676761735,-0.3522232524513044,2.2580011119793637,1.9723519178195972,0.2812926938812309,0.7050736576521719,-0.7041949534933938,-0.4926229564037788,-0.18550477452713002,0.46235874765022966,0.3455355395646093,0.49638371290446454,1.4344114290534242,0.8510476200255211,-0.7634573010042949,-0.9704047115103409,1.2090656522564955,-0.5221143434409271,2.1049683815656177,2.077610859891638,0.1111735339987441,-0.7473032450797934,0.21601637407397567,-0.3236293778647382,-0.9559062011789227,1.8382041891429368,-0.7748137621890672,-0.6174907263139443,-0.8903996272248013,2.290205700572565,1.7887565741612892,0.5839050287244847,-0.5803022388496786,1.6836136425158423,0.20566218122426658,-0.5941181326263144,1.788218160268971,3.1401073143230156,1.6915418838478578,1.2715393789163156,-0.011791650044163497,-0.05659779339064606,0.7465691621877562,0.4375801343841893,0.8963144148319375,1.74213489657545,2.3625144954775994,1.0791551238883745,0.6777964249615603,-0.6728251679031795,-0.3453207185609782
SIDM00393,1.2072841928571694,-0.7955701251355197,-0.5235753304012692,-0.23399090761736638,0.7712725986432212,0.01177672730342841,-0.8139436984327482,-0.8135975559728489,-0.7554433085631173,-0.8974032371291433,1.8529960719874492,1.826955206329089,-0.41388266899982645,2.226278687134608,-0.825047900995311,0.3064239339092341,-0.7279720272267118,-0.7753336289791364,0.4967278292238878,1.42109418711942,1.6234787352785947,-0.9700830375407224,-0.059212877338201055,-0.691248001409737,0.21791282290834238,1.0242714648428033,-0.8619423826143228,-0.055311789025164385,0.6535026337776718,2.3430827520709134,-0.5914685821608816,1.7077794989708455,1.881751200678349,0.09434747192877904,0.4669914304345183,-0.6740620831795362,-0.02038865337380204,-0.07412601335663101,0.15429770137820892,0.1078051722720249,0.31538934254688844,0.95544208197096,-0.2911601231447192,0.4646473705952027,-0.886222413078391,0.3401331981307096,-0.4638003436190343,1.270705945018502,1.8143160894832981,0.25738980269119816,-0.84694910730514,-0.5889439627701271,-0.16367650712732476,-0.9000099435313118,2.0793028929426676,-0.874249452015231,-0.7019009206393343,-0.8857707805440712,1.6637175017603527,1.046846937327816,0.4703345134843717,-0.7422681106642568,0.3374088334317832,0.015451333025916888,-0.762182437147941,1.5759294397318802,2.7671114846122196,1.1326377785755193,1.0005804951949449,0.25840585527660226,1.0650240711063805,0.06405119011524588,-0.5491482827089956,0.7857757956182305,1.2307952464113527,1.94576151858709,-0.846935950564893,0.03344821639729596,-0.778430645843046,-0.49547924718456227
SIDM01174,1.7004790383212516,-0.84425572465959,-0.38667550615430735,0.1790804942057046,1.0950267964594491,-0.42290764871733727,-0.897934568499052,-0.7011450200320365,-0.7751117986825009,-0.8142414406448648,1.8712728469573476,1.5364380467067933,0.7901864447665341,2.5735689773220227,-0.9152388313407338,0.9150750919411343,-0.8180417346850235,-0.754295120369255,0.025258730442334804,0.0067776552370713864,1.8882130975399278,-0.9224586384898917,0.12082932048740554,-0.5486156399675314,-0.7542791343497982,1.126745964693715,0.5338518307085302,0.31614461780973524,0.5445536187656718,2.534214787629524,-0.48982619242713427,1.0948172735326869,1.7400047158988796,-0.19957149894879464,0.7325015653444349,-0.6821046276872599,-0.6313960638184402,-0.24184194073346169,0.35551059207268876,0.49533783990778335,-0.07258647901012488,0.8522823923980385,-0.043220374571560354,0.9255151897380586,-1.003201647090752,1.426114731007332,-0.33760171389395577,1.9074672587624826,1.9436699637493047,0.34731255637368735,-0.8445751010151804,-0.15187921868066948,-0.623903378062442,-0.8700695777246249,1.7452867381236132,-0.7951287109299272,-0.6379203677247403,-0.8967514338841378,1.9271122239990122,1.956742047131955,0.14840488067454358,-0.45984954311327203,1.3745972033163207,-0.0001232294496516645,-0.6256964426560248,1.6331929202879125,2.913690585319853,1.5394896821777038,0.953351764073432,0.3924302591347228,0.6129910613732067,1.4943116035165525,-0.4988115749153359,0.6207181208914595,2.357587718529043,2.6139427612756996,-0.9072872491621877,-0.5789274787102495,-0.7337439375487301,-0.4212640572949431
SIDM00530,1.6285379506266613,-0.8063424956881222,-0.5848877619298879,0.09255481438699761,0.6153892698049821,-0.6209907504770475,-0.9371013001003473,-0.8867170210843823,-0.7608396030890937,-0.6992658467235118,1.7856970702287185,1.3591071855103944,-0.741777101648533,2.6272119671931695,-0.7307361443017494,0.21511902960372103,-0.7566949276068645,-0.6236957320419753,0.2615382793299343,1.352225980742233,1.3912713364133416,-0.5268552825397566,0.006513884304057746,-0.7678304569374997,-0.7126963100381406,1.158993302754555,-0.9060758538767428,0.9169260195222048,0.9062024006470231,2.2143796862956284,-0.6532559003689385,1.5173141590704466,1.3108748685146958,-0.2701101176881949,0.2579529810077829,-0.654812868616254,0.08372307419209103,-0.21425763769693637,0.21330207182171576,0.632690699076196,0.21883757146250696,0.8883078722530936,-0.28046667171215617,0.3729906704707047,-1.0257482839736274,0.46774771477810134,-0.5868005315442365,0.948726641739775,2.551396593027731,0.1374521047675055,-0.8636319837121175,-0.4033402363330358,-0.7211236946763085,-0.8764262508553204,2.1734763499782357,-0.773255430846649,-0.6866694391116239,-0.8783791882016044,1.3429241754417909,1.3904876557200028,-0.03327911245792929,-0.7589478800330662,0.6485133704640365,-0.6803993709098017,-0.8036711277757781,1.163775485204429,3.2926176595553107,0.8771069319473912,0.5996186892051474,0.745578703837745,0.6571975281721656,0.7987268807509127,-0.7322412070377371,-0.1593043073138582,1.0241735822478368,2.1270098070167753,-0.8801841327140709,-0.2652231718026302,-0.8171124828650477,-0.3198841485736821
SIDM01149,1.3098882125968767,-0.7960585521696926,-0.589160513031711,-0.4341874571446618,1.209037005963007,-0.5600755482309222,-0.8621157269161158,-0.6462498436206213,-0.7112969050521131,-0.8306649683240253,1.687864618956977,1.4292900832469078,-0.3018026298731987,2.766603309634257,-0.9539978319566182,0.3489767991261723,-0.7504176733037001,-0.5814681889505013,-0.541596812784096,-0.6368748147892446,1.2237210257268756,-0.8120424014912163,-0.2506246435986456,-0.3930435073633398,-0.655780181415784,1.2926589961845016,0.6652137667988313,0.11311039369879472,0.7220395743167325,2.448161164309376,-0.5301567850153652,1.703066212027459,1.9229320693306082,-0.1065218331387106,0.32966018226641297,-0.7131075112103178,-0.03956043375907426,-0.31041695777346345,0.7112134226510187,0.0823331800320806,0.17198905016605337,0.43953512218077256,1.001909891204051,-0.02764881860393143,-0.9239493842510159,0.2201571239417022,-0.6003309283249135,1.5305211416917976,1.4260775859889496,-0.07763504881073187,-0.8040976200236079,-0.33883063759117854,0.9765191234891292,-0.886422170533323,1.959109719549117,-0.8324374344434767,0.15960560382133987,-0.8581446646799881,1.6680738141702296,1.33719045347533,-0.04735442875017205,-0.6235981255244872,0.7397900819476373,-0.32766879386750375,-0.4470662583119695,1.9922514090221515,2.858067439219835,1.5958169077412765,0.9206357499891626,-0.3951137389279473,0.06252808806285347,1.0959152257972864,-0.7484857857056202,0.8233784489405988,1.9134964464382995,2.1717115061907233,-0.866989814865672,-0.0792061720976616,-0.7399426973951999,-0.5523207327841254
SIDM00243,1.9230682365364984,-0.7744919779041811,-0.4374511408617598,-0.41689018060544825,1.3303455399948436,-0.7120808473400508,-0.7976448398551913,-0.7361885036491147,-0.7477633761293366,-0.7039411056115007,1.5664396854079792,1.9285153865705635,-0.22905170222225144,2.7980499142390607,-0.8896203041341761,0.5043988077164324,-0.764615384128474,-0.6482219416738709,0.5942058893880212,-0.32532352384647334,1.712120591590775,-0.8874980714277759,-0.39264832758255147,-0.6556847559261768,-0.7368971840889184,-0.19979500450628515,-0.7151070188667844,0.4825651773028974,0.6107624433537823,2.6413698417683613,-0.638108683557553,2.1337806580929826,1.8794046901684736,0.3433145342519991,0.9471550918527534,-0.5163060772134492,-0.03051625187198521,-0.25381820322589105,0.3599392377215623,0.16715242770422084,-0.19389532678626648,1.7410637625769805,0.1672785738960016,-0.37863927362085387,0.6205761776976891,0.8373253373894264,-0.49408644489840503,1.3756838123449335,2.292938626221849,-0.29642693297873773,-0.8410373017188928,-0.0056771953747928134,-0.37499917024546703,-0.9285559750573014,1.7267998141800271,-0.7668823893859826,-0.6913020499796464,-0.8978874591055946,2.0948854802599977,1.6379481162176452,0.47944283186964315,-0.6981100766368546,0.17997962183276225,-0.32026785963165516,-0.6513799615629756,2.268253757605323,3.084254105289195,1.1539893394873966,0.7767446984379014,0.3997428551507554,-0.02364667538737958,0.6576506332988871,-0.4293636773910585,1.4602817898874685,2.353687941606506,2.1345552818570277,-0.7754368974060168,-0.5060058048130373,-0.7204295057080993,-0.3976352568750308
SIDM00176,1.5271615179133233,-0.3824912119578623,-0.3223185876707858,-0.2902297677297535,0.9159233521646565,-0.7280907229760065,-0.8594336123882567,-0.7936742019852097,-0.7273861941561443,-0.6539096955319367,1.51308184302232,1.418096363412694,-0.4557298732562784,2.550513679437455,-0.8822131093292567,0.28535943321325247,-0.746583555063165,-0.6426709729441555,-0.4188567927807672,-0.6245413748123454,1.8333375083176437,-0.7708595020677954,0.01347782735858333,-0.48824283084064674,0.11254695425546096,0.9915933099389013,0.2808827121373072,0.34552355939477486,0.4479739727284992,2.5306768254890546,-0.6036058385903904,1.839666691779072,1.6595217300634995,-0.7001832410414802,0.6129541912723668,-0.7614904636812023,-0.6242207098749669,-0.2432569198581183,0.0935484112672618,0.4562092510491694,0.06554531829170479,0.5537878912086818,-0.35873205399361413,0.6324662526084238,-1.0619244726670656,1.499943447764848,-0.4323472173697036,1.1521442640920307,1.8507836396628672,-0.10455848164640699,-0.8598501854155549,-0.4000117897773232,-0.5465567715752245,-0.09464902180392326,2.4496887057530756,-0.7939129896764259,-0.7082452707339535,-0.9268211270007484,1.7276320456004284,1.488929808428045,0.17769240334177003,-0.5042383063969289,0.8461753527247842,0.2611141449398629,-0.5938614192797039,1.856993528991506,2.9209988256164596,1.5699992692242866,0.9330080870121004,0.12755594229692357,0.1975568611137934,0.16839292597528677,-0.7271263943409307,-0.16851209155961536,1.5135984411014036,2.229580603129919,-0.714048668925068,0.204872334127169,-0.7102819095675611,-0.22648805930039967
