,IDH3B,DLST,PCK2,CS,PDHB,PCK1,PDHA1,PDHA2,FH,OGDH,SDHB,IDH3A,SDHC,IDH2,IDH1,ACO1,ACLY,MDH2,DLD,MDH1,DLAT,OGDHL,PC,SDHA,SUCLG1,SUCLA2,SUCLG2,IDH3G,ACO2
SIDM00388,1.6856674742867293,0.287026761759744,1.4744968333374426,-0.7023946318010577,2.217770742882672,-0.8553875122019369,2.360674756778284,-0.7493590305486243,2.112998657117229,-0.6390194346836033,1.8577335062938911,1.2140548729536162,2.252257952456996,1.641449812755246,1.4263379748094704,0.6781831269585281,2.054673029599985,1.7539242269127244,2.157491669086942,2.8786436118209564,1.064696651753159,0.59250684379306,-0.7490159825702566,2.5524945842644406,1.5547509036632179,1.4839346671070095,-0.6233606891914807,1.7052674119972902,0.6705708147020736
SIDM00417,1.9449788323045416,0.29297624063819083,1.1622378149844779,-0.717962062104607,2.28670188048633,-0.8599205004612448,1.8337214759785838,-0.7686717844311729,2.2442431419147666,-0.5809606424863141,1.741404878816913,1.228813704984033,2.44654537307287,0.18107508382036236,1.5610084563079731,0.5084559213033675,1.5614874847472426,1.549923438551982,2.5631908200912865,2.6987715444573075,0.22242014562893783,-0.7509102378355228,-0.6251137257428359,1.8709342409471217,0.9651257935856965,0.8074952684258888,-0.7579154280159478,1.4908709277603374,0.689642052887845
SIDM00416,2.073227865952406,0.4905836614012515,1.1377203257902435,-0.5189957344692154,2.5209872289399438,-0.7481109735911897,2.2970959899970156,-0.6614754756115787,2.2189931654319954,-0.6195922758109865,2.0401647031478487,1.5169479419906562,2.563025755086736,0.8553555710905096,1.266315402253331,-0.05365603942589828,1.4813966038346373,1.4927997435922558,2.2046514119633156,2.9579754265394045,0.8735034517917268,-0.6572147406154031,-0.7289271079900899,2.4050255372226617,1.339620806021616,1.279194415460209,-0.5049080805404051,1.4580839570753679,0.5083881407971387
SIDM00974,1.9007081218000945,0.30638407778630733,0.5937412107673459,-0.6264079538528514,2.6078357581111407,-0.8844182775411081,1.8624443512151196,-0.7957135283999603,1.8828534939715968,-0.6170176958686574,2.195397450814548,1.8359265246302165,2.245228286986937,0.7120644676108475,1.5009242084090462,0.8875539221032415,1.8266266085065246,1.481541165985247,2.4583531188831786,2.754234565363409,1.2374603925181316,-0.754481271190967,-0.5961224121523048,2.16522280737407,1.6514706531693306,1.2404801353415147,0.3784788838546309,1.4577060607581145,1.0336425878799356
SIDM00833,1.235639528547036,0.45147603208732107,1.0603885718833808,-0.8788776215311063,1.97242545283686,-0.9500484070662463,2.0849836824557944,-0.7916499754039376,1.7356568746340382,-0.5555701487401796,1.967846544506048,1.2705699972207263,2.110423792313654,0.18365414648028713,1.5269234954481372,0.28845137617912947,1.6637133170762877,1.459045458580559,2.1757197593178446,2.7858896942770164,1.4221856817360596,-0.4262630623193132,-0.8363776378951366,2.094372416947658,1.1431179887531633,0.5586800772867352,-0.776583857928012,2.7191090388417134,0.4651851332977107
SIDM00562,2.0876180039603334,0.43754751855860163,0.9721286917306899,-0.35925966292246825,2.8591211098915004,-0.8397401955877581,2.317127252062018,-0.7319606246115453,2.3041660094567997,-0.5653894402423656,2.3559941523189263,2.048382832084335,2.532624474668648,2.039456904189422,2.172843176883476,0.9792257378497602,2.074842117231046,1.8317240541717887,2.7334701612484533,2.712936990622308,1.7618498593768026,-0.6987392474140239,-0.35333904009351336,2.366985144121644,1.7576526628699503,1.4396633553871168,-0.008407347716508529,2.2347889959073353,1.1419785550735184
SIDM01102,2.1268201222989114,0.8440083051305822,1.2911314803341698,-0.8404722059472152,2.1615754723781615,-0.7297688811255479,2.4057554371383563,-0.7449699602477553,2.067899454640456,-0.5805172271176593,2.4790112220665113,1.6375145730180212,2.4613096961609404,1.1189370315501892,1.8237507338104657,-0.25215503767984426,1.4915958370437736,1.8553942995797952,2.4461282292535595,2.9560745592688855,1.1135180603969932,-0.8057482468137489,-0.7915472774528769,2.341241000034435,1.5879277729009187,1.4824519635074984,-0.6501996293742008,1.9920823156299952,1.2540446355720056
SIDM00418,1.610321410067655,0.5772033512011452,1.1746850905971291,-0.8094793023671302,2.6290357773718904,-0.9210054827248899,2.20579519966972,-0.7530363440183387,1.8513365041999053,-0.5140593969343051,1.4728425251479706,1.1458092733306322,2.180569368960273,-0.03353096309485166,1.9219493630949491,0.5380155327864922,1.9493279176902918,1.8478838250650933,2.2319564812809256,2.4262594422217503,0.7876562546437877,-0.6500073619364544,-0.7033746952292896,2.0404160771370625,1.2695964854888875,0.98429745812926,-0.42294200420259265,2.0074009981623564,0.8353503685676965
SIDM00841,2.3144813506106994,0.573400331341462,0.9056391580704264,-0.7973973171469612,2.5994670485911837,-0.8159030865201985,2.514781740448634,-0.7875878714011973,2.1534034815917167,-0.5704467067789715,1.864503483914885,1.3055947703558974,2.2995004875090186,0.1075682182286564,1.3798700474094785,-0.045228919103234344,1.656118327629885,1.9602545648202567,2.1550648946524498,2.318979537815261,0.9675456632886344,-0.4949072611434457,-0.6719479539040428,2.4967588519597634,1.020307254174859,1.0433004539794226,-0.357483687340309,1.951113340968283,0.8419220465278351
SIDM00260,1.8470963777106508,-0.036666737600072226,1.5747581339559766,-0.8920970264890807,1.939137310215528,-0.8906783019804224,1.9953240316693064,-0.6718625529340724,1.815923368508092,-0.5308970806192866,2.1496752183696897,1.7045435361741432,2.0513963561106854,1.5149103206323382,2.0110093021388757,1.4188759156782953,1.4203356354188084,1.1294914001510592,2.471222333459808,2.6435539259075624,1.0626469030292829,-0.7706254496925534,-0.5969460836301682,1.8836699712985923,1.4911134783494024,1.518998653691392,-0.4723815121402417,1.4143444708832535,0.4649723441316239
SIDM00111,1.3914858084766275,0.34567567544007527,0.9942583366684433,-0.7555365865725953,2.3715870392798366,-0.459341036467559,2.7342044489399195,-0.7770533923869724,1.6664163438598365,-0.48861732898109567,2.1288849352412362,1.7826466840537252,2.1208487114144767,0.8714237807462527,1.2266704217541748,0.8211119952308936,1.8590109635448204,1.48068105311092,2.101951746850729,2.7038976366825285,0.9130328598540858,0.6819883901636353,-0.6960263964505732,1.994224000084601,1.1732200846443093,1.2623033168233653,-0.435533120577875,1.6238890888179198,0.6366911751893471
SIDM01179,1.8121355901831393,0.2722190855429513,0.4690198132220884,-0.7975472424171709,2.131469913767728,-0.8511089638052195,2.2863537625872543,-0.8279939904715647,1.6990186916272718,-0.6480489388524673,1.6493740511866075,0.6430653282486648,2.2858663129066654,0.10361607764244776,1.348715693474136,0.47084598879418454,2.4544462300590317,1.721298535270599,2.464381975288935,2.6186091550093296,0.3171530338439916,-0.4648480333754984,-0.731708268500974,2.5756212537808705,1.3523698908411252,1.1608576981841003,-0.4188606051013755,1.6630711290208626,0.5078132045278584
SIDM00351,1.758274812714128,0.7394290077413974,0.31969614991531503,-0.748157257135561,2.0433086137345366,-0.9118717693361856,1.9591251333462096,-0.7430932917080809,1.9479775290036965,-0.6350493816265265,1.8406825416955195,0.9512597966371568,2.190853529729093,-0.17223846251288938,1.0236397381530942,0.5286643871254075,1.4671486575290151,1.738055625278651,2.4745764080836645,2.5932911622474744,0.8137973668713889,-0.7828220997587408,-0.7342686245389388,2.3767623625301164,1.4213236043165725,1.2389716503310118,-0.5678829446642539,1.2336592478984374,0.3869583096687745
SIDM01205,2.3758839258375213,0.45785001727229085,0.8147265946615012,-0.6716773698137444,2.6533867172057577,-0.7755283298260027,2.5798042044145792,-0.7633744615146393,2.133426106554408,-0.481338074543905,2.1874420254805567,1.5622670448126812,2.457002279614649,1.8557227858669665,2.5853260324685383,0.9366551141458683,1.7889871582315247,1.7982888877812688,2.2728807550592443,3.056856025102271,1.1318708565595295,-0.6954303518593702,-0.7451321657991217,2.2917361397898754,1.4682716470032937,1.489503967774058,0.1479258012492448,2.01660125745303,0.9544203139388133
SIDM01095,1.5715972284245603,0.1360622842657348,0.9071841363457397,-0.8298369463938539,2.191695355030533,-0.8430429691309939,2.396769792699133,-0.8395348499078259,1.5689839464719166,-0.6567486562704465,2.01245436146578,1.2593083450921985,2.1380548319045163,1.2328762840682348,2.0299419908816088,0.8725661920797186,1.6124155517290621,1.805672493570803,2.2384798133611836,2.592959903508877,0.604668384638968,-0.6420696346250896,-0.5434119963724056,1.504226516617303,1.2359215144478384,1.5674406891515893,-0.8324918571648701,1.1253975582901843,0.5984851215120587
SIDM01159,1.6924365131550558,0.38256424818559964,0.6119273964891758,-0.8050432032615307,2.4835077583402314,-0.9284975086756648,2.0360628907682874,-0.8041738453048078,1.5688581178288705,-0.61709596293114,1.578973657249757,1.2903457706151353,2.274258831250516,0.6647964714945143,2.617513384418685,1.2855522561346742,1.6908339022456411,1.5414996241743852,2.5956011550617824,2.615823953551853,0.8749182865448765,-0.5519913751758604,-0.6288678483137102,2.435427967156911,1.2523861001819772,1.2948605384573264,0.017097594968858952,1.9821142664568003,0.3756294689925137
SIDM01183,1.9635406526726362,0.37777764548933646,0.5766581647998916,-0.40934206708851084,2.2319319808854154,-0.8893327041026504,2.185271068045393,-0.8458564382106503,2.4104398085659993,-0.1337788247718105,2.1606262035420736,1.967423059947476,2.537519906848712,2.0524522536126484,2.638544884880815,0.5096572228750194,2.0733607647994874,1.3943612553160045,2.7824373304994423,2.8931215748099794,1.1584811298085562,1.5175711896881603,-0.6190943811394226,2.5667203164547265,1.8024619637043813,1.5271468457631694,-0.8607473049517597,1.7968981223727791,1.4288870639359454
SIDM00328,1.5260648237298902,0.9640278742331612,1.4001230158849023,-0.6484000813287968,2.3703184571608014,-0.8939657581659168,1.7780733672393423,-0.7085733716237903,1.8003401033894013,-0.6444744220238454,1.9668478836439443,1.8413729850144114,2.176970853621244,0.7880687957807067,2.3617481134565965,0.13219066187971115,1.6426300296009122,1.409317424055449,1.7307145141352462,2.7913603216241905,0.7103789046199538,-0.7243987286632219,-0.770581127232334,2.2149293517761635,1.3839293613563441,1.3692554292290373,-0.3721595908509601,1.124615914695797,0.47630722756869415
SIDM00389,1.9590825991686749,0.5293552225947437,0.18602980018901646,-0.6339245446831616,2.447875000796573,-0.7979523571352063,2.240601986028356,-0.597007792738942,2.1614989969902108,-0.16162833098609042,2.095727128470813,1.763623453583921,2.118070444979707,1.37099621487711,1.2835627152756548,-0.36104763409461454,2.1747103430111783,2.0088625431301472,2.7493360215516254,2.91548932046103,1.4310939113816992,-0.7170489665033283,-0.7440873262421664,2.1239871194043674,1.629409153710719,1.374299295420991,-0.3008361748039989,2.4869596387274138,1.3451844244626967
SIDM00489,1.1100524897629587,0.3524404312508277,0.29433697128642566,-0.8547607331454106,2.1161018120982185,-0.9306641051291996,1.8820225855577877,-0.8326633097334498,1.6076467007923634,-0.4593473893032322,1.8320051372547064,1.495224610805571,2.0373350674599586,0.7928300205919082,1.2713504181403656,0.6809780441779051,1.731496323769819,1.7115583822561657,1.8366758824753393,2.3077451988260718,1.2216430129728777,-0.8539913565524875,-0.7205832740271736,2.0966009687986396,1.2843447096861704,0.5855289813569654,-0.4315967631675655,1.8568924629712693,0.36775817192090327
SIDM00953,2.057857843807458,0.5857695718136806,0.5251191486418295,-0.7219511465022744,1.9938850795633223,-0.9202908734040738,2.462565839759925,-0.8273656436235409,1.8654667501513622,-0.5166767311809339,1.8413144391463305,1.7128593304475126,2.0437336397607204,1.7899594315561795,1.2415656049657,0.004059906505432132,2.486847818065947,1.8893673898334507,1.967226107294664,2.7542355865927397,1.1188836142275043,0.5620529619578108,-0.7164739684457119,1.9795507977426443,1.5310281896411773,0.9651688936549975,-0.7183156443057708,1.71896184251464,0.7814526014724795
SIDM01245,1.8189408369738382,0.3929293692344691,0.8709015829078974,-0.6841518327071727,2.4966335263871646,-0.8809729133858373,2.132365141698876,-0.6415907158176104,1.7576518533434813,-0.5746006509606986,2.035012845187102,1.0551621561219513,1.9541654630267113,1.9710507025043216,1.744168896102962,1.4526697534062385,1.9709127401936914,1.6750921848289326,2.3473971419510646,2.8510208206561067,1.186054181690619,0.005044066544465049,-0.7850841762594404,2.1036406290658793,1.6309823990068273,1.3647173655447107,-0.4342569159597578,1.7750318180664462,0.9732084202477908
SIDM00929,1.6890182997602048,0.7927646197823011,0.022159328913627107,-0.7364511827919079,2.1985679639198437,-0.9473515144284618,1.8134265393216293,-0.7367610320779968,1.7810893191715087,-0.5538931203788311,2.21552434600134,1.6109538160954935,1.8676016426384077,0.013399902210030085,1.4660623530831094,1.4153758155259357,1.8890300044942616,1.319494025225138,2.07036614390671,2.7052302777954726,0.8336281478085337,-0.7657141074445429,-0.6940934546988559,2.1700979487884675,1.8645916586093265,0.33604511900613,-0.2541805542253723,2.42255183000241,0.4788733325962042
SIDM00732,1.54155393376381,0.383544765171794,0.48533840729278827,-0.8594868997414397,2.5673606005358467,-0.9314427693098654,1.6543100311226466,-0.8214902241901407,1.558177653378956,-0.5456325692825472,2.0896854773676012,1.0714962081209156,2.264235813003915,0.5323742757536505,1.9861091449615884,1.3703256632137426,1.9615509170294079,1.6346872447118344,2.093570850875682,2.6492862450977617,0.5649749772026748,-0.7817095831961669,-0.6223982386054986,1.6565980685552968,1.5705313591617749,0.939954085738836,0.15875593973363172,2.0654297005795295,0.6786834060827468
SIDM01047,1.8552989770342172,0.13129472374366452,0.4438457040099762,-0.9079242807331652,2.3278029999887186,-0.8900577303051602,1.6776073023887097,-0.6376113046961065,1.3163851003337896,-0.5850240088399881,1.82310558118241,1.2350097160943143,1.785181179928775,0.9872693101500135,1.2925988359062612,0.3857048488326383,2.1004162211968387,1.7208993719653503,2.3629125506803956,2.798710512780011,1.1176163147731069,-0.1462582048533564,-0.5142947099366572,1.6989254258755826,1.531923838163293,1.475766487668981,-0.12806739265974035,1.443907048865103,0.615336410249209
SIDM01229,2.069274153525177,0.3988842264251732,0.2869189779593705,-0.7259136971925404,1.7733611346297393,-0.8709978185064551,2.079265373192769,-0.8064825820075457,1.883786724060319,-0.5488747798347619,1.3974181178995555,0.9198147866109777,2.000807496447076,1.2378043110447612,1.1826856085303044,-0.015724828199283367,2.082402366549988,1.9124926893636993,1.8622683761812935,2.8042237539529147,1.2113966676608148,1.2797661208295155,-0.31040801636197174,1.9550229687700913,1.8795460758376974,1.2613565244444997,-0.5710690580500062,1.8032497319046907,1.313379849399205
SIDM00540,1.8502266400788643,0.4718116327960972,0.19212720773480862,-0.7042106557739742,1.5859237308219098,-0.9928994214300354,1.7810760146032736,-0.7354237870658806,1.4585628734417766,-0.3960394851625377,1.5407801371953542,1.2745709196974115,2.251382900885559,0.654459619918426,1.0829048526503338,0.47148376907476436,1.5892671335992499,1.183880441570547,1.9939637241441177,2.396156495735309,0.9130581135011815,-0.8513767530354105,-0.7439968302753535,1.8933324912532674,1.0952750792448218,1.2258132530338661,-0.684258758316428,1.6818331823341308,0.6863964845644417
SIDM00264,1.7394348975578457,0.36516979494028956,2.0490282858607327,-0.7857038017405175,2.3171623588104726,-0.9067472925996216,1.728047182985084,-0.7141357669109953,1.8440860584372412,-0.6214280907950548,1.6914947786612038,1.094852539585673,2.3638331554152296,0.7871646712074576,2.6710771600693244,0.9851538743176864,1.7897085904665553,1.7409863952730802,2.3810178799261443,2.695962127270258,0.9233542556042741,-0.5851145344441466,-0.7721666861904342,2.113796670327566,1.499909069557903,1.1768983701878992,-0.4260624819428982,1.3193941507721652,0.48170169352310044
SIDM00842,2.006148098949103,0.26562930608397467,0.9262429415559318,-0.6518315056880529,2.6905154054637466,-0.8152978221465791,2.5565024558475438,-0.7647147077000076,2.059874113578782,-0.5313629102657986,2.105576481009561,1.36139375276348,2.1658229367896364,0.9503388246254337,1.6399832790015978,0.16177171209570204,2.171245490969877,1.7515625144993499,2.124283694394275,3.120251403491475,0.9960592505677558,0.9265033619348453,-0.4196636358839945,2.3155187663142964,2.156013251536179,1.911502113891639,-0.2865366983595323,2.4958691795097807,0.7518366826451977
SIDM00923,1.8803385784813447,0.6102726005398568,-0.3189406298184522,-0.6942476847635944,2.1788063690986528,-0.9148708928401698,2.179523797398456,-0.7459005259756335,1.5890866694729948,-0.5792472572846512,1.9699696191873133,1.485063039076691,1.7633179815612543,-0.07569116316397206,1.577305859618596,1.031045225361137,1.9569289631312559,1.4993107448335976,2.2808122179990766,2.7327419099263537,0.5090551244756095,-0.8125006276105289,-0.727492142271122,2.535352981189662,1.6006452982194541,1.0617619959900508,-0.6701216525781366,1.9009941997902091,0.587774986211085
SIDM00120,1.846372133045641,0.48780836771666525,-0.04254022787577581,-0.6709716661677547,2.1497990294638307,-0.9029046177112257,1.7172082983272778,-0.8402127148950509,1.753993347143253,-0.3048016931161462,1.9106590732782152,1.5921170937825548,2.4187849969015027,0.6976196308614132,1.2139082672358745,1.245967806568595,2.043768083591213,1.76794375414612,2.2259224256295194,2.803209527460562,1.2047951468642129,-0.522565525838104,-0.8197908319078407,2.396038098841725,1.1951073628221716,1.0931774669361418,-0.2512743782462161,1.48847333292464,0.6061356547338397
SIDM00900,1.9419154130789817,0.39448893762078324,1.5611498424101484,-0.75933363474321,2.072741779973243,-0.8447757483199476,2.2347719196696483,-0.7752138636081913,2.0563205827905597,-0.5181186097630346,2.0525381108843903,1.6051948184694513,2.282689201232246,1.4726658097976315,1.129649724998137,0.24026672734768978,1.6949645143796603,1.6868531471515282,2.2184480314637955,2.9133673621549487,0.993683790741659,1.1199578493151099,-0.6375443024919427,2.3462034926002238,1.4545130286721024,1.1369382033452238,-0.7135738985818325,1.80305267318551,1.3895047071703976
SIDM00962,1.901883757096308,0.4081035163474941,0.6245949841378001,-0.6896414850253855,2.397405667897578,-0.8473288568725285,2.0828420895918778,-0.7236291741750779,2.06239224853807,-0.5962333960962355,1.9298944552070043,1.0198744556109414,1.7649194993331843,1.7258317339163736,0.9449189000131912,0.4687219835750356,2.1843738524318645,1.7569563562193966,2.220893804879622,2.592752708826399,0.7960830393848151,-0.7440099368713008,-0.7177452426391093,2.26057393844882,1.4756064895079966,1.225672389377249,-0.12419689085021215,1.9232806157111668,0.7956914744128138
SIDM00889,1.5586239885178654,0.4909343501637149,-0.5609022454309905,-0.6459162682760504,2.5618387522669104,-0.9181199736773129,2.2474380309770687,-0.7535913168632287,1.8385520303611746,-0.4181610393195426,2.5145147033127624,1.1758020296406022,2.132128968524241,0.7518803841613206,1.5530190375880428,1.2823206802045048,2.3226360454048787,1.8903221700173645,2.4086713504572583,2.824011716852829,1.384650735347516,0.21042828946309663,-0.6925747092148349,2.233507094736087,1.4528795508155907,0.79344740522119,-0.3928036670731923,1.429014860850414,0.9201648625596498
SIDM00864,1.3962432000636051,0.39157978225103507,0.413439945221722,-0.74177800342918,1.9410755967494473,-0.95504679471935,1.7166070381947607,-0.8942260976253994,2.003209053755482,-0.46990024313534723,2.107369529136578,1.46099209108887,2.31839309015227,0.3843346572200438,1.4220740070798472,1.163211429968614,1.2703045050950783,1.7061870398034975,2.182354968655393,2.7992991361307262,0.9774646923648906,-0.21753659168373624,-0.7260023969179984,2.1651134203483444,1.689776649250912,0.6871862544358497,-0.3732992724133591,1.313489091606872,0.7695457485125949
SIDM00233,1.9078472623681966,0.3223935596635806,1.3778149403351885,-0.7356423573599883,2.62451430330077,-0.8361044727750236,2.0194048477694557,-0.6920626971286924,2.0071710333651267,-0.5448972744139539,2.0180853123193203,1.708138674504463,1.9364564350407443,-0.6177681620709174,0.8795396700147051,0.6169910112892771,1.9108345116257957,1.8503135780477173,2.3809939620731337,2.887691428161482,0.6422131862902747,-0.7272494917181559,-0.7732345295425945,1.9904304345738382,1.4053774427184427,0.6837790164826693,-0.2637062388471313,1.8341861858876674,0.8603381629940495
SIDM01233,1.706569320948697,0.18191747675105246,0.6279615658909136,-0.7475392657644852,2.559370140342297,-0.7449451588726322,1.9836056062712761,-0.8185430989996054,1.790472535061559,-0.5320829504252623,1.8882314875840869,0.6889554597036633,2.161390481723554,0.6206937516683355,2.5129916218385486,1.3103364908837085,1.8477535527840028,1.6451914860342571,2.5112862449087023,2.839949062173961,1.3963660091302743,0.25597644211969117,-0.8220986002704748,2.200255110266688,2.108927446130814,1.589153574785901,0.11246798711960168,1.7239844711681032,0.7835373609230133
SIDM00964,1.5865530558974343,0.4827027992369658,0.8844166922599743,-0.8391415178157431,1.9116924022699224,-0.9619727864198769,1.9909951475380638,-0.9074025768450803,1.59143616168988,-0.6332690661976084,1.8721878048600469,1.535352719758319,1.9906004441151186,0.941879786235856,0.8574278017918321,0.21863666863950001,1.693784693760717,1.3796084140105875,2.2393683986276756,2.688466852192747,1.073332936093481,-0.48185165193687773,-0.7421412218069321,2.120251461719198,1.4093363078102805,1.082901038904002,0.04177854450147003,1.5574885746762273,0.2604536685663646
SIDM00196,1.8990464376270986,0.2973971319984753,-0.29229351606572396,-0.761571457954705,2.4095994342755622,-0.9173597146058113,2.5477202787326627,-0.7673770643408871,2.5842672389832932,-0.5412206562429521,2.131292950098376,1.3058162364427524,2.2766568776315625,1.6399838456300113,1.6853035437992396,0.8518739742933596,2.0112362798037777,2.1037248305234253,2.5064560753461276,2.7017897234701977,0.7474158339464008,-0.47022229733647225,-0.6265813722276751,1.6031224782349696,1.249378199689574,0.926163523582559,-0.838137679784573,1.933635587795845,0.47838142332305533
SIDM00287,1.8895105300515365,0.44552564960784585,1.3249684930996364,-0.6842137230594666,2.3268432942389543,-0.8986710798178894,2.0589514199174372,-0.7398966659161005,2.1544947995151067,-0.3459949000314875,1.5392667485061151,1.248859276557404,2.232734841317151,1.6642937086735488,0.9525978801306386,0.5240214949783422,1.6301699788781514,1.7674658084115749,2.5797919021614124,2.7542167273622873,0.7984755640073895,-0.7501885502642893,-0.7775501216475363,2.3092810444871947,1.3002208164029132,0.6475538803068024,-0.31517018294285826,1.7257992120742705,0.6068893620119733
SIDM00501,2.171696439382419,0.3347664710790712,0.05850054504519398,-0.6547378753006895,2.2190084367299634,-0.8940968655125342,2.3094356062642922,-0.7683434788533037,2.161924778116832,-0.187010573108417,2.1355459831152954,1.660678433881907,2.2229821678602018,0.4937722808791791,0.42908313099332257,0.7082088097143444,1.5990137708695427,1.7940961635002433,2.5942967678197895,2.5454017941664318,1.1806974002986839,-0.7836292871011311,-0.6219546195276583,2.2446150292009612,1.523521871091235,1.3144043642926924,-0.5599481967705405,1.8486983076481807,0.5863988522613227
SIDM01237,2.054928262555615,0.809095619520785,1.1525685353931394,-0.7836590455563688,2.515586184273084,-0.304452972505404,1.7701202768154218,-0.8132034660876051,1.537838117937029,-0.6278943053634454,1.9378505065452645,1.2907158099669478,2.285853818063942,0.3591235644797867,2.089571321431969,0.797140240533311,1.6101474552147603,1.4622946125973935,1.9520754281707258,2.4798810418488273,0.5649243488227367,-0.6151476098556334,-0.2674982615548013,2.3467173250303155,1.1601713056341632,0.9972921222321368,-0.4321193310936224,1.391078064837887,1.197440490096925
SIDM01228,1.649081067680763,0.10198797293374673,0.2217023856167298,-0.8336932404903452,2.1501384250941777,0.9774167457869517,1.6392289482102795,-0.6468685675878716,2.077989918869778,-0.48981240869717974,1.9591870329541867,1.16593267045271,2.343232855786783,1.30732677753564,1.8514425132779269,0.7876774907178575,2.0307447442010678,1.7127705258628012,2.18249539326611,2.765692492700845,0.7601089205590379,-0.7800890001536429,-0.6588300731735863,1.9971137614083057,1.375377336804987,0.9276673183728513,-0.3147737781537568,1.6813869761821825,0.8462247880639823
SIDM00935,1.5289635615452806,0.22206455199399458,0.016641468375745438,-0.7565458778211462,2.0491282265015753,-0.9480610037704567,1.6467276154145067,-0.7729335058341305,1.5099266884720093,-0.4398388668015028,1.7479407543322014,0.9448652457203028,1.9684271449030437,0.5235570173178282,2.36362680292863,0.6975549746871188,1.501505730219383,1.2545730964505768,2.2036864292944323,2.5170999303628494,0.5270051618896381,-0.8215175635726734,-0.7518594088027108,1.933760571992402,1.2873760946769621,1.0804175433572196,-0.39667559838134436,1.9538356667700232,0.5827202949379472
SIDM00954,1.9744835484049925,0.4257838244199241,0.5862360374695524,-0.6915082303933716,2.160688780763103,-0.9671290104548087,2.144096136137043,-0.7295196112008957,2.3809994767759846,-0.3663157796987555,2.0404370061237125,1.2460805016406695,2.3831114909097018,2.018364955557264,1.773721435598246,0.9620476715541798,2.4349285204801845,2.1437251414664162,2.732002199751332,2.990204014118318,1.2099281151616261,-0.4560328885510647,-0.26638544965713934,2.192990992833405,1.8425322290091541,1.0262128309969383,-0.5059663881077169,2.024621281359432,1.0103643654045442
SIDM00951,1.740710787837467,0.31558951489103554,0.565873556229612,-0.7111172605790965,2.5973700188465965,-0.8645886174434769,2.100273552545415,-0.7927521088916922,1.942717667180511,-0.569201485878744,1.8328897578122374,1.2903010748251629,2.2474794897864148,1.946504949620393,1.3920700890311504,1.1022359822656302,1.927293679751831,1.5736893289481901,2.4827165010503176,2.806416880959312,1.2306851734566573,1.0701002694732886,-0.5791962983318345,1.9518006265754093,1.3435970343504464,1.5122624018928856,-0.3873522350167561,1.739155142380294,0.7970380890248593
SIDM00948,1.9709438452477825,0.8060673093079251,0.7237029894460761,-0.6473642303337446,1.9984843604932139,-0.5412710641806181,1.9766034838448374,-0.8270236063775251,1.810553136846691,-0.4811760279044555,2.083223472889115,1.580577096053159,1.886317482068004,-0.008263446307517358,0.7701004322863808,0.16514941942467282,1.5980446417786163,1.35994857701506,2.4784940931098887,2.8296379338462105,1.0159032389472666,0.6526560506368401,-0.8571658057563242,2.0628311487724758,1.6599542587055256,1.225701263797972,-0.45831987575330263,1.1379756837905277,0.8267943604291732
SIDM00203,1.7050290231530187,0.3980120390023137,-0.5155998216258644,-0.697915610437836,2.3506776975947252,-0.9259524929218875,2.0626200839571864,-0.8752064353767266,2.413509263650866,-0.5656728755588871,2.0484184138450496,1.3029402893944444,2.4875194593759193,1.4051854584211065,2.1059740584430084,1.4066351618171133,2.3155156320440877,1.8957230690321236,2.472294746846856,2.770824555009993,1.2598516890114981,-0.5886628506189889,-0.6271622419642158,1.9061431844949717,1.4967914682031982,1.2330142423464912,-0.6262120534118811,1.629428002567038,0.6240946517238999
SIDM00896,1.667434762332883,0.30841601256861756,1.0970969794958916,-0.5945358077915363,2.5093751498658627,-0.9094312884091691,1.8043114173867971,-0.7057009419620066,1.6248285953092394,-0.039528009432077856,1.8515610625934273,1.3180069298537203,2.6562358668227994,-0.4799622809465848,1.1049651687170123,1.0512234328505368,1.9419611624063569,2.067581779808192,2.539488412196894,2.695639570037019,1.102784067686621,-0.7280087524341134,-0.762994061582196,1.8125493876696905,1.433626000714458,0.8617977566816355,-0.3233746012165472,1.751787979208769,0.8539668830575307
SIDM00285,1.3141779983608572,0.2529708072085927,0.7132061981597678,-0.8176304767703527,2.072188953989882,-0.9011851626820975,1.9580162435907753,-0.7204923825080104,2.0947377664262374,-0.6506808259346268,1.0592363068394823,0.978270146188083,2.017723777364184,1.6972397423909749,1.3038186565166425,0.10764628110138344,2.7294303975751038,1.7615633977956435,2.510916790235023,2.7771227650128423,1.3024645060240534,0.6983411055770169,-0.6615101427003394,2.0708309186795955,1.517025376474982,1.2541872157260616,-0.8162114065750827,1.7221034173485315,0.8991411965377812
SIDM00930,1.8647007157391364,0.25699415660887526,-0.2560725025343895,-0.7305854278384818,2.705654343414636,-0.879712817758293,1.9694541322008488,-0.6892374945668197,2.047406887634253,-0.5158080914065025,2.170437268367718,1.6989786843471812,2.4565703103608865,0.7924336416533526,1.5242354065364558,1.1931696192023378,1.8759850866532104,1.2116742553593434,2.263230846443231,3.0643553698784767,0.9367439986575972,-0.8266401133659471,-0.736224186269154,1.6854928331199484,1.9923051369728448,1.3700655333070464,-0.15442354089796412,1.54858977817985,0.7839554405529094
