,ALDH1A3,ALDH3B1,ALDH3B2,MAOB,MAOA,HPD,GOT2,AOC2,ALDH3A1,AOC3,PAH,GOT1,PRDX6,TAT,MIF,IL4I1,DDC
SIDM00381,-0.3142329846310942,1.2185137652311229,-0.644044987788692,-0.3108090837249637,0.47405472959018674,-0.9105878292210768,1.5249701959449407,-0.8582871282344428,0.9631241292652865,-0.8351921384692734,-0.9596251174662014,1.5696208344886926,2.7728078468962774,-0.8470310956018665,3.6637694466931596,-0.4013501063187842,-0.8596550866391492
SIDM00606,1.1406706909872455,0.4058131132353581,-0.8446425099287977,-0.9379324030841171,0.7602248709027086,-1.0287534581584339,1.9283311157133023,-0.6347471432927433,2.375979617216124,-0.7189544613632133,-0.9695560665089638,1.8476819881449926,2.7873547885256564,-0.8606655996437257,3.614444276129411,-0.6509359757546699,-0.7930645399689735
SIDM00541,-0.6242932751308198,0.487742961422404,-0.8460509814662079,-0.9395787329811824,0.9027611790791998,-1.0927711210862538,1.4057137786362965,-0.5323433453847731,0.27961285940979413,-0.6562580628753899,-0.8490096662583794,1.2107540721146668,2.550305120503311,-0.8717304343710067,3.343716445130337,-0.7060809805215821,0.8082534165355278
SIDM00808,-0.7293789974424959,-0.465504167059622,-0.7704942547716724,-0.8456254067686869,-0.5475441435211957,-0.9369096845184228,1.703790640523691,-0.5237943581058785,-0.7646573147209126,-0.6935135260658549,-0.9319291236059779,2.054435505902682,2.6650193660286585,-0.8042672526270694,3.6084365225073474,0.32258322982287113,-0.7778264605774686
SIDM00377,-0.13041586915256476,0.116370951959044,-0.814836886643192,-0.8830108522812491,-0.566551671413715,-0.9018427055055406,1.6304243891520316,-0.6230872971751482,-0.6561116269754078,-0.6741969222054385,-0.9192833892948287,1.3979790268708059,2.595732197802917,-0.8876025078946299,3.4529453552515195,-0.5703169650403733,-0.9333999134859038
SIDM00289,-0.7871332393228205,0.11577555909677849,-0.8659909532919672,-0.9284781131340218,-0.5956802937168799,-0.8515710812197953,1.2858492145454772,-0.6862177177314716,-0.5729661254524957,-0.7891035934797439,-0.9173218533341303,1.9471099028316166,2.22510661097684,-0.8680314611377403,3.2973868699629687,-0.7306827894541918,-0.7954705946941748
SIDM00064,-0.7252548396987372,-0.20968113627220666,-0.8500927325882719,-0.8131715641140493,0.011449916677971345,-0.9059177455208871,1.764408982102467,-0.8026073224038226,-0.566868695293471,-0.820776937301029,-0.9536118483651627,1.4338443904586262,2.476598941721862,-0.8759416206825213,3.5018329875406384,-0.6533345866748914,-0.7945400281312917
SIDM01097,-0.7267022103988665,-0.3571337220936479,-0.8874888708155364,-0.8053891227897781,-0.06552498994533314,-1.0136198033204988,1.2901421391225012,-0.6180502003372188,-0.48018552185985164,-0.695424054737131,-0.9436225070907142,1.8615708287673065,2.5018615623472904,-0.858648196906735,3.636666174632634,-0.7551264395829975,-0.782452466493484
SIDM00350,0.08750356667698402,0.5179490831123027,-0.7420073872742511,-0.909497810252895,1.1247537193665351,-0.9059311284164577,1.683292962217064,-0.7511681758139067,2.6104627457945595,-0.6635337434994276,-0.9708876202617925,1.8054721612483964,2.5803536820829875,-0.7794295515965852,3.58046108060778,-0.6736673620405476,-0.8909893480406206
SIDM01163,0.03963271355601061,0.44947587079532486,-0.8075652575767904,-0.8629309027727973,-0.5531379244446964,-0.9735358061902578,1.3812982375451377,-0.5681940358155698,-0.667144786167391,-0.7601049639640141,-0.8977223431071809,1.5310826093441523,2.6878278479921107,-0.838153322225122,3.5089074490227414,-0.6220486233030337,-0.8453741716675671
SIDM00375,0.977906820113573,-0.279948373403249,-0.7609941445362863,-0.9774810683145883,-0.6233569372700644,-0.9721222766905426,1.8278448501489013,-0.6067430375643609,-0.21115811528583292,-0.7421281454282956,-0.9644031958345836,1.6606868519500415,2.788355834757298,-0.8130459380834324,3.666273970477877,0.26601243651241047,-0.8544773009634763
SIDM00600,-0.43941809081763106,-0.10113670506512185,-0.8343577331384409,-0.8954140548731403,0.36721572073309056,-0.9970834800375021,1.3772625674055685,-0.7316724992232597,-0.580067925064179,-0.7464005548538777,-0.9499409385433445,1.9206031725157404,2.603732420944396,-0.8736209414460476,3.5045477616955156,-0.430247501088186,-0.8025990970623005
SIDM00367,-0.8747557464463575,-0.11359019115019806,-0.8798533332445593,-0.7188687920774752,-0.5427264987755913,-0.989172029907115,1.5298954013876298,-0.7161310428470489,-0.5803036718624361,-0.8384758536375152,-0.9604300225203768,1.432327610447765,2.604198261612403,-0.8498948194005707,3.585652964881773,-0.6714271953049016,-0.876231367475492
SIDM00632,-0.7869447230133213,-0.4415978246580603,-0.7897292500288409,-0.9563121600570192,-0.5691628079979442,-1.0582894615454388,1.950144181133104,-0.6269356361925049,-0.7697655040844368,-0.5494529197937279,-0.9082859459765997,1.6754778656491642,2.295835553414166,-0.8610546448816315,3.5431183866118787,1.392645835550503,-0.7714714360761036
SIDM00550,0.022984068637064474,-0.2798990462406677,-0.6804847834930218,-0.9126195847919993,-0.6228323969460899,-1.0001546971969228,1.6101731914972306,-0.5913881954398313,0.04621130950613045,-0.7312650297446914,-0.9265009596792155,1.5979966694729182,2.6314291032541424,-0.7918801070883935,3.364589776803553,-0.6991542903032536,-0.7801865940162921
SIDM00230,-0.7745782638594773,-0.4051693159227835,-0.8246198065972493,-0.870984565341731,-0.6523635971149098,-0.9807955222551525,1.2301487290494306,-0.6540861141996268,-0.5696711621786319,-0.6022216069283701,-0.9890037045101303,0.8710995072553018,2.613682541711423,-0.9018681000839801,3.757456063810612,-0.6951521411686719,-0.7848916391686027
SIDM01206,-0.7157610786221865,-0.4133594339161291,-0.8414825614732045,-0.8363389922815607,0.3598047640358307,-0.9387240223047001,1.727186178799599,-0.6286657146404052,-0.7524553254613561,-0.6278382117290894,-0.8838141843177827,2.02268192731666,2.8652218852271094,-0.845165524350297,3.6860221535916495,-0.7573947223049343,-0.6672687352152844
SIDM00127,0.70925184165555,0.8030137155592751,-0.7882400681102952,-0.8676402356289713,0.337214394573895,-0.9474657308132541,1.6558871092669079,-0.7623522750528332,1.7394501311728523,-0.7839290939863012,-0.9135025451774107,1.3222399112246133,2.715914924166687,-0.8219822774036352,3.289406938677008,-0.8158246696466946,-0.8795948785481049
SIDM01042,-0.7723411853766043,-0.21588178238454345,0.07334330534438493,-0.8524253583381731,-0.4771794197507821,-0.7830325727072266,2.0563311578421506,-0.5921931123326144,-0.6260521862796374,-0.6786289209508444,-0.9545863410204637,1.8590386561492789,2.734401922808156,-0.9234237857141565,3.943942021600447,-0.7635565857529437,-0.7132881819239245
SIDM00491,-0.5470139942516123,-0.1840793583642567,-0.9063437762320239,-0.9133514979045663,-0.5089546547933761,-0.8302686876131228,1.4999183231098645,-0.24081594321375874,-0.658969500623305,-0.29062288301215594,-0.9044382165490122,1.703785350372185,2.6449474161829096,-0.8331493698788635,3.713931759182422,-0.1667192416696977,-0.8092784252519928
SIDM00488,2.3773222384048034,0.4338963764018204,-0.810645186784215,-0.8841253786378832,0.8314900775564644,-1.0496601445280254,1.3210645171081974,-0.5977683402784849,-0.5889855432493717,-0.7763763021884243,-0.9383188082569038,1.4809089067830483,2.9615506464611414,-0.8975897975195138,3.449595320797603,-0.5491899616778869,-0.8464858529588918
SIDM00190,1.3145586803910392,-0.07065651057620463,-0.8114986569351472,-0.5023698606708087,0.21030158843737093,-1.0404703009557723,1.3218245161167506,-0.5244115787915882,-0.5129514469562404,-0.6986018999109808,-0.9282019872070543,1.7153305309666398,3.0144036778783865,-0.831404007999005,3.6195633859350194,-0.6840450870206783,-0.7963999219397366
SIDM00542,-0.8085701836264463,0.09999429275250733,-0.9139193377833567,-0.8440226798212064,-0.5391657988898374,-0.9948563031872055,1.1945969977477642,-0.7668857034986429,-0.6363245425878029,-0.8088768004988645,-0.9296869857540316,1.2074009777319905,2.7783163552013295,-0.9875296911643876,3.4671419735763607,-0.6418953649441482,-0.8173727509632911
SIDM00198,-0.7013019079914817,-0.43709448407977397,-0.8434539945550023,-0.8519780643163768,-0.05661734251788971,-0.9092669008600819,0.8834774867732247,-0.7131617076119089,-0.7064616896330718,-0.6881173271623767,-0.9349991427193911,1.3368360855377854,2.634364090025925,-0.8421919641208142,3.66476582875719,-0.7323621722696044,-0.8451672398504467
SIDM00269,-0.7936287139288254,-0.5247160752407393,-0.9103821486808185,-0.9025144728604682,-0.06057197161978272,-0.882760199785502,1.2731654878462046,-0.5634556184927068,-0.774999913140616,-0.5928993465340685,-0.9181560672039691,1.8221575011791171,2.454638351659822,-0.9088240181117521,3.424055253468359,-0.5566097831957065,-0.8370342867831291
SIDM00621,-0.8314318875145567,-0.501852662578445,-0.8947052196788476,-0.8910918839768934,0.12219233728541384,-1.0121469713967588,0.7296296207670641,-0.8353155632481639,-0.8378118836432135,-0.8184474009298021,-0.9186695529507414,1.404255809493182,2.4428429386607036,-0.9615248904886878,3.6532136066943304,-0.6334164642673246,-0.8384070732006879
SIDM00599,-0.6319327610645785,0.22916108808729865,-0.7766028041860612,-0.7387129643417638,0.7631742002937278,-0.9798991929207961,0.888509278306695,-0.5289220815608767,-0.7523148530596715,-0.6318905274216375,-0.9278034840111207,0.969416276551756,2.8101356254714878,-0.8977600969730757,3.717959741570875,-0.6646873653606367,-0.760091881302655
SIDM00118,-0.4647126534052777,0.2994524252633296,-0.8275311192660358,-0.8939197439140808,0.9312399501381582,-0.9956619477484466,1.5809553075532055,-0.6152460232407889,0.42825532243417014,-0.732123688733018,-0.9131316773736599,1.8919069481121409,2.48229954290489,-0.9128930083957418,3.456387373081533,-0.7502627117826849,1.2731095832479835
SIDM00596,-0.8864525888874624,0.6885234749081042,-0.8334346930437538,-0.935329369936085,-0.6085776667041128,-0.8885861879160472,1.8789568441529703,-0.3242158193903358,-0.5336776801262424,-0.6604832210271703,-0.903840475698001,1.543469313366719,2.93351154100937,-0.8370741599673249,3.4949223087856494,-0.8166881064252882,0.34781890274830063
SIDM01251,-0.8203779167804509,-0.3658241219170299,-0.7504465418300241,-0.8822683722356717,-0.5158663897870738,-0.9676783355371358,1.6688294392031762,-0.5102909381373287,-0.3926062677947957,-0.691742612029373,-0.9021067164560045,1.6210462237437995,2.7030504059871294,-0.9078995279981705,3.577888294030081,1.1473477281390767,-0.8025285676972802
SIDM00197,-0.8010452245164077,-0.4454652133657666,-0.8200429469732156,-0.8566894174493624,-0.19872683230453775,-0.988604086661956,1.220049779415987,-0.7005718420201598,-0.6993467220127372,-0.7234173300016152,-0.9690918871041975,1.0581744783409395,2.5567077353453174,-0.8039619787194339,3.627782098733477,-0.6727858294458079,-0.8516885912596658
SIDM00810,-0.5250795497355014,-0.3535325959763437,-0.8048295054984715,-0.9317692247794487,-0.6244405361970785,-0.9608365852643763,1.35478702848677,-0.6341727975655299,-0.7826958724082985,-0.7120302839209286,-0.8841864481060091,2.218642230561332,2.559684312099051,-0.904032400616471,3.5778733664573577,-0.7366697183236633,-0.8854120146069457
SIDM00174,0.7193123435840236,0.6452195660696496,-0.7844876281314813,-0.9776835492345854,0.12333654413314654,-0.93346619248915,1.4637769411103405,-0.8049216990584944,-0.6195753928876702,-0.520895517202467,-0.9152474809384809,0.9718571972533092,2.931865514702156,-0.8744907702415808,3.7580224157619164,-0.7705931408487897,-0.7600831524972668
SIDM00487,-0.6622319666467416,-0.06740357358048914,-0.8181017795954812,0.07836932508888321,2.33386140618548,-0.9064537701046118,1.7941314168786493,-0.5335496375428435,-0.4978460031199427,-0.677663136280044,-0.17365017209422626,1.8936223350561117,2.719791122974632,-0.8947895227480384,3.5067381192600044,-0.6838242321065525,1.3930436831997606
SIDM00263,-0.8010824983857266,-0.4766218897860516,-0.8383698039585993,-0.9396942795615921,0.02211568223578967,-1.0301757924040402,1.331991926598839,-0.5375348644322798,-0.8150100449206459,-0.5857129239841075,-0.9064829458901874,0.8788564921842461,2.7825147738043725,-0.8762157400212318,3.488072775075502,-0.7094066877969989,-0.8577049838644804
SIDM00277,-0.8077514761230724,-0.09201957629048231,-0.6838155871665863,-0.9187262371632973,-0.5276339619131406,-0.6027111290017055,1.1095938876289735,-0.603106113951204,-0.6783085987325487,-0.7216580648354997,-0.9064143091360696,0.7721734245533134,2.5639232374668093,-0.8447677884508296,3.4160069953938623,-0.6806428964172829,-0.8103570245552283
SIDM00592,1.5928432590646413,-0.2228331449246122,-0.8243508248993712,-0.8837317062140292,-0.7256192817952914,-1.0623082014330503,1.5661453280715536,-0.6436214342336486,-0.6218809554201072,-0.6236346901704845,-0.9201422803215532,1.5259035209091039,2.744889605988437,-0.8609578979566465,3.5896269040525692,-0.4994499052398171,-0.863820916571778
SIDM00496,2.42750740622768,0.36957852811676306,-0.8281965709710364,-0.9433703796757321,-0.4872780374452553,-0.9515426101605158,1.3050941299858279,-0.25152330192432626,-0.8352145849889985,-0.6071723553261528,-0.9418972897526376,1.5240217710188675,2.4230432780663276,-0.9614881325976191,3.5675350963237644,-0.1872303648974685,-0.8937577336018657
SIDM00793,-0.8001962594874014,-0.1532831143257673,-0.8369193543845658,-0.8676839501948567,-0.578114402279299,-0.8330065994334747,1.7134398225135774,0.4387425354363175,-0.7354250723973381,0.10087708617747014,-0.8754576935888673,2.0757904822927555,2.4190247156660822,-0.8549566012291746,3.5567796519227377,-0.6331071321053375,-0.7880644906383554
SIDM00121,-0.7578633250284147,-0.2876002765361914,-0.802663837152544,-0.842670162537156,-0.6270051268213049,-0.9981837815730822,1.5805006683144585,-0.6953060283185549,-0.6384765836538238,-0.6393116182053628,-0.9438671637824827,1.386397968437629,2.443877186888751,-0.7937570303122207,3.659440398035773,-0.5656772915018206,-0.7574795414377152
SIDM00202,-0.8465597123838456,-0.4087098357320962,-0.7677134237499476,-0.8408268429021357,-0.42826313124036225,-0.9972839998254059,1.3384122227836102,-0.7638065984381617,-0.7108613182859742,-0.6930003694128417,-0.9246373223059997,1.6036336947043799,2.4820283797573373,-0.827553298045769,3.583713013359737,-0.5203271093461113,-0.7173642486344566
SIDM00047,-0.642735782154545,1.0475397656080725,-0.9227910529532434,-0.9159854817730932,-0.5688645700002253,-0.4152811405161824,1.5995772467573257,-0.3664623255049187,1.44482022357748,-0.7082292022361857,-0.8600279179128765,1.8085088014781696,2.4423141519675227,-0.9429783802896573,3.5862500110006548,-0.7188168847237919,-0.8543113480361492
SIDM00885,0.3457501474016307,-0.3520451789829976,-0.4692179324357733,-0.8697052214900259,-0.654806000923489,-0.9889151731508834,1.3427279972846915,-0.6499188771965917,-0.6880821506502477,-0.7353781360748699,-0.9812175600214545,1.1458664507862915,2.6894443575127913,-0.9423757076044346,3.4379084415321626,-0.6020512684023634,-0.751846240954075
SIDM00201,-0.6643566036596174,-0.5624267146568936,-0.8781628760230067,-0.9328777896831564,-0.2171479912054904,-1.003786940527347,1.0731524915362196,-0.6028969291110873,-0.7573023188413731,-0.8095166170786467,-0.9388983639645744,1.5041354398697004,2.7988862477254246,-0.8817060206487045,3.6531502812481214,-0.7213548208611112,-0.807806033336239
SIDM00789,-0.7382410635675606,0.6530410930773265,-0.7746320992434651,-0.8964362309043415,-0.590646121998021,-1.1137684617904557,1.5837223842937806,-0.7678648968461572,0.5134525251664903,-0.7643360753901783,-0.9814091433706478,1.8848521880357376,2.7951025029159817,-0.8051736503916799,3.7078338963964197,-0.6059210261039095,-0.8241327385669368
SIDM01248,-0.1874717304036079,-0.009055966265908684,-0.8073193116759503,-0.8843372016363936,-0.5614634508043193,-0.709350286310077,1.4611123005364284,-0.34985005672603564,2.2917876261684484,-0.7140122044336344,-0.8484922581038246,1.9337697682944803,2.700930740294904,-0.9093754858988099,3.5430357025459744,-0.6697978841352501,-0.7318372132157838
SIDM00195,-0.8308083139049359,-0.431371231377593,-0.8557500679929195,-0.7248899564483205,-0.22219879614415441,-0.9528472851122823,1.5777954279225515,-0.64343866078674,-0.7263285292735594,-0.6585814099156827,-0.8571166090897399,1.7321846469572875,2.73993068741784,-0.8431089319026779,3.449361364829144,-0.6303233850713515,-0.9272990521666334
SIDM00517,-0.46161355790894065,0.1739674933525691,-0.7771100081494978,-0.840509573364425,-0.4880990146072128,-0.8268782445579256,1.5050160280044058,-0.49562685893469527,-0.41149987388455783,-0.5862593176963249,-0.9340222098971406,1.9382909233052845,2.4039584442710624,-0.8988217345811189,3.797576859648861,-0.7242236159717029,-0.7795583950348163
SIDM00534,-0.6035404577886133,0.7503266852663268,-0.8307069811788846,-0.8548310339315994,1.1039054827923598,-0.9832684346501209,1.1723422811415911,-0.7397867888679825,-0.28295748378411484,-0.7191874639753583,-0.9962692525810731,2.336812192859079,2.2974260300510703,-0.7845879226459136,3.634799371519654,-0.51083507374183,1.368448148495119
SIDM00863,-0.7484702567331248,-0.4899700275606936,-0.7714248141786405,-0.9589260811462452,-0.5531282623215853,-0.9769617288270459,1.1461036193466514,-0.03443503268449545,-0.6313426355992219,-0.05099817733219934,-0.8428137146355463,2.50300230521237,2.4279385344863718,-0.8508843528119888,3.393812793447931,0.32204549332568577,-0.7490011059511673
SIDM00211,-0.5631196024044222,-0.04211543680326366,-0.8098884920582101,-0.8140268051087604,-0.5240633876403711,-1.0006953487254706,1.250044093572898,-0.7875167216801827,-0.3661640693284359,-0.7078490117383619,-0.8609897941294998,0.9110749804101567,2.620755488274089,-0.8051139328317081,3.685283296493204,-0.4145889107463976,-0.7819825471822199
SIDM00539,-0.7095641878938069,0.19559975225026116,-0.8358297817580976,-0.8703609646209498,0.889449206557197,-1.0836425335307789,1.0344442100065692,-0.02249446433115585,-0.2877074283794528,-0.564794781301625,-0.9543554035190956,1.7473536655532775,2.565182601577576,-0.8811575010828936,3.5304945553192,-0.548068795002451,0.4763736446027066
SIDM00875,1.7074252094409246,0.03935047618219143,-0.8140506187571267,-0.918609284386967,0.7666251461903119,-0.8977744020384985,1.4702833209930062,-0.5622409868034285,1.3079787732741215,-0.8302911161182899,-0.9198952382737139,2.203214309530362,2.854286447828042,-0.8795320144636418,3.3785279751273216,-0.4209251786289948,-0.8732618974922377
SIDM00679,0.5489768423487843,0.35838997299791375,-0.5838485127085283,-0.8657010025699425,-0.18240265951327364,-0.9899455724571449,1.5584472020953928,-0.3706935501121274,-0.6984329300588329,-0.679330927007961,-0.883159414533527,1.9964684131921508,2.842451331639104,-0.8810322575001414,3.556083238753089,-0.8396677770192923,-0.8249119508747632
SIDM01146,-0.7988257020153184,-0.39460700101771984,-0.8001107519971827,-0.8436414335663195,-0.13930324888102963,-0.9820209570722304,1.6034329466198614,-0.40330274765398777,0.12833095448289578,-0.4097024059836334,-0.9312430980575618,2.3656697977319974,2.7690224013291953,-0.8562340526842164,3.6478407129763974,-0.762965693111816,-0.8719566554397177
SIDM00156,-0.7630967358661083,-0.2320315983254456,-0.825249098333346,-0.7350733123115964,-0.5208138210896193,-0.9815524200888718,1.6092845865922005,-0.7988450606061068,-0.6269564353914863,-0.719260830501018,-0.9479575892902475,1.7185344137586884,2.6270011872027537,-0.8785632885168784,3.403991015731887,-0.7163666342290269,-0.8087923475847671
SIDM00420,-0.7431061054363589,0.13820383061925504,-0.8146655468052777,-0.8963781787550633,-0.6115695204516947,-0.9779669879897723,1.581695433332898,-0.8003561391414254,-0.6869835464241624,-0.7693589407753806,-0.9053942282180945,1.515651824362213,2.8712474742828054,-0.8592319936675756,3.702371396009596,0.2944321708596911,-0.8808196740226156
SIDM01145,-0.8094702285140276,0.6174223411507784,-0.6643856564896019,-0.8087798771078998,1.6917864723525868,-1.0739201235391322,1.5921381556128427,-0.521584715688794,-0.5087901192286831,-0.5550656569313033,-0.9524810622494825,1.5573613445492571,2.4656237879553116,-0.8700617680161908,3.2504944683356367,-0.5711098216417541,1.283372118649485
SIDM00256,-0.6614843816363613,-0.43213251569243316,-0.80649041242246,-0.8023602426476574,-0.3188443731294619,-0.8360069754173794,1.708545320840147,-0.7820269199282593,-0.651825704586436,-0.7333108705365841,-0.9563483396090539,1.672843109526825,2.72898923178406,-0.8960312956906401,3.7810567583645183,-0.5635682113393676,-0.33543949505293624
SIDM00444,-0.7165607795489848,-0.4562433337001895,-0.7416596363131008,-0.8321930413409073,0.23499312619920137,-0.9708952442384315,1.8073769906090598,-0.6018829028257107,-0.6375973259291767,-0.688292037205545,-0.8847904326675067,1.9494256998384651,2.8137420598923035,-0.8731166512334991,3.47889207657167,-0.59306967426297,-0.8767246132948114
SIDM00137,-0.23854935084591294,-0.20864511923987356,-0.7393734677844381,-0.8952979692157002,0.06020301038270892,-0.956231828513634,1.2561214984434277,-0.8152865397592374,-0.692162480157355,-0.7451468777450543,-0.9666287293500531,2.0616552744897763,1.6617945830497223,-0.8896210371108642,3.513546620643269,-0.7585123212440092,-0.9046709923099128
SIDM00569,-0.4700216840251626,1.1079544542499096,-0.8693417525769189,-0.9077509432871775,0.11502298069840014,-0.9072542914002715,1.1540360799363334,-0.4113597940149469,-0.5923351894557334,-0.42226022597754104,-0.9530340566316141,1.1687019601102893,2.6434786646798867,-0.9692590644637042,3.7744229862853214,-0.7025357362881983,-0.8619904687562812
SIDM00445,0.4491284782429586,0.6416917771707895,-0.7567987570508189,-0.914828337553665,-0.08298545588792579,-0.9618722441463872,1.432386225847734,-0.7470064825828993,-0.5151914588480493,-0.7033161750097582,-0.9133924959588541,1.4092465077332463,2.840321736698853,-0.9647626098203178,3.416491781268502,-0.736685972447138,-0.7350436955058433
SIDM00094,0.4945823075162594,0.4768011050931574,-0.8504647896285684,-0.878673718754801,-0.5069210794343835,-0.95485915806802,2.0731049573673848,-0.8540771984095321,-0.5204489721652862,-0.749167676718828,-0.8933511575406727,1.5191689473916776,2.7827958423999553,-0.8921825495779543,2.7425271862340512,-0.7079801382607581,-0.8828449854313147
SIDM00576,-0.8562539016798247,0.7580115052517461,-0.7737000568319687,-0.8438596238075687,-0.4467760372520459,-0.9617948265259768,1.381509671882195,-0.8141901360385035,-0.5811876730246469,-0.45539002908177434,-0.9017392534270045,0.8260748870204822,2.4546053241442296,-0.8213599901244447,3.366765151244748,-0.651071705854921,-0.8818341173699401
SIDM00257,-0.7819422053491016,-0.4490456125300488,-0.9106420895360164,-0.8607219559030687,1.046841177491717,-0.9624705611645766,1.9068257897756418,0.0859184715445605,-0.6752331064552971,-0.5042943706604887,-0.9629435854268966,1.3267187821038835,2.7990670791964973,-0.9473690807587191,3.6237019582308143,-0.6447216082377367,-0.6380988632875446
SIDM00835,0.4367987929312665,1.2787780554218753,-0.796342462803203,-0.8005151791867507,1.5162743947834874,-1.0222885082002426,1.0756723603596563,-0.6965105558807608,-0.7331385556442899,-0.6027869540013806,-0.9316193999684724,1.965862773454438,2.416607275220527,-0.9370396716665965,3.1736199215700647,-0.6666999681548876,0.7601995780107758
SIDM00781,-0.13367119099076272,-0.16116598133548707,-0.8192229314369013,-0.8515436987478343,0.4459090294261458,-1.0492099416235021,1.6409579506318162,-0.692764870369855,0.7560109913067171,-0.6785950877022683,-0.893328503581948,2.0362911878281302,2.311356939985866,-0.8422085290289112,3.4358801812147997,-0.7446120404985409,-0.8665565637932443
SIDM00700,-0.7303029060930806,0.02805562515122179,-0.7472045184316652,-0.5146732294579606,0.18179744224468392,-1.0320933645326327,1.5579634633509425,-0.2808877948518538,-0.6703928760805887,-0.5085906566694242,-0.8777505625201093,2.449449081768364,2.905818427995295,-0.8104205105651634,3.5538097797838897,-0.2170715781792723,-0.7760093187244775
SIDM01126,-0.7831425349865888,-0.2916994303621164,-0.7916033779020538,-0.9146757347168958,-0.4005785835428087,-1.0138870704142513,1.7242991587254848,-0.8849036433515517,-0.6596562219881906,-0.6485906377339242,-0.8952077315675484,1.1219405126084927,2.5004362068613775,-0.9207046074959852,3.5726840433253164,-0.5862883858781818,-0.7140030475307797
SIDM00259,-0.22870849944548147,-0.19204696615685676,-0.7894090360172016,-0.8057373607085025,0.9559266966498956,-0.9987853030767369,1.5824968943298785,-0.8649683863628019,-0.7373874353767581,-0.621447501093429,-0.9351281194244823,1.9617019926468278,2.5876248577658933,-0.8982707500109764,3.5814938223658928,-0.3784441378162153,-0.7492007276205159
SIDM00834,-0.6923342657690218,0.058152590716056954,-0.7814069616144523,-0.8591895075217183,1.778399316310831,-1.0566072493834269,1.6726321827219366,-0.8451165382440495,-0.10475430444959308,-0.5471010341482884,-0.8594708058344784,1.7901791945327885,2.3275950968613817,-0.9143738270327184,3.5438733573056043,-0.5607656705204938,1.3785982268270645
SIDM00814,-0.6444118355798656,-0.39444576214384647,-0.8423515814903031,-0.8215113378776812,-0.6356059292381333,-0.8677159674649009,1.281028355769986,-0.8611622709396284,-0.6424460226211846,-0.6869784640674469,-0.9495959553833486,2.697429405831015,2.565048880256524,-0.8976761653968263,3.352045067436275,-0.789967140765768,-0.8656699314813235
SIDM00258,-0.7797183031690249,-0.17696042787124885,-0.8464183781466433,-0.6458373392548532,0.7538109447674867,-1.0107270061460145,1.246718624045413,-0.8425423693399818,-0.5396938943744274,-0.6051522918178986,-0.8626088535910952,1.4188150493477438,3.58483195590891,-0.8200050415308001,3.724515535144656,-0.5870891134814129,-0.5480676802970229
SIDM00577,-0.8141581208907288,-0.3634456678280633,-0.8243913968102943,-0.8459243212376354,0.373264184321447,-1.0257312352994081,1.6896910830031826,-0.993181917010447,-0.6375028285293528,-0.5103448989181757,-0.9497212772339433,1.0793777501634683,2.674066084027391,-0.8695382162687509,3.646367935641813,-0.6990352512585244,-0.5628339908006486
SIDM00384,-0.6523262406050213,0.14815149238573805,-0.7655896651717602,-0.9491894123174119,-0.595802367281146,-0.9970765884148399,1.4594634381970653,-0.5744435065449989,-0.6050287719644258,-0.4912713246384225,-0.91966505092591,1.3814516666034355,2.970107548744594,-0.9097636198249947,3.573353045551098,-0.6862727568414664,-0.7609205493379411
SIDM00837,-0.7697291574651007,-0.012428462586172391,-0.781544817021469,0.9372073809447781,-0.6790199315562835,-1.0327416085376089,1.650255370321918,-0.3379779660634806,-0.470862284021404,-0.5509889385014599,-0.9339100785201,2.0146773285434616,2.673429911214839,-0.8805778969534195,3.3962216941094914,-0.6990664573721317,-0.79516394719104
SIDM01133,-0.827128646273102,-0.4608710836028415,-0.9626508057768888,-0.8414238921021747,-0.4073391314459806,-0.979762032394201,1.4311039519760045,-0.6382819794462536,-0.6708678391721542,-0.6771184938391195,-0.9578461239877133,2.2700951723374323,2.1554414142472083,-0.8279254445187952,3.8135443526301285,-0.6133717197101362,-0.5986252713540764
SIDM00244,-0.8435784725694648,-0.23352230176677613,-0.880107018851397,-0.6860408404307423,0.1288397708634888,-0.9802238105430676,1.5762914275015676,-0.6985690164654298,-0.4212117709126189,-0.7637797521464968,-0.9517171962878014,1.1751666775841578,2.9479073691783,-0.8621613753702523,3.5440284599066234,-0.7616640005098704,-0.7649936852595545
SIDM01161,1.5934780533628388,0.07174183595258045,-0.8763508471974195,-0.8862556754508594,-0.5649797822088825,-1.0035041157252564,1.421819831746338,-0.7597514888494754,-0.7568965492308307,-0.7120737781589913,-0.9087642761630835,1.3608979215068546,2.800812686506845,-0.9014479657311155,3.5413825445335054,-0.505299971536081,-0.9263425309636818
SIDM00579,-0.665263798448652,-0.470522182899816,-0.9117235684310553,-0.6837471489932885,0.6728599433228563,-1.0122060951461507,1.747968607172251,-0.8018308169717935,-0.7469636524962275,-0.8284329874970062,-0.9102499612497841,1.1869757167295856,2.4393758616099923,-0.9556700436652891,3.6408699373608733,-0.7005383124486257,-0.6591421557437708
SIDM00699,-0.8214551408807779,-0.44323328321029887,-0.8842882968789785,-0.7106525947828255,-0.3732707088205929,-0.9294883450008637,1.3886027246435362,-0.7378106352243199,-0.7775556761505232,-0.8433246406719915,-0.8694637657558161,1.3083412667730276,2.4998779369934847,-0.8781629396783119,3.4015594141527377,-0.7979705566639452,-0.41015409580776396
