,CNDP1,MAOB,MAOA,ALDH1B1,ALDH2,METTL6,ALDH3A1,HAL,HNMT,DDC,ACY3,ALDH1A3,METTL2B,ALDH3B1,ALDH3B2,ALDH9A1,ALDH3A2,HEMK1,LCMT2,UROC1,ALDH7A1,FTCD,AMDHD1,ASPA,LCMT1,HDC
SIDM01102,-0.8827641067815178,-0.8132583079584357,-0.5264290533319093,-0.136991691371535,0.04180840003947704,0.8464832568712787,-0.6781941805165927,-0.8139287140641622,-0.7867433737066558,-0.8244951587615535,-0.5062414376229342,-0.7213185745025585,0.44293971319972836,-0.33227978044024736,-0.6892770235226996,1.7068575131431885,-0.3869646366907386,-0.2526210907566444,0.046613503341415785,-0.6823403731567534,-0.5718109348130147,-0.5906748904685187,-0.8212003096266786,-0.6863995974714888,1.6326081167505957,-0.7490560568468718
SIDM00418,-0.8497457781950838,-0.8732120101535399,-0.6300277313701124,0.002855680053961528,1.3047338165765279,1.0440849126039196,-0.6644638707678835,-0.7968648324926568,-0.8261274848385872,-0.792271456842042,-0.6913517927401931,0.20840013632723836,0.9422350332003693,0.5542120829589084,-0.7262674222492052,1.187639929912295,0.4549513874660183,-0.03200426635886056,0.45895908400707575,-0.8588940890796916,-0.14443617941783077,-0.6246721826835188,-0.6721759333340699,-0.8180351175821917,1.4647137217134238,-0.8973330736007159
SIDM00841,-0.8316241376749424,-0.8805047115834139,-0.5607032211014256,-0.0709674305433935,1.7129981754249026,0.9132673970616519,-0.5469779681342677,-0.85503371932216,-0.8357575076125636,-0.7580144810860362,-0.450277033526772,-0.49776921651518496,0.732945505174661,0.19021058169742852,-0.8123592608520873,1.149557156659497,0.6829799531691131,-0.056506104764100624,0.5012621019646868,-0.6707817334951358,-0.22110558451002343,-0.6427911558731694,-0.6396746669448785,-0.6757758870267407,1.2699056351342566,-0.6513749507747623
SIDM00260,-0.7568275982853876,-0.935561467933073,-0.48429120674427095,-0.05873313818543644,-0.6992740887628583,0.7760212221193076,-0.8421876138462168,-0.8135958508920617,0.3255365118513833,-0.8281921307786487,-0.6267559043800399,0.11983502916022905,0.3529615368462371,-0.4204386402324867,-0.7453731719871644,1.4319404410579726,0.382641526109691,-0.4659900775759864,0.46798687620361995,-0.9788795006521948,0.18651389950350586,-0.6903508668466453,-0.8180580521334024,-0.7660210203649439,1.9428210564258646,-0.9108378619515798
SIDM00111,-0.8317159510264278,-0.7606762703031776,-0.5619474855125423,0.2956312172048662,-0.6102373287379604,0.48315497031890886,-0.6805924609188966,-0.8386694981127014,0.12137286315204163,-0.8618566072932351,-0.676300792567631,0.09895323174198564,0.7060828202338214,-0.20831531269428197,-0.8316625662411959,1.5428257092379294,0.7177927862613249,-0.3017773570808483,0.9318251178678434,-0.8617546333175979,0.18766161094645548,-0.7073351160842238,-0.8471998359637936,-0.7686771404067886,1.2744552492072685,-0.7679146221967703
SIDM01179,-0.8833890107322105,-0.8262103984331765,-0.566849353544627,-0.1363188435699205,1.098044633188552,0.40753303640204824,-0.6465020628859891,-0.8221430491419359,-0.7911922169135903,-0.7775913985589601,-0.49064090356933876,-0.24934728723216007,0.6754032879782907,0.3692566635035382,-0.827734760443311,1.4203250076294023,1.3770057168563952,-0.4271191539834397,0.13192758861856443,-0.8338554389524894,-0.10919102910884461,-0.6994920894117507,-0.7417936568579584,-0.7348585418338593,1.3595395479547472,-0.8872643693174858
SIDM00351,-0.8722424381961242,-0.8457077372319421,-0.447987685469605,0.12661466400811788,0.5139734377188231,1.149905699194345,-0.7309753247563461,-0.797483091115531,-0.8300041311602028,-0.8370718330081501,-0.583680874408716,0.42102609661358636,0.6116387100936512,-0.019351006862382017,-0.7780332101693797,1.1947779725834609,1.105848508818692,-0.196920951693595,0.28687129038413356,-0.7283258093561398,0.1469114667373618,-0.6698347750051145,-0.8786076692524241,-0.8377469790037014,1.439709538405039,-0.8304183830288995
SIDM01205,-0.7676328122118723,-0.9008920260433982,-0.6130180042512439,0.08386780656957293,0.01620437758891366,0.742604781650176,-0.6969396727902252,0.4340911082772102,-0.11034968509335807,-0.8549773004295359,-0.47718368339741235,-0.6909135639723616,0.24498467892302078,0.8981886161114163,-0.7648473354423434,2.02157535796674,-0.05575184178219447,0.08416238447512726,0.13422984389554238,-0.09443416081041398,-0.7092068974460183,-0.7141413446636693,0.24095050904990756,-0.7456542551927301,1.6119751738580168,-0.7026885797688356
SIDM01095,-0.7718401202091987,-0.8941515331536574,-0.45528447505273717,0.9813991417693191,-0.34794855965644383,0.80651587991499,-0.792830183756004,-0.8122926980087538,-0.8230901852779632,-0.7954401002640854,-0.6126869784741792,1.5404077247560177,0.6033822239959709,-0.3544949806409991,-0.8412618687561559,1.0436049814400303,0.9549733405621698,-0.25560485169873937,0.5310905385367818,-0.811501746970705,-0.03907084052075175,-0.722860630285751,-0.8887829555836296,-0.8899773337617601,1.1103257981214771,-0.6782070833528578
SIDM01159,-0.938336220290721,-0.798834662652732,0.018751739086164853,0.1017746409974778,-1.0333831875164825,0.7606889187450925,-0.66299353081634,-0.8840415059503722,0.09854489006606079,-0.8633033920259203,-0.6314063368620962,-0.45898149961331,0.5243118542055766,0.3431278132186482,-0.7858889328212988,1.7639452315260937,0.7755713613736032,-0.16367836205980948,0.1229069847293783,-0.8363326331646074,0.8629633566185284,-0.6723219617412959,-0.8861558221953733,-0.7131664552751028,1.2635369304846007,-0.7165243243282521
SIDM01183,-0.7694283371749292,-0.7966003682316535,-0.36852169740379376,-0.27721075618900154,1.9133176024219904,0.6871428867342976,-0.7074703382385276,-0.7969062887259989,-0.7821299826032966,1.3046968027765231,-0.6265618998500628,-0.7523096984143255,0.5085197624693362,-0.2987544646119784,-0.7910942069542383,2.0530825649470974,1.0442212517415366,-0.4765515595929977,0.48892351410204454,-0.8156190449738588,-0.19587632427079493,-0.7230599925147468,-0.4299632837216632,-0.8462144983023215,1.2740127478832541,-0.8032491977728224
SIDM00328,-0.8201682267143563,-0.9210460748810556,0.08826522164918964,-0.1057221138825008,1.7483350671828684,0.7790586902493212,1.502788706249775,-0.7872148436319305,-0.7886746957094214,-0.7900059317069291,-0.7409270656277607,-0.5920775031522697,0.18993169910639823,-0.2641416792847066,-0.7960785670313064,1.4549367824497128,2.2267046156182135,-0.2802739849899751,0.6507077194764003,-0.9114743013257693,-0.6261638686183487,-0.6293828025129893,-0.3402003750100765,-0.6784898520150737,1.1603975854200719,-0.9040489009614587
SIDM00389,-0.8011281585493855,-0.7821125395087107,-0.4740240812967416,0.2230838136492729,-0.8815921617523738,1.0306151772669703,-0.7187611641081321,-0.7612955004612761,-0.7944287088776483,-0.8960221235686059,0.8737306263696242,-0.7569585868407399,0.7935532765836006,-0.3664954574239052,-0.7262560703131715,1.4225476788197662,0.23108273834399642,-0.19736855310005053,0.6391267895704631,-0.8593495660125093,-0.6605262872043047,-0.6274583553945058,-0.7392682207458661,-0.540602310206128,1.1867931402237113,-0.6672495917367381
SIDM00489,-0.7805359663573955,-0.9457156485848063,-0.22375140627693352,0.5745683711747814,0.2394108173289169,0.6467345204954371,-0.7042765652910427,-0.679154241053806,-0.8812790873281495,-0.8589927651942799,-0.6592353281516545,2.535729300586009,0.526862173765601,0.10999039424104722,-0.8050015951722279,1.1753803923549822,1.059510935962053,0.10837694827187909,0.8805454122694493,-0.8117822945352079,-0.22446511559130727,-0.513907231038291,-0.2275104820531053,-0.6005678310366904,1.5430366253727028,-0.8022956509521258
SIDM00953,-0.8269717281787671,-0.6536751469351703,-0.5169098148448695,0.3993640218541543,0.7732353458552166,-0.019677332459132724,-0.607890968646922,-0.8034278317874031,-0.8193628525521551,-0.8419938535971171,-0.6914651423470264,-0.8134047553125465,0.6127468542094762,-0.37481190304262374,-0.7657730119286182,1.3347668198355125,0.8096446941652771,-0.34014058907292066,1.350928365173251,-0.7910654383704696,0.03877691721513876,-0.7055412005990838,-0.8190132365500239,-0.8135055704882156,1.4427003139854682,-0.8246075983151105
SIDM01245,-0.8662792748907974,-0.9245213040467932,-0.49693361606940084,-0.29443053303091826,0.7230232495090778,0.4081318360615007,-0.7300854145563309,-0.8306455150441907,-0.8135269873803548,-0.7601433985600985,-0.49486752805164674,-0.7964343181470799,0.7556996529224518,-0.27597231655553833,-0.7471641077503752,1.4492083835190392,-0.5730645187278042,-0.041100525998742844,-0.045002772984520746,-0.8502366601854952,-0.7175337863794168,0.1040582042620083,-0.6934278069567584,-0.7685694753077286,1.7475076135189875,-0.7143039798639973
SIDM00929,-0.8556918935842827,-0.9238929555727152,-0.3770630120537731,0.7575202139491916,0.7921864245540186,0.6653266993983631,-0.7775205471495605,-0.8421891451074834,0.35843559097202726,-0.8894931965985207,-0.7129921171192205,-0.7447496085283666,0.5053495809316626,-0.2941902762408565,-0.8681821072634411,1.3591207913685683,1.145329634126689,-0.15564554145814574,0.37352971515232447,-0.8076704394359787,0.4315124245926756,-0.7463532118167912,-0.4626078042376226,-0.8392328053960673,1.0783307108203666,-0.7667505332664275
SIDM00732,-0.8930413091837717,-0.9124501865268888,-0.28736984818768635,0.8883664980996763,1.0271390070233304,0.6894829142547326,0.8694552698997013,-0.8731943343161706,0.1144224704087609,-0.8664521560214286,-0.7391037666862985,-0.45546747248645375,0.9511115688009457,0.4544910818480677,-0.8038305258950167,1.3845952264308794,0.02744696704586229,0.331284619277157,0.3279491892836183,-0.8866297691586846,0.09094345422594251,-0.7018158596707611,-0.847552892863212,-0.8184334870825906,1.2262982465294894,-0.5814377772211009
SIDM01047,-0.8377984122705088,-0.8920558748938666,-0.49979435655154264,-0.2108907898445687,-0.7379003404096777,0.6655119170187423,-0.7805649356780925,-0.7725874301017921,-0.030476171440596514,-0.7810614495773838,-0.479754298911342,-0.8335411640706077,0.6920213904707685,0.3899536782213039,-0.8026053782523006,0.8024163632577831,0.21690804656195878,-0.09310702931441321,0.7859334892257587,-0.8499374505065963,-0.8132119470008577,-0.7089385019493085,-0.7542435418310608,-0.8090717199455558,1.1734813362410315,-0.7792609302139801
SIDM01229,-0.8504422212923701,-0.8938206558200172,0.8700873986612523,-0.03864325731748186,1.8584311781755296,0.12892983592247148,-0.7163823565466843,-0.8106705176483852,-0.7632509500443954,-0.2028098599879997,-0.6343017385065125,-0.7291261196080214,0.10944982722802463,-0.1919444268757029,-0.810931414880625,1.0027696223847489,0.2227805713681971,-0.34508402855856074,-0.010317736187950897,-0.7803714752735649,0.018239713980711864,-0.6075479608562091,-0.7997355322936655,-0.7044504982101942,1.3649243948519099,-0.8314948074861361
SIDM00540,-0.8888798891637637,-0.9242842186840732,1.6710394657519752,-0.27748171802633464,1.2422760551885488,0.20112075748974495,-0.5502244679289024,-0.8136051817652491,-0.8663468734879383,-0.9264927799594247,-0.7406712787232123,1.743207002935084,0.1890427990538971,0.7109497175196715,-0.7550508075279079,1.2440408477297793,1.3940533378987492,-0.3657196437689821,0.5993424671612533,-0.7745805452746776,-0.06208178317808772,-0.8331980279601157,-0.8725892269300505,-0.914385957754319,1.2643329693237457,-0.74662146439492
SIDM00264,-0.8673196114343098,-0.9030381425361207,-0.29771592111600126,0.003472058016383626,1.6704122497247411,0.8835193391835746,-0.7379081782228655,-0.8057683975292894,-0.8069191123135211,-0.8429007083036181,-0.7833857786300508,-0.7783547923809482,0.6991621549982011,-0.41095389552247324,-0.8094922752254357,1.584873660891279,0.7490274541772804,-0.2287886092464187,0.6510694388678318,-0.8740055499745081,0.686456562532281,-0.7584613247956049,0.44209511467971674,-0.8186651087604676,1.1163081495090774,-0.8130151629379447
SIDM00842,-0.7855463683702131,-0.8611534329268239,-0.3535518865685794,1.3490852669636288,2.2268903988052022,0.30091747793063955,-0.7531108401265891,-0.7851146451241869,-0.7632094153711598,-0.7845250640825094,-0.6921746603636669,-0.7527195128289429,0.5618732260452336,-0.5254984737970131,-0.87794353589255,1.463168999165348,0.6639406008297924,-0.0631120014470808,-0.053778257145593436,-0.901090587715512,-0.03351703181860319,-0.661410848801634,0.5347723425761942,-0.7813872004886175,1.4616751541205268,3.034697905579386
SIDM00923,-0.9014090088890725,-0.8449494462930521,-0.570280415338716,0.6715613026295869,-1.0041447365576561,0.5902440917186003,-0.6361640207935868,-0.7901057492093561,-0.8330699104126091,-0.8528710372737961,-0.6236787749165879,0.23303150489535993,0.5906678483744281,-0.23316548388958983,-0.7853066482754189,1.2265661063518174,0.6655206151647288,-0.30560682968426855,0.6049494056612699,-0.8225446319681516,-0.6072606248054672,-0.7199797577369873,-0.8157709135766618,-0.7932366302202398,1.0284989190434188,-0.7070944735655451
SIDM00120,-0.8380890800933186,-0.7520540411241355,-0.22768927865384628,1.1261683603313652,1.0900878615085758,0.6494356724605217,-0.7794505112063347,-0.7990696715414963,-0.8241960727643369,-0.8347886146106844,-0.6595554160344994,-0.13161239726034646,0.5428722080457894,0.3230763834627704,-0.7965669249915129,1.3735553103167273,1.0439422408013026,-0.2907174358182196,0.7207617677341248,-0.8462329528798344,0.18902484228356278,-0.754263394602253,-0.11895226980786838,-0.7072528139892674,1.0883713323432025,-0.7356245537403786
SIDM00900,-0.7926632526931923,-0.8895419472566509,-0.5551206804652852,0.4070318983902005,0.5124847106148012,0.6066179211784942,-0.7859247795799458,-0.7961422163386733,-0.7760663241160758,-0.7772103007005977,-0.5202071568975005,-0.6903784044768403,0.4044710915473983,-0.3808619089724156,-0.7925256041731267,1.3067522135276062,0.07932825002235065,-0.4024485651233062,0.38584982326650996,-0.9441472418752377,-0.5902020043613684,-0.6217285699309766,-0.6126637223859002,-0.835351342488225,0.9744991195599718,-0.742489531630402
SIDM00962,-0.8732852057016216,-0.8515149710025589,-0.5930456388565959,0.12042713645567693,-0.4474946256519332,0.4344942188163783,-0.7848629172815628,-0.805453846165612,-0.8228003639012452,-0.8533025899776933,-0.5013473245052942,-0.6955390454341851,0.7427713551268316,-0.11961243296149937,-0.7480661062326582,1.2387345809427546,0.27773480487205615,-0.0770658523227631,0.2935673536918442,-0.9095223324247238,-0.45465435461891146,-0.711714192532969,-0.8735133877063429,-0.7114511585109351,1.2350246872657007,-0.800222023040447
SIDM00889,-0.8337621794507475,-0.8399511315200137,-0.5639786581858536,0.9427970267791709,-0.25213207499461693,0.8538486146013491,-0.6478473436117649,-0.7812031412169735,-0.8130228935658622,-0.8118139433609127,-0.593718339307224,-0.6895324350729337,1.5238082673120659,-0.3607701360997257,-0.8230702949110652,1.5930215016670537,1.2533798276948154,-0.28455204790798094,0.6912547204695205,-0.8245603604772098,0.9280138246549189,-0.6996740215955637,-0.5163098784076691,-0.8020002261992583,1.5513110335839837,-0.7553582934897538
SIDM00864,-0.919704680593549,-0.8653078862361169,-0.4197415133161069,0.24829795561069803,0.5727239897795583,0.83248302007994,1.3028015797742531,-0.7592884505148152,-0.8054830892104783,-0.9296684527891517,-0.7387841681845362,1.1482678385305207,-0.04766797494451622,-0.30074105910331955,-0.8346066455091931,1.4072642929791563,0.9494985310309887,-0.4235480908449186,0.49381740749554626,-0.9411965552022696,0.36452930512130516,-0.17570090777354733,-0.7152996532909621,-0.9230019294407155,1.0817200362021142,-0.8816412132178902
SIDM00233,1.0453833416651697,1.3785942856809095,-0.49514423181345285,0.4234883294232527,-1.0120983728200053,1.2095205295957425,-0.7271148378448851,-0.8233959953488417,-0.784640014695764,-0.8093597895263789,-0.5726513805595893,-0.776213629947702,1.0495713934812976,-0.26914616127026564,-0.7627537225267005,1.1221428405036784,-0.5939483819639809,0.49055141910263006,0.31765934418400155,-0.785330912087761,-0.6286575007291796,-0.07991720693387419,-0.14313936862179075,-0.8548246183955056,1.6240566913009558,-0.6680609858580471
SIDM01233,-0.8768000458531658,-0.8740789383970798,-0.5725726019261813,0.15948847482827877,1.9938359887863548,0.47857858331067765,-0.6158310512011527,-0.745217601047505,1.4945993877186938,0.5231905286005015,-0.5815440449531779,-0.7362531677331325,0.5171720643425755,0.3122464601485733,-0.8279435722760555,1.3076499697621498,0.9244712565288752,-0.27090554001148925,0.13495440593862904,-0.8543411354668801,0.736408950230353,-0.6523825078656998,-0.7836136028960464,-0.5892894766164164,1.3585685227294377,-0.8234625564507798
SIDM00964,-0.8930460376802848,-0.893553279582366,0.5974289149762911,-0.01192333843232942,1.1589212457982998,0.4306111507480753,-0.5819957063754948,-0.7771727958143287,-0.6380679235296014,-0.9056288770243294,-0.7473756561571108,1.2622604103442074,0.22721322423107435,-0.3526476995092403,-0.7398007902218342,1.3789622781877702,0.9236880603894272,-0.3719001868554125,0.6907647226909391,-0.9133523623846935,0.38294961637660974,-0.9019367952588263,-0.719483048856087,-0.8607038989947413,1.1388682142730082,-0.7952217276119314
SIDM00196,-0.8337208607149723,-0.8816031296547051,-0.2485120345322826,0.025257586339327523,1.7600748538150162,0.6775399872622639,-0.7632222563922338,-0.7421119317750045,-0.3765865861026822,-0.8342343584447873,-0.7894552119776677,-0.8110982413834554,1.0207669921489781,-0.4319919355718077,-0.8286028488113125,1.6811870658147847,0.7419466411529987,-0.04155493626698242,0.7304252625219834,-0.8233887738034608,0.1067257407575812,-0.7337618351669989,-0.6522253252558924,-0.8757538783751238,1.2943024725670502,-0.8668695513428476
SIDM00287,-0.8225621678554268,-0.9122565010752838,-0.6218273129538002,-0.1381772854583938,1.4886334152481686,0.8695922472122412,-0.7067523421699037,-0.7796977193523341,-0.8121438975482959,-0.8290140764802199,1.0324539369097747,-0.7358394759107827,0.7120815345974182,-0.09801696216567843,-0.7731416070947059,1.4450181146761736,0.199486154347589,-0.2971902181013258,-0.04930016300037561,-0.8523129866173655,-0.6920357035563697,-0.7178607848514349,0.029765411795601923,-0.8324908735418894,1.5504310277501387,-0.8284732058622828
SIDM00501,-0.7909359908430328,-0.7042409055725579,-0.1886610053733504,0.5898116430344514,1.0833388562936752,0.40768152020836174,-0.5491424920038027,-0.8139491375363808,-0.8124137530803189,-0.8317542741733132,-0.6650407205989235,-0.3048518085160644,0.29725877650589255,-0.22354494268136627,-0.6419978741447593,1.1266595052903805,1.4188164088001303,-0.3741169311327061,0.7244331430827253,-1.0108953379490897,-0.6283324978197035,-0.6646402602840995,0.46561510296015957,-0.7864615494687357,1.3950284183959578,-0.8473409234438484
SIDM01237,-0.8658042036583522,0.4826236486044233,0.6677315127468236,1.0364297611715794,1.7187986090906344,0.40725168485549995,-0.5898955422367983,0.025873373244348633,1.6963747217830174,-0.06514382075382906,-0.10102974494790913,-0.771862007146636,0.5105259312536304,-0.2543525295727969,-0.7973526830449845,0.5282815189437611,1.2518741530360669,-0.33795879652614086,0.35815132020943574,-0.8837098151456284,-0.43009893348586214,0.39738716176912414,1.0535033846352724,-0.7616166047122352,1.611881328759403,-0.8488458794410154
SIDM01228,2.49816645885077,-0.9131913356601038,-0.5843379109147105,0.06319256985267681,1.3038485184248105,0.7419140784107152,-0.8449125436306174,-0.8111519915574782,-0.5752144587962875,-0.7637544036800247,-0.6584534257625136,-0.8191914215006009,0.5509953532675571,-0.14174808411302292,-0.7822620011033973,1.4702861422202844,0.6767283445864082,-0.33098040050764654,0.7234289691352281,-0.8274613440901635,-0.30099795751038316,-0.8287662023034809,-0.5199146737831297,-0.8140638315382668,1.2141431217796206,-0.7314418206362464
SIDM00935,-0.8255643438764187,-0.9738543212129762,0.6492988031603366,-0.18757620717220172,0.81333717499486,0.24882203279254317,2.585364697600684,-0.7894899405333228,-0.8378002736244433,-0.8371596735399802,-0.6919734797156133,0.806206803095907,0.41781032388284384,1.7576318051895978,-0.6351958335975972,1.2133041632357624,1.369130264229827,-0.29708961314338933,0.5210831030790382,-0.9039474787389851,-0.007279794734018674,-0.7510776784460543,-0.814482160332187,-0.7758521775344027,1.337092491239366,-0.8253738122181095
SIDM00954,-0.8949034157877621,-0.8871560072536214,-0.5486485202067549,0.6746677528925941,1.5976256253672432,0.3482452567971331,-0.775086917253953,-0.6072415796415701,-0.8448490804714831,-0.550463961304929,-0.7772667597371594,-0.42264312936741116,1.083945483345007,-0.4782379826236856,-0.7505138961814012,1.6345202375834385,0.7299964174665973,-0.31618415118548693,0.6530928226845619,-0.8012058441613198,0.3310142105492573,-0.7944911452730627,-0.32885026389657335,-0.8288831363550091,1.0248149248358391,-0.8293621041559948
SIDM00951,-0.8165326262303523,-0.902565529184703,-0.5459133656596629,-0.43669239592958536,0.9649390690042373,0.8493498042644674,-0.8081676308999689,-0.7797984763145263,-0.7823564087012232,-0.8507847422102519,-0.5889282521321202,-0.7735939501752966,0.28948844585768296,-0.4156610399474969,-0.819881898762007,1.3063152564287668,0.5769018421200136,-0.1088015785943658,0.6955110474108502,-0.585208854758425,-0.6950901120923292,-0.7059633451230126,-0.5122252276698701,-0.8098890130335865,1.5999373771013148,-0.5446670478449231
SIDM00948,-0.7606225377365429,-0.8825894909491605,-0.571100732068942,-0.2223321161189612,1.957712248714078,1.2648065241507793,-0.7801360730068362,-0.7066711098641086,-0.8015692812386256,-0.8145585501612127,-0.23171401136017106,-0.773198117560247,0.841109355954408,-0.5268749115384429,-0.7566161746865748,1.437868599909136,0.23093004307680146,-0.4513951163717147,0.48994436051302087,-0.8369876430103198,-0.6294556510230553,-0.6912527623269392,-0.33337735382836053,-0.7825507252489271,1.4056420886122156,-0.7259992778456336
SIDM00203,-0.8592379260428633,-0.8498430929391532,0.12413459054772424,-0.16533974031156193,1.0748450530856,0.7605647136138167,-0.7708479113585953,-0.7126270815405544,-0.13677062820510666,-0.8871735001774504,-0.7828217396929145,-0.83971544906437,0.8744873422319628,-0.4529599357865545,-0.8222768821469196,2.1680423829985305,1.0465996169674876,-0.13550310900510315,0.9016062490227955,-0.8728554765527096,-0.637915115892086,-0.7340887319611344,-0.6056286320864026,-0.8795171599207305,1.410320398837046,-0.8176714968790783
SIDM00896,-0.7536454123442518,-0.8411389823776741,-0.6200528511704291,0.6195775324564403,-0.7669208372815112,0.6035093775951667,-0.7034154962811705,-0.7044062394926041,-0.7920534865500793,-0.809549104457494,-0.5707097055584287,-0.8308211924507336,0.9688099137272767,-0.2871026607027541,-0.783168631531003,1.426650195834352,0.6373611824012898,-0.21679231339891672,1.0784558318422954,-0.8512938133462596,-0.7218968103439937,-0.7151854980694384,-0.6124130773610251,-0.7676455192785433,1.1405466496901064,-0.7857726062524023
SIDM00285,-0.8014477484485639,-0.735848780151712,-0.28230277337725357,0.26427911805448,1.642854827257636,0.6979335341273633,-0.8124040740519076,-0.8168587439183922,-0.7087879192470306,-0.43072940601099613,-0.7553920088703742,-0.8194091473129228,1.0355352182505246,-0.3770303384710196,-0.8707549795995981,0.928313895297558,0.4109387584325757,-0.08372994793358546,0.8596400431755545,-0.7379609820197688,0.7525050984474299,-0.6495346634667798,-0.8699367638085375,-0.8190906849651498,1.6416337259241152,-0.8464055159649514
SIDM00930,-0.8636008959155078,-0.9228237530945247,-0.09770677908213204,0.13574763184257785,0.3717400474828757,0.8112693666744777,-0.8466050444189829,-0.7564998527639221,0.22341029153154576,-0.8764952235946041,-0.6891695399434475,-0.690478361417538,0.648872971866296,0.18568016146120667,-0.7652734864001838,1.712251164395797,0.8114866836378826,-0.444904115530083,0.10892159246100239,-0.85482059738151,0.1007407995317875,-0.6989473866117902,-0.7498908830096457,-0.8593117945203489,1.251003692347353,-0.7546202788317544
SIDM00205,-0.8361417304290837,-0.8710989157284484,-0.12604693933232353,-0.06643529929414953,1.5657984456557925,0.5772593545639505,-0.7568717967798996,-0.8507352696331032,-0.7349849129259466,-0.907304538712151,-0.6850016622640592,-0.8064219795925849,0.5695068349368172,-0.45558818500404463,-0.8416983328343001,1.6023895319871797,0.30410672451129706,-0.4813400500117424,0.1370711995188819,-0.7976535855357506,1.281665713476415,-0.6540186715113925,-0.6957130604723646,-0.8747858953561324,1.8737890179238803,-0.696806115801371
SIDM00535,-0.7772571547826822,-0.8179323356609752,2.0322810279665426,-0.03654715441527301,1.5501446711152513,0.9501789202009979,-0.5954366699620298,-0.8013345373591051,-0.8228366820520769,-0.7653997600687836,-0.6981947332336541,-0.8036609181394733,0.6573749435700532,-0.13367446969474842,-0.8238764610423516,1.5793760664673495,0.4366570398475986,-0.2517226686460365,0.010121916421219243,-0.8530939534699673,1.5441404006710995,-0.4309094454645729,-0.8004962751776274,-0.685721070630498,1.7258338693879764,-0.9612072389442129
SIDM01175,-0.8066039520436717,-0.8037944681082595,-0.6038121046532102,-0.5156774857831358,-0.6996262103603912,0.792346206230476,-0.46500747908800977,-0.7963468040305763,-0.16263891342642503,-0.798987302728312,-0.7518799966563346,0.9039581785905128,0.7193210745413084,0.4224570361434001,-0.7979833560980093,1.785343529536241,1.4107455796439208,-0.07745327709286497,0.6533782210345687,-0.759683341650014,0.07285733203998523,-0.5596434944081963,-0.7858837934016898,-0.8377917527002928,1.4892854599647394,-0.8634685862643443
SIDM00832,-0.08902040433268915,-0.8601298680608063,1.0711395507180383,0.7181908263415632,2.479689739204406,0.7357659176772658,0.06927539470107068,-0.8441256694116643,1.1239326063508572,1.4550727975544897,-0.5199038805005816,-0.750153112196977,1.0040807111758472,0.1293245740470436,-0.8238711097975034,1.6117285438173348,1.7391748497483404,0.24318821016881215,0.3330400701370138,-0.8172428650592564,-0.16783365818074047,-0.6863406107659874,-0.7024174800427212,-0.8073979129568803,1.3442222580913212,-0.8677308413227369
SIDM00528,-0.852183513422343,-0.9094321397404393,-0.5546635699692587,0.36336489952467976,2.4812145782666937,0.48487377350624244,-0.7092228564826353,-0.713589767272927,-0.3460763180460539,-0.8185879236425208,-0.7883608903104422,-0.7311578212835623,0.9032421943409048,-0.36459233371213573,0.1825191635271007,1.5571662050962207,0.8992638569827474,-0.3281165633228821,0.49446705048738043,-0.8821791649928664,0.2150313404986154,-0.7113337032920239,-0.16035748940308156,-0.7710522111694038,1.7674815210865549,-0.9409573438053118
SIDM00371,-0.8934234898976737,-0.15213813160847345,-0.09000363776950245,-0.2573947394686488,2.238479468757182,0.6117148462845804,-0.5248966425076719,-0.8061797552092647,0.2052554049584568,-0.8533438284755059,-0.33320705118946287,1.2815365433931987,0.7663332498023935,1.1140661932225147,-0.8322160596648929,1.0842651737081115,1.5346221999478804,0.009985729278674273,0.29236523580378077,-0.9270328476138485,-0.09567953485603503,-0.6097712576799622,1.2233902272834898,-0.7709429807947318,1.4328360670134839,-0.7608913958137618
SIDM00688,-0.8396551711854222,-0.7969187759061352,-0.5398275186832884,0.4257789582152977,-0.674295246297683,0.6201270693442951,-0.6856296614569254,-0.4024591153136698,-0.8324963201189626,-0.6621628102934018,0.60975967518441,-0.7913508764056385,1.1490761573850834,-0.27924944719552636,-0.7770460990821285,1.6104650095667894,1.1301361525681655,-0.44687688292006145,0.5970023543040234,-0.7733008664078379,-0.7839103595290308,-0.6710145870681384,-0.5636933296811816,-0.6971426602898358,1.4693689374903796,-0.881831509475353
SIDM00583,-0.9281066808649017,-0.8515081301784059,-0.5641639544711015,0.6219917808114048,-0.40149067565458285,0.7334442896744978,-0.5493200481849868,-0.7606867527380862,-0.7911131125892503,-0.7718152137806039,-0.7183093997560934,0.9622399012007989,0.5846343498765781,-0.11919160997591234,-0.8060128849591197,1.4067063165151292,0.8362066946864297,-0.30673714361894566,0.7002609003276749,-0.703767165323662,-0.358914060102246,-0.6819089330012613,-0.5640475994842121,-0.8017248403097768,1.462230420944472,-0.9512634762947645
SIDM00188,-0.8544143374859259,-0.9230266476321739,-0.2333790342414459,0.25837117216645467,2.3123610472649223,0.31336220623587385,-0.8109064810087577,-0.8152516844192156,-0.8635926722177908,-0.7588644803265051,-0.7014953665187117,-0.30825850184623527,0.8206975607309817,0.21491340669681736,-0.827836300176584,1.0065561686083093,1.1860509535715622,-0.42843081287248275,0.5727922477164014,-0.891597945996129,-0.31257707737165147,-0.6829566133059837,-0.6314980626645238,-0.7859631854956622,1.4366993586408252,-0.912090316359937
