,CASP9,SOS2,RAF1,ELK1,APC2,LEF1,BAD,ERBB2,MAP2K2,BRAF,MLH1,MAP2K1,PDPK1,ILK,AKT1,AKT2,NRAS,AKT3,GRB2,AXIN1,AXIN2,MAPK3,TCF7,CTNNA1,MYC,SOS1,MAPK1,TCF7L2,PIK3R5,HRAS,EGFR,GSK3B,KRAS,CTNNA2,EGF,CTNNB1,ARAF,CCND1,PTEN,PIK3R3,TCF7L1,FOXO3,TP53,PIK3CA,PIK3CB,PIK3CD,CTNNA3,PIK3CG,PIK3R1,PIK3R2,CDH1
SIDM00230,0.18301379338969456,0.033518213600843616,0.7335489360950773,-0.5583028472887361,-0.10931235860188021,-0.42825686869063656,0.7280612227333989,-0.33141993274326603,1.4373179390990038,-0.20796469144527735,-0.11286635165641498,1.4720299717199141,1.1007860620036216,0.36898845477155423,-0.3132533982768816,-0.29163459929403995,0.8757515707511772,-0.23662809765104856,1.3247395326618563,-0.10378504688793777,-0.5094468718634734,0.15224365893512695,-0.7565452564887206,-0.4008685322702074,3.1661252171939074,1.5051408115284646,0.5870315769936962,-0.798470139381334,-0.267063870637114,1.3085353565556415,-0.6519338062538639,1.7443203960177716,1.0071214528062724,-1.010353663250022,-0.27189241285434856,1.1298664930068067,-0.11518193089072326,-0.3257307315719137,-0.6769413723859503,0.028583949409684128,-0.7782300280896359,1.9663472851234416,-0.8086549163822243,0.862812515188501,0.14812318887539488,-0.7188093226795532,-0.6833041022504995,-0.9193424917708479,0.5675053307092992,-0.2642161373804914,1.0445014125518914
SIDM01206,-0.011161700255699564,-0.2631540268975501,1.2589982530634738,-0.6699349374972363,0.5604307531043999,-0.8439278033833307,0.49448811402152915,-0.6591829045149468,1.0542422593398317,-0.15649889513821144,0.009353976342705118,1.5117762114527336,0.6057667903629778,0.3974584715340762,-0.09268541961551095,-0.6419945124384829,1.5946592525801562,0.8295482115811296,1.6754737440629854,-0.518490355811873,-0.26467112562619644,0.2105163462422508,-0.6841927547706159,2.2236574712555046,-0.2510074187436978,0.5733207998753499,0.2345810304668718,-0.7166284568349598,-0.8504781998084361,0.6650498328725815,-0.5675045207666936,1.4240418304770537,0.8133244828336098,0.6138973803181713,-0.9748632611967067,1.5459838813042814,-0.3058137074129531,1.0774419616095239,1.0983194790946433,-0.139865554050919,-0.3847972455355708,1.2430964199977697,-0.7829854674068454,0.9300509022489556,-0.02925583262206954,-0.6957482102789257,-0.8587126560282382,-0.8356226259105425,-0.5546791079195303,-0.5688146502898506,-0.9458125094017328
SIDM00127,0.3354100054655225,0.18646724207002083,0.7875167596033621,-0.7460919135416935,-0.796439210562331,-0.8041389674772379,1.3211756958779286,-0.24533264644339964,0.8832437373703044,-0.11483923450758812,0.14182753846253152,1.6957789239243986,1.1606082493225987,0.9068353961825019,-0.24711123664400922,-0.5655689903999302,1.6950242952450139,-0.35319846639706864,1.7060204397783114,-0.3678421002491492,-0.8647306661468963,0.6329698316558621,-0.6676252649568545,2.447208988299949,2.0614120481309692,0.6057200207985002,0.6686048965073842,-0.7479425730322781,-0.847325034132162,1.0413718327567707,-0.004864021092154452,1.7346726336690443,0.5962799810937346,-0.9316321656310503,-0.9050602731778945,1.2484374117704884,-0.24304604704729846,2.255523980236189,0.9803468489538583,-0.4687668480288926,-0.2915871346089808,2.05207929200157,-0.794267124414048,0.8825709260335238,0.45418272499063983,-0.8123227106808905,-0.8813199868836727,-0.8239059152724433,-0.4231727337366053,-0.4064032953780139,0.9218103316514148
SIDM01042,0.696460220462683,0.3307779632828067,0.6227018678097967,-0.6481125538961179,-0.7659477807598541,-0.82475790818715,0.9984783127387209,-0.03436586414879025,1.1198192065343315,0.3624646272773932,-0.010384237173895776,1.8116921119727156,1.1767571344705543,0.18525204335409928,0.13917221140528652,-0.4910207082869034,0.5843981549482502,-0.797435012888714,1.7128857721607718,-0.36410488174178723,-0.7557583474094725,0.6445817250383394,-0.7127101154265078,2.2654510016796743,3.118481138967016,0.519834938013926,0.7965956448958228,-0.5228936319897971,-0.714998066169671,0.486832804646624,-0.5100800723481607,1.6563460076392178,0.5312776469849317,-0.9090782823330604,-0.8226187205119186,1.257088874465462,-0.22210625006603987,-0.13159735367646097,0.7726127898225271,-0.04938564364806542,-0.471332676994022,1.8381503746702565,-0.757661531312354,0.45560174323917313,0.7884059351104703,-0.6260819956041072,-0.827193422471339,-0.8851919244419291,-0.42481459743863903,-0.11863740321318862,1.766679458728329
SIDM00491,-0.025655258769005956,0.042046156960513933,1.1544192348330038,-0.6921562836319034,-0.8483681307812508,-0.6575413523051509,0.8951723943389079,-0.6409629306853926,1.4295855169915967,-0.17480699048710777,0.17494444669961426,1.9275429952467455,0.580020344007711,1.1622914259512864,-0.23504778775430252,-0.5835913799275734,1.742740788101266,-0.22095778350654952,1.467022439648909,-0.23918902135504028,-0.716995891817176,0.44751500534926936,-0.7174006504456019,2.2411841227668337,3.240141819651888,0.7708329342329676,0.22514486116436802,-0.48028698785914664,-0.7328269895551257,0.7314120772575317,-0.09924397887366732,1.448343855973642,0.21545826304495358,-0.9722567774715891,-0.8778467307913348,1.633440852772716,-0.24429807936941464,1.3648936124519377,0.8139209200869599,-0.596810042523299,-0.6611811866854752,1.33128533636964,-0.7250202921797112,1.0439193775263462,0.06473440550312469,-0.4854679652535128,-0.8192854149655929,-0.777672957498721,-0.17046909154513729,-0.41062243081414673,-0.8668416468462335
SIDM00488,0.06458748933529317,-0.005325720113677666,0.571696482762849,-0.7563319429418939,-0.7614832743127218,-0.7340912740235032,1.452335493100272,-0.3458363890580693,0.9843801620330704,-0.09369614654118509,-0.023597895186044167,1.782236466508421,0.7617449183532158,1.1320202830813588,-0.3039233783809717,-0.5852782852580347,1.4084030800532803,-0.5106880961840888,1.8514632444470438,-0.3671942076161263,-0.7331039061176814,0.09282286790410667,-0.7125295229987758,1.9818913316611424,2.5212730062063184,0.942322959312267,0.4820004602979059,-0.5979134282355817,-0.7786632579613628,1.1176110277546127,0.3939071741510149,1.6279011858618022,0.4820411874370554,-0.9638768807847876,-0.8945888687069089,1.3623783721824727,-0.12492220009510194,1.7114332071503733,1.2601682457054684,-0.6500796141522823,-0.5352307299740858,1.5387691802795345,-0.6598368447684791,0.8654614706639044,0.26032493793035416,-0.578108818095249,-0.8641301937344409,-0.5411388549470525,-0.21732938434982912,-0.4931749725974415,0.2618253083683178
SIDM00190,0.07517683023072927,0.1140198569187256,0.7765250022221992,-0.7060491154923797,-0.582399176246901,-0.0036185005090744286,0.5473670435695316,-0.5164008757632884,1.6339172136441296,-0.11700105229247662,-0.08466153596284026,1.4034432880542016,1.1026297068696895,0.9024741279493375,-0.322730106906639,-0.5813818334689335,1.3314956328007779,-0.3354725632939156,2.079472960540841,-0.19746833605330352,-0.6838703947403425,0.3483819726498412,-0.6979083515657829,2.4802369769209673,2.98520412543889,0.5100667838340096,0.9807506523883774,-0.7081270810823912,-0.7753277860176346,1.0868751514066326,-0.8182973561030258,1.6104324717169607,0.6031243428448867,-0.8726252782981818,-0.6799097949927008,2.061167535333647,-0.09834045231922851,1.2129951600683186,1.2429846559816078,-0.669385007481971,-0.4659790164192212,0.9035893576024502,-0.7799451386435001,0.5616218255030668,0.028936473235390416,-0.4851739358602602,-0.8342015589463905,-0.930001613614275,-0.10828747764253745,-0.32374147839026507,-0.8488858892506322
SIDM00542,-0.1332837433283537,-0.14607230389529563,0.7861025962652134,-0.6438312279090564,-0.24876402332871692,-0.44737726986199094,1.0041346270759997,-0.43659677177479217,1.2216057309602308,-0.07252475573644644,0.08965602581584375,1.6310897992785511,0.9741494359421253,1.3002460279540493,-0.10633469516733833,-0.6551930980253847,1.7310801038869212,-0.1752335887691768,1.5767169842984108,-0.49171243275333576,-0.5674362900750217,0.18371572712100578,-0.6279589280719587,2.2337774386898044,2.296690965406867,0.6736548657560941,0.6206650159980618,-0.5333731310750308,-0.7693542245551871,1.3653060648021171,-0.38925626128003954,1.4688766032777913,0.6432701170373337,-0.7176566875711747,-0.8468412928286146,1.6267204134352937,-0.08773803529926318,1.3382784226356574,0.26253094532954935,-0.47916664748442167,-0.2761717320476935,0.9851142145783004,-0.777600057968787,0.8377568459308442,-0.41340841206264684,-0.5818128882074195,-0.8468322845158356,-0.8415506655507762,-0.16188207191009826,-0.28994323938538624,-0.9406048019291097
SIDM00198,-0.011957534564014077,0.10273017734695258,1.1018394019936755,-0.5875902231387005,-0.6579655673645955,-0.5636650150548246,0.7343418548416366,-0.4104085820254695,1.3087395404400954,0.039156656888067624,0.21975722658714678,1.3324521440790584,0.5862653405096456,0.841607095163368,-0.31764679442794175,-0.5909569664042199,1.708926047582216,-0.8639943819115006,1.7603217498640733,-0.4284405965759585,-0.6157752702077652,0.26347629437325776,-0.738268842634089,2.2806445366002652,2.7264332463469176,0.8180187630829732,0.5248552451265873,-0.6447289585369076,-0.8102179126131276,1.4953879268809633,-0.7100488932200895,1.380300694284531,0.48786995004356626,-0.9618464515091952,-0.4374803677149768,1.2709094439741344,-0.01957379058717754,2.3919085497474404,1.1159462022243065,-0.20242202668359607,-0.20975542889507873,1.129947330584587,-0.8533779364691791,0.8749082451192793,-0.18098592124991247,-0.4606680559665196,-0.8095672472260815,-0.5669068424249666,0.7767865728268968,-0.3374303607286156,-0.8583574973861974
SIDM00269,0.26652693381449927,-0.12682349949791,1.0543667785765778,-0.507086912536744,-0.7379538038404858,-0.8769310309648849,0.6292020902719597,-0.6210445004693915,1.4536251075242212,0.4732000039823284,0.018913137513405176,1.392397261132578,0.9557239237744387,0.6424023298031014,-0.3177963338756084,-0.5145842173295931,1.297928893318441,-0.9599352955873347,1.509460826500699,-0.264523561637159,-0.6446967421830133,0.1718686875466845,-0.7658701119130445,2.401489685509181,2.988300577031106,1.045630069190412,0.7571712692532542,-0.33750463511989487,-0.7317343593854837,0.1458757139841523,-0.8631558064327972,1.24902328887164,1.0130244937851007,-0.9829921052236443,-0.8437252261698682,1.6123047518532045,0.08326478250473257,2.3123194091202453,-0.8331358961207287,-0.30188807701777964,-0.3176358480408146,1.1906914668927218,-0.28396286366216145,0.7688257120556983,-0.2310535783886827,-0.7141422071150465,-0.8675529804503829,-0.7189129027217691,-0.2252594342053656,-0.3120480042785531,-0.8887665927507822
SIDM00621,0.16315873656844687,-0.02089214149305555,1.1325920077536447,-0.5553612935467492,-0.4412840387811969,-0.8498674636121899,1.146100015819421,-0.4869939920123058,1.2556837441216462,-0.15271375839878049,0.20810612631523995,1.385410319554854,0.9596781940390127,0.16861674036784302,-0.4635196557694571,-0.5428619713799581,1.4633775354150658,-0.384300428317783,1.714301239828178,-0.36512934111999074,-0.3507157466419839,0.4993683112265063,-0.7370064779792426,1.7205133775592967,2.8580577937607696,1.0563950747397328,0.5836704997283042,-0.7493067691973723,-0.827355793751615,0.6614436850938966,-0.7345375520524139,1.0848010876232141,0.7686979608625707,-0.9477974779323436,0.16370637261582885,1.6538280345991159,-0.169985718202182,2.222927725553887,-0.45949599136569136,-0.0945947215664197,-0.5115433397504463,1.2206193978731215,-0.8263075913234978,0.4853520468898916,-0.7980388225347194,-0.7002555383845815,-0.8598281645702577,-0.8819230840174421,-0.06575645521276827,-0.25867783344256484,-0.8519398710672017
SIDM00599,0.3362117597611007,0.2636708344399124,1.1557767703624202,-0.6359046782343648,-0.7290583041751342,1.0351991370820584,0.8877505297560222,-0.6101441083867626,1.0309442160370133,0.5366942669277223,0.14046533592154398,2.247622978703477,0.8138119650055031,1.0490431295073737,0.3371260005821283,-0.5489351328020486,1.620983874305527,-0.7538149689455514,1.8140494892264207,-0.34317872555459344,0.060241602427749216,0.38560736315570476,0.008496176264624516,1.827956432168193,2.5599019037764386,0.7649354249020381,0.9352667738529507,-0.6871875764628103,-0.7589200171171745,1.3904818502473097,-0.6755359551688629,1.4072551578144668,1.1512203887327286,-0.9353411124728821,-0.8618571355759436,2.0583045646528118,0.21023778721074263,-0.7040838471621922,0.9842607057268168,-0.2500720532255082,-0.7335651434463488,1.9638074409577733,-0.8282765290284385,1.1416580389088722,-0.17305951370479367,-0.6488997085379324,-0.8916429171820494,-0.837980635747268,-0.048052810775423394,-0.3752111510281802,-0.872439567411572
SIDM00118,0.306517394079763,0.05070669384119042,0.8516428093013636,-0.7405022878501203,-0.781666922259235,-0.22388021288388707,0.5816560554306126,-0.23065755018126363,1.033527880056962,-0.398044572343632,0.1374492652778679,1.8121249979239065,1.1657764068759342,0.4776155192024637,-0.23227881191526378,-0.5809349965888252,1.332263408249809,-0.9003590076350818,1.7297395653409975,-0.012207763060054111,0.5617550300484576,0.47118234577836715,-0.5830051719192338,2.197956267902873,2.884635352921253,0.5015103650955957,0.4255240357327627,-0.24761664472960607,-0.7819274635797806,0.5002184508387356,-0.3279717780424615,1.5571933409424066,0.8891392435809852,-0.9442937929586842,-0.8750876965661877,1.736903081044688,-0.23101678288982141,1.2193109828110027,1.1299112373073008,-0.5879728482255177,-0.6252200513084089,1.3591118296924045,-0.802622724566103,0.902231675195241,0.347219051479235,-0.705333033164109,-0.8081479221809821,-0.9194642744507193,-0.1687908104861128,-0.41357860738752417,1.192895689471386
SIDM00596,0.43061913179552663,-0.19801027780273714,0.9919929458220588,-0.5668259095533872,-0.6934595796730921,-0.8060710311796491,1.0285026380999236,-0.2122913698145102,1.0932679510970582,0.19659784669457228,0.37740234739814343,1.5749968059870452,1.2398401116028523,1.0081543555795713,-0.19095081617983928,-0.5762500620525458,1.4314621581196996,-0.8490964863821256,1.8057404861055755,0.04946629406643589,-0.7452686702086067,0.6043403052725265,-0.5657197051313585,2.4707901663542966,2.7584229792264248,0.40053776109310013,0.7635613488970231,-0.09855872034978326,-0.7686638416561495,1.081236314316436,-0.3855741446708832,1.6111962393618826,0.5493201940759136,-0.8792590100934732,-0.6927846230567839,1.915502858759149,-0.10152179805869053,1.3088442123843114,0.7407014592871403,-0.5881880142762141,-0.5522741271284567,1.0896321623250023,-0.5594962860919047,0.27969173337779385,0.7057314725430537,-0.5918607571898482,-0.8352259834428799,-0.8517869535792313,0.027225154763763037,-0.2861097974628846,-0.9241310830768087
SIDM01251,0.1017671879276909,0.22253853731032205,0.7586112299801632,-0.510684291422603,-0.6291520996140436,1.3497765337136325,1.0553289280381721,-0.5589306554074958,1.3950124607101135,-0.21276350565829732,0.5809351781856652,2.691245613177751,1.2684623612683896,0.44054713581359334,-0.26687787386259304,-0.44464528457039093,1.2204236501826276,-0.7923515663435187,1.7580618237616268,-0.2146994749680801,-0.5454948522696712,0.29983838590695794,0.13015243055380366,0.8920913530697807,3.18217566587106,0.9084027730026097,0.7974962522922423,-0.5437214585637248,0.2795658094603325,0.6934709645303221,-0.7404662310071676,1.4809895968061293,0.13205378499943227,-0.929539958482435,-0.9243735355686531,0.6243447781824142,0.17156467979513357,-0.6437632841504938,1.4989506879977483,-0.6159432617958398,-0.7312892215419666,1.526980041908025,-0.7535342006389559,1.641214536303973,0.056699369318103585,0.24759707000481035,-0.8059715321538218,0.3329300401529168,-0.2686081733563952,-0.37373595538626225,-0.7122643513460287
SIDM00197,0.1034400914794493,-0.3365856751302003,0.8725169075918375,-0.7222422377457258,-0.6754518363755341,-0.37615092126003546,0.7298459000477076,-0.5785542733287921,1.2853340565477727,-0.06753696904677357,0.03853699250519159,1.4848812337509425,1.1082832401858012,0.029023979993089328,-0.3496598366081339,-0.5357162292738252,1.7732850042606803,-0.7854844753915303,1.8954642902281043,-0.0517990846628627,-0.5284275214844784,0.46576645196191335,-0.722170685082739,1.7531072541382835,3.1226691186178424,0.800966097485911,0.32591375815265666,-0.5956771231261485,-0.8242609696025152,0.6332921255727875,-0.6919667381667728,1.271800657561737,0.5986210071878347,-0.9869735521381794,0.06781030471615376,0.9844720827784315,-0.13051582663093889,2.0655489910402225,0.8224451795566564,0.21015940716632817,-0.4337595083193766,1.0516026792722735,-0.5551170586225834,0.6147070625464766,-0.5013653979855406,-0.6228629957896379,-0.9171535731800606,-0.8432180085346991,0.10240017928485076,-0.340392902488805,-0.9277971085385793
SIDM00810,0.7472047369895615,0.20335137462444575,0.5924748587013766,-0.5239024855759794,-0.18755728892775897,-0.30303842508320306,0.9217852451883995,-0.4158556472937379,1.2787334891694513,0.006020385143333348,0.12750150116677145,1.0604476277083377,0.5782340431996239,1.0430429943645112,-0.09267319743253377,-0.6636037380388887,1.5784257156494428,-0.3243182776949593,1.6341964832825948,-0.2541455419214426,0.15803712404620612,0.39762160217458925,-0.4888808130553565,2.4948958812849935,2.1749626233585313,1.1253850243857444,0.018679241208675538,-0.3278604488554925,-0.727390729017937,1.5476874265597935,-0.5799454857322194,1.861061478634028,0.838464525948594,-0.774105309379835,-0.9585241306945659,1.4395550842951197,-0.18019955514697047,1.3679476887107964,1.1673720094459163,-0.5740083226451945,-0.3343738291199929,1.0480470377599895,-0.8378267503103195,1.5491739388731278,0.7497389178301672,-0.6228171323737832,-0.8421830954125281,-0.9679264320452086,-0.22151175715585783,-0.5084509547541164,-0.2552803850217188
SIDM00174,0.12212591673706756,-0.04624941761589684,0.5777389133600614,-0.5219759074892311,-0.7888835717310785,-0.771725671325006,0.9529456592587623,-0.4024034414119413,1.5085687122469027,-0.3946923230592668,-0.011405935972743126,1.5776711745690466,0.8567555776778896,1.273422385774911,-0.27066070547366794,-0.6093813357220916,0.9917377545343877,-0.40291805142679993,1.5061871308181554,-0.3608618252479718,-0.633308009932646,0.5921307107068303,-0.6905236616596685,2.374636908223919,2.976556921715795,0.8212450201980649,0.4373902651866279,-0.5099504435095251,-0.6661515281773696,0.795105657704641,-0.4192501190412808,1.5824858586258301,0.269417703517212,-0.9714486253907443,-0.9689630937306218,1.6976298893996127,0.0037174948009620584,1.2577022346084488,1.2057460692005393,-0.6259508752278509,-0.5695385211737303,1.4348396164321708,-0.7547394048126063,1.0356346076648233,0.2933257757467372,-0.5841641732393411,-0.8072051786206235,-0.8846111895740798,-0.45469119717250417,-0.41979118489708656,-0.9004857907793781
SIDM00487,0.2244576329069182,-0.10837919250296718,0.861669822207343,-0.46467476347770514,-0.6125162313576265,-0.09268375109538592,0.2061727314069393,-0.2937981627536642,1.2795622619312634,-0.14120116150067075,0.13069140338751858,1.5162557708552813,1.0293635654676108,0.6134502657414546,-0.053063452290323915,-0.5621761042733096,0.9893568750556492,-0.8844955980326472,1.7541227671574093,0.2579954483450942,0.3366098825917277,0.19372893086059062,-0.6005289255162576,2.2069758814430607,3.166882978772445,0.6600329001870623,0.8124803320298268,-0.3482639816888958,-0.8323491741747702,0.7641395541201836,-0.5012985970798265,1.6857814301703502,0.6519519019853713,-0.8969556264420668,-0.6448834408617921,2.1529128083558438,-0.14049853001735613,-0.060778465298786485,1.319878998643152,-0.41321658418687485,-0.6552650873280012,1.3354812758885268,-0.600705024058676,-0.028267897613649916,0.5807328123590847,-0.6881162444306019,-0.765425400202256,-0.8770478307098476,-0.1552796711712415,-0.015554755121219694,1.4378169654191155
SIDM00263,0.1759600253450907,-0.3962697653483503,1.1828537806685953,-0.642352070372799,-0.8467161236200917,-0.7550187497303577,1.0687045244180804,-0.3645994469535266,1.1518025798021572,-0.13052621545120752,0.07382683594100622,1.6181745869942294,0.7233775591792708,0.4210663695852887,-0.5358659688340587,-0.5929707852780194,1.44939015411726,-0.8244219685563113,1.6774626724137458,-0.13788063880473464,-0.5282966500145843,0.315502238726775,-0.7758430699427586,1.8050863849790026,2.995265807935942,1.0601487565612184,0.3613597589247969,-0.6343434057599057,-0.7330443455649005,0.2373039518113676,-0.8004815644061458,1.5651865284982154,0.6432259912162325,-0.9654320314453153,-0.3972190942009359,1.6107503478931267,-0.12602539725983813,1.2823496349024162,0.5315557909042739,-0.4506459141848999,-0.22543591637833163,1.5444239792522518,-0.6031438020969648,1.0894407688683145,-0.19558799753074768,-0.5237788118873302,-0.8629258513115264,-0.701312352854109,-0.3573514062261285,-0.36075683129976843,-0.8641015615469486
SIDM00277,0.3811373672151496,0.5280870114133236,0.9277902831670553,-0.5994228086198307,-0.4822103761185205,-0.7610780421264578,0.20799921283416148,-0.6280238367203224,1.3121530563554038,0.09303544719537829,0.10702953049032786,1.4255736689973697,0.8550651845949228,0.6124779720678498,-0.22915618279722696,-0.48926279203103334,0.6952267183416008,-0.746745669667153,2.1809434669273773,-0.33023966988908177,-0.7501325519251276,-0.04577984584928725,-0.6646688751501277,1.2980970351202306,3.685455153868707,0.9127124180326113,0.7158782247957273,-0.6872949478705053,0.055395685037884494,0.30865629527735344,-0.73629993905932,1.3520514461612023,0.5320079124991126,-0.9450017737848161,-0.8071985737299587,1.1265820174420678,-0.0649590938080073,-0.7841645683698246,2.158650899609021,-0.5576405971533408,-0.7512417367140632,1.8368049616054254,-0.5038508552598812,0.8887963461301398,0.25110248665181756,0.02751455935069731,-0.7605737106748881,-0.09553055943688323,0.6567422760735772,-0.43467283022932585,-0.9688012150728599
SIDM00592,0.6419909951580686,0.04255106724509727,0.3589776412306103,-0.8361146375653561,-0.8247026465737054,-0.8345557427464123,1.2194250601136998,-0.26776565503238253,1.4573464702913714,0.3631032561666542,-0.3138067740010005,2.0488108496765216,0.9076816543573812,1.2993942819697428,-0.14222395779019514,-0.6736911192634912,1.6474762623357841,-0.3457974912334186,1.7012358180505194,-0.10385751679692364,-0.7215111288846267,0.35810482472262867,-0.5876866664422192,2.298002705680391,3.2227353521116777,0.5760427570831202,0.7739784467133406,-0.7307706166481654,-0.7102638932982114,1.243774293538978,0.694766045769649,1.7452569116907786,0.29335178754045943,-0.970678482021414,-0.9528864486523447,1.3170542167508998,-0.18029431424767398,0.8284538876011338,0.6675123340280249,-0.4844546800772937,0.2832615714184588,2.068362591500616,-0.7489771687275129,0.4469981219164558,0.5075688928423037,-0.5956706323927461,-0.7445857315427739,-0.8983652921745008,-0.23937689031110326,-0.25796865345808806,1.4643725939063272
SIDM00496,0.5767134979529012,0.07521273953362836,0.9975733929438712,-0.8210128308074989,-0.8559478838379958,-0.8465407263379049,1.0439554264930129,-0.3927396921467712,1.0502890651595629,0.21328827216622168,0.01581279082372185,1.686835741105797,0.6695458164649427,1.373309067872309,-0.29975112741240295,-0.6405024916819875,1.7221824005338406,-0.3579901838186774,1.3164692160518277,-0.16541418337370048,-0.7039724561861713,0.6403438407236525,-0.4929297528579275,2.391170703837752,2.9593856049902496,0.7767120103805406,0.626374917030805,-0.6722166640960927,-0.8078083613300082,0.8457286813654316,-0.1889647123087847,1.804293502636602,0.4524265560078764,-0.9609359535329461,-0.9168723003576363,1.6107960797469025,-0.11161489392924133,1.526627313891519,1.3205287700575952,-0.6854194466993253,-0.6433637454466897,1.3490263603591097,-0.7249666793900933,1.2686286359954895,0.16027884845307025,-0.5345604506654402,-0.5485631304334762,-0.8611017315290606,-0.3829301212687813,-0.23945467412232055,0.6099263808695462
SIDM00793,0.5732473166332082,0.5663829788140622,1.151943147940766,-0.5488652603663277,-0.8204770480734725,1.0614779386399293,0.8506562417152093,-0.6082355166892494,1.3827385235575924,-0.0908672258709984,0.2630533088164153,2.0908144906190005,1.4131012657568103,0.3729986995242165,-0.3192639260160363,-0.5505515226492266,1.849038231088165,-0.42350009247022363,2.3416794811259445,-0.27743506399347645,-0.7091898097070796,0.13620294373048658,-0.6691127356589555,-0.16046029848341392,2.607796851454178,1.429027184363624,0.5176861475786428,-0.8385224330477882,-0.7193324491141205,0.5952188707940483,-0.7000460687729747,1.4357061927790102,1.1782432685129518,-0.9324696241293596,-0.8574494961806919,1.287942964963455,-0.013792872197822206,-0.008797633548763298,1.8825920597931853,-0.42961557114525706,-0.6119568338751663,1.3478135934829374,-0.5400575087485319,1.1959893317414207,-0.5525227767613261,-0.4396060076239979,-0.8380005107202787,-0.2087976861447419,-0.0198416787641939,-0.32707269566168323,-0.8165165122606498
SIDM00121,-0.05222899394904075,0.04434860639161409,0.9739783817778562,-0.6541716145363113,-0.6739393101501526,1.5965296562808526,0.7977488647547973,-0.6887467583153123,1.1728593711591413,-0.14353415145435325,0.1266249100603688,1.5290627876666931,0.8484283276356706,0.6587259749949226,0.07532780542958933,-0.39452451655849674,1.5382962220938168,-0.6217546055790032,1.8523158105334556,-0.5489811352367034,-0.711844475986419,0.5301885596121911,1.3289782167268485,0.742642699519755,2.8672806070604677,0.5920667294147192,0.7705438671840273,-0.6891155765808341,-0.3125953724517003,0.9284129389084753,-0.8077823354938647,1.4936164657788296,0.800928296488069,-0.954019582260678,-0.9424071423567292,1.0213618022765159,-0.012364524532728688,-0.7394699108067719,0.6165770551181936,-0.12437509612919764,-0.6496998327274158,1.126797916723008,-0.6127207888006385,1.1555187798625475,-0.27359238751871046,-0.49727248263530927,-0.8385842104216746,0.02640141095642634,0.21597393833164663,-0.41266420142748694,-0.9345207491633414
SIDM00202,0.25499264915280845,-0.16835889545406768,1.0583258127851083,-0.5581758932735035,-0.8262938428618473,-0.772954980656618,0.7990019812683127,-0.6641615248243631,1.228978831841612,0.1932208217659692,0.11764998202181985,1.5157405280015837,0.8163280414813511,0.13762169757818876,-0.5045703551082588,-0.5779504384929116,1.1305824168271195,-0.10934677120792986,1.6073648935069773,-0.4941831392712268,-0.4987593434922934,0.2055623344139984,-0.720112583657073,2.059163329892907,3.2683262629550165,1.0291451556183913,0.5760560323597347,-0.6013422258307769,-0.7260545506204948,1.0347529807316391,-0.8747822472244509,1.572880613326987,0.8503276249712476,-0.9527894854707954,-0.32456991073040464,1.3576042315101169,-0.14666914910940632,2.509067725425654,1.1634488912905057,-0.26134577630557965,-0.6616369497210068,1.5746220295562523,-0.8280468532441029,0.9430078139978096,-0.09259612481809137,-0.7858686451150517,-0.7920823292287942,-0.6758590534983745,0.4026068755574623,-0.31710302828358283,-0.8254153006202353
SIDM00047,0.3821061750118307,0.15336368956134555,0.825712107326137,-0.76488016278062,-0.7426053560364649,-0.7696794683026047,1.1803581291398473,-0.29338595455231037,1.2389860034941151,-0.3174921766273147,0.1459407997085413,1.6045640942690207,0.966403528078709,0.7125056471526944,-0.20253950222939907,-0.44499456886030264,1.5398618596934879,-0.6075014152698192,2.0132316880160412,-0.024591343893007017,-0.6360804703150263,0.0439462485166295,-0.6579906347795997,2.4406161592078983,2.633870861733013,0.715483494106,0.5947607618152689,-0.2537371275315708,-0.7912198838800236,1.1730737966071587,-0.35188268140707646,1.6791495270903338,0.5274146726588608,-0.9775947835118072,-0.9453081260282885,2.075957679295273,0.03588627473717156,1.2234750319254275,1.7633575949641327,0.0876965988688743,-0.3880321730688533,0.9055922211152719,-0.8609107003378288,0.7433249375239915,0.2996787193873252,-0.487761160747206,-0.7904236991125998,-0.8871477391556974,-0.35320454683410635,-0.3516338979290765,0.5244206220864107
SIDM00885,-0.04728455092042221,0.06711924746993468,0.9689096443865339,-0.6774908225894111,-0.8501028315997533,-0.8546513687371176,0.9438830116912533,-0.13287853698852933,1.0750036350259111,0.4177979188425697,-0.0695831715726365,1.1553859455164481,0.8264534362715564,0.7233089619835075,-0.08223056149329001,-0.4839339855141844,0.6819121650770663,-0.8525618548468524,1.5606550098176903,-0.2582946420494519,-0.5532791979425048,0.26630861475527084,-0.6513286946680527,0.622142227828065,2.906811472889084,0.8069125664453645,0.48964843929509655,-0.46315223292638263,-0.7948243567115951,0.8164584603404238,-0.34939443900562817,1.4805051792320931,1.0423647180188127,-0.9641594650725144,-0.9252313963460023,1.7206431633930177,-0.17260053902392106,0.7403287850885532,1.062284631586448,0.3436242960823328,0.15741421750878073,1.8390320852700235,-0.5232508851728512,0.5684815538317933,-0.06712890078546,-0.5484316593748569,-0.8345781314627901,-0.8612604467496137,0.18746205309313344,-0.35732403079636627,0.02983184566935667
