,NEIL2,MPG,SMUG1,XRCC1,POLE4,HMGB1,POLE3,MBD4,OGG1,UNG,POLD3,PCNA,NEIL1,POLE2,PARP4,PARP3,PARP2,POLB,APEX1,POLL,POLD1,POLD2,POLE,NEIL3,TDG,APEX2,LIG3,HMGB1P1,NTHL1,LIG1,MUTYH,PARP1
SIDM00528,-0.08577911373341228,1.7994461515558606,0.8880338413494401,0.2576040579761094,1.831854947202236,2.17466933974425,1.649528372764609,1.342807465586767,-0.24907890074038277,2.118546835102271,0.22191430393270323,2.567261051346757,0.7452330750125569,2.0552601554573213,-0.5595682700949578,-0.140437330328415,1.449459911424313,1.683520510657755,2.8138256518141125,-0.5692457860405254,0.9389011660159252,2.4925420452419753,2.091845178425162,0.6844924037603161,-0.0965975742040403,0.2235530026202509,-0.03872616265159681,-0.5563421587409804,0.42324507443542825,0.8934915003455954,0.04616989531987882,1.154360024751967
SIDM00371,-0.09710771353461645,2.236164616478444,0.6233290217092649,-0.26033088401302285,1.7168373782389068,1.5490150980155806,1.0825817623587053,0.9968678432256497,-0.42131508111926896,0.9809351234022784,-0.22127488076912588,0.8120843430242731,-0.12213626091132089,-0.2406083846680757,-0.2106370801314234,0.8025347425348986,0.5184670098390067,1.735395531248491,2.539979284780314,-0.49262051733828655,-0.23814146513879986,1.4356102514454376,0.9214363254739157,0.004419792698425478,-0.5133835075913135,-0.24786462874610166,-0.41864812672549556,-0.8108560156607759,0.09711432396333804,-0.4157381394593751,0.3465206414263839,0.5981841816761166
SIDM00688,-0.5081023146636673,1.5936037336548878,0.7338991809615879,0.12776019951560982,1.9642959883167612,2.0887487951394514,1.718852036276,1.6095631791658904,-0.3412649637915023,0.8244736951222895,0.027017542216212984,2.755592526745531,-0.4749327928309049,1.571564568348048,-0.31896678669670253,0.35447363851779007,1.4913205528966864,1.6446098670203106,2.6481815925605314,-0.46157730666652724,0.9443681626149669,2.235548933353695,1.5420361975545587,0.7899092913155084,-0.0980910242252667,0.07343058650554239,-0.01963951340586764,-0.6399690922706387,0.24176189053639172,0.6583191640103857,0.028339373995979193,1.3078371602477643
SIDM00583,0.14135187890766887,1.7026730368586882,0.6056753391266512,0.11283594342067123,2.2098442214364464,1.8810355806139023,1.6472160027529734,1.6170074871893132,-0.13148931436259997,1.8247959057744711,0.45028505148115605,2.824499570530505,-0.6168107640649393,1.7902421184031423,-0.48888355142145457,-0.29021142133374667,1.5115527067279075,1.0333988968918584,2.4826167481970987,-0.6704449472344661,0.9038315954295968,2.001028999970268,1.5729747854490894,0.8229281055248484,-0.3782402713066248,0.3954852136232513,-0.000499796153264897,-0.6862931307182559,0.07260034604727673,0.5940376622339364,0.5115794220947997,1.0271252119660597
SIDM00188,-0.1442951849477056,2.0876140347036793,0.6729083793915202,0.23081016886563233,1.6542105641647138,1.6811898809112835,1.5135372187803753,1.2034160686764692,-0.45151719423477626,1.718533680244599,0.08903769707876141,2.9213221852030062,-0.7551742969452705,0.7760962012459872,-0.3411343390585259,-0.02399399047926156,1.0504131360328017,1.3374147403315355,2.1962333037998185,-0.6985804592461254,0.7239062664104479,1.9489546492605008,1.6005708866290547,1.106481890703291,-0.18113583253995316,-0.10626990644905274,-0.43608684134343184,-0.4915697277056735,-0.0915471671269724,0.48609712655748805,-0.25318413120156213,0.9311998745373696
SIDM00096,-0.017673906488266583,1.7233409415122158,0.27666421799734386,0.3414617600683721,1.9222945547910562,1.5956596974263928,1.9440340514506484,1.3706945770607577,-0.3260690496618482,1.40986175595192,0.6790014952325474,2.95265947007533,0.06026607139007442,2.1192039306976596,-0.07566363163391172,0.5566432011140442,1.4453518494570508,1.412242315484961,2.5757166755044585,-0.6195897803648109,1.5050654575630604,2.288514560169524,1.834968461534481,1.0969117048158818,-0.20706854762832366,0.002463920337448015,-0.37707803073130014,-0.7660595570120644,-0.04389236256307648,1.0968043211633,0.08797370509705102,1.6430543913960007
SIDM00379,0.3428861237353573,1.2040137463302678,0.5250383937018235,0.30795590933918016,2.1492354846393398,1.7270878665717062,1.6282732345754902,0.7435171436881076,-0.33901509809015284,1.6807845780088255,0.26194458730492554,2.6039856839966755,-0.7739427888096893,1.802208083473856,-0.405817866149864,0.29897593457149685,1.5385413839819364,1.682069739605612,2.4909144397518936,-0.5703483956356268,1.0251573908837255,2.188071234943463,1.6960895268200853,0.6260010075112077,-0.647196049164603,0.0602866713481959,-0.5171929920326765,-0.5637748034189835,-0.23441311220540254,0.26348978660230177,-0.23593372018774733,0.9376478425276538
SIDM00381,-0.20997929739582777,1.8490208357579387,0.5630387479258169,0.3043339996913705,2.412520988870344,1.5363058948792476,2.0621531041616366,1.3105397919205635,-0.27476273633235515,2.002546531767906,0.7759527698651916,2.8489146764281394,0.16273951262506078,1.989909966379414,-0.5526146954909856,0.07139615610092187,1.556131095691041,1.830203711675243,2.624703217393576,-0.554917668790321,1.1101284151656088,1.93485092748025,1.9071920687162949,0.4539185764649018,-0.5038756137661289,-0.22346326941275987,-0.1711407641693254,-0.48112914986977684,-0.20619749347045707,1.2026521038672466,0.4198188867981369,1.1315638981415739
SIDM00606,0.2636649996395732,1.401845667618646,0.6031718505736372,-0.024096549326654157,1.861433824320389,1.6833790152557995,1.46786622228363,1.2085230393014423,-0.42533114013418966,1.9378245129202674,0.45543289992918545,2.9872623400663922,0.1807223126564358,2.1274359098474585,-0.3769924485535297,-0.1161161927719818,1.8017094754685241,1.4271033949423997,2.726575614238825,-0.6069462520134874,0.7978667837923951,2.453146406199609,1.8896062692131446,0.5778218241739637,-0.4262189390842532,-0.06215584292109421,-0.23610340084274675,-0.453798474231253,0.08578415681557632,0.6301130231538054,0.10172539876690011,0.9661435724406172
SIDM00541,-0.4909466783076874,2.031301925858654,0.4883580159174899,0.2039017491830943,1.903835310704862,2.459558113119461,1.848767181626064,1.1301726624552817,-0.25260036508031486,1.8253102924931206,0.046534676776010184,2.2254536882528577,0.2687992564116543,0.829934445554371,-0.02636762592391386,-0.20980210322469395,0.9154384859318632,1.0508289554267058,2.531659810272252,-0.43734874427782194,0.7424881621855004,2.0384346165083223,1.97923770383301,0.1403454013007931,-0.4251875910112746,-0.17887176119535228,-0.2743465500420732,-0.709517997093844,0.13009286860935151,0.4760080633047686,0.417457378264097,0.35579086726888515
SIDM00808,0.01046749301455192,1.7954993504388619,0.5790643547130103,0.37819203400467305,1.5823265985988846,2.0659240293149117,1.427850977157111,1.8613393788834915,-0.17096922693979005,0.8021914874053877,0.3092594800266984,2.433305805196148,0.30051090409756465,0.6798946747252825,-0.5328624767442403,0.48431506019999576,1.3720179807002488,1.7387983773720965,2.4221628315049273,-0.3021919004198793,0.7053368088482905,2.217151477087421,1.4095372323159059,0.4822710427274173,-0.25892451980021375,-0.012807726427199538,-0.34594934530277727,-0.8106697920413856,0.01919513885625213,0.43130505319257173,0.13917955490442926,1.1378147441383755
SIDM00377,0.3703826236701971,1.5713658058219255,0.23150780224794965,0.23514322625461706,2.1514833595722016,1.8131924551579113,1.5178971633574754,1.0505691390980165,-0.2822313270480461,1.3663152332655688,0.07050295026018287,2.8308162172932345,-0.6293466731384751,1.9047643920131105,-0.5600631784365416,0.2887666429909553,1.6866577444587896,1.6182635976103166,2.7545846637481297,-0.6793487297319929,0.576426910366117,2.10828328185954,1.4953031531441754,0.6366866303993771,-0.133855021414482,-0.09469249547020955,-0.31277996080287157,-0.6428388088720867,-0.29787322724313703,0.33737455323824395,0.030902622223793356,0.5201259857520099
SIDM00289,-0.24295372610311497,1.7878120674598585,-0.02011573863686861,0.8449048740890688,1.1655987774365042,2.948325881944349,1.7227586122739413,1.6188539201253034,-0.30157565951303833,1.14594798095706,0.8166566915222224,2.8514278289693156,1.3231628010902108,1.7437745320634006,-0.37530489642232173,-0.046736945199463864,1.6190334225791518,1.8438157136602245,2.6641970179498937,-0.4876950555166699,1.056378314925389,1.7863734894982295,2.273377045421319,1.2673697088378937,-0.38425908188824176,-0.27621109111406167,-0.41533620340666616,-0.6281714054198257,0.023905373199250044,1.3288755167532607,0.5520033689939768,1.5278046503164457
SIDM00064,0.6391258605274809,1.9303320398643917,0.8977876872167255,0.5139365866131715,2.0481270984663262,1.4258886812586968,1.3074197849532807,0.9155762201507118,0.2962442090283146,1.9598570463427532,0.6932211086722714,2.9233609944644665,-0.7836332471151104,1.8361627495116448,-0.5713205990083394,0.16554166655855593,1.7367353334081197,1.6733628302547887,2.7492443667398887,-0.5180103757553204,1.2064556990890198,2.2261109657830613,1.7899639772811882,1.1658768956954406,-0.4781053758871983,0.23590800743950388,-0.4088975664458149,-0.6576754650358092,0.04944001741052234,0.8366554924520532,0.17213490148132418,0.6519781153079273
SIDM01097,-0.04321691171233663,1.018109749331848,0.3172857620501738,0.5828770971066642,1.961699383521901,2.1235222070023627,1.7773197984005642,1.4942553486172527,-0.32047192211074305,2.032707383581312,-0.0786105360305119,2.5615482225801927,-0.12833981161476155,0.9007996695995533,-0.5834877873281173,-0.21219839050466116,1.884371135130934,1.7882225112838466,2.557066069599501,-0.6575687131637878,1.0483093216686545,2.1408614741374072,1.7347202231611916,0.634379500145413,-0.3552419365068834,-0.27862845501130484,-0.12317464938995346,-0.6101494727130652,0.07586273815306468,0.5238450489594031,-0.19700475995543798,0.6433010120753118
SIDM00350,-0.16993048301548833,2.1016138363170773,0.6011489228545428,0.08418429666690863,2.096004282071612,1.8638981666091543,1.9638286188259881,1.2323682050702052,-0.31830699564556353,1.9044962800531686,0.6225567317242376,2.4990093347913613,-0.3972369950141172,1.7966340478294045,-0.48306453563208707,-0.15112494447071406,1.755107151671997,1.9886672252352722,2.869143044195893,-0.7139973651987472,1.0814967118296364,2.432628478693971,1.5758805174195705,0.7536926804892599,-0.48656500768690086,0.21075602480176953,-0.2694829357774464,-0.7402324861459852,0.13277527750734391,0.7331312118747393,-0.13383806189640376,1.4801190304153138
SIDM01163,0.2324650503671325,1.909472215710377,0.24435603749207202,-0.07075618207115997,1.9093568602407027,1.809964178220101,1.3106239933145196,1.1945523212539948,-0.39990636595417,1.618280496176142,-0.13134471118126168,2.381053889623187,0.42848108336666163,0.5660052371728056,-0.20176136218899682,0.5274538467925015,1.36053692828594,1.4320563324485973,2.86133569841373,-0.35017604396926505,0.42870910317225164,1.924986501890234,1.526363969333051,0.03862841016348365,-0.25465533243742117,-0.2236872989236937,-0.22765433768026402,-0.7372525027768736,-0.23351353989946547,0.11005729279277109,0.6119590958684696,1.031138015714432
SIDM00375,-0.3393400355958894,1.6340864137643114,0.6225169637297151,0.15891780526491764,1.8211564160239535,1.2518825832495135,1.4423415150211532,1.1338295449384572,-0.22420385897688677,1.508788772747881,0.23549822191432937,2.6570598936023075,0.05663783153456547,0.8903420272670051,-0.5101546229965909,-0.12268328187117768,1.6789719752049082,1.6821713164456025,2.492934561807139,-0.6058134450943656,0.8252366799568761,1.9797764330381857,1.1381998916517464,0.4289060874984623,-0.31367295801820794,-0.08733699900381665,-0.4000611387800873,-0.7538907128797476,-0.11378397637489182,0.630906769004562,-0.07199672481335952,1.0546248226356125
SIDM00600,0.12121493209569262,1.7805198614483468,1.0185340820814666,0.35667339401653364,1.5233826952739886,1.6282867892871957,1.1364428205198291,0.8756417094084115,-0.3602754511799564,1.0088394746487224,-0.07583289236725888,2.003089248885589,0.32547571419191873,0.5918458257954108,-0.4409788289866479,0.8927968175790774,1.3204233913058276,1.4664944563293272,2.720008502717396,-0.3486331926682546,0.7499787973924105,1.8168900001904613,1.4482186999307753,0.38669985701230286,-0.31953208835694874,-0.1224519690281762,-0.44052193693115477,-0.7539342091811299,-0.04614494272902263,0.2069245560599618,0.7934769489831991,0.8782299973793637
SIDM00367,0.3539447825027491,1.895861891613079,0.2781909728154195,0.5756137491568789,1.985208290738573,2.2785205336200596,1.4991980605166704,1.0905443657680287,-0.30908290657063525,1.9096867991645181,1.0814540027899524,2.649024986098434,0.42751704984260797,1.2578722148723924,-0.5013024653803364,0.2567331783358083,1.4532663960314898,1.7912633235659052,2.7342814947769107,-0.5760854082608129,1.1296858004338723,2.0111255816780744,2.1401244576746024,0.6448477379716298,-0.1665307570221579,-0.3403468861230294,-0.18814023569998237,-0.6083737147672571,-0.06379916048130882,0.8414135336792236,0.4721245952758927,1.3498662006537285
SIDM00632,-0.21399252112906778,1.3919874517504442,0.4577346307968039,0.03369083943314496,1.73641207154884,2.168199426390229,0.887279541887026,1.252173488576563,-0.35656831880620904,1.1918860642714741,0.3429558242854587,2.621275705572888,-0.7169855498039306,0.5433741354537979,-0.5031005864202255,0.4529799435685427,1.4531882485241083,1.951048430585606,2.311522639918037,-0.48388764225112485,0.7309150572065553,1.846408712254927,1.2875398193452958,-0.012859215634350123,-0.15397548681462922,-0.182212338345285,-0.14878181109370212,-0.5334911735674535,-0.0909805801657242,0.495931954505534,0.6144148039308885,0.9892550876123632
SIDM00550,-0.17125215715122738,1.649658574600269,0.23827233657228278,0.17536248801053053,1.6934995918880167,2.2533655834924624,1.893761896980989,1.8690923478480372,-0.2444761769890048,1.7634364647545497,0.6220371100844476,2.803838111557351,0.13368066480979354,1.353615673253161,-0.4607711587405565,-0.1913768103728654,1.647113549192029,1.382119808370085,2.4976213556007734,-0.6425592365653394,0.6016140810802354,2.000222280615573,1.5568968961826117,0.5181174370107123,0.04297738710358497,0.11044158781500454,-0.17631032225607124,-0.5581162895455049,-0.2668273782390669,0.8715273607450331,0.5658612365117516,0.9409024859718186
SIDM00230,-0.3388856821228658,1.0294625121721606,0.3877223477962122,-0.36092408680935906,2.057587051665852,2.193949489330525,1.5961732585902446,1.4572161519915896,-0.5107908655184135,1.9281630117975073,0.4224639004664299,2.9789186964774417,-0.3230760600756632,1.789869066189213,-0.6445788343287641,-0.6183539332255117,1.8948671522385963,2.167552303676028,2.8961164932250387,-0.7266021076890445,0.34762556132134004,1.9926083848251501,2.0698079337395257,0.5357779401137844,-0.26889176753253424,-0.07048033964978166,0.01280972404836273,1.9727315542507684,-0.16095011308808632,0.5259119512180044,0.580871459174176,1.5938060018666507
SIDM01206,0.42896595138887866,1.219318702833965,0.15766696630213917,0.46098246166657664,1.8696392020294677,2.326071452082537,1.5797228183965342,1.2479555530064874,-0.28540737804633104,1.5594762879471011,0.11146681522072457,2.4719993102350606,0.43634229883542475,1.259744010147888,-0.5080500256000575,-0.3907948007456602,1.8781281489227457,1.8972553697972554,2.8824435958242494,-0.6069860116267256,1.0573648308949317,2.2549111890866302,1.6987005942588151,0.6758611389189015,-0.2142204155334198,-0.36955240663851063,-0.11614669506001574,-0.8422263422952939,0.045708450439833626,0.5391306242302462,0.24547289742502043,1.7926910533295108
SIDM00127,-0.3914532404726539,1.5715108027602316,0.535897559139749,0.8007765467977922,1.920210089481174,1.884369021151457,1.9725103196192426,1.5430342502206997,-0.39109235332941766,1.9359453161665312,1.1866879314670193,2.7467419260167705,-0.5299206277776185,1.5569884770774156,-0.33841045948059545,-0.2579492769018135,1.9670620543343609,1.2463739198682984,2.6321248807141338,-0.5404532467719424,0.9828961541852924,1.93764828917945,1.9463535098154052,0.8600518581796274,-0.39774318769298933,-0.14105596502893902,-0.3744782652878423,-0.6240972876090398,-0.055656814394716383,1.0760855061064718,0.20710480285988817,0.87375546331222
SIDM01042,-0.29618491060082724,1.630821893866147,0.8401224331474859,-0.07214285615101607,1.1022063176698154,2.183004121316973,1.7380316120026658,1.0341056770062809,-0.34517650887727713,1.7403128926642752,0.08455507668426111,2.1039365955125886,-0.0639272034288863,1.2345006582247704,-0.4734552479519337,-0.1774717904044363,1.2831534012931893,1.9793260724554511,2.3914454226010275,-0.6624271000992722,0.5627310305425947,2.1735541795622386,1.7424989997037867,0.28376589438200944,-0.25621033732734283,-0.3063176608747913,0.020588599597317323,-0.6016360300500277,-0.12141107174667697,0.45458971474082766,-0.17150603613216409,0.9069423372941544
SIDM00491,-0.0784149422457232,1.7953195108609636,0.06276466149444755,0.6704858975530272,2.3476644222989576,1.1210149287564333,1.268792601692606,1.519732429425523,0.029730158718147683,0.8664405165760144,0.19283402012880835,2.165303302943669,-0.8451276265142663,1.1559700845156156,-0.4585554387812339,0.9950603776881302,2.0018054161605217,1.4073262546684608,2.2103155221501596,-0.5427151295746782,0.8790911373457309,1.4540800502933284,0.5988280139354671,0.4992303421200534,-0.45148165749664687,-0.18445850819095336,-0.4785740941046798,-0.6793451200117954,-0.13193824722665906,0.1935831522246632,0.05665274669473552,0.07565650409477938
SIDM00488,0.10545701609504048,1.2175875218041128,0.19332318836248427,0.54750727654089,1.6197612689021685,1.7615474330893308,1.8095513160242513,1.3662500074473238,-0.3934427894923631,1.341897879511498,0.3727964583344881,2.444053960166052,0.4771605803127366,0.6570497790073205,-0.2516451154960441,-0.11314111606412078,1.4556037555618695,1.9501871231261574,2.0933178374405577,-0.5028668347228181,0.7172783403683145,2.0466415145678862,1.432478361914278,0.4584701081555,-0.49621746061127764,-0.005319977179384953,-0.550449289605813,-0.7935088630129905,-0.16136921942261606,0.5534398022723522,-0.06839402632869061,0.9246660532080844
SIDM00190,0.4411913533508632,1.9460985645954563,0.8131768498383124,-0.030766885859486153,2.1787548048213408,1.8839468662232735,1.6884430898202147,0.8984732510071448,-0.12084503628755153,1.1880278617865832,-0.2726656317630574,2.456247639356192,-0.42105866643104717,0.5890814472103151,-0.3951577060050459,-0.01839481979751821,1.302670156920959,1.5737365587231114,2.514376213291466,-0.63690828412855,0.5643730187830562,2.212348875305409,1.3443751030404967,0.1445715544000072,-0.22302393385711425,-0.18217920632836115,-0.12445393490730343,-0.6158950551270105,-0.04682212306927351,0.26383013856110515,-0.13905969578398214,1.1401558398979188
SIDM00542,0.41042827928846065,1.5857261332117285,0.29032452334786757,0.1664429470475852,2.0754180048573962,1.7874554973195749,1.2391110374893024,1.0978619927791278,-0.40203765902851923,0.6760526439983117,0.04645279773136427,2.554593853646028,-0.581065790315427,1.0071091105350556,-0.5070587854713247,0.30854095399863046,1.4629927131148903,1.2423476322915648,2.4069589633831656,-0.7498558940445448,0.6825450582455647,2.2205134831588245,1.2896672420789856,0.42693060689263373,-0.31720589420009204,-0.1296046717733238,-0.19422233775316716,-0.8526131649103654,-0.22449472687668046,0.2278957856872742,-0.08173653477810087,0.7442803258811516
SIDM00198,-0.050547072793390935,1.0717839089397798,0.4279913375123853,0.5089679735971926,1.9292530286105396,2.540192667026489,1.9389776502733376,1.4041776178721717,-0.19216067737425865,2.0654663717991846,0.4421837529294493,2.8474606265036715,0.17795653240927733,1.62714763187728,-0.3842100612975773,-0.5033182996780827,1.9232272884166703,1.6126145834421068,2.922879901592027,-0.5992913894172037,1.0322519327504158,2.181191987913619,2.269471701505311,0.6843660232959257,-0.29911671311259147,-0.14576032210605688,-0.43493146596738347,-0.6347040913422097,-0.09628826485467262,1.0744318436668292,-0.4937726117962622,1.1022381691976584
SIDM00269,-0.30699856794819147,1.333527019046531,0.1285560040194356,0.37031033014216286,1.5038221268244594,1.4580456753414832,1.4214986921180786,1.477289129627212,-0.17057488462598264,1.8227963882040066,0.31354270034314224,2.3357008846871525,0.1463440243725944,0.5426340437396223,-0.636694295733761,-0.06686017263419385,1.1605300301014951,1.6874673166964078,2.5985229551298827,-0.608048958211149,0.8550892273896755,2.024391293744229,1.806619696909728,0.5246301418336687,-0.48321688528142526,0.020500725128860458,-0.1411754308915341,-0.7171088097540803,-0.15296267825950075,0.7534783793296563,0.18768248489241765,0.9867415888246543
SIDM00621,-0.4908020793034148,1.2896278889274182,0.5639746001719587,0.31514129924905704,1.5827047808445596,2.7491811690532666,1.500420500931521,0.9152786008957131,-0.18859469674934423,1.4937454249153952,0.4687615954076891,2.6969221252353295,0.3998080980016927,1.4307494166208896,-0.6103618753334467,-0.3049916143199436,1.5616380320627925,1.9721419987890687,2.8244136731015694,-0.6911562874578429,0.5347711997073985,2.009550817323351,1.8987304384532824,1.1235388785942122,-0.4046267621675107,-0.2659086877795534,-0.09448919864467333,-0.7756492435336548,-0.12948582917720758,0.6794338385814879,0.13328318442758308,1.5117018620196623
SIDM00599,-0.4081324513560186,1.1719434938925446,0.6479009719288823,0.14467124007333185,2.1857011088911014,2.195568742227836,1.3838614840589885,0.8490425978528461,0.05008005578597452,2.0918563850837666,0.05369987951729923,3.2034237106725314,-0.5119369367673492,0.9779851078222983,-0.24881053103334136,-0.19267902482717691,2.2601187423892406,0.8433813200883592,2.726363115832004,-0.7435836397361608,0.8470076903575833,2.146397950320635,1.9288823447474175,0.6749259910493178,-0.13601784797997857,0.14878318379639463,0.06793607008025034,-0.8079347597747094,-0.31870480316217425,0.29833232436544715,0.02282707767458373,0.6287551331854248
SIDM00118,-0.15587528121541772,1.7911394461931556,0.6650081304913776,-0.02232004815435084,1.7834238524099826,2.468498577070724,1.5521751506088586,1.444178063029098,-0.10133057597631974,1.6505059799758446,0.5160498556528219,2.8812134330302395,0.2928219013032137,1.104604966341451,-0.21864325353420613,0.3179035299259361,1.2704126652249506,1.1825875217816477,2.6710906014433875,-0.5430664430562134,0.7209041266157058,2.0215075535357667,1.6630903710153837,0.5344120730436969,-0.3054492637190063,0.06085975616740657,-0.46337649921301477,-0.48456352892111015,0.22587859083045417,0.5596748470841292,0.16489578103734753,1.0818445854627299
SIDM00596,0.2011324429169734,1.6102851761141168,0.41059822017554554,0.353841237441671,1.5116058001977997,1.572724446961639,1.8344712372611884,1.299147614497341,0.163892341457808,1.9660939142376088,0.5471735348479829,2.9224111058402205,-0.07924414000526031,1.6544855962632046,-0.08270804625211119,0.5162405776417867,1.331870280812669,1.754054240898191,2.3004880915604806,-0.4836136431619534,1.085583454499392,2.3461863231891416,1.6946464174947529,0.8387002038931436,-0.4730520615456232,-0.030285472718892304,-0.4176487395359226,-0.6478831005745294,0.1432954051639921,0.7987600623655705,0.2674903200816669,1.0608856701322147
SIDM01251,-0.25837774977848327,0.8850814353836075,0.36212862733171186,0.9111607796177557,2.0060731456250727,2.0245923243132906,2.1357734158084827,1.3941361383218929,-0.23514270127828196,2.1177730812505815,0.7217666841207904,3.1341171762890645,-0.5817963459056399,1.3538037397809795,-0.35771198816486716,0.413265479512222,1.8917742272424853,2.19850882484027,2.0806440804027995,-0.7106211255486545,2.0259862782286,2.7099536686549315,2.057184736218672,1.7243405661537214,-0.21637110015615563,-0.14366404670654379,-0.1584397755019673,-0.608496487376462,-0.03238626200674804,2.0203285425784747,0.5855694032523245,1.413199578252968
SIDM00197,0.3633934885693528,1.4474120060363782,0.46924099145322423,0.2751439910693465,1.7649052862284167,2.3555927361707045,1.9172747559925953,1.1500497728057724,-0.341879896175826,1.92185610710636,0.49491111205246696,2.666881564946358,-0.21823172433851187,1.4615967532689018,-0.4636840404624659,-0.35401864311638054,1.5523841916660022,2.2491665326068735,2.871567559432223,-0.6546161333409277,1.0597071276260628,2.4152270500203508,2.3189176854902382,0.4279302126803742,-0.12971797578689204,-0.2522211949628804,-0.07835121729685705,-0.3976865768215625,0.2646336701881889,0.8533700382786737,0.1313905759564046,1.7560487824791333
SIDM00810,-0.03703951253794271,2.006324685865044,0.7140766490367201,0.08730087282185203,2.0320325900589054,1.7062452069525884,0.7429415673662221,1.4907588292964524,-0.4058133523893562,1.661500136765161,0.2579871571873925,2.3882465836538778,-0.8733981438509832,1.5439744238657214,-0.5587561911308875,1.0409169002434486,1.5058403252255048,1.8899775729367898,2.5747028847223015,-0.4719234236848099,0.608973324824202,2.2946631668684407,1.2763894359158003,0.37680184856853766,-0.5338910517653831,-0.2059815025944021,-0.42755249556886615,-0.5641804775606145,0.11508783474537138,0.6137166537262684,0.20279400671050438,0.5212862912268895
SIDM00174,-0.16671277781476126,2.0104668116094317,0.593103488855361,0.4971485380671151,1.6456136356984319,1.5845001464837607,1.3258502187405514,1.8475030295549668,-0.316642341238392,0.9489107986250142,-0.39865131461082026,2.065605020571321,0.05993249888580473,-0.17873241531614384,-0.4371019491483178,0.5991400853788371,1.145041675371484,1.1078189960842564,2.6842927421306113,-0.40750918819858184,0.11042575309373667,1.9112194812653092,0.9693542897189165,0.12194602545974159,-0.4876931482114156,-0.24422906752821874,-0.4326378288276032,-0.78110395696422,-0.32846707561208593,-0.43345518880600975,-0.06619063058657969,0.4337945813956604
SIDM00487,0.36840108891041684,1.6843461347826092,0.36754270111219667,0.16431372746937384,1.9312189105976145,2.3450600093246017,1.5699026996550391,1.430946078352558,0.20522435040378342,2.066815902001567,0.42935748395326717,2.8027683872224034,-0.3066078615000365,1.8118887513820119,-0.11883764113781434,0.04971106149922024,1.7615791912079215,1.3008245426576723,2.8036794645800254,-0.5686956911050338,1.3155983749980595,2.49704842760261,2.028766008362618,0.5445083522648848,-0.3200113072456738,0.2151274401556614,-0.33476497685475487,-0.7213687422762026,0.23303927797610835,1.4606828485924521,0.802746460109818,1.3175948449435186
SIDM00263,-0.054092407336031274,1.1311163674677847,0.320755081501865,0.25742557658977866,1.2055379518158469,2.026542915496742,1.5105689437992276,1.5724883080492322,-0.3290199442323168,1.6232358609966246,0.33523803067298213,2.7450637400219406,0.80640640399703,0.6969135049787738,-0.3721359552353993,-0.18105590562790444,1.5545028263472673,2.0723221807910432,2.298756127290016,-0.6158786587472768,0.953849529568162,2.0621741973128738,1.7379617845891382,0.6711187337758029,-0.41752833917678606,-0.23103944098963475,-0.11587848379455702,-0.6967248737087818,-0.09590070150532333,0.4854709978306315,-0.07762648359972517,1.4762121867926599
SIDM00277,-0.03406381609137015,2.0899804233518466,0.2831182634953101,0.32320095192780884,1.166264355288478,2.7797229783569115,1.6371271957122855,1.594993339965774,-0.2322320712458815,1.1644927983821534,0.34859235087477064,2.433133320780594,-0.8536597098343573,1.1330561007969882,-0.17704150270512192,0.18553159931566046,1.066455563271304,2.0814724558536915,3.1541707664647727,-0.5302932849149812,1.1331735222298742,2.092519108206293,1.727921924206582,0.7776800700564103,-0.3637881418788096,-0.18714340953127914,-0.05154765108637006,-0.37730382733570134,-0.09933923926137213,0.6414164666539551,0.3584760737900649,1.1053563074838275
SIDM00592,-0.16947819715648968,1.591883107409727,0.21912824079250742,0.10222306071722376,1.5506106572012055,0.9536364790644388,1.354806840044281,0.9641861856542927,-0.4718888792135818,0.6401282965201179,-0.08291604641314548,2.257830737410339,0.09834631974015598,0.3076563621380829,-0.4026286872524777,-0.4206828043830601,1.3483300467570853,1.5834848364276308,2.142792120597894,-0.6033382963805777,0.1426593353011647,1.944587350863085,0.9519570521194975,0.07842361455612659,-0.4282068022542597,0.10985474488365668,-0.35274813646139414,-0.7403360256053074,-0.44916572544221844,-0.3682368271786931,0.26267448732082127,0.3168778394975345
SIDM00496,-0.05870402010305124,2.0302201217477256,0.3229870308343676,0.28022671649406133,1.4877835824706136,1.0832139272762762,1.4260631375231207,1.4388293012798807,-0.10766428236230212,0.951640367916992,-0.015346491131395164,2.3243536689079662,0.7867310928767959,0.6240828183167999,-0.15461236730761282,0.8491318865326971,1.5291247483922186,1.5894915349124783,2.771815633655169,-0.38303152761635384,-0.012251703601241126,1.7510679392272217,0.4112933742993957,0.3074251637687739,-0.5432622879157935,0.17382959717970453,-0.4438252429827709,-0.7638290281833493,0.18648954748738805,-0.3533698878381451,0.3975872359981736,0.6699704408388397
SIDM00793,0.030434722476942323,0.7437435115658518,0.4680111299950069,-0.004083180969231963,1.7221328381162255,1.760172884252402,2.245830033242326,1.8044515026382149,-0.3807347860276488,0.7561440604646551,0.20142551769927283,2.5115378396445003,0.9638883300768761,0.6106803738072019,-0.5866798335317751,-0.6316406423462891,1.6072999555689942,2.0414684803942205,2.4227423322761465,-0.6787442884710546,0.5912549732227745,2.107651189271078,1.7243803535273965,0.44026266216043236,-0.22079259515765817,-0.15835546163755626,-0.45090375142078015,-0.6409057936465327,-0.30169139639355114,0.35154085054686157,0.06952217984337344,1.282074253403547
