,F2,F2R,VWF,KNG1,FGB,PLAT,SERPIND1,MBL2,F3,F5,SERPINA1,PLAUR,F7,PLAU,F10,F9,TFPI,F8,KLKB1,CR2,MASP1,C9,A2M,CR1,F12,F13A1,F11,C8A,F13B,C7,C8G,C8B,CD59,SERPINA5,FGG,CD55,C6,C5AR1,C5,BDKRB1,C4BPB,C4BPA,CFH,CPB2,CD46,PROS1,SERPINF2,PROC,FGA,SERPINE1,PLG,SERPINC1,C1S,C3AR1,C3,C1QB,CFD,C1QA,C1R,C1QC,CFI,SERPING1,MASP2,THBD
SIDM00287,-0.693542101156063,-0.8894436165912856,-0.7044948380698662,-0.9136746423712507,-0.7915779298858836,-0.6715090057382799,-0.850280498516193,-0.916283476163286,-0.5499165892095058,-0.8361561008479079,-0.8886191796979311,-0.7680006196434367,-0.7477141580287187,-0.6801495822864358,-0.8257628028820548,-0.8818858061022212,-0.675931157258495,-0.22489243526025685,-0.5882151012769201,-0.7633642472826083,-0.7440981200397022,-1.0419732151193593,-0.6683419775979611,-0.9357431459949693,-0.24331712113910361,-0.6601157788078491,-0.9302728416082633,-0.7514941750143851,-0.9579092343250207,-0.8790639612053771,-0.851720028838068,-0.7650940943521263,1.097631257592396,-0.7316703023900711,-0.8041451983801646,1.786566758232544,-0.9764393087315361,-0.7932104666247034,0.4827694252671318,-0.9435784580443807,-0.8188544720275984,-0.8813054251669167,-0.7364513220200396,-0.6251833469230311,1.8335888344842999,-0.5103744614751196,-0.5299324148529937,-0.85925207541828,-0.8802952666252627,-0.6850799618329724,-0.8723115532793673,-0.8750866572156702,-0.7742935260510906,-0.7972007423261878,-0.8521402528802673,-0.8894791459821901,-0.5272429767728765,-0.4531622517550503,-0.538809801751924,-0.9118602683054869,-0.5764695294847321,-0.816045301002368,-0.7017759823433715,-0.694707268339852
SIDM00501,-0.5698928071249589,-0.7830509976126802,-0.6576268695479369,-0.9431714736009724,-0.791339613978829,-0.31370084862913533,-0.82328403947352,-0.9597283312883067,2.9392438371273895,-0.7774201775044722,-0.9174845729756843,0.7730516384788674,-0.808274482370956,1.3182425804321642,-0.9249076807613069,-0.825498780267746,-0.530334452187875,-0.3661956561855193,-0.5603499835059387,-0.8279334708911251,-0.7743881342541399,-0.9102630699330156,-0.7664665755035976,-0.9086894346965083,1.008135658068621,-0.8710601967004058,-0.927579830609632,-0.8409396685087958,-0.9111510996544686,-0.8287888107074507,-0.7627568167965755,-0.7269570735132437,2.429569559734411,-0.6788549619812445,-0.8476445115174461,1.730542504463389,-0.8888120846863276,-0.844867400532257,-0.2883731933380826,-0.6117242509447538,-0.7673548299636697,-0.9590198441876037,-0.6022743876511482,-0.5722201261218078,1.435237317189291,-0.3365421939839371,-0.5197175517583573,-0.9325618288906384,-0.9638521242509417,0.30302355463379826,-0.9212259892045581,-0.9366146857639066,0.11248954812444183,-0.9615358201835776,0.29409067482526247,-0.7956108644106729,0.6325920338617826,-0.372521638691317,0.34107505320662684,-0.9105160330901659,-0.5234534439282046,-0.7901640506152133,-0.7816899248480105,-0.36832738401406945
SIDM01237,2.6655600736142233,-0.8340614755071284,-0.7065586469947464,-0.7510499204420003,2.8179467852733264,-0.6347579032335449,2.642694747750906,0.16326397155367123,-0.07069292136138,2.1259614297391085,3.3838930284272477,-0.684816317175108,0.036368442433800025,-0.4910346746056585,1.8127947061318874,-0.8513449101425736,3.3569848520037855,-0.4543269422545135,-0.5804806154430417,-0.7648409207595865,-0.5406754282706374,-0.918075362131148,3.92779774389494,-0.9615085452875074,1.1149435358419029,-0.7672841787537809,1.2097098877589962,-0.32379757909723517,-0.6473107950877479,-0.8386787295084631,0.4304989171001538,-0.6344908692937984,1.818453576946415,2.9839336962240313,3.0175479846008426,1.9282706016037825,-0.8852327230916841,-0.7367709212009907,2.1066023718677536,-0.8436666956596349,0.13714161351588994,2.0019085062897473,-0.8040069407461429,2.06643864956893,1.7784905236430875,1.1501328928247088,1.6584318939669354,2.668895057999211,2.657413430113406,1.4909017600022842,-0.8259200431463707,2.6891467174529535,0.4191123034154311,-0.9169062517334491,3.670470391338168,-0.7599371149854214,-0.14808347179301176,-0.3081904987072413,-0.6812524960212412,-0.690436269408498,1.6998519693057674,-0.745813566985852,-0.3396009284013785,-0.6680901765169259
SIDM01228,-0.6025324841159501,-0.8007769207231595,-0.7695778402445367,-0.9519830678523769,-0.7904253522943959,2.0799696904197393,-0.5376830035688294,-0.8151376978659849,0.22627675130848232,-0.8584654307152052,-0.9669119808567009,0.9457550135445102,-0.7572210528342734,-0.6900485374275567,-0.6686403587631409,-0.8539136018216199,0.6212292815054421,-0.4938099506832783,-0.696941091402019,-0.7813677147179101,-0.7754636583021169,-0.9527318353880831,-0.7796172526787863,-1.0008063415226742,0.5511794168363181,-0.8477576368159644,-0.9049161909946528,-0.8038075907456891,-0.9809966864104528,-0.8362611714608974,-0.6940669123531102,-0.8821454732100824,2.07996394994596,-0.0947339680019215,-0.877397757146237,2.816271372284214,-0.9104067460666271,-0.8684295779446902,-0.19731601040407154,-0.9788781787226325,-0.7876067922084476,-0.9003377411310278,-0.8593018818018353,-0.7058775524467932,1.251100228101448,0.09832120625739112,-0.7816537624944929,-0.9494335644984676,-0.9064451816414906,-0.7252546160401009,-0.8661677311889435,-0.8532002412985491,-0.7966784233439511,-0.8640878754782596,-0.8648964628742086,-0.8551972445493781,0.6815370314183443,-0.31329623603199613,0.0909098228976328,-0.9518714631008862,-0.6198879949494389,-0.7154468503098704,-0.7849733247787666,-0.7953307151068886
SIDM00935,-0.6439333041418528,-0.9545072216943176,-0.7910053716657139,-0.948658208466135,-0.8140122527993857,0.3230327171379509,-0.7820540723653593,-0.8843604970864962,3.0113129236060336,-0.8833161689346601,-0.4364434032832603,1.1548443229272882,-0.7963719970929023,2.0468279153940525,-0.9140056508448735,-0.8449746506576484,1.32806312547504,-0.47555923774062,-0.7255630624624597,-0.927764794492494,-0.8182924294142303,-0.9526095650852273,-0.7904268956059973,-0.9208005034588974,-0.2167534576352805,-0.833202466899365,-0.9291952078899588,-0.720319343958183,-1.0069995011861468,-0.8644951194580204,-0.6812742173034481,-0.7755332779160814,2.4850590880947854,-0.6721789707660238,-0.8098346680380523,2.678064664949184,-1.0637339120394724,-0.8795698851682897,0.17779630214477132,-0.399123862035917,-0.7748606780703959,-0.8726806694265463,0.7341234842053972,-0.676292172087123,2.0111163700977293,0.5057755066229721,-0.7198973183447885,0.2573511553901771,-0.8855614347791351,0.5376363930923812,-0.9041995262644137,-0.9758203056713969,2.5849592242745714,-0.8893523723455623,3.2209348400732,-0.817422303481718,-0.33516996876167243,-0.4587087680274712,2.2110336050267545,-0.885289400249467,0.06174213616771016,-0.557153473744339,-0.7236613254466971,0.690153004370018
SIDM00954,-0.7401564395810859,-0.8227212719338118,-0.7991874455139285,-0.9414043550684837,-0.8416677488026709,-0.7430150310843517,-0.7854401780437796,-0.9207871304131724,-0.11748882854390995,-0.861041251334184,-0.9545713892368217,0.723066685631815,-0.7872991572647573,-0.5391030954791167,-0.900154816020512,-0.838615048547633,-0.7406194613979272,0.0340178465262935,-0.578408022909429,-0.7805148339239348,-0.7735215722301384,-1.0079588491778393,1.8941119038572294,-0.9925604503864021,2.0898783875511353,-0.8340715925983668,-0.9546692342993788,-0.7842081845250369,-1.0147466225298116,-0.8557430953651282,-0.8147661020796295,-0.8417048700781129,1.5718653023184421,-0.7287531718740087,-0.9279423814784913,1.2098028515102035,-0.899918084940653,-0.7944998463366092,0.756195120155996,-0.2726179625373837,-0.8547775652506377,-0.9734412906152953,-0.7723765954590794,-0.7440462335376048,1.4770295227385977,-0.45574359534026937,-0.7639637736599071,-0.9938857388558974,-0.9304574031278962,-0.6632277469845932,-0.8365810865215612,-0.7040636496332335,-0.8124008265395881,-0.9389748420512265,-0.7276677644205352,-0.8856653746835937,-0.39966962878164647,-0.5746697660142892,-0.21591237740944463,-0.8738830061623469,-0.6200802026598604,-0.8799597845141763,-0.7571161143851036,-0.39357007334565225
SIDM00951,-0.6004442407076606,-0.590085999395076,-0.7178627794150931,-0.8684677392062707,-0.8119033512112434,-0.6371789667485536,-0.7384649122058112,-0.8698982198104167,-0.6590432286449159,-0.768763529230563,-0.931042446057721,0.6278436433334792,-0.6853905825258866,-0.33021745298325367,-0.8543072421328591,-0.7412283721901175,-0.1294252636722628,-0.4288920285633168,-0.32238567051732225,-0.8343597870799533,-0.7172890956548256,-1.0091904394064455,-0.565944752000048,-0.9687533222345368,0.16434609645699172,-0.8743554461072229,-0.9172167457673525,-0.6856919027729064,-0.9235857294464052,-0.8063575301906019,-0.498486066991571,-0.9391306181841281,1.6847001982752927,-0.6807127960006483,-0.7494439331972307,-0.04975869206832858,-0.9106980009006955,-0.8204741730029435,-0.2359061239761931,-0.9017754845322236,-0.7449072213583319,-0.9102365576998043,-0.5128048930428781,-0.5337862895956373,1.5864215194658309,0.14537812292330138,-0.6851455539240968,-1.004857205773914,-0.8817168193706423,-0.7394222927828853,-0.871144996352,-0.7842610756372815,-0.6338905685843818,-0.7387873898614371,-0.8334619429361642,-0.8210410822244539,0.06836612838914151,-0.3282797954127852,-0.6186570263380037,-0.8952490996867726,-0.6265164548471068,-0.7658897332031372,-0.778217829673713,-0.6982438849364474
SIDM00948,-0.6381633330116643,-0.8602300194685162,-0.7416384391576206,-0.9536865868966236,-0.8018562902912644,-0.6884880418324889,-0.7984151195745703,-0.8569441258654754,-0.624139277023623,-0.8103269465754821,-0.908410604629865,-0.7841891265950846,-0.7327924765156218,-0.6691708180468169,-0.8198892929621275,-0.8230530922443395,-0.6388721484513717,-0.3544294489724061,-0.5399599315423752,-0.7560361039947026,-0.7729912556009877,-0.9061733533147054,-0.7674074644201248,-0.9711006511821275,-0.19638491232976765,-0.8922132395805068,-0.9522527457914778,-0.5537470816222746,-0.919740506406817,-0.8391403883149379,-0.7400401839971267,-0.7280468266134943,0.04284200685514213,-0.8221150353550322,-0.8243393007864831,1.9554453461549268,-0.9056211876316071,-0.7556384487697714,-0.17362830047862562,-0.688213203239566,-0.8378714206452795,-0.957633952969192,-0.7889515500926267,-0.701598312556249,1.124959406111447,-0.5089683948492899,-0.6712054903879342,-1.0038011175769745,-0.8530663209691726,-0.7295342410890302,-0.7872383884756728,-0.8552589831889629,0.0024331823624930177,-0.8669042654318337,-0.7721260545426449,-0.7958561457895553,-0.7346373636854218,-0.47491060598665785,-0.6386626581582244,-0.8729518193706594,-0.6268536487066795,-0.9333390169691306,-0.6541166267883395,-0.7043177553922629
SIDM00203,-0.7176728416179602,-0.9031433039415924,-0.7710296459342065,-0.9446595274628838,-0.8711296413942169,-0.42209636037455217,-0.8172349328460163,-0.869508926706501,-0.587651429556765,-0.8924938767107266,-0.9527546920515495,0.14295808378361072,-0.7828312236285988,-0.7142612136631227,-0.8982632516298316,-0.8325003510736669,0.8050312483418304,-0.45107417492764795,-0.6377550332209558,-0.7548316687170411,-0.7571813315109994,-0.9447484952018342,-0.6509793094511541,-0.9501779528103275,-0.4136913735115634,-0.8239183069084375,-0.9516067206819191,-0.5508260435583648,-0.9260511115542696,-0.7907778872823544,-0.7890162573346252,-0.8034883753023128,1.5705808904355942,-0.8789580401024063,-0.9109415640621221,0.676688235624645,-0.8778992767036328,-0.849728710752933,-0.2320458235183619,-0.8237789627558921,-0.8312271627517246,-0.693791070452771,1.0379378029016806,-0.23884082122446984,1.572389365989645,-0.1131816838521784,-0.776315908070543,-0.9702827606150666,-0.9146169256738529,-0.8183464806797576,-0.9278065119293242,-0.8941212602141712,-0.8635696674678341,-0.8386375576039128,-0.6559058366148962,-0.8849224939428517,-0.19279645747323249,-0.4533600474886052,1.2336666178060673,-0.8558010856159969,-0.5935894572553232,-0.32098702631115583,-0.778758696964676,-0.7457511030756597
SIDM00896,-0.6086305961440699,-0.34437001966631664,-0.7098586801868881,-0.9337611752197673,-0.7691183918988662,-0.6309340559570591,-0.7611199239782728,-0.8861820287185017,-0.537668167575648,-0.6854695358027068,-0.8737779783319268,-0.5954904888460716,-0.6874423269280948,-0.6485312066934208,-0.7589700468560322,-0.790807369214942,2.1813212194948335,-0.306183667461542,-0.7845685132699949,-0.7530490298754038,-0.6919723297916455,-0.955999817996999,-0.5644444141509708,-0.9174132985345099,0.3201334733002364,-0.8337285397589924,-0.9183947773023275,-0.6057386312222266,-0.9335020185675177,-0.8480088191262954,-0.702884756347474,-0.7854449457729972,2.710650255417331,-0.6957009995080136,-0.7883280430535083,1.0159463723341153,-0.8916174868284749,-0.7257278798574066,-0.6821547522445066,-0.8516142116133215,-0.7728187226345435,-0.8796448145171031,0.30668431566460064,-0.6090627495898416,2.02397079413563,-0.4810016155840344,-0.6417830131672615,-1.0159882701766405,-0.8656036465512746,-0.6800694783503051,-0.8022293250254998,-0.8518305934849182,-0.416166984733907,-0.17691689497177102,1.5898148124909623,-0.7953184214118889,-0.39718645169801126,-0.3110328797217866,0.5133849923589047,-0.8791252486874896,1.7156795701468024,-0.8383245225572323,-0.685855930214171,-0.7069513433753785
SIDM00285,-0.704765741716321,-0.6672145541301828,-0.7938120941189212,-0.9678875718081323,-0.8464163829932733,-0.6592252547729777,-0.8175529151418802,-0.9434025949719359,-0.6228628301289185,-0.8129446991426317,-0.9466458649514763,-0.580049761571793,-0.7559770895002557,-0.8013337415708769,-0.9255605921186071,-0.7806198032067259,-0.7088791069075727,-0.45268750139918906,-0.5927283589557975,-0.7956175268620445,-0.7891056515040524,-0.9977833313668629,-0.7423424768227348,-1.0380280438121348,1.6056605104093882,-0.9151955417370328,-0.9476981011818896,-0.6033161916200996,-0.9765771019206465,-0.8427804928065585,-0.825480534177692,-0.914246409131077,1.2709320497366678,-0.7294211254671379,-0.89311979295976,0.9767466952517071,-0.9746127016074775,-0.805045931223772,0.31643674937897626,-0.7945349659147976,-0.8683182346768739,-0.9557015100114961,-0.4439849515391794,-0.688012041976759,1.2771928890130595,0.362189657700942,-0.7837081374822463,-0.48631363776197484,-0.8907685819451834,-0.7517066197421716,-0.8598954803033616,-0.9242281293507634,-0.6864843629923341,-0.9660899127333993,-0.8000602944198664,-0.8921497705738225,-0.7892521387999242,-0.40183632685705056,-0.8109138739959004,-0.797422466975883,-0.5008254782137677,0.20790189622880323,-0.8381994900227244,-0.7918767609226305
SIDM00930,-0.6381653879712504,-0.6615293173689605,-0.7503065402163611,-0.903826998867385,-0.7775915841833695,1.0979744284046582,-0.7586163993619317,-0.8918976661588334,0.7455743830727148,-0.7984181633165629,-0.8728173455155839,1.6673937180606633,-0.7901205461702487,-0.12320894849277074,-0.776484450231951,-0.842249849055605,2.396373362962262,-0.29804983594277457,-0.6703233435267502,-0.7288172563966943,-0.7762001415598713,-0.8994004452021915,-0.7023569901209665,-1.0103863695891788,-0.2366807285558772,-0.9425497363361763,-0.9881985486416732,-0.7732293966743445,-0.9266879801438863,-0.789408800276717,-0.8594052009586961,-0.8154655321586741,2.259183735356844,-0.7232724448769867,-0.8354735780183982,1.8831591287858265,-0.8438965204471055,-0.8180529463994534,-0.38876233959491113,1.070831000133829,-0.7583499642357555,-0.9876142157843725,-0.4530817927800224,-0.5445776229689541,1.3233690765673178,1.2645720124248534,-0.763434512023384,-0.9482572231826271,-0.8171920703650691,2.2102427157994478,-0.8428343819437869,-0.8131450872391612,0.7836325718554327,-0.6464917566102829,-0.2168653935124308,-0.8401443180404817,-0.9009250045219459,-0.244450507639929,0.9808244747036744,-0.8781095360796626,-0.5312749653453525,-0.9005241958312106,-0.6722064142959957,-0.6024470225618651
SIDM00205,-0.6363365270152949,-0.41012994242043443,-0.7930963310709092,-0.9858699615419697,-0.8225840490364427,-0.6724246106668146,-0.7949996553463452,-0.8825518347256349,-0.5619903715012606,-0.880250095329942,-0.959843526119839,-0.3841136073645802,-0.6890412895722023,-0.5655850563979762,-0.8357578840000273,-0.8898514447667675,0.9565757709903533,-0.3488108019353373,-0.7344719004592406,-0.9103277955277962,-0.7419402033213479,-0.9676134880059247,-0.6504467282429011,-1.002984800971644,0.6476175641205153,-0.8508796633429472,-0.9396235313895391,-0.5021797563248295,-0.9180771414758636,-0.7372353009089191,-0.7876137972000808,-0.8854616570645791,1.1324642223712078,-0.8225946143884986,-0.8923174121707531,-0.8492635633281865,-0.893881543224889,-0.900338479808691,0.4381711283001043,-0.9042850215650171,-0.8288083971839271,-0.9852828422789038,-0.5587479005681448,-0.49616922184023987,1.7677143010318512,0.7954353726685595,-0.7325712620191678,-0.9832896092911907,-0.8899588725962947,-0.6657043339455252,-0.8905476495077739,-0.8772815193385018,0.6012960290828997,-0.6846079095724976,0.8169018095847852,-0.7714136311835715,-0.5792515242515064,-0.22731982460611894,0.3847684277555506,-0.8361884678764206,-0.6182825404701603,-0.43767961904763736,-0.8050806230676478,-0.7854642070827456
SIDM00535,-0.5211988142774254,-0.9294241499856724,-0.6903216928921875,-0.9220407247964914,-0.78014445731307,-0.6493876220631466,-0.6080943759455222,-0.9303913659269197,-0.587050862667044,-0.7324402903784094,-0.9048424364239903,-0.7437823669363021,-0.7654259887032313,0.2668143931935047,-0.7404639292110793,-0.7551765148603642,3.549343472894704,-0.2471937638068135,-0.5608714829812279,-0.7767653093000004,-0.7118838072758913,-0.8737577489602694,-0.5494885755341276,-0.9270372938134578,-0.32182108947825855,-0.9023612423200505,-0.8935081969485071,-0.6396733628532364,-0.9410503823868176,-0.8242603267384306,-0.7174571627955972,-0.6933281295924929,2.0253001603414265,-0.7992900288290178,-0.9151934090187561,-0.3778104928363518,-0.8522990487778126,-0.8040032774736096,0.5856506248267875,-0.9500845282157943,-0.8762363233834802,-0.931277624961268,-0.7609684152970975,-0.7128495511209393,1.3291952029222676,1.7394580239543136,-0.5982927153902888,-0.771439682969873,-0.9126393811799715,-0.7079005730154915,-0.7963780530183582,-0.8563302175233084,1.6698007090077904,-0.7921652371435671,-0.536445575652772,-0.8614455341493903,0.8740897730612356,-0.28544219748422806,1.1500126535249682,-0.7872759600105044,-0.6438054166439547,0.8975918936716963,-0.7026983619529305,-0.6341556540057312
SIDM01175,-0.5959850228259217,-0.3632123424116645,-0.7284150277690518,-0.9163188782054082,-0.8823223146657895,1.6822490497535254,-0.5029868175210355,-0.9659991917464351,-0.23841336274169245,-0.7986704264786718,-0.8845941140107989,1.4093346133850695,-0.7845825616907088,-0.7400295208128148,-0.6980509905381317,-0.8378494643859927,0.7854263290008547,0.023903276141020224,-0.7692385015901739,-0.7914968176323363,-0.7861361977169872,-0.9193773347442747,-0.6777620931947014,-1.0143491182941877,-0.23513782172032224,-0.8557760118335475,-0.9776629319577461,-0.7072802931881949,-0.9676261076727686,-0.8506650539762253,-0.8772752756821232,-0.7498588624522284,2.347081780372146,-0.7433585037117318,-0.9093230068255078,1.4903165450394247,-0.8655790429295509,-0.7925756910702656,0.1370517914949867,-0.39003763630154975,-0.7804983780910905,-0.9557212899455236,0.21125486145663763,-0.7476777810998468,1.6263571805116062,1.3944985818326179,-0.7266847775659365,-0.9693455454290386,-0.9104074808636287,1.0061871015986403,-0.8899287438659444,-0.8070727447227743,2.383798964985371,-0.6950907865608215,1.6768655291110968,-0.9178157904703474,-0.7822058788154777,-0.3266266578219416,2.1716036212035306,-0.7970690538123207,0.8794304457457578,-0.9080281040590831,-0.8201417114079526,-0.5069069904984053
SIDM00832,-0.6268213443360668,-1.0212265723387355,-0.7727457602048358,-0.9630709516045833,-0.8836756282030414,-0.7469285122087508,-0.5805451168907481,-0.9412045860664944,0.27009642305432796,-0.7226462157560272,-1.0279262576979444,0.14667711605870268,-0.5515339042153536,-0.7201045614536217,-0.6090518319038627,-0.8706576611839515,-0.1648229972653506,-0.5861112417562954,-0.7057839223586496,-0.804534052521356,-0.7398718705074627,-0.9928504555698722,-0.6843218040371993,-0.9046860206221725,1.2872567231625769,-0.8475631333219875,-0.9434543459265715,-0.6954525891216525,-0.8637556676481245,-0.8632143148080508,-0.6756306032782043,-0.787314956682094,1.8948642033806826,-0.950356375713251,-0.9273765722090139,1.2916965016777209,-0.8841736342784856,-0.9307017713189266,0.6886510876454489,-0.7285722962379535,-0.6237022162762168,-1.0154192560026125,-0.6477752389622687,-0.8206228818372391,2.0865594304081965,-0.46571182114448306,-0.7461882770022221,0.11177453478626202,-0.9305620438246852,-0.69885796459941,-0.8989354054087662,-0.7164614105615802,-0.8756480872989166,-0.8416160103401881,-0.8039847551005022,-0.8103340336805348,0.8622855909218373,-0.35881892994969605,-0.6506025918393766,-0.8218147406890878,-0.5568309179414,-0.900785756198022,-0.7683812134201249,-0.7298065252758714
SIDM00528,-0.6204616889034569,-0.8154056613482007,-0.6820037766035011,-0.8573539842569401,-0.8877064270522185,-0.7028744632651461,-0.7347684254761951,-0.921168760947588,-0.5214508349008861,-0.8180986727599885,-0.8617469709074801,-0.7623225380665476,-0.6607835704822453,-0.5988561297725697,-0.627585221164299,-0.8860647690161411,-0.6939651339569547,-0.37347462553286415,-0.7952117683152745,-0.7608074713292705,-0.8100017355594222,-0.8893262925952399,-0.6442982901874351,-1.0087067428792353,1.144301664762164,-0.8266632209774124,-0.9393076731051173,-0.6790345017942214,-0.9095807839959232,-0.8848122061689282,-0.7024384519130167,-0.902985093431156,1.768687709869833,-0.815250463517316,-0.9491804092948,0.5873341080712473,-1.01414508400609,-0.7777779695112981,0.2365346143229916,-0.8060050224023033,-0.8060686688329692,-0.916394310993681,-0.7669635196051409,-0.7109807547813203,2.0328241350721097,-0.34870871037191625,-0.7188770109128012,-0.6333286872301326,-0.9424865718455047,-0.6777421383939901,-0.9318765716277648,-0.9242495240814236,-0.3568734241965512,-0.8993010175234677,-0.8688498515699387,-0.8932922158702712,0.16291436616258162,-0.3977958051331168,-0.2732959708794302,-0.8042044055897927,-0.730569369974327,-0.7493661558978261,-0.6356889323959685,-0.3412553854601915
SIDM00371,-0.5723753704526865,-0.38233777847139183,-0.721188913884999,-0.9144484911989798,-0.7909491814202652,1.8001603798739985,-0.7744784269995386,-0.8999105154769996,0.43959864078941724,-0.6599270854670471,-0.8543203478411364,0.6195835422303917,-0.762038620459873,1.2789882097581287,0.08390115827580585,-0.8581724810467144,2.7267387615425456,-0.42050779779048736,-0.5485855110765636,-0.8209007043064842,-0.7681274162759,-1.0211325753755387,-0.7794271483834738,-0.8952435926764062,0.07365767878077516,-0.9519890657510175,-0.8964099294117012,-0.6864173658954983,-0.8835068066893489,-0.8030061023691862,-0.7893276269646632,-0.8266017397351411,2.70846612776129,0.21351741651883158,-0.8543457105995228,3.329751759786886,-0.9732098543072841,-0.8111424907364038,-0.7997887084905742,-0.9125804179987309,0.26030920508295696,0.0647289380946975,-0.7674286856521735,-0.7632600001701132,1.8448589564707567,1.1821384574166647,-0.6804374158112901,0.062377567669144936,-0.9196380065475804,-0.4803460475831316,-0.868568012373948,-0.9204235448945017,-0.645994076156599,-0.974123881640621,-0.8476975442524528,-0.86832742238437,1.4215256966818577,-0.19264856894849344,-0.6737859001294833,-0.9844374856743369,-0.4200486457125503,-0.8758851638294376,-0.807986749231507,-0.5654349418798665
SIDM00688,-0.6148018143032125,0.2485148431128019,-0.7161520733882539,-0.8985715001439528,-0.8316189127850454,-0.6693802503546967,-0.7148510877654553,-0.9069260329322356,-0.48387290939886607,-0.7962745050554265,-0.9244084166587467,-0.5447633926343269,-0.739298824610575,-0.6775466723738619,-0.8872251551539563,-0.7097480716083979,2.4196447597236896,-0.46137052589916755,-0.7154467129598455,-0.6832890680441612,-0.7209689461860267,-0.9689932078398023,-0.6791404026003789,-0.880588837419381,0.3072563830769786,-0.8511227682658912,-1.0128664764980535,-0.6352536102608952,-0.8770272846543522,-0.8188270187395665,-0.40857204002275,-0.806386786451097,2.4323975304509267,-0.7380042243804275,-0.7624157129843566,1.3153461962474537,-0.841577150893526,-0.8129702407982379,-0.4908438667530337,-0.8087280570238377,-0.696288613793356,-0.8724064922050322,0.8511580939498121,-0.6293188184139662,1.7054985480546412,-0.2827828494451297,-0.7296142545058912,-0.8758872394432841,-0.8600936086233872,-0.6258437830034033,-0.8179612782036357,-0.8105089692128079,-0.8935986284764956,-0.48558919436666576,-0.6778424507059557,-0.8337984222935255,-0.6196579439167033,-0.11744625995597814,1.1152946585079746,-0.8596183784255934,0.43177971399786613,-0.8399367543232547,-0.707205055459069,-0.5934878235790008
SIDM00583,-0.6307242004992275,-0.1800724181348748,-0.7378647422941635,-0.9293371579847863,-0.8562421159960503,-0.6446204464651845,-0.6909130246197975,-0.8810674379294012,0.23852935018646965,-0.8533671496236931,-0.9166597481626868,0.24658255778442795,-0.8072261273514072,2.292949582695544,-0.8762662902674757,-0.8633433241623184,2.204713512510208,0.49818549998454903,-0.705125172349217,-0.8099234531214433,-0.7945314668478641,-0.8831724519061366,-0.7685076181758551,-0.8994021420287116,1.2908259984839692,-0.723116939535797,-0.9434483253517925,-0.7802491952421929,-0.9662975751123923,-0.8407040554977769,-0.7331458169550478,-0.8121612672476013,2.71970256162513,-0.857493214383207,-0.8451007410817218,2.2545128477770047,-0.9740473864325558,-0.8481010568687344,-0.11144482462861935,-0.86249030746396,-0.8156413450909117,-0.9304458456569625,-0.7459817187771729,-0.7451034072946803,1.3040550546445806,0.46719738255538645,-0.757784931572454,-0.8829685175522504,-0.9158229088722142,1.8505091261752342,-0.8584650427286974,-0.8610628886050578,-0.8725159667154614,-0.8881353592531057,-0.7729981293668534,-0.9302933650858647,0.6633927670233439,-0.22336162522108266,-0.7198881231148997,-0.8351755198357158,-0.6042155073967697,-0.9076494023461186,-0.7376712895734052,-0.6119023095136507
SIDM00188,-0.6169635995163671,-0.7250530321256525,-0.7600223349515652,-0.8839060961360301,0.04489008316256404,-0.6571786891845551,-0.7711667729189838,-0.9753567522191829,1.2762565070430696,-0.7531868545741514,-0.9446481730635918,0.608728745297568,-0.7952885637808748,-0.6716273534313756,-0.7601598169274455,-0.8566930720006021,0.6574455581089674,0.23050584969930746,-0.6600237257559238,-0.7574936536774821,-0.7144855511825867,-0.9433680736515022,-0.6978820035759467,-0.8760623650921259,0.1809407248570525,-0.8497398593675196,-0.9761395235491995,-0.40053238534271696,-0.9094844309792978,-0.861291285418619,-0.6941916729786382,-0.6846987937636763,2.412770791046292,-0.8025643307412987,-0.7678497606652742,0.345710094658885,-0.9212590090090855,-0.8160856195840825,-0.5020759026774613,-0.9467127579904402,-0.6124640592664228,-0.9402806394252824,-0.6301903582490229,-0.7675883503348211,1.5945381284558808,-0.18009142018225882,-0.6727987167597913,-0.9721267814166769,-0.9298142370536239,2.5606372030704767,-0.7690920220897425,-0.7667249157209144,2.4185254638529092,-0.7993246168065108,1.0213664679990082,-0.7887909407760457,0.060121201466887146,-0.33882336510871613,1.2985571569496153,-0.8064311102910348,0.5394690231948008,-0.9647285101147541,-0.7356437599720866,-0.4006414111721984
