,PIK3R5,GCK,MAPK8,TNF,MAFA,SOCS1,SLC2A4,SLC2A2,MTOR,SOCS2,SOCS3,PRKCD,PRKCE,MAPK9,HK2,CACNA1A,MAPK10,HK3,HK1,PIK3R3,CACNA1D,CACNA1E,CACNA1B,PDX1,CACNA1C,ADIPOQ,IKBKB,IRS2,ABCC8,SOCS4,PIK3CA,CACNA1G,PIK3CB,PIK3CD,PRKCZ,KCNJ11,MAPK3,IRS1,PKLR,INSR,PKM,PIK3CG,IRS4,PIK3R1,PIK3R2,MAPK1
SIDM00808,-0.20466196935160383,-0.8680128113011917,0.01563204419249181,0.8887036768363806,-0.9037524642174298,-0.4714992859678705,-0.8578713540028848,-0.8001706136777625,0.059039840719633786,-0.995885472089598,-0.5426975146455211,1.3975502686189258,-0.392293316218726,0.4504104221681619,0.6977845367341183,-0.5173622019578384,-0.7866832346041289,-0.8143477217136399,0.9257063732422562,-0.5364889375174622,-0.9447596280904441,-0.8695326920480735,-0.8021462845321652,-0.6492559536952578,-0.8877581364897426,-0.7121275212130883,0.013680090081114597,-0.7116395110595223,-0.6751987972060072,-0.29800721538621844,1.2664125924450338,-0.8471768966995352,0.08615817961795899,-0.23569107664642458,-0.8602043729586395,-0.5995568778638884,0.8877596553640671,-0.6267831599596738,-0.7714916220802451,-0.625751837053306,0.8011259112506538,-0.2505670972321455,-0.7099924485707826,-0.3909763615925668,-0.3126549652751439,0.7613314325201707
SIDM00377,-0.856017544347476,-0.8142252621754412,-0.05699723327667526,-0.5234491999232661,-0.9033601416098378,-0.634950637646834,-0.8577411686853234,-0.8347324825125085,0.14220006421054085,1.2331684331586112,-0.6274718922948795,0.10093773898012036,0.24401746406142846,0.37813163564378444,1.0011497615729401,-0.690997677610837,0.019122416347505347,-0.8783877524118064,1.6110819396002076,-0.3964718077770758,-0.9076195848498829,-0.857909195081997,-0.8026175317826817,-0.6899947022158346,-0.6853214034106719,-0.7676178959070759,-0.25930072931748954,-0.3250044811277817,-0.721583193480669,-0.517215087849836,0.5720707021007735,-0.8130882055113133,0.06657352735052835,-0.3595019945512233,-0.7984847793514305,-0.7174856972517413,0.17996125543370717,0.19269428351058815,-0.8083610603699735,-0.5606957488709943,1.1292521316511028,-0.8902700842723955,-0.7739720965436401,0.23927316723270017,-0.3494396645920005,0.5421622771935033
SIDM00289,-0.5912929524147175,-0.8204005395444859,0.07300282139584831,-0.6846035315059483,-0.7768149713090603,-0.6215312198532269,-0.8364436934481467,-0.8443518808793855,0.1785135853296525,2.4799239583766806,-0.7793351335223722,0.2581998417671999,1.1055749232535466,0.6003659540185045,0.9178104356815906,0.14425386541696986,-0.8774738783712847,-0.7201887245358768,0.7830190626169692,-0.41231527664487644,-0.9132704732053911,-0.9248666364769621,-0.7155059423960644,-0.6792813923619956,-0.8498603181219386,-0.7295225309809077,0.0799530491083772,0.7694639754261847,-0.6731124606255512,-0.4340493458881958,1.804834168748006,-0.8693691555832648,0.02710329387102216,-0.050894915023773295,0.07322320628319066,-0.744575297779997,0.4776657674993872,-0.6121401036015116,-0.7242444431538796,0.49706359861552846,0.378557936775739,0.6468015775089831,-0.6057964333980606,0.9015387976551827,-0.43372615867992687,0.8907587541968803
SIDM00064,-0.73377484446879,-0.7859599205850791,-0.24617854193037286,-0.7733828591861036,-0.7452058836655564,-0.8044030086296732,-0.7725251313632112,-0.837960896226596,0.2597849104567164,-0.39684917548236637,-0.43350617903772026,0.18386878020401315,-0.08480735085634555,0.7018918628190556,-0.2762463439750537,-0.7717547826383117,-0.744931363846916,-0.8152133249791144,0.790323454248513,-0.30793173338703306,-0.9293054008792369,-0.8867638978055467,-0.7006416386545008,-0.7461867686474103,-0.8690289296119988,-0.8346688250791863,-0.117293816898198,0.06418150017204916,-0.7737446518530647,-0.8281563915333245,0.4345245821451878,-0.7835286287061913,0.1892158543413729,-0.6082799682450422,0.976791768648519,-0.772954573789713,0.6564182919043617,-0.2753650719092568,-0.7786423463655917,-0.44482866741473115,0.5803869314013066,-0.9027827028547369,-0.7766263908279513,-0.4104460761095136,-0.4315765480034867,0.5255672274116417
SIDM01097,-0.8088788365254285,-0.7775701625635162,-0.2939663776484201,-0.755836059273509,-0.8975481047213952,-0.6812803944828058,-0.8310813469864343,-0.8246306655048256,0.29941067025170204,-0.6381361389616153,-0.7085706948176769,-0.1972764648050754,-0.3165682143813117,0.7311713594591713,1.0279692270027256,1.4495302038202287,-0.03054196889995629,-0.8619208920215363,0.8506493625123809,-0.41376010747695613,-0.9359758170820791,-0.9389564776647,-0.6515287158918042,-0.637244411321321,-0.7665355309520231,-0.7392900161610986,-0.0694089533254458,0.9664420189154259,-0.73523417293432,-0.4622432762119125,0.9573153337522645,-0.7397848246732402,0.05286476518373327,-0.6779089454542646,-0.5077767116446673,-0.6777653156206676,0.4008388861237127,0.7542902713830204,-0.719294873514475,-0.2679749318442048,0.4955309251692818,-0.697905744474757,-0.7737590487520278,0.2579507539740188,-0.48607883675118196,0.7572260332145098
SIDM00350,-0.7506648371296484,-0.8637419766074145,-0.20124175017199777,-0.7942063307486754,-0.837214306661632,-0.660544857862046,-0.8365292341051046,-0.8767237130280771,-0.14900207811164753,0.1695147973323863,-0.6851218709953005,0.2145161012988221,-0.03852119546852095,0.346547543878429,0.5674185918930311,-0.7943168557167914,-0.678730173611554,-0.8064824779343523,1.1384564001660102,-0.6405597769507229,-0.9147649044121492,-0.8277430487418547,-0.8283471477196414,-0.7343208692359925,-0.8909170125776733,-0.8499228157648627,0.46306967712383795,1.0273285828030043,-0.7592675013971507,-0.5059723459427263,0.7608993832511646,-0.7750044681117307,0.6819766325710152,-0.7800521409470331,0.5896561922726936,-0.8260079035907917,0.12302788108816974,0.04603723207099515,-0.8125916393883285,-0.7211353721007489,0.98955741507165,-0.9419138079474587,-0.7698405819514574,-0.046272007854318134,-0.09437853951528345,0.7523858778331869
SIDM01163,-0.7524870650389354,-0.954036957618943,0.7444776647064983,-0.8143966448144979,-0.8271580320302497,-0.46190185571016296,-0.8078360506212864,-0.8571496087663176,-0.35931089819072104,-0.4545819913000076,-0.48525111865272297,0.1486713037052147,1.73205536405186,1.7557523769557735,-0.43926151707956723,-0.7453945352649387,-0.8422688813680038,-0.8078429233034361,0.9363492251124511,-0.5570265400579038,-0.9351029809373081,-0.813846711872858,-0.8804796499111845,-0.6556069041302641,-0.8704808736463808,-0.7989010494838966,0.3028956151136795,0.8002900724896342,-0.7941759921164678,-0.8443936928686878,0.8236957280154156,-0.713112163691268,0.43455069589792084,-0.5456154446563165,0.09868306319182735,-0.646498184727711,0.15421909701789047,0.053676066209581125,-0.768698735517441,0.025894277895618153,0.745213102053943,-0.8257500228420063,-0.6818939561130829,-0.46727715662404296,-0.2653417476402253,0.21025401867283064
SIDM00375,-0.7897983091121995,-0.882181359817556,-0.13055217683831874,0.05888140850767486,-0.8872504636866448,-0.5122534372726616,-0.8467323756701669,-0.8617308771895038,0.2523370265079431,0.5176999703949646,-0.6795035235791608,0.6184588084701682,0.2402528544221173,0.7749710145438318,0.7976783048739765,-0.577660238847127,-0.5160180117630757,-0.8766921076074746,1.364166767095538,-0.38209857137411696,-0.947907462416802,-0.9301220722964466,-0.796871627182112,-0.6961640693228439,-0.9482004407255578,-0.8019131309411466,-0.02935872961156727,0.5798831025235102,-0.7898811914719126,-0.7027547513852219,1.0295173085680733,-0.8231991034636335,0.29001689864304103,-0.785603317243246,1.3043351343145182,-0.7795384215360749,0.1101655710792219,-0.4796731867203132,-0.8275307057784437,-0.30684975958902894,0.5599790421923673,-0.9372596880742825,-0.7650511585291206,-0.09470056072916254,-0.33170942539963516,0.8109085031636242
SIDM00600,-0.7922047539165066,-0.9777662345803987,-0.2715167556504864,-0.5387601850819876,-0.8384932488670068,-0.7493569118539412,-0.8295480488755087,-0.8851697803811307,-0.09814948078261021,-0.16580438249702723,-0.6177025753882543,0.2297178852459479,1.601918002916306,0.3198662929546706,1.2259967272834704,-0.6618999683624505,-0.7505593942336733,-0.588092430662641,1.6155194952923673,-0.5181982993191798,-0.8974151237472122,-0.9150444478805916,-0.8441192058301936,-0.6960348144887937,-0.8526498675664705,-0.7621920369844598,0.24262609714915828,0.6649641489136672,-0.7849528664756341,-0.6709007138331534,0.9082548579262122,-0.8526758770278887,0.17783169854550016,-0.5889545063229795,1.1428682799783005,-0.6522059263947452,0.2475862735935981,-0.2937408550213826,-0.7271248171870098,-0.23430361553513365,0.6715452502091855,-0.9093545731972572,-0.5328823350405852,-0.37118936428966703,-0.4172105766548241,0.5462161481119229
SIDM00367,-0.8353382991729371,-0.8426695755935775,-0.29537919487572817,-0.7108690157086047,-0.8385196679627381,-0.4152671593084876,-0.7140177975225257,-0.8542282410948154,0.27227520246417564,2.317327145713667,-0.6960009847809123,0.36692629376053104,-0.12553358763212988,0.6363857091890496,1.0177803276009127,-0.591142179180002,-0.7171039667141408,-0.7013963915518346,0.8569070126436448,-0.7110789347957843,-0.9205788372708181,-0.9081668343503462,-0.7150400291098646,-0.6835742452205815,-0.8950514725654108,-0.8213209689136618,-0.08278424990550787,0.4199458976592329,-0.6693709067186805,-0.4012663974382054,0.6560760842280732,-0.7982116011384437,0.13680633887723825,-0.6440601496357365,0.5024058706801419,-0.7721117446855161,0.24773565710750203,-0.21276668385926406,-0.7237060709003659,-0.35393263015867893,0.36367958526485533,-0.8378547226147314,-0.7177585793862252,-0.7298748741791479,-0.4190686820740471,0.5591872825208978
SIDM00632,0.32876574657881164,-0.7068113162705206,0.8040326471064788,1.6274377925412427,-0.9873186068390652,0.07933290748719782,-0.8499850610447619,-0.8447982655629553,0.028880037281126366,0.40073012927066753,-0.7353344097397579,0.8931071487843206,-0.22333308943214547,0.6054286417495472,1.5411484161709774,-0.7158772335233305,-0.4580227776350152,-0.8502657156734486,1.0700095216997143,-0.5756289714818799,-0.9080083385259662,-0.8875052970068512,-0.7583487817761316,-0.7104491809290212,-0.7982555421862838,-0.7430061948979996,0.379470617512135,-0.5815961301849044,-0.6971870004001478,-0.3797466938382164,1.4979643623373138,-0.8576341706511589,-0.0398855768460791,0.1692793762154937,-0.7564840692043057,-0.7239718459103205,0.19598481787495248,-0.5385619633826119,-0.6457562616069467,1.0067551319556516,0.4348777514967952,-0.5397976145421148,-0.5584226101361449,1.4471581415014978,-0.38080005821377466,0.4890848488816382
SIDM00550,-0.7288491751264705,-0.8655261160836275,0.18132819970977446,-0.6750753791244232,-0.8114562241231589,-0.6478110372055947,-0.8564651423296494,-0.7991295587372621,-0.06573561331896707,1.3111305916032205,-0.735044158855467,0.3046382621930461,-0.3355387109821836,0.8438554897471973,0.47694757760600714,-0.774040862226641,-0.6917242237795362,-0.8082794047179902,1.8526610541702948,-0.2597535852463818,-0.8142482803402288,-0.9102632372592592,-0.844124644822848,-0.7918865242827074,-0.8652346388949522,-0.7677719997030894,-0.2782047727138586,0.9735737457872047,-0.6505782561819692,-0.5848158071438058,1.1444886511087493,-0.6897437202344306,0.6351792005604755,-0.6986947156378593,0.7318610161590787,-0.695701677076076,0.8576584043258683,0.07871773048669925,-0.7865731742940054,-0.4155357824362464,0.6496390924581505,-0.905953496510293,-0.6968299514765869,-0.46082571804044703,-0.33528324210093213,0.41716578392625636
SIDM00230,-0.267063870637114,-0.8611494460695175,-0.11412641633284107,-0.8096106098763503,-0.846912586370449,-0.737465100360436,-0.8304686177682216,-0.7850543678967715,-0.3172026838073949,-0.17598847878264356,-0.6855806034711177,-0.12553977323346577,-0.36565730511278904,0.4042870738942377,0.7710468977224461,0.5145684145627448,-0.7748871672722385,-0.835565930971932,-0.12558234748073982,0.028583949409684128,-0.20073701741775396,-0.8784993635864756,-0.30796826182097226,-0.5666661306193541,-0.8807524382673058,-0.830606946745357,0.09734513949709782,0.3564487563525799,-0.6172133553484168,-0.520304078399949,0.862812515188501,-0.785439170726446,0.14812318887539488,-0.7188093226795532,0.5504452036887895,-0.01174360428475912,0.15224365893512695,-0.7340904358464743,-0.7775869293521694,0.4376112127684032,0.1926698602080117,-0.9193424917708479,-0.7302452117228865,0.5675053307092992,-0.2642161373804914,0.5870315769936962
SIDM01206,-0.8504781998084361,-0.7480076512101854,0.03150666753844796,-0.7150125676821304,-0.8870228825778074,-0.8251175700858785,-0.8209706234481993,-0.7788973698043499,-0.11311579992418025,0.5710012238162879,-0.7895069600854254,0.08613364354317693,0.1238776786346997,0.20815917416078963,1.521120066664893,-0.7434342424483064,0.5234373733880607,-0.8439278033833307,1.3941967716287749,-0.139865554050919,-0.8402482982398017,-0.8774183034536673,0.09090728787272143,-0.7784088225460559,-0.870138077976623,-0.8086218342151479,-0.33535866427281635,0.3733611308497986,-0.5491079416660162,-0.5801029028569102,0.9300509022489556,-0.7886033709360386,-0.02925583262206954,-0.6957482102789257,-0.6788191172086229,-0.577453162036383,0.2105163462422508,-0.25612236575873193,-0.7205580803865935,-0.40711574063469846,0.6043353987741897,-0.8356226259105425,-0.8321747828985954,-0.5546791079195303,-0.5688146502898506,0.2345810304668718
SIDM00127,-0.847325034132162,-0.7985469453170568,-0.2657300207646297,-0.710561577623639,-0.8565335801406698,-0.6983006579449679,-0.8270814696002226,-0.8570508179883737,0.034027642603052646,-0.9472612229512747,-0.7388491559625954,0.06748917240732888,0.015539962766577799,0.46104208115616424,0.9516739210565345,-0.6971724058663357,-0.24977584013034565,-0.8649635507100483,1.1892599441356895,-0.4687668480288926,-0.9099276551775162,-0.8624927814289454,-0.7648294689568848,-0.6821362956628223,-0.9149239462378512,-0.8091609711765604,-0.12485433068771447,0.717115812259932,-0.8011215168986632,-0.5660312729810278,0.8825709260335238,-0.8363762174435994,0.45418272499063983,-0.8123227106808905,0.812234367839704,-0.7249597890715667,0.6329698316558621,-0.33125599782198767,-0.7008293734239713,-0.77275988464929,1.0255975984136863,-0.8239059152724433,-0.7830855711708344,-0.4231727337366053,-0.4064032953780139,0.6686048965073842
SIDM01042,-0.714998066169671,-0.8752914295187311,-0.2635835342882741,-0.6736626488732446,-0.8379144936282691,-0.7003435340562796,-0.7957107045034033,-0.7381584635981218,0.27693912247047686,0.9304347689300992,-0.7234861523313044,0.2969680517712583,-0.06286507660012389,0.6171908030670245,1.331524229461809,-0.6681850077874596,-0.25348849549626856,-0.7703951217256546,1.8455812226066919,-0.04938564364806542,-0.812123509004523,-0.9338613601480702,-0.6981298307954437,-0.6483126837594336,-0.887908910463454,-0.6250712440855253,-0.004320263793972835,-0.6848006317973688,-0.6860633671575782,-0.6599886973354427,0.45560174323917313,-0.7474830471472222,0.7884059351104703,-0.6260819956041072,1.261523761803831,-0.5218308342708033,0.6445817250383394,-0.5492188150461459,-0.6924499265862203,-0.22115605639517924,0.7111708605998508,-0.8851919244419291,-0.8005069007656875,-0.42481459743863903,-0.11863740321318862,0.7965956448958228
SIDM00491,-0.7328269895551257,-0.7734062790698134,0.022559067679245766,-0.609885012066493,-0.857284759004521,-0.7069559891758795,-0.8696469295857346,-0.8408237702607255,-0.02259926201690868,0.14131312173338006,-0.5684822446265505,0.1874067107318404,0.8369934731953049,0.24068090818555624,1.2192956148169845,-0.8022379239948492,-0.8065879525801026,-0.7564380782709823,1.5541449929876112,-0.596810042523299,-0.9137443515610434,-0.9152996186130251,-0.7934118848141115,-0.7141874351809995,-0.8291870203864141,-0.7924389532458074,-0.259435245857614,-0.7057051688796113,-0.7685627315004482,-0.5189159405676277,1.0439193775263462,-0.7140320631811959,0.06473440550312469,-0.4854679652535128,0.328760600778471,-0.808364415862574,0.44751500534926936,-0.017879961922712306,-0.6948739195139456,-0.6215912708445125,0.692078013620372,-0.777672957498721,-0.7650658287351493,-0.17046909154513729,-0.41062243081414673,0.22514486116436802
SIDM00488,-0.7786632579613628,-0.8863301332074683,-0.09738117051410006,1.1140071376596747,-0.9008978025624563,-0.686972761813387,-0.8837904964624494,-0.8753662196976822,-0.13363506804729505,0.6601733015955082,-0.7108328974318537,0.28565380034759025,-0.182078179507822,1.288446707372757,-0.06340367686145568,-0.7845398671298972,-0.8187783277530292,-0.8237212673149549,0.8941122101742472,-0.6500796141522823,-0.8819334679041108,-0.9030345091711005,-0.7987645577553388,-0.6287089486053937,-0.9213348326224168,-0.8065719075477754,0.09561665551640945,1.798166324994152,-0.7107082073727996,-0.7377638645259454,0.8654614706639044,-0.8425351489601114,0.26032493793035416,-0.578108818095249,1.5226018696253996,-0.801398666622021,0.09282286790410667,0.2508161527610393,-0.8204888552483534,-0.5266635269667438,0.443394086980895,-0.5411388549470525,-0.7774945035537346,-0.21732938434982912,-0.4931749725974415,0.4820004602979059
SIDM00190,-0.7753277860176346,-0.8326338326852339,-0.5253875794096442,-0.7583633766092525,-0.870836642867415,-0.7376681293471159,-0.8435748664818705,-0.8435116870613409,0.29956818258440776,0.19866864085547015,-0.7562705106655611,0.9286774101955787,0.37786834695847876,0.3419562873779425,0.6244254972606711,-0.7465774105396144,-0.7929268042647137,-0.8070829590498215,1.4221752338652365,-0.669385007481971,-0.9215963864219527,-0.8492953235252175,-0.7290375048060996,-0.7220550927505892,-0.8853696460340412,-0.7396845941790509,-0.11897152741031693,1.355249269506062,-0.8161198911094254,-0.5364100932979152,0.5616218255030668,-0.7636559297781661,0.028936473235390416,-0.4851739358602602,-0.02981550904168007,-0.6950246405752752,0.3483819726498412,-0.22696900227717,-0.7877536788210614,-0.3444056946004994,0.8517572171751688,-0.930001613614275,-0.7767787034231691,-0.10828747764253745,-0.32374147839026507,0.9807506523883774
SIDM00542,-0.7693542245551871,-0.9159196171706248,-0.3482747502375094,-0.7757813667426526,-0.8864561907360161,-0.5228113252129513,-0.8817988854622069,-0.7957207194596029,-0.06584303475968525,0.8349139769537139,-0.7856725707934524,-0.0759395900346567,1.0232042999244406,0.43255067517244866,0.8843672829281158,0.5847225227213567,-0.4857131176799492,-0.8520782383575886,1.1738213942572895,-0.47916664748442167,-0.8610321552246445,-0.890137542264614,-0.8385139744146164,-0.7517761479918111,-0.731602742546602,-0.783009761142977,-0.3977315802024181,0.36274609366746774,-0.7475058316749628,-0.683746226730604,0.8377568459308442,-0.7735821945494774,-0.41340841206264684,-0.5818128882074195,-0.49898213321602974,-0.8096083140411858,0.18371572712100578,0.30292370190402035,-0.8580355953505444,-0.44054359482023064,0.9574373858769206,-0.8415506655507762,-0.7520040785283868,-0.16188207191009826,-0.28994323938538624,0.6206650159980618
SIDM00198,-0.8102179126131276,-0.8799763256932369,-0.3109768172542262,-0.6679298805539786,-0.8031186719596517,-0.7637623291337367,-0.8363640174230673,-0.8497757328508035,-4.0538419037558356e-06,-0.5392658951519181,-0.6620323606911166,0.08065857091331376,-0.20883664506696437,0.43457741892756335,0.05208159030987444,-0.6552824539637883,-0.24365172007347674,-0.7623065231837028,0.2788233489064454,-0.20242202668359607,-0.9424879868013565,-0.7710198811271853,-0.7234351257545484,-0.7644739557409228,-0.824750710311553,-0.772566297610378,-0.10737279748285686,2.164194815075415,-0.7456195954162713,-0.44492745431656433,0.8749082451192793,-0.697019391329722,-0.18098592124991247,-0.4606680559665196,-0.5861265067187369,-0.7980571919419209,0.26347629437325776,0.4208572395785863,-0.8511644254682537,0.34815276032658726,0.8046331007170823,-0.5669068424249666,-0.7047738903205373,0.7767865728268968,-0.3374303607286156,0.5248552451265873
SIDM00269,-0.7317343593854837,-0.8561835104364961,-0.15068959881520036,-0.4842339192352426,-0.7692776091073034,-0.6643293354788193,-0.7808985512666065,-0.845099898896491,0.029275232575890122,0.6302695989174503,-0.7661018067896945,0.08314966335746875,-0.016464191776929826,0.3047198457371047,0.7538290744233338,-0.40902933567854155,0.2506355056722889,-0.7439835070344609,0.7379046055486728,-0.30188807701777964,-0.7925115190389266,-0.9161104738906217,-0.8432921896351011,-0.7448101703761062,-0.8563174459689389,-0.8041745683027629,-0.2543614405610406,1.9767736120959218,-0.7741963214332994,-0.6065589837498405,0.7688257120556983,-0.7269064164021538,-0.2310535783886827,-0.7141422071150465,-0.6189533852574806,-0.7970681174589124,0.1718686875466845,0.5584002945859429,-0.803174244913124,-0.005392446701912116,0.7473325891744338,-0.7189129027217691,-0.9129222422320447,-0.2252594342053656,-0.3120480042785531,0.7571712692532542
SIDM00621,-0.827355793751615,-0.9057544111492186,-0.5687763012098755,-0.8092701292508719,-0.8461898904675337,-0.8324230442015212,-0.8650897703229659,-0.848488190434309,0.09422950968510982,0.3174814931275315,-0.7399192357698311,-0.16014039525083418,-0.4617242907182059,0.15668997059398282,0.5246893836221496,1.5421645868615816,0.1640783849217384,-0.8153105156660764,0.3980411244710248,-0.0945947215664197,-0.881938000854991,-0.8514224701104273,-0.682016004483035,-0.699606462493943,-0.7363691445498624,-0.8204357841693988,0.024339146996443527,1.9445463253067599,-0.8078809461924488,-0.7219299761556897,0.4853520468898916,-0.7223641516664087,-0.7980388225347194,-0.7002555383845815,0.4555846294818495,-0.7716147613803467,0.4993683112265063,0.4095355742069336,-0.7801085387409223,-0.3080926066514365,0.747642694481259,-0.8819230840174421,-0.8699779125361473,-0.06575645521276827,-0.25867783344256484,0.5836704997283042
SIDM00599,-0.7589200171171745,-0.8642054990895458,-0.4292961009235944,-0.7295894099130473,-0.9136240658366613,-0.7754024790786964,-0.8577164531063888,-0.8157236528968904,0.20452921887464723,-0.9017327523569505,-0.6963164543798562,0.3776574635810223,0.43353391224187915,0.37061145195186673,0.8920306304804503,-0.4240455586501125,0.2656752168289137,-0.8238098101612616,1.3093403378010295,-0.2500720532255082,-0.9555374583572205,-0.9126895822718923,-0.7677773829948994,-0.7588630761701403,-0.5595049773281755,-0.8190000623409043,-0.3843272223997141,-0.8614985530982076,-0.8127565068037917,-0.41006474739188814,1.1416580389088722,-0.7258031794151436,-0.17305951370479367,-0.6488997085379324,-0.5777150932546284,-0.7093105971317878,0.38560736315570476,0.437298232344583,-0.8521584326107032,-0.041045284083820105,0.7713312542430525,-0.837980635747268,-0.7864231775711898,-0.048052810775423394,-0.3752111510281802,0.9352667738529507
SIDM00118,-0.7819274635797806,-0.8847899709177904,-0.26696187854191106,-0.8117371767045696,-0.8097395635957648,-0.8051718153700326,-0.8680095789252523,-0.8073333080934835,-0.05842561536786517,0.2731479084363986,-0.8383910355110947,0.19357639594002668,0.06306131893689107,0.8175857980802383,0.4459546601339998,-0.649612632666932,-0.8110548861720887,-0.7917083576023913,-0.00854569942888768,-0.5879728482255177,-0.9404815566581565,-0.815719588540913,-0.8107931337955642,-0.6496926381289894,-0.935010217420583,-0.7530411502818168,-0.06696907549913564,1.1722406886193564,-0.7613748722519738,-0.555719336808821,0.902231675195241,-0.7786197165305536,0.347219051479235,-0.705333033164109,0.733686682864197,-0.7142171781362753,0.47118234577836715,0.003314110073555382,-0.7994384006771937,0.12347168130678529,0.47156584804697854,-0.9194642744507193,-0.6663616289463618,-0.1687908104861128,-0.41357860738752417,0.4255240357327627
SIDM00596,-0.7686638416561495,-0.7313456396298977,-0.3082817523794419,-0.7366090139222096,-0.8283272459169212,-0.7297254346176878,-0.7947819474181358,-0.7635355337528178,0.32446142009088,-0.351728460805089,-0.6518071826549181,0.4237854507821086,0.08416142010582262,0.5709094092508008,-0.1854110028337585,-0.5346977344046532,-0.6001929848503827,-0.7785120564327549,0.5424227432994728,-0.5881880142762141,-0.9245607500326554,-0.8333392902659444,-0.8000657137574073,-0.6707267467702339,-0.836069900894455,-0.8124399626225937,0.18895291446446388,0.4147614378655899,-0.7672708369656429,-0.8195709809589621,0.27969173337779385,-0.7900172368066424,0.7057314725430537,-0.5918607571898482,1.085392784159521,-0.7502470579636045,0.6043403052725265,-0.24283356679578516,-0.6938734714161393,-0.43158927016595966,0.8148381168876203,-0.8517869535792313,-0.8176026042302829,0.027225154763763037,-0.2861097974628846,0.7635613488970231
SIDM01251,0.2795658094603325,-0.7709952709024374,-0.050741862028091736,0.21900132418684035,-0.8540049051164488,-0.7917889102184669,-0.8424144910653075,-0.7836583401574497,0.16366231820949803,0.07987244199393623,-0.6464001979866101,0.3724515297251594,1.2495296467332968,0.4666951239285253,1.2637869444738166,-0.5527881206111707,-0.7657887857269631,-0.7877234079971384,1.457560712032668,-0.6159432617958398,-0.9424943196429113,-0.8198971682191832,-0.6124011240009581,-0.6737594465302155,-0.8715325089846476,-0.7578554700073409,-0.16748433091821574,0.30693913294042546,-0.8335740640783027,-0.7019486203005627,1.641214536303973,-0.7621393521327128,0.056699369318103585,0.24759707000481035,-0.02480644136766613,-0.6436358775182146,0.29983838590695794,-0.6448312533840463,-0.7423480737103825,-0.7171445914788994,0.45091515124647463,0.3329300401529168,-0.7313293642984543,-0.2686081733563952,-0.37373595538626225,0.7974962522922423
SIDM00197,-0.8242609696025152,-0.9425885070800784,-0.17561758155334906,-0.5001998683581735,-0.9126410044410835,-0.7585658784460335,-0.8228719883333359,-0.8799818500721915,0.47762796628715876,-0.9570753119775515,-0.7067248922447362,-0.05908723679522229,-0.19454662439756,0.22435995192088548,1.309715458311342,0.23488504527428034,-0.14365415873483084,-0.6795208333214686,1.2804503250144734,0.21015940716632817,-0.9263238863896037,-0.9436395687331822,-0.6175217216263409,-0.7650489279142504,-0.8686822887704427,-0.8594405088118043,0.024611821474766638,2.469384726697359,-0.7276252129139985,-0.771279387277117,0.6147070625464766,-0.6590892696730362,-0.5013653979855406,-0.6228629957896379,1.2427321880682636,-0.7784910029559156,0.46576645196191335,0.3437198878050734,-0.8235852786058733,0.1686368669132333,0.8482167484209185,-0.8432180085346991,-0.7243601531959618,0.10240017928485076,-0.340392902488805,0.32591375815265666
SIDM00810,-0.727390729017937,-0.8179586025978605,-0.12240350899348233,-0.7753633435691015,-0.8182210069314023,-0.698337562174369,-0.8511192868439991,-0.8465869575859203,-0.06830643255095718,-0.024202481918281955,-0.6785976590164939,0.3052278820570395,0.15443991399098553,0.6365663680889658,-0.023607428067658594,-0.7474965107780158,-0.8044219217806733,-0.8854120146069457,0.30754869768188675,-0.5740083226451945,-0.8213734319860453,-0.8811552821081596,-0.7443135744848197,-0.7413648345395508,-0.9341961182816108,-0.7478364772365963,-0.21264746550118413,0.22108087081556654,-0.8610786596834986,-0.6425752311502786,1.5491739388731278,-0.8299141495480873,0.7497389178301672,-0.6228171323737832,0.9972779310559549,-0.7256846139948477,0.39762160217458925,-0.5552274499805123,-0.8269325003787231,0.11343709651998747,0.3147600644995332,-0.9679264320452086,-0.7471576149062094,-0.22151175715585783,-0.5084509547541164,0.018679241208675538
SIDM00174,-0.6661515281773696,-0.8388897625934266,-0.304056565402686,-0.6451141733481971,-0.873821566758207,-0.7935927088532101,-0.838475327262302,-0.738309425050143,-0.1943568457468837,-0.8062557981081387,-0.5335211544255304,0.10370489490576279,0.4785366156264134,0.6928858601181088,0.47435201631231666,-0.5275470053280233,-0.7718923811258862,-0.9469588799687209,1.5248757462435671,-0.6259508752278509,-0.8918055744789798,-0.9613473960755413,-0.7971477142069965,-0.7739017004194211,-0.831436937844742,-0.7955426960235191,-0.19180911751810065,1.3967469582024,-0.7375321550721146,-0.8045803630904129,1.0356346076648233,-0.6670961871239104,0.2933257757467372,-0.5841641732393411,-0.8886696643915563,-0.7959500513983659,0.5921307107068303,0.6599862981157187,-0.81774892960986,-0.12102931920976506,0.9935797109205123,-0.8846111895740798,-0.7227923622985654,-0.45469119717250417,-0.41979118489708656,0.4373902651866279
