,CASP10,CASP8,CXCL10,CHUK,TRIM25,TNF,IFNA5,IFNA4,IFNA2,ATG12,TBKBP1,FADD,SIKE1,RIPK1,MAPK9,IL12B,MAPK10,ISG15,MAPK11,MAP3K1,IL12A,MAPK13,IKBKB,MAP3K7,IFNA21,IFNA6,IFNA7,IFNA8,IFNA10,OTUD5,IFNA14,IFNA16,DDX3X,IKBKE,NFKB1,NFKBIB,NFKBIA,IRF3,IFIH1,IKBKG,MAPK8,MAPK14,MAPK12,RELA,DDX3Y,TRAF6,TRAF3,TRAF2,IFNB1,TANK,CYLD,TRADD,ATG5,PIN1,MAVS,IFNK,DHX58,TBK1,IFNW1,AZI2,NLRX1,IRF7
SIDM00205,-0.8908643059550214,-0.5458816093133533,0.815884246803644,0.8279005380573194,0.17127610506419208,-0.7313848480716134,-0.8898462285844576,-0.8016793043569231,-0.952594454132502,0.00856035611614641,-0.4534494470333516,1.51051912847238,0.5457901872843484,-0.5119383033229032,0.17628519378785196,-0.8964086127989671,0.041939944285742305,1.5057384098097837,-0.6149571182053757,0.35407621922027177,-0.4252737388457344,-0.666550026634672,0.36271436045548033,1.4666764998566635,-0.8833096617896711,-0.9932382630069823,-0.8832769871573034,-0.6473949745672866,-1.0813529940741229,-0.051823387368904024,-0.6559391500519174,-0.8944343312500158,0.25037869780766425,-0.6700662103658546,1.2239764952624,-0.02806236931536345,2.015608616678122,-0.12921842915209195,0.18352486898441067,-0.7309091979298479,-0.4461321292928599,0.39424626970870436,-0.06876888314397285,0.018691869944097075,1.8761594134477253,-0.37306732701085454,0.7991875221622057,-0.26085325159040934,-0.7590631923737025,0.43929893664585723,-0.12751410571735367,-0.0034715603288818435,1.0121009254253348,0.07085937160095929,-0.40852600054401045,-0.6554956626641266,-0.6009350718109737,0.8808072950546854,-0.8619498625941724,1.812895458636323,-0.7295481581958386,0.4634496142059454
SIDM00535,-0.8563166579694783,-0.17043467674730223,-0.6438054166439593,0.4993940687287738,0.3963099240234348,-0.610467087346654,-0.9704271479640266,-0.8371327667819558,-0.9488551324567899,0.007085292211151309,-0.3379561939417376,1.190882372698817,0.7012971624388608,0.03117244705022631,0.39457909796826784,-0.8255246099000569,-0.8833525937688198,1.8948859381292669,-0.6044193006218481,0.20727446702121216,-0.726583801432982,-0.6931525545169461,-0.17667191507750993,1.4210824234651764,-0.7438402675555952,-0.8276472357976519,-0.7946414946289262,-0.5895475359277783,-0.8481906493850075,-0.07954582385591419,-0.6118787440473402,-0.969028374484907,1.0625596334447451,-0.43038144182746163,1.907469027986336,-0.015035794403651877,0.5718054117851553,-0.11717727955983634,-0.4572553348932537,-0.6266403718180011,-0.047652406008010836,0.25923341796159405,-0.12090320962081282,-0.15852850742291125,-0.8411000602371387,-0.33918310386367156,0.6733455697915948,-0.573659922319003,-0.8391947470923306,0.3753110666144515,-0.013983090055913892,-0.28590777993657074,1.460657735412934,0.021227154204538252,-0.6815074508122446,-0.8777893936361807,-0.18336877874918253,1.599630642681537,-0.7430709874312174,1.3851670524081736,-0.5702894645265512,0.3982127665062985
SIDM01175,-0.8619317807188634,-0.3607453699030009,-0.5939950673065771,0.7706352100049592,0.2410239338612644,-0.7016910913049125,-0.9877398667969499,-0.9332608258361648,-0.9761728108543785,-0.16221994175921814,-0.6553196719396797,1.2839318859807964,0.47832001744836405,0.4255509868572223,0.5384617476581253,-0.9202106116602836,-0.702606067465602,2.2142051047879288,-0.6291673920578489,0.8353433275423557,-0.6388102861074435,-0.5309497564366098,-0.026369675081539107,1.4611861488621223,-0.8663806997802418,-0.9440907547825022,-0.8029275631243106,-0.7416278108761071,-0.9801755667916021,0.005788583970735876,-0.5238342304606171,-0.9208809583805961,0.35571379880176424,-0.2679598561336017,1.7743423852905311,-0.17237407115164902,2.1368747146780827,-0.19119766437417957,0.2671812910835375,-0.39383686127036394,-0.2979057957164049,0.203132610240335,-0.529707288637618,-0.04851242508805111,1.08560395243138,-0.16706289349578007,0.3601131474974456,-0.2513951705068397,-0.8307728437049263,0.9311078573917747,1.019986693690046,0.3532677785183164,1.8894224857258397,0.5812882261219224,-0.5689538507202361,-0.866865695403051,-0.30526725029714347,1.3638937613161637,-0.8571269094946805,1.017539231671814,-0.595865972755101,0.6626606154623178
SIDM00832,-0.7491054812978766,0.22045260910828754,-0.6764965496658519,0.351083268344361,0.2163361970928614,-0.8375911945078467,-0.9416010263988791,-0.8971068733588119,-1.0008065141333249,-0.16932798840023763,-0.6713028602250434,1.361575532252806,0.17138022750724147,0.05269286483743755,0.5012060179433905,-0.9246340250766352,-0.8677407342888763,0.3858489619276787,-0.7461961675097027,1.3708450034534192,-0.6542292049398947,1.20717098791458,-0.0803902954941138,1.0509359114060026,-0.7956220509288426,-0.9185853278189038,-0.8602982004077524,-0.637546428237442,-1.0224470269153323,-0.3513821818088119,-0.748217741026151,-0.9349187798026537,0.09439280759256177,-0.3093698402974526,1.6189930430691748,0.06328300805537584,0.7978602318449973,-0.2908373498292648,-0.08681369592859117,-0.815619100373991,-0.46715380067857154,0.48186562286383444,-0.15668126112320513,-0.00774943211524696,-0.9263933121203847,-0.1500827798339355,0.4045529290505929,-0.019296548112678013,-0.7740632434365027,0.8595302903842301,-0.3501378276423164,0.29522087039401984,1.4565838082744638,0.2054700117743589,-0.5807384777223765,-0.9863549384817399,-0.6704360561111967,1.4252450464344608,-0.748618246925301,1.215973225941459,-0.6045418046374936,0.48414392491423774
SIDM00528,-0.8405919074464282,-0.2155920060291531,-0.6077733217002897,0.6530603873572656,0.129782409385998,-0.6974602226351803,-1.0077396863162127,-0.9200445454106859,-0.9626306240865775,-0.40999348560506216,-0.8349827398301368,2.0394996646861654,0.208675132564201,0.06146904205467476,0.7294991687334011,-0.8944911105538981,0.1545241348674444,0.5914841481463412,-0.6381897817007499,1.681482240090655,-0.6974806946095081,1.6802514986172783,-0.11199018701823821,1.3096635012301185,-0.9173659332902611,-0.807084819864492,-0.8855362432393306,-0.7800169859488236,-1.0213133144396982,-0.17312999397840856,-0.5189342952939137,-0.9676240370299357,0.6173476959771652,-0.5833836327491014,1.677412669651796,-0.4143725879076448,1.9089709374524793,-0.11322563136713411,-0.36709720186356004,-0.5176515998287895,-0.21339000269732641,0.3356034974951121,-0.47464881502009115,-0.0884751784045432,-0.8594457640473157,-0.3151307442274761,0.14210055043809156,-0.015353627355856247,-0.7930938604813312,1.2746254472156047,-0.37753241678171495,0.49219169093669163,1.7407779662837817,0.4860462105767862,-0.6630683501002478,-0.8157092190598221,-0.5125788865217593,1.4268543771000415,-0.7165841003561921,0.5895400498257812,-0.18128945770383112,0.6472722544552858
SIDM00371,-0.823923648140547,0.05962765386211606,-0.5794154917487584,0.6063584293519376,0.1938592534757796,-0.7875858267129953,-1.0050702333770698,-0.9430738040737201,-1.0364722581766979,-0.15753215172060625,-0.6970615238842458,1.6269050229697752,0.2380172072429116,-0.06861355083859928,0.44249782577158425,-0.8613315199392909,-0.7071093272750377,1.9722616699242443,-0.3739784238289345,1.65719179925079,-0.5059273684170081,-0.5278480548570159,0.11536503259604312,0.9400070588244961,-0.9138624035725346,-0.9104320222957561,-0.9068735840844258,-0.7167750894891272,-1.0145743832359704,-0.0588919894460281,-0.45000351836772395,-0.974123881640621,0.4830094853271297,-0.353055466432496,1.7947542887108365,-0.3330796138799154,1.5580731717862115,-0.2299036697070076,-0.10321037959416546,-0.2745116455243388,-0.28878810560408336,0.244441420070609,0.5065913347368433,0.2706833841907445,-0.8904683194981989,0.024571637884542967,0.154313202223023,-0.30866858633700706,-0.7983036773587479,1.517580536658193,0.3138944297392345,0.5530019314010849,1.5378585100253388,0.15712718584063326,-0.6605546983344497,-0.7755037139707979,-0.1479277691470343,1.5202928323668428,-0.8681949366127859,1.2564692824890662,-0.005691527467045158,0.7437603487437718
SIDM00688,-0.5721129480783435,0.598232294216315,-0.6283823325344123,1.0747268659896883,0.27485226771585264,-0.6913707857556417,-1.0103617745475164,-0.8033729915426132,-0.959549520980468,-0.06410854885765624,-0.6317712945307506,1.464360691106404,0.573430229631983,0.12640900909130448,0.3277376854139479,-0.7678954874529548,-0.6290569244889372,1.3492900181326832,-0.41736548432312903,1.1356271318099092,1.6815506483777782,0.6687141333095837,-0.10841516243269221,1.4448145182324483,-0.7958346168459327,-0.8643288117786129,-0.9668889115064015,-0.5079572788321918,-0.9042486860037535,0.20985412956360117,-0.7360662851540746,-0.9992997996850232,0.6762798443177561,0.008901055442592494,1.6974555587086133,-0.22725925732578742,1.3652605347016324,0.18059991890498814,0.12184232802765504,-0.4229452429748082,-0.33980632266980426,0.07110902007269297,0.7648485603883938,-0.09850733465964691,0.8331983483159124,-0.07775692071885769,0.15682101618698996,-0.18978215971861973,-0.7718900369763368,1.328475612523468,0.4812671922446479,0.360183853291598,1.8192376102824372,0.3900178309058058,-0.5075051373792095,-0.8066197251927575,-0.3298886236871584,2.0516054473578054,-0.7837565372636347,1.0423323102192696,-0.29057883271633933,0.41639246196142554
SIDM00583,-0.8373980077323577,0.10048242290027264,-0.6100870504056743,1.058188978173359,-0.058608140492618074,-0.6586313676431038,-1.0142666827245572,-0.7924193505086062,-0.9522957438241242,0.015943336376408927,-0.7734848981814173,1.6487220268570193,0.20965827385705618,0.15790388158660004,0.5839184779236645,-0.8638581025249938,-0.9394763261126989,1.9602195912964804,-0.5167043907787612,0.8270781581685922,-0.7018946687757734,-0.6196191699925226,-0.40440456834025984,1.2277536210733797,-0.804387106649727,-0.8837884350509662,-0.9070566451310433,-0.6884092512665853,-1.0093368797254887,-0.07487156685461321,-0.6444546009725833,-0.9326842693674545,0.5687741497896618,-0.6582145484240091,1.5508205498833099,0.28913233191040405,1.3309837214722011,-0.1131875434844558,-0.11657432927574783,-0.1825636476166718,0.3262789553807821,0.047597199529508076,0.33459389671255846,-0.11896545824395255,-0.8737928620930102,-0.07196735879410648,0.5648936478040202,-0.025052000281749406,-0.7996485696777859,0.534956703646016,-0.24771384898198281,0.2565214530645546,1.7307179355475233,0.5183345408909912,-0.5382042099275205,-0.7516458083543532,-0.5940535192324663,1.6032395676540343,-0.8397600532426447,0.8539951619439763,-0.2582640818630708,0.6492837508029741
SIDM00188,-0.78584702326112,0.2874062752651473,0.14848887286947418,0.41118303648661697,0.4504606737069896,-0.7326263065827623,-1.0165340460863077,-1.0615598978537106,-0.9333572700245097,0.10818081578976908,-0.683621637102421,1.5388521212673272,0.5526507225617392,0.10652507095933976,0.7668362846343544,-0.8268203872927857,-0.2322432316726355,2.9796627177510993,-0.6184873000420344,1.5299985265286218,-0.7372351839111555,0.6165586517754061,-0.1443219982907266,1.3065406162206774,-0.842993497711703,-0.9163402169976586,-0.8991339311118802,-0.7701735998603565,-1.0615598978537106,-0.08806476124017053,-0.4948973674650418,-0.9425886375367809,0.3528651224295892,-0.24258741052397673,2.1111666330247534,-0.27737945828211386,1.6893100721779308,-0.2420940172797839,0.5793548408677449,-0.14288856360105642,-0.3720760574264439,0.3650435688294269,0.11175354602855547,-0.18307059290582747,1.5930224466223601,-0.17319866986774057,0.5530510813140277,0.25881379241391994,-0.6531068107252324,0.6710171634440765,0.18407610137318128,0.3507174567550393,1.2671922274113512,0.25626612236878304,-0.34896831917911375,-0.899789799984592,-0.0033790831973413015,1.8375515420270447,-0.7174072007867508,0.5105222463564153,-0.25592258640857746,1.4292901713243147
SIDM00096,-0.7832432038417345,0.08271491859399964,-0.404406680435386,0.5735383606017002,0.45531507733908966,1.0120988155140505,-0.9346324452652182,-0.861005671790694,-0.9675463661921853,0.12675647683705127,-0.6752758208876444,1.3944117156899054,0.7696408795736226,0.24705452430994113,0.5591657957003111,-0.8517192401024201,-0.8035902248617823,2.982611792549798,-0.3265209640325776,0.6615984505197468,-0.10900590647141514,0.026243975910159693,0.08906146258002406,1.4472405193618347,-0.7295818509207088,-0.8871085541069658,-0.937410018819006,-0.7008270992655116,-0.9326847286874254,0.14758094291260035,-0.5744581132333568,-0.9038272165648726,0.7915517868463207,-0.27047232817079997,2.3421086281888828,-0.2519074429841584,2.4576044782083426,-0.23191484054731665,0.5777485588604503,-0.6105779510544851,-0.26876052658296995,0.2986385946069177,0.7821114517381229,0.06834975904717155,1.0654083815171551,0.2090996741770627,0.5711686504290414,-0.2916624513407735,-0.7078688455499894,1.3142884286825092,0.1953989410055041,0.7339292116151526,1.5555600668250695,0.3518630065703817,-0.6311353716522389,-0.7034365481162863,0.31446159808913493,1.8776870598974913,-0.7655353747708514,1.2970000373761137,-0.042690688917106055,1.8587553610259515
SIDM00379,-0.7921642672828036,0.13435080349599252,-0.519056463390273,0.8065138369574518,-0.12861842673024768,-0.5162023590174551,-0.9625527812451871,-0.8348897616747439,-0.9739499312962971,0.4137212311104136,-0.6368802324265712,1.5190749287808678,0.13201948510420428,0.364702503153416,1.0580981303073005,-0.8334921617177056,-0.7703893657428919,1.3055986178369388,-0.5645921561830797,1.3388467824991643,-0.5369143436200429,-0.3945496768108581,-0.2381826460459739,1.5186244229865364,-0.7886295419629729,-0.9086113651883096,-0.8463832113727707,-0.769475292498084,-0.9234163973214307,-0.044720707178926455,-0.7047218565308723,-0.8669050849269668,0.573845804118274,-0.22354139436853662,1.6755980793102803,-0.25081898187167556,1.5962033913795255,-0.31486369087736804,-0.1942809052434298,-0.21301614813431594,0.1493372825666749,0.3413719173330396,-0.2531044538415488,0.006374709637139694,-0.8749585996140952,0.062226894688299575,1.153745201522033,-0.12302449463525095,-0.7140000496773853,0.7374684946717176,0.6546697840492265,0.5264091777760571,1.9274700551576445,0.4115466560465451,-0.6425620222510303,-0.8886890459733521,-0.6777244426034937,1.38966004216416,-0.7681739938178965,0.8996220548933573,-0.5461464263925861,0.22036813591884763
SIDM00381,-0.6842400361127117,-0.24723456591221674,-0.03221489329137971,0.7228317439913272,0.0610819652864057,-0.76905384084125,-1.0702290842470146,-0.9202949754362276,-0.9755774246296629,-0.14041963181137604,-0.8264700855298163,1.3878031183679822,0.5697777507303643,0.2594504292749204,0.46009297955575934,-0.8954495303222942,-0.4562452533906254,2.1067970957079853,-0.7091298305688012,1.4471696418814561,-0.629484338711434,0.6606120163658721,-0.10010432039536617,0.9955583926295417,-0.9234241605090744,-0.9451843122063376,-0.9552097530959437,-0.7232025324260188,-0.9743787787267317,-0.13123522570561325,-0.7164567891807783,-0.949036903724323,0.7642158757863894,-0.12690877635993056,2.1903684736656115,-0.35890160370562757,2.8930312014100465,-0.18903443856080093,0.20708093899253627,-0.6980109309860111,0.02656755868678866,-0.2576889932595181,-0.42045065969771556,-0.3066415296246938,-0.870012736817852,-0.06002562081610406,0.972814354004837,-0.32300992124761907,-0.800326378269949,1.3270651687815551,0.3649135195904626,0.1541744874516506,1.4705874550232516,0.5009478426174371,-0.6810367787796971,-0.7842006768910117,-0.4890622948729184,1.514599790496781,-0.8658976596318338,-0.8646519565962113,-0.4703047080850858,1.039124129027384
SIDM00606,-0.836133354582569,-0.16025509250218506,-0.6446035386782649,0.7346687693482289,0.2158167250492587,-0.6825294072304487,-1.0294387478521212,-0.8967119987598677,-1.0206695015376885,-0.41515399969531513,-0.7960301209488155,1.2903958384385017,0.405252506669364,-0.46633223162620785,0.2991780233924792,-0.8349117706591624,0.11561205261345381,1.752963393515903,-0.45155255228091906,0.7696933128347831,-0.27466891526683657,0.8738859272712061,-0.21638601634676413,1.4093640679940709,-0.8761847925552357,-0.8583926831370248,-0.9147875864314005,-0.7970657390427895,-1.0204879595588001,-0.28098343546069515,-0.7149090425514896,-0.9581577914919303,0.21144514584847204,-0.14873736840036123,2.0055558644870404,-0.19335675984891884,2.2701948547150836,-0.1779194707603603,-0.14854618987257745,-0.5144371014481814,-0.3177574883248263,0.0945985901334197,0.5821721314886947,-0.20670950551082354,-0.890688780830067,0.09275878265193516,0.8392887146916749,-0.25794851154253456,-0.8376215162606638,0.6191172935933732,-0.2204492736118629,0.44631796375980315,1.7495144870250574,0.10142385741925367,-0.4989995628847843,-0.8511364487758363,-0.35764400104823824,1.6801121575362228,-0.8986718025396134,0.6265554610837157,-0.3223939985426323,0.29962085672475625
SIDM00541,-0.8461124580277909,0.36814741895466374,-0.691520069463585,0.5434868308752265,0.30561967546121344,-0.8203281204103777,-1.0188237501547979,-0.8895000813305112,-0.9117706321104742,-0.070422584040237,-0.7769534585173525,1.1275366837905052,0.5664260579817554,-0.22248837460003415,0.4564822775286104,-0.7702464585580902,-0.8803573106879053,0.846160210282123,-0.6354677174705285,0.9724609764286274,-0.765927715542606,0.386033098413944,-0.22783360729350913,1.1718088110401348,-0.8895437132172054,-0.8198235154567951,-0.9409994334963632,-0.7134181805040036,-0.9820725351991985,-0.12375874104894136,-0.49082079974609,-1.1373006166078958,0.6149474454765412,-0.1344573683915566,1.5295487424301408,-0.3341719078453119,1.4258681593556044,-0.2317792525522141,-0.0700246748387676,-0.548698176959889,-0.3716583634104707,0.6979820694969113,-0.649059128823607,-0.24840199445377167,-0.8928156281413028,0.054321497478695746,0.2309578121659369,-0.24894507835954718,-0.8114194162896349,0.9338320088016029,-0.3177885771508278,0.03151574322104896,1.6430825573925347,0.02058212445315274,-0.7016245383691592,-0.7717339651910868,-0.5453366859753496,1.5565291547864286,-0.7353844821736389,0.8399734063210816,-0.4961218254650367,0.1954192760650441
SIDM00808,-0.8253826907953358,0.04264321555110908,-0.6123791675897595,0.8031385678981469,0.18229633170672588,0.8887036768363806,-0.9595618140669827,-0.9538240110421594,-0.9854954609924461,-0.08602647249905493,-0.49976450690608587,1.4676444906132269,0.4797749157840216,-0.03229608939731552,0.4504104221681619,-0.8922935501504644,-0.7866832346041289,2.8925633765650267,-0.21917810722376344,1.9500637885812284,-0.48277023952014575,0.6186510226340299,0.013680090081114597,1.4199243765914495,-0.8720437814069717,-0.8620703512555278,-0.9479786417652032,-0.7137940678358169,-0.9827231634223452,0.12082058933432802,-0.5961844180974686,-0.9851924245195226,0.4773518537585389,0.1578355281738111,2.2669491181683377,-0.13554355736336318,2.530091584548934,0.04517683252571848,0.6663392767939101,-0.5266784230203276,0.01563204419249181,0.233434861395147,0.5306452700591109,-0.19772200567508103,1.496296115403602,-0.0172218110583311,1.6343631320787337,0.16931277224231925,-0.8170675126846771,1.5171740667171982,0.7081141528098744,0.5085116245966139,1.3578680245218002,0.18137053244310586,-0.6406861658237111,-0.7520834804413012,-0.07137511190345323,1.7163853563436993,-0.9031322429752799,1.1582817573101964,-0.13816000508812096,1.7130354032615391
SIDM00377,-0.833452508898761,-0.26019368137039434,-0.5572279647593589,0.7846090544159323,-0.10270399870719875,-0.5234491999232661,-1.0194514028584463,-0.8813545433116051,-0.9274372105715012,-0.06316792331025071,-0.6876104121060997,1.4050376408334455,0.5852059342920748,0.1257239199035101,0.37813163564378444,-0.7910703521142716,0.019122416347505347,1.4602288052042798,-0.703683549430033,0.9886146053734441,-0.5139789090136753,-0.7126446629107547,-0.25930072931748954,1.1665722391147453,-0.8801834372588683,-0.9345782431841466,-0.7895871652352707,-0.7433115595311713,-1.0201246720178483,-0.17473234726351097,-0.6886439319614743,-0.9745617295256086,0.4376738988668048,-0.2993236324413877,1.9339566060265505,-0.2901533498449324,1.5467870958692251,-0.32606819606185916,-0.4759533851591638,-0.41195871238862813,-0.05699723327667526,-0.007557510579285572,0.07636522114938894,-0.13423382165635106,-0.9360881281225248,-0.0895324337369162,1.065763354210513,-0.3287004392675326,-0.7328067496943573,0.6038407801894986,0.47587349501674686,0.3896778215927273,1.4948733787782338,0.41642519383371723,-0.47237085224729247,-0.8730883679005281,-0.4947052204090596,1.6486975239291388,-0.8635788321641443,1.0240801946859717,-0.09093092094047571,0.5206927380394186
SIDM00289,-0.582395203452702,-0.15391697128711723,-0.6354810084406547,0.715846289552481,0.13745437293624238,-0.6846035315059483,-0.9951436161001217,-0.8553904903082997,-0.9357614534890565,-0.02867696915615364,-0.7494247827708098,1.2111920777947163,-0.03798262159154504,0.12803419067361885,0.6003659540185045,-0.8154789325862721,-0.8774738783712847,1.494080873259962,-0.6123732098745572,2.0126661837025495,-0.8009233175232752,-0.43337257813738317,0.0799530491083772,1.3251400689358273,-0.8240733073298081,-0.8340194477985832,-0.948858190614848,-0.706714431580694,-0.905130191894887,-0.11795320684395202,-0.645320287303102,-1.047351545385319,0.351356374632748,-0.289338020685157,2.269834461049788,-0.2238102874009743,2.1012221246343583,-0.3039582348391718,0.5024533828497925,-0.5630281652287994,0.07300282139584831,0.8372021945946997,-0.09790320368281924,-0.12034201913997063,-0.8755831415566953,0.6544787356075061,0.10224875741438767,-0.079216149350578,-0.681229875463853,0.5565870681746439,0.5675307650300919,-0.09616729646331618,1.3494088940813003,0.35594445896356486,-0.6834087421190463,-0.8383266960758089,-0.3235372697462964,1.5495403103064136,-0.7361017089614276,0.760949117538563,-0.03902156233764285,0.9915290941778487
SIDM00064,-0.7360135874727691,-0.014171417323646107,-0.5783510666442789,0.6443643653625831,0.03727475090483043,-0.7733828591861036,-1.0529125156508308,-0.7706693120175971,-0.8881828849105602,0.039770398704342146,-0.6566040483763702,1.3913306157820278,0.25328664830421505,0.18844668530543965,0.7018918628190556,-0.9095376442817255,-0.744931363846916,1.943468317018928,-0.3656066566820048,0.5627697240489986,-0.5155264995893699,-0.682825423675296,-0.117293816898198,1.3174765325241697,-0.849729762950597,-0.9706297136022188,-0.9116064201991873,-0.7461164437456943,-0.974091006092187,0.23804880532290326,-0.6676398755553973,-0.7557524176037631,0.6191475921485928,-0.35808956292163086,1.5441598948064323,-0.09569618555304235,1.0586769954741853,-0.12494962955002098,-0.10694128084004219,-0.42690306844641557,-0.24617854193037286,0.12140370920280973,0.44403480803055634,0.2031934446675066,-0.9035940949425902,0.28108295981795695,0.8697227335398798,-0.153290417445612,-0.8396394989938929,0.6064666559149599,0.18607268415826625,0.13407043511999323,1.7295789045147334,0.4745917266968309,-0.48441637275448113,-0.8533167843949497,-0.31639059067341124,1.6414651168566032,-0.9229742611009605,1.2677190919921704,-0.21251282109512593,0.19653771060341915
SIDM01097,-0.8373779696549748,0.2365206002365164,-0.5942175589243941,0.6092863319393809,0.4004866521859632,-0.755836059273509,-1.0352047671501072,-1.0157066825218355,-0.9375427084766592,0.03432378671666929,-0.6393518799697414,0.5969734109140562,0.9964422891904591,-0.4496118009037763,0.7311713594591713,-0.8610196163991719,-0.03054196889995629,0.11913329127289075,-0.7196640224146382,0.07442550810480696,-0.09095625557185082,-0.6902111782691955,-0.0694089533254458,1.3609888646050505,-0.859070344454898,-0.9308767807135042,-0.8974775869311946,-0.7129687023096847,-0.9763401413701398,0.04144731691012085,-0.7547452554107233,-0.9904011724138712,0.4876911980709556,-0.5236288783443672,1.1710107275074495,-0.3328090599981267,1.242945521414947,-0.39497355960797564,-0.47333620915799984,-0.6475664848869296,-0.2939663776484201,0.1802450402588077,-0.03587722632756613,-0.37543399577465053,-0.8621029952496877,-0.6929302839788966,0.2804082264982878,-0.3363467447914863,-0.781768099079194,0.7556937325079137,-0.17709602226593327,-0.24111146064992747,1.5109563174475646,0.6048300666765555,-0.6737465279302652,-0.9324352645178328,-0.6853578802600154,1.1225050220503003,-0.7160285229698369,1.4551218489785722,-0.6272470166154145,-0.4040916938272658
SIDM00350,-0.8076427709243931,-0.1914484424889988,-0.6513128006917616,0.4287845565353126,0.052183788412213605,-0.7942063307486754,-0.9812506921095979,-0.9358626516613819,-0.9200896089466944,-0.16058595769021758,-0.6768361881030066,1.6148477615264425,0.6142008622510468,-0.21624509761400437,0.346547543878429,-0.8379736593594672,-0.678730173611554,2.328591738236454,-0.5810423846643248,1.4160581206737977,-0.5546296796242184,-0.001010591887701048,0.46306967712383795,1.0025579017217001,-0.8102192088560308,-0.8791451526939215,-0.8683182741105087,-0.6487252378691225,-0.930592728328892,-0.31126008234927777,-0.5313038965961335,-0.9352921599399084,0.5090517727272225,-0.2435371524292702,1.4703173202646218,-0.45137268484865606,1.6594866927759335,-0.31299657147771387,0.2317280077739834,-0.34739849726800387,-0.20124175017199777,0.29126574010713985,0.1757372128501108,-0.1332558038915738,-0.8478510999094822,0.07024329077765323,0.3432445462146807,-0.22755231455468192,-0.8329163037113938,0.6304229324918166,-0.28841874231171616,0.25733279812983423,1.1308908041855434,0.1558937519249435,-0.6846398942550298,-0.7458997158088165,-0.6618515323564259,1.3826299290118842,-0.8001412970494547,0.5313042049423653,-0.21408988574327958,0.609248926138567
SIDM01163,-0.8922701955668636,0.13190528734868592,-0.49006479153988536,0.45123483087844596,0.31363731616346213,-0.8143966448144979,-1.0673386647847924,-0.9084663819626688,-0.9966247695678507,-0.0331049624397732,-0.6220142114189495,1.2886426047682753,0.5355012148720054,-0.14557395580346572,1.7557523769557735,-0.8490494343570287,-0.8422688813680038,1.4297129530603532,-0.5470954061442451,1.6843597959671148,-0.42546585882973037,-0.5395846849789816,0.3028956151136795,1.2991459087684138,-0.8361538279022428,-0.8698911386371372,-0.825490015043795,-0.730489107879157,-1.0961850118300118,0.09256686498621484,-0.5269305717103727,-0.9024543847209309,0.49312182570274093,-0.5404002619073519,1.4491319682288506,-0.3834373878847116,1.0299372655574357,-0.305672562425085,-0.36318380007593953,-0.5274702599521384,0.7444776647064983,0.5616941047026802,-0.11168140290067638,-0.19503629779087142,-0.8883800257472407,0.38043280228195825,0.6476072899598792,-0.38407697831290233,-0.9267186633083243,0.6219790245589516,0.3550229696364616,0.0400295225434438,1.3598930160794098,-0.22780845217213325,-0.5863670307999226,-0.7974405610838561,-0.19114402186598117,1.6942474061229695,-0.7281298715009351,0.9661359272790296,-0.24157323798949962,0.4188746072305395
SIDM00375,-0.8128581170296215,-0.30871872698773073,-0.2739623228763767,0.6753626599252484,0.07779959522350882,0.05888140850767486,-1.0186666933454336,-0.9220221477116761,-0.9667451312173171,-0.2101079560039317,-0.7686265703936483,1.137710281436024,0.30300095372685854,0.431240464170011,0.7749710145438318,-0.8756771962897585,-0.5160180117630757,2.146209845438146,-0.6654904531999858,1.0970830519277999,0.6121939816050439,0.7063481813562661,-0.02935872961156727,1.1608214035562452,-0.8919143303710093,-0.9628720091548314,-0.9259537653621581,-0.7026781450656883,-0.9733346762607799,-0.42851796789078944,-0.6398840968075814,-0.8823388892980055,0.2699073691022567,-0.09963331769352084,1.6875089731457134,0.22770896806380173,2.30274087810484,-0.22400697918397386,0.1989018639619427,-0.5834515334505078,-0.13055217683831874,0.4465618411894945,-0.15354427488733433,-0.18933472168749477,-0.9065379922217703,-0.29213095095609576,0.9809800713826471,-0.29202895473113916,-0.8108684700776105,1.0574304298283195,-0.2759828032254907,0.7037980070169777,1.7435528489404064,0.06940011164777701,-0.7047898187383577,-0.8444608490978335,-0.38684848582282133,1.4983124297554693,-0.864609533653703,0.8920351995663229,-0.24760778678775378,0.42501183184326996
