,ACSS2,ALDH1B1,ABAT,ALDH2,ACADM,ACAT2,ACAT1,LDHC,MCEE,HADHA,ALDH6A1,ACSS1,LDHB,ECHS1,ALDH9A1,ALDH3A2,PCCB,HIBCH,EHHADH,PCCA,ALDH7A1,LDHAL6B,SUCLG1,LDHA,SUCLA2,ACACB,SUCLG2,ACACA,ACSS3,LDHAL6A
SIDM00832,0.4761817517963353,0.7181908263415632,-0.3645129557656037,2.479689739204406,0.6763450453689714,2.258576405152833,1.025509416990332,0.18858371278749703,1.0738131574293408,1.8855601309940602,1.0002311600545388,1.649529342847092,3.425030220265258,2.461390925375482,1.6117285438173348,1.7391748497483404,1.238890913130711,1.2343900479202177,0.598932421959234,2.000281418271099,-0.16783365818074047,-0.9112839499587817,1.9062852968534099,3.275044667423024,1.5117269737079406,-0.5674991057120092,0.0745032751188679,-0.2021456458431262,-0.9084188587756741,-0.854019338695493
SIDM00528,0.3649911571886526,0.36336489952467976,0.7108427392518581,2.4812145782666937,0.6309090683913585,2.627318606045764,0.8114306664498633,-0.921627878706994,1.4641184446981064,1.5735258466539708,1.0694346364218186,0.49287236781435073,3.3033699864280623,2.529528808601651,1.5571662050962207,0.8992638569827474,1.6176770482960279,0.998829508989782,-0.48429387516263533,1.9096652240619947,0.2150313404986154,-0.8581569968476728,1.414337283016504,3.134180372529681,1.2872779842717057,-0.5698294759039797,-0.4297062964713067,-0.7108718692767904,-0.8101999610913952,-0.8381865357070015
SIDM00371,-0.08183670182827904,-0.2573947394686488,-0.7324430692967774,2.238479468757182,0.9883536025956932,1.2610575810364617,0.8308969768429825,-0.8488844640157539,1.1729699650614624,1.7943284433723368,0.486665256083609,0.3145250776779989,3.4294068098411965,2.19100724897796,1.0842651737081115,1.5346221999478804,0.7829871279892555,1.1729955554691516,-0.27939550325008156,1.6768651043762879,-0.09567953485603503,-0.8674569434205125,1.2460628537084917,3.4673165536696438,1.0060180709617785,-0.49324042377875543,-0.4740322588569012,-0.29359468378509457,-0.833058184974749,-0.7957181097868674
SIDM00688,-0.027586862833375414,0.4257789582152977,-0.7600298178976211,-0.674295246297683,1.8340623554203814,1.6870076289832523,1.2217099364499935,-0.5080846864198603,0.9181243290990004,1.5325342860347977,0.6804850216744237,-0.4045684102877026,3.627008600597595,2.2212577068641024,1.6104650095667894,1.1301361525681655,1.5456393128935164,1.843477818976711,-0.7318491095282121,1.0878090680513366,-0.7839103595290308,-0.7670559365756879,1.5778140442651132,3.5167188963112714,1.3279131990738193,-0.6417884055477295,-0.47897379742720547,-0.13743392960654705,-0.8069092928877072,-0.8245337056391239
SIDM00583,-0.3353359802610243,0.6219917808114048,-0.8710735087217112,-0.40149067565458285,1.1117721917336123,2.081459135546839,0.8056205214393153,-0.7827584023989701,0.6613225045136809,1.6175208195757607,-0.3592239487488735,0.3134351128506401,3.3933653001811477,2.379225385820578,1.4067063165151292,0.8362066946864297,1.1502224169559787,1.1379350341366619,-0.29909738827062526,0.9263354759235791,-0.358914060102246,-0.8046183198594545,1.446918638281188,3.4739698838720003,1.1499410117329347,-0.5193033481401687,-0.45135246169376997,-0.42494050761550234,-0.8221329502816449,-0.8571321384018757
SIDM00188,-0.019625179215236658,0.25837117216645467,-0.22376135543048248,2.3123610472649223,0.9212495593853367,2.6114632393143022,0.7975716299940713,-0.6949828452773937,0.194433490937408,1.5689543292902166,-0.4627372304426536,-0.034391522871850384,3.530442831767792,2.4727198896447367,1.0065561686083093,1.1860509535715622,1.1783851763146842,1.1483763112722951,0.609067624994995,1.273416881878366,-0.31257707737165147,-0.8090934892805777,1.2361057838362772,3.306454677058503,1.0612059438089125,-0.5817404783525625,-0.32201993944439594,-0.1103713987944714,-0.7702695337276121,-0.7909467054627195
SIDM00096,-0.3243888352515065,0.1986140117290788,-0.679493519982042,-0.7633115033903403,1.2189993377637494,2.011183047737283,0.853425386481726,-0.8592520983466236,0.38924911927067113,1.5346639365078514,-0.5309884970804726,0.31489366993879603,3.3657661166375066,2.166792512788079,1.4305507659920675,0.8526993739598632,0.8257971216692772,1.70979268648276,-0.6528550389395578,1.777576498164538,-0.6004378470027057,-0.8605931466291351,1.1816360993955701,3.5705144300214773,1.3141972215999038,-0.44441306294699257,-0.6786113835833318,-0.4737420350866506,-0.7783973960349378,-0.7998616039091754
SIDM00379,0.019044476654089638,0.6039521866380221,-0.8396230360342134,0.47644550014428677,0.8513635415255809,2.788268117495648,0.814593454829507,-0.7329812167567902,0.6850238211439053,1.4423614310826027,0.22976362698415131,-0.3470959824678381,3.3809689120697177,2.550206174991187,1.4945113229093512,0.6511110838580855,0.794242981729977,0.9215342377386384,-0.4794072567988417,-0.15291237393482762,0.18820060748525838,-0.8319698225118893,1.363574336493984,3.667305476217127,1.1395406738131215,-0.6247060012196175,-0.3079094705371173,-0.246024533519686,-0.7771392315417086,-0.7488470817521418
SIDM00381,0.222818564609891,-0.21637402440166126,-0.33591103730041055,1.7351240201999751,1.025867596468628,2.2295445877050164,0.5070623969770325,0.08424003379416348,0.9479771053776637,1.6583598269909516,1.5168265481885685,0.12406242651354048,3.207160115109629,2.505875807235652,1.632587513286962,1.7546070759132326,1.4690011463452561,1.1902981374617474,-0.2636469944057472,1.2223602441403896,-0.700575665310656,-0.8934541258547481,1.541007645154473,3.3681464973775337,0.86921754426164,-0.5025263380443262,-0.5017085298560312,0.04311638856590652,-0.9090743438838971,-0.8519014935612469
SIDM00606,-0.22038662402447984,0.3248724616007626,-0.3973275869649595,1.9029872490480761,0.7738164790149121,2.131964259938599,0.804694376415463,-0.8951455740397183,0.8372771193749831,1.4896757980246187,0.23008370106082277,0.58743640501665,3.5856692537945087,2.4882030766213283,1.3649105470094014,1.714962643019433,1.3014133597268551,1.266164041064905,0.4601786770562179,1.2451802154268325,-0.6801951506951847,-0.9441763547358923,1.4065453025225574,3.536202058954095,1.3066949441387836,-0.5590161713830284,-0.2567103367576571,0.010514356622796399,-0.8503445577950428,-0.8581277018221053
SIDM00541,1.2197324716657647,1.3739484039796084,0.5369862954967668,2.6506256378006205,0.8050128311074227,2.002491047526177,0.6769452743324824,-0.8785158300538171,1.2227489643502234,1.8644329991003488,0.16934553453885542,0.6745400369285905,3.363377500124072,2.338092101881129,1.5823943592221008,1.6492992663575363,0.5960357970979338,1.183267979386878,-0.3506360209424567,3.1792575759245323,-0.25298935499796155,-0.9176429882671264,1.825543179087207,3.1239938821990347,2.1146363252330107,-0.5553015659751035,-0.19948322867116494,-0.3143438253409766,-0.7960560425173112,-0.7997440345138674
SIDM00808,0.16814120137723135,0.07506145591798416,-0.39452353732439194,0.6678147213833855,1.8084737533294455,2.589610540383844,0.7208307395908835,-0.8677315568529125,1.5335942664626756,1.8640656837776777,1.645457349507042,0.37063780986369493,3.503095578626441,2.314077199983236,1.4118863952531968,0.687721354433587,1.2967474674754043,0.9873594958859656,-0.91121486122177,1.3667201214469766,-0.6687811427699236,-0.8114595891603779,1.7957621727991024,3.306880226616316,1.1425161891492408,-0.5746595116703335,-0.5268178607500091,-0.36422718263776505,-0.795535161975728,-0.8225145908918657
SIDM00377,-0.06678424806486298,1.8014890961210852,-0.7790863953519183,-0.7621263997871647,0.8155790408806857,2.692259034932831,0.8088865664835587,-0.8222026125585017,0.7973340996945043,1.3994530350865997,0.93857536330919,-0.23029697458872989,3.411469884848411,2.555095071410199,1.4104729440621757,0.8028567291310719,1.1966970785673245,1.0662221031705155,-0.4724984670708707,1.4184538616046518,0.18397522213801623,-0.7536553122702822,1.3342414143799706,3.5392971531365576,1.126122118779943,-0.5966275950026145,-0.11497386465687065,-0.1354442605407888,-0.8207601796415455,-0.8695806984486125
SIDM00289,-0.312795593906923,-0.19025248732943825,-0.21292609924615588,1.106321210414548,1.5680516363469177,2.198761974531473,0.8344599976545026,-0.8780735351934685,0.8050264548862079,1.9426411445682257,0.9494695168416227,1.3755506862178168,3.553333699396916,2.0355962342841285,1.5862498638897762,1.1030516615377888,0.6825389251084878,0.9222250010050256,-0.8010299992521704,2.27735473799451,0.09536227237359407,-0.7460177989341784,1.3415508314915994,2.8724093394720067,1.2975562625367016,-0.4560247273246319,-0.7559177353585474,-0.5258448567017535,-0.7535982157498294,-0.8156174031888799
SIDM00064,-0.2435350227488078,-0.024470906509428302,-0.7391332526725198,-0.27969308711075774,0.9028693380951719,2.4759934096977534,1.1209745432758254,-0.7449244857940323,0.45538977365850114,1.7128643934873506,0.15963705627310854,-0.26251973102530557,3.2316893900662813,2.4542628213445736,1.139176187460741,1.0082193558103678,0.8084742980866391,1.302517929127735,-0.5775193299562729,0.5180974378648774,0.11619111370840521,-0.9216637270324037,1.3493240638284056,3.6316259787290583,0.961681515984326,-0.5123264315992703,-0.2926101716106783,0.09313642134720475,-0.5866726194939333,-0.8414009150384896
SIDM01097,-0.3925655278449027,0.32314659209957036,-0.4179680274864672,1.5765387542666986,1.224323351359733,1.7647948699153249,0.6130931953414088,-0.9888464146866002,0.9784899515612019,2.0155297788717426,-0.39881793853699227,0.12239059544862115,3.638172721448994,1.9628682646563065,1.5280835909420427,0.4916828332053438,1.3901188831358997,1.2564609211968079,-0.5274571924802803,0.9465218771102705,0.06330815252475094,-0.8575238873001769,1.5454408387397274,3.0479949036440686,0.9087607040866192,0.14098597145972938,-0.665451733987134,-0.2420594661544479,-0.7588784611279608,-0.8033138127019626
SIDM00350,0.1473592331060644,0.09241769262061574,0.7701761768543355,0.5440900885402089,1.0213018878585558,2.103471509607525,0.6477945491922465,-0.7456773368512599,1.062379181129284,1.6798713054942296,0.8828243730821027,0.5292453800132474,3.084026352579631,2.2841796906345144,1.5016518776454169,1.7993069486950755,1.3209195898418091,1.544748538665646,0.15111279069912772,1.7574874635145674,-0.1258410775734622,-0.847749003816332,1.674133962377249,3.2676766560352375,1.7868095611914274,-0.5529748583764836,-0.3690719559816519,-0.0006609231146619426,-0.876031612823269,-0.9064183328881555
SIDM01163,0.47092361672835664,0.15177732375451727,-0.6512706131625697,1.4162398799628555,0.6181860236060038,2.1053335586697153,1.0158770934236154,-0.8564790091973724,0.37173350779939673,1.9137266144890068,0.44196661628133993,0.7384768528714284,3.5739202296850716,1.8085900097980792,1.556074518231222,1.375671340381647,0.7438563935520188,0.6999780877743299,-0.7104122429218125,1.4219864085844824,0.22967368249627984,-0.8152166341972398,1.3977552593273417,3.278471673246614,0.6687757001041881,-0.32047914880720946,-0.3179876293484054,-0.4121891205561938,-0.8404574474061342,-0.8795512631070065
SIDM00375,0.28307989859206806,-0.32810074722297927,0.5189383253240423,1.4155969016737864,1.332359499877419,1.5760554212878048,0.4594262415269874,-0.3491528257350861,0.9994288897507457,1.519928841074927,0.5730227897116483,1.230181942257623,3.604836662249823,2.2538711310889714,1.3297875843067537,1.576621670242293,1.0506251922742809,1.206651831150352,-0.2832112013539749,1.1874385159370722,-0.0660742758354303,-0.8594327906936321,1.2396504346929516,3.3944047192804185,1.0194134681360432,-0.6888327979452722,-0.43879837722875525,0.1759459620653326,-0.7417615077167563,-0.8997846131240653
SIDM00600,-0.08303878436972739,0.24716694657258312,-0.8507345884036751,1.0377468038431745,0.8471395858628386,-0.1291065345920231,0.8869274317733657,-0.2986114851728467,0.16577958998044914,1.7473330828385945,0.4869426956608925,-0.3483552745220869,3.5640074858922492,2.075050881333879,1.327761404452493,0.9124288230647855,0.7066037499634408,0.7175039755926064,-0.6033874153999312,1.154685383889555,-0.16739812215365976,-0.8358794385565166,1.1251231479778085,3.147852333049491,1.0529861110036292,-0.6030670537032043,-0.27511471620888955,-0.32719533928309186,-0.8048630450816083,-0.7775281639081211
SIDM00367,-0.31843202629044404,0.3657245574549426,-0.4588035802776394,2.1967360631396153,1.1008566999735512,2.212958553359539,1.2524449250176344,-0.868460572434373,0.778698585359161,1.755311876138719,1.468529560123363,-0.5245339946453645,3.5520544090043034,2.2660127809094206,1.474845684423781,0.6957843625376692,1.3814870972499098,1.2920737018266588,-0.6457433701373492,1.5256681687533167,0.10472223421599564,-0.7671610165417416,1.2606755784659982,3.184143921216114,1.2528652110317464,-0.5532640122085486,-0.3431420806316453,-0.09902220723597019,-0.8024189919159317,-0.8171633648942332
SIDM00632,-0.38177815692899775,0.39104073096415154,-0.48807372558926504,-0.09388245608133693,1.3719910173255025,2.307891970573189,0.7665991548971665,-0.9560383208439195,1.0825834924840034,1.9020700427881927,0.6789300130651506,0.5601871513831702,3.5880472257059637,1.8500684057166032,1.5660449629561555,0.36610053295573514,1.2496147870198964,0.5920999854634205,-0.9757800131336629,1.1673608592192746,-0.56946280101663,-0.8398771259252917,1.5878533591477864,3.041264568154615,1.4178151255735147,-0.6937597724210225,-0.3676790284082283,-0.3073493459989938,-0.8201513284519967,-0.831039303157193
SIDM00550,0.08730835454455405,-0.371532746600825,-0.49245416999458114,-0.4842861820564389,1.0036954277604484,1.9884432044672482,0.17676791774086156,-0.8655654024774665,1.3258362735423563,1.3228324282830222,0.13469548254947067,0.40248768447897487,3.5614041224873043,2.2678608317557614,1.3281633850232832,0.5269665008664768,1.47791774976114,0.5960392061397056,-0.31094935119590417,0.9449815342602286,-0.6406107797775583,-0.8084463955775353,1.3590638316167067,2.6042748654325263,0.9843095455028565,-0.51495990628893,-0.4853018183977719,-0.1915105587346961,-0.8399365336124115,-0.8812708316850697
SIDM00230,-0.18013243592747313,1.0411695284691636,-0.57325628870008,1.6678252449081996,0.9748267827287367,2.963671069790801,0.5033784707780791,-0.7839539564655266,0.844113625151699,1.422777839814905,0.28612640579495335,-0.4014439056251112,3.2142671266061864,1.6990029798908974,1.9745364719382614,1.1293664761340179,1.4370448853590045,1.0902298605566694,1.0307728145752066,0.4311165807368781,-0.48961201684366557,-0.8585451209967521,1.0598333602375292,3.1411106074430317,0.6850790279141005,-0.540411007159199,-0.8148491912469372,-0.28361439154105295,-0.8440678429233321,-0.8868882734105146
SIDM01206,0.1073543954596855,0.5253384654192548,-0.3764610612270944,1.9057869144109143,1.3283558094426384,3.0013855943960825,0.521006208884242,-0.8339111814810131,0.8459487109835273,1.910629962117922,0.9158317411493564,0.2893048928217654,3.7665200101843457,1.818398512364784,1.5247230142216541,0.8985813132342124,1.2756431574445222,1.2329766648546159,-0.7563202246613359,1.4094317082124512,0.3961562324014081,-0.9142256014842958,1.4202754201081862,3.2187474946753833,1.1674201913175228,-0.5077244590123565,-0.8028325687418314,0.1293850407040258,-0.8167495882159302,-0.7394370678393886
SIDM00127,0.3930415763004577,-0.21371278562266324,0.6174264263819567,0.3800681063355798,0.832179968648078,3.116408740080458,0.011069561946464898,-0.7320453228085108,0.9079326186777238,1.5590829745732564,0.7829071591942783,-0.2897935639048656,3.0367600764476537,2.0386808931263976,1.1619920262647998,1.6300367442020387,1.1897750980256951,0.9091038701254341,-0.12344473612323857,0.9133686149612698,-0.8453620928845034,-0.930018424251905,1.3568881656382406,3.0914070675686607,1.4751904227114716,-0.6331301239614298,-0.5458630135033176,-0.08141253204269705,-0.29290404169502837,-0.8654775752298011
SIDM01042,0.1861596611695808,-0.37409142895108777,-0.2664684078404808,3.0938611528060456,1.6849218063279483,-0.4115356141990557,1.115296323459495,1.1344080692939142,1.689977698261421,1.571634441514662,1.4972027552513918,-0.4652914356659308,-0.3454525716928026,2.4886178446734086,1.5367172795152506,1.1091077888340855,1.7556851015800965,1.9436030052532562,-0.8002161192947539,2.2487159363449685,0.34760012009607966,-0.9134184887738412,1.3497068124227232,3.6652870934919224,1.0954421706659074,-0.4983457794413318,0.04170543473395188,-0.2820277381037676,-0.3806466886624652,-0.9166846194275001
SIDM00491,0.7568105659798913,-0.05485736390097968,-0.7100359195587862,-0.700513515435995,0.7276608607161436,2.897265810748675,0.7829148112363388,0.62245851445803,1.3786024809518747,1.4047170894088106,0.7973344605068154,0.045670208433291774,3.4080509165335724,2.060262224119846,1.3803563009020587,0.338671969005676,1.4614644327162065,0.9659211754898495,-0.5262111875159265,1.4986978493926093,0.1467920957663794,-0.7801210098232763,1.4237310901980897,3.5408567360437564,0.7678335543962289,-0.5946149039768417,0.40618094437843494,-0.5051849408883934,-0.5164699289934761,-0.7784885020447456
SIDM00488,-0.18560210093431587,-0.045957938426362185,-0.018163722413234173,-0.37059282343612343,0.42746124722985385,2.102674540038523,0.6162114765443817,-0.8873688858417328,1.4462122950371308,1.6696880722974312,0.2254330676100219,0.2121635446094909,3.238246293051432,2.1115440811898134,1.430411786665174,0.4964599738372747,0.5799210345873286,0.8042036809003721,-0.1675960802075132,0.8502526929094592,0.4858609919571541,-0.9448301256708143,1.4293279399109613,3.490089788450401,1.1292456901832582,-0.6090984017273341,-0.4533069909784135,0.05670112081469367,-0.815942621265142,-0.8364632238351889
SIDM00190,-0.08582530631335661,0.7555318886111299,-0.8094473897988111,-0.8227288359976901,0.9579911769532129,1.2907702344956757,0.6587421576263491,-0.8167169678023152,0.5814875093741855,1.7888590862519738,-0.01113814696694529,0.5654364073963181,3.621855879136012,2.18369990936727,1.9457669921297822,1.070045410098941,1.5224481601304083,1.3818817370140208,-0.21167390994879767,1.0052674710660618,-0.15463746619789143,-0.8805546559993367,1.6752949861784436,3.4739833239305797,1.215880218511017,-0.47605389794313413,-0.12699458180223008,-0.10067141569764336,1.1210366753676022,-0.8345221118357457
SIDM00542,-0.10412405496918192,0.9631153528704917,-0.8867903001760286,1.3634415222556309,0.6976216730192758,1.7429893503435183,0.29954773075528063,-0.8621077101527902,1.1013476818347125,1.5862108615848007,0.19038008571073192,0.17056469886199854,3.264920955683046,1.878566993742868,1.0608770456219299,0.34402587215853814,0.903612481069632,1.296113333194152,-0.6585284641923532,1.1211034162634015,0.06615117879451332,-0.924016924349258,1.2013604241350213,3.4848152619373916,1.1336079811789954,-0.6508454269486802,-0.371312375748766,-0.1902399044363848,-0.6988452505978445,-0.8953615257384695
SIDM00198,-0.22076255161968875,0.00638403551526844,-0.7406331736079348,-0.3051155102661569,0.9326158117349092,2.975044813880002,0.7699043606546175,-0.7963237323245679,0.5173569888471427,1.5000725301841924,-0.0835388445627043,-0.0060383720365677,3.4411132951276366,2.470099656199887,1.6767734990727017,1.059992653071089,1.2082589317026198,0.8198287763204676,-0.22688262168676507,2.33676086670272,0.616548621269701,-0.8539815489034545,1.2185822371058035,3.4887513741589338,1.30245715608556,-0.11730108192534018,-0.9235662302534122,-0.3897629583211261,-0.7335048717292233,-0.8262651562529713
SIDM00269,-0.4324079724364309,0.13456075129189132,-0.460518993205169,1.6477083009003335,0.740377832996059,1.8358643259214473,0.5294267061960324,-0.8720818099729383,0.3634927327282132,1.5075386877423098,0.42277259201127704,-0.3139491356604355,3.649658580564174,2.25068163309404,1.8462720293537154,1.1473009485236993,1.6279838249753311,1.4791547269808922,-0.4040577119615332,1.1549367903522592,0.051790090814172476,-0.883528232771604,1.259261215397447,3.110661522826429,1.0659412508274813,-0.11287903398653848,-0.7225125178753935,-0.13158530549383213,-0.5913283854659455,-0.8109249375554237
SIDM00621,0.11421145077193115,-0.012810546819329255,0.46679314583295545,1.3352619684098779,0.8775494016670085,2.936979415385895,0.8818597010678301,-0.9317777849889614,0.5229980645056735,1.5459719508820586,0.14062357871445197,0.060273501037333976,3.48601900167002,1.6456520892850093,2.019870459202513,0.7928371432094334,1.3211847630583287,1.3074520644214598,-0.7542191382301473,1.3985918195515783,-0.45865471120217394,-0.8848354723464483,1.23158144088685,3.2259139470179603,1.416594596005934,-0.3493525885490271,-0.7131267218780252,-0.23192069727804387,-0.5661763672006541,-0.8584840311967862
SIDM00599,0.19449848115814314,-0.0009311892862100318,-0.7437671423658966,1.9695092231253635,1.2212487109626577,2.7730841620858815,0.9661645571849928,-0.852950622885829,1.1204840445899138,1.4163029775789182,1.7803344825400198,0.08654492124350675,3.506059024737196,2.1012331386852026,1.0698394467339314,0.5464290303418202,1.2834138418695045,-0.019476173210992525,-0.5071473806245111,0.41909531667872224,-0.23865633356255692,-0.9420970671701061,1.805446603037417,3.5765718686095838,1.3257890579296898,-0.1401237389541448,-0.5145572724674808,0.15861875722914312,-0.6153589710216149,-0.8754789011828629
SIDM00118,0.126846828613634,0.5881835580376209,-0.2242025731911404,2.3417857228576637,1.055848792341736,2.103854973733294,0.8838894082894544,-0.8589115321359672,0.4891709341701095,1.555001904376363,1.0499372745005409,0.10790111875857834,3.5543318964296375,2.610832379968687,1.7003354876928136,1.5833080292885264,1.3532127151983513,1.3673680700317243,-0.2746496181185662,0.883897411872433,-0.3994160407332623,-0.8830064309216572,1.655467441724624,3.276001786202418,1.7610175869107902,-0.6788521540370661,-0.7332946138224166,-0.2338964748191689,-0.8448431102878179,-0.862657095043573
SIDM00596,0.04586165374720071,0.6531963151376668,0.08800432089156124,2.1793599704837314,0.9860906848481484,2.328482247259114,1.0465515272547425,-0.44065065033321194,0.7379698514000657,1.4659999028264483,1.599565055976098,-0.4824213677108023,3.563434442770425,2.7962500017752534,2.0839678836811477,1.2567826189608275,1.5486775165168607,0.8518439499920836,-0.3483571138530846,1.072732240411516,0.39488269394188974,-0.8453748994936103,1.4361381874917665,3.284901460947466,0.8903764923995798,-0.48159993935743656,-0.27720060934260354,-0.04307314658056253,-0.814842218128838,-0.8322906021418401
SIDM01251,-0.20034708411117635,-0.09767398938532366,-0.8304539373074413,-0.7971651610748305,1.0225304987329271,2.910347903624817,0.6818121270002321,-0.8690467883115087,1.2736882507059648,1.8201433936585099,0.4231265714901717,1.3816479074297583,3.1157967956589117,2.3889999478293995,1.6958548949721786,0.2739743523414822,0.951479537591371,0.41574491914406414,-0.8408393199363039,1.1155543983692657,-0.6845766446882899,-0.9330773244841191,1.556124490004379,3.3284466915122017,0.8925247772497141,-0.5761118934516265,-0.5114119637684038,-0.23806975100903768,-0.7813357729855704,-0.8763831625464639
SIDM00197,-0.361587877845746,-0.46235323572038756,-0.4753405268979102,1.760426891124798,0.790792975449611,2.804119713969035,0.6560741381267048,-0.833399230938853,0.5735214129234938,1.3402914869125686,0.04661240645321736,-0.42697760741332585,3.597509183649219,2.2852881604419575,1.5381978629566493,0.8414453420668767,1.0195778602281376,1.1717849600516932,-0.32282155996281336,2.152481276905744,0.05655660086789003,-0.9067515746558126,1.2066121452039864,3.519245902636421,1.2573184183689203,0.022132315390732484,-0.7110694417605932,-0.21465507991210042,-0.7248202106046595,-0.8401988082872077
SIDM00810,0.4215713724172221,-0.10310544671148161,-0.7092295006252579,-0.8855433203561346,1.3609754260318285,2.3826654859225616,0.786490243890875,-0.6771952762618489,0.8042024156777209,1.7483161497546522,0.45975133370213994,-0.1395148544147955,3.6746146506001724,2.2156191333685493,1.6651701396742076,0.9090045839469716,1.5631410548354263,1.0062300030201008,-0.3506888290906059,1.038974682903079,-0.045003916564431055,-0.7509730971669543,1.5951009893456336,3.156699285970293,0.7741854328913008,-0.3617953015143677,-0.7451209131753826,-0.15726256661961813,-0.8052209269249982,-0.8031097463505159
SIDM00174,0.1970054406786021,0.7320425553805682,-0.6773427703044038,1.2250527488131346,0.535275385933748,1.92289832710825,0.7871223005334989,-0.8756929354894813,1.2059040538576697,1.6783585446015672,0.9403661137393221,0.1595209174191038,3.470641429129423,2.3625523359048946,1.2220783015549455,1.7508953407095769,1.2173333292273691,0.6110663876958677,-0.5623525391682731,1.741915790413609,0.2138207049928365,-0.8304378790167185,1.2552656469850694,3.5870465935420595,1.1501047447417807,-0.6277455192878907,-0.37359074395117964,-0.35269756490984494,-0.7262136751998126,-0.8310726755138562
SIDM00487,0.6543150035686826,0.7978915846892698,-0.715201258852991,2.02895698201483,0.6496714719468827,2.935993420922728,0.5668534736325439,-0.8904767773904567,1.2485482602543874,1.8368590063358088,1.3822469987959958,-0.13870998782197028,3.561279209332348,2.4030481389744547,1.954639769284872,1.032882470667356,1.3440708628784326,1.1559375194885877,-0.6557275186609292,1.3100279484368513,-0.5691866496144223,-0.9524381006428377,1.3782124060216663,3.2302306740889235,1.4137937985666111,-0.23112493201681658,-0.0794219380746939,0.1271626449040425,-0.8283800712217801,-0.8658575709784322
SIDM00263,-0.2009768043590912,-0.18218917289051356,-0.5939644341112809,1.296943139217996,0.7015897631867657,2.438475958862516,0.6134692730137412,-0.881099028795363,1.0669319831967679,1.6757463569377178,0.6377100379776254,0.009616301023985845,3.590384657411175,1.8644225120294928,1.6470484088058337,0.8824052983973496,1.0120832431450073,1.6211544347790647,-0.5298567891865293,1.8055734114859605,0.046123162618093336,-0.8666029469777856,1.3660532530077447,2.926182495547091,1.183227886381554,-0.4733866153281172,-0.947009675801479,0.050316585587093385,-0.8677322269235556,-0.8010458636667129
SIDM00277,0.25797842366581086,0.33096881827116165,-0.4279887657415142,-0.34555537905411343,1.124152313413586,2.5411987243971432,0.9834060762831722,-0.8359179185864927,0.8083133160685562,1.7109853907855384,0.7829268455293299,-0.21355573852376725,3.5961546124535735,2.0348139602838202,1.0419849669631793,0.6406867931677798,1.2967750408295595,1.0868654905361272,-0.7273220963639185,1.3795911947721204,-0.7745922197646113,-0.6910541823134964,1.2923161745171046,3.137433876382586,1.2289137221890463,-0.5528765533944427,-0.6159280965124948,-0.2760344964469274,-0.8668192317433409,-0.8104196784494888
SIDM00592,0.8761401206376503,1.4173827138845587,-0.10856022931321987,1.0840810234051257,0.8285943961287049,3.047299519900736,0.43439150708287627,-0.9384972129529889,1.2508773179179327,1.582783504997282,0.6787361109388516,-0.0915173467864208,3.1518313658012023,1.9962856572215173,1.1678121725993602,0.7139055010436346,0.8612661493659949,1.24593437082958,-0.26079004829671926,1.5682371651282014,-0.17030313018072032,-0.8670876632005794,1.088585085531247,3.4439423227435184,0.9624157282645012,-0.6521640896615357,-0.5096888431630117,-0.10595878970677682,-0.82040949571474,-0.897104662339686
SIDM00496,0.5556500527692695,0.7528849107138071,0.11651999307643994,-0.07253210594376462,0.5434780452801191,1.816242343420556,0.5021831182569229,-0.8497971345235781,1.17471829729825,1.4937458594056365,1.4420890265366118,-0.32503287127762337,3.4451632042158074,2.405417876366736,1.004999610257534,0.7810952824599064,1.2431065332075446,0.7167603384281667,-0.4127717617312459,1.325628011744196,0.017876172393860367,-0.9013888918456675,1.34760293241662,3.4226962923119633,0.9609546976356388,-0.6797392786022364,0.21329801079398894,-0.39295607688766887,-0.7627135374710823,-0.8933063902999885
SIDM00793,-0.5221919006816447,-0.28753293716650097,-0.22841001264232152,0.4928357312746799,1.259098543125482,1.9574021737245164,0.4920222135781879,-0.9905229565981842,1.1691907581060526,1.5178787753922738,1.2322126236329927,-0.18044777417238386,3.4345784140199798,2.2787186375827226,1.1804215387086363,-0.3205307010990194,0.18811313404683563,-0.39083827874188737,-0.8317816492722512,0.020757003056620583,-0.5386593549585079,-0.7866595147482334,1.2013673633779192,2.9627277632706304,1.065371740823152,-0.43906257405874755,-1.1238172861563571,-0.37156375028534855,-0.7366302726449911,-0.7677429413788407
SIDM00121,-0.2937664509831286,-0.28393065192082356,-0.5163952629963977,0.16197420060897375,1.4684244656110497,2.8580761144544935,0.6129934336083982,-0.8883726579885375,0.6158146091525409,1.667848993238995,0.577949537132001,1.2639355437950075,3.573672883691828,2.05755307303162,1.4286024819997183,-0.5872590879306018,1.33528886994184,1.2785205187683863,-0.7608008354640554,1.1432911019954382,-0.5869367535149767,-0.9233317853986936,1.5292760861764687,3.473798604084274,1.4166108144362244,-0.5158866145234544,-0.6365184331480228,-0.31430467638373405,-0.8275145474000356,-0.7463477297295263
