,JUN,JAM3,ATP6V1G1,CHUK,PTPN11,CXCL1,MAP2K4,CCL5,NOD1,ADAM17,ATP6V0A1,ATP6V0B,ATP6V1G3,CXCR2,ATP6AP1,CXCR1,F11R,MAPK9,MAPK10,MAPK11,MAPK13,IKBKB,ATP6V1F,ATP6V0A4,CASP3,ATP6V0A2,ATP6V0D1,NFKB1,RAC1,NFKBIA,JAM2,IKBKG,MAPK8,MAPK14,MAPK12,EGFR,RELA,ATP6V0E2,ATP6V1H,ATP6V1E2,PTPRZ1,ATP6V0D2,MAP3K14,ATP6V0E1,ATP6V1C2,ADAM10,TJP1,MET,CSK,SRC,TCIRG1,IGSF5,PAK1,GIT1,ATP6V1D,ATP6V1A,PLCG1,PLCG2,HBEGF,ATP6V1E1,ATP6V1B2,LYN,ATP6V1B1,CDC42,ATP6V1C1
SIDM00188,1.0920651930394298,-0.46651866729811153,2.4712397556729897,0.41118303648661697,-0.4475427301801341,-0.5405014320946921,0.865650103729769,1.7592013808437916,-0.34027231425212345,0.23965471337318203,-0.23327820651851064,1.6344241740880545,-0.9177483348516036,-0.9173358011245393,1.3592541936928717,-0.8259569046780614,0.6753941476881656,0.7668362846343544,-0.2322432316726355,-0.6184873000420344,0.6165586517754061,-0.1443219982907266,2.373864469734072,-0.8732746882467434,1.13652502827462,-0.22836114643140856,1.1588002522683696,2.1111666330247534,2.8097398699173346,1.6893100721779308,-0.8895906040700483,-0.14288856360105642,-0.3720760574264439,0.3650435688294269,0.11175354602855547,0.2573346110901584,-0.18307059290582747,-0.7321154433538519,1.4440292405464656,0.15175343221264334,-0.9199753657630093,-0.8206094111153951,0.0765760937958447,2.660896509913582,-0.8440537328731158,1.0656541349873805,1.6668629584696435,1.0165634586714196,0.2501204439944054,0.3508095469075028,0.3416183413511616,-1.056784260880936,0.734317875397576,-0.6507778940025918,1.6712751733278775,0.8422305639838534,0.0027151719605163194,-0.003474190374160042,1.2733696120993279,2.195872667050311,1.32948215140466,1.2005156634248935,-0.7280886559022368,-0.18803431386986683,1.4463668638723222
SIDM00096,1.059808708568076,0.17846606172280202,2.380582317886604,0.5735383606017002,-0.4377033916191994,-0.6105986210294572,0.4575151080897265,-0.8311108911595879,0.4745218091586375,-0.025094738036869537,-0.41063390310088604,1.793636306361718,-0.9762141321203665,-0.9642849133493294,1.0350483220818745,-0.8655691146114227,-0.16348526141428327,0.5591657957003111,-0.8035902248617823,-0.3265209640325776,0.026243975910159693,0.08906146258002406,2.584591925908535,0.9878880543933938,1.6296127855928277,0.16399386269475913,1.1345905676818229,2.3421086281888828,2.536980925075614,2.4576044782083426,-0.7760962273908736,-0.6105779510544851,-0.26876052658296995,0.2986385946069177,0.7821114517381229,-0.7246859626712675,0.06834975904717155,-0.48213121947693993,1.0097364297912086,-0.3778676684047654,-0.8946378378543499,-0.7412404657553214,-0.3987254742146585,2.2168630062386687,-0.8340606935753955,0.5879370998294982,-0.7972569436018426,0.15446206034752877,0.7201864596544935,-0.5838116223572589,0.6550929847093974,-1.0471807716064137,1.3034444832115173,-0.6290238044315508,1.577467515285889,0.3502738265345755,-0.10716390784739162,0.23593675271875486,-0.4070251278516831,2.0827142601182715,1.9419805062152773,2.0261988029443367,-0.5124248208313561,0.036526031482887994,0.8000155059115264
SIDM00379,1.1834260659845688,0.20335132991431826,1.8985919634037096,0.8065138369574518,-0.4605483887639721,-0.6855131315931761,0.8295339106218431,-0.827962310109777,-0.02070983767825074,-0.06169432187064134,-0.5466690627798347,1.821428436680061,-0.9895574784658564,-0.8666706618479811,1.4753475710577366,-0.8319339974674205,0.19322637560870282,1.0580981303073005,-0.7703893657428919,-0.5645921561830797,-0.3945496768108581,-0.2381826460459739,2.4667559539975077,-0.8528728691309471,0.9213194873720341,-0.10828049193916489,1.302630504285039,1.6755980793102803,2.606417034874675,1.5962033913795255,-0.48778502417251707,-0.21301614813431594,0.1493372825666749,0.3413719173330396,-0.2531044538415488,-0.04042174153063225,0.006374709637139694,-0.6658475440934156,0.9475423871659346,-0.16893551381819144,-0.8842917837022457,-0.7285365151753336,0.05776347214569574,2.4055699188927715,-0.9309723281963018,0.9649921129658353,1.5573725881659615,0.46419118267987464,0.13646297920054354,-0.4529486152982185,0.5353814139724575,-0.9742753611640115,0.942857274551871,-0.8002444389067097,2.3479413696393157,0.6326330012327691,0.11631930502560767,-0.4402634315008523,1.021948866798321,2.2489478945172667,1.5477785079110644,0.14945510148399516,-0.7734347202985735,-0.07687776970330007,0.9858294677812932
SIDM00381,1.468872078424881,-0.792116867558776,2.9475544053881393,0.7228317439913272,-0.553072271580154,2.2280288553894927,0.6588419663492421,-0.784245792217924,-0.14145462356133173,-0.179166636572592,-0.613179308995728,1.5708112880009883,-0.9494897262729801,-0.8966754608698521,1.3380286375889958,-0.8904579491349739,0.9746614232304697,0.46009297955575934,-0.4562452533906254,-0.7091298305688012,0.6606120163658721,-0.10010432039536617,2.575297911109117,-0.37553171370992566,1.1910831443435081,-0.02028528740090555,1.5532607119559887,2.1903684736656115,2.4203866488870944,2.8930312014100465,-0.8298954391158926,-0.6980109309860111,0.02656755868678866,-0.2576889932595181,-0.42045065969771556,-0.12481569541783083,-0.3066415296246938,-0.6798242019708739,1.352316397313436,-0.1848365583504996,-0.9296023705549723,-0.8627747676803743,-0.6383723779207912,2.2387151495054116,-0.7512178455761651,0.6124362628763125,0.6063184054756793,-0.457687523864022,0.3271408874715473,-0.4303047547172482,1.2607082675326713,-1.0611731397053772,1.1910022015074153,-0.7219259352899962,2.011878151575227,1.1190768883129079,-0.12415696741851895,0.17028029514701767,0.4905119207041553,2.336693994308767,1.3310252875975574,1.1002476537611963,0.4486436692120692,0.01727056898644206,1.001290793197356
SIDM00606,0.44243593021733046,-0.35095181715084584,2.2391139960453983,0.7346687693482289,-0.4572268336566937,2.8561784271953474,0.623857827655617,0.34498982499419784,0.1425375953355582,-0.020966325126365974,-0.4348672997383038,1.3302855678926153,-0.9474258965570497,-0.8662916159051186,0.8786416024715603,-0.9087278681689743,1.2947765266218818,0.2991780233924792,0.11561205261345381,-0.45155255228091906,0.8738859272712061,-0.21638601634676413,2.076240648432127,-1.00909865895359,0.9203219647914904,-0.10963931459294643,0.949425600944907,2.0055558644870404,2.626170724927151,2.2701948547150836,-0.8831741381999411,-0.5144371014481814,-0.3177574883248263,0.0945985901334197,0.5821721314886947,0.7873906384992801,-0.20670950551082354,-0.5926066309230967,0.935727065257572,-0.04094222354408092,1.7351828558333602,-0.814450283360998,-0.28752065969311036,1.763837580663462,-0.11263085045904891,0.9156694867247408,0.9611349604572536,0.21232224106941142,0.6246414288273318,0.03516191643542598,0.5181112251309218,-1.0246937979178172,1.5023352268825274,-0.5909675856229027,1.9140975662041328,1.1185272499600458,-0.2587507584315748,0.4815870220764157,-0.3478844907107138,2.015302337365736,1.1205939086932706,1.0948028968012298,-0.6713700252587473,-0.29493820345530863,0.977030569232792
SIDM00541,-0.7334423905301499,-0.6910072882860187,2.8049489174577817,0.5434868308752265,-0.4632888934591564,-0.5745057696595969,0.02701124146102317,-0.8620228767506396,0.4020789321729345,-0.28447510203362586,-0.19532243145995298,1.674683060936868,-0.9435936243280402,-0.9418615587665408,1.3936348571037098,-0.8561493106978336,0.9309379566923414,0.4564822775286104,-0.8803573106879053,-0.6354677174705285,0.386033098413944,-0.22783360729350913,2.5463105437392413,-0.966181180808521,0.8728727278997896,0.1658671629516617,1.1284747311426153,1.5295487424301408,2.4439121917431357,1.4258681593556044,-0.8867511402121568,-0.548698176959889,-0.3716583634104707,0.6979820694969113,-0.649059128823607,-0.5896277639470449,-0.24840199445377167,-0.7000511152408487,0.7048673539595176,-0.35939222713216656,-0.9730881681804943,-0.8164709413318401,-0.5759287342200226,2.0778223632604247,0.9273383510004896,0.5544718497252916,1.4158868262821338,0.20301882843358626,0.41137286304014853,-0.24120759378356782,0.46983378041070245,-1.1400766245365603,1.4999800393295328,-0.7024686836047278,1.3020412281080724,0.4331043480284125,-0.21794859971088795,-0.620963002509432,-0.2267091361456615,1.5675845334128509,1.1791607849061336,0.6168017725691783,-0.793609088025387,-0.2758626772190839,0.7272225241884995
SIDM00808,-0.171001696735765,-0.6891143668699594,2.1817030214476167,0.8031385678981469,-0.5381559241417386,-0.612906900938199,1.180974875686612,-0.04543278301368524,0.40434700083985536,-0.11754144915118975,-0.14718047707231827,1.8467568263911418,-0.9531269294200564,-0.7991995018819675,1.131633645677986,-0.7902572418747217,0.15707947277700357,0.4504104221681619,-0.7866832346041289,-0.21917810722376344,0.6186510226340299,0.013680090081114597,2.1488645625447913,-0.8898376468112384,1.3756013808219787,-0.04369908279944298,0.9934400662984448,2.2669491181683377,2.0362623761898955,2.530091584548934,0.33945645576810785,-0.5266784230203276,0.01563204419249181,0.233434861395147,0.5306452700591109,-0.7527943617868172,-0.19772200567508103,-0.6523655141183807,1.1308041499717474,0.09603540236129544,-0.9470736271476373,-0.7289376863992427,-0.20888433103807919,1.8733774945135067,-0.7953362605825108,0.5501873824436982,-0.9947670424251964,-0.6812030160979721,1.250733177991461,-0.6993690225512281,0.7540709047420723,-1.0065746502960726,1.0019439894345519,-0.5891532736551929,2.332768452069926,0.8698162424037921,0.2574290387186714,2.500749011685453,-0.753581346836875,2.339987343913196,1.445280141152598,2.0029172953414687,-0.7542181823485519,0.21564908829814508,0.9499751414172565
SIDM00377,0.9704634192443173,0.3996518009556903,2.243413827109975,0.7846090544159323,-0.27789512991354387,-0.46507283237104446,0.6949047518013336,-0.8717386720160917,-0.19671888793674672,-0.1040853853943883,-0.31799996966631183,1.6759187265178601,-0.9856113455679696,-0.9170575443847948,1.6479357175238718,-0.8233655727130533,-0.31624010325878155,0.37813163564378444,0.019122416347505347,-0.703683549430033,-0.7126446629107547,-0.25930072931748954,2.4249267240359482,-0.8761731907678086,1.3173668922298711,0.11634516074021359,1.493679637915529,1.9339566060265505,2.388415287311823,1.5467870958692251,-0.4140365535197377,-0.41195871238862813,-0.05699723327667526,-0.007557510579285572,0.07636522114938894,-0.13160349992620285,-0.13423382165635106,-0.7598661601781943,1.2871122612631642,-0.22004450756364774,-0.9493124038474647,-0.7874060241142907,0.20556050810154994,2.211325645124224,-0.8599508205777661,1.0871826580884207,1.3493828567719488,-0.001059433102282663,0.22272166526977547,-0.22611933208303156,0.370604500560722,-1.0000298638976024,0.7511011517921097,-0.7561352548092488,2.2882074420070397,0.4414620202803748,0.4478769369735101,-0.5097201968080861,0.346317378761348,2.2447007892593045,1.8914785933690161,-0.9154163654035627,-0.7514803035928616,0.11738352418865333,1.2418194201754778
SIDM00289,-0.5565743542798481,-0.6897424433171899,2.5884279300944724,0.715846289552481,-0.5963667577672067,-0.6709656430691151,0.44195954437960216,-0.6192927365806234,0.19316074912992015,-0.015955134593950458,-0.659114351697707,1.5673484492863696,-0.9107577297758533,-0.8918241955624149,0.9390465473064945,-0.8262583323919127,-0.17038824096260283,0.6003659540185045,-0.8774738783712847,-0.6123732098745572,-0.43337257813738317,0.0799530491083772,2.148407696764492,-0.914764600096647,1.3738403985473915,0.23010035193428588,0.787351912331043,2.269834461049788,2.035476832880763,2.1012221246343583,-0.6892295142125135,-0.5630281652287994,0.07300282139584831,0.8372021945946997,-0.09790320368281924,-0.7246378165311989,-0.12034201913997063,-0.569852356924354,1.003894590538158,-0.03712926547845882,-0.8861045819525715,-0.8421147042457944,-0.5421887152824381,1.2745606605279873,-0.8027889506854441,0.5815121106587874,-0.8866072046276137,-0.7330304814895837,0.8478021333510385,-0.39998437446432167,0.5384210337070388,-1.0107017545424433,1.416032084326997,-0.5513908896641414,1.2415823782269648,0.14847037011903808,0.03241347250422134,1.995982215379701,0.2828778931925746,1.7723885492102465,0.7068269018683176,1.6775824879261478,-0.8394234712583072,-0.19927474223875266,0.8511001854322057
SIDM00064,1.4453428442134486,0.8807295857413664,2.0906876434086015,0.6443643653625831,-0.47073484855516556,-0.5303728997916478,0.3854547139896755,-0.8583409832154736,-0.27852812718977416,0.02276657673617243,-0.11379707936902048,1.6753582363953603,-0.8579740701168019,-0.920077208932532,1.4480615999397486,-0.776612150889572,0.30373409826200776,0.7018918628190556,-0.744931363846916,-0.3656066566820048,-0.682825423675296,-0.117293816898198,2.4619872702508423,-0.9201507093257274,1.372957946882256,-0.30216006898267495,0.9866524310716696,1.5441598948064323,2.4787571287027803,1.0586769954741853,-0.5566612435020709,-0.42690306844641557,-0.24617854193037286,0.12140370920280973,0.44403480803055634,-0.07579082973834193,0.2031934446675066,-0.5562003356950515,0.9358274072445528,0.4727471237597627,-0.9012105080698981,-0.8539540300320086,0.05128326446272426,2.1032085971200445,-0.9037649285425093,0.5755115404936497,1.4742538500159816,0.1502810392048633,0.12854130727933585,-0.3701688261911452,0.9821247455506845,-0.9907207785218511,0.05082134842648156,-0.6449162522594065,1.8318764288558946,0.3828841106400735,0.24266692678404744,-0.15505287031005527,-0.35235563808325265,1.9943351905326108,1.5698910966257686,0.5657482226464549,-0.861686563780693,0.1767238649151843,1.241237648888371
SIDM01097,0.6889124534441007,0.459187590776001,2.745601423144542,0.6092863319393809,-0.4798709843120405,-0.6113028836348496,-0.022076357722447815,-0.9519483352474962,-0.2951133784670731,-0.08672323344814217,-0.22670778198425212,2.168035915850881,-0.8983402010695286,-0.8973888915783914,1.2514636555251375,-0.8525962201328514,-0.39142105854137704,0.7311713594591713,-0.03054196889995629,-0.7196640224146382,-0.6902111782691955,-0.0694089533254458,2.569378928596307,-1.0291886133210815,0.5052170146001878,0.07010783314268565,0.5236279845128456,1.1710107275074495,2.5392185722732736,1.242945521414947,-0.654080323432318,-0.6475664848869296,-0.2939663776484201,0.1802450402588077,-0.03587722632756613,-0.8021780012717286,-0.37543399577465053,-0.5470797907046501,1.1358678334521604,-0.13782799859729827,-0.6485334121946452,-0.7272680858955859,-0.6192796486894184,1.8437219343860476,-0.8425062299955357,0.2996158957166339,0.9200772223443815,-0.6926431761317737,0.12234385440947285,-0.5846942495493131,-0.3244011674327866,-0.41179064156426937,0.7028650324716702,-0.6737139399005331,1.8820973679704116,0.7779405357861241,0.28020528486997676,0.36550739696218637,-0.4351877986945538,2.3787078534308117,1.8890041948269358,-0.7178507369701943,-0.8994109065624095,-0.16056151152240275,0.9728683566419541
SIDM00350,0.41931562467150735,-0.6989862863494465,2.512606841123828,0.4287845565353126,-0.5251142674838951,0.023424760035414955,0.9336527191865925,-0.6660610196943823,0.19402142932317018,0.14882489497520265,-0.3888609031331664,0.9645649566159848,-0.9083177397848304,-0.9022279742719631,1.3736947360491965,-0.7799540987815491,0.8606409092128046,0.346547543878429,-0.678730173611554,-0.5810423846643248,-0.001010591887701048,0.46306967712383795,2.213418943703472,-0.943960607017068,0.5882138757842964,-0.3502181952969732,0.6967700464252049,1.4703173202646218,2.488015571658043,1.6594866927759335,-0.8697729520050411,-0.34739849726800387,-0.20124175017199777,0.29126574010713985,0.1757372128501108,1.070354877492275,-0.1332558038915738,-0.7816391167367618,0.9571585872734136,-0.10301889749905041,-0.03702586751806059,-0.7536437686690252,-0.26186128637681616,2.0664783338482566,-0.7537811697705961,1.1935628450489872,1.9122532515285942,0.33530134369828046,0.3833581346286495,-0.183699586461302,0.5219597598902571,-1.0603123770174503,1.8481005709251654,-0.6099829552173327,1.7341083427362158,1.0204078948823445,-0.35119649566771843,0.588899285318937,-0.4968608823415113,2.289026876316056,0.9648957594043668,0.14139329211847473,-0.5385618334985638,-0.27257780884519744,1.0350819562734628
SIDM01163,2.049948452608482,0.2859111763887755,2.6112344514231207,0.45123483087844596,-0.42755569166413626,-0.564897996819781,0.8165281149006317,-0.8331387831470524,-0.0015880099652471871,0.2738607471600243,-0.05882088089800892,1.5046879654410041,-0.9900097918314851,-0.9430984753817797,1.080097812781606,-0.7922043005461529,0.0795336889362756,1.7557523769557735,-0.8422688813680038,-0.5470954061442451,-0.5395846849789816,0.3028956151136795,2.3374396481401285,1.9963335498125032,0.495421286960215,-0.418880833741826,0.622343308478911,1.4491319682288506,2.55546016185862,1.0299372655574357,-0.8807967254388976,-0.5274702599521384,0.7444776647064983,0.5616941047026802,-0.11168140290067638,-0.2775619155602979,-0.19503629779087142,-0.4815678247745678,1.190336105821629,0.7942844764266901,-0.8816306842929581,-0.8305615394251015,0.06518040022002937,2.0897507571399627,-0.8279603479519008,0.46466255340561236,1.9269864753510055,0.08685770306794396,-0.018944976978251447,-0.2736146410218266,0.657882402004486,-0.9268183930350279,1.1216305180385906,-0.6220486233030337,1.4789712353623523,0.24735723809699245,0.4528282596592655,-0.08429761437093584,-0.5404786586800135,1.8843399943593715,0.7225694585968504,1.0785586299854377,-0.3778721099553277,-0.3463426726859749,1.096772595260737
SIDM00375,1.769980783804624,-0.8130186810949322,2.412459784666993,0.6753626599252484,-0.5873671862529992,1.4960310544473518,1.5434787174151392,-0.26848776456956286,0.138006014032108,0.07462534943843635,-0.5237034858357048,1.1839022456055226,-0.7893685311820209,-0.9532120999362942,1.3366087743868147,-0.8863000371417545,1.5528874855202133,0.7749710145438318,-0.5160180117630757,-0.6654904531999858,0.7063481813562661,-0.02935872961156727,1.9603369631084093,-0.13801080962498596,1.0015861423401493,-0.2284606076505276,0.6325560744440525,1.6875089731457134,2.6829459704021654,2.30274087810484,-0.7539396820014503,-0.5834515334505078,-0.13055217683831874,0.4465618411894945,-0.15354427488733433,1.0772931207092173,-0.18933472168749477,-0.793539366034526,0.733993202917353,-0.0621874674197731,1.781058159089778,-0.8551708142855359,-0.5719879529403475,2.231217340472911,0.31721139874356935,0.8153016930606058,1.59620307138224,-0.34992884329849133,-0.10055935560365785,-0.08051074332793219,0.19638291290112633,-1.0414311957455094,1.0120434536550924,-0.8020988598694265,1.4219225951972858,0.5858203962762577,-0.13256817692681383,0.8199953092050478,0.5601355227018691,2.029300453900313,1.185851716263555,1.365360313692721,-0.4977202692165391,-0.17994330472953,0.6308907519207453
SIDM00600,1.2545660648030446,0.013341424552792205,2.4685769893857645,0.8943657039253629,-0.4579821846438777,0.1723039327900933,0.6404409949626247,-0.5403951562609425,-0.22587101711496263,0.3082317608689258,-0.27123038776409764,1.3348329814864937,-0.9330358741701894,-0.8503819754848978,1.3195801328166659,-0.8487388108739032,0.292801597829554,0.3198662929546706,-0.7505593942336733,-0.4754873875599089,0.35756336188045645,0.24262609714915828,2.2774034952904323,-0.8431455226192187,1.152130913135515,0.0864874549186626,1.000433510106265,2.4481122209342345,2.461167267537796,2.234136185624938,-0.722063885285022,-0.0011100057389310232,-0.2715167556504864,0.18209163911692283,0.2584648942044061,-0.2556490566442319,0.03197929839674704,-0.6546367826270959,1.1179060286034157,0.5569532322066327,-0.9234714919686303,-0.8948046549997726,-0.4986246236983041,1.6372932772036481,-0.8068814700217299,0.20464433637996327,1.526627199285761,0.04848449407619526,0.34503980468061735,-0.3632913253684275,0.624680887602906,-0.9233379963062006,1.1780443465200643,-0.6166200480231818,1.3211347771674238,0.3608883319451638,-0.21490264604313433,-0.47330416104224965,0.09976967931712191,2.3085266406829335,1.480320926769609,0.7571394066619173,-0.3441901508435018,-0.21405546652192065,0.9305214275558928
SIDM00367,0.2328922457608772,-0.2722256522254068,2.039548404120989,0.6215340656958436,-0.3928278968951996,2.680986277782361,0.3238861068122312,-0.8407259466958118,-0.15658021365863134,-0.2107919891307722,-0.3279314127060948,1.638766497321833,-0.9804229727393986,-0.9269168786523971,1.2507954076390528,-0.8071717396810671,-0.16489088050669834,0.6363857091890496,-0.7171039667141408,-0.4360748182025162,-0.5939728498599619,-0.08278424990550787,2.4915231942084715,-0.887733587082637,0.7586910224253327,-0.13404935085704542,0.9179409487529911,1.2338409855096326,2.2787263929374544,1.2776295492553447,-0.7726565572467367,-0.5637103213786769,-0.29537919487572817,0.06033815449763225,1.2550284056561158,-0.7777539610712396,-0.29232909051035405,-0.8445097607947049,1.2928861400844254,0.12199350913500184,-0.904889546322854,-0.774431433104293,-0.621525863163753,1.4082310938142053,-0.8144053884866721,0.32709321430844274,0.6864924492501426,-0.6795641109215224,0.20790900769297146,-0.35951531827886074,-0.08675312771449299,-0.9909866286529613,0.7120097838988316,-0.7173082426734431,1.2998203388788623,0.8791237986290582,0.1986533034745895,0.16052417129692498,-0.4788064778625047,1.8916139691516687,1.3498386182900008,-0.3030343044030191,-0.632421846849042,0.25904603475908544,0.9732002863219134
SIDM00632,0.2950223594194845,-0.46459168113769317,2.2838821105362124,0.8413203425805315,-0.5390514677229529,-0.6165420110979359,1.0620527335986354,2.729595461785344,-0.0014773489335598415,-0.03679392830475613,-0.23096517923590631,1.626669386441303,-0.9081468801600393,-0.8876390335444001,0.8873358974028308,-0.8217740926812604,0.36183420032675867,0.6054286417495472,-0.4580227776350152,-0.2979114433466853,-0.387716979971582,0.379470617512135,2.5420935623893204,-0.8549672018742032,1.2667470709708024,0.6393678072373327,0.5498835478074094,2.7840925311224938,2.137987562178557,2.6879749270237254,-0.07096336722307335,-0.5378836479819938,0.8040326471064788,0.41084134862172933,0.30135751210514344,-0.7406303376073695,-0.0811214177767801,-0.7201909738409118,0.7240004565736153,0.17370022452964143,-0.8470617820138079,-0.8146869224010822,-0.11129283881993228,1.9636610555720055,-0.7874002176517493,0.3198892891403688,-0.7951445271469423,-0.6305438523650817,1.6382497953375807,0.3264556361976681,1.0803136068081483,-1.0811865310960223,1.6620517061471065,-0.6675015664054519,1.3320165936649166,0.44064659290335345,-0.270256405447333,2.5488692351480378,-0.5983046929873113,2.1870452699453193,1.390800391099568,2.273118936314279,-0.7706861287792864,0.13452032499565664,0.36194173477181213
SIDM00550,1.2437214194557356,-0.49852756046471514,2.9654452378987264,0.45463223489214344,-0.4742687602058102,0.29704627951830476,0.9844778906781264,-0.6409800452334167,-0.07936713868678753,0.18714936474233815,-0.3781498124840136,1.419704042088035,-0.9149483057960892,-0.9662718683324356,0.7980836841365772,-0.8683422042730663,1.4341005280428327,0.8438554897471973,-0.6917242237795362,-0.5166883680965767,0.23986186768127762,-0.2782047727138586,1.9104542790375874,-0.9179447507589397,0.9996351376286796,0.019279648537408073,0.8853176255951762,1.6996173028923343,2.692671400599395,2.1828982166107207,-0.8553067700593439,-0.4371913871437028,0.18132819970977446,0.051497032367714836,-0.23839951018323124,1.0012001279458862,-0.11115139020362313,-0.6810654687186654,0.8642557012135863,0.5207347586383165,0.6278440314804761,-0.8418943171008552,-0.10937484096390103,2.210303067592516,0.4742652840143195,0.35614863903936156,1.0970154563718248,-0.0931391655785484,-0.12886846303699342,0.8244491671650039,0.0667901720771025,-0.9927133069027282,1.6501410641727083,-0.6684313742780778,1.5351074941592642,0.44472617421417465,-0.2044227769448295,0.012589930721760009,-0.00616384998306007,2.0856316847258465,0.7762432064961763,-0.051526749309693885,-0.7379047974527306,-0.2649908344897576,1.4192852227807229
SIDM00230,2.250843063614494,-0.49291451814051357,2.7454732635200565,0.5208396260770732,-0.5159261194187413,-0.7064634285400979,-0.08790989864913404,-0.9006713072431557,-0.2086456087944362,-0.014997849684218514,-0.17212246195552622,2.045597764665365,-0.9515549225759967,-0.9586793083068699,1.136295389714285,-0.7397652218899337,1.265008451260584,0.4042870738942377,-0.7748871672722385,-0.6256784464090612,1.504313014876386,0.09734513949709782,2.157711639203822,-0.9324279982105083,1.064735316066418,-0.0315886572149998,1.277253384324266,1.0749998795058018,2.4673847340797797,1.2750164993833808,-0.8602751149190145,-0.7133351688621221,-0.11412641633284107,0.33567384489240526,-0.6080733882135804,-0.6519338062538639,-0.24416145250823987,-0.42354409832529655,0.9358884029112303,0.1813793930700919,-0.9170216509985033,-0.8046426718492258,-0.5372601917640937,1.269418728163609,0.284127222530462,1.104037225902283,1.178184759648328,-0.4992099484683019,0.3273006143947696,-0.41101802053194114,-0.23296193926964598,-0.9298240290820206,0.8428522217562915,-0.7221551033845265,1.7882109076757269,1.2223875658173415,0.4014504740184034,-0.29706378205711303,-0.6432060837697885,2.0750062092895045,0.7798836801449287,-0.6379511358782832,-0.39415295147098695,-0.21020162950265794,1.5432069775117463
SIDM01206,1.2215028834622257,-0.011248663111334389,2.746060713187678,0.625580957275574,-0.5119528198496305,-0.5833795565837906,0.5190339538290667,-0.9060828771433888,-0.08223383481427268,-0.19010203726833494,0.014014034797850372,1.556142157042552,-0.8207541527717184,-0.9090437381177728,1.1355494135651474,-0.9136748141313363,-0.3442813234472044,0.20815917416078963,0.5234373733880607,-0.5196788782799526,-0.6037618223591408,-0.33535866427281635,2.621949630552673,-0.9307129274653914,0.8162137574746104,-0.44693734557095693,0.6835898463213644,0.7021105309749234,2.4261025282693245,1.0319162234554697,0.5565613842653291,-0.6732414023036993,0.03150666753844796,0.23369114398909993,0.21804454073752297,-0.5675045207666936,-0.1970191653338225,-0.5117241456694381,0.8493915955262576,0.1135377485130358,-0.9586537971700764,-0.7477678814546367,-0.5313838675543467,1.2949348393539866,-0.8905419692952672,0.48351256677618204,0.9311647582927155,-0.7912478327317134,0.057627665708820934,-0.36333853922273596,-0.20386999830491634,-0.9635387637131965,0.9187403597198238,-0.7100209868387791,1.3428096479011706,0.5463560275924199,0.7139443222744983,-0.7456744531670841,-0.5543002303482357,1.954009421224152,1.6776309432447079,0.3929333587850859,-0.38071459178069367,-0.19670667013337984,0.7203700771300069
SIDM00127,0.7365825702512608,-0.6472114320977528,2.4499696614879287,0.6170790272434912,-0.5387232429661313,-0.1676115229970815,0.46014057018065013,-0.8532044796849506,0.16374389034373138,0.2231245824952266,-0.19306901588411834,1.2747117486110402,-0.824918278741196,-0.9163313793214424,1.595260176016408,-0.9067239668517085,1.2117469561049312,0.46104208115616424,-0.24977584013034565,-0.6558972648464005,0.806344677529207,-0.12485433068771447,1.847218366002263,-0.7048656823753098,1.05528562583345,-0.20051995423397467,1.2333812193680087,1.658032079936146,2.6967132670693967,2.156703740335916,-0.7724309127200429,-0.22579499162278285,-0.2657300207646297,0.5179816403168678,0.4628568967124002,-0.004864021092154452,-0.13113587289742598,-0.8089899731782707,0.9500075728706526,-0.10533994103366294,-0.8197446458727508,-0.9019800473868711,-0.09763293922949903,1.9659682160173613,-0.8134279676746109,1.3480190159086878,1.8168604858021093,0.6122563420819233,0.089353984726073,-0.6068561754144872,0.04310245330001208,-1.0193763567297331,1.1214495771290005,-0.7353365950467989,2.0337818150356943,1.1405531169637384,-0.05982527729245789,-0.4227858223608835,-0.6153053312779078,2.384402658474341,1.2115687279585425,0.921235324811534,1.7822912817468404,-0.19780167768776735,1.0417567068385516
SIDM01042,0.6876778363356637,-0.7367806056192999,3.1798274527284023,0.3895500848537508,-0.39227835751250345,-0.5826707625254829,0.3100000774173753,-0.8190706139271333,0.20695645523140593,-0.15482449437111923,-0.30135379050085404,1.8084614157242764,-0.8969977277451586,-0.8765463108255025,1.882918767107925,-0.7396605750548316,0.590038962699094,0.6171908030670245,-0.25348849549626856,-0.5029090912282352,0.2972468261383444,-0.004320263793972835,2.701814366759131,1.3242826101565521,0.9956643145878014,-0.1504289497650596,1.516439868597818,1.4626982597124378,2.318146418753653,1.621243717631062,-0.8166945727123768,-0.6308402907055137,-0.2635835342882741,0.44327421086093866,-0.2855384174230848,-0.5100800723481607,-0.19864942556202586,-0.4392617514287807,1.2251175977563427,-0.35651363252539814,-0.8996913617091042,-0.8423824998136652,-0.6430039009495673,1.6185655649543214,-0.5238278487567493,0.1912794940555665,1.2585990299745138,-0.5114096554452768,-0.2240851406148189,-0.6613136291277937,0.18499887215378868,-0.6381954579571246,-0.24740037207859789,-0.6113307784805866,1.7217796909773542,1.2046520851892215,-0.26717485439875815,-0.37232682373562015,-0.46151478707427945,2.297967000781901,1.8940469833476368,-0.733917261306023,-0.294448117074805,-0.2856142113775824,1.311078196120021
