,GAL3ST1,SGPP2,GLB1,GALC,SGMS2,SPHK2,NEU2,NEU1,ACER2,UGCG,DEGS2,ARSA,SPHK1,SGPL1,NEU3,SMPD4,SGMS1,ACER3,CERK,SMPD2,ENPP7,DEGS1,SGPP1,NEU4,GLA,ACER1,ASAH1,SMPD1,B4GALT6,SPTLC2,SPTLC1,SMPD3,KDSR,UGT8
SIDM00583,-0.9559062718174315,-0.8934399156740038,1.0799702530771034,-0.6097669568931078,-0.5423713585375931,-0.5805520619329443,-0.5410795033151148,1.244667975490186,-0.5860925281490713,1.4838045080352424,-0.6469713853582433,-0.7029875467348446,0.6457428979254582,1.082477316471347,-0.622892945528619,-0.11464520590261938,0.6323704336034637,-0.1316333845469781,0.397916516602147,0.7094312117328148,-0.7639448203015267,1.8804587834542985,1.1427689247839758,-0.36668706092248454,2.225074417294028,-0.7529484053549952,0.45200458535892624,0.44766598586297124,-0.02559054227460311,0.669603525284257,0.5916993920253129,-0.7375278158910271,0.16224939371978953,-0.8319215601296004
SIDM00188,1.2314099204404856,-0.756393495578218,1.6764374095525456,-0.8459704009299404,0.06336858252028882,-0.6004821191124606,-0.49088149700771466,1.7632202348602544,-0.8542160572787685,3.039864674528717,-0.699577436127116,-0.7529472318678716,0.3408480190637621,0.7352007145453309,-0.7786516549899769,-0.40304913257591723,0.30136183107910697,-0.4834404113043872,-0.1952217802383,0.0742745131237172,-0.7725546171668451,2.285073437387883,1.1193362735467296,-0.4521587416480022,1.811000594579793,-0.693163554398738,1.0110085146124033,-0.1541539873681002,-0.586805052994061,1.537027853156117,0.8980811690474475,-0.7174006524077546,0.9269150534189782,-0.5867466576886374
SIDM00096,-0.9405187545859921,-0.8869955578965398,1.3361437284304776,0.10393147422738329,-0.3147384057535127,-0.6009252407205914,-0.5230019173895071,1.4066399994826297,-0.6730016123024808,1.85255197635666,-0.6489996025000769,-0.6914335849325105,-0.5816485497398101,0.6292017357996251,-0.7708049472838412,-0.10608856691099917,1.0286437031984348,-0.39810346733308477,0.5693818839431694,0.004033435530730972,-0.9172314737169275,2.45300708211405,1.1155520303507838,-0.5212169106168741,1.3911823269574093,-0.7594714741867058,0.8449159441285065,0.28303886144363805,-0.6697714365580852,0.6000537214646878,0.6348209445041862,-0.7176122081324435,1.9032560693444434,-0.7688862143496408
SIDM00379,-1.0732667301290513,-0.88133143396434,1.377301606049812,0.02172947867969352,-0.09532497814393542,-0.6026646012137733,-0.6481843549269208,1.7284317999926728,-0.7938556175975424,2.455550235485932,-0.8155686811052626,-0.7702653551502464,0.43356688850402797,0.9350023080047402,-0.7462314902939229,-0.23531465495115736,0.8847613251046856,-0.25498281396954786,0.6704609918801198,-0.09886628594873972,-0.9148710721141109,1.972580921448903,1.3194726595484456,-0.44359652250193876,1.5344897188870443,-0.7774064619253911,0.8748369584178801,1.002116424826266,-0.47505547228119854,0.8749373482465873,0.31744986697210154,-0.760561018073665,0.8273158012842221,0.379327641658857
SIDM00381,-0.9810436973485875,-0.8004025199981327,1.3686291856078954,-0.2514702927155996,-0.28008945330687,-0.6692074624079964,-0.6723876427974165,1.7118409222582591,-0.7979844488395782,1.6997782041890233,-0.3429493575340234,-0.6475369359900328,1.0775722737545101,0.7127112977429346,-0.8708928560573237,-0.49024756571231604,0.3586554629344811,-0.0581982160474363,0.36456625876470605,0.27956220260938475,-0.7582073318655679,2.1057964849135065,1.2697611826137198,-0.5472179134443997,0.9161807613420924,-0.7858946057199151,1.693975892104166,0.006021114567416209,-0.42343874814430255,1.2306401605526756,0.7766386524773433,-0.7010728252022731,1.0142154139116462,-0.7681872485460501
SIDM00606,-1.0524785078527277,-0.9579541029728141,1.5319733633816977,-0.35223836712384154,-0.5887726996118855,-0.645574963645673,-0.6807179378589424,1.3259401593741957,-0.8543891707396306,1.368892737158224,-0.7254804317694246,-0.7330822074403729,0.29204492151284117,0.9702224257566966,-0.8235287574250896,-0.39783909310109833,0.8156583296989396,-0.16122951480537592,0.8337705183197316,0.31782512732042006,-0.8767811416810416,1.619380697055797,0.8663219260665613,-0.4759170917458743,1.608719564751366,-0.8326287139921144,1.1643619007252692,0.04546981436815897,-0.4551421110784699,1.0501309528529819,0.588258069770238,-0.7961299688276415,0.45450563696610025,1.180402593117689
SIDM00541,-0.3092569254255926,0.020240601970231212,2.143531922379696,-0.7233516672820756,-0.7067672200753682,-0.29754619350814865,-0.5312895966110958,1.893708927682814,-0.8517964900991589,1.087932052569458,-0.38742155469224787,-0.7813888875842104,-0.7876042348525205,0.9616606891621066,-0.7547922475060592,-0.28519944625121113,0.4626147656195648,-0.7017240612964686,0.26980135637218594,0.5251135535506987,-0.7288050795846357,0.7686491687761062,0.24491702445623378,0.019250687395905842,1.1133141627016816,-0.7487779825506785,1.5121117783014668,0.13094980867698403,-0.7389274769054683,1.298307555189321,0.8886960814512639,-0.4311310325426367,0.8733062138724181,0.8560729681670084
SIDM00808,-1.0107056229775169,-0.5151962864051837,1.4804174759498996,0.029823094591677826,-0.9249547389425814,-0.48975209542813464,-0.5843521214488043,1.7077518063885897,-0.6750578437318995,1.32540647881169,-0.876536485480854,-0.6207202169306488,-0.7968780752264844,0.6231227356583496,-0.7345760914667611,-0.5980148019579986,1.1482392165459359,-0.49773568282046937,0.7645769678465555,0.46251038198326655,-0.547595918378878,2.0204836669396498,1.8402452126317121,-0.3109411953371803,1.289035187946261,-0.8397227493617453,1.9944167566627218,0.4035702253852482,-0.5132812675056819,1.155871217286273,0.4080854321848563,-0.6396992848778319,0.3374280487293765,-0.6140348900053009
SIDM00377,-0.9559245183208496,-0.8532129567033745,1.5082345781910216,-0.21765974747659095,-0.23552192258536736,-0.5987117184037164,-0.5285295232794929,1.658176846280059,-0.6369573502487761,2.234344138528826,-0.7954662703443074,-0.7342348126074982,1.384262878573338,1.0749096799862299,-0.7867618914201814,-0.33764990079511414,0.5825687418311094,-0.3217012194762585,0.49205667810799986,0.11684681771948764,-0.8197730090600308,2.092040957792187,1.3072752893581228,-0.49764320222003705,1.5966123124251896,-0.8707712820511873,1.2500022276260254,0.8557554912017458,-0.7060270672157969,0.9827243193951763,0.7397997112299193,-0.6936549315417654,0.6394273611865241,-0.6830996455199801
SIDM00289,-0.9380610475036059,-0.8243574021396214,1.0450668217769994,-0.29823650801774626,-0.9397588990776734,-0.4622407919983131,-0.5489612966506562,0.39060155808515695,-0.7622142443443133,0.8176214640758305,-0.6666419152804656,-0.7708666798798236,-0.5867468015963865,0.7626487711066641,-0.6990031345580952,-0.2969952161770252,0.31195804115177006,-0.5405443119184589,1.0164578626599599,0.560999969586902,-0.7694848627513253,1.6074879192170486,1.02662682888233,-0.48906778306302723,1.3019159115994725,-0.8181486884384809,1.1971653978615484,-0.23028612945744995,0.03064443333216285,0.855784432056031,0.45157823410540826,-0.6372871187244485,0.7871484957968001,0.47619196790733387
SIDM00064,-0.9922010770312,-0.9419420273938229,1.6665737794413151,-0.4063264569806348,-0.5642499443246697,-0.5220521733612955,-0.5495432721389988,1.6659069907658637,-0.7552627017052894,2.5014186752936034,-0.6216176924362476,-0.6644992140832323,-0.3761578273195442,0.8776663547490748,-0.6877913874373952,-0.3771734853332972,0.795033054569743,-0.2559479929139357,0.08988035018967178,0.4707918309779325,-0.8605503682204708,1.7741881614260853,1.287761075648932,-0.38067261014401105,1.6633676850096426,-0.730984821812513,1.467388990906194,0.10849328753654129,-0.08746465157536211,1.135010339152646,0.5238252599982005,-0.7549368882962241,0.5794199760509358,-0.04469528598986279
SIDM01097,-0.9814244400892717,-0.7970372188007757,1.5399785670010104,-0.5510560144402518,-0.8965735941670679,-0.6388703506030309,-0.5617580659149618,1.1879507415116108,-0.6832046184243341,0.8671634512530554,-0.7320062400078071,-0.7528359040298593,-0.5433105899027065,0.8250185215488903,-0.8089284080675404,-0.36308328826459707,-0.17906044117870198,-0.548445126756785,0.9115160975681215,-0.030236194974335478,-0.9329646690917796,1.9745798985852225,1.1769309255272251,-0.22436807158152902,1.042888240128717,-0.7957753278020704,1.3884016020681245,0.1827862258423113,-0.7193568518134076,0.6152864945039105,0.5875493513754392,-0.7299766830402701,1.9989398189829197,0.46769980641404274
SIDM00350,-1.0431842429352092,-0.8652000810321387,1.0745070074240353,-0.1956197632046074,-0.7175029256573127,-0.6068343522410996,-0.695093397533284,0.8693656447576456,-0.8662554109188255,1.754738020912666,-0.635583161453681,-0.6914530576667418,-0.3178707230958708,0.7433196975482165,-0.8083290651840166,-0.29485666779815706,0.9885277094401791,0.20929074449420756,0.020042192023999983,-0.07169978314976219,-0.9191682507816356,2.0201667171244155,1.3773545371370075,-0.3555582874319302,1.415341516559642,-0.7429647568361172,1.0127276443012871,0.006620113722233474,-0.5588100778128855,1.4771734704552306,0.7729316109255311,-0.6504590182725736,1.5453256099302903,-0.8058344951231606
SIDM01163,-0.9999658498296617,-0.9273425075276359,1.280342049481655,-0.662656967528571,-0.6579381134750775,-0.6277954353598284,-0.7400703269497387,1.6248914139033062,-0.6844233495223795,1.64520817670324,-0.5846073337795696,-0.8778830932576944,-0.35984006169799965,2.4620628807819256,-0.8297524160815162,-0.6082496558992998,0.6178136268955,-0.5576680508770134,0.5796216370987505,0.47469739240455694,-0.7970072730343338,1.9496778263908978,1.0181826565543455,-0.41052083427142055,0.8998617651794318,-0.8003595498901633,0.5703205261480381,-0.26154417711437067,-0.4555598695653535,1.0706475089968421,0.6770585806563963,-0.6646729279259672,1.0967835114883857,-0.6355292023674701
SIDM00375,-1.0354832619715573,-0.2339815101109494,1.6808298878039007,-0.4275026953639266,-0.4865495740774663,-0.6790568833977884,-0.5874899220730715,1.2607217043648917,-0.6597421435481393,2.5397747019216963,-0.8589299589173283,-0.8577678593539642,0.204515426710379,1.1233179760091359,-0.7868838935975323,-0.4508739745907496,0.8691975377416665,-0.400984391276489,0.5024528646775068,0.12121639510295149,-0.9227346343598898,2.093528343584566,1.069648089877805,-0.4571710367817086,1.4755430555803173,-0.7661133270091078,1.5668232422742736,-0.0917140902955029,-0.3345327897453353,1.1722789151934327,0.9684892581952266,-0.668851163146263,0.9568995059801296,0.6926792054668872
SIDM00600,-0.9309009477606238,-1.0022373500283224,1.28335384161452,-0.2769496329490488,-0.6524253574302584,-0.5952680788263777,-0.5238258882989802,1.309560458678481,-0.7717331100973314,1.7960897553177366,-0.7159784254209501,-0.6638983797152614,0.81922824730731,1.009787479496805,-0.7607269673411969,-0.4249584929605991,0.7064867892717264,-0.44354631782335124,0.3355632384904898,0.15811954625303082,-0.8659832431624968,2.3010117869308773,1.2452285021933949,-0.34784083338616956,1.0477593248054164,-0.75096744786849,1.5671278256510375,0.3789943234338081,0.033946171790907344,0.5973651529807924,0.6446780508609472,-0.6876622851595434,1.5620805616492222,-0.7287874793685752
SIDM00367,-0.5397563918681719,-0.9268932008508625,1.6519987184057123,-0.8496627287901442,-0.6895278463287703,-0.604358422039731,-0.6308240928221072,1.0114274077993441,-0.7789887168929639,1.0839750150241887,-0.7129284621368338,-0.8451101143328403,0.10823653026216999,0.6416014243732356,-0.7481821717599745,-0.42170797520638503,-0.03288223942041979,-0.12815305937692212,1.0118070861794122,0.1597977088523913,-0.9243075486613742,2.0642604575903456,1.2324354602912941,-0.26927546078920295,1.4749464536830545,-0.8895951632087613,2.1529925844480458,0.0011253888944667465,-0.278991936370081,0.8390988638520628,0.7031713009047046,-0.6081325696287634,0.41608622363844217,1.117080681112116
SIDM00632,-1.0706256422134373,-0.5294259236739137,1.3954886169206249,-0.6028278087333345,-0.9471928768272326,-0.5250329712751329,-0.46760400458127677,1.0365218477444262,-0.8109352702747971,1.684545257868591,-0.789952937434421,-0.8424354563532308,-0.6901343869898665,0.6902126802246572,-0.7235361577712808,-0.33379767595491355,0.02700951304636826,-0.3008611068673448,0.47837294043505446,0.4935590325939518,-0.7305560373333734,1.864843126490497,1.465028577970449,-0.34898862474714115,0.6112298650116463,-0.890954472848774,2.27644145541595,0.4684880389969462,0.29897748109913763,0.6447991529129317,0.5809464410157517,-0.616560482247921,1.0235859106718888,0.293726855177874
SIDM00550,-0.9793844580193072,-0.7042001051081116,1.6705626316540225,-0.8615008353415768,-0.582031181029698,-0.6608831675127282,-0.5808653572504974,1.0161764120885513,-0.8842755140898388,1.5564738730087349,-0.5585172322145017,-0.823290735352466,-0.09308473552934832,1.442216253305709,-0.8115280155809584,-0.22716656012358138,0.7772687991941301,0.1428715108474236,0.750260362505839,0.160700959145393,-0.7510793295477085,2.0537146154828365,0.33838056083908763,-0.41630809208077757,1.247246692421933,-0.672412872106333,0.7178105727527146,-0.20503566315560787,-0.6808263058764665,0.8289156103444804,1.0244285710506096,-0.6690584727022115,0.8354604372903741,0.7314592316598182
SIDM00230,-0.9778795580370122,-0.9204259622932429,0.6381072411424222,-0.42506120478743853,-0.8496047509506327,-0.6087786222467413,-0.5604235772119419,1.0788836430400315,-0.7869913026031173,0.9512379364826464,-0.2619603672659969,-0.7285317973795218,-0.2496596908567771,0.5737142529981201,-0.8307097088783115,-0.14660526603886026,0.08864125432453866,-0.6311733575941616,0.6896558627012834,0.21270661491505635,-0.933065839290214,1.6072098606529324,0.3904427331254807,-0.5099345761060587,0.9061835114207409,-0.8538578810576505,0.8686422799501594,-0.27495132480401924,-0.2907900156774602,0.7560933125484552,0.4461588023811859,-0.698844163678676,0.9857759876429644,0.5716383728900019
SIDM01206,-1.087536729949331,-0.8286499660887617,1.7516050835180983,-0.15691556545831156,-0.8235019801439534,-0.5825422833997443,-0.599510511461889,1.0219475157640443,-0.8287106356542129,0.9768011779773187,-0.6770287055862028,-0.7860613489998868,-0.5004591614479725,1.153237752020359,-0.8066109365917439,-0.4193757857639476,-0.18122366952270946,-0.49994402190658827,1.1078183114810698,-0.05978020145165214,-0.8533623540483335,2.1898689497545374,0.8724396099577268,-0.4251310217994385,1.272242067023917,-0.9147221597180598,1.365387683131465,-0.4675297299857286,-0.35789595647237676,0.9107242957076704,0.31870530603950126,0.08654572045974353,0.6940489370554587,0.9970878928982533
SIDM00127,-1.0723639451887168,-0.868483398451722,1.2357584012703067,-0.637311818773813,-0.440253112725023,-0.6427871153300646,-0.6617061548576594,1.520416081353845,-0.7020544362268234,2.4067230160466475,-0.49805484347620793,-0.7397671645656303,-0.5108115745415615,0.6977331803918926,-0.7621737448817274,-0.14568377493753198,0.6629926217009153,0.15927591927644164,0.22610901446464296,0.07982647537260953,-0.8115919092373791,1.000927305850573,2.0862893147482926,-0.42479440612845576,0.6399130885156286,-0.8195145807490136,1.7716608467288624,0.09592277859813007,-0.6804754835909312,0.8555558781673714,0.7394854817387267,-0.7245456245451519,0.3092378958355884,0.2671023295677635
SIDM01042,-0.9426621825519679,-0.911014764660316,1.5207306043012578,-0.6414460934063941,0.036320310655648336,-0.5875679868110738,-0.5362823176599809,1.563018001349665,-0.6331945052954135,1.6405056649107752,1.5263431287001048,-0.7416183651184602,-0.451621992235231,0.9554821516947332,-0.7695249790706771,-0.6367287048090922,-0.0514051607690511,-0.4365509912007159,-0.09488638871815311,0.4266661616085224,-0.8493654228838932,1.4440858347777066,0.9761265361242442,-0.4160829228539737,1.0198457818663327,-0.807195762032676,1.8166576925617302,0.41809371748338986,-0.6120304047651222,1.9141703321103374,0.6667313630313012,-0.5983311109046215,0.2894234506233732,0.3853844117579336
SIDM00491,-1.0167449770130226,-0.9358179396942393,2.0182266980503782,0.35893568019331856,-0.6532531139553938,-0.6008319776215874,-0.4502064662719835,1.6715480827264713,-0.7547370858553495,2.7300716948921613,-0.7549351761072091,-0.7608559209428342,1.4949053803781533,0.7649257732305854,-0.7594344880410518,-0.6124494744833371,0.30697030079831467,-0.5706226067079314,0.5460893648626732,-0.18145616304739365,-0.8370575955114239,1.641042354874153,1.4266932487325186,-0.521335715985243,1.447792413303269,-0.7465625899006215,1.1502024822368946,0.7302449775467312,-0.2884132734256837,1.2302184205265916,0.9027407743332518,-0.777862131712274,0.9741155444373818,-0.10660347687290177
SIDM00488,-1.0195629930453913,-0.8708269911376777,1.4683324990478237,-0.717777374593141,-0.4579228128939262,-0.6692851837174164,-0.5342259358921209,1.535819901127482,-0.645926677449971,3.2904760028212885,-0.867433129788922,-0.8046812430879554,-0.39788648458412457,1.3974543414336953,-0.8204288610343484,-0.20743641783302164,0.42535430948972663,-0.38525093679304123,0.29663215996750053,-0.025277243693419292,-0.959451253547637,1.8604872864175377,0.7041574400663265,-0.4698643293780046,1.4337695879178558,-0.8646650261383959,2.0658647449204093,0.445275685907061,-0.5358275189875306,1.004404882081669,0.867067328898623,-0.8304255426953561,1.1225567211261722,1.3974166323218662
SIDM00190,-1.0286865513350203,-0.8896349476082863,1.8952080709516426,-0.38891400041965823,-0.8724055239638298,-0.6613650984423944,-0.5361112692208159,2.2494101765512653,-0.8357185271417922,2.3158862018855135,-0.7427298267556733,-0.5962331243083739,-0.043472037946224215,0.6315111341119644,-0.7817584245711701,-0.36316343938719675,0.22698673518040807,-0.2253735105170472,0.8473306404620679,0.4604631564344141,-0.9354639963506318,1.8686637276852118,0.7345019078849512,-0.35462881754552583,1.81264561353677,-0.6009307467245693,2.571316281822321,0.4933375260547932,-0.07560231956372347,0.7509465401717033,0.6766538510430986,-0.7748096291657337,1.175255298175251,0.4693341215033265
SIDM00542,-1.1131328299469503,-0.9481739832667085,2.2005398341701863,-0.20569112923775296,-0.4677337907873379,-0.6206365668817986,-0.5000439334295043,1.8037867121523925,-0.8349312721153006,1.4787963810622624,-0.9156971349568174,-0.6190872172760618,0.7678236988797396,0.7114231552798689,-0.771038387126087,-0.2020132545392614,0.1946841320144631,-0.6458622609027956,1.0606340095788056,-0.2660686795531396,-0.8506058452661159,2.3301021220859126,0.9397945780535348,-0.42965729755119736,1.4454226803840284,-0.7755199770505127,1.7962120017854653,1.3207358119326684,-0.6106241959328429,1.2196596634726111,0.7401545563417159,-0.5038737564097314,1.2921425644915097,-0.6036912241985621
SIDM00198,-1.0734632165292357,-0.9293240928357113,1.4690243558608576,-0.5771002171103288,-0.7603763304208334,-0.4890151317270416,-0.6164635673203102,1.264988721840238,-0.7475418009753857,1.5052937295477269,-0.6661227731900018,-0.6328837769636363,-0.48850820504622844,0.9809760998982906,-0.7983988082500212,-0.16927336584000593,0.21586383388214897,-0.4396665447266757,0.6373079655807344,-0.076372879420012,-0.9336750827526711,1.8892036257754323,0.6844584900848828,-0.18982971018067832,1.501891570855415,-0.8848263434118872,1.3546441809166379,0.09051868634602576,-0.6112409979077948,1.1181819260930472,0.6712759922881809,-0.7432222286433549,2.3513075566297053,0.10438679025215274
SIDM00269,-0.9505803101812351,-0.8231371941972583,1.6759242538165113,-0.8254703533317372,-1.023834652225199,-0.5148828679662826,-0.6740754525422251,1.5536334915658732,-0.8076961956673804,1.376645604783791,-0.6651666985354948,-0.7349833449407377,-0.6875370867074116,0.9354882208233506,-0.7895821243074361,-0.448116263955912,0.33912803816646303,-0.577903430218418,0.9674882663194239,-0.028669765324978617,-0.8703795501841352,1.9235553714841562,0.7218450165999509,-0.3529420089762399,1.4781947396462634,-0.840272489905489,1.3736675234475961,0.36828334060074497,-0.6068734949943191,0.8937487652915116,0.5969792677196305,-0.7355128734606717,2.759591056742619,-0.7056920168676919
SIDM00621,-1.055518602692536,-0.8570378827636577,1.3863106464446935,-0.31742145744635225,-0.9678707930277082,-0.41802644328812794,-0.6662752601506328,1.2723707789328276,-0.848628476952266,1.1112420578706457,-0.7457186663418532,-0.7613021574161168,-0.8403269347802262,0.43680695226782323,-0.8292285456225615,-0.31133873759680536,-0.4704691290613321,-0.3528554734907483,0.9151571989692259,-0.024831300807859044,-0.8449736343223402,2.1284690405243425,0.9670577405776689,-0.4489300079711893,1.3474137619709436,-0.9116336199294442,1.5452030736537647,0.8658341888534684,-0.7017255931251779,0.5217417426110446,0.5640949308502563,-0.7066851103233098,2.5217726596620405,-0.6135564196369412
SIDM00599,-1.0435001945320752,-0.905672754924066,1.715259835863267,0.3051565777733518,0.8748528712901921,-0.6769147070757536,-0.43289679234523293,1.7888140631150449,-0.869735481512752,1.0248156025252655,-0.758655036148431,-0.7235807458620546,0.698584334391317,0.27389823223984333,-0.7712737865730694,-0.6156004670819637,0.12980334144310102,-0.39328021911613414,0.16724044511760766,-0.1025431061449763,-0.7798865960545522,1.9077252478582412,1.4292964142797004,-0.4903441543198839,1.7887578267739972,-0.756357932706192,1.3962637985036295,1.2922191918867272,-0.35079859944361574,0.932960142104178,0.25411238224222715,1.1548959820409923,0.8003022780745987,-0.7009243061978371
SIDM00118,-0.8328781435995048,-0.37994632098099745,1.3784967628512794,-0.5804550809724547,-0.5696191934968268,-0.4484388028855959,-0.5719977808908524,2.0614653827787217,-0.7373516192375567,1.635124818634401,0.09955645920863124,-0.7756205637846797,-0.5295309296603985,0.8726286479281086,-0.8016713375360528,-0.31239636651555863,0.5771428980813831,-0.41141651833874787,0.1704368836823116,0.2445587059628288,-0.9807089444508466,0.9570267637004545,0.9151157243808783,-0.5150447045585219,1.598710246645118,-0.7695521016744209,1.8387152505950333,0.24428255683071412,-0.31832986645628725,1.5536759740082373,0.8949970885841761,-0.30997551361006337,0.7626181338199712,1.8659952216173927
SIDM00596,1.0879174701382028,-0.9267116687920515,2.4734925249380137,-0.8486946007129579,-0.7332930933567282,-0.49333475269537186,-0.5131798717483358,2.45174134075484,-0.7613312275425982,1.2626707106323616,-0.7031495005535914,-0.6491249693524921,-0.6941072405423014,0.936293983467916,-0.6950560700141021,-0.0434069959888413,0.7566375249869899,-0.24923835391447322,0.5661653149522559,0.15523937976018806,-0.855986965671055,1.9557551115062528,0.9972742881908754,-0.5323896104765754,1.9710449882878593,-0.8130763142799383,1.902433772098788,0.2501066357147513,-0.6982016688573897,1.3157805770534223,0.7485117538296073,-0.6435128833519735,0.927393399170574,0.21140631622677913
SIDM01251,-1.1099371833188343,-0.9695576800449479,1.688837884425685,-0.19475967015809573,-0.8730042287952731,-0.5927412086981722,-0.5114269427234631,0.6032157084351665,-0.675364429861461,1.614455498564782,-0.6197291351054882,-0.794728163747394,-0.5547918993991179,1.3229978725448417,-0.7437142470067534,-0.2976461859361881,0.20495565420266595,-0.524687771928672,0.3429281276072534,-0.02918108801587077,-0.7642953607974241,2.1906954557012672,0.7905169402660728,-0.45923117951546816,1.107004441326458,-0.8122658832364781,1.4037751874461488,-0.3321458702460082,-0.2989852007911163,1.2738443280007739,0.5971815286996863,-0.6346165116819471,1.3874799782594525,-0.5883121165657959
SIDM00197,-0.9645857582193017,-0.9636131186456861,0.9115174722481817,-0.6873666465525404,-0.9707303721242012,-0.42842915214020527,-0.6265957335377363,1.192985998408774,-0.6786516585154201,1.2636724523204321,-0.6094056357921794,-0.7496066684175774,-0.6340996170301123,0.622849218525476,-0.831886595584742,-0.1428224570773634,-0.5933447033869513,-0.6113314080555391,1.0398659639619994,-0.07807492871858002,-0.8111403291242195,1.7020265515177884,0.48332687271307534,-0.3145653441662356,1.3008389893814092,-0.8493055075782281,1.3577239129333531,0.8390203540962055,-0.724558667122899,0.5919443661964592,0.4247306019466919,-0.7298895391821543,2.1991806568008814,-0.4210832098176035
SIDM00810,-1.08151774918945,-0.8457800885361285,1.0062635880065125,0.011487176401376309,-0.5341128126841154,-0.6736449471114588,-0.6560436608788336,1.2292671379854225,-0.8522992689501875,1.79250919494636,-0.3119540297943114,-0.6432513246067968,0.3276167907450215,1.3145580734102733,-0.8181093401724988,-0.5790981412631789,0.7521506731645713,-0.39802339428797595,0.539101111146629,0.7224475630447376,-0.781734206264896,1.7600923200572878,1.4832248572750928,-0.43952864911181627,1.386394363825004,-0.794928369142009,1.6224996763358974,0.11681539167167002,0.1726031306149627,1.2503279144095019,0.4885999972709949,-0.6696107017916565,0.5377408119073602,-0.657617262994802
SIDM00174,-1.0002848394488182,-0.8182788318195571,2.3151768831733857,-0.650831974453344,-0.6864934188593831,-0.61863108937035,-0.6537662079910099,1.7960991583871633,-0.6946283633526417,3.051666563153907,-0.6480783460900682,-0.6657036049450406,0.16230672323303053,0.6906833719553357,-0.8436403059052227,-0.5913824927776722,0.2824668875052891,-0.5458774462529516,0.5274248441796578,0.29351798195831047,-0.7957373726177119,2.2672493137674437,0.9937561251066968,-0.38105121566975453,1.2350322274658467,-0.8028305271087366,1.3892985952733372,1.3995269596778142,-0.5606227514885782,0.5205807293343374,0.5995058371349424,-0.7624755718115114,1.2538637003693434,-0.7378646961552164
SIDM00487,-1.0088590084664388,-0.7031709390555444,2.0314268835215623,-0.7451834722600054,-0.8039077618839,-0.35908581087090174,-0.5188933436483653,1.6162165200315992,-0.7166183165837902,0.29526629036124596,1.1566021423459245,-0.5628319155569463,-0.3641993968907174,1.041608120134868,-0.7344813578883193,-0.29392563868978633,0.45231252749994344,-0.5682665079669844,0.09807667065593217,0.0894373414817528,-0.5855253323645581,1.0753373599676976,1.0704295348372304,-0.4044574594874346,1.5474638425010645,-0.7937500215272327,1.8606302460102884,-0.5887923885161795,-0.46272199760173865,1.1139691685599196,0.7977463721287374,-0.4231760213042541,0.7822162330283311,1.3317717179077833
SIDM00263,-1.0024617248483083,-0.8703927611646689,1.4937027328291506,-0.7979906121788717,-0.8625509446277568,-0.627086952665047,-0.5484420748771268,1.8517289626150553,-0.8205055709759581,1.3743634734903958,-0.7885108650287326,-0.8502473958566312,-0.5165075327113678,0.948135507372168,-0.8184489627933635,-0.33690915105074565,-0.4236319621360868,-0.48346686836509356,1.1136421240174623,-0.13859612450047493,-0.7620683007224893,1.8989709380160702,0.28639447893966613,-0.4170701340727394,1.321599414919041,-0.956018699787628,1.4657212223582898,-0.12794595170777442,-0.7625117417473197,0.7312753621293279,0.6720510202817779,-0.7237843343082294,2.1101125111286874,-0.2692193350252277
SIDM00277,-0.9444161395921212,-0.8268726122164369,1.7633760903542957,-0.5095928095907574,-0.8787641546447771,-0.42168341007042204,-0.6369885156385637,1.4619265704906061,-0.6850816491106833,2.0618880553247565,-0.44493109558804944,-0.5457200104997686,-0.7538928747176845,0.8408943465182771,-0.7441267575072327,-0.6005250620164284,-0.15749825092068181,-0.10504901653042219,0.8169254966891144,0.46344154590410885,-0.7861814194002024,1.9931320916004558,-0.7006357064917459,-0.30829599448452943,1.9359486963051307,-0.6373286327216812,1.7611373481840151,-0.12630794989048422,-0.7839477412394554,1.2968630742323808,0.11258240198380685,-0.5516158193536855,1.100194030026825,-0.6574318276322698
SIDM00592,-0.8658791134911099,-0.8382899878750059,1.770646383369779,-0.7919461793755306,-0.7008273714786282,-0.525829442141509,-0.5708696684333373,1.9631225600883073,-0.7847046427983059,3.126078690151884,-0.690581881382931,-0.5141052491096263,-0.056371600132289,0.9984697531694372,-0.7890102949530104,-0.3553342581511141,1.1886837161975938,0.0025369170760863643,0.3024412776068022,0.024001250781893548,-0.92932396225567,1.7909523203409083,1.1854387787100824,-0.3857660245773017,1.4208749082551178,-0.6746035824087342,1.636472470776501,-0.0644593749687727,-0.7654457754908961,1.401467535476921,0.7748889038943837,-0.842952136553466,0.758646052084783,-0.48009462040169854
SIDM00496,-1.1031917882674493,-0.741557015330128,2.046975476485747,-0.1859876976506344,-0.45726801400708156,-0.6582521810913663,-0.5746466725637006,1.7089916159340115,-0.6682995664487219,2.8699395887885117,-0.8949168219277928,-0.6483124236600866,0.4213715662205916,0.814424621470271,-0.8329262610433898,-0.5854717907565361,0.1566385742742633,-0.5243189058381197,0.49788035875737113,0.7671752246198501,-0.738171059821995,1.8767044721042592,-0.41795012505889184,-0.6051640386688506,1.1132640410238017,-0.7792418597010352,1.1554380576567778,0.7118704966182688,-0.7396008764072959,1.0078309638023075,0.7869614806233489,-0.8043495370809968,0.9315811938778196,0.3309085005731448
