,ALDH1B1,UGT2B28,ALDH2,MIOX,UGDH,UGT2A1,ALDH9A1,ALDH3A2,ALDH7A1,UGT2B11,UGT2B10,UGT2B7,UGT2B4,UGT2A3,UGT2B17,UGT2B15
SIDM00350,0.09241769262061574,-0.8618894354126614,0.5440900885402089,-0.7559664932317796,1.1468186391372244,-0.7887101084918485,1.5016518776454169,1.7993069486950755,-0.1258410775734622,-1.0683609597193064,-0.8146004725418415,-0.6221528470407679,-0.872875412550184,-0.9617085328651249,-0.9697350376974443,-0.8648157457652131
SIDM01163,0.15177732375451727,-0.7494776335592351,1.4162398799628555,-0.8599897594580259,1.050312545075326,-0.7684667221182917,1.556074518231222,1.375671340381647,0.22967368249627984,-1.1123631054138008,-0.8851949650740881,-0.9257898554523253,-0.9703920788987292,-0.9742651011476225,-1.0749355802784115,-0.48509776626120027
SIDM00375,-0.32810074722297927,-0.7664135018230183,1.4155969016737864,-0.5441174461372652,1.0185634725303436,-0.7638490190238528,1.3297875843067537,1.576621670242293,-0.0660742758354303,-1.0441362217521697,-0.7868675825132472,-0.9424536821078211,-0.9864933630499133,-0.9668807505457956,-1.0086143079259093,-0.8346210915240078
SIDM00600,0.24716694657258312,-0.741031605728376,1.0377468038431745,-0.7691506646962458,1.0238711694179328,-0.9164472072943612,1.327761404452493,0.9124288230647855,-0.16739812215365976,-1.1275339523393417,-0.8187430986364501,-0.9151383553576489,-0.9490643203172086,-0.9421736050875993,-1.0167114812094673,-0.6589676026669273
SIDM00367,0.3657245574549426,-0.8022084218193186,2.1967360631396153,-0.7585016861296595,1.1188158124144378,-0.8028804070542437,1.474845684423781,0.6957843625376692,0.10472223421599564,-0.9913588529540506,-0.8162614121531253,-0.857335673318662,-0.9757390738408679,-0.9564912051067962,-0.9536759991641385,-0.8796648569943673
SIDM00632,0.39104073096415154,-0.7708410547677622,-0.09388245608133693,-0.7514688319580615,0.9877443181642653,-0.8323069524689104,1.5660449629561555,0.36610053295573514,-0.56946280101663,-1.082821474299282,-0.7208700012403952,-0.810078246586724,-0.9602800753373268,-0.8801806128519016,-0.44637600538226613,-0.622644871131218
SIDM00550,-0.371532746600825,-0.861655410337292,-0.4842861820564389,-0.8250096847915481,0.8465350676928772,-0.8416738154068939,1.3281633850232832,0.5269665008664768,-0.6406107797775583,-1.0639196262231294,-0.8712995945468571,-0.7929337346040896,-0.8821601127313484,-0.9349569212276377,-0.9877583781262524,-0.8292280997792068
SIDM00230,1.0411695284691636,-0.6941598375664172,1.6678252449081996,-0.7931588638982926,0.891800307557098,-0.8111812585189359,1.9745364719382614,1.1293664761340179,-0.48961201684366557,-1.065835049617907,-0.8926192789020078,-0.8663018692406207,-0.9490586335046246,-0.9606024251137614,-1.0799885949037855,-0.6626625157181183
SIDM01206,0.5253384654192548,-0.7249712716748238,1.9057869144109143,-0.7173298857449724,1.0590220758835098,-0.8435548660057969,1.5247230142216541,0.8985813132342124,0.3961562324014081,-1.06120977692987,-0.81563590375571,-0.71122992159331,-1.0310383826877727,-0.97388371876182,-1.0776917482363686,-0.8332257855401638
SIDM00127,-0.21371278562266324,-0.8101887087484614,0.3800681063355798,-0.8149415977763554,1.3002868358441417,-0.777385819955329,1.1619920262647998,1.6300367442020387,-0.8453620928845034,-1.0594877657995914,-0.8944994713020078,-0.9083836461445953,-0.9663999371765797,-0.9606819872983099,-0.8755451708821291,-0.8117571485559859
SIDM01042,-0.37409142895108777,-0.7778350901365132,3.0938611528060456,-0.6068195171785569,1.3648965351907405,-0.8622562360549297,1.5367172795152506,1.1091077888340855,0.34760012009607966,-0.9532645067862628,-0.7022425879200703,-0.8277503228538388,-0.8398814370316803,-0.8092561065862599,-1.004570168561916,-0.7344190552131612
SIDM00491,-0.05485736390097968,-0.7736867860921331,-0.700513515435995,-0.7245589499703958,1.555579441529568,-0.870756406787812,1.3803563009020587,0.338671969005676,0.1467920957663794,-1.0184943301409308,-0.8185508182059528,-0.7953837082506016,-0.900056833291929,-0.8978344773371957,-0.9983329266606601,-0.8271490000325492
SIDM00488,-0.045957938426362185,-0.814923845555278,-0.37059282343612343,-0.8085323490923391,0.9972045686849516,-0.8524328194879337,1.430411786665174,0.4964599738372747,0.4858609919571541,-0.9653987089859296,-0.8541389111086993,0.5258661833976371,-0.9874095156097403,-1.0030504782301095,-1.054903677080502,-0.9065747528648164
SIDM00190,0.7555318886111299,-0.7912953689996243,-0.8227288359976901,-0.6304384751684393,0.5886737506868303,-0.8801070734349512,1.9457669921297822,1.070045410098941,-0.15463746619789143,-1.0373376837471902,-0.8137740218696026,-0.6890243134181177,-0.9863225085864902,-0.9208099386474169,-1.0917268650547236,-0.8761560970594982
SIDM00542,0.9631153528704917,-0.6551204817671354,1.3634415222556309,-0.7522916293731468,1.3825208069914299,-0.7567553344478734,1.0608770456219299,0.34402587215853814,0.06615117879451332,-1.01168434949346,-0.7724916202167604,-0.7299581347028574,-1.0036415339354525,-0.9194286258354905,-1.052869316907061,-0.8384611124152623
SIDM00198,0.00638403551526844,-0.8212556031207847,-0.3051155102661569,-0.6812738079538028,0.8242353465252404,-0.84665550800234,1.6767734990727017,1.059992653071089,0.616548621269701,-1.0454640395942456,-0.8093588060940393,-0.7739949219927897,-0.9288759782658451,-0.954376752552707,-0.9878272972075144,-0.8194447946544595
SIDM00269,0.13456075129189132,-0.7164027912205154,1.6477083009003335,-0.7681576694731834,0.8199385239342645,-0.8314616095164094,1.8462720293537154,1.1473009485236993,0.051790090814172476,-1.0774862635235742,-0.7424942027712731,-0.6903489122499606,-1.0133372537958312,-0.9167582416640901,-0.9691402962629545,-0.7994424354878721
SIDM00621,-0.012810546819329255,-0.8493846176308967,1.3352619684098779,-0.7477455476017886,0.8059293429572528,-0.7864986945129844,2.019870459202513,0.7928371432094334,-0.45865471120217394,-1.0041429324684803,-0.815079476515257,-0.7480472063844983,-1.046448003618614,-0.9557235468125541,-0.9981431551022125,-0.8617370042108806
SIDM00599,-0.0009311892862100318,-0.806010267359175,1.9695092231253635,-0.7644746762164424,1.2251300758211336,-0.7868380405445248,1.0698394467339314,0.5464290303418202,-0.23865633356255692,-1.0050057475029317,-0.6976828838666366,-0.7644087659597765,-0.9804663232959985,-0.8390801570251673,-1.0681579031619937,-0.8156588586822675
SIDM00118,0.5881835580376209,-0.7355468311997615,2.3417857228576637,-0.7454583003653344,1.8443194049918066,-0.875780133962723,1.7003354876928136,1.5833080292885264,-0.3994160407332623,-0.863903311291776,-0.918123230524986,-0.6714726234942496,-1.0291588890125367,-0.8460310742108431,-0.9871730210626677,-0.37626781635523454
SIDM00596,0.6531963151376668,-0.8694772849293432,2.1793599704837314,-0.7073600685758477,1.4209300281593555,-0.8494651199949531,2.0839678836811477,1.2567826189608275,0.39488269394188974,-0.9962937552628479,-0.8852029425226656,1.1309061717713147,-0.8535177849435008,-0.8883675475461675,-0.9397850388343276,-0.8036687187614404
SIDM01251,-0.09767398938532366,-0.6312847579753036,-0.7971651610748305,-0.7631773577934383,1.148974163573133,-0.7532700815766722,1.6958548949721786,0.2739743523414822,-0.6845766446882899,-0.9730209157264583,-0.7642560235237853,-0.7173526353424454,-0.9763398442668885,-0.9219306221093914,-0.9942859571995977,-0.8372128119510699
SIDM00197,-0.46235323572038756,-0.7731527522475832,1.760426891124798,-0.6672731538070954,0.6123006289583695,-0.8622538458311962,1.5381978629566493,0.8414453420668767,0.05655660086789003,-1.101089772817289,-0.9133151086496806,-0.7916609957047668,-0.9361708817378017,-1.036822365852747,-1.0801815647322128,-0.9683603174478496
SIDM00810,-0.10310544671148161,-0.7231912642660494,-0.8855433203561346,-0.7208675066286958,0.8108144315828373,-0.7523590739548214,1.6651701396742076,0.9090045839469716,-0.045003916564431055,-0.9566019745508095,-0.8198209409204212,-0.630886452626552,-0.9559421673051139,-0.9672434874939564,-0.937081894333247,-0.85261166639991
SIDM00174,0.7320425553805682,-0.7484037802602838,1.2250527488131346,-0.826947929090976,1.7550763692920432,-0.8154891049220915,1.2220783015549455,1.7508953407095769,0.2138207049928365,-1.0690040060136865,-0.7853982892406376,-0.7575164354968648,-0.9834406258536061,-0.9448232588891423,-0.9828293867018988,-0.8612030129058074
SIDM00487,0.7978915846892698,-0.808788241248319,2.02895698201483,-0.6106313244564596,1.528089000834174,-0.7460123937818118,1.954639769284872,1.032882470667356,-0.5691866496144223,-0.9234632114034489,-0.12117349745594752,-0.6768032432756748,-0.9323248765134772,-0.8847204792644051,-1.044991969528819,-0.6173946533006548
SIDM00263,-0.18218917289051356,-0.6966288895569772,1.296943139217996,-0.7959896538813417,0.8941336423935524,-0.9155311914930868,1.6470484088058337,0.8824052983973496,0.046123162618093336,-1.08499448661536,-0.8149965287620904,-0.8075631611167834,-0.9679032875388719,-0.9359220283500284,-1.0088416834354563,-0.7145116263220103
SIDM00277,0.33096881827116165,-0.7395008357856296,-0.34555537905411343,-0.8336404249234969,0.9810216908579706,-0.8399978686862991,1.0419849669631793,0.6406867931677798,-0.7745922197646113,-0.928148378154662,-0.7133259222486388,-0.9420762673977755,-0.9551440267275823,-0.8855021345265444,-0.9374899075666948,-0.8708137560873657
SIDM00592,1.4173827138845587,-0.846605762037177,1.0840810234051257,-0.6920820376773518,1.2250318820325028,-0.8885042644873639,1.1678121725993602,0.7139055010436346,-0.17030313018072032,-0.9926210882931203,-0.8205403701614798,-0.7473507348009532,-0.9853167268595282,-0.9090889783089334,-1.0259272525193082,-0.7942841040478468
SIDM00496,0.7528849107138071,-0.7397046784250231,-0.07253210594376462,-0.588333605246418,1.2443360267125845,-0.9027396052262848,1.004999610257534,0.7810952824599064,0.017876172393860367,-0.9190226111542019,-0.6764967607020251,1.2296108412310367,-0.9771618734707463,-0.9278930000081845,-1.0063752680175009,-0.8852859844775421
SIDM00793,-0.28753293716650097,-0.8219494156159354,0.4928357312746799,-0.7706118716412379,0.8102109424780376,-0.8222161761687113,1.1804215387086363,-0.3205307010990194,-0.5386593549585079,-0.9904389061924491,-0.8552241947912703,-0.8707586036539874,-0.9280547371151319,-0.9711068801603976,-0.965793814805492,-0.5695235540108102
SIDM00121,-0.28393065192082356,-0.7410397820703668,0.16197420060897375,-0.705824455551129,0.737462419450816,-0.8466664480506539,1.4286024819997183,-0.5872590879306018,-0.5869367535149767,-1.0688499787094934,-0.8354222284694447,-0.8604838047528356,-0.914301391322226,-0.887478853864877,-0.9379920211763368,-0.8179570693906935
SIDM00202,-0.3065434727163586,-0.9030111460451793,1.584748230937517,-0.8077391374329239,0.5481238115229784,-0.8283473783143833,1.789221430816594,0.5048362172755257,0.2868814425234061,-1.0552163388397051,-0.9128479130472469,-0.8638198556194534,-0.9066179983848122,-0.8613575291175523,-0.9969711061044225,-0.8737517552331804
SIDM00047,0.05149738235819886,-0.8890693205680696,2.1512789387034195,-0.8031545612304917,1.6826815203506311,-0.8402149855957205,1.4636587192984964,1.8585089952116176,-0.09570072472705657,-1.0593835068853685,-0.7526944587597421,1.9081683593086889,-1.0164248162237548,-0.8895794336846585,-0.9140566454587965,0.5324783137508722
SIDM00885,0.02302261665193586,-0.6509698687059009,0.2539813950977611,-0.5234462776118948,0.5196374158934726,-0.8243316387024754,1.533248830831538,1.1648696717887892,0.44476035814064785,-0.9383218439648287,-0.6654254612905285,-0.6307004374749048,-0.9663977536078986,-0.9329845295861402,-0.9887748595190198,-0.9184599376412894
SIDM00201,-0.3211538864078754,-0.8749258259592434,0.22962171131953216,-0.793386281995095,1.1382597986000733,-0.8525809332366903,1.7304118935190569,0.538505001415806,1.164469272273506,-1.0314993452836103,-0.8253110204169688,-0.9962622376946842,-1.0268035292633155,-0.9212626287561915,-1.032442947086483,-0.9057227151391316
SIDM00789,0.900565284853715,-0.8827549516887566,2.1097746587432753,-0.7861441923143431,1.4652710692846926,-0.8139769008057479,1.9294443554442184,1.578049387337323,-0.1135393396137776,-1.0784463948166345,-0.8308657546756112,-0.78699556771855,-0.9132891700995626,-0.9642504262112637,-1.07702466306698,-0.7331521069846711
SIDM01248,-0.10097105298876882,-0.7772530256992177,1.5736803775149557,-0.7553548268176099,1.6092027613762845,-0.8513081454428336,1.2651763632526187,1.997493184848204,-0.12755815284690925,-1.0476544531720058,-0.7172573018750421,-0.9968051279411061,-1.0269076508852817,-0.9526974699630497,-1.0558202976780702,-0.7951026412891735
SIDM00195,-0.15418716984836905,-0.7527978661541651,1.6311752525629144,-0.7433970841351698,0.7394709841795957,-0.8402586661109481,1.8648478451551422,0.5354817210005671,0.2009235719603435,-1.0645475054467701,-0.7599441970941179,-0.936954951746103,-0.958717871869861,-0.9919525023214142,-1.0866075927158538,-0.7619082529505538
SIDM00517,-0.3800879238573663,-0.6307580917763067,1.1137241233359245,-0.8235328665736629,0.5183850647354766,-0.8743744181665482,0.8676052280305562,1.6997400603663713,0.3433775769190823,-0.9743601138250167,-0.813024396574299,-0.7697754639049783,-0.9965673069685135,-0.9475741589071794,-1.0649336733115855,-0.618398159166796
SIDM00534,0.37556482906372124,-0.7883888764311899,2.1412857836924872,-0.7804387742936808,1.417145099917142,-0.7986442787615226,0.9692868598432757,1.0672768774962205,-0.26363957521097786,-1.0191377083313948,-0.7802129278531269,-0.5945179097479539,-0.9364797484660039,-0.7517139318565034,-1.013029407118136,-0.7297000976261543
SIDM00863,-0.3044739482990122,-0.7487538751506431,0.017568458910557205,-0.6916585646614702,0.9263024378008735,-0.7937222687802218,1.5458678939193904,0.40223093586730513,-0.711282386906484,-0.9767516964287709,-0.7793869191310937,-0.9008917733672522,-0.8847289516213438,-0.911023393260328,-0.7726130052485015,-0.5617376316986944
SIDM00211,-0.16071047827007223,-0.8628907528262467,-0.7199386596863131,-0.6351406294915253,0.6409400899228778,-0.781132776110115,1.4445060356967876,-0.5043106005543895,-0.4727448684866009,-1.059055897724888,-0.7929099594125915,-0.7522116364970977,-0.988671824132336,-0.9559049684885033,-1.046154343790211,-0.9284456288597214
SIDM00539,0.2528905025377095,-0.6247056596374791,2.113363590994225,-0.8474747556525887,1.5252049374859944,-0.8338534463938776,1.3225353098640882,1.572929253792886,-0.5440223051674997,-0.9293062608838983,-0.8180038362136675,-0.7471619686777389,-0.9834376035882849,-0.9156740969833385,-0.9404894747276212,-0.8223669917301243
SIDM00875,0.21481632573096562,-0.7416993948103735,1.8278235978608017,-0.8400610265849388,1.497983012084537,-0.8077621656934467,1.4849232645842683,1.9469504814705798,0.5379960413603968,-1.0335318443432604,-0.774265779135563,-0.8377352016096632,-0.962569337763864,-0.9714982842388383,-0.9819234481726018,-0.8589936910539588
SIDM00679,-0.030179495448446152,-0.5928665752663466,1.5616888884579798,-0.7803005173892591,0.7049516670042264,-0.8529292691585405,1.4666251869796056,1.2818099504081366,0.12337145410367505,-0.9555104867370269,-0.7272131151941544,-0.8683991234668268,-0.9113031373249484,-0.944636680317958,-0.9656391476002919,-0.9569920907947458
SIDM01146,0.9032420460170681,-0.7263306435962298,-0.3400532074281354,-0.7076636059351146,1.3376453187670965,-0.796471195474999,1.43970911143156,2.3110989781881868,0.051650466691106754,-1.0131618333863186,-0.8065763403857394,0.41753901093867396,-0.9649375504463997,-0.931369315647038,-1.0670833044422205,-0.6520270674191576
SIDM00156,0.08956714500243068,-0.8345652064558148,1.9281558226491973,-0.7727880453877952,1.061197511829687,-0.8704148129758337,1.3657031691665689,1.3350076470186134,0.5029642845801423,-1.0212986855662947,-0.7443807454769114,-0.8330543412731793,-0.9296366921740783,-0.9565213561833427,-1.055081156372319,-0.7887495548423533
SIDM00420,0.7296934514790587,-0.8050942146722376,-0.7758203421394838,-0.631954042713021,1.5770683574194122,-0.874582599470147,1.0493525051707273,0.3980757019317476,0.14869298143174622,-1.009337088533809,-0.7612549443141307,2.5058331828825873,-0.9549473595768085,-0.788460623397864,-1.0072742857237942,-0.7021666769854984
SIDM01145,0.00415387037700977,-0.7845898445723652,2.1853236363198323,-0.6654142827806646,1.6889078183298047,-0.775865824412254,1.5355606394803287,1.2537963853492466,-0.5688795587700793,-0.9513359151980276,-0.8476085782559629,-0.10107001095646463,-0.9332118865974092,-0.9647413507193011,-1.0433360326243042,0.2694348577251377
SIDM00256,0.04647389366645443,-0.7956120209125451,1.631992141475186,-0.7621823593624483,0.9595488979410131,-0.795423393291808,1.3320284977043895,0.40350703968468804,0.44255416634157557,-1.0876625515353484,-0.8243691058673479,-0.9136068124648202,-0.9907624732369966,-0.8851083249379996,-1.0566740591540114,-0.5746479523732901
SIDM00444,0.30191560368147574,-0.705577210994683,-0.4035673074665637,-0.8354998198943439,1.3026343792653021,-0.7989818950469146,1.0986209216596112,0.7076246599691861,1.5596428395385913,-1.0754244625758376,-0.8139564602034768,-0.7434129353889581,-0.9498879718508125,-0.9045413573318426,-1.0406083908636066,-0.7434807374715582
SIDM00137,0.11799570150767708,-0.673839992707796,0.5909189582268609,-0.7575717304012798,1.058290721115057,-0.7485206608967817,0.9880381391655649,1.366960149860867,-0.23786259929091824,-0.9588694993096074,-0.8045882175862518,-0.8846459673307479,-0.921060292368635,-1.0048827913244172,-1.1093527769955391,-0.8948123043471055
SIDM00569,0.15821380512439223,-0.6034471646838766,0.5830466177124972,-0.7989098236673606,1.0904474775345823,-0.8242164813404446,1.3987084588839418,1.218191947110092,0.12117110117903782,-0.9482719744600817,-0.7295490545239436,-0.27287687953657813,-0.9427524447561543,-0.9727357068601545,-1.0665820393146235,-0.8470001669064131
SIDM00445,1.020493518870307,-0.6708033643887102,1.3768744826493304,-0.7224766177216916,1.5262010025394643,-0.8557975413241437,1.3231326917875421,1.825570281621146,0.27322747829286986,-0.9828445608215115,-0.7557711462450187,-0.8234171577394639,-1.003591698921224,-0.9616733235094375,-1.0702699460981138,-0.8175690370514724
SIDM00094,0.11604155694652672,-0.7212640102492666,0.6158489088043124,-0.7925611320099886,0.9622238395008088,-0.8191269175690302,1.5204688630294885,1.4310792266156587,0.07408240135398293,-1.0134224259760358,-0.783447956164203,-0.7892948541906359,-0.9903584253828397,-0.9085118076791745,-1.0898192031950238,-0.8394730051843244
SIDM00576,0.14699292465624,-0.7719241457257412,-0.23519114105353747,-0.7047642527695196,0.639842664228647,-0.7698440852262668,1.2768020005506875,0.5044662702653139,-0.6430718851318264,-0.940565979464913,-0.6653047811084081,-0.7719689998854614,-0.9265816119207848,-0.9465855957343197,-1.0141701750222631,-0.8602205032990703
SIDM00257,0.5480192215237368,-0.7212698918612371,2.0899487273195887,-0.8022807774555996,1.4492895689101863,-0.7110301185575897,1.1055336076639373,0.4611322565993704,0.1419930447980812,-1.0174293518957567,-0.803510617482698,-0.790309701481412,-0.9353071764693331,-0.9461196926944919,-1.0292889713191127,-0.8196362913861012
SIDM00835,-0.037902184274771086,-0.76109604215537,2.4089229547057567,-0.7829071309191741,1.8765408997166346,-0.7488281674616093,1.09187435522053,1.326856480050623,-0.1578973559545035,-1.008936198599158,-0.7829269713577506,-0.8573907897777551,-0.9782387042423516,-0.9961632824632725,-1.0403782880667753,-0.8557459728039976
SIDM00781,0.43907020872241403,-0.700067358031854,1.1114899690681885,-0.8360498424516937,1.5878267563968766,-0.7485760728326164,1.5595765935926476,1.6903303458496626,0.1511340041279774,-1.082123283398034,-0.632056251928226,-0.15519487252981504,-0.932521363206987,-0.9120292957610239,-1.1067216029945939,-0.6512970706620989
SIDM00700,0.4406525938167834,-0.9041160584388401,1.1455434180625095,-0.6000427540071644,2.004512445072109,-0.7821350498199469,1.4275439242044856,0.9001786694023736,-0.3138551360751828,-0.9835965892431761,-0.7241975885867747,-0.7348587210199198,-0.9356676360698346,-0.9274419178149872,-1.0570087897853342,-0.7407678527298484
SIDM01126,-0.3136228535750475,-0.7951447759170226,1.5087547289094871,-0.8255096147834758,0.3205093565644535,-0.8508327012446976,1.298720309496086,0.9633998507938724,-0.1280971349300202,-1.0017629468194051,-0.7960436798458916,-0.8481672809652006,-0.8984461396616398,-0.9601779280690271,-0.9950613029579857,-0.7355918158461834
SIDM00259,-0.2148645376191946,-0.7339688885693666,0.9105623797117417,-0.6986989483733841,0.7636245709600821,-0.7615154340532747,1.2755363193366052,0.7545987975917293,-0.11809966848349815,-1.0208008208620585,-0.8399542336119498,-0.8320870841463188,-0.9638823917833966,-0.9118295430402552,-1.0461719527680313,-0.686075268331188
SIDM00834,1.40111989247204,-0.7791143590054398,2.4491157858449557,-0.7679595692031572,1.4166326386645638,-0.8195509054511376,1.5940163712234527,1.2102867676713922,0.03859838850080651,-1.0780384419438707,-0.7625198061546549,-0.7210844137968309,-1.0819305484658808,-0.9213539402181004,-1.0452310500629625,-0.6857739939101115
SIDM00814,0.09306481416134606,-0.4552343455770424,-0.7145317118705821,-0.7871496651050421,1.2622870991221675,-0.8316812184425243,1.742221027918465,0.7096994401183504,0.40133515298497674,-0.8488097729584191,-0.7641577085906859,-0.722676146888907,-1.0275984029218483,-0.9682747201085188,-1.0378710551523276,-0.8571276331997765
SIDM00258,0.45233252899207965,-0.831058019570044,2.0883982887122565,-0.723618449737459,1.2193370372441967,-0.7234810614171907,1.406936561294777,0.6653742375665092,0.39063144831199464,-1.0069640121837662,-0.8087960402786664,-0.7549045647643093,-0.997236201078281,-0.95380531201821,-1.0282940184733809,-0.7071272151869352
SIDM00577,0.20882469182780994,-0.7520439221311279,1.3364432655491436,-0.8809593457554956,1.0505500134021004,-0.7709438525512443,0.9954518876351636,0.3730512019364322,0.5152394966311845,-1.063950360502778,-0.8779170290017183,-0.9179959798298233,-0.9590713584707553,-0.9373831853276918,-1.0719428896292815,-0.8851841336761263
SIDM00384,0.06957764439858755,-0.9097636198249947,-0.19271948769007488,-0.668850229327171,1.4492361363969808,-0.8639585490926656,1.0644286682370487,0.15061128808011345,-0.5194525298642648,-0.9187121482184871,-0.833700803731682,-0.8904424501431158,-0.9113956356869912,-0.9968514651670383,-0.9687388642673395,-0.7863023634534694
SIDM00837,0.40959721670068294,-0.7003292903309608,1.4250503852122354,-0.7858588034362171,1.7157452324561842,-0.851743413740268,1.4908947040954241,1.417668791300363,-0.14454359415614204,-1.0146794806982853,-0.6364406846678764,-0.5443683128656713,-0.9379947884464624,-0.8419735616228562,-0.981432100867886,-0.9103167232565758
SIDM01133,-0.08892959908271825,-0.8193146898261654,0.92262784369913,-0.8103254218280687,0.9106263332427695,-0.7995391979944538,1.4699531956176355,1.185315992992892,-0.26037272940239375,-1.027042567028714,-0.7135482764361445,-0.9677049866136603,-0.9389423640115033,-0.9858400715025532,-1.067921261012532,-0.877615218467129
SIDM00244,0.22218554958555117,-0.8075038809061184,1.5579938308469876,-0.7527062819914111,0.887341501667647,-0.7854660981110834,1.2331110410637072,0.6563660480359105,0.6959630486027908,-1.0243584109964283,-0.8724585982868365,-0.6081220140071792,-0.9077719163789163,-0.8712903974883317,-1.0781065766529727,-0.6842699257521262
SIDM01161,0.7058457680136881,-0.7116567176678967,-0.7233925024964367,-0.8168815176123608,1.4857758337511724,-0.8866581177000911,1.6195551300736477,0.7763793263112662,0.14293522907040787,-1.0198661430834388,-0.8500112372086592,-0.8274277773068908,-0.9814391747518985,-0.8879084261432254,-0.9687068071279349,-0.9133106070483249
SIDM00579,0.2323322786421962,-0.8544884103901186,1.8101042147761313,-0.8204617278620457,0.7459964805284289,-0.8536440834130264,1.2251962796420506,1.114324270856249,0.6053170305161889,-1.047100438244623,-0.987945770690753,-0.9230466612615965,-1.0079007837171001,-0.9836179025687396,-1.0143617766721231,-0.8267465120322182
SIDM00699,-0.21251045210202987,-0.9432936847698788,1.1469229099567682,-0.6945512168898028,0.7025137648261481,-0.966703534772976,1.8461520904258617,0.9031012313065091,-0.11687982224605958,-1.0301528518303422,-0.924527037231941,-0.9312508020711601,-1.0440948121137048,-0.9908362612847145,-1.033840113493367,-0.7328653774914264
SIDM00721,0.4285634219507937,-0.9565210796260615,0.9123158857820314,-0.8266456590535056,-0.04105909635240592,-0.8682480129583436,1.4593867241994103,0.8173559217859985,-0.015186104796833487,-1.036857038331083,-1.0948121882496342,-0.5662053213670307,-1.1166868280071731,-1.053662450707821,-1.0844058021504688,-0.8876760780577481
SIDM00082,0.5727016004213177,-0.7357821276393121,-0.8232999286814208,-0.8034892773037748,1.4765512152597031,-0.8993113465808631,1.8676734791248129,1.457474012262393,0.0945239956928853,-1.1466983693065975,-0.9252625546194624,0.9209753734371368,-0.9971368616095225,-0.9140083013857632,-1.0307211328907275,-0.8125615119620613
SIDM00320,0.0443118707137365,-0.8430895124129064,1.363885152954998,-0.812189815695037,1.6556875698579012,-0.9036941600694063,1.565901822846736,0.9767837882794427,-0.5436464786163089,-1.0193157876553667,-0.9304383952722335,-0.7930077670853506,-0.9555048596430255,-0.8578275836837016,-0.9977719493905877,-0.3329638459961451
SIDM00967,0.4387471557770029,-0.820858516398307,1.191864864773528,-0.749748615466814,2.8636952772294832,-0.830092546370562,1.5515071781436658,2.1546733952938464,0.04875388699078145,-0.6878056550300271,-0.903847458693364,0.9898362711203964,-0.9351101635512274,-0.7847837154956623,-1.0400952473038787,-0.5865896661831372
SIDM00508,-0.42996579548960256,-0.7527832296807772,-0.5219207808330304,-0.8275046039277334,-0.07378261882841085,-0.8767706340330451,1.7086200077019367,-0.6468555972089215,-0.08532602706997977,-1.0423203032999193,-0.8813427232360804,-0.9785175314772621,-0.9694861799898988,-0.9342008015577208,-1.0031620884949122,-0.9840282297036358
SIDM00859,-0.024841440628175497,-0.817659688211893,2.190098650127436,-0.6831990327445824,0.6568419576497164,-0.7246927096524134,1.3552482085786204,-0.04353862558554579,-0.7543848652337485,-1.0024088105074167,-0.8357866340392727,-0.8977083229719683,-1.0003806038993825,-0.8253615769436429,1.169791804745841,-0.6066387031952662
SIDM00393,-0.15404691819914437,-0.9364302151276074,0.2565376778020683,-0.7366908803184056,1.1510458367595269,-0.9580048257904717,1.5437962005525123,0.6503318859244024,-0.1652330209973108,-1.0630164685719194,-0.9931475055882162,-0.9334267186431938,-1.0223680898465226,-0.9659173727610608,-0.950866361855467,-0.6862808004549918
SIDM01174,-0.31089972092612583,-0.7765249368937256,0.8103293797227299,-0.7975093403627294,0.8600816713905626,-0.86103796789745,1.3445865161639736,1.34503514366493,0.6560721301428228,-0.9586015468233978,-0.8762482818816888,-0.8549189037064396,-0.9619255207207982,-0.8658679709196732,-0.9712264994308628,-0.7091113424461954
SIDM00530,0.4958524148099262,-0.8150223353171767,1.6536695112313327,-0.7397158246951866,1.292089613910841,-0.9378729977720925,1.2178665271558986,1.1073542819014413,-0.3599236928426907,-1.0610920476505838,-0.9529322741712579,0.46361416697110364,-1.0574403698854735,-0.9163968264219923,-1.0702488904390581,-0.585244497780444
SIDM01149,0.6278671112039698,-0.944378761660191,1.2768253539137238,-0.8261588156364901,0.8987774641040833,-0.8574014998105017,1.3980508141222765,0.6278484446169019,0.6196349791330832,-1.1040708031866844,-1.0259201028332694,-0.9239724150997112,-1.0009996032143242,-1.0312059072782933,-1.0085361002517277,-0.7630427676452984
SIDM00243,-0.04487347998572057,-0.8914183709352312,1.440770603236206,-0.7816515091457836,1.0485523724044157,-0.920265631006768,1.2111827354606628,1.1348742187554473,0.0996309713598433,-1.0352982558205752,-0.8458329535659574,-0.9185919914626484,-0.9578810073553907,-0.9240073427255,-1.0395480031497473,-0.9403973236936414
SIDM00176,0.21848304066622276,-0.9365375769295569,0.4666872043014056,-0.8447751298940084,1.94642859230242,-0.8570583588082994,1.487695204241523,1.1350730277588035,-0.5554025805667205,-1.066648294730007,-0.7722387596065438,-0.877667169798523,-0.9335060090977353,-0.9663596489296673,-1.064022848077745,-0.7454724774030529
