,ACSS2,GCK,PGK2,PGK1,PDHB,PDHA1,PDHA2,PGM2,TPI1,ACSS1,FBP1,ADH1B,HK2,ADH1C,HK1,HK3,ADH4,PGAM2,ADH5,ADH1A,ALDH7A1,LDHAL6B,PKLR,LDHAL6A,ENO1,PKM,PFKP,BPGM,PCK2,PCK1,ALDH1B1,ALDH2,ALDH3A1,AKR1A1,FBP2,PFKM,PFKL,LDHC,GAPDH,ENO3,ENO2,PGAM4,ADH7,ADH6,LDHB,ALDH1A3,ALDH3B1,ALDH3B2,ALDH9A1,ALDH3A2,GALM,ALDOA,DLD,DLAT,ALDOB,G6PC2,LDHA,PGM1,GPI
SIDM00064,-0.2435350227488078,-0.7859599205850791,-0.7129966378641425,2.3581284179115563,2.5789640659464608,2.450521534350281,-0.7801073513255284,1.038043518583573,2.9045343865571884,-0.26251973102530557,-0.7190802425829749,-0.8494983209913803,-0.2762463439750537,-0.9748626435471255,0.790323454248513,-0.8152133249791144,-0.9488544760762545,-0.794440873782614,1.8263925741301312,-0.815331616880782,0.11619111370840521,-0.9216637270324037,-0.7786423463655917,-0.8414009150384896,3.753120240471881,0.5803869314013066,2.476893509347876,0.05396602315747956,-0.15706301042756732,-0.8486390844211412,-0.024470906509428302,-0.27969308711075774,-0.566868695293471,1.8095325390412016,-0.7937847542103095,1.7087450328990885,-0.12087193745793816,-0.7449244857940323,3.9099293488328253,-0.4503792235979841,0.03532676776431003,-0.7368963930262734,-0.8696135678157562,-0.7908097421942811,3.2316893900662813,-0.7252548396987372,-0.20968113627220666,-0.8500927325882719,1.139176187460741,1.0082193558103678,0.2631831259115158,2.9995749201915802,2.0417022447916766,1.2967035978950536,-0.8911668479901986,-0.8500833127522537,3.6316259787290583,1.624108367789765,1.9567064672469292
SIDM01097,-0.3925655278449027,-0.7775701625635162,-0.8453140062320142,1.8496081611594704,2.424750442931584,2.2880518517849153,-0.6854602025393102,0.5682304333445672,2.672962294800995,0.12239059544862115,-0.6533199220825746,-0.8929894702936283,1.0279692270027256,-0.9148613719181065,0.8506493625123809,-0.8619208920215363,-0.8326472879241503,-0.5886852487388097,1.9953611100163857,-0.783865462827952,0.06330815252475094,-0.8575238873001769,-0.719294873514475,-0.8033138127019626,3.3698855553490885,0.4955309251692818,1.8925007772254456,0.49169766894597483,0.8601838004903734,-0.8923019622988877,0.32314659209957036,1.5765387542666986,-0.48018552185985164,1.8119871306071678,-0.7440353738414105,2.5743675455049795,-0.4016040622381089,-0.9888464146866002,3.7063514204231387,-0.3376945800296333,0.755063043332694,-0.8420600334915732,-0.801012371936458,-0.783051878265151,3.638172721448994,-0.7267022103988665,-0.3571337220936479,-0.8874888708155364,1.5280835909420427,0.4916828332053438,-0.7880792037424788,2.658893863242291,2.6124962704184234,0.6244712518509106,-0.8536500774023656,-0.7857152216113484,3.0479949036440686,1.1008172728421703,1.922206251210179
SIDM00350,0.1473592331060644,-0.8637419766074145,-0.7863097111310351,2.099311339424909,2.1915957248956954,2.427280577851349,-0.8024982852189453,1.039020747910126,2.5023196371818774,0.5292453800132474,-0.04155556944617279,-0.889079500644695,0.5674185918930311,-0.8754233472507542,1.1384564001660102,-0.8064824779343523,-0.9856909283508579,-0.8238842081833272,1.3422007847298083,-0.8471773171472057,-0.1258410775734622,-0.847749003816332,-0.8125916393883285,-0.9064183328881555,3.4177173353274677,0.98955741507165,1.7172967765844123,0.13885248173012762,0.5200708329051906,-0.9150061324785431,0.09241769262061574,0.5440900885402089,2.6104627457945595,1.769505397015656,-0.7468474436390711,2.1916811997648833,-0.032869580074257936,-0.7456773368512599,3.8177819777270656,-0.33700104589708146,-0.257721325342892,-0.7581971111744388,-0.7403247272307224,-0.7457222191211753,3.084026352579631,0.08750356667698402,0.5179490831123027,-0.7420073872742511,1.5016518776454169,1.7993069486950755,0.1584661941568195,2.5789640978906534,2.4256483267348847,0.8426414799385169,-0.8790783321627521,-0.814404524601081,3.2676766560352375,1.4455813189903655,1.82618158110356
SIDM01163,0.47092361672835664,-0.954036957618943,-0.8594697647099093,1.8354914483189733,2.330735521294033,2.3446221627281894,-0.8122858093630919,0.7181777025304179,2.679069257028712,0.7384768528714284,-0.49758592529244045,-0.8594697647099093,-0.43926151707956723,-0.8529847650365324,0.9363492251124511,-0.8078429233034361,-0.8060999202871092,-0.7295655941142689,1.3207001076249725,-0.7061491084270924,0.22967368249627984,-0.8152166341972398,-0.768698735517441,-0.8795512631070065,3.5987641136228694,0.745213102053943,2.5751297267364865,-0.2885657915044484,0.33127209774438676,-0.9268323454837698,0.15177732375451727,1.4162398799628555,-0.667144786167391,1.463903278220378,-0.7759500534863325,2.3149968964396805,-0.4847246806789682,-0.8564790091973724,3.930777772724167,-0.24067606884867074,0.6029910207137603,-0.7243649838746912,-0.7952537541901084,-0.7181439724436506,3.5739202296850716,0.03963271355601061,0.44947587079532486,-0.8075652575767904,1.556074518231222,1.375671340381647,-0.3760438837422094,2.947676911689759,2.413878752419979,0.7933930440686163,-0.8826031371414329,-0.765055462052987,3.278471673246614,1.3009558024546037,1.4887907447286295
SIDM00375,0.28307989859206806,-0.882181359817556,-0.7901520570160705,2.258037334213395,2.436653369625887,1.8664014361809376,-0.7714721878779977,1.3358652806697424,2.890342673802196,1.230181942257623,0.9195396699114452,-0.907202517673094,0.7976783048739765,-0.9745623459764124,1.364166767095538,-0.8766921076074746,-0.9872325902452218,-0.03540472160868556,1.4167763285454453,-0.8678637059390302,-0.0660742758354303,-0.8594327906936321,-0.8275307057784437,-0.8997846131240653,3.313680924646132,0.5599790421923673,1.4702910471705584,0.3960676122764165,0.7018294802287376,-0.4091148913439492,-0.32810074722297927,1.4155969016737864,-0.21115811528583292,1.5066125087116402,-0.4224704696694484,1.6715390670582781,-0.15661207302117672,-0.3491528257350861,3.8405537172230013,-0.3848356437901918,0.655917199845683,-0.8604250398974603,-0.8746880543483487,-0.8305124066929673,3.604836662249823,0.977906820113573,-0.279948373403249,-0.7609941445362863,1.3297875843067537,1.576621670242293,0.4254729384770221,2.9604389548394865,2.2154963863033967,1.0033007720607021,-0.8977197917952675,-0.8846733435360223,3.3944047192804185,1.8573134794243216,2.473639071761782
SIDM00600,-0.08303878436972739,-0.9777662345803987,-0.7152602953887761,1.5089208831782865,2.313221536781989,1.7328388592353732,-0.7001341382418997,1.1595797536947567,2.5041851166439772,-0.3483552745220869,-0.817899856286055,-0.84991818340445,1.2259967272834704,-0.936076612838283,1.6155194952923673,-0.588092430662641,-0.7849811661527945,-0.9772267126576446,1.6414575391961908,-0.8795005932012613,-0.16739812215365976,-0.8358794385565166,-0.7271248171870098,-0.7775281639081211,3.565333791862398,0.6715452502091855,2.139136683279994,-0.0765199587180604,0.6545054489405936,-0.9053715768648736,0.24716694657258312,1.0377468038431745,-0.580067925064179,1.5142750759695227,-0.894392218105579,1.9324469669317559,-0.2168496195393584,-0.2986114851728467,3.7558352637918175,0.020367333631838163,0.7230506004408551,-0.7877438748756036,-0.8108506214834221,-0.7661233629514828,3.5640074858922492,-0.43941809081763106,-0.10113670506512185,-0.8343577331384409,1.327761404452493,0.9124288230647855,0.10703601240717085,2.9478697483483036,1.950299309465334,0.660135538433976,-0.923237227330244,-0.8562495286336989,3.147852333049491,1.376577689336613,1.4981473895063877
SIDM00367,-0.31843202629044404,-0.8426695755935775,-0.4757378571918223,2.0055233186580463,2.509901443904721,2.0354734577264,-0.7999701401520732,0.7131093361994975,2.7223578348151314,-0.5245339946453645,-0.6228849914540954,-0.8509867709685001,1.0177803276009127,-0.929933040054694,0.8569070126436448,-0.7013963915518346,-0.886811634713345,-1.075671566663973,1.9605435458791014,-0.8740223974901,0.10472223421599564,-0.7671610165417416,-0.7237060709003659,-0.8171633648942332,3.3540100623286375,0.36367958526485533,1.737490394898403,-0.22189328791783802,1.107178311201355,-0.8322871222361248,0.3657245574549426,2.1967360631396153,-0.5803036718624361,1.6537886919288154,-0.8109048144631651,2.5320667235606864,-0.23178308764919933,-0.868460572434373,3.724918691731911,1.0950492704253538,0.26861712131897253,-0.8236507531913466,1.6270656049972614,-0.8282007492232364,3.5520544090043034,-0.8747557464463575,-0.11359019115019806,-0.8798533332445593,1.474845684423781,0.6957843625376692,0.2723659697991373,2.6210448327678626,2.37418145122861,1.5595776049464,-0.8787661495786395,-0.8581657255535707,3.184143921216114,1.7337325006645639,1.727048703691468
SIDM00632,-0.38177815692899775,-0.7068113162705206,-0.852389098521497,1.5689518140441778,2.347953588646955,2.0510082927143514,-0.7450126415109596,0.8252121330772338,2.5032846888318714,0.5601871513831702,-0.8200456705221236,-0.9009342259107329,1.5411484161709774,-0.985506613270517,1.0700095216997143,-0.8502657156734486,-0.9932562162256832,-0.9066107531057775,1.1942359503326878,-0.743248524737629,-0.56946280101663,-0.8398771259252917,-0.6457562616069467,-0.831039303157193,3.356683016353768,0.4348777514967952,1.9062353206657123,-0.0152189785698222,0.8244293582815897,-0.6584086742209659,0.39104073096415154,-0.09388245608133693,-0.7697655040844368,1.693893035156473,-0.7057886277586957,1.917347522595514,-0.15368679502827295,-0.9560383208439195,3.718298528587066,-0.10751410183553461,1.2991464264459338,-0.7739113997784056,-0.8208615064140314,-0.7690562002949795,3.5880472257059637,-0.7869447230133213,-0.4415978246580603,-0.7897292500288409,1.5660449629561555,0.36610053295573514,-0.7354104122956486,2.6794502650077177,2.365842865754682,0.9779791744709878,-0.821568105039062,-0.8419052340622628,3.041264568154615,1.3841805695851526,2.0140903510328063
SIDM00550,0.08730835454455405,-0.8655261160836275,-0.9177123179319879,1.8184629940983659,1.9714941295849966,1.7117662294515075,-0.8010355621575561,1.0820946267995535,2.8850087084993215,0.40248768447897487,-0.7166050552545503,-0.7938389018991748,0.47694757760600714,-0.8771233266959747,1.8526610541702948,-0.8082794047179902,-0.9109745451564926,-0.8841554191183626,1.800825059521703,-0.7562851765335626,-0.6406107797775583,-0.8084463955775353,-0.7865731742940054,-0.8812708316850697,3.458442931480805,0.6496390924581505,2.079166499662068,-0.030245785612225976,0.796360643900522,-0.8720228979261364,-0.371532746600825,-0.4842861820564389,0.04621130950613045,1.0865134581941762,-0.8471835934980091,2.116321880277744,-0.22088580032276495,-0.8655654024774665,3.9752535749013536,-0.4815603991397533,1.1177706602251964,-0.8212003820172369,0.7138694240297876,-0.8051832355950079,3.5614041224873043,0.022984068637064474,-0.2798990462406677,-0.6804847834930218,1.3281633850232832,0.5269665008664768,-0.6832698606522368,3.0932468937133812,2.3195884223263694,0.6932716508768787,-0.8417672351520207,-0.7866167320133951,2.6042748654325263,0.9970361766886441,1.8124685274642438
SIDM00230,-0.18013243592747313,-0.8611494460695175,-0.7719988540315929,2.1938252194416403,1.611657429538186,1.8919649672628303,-0.8482608612365765,1.0162506066348391,2.5945903953202505,-0.4014439056251112,-0.5400834608016135,-0.8439081338864171,0.7710468977224461,-0.7362571769623357,-0.12558234748073982,-0.835565930971932,-0.9775509484478582,-1.025128506373933,1.9847108914468654,-0.6877215572210171,-0.48961201684366557,-0.8585451209967521,-0.7775869293521694,-0.8868882734105146,3.2183569385678608,0.1926698602080117,1.9188715220263604,0.49670777290572554,0.04506506814567668,-0.8137475715516099,1.0411695284691636,1.6678252449081996,-0.5696711621786319,1.5232470177767996,-0.8477745023174414,1.8244287070758884,-0.3280459490887526,-0.7839539564655266,3.7512256614555475,-0.43871852585570853,0.7696975029308212,-0.7512198422237811,-0.8407259741442384,-0.777639621840396,3.2142671266061864,-0.7745782638594773,-0.4051693159227835,-0.8246198065972493,1.9745364719382614,1.1293664761340179,-0.6986588009347487,2.888543901258659,2.132489514731045,1.101854545266384,-0.8946283433870739,-0.8596503463019973,3.1411106074430317,0.31714127428859407,2.084305611260162
SIDM01206,0.1073543954596855,-0.7480076512101854,-0.7814718312713866,1.6213069362229129,2.590907443086017,2.3943839585925675,-0.8222948027596105,0.7403532930036724,2.516865711858608,0.2893048928217654,-0.6882133400824708,-0.821463346331368,1.521120066664893,-0.9494160242927181,1.3941967716287749,-0.8439278033833307,-0.7405500457826791,-0.8339908784253991,1.71663136170589,-0.8264493397055783,0.3961562324014081,-0.9142256014842958,-0.7205580803865935,-0.7394370678393886,3.105749160404864,0.6043353987741897,1.9140411491802023,0.4841524321186509,1.0331222114791458,-0.9390970994454721,0.5253384654192548,1.9057869144109143,-0.7524553254613561,2.0772840078678563,-0.6915175863705426,2.515720609353182,-0.46300878031199927,-0.8339111814810131,3.8865952530955323,1.171910106053718,1.0350831531375786,-0.7172495343141547,-0.9640936999588203,-0.7017749449849331,3.7665200101843457,-0.7157610786221865,-0.4133594339161291,-0.8414825614732045,1.5247230142216541,0.8985813132342124,-0.28949356813427546,2.561984101881133,2.42247086476631,0.5507952917517636,-0.8939949500151122,-0.8084074476450352,3.2187474946753833,1.7715853512832562,1.7890380125966507
SIDM00127,0.3930415763004577,-0.7985469453170568,-0.845347080377397,1.9266049624995583,1.8951263467136705,1.5551890466180045,-0.7270396563344608,0.7694879606515802,2.4695910106665084,-0.2897935639048656,-0.5825448564167769,-0.8350347546840661,0.9516739210565345,-0.8863808975966554,1.1892599441356895,-0.8649635507100483,-0.9633693040169384,-0.9141762803109319,1.1559781252493313,-0.7928598362664059,-0.8453620928845034,-0.930018424251905,-0.7008293734239713,-0.8654775752298011,3.4151808133627397,1.0255975984136863,0.5913866311409383,0.9750773333987568,0.18127654508936722,-0.9130276825103404,-0.21371278562266324,0.3800681063355798,1.7394501311728523,1.939478614376961,-0.7775760610062756,1.6077047127768735,-0.15325524859811213,-0.7320453228085108,3.8831744991290917,-0.7226812017393637,-0.2895257813373388,-0.8087136299389565,-0.7781158936363822,-0.8425928037935208,3.0367600764476537,0.70925184165555,0.8030137155592751,-0.7882400681102952,1.1619920262647998,1.6300367442020387,1.176326268464934,2.894034839505448,2.249851477103927,0.6317649548489653,-0.9596637279021039,-0.8354366348290223,3.0914070675686607,0.37384191695064883,1.6456630708784377
SIDM01042,0.1861596611695808,-0.8752914295187311,-0.8019695662819993,3.060368300085013,2.3781827063161645,2.172005324419615,-0.705276629223885,0.5259779889445192,3.000241541635493,-0.4652914356659308,2.1660572475384305,-0.8231481104785184,1.331524229461809,-0.8363334702006138,1.8455812226066919,-0.7703951217256546,-0.8313008836736326,-0.9524035521922704,1.4205227233432314,-0.8330973148187392,0.34760012009607966,-0.9134184887738412,-0.6924499265862203,-0.9166846194275001,3.585943682665151,0.7111708605998508,0.18695993870019811,0.33926230573644583,0.81404191356509,-0.8400867868314733,-0.37409142895108777,3.0938611528060456,-0.6260521862796374,1.905568670831487,-0.7585144770503965,2.0747783678268137,0.060565968590865334,1.1344080692939142,3.9995982879714957,-0.22451671706432128,0.015953054413973922,-0.5804239318363342,-0.7275609483172654,-0.6408186085279528,-0.3454525716928026,-0.7723411853766043,-0.21588178238454345,0.07334330534438493,1.5367172795152506,1.1091077888340855,0.41361511220097347,3.494972653977192,3.060639071260262,1.3061188037459475,-0.7730804344105631,-0.8209757799755528,3.6652870934919224,0.950090352945211,2.6623147787383545
SIDM00491,0.7568105659798913,-0.7734062790698134,-0.8953609081033773,2.0381896991230666,2.8717400432014557,2.026880501519951,-0.7355970827750845,1.6537623588029615,2.690053304659064,0.045670208433291774,-0.6704382556000542,-0.8725777726495418,1.2192956148169845,-0.909406186086299,1.5541449929876112,-0.7564380782709823,-0.9141621271470123,-0.9545661470366147,1.6445140398829647,-0.721128854403588,0.1467920957663794,-0.7801210098232763,-0.6948739195139456,-0.7784885020447456,3.4921249617469488,0.692078013620372,2.2181497023611914,0.24945296529215222,0.39599491009228294,-0.9262622634941705,-0.05485736390097968,-0.700513515435995,-0.658969500623305,2.082160678681525,-0.8260073422159614,2.1673712023180784,-0.3589329321684355,0.62245851445803,3.8540622960648507,-0.21758754519022738,0.4306638750897814,-0.6603157327782981,-0.7963865449498986,-0.7275555310369837,3.4080509165335724,-0.5470139942516123,-0.1840793583642567,-0.9063437762320239,1.3803563009020587,0.338671969005676,-0.06424538969058488,2.933849892961799,1.7538879078906655,0.4644076182502319,-0.8447456548287124,-0.8024921678999811,3.5408567360437564,1.5284187957266082,1.840315405902755
SIDM00488,-0.18560210093431587,-0.8863301332074683,-0.9207788271383175,1.7535192933325925,1.9054000080953482,1.88919933256621,-0.7476569844472132,1.1253596497151457,2.157593308486134,0.2121635446094909,-0.09166129745641301,-0.8768513072954723,-0.06340367686145568,-0.9308269442052605,0.8941122101742472,-0.8237212673149549,-0.9749770259624618,-0.8796293657691913,1.360237729572845,-0.8227224195884807,0.4858609919571541,-0.9448301256708143,-0.8204888552483534,-0.8364632238351889,3.332396071824764,0.443394086980895,1.5823482697873088,0.9626082159669133,0.23555278860970885,-0.9762432774919507,-0.045957938426362185,-0.37059282343612343,-0.5889855432493717,1.4039116279033574,-0.8119716769477353,1.5063566868120888,-0.33850298952964614,-0.8873688858417328,3.6838801949486824,-0.512669235345436,0.028594157547603194,-0.6688192396643746,-0.926369267405619,-0.8205631236573503,3.238246293051432,2.3773222384048034,0.4338963764018204,-0.810645186784215,1.430411786665174,0.4964599738372747,0.1775376331048152,2.410207466889837,2.3563030418483044,0.9644287730673804,-0.8747275647039869,-0.8258041758937673,3.490089788450401,1.583653114935934,1.574407508496805
SIDM00190,-0.08582530631335661,-0.8326338326852339,-0.8630882934057383,2.3049272708883666,2.62461919165134,2.3768449182250757,-0.6936605955518282,0.6623143253786913,2.821167376228401,0.5654364073963181,-0.7289501288513325,-0.8503616334995978,0.6244254972606711,-0.8729296141279576,1.4221752338652365,-0.8070829590498215,-0.9025798168423013,-0.9558253289933408,1.2482257963856238,-0.8757510662660902,-0.15463746619789143,-0.8805546559993367,-0.7877536788210614,-0.8345221118357457,3.5422551756884086,0.8517572171751688,1.4405424064784025,0.1505137599735198,1.021676929697629,-0.8930435960099404,0.7555318886111299,-0.8227288359976901,-0.5129514469562404,1.7395380950589274,-0.8659871291315653,2.467935480447726,-0.20826706679093507,-0.8167169678023152,3.9938514134090113,-0.6573358655734465,0.6089212443001037,-0.7716538599289962,-0.8488757375964586,-0.7454830696470025,3.621855879136012,1.3145586803910392,-0.07065651057620463,-0.8114986569351472,1.9457669921297822,1.070045410098941,-0.3512529181785105,3.206736241814596,2.543647953914268,1.0585095899859907,-0.8713868409806502,-0.7802224409093542,3.4739833239305797,1.6507098175630817,2.394605539543931
SIDM00542,-0.10412405496918192,-0.9159196171706248,-0.8425063310601875,2.199984717321163,2.3009068738859098,2.0474302708279652,-0.7191900978451143,0.8608580413121778,2.6997933936371834,0.17056469886199854,-0.746166141890022,-0.9050539153657209,0.8843672829281158,-0.9228064192751864,1.1738213942572895,-0.8520782383575886,-0.9762932231976343,-0.7558984408165107,1.7416268122718526,-0.8785187794317104,0.06615117879451332,-0.924016924349258,-0.8580355953505444,-0.8953615257384695,3.54784581771464,0.9574373858769206,1.9377174069581737,0.9330216410980932,0.8933317123566255,-0.9438192117844225,0.9631153528704917,1.3634415222556309,-0.6363245425878029,2.0733058455949194,-0.8408545894505217,1.8463028049614887,-0.15247192222521788,-0.8621077101527902,3.836225767040422,-0.5723391732975632,0.5867834966383061,-0.7804693361178593,-0.7973390037503748,-0.7951486026501627,3.264920955683046,-0.8085701836264463,0.09999429275250733,-0.9139193377833567,1.0608770456219299,0.34402587215853814,-0.05698455411661426,3.0719510562685017,2.2442181243097234,0.2591388763824464,-0.8900856426415795,-0.870338955738694,3.4848152619373916,1.7085046960898813,1.6052007625833142
SIDM00198,-0.22076255161968875,-0.8799763256932369,-0.866648465511234,1.9213941577174385,2.7839414905069697,2.1976437321531352,-0.758590769548655,0.9381532584986748,2.76894222087325,-0.0060383720365677,-0.5036209293465308,-0.9458214693519356,0.05208159030987444,-0.8672351654660092,0.2788233489064454,-0.7623065231837028,-0.9820911247285419,-0.958627714601632,2.0334434758332924,-0.8122917716240458,0.616548621269701,-0.8539815489034545,-0.8511644254682537,-0.8262651562529713,3.6942517662964325,0.8046331007170823,1.8092334617172616,0.20463816057264825,-0.23661301850328417,-0.8715953957324778,0.00638403551526844,-0.3051155102661569,-0.7064616896330718,1.630704362771093,-0.7350596148847424,2.177335827821615,-0.2892263279120124,-0.7963237323245679,3.905466910879375,-0.4989525782058928,0.29570792096854676,-0.8173907588139474,-0.8041659168573599,-0.7045960775689274,3.4411132951276366,-0.7013019079914817,-0.43709448407977397,-0.8434539945550023,1.6767734990727017,1.059992653071089,0.6329469578956878,2.8769056292538266,2.402680331899609,0.8176531335570277,-0.9356236539052424,-0.7918734504866141,3.4887513741589338,0.4369829138916418,1.900035738152221
SIDM00269,-0.4324079724364309,-0.8561835104364961,-0.8455164441453308,2.0485275812482096,2.689410535536075,2.4466739048340287,-0.8303022141666841,0.373375827427473,2.492229880666436,-0.3139491356604355,-0.6670927827028733,-0.9071176474004771,0.7538290744233338,-0.926483293556205,0.7379046055486728,-0.7439835070344609,-0.9794038222140962,-0.7385834568198186,1.5719237709237288,-0.8374142187377901,0.051790090814172476,-0.883528232771604,-0.803174244913124,-0.8109249375554237,3.4727348602500903,0.7473325891744338,1.4628577003217809,0.3620214232979745,1.0175999591864278,-0.5491157907851616,0.13456075129189132,1.6477083009003335,-0.774999913140616,1.5956343225710954,-0.7526035016568176,2.5981504512762537,-0.13210271435047613,-0.8720818099729383,3.7490028744506327,-0.09291877918996617,1.0081024318098484,-0.6856000684467314,-0.8809180188982592,-0.834854184605177,3.649658580564174,-0.7936287139288254,-0.5247160752407393,-0.9103821486808185,1.8462720293537154,1.1473009485236993,1.3633436637712257,2.4522422938206057,1.9691396744497816,0.42378932586290663,-0.9040044472090146,-0.87363807801694,3.110661522826429,1.2194580419892136,1.6103050360772193
SIDM00621,0.11421145077193115,-0.9057544111492186,-0.8420262366694283,2.2318383464407194,2.6768420495788794,2.276292549538652,-0.7426256963761254,0.7761540019163544,2.659089192561829,0.060273501037333976,-0.710154176141413,-0.8679823293969291,0.5246893836221496,-0.9111846959632828,0.3980411244710248,-0.8153105156660764,-0.9897345751100488,-0.9665028565467028,2.132363715501469,-0.8325917709529981,-0.45865471120217394,-0.8848354723464483,-0.7801085387409223,-0.8584840311967862,3.4816279716653273,0.747642694481259,2.3224860047959037,0.15234507056211496,0.3742702718343988,-0.8770720819726842,-0.012810546819329255,1.3352619684098779,-0.8378118836432135,1.634832028393365,-0.8383457241582561,2.402882824989912,-0.3684053529613448,-0.9317777849889614,3.825785422598638,-0.19067356572797614,1.4982100499318167,-0.7973209208530552,-0.8732886287198214,-0.7651597816021453,3.48601900167002,-0.8314318875145567,-0.501852662578445,-0.8947052196788476,2.019870459202513,0.7928371432094334,-0.4322944263390217,2.994743308450305,2.386203045171763,0.7845061549708363,-0.9198684444133135,-0.8323531285351902,3.2259139470179603,1.1700355189424445,1.9779646680811984
SIDM00599,0.19449848115814314,-0.8642054990895458,-0.9120324716915099,2.593251569346912,2.4620722949853326,2.325844751544939,-0.8832126004063972,0.9034617925606295,2.845473200911579,0.08654492124350675,-0.7052684656300019,-0.9133056585844455,0.8920306304804503,-0.898571263042941,1.3093403378010295,-0.8238098101612616,-0.9607940300883123,-0.6982446225228212,1.133083832065762,-0.7676577759317914,-0.23865633356255692,-0.9420970671701061,-0.8521584326107032,-0.8754789011828629,3.710041621743628,0.7713312542430525,-0.5023269451346375,0.29936318341269263,1.5298358493851936,-0.8832661469108039,-0.0009311892862100318,1.9695092231253635,-0.7523148530596715,1.9231094010434306,-0.9106242287824222,1.5550924995642763,0.05048145991702039,-0.852950622885829,3.9696540229447166,-0.4935655747119907,1.2575951525865428,-0.7513496290798081,-0.7626200712349966,-0.746449448305237,3.506059024737196,-0.6319327610645785,0.22916108808729865,-0.7766028041860612,1.0698394467339314,0.5464290303418202,0.5300090854944485,3.194871106743804,2.122150900948933,1.1415022712896856,-0.8949249545076166,-0.803020017595407,3.5765718686095838,1.5750934294878007,2.459069335453441
SIDM00118,0.126846828613634,-0.8847899709177904,-0.8780537847911575,1.7666942942813364,2.2835169667502098,2.0550724224880317,-0.7673507892878726,1.1306306250680884,2.5664239847572636,0.10790111875857834,-0.4948223506988928,-0.8803796474369833,0.4459546601339998,0.42546105001482054,-0.00854569942888768,-0.7917083576023913,-0.8112489468364747,-0.7647253194091814,1.727490265034389,-0.8882686054843185,-0.3994160407332623,-0.8830064309216572,-0.7994384006771937,-0.862657095043573,3.2988399380056084,0.47156584804697854,1.7125106566082686,0.21069398593671118,1.0767303134170967,-0.9512512799431516,0.5881835580376209,2.3417857228576637,0.42825532243417014,1.8724457955234737,-0.6421284133517952,1.7726513028977184,0.12368442621770634,-0.8589115321359672,3.8634716001499725,-0.07499723681247239,-0.08253598218595072,-0.8709053549348472,-0.8321398593373119,-0.6327771140890447,3.5543318964296375,-0.4647126534052777,0.2994524252633296,-0.8275311192660358,1.7003354876928136,1.5833080292885264,0.8368927495120765,2.83786436764404,2.647309848351457,1.3283685401983485,-0.8728655078373018,-0.7771344417509242,3.276001786202418,1.1512872340066231,2.0758842053791464
SIDM00596,0.04586165374720071,-0.7313456396298977,-0.7763284723229597,1.9677470387464508,2.1327998725306987,2.3664137763447517,-0.8223288116508304,0.6818198244803941,2.729783604173697,-0.4824213677108023,-0.6175648463910511,-0.8493894285388613,-0.1854110028337585,-0.8174369318539974,0.5424227432994728,-0.7785120564327549,-0.8831805934526576,-1.0397834844212737,1.644344964612177,-0.8703241673709944,0.39488269394188974,-0.8453748994936103,-0.6938734714161393,-0.8322906021418401,3.559705435830479,0.8148381168876203,2.236003143429242,0.22644451981871438,0.7176562619520744,-0.8596539611060963,0.6531963151376668,2.1793599704837314,-0.5336776801262424,1.9097727965684168,-0.8192403474614972,2.804481549608049,-0.07567168091246786,-0.44065065033321194,3.7908674701424805,-0.2401687716577605,-0.12583254551681058,-0.7796950252048319,-0.9103481836871797,-0.7435196177749663,3.563434442770425,-0.8864525888874624,0.6885234749081042,-0.8334346930437538,2.0839678836811477,1.2567826189608275,0.9263040230826292,3.104734825405329,2.519751911688334,1.4410586989624676,-0.8438306636382263,-0.8070791337411032,3.284901460947466,1.8721404835141429,2.0979234309311257
SIDM01251,-0.20034708411117635,-0.7709952709024374,-0.6996650837642343,2.2413857681913147,2.342886438472786,1.9920697375682694,-0.741172586657515,0.9133766514090189,2.599417069006795,1.3816479074297583,-0.3208217311592134,-0.8746753898520243,1.2637869444738166,-0.8753419393903789,1.457560712032668,-0.7877234079971384,-0.8026751322887737,-0.8348833661235215,1.2483167732617564,-0.7604211968999175,-0.6845766446882899,-0.9330773244841191,-0.7423480737103825,-0.8763831625464639,3.570819931133922,0.45091515124647463,2.2793776502062935,0.04999376583471654,0.49919503183770536,-0.8613469706413672,-0.09767398938532366,-0.7971651610748305,-0.3926062677947957,2.3339615812279977,-0.04477140370837356,2.227243516824203,0.1748987746591993,-0.8690467883115087,3.741328288016477,-0.24452180617782981,0.6799721491373361,-0.7073278517245163,-0.8288107220317407,-0.7131125550197684,3.1157967956589117,-0.8203779167804509,-0.3658241219170299,-0.7504465418300241,1.6958548949721786,0.2739743523414822,1.3307316520981272,3.0030954395403175,2.634419533709193,0.7215867362511003,-0.7968504629368354,-0.8393413907748547,3.3284466915122017,1.4561957702110588,2.335146346331771
