"","drug","cell_line","IC50","prediction","fold"
"22315","PRT062607","SIDM00277",0.483016,0.7143918,6
"22316","Erlotinib","SIDM00045",2.0388155,2.1775155,6
"22317","PRT062607","SIDM00793",1.554479,2.7563794,6
"22318","GSK591","SIDM00320",4.459822,1.9495964,6
"22319","Cyclophosphamide","SIDM00487",4.57008,0.4173564,6
"22320","PD0325901","SIDM00846",0.89585,2.8100128,6
"22321","PFI3","SIDM00623",5.555209,2.3297799,6
"22322","GSK591","SIDM00299",6.120533,1.6964911,6
"22323","ABT737","SIDM00260",3.827512,4.4721937,6
"22324","Erlotinib","SIDM00422",3.6961145,1.8496134,6
"22325","Afuresertib","SIDM01041",2.472408,2.5562181,6
"22326","PD0325901","SIDM00490",0.6804285,2.815229,6
"22327","Afuresertib","SIDM00527",1.198019,2.1630793,6
"22328","PFI3","SIDM00814",3.300667,2.3772163,6
"22329","GSK591","SIDM00258",4.618372,0.032988284,6
"22330","Afuresertib","SIDM01122",4.008226,2.7305923,6
"22331","PRT062607","SIDM00269",3.697544,1.7389002,6
"22332","Afuresertib","SIDM00266",1.045956,1.2366438,6
"22333","Erlotinib","SIDM00267",1.278899,2.948456,6
"22334","PRT062607","SIDM01163",6.236393,4.2520823,6
"22335","GSK591","SIDM00056",5.169391,1.4492877,6
"22336","MK-2206","SIDM00198",2.2479405,-0.30150297,6
"22337","PFI3","SIDM00841",7.037695,3.4401577,6
"22338","Osimertinib","SIDM00176",3.56515,3.1500075,6
"22339","PD0325901","SIDM00539",1.5175965,2.9116182,6
"22340","MK-2206","SIDM00527",1.919003,-0.38725325,6
"22341","Ulixertinib","SIDM00121",2.8381455,-0.3290502,6
"22342","Erlotinib","SIDM00098",4.413384,3.402619,6
"22343","Osimertinib","SIDM00233",1.832778,2.2281985,6
"22344","Talazoparib","SIDM00374",2.089159,2.8340406,6
"22345","ABT737","SIDM00257",-0.986467,3.0008855,6
"22346","Ulixertinib","SIDM00394",3.3148845,2.1088364,6
"22347","PD0325901","SIDM00781",-0.1544325,3.6340318,6
"22348","PD0325901","SIDM00527",-2.636639,2.673946,6
"22349","GSK591","SIDM00077",3.812971,1.2663661,6
"22350","PD0325901","SIDM00056",-2.786045,2.978135,6
"22351","ABT737","SIDM00285",-0.464169,3.2284894,6
"22352","ABT737","SIDM00121",-0.567954,2.9003747,6
"22353","Dasatinib","SIDM00118",3.700202,1.7962196,6
"22354","PRT062607","SIDM00929",3.884549,3.045905,6
"22355","ABT737","SIDM00374",-1.075901,3.0301144,6
"22356","MK-2206","SIDM00098",1.960657,1.3226464,6
"22357","Ulixertinib","SIDM00930",1.87807,1.1345546,6
"22358","Trametinib","SIDM00482",0.229843,3.36615,6
"22359","Ulixertinib","SIDM00266",2.516202,-0.91397583,6
"22360","Cyclophosphamide","SIDM00606",5.000838,0.49113318,6
"22361","Erlotinib","SIDM01175",4.775923,3.3852868,6
"22362","Dasatinib","SIDM00120",1.00697,2.8504195,6
"22363","PFI3","SIDM00294",5.367152,2.5250347,6
"22364","Dasatinib","SIDM01149",2.103947,1.2390321,6
"22365","Trametinib","SIDM00317",2.3351455,6.1199822,6
"22366","ABT737","SIDM00180",0.465687,4.1730494,6
"22367","MK-2206","SIDM00099",3.283263,1.6121306,6
"22368","PFI3","SIDM00448",5.862395,2.682084,6
"22369","Afuresertib","SIDM00579",2.110049,2.0786166,6
"22370","Erlotinib","SIDM00530",1.119151,2.992384,6
"22371","Cyclophosphamide","SIDM00003",4.813661,-0.2193666,6
"22372","Afuresertib","SIDM00343",2.938768,2.962423,6
"22373","PRT062607","SIDM00688",2.68954,1.6284639,6
"22374","Cyclophosphamide","SIDM00174",5.797119,-0.58810204,6
"22375","Cyclophosphamide","SIDM01102",5.103943,-0.5047156,6
"22376","Erlotinib","SIDM00792",1.684734,2.9316578,6
"22377","Cyclophosphamide","SIDM01175",7.022415,0.9146503,6
"22378","MK-2206","SIDM00118",1.9744745,0.6248267,6
"22379","Afuresertib","SIDM01161",3.093264,1.8268981,6
"22380","Afuresertib","SIDM00905",3.2252,2.066258,6
"22381","MK-2206","SIDM00520",2.0603635,0.8746105,6
"22382","Erlotinib","SIDM00241",2.943185,2.604162,6
"22383","Erlotinib","SIDM00091",5.380635,3.2974274,6
"22384","Ulixertinib","SIDM00905",2.133729,1.1935859,6
"22385","Talazoparib","SIDM00953",3.146498,2.8447864,6
"22386","PRT062607","SIDM00323",3.074457,2.1668854,6
"22387","GSK591","SIDM00291",4.829997,1.6865741,6
"22388","Trametinib","SIDM00623",2.0409325,3.4965544,6
"22389","Erlotinib","SIDM01122",3.560128,2.9361959,6
"22390","Dasatinib","SIDM00264",1.167122,1.3203777,6
"22391","Osimertinib","SIDM00252",1.950517,3.5921001,6
"22392","Trametinib","SIDM00968",-3.710729,4.5117717,6
"22393","PD0325901","SIDM00466",1.168029,5.1414795,6
"22394","Talazoparib","SIDM00406",-1.432534,2.3729534,6
"22395","Dasatinib","SIDM01183",3.681581,2.248841,6
"22396","PRT062607","SIDM00917",1.055985,1.0439055,6
"22397","ABT737","SIDM00688",2.586712,3.1797738,6
"22398","Cyclophosphamide","SIDM00100",6.145877,1.1646255,6
"22399","Ulixertinib","SIDM00948",1.8952495,0.5044679,6
"22400","Cyclophosphamide","SIDM00244",4.773382,-0.35093787,6
"22401","Ulixertinib","SIDM00498",1.952006,2.1579292,6
"22402","Afuresertib","SIDM00863",1.013487,1.8204081,6
"22403","Cyclophosphamide","SIDM00250",4.343671,-0.026721906,6
"22404","Erlotinib","SIDM00230",3.553999,2.5832613,6
"22405","Talazoparib","SIDM00091",4.8049065,4.2956796,6
"22406","MK-2206","SIDM00094",3.949023,1.3380907,6
"22407","Dasatinib","SIDM00127",-1.288708,2.2339647,6
"22408","Cyclophosphamide","SIDM00504",4.994207,-0.3667507,6
"22409","Afuresertib","SIDM00136",0.98979,2.2893505,6
"22410","Cyclophosphamide","SIDM01064",5.388057,-0.5381889,6
"22411","PFI3","SIDM00379",4.998942,3.4421403,6
"22412","Talazoparib","SIDM00846",2.737445,3.4549346,6
"22413","Trametinib","SIDM00422",1.6393665,3.6126428,6
"22414","Ulixertinib","SIDM01126",3.8657625,1.0989473,6
"22415","PRT062607","SIDM00371",4.997319,3.3057587,6
"22416","PD0325901","SIDM00721",4.069078,3.03727,6
"22417","PD0325901","SIDM00612",0.4859575,3.5714529,6
"22418","Afuresertib","SIDM00832",1.262671,2.9527507,6
"22419","GSK591","SIDM00975",5.386844,1.8426889,6
"22420","Cyclophosphamide","SIDM00202",5.52261,-0.581956,6
"22421","Afuresertib","SIDM00549",1.061709,1.9916482,6
"22422","Cyclophosphamide","SIDM00367",4.581498,-0.57485676,6
"22423","Afuresertib","SIDM00082",4.827609,3.0187936,6
"22424","ABT737","SIDM01197",2.2638,3.9854794,6
"22425","PD0325901","SIDM00520",-0.742879,3.5238879,6
"22426","Talazoparib","SIDM00584",4.22721,4.300646,6
"22427","PFI3","SIDM00958",4.479395,1.6772393,6
"22428","Dasatinib","SIDM00156",1.503661,1.7815888,6
"22429","PD0325901","SIDM00967",-1.052786,3.164579,6
"22430","PRT062607","SIDM00631",5.50578,2.8158383,6
"22431","Ulixertinib","SIDM00834",0.72231,2.8139338,6
"22432","PRT062607","SIDM01155",4.778233,3.0384357,6
"22433","GSK591","SIDM00576",3.051973,-1.1421239,6
"22434","GSK591","SIDM00276",5.077697,1.8333395,6
"22435","Afuresertib","SIDM01047",3.195604,1.776973,6
"22436","Erlotinib","SIDM00096",2.796532,1.2311442,6
"22437","MK-2206","SIDM01149",1.680235,-0.8720826,6
"22438","ABT737","SIDM00101",3.511862,4.9824014,6
"22439","Erlotinib","SIDM00970",1.8866805,2.6012642,6
"22440","MK-2206","SIDM00970",1.3732235,0.27619633,6
"22441","MK-2206","SIDM00174",1.481609,-0.6171589,6
"22442","Dasatinib","SIDM00483",0.048444,2.4882684,6
"22443","PD0325901","SIDM01122",1.5888505,2.7670016,6
"22444","Erlotinib","SIDM00781",3.705387,3.1340513,6
"22445","Cyclophosphamide","SIDM00196",5.182586,-0.6578333,6
"22446","MK-2206","SIDM00308",1.9127895,-0.74234295,6
"22447","Afuresertib","SIDM00422",2.760939,2.1613011,6
"22448","Ulixertinib","SIDM00539",3.6997495,1.9498099,6
"22449","Trametinib","SIDM00388",1.3264055,3.3526511,6
"22450","ABT737","SIDM00291",4.077179,3.560329,6
"22451","ABT737","SIDM00259",4.152279,3.4032602,6
"22452","Ulixertinib","SIDM00814",0.0727545,0.4623147,6
"22453","Afuresertib","SIDM00621",3.034181,2.4034004,6
"22454","Dasatinib","SIDM00538",3.420687,1.6976376,6
"22455","Talazoparib","SIDM01133",4.1650905,3.7805467,6
"22456","Afuresertib","SIDM00381",2.133806,2.9034023,6
"22457","MK-2206","SIDM00343",2.470171,0.6440479,6
"22458","Afuresertib","SIDM00364",2.850531,2.054071,6
"22459","Cyclophosphamide","SIDM00205",4.08031,-0.52683145,6
"22460","MK-2206","SIDM00579",3.032552,-0.06700015,6
"22461","MK-2206","SIDM00418",4.0974255,1.2709827,6
"22462","Ulixertinib","SIDM00350",2.99407,2.0234513,6
"22463","Dasatinib","SIDM00680",4.764487,2.2128396,6
"22464","Ulixertinib","SIDM00679",2.553914,1.1899018,6
"22465","Dasatinib","SIDM01098",2.290019,1.7232599,6
"22466","Afuresertib","SIDM00896",1.749867,1.2521043,6
"22467","MK-2206","SIDM00196",1.6560915,-0.6306553,6
"22468","Afuresertib","SIDM00252",1.974908,3.078311,6
"22469","PRT062607","SIDM00835",5.683472,3.1621833,6
"22470","Erlotinib","SIDM00550",1.648187,2.6193154,6
"22471","ABT737","SIDM00242",-0.146781,3.4573383,6
"22472","GSK591","SIDM00199",3.892584,0.76558197,6
"22473","Dasatinib","SIDM01095",2.491895,1.2364385,6
"22474","PD0325901","SIDM00287",1.6928425,1.0929973,6
"22475","MK-2206","SIDM00875",2.4873035,0.03264069,6
"22476","ABT737","SIDM00241",1.645679,3.467346,6
"22477","PRT062607","SIDM00195",2.862206,2.6696105,6
"22478","PRT062607","SIDM00224",3.100118,2.6772914,6
"22479","PD0325901","SIDM00496",-3.1611865,2.7405636,6
"22480","Cyclophosphamide","SIDM00230",5.155865,0.44606847,6
"22481","Erlotinib","SIDM00951",2.1065255,1.3711741,6
"22482","GSK591","SIDM00259",3.602498,0.6167984,6
"22483","Ulixertinib","SIDM00082",1.4976965,2.0894175,6
"22484","ABT737","SIDM00174",2.539723,4.023649,6
"22485","Erlotinib","SIDM00411",4.633937,3.6043193,6
"22486","Trametinib","SIDM00719",3.8689925,4.8260636,6
"22487","PFI3","SIDM01198",4.595382,1.9873147,6
"22488","PRT062607","SIDM00394",4.9025,2.6537645,6
"22489","Trametinib","SIDM01237",-1.6700465,5.0462046,6
"22490","Erlotinib","SIDM00488",2.275949,3.067508,6
"22491","Cyclophosphamide","SIDM00544",5.35537,-0.047558736,6
"22492","PRT062607","SIDM00287",1.934929,1.6141037,6
"22493","PD0325901","SIDM01247",1.284255,1.7493654,6
"22494","GSK591","SIDM01133",3.259213,1.3671448,6
"22495","PFI3","SIDM01228",5.377492,2.9264996,6
"22496","Erlotinib","SIDM00527",3.018563,2.6201391,6
"22497","Erlotinib","SIDM00668",1.4905765,1.803941,6
"22498","Talazoparib","SIDM00102",2.2756625,4.10461,6
"22499","ABT737","SIDM01198",0.102045,3.2146688,6
"22500","Trametinib","SIDM00632",-3.7300405,2.578401,6
"22501","ABT737","SIDM00096",-0.241484,2.5044308,6
"22502","Talazoparib","SIDM00538",5.0558975,3.9836242,6
"22503","ABT737","SIDM00958",-0.40912,2.5173407,6
"22504","Talazoparib","SIDM00099",3.5854635,4.716349,6
"22505","Erlotinib","SIDM01132",2.252331,2.1964788,6
"22506","Erlotinib","SIDM00583",4.648018,3.27453,6
"22507","Ulixertinib","SIDM00287",1.781228,-0.6738459,6
"22508","PRT062607","SIDM00659",3.853539,2.8554902,6
"22509","MK-2206","SIDM01064",2.986901,-0.3475143,6
"22510","PD0325901","SIDM00837",-0.3144085,2.377554,6
"22511","Ulixertinib","SIDM01122",3.734262,1.4906831,6
"22512","Cyclophosphamide","SIDM00136",6.667778,0.33969885,6
"22513","Ulixertinib","SIDM00964",1.500017,0.38864073,6
"22514","PRT062607","SIDM00923",3.443404,2.460016,6
"22515","Erlotinib","SIDM00181",3.2456705,3.059206,6
"22516","Cyclophosphamide","SIDM00565",5.582704,0.30837497,6
"22517","GSK591","SIDM00145",1.587927,0.42728937,6
"22518","Afuresertib","SIDM00326",1.659379,2.6088076,6
"22519","Dasatinib","SIDM00422",2.967917,1.2066834,6
"22520","Trametinib","SIDM00201",1.8747265,3.529432,6
"22521","Cyclophosphamide","SIDM00562",4.816579,0.4811912,6
"22522","PD0325901","SIDM00627",0.2218855,2.9022994,6
"22523","Trametinib","SIDM00367",0.2155505,3.21071,6
"22524","MK-2206","SIDM00317",3.037246,2.3115969,6
"22525","Afuresertib","SIDM01198",2.261427,1.9327109,6
"22526","Erlotinib","SIDM00234",2.022851,2.1915574,6
"22527","Afuresertib","SIDM00047",2.469049,2.5177302,6
"22528","Afuresertib","SIDM00841",5.214697,2.9296725,6
"22529","MK-2206","SIDM00299",2.124097,0.6020161,6
"22530","Ulixertinib","SIDM00242",3.1828255,0.5236967,6
"22531","Talazoparib","SIDM00261",-3.712337,3.0281742,6
"22532","Cyclophosphamide","SIDM01174",6.745074,0.89032197,6
"22533","ABT737","SIDM00099",2.175227,5.586921,6
"22534","PD0325901","SIDM00180",1.110354,2.8014388,6
"22535","Osimertinib","SIDM00003",2.204313,2.7589447,6
"22536","Dasatinib","SIDM00256",2.9166025,1.4476626,6
"22537","PFI3","SIDM01042",4.384786,1.769631,6
"22538","Dasatinib","SIDM00875",-1.154952,1.5972078,6
"22539","PFI3","SIDM00491",5.523443,3.3033185,6
"22540","Erlotinib","SIDM00094",2.592154,3.4545684,6
"22541","ABT737","SIDM00127",4.699304,4.6445103,6
"22542","MK-2206","SIDM00465",2.24144,1.2420232,6
"22543","Ulixertinib","SIDM00538",0.5127605,1.906521,6
"22544","MK-2206","SIDM00472",2.2610805,1.3981996,6
"22545","Ulixertinib","SIDM00528",3.4194105,2.1112347,6
"22546","Ulixertinib","SIDM00174",1.664108,0.32548365,6
"22547","Osimertinib","SIDM00659",2.557469,3.4581652,6
"22548","Dasatinib","SIDM00962",-5.8712455,0.6078161,6
"22549","Trametinib","SIDM01132",2.276378,3.8847756,6
"22550","Ulixertinib","SIDM00781",3.2776275,3.065989,6
"22551","PD0325901","SIDM00374",-0.428645,1.254353,6
"22552","PRT062607","SIDM00896",1.264509,1.1889058,6
"22553","ABT737","SIDM00490",3.864603,4.3324003,6
"22554","Talazoparib","SIDM00974",2.988863,3.574216,6
"22555","Ulixertinib","SIDM00197",3.504147,0.4281498,6
"22556","PD0325901","SIDM00218",2.6042585,4.806952,6
"22557","Cyclophosphamide","SIDM00483",6.031128,0.5771054,6
"22558","PRT062607","SIDM01159",4.03746,2.8290746,6
"22559","Dasatinib","SIDM00102",3.157356,2.2945404,6
"22560","Erlotinib","SIDM00837",0.065471,2.4863863,6
"22561","ABT737","SIDM00056",3.46767,4.3717375,6
"22562","Afuresertib","SIDM00929",5.350687,3.0036585,6
"22563","Afuresertib","SIDM00680",2.056864,2.727345,6
"22564","Trametinib","SIDM00967",-3.0862835,4.7395444,6
"22565","Dasatinib","SIDM00412",-1.126155,0.70852286,6
"22566","ABT737","SIDM00591",0.640643,4.1478424,6
"22567","Afuresertib","SIDM00498",1.886915,2.4594414,6
"22568","Trametinib","SIDM01007",1.7917745,3.3201957,6
"22569","PRT062607","SIDM00427",4.076099,1.4873533,6
"22570","PFI3","SIDM00929",5.48679,3.5084972,6
"22571","Ulixertinib","SIDM00416",1.360852,-0.16819137,6
"22572","PD0325901","SIDM00472",-0.3762975,3.566319,6
"22573","PD0325901","SIDM00182",2.653375,2.9964051,6
"22574","Talazoparib","SIDM00655",4.325853,2.878721,6
"22575","Talazoparib","SIDM00350",3.830027,3.6725526,6
"22576","ABT737","SIDM00362",1.13484,3.0073295,6
"22577","PD0325901","SIDM00498",-1.3800485,3.1232529,6
"22578","Erlotinib","SIDM00445",1.825849,2.855903,6
"22579","PD0325901","SIDM00145",1.201077,1.4758732,6
"22580","Trametinib","SIDM00412",1.756244,2.8751345,6
"22581","Erlotinib","SIDM00958",1.51893,1.1580882,6
"22582","Talazoparib","SIDM00864",2.869064,3.6163535,6
"22583","Talazoparib","SIDM00592",1.088509,3.5408907,6
"22584","ABT737","SIDM00094",3.392807,4.795528,6
"22585","Erlotinib","SIDM01114",2.599919,2.9668908,6
"22586","PRT062607","SIDM00379",3.187851,2.8687215,6
"22587","Trametinib","SIDM00227",-2.884272,4.5281463,6
"22588","GSK591","SIDM00417",5.565327,1.5193963,6
"22589","Cyclophosphamide","SIDM00203",5.405351,-0.095825836,6
"22590","Dasatinib","SIDM00104",1.160879,2.0210075,6
"22591","PRT062607","SIDM00099",6.699017,4.043051,6
"22592","MK-2206","SIDM00388",1.3337295,-0.48782238,6
"22593","MK-2206","SIDM00948",2.2162955,-0.015093971,6
"22594","GSK591","SIDM00885",5.332401,1.190168,6
"22595","Cyclophosphamide","SIDM01160",5.872377,0.30896255,6
"22596","Dasatinib","SIDM00677",2.0362665,1.8680632,6
"22597","Dasatinib","SIDM00864",0.847734,1.8740264,6
"22598","Ulixertinib","SIDM00583",3.732428,2.4524455,6
"22599","MK-2206","SIDM00584",3.1168425,0.3777894,6
"22600","Cyclophosphamide","SIDM01233",6.890442,0.69595623,6
"22601","ABT737","SIDM00091",4.486624,5.0330424,6
"22602","PFI3","SIDM01011",4.391806,2.0072656,6
"22603","GSK591","SIDM00104",5.204235,1.5075593,6
"22604","Talazoparib","SIDM00156",2.963722,3.3787968,6
"22605","Talazoparib","SIDM00308",1.2799515,2.5636108,6
"22606","PRT062607","SIDM00102",3.687465,3.1836004,6
"22607","Ulixertinib","SIDM00962",1.3443315,-0.9120384,6
"22608","Erlotinib","SIDM00465",0.139477,3.1813784,6
"22609","Cyclophosphamide","SIDM00323",4.312053,-0.35877928,6
"22610","PRT062607","SIDM00543",1.703366,1.8109891,6
"22611","Afuresertib","SIDM00472",3.505981,3.3861022,6
"22612","Ulixertinib","SIDM01064",2.456994,0.0821026,6
"22613","Ulixertinib","SIDM01187",3.982369,1.9522907,6
"22614","GSK591","SIDM00324",3.367352,0.23257986,6
"22615","GSK591","SIDM00211",3.640963,-0.07849391,6
"22616","Trametinib","SIDM01179",1.236839,4.926413,6
"22617","Ulixertinib","SIDM00145",1.7027705,0.04489437,6
"22618","Dasatinib","SIDM00975",3.339827,1.5794165,6
"22619","Erlotinib","SIDM00244",1.717321,2.0447907,6
"22620","GSK591","SIDM00277",3.784287,-1.0556777,6
"22621","PD0325901","SIDM00174",-1.215277,2.4291663,6
"22622","PFI3","SIDM00445",5.513055,3.1533465,6
"22623","Cyclophosphamide","SIDM00274",6.030771,0.48846304,6
"22624","Talazoparib","SIDM00834",4.506347,4.2462893,6
"22625","Osimertinib","SIDM01064",2.806577,2.6504147,6
"22626","PRT062607","SIDM00448",4.695457,2.6252313,6
"22627","Ulixertinib","SIDM00935",1.1072345,0.33980155,6
"22628","PFI3","SIDM00264",5.227585,2.9421213,6
"22629","Afuresertib","SIDM01237",4.961523,3.8669891,6
"22630","Trametinib","SIDM00096",0.1922125,2.6615841,6
"22631","Talazoparib","SIDM00948",3.35588,2.9028475,6
"22632","Cyclophosphamide","SIDM00289",4.361738,-0.7641619,6
"22633","Osimertinib","SIDM00180",-0.152954,2.9896638,6
"22634","Talazoparib","SIDM00688",-0.269514,2.7471642,6
"22635","PFI3","SIDM00550",5.258645,3.0860672,6
"22636","Osimertinib","SIDM00234",1.196305,2.9145894,6
"22637","PRT062607","SIDM00145",4.453656,2.1628592,6
"22638","Talazoparib","SIDM01006",4.6162685,2.997815,6
"22639","PD0325901","SIDM00783",-1.514525,2.5169048,6
"22640","Erlotinib","SIDM00948",3.1287595,2.0942092,6
"22641","Dasatinib","SIDM00145",1.403013,1.3188608,6
"22642","GSK591","SIDM00264",5.481921,1.1275284,6
"22643","Trametinib","SIDM00244",-5.390674,3.4414902,6
"22644","Osimertinib","SIDM00287",0.275135,2.535089,6
"22645","Trametinib","SIDM01251",-2.4509615,3.184339,6
"22646","ABT737","SIDM00489",0.44211,4.4928594,6
"22647","ABT737","SIDM01237",6.867781,5.0354304,6
"22648","Afuresertib","SIDM00842",0.289844,2.2862122,6
"22649","Talazoparib","SIDM00388",2.555986,2.682694,6
"22650","ABT737","SIDM00201",1.499041,3.5013418,6
"22651","Osimertinib","SIDM00953",1.680099,3.1079865,6
"22652","Ulixertinib","SIDM00047",2.8110485,1.4266696,6
"22653","PRT062607","SIDM00490",3.886051,2.5661032,6
"22654","PFI3","SIDM00412",4.633091,1.4777645,6
"22655","Talazoparib","SIDM01041",3.596432,3.5197935,6
"22656","PRT062607","SIDM00577",4.064333,2.4313946,6
"22657","ABT737","SIDM00287",-3.603611,2.81221,6
"22658","Talazoparib","SIDM00292",4.6749575,4.45007,6
"22659","PD0325901","SIDM00416",2.081891,1.5536225,6
"22660","GSK591","SIDM00406",3.077245,-0.6467279,6
"22661","PD0325901","SIDM00256",-0.0687289999999999,1.4546056,6
"22662","Afuresertib","SIDM00627",0.359815,2.330827,6
"22663","Trametinib","SIDM00592",-3.655871,3.3630762,6
"22664","Trametinib","SIDM00225",-1.8411985,4.3112173,6
"22665","GSK591","SIDM00203",3.662611,0.6788188,6
"22666","Erlotinib","SIDM00496",2.866907,2.5312996,6
"22667","Dasatinib","SIDM00202",3.645211,1.3542291,6
"22668","Ulixertinib","SIDM00375",2.4994445,1.0658424,6
"22669","ABT737","SIDM00679",2.606165,3.9334245,6
"22670","PFI3","SIDM00606",5.507956,3.4904451,6
"22671","PD0325901","SIDM00231",0.6394475,3.3664322,6
"22672","ABT737","SIDM00181",2.412401,4.4970355,6
"22673","MK-2206","SIDM00551",3.019726,0.029207569,6
"22674","Cyclophosphamide","SIDM01168",6.674244,0.5251014,6
"22675","Ulixertinib","SIDM00668",2.531758,-0.01945341,6
"22676","GSK591","SIDM00688",4.569903,0.17745768,6
"22677","Ulixertinib","SIDM01114",3.682024,1.7215515,6
"22678","Talazoparib","SIDM00680",2.654099,4.014817,6
"22679","PRT062607","SIDM00482",1.041896,1.9571426,6
"22680","Trametinib","SIDM01006",-3.544845,3.5136049,6
"22681","Ulixertinib","SIDM00420",3.38874,1.833942,6
"22682","Dasatinib","SIDM00814",-0.577328,1.3757486,6
"22683","PRT062607","SIDM00317",6.496017,4.649663,6
"22684","Afuresertib","SIDM00793",1.514624,2.8025188,6
"22685","Talazoparib","SIDM00975",2.0130315,4.361074,6
"22686","PRT062607","SIDM00719",2.555153,3.6553671,6
"22687","Osimertinib","SIDM01102",2.628793,2.7518392,6
"22688","Trametinib","SIDM00294",2.346891,3.712494,6
"22689","Dasatinib","SIDM00792",3.644887,1.9748638,6
"22690","Erlotinib","SIDM00114",1.380663,3.296668,6
"22691","Dasatinib","SIDM00549",2.2593435,1.0862548,6
"22692","Dasatinib","SIDM00508",3.571938,2.0292814,6
"22693","Talazoparib","SIDM00371",1.703601,4.646707,6
"22694","Dasatinib","SIDM01102",-1.004561,1.3781214,6
"22695","PRT062607","SIDM00623",5.440114,2.214806,6
"22696","Erlotinib","SIDM00276",1.74509,3.3494124,6
"22697","Cyclophosphamide","SIDM00411",7.162348,0.874823,6
"22698","PFI3","SIDM00864",5.589633,3.0238657,6
"22699","Erlotinib","SIDM00199",4.31182,2.5809333,6
"22700","Cyclophosphamide","SIDM00417",5.222837,0.24187483,6
"22701","Dasatinib","SIDM00320",5.082858,2.3293514,6
"22702","GSK591","SIDM01251",3.146473,-0.004181374,6
"22703","Afuresertib","SIDM00520",3.020728,2.9707496,6
"22704","Trametinib","SIDM01146",0.3756545,4.3755703,6
"22705","PFI3","SIDM00612",6.520225,3.9164398,6
"22706","Afuresertib","SIDM00424",0.465996,2.2181125,6
"22707","Dasatinib","SIDM00504",1.178072,1.5074482,6
"22708","MK-2206","SIDM00863",2.239021,-0.85703456,6
"22709","Cyclophosphamide","SIDM00592",5.158509,-0.4208771,6
"22710","Erlotinib","SIDM01064",2.026494,1.9782584,6
"22711","MK-2206","SIDM00951",1.7860435,-0.87335545,6
"22712","Cyclophosphamide","SIDM00973",4.564212,-0.7710906,6
"22713","Trametinib","SIDM00591",-0.0595199999999999,4.1224036,6
"22714","PRT062607","SIDM01259",2.287726,2.3584135,6
"22715","MK-2206","SIDM00211",0.6856695,-0.9204755,6
"22716","PFI3","SIDM00261",4.556234,2.0058649,6
"22717","PD0325901","SIDM01183",2.85483,3.0509062,6
"22718","PD0325901","SIDM01093",0.63265,3.7272525,6
"22719","PRT062607","SIDM00364",1.065577,2.0502298,6
"22720","Ulixertinib","SIDM00346",0.2634775,-0.2090255,6
"22721","Trametinib","SIDM00542",-0.79486,4.4338093,6
"22722","Dasatinib","SIDM00539",3.277146,1.9456809,6
"22723","ABT737","SIDM00517",3.63812,4.621654,6
"22724","Erlotinib","SIDM00817",3.671118,3.1637597,6
"22725","Ulixertinib","SIDM00241",3.161914,0.8622353,6
"22726","Talazoparib","SIDM01019",4.565226,2.7735991,6
"22727","Ulixertinib","SIDM00688",0.203086,-0.3886254,6
"22728","PFI3","SIDM00406",3.777045,1.3815813,6
"22729","MK-2206","SIDM00808",2.1168515,-0.7851703,6
"22730","Talazoparib","SIDM00530",4.5687595,4.1052594,6
"22731","PFI3","SIDM00316",5.402879,3.2851899,6
"22732","MK-2206","SIDM00842",2.0634435,0.37262708,6
"22733","PRT062607","SIDM00324",2.247971,2.1282248,6
"22734","Osimertinib","SIDM00973",2.486501,2.5782561,6
"22735","Cyclophosphamide","SIDM00842",5.0618,0.185798,6
"22736","PFI3","SIDM00970",5.694351,2.4922874,6
"22737","MK-2206","SIDM01146",2.9357535,0.5590988,6
"22738","Ulixertinib","SIDM00953",1.900745,-0.3083103,6
"22739","MK-2206","SIDM01233",3.324557,1.4748783,6
"22740","PD0325901","SIDM00577",-0.8493145,2.1636424,6
"22741","Cyclophosphamide","SIDM00094",5.706297,0.7453028,6
"22742","Trametinib","SIDM00813",0.425886,2.2501814,6
"22743","PRT062607","SIDM00406",-0.719653,1.1934834,6
"22744","MK-2206","SIDM01095",1.280427,-0.621577,6
"22745","Cyclophosphamide","SIDM00044",5.239571,0.39550027,6
"22746","Dasatinib","SIDM00371",4.30665,2.1910138,6
"22747","Osimertinib","SIDM01187",-0.060692,3.2954378,6
"22748","GSK591","SIDM01095",4.47041,0.6503167,6
"22749","ABT737","SIDM00044",3.148202,4.823636,6
"22750","Cyclophosphamide","SIDM01159",5.889109,0.15663864,6
"22751","Erlotinib","SIDM00077",3.587655,2.8899095,6
"22752","PRT062607","SIDM00182",4.51836,2.8422472,6
"22753","Erlotinib","SIDM00201",1.673689,1.8557086,6
"22754","PRT062607","SIDM00814",3.091864,1.998951,6
"22755","MK-2206","SIDM00837",2.2536135,0.12114215,6
"22756","ABT737","SIDM00261",2.091119,3.2343895,6
"22757","Afuresertib","SIDM00233",2.389407,1.2155706,6
"22758","Trametinib","SIDM00291",-5.503996,3.6877875,6
"22759","PD0325901","SIDM00517",-3.226679,2.9267943,6
"22760","Osimertinib","SIDM00448",1.781347,3.0633364,6
"22761","Erlotinib","SIDM00328",-0.0335335,2.654858,6
"22762","PRT062607","SIDM00257",2.475827,1.9402411,6
"22763","Trametinib","SIDM00504",-1.744357,3.912078,6
"22764","Ulixertinib","SIDM00299",4.2092115,1.6027286,6
"22765","Osimertinib","SIDM00975",3.2724,2.751726,6
"22766","PFI3","SIDM01007",3.873104,2.0848093,6
