"","drug","cell_line","IC50","prediction","fold"
"16928","VE821","SIDM00214",3.713198,4.072597,5
"16929","Wnt-C59","SIDM00176",4.5994505,3.4487884,5
"16930","Crizotinib","SIDM00230",3.269718,2.4805465,5
"16931","Leflunomide","SIDM00047",5.001753,5.1290913,5
"16932","WIKI4","SIDM00214",2.590612,3.9702568,5
"16933","Vinblastine","SIDM00896",-5.0396375,-4.7805705,5
"16934","Talazoparib","SIDM00814",2.958212,3.2576587,5
"16935","LCL161","SIDM00251",4.1506135,3.929568,5
"16936","Buparlisib","SIDM00214",0.724648,1.5705075,5
"16937","Paclitaxel","SIDM00214",-0.687571,-1.4271388,5
"16938","AZ960","SIDM00550",2.628463,-0.7155671,5
"16939","AGI-5198","SIDM00528",5.260344,5.345376,5
"16940","LCL161","SIDM00864",3.1207615,3.799146,5
"16941","UMI-77","SIDM00465",1.812187,3.45166,5
"16942","Cisplatin","SIDM00528",3.55455466666667,3.6430702,5
"16943","PD0325901","SIDM00465",-1.093416,-0.025412932,5
"16944","CZC24832","SIDM00465",6.626288,4.932087,5
"16945","Ulixertinib","SIDM00832",1.893703,1.0979184,5
"16946","Alisertib","SIDM00814",2.629615,1.9273245,5
"16947","BMS-536924","SIDM00230",2.60825666666667,1.3642226,5
"16948","AGI-5198","SIDM00832",6.053638,4.3949366,5
"16949","Bortezomib","SIDM00832",-4.836992,-2.1573663,5
"16950","P22077","SIDM00835",6.575834,4.8724375,5
"16951","PRT062607","SIDM00389",1.545034,2.1887128,5
"16952","Dasatinib","SIDM00377",-1.570692,0.13397948,5
"16953","Epirubicin","SIDM00045",-2.476055,-1.9841299,5
"16954","GDC0810","SIDM00864",4.185111,4.485179,5
"16955","EPZ004777","SIDM00047",6.19333,5.929484,5
"16956","AZD5363","SIDM00550",4.443093,2.3843834,5
"16957","PD173074","SIDM00550",3.5587705,1.5428584,5
"16958","Luminespib","SIDM00214",-1.241578,-2.0258949,5
"16959","Dactinomycin","SIDM01155",-2.219676,0.89528036,5
"16960","Buparlisib","SIDM00528",0.171592,1.5728179,5
"16961","GSK2578215A","SIDM00577",5.022627,4.433358,5
"16962","MIRA-1","SIDM00577",6.152439,3.0213811,5
"16963","EPZ004777","SIDM00230",4.548802,4.9387083,5
"16964","5-Fluorouracil","SIDM00550",4.7796165,1.6150603,5
"16965","Ulixertinib","SIDM00550",2.9005225,1.5177689,5
"16966","WIKI4","SIDM00227",3.890626,4.345389,5
"16967","PCI-34051","SIDM00465",4.259152,3.9302347,5
"16968","GDC0810","SIDM00230",6.004128,3.962261,5
"16969","LGK974","SIDM00864",3.065709,3.180265,5
"16970","Obatoclax Mesylate","SIDM01042",-0.0750605,0.0791931,5
"16971","P22077","SIDM00896",1.882154,2.580399,5
"16972","Vinblastine","SIDM00832",-3.33871,-2.9865737,5
"16973","PCI-34051","SIDM00864",4.290931,4.251597,5
"16974","PD0325901","SIDM00550",1.792133,-0.7854658,5
"16975","5-Fluorouracil","SIDM00251",4.098019,2.3497918,5
"16976","OTX015","SIDM00227",4.518307,2.3695838,5
"16977","Uprosertib","SIDM00896",1.2367775,1.6671598,5
"16978","Dabrafenib","SIDM01155",4.845815,4.3067417,5
"16979","Wnt-C59","SIDM00835",5.328294,3.3242528,5
"16980","PD173074","SIDM00577",2.9338475,2.5260804,5
"16981","PLX-4720","SIDM00045",2.04231333333333,1.4181998,5
"16982","PFI3","SIDM00389",3.062526,3.7043688,5
"16983","MIM1","SIDM00627",4.340666,3.289697,5
"16984","MK-2206","SIDM00176",2.2301895,2.1028883,5
"16985","GDC0810","SIDM00465",6.575309,4.607277,5
"16986","Erlotinib","SIDM00896",2.949278,2.637839,5
"16987","AZD6738","SIDM00251",0.488753,2.6906223,5
"16988","PCI-34051","SIDM00627",5.067314,2.6479058,5
"16989","PD173074","SIDM00501",3.092005,2.3720784,5
"16990","Dactolisib","SIDM00577",-0.2085955,-1.719802,5
"16991","GSK2578215A","SIDM00230",4.094122,4.904545,5
"16992","Linsitinib","SIDM00205",-0.8216025,2.6588075,5
"16993","MIM1","SIDM00205",2.821327,3.061145,5
"16994","Cisplatin","SIDM00535",2.60823266666667,1.6237142,5
"16995","Camptothecin","SIDM00047",-2.497323,-1.4866865,5
"16996","Navitoclax","SIDM01174",2.458688,2.3910735,5
"16997","AGI-5198","SIDM00227",6.169045,4.4247212,5
"16998","Lapatinib","SIDM00047",2.965044,3.5463412,5
"16999","Ipatasertib","SIDM00389",0.281966,2.6862028,5
"17000","Dabrafenib","SIDM00205",4.7669525,3.8838253,5
"17001","Nilotinib","SIDM00176",2.8634985,2.9502618,5
"17002","Docetaxel","SIDM00377",-3.02445066666667,-2.181762,5
"17003","Docetaxel","SIDM00814",-6.095463,-1.9109418,5
"17004","GDC0810","SIDM00227",6.381792,4.572274,5
"17005","Savolitinib","SIDM00384",1.826836,2.3381798,5
"17006","Alpelisib","SIDM00241",0.144173,2.8725727,5
"17007","GSK1904529A","SIDM00465",3.952267,3.4735963,5
"17008","Sapitinib","SIDM00864",0.670182,0.7110346,5
"17009","Nutlin-3a (-)","SIDM00535",2.997507,2.8676322,5
"17010","Linsitinib","SIDM00835",4.690479,3.420036,5
"17011","Luminespib","SIDM00535",-1.4880525,-3.4225838,5
"17012","Luminespib","SIDM00835",-0.758989,-0.9115968,5
"17013","Linsitinib","SIDM00214",2.927214,3.0543704,5
"17014","Talazoparib","SIDM00535",2.670806,1.1684785,5
"17015","AZD8186","SIDM00214",3.0587705,2.3892572,5
"17016","IWP-2","SIDM00377",2.514059,3.4007835,5
"17017","Talazoparib","SIDM00627",3.4231105,2.4282823,5
"17018","OTX015","SIDM00261",0.592853,3.5307367,5
"17019","Savolitinib","SIDM00176",0.989264,3.2063658,5
"17020","Palbociclib","SIDM00384",1.992764,1.7358775,5
"17021","Alpelisib","SIDM00896",2.213919,2.2091284,5
"17022","Ruxolitinib","SIDM00528",4.3473435,5.2326384,5
"17023","Camptothecin","SIDM00896",-3.564289,-3.9866927,5
"17024","BI-2536","SIDM01042",-2.4113465,1.7947948,5
"17025","5-Fluorouracil","SIDM00814",5.6158245,3.1846516,5
"17026","Erlotinib","SIDM00377",5.045416,3.7698066,5
"17027","Afatinib","SIDM00627",0.307519333333333,-0.058532327,5
"17028","Sapitinib","SIDM00230",4.546325,1.2699286,5
"17029","Alpelisib","SIDM00176",3.456613,2.846535,5
"17030","Obatoclax Mesylate","SIDM00227",1.161227,-0.25391906,5
"17031","Docetaxel","SIDM00214",-2.931343,-1.6766135,5
"17032","Afuresertib","SIDM00864",2.730945,2.6408815,5
"17033","MK-8776","SIDM00846",3.658892,3.5974424,5
"17034","GSK591","SIDM00896",3.915098,1.0293745,5
"17035","Docetaxel","SIDM00230",-2.74685466666667,-2.1535685,5
"17036","IWP-2","SIDM00241",2.450072,3.939891,5
"17037","AZD3759","SIDM00316",3.230498,3.572634,5
"17038","AT13148","SIDM00864",2.388959,3.6501157,5
"17039","Alisertib","SIDM00227",2.324686,2.3110116,5
"17040","AZD7762","SIDM00550",0.217052,-1.8165865,5
"17041","Ulixertinib","SIDM00261",2.1051815,2.912711,5
"17042","Nilotinib","SIDM00465",4.6842965,3.3201807,5
"17043","VE821","SIDM00176",4.644917,4.4428196,5
"17044","Cediranib","SIDM00227",1.746933,2.4606678,5
"17045","BMS-345541","SIDM00550",3.4385105,2.660586,5
"17046","Ruxolitinib","SIDM00384",3.846611,3.6072764,5
"17047","Ulixertinib","SIDM00227",3.0270735,3.166715,5
"17048","AZD8186","SIDM00465",2.7032185,2.4259918,5
"17049","Irinotecan","SIDM00528",3.795463,4.6956606,5
"17050","Fulvestrant","SIDM00577",4.207695,3.129877,5
"17051","Sapitinib","SIDM01155",3.421428,2.4640005,5
"17052","Olaparib","SIDM00864",3.226523,3.2542474,5
"17053","AZD5582","SIDM01042",-5.1426035,2.4974449,5
"17054","MK-1775","SIDM00832",-0.135685,-0.99207616,5
"17055","VX-11e","SIDM01042",2.620382,3.6849446,5
"17056","VE-822","SIDM00864",2.896335,3.98153,5
"17057","Palbociclib","SIDM00389",-0.23066,1.7252042,5
"17058","ABT737","SIDM00389",1.821759,1.3213255,5
"17059","Paclitaxel","SIDM00814",-4.623578,-1.2937701,5
"17060","CZC24832","SIDM00577",5.749032,4.1537642,5
"17061","Tamoxifen","SIDM00846",3.2494565,4.3955536,5
"17062","Olaparib","SIDM00577",3.010648,3.0903726,5
"17063","CZC24832","SIDM00129",4.867701,4.233432,5
"17064","AZD7762","SIDM00045",-2.34969366666667,-1.2209485,5
"17065","LGK974","SIDM00465",3.3950045,3.1596267,5
"17066","AZD7762","SIDM00864",0.118960333333333,-0.44893444,5
"17067","AZ960","SIDM01042",1.109192,-0.00787735,5
"17068","AZD6738","SIDM00227",1.67856,3.8213396,5
"17069","Afatinib","SIDM00384",1.171463,2.4370618,5
"17070","MK-8776","SIDM00227",2.768075,3.9634144,5
"17071","PRT062607","SIDM00384",1.987006,2.4624722,5
"17072","MK-1775","SIDM00389",-0.723718,-1.6434016,5
"17073","AZD7762","SIDM00047",-0.702679,-0.30815655,5
"17074","AZD7762","SIDM00261",-1.58052633333333,-1.0684371,5
"17075","Uprosertib","SIDM00535",2.6609645,2.451465,5
"17076","SCH772984","SIDM00550",3.485419,0.88980496,5
"17077","Sabutoclax","SIDM00047",-1.818365,-0.57344955,5
"17078","Ibrutinib","SIDM00864",0.314333,3.5092885,5
"17079","Gefitinib","SIDM00528",1.599634,1.6621747,5
"17080","ML323","SIDM00205",3.979444,4.635644,5
"17081","GSK1904529A","SIDM00047",5.19464,3.8494034,5
"17082","BMS-754807","SIDM00214",1.008142,1.7087098,5
"17083","LY2109761","SIDM00896",3.004665,3.9974735,5
"17084","AZ960","SIDM00377",1.434993,0.40092534,5
"17085","Cytarabine","SIDM00465",-0.0284324999999999,0.28010052,5
"17086","RVX-208","SIDM00465",5.766934,5.981854,5
"17087","GSK1904529A","SIDM00227",3.7334885,3.8871593,5
"17088","BMS-536924","SIDM00501",2.091279,0.97848016,5
"17089","Sapitinib","SIDM00627",1.512257,-0.88397586,5
"17090","I-BRD9","SIDM00550",5.040802,3.961622,5
"17091","I-BRD9","SIDM00627",4.580622,3.7339191,5
"17092","AZD3759","SIDM00550",2.434429,0.7569889,5
"17093","MK-8776","SIDM00528",0.159022,4.171731,5
"17094","JQ1","SIDM00528",0.694649666666667,1.7793279,5
"17095","ML323","SIDM00230",3.65831,4.2183037,5
"17096","Camptothecin","SIDM00465",0.879115,-1.4943244,5
"17097","PFI3","SIDM00528",5.012458,3.9672325,5
"17098","RVX-208","SIDM00846",4.177878,5.998038,5
"17099","Alpelisib","SIDM00835",4.22002,3.1638055,5
"17100","AMG-319","SIDM00230",5.487263,4.630043,5
"17101","WEHI-539","SIDM00227",6.13295,3.9354737,5
"17102","Alpelisib","SIDM00230",2.540939,2.80733,5
"17103","Dactinomycin","SIDM00535",-3.289545,-1.4719656,5
"17104","ML323","SIDM00535",5.09818,4.011531,5
"17105","Uprosertib","SIDM00316",2.2991855,4.133352,5
"17106","Dactinomycin","SIDM00528",-2.594879,0.2210909,5
"17107","LGK974","SIDM00627",2.890195,3.1373138,5
"17108","Navitoclax","SIDM00384",2.578298,1.3619456,5
"17109","Savolitinib","SIDM01174",2.59912,2.7806058,5
"17110","Crizotinib","SIDM00501",3.486009,2.8312023,5
"17111","AMG-319","SIDM00535",5.597236,4.135168,5
"17112","Entinostat","SIDM00832",1.676431,1.4709222,5
"17113","PD0325901","SIDM00384",1.737887,-0.07113694,5
"17114","Alpelisib","SIDM00377",4.798318,3.5384297,5
"17115","NVP-ADW742","SIDM00814",2.750066,3.06658,5
"17116","Osimertinib","SIDM00230",2.611661,1.7777425,5
"17117","Ipatasertib","SIDM00832",2.219832,2.8551946,5
"17118","Dactolisib","SIDM00389",-3.95562,-2.4963279,5
"17119","AZD3759","SIDM00535",3.777979,2.8039238,5
"17120","Lapatinib","SIDM00251",3.430471,2.850494,5
"17121","LY2109761","SIDM01042",3.50605,5.505972,5
"17122","EPZ004777","SIDM00528",4.656524,5.6510496,5
"17123","Foretinib","SIDM00389",-0.7587195,1.5448447,5
"17124","OTX015","SIDM00627",1.980312,1.1472571,5
"17125","AZD5582","SIDM00214",3.481756,2.427726,5
"17126","Entinostat","SIDM00227",1.881564,2.4765518,5
"17127","WIKI4","SIDM00230",6.010054,4.0267897,5
"17128","Vorinostat","SIDM00377",1.3373145,1.2726358,5
"17129","5-Fluorouracil","SIDM00230",5.177124,2.5647027,5
"17130","Afatinib","SIDM00832",3.10398133333333,1.9274458,5
"17131","Foretinib","SIDM00045",0.0262955,1.0506446,5
"17132","BIBR-1532","SIDM00528",4.36528,4.5417423,5
"17133","I-BRD9","SIDM00045",2.25417,3.4175086,5
"17134","MK-1775","SIDM00501",1.899449,-1.0217549,5
"17135","GSK343","SIDM00316",3.988896,4.136817,5
"17136","MN-64","SIDM00205",4.947788,2.458132,5
"17137","WZ4003","SIDM00047",3.289768,4.8074183,5
"17138","ABT737","SIDM01042",3.022566,2.3157625,5
"17139","AZD5582","SIDM00550",4.3756985,1.9370346,5
"17140","MIM1","SIDM00316",4.220713,3.539769,5
"17141","Cyclophosphamide","SIDM00384",3.676633,4.136226,5
"17142","Linsitinib","SIDM00227",1.9969155,3.4210546,5
"17143","Navitoclax","SIDM00205",0.6957175,0.31285703,5
"17144","Cytarabine","SIDM00528",1.8605285,2.3077824,5
"17145","AZD5582","SIDM00528",4.228416,2.7445319,5
"17146","IWP-2","SIDM00261",2.13581,2.665027,5
"17147","MIRA-1","SIDM00384",3.819931,3.6333861,5
"17148","GSK2578215A","SIDM00045",3.146639,4.398841,5
"17149","Palbociclib","SIDM00896",0.5173725,0.76846737,5
"17150","Leflunomide","SIDM00846",4.773658,4.9989,5
"17151","Afuresertib","SIDM00176",3.56767,2.3123004,5
"17152","Gemcitabine","SIDM00389",-3.620636,-2.011945,5
"17153","VX-11e","SIDM00535",1.8245515,2.7526038,5
"17154","Wee1 Inhibitor","SIDM01174",4.117097,2.651294,5
"17155","LGK974","SIDM00550",2.470917,2.8759837,5
"17156","Dinaciclib","SIDM00227",-0.908575,-0.8180479,5
"17157","OTX015","SIDM00501",4.622883,2.0215504,5
"17158","Luminespib","SIDM00896",-4.2710725,-4.130021,5
"17159","Sapitinib","SIDM00389",2.835048,-0.14554228,5
"17160","Paclitaxel","SIDM00176",-1.579149,-1.8926773,5
"17161","WEHI-539","SIDM00896",4.818739,2.6173031,5
"17162","XAV939","SIDM00129",3.709207,4.2985945,5
"17163","Gefitinib","SIDM00389",1.402883,1.5542157,5
"17164","BIBR-1532","SIDM00550",3.913115,4.2467623,5
"17165","Nutlin-3a (-)","SIDM00832",5.827945,3.4186094,5
"17166","Sorafenib","SIDM01155",3.656648,3.5681608,5
"17167","Nilotinib","SIDM00864",3.774374,3.593084,5
"17168","Entospletinib","SIDM00377",2.519941,2.6171377,5
"17169","Navitoclax","SIDM00846",2.204545,2.556956,5
"17170","MN-64","SIDM00577",5.319823,3.0466003,5
"17171","Vinorelbine","SIDM00261",-6.1101135,-2.307049,5
"17172","Epirubicin","SIDM00864",-0.268993,-1.5911404,5
"17173","PRT062607","SIDM01042",3.289224,3.2517912,5
"17174","SCH772984","SIDM00832",1.101924,0.053328738,5
"17175","Linsitinib","SIDM00251",3.0446205,2.9464648,5
"17176","Ibrutinib","SIDM00316",5.855859,5.680464,5
"17177","MK-2206","SIDM00241",-0.450732,2.272653,5
"17178","Buparlisib","SIDM00501",2.119824,1.3914845,5
"17179","Linsitinib","SIDM00814",2.425993,3.4699697,5
"17180","Daporinad","SIDM00045",-6.809532,-4.5103493,5
"17181","Sabutoclax","SIDM00389",-3.647983,-1.0658066,5
"17182","Nilotinib","SIDM00814",3.0278965,3.6182601,5
"17183","Lapatinib","SIDM00377",4.488665,3.7648227,5
"17184","MK-2206","SIDM01174",4.0156065,2.087414,5
"17185","Vinorelbine","SIDM00835",0.296894,-2.4229808,5
"17186","GDC0810","SIDM00389",4.157813,3.408395,5
"17187","Obatoclax Mesylate","SIDM00241",0.2599615,0.7498011,5
"17188","MIM1","SIDM00389",2.173263,2.5470104,5
"17189","Erlotinib","SIDM00205",2.348658,2.8898208,5
"17190","VE-822","SIDM00577",1.583398,2.0631714,5
"17191","BMS-536924","SIDM00241",2.886928,2.2938142,5
"17192","Dactolisib","SIDM00377",-2.9316895,-1.6460915,5
"17193","OF-1","SIDM00577",4.520493,3.9454954,5
"17194","Dabrafenib","SIDM00896",2.1138885,2.7860456,5
"17195","OF-1","SIDM00389",3.419778,3.396506,5
"17196","Entinostat","SIDM00627",3.331065,1.7075318,5
"17197","AMG-319","SIDM00501",5.554897,4.740245,5
"17198","MIRA-1","SIDM00528",5.541875,4.3192496,5
"17199","VX-11e","SIDM00814",2.797421,3.2572095,5
"17200","Oxaliplatin","SIDM00835",4.986903,4.0650344,5
"17201","UMI-77","SIDM00384",3.312329,2.4589465,5
"17202","Uprosertib","SIDM00465",4.051214,3.663552,5
"17203","Wee1 Inhibitor","SIDM00501",1.4840825,1.9879216,5
"17204","SB216763","SIDM00835",4.573346,1.6097353,5
"17205","LGK974","SIDM00577",3.4864995,3.1351576,5
"17206","Paclitaxel","SIDM00550",-2.923033,-2.727082,5
"17207","Sabutoclax","SIDM01155",-0.029282,0.43092912,5
"17208","Entospletinib","SIDM00129",2.66273,2.7667258,5
"17209","PFI3","SIDM00535",5.960919,4.832449,5
"17210","Gefitinib","SIDM00045",1.4401605,1.3751802,5
"17211","RVX-208","SIDM01174",6.87627,5.592986,5
"17212","XAV939","SIDM01174",4.5123515,4.1182485,5
"17213","BMS-345541","SIDM00316",4.3538915,3.9691517,5
"17214","Afatinib","SIDM01174",3.94022066666667,2.6671245,5
"17215","LY2109761","SIDM00832",6.021941,5.108043,5
"17216","GSK591","SIDM00251",5.188445,3.8506377,5
"17217","Dasatinib","SIDM00832",3.571891,1.7014778,5
"17218","Epirubicin","SIDM00316",-0.62607,-1.6996943,5
"17219","Savolitinib","SIDM00227",2.502733,3.3581862,5
"17220","MK-1775","SIDM00227",1.24639,-0.35217315,5
"17221","Dactinomycin","SIDM00814",-5.106108,0.07146321,5
"17222","Alisertib","SIDM00835",2.802993,2.9705338,5
"17223","AZ960","SIDM00261",-0.61908,0.7595364,5
"17224","LY2109761","SIDM00550",5.249373,4.7029305,5
"17225","GSK1904529A","SIDM01174",3.256016,3.6762984,5
"17226","AZD5582","SIDM01155",4.761773,2.1891017,5
"17227","Pictilisib","SIDM00528",-0.687368666666667,2.405368,5
"17228","AZD7762","SIDM00528",-0.759591666666667,0.62346077,5
"17229","SCH772984","SIDM00814",1.388395,3.5909896,5
"17230","Dactinomycin","SIDM00377",-3.210241,0.036565408,5
"17231","Dinaciclib","SIDM00176",-3.585316,-1.5880487,5
"17232","BMS-345541","SIDM01042",3.8344125,3.5603123,5
"17233","Luminespib","SIDM01042",-2.6217555,-2.7424116,5
"17234","LY2109761","SIDM00227",6.347352,5.651393,5
"17235","VE-822","SIDM00384",-1.516902,2.2740676,5
"17236","Obatoclax Mesylate","SIDM01174",-0.7718575,-0.1616684,5
"17237","AZ960","SIDM00389",1.951458,-1.2237726,5
"17238","Taselisib","SIDM00251",2.29395,1.7249947,5
"17239","CZC24832","SIDM01155",6.042029,5.1128306,5
"17240","ABT737","SIDM00535",4.129634,1.8270453,5
"17241","PLX-4720","SIDM00377",3.26125466666667,3.577899,5
"17242","OF-1","SIDM00550",1.648493,3.601658,5
"17243","CZC24832","SIDM00241",4.18589,4.14681,5
"17244","PD0325901","SIDM00316",0.797542,0.5825973,5
"17245","Sorafenib","SIDM00384",2.0255265,1.8170216,5
"17246","Afatinib","SIDM00214",2.043354,1.9208792,5
"17247","MK-2206","SIDM01155",0.8291125,2.612869,5
"17248","WZ4003","SIDM00384",1.939881,3.3137167,5
"17249","MIM1","SIDM00227",2.6967725,3.6275423,5
"17250","UMI-77","SIDM00205",0.788881,2.2038603,5
"17251","AGI-6780","SIDM00832",3.725389,2.3099875,5
"17252","PCI-34051","SIDM00896",2.450347,1.4678817,5
"17253","RVX-208","SIDM00814",4.729756,5.5967216,5
"17254","Erlotinib","SIDM00045",2.0388155,2.569806,5
"17255","Cediranib","SIDM00550",1.995589,0.6034741,5
"17256","MIM1","SIDM00377",4.1062885,3.0744019,5
"17257","Wee1 Inhibitor","SIDM00846",2.327566,3.504872,5
"17258","PD0325901","SIDM00846",0.89585,0.06463198,5
"17259","Navitoclax","SIDM00214",2.998978,2.6134324,5
"17260","LGK974","SIDM00896",2.179533,2.4672282,5
"17261","Alpelisib","SIDM00550",4.397121,1.2708607,5
"17262","SCH772984","SIDM00377",4.579091,3.6383834,5
"17263","PFI3","SIDM00814",3.300667,5.858289,5
"17264","Luminespib","SIDM00261",-3.52154,-3.2876694,5
"17265","AZD5363","SIDM00535",1.831418,2.4006793,5
"17266","VE-822","SIDM01155",5.557535,4.273511,5
"17267","Gemcitabine","SIDM00214",-1.4684505,-1.4037606,5
"17268","CZC24832","SIDM00227",5.67411,5.3509035,5
"17269","IWP-2","SIDM00627",2.041578,3.335809,5
"17270","VX-11e","SIDM00846",3.355401,3.129948,5
"17271","Taselisib","SIDM00501",1.917094,1.2519155,5
"17272","AZD4547","SIDM00627",2.945127,1.7945544,5
"17273","GSK2578215A","SIDM00501",4.689085,4.642061,5
"17274","AZD4547","SIDM00896",2.32975566666667,1.9665504,5
"17275","Osimertinib","SIDM00176",3.56515,2.0972295,5
"17276","MN-64","SIDM00316",5.392096,3.6131363,5
"17277","Savolitinib","SIDM01042",1.564731,3.5500538,5
"17278","Buparlisib","SIDM00176",0.434962,1.0588495,5
"17279","Camptothecin","SIDM00227",-0.564026,-1.9651616,5
"17280","Temozolomide","SIDM00501",6.431826,5.214054,5
"17281","AZD8186","SIDM00230",3.5844465,1.2211037,5
"17282","GSK1904529A","SIDM00832",4.630117,2.9398263,5
"17283","GSK1904529A","SIDM00205",2.187796,3.3293397,5
"17284","Afatinib","SIDM00846",3.23322166666667,3.0675092,5
"17285","Ruxolitinib","SIDM00535",5.4761,4.071925,5
"17286","AZD6738","SIDM00577",0.777246,2.314647,5
"17287","Sapitinib","SIDM00214",2.808804,0.86211216,5
"17288","Foretinib","SIDM00846",0.1406275,2.6271284,5
"17289","Ruxolitinib","SIDM00550",4.499,4.2489223,5
"17290","UMI-77","SIDM00864",1.58778,2.735804,5
"17291","Venetoclax","SIDM00261",1.260576,2.9377782,5
"17292","PLX-4720","SIDM01042",4.204846,2.891364,5
"17293","5-Fluorouracil","SIDM00896",1.6114905,1.3451122,5
"17294","BIBR-1532","SIDM00227",5.237677,5.483795,5
"17295","BIBR-1532","SIDM01155",5.277784,5.423333,5
"17296","Nutlin-3a (-)","SIDM00205",4.3207685,3.483689,5
"17297","MIM1","SIDM00846",4.4302735,3.251558,5
"17298","Dactolisib","SIDM00528",-2.391965,-0.29162002,5
"17299","Nilotinib","SIDM01155",4.3524745,3.9699125,5
"17300","Daporinad","SIDM00627",-4.5450075,-3.4183812,5
"17301","GDC0810","SIDM00384",3.757115,4.118024,5
"17302","Fulvestrant","SIDM00814",3.10929966666667,3.8063836,5
"17303","I-BET-762","SIDM00205",2.688054,1.9858767,5
"17304","Bortezomib","SIDM00176",-5.093909,-3.4206786,5
"17305","AZD5363","SIDM00814",3.073193,3.1178715,5
"17306","BIBR-1532","SIDM00465",6.51824,4.8631163,5
"17307","Palbociclib","SIDM00377",1.4371325,2.508115,5
"17308","BMS-345541","SIDM00261",2.171104,2.84036,5
"17309","LGK974","SIDM00261",2.9931915,3.2541997,5
"17310","Alisertib","SIDM00627",1.7124795,1.9410461,5
"17311","P22077","SIDM01042",1.930989,5.1060505,5
"17312","Leflunomide","SIDM00896",3.249561,3.715746,5
"17313","Temozolomide","SIDM00389",4.714817,4.2714148,5
"17314","Docetaxel","SIDM00864",-3.98162566666667,-1.1128639,5
"17315","AZD4547","SIDM00227",0.0217453333333333,2.6688356,5
"17316","Crizotinib","SIDM00864",3.327217,3.3772461,5
"17317","AT13148","SIDM00205",4.418359,3.473465,5
"17318","Navitoclax","SIDM00465",1.7352605,2.205109,5
"17319","Erlotinib","SIDM00241",2.943185,3.6862228,5
"17320","Sapitinib","SIDM00251",4.59444,1.3527626,5
"17321","Sorafenib","SIDM00261",1.4594545,2.7589567,5
"17322","PD173074","SIDM00230",3.1007435,2.9787896,5
"17323","PCI-34051","SIDM01174",6.247307,3.883907,5
"17324","Crizotinib","SIDM00389",0.884694,1.8324639,5
"17325","Pevonedistat","SIDM00550",1.099957,0.3928796,5
"17326","Dactolisib","SIDM01155",-3.4626055,-1.5619425,5
"17327","5-Fluorouracil","SIDM00176",5.141614,2.0445318,5
"17328","Erlotinib","SIDM00230",3.553999,3.2986414,5
"17329","WEHI-539","SIDM00835",3.386341,4.5227423,5
"17330","Oxaliplatin","SIDM00129",2.2235195,3.631245,5
"17331","Dactinomycin","SIDM00205",-4.5306985,-1.0505335,5
"17332","Vinorelbine","SIDM00528",-5.155746,-1.1419611,5
"17333","Gemcitabine","SIDM00465",-1.24162633333333,-2.1791406,5
"17334","Cisplatin","SIDM00896",2.34735833333333,1.3870542,5
"17335","XAV939","SIDM00577",4.865541,3.653945,5
"17336","Talazoparib","SIDM00846",2.737445,2.9115126,5
"17337","MIRA-1","SIDM00814",4.909718,5.0898886,5
"17338","PCI-34051","SIDM00047",4.209367,4.2547655,5
"17339","Afuresertib","SIDM00832",1.262671,1.6205767,5
"17340","Buparlisib","SIDM00535",1.834783,1.0003296,5
"17341","LY2109761","SIDM00465",6.811232,5.398033,5
"17342","MK-8776","SIDM00045",-0.294375,3.1522582,5
"17343","Ruxolitinib","SIDM01174",5.6225375,4.4769006,5
"17344","NVP-ADW742","SIDM01174",5.089051,2.6891463,5
"17345","Leflunomide","SIDM00214",4.602529,4.883097,5
"17346","Doramapimod","SIDM01042",2.0711785,3.9042583,5
"17347","I-BET-762","SIDM01042",1.0802685,2.8961842,5
"17348","MK-8776","SIDM00316",3.606316,4.1140594,5
"17349","Luminespib","SIDM00627",-2.5014175,-3.5513313,5
"17350","Bortezomib","SIDM00896",-5.3534415,-3.847481,5
"17351","AZD8186","SIDM00047",1.813175,2.609896,5
"17352","Fulvestrant","SIDM00832",5.347901,3.017384,5
"17353","PRT062607","SIDM01155",4.778233,3.6820366,5
"17354","Daporinad","SIDM00896",-5.044861,-5.1728683,5
"17355","AGI-5198","SIDM00627",4.740527,3.660411,5
"17356","Dactinomycin","SIDM00835",-1.1166965,0.60347295,5
"17357","Bortezomib","SIDM00864",-6.152068,-2.1027253,5
"17358","Savolitinib","SIDM00214",1.78089,3.3067966,5
"17359","Tamoxifen","SIDM00535",4.383682,3.6131601,5
"17360","Fulvestrant","SIDM00535",4.69603133333333,3.2911255,5
"17361","EPZ004777","SIDM01155",5.637173,5.470644,5
"17362","Alisertib","SIDM01155",1.159587,2.9950187,5
"17363","WIKI4","SIDM00577",3.10692,3.652709,5
"17364","BIBR-1532","SIDM00047",5.036761,5.1515923,5
"17365","Epirubicin","SIDM00230",-0.002099,-0.72897214,5
"17366","LGK974","SIDM00389",2.552277,2.5479097,5
"17367","Camptothecin","SIDM00535",-2.280881,-3.2131355,5
"17368","PCI-34051","SIDM00384",3.833621,2.573002,5
"17369","Camptothecin","SIDM00205",-4.569661,-3.3125978,5
"17370","GSK2578215A","SIDM00251",5.061004,4.6573534,5
"17371","Ulixertinib","SIDM00814",0.0727545,3.7623723,5
"17372","AGI-5198","SIDM00896",4.513759,3.0405235,5
"17373","BIBR-1532","SIDM00577",3.908225,4.5853004,5
"17374","Cyclophosphamide","SIDM00205",4.08031,4.469108,5
"17375","Epirubicin","SIDM00176",-1.246937,-2.2259448,5
