"","drug","cell_line","IC50","prediction","fold"
"19509","Ipatasertib","SIDM00103",2.273472,4.522557,6
"19510","Dactolisib","SIDM00374",-1.493317,-1.5983207,6
"19511","MIRA-1","SIDM00154",5.669979,5.9445224,6
"19512","AT13148","SIDM00299",4.517869,4.288051,6
"19513","Gefitinib","SIDM00317",3.899134,2.4335735,6
"19514","AZD3759","SIDM00407",1.120852,1.3703046,6
"19515","AGI-5198","SIDM00256",3.411647,4.2633195,6
"19516","LGK974","SIDM00374",3.325721,3.5766187,6
"19517","Sepantronium bromide","SIDM00374",-5.7192075,-4.282478,6
"19518","Temozolomide","SIDM00262",6.5882975,5.821551,6
"19519","WZ4003","SIDM00659",4.376318,4.2589316,6
"19520","Wnt-C59","SIDM00659",3.4371405,3.642253,6
"19521","Ruxolitinib","SIDM00154",3.979183,5.1239634,6
"19522","GSK1904529A","SIDM00532",3.438694,3.8507776,6
"19523","Afatinib","SIDM00091",2.22467033333333,2.7227445,6
"19524","Navitoclax","SIDM00367",2.5217015,1.1284224,6
"19525","SCH772984","SIDM00969",3.626719,3.0788145,6
"19526","PD0325901","SIDM00091",-2.8927045,0.42631122,6
"19527","AZD8186","SIDM00592",1.9657465,1.8597577,6
"19528","Bortezomib","SIDM00954",-3.8787905,-3.9183946,6
"19529","Fulvestrant","SIDM00917",3.475995,3.4023972,6
"19530","ML323","SIDM00367",4.445582,3.4324396,6
"19531","Dactolisib","SIDM00302",-2.984638,-0.8144798,6
"19532","Pevonedistat","SIDM00196",-1.233167,-0.74552035,6
"19533","Bortezomib","SIDM00154",-5.234531,-3.35321,6
"19534","Gemcitabine","SIDM00367",-3.95770733333333,-3.1786928,6
"19535","AZD7762","SIDM00472",-0.702568666666667,0.35774276,6
"19536","LY2109761","SIDM00091",7.090806,5.0078254,6
"19537","Fulvestrant","SIDM00532",3.0787745,4.8154354,6
"19538","GSK591","SIDM00302",4.875442,4.869599,6
"19539","GDC0810","SIDM00198",5.740656,3.43629,6
"19540","RVX-208","SIDM00257",4.532831,4.975244,6
"19541","AZD5582","SIDM00103",4.2775015,4.431806,6
"19542","Entinostat","SIDM01132",0.847219,2.3674896,6
"19543","Crizotinib","SIDM00242",1.589384,1.2797606,6
"19544","Wnt-C59","SIDM00969",3.8351855,3.843847,6
"19545","Oxaliplatin","SIDM00783",2.0459505,5.2408333,6
"19546","Rapamycin","SIDM00792",-2.15954,2.0014188,6
"19547","Rapamycin","SIDM00317",2.006358,1.7153366,6
"19548","PRT062607","SIDM00154",1.916637,3.8290339,6
"19549","Palbociclib","SIDM00302",1.4419775,2.2632623,6
"19550","Entospletinib","SIDM00257",2.999242,3.7120047,6
"19551","VE821","SIDM00262",4.528358,2.9960423,6
"19552","Entinostat","SIDM00198",0.8870015,1.759751,6
"19553","Palbociclib","SIDM00792",3.999008,3.280711,6
"19554","Erlotinib","SIDM00154",1.967127,3.1268792,6
"19555","MK-1775","SIDM00954",0.955503,2.2001688,6
"19556","RVX-208","SIDM00562",4.806371,4.8971634,6
"19557","Wnt-C59","SIDM01132",2.8099945,3.3894296,6
"19558","AT13148","SIDM00659",2.646426,3.6145723,6
"19559","WZ4003","SIDM00154",2.131176,4.5100555,6
"19560","PFI3","SIDM00592",4.882723,3.817026,6
"19561","Alisertib","SIDM00262",3.4847275,0.7306322,6
"19562","PLX-4720","SIDM00606",2.91882166666667,4.6147656,6
"19563","MIM1","SIDM00317",4.22081,3.6530566,6
"19564","Linsitinib","SIDM00954",1.809344,3.1774077,6
"19565","MN-64","SIDM00606",4.851166,4.3744516,6
"19566","Bortezomib","SIDM00262",-8.1002125,-3.7356715,6
"19567","SCH772984","SIDM00930",3.173036,3.3725276,6
"19568","Nutlin-3a (-)","SIDM00374",2.2198925,3.0741627,6
"19569","Cytarabine","SIDM00367",-1.881365,-0.02154772,6
"19570","AZD5363","SIDM00930",3.774287,2.880639,6
"19571","Irinotecan","SIDM00930",2.452036,2.5820866,6
"19572","AZD3759","SIDM00367",2.47562,2.0364902,6
"19573","Dasatinib","SIDM01168",1.219521,1.9772378,6
"19574","Olaparib","SIDM00472",4.41334766666667,4.69734,6
"19575","PD173074","SIDM00101",1.7259795,3.5864506,6
"19576","Docetaxel","SIDM00374",-3.92417933333333,-3.7310786,6
"19577","WEHI-539","SIDM00792",3.264159,4.611302,6
"19578","Sabutoclax","SIDM00905",-0.480887,-0.6301863,6
"19579","Buparlisib","SIDM00262",1.378397,-0.13739881,6
"19580","IWP-2","SIDM01132",1.394879,2.9550986,6
"19581","GSK343","SIDM00374",2.71755,3.5551343,6
"19582","VE821","SIDM00256",1.488947,2.4088552,6
"19583","Dabrafenib","SIDM00256",4.172023,3.4415278,6
"19584","VE-822","SIDM00472",4.154388,4.7708,6
"19585","Foretinib","SIDM00257",-0.179967,0.92327356,6
"19586","AZD5582","SIDM00917",1.7026695,2.3610067,6
"19587","Gemcitabine","SIDM00101",0.0774633333333333,-1.8334991,6
"19588","AZD7762","SIDM00101",2.05286033333333,0.6288562,6
"19589","Ulixertinib","SIDM00262",5.3186075,3.0284808,6
"19590","AT13148","SIDM00302",2.167027,3.451003,6
"19591","Uprosertib","SIDM00101",5.945307,4.3664136,6
"19592","MIM1","SIDM00783",2.992677,3.8411305,6
"19593","MIRA-1","SIDM00242",5.059623,4.906389,6
"19594","Sapitinib","SIDM00592",1.456572,1.728195,6
"19595","I-BRD9","SIDM00407",2.565013,2.8485184,6
"19596","GSK1904529A","SIDM00562",3.4256455,2.8523388,6
"19597","Ipatasertib","SIDM00532",3.366177,3.7030692,6
"19598","Talazoparib","SIDM01132",2.665647,2.4061375,6
"19599","Alpelisib","SIDM00302",2.962744,4.120027,6
"19600","Tamoxifen","SIDM00606",3.101656,3.4304013,6
"19601","VE821","SIDM00783",5.195233,3.1560493,6
"19602","Sapitinib","SIDM00374",5.102179,4.518181,6
"19603","BMS-536924","SIDM00299",1.58347933333333,2.684569,6
"19604","I-BET-762","SIDM01132",4.675969,4.1691537,6
"19605","PLX-4720","SIDM00472",5.157571,5.5574327,6
"19606","Crizotinib","SIDM00262",1.920884,2.1149764,6
"19607","VE821","SIDM01132",4.969494,3.471593,6
"19608","LGK974","SIDM00101",3.9959995,4.278884,6
"19609","PRT062607","SIDM00242",1.49152,2.850816,6
"19610","Epirubicin","SIDM00101",0.311672,-0.048304677,6
"19611","Sorafenib","SIDM01168",3.576484,3.3472147,6
"19612","Talazoparib","SIDM00562",3.7670635,3.7432613,6
"19613","Talazoparib","SIDM00299",1.410146,2.9984608,6
"19614","CZC24832","SIDM00256",4.282043,4.615315,6
"19615","WIKI4","SIDM00317",4.375759,4.0388756,6
"19616","Dactolisib","SIDM00262",-2.432267,-1.1816908,6
"19617","Vorinostat","SIDM01132",0.326986,1.820496,6
"19618","Camptothecin","SIDM00257",-3.507236,-1.910248,6
"19619","Lapatinib","SIDM00407",1.622469,1.3591034,6
"19620","Fulvestrant","SIDM00407",2.084535,3.1121297,6
"19621","AZ960","SIDM00562",4.420438,3.053831,6
"19622","AZD5363","SIDM00101",4.487076,4.152118,6
"19623","VE821","SIDM00969",2.901167,3.2963908,6
"19624","Olaparib","SIDM00592",3.18439433333333,3.7008686,6
"19625","AZ960","SIDM00262",2.462565,2.2277133,6
"19626","Taselisib","SIDM01168",3.154225,3.260838,6
"19627","Ulixertinib","SIDM00472",2.0878955,3.3879972,6
"19628","Cytarabine","SIDM00103",-0.2323865,2.282204,6
"19629","Rapamycin","SIDM00299",-1.912017,1.7131436,6
"19630","Venetoclax","SIDM00317",4.192805,4.0523458,6
"19631","Epirubicin","SIDM00969",-2.426152,-1.3973005,6
"19632","Luminespib","SIDM00262",-3.9517595,-0.39805594,6
"19633","VE-822","SIDM00969",3.22522,4.1445804,6
"19634","Daporinad","SIDM00969",-4.9240045,2.331776,6
"19635","Leflunomide","SIDM00606",5.275534,5.0799375,6
"19636","Cyclophosphamide","SIDM00299",6.405926,5.930556,6
"19637","Dasatinib","SIDM00374",0.2553125,1.9705255,6
"19638","SCH772984","SIDM00101",5.113751,3.8711164,6
"19639","ML323","SIDM00091",5.815691,5.013037,6
"19640","Tamoxifen","SIDM00659",4.385847,3.6720095,6
"19641","I-BRD9","SIDM00954",3.012512,5.0732665,6
"19642","ABT737","SIDM00783",2.609518,3.5574775,6
"19643","Paclitaxel","SIDM00930",-4.014879,0.76799464,6
"19644","Dabrafenib","SIDM00198",4.2985525,3.0488968,6
"19645","Vinorelbine","SIDM00101",-1.6076185,0.060057998,6
"19646","Niraparib","SIDM00154",2.54316,3.9277449,6
"19647","Palbociclib","SIDM00317",3.3622365,2.8191056,6
"19648","Uprosertib","SIDM00257",3.3305,2.1449647,6
"19649","Temozolomide","SIDM00091",7.1055475,6.7644258,6
"19650","GSK591","SIDM00606",3.037041,4.6854925,6
"19651","Vinblastine","SIDM00101",-0.993758,-2.4725013,6
"19652","WIKI4","SIDM00783",4.171555,4.413938,6
"19653","Erlotinib","SIDM00917",1.8647195,2.7829351,6
"19654","Entinostat","SIDM00154",1.942415,2.7850423,6
"19655","Buparlisib","SIDM00196",0.569856,-0.29962704,6
"19656","NVP-ADW742","SIDM00242",0.366901,1.4496963,6
"19657","Niraparib","SIDM01132",2.600782,4.1344676,6
"19658","Uprosertib","SIDM00969",2.75687,3.5314066,6
"19659","AZD7762","SIDM00532",-0.292381333333333,0.64796484,6
"19660","MK-2206","SIDM00659",3.0027625,2.1485822,6
"19661","WZ4003","SIDM00317",6.791168,4.5683517,6
"19662","MK-1775","SIDM00930",0.128871,1.3674664,6
"19663","Entospletinib","SIDM00262",1.699662,4.0006213,6
"19664","RVX-208","SIDM00783",5.311944,5.493638,6
"19665","Venetoclax","SIDM00532",2.467766,3.9187508,6
"19666","GSK343","SIDM00905",3.443851,3.6702802,6
"19667","MK-8776","SIDM00905",2.001429,4.291769,6
"19668","Palbociclib","SIDM00299",2.2060305,3.0636635,6
"19669","ABT737","SIDM00592",0.453993,2.4755383,6
"19670","Trametinib","SIDM00659",0.898807,2.442195,6
"19671","Nutlin-3a (-)","SIDM00472",5.335498,5.0362167,6
"19672","Alpelisib","SIDM00091",1.978807,4.5409827,6
"19673","OF-1","SIDM00472",5.887804,4.479643,6
"19674","Niraparib","SIDM00930",5.228782,4.5328145,6
"19675","Osimertinib","SIDM00103",2.699447,2.5839229,6
"19676","GSK343","SIDM00917",3.2024275,3.1685057,6
"19677","BIBR-1532","SIDM01168",6.900776,5.6141677,6
"19678","AZD5363","SIDM00606",1.09203,1.6923213,6
"19679","OTX015","SIDM00562",4.033172,2.9894896,6
"19680","Pictilisib","SIDM00954",2.01626866666667,0.57885313,6
"19681","Dactinomycin","SIDM00257",-4.4764085,-0.8316604,6
"19682","MIRA-1","SIDM00472",5.382427,6.7553697,6
"19683","Wee1 Inhibitor","SIDM00606",2.402255,1.6086057,6
"19684","Ulixertinib","SIDM00783",-0.6150975,2.2861643,6
"19685","PLX-4720","SIDM00242",2.7576685,3.8316324,6
"19686","Buparlisib","SIDM00792",2.543997,0.7294102,6
"19687","Lapatinib","SIDM00317",7.229082,3.3099673,6
"19688","MN-64","SIDM00257",4.009828,4.2231493,6
"19689","AZD7762","SIDM00659",-0.0113763333333333,0.116131276,6
"19690","Osimertinib","SIDM00257",1.202187,0.61285055,6
"19691","UMI-77","SIDM00317",5.910209,4.4322867,6
"19692","GSK1904529A","SIDM00969",4.440946,3.7162137,6
"19693","AZD8186","SIDM00101",3.375802,3.0641809,6
"19694","OF-1","SIDM01168",4.186297,4.2814,6
"19695","VE821","SIDM00659",5.490624,3.6538434,6
"19696","VE-822","SIDM00917",1.162118,2.4562833,6
"19697","Leflunomide","SIDM00198",4.289308,4.7706428,6
"19698","WIKI4","SIDM00154",4.419077,4.451645,6
"19699","Dasatinib","SIDM00606",2.999593,-0.90574765,6
"19700","PD173074","SIDM00196",2.9875285,2.5132422,6
"19701","PCI-34051","SIDM00407",2.290755,2.8716793,6
"19702","XAV939","SIDM00101",4.490802,4.507831,6
"19703","NVP-ADW742","SIDM00783",2.380972,3.0007157,6
"19704","Rapamycin","SIDM00532",-1.983558,1.7087063,6
"19705","ML323","SIDM00154",4.90727,4.3378224,6
"19706","Pevonedistat","SIDM00783",-1.862621,-0.6520982,6
"19707","GSK591","SIDM00532",5.562624,5.252887,6
"19708","PLX-4720","SIDM00659",4.11859533333333,4.5754433,6
"19709","CZC24832","SIDM00367",4.7339,4.881434,6
"19710","Fulvestrant","SIDM00592",3.53925366666667,3.9827087,6
"19711","Sapitinib","SIDM00407",1.058985,2.212025,6
"19712","CZC24832","SIDM00930",4.880941,4.9917006,6
"19713","EPZ004777","SIDM00606",4.952653,4.697636,6
"19714","AZD7762","SIDM00905",-1.22959533333333,-0.17554715,6
"19715","Dabrafenib","SIDM00659",4.9978515,3.6256351,6
"19716","Osimertinib","SIDM00606",2.204898,-0.3111552,6
"19717","Pevonedistat","SIDM00606",0.348049,0.37484494,6
"19718","Ulixertinib","SIDM01168",2.2238435,3.2412076,6
"19719","BMS-345541","SIDM00103",3.691142,4.496887,6
"19720","GDC0810","SIDM00792",4.40172,4.497261,6
"19721","Dactolisib","SIDM00917",-2.4264025,-1.9660327,6
"19722","Dasatinib","SIDM00103",3.097527,1.2095978,6
"19723","Gefitinib","SIDM00532",3.0659725,2.690247,6
"19724","Docetaxel","SIDM00101",0.779326,-1.011766,6
"19725","Epirubicin","SIDM00905",-1.429872,-0.87694776,6
"19726","RVX-208","SIDM00367",3.047134,4.6134996,6
"19727","OTX015","SIDM00917",2.412145,1.5303202,6
"19728","WEHI-539","SIDM00532",3.410719,4.6281323,6
"19729","Talazoparib","SIDM00532",2.950442,3.7961314,6
"19730","Dactinomycin","SIDM00242",-3.3728785,-1.4888383,6
"19731","Vinblastine","SIDM00374",-4.6870325,-4.5955114,6
"19732","Navitoclax","SIDM00472",2.654963,1.8248522,6
"19733","MK-8776","SIDM00101",5.978265,4.608018,6
"19734","AT13148","SIDM00256",0.837779,3.4209332,6
"19735","Vinblastine","SIDM00317",-1.1156625,-3.2405152,6
"19736","IWP-2","SIDM00154",3.070691,3.210844,6
"19737","AZD3759","SIDM00262",3.890413,2.8156056,6
"19738","Dabrafenib","SIDM00930",4.2410785,3.2809584,6
"19739","Ibrutinib","SIDM00917",3.791897,4.549388,6
"19740","Entospletinib","SIDM00367",2.628024,3.7571177,6
"19741","Pevonedistat","SIDM00101",-0.5842405,0.9726138,6
"19742","Wee1 Inhibitor","SIDM00905",2.401643,1.9069517,6
"19743","Gefitinib","SIDM00103",2.8339565,3.219962,6
"19744","Dactolisib","SIDM00930",-3.2741845,-0.91008306,6
"19745","Gemcitabine","SIDM00256",-2.44502266666667,-2.5058458,6
"19746","LY2109761","SIDM00198",5.414771,3.1896052,6
"19747","Cediranib","SIDM00407",1.36011,1.2262169,6
"19748","PLX-4720","SIDM00917",3.05846,3.5710804,6
"19749","Rapamycin","SIDM00091",-2.095551,1.6580466,6
"19750","AMG-319","SIDM01168",5.88909,1.194381,6
"19751","GSK343","SIDM00091",5.110157,4.552753,6
"19752","Paclitaxel","SIDM00917",-5.752084,-0.9771321,6
"19753","Gefitinib","SIDM00562",2.5943695,2.3833256,6
"19754","Pevonedistat","SIDM00407",-0.642304,-0.1841552,6
"19755","P22077","SIDM00407",4.121836,2.2211795,6
"19756","I-BET-762","SIDM00091",2.9442155,4.8385496,6
"19757","AGI-5198","SIDM00969",3.353019,5.09399,6
"19758","Olaparib","SIDM01132",3.507892,3.95885,6
"19759","AGI-5198","SIDM00659",5.399874,4.939141,6
"19760","MIM1","SIDM00196",2.3797875,2.9557426,6
"19761","Linsitinib","SIDM00792",2.514233,3.0302498,6
"19762","LGK974","SIDM00792",3.508041,3.9350605,6
"19763","Fulvestrant","SIDM00256",2.59993833333333,3.620583,6
"19764","GSK2606414","SIDM00154",1.924353,4.6781573,6
"19765","Bortezomib","SIDM00472",-4.119445,-4.2029805,6
"19766","WEHI-539","SIDM01132",2.814106,3.6668072,6
"19767","PD173074","SIDM00659",2.8362005,2.970136,6
"19768","AZD7762","SIDM00256",-1.932407,-0.86210835,6
"19769","Sorafenib","SIDM00242",0.483223,1.8196552,6
"19770","EPZ5676","SIDM00472",6.908773,6.7701125,6
"19771","Cytarabine","SIDM00154",2.585213,1.4450415,6
"19772","Sorafenib","SIDM00792",2.135635,2.2611926,6
"19773","Paclitaxel","SIDM00317",2.184725,1.144149,6
"19774","MN-64","SIDM00407",2.6697,3.305872,6
"19775","Sorafenib","SIDM00299",2.7833815,3.0350876,6
"19776","VE821","SIDM00930",1.587123,3.0514925,6
"19777","Savolitinib","SIDM00198",3.207949,2.0884755,6
"19778","Afuresertib","SIDM00930",3.779681,3.2765322,6
"19779","MIRA-1","SIDM00969",5.159421,5.7986946,6
"19780","Sepantronium bromide","SIDM00317",-5.064521,-3.5180023,6
"19781","Afatinib","SIDM00562",2.858045,2.022523,6
"19782","Vorinostat","SIDM00374",0.274159,1.7912982,6
"19783","Tamoxifen","SIDM00302",4.004089,3.6204958,6
"19784","AZD7762","SIDM00930",-0.759493333333333,-0.8184012,6
"19785","Dabrafenib","SIDM00367",3.287179,3.1611066,6
"19786","Cediranib","SIDM00262",1.760359,2.1245062,6
"19787","Sapitinib","SIDM00792",4.784921,4.5689816,6
"19788","LY2109761","SIDM00954",5.424148,4.278208,6
"19789","Obatoclax Mesylate","SIDM00154",0.4430745,1.4838626,6
"19790","EPZ5676","SIDM00532",6.799769,6.278939,6
"19791","LGK974","SIDM00103",4.285397,4.6381884,6
"19792","GSK1904529A","SIDM00374",3.426478,3.1527653,6
"19793","XAV939","SIDM00154",2.60931,4.4246564,6
"19794","Leflunomide","SIDM01168",5.129567,5.697697,6
"19795","Linsitinib","SIDM00367",1.8061145,2.2203698,6
"19796","Savolitinib","SIDM00257",2.571402,2.03049,6
"19797","Niraparib","SIDM01168",5.49403,5.4939437,6
"19798","Camptothecin","SIDM00198",-4.112006,-2.4373481,6
"19799","OSI-027","SIDM00954",2.442652,2.6057193,6
"19800","PRT062607","SIDM00198",2.642291,2.7541413,6
"19801","Nilotinib","SIDM00196",2.5800095,2.3394654,6
"19802","Vorinostat","SIDM00154",1.1436885,2.3912358,6
"19803","GDC0810","SIDM00532",5.9935,4.6651044,6
"19804","Nutlin-3a (-)","SIDM00091",5.9324135,4.7712035,6
"19805","Cyclophosphamide","SIDM00472",6.247714,6.0058684,6
"19806","Afuresertib","SIDM00257",1.41915,2.5136948,6
"19807","Vinblastine","SIDM01168",-1.897616,-2.3562112,6
"19808","Alisertib","SIDM00472",3.4052805,2.2069848,6
"19809","Cisplatin","SIDM01132",2.534218,3.3285713,6
"19810","ABT737","SIDM00302",4.411364,3.0684376,6
"19811","Osimertinib","SIDM00407",0.485812,0.056464545,6
"19812","MK-1775","SIDM00407",-0.300994,-0.16110462,6
"19813","Afatinib","SIDM00532",3.05808466666667,3.419664,6
"19814","Cyclophosphamide","SIDM00969",4.337716,5.395581,6
"19815","Cyclophosphamide","SIDM00256",3.898354,4.5869823,6
"19816","Luminespib","SIDM00606",-2.995504,-0.54080045,6
"19817","LCL161","SIDM00407",3.112534,3.3454168,6
"19818","Trametinib","SIDM00302",-0.1248255,2.5199,6
"19819","GSK1904529A","SIDM01132",3.34457,3.2176318,6
"19820","PCI-34051","SIDM00606",4.829556,5.2039013,6
"19821","Venetoclax","SIDM01132",0.006327,2.6672907,6
"19822","Ipatasertib","SIDM00562",4.227078,2.2747397,6
"19823","Talazoparib","SIDM00242",4.111451,2.21554,6
"19824","Niraparib","SIDM00101",6.802104,5.0311575,6
"19825","Talazoparib","SIDM00256",2.495048,1.4224737,6
"19826","XAV939","SIDM01168",3.437167,5.099861,6
"19827","BIBR-1532","SIDM00562",4.670953,4.7349563,6
"19828","Venetoclax","SIDM00103",4.139953,4.519075,6
"19829","Dasatinib","SIDM00242",-2.9344515,-1.1810682,6
"19830","Ibrutinib","SIDM01132",5.358171,5.69212,6
"19831","Niraparib","SIDM00242",3.749578,3.3690736,6
"19832","Olaparib","SIDM00532",3.89225533333333,4.5781198,6
"19833","Afatinib","SIDM00154",2.084547,2.8529224,6
"19834","PRT062607","SIDM00407",-0.096722,1.7884756,6
"19835","Sabutoclax","SIDM00592",-0.434176,-1.1207633,6
"19836","ML323","SIDM00407",2.595055,2.773934,6
"19837","Savolitinib","SIDM00262",4.680525,2.2974515,6
"19838","Uprosertib","SIDM00198",2.875294,2.0494323,6
"19839","P22077","SIDM00198",4.504633,3.8337007,6
"19840","AZD5363","SIDM00562",2.447127,1.9881339,6
"19841","GSK591","SIDM00954",4.184321,4.945275,6
"19842","OTX015","SIDM00905",3.860286,2.282803,6
"19843","OTX015","SIDM00262",6.427528,3.3055685,6
"19844","I-BRD9","SIDM00930",3.679731,4.9469333,6
"19845","Cisplatin","SIDM00154",3.54604866666667,3.2643204,6
"19846","Tamoxifen","SIDM00562",4.1205205,3.1702647,6
"19847","Osimertinib","SIDM00783",2.299904,0.7230294,6
"19848","Pictilisib","SIDM00374",1.549731,1.2213116,6
"19849","AZD8186","SIDM00154",2.2182715,2.9426394,6
"19850","Dactinomycin","SIDM00198",-3.941825,-1.420127,6
"19851","Dasatinib","SIDM00969",-3.153074,-1.5205944,6
"19852","VE821","SIDM00606",4.99845,3.2595906,6
"19853","Cyclophosphamide","SIDM00954",4.357187,5.6741104,6
"19854","Vorinostat","SIDM00969",1.4529135,2.112269,6
"19855","GSK591","SIDM00101",6.264782,5.278739,6
"19856","Savolitinib","SIDM01132",1.583651,2.5945406,6
"19857","5-Fluorouracil","SIDM00299",5.806169,4.7472014,6
"19858","Pevonedistat","SIDM00299",0.930831,1.5102216,6
"19859","5-Fluorouracil","SIDM00196",4.030102,2.9769166,6
"19860","BMS-536924","SIDM00198",0.116566,0.6391401,6
"19861","SCH772984","SIDM00792",4.163769,3.5777369,6
"19862","P22077","SIDM00299",6.847273,5.129856,6
"19863","LCL161","SIDM00917",3.831601,3.902492,6
"19864","AZD4547","SIDM00562",3.68153166666667,2.7345824,6
"19865","Afuresertib","SIDM00954",1.780851,3.5838346,6
"19866","OF-1","SIDM00242",2.927611,3.2271028,6
"19867","Lapatinib","SIDM00905",2.346863,2.3187313,6
"19868","Dactolisib","SIDM00407",-4.146932,-2.0458052,6
"19869","Wee1 Inhibitor","SIDM00930",0.46337,2.095983,6
"19870","VE821","SIDM00954",3.530671,3.643477,6
"19871","SB216763","SIDM00562",5.0137515,4.105524,6
"19872","GSK2578215A","SIDM00091",5.796323,5.676134,6
"19873","Navitoclax","SIDM00317",2.65418,2.3553393,6
"19874","Sapitinib","SIDM00969",2.511049,4.3854237,6
"19875","MK-2206","SIDM00783",2.610757,2.6210861,6
"19876","OTX015","SIDM00606",3.591129,2.731442,6
"19877","Gefitinib","SIDM00302",2.723536,2.5411677,6
"19878","Dinaciclib","SIDM00317",0.168964,-1.3114203,6
"19879","LGK974","SIDM00783",2.826643,3.7366939,6
"19880","Vinblastine","SIDM00783",-5.009908,-4.3907504,6
"19881","Dactinomycin","SIDM00407",-4.2701895,-2.1148725,6
"19882","PD173074","SIDM00242",1.9742625,2.1856983,6
"19883","Irinotecan","SIDM00592",1.008551,2.1944532,6
"19884","Luminespib","SIDM00930",-2.370807,-1.0552249,6
"19885","Afatinib","SIDM00256",2.07155866666667,2.4862447,6
"19886","WEHI-539","SIDM00198",4.54108,3.1424778,6
"19887","WZ4003","SIDM00592",2.834647,3.9870832,6
"19888","Daporinad","SIDM00532",-0.2977875,2.7749777,6
"19889","Vinblastine","SIDM01132",-5.1544985,-4.4996204,6
"19890","BMS-345541","SIDM00242",2.2644735,2.221451,6
"19891","Wnt-C59","SIDM00606",3.564744,3.5634665,6
"19892","ABT737","SIDM00198",1.838868,1.5336721,6
"19893","AT13148","SIDM00196",2.776905,3.2635553,6
"19894","Dasatinib","SIDM00659",-0.387554,-0.5938997,6
"19895","GSK1904529A","SIDM00659",3.632023,3.608471,6
"19896","I-BRD9","SIDM00091",6.578768,5.726851,6
"19897","Linsitinib","SIDM00091",2.177087,2.8944964,6
"19898","VX-11e","SIDM00262",4.772562,3.528286,6
"19899","Foretinib","SIDM00930",2.1293755,2.156943,6
"19900","GSK2578215A","SIDM00792",4.832497,5.391228,6
"19901","Rapamycin","SIDM01132",-2.503208,1.1546215,6
"19902","Ulixertinib","SIDM00367",1.8491155,2.2651594,6
"19903","AZD6738","SIDM00101",2.619282,2.3538682,6
"19904","AZ6102","SIDM00472",3.161163,3.642496,6
"19905","WZ4003","SIDM00783",3.402873,4.963661,6
"19906","Docetaxel","SIDM00592",-6.72516166666667,-3.2651768,6
"19907","Irinotecan","SIDM00792",3.447566,3.441973,6
"19908","LY2109761","SIDM00374",4.656628,3.75569,6
"19909","Nutlin-3a (-)","SIDM00954",4.92911,5.164208,6
"19910","Vinorelbine","SIDM00472",-3.210634,-1.1400481,6
"19911","Obatoclax Mesylate","SIDM00101",1.4112725,2.4005475,6
"19912","Cisplatin","SIDM00091",1.93449233333333,4.260734,6
"19913","Dactolisib","SIDM00154",-2.7179525,-0.865016,6
"19914","Vinorelbine","SIDM00374",-4.864352,-2.7398987,6
"19915","AMG-319","SIDM00257",4.614367,0.71687686,6
"19916","Linsitinib","SIDM00783",3.2059965,2.4322555,6
"19917","AGI-5198","SIDM00374",5.013703,4.161555,6
"19918","Afatinib","SIDM01168",3.10137266666667,2.6769407,6
"19919","AZD5363","SIDM00917",0.426746,2.6979012,6
"19920","Pictilisib","SIDM00606",1.31814133333333,-0.30301514,6
"19921","SCH772984","SIDM00472",3.294071,3.700124,6
"19922","Alpelisib","SIDM00196",1.968442,2.5138075,6
"19923","Ulixertinib","SIDM01132",2.8779045,2.8123965,6
"19924","Ulixertinib","SIDM00154",1.5425485,2.9182048,6
"19925","SCH772984","SIDM00606",0.843463,2.7214155,6
"19926","Venetoclax","SIDM00154",2.621012,3.769075,6
"19927","WEHI-539","SIDM00257",-0.694721,2.282362,6
"19928","GDC0810","SIDM00930",5.020526,4.604883,6
"19929","Epirubicin","SIDM01168",1.278769,0.57933486,6
"19930","Dactolisib","SIDM00472",-0.2055415,-0.7243949,6
"19931","IWP-2","SIDM00196",2.904038,2.2148728,6
"19932","Wee1 Inhibitor","SIDM00154",2.309596,2.939171,6
"19933","AGI-5198","SIDM00154",5.171441,5.0043263,6
"19934","AGI-5198","SIDM00954",5.246203,4.7558126,6
"19935","Dactolisib","SIDM00091",-2.4132555,-1.6385474,6
"19936","Afuresertib","SIDM00196",1.77036,2.0171342,6
"19937","Rapamycin","SIDM00242",-4.6430205,0.09086155,6
"19938","AZD8186","SIDM00659",2.3806405,2.0198216,6
"19939","Sepantronium bromide","SIDM00198",-5.7732205,-4.288631,6
"19940","GSK343","SIDM00606",3.773405,3.795241,6
"19941","Temozolomide","SIDM01168",6.7845435,6.6595817,6
"19942","Epirubicin","SIDM00317",3.402999,-0.10568744,6
"19943","PD173074","SIDM00562",3.8829395,2.731505,6
"19944","PD0325901","SIDM00257",2.042855,1.7671435,6
"19945","Trametinib","SIDM00532",1.0537725,2.827518,6
"19946","Vinorelbine","SIDM01132",-4.1453395,-1.6116216,6
"19947","Osimertinib","SIDM00930",1.867508,1.6450074,6
"19948","EPZ004777","SIDM00792",4.200971,5.0752015,6
"19949","Wee1 Inhibitor","SIDM00954",2.289965,2.1061046,6
"19950","Ibrutinib","SIDM00969",3.591675,5.3370147,6
"19951","VE821","SIDM00532",6.254256,4.41195,6
"19952","Paclitaxel","SIDM00262",-2.7025295,-0.21750021,6
"19953","I-BET-762","SIDM00103",4.809203,4.6937666,6
"19954","WIKI4","SIDM00592",3.176246,3.6930075,6
"19955","AZD5363","SIDM01132",2.12205,3.2370718,6
"19956","Linsitinib","SIDM00196",1.562704,0.7004056,6
