"","drug","cell_line","IC50","prediction","fold"
"21086","PLX-4720","SIDM01120",5.343315,4.704611,6
"21087","Oxaliplatin","SIDM00285",1.577419,4.2446976,6
"21088","MK-8776","SIDM01102",0.189442,2.3256342,6
"21089","EPZ004777","SIDM00082",5.403446,5.578593,6
"21090","Dactinomycin","SIDM00814",-5.106108,-0.8858776,6
"21091","Entinostat","SIDM00974",2.095815,2.7914453,6
"21092","GSK1904529A","SIDM00299",4.0761235,3.6913512,6
"21093","Vorinostat","SIDM00218",3.3354205,5.007237,6
"21094","Ruxolitinib","SIDM00195",4.6987785,5.0235257,6
"21095","Niraparib","SIDM01175",6.578056,6.266048,6
"21096","ABT737","SIDM00114",4.904385,4.1831393,6
"21097","BMS-536924","SIDM01122",2.1644635,2.3024225,6
"21098","Pictilisib","SIDM00258",0.565018,0.31409067,6
"21099","Entinostat","SIDM00837",3.0337,2.003108,6
"21100","Alisertib","SIDM00102",3.2985515,3.3161206,6
"21101","Wnt-C59","SIDM01247",2.4947615,2.750366,6
"21102","Paclitaxel","SIDM01233",-0.027337,2.1105423,6
"21103","Leflunomide","SIDM00324",4.870387,4.997325,6
"21104","Pevonedistat","SIDM00056",1.679132,-0.6241921,6
"21105","MIM1","SIDM01092",3.6011205,3.7352378,6
"21106","Pictilisib","SIDM00935",-0.287548333333333,-1.2606541,6
"21107","Alisertib","SIDM00835",2.802993,4.1568065,6
"21108","AZ960","SIDM00261",-0.61908,1.0500335,6
"21109","Cediranib","SIDM00199",1.715508,2.5248322,6
"21110","NVP-ADW742","SIDM00542",4.206719,3.4584417,6
"21111","UMI-77","SIDM01161",1.0259,3.514049,6
"21112","Dactolisib","SIDM00948",-1.6111525,-1.6688515,6
"21113","WEHI-539","SIDM00975",5.212713,5.306792,6
"21114","LY2109761","SIDM00550",5.249373,3.9988532,6
"21115","ZM447439","SIDM00875",1.7975505,3.2640634,6
"21116","PLX-4720","SIDM00808",4.02915233333333,2.4892645,6
"21117","NVP-ADW742","SIDM00367",2.292937,2.189402,6
"21118","PCI-34051","SIDM00885",5.36909,4.314178,6
"21119","Gefitinib","SIDM00244",0.140986,0.679927,6
"21120","Sapitinib","SIDM00538",5.447633,4.375816,6
"21121","AZD6738","SIDM00044",1.9119115,1.8944261,6
"21122","GSK343","SIDM00544",3.3750905,3.2911506,6
"21123","Alisertib","SIDM00094",3.9003035,3.5205855,6
"21124","Navitoclax","SIDM01205",2.2617205,1.5273612,6
"21125","Dasatinib","SIDM00121",2.06361,-0.6682461,6
"21126","EPZ004777","SIDM01122",5.14275,5.516301,6
"21127","AZ960","SIDM01097",0.045079,1.585134,6
"21128","Sapitinib","SIDM01126",5.121917,3.95617,6
"21129","Cediranib","SIDM00583",2.98031,3.1688995,6
"21130","P22077","SIDM00196",4.724028,3.029101,6
"21131","Dinaciclib","SIDM00489",-3.176173,-1.8982522,6
"21132","P22077","SIDM00842",2.339374,2.7684612,6
"21133","Nutlin-3a (-)","SIDM00156",4.8885005,4.372599,6
"21134","P22077","SIDM01132",3.697763,3.112981,6
"21135","Trametinib","SIDM00973",-2.193391,-0.003495887,6
"21136","AZD7762","SIDM00592",-0.0662773333333333,-1.3445446,6
"21137","Epirubicin","SIDM00264",-1.744019,-1.5413326,6
"21138","Nilotinib","SIDM00841",3.7927445,3.4219055,6
"21139","Olaparib","SIDM00688",3.46971766666667,3.0849795,6
"21140","5-Fluorouracil","SIDM00154",4.106558,4.2595363,6
"21141","Paclitaxel","SIDM00427",-4.7448645,0.5925442,6
"21142","AGI-5198","SIDM00917",4.204602,3.7314239,6
"21143","Ruxolitinib","SIDM00496",5.0082765,4.8718534,6
"21144","GSK1904529A","SIDM01174",3.256016,3.7063918,6
"21145","Rapamycin","SIDM00917",-4.187106,-1.720366,6
"21146","Crizotinib","SIDM00407",1.127293,0.8196708,6
"21147","Dabrafenib","SIDM00412",1.452728,2.590942,6
"21148","Sapitinib","SIDM01090",4.501886,3.5194077,6
"21149","UMI-77","SIDM01073",2.730048,2.9294107,6
"21150","Docetaxel","SIDM00444",-3.275566,-3.095111,6
"21151","OF-1","SIDM00351",4.386202,3.7055333,6
"21152","PLX-4720","SIDM01041",3.54385966666667,3.8870468,6
"21153","GSK591","SIDM00367",4.153301,3.3400912,6
"21154","AZD5582","SIDM01155",4.761773,3.6204312,6
"21155","Ruxolitinib","SIDM01073",3.991126,3.3841977,6
"21156","CZC24832","SIDM00114",6.636274,5.2364583,6
"21157","Paclitaxel","SIDM00923",-3.163023,1.7823452,6
"21158","Entospletinib","SIDM00539",4.980854,3.6455698,6
"21159","ABT737","SIDM01229",2.111119,2.5508718,6
"21160","Talazoparib","SIDM00203",-0.41968,0.28615117,6
"21161","AZ6102","SIDM00242",1.796982,2.349504,6
"21162","GDC0810","SIDM00102",6.979778,6.002105,6
"21163","Pictilisib","SIDM00528",-0.687368666666667,0.17249298,6
"21164","WEHI-539","SIDM00201",4.06706,3.080999,6
"21165","AZD3759","SIDM00953",2.771316,2.2135868,6
"21166","WEHI-539","SIDM00197",1.619716,2.65093,6
"21167","Cytarabine","SIDM00969",-0.315494,1.5743241,6
"21168","Bortezomib","SIDM00302",-5.441643,-5.0698,6
"21169","Luminespib","SIDM00410",-4.081472,-2.4705448,6
"21170","AZD7762","SIDM00528",-0.759591666666667,0.76764727,6
"21171","Vorinostat","SIDM00929",2.230433,1.9101477,6
"21172","SCH772984","SIDM00814",1.388395,2.346531,6
"21173","Sapitinib","SIDM00863",2.499811,3.1936035,6
"21174","Osimertinib","SIDM00289",0.991004,0.3763619,6
"21175","Leflunomide","SIDM01140",4.9721,4.58999,6
"21176","Vorinostat","SIDM00885",0.306229,2.1789968,6
"21177","Irinotecan","SIDM00218",7.504032,5.1323786,6
"21178","PFI3","SIDM00096",4.1941,3.6044958,6
"21179","Alisertib","SIDM00441",-2.3599275,-0.0077943355,6
"21180","Afuresertib","SIDM00211",2.575172,1.8127935,6
"21181","AZD7762","SIDM00973",-1.16933733333333,-0.97641325,6
"21182","Dactinomycin","SIDM00377",-3.210241,0.16207916,6
"21183","Dinaciclib","SIDM00699",0.538961,0.10441366,6
"21184","PRT062607","SIDM00418",4.096652,4.5329814,6
"21185","Uprosertib","SIDM00520",5.124827,4.245721,6
"21186","Cisplatin","SIDM00259",1.61905233333333,1.714059,6
"21187","Leflunomide","SIDM00064",4.280951,5.8636203,6
"21188","5-Fluorouracil","SIDM01228",5.253909,3.9415774,6
"21189","MIRA-1","SIDM00350",6.508209,6.090607,6
"21190","MK-2206","SIDM00826",1.12667,2.1526296,6
"21191","AZD3759","SIDM00837",-1.053938,1.749269,6
"21192","Oxaliplatin","SIDM00299",5.53994,5.9571543,6
"21193","ML323","SIDM00538",3.015283,4.696986,6
"21194","Docetaxel","SIDM00320",-3.87652833333333,-0.8616642,6
"21195","VE-822","SIDM00406",-2.21648,-0.5235152,6
"21196","Epirubicin","SIDM00242",-0.188788,-0.5710938,6
"21197","Alisertib","SIDM00023",1.2297655,3.0243013,6
"21198","Dinaciclib","SIDM00612",1.112946,-0.26488054,6
"21199","Cisplatin","SIDM01145",2.20348633333333,2.6008477,6
"21200","Sepantronium bromide","SIDM00562",-5.2423685,-3.8510995,6
"21201","IWP-2","SIDM00264",2.824994,2.7123127,6
"21202","Luminespib","SIDM00732",-2.0369765,-2.7965083,6
"21203","Osimertinib","SIDM00104",2.992757,2.8077545,6
"21204","Cyclophosphamide","SIDM00583",5.825277,5.6606665,6
"21205","Buparlisib","SIDM00975",2.039775,1.4517858,6
"21206","PD0325901","SIDM00077",-0.0490414999999999,0.5256613,6
"21207","Nutlin-3a (-)","SIDM00482",0.903896,2.2129135,6
"21208","Oxaliplatin","SIDM00188",4.160615,5.8336897,6
"21209","PFI3","SIDM00224",5.550413,5.076112,6
"21210","WIKI4","SIDM00269",3.273303,3.3055363,6
"21211","Pevonedistat","SIDM00211",-0.749943,-0.8947046,6
"21212","PD173074","SIDM00954",3.3252215,3.051908,6
"21213","I-BET-762","SIDM00381",4.614724,4.4809747,6
"21214","PCI-34051","SIDM00596",5.412747,5.49409,6
"21215","BIBR-1532","SIDM00244",5.414638,4.1238914,6
"21216","Vinorelbine","SIDM00182",-3.32891,-0.004762426,6
"21217","Cisplatin","SIDM00466",5.980698,5.5292974,6
"21218","Bortezomib","SIDM00267",-2.205661,-3.6553845,6
"21219","SCH772984","SIDM00311",3.181981,3.5156057,6
"21220","Dinaciclib","SIDM00176",-3.585316,-0.5191522,6
"21221","Pictilisib","SIDM00293",2.8785595,1.4079137,6
"21222","Afuresertib","SIDM00274",2.917362,3.5128543,6
"21223","BMS-345541","SIDM01042",3.8344125,1.9434144,6
"21224","AZD6738","SIDM01160",2.8419805,2.1121037,6
"21225","WIKI4","SIDM00448",3.524244,3.7754796,6
"21226","Ibrutinib","SIDM00154",3.429251,3.7095666,6
"21227","PD0325901","SIDM01163",2.5634265,3.370177,6
"21228","Entinostat","SIDM00677",1.4268775,2.5492558,6
"21229","BMS-345541","SIDM00023",3.2601185,3.7602704,6
"21230","Wnt-C59","SIDM00100",4.48539,4.23338,6
"21231","Luminespib","SIDM01042",-2.6217555,-2.1237254,6
"21232","Cyclophosphamide","SIDM00121",4.202549,4.003729,6
"21233","Sabutoclax","SIDM00427",-1.214997,2.2563863,6
"21234","Cyclophosphamide","SIDM00375",5.47228,5.388213,6
"21235","EPZ5676","SIDM00292",7.449587,7.1140523,6
"21236","Entinostat","SIDM00964",1.708678,2.1579514,6
"21237","Wee1 Inhibitor","SIDM00317",4.998219,4.4168262,6
"21238","PD0325901","SIDM00308",-3.225468,-0.39194918,6
"21239","Ipatasertib","SIDM00287",2.549853,1.911983,6
"21240","MN-64","SIDM00817",5.938425,4.631582,6
"21241","LY2109761","SIDM00227",6.347352,4.9221954,6
"21242","Cytarabine","SIDM00923",1.394925,2.1213243,6
"21243","Osimertinib","SIDM01198",0.959156,1.1632657,6
"21244","Vinblastine","SIDM00328",-3.0220855,-2.9210029,6
"21245","GSK343","SIDM00218",6.6672585,5.4061112,6
"21246","Olaparib","SIDM00291",4.43881233333333,4.1576,6
"21247","VE-822","SIDM00384",-1.516902,2.4492514,6
"21248","Linsitinib","SIDM00700",4.4649765,4.781567,6
"21249","Dasatinib","SIDM00044",1.306021,1.4415781,6
"21250","AZD4547","SIDM00193",3.39110333333333,3.3815532,6
"21251","BIBR-1532","SIDM00576",5.10128,2.7554421,6
"21252","Fulvestrant","SIDM01229",4.60366233333333,4.3215423,6
"21253","VE-822","SIDM00098",4.374145,4.251511,6
"21254","MIRA-1","SIDM00970",5.496669,4.777964,6
"21255","Obatoclax Mesylate","SIDM00491",-0.2096645,1.6647764,6
"21256","Venetoclax","SIDM01228",2.606629,3.33039,6
"21257","Dactolisib","SIDM00277",-2.773591,-2.7686698,6
"21258","Entinostat","SIDM00234",1.478956,1.094022,6
"21259","Alisertib","SIDM01233",4.576492,2.558508,6
"21260","Sapitinib","SIDM01245",4.089552,3.2877014,6
"21261","Cytarabine","SIDM00393",1.138576,1.4994789,6
"21262","Obatoclax Mesylate","SIDM01174",-0.7718575,3.7600775,6
"21263","WEHI-539","SIDM00044",4.771121,5.127298,6
"21264","MK-8776","SIDM00975",3.796082,4.0484695,6
"21265","AZ960","SIDM00389",1.951458,0.65346074,6
"21266","Luminespib","SIDM00517",-3.514389,-3.0172791,6
"21267","PRT062607","SIDM00472",4.492429,4.173828,6
"21268","MIRA-1","SIDM01047",3.657693,4.2503386,6
"21269","Rapamycin","SIDM00606",-0.447258,0.56122434,6
"21270","EPZ004777","SIDM00077",5.399029,5.188933,6
"21271","GSK343","SIDM00379",4.512124,3.6116447,6
"21272","Dabrafenib","SIDM01146",4.386312,4.061611,6
"21273","Dinaciclib","SIDM00308",-3.776405,-2.0912786,6
"21274","Afuresertib","SIDM00576",1.435904,2.2524364,6
"21275","Taselisib","SIDM01251",2.590463,0.9396297,6
"21276","Dactolisib","SIDM00196",-2.752083,-1.7915158,6
"21277","Wee1 Inhibitor","SIDM00444",1.747476,2.052624,6
"21278","Irinotecan","SIDM00813",-0.543893,-0.27370578,6
"21279","SB216763","SIDM00826",3.739845,4.3944407,6
"21280","Wnt-C59","SIDM00422",3.102341,2.9609516,6
"21281","I-BET-762","SIDM00310",3.4376425,4.925558,6
"21282","PD0325901","SIDM01146",-0.0861015,1.7678132,6
"21283","Afatinib","SIDM00841",2.83674533333333,3.8404117,6
"21284","Gemcitabine","SIDM01179",-4.711735,-2.9305148,6
"21285","GSK2578215A","SIDM01163",6.981877,6.7259545,6
"21286","Nutlin-3a (-)","SIDM00540",3.949318,3.671144,6
"21287","Entinostat","SIDM00180",1.3403335,2.4936414,6
"21288","Linsitinib","SIDM00287",2.7271585,1.7474891,6
"21289","Rapamycin","SIDM00517",-1.445243,-0.24722852,6
"21290","GSK591","SIDM00889",4.152058,3.6721563,6
"21291","Buparlisib","SIDM00181",1.715682,0.86807513,6
"21292","MK-2206","SIDM00561",1.1768555,0.94854057,6
"21293","Sapitinib","SIDM00700",7.221975,5.57871,6
"21294","Erlotinib","SIDM00302",3.019715,2.0852246,6
"21295","P22077","SIDM00224",6.268681,4.0143595,6
"21296","LY2109761","SIDM00562",4.792522,4.071614,6
"21297","LCL161","SIDM00257",4.159424,3.9311943,6
"21298","Oxaliplatin","SIDM00264",4.5985195,5.039991,6
"21299","P22077","SIDM00292",6.102913,5.319766,6
"21300","RVX-208","SIDM00224",4.29778,4.945296,6
"21301","Foretinib","SIDM00269",-1.629414,1.0151318,6
"21302","RO-3306","SIDM00875",2.796256,2.6337574,6
"21303","MK-8776","SIDM00082",4.480093,4.337098,6
"21304","Leflunomide","SIDM00309",5.939173,5.616968,6
"21305","Taselisib","SIDM00251",2.29395,3.2092586,6
"21306","BMS-536924","SIDM00276",0.341901,1.4613233,6
"21307","Savolitinib","SIDM00538",-4.469932,4.294374,6
"21308","Pevonedistat","SIDM00837",-0.708348,-0.7859665,6
"21309","PD0325901","SIDM00817",0.8696745,1.8073244,6
"21310","AZD7762","SIDM00202",0.28021,-1.0349114,6
"21311","I-BET-762","SIDM00541",3.684627,3.8556314,6
"21312","Linsitinib","SIDM00424",2.929537,2.2209597,6
"21313","BMS-345541","SIDM00971",4.8776735,5.218125,6
"21314","SCH772984","SIDM00783",-1.228743,1.8357418,6
"21315","AZD5582","SIDM00841",3.0254855,4.833797,6
"21316","Sorafenib","SIDM01047",0.679362,1.2374711,6
"21317","LY2109761","SIDM00388",4.345856,2.9440784,6
"21318","P22077","SIDM01251",1.971039,1.3829514,6
"21319","Uprosertib","SIDM00976",1.995771,3.466908,6
"21320","Camptothecin","SIDM00044",-1.6181,0.26382983,6
"21321","Trametinib","SIDM00274",-0.798722,1.2552695,6
"21322","Cytarabine","SIDM00424",-0.538876,0.121018775,6
"21323","Palbociclib","SIDM01206",2.3619975,1.4830694,6
"21324","CZC24832","SIDM01155",6.042029,4.2659235,6
"21325","Entinostat","SIDM00491",2.179217,2.717188,6
"21326","ABT737","SIDM00535",4.129634,3.2914262,6
"21327","Pictilisib","SIDM00591",0.564857666666667,-0.67193264,6
"21328","WEHI-539","SIDM01145",4.523105,3.2918062,6
"21329","AZ960","SIDM00699",4.17933,3.0728016,6
"21330","AZD3759","SIDM00569",2.472175,2.1323888,6
"21331","Epirubicin","SIDM00256",-2.312855,-1.51963,6
"21332","PLX-4720","SIDM00377",3.26125466666667,4.2772756,6
"21333","GSK2578215A","SIDM00294",5.116058,4.373471,6
"21334","LY2109761","SIDM00793",4.014397,3.8806417,6
"21335","MK-8776","SIDM00445",2.877195,3.80303,6
"21336","OF-1","SIDM00550",1.648493,4.8701234,6
"21337","Olaparib","SIDM00441",2.18945566666667,2.8223805,6
"21338","Daporinad","SIDM00632",-6.0247365,-1.4488965,6
"21339","I-BRD9","SIDM00406",1.593401,2.0059037,6
"21340","CZC24832","SIDM00241",4.18589,2.083853,6
"21341","AZD6738","SIDM00900",0.2818935,0.8159637,6
"21342","Buparlisib","SIDM00490",0.568406,0.8422395,6
"21343","Taselisib","SIDM00292",3.488439,5.1023073,6
"21344","Irinotecan","SIDM00680",2.234349,2.5023336,6
"21345","PD0325901","SIDM00316",0.797542,0.2827602,6
"21346","BIBR-1532","SIDM00410",4.534135,4.3893156,6
"21347","BMS-345541","SIDM00859",1.516931,1.3516626,6
"21348","AZD6738","SIDM00350",2.97564,2.0131326,6
"21349","ML323","SIDM00948",4.427931,4.109937,6
"21350","AZD5363","SIDM00540",0.134975,0.9066616,6
"21351","AZD3759","SIDM00308",0.881639,0.60972726,6
"21352","PD173074","SIDM00948",2.283245,2.4282508,6
"21353","Sorafenib","SIDM00384",2.0255265,1.5466049,6
"21354","Tamoxifen","SIDM00156",3.325107,4.2018523,6
"21355","Afatinib","SIDM00214",2.043354,1.6260195,6
"21356","Olaparib","SIDM01007",3.27498066666667,2.7135165,6
"21357","MK-1775","SIDM00101",3.7779,3.555563,6
"21358","Niraparib","SIDM01163",5.099465,5.909192,6
"21359","Lapatinib","SIDM00292",4.5995785,5.2951884,6
"21360","Dactolisib","SIDM00393",-3.15086,-1.1010685,6
"21361","PD0325901","SIDM00420",0.2971625,1.2767482,6
"21362","Obatoclax Mesylate","SIDM00527",1.035966,0.44383466,6
"21363","GSK1904529A","SIDM00043",3.161638,2.761336,6
"21364","GSK1904529A","SIDM00549",1.8645315,2.7169356,6
"21365","Taselisib","SIDM00923",0.56585,2.0179725,6
"21366","AZD5582","SIDM00534",3.882468,2.827806,6
"21367","Ulixertinib","SIDM00973",2.496357,1.2055995,6
"21368","MK-2206","SIDM01155",0.8291125,1.4993589,6
"21369","WZ4003","SIDM00384",1.939881,3.1779966,6
"21370","MIM1","SIDM00227",2.6967725,3.9901586,6
"21371","Temozolomide","SIDM00196",6.2024165,5.719719,6
"21372","PD173074","SIDM00216",2.972472,2.687447,6
"21373","Cyclophosphamide","SIDM00243",4.397482,4.552138,6
"21374","Erlotinib","SIDM00542",3.4021475,3.427979,6
"21375","Alisertib","SIDM00182",1.786283,3.151725,6
"21376","Docetaxel","SIDM00196",-4.774344,-4.012531,6
"21377","UMI-77","SIDM00205",0.788881,3.2480779,6
"21378","Sepantronium bromide","SIDM00530",-3.735216,-1.4288601,6
"21379","PRT062607","SIDM00277",0.483016,1.3132229,6
"21380","Dactolisib","SIDM00127",-2.6624105,-0.30084097,6
"21381","Taselisib","SIDM00417",3.975673,3.761839,6
"21382","AGI-6780","SIDM00832",3.725389,2.9091644,6
"21383","VX-11e","SIDM00964",0.273896,2.082747,6
"21384","Daporinad","SIDM00289",-7.113395,-1.1320273,6
"21385","PCI-34051","SIDM00317",7.274595,6.644898,6
"21386","PCI-34051","SIDM00896",2.450347,2.6125166,6
"21387","Tamoxifen","SIDM00424",1.8464655,2.7796545,6
"21388","Pictilisib","SIDM00583",1.14506866666667,0.9949343,6
"21389","RVX-208","SIDM00814",4.729756,4.166702,6
"21390","Erlotinib","SIDM00045",2.0388155,1.1631465,6
"21391","Bortezomib","SIDM00371",-3.712417,-3.2225676,6
"21392","Oxaliplatin","SIDM00231",4.433103,5.545667,6
"21393","PRT062607","SIDM00793",1.554479,2.5432634,6
"21394","GSK591","SIDM00320",4.459822,4.9629245,6
"21395","Navitoclax","SIDM00420",2.258767,2.8161983,6
"21396","XAV939","SIDM00438",4.443873,4.0874214,6
"21397","Cediranib","SIDM00550",1.995589,1.9254699,6
"21398","MIM1","SIDM00377",4.1062885,4.036046,6
"21399","AZD5582","SIDM00444",1.5480005,2.8200762,6
"21400","AZ6102","SIDM00863",4.510474,2.3794289,6
"21401","Luminespib","SIDM00266",-4.2786705,-2.8433828,6
"21402","AGI-5198","SIDM00599",4.469808,4.7550783,6
"21403","Temozolomide","SIDM00543",5.7675725,5.630881,6
"21404","AT13148","SIDM00496",5.03581,3.4320755,6
"21405","Bortezomib","SIDM00621",-3.4856985,-4.424724,6
"21406","Fulvestrant","SIDM00541",4.227512,4.7012677,6
"21407","Wee1 Inhibitor","SIDM00846",2.327566,2.7442715,6
"21408","Sabutoclax","SIDM01064",2.380762,3.0760949,6
"21409","Sapitinib","SIDM00699",5.302081,4.947524,6
"21410","BMS-536924","SIDM00813",1.71207,0.56809485,6
"21411","EPZ5676","SIDM00259",4.93903,4.9974837,6
"21412","Afatinib","SIDM00783",1.65525466666667,2.159855,6
"21413","EPZ5676","SIDM00196",4.743476,5.413593,6
"21414","AZD3759","SIDM00320",3.952558,3.7172256,6
"21415","I-BET-762","SIDM00262",4.823818,5.289703,6
"21416","Taselisib","SIDM00098",1.918039,3.3610053,6
"21417","XAV939","SIDM00114",4.820394,5.503842,6
"21418","Dactolisib","SIDM01168",-1.6273315,0.13238251,6
"21419","Alpelisib","SIDM00293",5.101769,4.413603,6
"21420","Uprosertib","SIDM01011",2.4059515,2.6607223,6
"21421","Cyclophosphamide","SIDM00487",4.57008,5.019626,6
"21422","Uprosertib","SIDM00638",4.6209755,3.5776129,6
"21423","Vinblastine","SIDM00448",-2.7300835,-4.3555155,6
"21424","PD0325901","SIDM00846",0.89585,1.430128,6
"21425","AT13148","SIDM00968",4.559387,3.8504615,6
"21426","AZ6102","SIDM00962",2.033476,1.1809666,6
"21427","LY2109761","SIDM00438",5.700295,4.5734906,6
"21428","Leflunomide","SIDM01073",3.65555,4.4226995,6
"21429","PFI3","SIDM00623",5.555209,5.2063384,6
"21430","MN-64","SIDM00923",5.126583,4.5813575,6
"21431","XAV939","SIDM00688",4.267919,3.2709093,6
"21432","Daporinad","SIDM00407",-4.66276,-1.2531598,6
"21433","Savolitinib","SIDM01251",1.772958,1.9892421,6
"21434","Sabutoclax","SIDM00579",-2.395482,2.1895897,6
"21435","Irinotecan","SIDM00951",-0.113677,0.3932554,6
"21436","Navitoclax","SIDM00214",2.998978,2.6601503,6
"21437","Nilotinib","SIDM00969",2.4867765,2.5108943,6
"21438","GSK591","SIDM00299",6.120533,5.1054206,6
"21439","BMS-536924","SIDM00679",1.495601,1.9975282,6
"21440","MIM1","SIDM00680",5.4097075,4.7806716,6
"21441","LY2109761","SIDM00700",6.391067,6.6642375,6
"21442","Sapitinib","SIDM00859",1.973327,2.3517013,6
"21443","XAV939","SIDM00190",4.168671,4.9957795,6
"21444","AZD6738","SIDM00064",1.5683305,1.3877523,6
"21445","Vinblastine","SIDM00323",-3.995687,-4.382816,6
"21446","AZD4547","SIDM00621",3.04118433333333,2.7494752,6
"21447","ABT737","SIDM00260",3.827512,3.126257,6
"21448","Cisplatin","SIDM00324",2.37323233333333,2.5892932,6
"21449","LGK974","SIDM00896",2.179533,1.5253086,6
"21450","Docetaxel","SIDM00549",-4.446146,-3.172883,6
"21451","Pictilisib","SIDM00077",-0.343106333333333,-0.16781355,6
"21452","Sabutoclax","SIDM00953",-2.010602,1.7888608,6
"21453","PCI-34051","SIDM00104",5.634911,5.450607,6
"21454","Erlotinib","SIDM00422",3.6961145,2.8733501,6
"21455","Afuresertib","SIDM01041",2.472408,3.0725884,6
"21456","AZ6102","SIDM01092",4.16728,2.665561,6
"21457","Niraparib","SIDM00379",5.699843,4.5298386,6
"21458","PCI-34051","SIDM00364",2.439456,2.9286907,6
"21459","PD0325901","SIDM00490",0.6804285,1.6579545,6
"21460","PCI-34051","SIDM00328",4.570706,5.0924506,6
"21461","Taselisib","SIDM00490",1.398857,2.0214415,6
"21462","Alpelisib","SIDM00550",4.397121,3.9059806,6
"21463","WZ4003","SIDM00930",1.791326,4.34001,6
"21464","Afuresertib","SIDM00527",1.198019,2.6462,6
"21465","Navitoclax","SIDM00224",3.4178595,3.5260806,6
"21466","SCH772984","SIDM00377",4.579091,3.7150693,6
"21467","PFI3","SIDM00814",3.300667,3.617424,6
"21468","GSK591","SIDM00258",4.618372,3.9840121,6
"21469","Paclitaxel","SIDM00416",-3.268682,-0.40934366,6
"21470","Luminespib","SIDM00917",-3.974755,-3.631053,6
"21471","P22077","SIDM01041",5.860814,3.58604,6
"21472","EPZ004777","SIDM01140",4.865564,3.76657,6
"21473","Afuresertib","SIDM01122",4.008226,3.450522,6
"21474","AMG-319","SIDM00551",4.828622,0.056945324,6
"21475","PLX-4720","SIDM00444",4.916227,4.5784054,6
"21476","Sepantronium bromide","SIDM00412",-4.2490315,-4.963844,6
"21477","PRT062607","SIDM00269",3.697544,2.4363258,6
"21478","AGI-5198","SIDM00244",5.17911,4.2260747,6
"21479","AZD7762","SIDM00837",-0.565659333333333,-0.14687355,6
"21480","MK-1775","SIDM00328",0.623699,1.9601042,6
"21481","Sapitinib","SIDM00970",-0.168469,1.7975832,6
"21482","WEHI-539","SIDM00970",2.584367,4.0254936,6
"21483","Gemcitabine","SIDM00842",-2.608911,-0.43446022,6
"21484","Leflunomide","SIDM01102",4.599193,4.203504,6
"21485","Afuresertib","SIDM00266",1.045956,2.2168007,6
"21486","AGI-5198","SIDM00346",3.577688,3.8173046,6
"21487","Luminespib","SIDM00261",-3.52154,-3.1051927,6
"21488","P22077","SIDM00930",4.442808,3.8453388,6
"21489","Alpelisib","SIDM00285",3.953619,3.5344172,6
"21490","LGK974","SIDM00242",1.0067145,2.5790963,6
"21491","ML323","SIDM00599",5.909297,3.453216,6
"21492","Nutlin-3a (-)","SIDM00252",5.4018835,5.227335,6
"21493","Vinblastine","SIDM00579",-2.85926,-4.0251045,6
"21494","Wee1 Inhibitor","SIDM00257",0.0915285,1.422611,6
"21495","Vinorelbine","SIDM00537",-4.9244915,-1.7016728,6
"21496","MN-64","SIDM01179",5.882356,5.307165,6
"21497","Erlotinib","SIDM00267",1.278899,1.472682,6
"21498","AZ960","SIDM00541",4.393839,2.5186224,6
"21499","WIKI4","SIDM00954",3.82183,3.4377189,6
"21500","LY2109761","SIDM00444",4.595942,4.440473,6
"21501","Vinorelbine","SIDM00565",-3.402611,0.04297778,6
"21502","I-BET-762","SIDM00197",2.727439,3.917482,6
"21503","Rapamycin","SIDM01140",-4.774008,-1.6733742,6
"21504","BIBR-1532","SIDM01233",5.580072,5.2619243,6
"21505","AZ6102","SIDM00537",1.5821,2.4170604,6
"21506","Nilotinib","SIDM01132",2.1394515,3.083359,6
"21507","AZD4547","SIDM00120",3.29204266666667,3.3620224,6
"21508","Dactolisib","SIDM00543",-2.0560465,-0.41278434,6
"21509","AZD5363","SIDM00535",1.831418,3.9800243,6
"21510","IWP-2","SIDM00182",3.045584,3.410447,6
"21511","Bortezomib","SIDM00257",-6.034664,-5.339538,6
"21512","BMS-536924","SIDM00197",1.253436,1.0246053,6
"21513","Dinaciclib","SIDM00233",-4.08853,-2.080606,6
"21514","Entinostat","SIDM00188",2.0998975,3.2570722,6
"21515","VE-822","SIDM01155",5.557535,4.1873107,6
"21516","AZ960","SIDM00218",3.493591,5.1566443,6
"21517","LY2109761","SIDM00308",3.273078,2.204863,6
"21518","BMS-754807","SIDM00537",-1.017492,2.2247303,6
"21519","Gemcitabine","SIDM00214",-1.4684505,-1.210115,6
"21520","Fulvestrant","SIDM00258",3.289591,3.2716517,6
"21521","OTX015","SIDM00118",1.301468,2.2402692,6
"21522","Nilotinib","SIDM00406",0.879344,1.4041365,6
"21523","PD173074","SIDM00444",3.082606,2.8804245,6
"21524","LCL161","SIDM00114",5.484,5.70697,6
"21525","Sabutoclax","SIDM00472",1.854017,2.629559,6
"21526","AZD8186","SIDM00064",3.2594255,1.9730303,6
"21527","GSK2606414","SIDM00596",4.484312,4.7892575,6
"21528","GSK343","SIDM00875",2.606947,3.0571148,6
"21529","I-BET-762","SIDM00975",3.402366,4.506211,6
"21530","CZC24832","SIDM00227",5.67411,5.2462997,6
"21531","IWP-2","SIDM00627",2.041578,2.7489552,6
"21532","AGI-6780","SIDM00553",2.660449,1.2350364,6
"21533","PRT062607","SIDM01163",6.236393,5.172128,6
