"","drug","cell_line","IC50","prediction","fold"
"17672","PRT062607","SIDM00528",4.441949,4.094293,5
"17673","LY2109761","SIDM00377",5.456021,5.1034384,5
"17674","Nutlin-3a (-)","SIDM00501",5.135837,3.956657,5
"17675","P22077","SIDM00832",6.404039,4.43137,5
"17676","AZD6738","SIDM00316",2.032777,2.2484565,5
"17677","GSK1904529A","SIDM00550",3.4178825,2.360272,5
"17678","Vorinostat","SIDM00389",-0.114201,0.17868653,5
"17679","Dabrafenib","SIDM00261",4.2100425,3.3618517,5
"17680","VX-11e","SIDM00501",2.989032,2.5087974,5
"17681","AZ6102","SIDM00535",5.477895,2.3912737,5
"17682","AZD5582","SIDM00230",3.018913,1.278869,5
"17683","Venetoclax","SIDM00896",2.79127,1.240704,5
"17684","WIKI4","SIDM00316",5.562887,4.7368793,5
"17685","SCH772984","SIDM00501",2.595709,1.9440933,5
"17686","MIRA-1","SIDM00535",5.786065,4.7943683,5
"17687","AZD5363","SIDM00384",2.772847,1.8556837,5
"17688","Cisplatin","SIDM00846",3.13211633333333,2.5326326,5
"17689","Dabrafenib","SIDM00864",4.8626,4.210618,5
"17690","I-BRD9","SIDM00227",4.720385,4.90824,5
"17691","VE821","SIDM00316",5.492183,4.767491,5
"17692","Lapatinib","SIDM00835",2.964824,3.7260208,5
"17693","Vinorelbine","SIDM00205",-5.5649465,-3.63136,5
"17694","AGI-6780","SIDM00316",3.346453,3.3667245,5
"17695","Docetaxel","SIDM00241",-5.31569066666667,-3.744807,5
"17696","Nutlin-3a (-)","SIDM00047",1.977244,4.4630713,5
"17697","Navitoclax","SIDM00832",1.561032,1.4173269,5
"17698","Taselisib","SIDM00384",2.819018,1.7262616,5
"17699","Entospletinib","SIDM00384",3.928058,2.9071655,5
"17700","Pevonedistat","SIDM00846",1.1772185,0.7394801,5
"17701","PLX-4720","SIDM00316",4.15851233333333,4.018638,5
"17702","WZ4003","SIDM00465",5.198487,4.3566475,5
"17703","GSK2578215A","SIDM00896",3.481331,3.4448624,5
"17704","MIM1","SIDM00835",5.371863,4.663412,5
"17705","AGI-6780","SIDM00550",2.463222,2.5089946,5
"17706","SCH772984","SIDM00251",0.342228,1.7249112,5
"17707","AZD6482","SIDM01042",0.770521666666667,2.4834914,5
"17708","Irinotecan","SIDM00896",0.764395,1.0101014,5
"17709","EPZ004777","SIDM00251",4.535099,4.841387,5
"17710","AT13148","SIDM01042",2.129861,4.6377435,5
"17711","WIKI4","SIDM00627",4.137836,3.1966753,5
"17712","Daporinad","SIDM00241",-2.241152,-2.3577516,5
"17713","Tamoxifen","SIDM00896",2.18107,2.612379,5
"17714","Nilotinib","SIDM00045",1.310025,2.6270547,5
"17715","AZD6738","SIDM00832",2.424086,1.706069,5
"17716","WEHI-539","SIDM00377",5.428945,4.2800016,5
"17717","BIBR-1532","SIDM00316",5.341388,5.640318,5
"17718","Luminespib","SIDM00377",-2.3540755,-1.0222406,5
"17719","Luminespib","SIDM00846",-1.74241,-0.7045917,5
"17720","PRT062607","SIDM00230",3.192082,3.0114396,5
"17721","CZC24832","SIDM00832",6.050238,4.278141,5
"17722","Afatinib","SIDM00205",2.72613933333333,1.5842218,5
"17723","PCI-34051","SIDM00389",1.928321,3.3759484,5
"17724","Entospletinib","SIDM00389",2.579239,2.82775,5
"17725","Paclitaxel","SIDM00577",-0.938794,-3.2215686,5
"17726","AZD6738","SIDM00465",2.553743,2.5458467,5
"17727","UMI-77","SIDM00832",5.655362,2.4605439,5
"17728","JQ1","SIDM01042",0.188191333333333,3.38938,5
"17729","Uprosertib","SIDM00045",3.794266,1.7597401,5
"17730","PD0325901","SIDM00227",-0.135433,-1.0544467,5
"17731","Gefitinib","SIDM00550",1.3591495,0.23894295,5
"17732","Foretinib","SIDM00550",-0.307326,0.6231543,5
"17733","Dasatinib","SIDM00230",2.534633,1.4613588,5
"17734","Sepantronium bromide","SIDM01155",-2.4591405,-3.396007,5
"17735","MK-2206","SIDM00316",1.0807935,3.5161085,5
"17736","Luminespib","SIDM00814",-3.6270835,-0.92124397,5
"17737","Dactolisib","SIDM00535",-1.4805825,-1.7534049,5
"17738","Cytarabine","SIDM00230",0.169579,1.5464673,5
"17739","WIKI4","SIDM00832",5.411227,3.4650717,5
"17740","AZD5582","SIDM00814",0.590849,1.9301323,5
"17741","Cytarabine","SIDM00814",-0.2842115,1.4452639,5
"17742","Irinotecan","SIDM00535",2.306572,1.6442065,5
"17743","Obatoclax Mesylate","SIDM00251",1.1973525,0.10164457,5
"17744","Luminespib","SIDM00176",1.5892985,-1.3145813,5
"17745","Afuresertib","SIDM00528",1.367757,3.3361363,5
"17746","AZD3759","SIDM00227",4.252724,2.6399527,5
"17747","Nutlin-3a (-)","SIDM00261",3.6488905,3.029757,5
"17748","Venetoclax","SIDM00316",2.937904,3.1601782,5
"17749","Savolitinib","SIDM00864",3.429947,3.457394,5
"17750","NVP-ADW742","SIDM00047",3.468061,3.9026308,5
"17751","PD0325901","SIDM00241",2.657366,2.1879723,5
"17752","Fulvestrant","SIDM00389",2.52726566666667,2.8071604,5
"17753","EPZ5676","SIDM01174",6.668707,5.668769,5
"17754","Ibrutinib","SIDM00176",5.5669,3.4714603,5
"17755","OTX015","SIDM00814",3.919656,3.3390198,5
"17756","Afatinib","SIDM00550",1.780744,0.49247664,5
"17757","VE-822","SIDM00316",5.183199,3.8144622,5
"17758","Palbociclib","SIDM00047",1.5202895,3.0963354,5
"17759","EPZ5676","SIDM00377",6.293843,5.6744947,5
"17760","IWP-2","SIDM00896",1.88953,2.1441572,5
"17761","Uprosertib","SIDM00047",3.1918875,3.950296,5
"17762","Linsitinib","SIDM00377",4.324996,3.5237558,5
"17763","Vinblastine","SIDM00814",-5.278245,-3.8639317,5
"17764","OTX015","SIDM00205",3.058321,1.6588323,5
"17765","Savolitinib","SIDM00896",2.248166,1.792079,5
"17766","Gemcitabine","SIDM00528",-0.146655,1.0959148,5
"17767","MK-2206","SIDM00377",1.723308,2.9653258,5
"17768","Sabutoclax","SIDM01042",-2.486899,-0.15724856,5
"17769","MK-2206","SIDM00550",3.920748,1.845511,5
"17770","Leflunomide","SIDM00377",5.421278,5.2478504,5
"17771","BMS-536924","SIDM00864",2.9981935,2.575151,5
"17772","MIRA-1","SIDM00377",5.684132,5.9198613,5
"17773","Vinblastine","SIDM00261",-6.0918665,-3.790221,5
"17774","PD0325901","SIDM00129",-5.956714,-2.6655388,5
"17775","Cisplatin","SIDM00389",1.862514,2.2042956,5
"17776","Wee1 Inhibitor","SIDM00814",2.0508045,1.5828904,5
"17777","Dasatinib","SIDM00535",2.813694,2.0770214,5
"17778","Alpelisib","SIDM01174",5.036375,3.6173425,5
"17779","OF-1","SIDM00896",2.550048,2.6184676,5
"17780","Buparlisib","SIDM01155",0.764275,1.2228767,5
"17781","GSK1904529A","SIDM00864",2.418191,3.5429564,5
"17782","Alpelisib","SIDM00465",3.217369,4.2213755,5
"17783","Dactolisib","SIDM00176",-1.162949,-1.3606982,5
"17784","AZD3759","SIDM00047",1.938182,3.1976748,5
"17785","Pevonedistat","SIDM01155",1.785516,1.1670208,5
"17786","OTX015","SIDM00550",5.497746,1.8092599,5
"17787","Buparlisib","SIDM00835",2.80221,1.1891007,5
"17788","Crizotinib","SIDM00577",2.1021645,1.9376082,5
"17789","AZD8186","SIDM00241",2.838868,2.7047353,5
"17790","GDC0810","SIDM00814",4.622412,4.622732,5
"17791","LY2109761","SIDM00846",4.785454,5.463567,5
"17792","Wnt-C59","SIDM00261",3.5110395,3.2109637,5
"17793","LGK974","SIDM00535",3.158788,3.0059042,5
"17794","Nilotinib","SIDM00832",4.433258,2.5323765,5
"17795","Cisplatin","SIDM00384",-1.267351,1.4924093,5
"17796","AZD4547","SIDM00176",1.81677133333333,2.4227934,5
"17797","GSK591","SIDM00835",5.884451,5.0025177,5
"17798","AZ960","SIDM00627",2.791604,2.725502,5
"17799","I-BRD9","SIDM00230",2.342458,3.8563151,5
"17800","VE821","SIDM00864",4.245497,4.5760245,5
"17801","WEHI-539","SIDM00176",2.292398,4.3345146,5
"17802","ABT737","SIDM00627",2.099638,2.3564048,5
"17803","OF-1","SIDM01174",4.603138,3.7943263,5
"17804","Niraparib","SIDM01042",4.243009,5.4673843,5
"17805","AZD6738","SIDM00535",4.155493,0.6747177,5
"17806","GSK343","SIDM00896",2.362646,2.0799043,5
"17807","Dinaciclib","SIDM00047",-3.888639,-0.8866773,5
"17808","Osimertinib","SIDM00896",0.411295,0.82977337,5
"17809","Cyclophosphamide","SIDM00896",4.223522,4.3669214,5
"17810","Pictilisib","SIDM00214",0.96139,1.2606235,5
"17811","Daporinad","SIDM00251",-4.5728565,-4.047905,5
"17812","Alisertib","SIDM00501",1.474107,0.4505162,5
"17813","Ibrutinib","SIDM01042",2.433137,3.7379408,5
"17814","UMI-77","SIDM00241",0.618132,3.3742487,5
"17815","PRT062607","SIDM00864",2.5739,3.9125822,5
"17816","AZD6738","SIDM00835",4.105058,2.5308437,5
"17817","WZ4003","SIDM00832",5.875255,3.1719725,5
"17818","BMS-345541","SIDM00205",2.203678,2.0776045,5
"17819","Taselisib","SIDM00550",2.439341,0.28815457,5
"17820","I-BET-762","SIDM00214",2.091517,3.3228817,5
"17821","AMG-319","SIDM00627",5.801431,4.519459,5
"17822","Palbociclib","SIDM00241",3.446306,3.7657306,5
"17823","Linsitinib","SIDM00550",1.486954,2.4182358,5
"17824","Camptothecin","SIDM00384",-5.118104,-3.5457044,5
"17825","BIBR-1532","SIDM00176",5.453352,5.118677,5
"17826","Ibrutinib","SIDM00389",1.712037,2.6913223,5
"17827","WIKI4","SIDM00047",2.645826,4.489479,5
"17828","PLX-4720","SIDM00627",3.949261,3.89902,5
"17829","MN-64","SIDM00047",3.345423,5.6186996,5
"17830","LGK974","SIDM00528",3.046965,3.9910636,5
"17831","Cediranib","SIDM00528",3.250503,3.3728647,5
"17832","Uprosertib","SIDM00550",4.0340175,1.8944573,5
"17833","Vinblastine","SIDM00465",-3.915935,-3.295023,5
"17834","SCH772984","SIDM00389",2.493854,2.7201586,5
"17835","Palbociclib","SIDM01155",1.9367375,2.9726067,5
"17836","OF-1","SIDM00846",1.682974,4.168399,5
"17837","GSK2578215A","SIDM00377",5.002003,4.2746863,5
"17838","Lapatinib","SIDM00577",3.169642,2.3611078,5
"17839","Alpelisib","SIDM00261",2.256472,3.0985575,5
"17840","Vorinostat","SIDM01042",0.5857435,2.23163,5
"17841","Vinorelbine","SIDM01042",-2.3577255,-2.9596083,5
"17842","ABT737","SIDM00577",-2.857022,0.17211664,5
"17843","Dactolisib","SIDM00896",-2.9228325,-2.3613482,5
"17844","Cediranib","SIDM00501",1.866047,2.1606183,5
"17845","Sapitinib","SIDM00316",4.439407,3.2118087,5
"17846","Bortezomib","SIDM00241",-6.763584,-4.334349,5
"17847","Tamoxifen","SIDM00045",2.345404,3.1587696,5
"17848","Osimertinib","SIDM00316",1.64354,2.8720975,5
"17849","Talazoparib","SIDM00047",0.732117,3.6368957,5
"17850","BMS-536924","SIDM00261",0.308934333333333,1.6002172,5
"17851","Entospletinib","SIDM00528",4.489484,4.2885094,5
"17852","Pevonedistat","SIDM00047",0.46519,1.3898038,5
"17853","Ulixertinib","SIDM01174",3.2307995,2.2236345,5
"17854","MIM1","SIDM00550",3.550954,3.4966083,5
"17855","AZD6738","SIDM00846",1.9219805,2.201345,5
"17856","AZD4547","SIDM00846",0.856768666666667,3.5851774,5
"17857","VE821","SIDM00896",1.873566,2.1554515,5
"17858","AGI-6780","SIDM00230",2.745378,2.461797,5
"17859","VE821","SIDM01155",5.362719,4.545066,5
"17860","Temozolomide","SIDM01155",6.3249645,6.28368,5
"17861","Temozolomide","SIDM00227",5.082587,6.888027,5
"17862","Crizotinib","SIDM00832",1.220114,1.7227522,5
"17863","Ibrutinib","SIDM00896",3.030479,2.8993506,5
"17864","Vorinostat","SIDM00241",1.0865995,2.6298904,5
"17865","Sabutoclax","SIDM00214",-0.692128,-0.15818664,5
"17866","Dasatinib","SIDM00627",-0.258257,0.4095376,5
"17867","Wnt-C59","SIDM00864",3.097388,3.596959,5
"17868","AZD3759","SIDM00864",1.978354,2.3896377,5
"17869","AGI-5198","SIDM00241",3.46704,4.86748,5
"17870","Afatinib","SIDM00835",0.894341,2.3223746,5
"17871","Entospletinib","SIDM00205",3.7297,2.9606726,5
"17872","NVP-ADW742","SIDM00251",3.859243,2.972476,5
"17873","GSK1904529A","SIDM01042",2.549849,3.2731435,5
"17874","Alpelisib","SIDM00384",3.889605,3.514131,5
"17875","AGI-5198","SIDM00550",4.265539,3.5811572,5
"17876","WZ4003","SIDM00814",2.825628,4.3279347,5
"17877","Sabutoclax","SIDM00465",1.486764,-0.3080603,5
"17878","BMS-536924","SIDM00528",2.936687,2.609334,5
"17879","PFI3","SIDM00214",5.04477,5.6575418,5
"17880","Dabrafenib","SIDM00214",3.742407,4.0466866,5
"17881","Sapitinib","SIDM00227",5.76416,3.0301723,5
"17882","Nutlin-3a (-)","SIDM00384",3.764492,2.0982428,5
"17883","Tamoxifen","SIDM00205",3.0694515,3.4872565,5
"17884","Venetoclax","SIDM01155",3.152345,3.0350323,5
"17885","PCI-34051","SIDM00261",3.559567,4.3465595,5
"17886","AGI-6780","SIDM00577",2.608285,2.298698,5
"17887","PD0325901","SIDM00205",1.2812375,0.7837751,5
"17888","Ruxolitinib","SIDM00577",4.618065,4.2919626,5
"17889","VE821","SIDM00377",6.319447,4.3339314,5
"17890","Daporinad","SIDM00377",-2.5315905,-3.3033407,5
"17891","BIBR-1532","SIDM00241",4.413867,5.5431204,5
"17892","Sorafenib","SIDM00047",3.238834,3.5012238,5
"17893","MK-2206","SIDM00627",0.7173185,2.017199,5
"17894","GSK1904529A","SIDM00896",1.888783,2.4605083,5
"17895","AZD5363","SIDM00627",1.001871,1.692253,5
"17896","Talazoparib","SIDM00577",1.431247,1.9864987,5
"17897","P22077","SIDM00214",4.689196,4.5109863,5
"17898","Dabrafenib","SIDM00627",4.3805725,3.980302,5
"17899","BI-2536","SIDM00528",1.240399,2.6530488,5
"17900","BMS-345541","SIDM00377",2.690257,3.423885,5
"17901","GSK591","SIDM00389",3.186184,3.1167212,5
"17902","Entospletinib","SIDM01155",4.913019,4.0429134,5
"17903","Trametinib","SIDM00501",-1.1071985,-0.90551156,5
"17904","Bortezomib","SIDM00205",-5.002018,-5.3792744,5
"17905","GDC0810","SIDM00316",4.91244,5.1782374,5
"17906","I-BRD9","SIDM01042",3.08304,4.622944,5
"17907","Oxaliplatin","SIDM00465",5.503772,4.5462875,5
"17908","AZD8186","SIDM00814",3.0173185,2.501783,5
"17909","AZD4547","SIDM00864",3.3798425,3.7554283,5
"17910","Alpelisib","SIDM00227",4.252761,4.1841326,5
"17911","IWP-2","SIDM00129",2.017742,2.5729792,5
"17912","BMS-536924","SIDM00832",3.253195,1.5207686,5
"17913","5-Fluorouracil","SIDM00528",5.839108,5.230627,5
"17914","AGI-6780","SIDM00241",1.7148415,3.21864,5
"17915","Rapamycin","SIDM00045",-0.982416,-3.0070271,5
"17916","AZD3759","SIDM00846",2.844709,2.9581218,5
"17917","Dabrafenib","SIDM00846",4.5344705,3.3272603,5
"17918","AZD3759","SIDM00251",1.940117,2.498536,5
"17919","Olaparib","SIDM00176",3.78134933333333,2.9310808,5
"17920","Afuresertib","SIDM00577",3.391093,2.5599082,5
"17921","Buparlisib","SIDM00384",0.69539,0.12632792,5
"17922","Entospletinib","SIDM00846",4.145185,3.9036992,5
"17923","Leflunomide","SIDM00528",5.583946,5.086135,5
"17924","EPZ5676","SIDM00528",5.056689,5.751551,5
"17925","Ribociclib","SIDM00528",3.956477,3.319263,5
"17926","Talazoparib","SIDM00205",-1.94309,0.21366292,5
"17927","AZD3759","SIDM00176",3.573823,1.8901181,5
"17928","Dinaciclib","SIDM00846",-2.641362,-1.3770878,5
"17929","MIRA-1","SIDM00176",5.25582,5.9844213,5
"17930","Nutlin-3a (-)","SIDM00176",2.08306,3.0790744,5
"17931","Irinotecan","SIDM00550",5.614825,3.116788,5
"17932","NVP-ADW742","SIDM01042",1.776958,3.672103,5
"17933","Leflunomide","SIDM01174",5.300616,4.996558,5
"17934","GSK2578215A","SIDM01155",5.579776,4.86999,5
"17935","Erlotinib","SIDM00214",2.280565,2.1790464,5
"17936","AZD3759","SIDM01155",3.365969,3.0626187,5
"17937","LCL161","SIDM00230",4.161917,3.5504906,5
"17938","Ulixertinib","SIDM00316",3.744354,2.7074857,5
"17939","Sorafenib","SIDM00577",2.7654505,1.7944119,5
"17940","Nilotinib","SIDM00835",4.3570545,3.2169032,5
"17941","Afatinib","SIDM00864",0.280228333333333,2.0155606,5
"17942","Gemcitabine","SIDM00550",-0.815900333333333,-1.7648714,5
"17943","Ipatasertib","SIDM00535",2.700834,2.9065895,5
"17944","Afatinib","SIDM00227",2.655813,2.2841666,5
"17945","Irinotecan","SIDM00251",1.595763,3.1105099,5
"17946","Savolitinib","SIDM00389",0.859926,1.9078686,5
"17947","Fulvestrant","SIDM00896",1.69527166666667,2.8639002,5
"17948","Trametinib","SIDM00047",-1.6699665,0.10336547,5
"17949","Foretinib","SIDM00251",1.8593295,1.1330624,5
"17950","BMS-536924","SIDM00835",2.7466575,2.5135775,5
"17951","LY2109761","SIDM01155",5.159738,5.463376,5
"17952","RO-3306","SIDM01042",1.4647,4.3557506,5
"17953","Ipatasertib","SIDM00047",2.573486,4.3943305,5
"17954","GSK591","SIDM00047",5.102452,5.807473,5
"17955","Uprosertib","SIDM00846",3.9511635,3.3658686,5
"17956","GDC0810","SIDM00896",3.402765,3.5415971,5
"17957","Dinaciclib","SIDM00316",-2.887474,-0.7187517,5
"17958","Cyclophosphamide","SIDM00627",5.110444,5.750036,5
"17959","5-Fluorouracil","SIDM00835",6.9368615,4.443224,5
"17960","Savolitinib","SIDM00535",4.493212,2.4957967,5
"17961","AZD6482","SIDM00241",-0.113425666666667,3.0098505,5
"17962","GSK2606414","SIDM01174",5.195368,3.5868855,5
"17963","GSK2578215A","SIDM00835",6.25166,4.6361275,5
"17964","PD173074","SIDM00835",5.054625,3.8962805,5
"17965","GDC0810","SIDM00045",4.007568,3.8704689,5
"17966","OSI-027","SIDM00214",1.858434,2.5832474,5
"17967","Gefitinib","SIDM00261",1.862566,1.2312157,5
"17968","Osimertinib","SIDM00045",0.28503,0.39413038,5
"17969","Pevonedistat","SIDM00384",-2.087663,-0.8481157,5
"17970","Trametinib","SIDM00377",0.713715,1.0989611,5
"17971","Vinorelbine","SIDM01155",-2.9905445,-2.4210687,5
"17972","GSK1904529A","SIDM00261",1.9581395,2.6363392,5
"17973","AT13148","SIDM00577",3.010553,3.6853538,5
"17974","WIKI4","SIDM00846",3.831471,4.326564,5
"17975","Entospletinib","SIDM00627",3.440385,3.3338115,5
"17976","Pevonedistat","SIDM00627",0.637718,1.4540439,5
"17977","Navitoclax","SIDM00251",2.0068895,1.8241566,5
"17978","Luminespib","SIDM00241",-3.7907485,0.07667678,5
"17979","WIKI4","SIDM00528",4.375827,3.8621352,5
"17980","AT13148","SIDM00176",1.765876,4.0491185,5
"17981","Afuresertib","SIDM00389",-1.334769,1.490681,5
"17982","Ruxolitinib","SIDM00377",4.879272,4.4492197,5
"17983","Alisertib","SIDM00214",0.0396515,1.2058539,5
"17984","Ibrutinib","SIDM00577",5.564077,3.3132415,5
"17985","Cediranib","SIDM01174",3.481611,2.7343583,5
"17986","Venetoclax","SIDM00377",4.074593,2.617796,5
"17987","Trametinib","SIDM00550",0.442643,-0.9781038,5
"17988","PD0325901","SIDM01042",1.4010245,1.5109149,5
"17989","AZD5582","SIDM00316",2.764296,2.3346593,5
"17990","Sorafenib","SIDM00465",4.874966,3.007507,5
"17991","AZ6102","SIDM00896",1.816016,1.7855304,5
"17992","VE821","SIDM00251",1.365065,3.8083088,5
"17993","Pevonedistat","SIDM00864",3.224556,1.4763944,5
"17994","VX-11e","SIDM00205",2.4803475,1.9304831,5
"17995","Buparlisib","SIDM00896",-0.170023,-0.35367635,5
"17996","EPZ5676","SIDM00047",6.428125,6.3736014,5
"17997","Cisplatin","SIDM00814",2.57086533333333,2.7446775,5
"17998","Trametinib","SIDM00251",-1.461426,-0.7793989,5
"17999","P22077","SIDM00205",2.89118,3.7041056,5
"18000","WZ4003","SIDM00230",3.58893,2.9936714,5
"18001","PCI-34051","SIDM00176",3.643782,4.9389553,5
"18002","AZD3759","SIDM00389",1.671358,1.3042941,5
"18003","VX-11e","SIDM01155",4.1918855,3.7614498,5
"18004","Rapamycin","SIDM00316",-2.74362,-2.11803,5
"18005","Ruxolitinib","SIDM01155",5.5766985,4.7805543,5
"18006","AMG-319","SIDM00814",4.662807,4.7021422,5
"18007","ML323","SIDM00627",5.006906,3.9744246,5
"18008","AZ960","SIDM00501",4.881625,3.020059,5
"18009","BMS-345541","SIDM00241",3.773666,4.091309,5
"18010","AZD4547","SIDM00389",1.787583,2.5272245,5
"18011","Leflunomide","SIDM00176",5.404936,5.2747903,5
"18012","GSK591","SIDM00501",4.250552,4.624323,5
"18013","VE821","SIDM00261",3.2908,3.3028054,5
"18014","ML323","SIDM00864",3.922745,4.901038,5
"18015","Ruxolitinib","SIDM00389",3.150765,3.3580956,5
"18016","Palbociclib","SIDM00465",4.3435965,2.998218,5
"18017","RVX-208","SIDM00129",3.364586,3.6127443,5
"18018","AGI-5198","SIDM00846",5.033226,4.7174463,5
"18019","WZ4003","SIDM00129",2.613757,3.797396,5
"18020","IWP-2","SIDM00577",3.051562,2.3355043,5
"18021","Cediranib","SIDM00251",4.438474,2.7279468,5
"18022","Sorafenib","SIDM01174",3.060919,2.8144877,5
"18023","AZ6102","SIDM00501",4.313191,2.6175828,5
"18024","Niraparib","SIDM00550",4.988685,4.588568,5
"18025","Wnt-C59","SIDM00227",4.385515,3.8239474,5
"18026","Sorafenib","SIDM00045",0.371945,1.6611247,5
"18027","VX-11e","SIDM00864",2.859422,3.1839075,5
"18028","OF-1","SIDM00230",3.695309,3.7156272,5
"18029","EPZ004777","SIDM00814",4.876042,4.954378,5
"18030","Entinostat","SIDM01042",-0.032801,3.082218,5
"18031","SB505124","SIDM00214",2.831634,3.5990474,5
"18032","Dabrafenib","SIDM00501",4.3001425,3.747048,5
"18033","CZC24832","SIDM00389",3.336751,2.9778528,5
"18034","Irinotecan","SIDM00261",-0.745393,1.6508054,5
"18035","AZD3759","SIDM00577",3.806716,1.6494615,5
"18036","Gefitinib","SIDM00577",1.7963345,1.2077427,5
"18037","Sepantronium bromide","SIDM01174",-5.9513265,-3.8675232,5
"18038","Dactolisib","SIDM00227",-2.0706125,-1.1505239,5
"18039","Sorafenib","SIDM00389",1.54848,1.7325457,5
"18040","Erlotinib","SIDM00316",2.959075,3.1377394,5
"18041","BIBR-1532","SIDM01042",4.083817,5.473177,5
"18042","Dactolisib","SIDM00241",-3.0384175,-0.12400199,5
"18043","LGK974","SIDM00205",2.3177225,3.0908577,5
"18044","CZC24832","SIDM00627",5.087635,4.615019,5
"18045","Erlotinib","SIDM01174",3.102229,2.4909582,5
"18046","Docetaxel","SIDM00176",-2.90785766666667,-4.894906,5
"18047","ABT737","SIDM00316",3.577519,3.160779,5
"18048","Dasatinib","SIDM00835",2.090322,2.306438,5
"18049","Palbociclib","SIDM00230",3.67497,2.3913636,5
"18050","Sorafenib","SIDM00832",3.689755,1.9889369,5
"18051","AZD5582","SIDM00864",0.6394005,1.9131088,5
"18052","NVP-ADW742","SIDM00835",5.342054,3.0936632,5
"18053","Talazoparib","SIDM00045",2.3400025,2.463356,5
"18054","Afatinib","SIDM00176",2.373975,1.8519268,5
"18055","AGI-6780","SIDM00528",2.841594,2.9497175,5
"18056","Afuresertib","SIDM00501",2.861922,3.1324043,5
"18057","PD0325901","SIDM00535",-1.526823,1.1101536,5
"18058","GSK269962A","SIDM00528",2.941526,2.9057994,5
"18059","Cytarabine","SIDM00896",1.439389,-1.597495,5
"18060","Sapitinib","SIDM00501",2.747672,2.0202992,5
"18061","Docetaxel","SIDM00577",-4.12359433333333,-4.62684,5
"18062","Venetoclax","SIDM00501",4.289959,2.5584414,5
"18063","XAV939","SIDM00214",2.8697665,4.3234463,5
"18064","Afuresertib","SIDM01042",-1.960224,3.262155,5
"18065","AZD3759","SIDM00045",1.055631,1.3047453,5
"18066","Niraparib","SIDM00230",2.148126,4.342825,5
"18067","AMG-319","SIDM01174",6.586913,4.637367,5
"18068","Taselisib","SIDM00129",2.306954,2.7603974,5
"18069","RVX-208","SIDM00832",5.771013,3.718324,5
"18070","Olaparib","SIDM00835",5.22713066666667,3.4214766,5
"18071","Leflunomide","SIDM01042",5.062318,5.23228,5
"18072","Pevonedistat","SIDM00251",0.15392,0.64574295,5
"18073","AZD6738","SIDM00377",3.033682,2.1231494,5
"18074","Crizotinib","SIDM00129",2.522388,3.4605932,5
"18075","XAV939","SIDM00047",1.660938,4.994425,5
"18076","PD173074","SIDM00047",3.9578845,4.260792,5
"18077","Vinorelbine","SIDM00814",-4.917625,-3.0302973,5
"18078","Linsitinib","SIDM00261",1.083633,2.5278072,5
"18079","Gefitinib","SIDM00832",3.5159735,1.4909858,5
"18080","Lapatinib","SIDM00501",2.61609,3.0709078,5
"18081","GDC0810","SIDM00176",4.506819,4.4583654,5
"18082","WZ4003","SIDM00205",2.757492,3.2721465,5
"18083","Sabutoclax","SIDM01174",0.518625,-0.8376275,5
"18084","GDC0810","SIDM00528",4.13657,4.477892,5
"18085","Dasatinib","SIDM00846",2.031116,2.2990007,5
"18086","ML323","SIDM00047",5.11235,5.3997917,5
"18087","BMS-536924","SIDM00896",2.200056,1.4151751,5
"18088","Camptothecin","SIDM00129",-3.341002,-2.625276,5
"18089","VE821","SIDM00241",3.550375,4.8004174,5
"18090","Talazoparib","SIDM00227",2.0310045,2.9163032,5
"18091","WZ4003","SIDM00550",3.742566,2.568522,5
"18092","Dinaciclib","SIDM00377",-1.906119,-1.3210181,5
"18093","LGK974","SIDM00227",4.12313,4.3360796,5
"18094","LCL161","SIDM00501",4.701196,3.7187471,5
"18095","Erlotinib","SIDM00251",3.272811,2.550617,5
"18096","Vinorelbine","SIDM01174",-0.249297,-3.143992,5
"18097","OTX015","SIDM01174",5.588356,2.8779702,5
"18098","Epirubicin","SIDM00241",-1.169303,1.1063513,5
"18099","Ipatasertib","SIDM00316",2.477761,4.1863375,5
"18100","Alpelisib","SIDM00129",3.586329,3.963949,5
"18101","RVX-208","SIDM01155",5.853217,4.2867174,5
"18102","Paclitaxel","SIDM01174",1.249452,-3.2936075,5
"18103","Niraparib","SIDM00377",3.30235,4.7809515,5
"18104","Alpelisib","SIDM00205",1.799011,2.6986313,5
"18105","Palbociclib","SIDM00251",4.5379455,2.5398054,5
"18106","Tamoxifen","SIDM00501",3.204157,3.3348284,5
"18107","GSK2578215A","SIDM00832",6.241444,4.1758957,5
"18108","Ipatasertib","SIDM00251",4.577876,3.5686994,5
"18109","VX-11e","SIDM00227",2.4037515,2.7366838,5
"18110","AZD5582","SIDM00835",4.2745305,2.421255,5
"18111","Pevonedistat","SIDM01042",-0.941338,2.6116726,5
"18112","ML323","SIDM00241",2.422456,4.9495554,5
"18113","Tamoxifen","SIDM00389",2.393983,2.3932757,5
"18114","WIKI4","SIDM01042",3.506587,4.0052767,5
"18115","NVP-ADW742","SIDM00227",1.937065,3.153594,5
"18116","MK-2206","SIDM00205",1.845901,2.29527,5
"18117","Niraparib","SIDM00047",3.964886,5.6488333,5
"18118","EPZ5676","SIDM01155",6.61627,5.90475,5
"18119","UMI-77","SIDM00251",4.297842,2.2004814,5
"18120","Alpelisib","SIDM00316",2.395587,4.3148603,5
"18121","Pevonedistat","SIDM00896",-2.162182,-1.5719111,5
