"","drug","cell_line","IC50","prediction","fold"
"22271","Leflunomide","SIDM00121",3.730617,3.603555,7
"22272","Cisplatin","SIDM00680",2.95451633333333,3.3232288,7
"22273","PCI-34051","SIDM00923",5.540191,4.1129637,7
"22274","Wnt-C59","SIDM00180",4.3094345,3.522211,7
"22275","Alisertib","SIDM00136",2.0594695,1.3049251,7
"22276","PCI-34051","SIDM00351",4.274969,3.7032497,7
"22277","LY2109761","SIDM00638",4.743163,4.381551,7
"22278","AZ960","SIDM00496",1.81017,2.326406,7
"22279","Fulvestrant","SIDM01120",4.13815866666667,3.501197,7
"22280","Ibrutinib","SIDM00224",6.221596,2.737105,7
"22281","Fulvestrant","SIDM00242",3.510914,3.3388698,7
"22282","NVP-ADW742","SIDM01174",5.089051,3.6602015,7
"22283","Cytarabine","SIDM00201",-1.608812,-1.2490284,7
"22284","AGI-5198","SIDM01259",5.149304,2.7314162,7
"22285","BMS-536924","SIDM01197",0.848725333333333,2.883329,7
"22286","UMI-77","SIDM00530",3.314385,3.2390468,7
"22287","Niraparib","SIDM00679",4.423336,4.192939,7
"22288","Savolitinib","SIDM00539",1.712128,2.7598417,7
"22289","Savolitinib","SIDM00826",2.764665,2.6232212,7
"22290","AZ6102","SIDM00808",2.039688,2.0489378,7
"22291","VE821","SIDM00789",2.690166,2.8070598,7
"22292","OTX015","SIDM00257",1.763429,1.6086798,7
"22293","AZD3759","SIDM00156",3.002813,3.4243383,7
"22294","Leflunomide","SIDM00214",4.602529,4.7819014,7
"22295","Doramapimod","SIDM01042",2.0711785,0.55930203,7
"22296","Sorafenib","SIDM00371",2.121565,3.5185874,7
"22297","OTX015","SIDM00837",1.299903,1.2966009,7
"22298","Niraparib","SIDM00833",5.937356,5.2912455,7
"22299","Afuresertib","SIDM00082",4.827609,3.4481564,7
"22300","I-BET-762","SIDM01042",1.0802685,2.271115,7
"22301","PCI-34051","SIDM00930",5.578049,4.019408,7
"22302","LY2109761","SIDM00381",6.641162,4.972352,7
"22303","AZD4547","SIDM00259",2.44947,2.5981193,7
"22304","VE821","SIDM00289",0.468396,1.6097393,7
"22305","MK-8776","SIDM00316",3.606316,3.2337155,7
"22306","Ruxolitinib","SIDM01229",4.439797,4.6678343,7
"22307","Cediranib","SIDM00549",1.856557,1.2572613,7
"22308","Savolitinib","SIDM00541",3.169115,2.7204278,7
"22309","ABT737","SIDM01197",2.2638,1.4009755,7
"22310","EPZ004777","SIDM00285",4.014378,3.3845348,7
"22311","Alisertib","SIDM00374",1.240976,1.4352953,7
"22312","Cisplatin","SIDM00417",3.01775166666667,3.5609195,7
"22313","Temozolomide","SIDM00967",6.04964,6.368025,7
"22314","Luminespib","SIDM00627",-2.5014175,-1.3003876,7
"22315","AZD6738","SIDM01092",2.7026195,1.2696121,7
"22316","NVP-ADW742","SIDM00197",0.654578,1.4947064,7
"22317","PD0325901","SIDM00520",-0.742879,0.7370352,7
"22318","Bortezomib","SIDM00896",-5.3534415,-5.628995,7
"22319","Alpelisib","SIDM00561",1.669539,2.8502412,7
"22320","Wee1 Inhibitor","SIDM00266",-0.169991,-0.21447203,7
"22321","Entinostat","SIDM00623",4.0335795,2.023579,7
"22322","Alpelisib","SIDM00539",3.643959,3.5464878,7
"22323","Sorafenib","SIDM00826",1.648893,1.8916297,7
"22324","Ipatasertib","SIDM01122",5.392152,4.4061446,7
"22325","AZ960","SIDM00101",3.064779,3.609486,7
"22326","MK-1775","SIDM00438",1.308973,1.4980023,7
"22327","WZ4003","SIDM01259",2.302194,2.6057758,7
"22328","Bortezomib","SIDM00407",-6.8326795,-5.8433533,7
"22329","Savolitinib","SIDM00111",2.730414,3.1694355,7
"22330","Pictilisib","SIDM00003",1.668681,1.2480655,7
"22331","Pevonedistat","SIDM00233",-0.420186,-0.8296191,7
"22332","Sorafenib","SIDM00542",3.0027635,3.1740608,7
"22333","Entospletinib","SIDM00520",4.780577,3.2253387,7
"22334","Venetoclax","SIDM00308",1.358989,-0.22544733,7
"22335","Irinotecan","SIDM00351",-0.11316,1.8401482,7
"22336","Niraparib","SIDM00668",3.540779,3.1723206,7
"22337","Talazoparib","SIDM00584",4.22721,3.179623,7
"22338","Oxaliplatin","SIDM00244",2.6651755,3.2429323,7
"22339","Sapitinib","SIDM00905",3.636755,3.037107,7
"22340","SB505124","SIDM01197",4.08196666666667,3.9516447,7
"22341","Vinblastine","SIDM01198",-5.674873,-4.7450924,7
"22342","PFI3","SIDM00958",4.479395,3.7753863,7
"22343","AT13148","SIDM01120",1.67768,3.7960854,7
"22344","Tamoxifen","SIDM00967",4.2488065,3.5198078,7
"22345","SCH772984","SIDM00487",1.530565,1.4073526,7
"22346","Pictilisib","SIDM00975",1.44509933333333,1.6991118,7
"22347","PD173074","SIDM00269",3.859479,2.796091,7
"22348","Leflunomide","SIDM00364",4.389016,3.3177736,7
"22349","Irinotecan","SIDM00482",0.842464,0.53410923,7
"22350","AZD8186","SIDM00047",1.813175,2.2055292,7
"22351","Dasatinib","SIDM00156",1.503661,2.742837,7
"22352","Olaparib","SIDM00565",4.004218,4.050193,7
"22353","I-BRD9","SIDM00679",4.26101,3.9994411,7
"22354","BIBR-1532","SIDM01007",3.986235,3.8087702,7
"22355","AMG-319","SIDM00114",6.795322,4.9537783,7
"22356","VE-822","SIDM00156",4.684197,3.1353467,7
"22357","Sepantronium bromide","SIDM00527",-6.05049,-4.5437107,7
"22358","Ruxolitinib","SIDM00262",4.438949,5.013748,7
"22359","Savolitinib","SIDM00381",4.32633,3.0618896,7
"22360","Fulvestrant","SIDM00832",5.347901,4.2163568,7
"22361","Fulvestrant","SIDM00584",4.12145666666667,3.6665204,7
"22362","Navitoclax","SIDM00328",3.6866575,1.373213,7
"22363","BIBR-1532","SIDM00180",4.92259,5.0099707,7
"22364","MK-1775","SIDM00969",-0.353102,0.7365971,7
"22365","PD0325901","SIDM00967",-1.052786,-0.4353337,7
"22366","BIBR-1532","SIDM01160",4.552307,5.365805,7
"22367","Vinorelbine","SIDM00202",-3.0777825,-4.2882624,7
"22368","Paclitaxel","SIDM01114",-4.188811,-3.5959852,7
"22369","Afatinib","SIDM00145",1.80751133333333,2.3117418,7
"22370","PRT062607","SIDM00631",5.50578,3.6697562,7
"22371","UMI-77","SIDM00256",1.630429,1.0689535,7
"22372","MK-1775","SIDM00244",-0.437575,-1.31422,7
"22373","Ulixertinib","SIDM00834",0.72231,2.374257,7
"22374","Pictilisib","SIDM01229",1.387737,1.6677594,7
"22375","EPZ004777","SIDM01093",5.373384,5.022252,7
"22376","AZD8186","SIDM00291",4.0831715,2.8247147,7
"22377","AMG-319","SIDM01019",4.353689,4.119379,7
"22378","Cisplatin","SIDM00813",2.01212366666667,2.45563,7
"22379","Epirubicin","SIDM01090",-1.581153,-2.9724941,7
"22380","UMI-77","SIDM00923",2.59328,2.1893878,7
"22381","PRT062607","SIDM01155",4.778233,3.1181107,7
"22382","AGI-5198","SIDM00544",4.033891,3.4413517,7
"22383","PD173074","SIDM00199",3.406838,3.1767602,7
"22384","I-BRD9","SIDM01006",2.786848,3.4361277,7
"22385","Nutlin-3a (-)","SIDM01041",5.4564375,4.4668775,7
"22386","AZD4547","SIDM01161",2.49029766666667,2.233327,7
"22387","BMS-536924","SIDM00817",3.045362,1.3585594,7
"22388","Olaparib","SIDM00381",4.80703966666667,4.0949125,7
"22389","Alisertib","SIDM00180",2.210815,0.7761664,7
"22390","AZD8186","SIDM01251",2.990828,2.0775623,7
"22391","GSK591","SIDM00576",3.051973,1.7120353,7
"22392","GSK591","SIDM00276",5.077697,3.6958902,7
"22393","Sorafenib","SIDM00655",1.927513,1.8776984,7
"22394","I-BRD9","SIDM01047",3.630797,3.201007,7
"22395","Gefitinib","SIDM00233",1.8147355,1.6436818,7
"22396","AZ960","SIDM00900",0.213327,0.60404766,7
"22397","Olaparib","SIDM00487",4.24810333333333,3.108306,7
"22398","Daporinad","SIDM00896",-5.044861,-4.409889,7
"22399","Alisertib","SIDM00406",-2.419595,-0.88590866,7
"22400","5-Fluorouracil","SIDM01245",4.234541,2.3073967,7
"22401","Foretinib","SIDM01146",-0.0168409999999999,0.73984045,7
"22402","WIKI4","SIDM00905",3.406854,2.8863401,7
"22403","Ibrutinib","SIDM00482",2.190715,2.1413774,7
"22404","Fulvestrant","SIDM00042",3.75338033333333,3.9230285,7
"22405","AZD8186","SIDM00758",1.7167755,3.0063043,7
"22406","AZD8186","SIDM00530",1.606352,2.297504,7
"22407","AGI-6780","SIDM00612",3.579691,3.587762,7
"22408","Alpelisib","SIDM00257",3.066379,3.1300855,7
"22409","Vinorelbine","SIDM00540",-4.1796125,-3.8142464,7
"22410","MIM1","SIDM00224",3.549821,3.762147,7
"22411","WZ4003","SIDM00323",4.317712,3.1343927,7
"22412","AGI-5198","SIDM00627",4.740527,4.195394,7
"22413","Dactinomycin","SIDM00835",-1.1166965,-1.1938245,7
"22414","LGK974","SIDM00472",4.4624775,4.7315106,7
"22415","Afuresertib","SIDM01047",3.195604,2.052095,7
"22416","Paclitaxel","SIDM00350",-1.797777,-2.119961,7
"22417","Tamoxifen","SIDM00243",3.4306665,2.0736265,7
"22418","Alisertib","SIDM01205",2.706195,1.6732827,7
"22419","Bortezomib","SIDM00864",-6.152068,-4.7083216,7
"22420","Vorinostat","SIDM00958",-0.0966175,-0.5009272,7
"22421","Oxaliplatin","SIDM00679",5.5576265,3.9664207,7
"22422","Rapamycin","SIDM00632",-3.972171,-3.522673,7
"22423","NVP-ADW742","SIDM00444",1.958109,2.4154665,7
"22424","Savolitinib","SIDM00214",1.78089,2.7169962,7
"22425","Afatinib","SIDM00623",2.49774033333333,3.1563778,7
"22426","Camptothecin","SIDM01251",-4.563239,-4.0373073,7
"22427","AZ960","SIDM00203",2.797345,1.6571623,7
"22428","WZ4003","SIDM00103",4.275401,3.803875,7
"22429","Erlotinib","SIDM00096",2.796532,1.1416876,7
"22430","LY2109761","SIDM00102",4.962373,5.533925,7
"22431","Tamoxifen","SIDM00535",4.383682,3.9952772,7
"22432","BMS-345541","SIDM00930",4.778278,3.087755,7
"22433","Lapatinib","SIDM01248",4.0653115,4.341384,7
"22434","PCI-34051","SIDM00841",4.669506,5.147396,7
"22435","GSK2606414","SIDM00905",3.299329,3.6952934,7
"22436","Sabutoclax","SIDM00561",-3.590562,-2.044936,7
"22437","Navitoclax","SIDM00962",-3.7329025,-2.2669945,7
"22438","Cediranib","SIDM00489",1.665274,1.9931706,7
"22439","MK-2206","SIDM01149",1.680235,1.3769106,7
"22440","Sabutoclax","SIDM00091",-0.065003,-0.5318776,7
"22441","Temozolomide","SIDM00098",6.302487,6.3944836,7
"22442","UMI-77","SIDM00198",1.95737,1.4567485,7
"22443","Obatoclax Mesylate","SIDM00114",2.184091,0.9282749,7
"22444","P22077","SIDM00923",5.708011,4.4306445,7
"22445","GSK2606414","SIDM01092",2.286339,3.5099378,7
"22446","I-BRD9","SIDM00591",3.440358,3.060556,7
"22447","Ipatasertib","SIDM00211",3.554238,2.4774299,7
"22448","Daporinad","SIDM00137",-2.532539,-3.786622,7
"22449","PCI-34051","SIDM00677",3.487065,3.89156,7
"22450","Oxaliplatin","SIDM00584",6.1534215,5.188339,7
"22451","ABT737","SIDM00101",3.511862,3.3372304,7
"22452","Paclitaxel","SIDM00367",-4.257704,-4.0881696,7
"22453","Wee1 Inhibitor","SIDM00565",2.491392,2.4865093,7
"22454","MIM1","SIDM00197",2.6360565,3.3670654,7
"22455","Cisplatin","SIDM00964",2.08983933333333,2.8820426,7
"22456","ML323","SIDM00688",4.931326,2.7240386,7
"22457","Docetaxel","SIDM00973",-4.28900833333333,-4.959843,7
"22458","Gemcitabine","SIDM00885",2.02955633333333,-0.5195293,7
"22459","Fulvestrant","SIDM00535",4.69603133333333,3.5131044,7
"22460","Luminespib","SIDM00289",-3.484442,-0.8842268,7
"22461","EPZ5676","SIDM00596",6.20985,6.401843,7
"22462","Venetoclax","SIDM01093",3.695956,3.5695045,7
"22463","Sorafenib","SIDM00438",1.969278,2.4035256,7
"22464","Leflunomide","SIDM00260",4.622715,5.142739,7
"22465","AZD4547","SIDM00885",2.06042866666667,3.062218,7
"22466","Nutlin-3a (-)","SIDM00638",4.750893,4.040151,7
"22467","Leflunomide","SIDM01259",3.944152,3.6996307,7
"22468","P22077","SIDM00549",2.4216,3.171246,7
"22469","Cediranib","SIDM00120",4.698601,3.137892,7
"22470","Docetaxel","SIDM00416",-4.11863,-5.2552276,7
"22471","AZD7762","SIDM00113",-0.579153666666667,2.785696,7
"22472","Erlotinib","SIDM00970",1.8866805,0.7068188,7
"22473","GSK2606414","SIDM00332",3.272579,4.0412736,7
"22474","MK-2206","SIDM00970",1.3732235,1.0255942,7
"22475","Sabutoclax","SIDM00201",-1.264763,-2.530982,7
"22476","AZ960","SIDM00310",0.959228,2.641089,7
"22477","Afatinib","SIDM01237",3.35752566666667,3.5831513,7
"22478","Cytarabine","SIDM01187",4.884193,2.7691839,7
"22479","Dactolisib","SIDM01233",-2.6683265,-1.6507605,7
"22480","Temozolomide","SIDM00498",6.508902,5.5793104,7
"22481","EPZ004777","SIDM01155",5.637173,4.1872616,7
"22482","AZD7762","SIDM00216",0.485364,0.7836723,7
"22483","Savolitinib","SIDM00969",2.761413,2.4234972,7
"22484","MIRA-1","SIDM00101",7.400659,6.228979,7
"22485","MK-2206","SIDM00174",1.481609,1.6279323,7
"22486","LGK974","SIDM00781",4.3833115,4.5741606,7
"22487","Afatinib","SIDM00576",1.37678033333333,2.048514,7
"22488","AZD4547","SIDM00954",2.12351166666667,2.6240761,7
"22489","Tamoxifen","SIDM00121",2.5762845,2.3899937,7
"22490","RVX-208","SIDM00174",4.665944,3.9396749,7
"22491","Docetaxel","SIDM01007",-4.284907,-5.1556244,7
"22492","OSI-027","SIDM00833",2.3120175,3.2567523,7
"22493","Obatoclax Mesylate","SIDM00216",0.415397,-0.7449095,7
"22494","Alisertib","SIDM01155",1.159587,2.2687933,7
"22495","Oxaliplatin","SIDM00935",4.3224125,3.89192,7
"22496","Olaparib","SIDM00826",3.656329,2.741811,7
"22497","Leflunomide","SIDM00441",4.127427,3.5397735,7
"22498","EPZ5676","SIDM00118",4.93114,5.2142854,7
"22499","Bortezomib","SIDM00490",-4.9058825,-5.057123,7
"22500","Gemcitabine","SIDM00968",-4.138569,-3.4834578,7
"22501","WIKI4","SIDM00577",3.10692,3.263713,7
"22502","Afatinib","SIDM00023",-0.0970933333333333,1.6507534,7
"22503","OTX015","SIDM00394",3.754159,3.6379676,7
"22504","BIBR-1532","SIDM00047",5.036761,4.985554,7
"22505","Dasatinib","SIDM00483",0.048444,1.2767754,7
"22506","VE821","SIDM00917",2.942204,1.8745024,7
"22507","AZD6738","SIDM00302",0.8167,1.2398226,7
"22508","Alpelisib","SIDM00394",5.371225,4.33366,7
"22509","Ruxolitinib","SIDM00889",4.522245,4.0192575,7
"22510","Ipatasertib","SIDM00732",4.605089,3.9060051,7
"22511","NVP-ADW742","SIDM00544",2.047845,2.2286296,7
"22512","GSK2606414","SIDM00197",3.322615,2.9910135,7
"22513","PD0325901","SIDM01122",1.5888505,1.4495174,7
"22514","Erlotinib","SIDM00781",3.705387,2.800755,7
"22515","Epirubicin","SIDM00230",-0.002099,-0.46327516,7
"22516","AZD5582","SIDM01102",1.524877,0.88259035,7
"22517","Vinblastine","SIDM01073",-4.988279,-4.648959,7
"22518","Alpelisib","SIDM00504",4.060029,3.0171247,7
"22519","AT13148","SIDM00277",2.080042,2.1686258,7
"22520","Irinotecan","SIDM00562",2.654938,2.7447462,7
"22521","Wnt-C59","SIDM00875",1.6753055,2.6324217,7
"22522","Vorinostat","SIDM00044",1.737903,1.64499,7
"22523","EPZ004777","SIDM00700",7.842224,5.6977158,7
"22524","AZD6738","SIDM00504",1.5286155,0.65394175,7
"22525","Dactolisib","SIDM00136",-0.918726,-2.4423394,7
"22526","CZC24832","SIDM00203",4.949063,3.6330152,7
"22527","AT13148","SIDM00064",5.209064,4.1857824,7
"22528","Gefitinib","SIDM00291",2.6514115,2.3084543,7
"22529","Gefitinib","SIDM00156",2.10104,2.1488245,7
"22530","Camptothecin","SIDM00289",-4.784565,-3.5262232,7
"22531","Nilotinib","SIDM01114",2.8205715,3.1623664,7
"22532","MK-8776","SIDM00258",4.178691,2.4976707,7
"22533","GDC0810","SIDM00553",4.693632,4.071097,7
"22534","OTX015","SIDM00256",4.532092,1.4612837,7
"22535","Cyclophosphamide","SIDM00196",5.182586,4.6922207,7
"22536","MK-2206","SIDM00308",1.9127895,0.84331316,7
"22537","Alisertib","SIDM00416",-2.0210295,0.19060275,7
"22538","Wnt-C59","SIDM00111",3.399711,3.4501092,7
"22539","Dabrafenib","SIDM00969",2.329314,3.1153278,7
"22540","Afuresertib","SIDM00422",2.760939,2.7254186,7
"22541","Wee1 Inhibitor","SIDM00841",2.455825,1.7192763,7
"22542","Leflunomide","SIDM00489",4.029874,4.634223,7
"22543","LGK974","SIDM00389",2.552277,2.1239467,7
"22544","Ulixertinib","SIDM00539",3.6997495,2.5130243,7
"22545","Camptothecin","SIDM00535",-2.280881,-1.2760109,7
"22546","Paclitaxel","SIDM00487",-0.791494,-2.737186,7
"22547","Navitoclax","SIDM01146",0.0361624999999999,2.4885745,7
"22548","Trametinib","SIDM00388",1.3264055,1.7100937,7
"22549","GSK2606414","SIDM00623",5.395553,3.9748445,7
"22550","VE-822","SIDM00096",1.593585,0.83880997,7
"22551","Niraparib","SIDM00418",5.001732,5.549075,7
"22552","ABT737","SIDM00291",4.077179,2.6191797,7
"22553","OF-1","SIDM00538",2.431155,3.5804176,7
"22554","GDC0810","SIDM00448",5.118648,4.415111,7
"22555","MN-64","SIDM00537",4.869655,4.660744,7
"22556","PCI-34051","SIDM00384",3.833621,2.8141847,7
"22557","Cisplatin","SIDM00410",2.34758866666667,2.9565823,7
"22558","Camptothecin","SIDM00205",-4.569661,-4.088267,7
"22559","Ipatasertib","SIDM00180",2.310674,2.8011794,7
"22560","Paclitaxel","SIDM00970",-1.096511,-3.3984704,7
"22561","AZD7762","SIDM00302",-0.967304,0.6770096,7
"22562","SCH772984","SIDM01175",3.809283,4.3891506,7
"22563","ABT737","SIDM00259",4.152279,0.42225468,7
"22564","Ruxolitinib","SIDM00490",4.902494,4.1295185,7
"22565","AZD6738","SIDM00583",3.6830965,2.5828288,7
"22566","Fulvestrant","SIDM00201",3.73756566666667,3.231323,7
"22567","GSK2578215A","SIDM00251",5.061004,4.0750675,7
"22568","Pevonedistat","SIDM01229",0.9776325,0.18938789,7
"22569","Vinblastine","SIDM00407",-6.2659955,-5.476508,7
"22570","VE-822","SIDM00412",0.48049,-0.58298975,7
"22571","Sorafenib","SIDM00783",2.268448,2.1008663,7
"22572","Linsitinib","SIDM01168",3.411997,2.6841424,7
"22573","Uprosertib","SIDM00381",2.576238,3.6883683,7
"22574","AZ960","SIDM00174",-0.003154,1.5268874,7
"22575","Ulixertinib","SIDM00814",0.0727545,1.6870273,7
"22576","ML323","SIDM01097",3.936144,3.372352,7
"22577","MIM1","SIDM01160",4.7323565,4.3181434,7
"22578","OF-1","SIDM00406",3.120635,1.1169286,7
"22579","Vinblastine","SIDM01206",-4.4627435,-4.3870697,7
"22580","Niraparib","SIDM00320",5.742934,4.832897,7
"22581","AZD3759","SIDM00655",3.155812,2.3734417,7
"22582","Sepantronium bromide","SIDM00324",-3.348241,-3.6856847,7
"22583","RO-3306","SIDM00631",3.594179,4.2709475,7
"22584","MIM1","SIDM00655",2.6498655,3.449349,7
"22585","AT13148","SIDM00551",3.698965,3.5849223,7
"22586","Gefitinib","SIDM00917",1.81617,1.069336,7
"22587","Crizotinib","SIDM00837",0.592654,1.7272778,7
"22588","Bortezomib","SIDM00294",-4.409114,-4.300252,7
"22589","MK-8776","SIDM00668",0.256796,1.5714012,7
"22590","Rapamycin","SIDM00488",-1.336442,-2.3960457,7
"22591","GSK343","SIDM00407",1.815379,1.3838611,7
"22592","AGI-5198","SIDM00896",4.513759,2.6420398,7
"22593","Sepantronium bromide","SIDM00427",-4.7155985,-5.3861675,7
"22594","Ibrutinib","SIDM01179",6.397373,3.9967363,7
"22595","Entinostat","SIDM00534",1.344007,2.0205402,7
"22596","I-BRD9","SIDM00541",6.056723,3.8217356,7
"22597","Epirubicin","SIDM00621",-1.909762,-2.2663798,7
"22598","MIRA-1","SIDM00875",5.0303,4.4058514,7
"22599","Afuresertib","SIDM00621",3.034181,3.6234522,7
"22600","Paclitaxel","SIDM01237",0.808129,-0.370887,7
"22601","Fulvestrant","SIDM00632",2.79731533333333,3.2395716,7
"22602","Sapitinib","SIDM00445",2.011681,2.2763975,7
"22603","Dasatinib","SIDM00538",3.420687,2.4092367,7
"22604","Pevonedistat","SIDM00444",1.845737,0.57844967,7
"22605","Talazoparib","SIDM01133",4.1650905,2.540912,7
"22606","VE-822","SIDM01179",4.034709,3.4553266,7
"22607","Navitoclax","SIDM00042",1.144585,2.0950909,7
"22608","Savolitinib","SIDM00197",2.268836,2.6254988,7
"22609","Dactinomycin","SIDM00099",-1.801819,-0.9379608,7
"22610","EPZ004777","SIDM00596",5.334872,5.3632827,7
"22611","Cisplatin","SIDM00156",2.70413666666667,3.3606825,7
"22612","Afuresertib","SIDM00381",2.133806,3.1519098,7
"22613","AZ960","SIDM00420",1.416406,2.5571978,7
"22614","Alpelisib","SIDM00781",4.935503,4.162821,7
"22615","AGI-5198","SIDM00789",4.624144,3.8310552,7
"22616","Temozolomide","SIDM00968",5.5193665,5.7537565,7
"22617","AZD7762","SIDM00483",-0.868970666666667,2.0611763,7
"22618","Ruxolitinib","SIDM00719",5.482917,5.7743087,7
"22619","Savolitinib","SIDM00948",2.737781,2.192638,7
"22620","BIBR-1532","SIDM00577",3.908225,4.4984574,7
"22621","MK-2206","SIDM00343",2.470171,3.1065006,7
"22622","AZ960","SIDM00094",4.439627,3.596159,7
"22623","Afuresertib","SIDM00364",2.850531,2.1304722,7
"22624","Navitoclax","SIDM00438",3.355294,1.8862143,7
"22625","Cyclophosphamide","SIDM00205",4.08031,4.421111,7
"22626","Paclitaxel","SIDM00197",-3.2287955,-3.8665805,7
"22627","Entinostat","SIDM00264",0.8161925,0.6857773,7
"22628","LGK974","SIDM00406",2.378253,1.8061382,7
"22629","MK-2206","SIDM00579",3.032552,1.4373566,7
"22630","Wnt-C59","SIDM00793",4.3287205,2.7147183,7
"22631","Epirubicin","SIDM00176",-1.246937,0.2112988,7
"22632","MIRA-1","SIDM00606",6.090891,5.79372,7
"22633","MIM1","SIDM00967",5.8751175,4.809988,7
"22634","Dabrafenib","SIDM00120",4.3741765,4.9521914,7
"22635","Buparlisib","SIDM00411",2.257702,2.2417843,7
"22636","Vinblastine","SIDM00833",-1.5596435,-2.2956164,7
"22637","Dinaciclib","SIDM00094",-0.973901,-1.6886106,7
"22638","Nutlin-3a (-)","SIDM00094",5.1649,4.294738,7
"22639","Sepantronium bromide","SIDM00121",-4.0444265,-5.0511646,7
"22640","Sapitinib","SIDM00258",5.148912,3.1875744,7
"22641","MK-2206","SIDM00418",4.0974255,3.8297951,7
"22642","Ulixertinib","SIDM00350",2.99407,1.816755,7
"22643","Dasatinib","SIDM00680",4.764487,1.9149277,7
"22644","Pictilisib","SIDM00264",0.473862333333333,1.0738857,7
"22645","Sorafenib","SIDM00174",2.754235,2.0774953,7
"22646","Sorafenib","SIDM00205",2.255295,1.960211,7
"22647","Ulixertinib","SIDM00679",2.553914,2.4835045,7
"22648","Lapatinib","SIDM00393",-0.631213,1.8876389,7
"22649","P22077","SIDM01006",3.427171,3.5720642,7
"22650","EPZ004777","SIDM00638",4.52904,4.2752733,7
"22651","Crizotinib","SIDM01187",4.067757,3.248036,7
"22652","Dactinomycin","SIDM00954",-3.148491,-2.831163,7
"22653","Dasatinib","SIDM01098",2.290019,1.4555044,7
"22654","VX-11e","SIDM00156",3.99225,3.2481048,7
"22655","BMS-345541","SIDM00094",4.668124,4.0481596,7
"22656","MK-1775","SIDM00320",1.303866,2.5485067,7
"22657","Afuresertib","SIDM00896",1.749867,1.2894769,7
"22658","Linsitinib","SIDM00631",2.904475,3.103405,7
"22659","Dabrafenib","SIDM00371",3.936198,4.2488003,7
"22660","SCH772984","SIDM00362",2.832606,1.9711995,7
"22661","Linsitinib","SIDM00659",4.4167445,3.0858026,7
"22662","Lapatinib","SIDM00535",4.240365,4.3923388,7
"22663","Epirubicin","SIDM00389",-2.89706,-2.7887385,7
"22664","Dactolisib","SIDM00042",-2.867214,-2.135426,7
"22665","Lapatinib","SIDM00114",3.709301,4.5676527,7
"22666","AGI-5198","SIDM00444",5.959395,3.8507447,7
"22667","LCL161","SIDM00517",4.9965965,4.149674,7
"22668","LY2109761","SIDM00553",4.361501,4.327379,7
"22669","BMS-345541","SIDM00424",2.111671,1.9706657,7
"22670","Dactolisib","SIDM00551",-0.660262,-2.3895974,7
"22671","Vinorelbine","SIDM00276",-4.721304,-3.6211731,7
"22672","AGI-6780","SIDM00224",2.808778,3.0162096,7
"22673","GSK343","SIDM00412",2.0115425,1.8505318,7
"22674","AZ960","SIDM00381",2.030513,3.4249358,7
"22675","Cediranib","SIDM00621",2.18354,2.0643568,7
"22676","Oxaliplatin","SIDM00411",5.933387,5.892747,7
"22677","MK-2206","SIDM00196",1.6560915,1.7823479,7
"22678","Afuresertib","SIDM00252",1.974908,3.0271144,7
"22679","LGK974","SIDM01248",3.077109,4.2840548,7
"22680","Gemcitabine","SIDM00833",-1.137946,-1.5429476,7
"22681","VX-11e","SIDM00954",3.0505265,2.5257092,7
"22682","MK-8776","SIDM00374",2.416382,1.5014006,7
"22683","Camptothecin","SIDM00243",-4.068532,-3.0467286,7
"22684","Nutlin-3a (-)","SIDM00393",4.643135,3.7973456,7
"22685","Pictilisib","SIDM00082",2.79758833333333,2.015107,7
"22686","BMS-345541","SIDM00267",3.823383,3.7788007,7
"22687","AZD5363","SIDM00508",1.191388,0.8073923,7
"22688","Bortezomib","SIDM01098",-4.529127,-4.663666,7
"22689","Vinorelbine","SIDM00530",0.914274,-2.2487168,7
"22690","MIM1","SIDM00260",3.145324,4.428871,7
"22691","Entinostat","SIDM00975",0.374137,2.2934096,7
"22692","AZ960","SIDM01198",-0.385766,1.0521376,7
"22693","OTX015","SIDM00968",3.96863,2.9223075,7
"22694","Entinostat","SIDM00864",2.007596,1.0602437,7
"22695","Wee1 Inhibitor","SIDM00416",0.814036,1.1893525,7
"22696","PRT062607","SIDM00835",5.683472,4.725191,7
"22697","GSK1904529A","SIDM00137",3.0975695,3.8037305,7
"22698","Erlotinib","SIDM00550",1.648187,1.2632269,7
"22699","Tamoxifen","SIDM00218",6.232963,5.5689163,7
"22700","AZ6102","SIDM00835",3.349384,3.6091423,7
"22701","Uprosertib","SIDM00688",2.47457,1.8405708,7
"22702","Vorinostat","SIDM00294",0.9515765,0.72619957,7
"22703","Cediranib","SIDM01237",4.626951,3.6076546,7
"22704","PLX-4720","SIDM00623",5.078941,4.302454,7
"22705","AZD8186","SIDM00835",4.8158195,3.1992254,7
"22706","Pictilisib","SIDM00205",1.09940533333333,0.29858378,7
"22707","ABT737","SIDM00242",-0.146781,0.03171891,7
"22708","Cediranib","SIDM00530",1.617924,2.3778033,7
"22709","Lapatinib","SIDM00441",2.604293,2.0375566,7
"22710","EPZ004777","SIDM00377",5.356945,4.616946,7
"22711","Alpelisib","SIDM00487",2.19997,3.212725,7
"22712","Sapitinib","SIDM00193",4.852092,3.7548952,7
"22713","Afatinib","SIDM01161",2.39907266666667,2.2682009,7
"22714","Irinotecan","SIDM00227",4.078618,3.5155878,7
"22715","AMG-319","SIDM00592",4.725195,3.5603247,7
"22716","AZD3759","SIDM00562",2.082412,3.3060427,7
