"","drug","cell_line","IC50","prediction","fold"
"15140","Sepantronium bromide","SIDM00269",-5.809594,0.49990574,4
"15141","BMS-754807","SIDM00541",-1.08796,3.3476112,4
"15142","Sepantronium bromide","SIDM00406",-5.335862,-0.84160715,4
"15143","Wnt-C59","SIDM00482",1.9239745,2.539769,4
"15144","CZC24832","SIDM00688",4.833465,1.56184,4
"15145","Leflunomide","SIDM00136",5.287426,1.4751544,4
"15146","Wnt-C59","SIDM00043",2.9015865,3.3037157,4
"15147","Sepantronium bromide","SIDM00362",-5.2577175,-0.06642237,4
"15148","Ruxolitinib","SIDM00569",3.970455,1.7817681,4
"15149","WEHI-539","SIDM00935",4.875394,0.004843265,4
"15150","Dactinomycin","SIDM00101",-1.1605215,5.187729,4
"15151","Sabutoclax","SIDM01097",-1.274166,-2.051025,4
"15152","Ibrutinib","SIDM00721",6.528955,3.8826737,4
"15153","Leflunomide","SIDM00156",4.074081,2.8771877,4
"15154","AZD7762","SIDM00520",1.12422433333333,3.2623365,4
"15155","WEHI-539","SIDM00538",5.621635,1.4421318,4
"15156","Dactinomycin","SIDM00789",-3.983886,3.273439,4
"15157","Dabrafenib","SIDM00889",3.5838795,2.0873384,4
"15158","WEHI-539","SIDM00264",2.746716,0.17469892,4
"15159","Dabrafenib","SIDM00532",5.4775415,3.0254998,4
"15160","Leflunomide","SIDM00042",5.413349,2.879847,4
"15161","CZC24832","SIDM00543",4.715015,2.9255433,4
"15162","Ibrutinib","SIDM01011",3.854931,2.638092,4
"15163","CZC24832","SIDM00195",4.663987,3.3155766,4
"15164","Dactinomycin","SIDM00064",-3.3111535,4.0140443,4
"15165","Ruxolitinib","SIDM00489",4.2828345,0.4848329,4
"15166","Wnt-C59","SIDM01090",3.223326,3.4892316,4
"15167","Ibrutinib","SIDM00813",2.37443,2.9070163,4
"15168","Leflunomide","SIDM00519",5.501436,2.8341138,4
"15169","Sabutoclax","SIDM00889",-0.243266,-1.936595,4
"15170","Wnt-C59","SIDM00250",2.8421645,3.2702694,4
"15171","WEHI-539","SIDM00951",2.936581,-0.72953016,4
"15172","Wee1 Inhibitor","SIDM00259",1.74698,-0.56792754,4
"15173","Wnt-C59","SIDM00958",2.996674,2.6891243,4
"15174","Wnt-C59","SIDM00679",2.5946195,3.9422183,4
"15175","OTX015","SIDM00417",4.831714,1.8677933,4
"15176","Ruxolitinib","SIDM00121",4.027963,-0.6673827,4
"15177","Ruxolitinib","SIDM00377",4.879272,1.9752467,4
"15178","Ibrutinib","SIDM00188",4.712906,3.9589887,4
"15179","Wee1 Inhibitor","SIDM00096",-0.2854065,-2.2674608,4
"15180","Wnt-C59","SIDM00930",4.3575875,3.902987,4
"15181","AZD7762","SIDM01233",1.41583833333333,3.3224072,4
"15182","Wnt-C59","SIDM00551",2.197624,3.4285607,4
"15183","Ibrutinib","SIDM00577",5.564077,3.454585,4
"15184","Leflunomide","SIDM01011",3.630048,1.3457718,4
"15185","Dabrafenib","SIDM00317",4.4345095,4.7514806,4
"15186","Wee1 Inhibitor","SIDM00103",2.9652065,0.30940795,4
"15187","Dactinomycin","SIDM00102",-1.717546,4.603036,4
"15188","Wnt-C59","SIDM00424",2.3668505,2.7845702,4
"15189","Wnt-C59","SIDM00260",3.276655,4.124185,4
"15190","Dactinomycin","SIDM00121",-4.7039815,2.0281963,4
"15191","Ruxolitinib","SIDM00393",4.745527,0.56573796,4
"15192","Dabrafenib","SIDM00562",4.430464,2.4892168,4
"15193","AZD7762","SIDM00699",1.90696766666667,3.918716,4
"15194","Wee1 Inhibitor","SIDM01102",1.433541,-1.4089062,4
"15195","CZC24832","SIDM00362",3.196307,1.0315995,4
"15196","Ibrutinib","SIDM01041",4.941471,3.4016001,4
"15197","OTX015","SIDM01179",3.14929,2.049094,4
"15198","Wnt-C59","SIDM00121",1.814252,2.5277145,4
"15199","Ibrutinib","SIDM00274",1.631746,3.3494728,4
"15200","Sabutoclax","SIDM01019",-1.342298,-1.8731825,4
"15201","OTX015","SIDM00488",3.230472,1.720217,4
"15202","Dabrafenib","SIDM00003",-3.68064,2.8028321,4
"15203","Dactinomycin","SIDM00813",-5.2255235,1.9873028,4
"15204","Ruxolitinib","SIDM01155",5.5766985,1.9467583,4
"15205","AZD7762","SIDM01064",-0.0492869999999999,3.2788098,4
"15206","CZC24832","SIDM00859",3.402835,1.243588,4
"15207","Sabutoclax","SIDM00256",-1.957569,-1.9624774,4
"15208","AZD7762","SIDM00632",-0.25598,2.1049895,4
"15209","Sabutoclax","SIDM01095",-0.637487,-1.8682046,4
"15210","Wee1 Inhibitor","SIDM00621",2.8172915,0.07542427,4
"15211","Leflunomide","SIDM00176",5.404936,2.6482203,4
"15212","Ruxolitinib","SIDM00389",3.150765,-0.9944896,4
"15213","Wnt-C59","SIDM00388",3.814208,2.9679189,4
"15214","OTX015","SIDM00490",3.222745,1.7383168,4
"15215","Leflunomide","SIDM00211",4.180132,0.5956565,4
"15216","OTX015","SIDM00623",3.516752,2.314447,4
"15217","CZC24832","SIDM00606",5.4186,2.8450136,4
"15218","AZD7762","SIDM00441",-1.82817566666667,1.8439457,4
"15219","Wnt-C59","SIDM00227",4.385515,4.4761925,4
"15220","Leflunomide","SIDM01229",5.035243,2.7970254,4
"15221","CZC24832","SIDM00374",4.069603,2.4751287,4
"15222","Sabutoclax","SIDM00569",-0.131528,-0.6375875,4
"15223","Ruxolitinib","SIDM00042",5.2132465,1.682476,4
"15224","Dabrafenib","SIDM00501",4.3001425,2.9851868,4
"15225","CZC24832","SIDM00389",3.336751,1.4206762,4
"15226","Leflunomide","SIDM00091",5.803614,3.1855073,4
"15227","Sepantronium bromide","SIDM01174",-5.9513265,2.7636685,4
"15228","Wnt-C59","SIDM00569",3.2936575,4.139003,4
"15229","Wnt-C59","SIDM00541",3.410552,3.3859682,4
"15230","Ruxolitinib","SIDM00324",4.2746745,-0.022174671,4
"15231","AZD7762","SIDM00418",0.756965,4.147679,4
"15232","CZC24832","SIDM00627",5.087635,2.2012622,4
"15233","WEHI-539","SIDM00543",4.352352,1.119612,4
"15234","WEHI-539","SIDM00098",4.562685,1.7121105,4
"15235","AZD7762","SIDM00181",0.982,3.283424,4
"15236","Sepantronium bromide","SIDM00289",0.047552,-0.30247253,4
"15237","Ibrutinib","SIDM00099",7.131577,4.8064938,4
"15238","WEHI-539","SIDM00111",4.331561,1.4726925,4
"15239","Sepantronium bromide","SIDM00445",-4.375514,1.3165388,4
"15240","Sepantronium bromide","SIDM01132",-4.926017,1.486803,4
"15241","Wee1 Inhibitor","SIDM00042",1.823414,-0.6253254,4
"15242","Dabrafenib","SIDM00488",4.723793,2.970378,4
"15243","CZC24832","SIDM00350",5.578018,2.7019372,4
"15244","Sabutoclax","SIDM00783",-2.027382,-1.7927122,4
"15245","Sepantronium bromide","SIDM01064",-3.76669,1.3477156,4
"15246","CZC24832","SIDM00371",7.009956,3.6475987,4
"15247","Dactinomycin","SIDM00381",-1.802706,4.837217,4
"15248","WEHI-539","SIDM00259",4.926688,-0.13246992,4
"15249","Dabrafenib","SIDM00974",-3.191418,2.9053943,4
"15250","Wee1 Inhibitor","SIDM01228",0.604581,-0.5082199,4
"15251","OTX015","SIDM00328",2.551176,1.4600525,4
"15252","AZD7762","SIDM00875",-2.71139433333333,2.544362,4
"15253","Wnt-C59","SIDM00417",4.1622195,3.9251022,4
"15254","Wnt-C59","SIDM00951",2.7001695,2.506825,4
"15255","WEHI-539","SIDM00541",5.409332,1.0952907,4
"15256","WEHI-539","SIDM00427",2.872473,-0.5141894,4
"15257","Dabrafenib","SIDM00381",5.6437725,3.2423313,4
"15258","OTX015","SIDM01205",3.004813,0.85053426,4
"15259","Dactinomycin","SIDM00394",-3.269868,4.6465077,4
"15260","Leflunomide","SIDM01041",5.143512,2.7047908,4
"15261","Sepantronium bromide","SIDM00195",-4.123415,1.6858027,4
"15262","Leflunomide","SIDM01042",5.062318,0.9002778,4
"15263","WEHI-539","SIDM00422",-0.659821,0.32819754,4
"15264","Leflunomide","SIDM00491",5.603959,3.2263875,4
"15265","Sepantronium bromide","SIDM00834",2.209383,1.6925821,4
"15266","Wee1 Inhibitor","SIDM00953",0.4623145,-0.4584253,4
"15267","Wnt-C59","SIDM00113",4.333282,5.1213713,4
"15268","AZD7762","SIDM00394",-0.607207333333333,3.6014385,4
"15269","CZC24832","SIDM00935",4.012235,1.2191129,4
"15270","Sepantronium bromide","SIDM00448",-2.9027965,1.372638,4
"15271","Sepantronium bromide","SIDM00113",-0.904289,3.07968,4
"15272","Ruxolitinib","SIDM01228",4.8167095,1.5737612,4
"15273","WEHI-539","SIDM00042",3.630964,0.8135392,4
"15274","Sabutoclax","SIDM01174",0.518625,1.0632551,4
"15275","AZD7762","SIDM00569",-0.603989333333333,3.1629076,4
"15276","WEHI-539","SIDM00362",2.61251,-0.58131284,4
"15277","Wee1 Inhibitor","SIDM00668",-0.224721,-1.6239746,4
"15278","Wnt-C59","SIDM00374",2.1186275,3.0915704,4
"15279","WEHI-539","SIDM01175",4.820245,2.8096457,4
"15280","Dactinomycin","SIDM00420",-2.722267,4.044956,4
"15281","Leflunomide","SIDM00289",4.08876,0.647608,4
"15282","Sabutoclax","SIDM01140",-0.869487,-2.265668,4
"15283","Ruxolitinib","SIDM01179",4.6049345,1.6531401,4
"15284","Dactinomycin","SIDM00964",-5.240416,2.559725,4
"15285","Leflunomide","SIDM00257",4.65112,1.6827133,4
"15286","Sabutoclax","SIDM00320",1.746455,0.8453584,4
"15287","Wee1 Inhibitor","SIDM01206",1.596367,-0.6371232,4
"15288","Dabrafenib","SIDM00267",5.3629955,2.5115175,4
"15289","OTX015","SIDM01174",5.588356,2.8278546,4
"15290","Sepantronium bromide","SIDM00576",-5.427488,-0.6131106,4
"15291","Ibrutinib","SIDM01122",4.792265,3.3217926,4
"15292","Leflunomide","SIDM00488",5.361333,2.8467884,4
"15293","AZD7762","SIDM00145",-1.704152,2.4784288,4
"15294","Dabrafenib","SIDM00553",3.868682,1.5626435,4
"15295","CZC24832","SIDM00489",5.920815,2.2442768,4
"15296","Sabutoclax","SIDM01160",0.888919,-0.13948494,4
"15297","Dactinomycin","SIDM00606",-2.9212265,3.8161635,4
"15298","Wnt-C59","SIDM00174",4.292715,3.8146496,4
"15299","CZC24832","SIDM00259",3.507019,2.635691,4
"15300","AZD7762","SIDM01093",1.288663,3.5587745,4
"15301","Wee1 Inhibitor","SIDM00323",1.2194215,-0.6589995,4
"15302","Dabrafenib","SIDM00923",4.7103885,2.517523,4
"15303","Sepantronium bromide","SIDM00274",-4.2710345,2.1695354,4
"15304","Dactinomycin","SIDM01247",-4.111444,2.5564122,4
"15305","CZC24832","SIDM00326",5.27629,2.56849,4
"15306","Sepantronium bromide","SIDM00104",-3.8288055,2.1621041,4
"15307","Ruxolitinib","SIDM00444",4.8241225,1.4787004,4
"15308","CZC24832","SIDM00789",4.683528,2.5320625,4
"15309","Leflunomide","SIDM00863",4.115445,2.1282532,4
"15310","Wnt-C59","SIDM00954",3.5327955,3.138587,4
"15311","Leflunomide","SIDM00114",5.372907,4.2738442,4
"15312","WEHI-539","SIDM00299",5.157189,1.4160795,4
"15313","WEHI-539","SIDM00527",2.249508,0.25012833,4
"15314","CZC24832","SIDM00541",4.949765,2.343677,4
"15315","Ibrutinib","SIDM00948",4.188728,2.8958611,4
"15316","Dactinomycin","SIDM00483",-2.4785595,4.6559453,4
"15317","Dabrafenib","SIDM00410",2.977943,2.018254,4
"15318","Dabrafenib","SIDM00875",3.995094,2.0561097,4
"15319","Leflunomide","SIDM00483",6.178761,3.358722,4
"15320","AZD7762","SIDM01237",2.04854366666667,4.0867023,4
"15321","Wee1 Inhibitor","SIDM00789",1.362966,-0.91154075,4
"15322","Dabrafenib","SIDM00276",3.501777,2.3209822,4
"15323","Sepantronium bromide","SIDM00410",-4.580397,0.6308887,4
"15324","Sabutoclax","SIDM00264",-0.319155,-0.6966217,4
"15325","AZD7762","SIDM00299",0.103113666666667,3.5373425,4
"15326","Sepantronium bromide","SIDM01073",-5.470495,0.3456601,4
"15327","Sepantronium bromide","SIDM00242",-4.5442155,1.6723647,4
"15328","Ruxolitinib","SIDM00323",4.117756,0.2950638,4
"15329","Wee1 Inhibitor","SIDM00343",4.235209,1.1866021,4
"15330","Wee1 Inhibitor","SIDM00793",2.546693,0.23978187,4
"15331","Dabrafenib","SIDM00225",1.41611,2.9719086,4
"15332","AZD7762","SIDM00127",-1.45431866666667,2.9713476,4
"15333","Leflunomide","SIDM00285",4.263887,1.8863049,4
"15334","Dabrafenib","SIDM00483",5.7048775,3.3548193,4
"15335","Sabutoclax","SIDM00202",-0.960817,-1.338737,4
"15336","Ruxolitinib","SIDM00241",4.0653335,-0.8061616,4
"15337","Wnt-C59","SIDM00292",3.8624255,4.57541,4
"15338","OTX015","SIDM00216",1.563705,1.0771296,4
"15339","Ruxolitinib","SIDM01097",3.678651,-0.17672357,4
"15340","Sabutoclax","SIDM00234",-0.46373,-2.4672494,4
"15341","Wee1 Inhibitor","SIDM00842",0.3322485,-0.5577126,4
"15342","Ruxolitinib","SIDM00375",4.947719,2.0076091,4
"15343","AZD7762","SIDM00488",0.772733,3.2574892,4
"15344","Wnt-C59","SIDM00309",3.7555425,4.132394,4
"15345","AZD7762","SIDM00251",-1.65472666666667,2.8440707,4
"15346","Ibrutinib","SIDM00623",3.877861,3.9645734,4
"15347","Dactinomycin","SIDM00569",-3.54637,4.1555767,4
"15348","Wee1 Inhibitor","SIDM00438",1.610726,0.38353756,4
"15349","Ruxolitinib","SIDM00600",3.7293055,-0.09779001,4
"15350","AZD7762","SIDM00792",1.339867,3.2074144,4
"15351","Ruxolitinib","SIDM00316",4.986844,1.5935893,4
"15352","Ruxolitinib","SIDM00971",5.0514815,3.4936602,4
"15353","OTX015","SIDM00553",-0.376742,0.2760275,4
"15354","Wnt-C59","SIDM00562",2.811264,3.095644,4
"15355","Wee1 Inhibitor","SIDM01197",3.960396,0.5577147,4
"15356","Dabrafenib","SIDM00111",4.438628,3.3230271,4
"15357","Leflunomide","SIDM01251",2.998086,1.5538516,4
"15358","Dactinomycin","SIDM00199",-3.15499,3.8792014,4
"15359","Wnt-C59","SIDM00859",2.8478145,2.481553,4
"15360","Dabrafenib","SIDM00842",4.667278,1.7798913,4
"15361","OTX015","SIDM01114",1.567759,1.5542328,4
"15362","Sabutoclax","SIDM00837",0.502627,-1.9419212,4
"15363","OTX015","SIDM00537",2.887158,1.1801846,4
"15364","Sepantronium bromide","SIDM00948",-5.0173185,1.0669463,4
"15365","Dactinomycin","SIDM00621",-3.0043045,3.5729198,4
"15366","CZC24832","SIDM00498",5.259788,3.0868018,4
"15367","Wnt-C59","SIDM00496",3.247466,3.9465187,4
"15368","Leflunomide","SIDM00371",4.63668,3.0548291,4
"15369","Ibrutinib","SIDM00262",5.743322,3.3546207,4
"15370","Sabutoclax","SIDM00422",-0.452073,-1.3145487,4
"15371","Leflunomide","SIDM01237",6.309448,3.2996686,4
"15372","Dactinomycin","SIDM00561",-4.067456,2.2292705,4
"15373","Sabutoclax","SIDM00971",2.01878,2.6342888,4
"15374","Sepantronium bromide","SIDM00277",-4.708616,-1.3147845,4
"15375","Sepantronium bromide","SIDM00285",-5.0578455,0.9463546,4
"15376","Ibrutinib","SIDM00317",7.860119,4.900631,4
"15377","CZC24832","SIDM00971",6.097973,3.8307433,4
"15378","Wee1 Inhibitor","SIDM00393",1.551081,-1.3575151,4
"15379","Ibrutinib","SIDM00199",6.208955,3.5621867,4
"15380","AZD7762","SIDM00343",0.561438666666667,3.6304927,4
"15381","WEHI-539","SIDM01092",2.224013,0.36491328,4
"15382","CZC24832","SIDM00332",7.34638,3.598895,4
"15383","AZD7762","SIDM00958",-2.15977366666667,2.4255934,4
"15384","Wnt-C59","SIDM00289",2.7476505,2.1257277,4
"15385","Dactinomycin","SIDM00292",-0.737033,4.9059253,4
"15386","Ruxolitinib","SIDM00412",3.9621035,-0.98686546,4
"15387","OTX015","SIDM00599",0.736501,1.0253761,4
"15388","Sepantronium bromide","SIDM00550",-3.753747,1.9947388,4
"15389","Wnt-C59","SIDM00196",3.5064105,3.1386986,4
"15390","WEHI-539","SIDM00082",5.408489,1.2640438,4
"15391","WEHI-539","SIDM00808",3.773133,-0.05110854,4
"15392","Wee1 Inhibitor","SIDM00498",1.7793655,-0.3089392,4
"15393","Wee1 Inhibitor","SIDM00121",0.528462,-1.417098,4
"15394","Ruxolitinib","SIDM00631",5.5560975,1.3484759,4
"15395","OTX015","SIDM00211",1.027406,0.1062247,4
"15396","AZD7762","SIDM00294",0.128569333333333,3.3477936,4
"15397","CZC24832","SIDM00077",5.50953,2.7531223,4
"15398","Sabutoclax","SIDM00287",-2.625523,-3.2215447,4
"15399","Sabutoclax","SIDM00832",2.190274,-0.23727453,4
"15400","Ruxolitinib","SIDM00935",4.4852555,-0.1887746,4
"15401","CZC24832","SIDM01205",3.8859,2.2952352,4
"15402","Ibrutinib","SIDM00612",7.348631,3.9803867,4
"15403","Sepantronium bromide","SIDM00102",-1.4201495,2.3647456,4
"15404","Leflunomide","SIDM00362",3.135898,0.6638815,4
"15405","Sepantronium bromide","SIDM00969",-3.1224185,1.0458086,4
"15406","Wee1 Inhibitor","SIDM00182",2.520083,0.06950159,4
"15407","Leflunomide","SIDM00970",5.11896,1.7542005,4
"15408","Ruxolitinib","SIDM00445",4.387087,0.21989296,4
"15409","OTX015","SIDM00214",1.267493,1.4534128,4
"15410","Ruxolitinib","SIDM00632",4.308233,-0.25722694,4
"15411","Ruxolitinib","SIDM00308",3.761617,-0.6356183,4
"15412","Dactinomycin","SIDM00176",-3.0759985,3.7688107,4
"15413","CZC24832","SIDM00311",5.172197,3.4599128,4
"15414","Wee1 Inhibitor","SIDM00244",2.5257155,-1.5753946,4
"15415","Wnt-C59","SIDM00393",3.729821,3.7453325,4
"15416","Ruxolitinib","SIDM00970",3.587916,0.8165167,4
"15417","Ruxolitinib","SIDM00317",4.9768835,3.7569356,4
"15418","Sepantronium bromide","SIDM00923",-4.2114955,1.6155646,4
"15419","Sepantronium bromide","SIDM00600",-5.130132,0.58067834,4
"15420","WEHI-539","SIDM01042",3.871147,0.68838006,4
"15421","OTX015","SIDM00264",1.3969,1.9300561,4
"15422","OTX015","SIDM00182",2.884164,1.978332,4
"15423","Ibrutinib","SIDM00472",5.831173,3.8041842,4
"15424","Wnt-C59","SIDM00346",2.6438935,2.5188632,4
"15425","Ibrutinib","SIDM01245",2.491323,2.5858207,4
"15426","Leflunomide","SIDM00542",5.210626,3.1699042,4
"15427","WEHI-539","SIDM00535",6.58806,1.1568215,4
"15428","CZC24832","SIDM00182",5.645265,3.3365495,4
"15429","Dactinomycin","SIDM01197",-1.7858885,3.979144,4
"15430","Ibrutinib","SIDM00276",3.91211,3.0138588,4
"15431","Ibrutinib","SIDM01047",2.900044,2.5990715,4
"15432","WEHI-539","SIDM00444",5.304843,1.3875124,4
"15433","Leflunomide","SIDM00826",4.225037,1.5292711,4
"15434","Dactinomycin","SIDM00537",-4.770478,3.0087333,4
"15435","CZC24832","SIDM00488",4.918116,3.0617085,4
"15436","Ibrutinib","SIDM01175",6.94482,4.4114265,4
"15437","Ibrutinib","SIDM00846",5.051825,3.2806592,4
"15438","CZC24832","SIDM01233",6.361846,3.2644463,4
"15439","Wnt-C59","SIDM00316",4.563813,4.31819,4
"15440","Ibrutinib","SIDM00530",2.54022,3.2115884,4
"15441","Wee1 Inhibitor","SIDM00127",2.427401,-0.5359189,4
"15442","WEHI-539","SIDM00182",4.24799,1.8612924,4
"15443","Dactinomycin","SIDM01093",-3.111308,4.893495,4
"15444","Wnt-C59","SIDM00317",4.403588,5.2929673,4
"15445","Wee1 Inhibitor","SIDM00600",0.9168735,-1.4015768,4
"15446","Ibrutinib","SIDM00205",5.054302,2.7501025,4
"15447","AZD7762","SIDM00834",1.27421866666667,3.0419614,4
"15448","WEHI-539","SIDM00501",5.340623,1.1632574,4
"15449","Sepantronium bromide","SIDM00422",-3.8248315,0.6560207,4
"15450","AZD7762","SIDM01146",0.301084333333333,2.9426548,4
"15451","CZC24832","SIDM00416",4.334948,1.9777718,4
"15452","WEHI-539","SIDM00627",4.25685,0.9410698,4
"15453","Wnt-C59","SIDM00379",3.195486,4.0522275,4
"15454","WEHI-539","SIDM00195",3.115887,0.6887353,4
"15455","Dabrafenib","SIDM00259",4.3166365,2.2397947,4
"15456","Sabutoclax","SIDM01183",0.094942,0.4289303,4
"15457","Leflunomide","SIDM00043",4.371072,1.567009,4
"15458","Wee1 Inhibitor","SIDM00808",1.47644,-1.2754483,4
"15459","Dabrafenib","SIDM00863",4.2861345,2.3309176,4
"15460","Sabutoclax","SIDM00535",-0.741363,-0.44836545,4
"15461","Ruxolitinib","SIDM00592",4.3028785,0.2513548,4
"15462","WEHI-539","SIDM00218",6.356314,3.3572297,4
"15463","Dactinomycin","SIDM00976",-3.416604,3.8869286,4
"15464","Dactinomycin","SIDM01168",-2.037575,4.787288,4
"15465","Sabutoclax","SIDM00793",-2.216753,-0.055095837,4
"15466","Sabutoclax","SIDM00099",-0.090614,1.2918935,4
"15467","OTX015","SIDM00064",1.874329,1.8148882,4
"15468","Dactinomycin","SIDM00244",-5.739062,2.490041,4
"15469","Ibrutinib","SIDM01007",3.887643,2.5902834,4
"15470","Ibrutinib","SIDM00538",4.276281,3.5928352,4
"15471","Dactinomycin","SIDM00842",-3.5873625,3.0719876,4
"15472","OTX015","SIDM00923",1.777413,1.3113561,4
"15473","WEHI-539","SIDM01160",2.521993,1.3015251,4
"15474","Ruxolitinib","SIDM01047",3.419926,-0.60182136,4
"15475","Wee1 Inhibitor","SIDM00285",0.81506,-0.27118725,4
"15476","Wnt-C59","SIDM00427",1.769413,3.0632849,4
"15477","Dactinomycin","SIDM00859",-5.584391,1.5158832,4
"15478","OTX015","SIDM00813",1.149895,0.77075434,4
"15479","CZC24832","SIDM00483",6.309011,3.7049537,4
"15480","Ruxolitinib","SIDM00699",4.2192965,1.5349064,4
"15481","OTX015","SIDM01047",-0.465571,0.40858203,4
"15482","Wee1 Inhibitor","SIDM00203",2.2617955,-0.9315275,4
"15483","Ibrutinib","SIDM01168",6.958327,4.073328,4
"15484","CZC24832","SIDM00094",6.063262,4.100677,4
"15485","WEHI-539","SIDM00225",5.140842,0.8255922,4
"15486","Ibrutinib","SIDM00592",2.396832,2.557276,4
"15487","Ruxolitinib","SIDM00973",4.495543,1.3043983,4
"15488","CZC24832","SIDM00086",5.616941,3.3665302,4
"15489","Ruxolitinib","SIDM00520",5.319065,2.7343936,4
"15490","AZD7762","SIDM00351",-0.209931333333333,2.694396,4
"15491","Ibrutinib","SIDM01251",3.605396,2.5751677,4
"15492","Dactinomycin","SIDM00227",-3.620988,4.434304,4
"15493","Dabrafenib","SIDM00375",5.3915275,2.7360942,4
"15494","Ibrutinib","SIDM00113",2.100291,4.420866,4
"15495","Sepantronium bromide","SIDM00316",-3.4910085,1.9232314,4
"15496","Sepantronium bromide","SIDM00659",-5.911703,2.0120642,4
"15497","Sabutoclax","SIDM00332",-1.448939,0.82875,4
"15498","Ruxolitinib","SIDM00101",5.445123,3.339798,4
"15499","Wnt-C59","SIDM00732",3.6252315,4.2984457,4
"15500","Wee1 Inhibitor","SIDM00935",1.348365,-1.9342191,4
"15501","Ibrutinib","SIDM00393",-2.844294,2.601838,4
"15502","Dabrafenib","SIDM00056",-2.557652,2.3683307,4
"15503","Sepantronium bromide","SIDM00388",-5.233653,0.5850678,4
"15504","Sepantronium bromide","SIDM00565",-5.0291225,1.9575727,4
"15505","Wnt-C59","SIDM00896",1.943423,2.276931,4
"15506","Sabutoclax","SIDM00900",-2.118628,-2.3996997,4
"15507","Sepantronium bromide","SIDM00606",-3.21365,1.8910747,4
"15508","Ibrutinib","SIDM00951",0.493546,2.2314067,4
"15509","WEHI-539","SIDM00813",2.442707,-0.36254054,4
"15510","Wee1 Inhibitor","SIDM00968",2.608955,-0.14749391,4
"15511","Sepantronium bromide","SIDM01102",-5.664353,0.08491422,4
"15512","Ibrutinib","SIDM00416",3.138054,2.7865338,4
"15513","AZD7762","SIDM00317",0.971051333333333,4.386242,4
"15514","Dabrafenib","SIDM00252",4.926892,3.0169802,4
"15515","Sabutoclax","SIDM00417",0.195525,-1.0018322,4
"15516","Ibrutinib","SIDM00230",3.079494,2.7669241,4
"15517","Dactinomycin","SIDM00417",-2.3836545,3.8735728,4
"15518","AZD7762","SIDM00967",0.142300666666667,3.0815556,4
"15519","Sepantronium bromide","SIDM00216",-3.4552175,0.91634643,4
"15520","AZD7762","SIDM00487",-0.835893333333333,2.5732038,4
"15521","WEHI-539","SIDM00969",3.123504,0.3461974,4
"15522","OTX015","SIDM01206",2.517163,1.4682908,4
"15523","Ruxolitinib","SIDM00808",3.0884305,-0.32100272,4
"15524","Sepantronium bromide","SIDM00688",-5.8278095,0.05569091,4
"15525","Wnt-C59","SIDM00627",3.597241,3.2876434,4
"15526","WEHI-539","SIDM00841",4.284998,1.1419351,4
"15527","AZD7762","SIDM00277",-5.66525133333333,1.5506787,4
"15528","Leflunomide","SIDM00445",5.17266,1.6086011,4
"15529","Ibrutinib","SIDM00174",5.250239,3.0940053,4
"15530","WEHI-539","SIDM01095",3.640152,0.36871028,4
"15531","Dactinomycin","SIDM00042",-4.639948,4.0532064,4
"15532","Sabutoclax","SIDM00600",-2.217699,-2.7369106,4
"15533","AZD7762","SIDM01163",0.953924,4.308791,4
"15534","AZD7762","SIDM00541",0.896171333333333,2.6948676,4
"15535","Leflunomide","SIDM00343",4.948511,3.5254269,4
"15536","Sepantronium bromide","SIDM00205",-5.7307815,0.513203,4
"15537","Wnt-C59","SIDM00808",2.847344,2.8057184,4
"15538","Wee1 Inhibitor","SIDM00216",2.698211,-1.0450387,4
"15539","Wee1 Inhibitor","SIDM00948",1.20204,-0.27595446,4
"15540","Ibrutinib","SIDM00832",5.965032,3.8082306,4
"15541","Ruxolitinib","SIDM00260",4.672186,1.8857915,4
"15542","Sabutoclax","SIDM00114",1.644379,1.331034,4
"15543","Dactinomycin","SIDM00293",-2.141721,3.5900364,4
"15544","Dabrafenib","SIDM00520",4.1233665,3.4727168,4
"15545","Sabutoclax","SIDM00438",-0.004085,0.33710107,4
"15546","WEHI-539","SIDM00923",4.700678,0.9201322,4
"15547","WEHI-539","SIDM00406",2.500347,-1.3605261,4
"15548","Dabrafenib","SIDM01198",2.894603,2.06009,4
"15549","Dactinomycin","SIDM00250",-3.127087,3.1007037,4
"15550","Sabutoclax","SIDM00227",1.040477,-0.48067346,4
"15551","Sabutoclax","SIDM00540",0.339554,-2.316336,4
"15552","Sepantronium bromide","SIDM00262",-4.6056925,2.09732,4
"15553","Sepantronium bromide","SIDM01047",-5.8011925,-0.1804806,4
"15554","AZD7762","SIDM01073",-1.05184433333333,2.5865228,4
"15555","Sepantronium bromide","SIDM00974",-4.182656,1.2509651,4
"15556","Sabutoclax","SIDM00968",-0.469825,-1.0867386,4
"15557","Ruxolitinib","SIDM00441",3.502371,-1.6619074,4
"15558","Wnt-C59","SIDM00190",5.035171,4.5128937,4
"15559","Dactinomycin","SIDM00077",-3.6963505,3.665885,4
"15560","Sabutoclax","SIDM00528",0.129006,-0.3784048,4
"15561","Wee1 Inhibitor","SIDM00577",1.3265895,0.14707674,4
"15562","Sepantronium bromide","SIDM00680",-3.042015,1.5397265,4
"15563","Leflunomide","SIDM00923",4.919081,2.4626765,4
"15564","Wee1 Inhibitor","SIDM00496",0.6754345,-0.6013966,4
"15565","Wnt-C59","SIDM00188",4.382211,4.39496,4
"15566","AZD7762","SIDM00224",0.987084333333333,2.7893815,4
"15567","OTX015","SIDM00889",4.786438,1.3795733,4
