"","drug","cell_line","IC50","prediction","fold"
"22960","XAV939","SIDM00394",3.700135,3.4081862,7
"22961","Afatinib","SIDM00394",2.57295833333333,1.812156,7
"22962","Afatinib","SIDM00328",-0.413455333333333,0.83634573,7
"22963","Ruxolitinib","SIDM00182",4.715104,4.504349,7
"22964","LCL161","SIDM01047",3.511847,2.6277497,7
"22965","MK-8776","SIDM00789",3.621051,3.723222,7
"22966","Taselisib","SIDM00541",-0.160345,1.5878019,7
"22967","SCH772984","SIDM00482",2.62643,2.8977473,7
"22968","Luminespib","SIDM00953",-0.5783,-2.93841,7
"22969","Cyclophosphamide","SIDM00082",4.068771,5.686287,7
"22970","Palbociclib","SIDM00285",0.8061605,1.9711225,7
"22971","Sepantronium bromide","SIDM00320",-3.888345,-4.294329,7
"22972","Wnt-C59","SIDM00182",3.03245,3.2987626,7
"22973","Gemcitabine","SIDM00102",-1.40263133333333,2.7884028,7
"22974","MN-64","SIDM00541",5.42244,4.5893226,7
"22975","WEHI-539","SIDM01047",2.54061,2.5144866,7
"22976","Crizotinib","SIDM00082",3.6912865,2.6726573,7
"22977","GDC0810","SIDM01122",4.562704,4.8670564,7
"22978","BMS-754807","SIDM00834",1.975165,2.339614,7
"22979","PFI3","SIDM00789",5.500068,5.529737,7
"22980","Alisertib","SIDM00285",-1.9186715,-0.5727283,7
"22981","MIM1","SIDM00929",3.4975985,3.5870261,7
"22982","Rapamycin","SIDM00732",-0.5772525,-2.5386074,7
"22983","EPZ004777","SIDM00623",4.287126,3.935867,7
"22984","Crizotinib","SIDM00482",1.4561315,2.074896,7
"22985","VE821","SIDM01146",3.193679,4.5010076,7
"22986","Ibrutinib","SIDM00834",5.813591,4.0048966,7
"22987","Dactinomycin","SIDM00833",-2.381271,2.949221,7
"22988","Gemcitabine","SIDM00082",0.375903666666667,2.9374392,7
"22989","Tamoxifen","SIDM00789",3.5848775,3.7881603,7
"22990","Vinorelbine","SIDM01205",-5.117987,-2.9595265,7
"22991","5-Fluorouracil","SIDM00182",6.1963695,3.616989,7
"22992","Oxaliplatin","SIDM00102",5.9106645,4.480618,7
"22993","Alpelisib","SIDM00406",1.885507,2.2287204,7
"22994","Vinblastine","SIDM00498",-4.3511405,2.4024236,7
"22995","Obatoclax Mesylate","SIDM00285",1.514939,1.0002184,7
"22996","MK-2206","SIDM00732",2.7270445,3.1201022,7
"22997","Foretinib","SIDM01122",0.8597075,0.68195206,7
"22998","MK-1775","SIDM00833",0.338265,1.0610946,7
"22999","GSK2578215A","SIDM00688",4.76666,3.528456,7
"23000","RVX-208","SIDM00623",5.784884,3.7631972,7
"23001","LY2109761","SIDM00285",4.799936,4.5101924,7
"23002","Bortezomib","SIDM00834",-4.487714,-1.7845271,7
"23003","AZ960","SIDM00953",1.898215,1.457289,7
"23004","VE821","SIDM00102",5.047904,5.3591356,7
"23005","Gefitinib","SIDM00688",1.9141975,2.0334692,7
"23006","BMS-345541","SIDM01146",1.5160715,2.9973304,7
"23007","ML323","SIDM00732",4.958601,4.390472,7
"23008","Dinaciclib","SIDM00406",-4.003923,-3.7444923,7
"23009","Vinblastine","SIDM00082",-4.8986475,3.4877937,7
"23010","Dabrafenib","SIDM00406",1.9058745,2.9000943,7
"23011","AMG-319","SIDM00482",3.94534,3.5828478,7
"23012","XAV939","SIDM01146",4.088289,3.9507768,7
"23013","AZ6102","SIDM00841",3.163473,4.5065565,7
"23014","OTX015","SIDM00841",3.056384,2.9908295,7
"23015","Tamoxifen","SIDM00576",3.2783775,2.8366437,7
"23016","Temozolomide","SIDM01097",5.754828,5.16771,7
"23017","Navitoclax","SIDM00576",-3.754763,-1.5370696,7
"23018","Vinblastine","SIDM01047",-4.8730385,1.3455245,7
"23019","Sorafenib","SIDM00285",1.575171,2.5587337,7
"23020","Irinotecan","SIDM00082",3.248884,3.353639,7
"23021","Trametinib","SIDM01122",1.135301,-0.065726236,7
"23022","ABT737","SIDM00498",3.4877,0.6727331,7
"23023","PD173074","SIDM00970",3.2000165,2.2295594,7
"23024","BIBR-1532","SIDM00482",4.177602,3.191917,7
"23025","GSK1904529A","SIDM00023",3.388161,3.558175,7
"23026","BIBR-1532","SIDM01097",4.91563,3.576359,7
"23027","Cytarabine","SIDM00490",1.583243,2.1944447,7
"23028","Ruxolitinib","SIDM00023",5.012638,4.4334116,7
"23029","PD173074","SIDM00102",4.0681495,3.20774,7
"23030","AZD5582","SIDM00490",4.11752,2.420614,7
"23031","AZD7762","SIDM00328",1.55034066666667,-1.2169583,7
"23032","NVP-ADW742","SIDM00328",3.262805,2.8372262,7
"23033","Dactinomycin","SIDM00285",-3.28973,1.891284,7
"23034","Savolitinib","SIDM00285",1.742401,2.1928217,7
"23035","OSI-027","SIDM00583",4.187684,3.3845448,7
"23036","AZD6738","SIDM01122",2.0029465,1.2171574,7
"23037","GSK1904529A","SIDM00285",4.834587,3.312402,7
"23038","MK-2206","SIDM00324",2.00929,2.1338592,7
"23039","UMI-77","SIDM00841",3.115856,3.8937707,7
"23040","Ruxolitinib","SIDM00688",2.350192,3.6098166,7
"23041","AZ960","SIDM00320",1.685057,1.9415362,7
"23042","Uprosertib","SIDM00023",5.219778,1.9031951,7
"23043","Venetoclax","SIDM00324",-0.640557,0.3098037,7
"23044","AZD5363","SIDM00320",5.54798,3.2570348,7
"23045","CZC24832","SIDM00929",3.730166,5.495768,7
"23046","LY2109761","SIDM00082",4.417486,5.80495,7
"23047","Sorafenib","SIDM00789",2.398746,2.808923,7
"23048","SCH772984","SIDM00394",5.248748,2.5437253,7
"23049","AT13148","SIDM00789",1.81436,3.504789,7
"23050","Osimertinib","SIDM01047",1.211154,0.7527963,7
"23051","Venetoclax","SIDM00929",4.28868,2.850808,7
"23052","Irinotecan","SIDM00833",3.93931,2.9370852,7
"23053","Afuresertib","SIDM00182",2.992501,2.192814,7
"23054","Dactinomycin","SIDM00583",-2.9361795,2.5816042,7
"23055","Navitoclax","SIDM00953",-0.934039,-0.14133123,7
"23056","PD0325901","SIDM00324",-0.0742984999999999,-0.009282842,7
"23057","Sorafenib","SIDM01205",2.7394455,2.303723,7
"23058","Trametinib","SIDM00394",2.805067,-0.505988,7
"23059","GSK2578215A","SIDM00406",3.741424,3.451247,7
"23060","Osimertinib","SIDM00583",3.5711,2.1224656,7
"23061","Rapamycin","SIDM00182",-1.2955915,-2.3078215,7
"23062","IWP-2","SIDM00732",3.548769,2.7948868,7
"23063","Temozolomide","SIDM00082",6.945971,6.551224,7
"23064","Afatinib","SIDM00970",-2.033753,0.99701065,7
"23065","Trametinib","SIDM00833",-2.0840975,-0.9811942,7
"23066","AZD5363","SIDM00285",3.7922,3.3234727,7
"23067","Cediranib","SIDM01146",2.215147,1.0552422,7
"23068","Dactinomycin","SIDM00688",-5.2539645,0.5122825,7
"23069","Ipatasertib","SIDM00929",5.001491,3.7315774,7
"23070","MK-2206","SIDM01097",1.5161105,2.5849729,7
"23071","P22077","SIDM01097",4.981104,3.1283598,7
"23072","Nutlin-3a (-)","SIDM00498",5.4110655,4.0294514,7
"23073","MK-8776","SIDM00182",3.222283,3.1421869,7
"23074","Sepantronium bromide","SIDM00833",-3.5849005,-3.3686569,7
"23075","AZD7762","SIDM01047",-1.869881,-2.275083,7
"23076","Trametinib","SIDM01047",-2.6385175,-2.4406254,7
"23077","GSK2606414","SIDM00929",3.449494,3.3657658,7
"23078","GSK2606414","SIDM00541",2.487223,3.8535342,7
"23079","Cediranib","SIDM00833",2.580191,2.125437,7
"23080","MK-8776","SIDM00285",2.33754,2.951356,7
"23081","Cytarabine","SIDM00102",1.2574245,1.633892,7
"23082","AZD8186","SIDM01205",1.9931035,2.879402,7
"23083","CZC24832","SIDM00953",4.41415,4.2409396,7
"23084","Olaparib","SIDM00623",3.32417666666667,2.969231,7
"23085","AMG-319","SIDM00732",5.718245,4.1295557,7
"23086","AGI-5198","SIDM00576",3.894862,0.63974106,7
"23087","Wee1 Inhibitor","SIDM00102",3.8386355,2.2470543,7
"23088","AZD5582","SIDM01122",2.58571,1.5636356,7
"23089","ML323","SIDM00406",3.576594,3.2904177,7
"23090","Taselisib","SIDM00394",3.668358,2.680332,7
"23091","Wnt-C59","SIDM00490",3.661592,4.1173806,7
"23092","PRT062607","SIDM01047",2.829409,1.6152313,7
"23093","BMS-345541","SIDM00929",3.9876755,3.801404,7
"23094","Sabutoclax","SIDM00102",-1.446562,0.085449874,7
"23095","AZ6102","SIDM00482",1.766854,3.0557892,7
"23096","AZD3759","SIDM00970",1.276144,1.7730448,7
"23097","Lapatinib","SIDM00324",3.5467775,2.0543253,7
"23098","Sorafenib","SIDM00320",2.42276,3.013741,7
"23099","Oxaliplatin","SIDM00576",-0.495135,0.804566,7
"23100","OF-1","SIDM00732",3.781456,4.9309516,7
"23101","AZ6102","SIDM00789",1.764465,3.7450082,7
"23102","Talazoparib","SIDM00841",1.488099,3.2039487,7
"23103","Camptothecin","SIDM00833",-0.931293,-1.4803607,7
"23104","AZD5582","SIDM00023",4.7099645,2.0849483,7
"23105","I-BET-762","SIDM01146",2.697582,3.3734076,7
"23106","Oxaliplatin","SIDM00182",6.6342535,4.031054,7
"23107","Entospletinib","SIDM01097",2.835772,3.7609682,7
"23108","MK-1775","SIDM00394",0.668344,0.55756867,7
"23109","Tamoxifen","SIDM00328",3.745636,3.647992,7
"23110","Sabutoclax","SIDM00498",-1.335137,-0.49445647,7
"23111","MK-1775","SIDM00732",1.129076,0.03495439,7
"23112","Leflunomide","SIDM01097",4.276511,3.9490228,7
"23113","Olaparib","SIDM00929",4.084708,3.963034,7
"23114","Buparlisib","SIDM00394",1.007914,1.546155,7
"23115","MN-64","SIDM00482",4.244209,4.059338,7
"23116","I-BET-762","SIDM00082",5.175945,3.8600297,7
"23117","IWP-2","SIDM00583",3.440075,3.670056,7
"23118","SCH772984","SIDM00841",0.279286,1.2326903,7
"23119","Obatoclax Mesylate","SIDM00834",1.139382,1.3019612,7
"23120","PD0325901","SIDM01047",-2.362623,-1.878813,7
"23121","IWP-2","SIDM01122",3.217589,2.7806847,7
"23122","Uprosertib","SIDM00394",4.550171,3.063319,7
"23123","Entospletinib","SIDM00541",2.028895,4.494728,7
"23124","Afuresertib","SIDM00789",1.810862,2.3930712,7
"23125","Trametinib","SIDM00285",2.728243,0.5368928,7
"23126","AZ6102","SIDM00583",2.919929,4.592057,7
"23127","AZD5582","SIDM01146",3.2368485,1.3000548,7
"23128","Ruxolitinib","SIDM00732",4.835223,4.8495617,7
"23129","Lapatinib","SIDM00498",4.767851,2.0231926,7
"23130","MN-64","SIDM00953",3.357771,4.128264,7
"23131","Pictilisib","SIDM00394",1.05143,3.0753248,7
"23132","Dactolisib","SIDM00406",-5.1443205,-1.6675553,7
"23133","Alisertib","SIDM00394",2.424297,1.9850502,7
"23134","Dactolisib","SIDM00182",-0.1725995,-1.55112,7
"23135","5-Fluorouracil","SIDM00833",3.9711005,4.369077,7
"23136","EPZ5676","SIDM00841",7.068305,5.2864165,7
"23137","MK-8776","SIDM00970",2.931491,3.4862258,7
"23138","XAV939","SIDM00583",4.613081,3.9029431,7
"23139","EPZ5676","SIDM00394",5.89471,4.766614,7
"23140","GSK343","SIDM00182",3.7607085,2.8065727,7
"23141","5-Fluorouracil","SIDM00406",2.0191705,2.651212,7
"23142","AZD7762","SIDM00498",-1.502953,-1.1656191,7
"23143","Dactinomycin","SIDM00541",-3.64453,2.2724032,7
"23144","Navitoclax","SIDM01097",2.070954,0.8681734,7
"23145","Vinorelbine","SIDM00833",-1.370527,-1.4431927,7
"23146","Cisplatin","SIDM00394",1.61331433333333,2.0146554,7
"23147","Savolitinib","SIDM01122",2.39782,2.5808947,7
"23148","Sepantronium bromide","SIDM00953",-6.004281,-4.663349,7
"23149","Savolitinib","SIDM00082",2.827969,3.0157464,7
"23150","Irinotecan","SIDM00498",2.565693,2.0493314,7
"23151","Nutlin-3a (-)","SIDM00576",0.052567,1.7885723,7
"23152","Tamoxifen","SIDM00102",4.9604275,3.9289062,7
"23153","Dasatinib","SIDM00623",3.2845715,-1.4705796,7
"23154","AGI-5198","SIDM00541",4.950693,3.4880378,7
"23155","Sepantronium bromide","SIDM01097",-5.3078665,-4.9585805,7
"23156","WEHI-539","SIDM00583",5.526342,4.386186,7
"23157","Dasatinib","SIDM00182",2.548522,-0.90713364,7
"23158","VE-822","SIDM00320",4.030371,3.0100667,7
"23159","Navitoclax","SIDM00789",2.798633,1.6081808,7
"23160","Cediranib","SIDM00732",0.920959,0.9009171,7
"23161","Camptothecin","SIDM01205",-3.402773,-3.2829468,7
"23162","Sorafenib","SIDM00732",2.7112405,2.9858706,7
"23163","Nutlin-3a (-)","SIDM00833",5.4226255,4.9936376,7
"23164","BIBR-1532","SIDM00490",5.806096,5.507428,7
"23165","VX-11e","SIDM00970",2.3784425,1.5914891,7
"23166","Tamoxifen","SIDM00688",2.243978,3.0614405,7
"23167","P22077","SIDM00688",1.60919,2.9447472,7
"23168","VX-11e","SIDM00102",4.267819,3.325887,7
"23169","Ruxolitinib","SIDM01146",4.710142,4.8855433,7
"23170","GSK343","SIDM00970",3.4721155,3.058442,7
"23171","PD173074","SIDM00082",4.1000415,3.5513525,7
"23172","Obatoclax Mesylate","SIDM00732",1.2528095,0.72477955,7
"23173","Erlotinib","SIDM00929",4.327084,3.71233,7
"23174","LCL161","SIDM00102",5.533621,4.066521,7
"23175","Dactinomycin","SIDM00324",-3.777866,0.5767678,7
"23176","MK-2206","SIDM00841",4.7291395,3.2767684,7
"23177","Venetoclax","SIDM01097",2.004772,1.3367684,7
"23178","WZ4003","SIDM01146",3.688413,3.4197314,7
"23179","EPZ004777","SIDM00970",5.337194,4.8721223,7
"23180","Gefitinib","SIDM00102",4.022328,2.4857433,7
"23181","Olaparib","SIDM00082",4.58443466666667,4.3227916,7
"23182","Luminespib","SIDM00789",-2.8203345,-2.7038817,7
"23183","LY2109761","SIDM00541",4.79655,5.71899,7
"23184","Talazoparib","SIDM00789",3.004669,3.093342,7
"23185","IWP-2","SIDM00082",2.786609,3.278898,7
"23186","AZD6738","SIDM00789",2.5328875,1.3493431,7
"23187","AMG-319","SIDM01097",4.040339,4.251787,7
"23188","Uprosertib","SIDM00102",3.47987,3.4114115,7
"23189","Nutlin-3a (-)","SIDM01205",4.254225,2.8189552,7
"23190","UMI-77","SIDM00394",4.931909,3.4618218,7
"23191","Wee1 Inhibitor","SIDM00406",0.6464625,0.7918897,7
"23192","Entinostat","SIDM00406",-0.728591,1.0023496,7
"23193","RVX-208","SIDM00082",3.876928,5.6813464,7
"23194","Paclitaxel","SIDM01097",-5.0759895,-2.1680715,7
"23195","PLX-4720","SIDM01047",3.617846,2.1587842,7
"23196","Linsitinib","SIDM00320",5.420252,2.8362386,7
"23197","LCL161","SIDM00953",4.5703985,3.046385,7
"23198","PLX-4720","SIDM00482",2.802821,2.538245,7
"23199","IWP-2","SIDM00482",2.128635,1.7207103,7
"23200","Navitoclax","SIDM00324",-3.192552,-0.023566633,7
"23201","Bortezomib","SIDM01097",-5.604031,-2.6226072,7
"23202","Ruxolitinib","SIDM00102",5.611694,5.024959,7
"23203","BMS-536924","SIDM00929",2.793448,2.4355023,7
"23204","WEHI-539","SIDM01146",3.543519,3.7666645,7
"23205","Ibrutinib","SIDM00406",1.328272,2.81437,7
"23206","I-BET-762","SIDM00970",2.9184975,2.8253398,7
"23207","Entospletinib","SIDM00320",5.464106,4.3948665,7
"23208","Sabutoclax","SIDM00324",-0.627521,-0.893298,7
"23209","Ibrutinib","SIDM00285",4.73707,4.153273,7
"23210","BMS-536924","SIDM00576",1.25051033333333,0.42035568,7
"23211","ML323","SIDM00328",4.4609,4.25149,7
"23212","Docetaxel","SIDM00929",-4.015935,-0.21689749,7
"23213","AZD8186","SIDM01047",2.4356205,2.7236578,7
"23214","I-BET-762","SIDM00498",4.0058815,3.1807742,7
"23215","Crizotinib","SIDM00688",1.6899745,1.4981883,7
"23216","PD0325901","SIDM00833",-0.5638155,-0.9218965,7
"23217","Obatoclax Mesylate","SIDM00498",-0.222227,0.44424886,7
"23218","ML323","SIDM00490",5.775986,5.4705815,7
"23219","GSK2606414","SIDM00324",3.493663,2.5199308,7
"23220","Wnt-C59","SIDM00623",3.7775145,2.7448199,7
"23221","Daporinad","SIDM00490",-2.992353,-2.5373645,7
"23222","AZD6738","SIDM00320",2.081132,1.319407,7
"23223","AZD3759","SIDM01097",3.047627,2.6617324,7
"23224","WEHI-539","SIDM00498",4.285711,3.9905958,7
"23225","LCL161","SIDM01205",3.8521665,3.0395527,7
"23226","GSK1904529A","SIDM00182",3.0839275,3.5766685,7
"23227","Leflunomide","SIDM00490",6.155374,5.511022,7
"23228","VX-11e","SIDM01205",2.2536645,2.0636125,7
"23229","Venetoclax","SIDM00406",0.935138,0.78425413,7
"23230","AGI-5198","SIDM00498",5.425537,3.6098635,7
"23231","PRT062607","SIDM00320",4.139752,3.4414353,7
"23232","PFI3","SIDM01122",4.877594,5.3056273,7
"23233","MN-64","SIDM00688",2.002956,3.7556708,7
"23234","Palbociclib","SIDM01146",1.9697115,1.9747477,7
"23235","LGK974","SIDM00834",4.0842595,3.6719592,7
"23236","MN-64","SIDM01122",5.346944,4.450393,7
"23237","Osimertinib","SIDM00688",1.398056,1.2055497,7
"23238","I-BET-762","SIDM00929",4.212133,3.6552336,7
"23239","PRT062607","SIDM01097",1.707077,2.9205072,7
"23240","BMS-345541","SIDM00834",4.9489915,3.3168387,7
"23241","Rapamycin","SIDM00623",-0.1744075,-3.0696242,7
"23242","Navitoclax","SIDM00841",0.877869,2.0025518,7
"23243","AZD4547","SIDM00082",3.24139366666667,3.0165937,7
"23244","Vorinostat","SIDM00834",2.2724435,1.3320625,7
"23245","Paclitaxel","SIDM00490",-4.0821515,-0.7877006,7
"23246","IWP-2","SIDM00841",4.010506,3.420788,7
"23247","Sapitinib","SIDM00583",4.011624,3.711899,7
"23248","WZ4003","SIDM00541",2.910485,3.5972111,7
"23249","Ipatasertib","SIDM00498",2.736859,3.738913,7
"23250","Fulvestrant","SIDM00732",3.99730333333333,3.2651567,7
"23251","Sorafenib","SIDM00182",2.4179405,3.2547271,7
"23252","AZD4547","SIDM00285",3.355056,1.6212521,7
"23253","Rapamycin","SIDM00394",-0.315161,-1.334784,7
"23254","Niraparib","SIDM00929",5.051129,4.1766896,7
"23255","Cediranib","SIDM00541",1.841046,1.9471495,7
"23256","AGI-6780","SIDM00102",4.592527,3.7901762,7
"23257","PCI-34051","SIDM00320",5.703251,4.92314,7
"23258","VE821","SIDM00583",5.050677,5.3731666,7
"23259","BMS-345541","SIDM00102",5.795383,4.079071,7
"23260","GSK343","SIDM00541",3.103356,3.7897034,7
"23261","I-BRD9","SIDM00102",5.51078,5.193729,7
"23262","Cyclophosphamide","SIDM00328",5.308579,4.8688164,7
"23263","Cyclophosphamide","SIDM00541",6.016508,5.2973533,7
"23264","Luminespib","SIDM01047",-3.311083,-3.6307547,7
"23265","GSK2578215A","SIDM00324",3.797185,3.4772346,7
"23266","Pictilisib","SIDM00320",2.97715533333333,3.061882,7
"23267","IWP-2","SIDM01146",2.954186,2.6442657,7
"23268","WIKI4","SIDM00328",3.071681,3.3888474,7
"23269","AZD7762","SIDM01097",-2.056256,-0.7729587,7
"23270","Crizotinib","SIDM00328",4.243566,2.8441184,7
"23271","Sabutoclax","SIDM00182",1.786289,-0.5713576,7
"23272","Wee1 Inhibitor","SIDM00324",0.9920255,0.3520902,7
"23273","LGK974","SIDM00324",3.2181495,2.9295204,7
"23274","Nutlin-3a (-)","SIDM00394",4.9904045,4.785101,7
"23275","IWP-2","SIDM00102",4.424989,3.3233798,7
"23276","Buparlisib","SIDM00583",1.332658,2.291084,7
"23277","Sorafenib","SIDM01122",3.281156,3.4313457,7
"23278","Cediranib","SIDM01122",3.195951,1.1879823,7
"23279","Cytarabine","SIDM00320",1.9970395,1.6389251,7
"23280","Niraparib","SIDM00688",2.776973,2.297672,7
"23281","Fulvestrant","SIDM00953",3.86141433333333,2.765789,7
"23282","Vorinostat","SIDM01205",0.574861,0.20764586,7
"23283","RVX-208","SIDM00023",6.569599,5.162221,7
"23284","PLX-4720","SIDM00732",4.728657,2.9794247,7
"23285","Epirubicin","SIDM00732",-1.30738,-1.9440982,7
"23286","ML323","SIDM00953",4.149512,4.0607796,7
"23287","BIBR-1532","SIDM00102",6.235838,5.1810393,7
"23288","5-Fluorouracil","SIDM00688",-0.504448,2.3558505,7
"23289","AZD5582","SIDM00324",4.4960425,0.8414652,7
"23290","Vorinostat","SIDM01047",0.436759,0.118658304,7
"23291","Cediranib","SIDM00182",4.648981,1.3590496,7
"23292","OTX015","SIDM00953",2.027305,2.0144696,7
"23293","Sabutoclax","SIDM00023",-0.081694,-0.36456168,7
"23294","ABT737","SIDM01205",2.043603,-1.722204,7
"23295","Vinorelbine","SIDM00576",-5.7326505,-3.5963566,7
"23296","Foretinib","SIDM00182",0.699615,0.40287736,7
"23297","AZ6102","SIDM01047",1.66173,2.9657133,7
"23298","LGK974","SIDM00320",3.892831,3.0072045,7
"23299","Palbociclib","SIDM00789",2.038328,2.3462327,7
"23300","BIBR-1532","SIDM00285",4.881963,3.658233,7
"23301","AZD8186","SIDM00498",2.9277105,2.8339288,7
"23302","GSK591","SIDM00970",5.335593,4.0758266,7
"23303","AGI-6780","SIDM00490",3.6067355,3.803829,7
"23304","Dinaciclib","SIDM00023",-2.369806,-2.675626,7
"23305","Cyclophosphamide","SIDM00576",4.548715,2.8757148,7
"23306","Vorinostat","SIDM00833",1.3153705,2.0498033,7
"23307","OTX015","SIDM00789",0.160507,2.0142412,7
"23308","MN-64","SIDM01047",4.317323,3.5531783,7
"23309","Nutlin-3a (-)","SIDM00541",5.5832325,4.4887795,7
"23310","Gemcitabine","SIDM00320",-0.141699,2.1033404,7
"23311","Trametinib","SIDM00841",-3.261519,-1.5258777,7
"23312","Ipatasertib","SIDM00583",4.684696,4.2767377,7
"23313","ML323","SIDM01146",4.124821,4.471275,7
"23314","MN-64","SIDM01097",4.419508,4.3336034,7
"23315","Lapatinib","SIDM00320",4.939784,2.7395475,7
"23316","AZD8186","SIDM00324",2.955727,2.6595175,7
"23317","MK-2206","SIDM00285",2.6584615,2.5921223,7
"23318","Dactinomycin","SIDM00623",-3.2555255,1.16665,7
"23319","CZC24832","SIDM00102",6.319559,5.7302504,7
"23320","EPZ004777","SIDM00929",5.44675,5.2209992,7
"23321","AZD4547","SIDM00182",2.943155,2.0824525,7
"23322","AZD7762","SIDM01122",-0.321279333333333,-0.9928195,7
"23323","CZC24832","SIDM00482",4.418191,3.9886951,7
"23324","Docetaxel","SIDM00102",-2.211812,0.7451632,7
"23325","PFI3","SIDM00285",4.883352,5.0135636,7
"23326","AZD5363","SIDM00394",4.148825,3.8222332,7
"23327","Venetoclax","SIDM00953",3.147523,0.3758092,7
"23328","Sepantronium bromide","SIDM00732",-4.789151,-4.65158,7
"23329","Pevonedistat","SIDM01146",0.141574,0.04348986,7
"23330","SB216763","SIDM00541",4.600365,4.870707,7
"23331","GSK1904529A","SIDM00623",4.251129,3.120009,7
"23332","GSK2578215A","SIDM00970",3.846156,3.8401778,7
"23333","LY2109761","SIDM00482",3.759347,4.682772,7
"23334","MK-8776","SIDM00576",0.560478,1.3983083,7
"23335","MK-2206","SIDM00490",2.581189,3.565395,7
"23336","Dasatinib","SIDM00834",4.230902,1.3512435,7
"23337","Talazoparib","SIDM00833",4.622866,3.8084538,7
"23338","VX-11e","SIDM00498",2.597919,1.4282274,7
"23339","AZ960","SIDM00841",1.085827,2.9051895,7
"23340","BMS-536924","SIDM00688",1.3862315,2.1168242,7
"23341","Sabutoclax","SIDM01205",0.052864,-0.99719197,7
"23342","PD173074","SIDM00583",3.8397805,3.2163837,7
"23343","Entinostat","SIDM00285",1.366152,1.3812747,7
"23344","Alisertib","SIDM00541",2.9469945,2.0677505,7
"23345","RVX-208","SIDM00789",4.416766,5.257417,7
"23346","Linsitinib","SIDM00482",3.3910295,2.7011256,7
"23347","Alpelisib","SIDM00583",5.091948,3.7965605,7
"23348","I-BRD9","SIDM00833",4.566307,5.5359287,7
"23349","VX-11e","SIDM00841",1.405789,2.4914029,7
"23350","NVP-ADW742","SIDM01122",4.360937,3.0178607,7
"23351","Linsitinib","SIDM00490",4.5880835,4.0859075,7
"23352","Lapatinib","SIDM00789",2.065466,2.5374663,7
"23353","VX-11e","SIDM00688",0.234455,2.0832698,7
"23354","P22077","SIDM00182",4.557778,3.6215913,7
"23355","PCI-34051","SIDM00541",3.126377,5.0790706,7
"23356","Alpelisib","SIDM00576",4.219003,1.4915466,7
"23357","ML323","SIDM00102",5.042646,4.894194,7
"23358","AT13148","SIDM00834",5.976708,3.7890947,7
"23359","Alisertib","SIDM01146",4.620528,0.97507966,7
"23360","Ipatasertib","SIDM00541",2.544064,3.3915899,7
"23361","Entinostat","SIDM00834",3.274298,2.5045974,7
"23362","PD173074","SIDM00953",2.5948965,2.6331546,7
"23363","Lapatinib","SIDM00285",1.754766,3.0575588,7
"23364","Ruxolitinib","SIDM00929",5.144485,5.0635734,7
"23365","Niraparib","SIDM00482",2.434171,2.0641563,7
"23366","Obatoclax Mesylate","SIDM00394",1.080056,1.4349637,7
"23367","Ruxolitinib","SIDM00406",3.43603,3.5659986,7
"23368","PLX-4720","SIDM00102",4.723575,3.5052094,7
"23369","CZC24832","SIDM01097",4.933945,4.4384418,7
"23370","Nutlin-3a (-)","SIDM00841",5.8151525,4.7616477,7
"23371","GSK1904529A","SIDM00541",3.6289645,4.1817927,7
"23372","Lapatinib","SIDM00394",5.865573,2.9884694,7
"23373","Taselisib","SIDM00482",-0.755593,1.9671743,7
"23374","Crizotinib","SIDM00023",2.872457,2.5956457,7
"23375","Fulvestrant","SIDM00406",2.17828,2.6504624,7
"23376","PLX-4720","SIDM00498",2.89318366666667,3.020594,7
"23377","Osimertinib","SIDM01122",2.245015,1.488689,7
"23378","SB216763","SIDM00789",4.87583,4.5708175,7
"23379","PD173074","SIDM00929",0.591309,3.2139108,7
"23380","MIM1","SIDM00498",3.874615,3.5667408,7
"23381","GSK2578215A","SIDM00953",4.958178,3.5761693,7
"23382","Crizotinib","SIDM00394",3.86488,3.204304,7
"23383","Erlotinib","SIDM01047",2.351887,2.1677327,7
"23384","PD0325901","SIDM01097",1.2888425,2.1357815,7
"23385","MIM1","SIDM00789",4.5349535,3.5056484,7
"23386","GSK343","SIDM00498",4.3931645,3.1638,7
"23387","Navitoclax","SIDM00102",4.619947,2.407799,7
"23388","Taselisib","SIDM00320",5.698132,2.1938717,7
"23389","Gefitinib","SIDM00841",3.431745,2.499316,7
"23390","Dactinomycin","SIDM01047",-4.2667545,0.8027462,7
"23391","Crizotinib","SIDM00406",0.730282,1.7567086,7
"23392","Linsitinib","SIDM00688",4.138375,2.263045,7
"23393","Fulvestrant","SIDM00285",3.989754,3.1851447,7
"23394","Afuresertib","SIDM00688",2.952815,1.6275613,7
"23395","AZD8186","SIDM01122",2.73123,2.912028,7
"23396","GDC0810","SIDM00541",5.191339,5.48085,7
"23397","Ulixertinib","SIDM01205",2.547821,1.2356246,7
"23398","CZC24832","SIDM01047",4.940521,3.9376538,7
"23399","LCL161","SIDM01122",3.8661675,3.265531,7
"23400","P22077","SIDM00623",5.093601,2.7275116,7
"23401","Ibrutinib","SIDM00023",2.514025,2.824636,7
"23402","Ibrutinib","SIDM00082",5.425375,4.190102,7
"23403","PFI3","SIDM00834",5.964981,5.488522,7
"23404","AZD5363","SIDM00623",3.850706,2.8338354,7
"23405","BMS-536924","SIDM00841",2.34875,2.071075,7
"23406","Vorinostat","SIDM00285",0.312737,0.6568107,7
"23407","Lapatinib","SIDM01122",4.48507,2.8423736,7
