"","drug","cell_line","IC50","prediction","fold"
"23089","Sepantronium bromide","SIDM00808",-5.513347,-4.4404316,7
"23090","NU7441","SIDM00241",2.275751,2.1644235,7
"23091","5-Fluorouracil","SIDM00292",6.890697,4.2389517,7
"23092","Nilotinib","SIDM01159",3.9162495,3.7407403,7
"23093","Wnt-C59","SIDM00224",3.9978965,2.8420002,7
"23094","RVX-208","SIDM00374",3.058163,4.3924565,7
"23095","Pictilisib","SIDM01174",2.63859633333333,3.0682335,7
"23096","Wnt-C59","SIDM01229",2.8640935,3.009456,7
"23097","Daporinad","SIDM00832",-3.245965,0.24702659,7
"23098","Ipatasertib","SIDM01042",-0.477382,2.171625,7
"23099","Tamoxifen","SIDM00472",3.8810945,4.690105,7
"23100","Paclitaxel","SIDM00448",-2.095495,-1.4188035,7
"23101","AZ960","SIDM00234",0.369733,0.625986,7
"23102","Lapatinib","SIDM00113",1.8767375,4.3443575,7
"23103","RVX-208","SIDM00003",4.649928,5.244052,7
"23104","PD0325901","SIDM00837",-0.3144085,-1.8630521,7
"23105","BIBR-1532","SIDM00565",4.684535,5.371547,7
"23106","Ulixertinib","SIDM01122",3.734262,3.9592502,7
"23107","Sepantronium bromide","SIDM00846",-2.572865,-2.3630865,7
"23108","Leflunomide","SIDM01247",4.140507,4.2632,7
"23109","I-BRD9","SIDM00577",5.628423,4.0443115,7
"23110","5-Fluorouracil","SIDM00269",1.573184,1.4562755,7
"23111","WEHI-539","SIDM00343",4.185724,4.699213,7
"23112","Uprosertib","SIDM00289",0.6286985,0.7567397,7
"23113","Cyclophosphamide","SIDM00136",6.667778,4.479992,7
"23114","Cediranib","SIDM00211",1.93353,1.0577487,7
"23115","Luminespib","SIDM00056",-4.4331735,-3.7564929,7
"23116","Buparlisib","SIDM00814",0.273096,1.1488155,7
"23117","Wnt-C59","SIDM00234",2.7749135,2.333728,7
"23118","Dinaciclib","SIDM00214",-2.113434,0.5859881,7
"23119","Cytarabine","SIDM00962",-3.9753855,-2.612293,7
"23120","EPZ004777","SIDM01041",4.695437,5.0562243,7
"23121","5-Fluorouracil","SIDM00118",1.753194,0.9985515,7
"23122","Cediranib","SIDM00416",1.605626,1.6113532,7
"23123","CZC24832","SIDM01160",4.785089,5.34889,7
"23124","Venetoclax","SIDM00623",1.212472,2.3844054,7
"23125","Ulixertinib","SIDM00964",1.500017,2.1413872,7
"23126","PRT062607","SIDM00923",3.443404,3.2198331,7
"23127","Dactolisib","SIDM00350",-1.5809695,-1.3875296,7
"23128","Ibrutinib","SIDM00324",4.376167,3.620074,7
"23129","Erlotinib","SIDM00181",3.2456705,3.7403977,7
"23130","Savolitinib","SIDM00260",3.943242,3.3705137,7
"23131","MK-8776","SIDM00491",4.084612,3.3183262,7
"23132","Docetaxel","SIDM00483",-3.240429,-0.59420586,7
"23133","GSK343","SIDM00699",4.877494,4.247237,7
"23134","Alpelisib","SIDM00289",1.383342,1.3734269,7
"23135","BMS-345541","SIDM00350",3.6138815,3.2703607,7
"23136","Cyclophosphamide","SIDM00565",5.582704,5.2398224,7
"23137","5-Fluorouracil","SIDM00244",2.467625,0.6815854,7
"23138","WIKI4","SIDM00591",2.871372,2.9815166,7
"23139","I-BET-762","SIDM00104",4.57683,3.1579432,7
"23140","SCH772984","SIDM00193",2.654757,2.5370777,7
"23141","Foretinib","SIDM01159",1.0719415,1.9078856,7
"23142","GSK591","SIDM00145",1.587927,3.00989,7
"23143","Luminespib","SIDM00935",-4.4675505,-3.5246584,7
"23144","Buparlisib","SIDM00837",0.420164,0.8286012,7
"23145","Nutlin-3a (-)","SIDM00218",5.058676,6.3223476,7
"23146","Afatinib","SIDM00596",2.70706466666667,2.6272247,7
"23147","Dactolisib","SIDM00538",-1.918743,-1.3372629,7
"23148","IWP-2","SIDM00343",3.509573,3.6298196,7
"23149","BMS-536924","SIDM00145",2.033591,0.73097485,7
"23150","Afuresertib","SIDM00326",1.659379,2.7946813,7
"23151","AZD4547","SIDM00077",1.226585,2.5067132,7
"23152","Epirubicin","SIDM00600",-2.248105,-3.4881191,7
"23153","Alisertib","SIDM00154",1.4515975,0.72829026,7
"23154","I-BRD9","SIDM00104",4.617198,5.0534086,7
"23155","Gefitinib","SIDM00834",1.5847205,2.8390806,7
"23156","GDC0810","SIDM00056",4.008323,5.095475,7
"23157","I-BET-762","SIDM00377",2.8215665,2.6810362,7
"23158","MK-8776","SIDM00953",1.077557,2.255897,7
"23159","PCI-34051","SIDM01160",4.990346,4.4456034,7
"23160","I-BRD9","SIDM00205",3.176237,3.635541,7
"23161","PCI-34051","SIDM00077",6.04357,4.163289,7
"23162","Cytarabine","SIDM00277",-1.0055465,-2.6550028,7
"23163","Venetoclax","SIDM01019",0.339217,0.88945264,7
"23164","Ipatasertib","SIDM00964",2.794545,2.5181773,7
"23165","Dasatinib","SIDM00422",2.967917,0.8865792,7
"23166","Epirubicin","SIDM00258",0.03109,-1.1495903,7
"23167","Crizotinib","SIDM00121",1.259962,1.6879375,7
"23168","Trametinib","SIDM00201",1.8747265,0.22532953,7
"23169","Foretinib","SIDM00420",0.424881,1.7818301,7
"23170","Cisplatin","SIDM00699",2.637418,3.7339764,7
"23171","Camptothecin","SIDM00181",-2.797294,-1.1680628,7
"23172","Irinotecan","SIDM00837",1.060958,1.8485309,7
"23173","Sabutoclax","SIDM00377",-0.82469,1.047672,7
"23174","BMS-345541","SIDM00659",3.6267225,3.64777,7
"23175","Cyclophosphamide","SIDM00562",4.816579,4.328587,7
"23176","Pictilisib","SIDM01183",2.802912,2.3944523,7
"23177","Ibrutinib","SIDM00520",5.956212,5.174955,7
"23178","WEHI-539","SIDM00102",6.913075,5.050611,7
"23179","Paclitaxel","SIDM00182",-1.690353,-0.6581828,7
"23180","Temozolomide","SIDM00948",5.640682,4.3163,7
"23181","AZD5363","SIDM00244",2.49983,1.2520757,7
"23182","Wee1 Inhibitor","SIDM00448",1.4183345,1.9017206,7
"23183","WZ4003","SIDM00923",3.572905,3.8915074,7
"23184","OF-1","SIDM00465",4.909011,4.664275,7
"23185","AZD8186","SIDM01114",2.9950755,2.4900966,7
"23186","AZ960","SIDM00551",0.236996,0.13993025,7
"23187","AZD8186","SIDM00294",3.1218795,1.4111272,7
"23188","EPZ5676","SIDM00242",5.453783,5.0174456,7
"23189","MIRA-1","SIDM00388",1.922204,3.3318374,7
"23190","Pevonedistat","SIDM00487",2.4310335,0.97178346,7
"23191","PD0325901","SIDM00627",0.2218855,-0.59056085,7
"23192","Foretinib","SIDM00438",1.039604,2.656336,7
"23193","Trametinib","SIDM00367",0.2155505,-0.21362455,7
"23194","Foretinib","SIDM00243",-0.2455145,1.0079032,7
"23195","MK-2206","SIDM00317",3.037246,3.9281924,7
"23196","EPZ5676","SIDM00541",6.09159,5.857889,7
"23197","Pictilisib","SIDM00562",3.13977266666667,2.0498364,7
"23198","Alpelisib","SIDM00584",4.668019,3.3410528,7
"23199","Obatoclax Mesylate","SIDM00104",0.3682425,0.9166413,7
"23200","P22077","SIDM00317",7.908817,6.6689167,7
"23201","LY2109761","SIDM00817",4.893896,5.1401305,7
"23202","Sapitinib","SIDM00100",5.141501,3.3526556,7
"23203","Sabutoclax","SIDM01233",0.392222,0.6752815,7
"23204","Taselisib","SIDM00583",2.48081,2.858501,7
"23205","VE821","SIDM00826",5.351455,4.399297,7
"23206","Gemcitabine","SIDM01198",-3.20013133333333,-2.5161316,7
"23207","Nilotinib","SIDM01248",1.347703,3.6433508,7
"23208","VE821","SIDM00599",0.986084,3.513342,7
"23209","GDC0810","SIDM00875",4.853587,4.2586155,7
"23210","WZ4003","SIDM00121",2.685489,1.9075308,7
"23211","Taselisib","SIDM00136",0.074391,1.294627,7
"23212","WIKI4","SIDM00583",3.691735,4.4746065,7
"23213","Niraparib","SIDM00261",0.381636,2.3419006,7
"23214","IWP-2","SIDM00260",2.919171,3.3840978,7
"23215","AGI-6780","SIDM00285",1.9501385,2.3478477,7
"23216","NVP-ADW742","SIDM00537",2.566572,1.3905071,7
"23217","SCH772984","SIDM00438",4.258887,3.6647933,7
"23218","Afuresertib","SIDM01198",2.261427,1.5284152,7
"23219","MN-64","SIDM00064",5.60955,2.252535,7
"23220","Sabutoclax","SIDM00527",-0.349036,-1.685741,7
"23221","Temozolomide","SIDM00256",5.6646155,4.534321,7
"23222","NVP-ADW742","SIDM00203",-0.293333,1.1613483,7
"23223","Olaparib","SIDM00193",3.92995033333333,4.4477577,7
"23224","EPZ004777","SIDM01206",3.305754,3.7149813,7
"23225","Erlotinib","SIDM00234",2.022851,2.450836,7
"23226","NVP-ADW742","SIDM00326",2.890259,1.9115095,7
"23227","Navitoclax","SIDM01179",3.3764035,2.6973302,7
"23228","Afuresertib","SIDM00047",2.469049,1.6769478,7
"23229","Afatinib","SIDM00274",-0.5766235,1.7132981,7
"23230","MIRA-1","SIDM00267",5.597572,4.308733,7
"23231","Sepantronium bromide","SIDM00863",-5.8742795,-4.0517106,7
"23232","EPZ5676","SIDM00540",5.645951,5.448227,7
"23233","VX-11e","SIDM01247",2.4984685,2.6080747,7
"23234","Sapitinib","SIDM00632",4.244943,0.49675512,7
"23235","MK-8776","SIDM00233",-0.432377,0.64404756,7
"23236","Bortezomib","SIDM00260",-4.1383,-3.761711,7
"23237","PLX-4720","SIDM01175",6.45250733333333,4.882254,7
"23238","AGI-5198","SIDM00218",7.687189,6.5851984,7
"23239","MIM1","SIDM00407",2.4215165,2.375048,7
"23240","GSK1904529A","SIDM00364",2.414163,2.7137828,7
"23241","Docetaxel","SIDM00504",-7.619441,-3.8306057,7
"23242","AGI-6780","SIDM00810",2.3164305,2.772002,7
"23243","GSK343","SIDM01042",1.6865285,2.7224743,7
"23244","Ruxolitinib","SIDM00488",4.924506,4.531506,7
"23245","Fulvestrant","SIDM00294",4.11968033333333,2.5787508,7
"23246","Afuresertib","SIDM00841",5.214697,2.9392836,7
"23247","OTX015","SIDM00287",0.283951,0.6769754,7
"23248","Vinorelbine","SIDM00826",-5.565539,-3.2833302,7
"23249","VX-11e","SIDM00889",2.3423755,1.6093185,7
"23250","Ruxolitinib","SIDM01019",4.435313,4.041657,7
"23251","Buparlisib","SIDM00517",0.49221,1.4727039,7
"23252","Taselisib","SIDM00375",2.373142,2.4192388,7
"23253","PLX-4720","SIDM00975",1.28256466666667,3.5166576,7
"23254","Pevonedistat","SIDM00375",-0.9211175,1.4236586,7
"23255","MK-8776","SIDM00332",4.2929,4.1630783,7
"23256","GSK2578215A","SIDM00551",3.719616,4.8784013,7
"23257","BMS-536924","SIDM00970",2.75051333333333,1.5876892,7
"23258","AGI-6780","SIDM00096",0.9843595,2.137279,7
"23259","Afatinib","SIDM00929",2.64834066666667,2.6523144,7
"23260","Tamoxifen","SIDM00900",2.731475,2.625891,7
"23261","Camptothecin","SIDM01228",-1.47483,-0.34109974,7
"23262","MN-64","SIDM00954",4.05398,2.9289718,7
"23263","Dactinomycin","SIDM00104",-2.361507,2.0064752,7
"23264","Vinblastine","SIDM00655",-6.950559,-3.537535,7
"23265","Palbociclib","SIDM00214",2.291036,2.4382913,7
"23266","AT13148","SIDM01011",3.037717,2.27981,7
"23267","AZD6738","SIDM00384",-0.214992,1.9779311,7
"23268","MK-2206","SIDM00299",2.124097,3.1939237,7
"23269","Navitoclax","SIDM01220",3.3241895,2.3111231,7
"23270","GSK1904529A","SIDM00875",2.7647705,3.1146634,7
"23271","Dinaciclib","SIDM00384",-4.097804,-1.0774213,7
"23272","Nilotinib","SIDM00958",-4.576435,0.6189976,7
"23273","Nutlin-3a (-)","SIDM00201",2.1974155,3.6297963,7
"23274","WZ4003","SIDM00098",2.275269,4.1092176,7
"23275","AZD5582","SIDM01120",3.1979155,2.2311404,7
"23276","Vinorelbine","SIDM00483",-0.267954,-0.2723955,7
"23277","Lapatinib","SIDM00350",0.825455,1.5616088,7
"23278","Niraparib","SIDM00176",5.087727,4.36672,7
"23279","Ulixertinib","SIDM00242",3.1828255,2.7644882,7
"23280","SCH772984","SIDM00091",0.605283,3.0479424,7
"23281","ML323","SIDM00885",3.883954,4.224551,7
"23282","Nilotinib","SIDM00561",2.1989095,1.6450567,7
"23283","Uprosertib","SIDM00438",3.522117,3.3009288,7
"23284","Talazoparib","SIDM00261",-3.712337,0.5529888,7
"23285","XAV939","SIDM00444",4.773872,3.4732869,7
"23286","EPZ004777","SIDM01168",5.996901,5.7006207,7
"23287","Venetoclax","SIDM00833",3.690897,3.5260775,7
"23288","Vinorelbine","SIDM00302",-4.623781,-3.2922792,7
"23289","Sapitinib","SIDM01251",2.563172,0.4136032,7
"23290","BIBR-1532","SIDM01120",3.715599,5.3541136,7
"23291","Rapamycin","SIDM00202",-2.3641625,-1.6666067,7
"23292","Taselisib","SIDM01126",1.959088,1.4386814,7
"23293","Vinblastine","SIDM01098",-2.5749565,-2.8236465,7
"23294","GSK1904529A","SIDM00583",2.2806025,3.841902,7
"23295","VX-11e","SIDM01097",3.532489,2.4643939,7
"23296","AZD5582","SIDM00256",1.3013,2.2507854,7
"23297","Buparlisib","SIDM00541",1.276194,1.5557141,7
"23298","AZD5582","SIDM00699",2.1721805,2.7551548,7
"23299","Dactolisib","SIDM00508",-2.4693,-1.1207969,7
"23300","Entospletinib","SIDM00424",2.909238,2.9155152,7
"23301","AGI-5198","SIDM01247",3.708632,3.2264173,7
"23302","Wnt-C59","SIDM00277",2.556109,-0.008563355,7
"23303","MK-1775","SIDM00230",-0.527358,-1.5501928,7
"23304","Navitoclax","SIDM00218",3.4251605,4.6991906,7
"23305","Gefitinib","SIDM00424",1.827631,1.2275962,7
"23306","Luminespib","SIDM00243",-3.5691615,-3.3990862,7
"23307","Camptothecin","SIDM00438",-3.317447,-0.4155169,7
"23308","MIM1","SIDM01042",3.044375,3.2394903,7
"23309","BMS-536924","SIDM00565",3.036981,1.7053728,7
"23310","GSK1904529A","SIDM00591",2.2962905,2.9032114,7
"23311","IWP-2","SIDM00427",2.19752,0.5495689,7
"23312","Obatoclax Mesylate","SIDM00156",0.485049,0.4001099,7
"23313","Nilotinib","SIDM00917",2.0316535,1.790967,7
"23314","OF-1","SIDM00285",4.902422,3.995691,7
"23315","Buparlisib","SIDM01187",1.514388,2.0563781,7
"23316","RVX-208","SIDM00154",3.985268,5.3826456,7
"23317","AZ6102","SIDM00233",1.416827,1.3670702,7
"23318","XAV939","SIDM00418",5.029001,4.819175,7
"23319","VE-822","SIDM01247",1.569085,1.53711,7
"23320","BIBR-1532","SIDM00472",6.270255,5.7522235,7
"23321","Sabutoclax","SIDM00969",0.147824,-1.277113,7
"23322","LGK974","SIDM00277",0.873695,1.4359095,7
"23323","AZ960","SIDM01183",1.936137,1.9663377,7
"23324","PD173074","SIDM00889",3.6566,1.2187127,7
"23325","Cyclophosphamide","SIDM01174",6.745074,5.6283607,7
"23326","Entinostat","SIDM01168",3.04835,2.6969419,7
"23327","Vinblastine","SIDM00259",-4.6748715,-3.1333737,7
"23328","Pictilisib","SIDM01092",1.656395,1.6153628,7
"23329","GSK2578215A","SIDM01259",3.395804,4.436268,7
"23330","Pictilisib","SIDM00416",0.151923,0.39023834,7
"23331","Wee1 Inhibitor","SIDM00407",0.697421,0.7335958,7
"23332","Sorafenib","SIDM00422",2.0773635,1.7725139,7
"23333","Obatoclax Mesylate","SIDM00970",0.6598575,-0.38836962,7
"23334","ABT737","SIDM00099",2.175227,4.2989364,7
"23335","Dabrafenib","SIDM01206",3.9683395,2.437563,7
"23336","5-Fluorouracil","SIDM00491",5.994281,3.178691,7
"23337","Tamoxifen","SIDM01140",3.515887,3.2786558,7
"23338","PD0325901","SIDM00180",1.110354,-0.9838285,7
"23339","Osimertinib","SIDM00003",2.204313,1.3415549,7
"23340","Dasatinib","SIDM00256",2.9166025,1.0816824,7
"23341","Sorafenib","SIDM00098",2.525765,3.0282004,7
"23342","Gemcitabine","SIDM00244",-4.102723,-3.5939682,7
"23343","Nilotinib","SIDM00181",3.844272,3.7268436,7
"23344","Uprosertib","SIDM00517",3.4109355,2.3881404,7
"23345","Sorafenib","SIDM00351",2.215896,2.125825,7
"23346","AZ960","SIDM01175",4.960154,3.4422235,7
"23347","Cediranib","SIDM00044",2.327147,2.6824944,7
"23348","Crizotinib","SIDM00374",2.31441,1.9111081,7
"23349","I-BRD9","SIDM00491",4.977668,4.6352787,7
"23350","AZD8186","SIDM00202",2.185698,0.53433824,7
"23351","OF-1","SIDM00082",5.424996,4.27704,7
"23352","AZD4547","SIDM01098",2.53232633333333,2.1299765,7
"23353","Alisertib","SIDM00411",3.546267,3.3167393,7
"23354","Foretinib","SIDM00632",0.172083,1.0461131,7
"23355","Cisplatin","SIDM00592",2.50003866666667,2.2408562,7
"23356","PFI3","SIDM01042",4.384786,3.794154,7
"23357","Cisplatin","SIDM01006",3.668988,2.3567595,7
"23358","Sapitinib","SIDM00968",4.887656,2.8298094,7
"23359","AGI-6780","SIDM00491",3.48355,2.794887,7
"23360","Afatinib","SIDM01248",3.05599433333333,2.8645127,7
"23361","Dasatinib","SIDM00875",-1.154952,-0.45400316,7
"23362","Paclitaxel","SIDM00274",-0.990993,-1.0517855,7
"23363","Vinorelbine","SIDM00042",-2.4906415,-2.9177864,7
"23364","EPZ5676","SIDM00418",7.406743,6.8909636,7
"23365","PFI3","SIDM00491",5.523443,5.5203166,7
"23366","Erlotinib","SIDM00094",2.592154,4.1083837,7
"23367","BMS-536924","SIDM00101",3.4379265,2.1358562,7
"23368","AZD4547","SIDM00250",2.369946,3.0686553,7
"23369","Navitoclax","SIDM00970",2.0065755,2.3138335,7
"23370","Wee1 Inhibitor","SIDM00584",3.1124565,3.0181186,7
"23371","Linsitinib","SIDM00371",2.752867,4.1203623,7
"23372","Alisertib","SIDM00291",3.0913755,3.1225936,7
"23373","ABT737","SIDM00127",4.699304,2.8342905,7
"23374","Camptothecin","SIDM00489",-3.523395,-1.4641604,7
"23375","Fulvestrant","SIDM00483",4.54458833333333,2.528361,7
"23376","AZD6738","SIDM00562",1.9659015,2.9038904,7
"23377","Linsitinib","SIDM00592",3.6887535,3.0243664,7
"23378","Crizotinib","SIDM00202",2.669364,2.5219743,7
"23379","Nutlin-3a (-)","SIDM00842",4.49969,4.3069816,7
"23380","VE821","SIDM00243",2.591305,2.3878639,7
"23381","I-BRD9","SIDM01140",3.917757,2.9879918,7
"23382","UMI-77","SIDM00875",3.027823,2.677676,7
"23383","Savolitinib","SIDM01146",1.717202,2.7006512,7
"23384","Entinostat","SIDM00311",1.804064,2.4202533,7
"23385","Daporinad","SIDM00044",-2.9394365,-0.5798963,7
"23386","IWP-2","SIDM00834",3.391361,3.730356,7
"23387","WIKI4","SIDM01041",3.507662,3.6063304,7
"23388","RVX-208","SIDM00231",4.118238,4.848619,7
"23389","Gefitinib","SIDM01090",2.4351725,1.8454247,7
"23390","Camptothecin","SIDM01006",1.216782,-1.907351,7
"23391","P22077","SIDM00561",3.547565,2.7965539,7
"23392","UMI-77","SIDM00091",4.223368,3.7370126,7
"23393","MK-2206","SIDM00465",2.24144,2.5752327,7
"23394","AZD7762","SIDM00411",1.259984,1.084103,7
"23395","Lapatinib","SIDM00082",3.9641075,4.2734537,7
"23396","Dactolisib","SIDM00205",-2.930974,-2.1780338,7
"23397","SB216763","SIDM00214",5.53386,3.1076987,7
"23398","Vorinostat","SIDM00967",1.877236,1.9822196,7
"23399","PCI-34051","SIDM00482",4.167148,1.5756941,7
"23400","GDC0810","SIDM01090",4.877646,4.791653,7
"23401","Lapatinib","SIDM00553",3.00136,3.094597,7
"23402","Ulixertinib","SIDM00538",0.5127605,3.700605,7
"23403","Vorinostat","SIDM00096",-0.5146605,-0.016917542,7
"23404","Buparlisib","SIDM00102",2.365382,2.3011615,7
"23405","P22077","SIDM00388",2.897741,3.252248,7
"23406","LY2109761","SIDM00967",6.104724,5.922722,7
"23407","Bortezomib","SIDM00211",-5.467612,-4.7249184,7
"23408","AMG-319","SIDM00262",6.368672,4.9541035,7
"23409","AMG-319","SIDM01161",4.661817,4.076131,7
"23410","Nutlin-3a (-)","SIDM00967",5.4092,5.303318,7
"23411","Nilotinib","SIDM01149",2.977876,2.2204404,7
"23412","MK-2206","SIDM00472",2.2610805,3.0364015,7
"23413","Ulixertinib","SIDM00528",3.4194105,3.4535024,7
"23414","EPZ004777","SIDM01090",4.310425,4.983532,7
"23415","Leflunomide","SIDM00541",5.126083,5.277467,7
"23416","Sepantronium bromide","SIDM00483",-4.896652,-2.1768806,7
"23417","Crizotinib","SIDM00102",1.705124,3.9738982,7
"23418","LY2109761","SIDM00534",5.608218,5.1383295,7
"23419","Lapatinib","SIDM00488",2.564841,2.9971755,7
"23420","Ulixertinib","SIDM00174",1.664108,2.6558752,7
"23421","Osimertinib","SIDM00659",2.557469,2.8444953,7
"23422","Lapatinib","SIDM00227",4.1253265,4.544825,7
"23423","Entinostat","SIDM01047",-0.595275,-0.016929597,7
"23424","Dasatinib","SIDM00962",-5.8712455,-1.1505795,7
"23425","Vinblastine","SIDM00180",-3.713975,-3.401517,7
"23426","Dactolisib","SIDM00261",-3.9344665,-3.3170524,7
"23427","PLX-4720","SIDM00758",4.97397266666667,3.6469443,7
"23428","Temozolomide","SIDM00592",5.351033,4.8583364,7
"23429","Gemcitabine","SIDM00530",2.378449,0.45411474,7
"23430","Wee1 Inhibitor","SIDM00316",1.9339625,2.4593077,7
"23431","Alpelisib","SIDM00103",3.806881,3.2057803,7
"23432","Temozolomide","SIDM00259",5.6447665,4.3445463,7
"23433","RVX-208","SIDM00864",5.081289,5.2549314,7
"23434","SCH772984","SIDM00320",5.01856,3.928737,7
"23435","Nilotinib","SIDM00101",4.4619135,4.8311095,7
"23436","XAV939","SIDM00561",4.1294745,2.6669219,7
"23437","Gefitinib","SIDM00813",2.086613,1.2619776,7
"23438","PLX-4720","SIDM00544",4.26438433333333,3.8775542,7
"23439","Gefitinib","SIDM01093",2.959624,2.6945984,7
"23440","Ruxolitinib","SIDM00231",5.532174,4.707588,7
"23441","GSK2578215A","SIDM00292",6.886085,6.5745735,7
"23442","Trametinib","SIDM01132",2.276378,0.30874586,7
"23443","AZD4547","SIDM00156",1.68503766666667,2.599091,7
"23444","Uprosertib","SIDM00242",3.6149685,2.3193061,7
"23445","BI-2536","SIDM00562",-3.4621375,2.574632,7
"23446","ML323","SIDM01197",5.384547,5.30984,7
"23447","GSK2606414","SIDM01102",4.034615,2.824518,7
"23448","Entospletinib","SIDM00490",4.636781,3.502614,7
"23449","AGI-5198","SIDM01093",4.309275,5.066806,7
"23450","AZD6738","SIDM01251",0.914826,1.6588111,7
"23451","RVX-208","SIDM01160",5.276895,5.5537605,7
"23452","RVX-208","SIDM00863",5.397035,3.9235847,7
"23453","Ulixertinib","SIDM00781",3.2776275,4.096672,7
"23454","Sepantronium bromide","SIDM00962",-5.6275475,-4.4515533,7
"23455","AGI-5198","SIDM01120",5.108743,4.7753215,7
"23456","Temozolomide","SIDM00257",5.4881765,4.8703756,7
"23457","PD0325901","SIDM00374",-0.428645,0.69418263,7
"23458","Pictilisib","SIDM00243",0.444549666666667,0.3278247,7
"23459","BMS-536924","SIDM01149",1.29548066666667,0.8368202,7
"23460","Uprosertib","SIDM00632",2.2352635,1.5939728,7
"23461","Luminespib","SIDM00044",-2.536287,-1.9067605,7
"23462","Wnt-C59","SIDM00042",3.936548,3.344618,7
"23463","Afatinib","SIDM00621",3.15835666666667,2.573086,7
"23464","PLX-4720","SIDM00227",4.472594,3.6107347,7
"23465","PRT062607","SIDM00896",1.264509,1.9502702,7
"23466","Dactinomycin","SIDM00371",-1.811842,2.3423452,7
"23467","Afatinib","SIDM00234",1.346548,1.3610933,7
"23468","MK-8776","SIDM00540",4.610513,2.5757792,7
"23469","Niraparib","SIDM00289",1.004996,1.3234363,7
"23470","ML323","SIDM00837",6.317795,4.018268,7
"23471","BMS-345541","SIDM00679",3.4063435,3.1588564,7
"23472","AZD7762","SIDM00205",-1.46051966666667,-1.7300994,7
"23473","Nilotinib","SIDM00379",2.689009,3.6198666,7
"23474","LGK974","SIDM00810",2.4764925,2.6627452,7
"23475","Sabutoclax","SIDM00346",-1.576029,-0.5860104,7
"23476","ML323","SIDM00465",5.795772,4.1528893,7
"23477","Paclitaxel","SIDM00406",-6.549056,-3.9915197,7
"23478","ABT737","SIDM00490",3.864603,2.7758856,7
"23479","Camptothecin","SIDM00388",-2.007218,-2.2116249,7
"23480","Talazoparib","SIDM00974",2.988863,3.4507844,7
"23481","Irinotecan","SIDM00781",5.014835,4.5056906,7
"23482","Wnt-C59","SIDM00256",2.240239,2.2486193,7
"23483","Obatoclax Mesylate","SIDM00077",0.669674,0.29370636,7
"23484","Afatinib","SIDM00528",0.863081333333333,0.87249416,7
"23485","GSK2578215A","SIDM00958",3.33542,3.6084678,7
"23486","Linsitinib","SIDM00465",3.119027,3.8172033,7
"23487","AZD4547","SIDM00964",1.78965533333333,1.9295694,7
"23488","UMI-77","SIDM00077",2.747111,3.0839376,7
"23489","Dabrafenib","SIDM00374",4.4084965,2.6485016,7
"23490","Alisertib","SIDM00863",1.7397685,0.33540154,7
"23491","GSK2578215A","SIDM00553",3.850031,4.09444,7
"23492","VE-822","SIDM00224",5.416609,3.4393985,7
"23493","BMS-536924","SIDM00251",3.1938425,1.6802939,7
"23494","AZD5582","SIDM00263",1.554074,1.9298228,7
"23495","Afatinib","SIDM00127",-1.56033733333333,1.2219317,7
"23496","Luminespib","SIDM00323",-1.373915,-2.560742,7
"23497","Tozasertib","SIDM00562",1.5733515,3.1109061,7
"23498","Ulixertinib","SIDM00197",3.504147,3.6425154,7
"23499","PD0325901","SIDM00218",2.6042585,1.5063839,7
"23500","OTX015","SIDM01163",4.259596,4.7988753,7
"23501","Venetoclax","SIDM00326",2.08286,3.0592525,7
"23502","ML323","SIDM00971",4.446574,4.875327,7
"23503","Cyclophosphamide","SIDM00483",6.031128,5.542991,7
"23504","PRT062607","SIDM01159",4.03746,3.3423421,7
"23505","Venetoclax","SIDM00444",4.230747,2.1869395,7
"23506","I-BRD9","SIDM00837",2.853451,3.780606,7
"23507","GSK1904529A","SIDM01168",3.464874,4.254737,7
"23508","AT13148","SIDM00317",5.464964,5.009842,7
"23509","I-BRD9","SIDM00535",4.649592,4.7665067,7
"23510","Sorafenib","SIDM01097",1.9717815,2.1664631,7
"23511","Sepantronium bromide","SIDM01198",-4.828996,-4.5404778,7
"23512","Wnt-C59","SIDM00948",3.882456,2.897027,7
"23513","GSK343","SIDM00783",3.316389,3.5473945,7
"23514","Dasatinib","SIDM00102",3.157356,1.0599372,7
"23515","BMS-345541","SIDM00317",4.5651095,5.574509,7
"23516","VE-822","SIDM00043",4.729896,2.5155098,7
"23517","Nutlin-3a (-)","SIDM00466",7.4415185,6.4183054,7
"23518","EPZ5676","SIDM00837",6.415514,5.0812707,7
"23519","EPZ004777","SIDM00299",5.429363,5.908723,7
"23520","AZD8186","SIDM01098",2.511946,1.0474452,7
"23521","Ibrutinib","SIDM00190",5.929204,5.60686,7
"23522","Dinaciclib","SIDM00309",-2.35249,0.93349737,7
"23523","Nilotinib","SIDM00224",3.7518775,3.108827,7
"23524","UMI-77","SIDM00835",2.444088,4.061271,7
"23525","LGK974","SIDM00422",3.4536675,3.2506263,7
"23526","Buparlisib","SIDM00410",0.110287,1.2201463,7
"23527","Cediranib","SIDM00569",1.415775,2.3399584,7
"23528","WEHI-539","SIDM00267",0.724452,4.3834105,7
"23529","WZ4003","SIDM00905",3.775345,4.0644546,7
"23530","OF-1","SIDM00264",5.695838,4.0903296,7
"23531","Buparlisib","SIDM00227",1.342991,1.8560535,7
"23532","I-BET-762","SIDM00256",4.0771595,0.35770175,7
"23533","Erlotinib","SIDM00837",0.065471,2.1885655,7
