"","drug","cell_line","IC50","prediction","fold"
"23419","Lapatinib","SIDM00488",2.564841,2.2321665,7
"23420","Ulixertinib","SIDM00174",1.664108,2.3287933,7
"23421","Osimertinib","SIDM00659",2.557469,1.8443614,7
"23422","Lapatinib","SIDM00227",4.1253265,2.94228,7
"23423","Entinostat","SIDM01047",-0.595275,1.427115,7
"23424","Dasatinib","SIDM00962",-5.8712455,-0.31777078,7
"23425","Vinblastine","SIDM00180",-3.713975,1.3194057,7
"23426","Dactolisib","SIDM00261",-3.9344665,-3.1324487,7
"23427","PLX-4720","SIDM00758",4.97397266666667,3.771142,7
"23428","Temozolomide","SIDM00592",5.351033,4.9870367,7
"23429","Gemcitabine","SIDM00530",2.378449,2.3467066,7
"23430","Wee1 Inhibitor","SIDM00316",1.9339625,1.2005599,7
"23431","Alpelisib","SIDM00103",3.806881,3.3157108,7
"23432","Temozolomide","SIDM00259",5.6447665,4.962492,7
"23433","RVX-208","SIDM00864",5.081289,4.2296457,7
"23434","SCH772984","SIDM00320",5.01856,4.456405,7
"23435","Nilotinib","SIDM00101",4.4619135,4.626891,7
"23436","XAV939","SIDM00561",4.1294745,3.7390535,7
"23437","Gefitinib","SIDM00813",2.086613,2.232981,7
"23438","PLX-4720","SIDM00544",4.26438433333333,3.7735322,7
"23439","Gefitinib","SIDM01093",2.959624,3.4100983,7
"23440","Ruxolitinib","SIDM00231",5.532174,3.9727347,7
"23441","GSK2578215A","SIDM00292",6.886085,5.3191533,7
"23442","Trametinib","SIDM01132",2.276378,-0.21874028,7
"23443","AZD4547","SIDM00156",1.68503766666667,2.2514546,7
"23444","Uprosertib","SIDM00242",3.6149685,1.5446333,7
"23445","BI-2536","SIDM00562",-3.4621375,3.2330709,7
"23446","ML323","SIDM01197",5.384547,5.2175264,7
"23447","GSK2606414","SIDM01102",4.034615,2.306938,7
"23448","Entospletinib","SIDM00490",4.636781,4.5326786,7
"23449","AGI-5198","SIDM01093",4.309275,4.9477863,7
"23450","AZD6738","SIDM01251",0.914826,1.1106471,7
"23451","RVX-208","SIDM01160",5.276895,5.080499,7
"23452","RVX-208","SIDM00863",5.397035,4.2602277,7
"23453","Ulixertinib","SIDM00781",3.2776275,2.9534416,7
"23454","Sepantronium bromide","SIDM00962",-5.6275475,-5.370606,7
"23455","AGI-5198","SIDM01120",5.108743,4.2160034,7
"23456","Temozolomide","SIDM00257",5.4881765,4.9280815,7
"23457","PD0325901","SIDM00374",-0.428645,2.130699,7
"23458","Pictilisib","SIDM00243",0.444549666666667,1.4240642,7
"23459","BMS-536924","SIDM01149",1.29548066666667,2.0008137,7
"23460","Uprosertib","SIDM00632",2.2352635,1.7110147,7
"23461","Luminespib","SIDM00044",-2.536287,-2.2566607,7
"23462","Wnt-C59","SIDM00042",3.936548,4.32251,7
"23463","Afatinib","SIDM00621",3.15835666666667,1.8950135,7
"23464","PLX-4720","SIDM00227",4.472594,3.7586052,7
"23465","PRT062607","SIDM00896",1.264509,1.6831536,7
"23466","Dactinomycin","SIDM00371",-1.811842,0.39356944,7
"23467","Afatinib","SIDM00234",1.346548,1.2820086,7
"23468","MK-8776","SIDM00540",4.610513,2.7508557,7
"23469","Niraparib","SIDM00289",1.004996,1.7481146,7
"23470","ML323","SIDM00837",6.317795,3.5188038,7
"23471","BMS-345541","SIDM00679",3.4063435,3.4508593,7
"23472","AZD7762","SIDM00205",-1.46051966666667,-1.4357021,7
"23473","Nilotinib","SIDM00379",2.689009,2.9872234,7
"23474","LGK974","SIDM00810",2.4764925,2.99735,7
"23475","Sabutoclax","SIDM00346",-1.576029,-1.5501862,7
"23476","ML323","SIDM00465",5.795772,4.317564,7
"23477","Paclitaxel","SIDM00406",-6.549056,-3.0879736,7
"23478","ABT737","SIDM00490",3.864603,2.6648679,7
"23479","Camptothecin","SIDM00388",-2.007218,-3.582943,7
"23480","Talazoparib","SIDM00974",2.988863,2.3876388,7
"23481","Irinotecan","SIDM00781",5.014835,3.553324,7
"23482","Wnt-C59","SIDM00256",2.240239,2.9668813,7
"23483","Obatoclax Mesylate","SIDM00077",0.669674,0.38918957,7
"23484","Afatinib","SIDM00528",0.863081333333333,0.18705104,7
"23485","GSK2578215A","SIDM00958",3.33542,2.2020118,7
"23486","Linsitinib","SIDM00465",3.119027,3.2334986,7
"23487","AZD4547","SIDM00964",1.78965533333333,2.0645993,7
"23488","UMI-77","SIDM00077",2.747111,3.0010033,7
"23489","Dabrafenib","SIDM00374",4.4084965,3.5515156,7
"23490","Alisertib","SIDM00863",1.7397685,1.3327043,7
"23491","GSK2578215A","SIDM00553",3.850031,2.627671,7
"23492","VE-822","SIDM00224",5.416609,4.129885,7
"23493","BMS-536924","SIDM00251",3.1938425,1.9213724,7
"23494","AZD5582","SIDM00263",1.554074,1.6965989,7
"23495","Afatinib","SIDM00127",-1.56033733333333,-1.1157291,7
"23496","Luminespib","SIDM00323",-1.373915,-2.827403,7
"23497","Tozasertib","SIDM00562",1.5733515,2.2819486,7
"23498","Ulixertinib","SIDM00197",3.504147,3.4292355,7
"23499","PD0325901","SIDM00218",2.6042585,3.2400723,7
"23500","OTX015","SIDM01163",4.259596,4.504898,7
"23501","Venetoclax","SIDM00326",2.08286,3.4496,7
"23502","ML323","SIDM00971",4.446574,5.1049404,7
"23503","Cyclophosphamide","SIDM00483",6.031128,5.5594482,7
"23504","PRT062607","SIDM01159",4.03746,3.1847215,7
"23505","Venetoclax","SIDM00444",4.230747,3.5269582,7
"23506","I-BRD9","SIDM00837",2.853451,4.074702,7
"23507","GSK1904529A","SIDM01168",3.464874,4.393895,7
"23508","AT13148","SIDM00317",5.464964,5.6081038,7
"23509","I-BRD9","SIDM00535",4.649592,5.200967,7
"23510","Sorafenib","SIDM01097",1.9717815,2.748634,7
"23511","Sepantronium bromide","SIDM01198",-4.828996,-4.920546,7
"23512","Wnt-C59","SIDM00948",3.882456,3.6209257,7
"23513","GSK343","SIDM00783",3.316389,3.4054358,7
"23514","Dasatinib","SIDM00102",3.157356,1.530216,7
"23515","BMS-345541","SIDM00317",4.5651095,5.870532,7
"23516","VE-822","SIDM00043",4.729896,3.176544,7
"23517","Nutlin-3a (-)","SIDM00466",7.4415185,6.3944798,7
"23518","EPZ5676","SIDM00837",6.415514,4.3038955,7
"23519","EPZ004777","SIDM00299",5.429363,4.7095456,7
"23520","AZD8186","SIDM01098",2.511946,2.2942052,7
"23521","Ibrutinib","SIDM00190",5.929204,4.719505,7
"23522","Dinaciclib","SIDM00309",-2.35249,-2.2709844,7
"23523","Nilotinib","SIDM00224",3.7518775,3.590709,7
"23524","UMI-77","SIDM00835",2.444088,3.9527023,7
"23525","LGK974","SIDM00422",3.4536675,3.2327535,7
"23526","Buparlisib","SIDM00410",0.110287,1.8918322,7
"23527","Cediranib","SIDM00569",1.415775,2.1084883,7
"23528","WEHI-539","SIDM00267",0.724452,4.80688,7
"23529","WZ4003","SIDM00905",3.775345,2.955967,7
"23530","OF-1","SIDM00264",5.695838,4.3966,7
"23531","Buparlisib","SIDM00227",1.342991,2.7334156,7
"23532","I-BET-762","SIDM00256",4.0771595,3.0187361,7
"23533","Erlotinib","SIDM00837",0.065471,2.7121701,7
"23534","Wnt-C59","SIDM00445",3.645917,3.3820071,7
"23535","ABT737","SIDM00056",3.46767,1.9328492,7
"23536","Vorinostat","SIDM00269",1.0191525,-0.45446876,7
"23537","GSK2578215A","SIDM01011",4.783537,3.0602887,7
"23538","LY2109761","SIDM00583",5.657674,5.3562207,7
"23539","AT13148","SIDM01174",6.810759,5.4018693,7
"23540","Obatoclax Mesylate","SIDM00260",-0.23235,1.0531082,7
"23541","Afuresertib","SIDM00929",5.350687,1.8762093,7
"23542","Foretinib","SIDM00042",0.3414825,0.60564303,7
"23543","AMG-319","SIDM01159",4.854381,4.4845095,7
"23544","Wee1 Inhibitor","SIDM01159",2.2667025,1.980587,7
"23545","Bortezomib","SIDM00466",-1.921547,1.5428712,7
"23546","Taselisib","SIDM01228",1.64717,1.972089,7
"23547","CZC24832","SIDM01095",4.426655,4.546506,7
"23548","Venetoclax","SIDM00252",3.358489,3.959675,7
"23549","Uprosertib","SIDM00835",5.5865345,4.363044,7
"23550","GDC0810","SIDM00362",2.996106,3.547994,7
"23551","Sabutoclax","SIDM00362",-3.949883,-2.7129705,7
"23552","Taselisib","SIDM00230",0.700332,2.0958736,7
"23553","PCI-34051","SIDM00688",4.832273,2.7456236,7
"23554","Ibrutinib","SIDM00098",3.503821,4.4085016,7
"23555","Olaparib","SIDM00180",3.616469,3.7496405,7
"23556","WZ4003","SIDM00077",3.81217,3.4554238,7
"23557","Afuresertib","SIDM00680",2.056864,2.4245148,7
"23558","LCL161","SIDM00541",4.77362,4.505397,7
"23559","AGI-6780","SIDM00968",3.0152945,3.557475,7
"23560","Nilotinib","SIDM00201",2.232588,1.8800929,7
"23561","Epirubicin","SIDM01047",-2.619212,-1.7106246,7
"23562","Sorafenib","SIDM00233",1.795091,1.615261,7
"23563","Linsitinib","SIDM00964",2.4465345,1.7141182,7
"23564","Dabrafenib","SIDM00444",5.331488,4.0394773,7
"23565","XAV939","SIDM00540",1.800818,2.3814528,7
"23566","Gemcitabine","SIDM00332",1.63805833333333,2.653549,7
"23567","Navitoclax","SIDM00202",-2.2284215,1.3334575,7
"23568","MK-8776","SIDM00103",3.963637,4.1534915,7
"23569","Navitoclax","SIDM00864",1.4348795,2.8454304,7
"23570","OF-1","SIDM01122",3.973152,4.3022165,7
"23571","Trametinib","SIDM00967",-3.0862835,-1.0514128,7
"23572","WEHI-539","SIDM00418",5.584472,5.4606833,7
"23573","Cytarabine","SIDM00285",0.003734,0.76226974,7
"23574","Cediranib","SIDM00680",2.695255,2.9106362,7
"23575","Tamoxifen","SIDM00591",2.7974695,2.3457854,7
"23576","AZD8186","SIDM00627",2.3803235,1.3021469,7
"23577","Nilotinib","SIDM01064",2.3299435,3.0806835,7
"23578","Nutlin-3a (-)","SIDM00211",2.6302445,1.6316936,7
"23579","Dactinomycin","SIDM00196",-4.098712,-1.8171525,7
"23580","Dasatinib","SIDM00412",-1.126155,-1.7445625,7
"23581","MIRA-1","SIDM01229",3.582861,5.3931212,7
"23582","Dactinomycin","SIDM00316",-3.59553,-2.7104552,7
"23583","ABT737","SIDM00591",0.640643,1.5105548,7
"23584","SCH772984","SIDM00121",3.004772,2.8886907,7
"23585","AZD3759","SIDM00835",2.469587,2.9727423,7
"23586","Paclitaxel","SIDM00260",-2.268763,-0.7921226,7
"23587","Dinaciclib","SIDM00202",-3.167406,-2.7418036,7
"23588","Afuresertib","SIDM00498",1.886915,1.9244974,7
"23589","Sabutoclax","SIDM00488",1.038215,-0.41541913,7
"23590","NVP-ADW742","SIDM00606",3.917668,3.6177185,7
"23591","AZD5363","SIDM00549",3.389428,2.4773622,7
"23592","Sabutoclax","SIDM00699",0.140462,1.0403364,7
"23593","GSK343","SIDM00262",3.6420075,4.0598392,7
"23594","PD173074","SIDM00241",3.344787,1.6937635,7
"23595","Uprosertib","SIDM00488",3.379942,3.0737042,7
"23596","Dinaciclib","SIDM01251",-3.823975,-3.6328256,7
"23597","Entinostat","SIDM01159",1.3918485,1.8885975,7
"23598","ML323","SIDM00086",5.943155,4.2391443,7
"23599","LGK974","SIDM00047",3.8140315,3.4471242,7
"23600","AZD6738","SIDM00532",2.4852715,2.3092725,7
"23601","Lapatinib","SIDM00154",2.503943,2.0090427,7
"23602","GSK2606414","SIDM00100",5.125467,4.6977625,7
"23603","MIM1","SIDM00374",5.156373,3.114712,7
"23604","GSK1904529A","SIDM00274",3.388604,3.6832078,7
"23605","IWP-2","SIDM00810",1.651102,2.3925178,7
"23606","WIKI4","SIDM00241",3.69107,2.7911031,7
"23607","Gemcitabine","SIDM00832",1.42786933333333,3.3445265,7
"23608","Niraparib","SIDM00326",5.636445,3.1744633,7
"23609","Trametinib","SIDM01007",1.7917745,0.6427065,7
"23610","EPZ5676","SIDM00534",5.476772,4.4625063,7
"23611","VX-11e","SIDM00198",3.6302065,2.6031067,7
"23612","EPZ004777","SIDM00591",3.527349,0.89400196,7
"23613","WIKI4","SIDM00291",4.801445,3.4830623,7
"23614","CZC24832","SIDM00496",5.318213,4.798648,7
"23615","Docetaxel","SIDM00262",-2.50599166666667,-1.6691972,7
"23616","Foretinib","SIDM00970",1.733328,0.5297284,7
"23617","PRT062607","SIDM00427",4.076099,2.2858741,7
"23618","PFI3","SIDM00929",5.48679,5.1401157,7
"23619","Ruxolitinib","SIDM01114",4.79878,3.7405283,7
"23620","Sepantronium bromide","SIDM01011",-5.257265,-4.773078,7
"23621","LCL161","SIDM00535",4.9766395,4.748204,7
"23622","Nutlin-3a (-)","SIDM01251",3.61808,2.8796232,7
"23623","RVX-208","SIDM00364",3.147909,3.58172,7
"23624","Gemcitabine","SIDM00317",-1.86929266666667,5.1259823,7
"23625","Luminespib","SIDM00969",-3.56096,-3.7600358,7
"23626","Ulixertinib","SIDM00416",1.360852,2.648563,7
"23627","GSK343","SIDM00317",6.3441445,5.65038,7
"23628","Ruxolitinib","SIDM01120",4.486678,2.5475414,7
"23629","AGI-5198","SIDM00104",4.307565,5.372241,7
"23630","Gefitinib","SIDM00174",2.2284765,2.8195522,7
"23631","Lapatinib","SIDM00099",6.938029,5.1782274,7
"23632","MK-8776","SIDM00606",3.698413,3.7952912,7
"23633","Fulvestrant","SIDM00362",2.484629,2.4085531,7
"23634","MK-8776","SIDM01206",1.336995,2.2300107,7
"23635","MN-64","SIDM00100",2.942822,5.522222,7
"23636","CZC24832","SIDM00846",5.032318,5.0061283,7
"23637","GSK343","SIDM00968",4.1930955,3.8581517,7
"23638","MN-64","SIDM01175",6.020588,6.1991353,7
"23639","Venetoclax","SIDM01163",5.077255,4.736357,7
"23640","Leflunomide","SIDM00202",5.202245,3.3918684,7
"23641","Sorafenib","SIDM00532",4.709442,3.5769336,7
"23642","Venetoclax","SIDM00974",4.285317,3.69298,7
"23643","AZD5582","SIDM00905",0.9871275,2.2084432,7
"23644","Ruxolitinib","SIDM00885",3.566842,3.423676,7
"23645","Wnt-C59","SIDM00719",4.6608875,5.704705,7
"23646","Bortezomib","SIDM00259",-3.941679,-2.346957,7
"23647","PD0325901","SIDM00472",-0.3762975,0.9097549,7
"23648","Luminespib","SIDM00269",-3.058601,-4.1030912,7
"23649","Ibrutinib","SIDM00487",1.718122,2.868501,7
"23650","Navitoclax","SIDM00407",-1.115382,0.7339337,7
"23651","Sorafenib","SIDM00612",4.9980735,4.6860456,7
"23652","PD0325901","SIDM00182",2.653375,1.777287,7
"23653","OF-1","SIDM00154",2.954027,4.5345945,7
"23654","RVX-208","SIDM01132",4.543921,4.320257,7
"23655","Talazoparib","SIDM00655",4.325853,3.0136907,7
"23656","Wnt-C59","SIDM00826",3.3903985,3.6527472,7
"23657","Talazoparib","SIDM00350",3.830027,3.8789976,7
"23658","Docetaxel","SIDM00328",-3.295166,-2.1636033,7
"23659","Entospletinib","SIDM00231",2.816214,3.7639887,7
"23660","PLX-4720","SIDM00489",4.82279833333333,3.521474,7
"23661","CZC24832","SIDM00137",5.830936,5.649537,7
"23662","Irinotecan","SIDM00096",-0.341106,0.018091992,7
"23663","AZD6738","SIDM00688",0.495817,1.3880029,7
"23664","Cytarabine","SIDM00487",2.5291055,0.9162053,7
"23665","Sorafenib","SIDM00101",3.859857,5.076308,7
"23666","Gemcitabine","SIDM00091",-2.035734,2.9983609,7
"23667","ML323","SIDM00488",5.145819,4.1458607,7
"23668","Paclitaxel","SIDM00045",-4.6621345,-2.3503659,7
"23669","Gemcitabine","SIDM00539",-2.122493,3.0144641,7
"23670","AT13148","SIDM00104",5.906717,4.22204,7
"23671","AGI-5198","SIDM01175",5.700285,5.87068,7
"23672","AZD5363","SIDM00176",3.051868,2.6331756,7
"23673","LGK974","SIDM01095",2.410655,3.2478793,7
"23674","AZD7762","SIDM00969",-1.09804933333333,-1.2252562,7
"23675","LY2109761","SIDM01247",4.200842,4.486583,7
"23676","WIKI4","SIDM00100",3.414842,4.1624613,7
"23677","MIM1","SIDM00277",3.222771,2.5922258,7
"23678","Crizotinib","SIDM00350",2.483641,2.7974365,7
"23679","Uprosertib","SIDM00732",4.294343,3.4033375,7
"23680","AZD5363","SIDM00561",1.989338,1.6279647,7
"23681","Nilotinib","SIDM00565",3.880741,3.81982,7
"23682","Sabutoclax","SIDM01228",-0.059086,-1.5170915,7
"23683","Cediranib","SIDM00758",2.502114,2.7730577,7
"23684","Uprosertib","SIDM00064",5.283296,3.173807,7
"23685","Vinorelbine","SIDM01198",-5.786556,-4.3372145,7
"23686","AZD4547","SIDM00258",2.46326533333333,1.9717416,7
"23687","AZD5582","SIDM00375",-1.624385,2.3016071,7
"23688","BMS-345541","SIDM00612",4.507017,4.5016108,7
"23689","Fulvestrant","SIDM00583",3.901687,4.0955453,7
"23690","Dabrafenib","SIDM01205",3.268189,3.5581768,7
"23691","EPZ5676","SIDM00045",4.248711,3.0734513,7
"23692","WEHI-539","SIDM00114",5.625294,5.184945,7
"23693","Sapitinib","SIDM00974",5.534824,3.2133124,7
"23694","Sapitinib","SIDM01006",4.933697,3.7661383,7
"23695","BMS-536924","SIDM00538",4.421589,1.8834517,7
"23696","Fulvestrant","SIDM00101",4.89973266666667,4.8003926,7
"23697","AZD4547","SIDM00375",2.40442366666667,2.499173,7
"23698","PLX-4720","SIDM00550",4.58139866666667,4.0092907,7
"23699","Dinaciclib","SIDM00885",-4.278836,-2.3458827,7
"23700","ABT737","SIDM00362",1.13484,0.45764363,7
"23701","AZD4547","SIDM00136",2.73659533333333,2.460008,7
"23702","GSK343","SIDM00394",4.019375,3.4799602,7
"23703","Dabrafenib","SIDM00411",4.304872,5.1515083,7
"23704","PD0325901","SIDM00498",-1.3800485,0.107676126,7
"23705","Navitoclax","SIDM01006",-2.3575835,1.5633003,7
"23706","RVX-208","SIDM00197",5.350317,4.569334,7
"23707","Uprosertib","SIDM01197",1.137024,3.3065546,7
"23708","BMS-345541","SIDM00976",2.8192905,3.479571,7
"23709","Wee1 Inhibitor","SIDM00900",1.30135,0.9915401,7
"23710","Palbociclib","SIDM00553",0.158905,1.5422661,7
"23711","Lapatinib","SIDM00448",2.929872,3.303604,7
"23712","Niraparib","SIDM00393",5.112617,2.9415495,7
"23713","NVP-ADW742","SIDM00565",4.594227,4.2222404,7
"23714","Obatoclax Mesylate","SIDM00445",-0.142745,0.10385754,7
"23715","Afatinib","SIDM00311",4.3042715,1.1403457,7
"23716","GSK343","SIDM00422",3.117055,3.373968,7
"23717","Paclitaxel","SIDM00211",-5.070913,-2.0727365,7
"23718","Obatoclax Mesylate","SIDM00810",-1.412141,0.21550003,7
"23719","Erlotinib","SIDM00445",1.825849,2.8384764,7
"23720","Afatinib","SIDM00242",1.2030475,0.10534833,7
"23721","Sapitinib","SIDM00721",4.360081,5.3755093,7
"23722","SCH772984","SIDM00230",3.718061,3.7732255,7
"23723","MK-8776","SIDM00264",1.29282,3.3448353,7
"23724","Foretinib","SIDM01126",1.4989905,0.1674903,7
"23725","PD0325901","SIDM00145",1.201077,1.9415288,7
"23726","AZD6738","SIDM01041",3.0421315,1.9345238,7
"23727","Savolitinib","SIDM00592",2.411314,2.3044665,7
"23728","I-BRD9","SIDM00553",1.651212,3.504296,7
"23729","AZD6738","SIDM00242",1.5625155,1.3418038,7
"23730","Dabrafenib","SIDM00044",4.9939715,4.3445787,7
"23731","Irinotecan","SIDM00205",-0.416053,0.45429602,7
"23732","VE-822","SIDM00417",2.977689,4.1256437,7
"23733","Trametinib","SIDM00412",1.756244,0.23505895,7
"23734","EPZ004777","SIDM00508",4.496495,2.1595254,7
"23735","AZD6738","SIDM00732",2.2055,1.7862833,7
"23736","GSK2606414","SIDM00104",4.512569,4.1421967,7
"23737","AZ6102","SIDM00968",2.776836,3.96042,7
"23738","Sabutoclax","SIDM00056",-0.333304,-1.2063539,7
"23739","BMS-536924","SIDM01155",1.8991385,2.3148446,7
"23740","Alisertib","SIDM00971",4.2548235,4.9276466,7
"23741","MK-1775","SIDM00491",2.130208,0.22937052,7
"23742","MK-1775","SIDM00621",3.787177,1.0944217,7
"23743","Afatinib","SIDM00953",1.54463666666667,0.92666495,7
"23744","Erlotinib","SIDM00958",1.51893,2.106431,7
"23745","Paclitaxel","SIDM00389",-5.458521,-1.7781363,7
"23746","AZD5363","SIDM00196",1.804344,2.230612,7
"23747","Navitoclax","SIDM00543",2.7824325,2.9326043,7
"23748","VE821","SIDM00393",4.06353,3.9693494,7
"23749","BIBR-1532","SIDM00003",4.778307,3.7458112,7
"23750","Tamoxifen","SIDM00292",4.518389,4.7418365,7
"23751","AGI-6780","SIDM00561",2.287854,2.3679883,7
"23752","GDC0810","SIDM00379",4.54897,5.0652,7
"23753","VE821","SIDM00973",3.515227,3.9485154,7
"23754","Savolitinib","SIDM01198",1.018599,2.1472437,7
"23755","AZD8186","SIDM00042",2.449217,2.7014298,7
"23756","AZD5582","SIDM00042",1.9148165,2.2889342,7
"23757","Buparlisib","SIDM00520",1.404517,3.0267208,7
"23758","Vinblastine","SIDM00064",-4.7709775,2.5213091,7
"23759","SCH772984","SIDM01114",2.838612,3.2179296,7
"23760","AZD6738","SIDM00490",1.548495,2.2737868,7
"23761","OTX015","SIDM01229",3.161536,3.3036165,7
"23762","BMS-536924","SIDM00964",0.527225,0.6043929,7
"23763","AT13148","SIDM00584",3.08188,3.573707,7
"23764","Sorafenib","SIDM00276",2.7856755,3.4591126,7
"23765","MIM1","SIDM00592",3.3097415,3.131479,7
"23766","Ipatasertib","SIDM00962",2.967979,2.3127418,7
"23767","WIKI4","SIDM00375",4.58758,3.416631,7
"23768","Talazoparib","SIDM00864",2.869064,3.2166908,7
"23769","AZD4547","SIDM01175",5.07193233333333,3.4237885,7
"23770","LCL161","SIDM00968",4.462825,4.1580105,7
"23771","Olaparib","SIDM01095",3.68861233333333,3.3942487,7
"23772","Fulvestrant","SIDM00668",3.01183233333333,3.5438817,7
"23773","Cediranib","SIDM00285",1.206156,1.666438,7
"23774","Uprosertib","SIDM00310",2.909253,3.9557245,7
"23775","Paclitaxel","SIDM00808",-4.4789145,-1.3578062,7
"23776","BMS-345541","SIDM00082",4.05182,3.6500423,7
"23777","Dactinomycin","SIDM00721",-2.674988,0.9673195,7
"23778","Cediranib","SIDM00864",1.97569,1.9956946,7
"23779","Nilotinib","SIDM00550",3.598989,3.1278522,7
"23780","Pevonedistat","SIDM00154",0.82463,0.8344835,7
"23781","MIM1","SIDM00287",1.5269045,2.5622926,7
"23782","Talazoparib","SIDM00592",1.088509,2.434911,7
"23783","ABT737","SIDM00094",3.392807,3.4017146,7
"23784","Temozolomide","SIDM00562",5.9891315,5.000151,7
"23785","Erlotinib","SIDM01114",2.599919,3.4140067,7
"23786","AZD8186","SIDM00182",3.4251375,2.7167451,7
"23787","Dabrafenib","SIDM00099",5.918429,6.1560993,7
"23788","Venetoclax","SIDM00292",4.785351,4.1537504,7
"23789","Afatinib","SIDM00381",1.78710633333333,0.3102477,7
"23790","Wnt-C59","SIDM00243",2.944245,2.8615916,7
"23791","I-BRD9","SIDM00537",4.672053,4.006607,7
"23792","PRT062607","SIDM00379",3.187851,3.0214436,7
"23793","Temozolomide","SIDM01047",5.715546,4.8433447,7
"23794","Olaparib","SIDM00535",5.05592233333333,4.469057,7
"23795","Vorinostat","SIDM01206",0.4775155,-0.35437325,7
"23796","Afatinib","SIDM00923",0.972677333333333,-0.5879898,7
"23797","Cisplatin","SIDM01161",1.715055,1.7174542,7
"23798","CZC24832","SIDM00047",5.506737,5.079055,7
"23799","Fulvestrant","SIDM00930",4.33417333333333,3.9091747,7
"23800","Oxaliplatin","SIDM00631",5.8591935,4.983639,7
"23801","Uprosertib","SIDM00817",2.7381495,2.8687582,7
"23802","AZD5582","SIDM01228",2.8061215,1.9824243,7
"23803","LY2109761","SIDM00528",4.903378,4.8790636,7
"23804","Ipatasertib","SIDM01155",2.180204,3.339124,7
"23805","MIM1","SIDM00099",3.7797645,5.048597,7
"23806","PCI-34051","SIDM00250",4.420947,4.7121544,7
"23807","Fulvestrant","SIDM01168",4.41764666666667,4.3425407,7
"23808","AZ6102","SIDM00971",5.148954,4.4534054,7
"23809","SCH772984","SIDM00195",5.909976,4.2610474,7
"23810","Navitoclax","SIDM00308",0.4399685,1.060026,7
"23811","Lapatinib","SIDM00445",1.405801,1.0062293,7
"23812","AZ6102","SIDM00374",2.141321,3.139959,7
"23813","Dinaciclib","SIDM00490",-1.751116,-2.9651628,7
"23814","Venetoclax","SIDM00732",3.401921,3.7136402,7
"23815","Vorinostat","SIDM00267",1.40338,0.5891974,7
"23816","OF-1","SIDM00293",4.676729,4.227133,7
"23817","Luminespib","SIDM00623",-3.420032,-1.5850829,7
"23818","Irinotecan","SIDM00388",1.726681,1.131624,7
"23819","P22077","SIDM00501",6.359029,5.0156736,7
"23820","Palbociclib","SIDM01042",2.6726445,2.1950624,7
"23821","Crizotinib","SIDM01183",2.159802,3.1639748,7
"23822","AZD5363","SIDM00381",3.449965,2.9594276,7
"23823","IWP-2","SIDM00971",4.091693,4.9383316,7
"23824","GDC0810","SIDM00929",5.502095,5.0084767,7
"23825","WEHI-539","SIDM00047",4.127335,4.113524,7
"23826","Irinotecan","SIDM00565",2.579713,2.87423,7
"23827","Alpelisib","SIDM00251",3.180908,3.2774632,7
"23828","RVX-208","SIDM01161",3.812708,4.497579,7
"23829","Trametinib","SIDM00227",-2.884272,-1.0387578,7
"23830","Cytarabine","SIDM00783",-1.533357,-0.5694331,7
"23831","Ruxolitinib","SIDM01168",5.0371105,4.472587,7
"23832","AZ6102","SIDM00104",4.873053,4.5504785,7
"23833","Entospletinib","SIDM01205",3.938601,3.3313835,7
"23834","Ibrutinib","SIDM00565",4.198275,4.2073045,7
"23835","GSK591","SIDM00417",5.565327,4.564754,7
"23836","Cytarabine","SIDM00976",0.982322,1.1135037,7
"23837","MN-64","SIDM00242",3.248884,4.176923,7
"23838","Vinblastine","SIDM00227",-4.2090625,3.1818368,7
"23839","AZ960","SIDM01237",3.65038,4.0844674,7
"23840","Nilotinib","SIDM00576",0.4727135,-0.088638276,7
"23841","WEHI-539","SIDM00659",4.209885,4.3999643,7
"23842","Cyclophosphamide","SIDM00203",5.405351,4.5953164,7
"23843","AMG-319","SIDM00346",3.186075,3.0012863,7
"23844","Dasatinib","SIDM00104",1.160879,1.9764986,7
"23845","I-BRD9","SIDM00973",5.195092,4.284888,7
"23846","Gemcitabine","SIDM00680",-4.277652,3.4008286,7
"23847","NVP-ADW742","SIDM00181",3.588559,4.178323,7
"23848","Gemcitabine","SIDM01007",0.960938333333333,0.7448623,7
"23849","PRT062607","SIDM00099",6.699017,5.01688,7
"23850","Pictilisib","SIDM00592",-0.0953453333333333,-0.15952538,7
"23851","LGK974","SIDM00121",2.0805865,2.872916,7
"23852","Epirubicin","SIDM01093",0.037112,0.45040128,7
"23853","Dabrafenib","SIDM00534",4.267465,3.4784997,7
"23854","MK-2206","SIDM00388",1.3337295,2.2147152,7
"23855","CZC24832","SIDM00320",6.097165,5.9221954,7
"23856","NVP-ADW742","SIDM00954",1.020189,3.2506897,7
"23857","AZD4547","SIDM00094",2.768781,2.6453247,7
"23858","AZ960","SIDM00930",2.094987,1.9259441,7
"23859","GDC0810","SIDM00420",5.175135,4.905677,7
"23860","Ipatasertib","SIDM00875",3.411752,3.0880876,7
"23861","VE-822","SIDM00203",2.928445,2.7717543,7
"23862","WZ4003","SIDM00104",5.505898,4.379541,7
"23863","Crizotinib","SIDM00600",1.896409,2.0636115,7
"23864","MK-2206","SIDM00948",2.2162955,2.3534756,7
"23865","Leflunomide","SIDM00103",5.685229,4.582641,7
"23866","OSI-027","SIDM00264",1.655933,2.830773,7
