,TNFRSF13C,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNFSF13B,IL15RA,IL15,ICOSLG,ITGA4,TGFB1,ICOS,CCR9,MAP3K14,CXCR4,CCL25,TNFRSF17,HLA-DMB,CCL28,LTBR,PIGR,IL2,CD40LG,HLA-DPA1,CD40,AICDA,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,TNFRSF13B,ITGB7,CXCL12,CCR10,MADCAM1,IL4,IL5,IL10,IL6,HLA-DRB1,HLA-DRA
SIDM00832,-0.7843380381114454,-0.9789825922261204,-0.7441145647524122,-0.8294956538264269,-0.8874772394505622,-0.7651608160891317,-0.9568281756438589,-0.8168926448554443,-0.07720194376588253,-0.47983255080626525,-0.353275642452644,-0.821816406513841,-0.8299653424332488,-0.8218622450982992,-0.8653895452457604,-0.5275516184442441,0.6013244969972731,-0.7518932055059753,-0.9162812630625473,-0.5918525545238539,-0.6418117716340498,1.2788134895553342,-0.7846060329016113,-0.9473896028540081,-0.7666696201740495,-0.7311595575816326,-0.5282430501082939,-0.8674741504222057,-0.8324601753721869,-0.8654820465848404,-0.7326370041204988,-0.679324607743413,-0.6995818195395768,-0.6699229175558206,-0.8296167772852804,-0.81473100951454,-0.8622001225983444,-1.0224559620474616,-0.7014386205601205,-0.7998838068527198,-0.7685458637557533,-0.3811400008521883,-0.900947428642828
SIDM00528,-0.8257744847743053,-0.9580803304162283,-0.7192872204955014,-0.8478683853325981,-0.8920513387618337,-0.905580757856293,-0.9285156958873945,-0.7883599173294257,-0.07652974645887219,-0.8345868844895429,-0.6159844845845441,-0.8769648766014778,-0.6140973279049704,-0.6829847066529772,-0.8782427733598133,-0.670359670092064,1.7968123597145724,-0.6815972075241671,-0.997496449376345,-0.6243121201479495,-0.7746623380048737,1.3531280566726633,-0.7967619493282255,-0.9413723191546701,-0.8211986677071168,-0.7080422482369831,-0.542110794124796,-0.8351962341495258,-0.8204394799031591,-0.8099247676951156,-0.613934951665767,-0.7537377354930485,-0.633778950077072,-0.6126366769610773,-0.31198122112604587,-0.5531489793437359,-0.8001010187745754,-0.853100080233018,-0.7690332271576116,-0.7278368796001918,-0.7457668510246841,-0.1091047768639638,-0.9092448133916322
SIDM00371,-0.8775830816848386,-0.9452866473286577,-0.6898082294196757,-0.8790175163381577,-0.8940910285653255,-0.8790845708258211,-0.9763250951318259,-0.8344191164407285,1.0674812255132435,-0.05457048617116861,-0.7489570016456292,-0.8851724985675217,-0.5330934493845979,-0.8660747402123067,-0.8075059872184447,-0.40945066275610503,0.29235051852478416,-0.7982074332693659,-0.9806681903258461,1.2150664143800107,-0.7209463729381167,1.5581615237820055,-0.7939241785056442,-0.946574989292155,-0.8340660310152966,0.7617481061369471,1.0186947335950767,-0.8528150289972947,-0.7027902985561549,-0.8264976667421294,-0.7308260019357401,-0.653479857059038,-0.6631440398642946,-0.678605324062048,-0.8928494129426585,-0.8871732664964115,-0.7811117045051679,-0.9280429153581761,-0.7314641604566088,-0.8099746430858369,-0.7437608986343208,0.42707869400357473,1.0959058831119854
SIDM00688,-0.7837486269172064,-0.9302171354541926,-0.4826930458296299,-0.8441936319383526,-0.8577356022507543,1.3177255254440459,-0.9591267827759236,0.2635651036087935,0.7602422795251594,0.5188613438270475,-0.7033695895126215,0.2826779534809223,0.30843439708054615,-0.5535672022369139,-0.8296700919685642,-0.2315075419517876,-0.6059142176915877,-0.5957754070889313,2.5682197098678907,-0.18792989388395032,-0.7528147041686007,-0.5991273711091405,-0.387099556827494,-0.9728188386349071,-0.7009828179661681,3.154014040243221,-0.5052973433239398,-0.8563185282704826,0.41365976771765356,-0.7427255376354684,-0.6603382221738627,-0.7580227035069298,-0.5535924990668148,-0.1742017958547753,-0.826915658669803,-0.7670559365756879,-0.8094830719851422,-0.866625203043687,-0.6594053658173908,2.439768187913107,0.019027948310085935,0.7533507516396525,1.660134018882292
SIDM00583,-0.7993940581193174,-0.9452017500237067,-0.761469977642899,-0.8590570063766364,-0.8570101045253838,-0.8042069828115012,-0.9573381835145243,-0.7968530013280549,-0.4378568743148471,-0.5062692927066769,-0.5414722416269192,-0.8428883324590384,-0.5717207036120313,-0.8200893376337182,-0.7342499554575331,-0.12799086795773842,-0.7109817629292057,-0.747389746328293,-0.9779189800993948,-0.5905971753481603,-0.5743939992944225,-0.7763463178788905,-0.7678625479288136,-0.9855365026622935,-0.7536306977214771,-0.5547292883087247,0.7631809313487935,-0.851605302416383,-0.8200650043658247,-0.8615932157532603,-0.8172364211916604,-0.7337162091998306,-0.660472431520935,-0.7235741993604546,-0.8800125075370784,-0.7508317873091805,-0.7924694702136226,-0.8362466658957711,-0.6715645167109112,-0.8482907659466634,-0.6336755549304889,0.004795803228851978,-0.8294694236865858
SIDM00188,-0.7790070046012391,-0.9049639928694598,-0.7237542997653155,-0.8268017466481169,-0.845726562257703,-0.8146004045534423,-0.9741760416070784,-0.1303914902177217,1.084265498921932,0.43877546443401055,-0.5500000057188716,-0.8486273112177177,-0.09728652606920096,-0.841536193914148,-0.8015366003752702,0.0765760937958447,-0.8263690663155161,-0.6944046522674887,-0.9502948635044374,-0.5261448805609099,-0.7083923426179438,1.3881459318087017,-0.8192877754061993,-0.9416531486638869,-0.7511602734120103,-0.649594281572423,-0.07392694264358701,-0.7237844977028776,-0.7431932477595533,-0.8632760173309123,-0.7451710934472807,-0.7890312952625578,-0.6393798116003641,-0.6474714484296239,-0.9226643403676424,-0.9147795792451686,-0.7723998238161287,-1.0388132070141265,-0.719557796605252,-0.843905213369827,0.7109500611676746,0.029782749965375794,-0.8318151127754857
SIDM00096,-0.9668266273612909,1.7241488193992296,-0.4082029401258241,-0.8748425553458107,-0.8178765637652234,-0.742250839517451,-0.9672944834034609,0.4878860830844809,1.2199768484759161,0.5964205768570051,-0.7233505045533097,-0.005940701760261626,-0.2830370235966261,0.6914104272885307,-0.8052882003838412,-0.3987254742146585,-0.9070697483680158,-0.6897540103571833,-0.8388048765590017,-0.03603354233080046,-0.6861112851222422,-0.12054896661272911,-0.810478976160993,-0.9438886821034386,-0.6941212667790304,3.0116314900378485,-0.6311685331782334,-0.849896995320939,0.38361373370994384,0.9287327666095112,-0.7057236747808694,0.1428225471588688,-0.6631356283580531,-0.5029121538727682,-0.8966896070024432,-0.7192101788049804,-0.807232146468048,-0.9466453567284895,-0.6506542093594715,0.7665023189990372,-0.6818062418715309,1.7593675550320755,2.5397950298626166
SIDM00379,-0.858005960531898,-1.0642087369022333,-0.7465862437115125,-0.8785055915877794,-0.8657887882830679,-0.8552929216376346,-0.9493519795001808,-0.8810031386168939,1.0623437782915808,0.23020845430275114,-0.5916568072495222,-0.9274452481810386,-0.5425323529369622,-0.8481234786129374,-0.797504451188168,0.05776347214569574,-0.8956624794669588,-0.7993668434470275,-0.9675398328594399,-0.538124620551662,-0.6458617504568305,0.7762362062494176,-0.805638159894772,-0.88810881461173,-0.7941918825727612,-0.5122004364457797,1.0052402156394933,-0.8555110450987786,-0.7835919220547051,-0.8493473694969457,-0.6049979944939895,-0.7053242479211351,-0.7169720132580457,-0.5922756347236254,-0.8235629289139736,-0.701515315804025,-0.8350821912329707,-0.8335533505263747,-0.7757324228384639,-0.7528532554159002,0.5782862352504662,-0.38771373788805413,-0.8353119217675524
SIDM00381,-0.8129551065062941,-0.9761013102660013,-0.7347266849421854,-0.8355825964139845,-0.8959360623601694,-0.8303483548938018,-0.9576185528906153,-0.8691622608812561,0.5182218245206868,0.12416944705789022,-0.593235132318559,-0.8179505685538676,-0.5075063605309003,-0.8502858525371807,-0.7744844365346774,-0.6383723779207912,0.1284006642922387,-0.6871045300594185,-0.9460464087146491,-0.5128840119988834,-0.14036214187981833,0.9419834571879764,-0.8040330769415128,-0.9261072973166407,-0.8502259085041423,-0.7135290796619819,0.6144157980253394,-0.8809428105551839,-0.8251424259454693,-0.811367567409246,-0.8024740472430744,-0.7871623248332795,-0.7096728887723319,-0.6424369624330778,-0.8942271217544019,-0.5525948628999997,-0.8227785827539991,-0.9451929013520741,-0.7677970491000474,-0.8789984454844127,1.2796748570677314,-0.1824329603980048,-0.6695421279600644
SIDM00606,-0.6930091248611268,-0.9694701575163256,-0.7683329385032562,-0.7654751447704143,-0.8697354608483836,-0.8609743924848305,-0.9626903739397108,-0.7877445485336259,1.059876962768667,-0.6075940088929638,-0.6117744707272471,-0.33533809742896775,-0.2568058035952908,-0.8281373880242656,-0.8417262873842573,-0.28752065969311036,-0.9311407365064873,-0.6836958388180294,-0.9230013351837029,-0.4531143967879029,-0.31927386278913367,1.5055915313718489,-0.8630504199323003,-0.908362462273069,-0.698115542633745,0.5199368917202315,0.057984181024470914,-0.8992883074314443,-0.6448801481021661,-0.7173459968639143,-0.7222569048072787,-0.7359124479232951,-0.7200955360244863,-0.6718358615359835,-0.8914599865791969,-0.8571377975641521,-0.8169732737618856,-0.9141548361882387,-0.7420151262100994,-0.8563866772554061,-0.7118094041809431,0.621058772478893,1.795278461048294
SIDM00541,-0.8830594538949489,-0.87268476659728,-0.7239696891088606,-0.7951002486595277,-0.9196633353043576,-0.8582781200745916,-1.0024407045413533,-0.6000733981452272,-0.2950517030624541,1.4458468980409602,-0.6461545647587158,-0.8659406395762733,-0.7881343979046449,-0.8140747021222764,-0.6290030753468394,-0.5759287342200226,-0.8052892238341022,-0.6038302713773492,-0.9775170302400177,-0.5216023462450111,-0.7173448933387552,1.0867443644958013,-0.6864516397851043,-0.9376039476649183,-0.7950279845111045,-0.6401340823350246,-0.6335168652779333,-0.8107314636769791,-0.8047430665151929,-0.8186539849785908,-0.7853046716368961,-0.776181433406271,-0.6646492341270871,-0.6592390596238301,-0.8740813118951136,-0.9568326768902706,-0.7863768598764215,-0.9521733391104993,-0.8270709346244642,-0.7475674466089561,-0.6541708211075524,0.17102884602601676,-0.8987476677814782
SIDM00808,-0.47427024530721024,2.545013615078617,0.8668855863473115,0.4601509321125901,1.468105378999493,0.44483861872507746,-0.892958748873851,-0.625711674054924,0.972666558633197,0.44450047523797964,-0.4852750601522679,0.7655086711109098,-0.4198816724278652,-0.7775740659017,-0.7294590886705697,-0.20888433103807919,1.6327340339641894,-0.7124019887313896,0.6136837338944964,2.394309740064929,-0.6016664026687625,-0.6460208229703687,-0.7691111573574042,-0.9522474059649263,-0.7250057229562459,3.6102505765264405,2.287451308929498,-0.6375424661356058,1.737597647837625,2.8111086568547448,-0.7071767795261495,0.2855635795752432,0.667938272526196,0.25006983522720155,-0.8791093492518639,0.03619219359202283,-0.8222643686425488,-0.8354161216432103,-0.5625776290068226,1.0778337162613176,-0.6941446263008131,2.7981687143441714,3.515327206202698
SIDM00377,-0.603202614950617,-0.9864996250789587,-0.8117166265009564,-0.9429937288545439,-0.8562378486512937,-0.8458401450028561,-0.9759356578710553,-0.8630444735072959,0.32116729549368184,0.9111620492389376,-0.6297175786821605,-0.8949377959895642,0.023558542735590358,-0.7559379001114412,-0.7059967837904303,0.20556050810154994,-0.8451734786332163,-0.703785233210439,-0.9127826663385293,-0.5398384920657825,-0.7269683718485525,1.068152066177713,-0.8670372159554627,-0.8833130955827925,-0.752269544455046,-0.6307128219650203,0.9925005903366201,-0.8058124474928344,-0.772603199422558,-0.829455780747794,-0.7549824297103643,-0.7946069433832974,-0.7104418203574183,-0.6766849645432754,0.34826312925540576,-0.6670283405522192,-0.7587307928355144,-0.8758342972533827,-0.7510143417500711,-0.7451789553111526,0.5819357574325278,0.11439510787697263,-0.8943307508295611
SIDM00289,-0.7101148919300211,1.5436731101070122,-0.07650988050238411,-0.5767516974500928,-0.8454000437127487,-0.8807045039080699,-0.9414086321986249,-0.7275648757598238,0.38814125934977384,-0.831718295046253,-0.4529644677798073,0.26124893052547093,-0.7101148919300211,-0.9055741280191086,-0.76081098715239,-0.5421887152824381,3.0226791568157325,-0.7208231788400973,-0.9248769813805497,0.2254574226909669,-0.027813890508061916,-0.6221614026059042,-0.8532432661945479,-0.920824305959395,-0.7304624950542603,2.7768442034731384,0.0964519773617636,-0.857326945720009,-0.13848395204022465,-0.3819513983324588,-0.6843479269826785,-0.28531619027320343,-0.6651122612639276,-0.7277741807265491,-0.8669161767939554,-0.8823314380598696,-0.7397177932693653,-0.9002805538960512,-0.5683633296776571,-0.802197862204326,-0.756151807218871,1.1333163709889706,3.0285619835474553
SIDM00064,-0.7642929062802729,-1.068442855938936,-0.6791738747913587,-0.8565189060338823,-0.8765784850927889,-0.8256878085011032,-0.9486517725231189,-0.8641374011466925,-0.22448901032533278,0.18478359921259396,-0.5564409452243616,-0.8123868450934638,-0.14157022042886677,-0.8893758605642149,-0.9040861831236494,0.05128326446272426,-0.859279104237755,-0.7361312087898209,-0.9094090921393143,-0.5679013151458159,-0.50139834816382,0.873441134727114,-0.7762151270689249,-0.8204546984956703,-0.7879857103140877,-0.31232675622524453,0.9984723061078954,-0.8807121307987277,-0.6901806344734828,-0.9074385746993843,-0.6287852536705076,-0.8285754753562664,-0.6571328745051738,-0.8215090350407098,-0.9168666053873157,-0.729937314007883,-0.7709801599781345,-0.8872288449382612,-0.6048089813156212,-0.8086878522454867,-0.24703510525249356,-0.18414476320126613,-0.8395945817159309
SIDM01097,-0.8037533061029842,-0.9844945571979663,-0.7490606075256324,-0.7936503874241753,-0.863583370257668,-0.7964935134627598,-0.9286780510498628,-0.8432632751023318,-0.4611992374733016,-0.5868206479056486,-0.8189916531092205,-0.4098312370174061,-0.5904833655581745,-0.8047472561715453,-0.8254088778763089,-0.6192796486894184,-0.5243428760089688,-0.711939279877083,-0.7914458250880932,-0.21356751686643222,-0.7613506415498712,-0.610744212989435,-0.7747078680414234,-0.9919070364081151,-0.7501394416979764,-0.1785283053700342,0.7789422744746448,-0.8711998525799115,-0.7100373182874854,-0.8335098216164629,-0.7368899603644743,-0.7010387857939916,-0.6368531487566915,-0.7229024117740673,0.9675762885914462,-0.749273476986589,-0.80371711862016,-0.9143925167646921,-0.7145434817375381,-0.8037533061029842,-0.7268725236133986,-0.05943673604107025,-0.879687752570604
SIDM00350,-0.7335708332061273,-0.8391260139720141,-0.6793662146566526,-0.7339673726914661,-0.8370069643737471,-0.8549347408373366,-0.9451798668523916,-0.788254266130485,0.5301732885549114,-0.33529274417019583,-0.7616936920388047,-0.8524598810303866,-0.6994787822505849,-0.9247178175355426,-0.7741805421249661,-0.26186128637681616,-0.9038165764550037,-0.6961849658607243,-0.9324195626330303,-0.5076083284792778,-0.7719378689252567,1.0578201390148425,-0.8178490459117133,-0.9384370122701641,-0.793283276090751,-0.509065912056315,-0.3597746797969684,-0.8076130122633862,-0.7314587373514106,-0.8442780111203417,-0.6931657612793353,-0.6059640141487341,-0.6355571283833527,-0.6537388921439601,-0.8745339595144178,-0.8049171204809135,-0.8284884961275176,-0.883312576482377,-0.8166640207300595,-0.8898070686636963,-0.7401537353000459,-0.10143009847987332,-0.8340943855406757
SIDM01163,-0.8034806288630159,-0.849778029046981,-0.784634048547788,-0.7973350510292901,-0.8805161771504967,-0.870068435585869,-0.9395875625043395,-0.6241042230786659,0.264192240828517,-0.7542451004253019,-0.764240302545964,-0.852834603895839,-0.27716430563333866,-0.8468678869900231,-0.5952605120176646,0.06518040022002937,-0.9111127804225025,-0.6651986905301998,-1.0084414351866808,-0.48039142687879804,-0.7210117863773251,1.5974230116517518,-0.8583847069386067,-0.873449935217162,-0.9076722718227004,1.0988285071224537,1.106342417326156,-0.8056856554239331,-0.4797582575092077,-0.7781284932661424,-0.7109458184953512,-0.7603513716985961,-0.6346511869458835,-0.6654030073506401,-0.9022919802183236,-0.7670344250740685,-0.8089700620204182,-0.8249145274726414,-0.6246587266080782,-0.8434032666741043,-0.8010069401491946,0.18992962804110872,-0.056478363201222896
SIDM00375,-0.88331863981579,-1.0214599772309678,-0.6975125665276027,-0.7682958558898234,-0.9202976672912827,-0.8796816008382624,-0.9853953914593158,-0.5796267928734772,0.2179766859842436,-0.36191014484449374,-0.6694035592396029,-0.6630407017376032,-0.6867516949971069,-0.8563373228207372,-0.7269125606726149,-0.5719879529403475,-0.7237727398863165,-0.6559698368329626,-0.7478713395241368,0.5326402203036414,1.2645983775452934,1.1842362301701719,-0.532041479237556,-0.947550135813234,-0.8638392971658163,2.3972918292141223,0.6325480384979231,-0.9192089885093768,-0.6048174207465771,-0.8296358050982791,-0.7129174879545053,-0.7709469813487814,-0.763469753870663,-0.5990692524074447,-0.9779415856555015,0.13356136984417818,-0.8733752643607972,-1.0091075876896272,-0.8004046962322079,-0.9184684399395386,-0.6980129321264863,0.6186954611145346,2.6691521844969133
SIDM00600,-0.8484919069169574,-1.0663844214388414,-0.7376661874082543,-0.7587066282748335,-0.8692342611598495,-0.844100775173323,-0.9100134358230291,-0.746751802782868,-0.3675505175426081,-0.587836558887141,-0.6699575571061682,-0.8189830295238544,-0.478256842692999,-0.9542306310427331,-0.6893148488223557,-0.4986246236983041,-0.8387297350153681,-0.6700105868846263,-0.9241220736119217,-0.5941732187991582,-0.7517924616144867,1.1962763763897393,-0.8152772517013833,-0.8820539567252155,-0.7826582094801614,0.0027896446505668695,0.2110223363985384,-0.8949857926011859,-0.780192150225474,-0.8132166980006107,-0.768128063684935,-0.6774382747046981,-0.6608539493161479,-0.5684913797665709,-0.895243746398833,-0.5628724950009533,-0.8341714328972625,-1.0004426332378782,-0.7447511402154742,-0.8410532912082703,1.4220850232937843,-0.110495018241831,-0.8488239933051299
SIDM00367,-0.7041544211267791,-0.8844514374053022,-0.6691854840351678,-0.8942289305004639,-0.8484790441143489,-0.705274767581943,-0.9869896521976894,-0.8213343022196252,-0.11247209589034637,-0.9084342294371472,-0.7221636250276161,-0.7303973764614521,-0.43497179025115335,-0.9459052796207275,-0.7539161361839852,-0.621525863163753,0.4523070158541583,-0.8201084019440907,-0.1991973618847909,-0.3339218520931779,-0.6373932593825155,0.84069397827799,-0.8743979398857236,-0.9127448268382665,-0.7149436005873528,0.52732121826946,-0.5345808775517229,-0.6534714829972442,-0.6626744618408152,-0.8305473715371857,-0.8217410135805642,-0.6787999553433972,-0.6433205888537735,-0.6071800445633572,-0.8836570927568926,-0.5280714874256789,-0.8079186629236732,-0.8753273760140616,-0.770056924675516,-0.7490090095565777,-0.6669500596534675,-0.11415432542174339,0.7488126624787154
SIDM00632,0.20406095485659972,-0.5599058397337422,0.16796523010685066,-0.1644191927002321,1.800994067121042,0.9996326109433332,-0.8780588418559515,-0.6042824980641072,1.2018833686492096,0.9578423716343466,-0.6343486388971455,-0.3517021707877652,0.0007867344030547494,-0.8613179956134679,-0.824310082180432,-0.11129283881993228,-0.48719459388972103,-0.7166584090267323,-0.5681425887302375,0.5275221336889954,-0.7959655974104338,-0.5895904700880863,-0.7747808813406725,-0.9444848624705691,-0.7428135280437267,3.416096339933165,3.152347039534184,-0.6675833915969338,1.270445953872005,2.240791643400528,-0.6238110779049049,0.1701640042436006,1.1924463486921766,0.8006024100276922,-0.7783313828773092,0.5777526234850953,-0.8356255791333729,-0.8658167859551944,-0.6785574826018476,-0.7348254321415707,-0.7267937870494328,1.7628264421959816,3.3970879547478976
SIDM00550,-0.8573138137089035,-0.9282709759834353,-0.7489453310894472,-0.8053133072536689,-0.8533293084807976,-0.7969834910733001,-0.9620211479396472,-0.3049473520670327,-0.16165525770790717,-0.39980039055246036,-0.6833954851092096,-0.8321781764022684,-0.4286150766272486,-0.7322117845261812,-0.7270885269730367,-0.10937484096390103,-0.7074974997497043,-0.674159671940632,-1.0492084399317603,-0.5913783519112711,-0.7328729085014957,1.7000447166385961,-0.8045653903332443,-1.0020634522227752,-0.85277053752447,-0.5758531925248941,-0.5730330970752535,-0.9186035947676909,-0.8237591121444768,-0.812277764186097,-0.6946522776574763,-0.7992579959156975,-0.6347381906067395,-0.7270113325857954,-0.9126964978625014,-0.8539596961100371,-0.8256785139374231,-0.8159484114320628,-0.7367102579012892,-0.8242130057148469,-0.7098206084257719,-0.1820187724128446,-0.7037656611629904
SIDM00230,-0.7729982474412675,-0.90165695020236,-0.7982369091934778,-0.9192529680751108,-0.8564574644387511,-0.8517793909199525,-0.8935405135954466,-0.5688470514908003,-0.23662627180337553,-0.8466119772471286,-0.7072730983719978,-0.8953909837371496,-0.7387501023473596,-0.9605240760943622,-0.7155565241138876,-0.5372601917640937,0.9341619381382585,-0.7673726695411728,-1.0060582575492427,-0.5354073675748897,-0.8586437503425187,0.3289313268276558,-0.8993859134448665,-0.9543716479967082,-0.7714790868838476,-0.6817549602469046,-0.6681143004519424,-0.9106168657808474,-0.8219241704825934,-0.9309754750478055,-0.7111022508449439,-0.8615275232492271,-0.6909031185707359,-0.7353628839832381,-0.9275731236168893,-0.7302249938816957,-0.8480700613793574,-0.9047050066114943,-0.7995336107864608,-0.7902810296779343,-0.7598793334664521,0.11400775352480376,-0.8865790572227954
SIDM01206,-0.7273883595193806,-1.028288093570097,-0.7307158060681233,-0.8213754072591558,-0.8318986626310872,-0.8819172393186826,-0.9663664302798466,-0.5586959072470835,-0.482555232629885,-0.6658608066363763,-0.730760399800866,-0.4550167916796006,-0.8827883558367221,-0.9115184546946988,-0.7753827394776329,-0.5313838675543467,0.2759333742920535,-0.7813943042022689,-0.85846295183043,-0.5943104790670585,-0.8196071115682675,-0.7441549789183974,-0.8817274542247784,-0.9933699761672867,-0.7327575766082804,-0.7014720277110845,-0.5736682220221168,-0.9036820306158021,-0.8188767315453837,-0.9006372327350777,-0.8275207358156808,-0.7179281309154406,-0.5819413610457804,-0.8209804389196089,-0.8665045850436937,-0.49907946197348796,-0.8385032504902258,-0.9363755441109105,-0.8415871443069965,-0.7913872923084524,-0.8269768649069803,-0.28401576694625813,-0.9099427024573029
SIDM00127,-0.7881981357359101,-1.0125441902265826,-0.7244447450230118,-0.8127863661344823,-0.8820708164207567,-0.5517787300280917,-0.9539137881535548,-0.8861388450049118,-0.07024646168447826,-0.0579313258848995,-0.6049245456977039,-0.8806401827993058,-0.6727174776446155,-0.8345675709470983,-0.8398669419468974,-0.09763293922949903,-0.6834436455637878,-0.7071661105077074,-0.8947342078756018,-0.4488527791412321,-0.43188112202143947,1.2884739581471956,-0.863668334175495,-0.9678307306379692,-0.7652837708325122,-0.4170356070530765,-0.5350171235891383,-0.9072896117367103,-0.7265630567148174,-0.830913435686037,-0.7461831250517359,-0.7249914591549208,-0.6973727255129211,-0.6494105595621654,-0.9302534574276892,-0.797320980954419,-0.86190472116245,-0.8291351118973727,-0.7950298875234983,-0.8225397565304897,-0.4554302652484366,-0.24580973787050808,0.22526650140281265
SIDM01042,-0.7245333744497809,-0.9420142308052811,-0.608455455416378,-0.8447209875191951,-0.8241206622753006,-0.8183101012655287,-0.984063407600006,-0.830972438484553,-0.41693553190314764,-0.8447972548998814,-0.45853577013387364,-0.8330761160908784,-0.5629037609364195,-0.4906521574001847,-0.7634902372002286,-0.6430039009495673,-0.8139366007834155,-0.8264865392955824,-0.8161457515827953,-0.46007875208744403,-0.7261483488708189,0.5807516788259253,-0.7339244529976847,-0.8741898485481008,-0.7493804602941656,-0.6660971028117019,-0.4478116385306429,-0.797823918658075,-0.7344758509096018,-0.8456887098153525,-0.7411835508733804,-0.6386780352358583,-0.644730914160875,-0.5763960215667324,-0.8068558769160298,-0.8508895177178291,-0.7855454146363932,-0.8810967573896406,-0.7513811470697034,-0.8523046916200138,-0.7329003374828318,0.16005432942763223,-0.7954116054300495
SIDM00491,-0.7531631954243505,-0.9835513402832405,-0.7388017260682331,-0.855058344593572,-0.8462623272041842,-0.8330159995253046,-0.9420885379936633,-0.7572996376988246,0.5152605560262374,0.47308988320058276,-0.723124443898706,-0.4605188523774392,-0.08047315701268463,-0.7721479622257043,-0.7479546269098989,-0.3908846660729265,-0.9315396504939853,-0.6760731729848141,-0.920739897514817,-0.5838754290473548,-0.7699886232838645,0.7998286584703305,-0.778760375165671,-0.8621067245106839,-0.6474965043305171,-0.6807761686050513,1.4658999161355826,-0.7878251234309028,-0.7518148452206035,-0.8433920548608073,-0.6751610278612648,-0.7773302051330314,-0.6780236667162508,-0.5275382361652943,-0.894399879780266,-0.7658158558470997,-0.7675542170133781,-0.9559584565870761,-0.7572292212494668,-0.8046876206230865,-0.5325057404816221,0.17275819421896452,-0.822535968547401
SIDM00488,-0.913924248138622,-0.8732041968248099,-0.777082840219379,-0.740262334872477,-0.9097246842053467,-0.8497552966173882,-0.9590909228291153,-0.5967898703938143,0.3992324797698431,0.21759979778376665,-0.6232282378842363,-0.8736390690375022,-0.7049341470408422,-0.9074453798276688,-0.7752495573635741,-0.3248001271280535,-0.7863076695017779,-0.7606573180807963,-0.9590267602671863,-0.5622812044486033,-0.11576096026751909,0.95675783237618,-0.7869001102910578,-0.9244829530031291,-0.8803961020721545,-0.41841783522646536,-0.5845710257663624,-0.8932435713936544,-0.7604997736993343,-0.7998545682556666,-0.8599142079598162,-0.6106749313526054,-0.7496869440829026,-0.6778759011768523,-0.9192800624601525,-0.7759797121583706,-0.8404090465580305,-0.928039526380973,-0.8337952901335651,-0.7672603308075202,1.9204669248998476,0.08420768811708797,-0.1803071002905848
SIDM00190,-0.8318668954112112,-0.8107883940019737,-0.7213992102183794,-0.8403974818035937,-0.8544660784578377,-0.8417181524190714,-0.9417225713895855,-0.4632432965391813,-0.3469174637079191,-0.6810110185254853,-0.6745428426523241,-0.0335080958029452,-0.6459223953285403,-0.757939041312488,-0.6434001133745987,-0.587977768743467,-0.8424216710985744,-0.7173078534272037,-1.0422882413995915,-0.21670890510978777,-0.05057898414921088,1.3223899407396684,-0.8341883445344339,-0.9925420348916975,-0.8190657501236441,2.1241237152318955,-0.5856320603597247,-0.8615575013724522,-0.14601455840718305,-0.6130452442048272,-0.7705397602460314,-0.7102816912178053,-0.6509623871922287,-0.6741549819674441,-0.8926179518916366,-0.860927354007559,-0.7749246226154357,-0.9494865469153987,-0.7790466242302065,-0.7978039824856367,-0.7163891344799438,0.650161104027749,1.2754229806009136
SIDM00542,-0.8538926746150055,-1.000249572606691,-0.7860478145365587,-0.8850775027180434,-0.8648758820919707,-0.8675597509110636,-0.988610875931681,-0.8799283215128239,-0.14910398878754924,-0.28426881968127155,-0.5988211708914298,-0.540848981106435,0.60230874713819,-0.8170617384659296,-0.8083571312706642,-0.614128821881432,-0.8674623076862705,-0.741313169722446,-0.936607373949742,-0.5821883705914175,-0.716583380084439,1.1207491517963786,-0.8076699380520777,-0.7916103773737332,-0.7898852054360929,-0.5634445249825895,0.8860404028298583,-0.8586727293756492,-0.6600269691279544,-0.8917270128214195,-0.8051705946342801,-0.7481991416798501,-0.7283420747892282,-0.7133410913883671,-0.9050731625010213,-0.6723400635462558,-0.8071215588295279,-0.896967198467751,-0.8987435603514914,-0.8169881994532023,-0.2673363963272977,-0.1955430644304942,-0.850483829990923
SIDM00198,-0.7552253302140368,-0.9044169693954784,-0.6900073924720994,-0.8170794586627442,-0.8604217702219147,-0.8502929921044413,-0.959053279119065,-0.6405065637051264,-0.32280379154751343,-0.5185982072228419,-0.6909971798678121,-0.8553794073435995,-0.440934417982325,-0.8673854236254407,-0.5780737143582425,-0.5208870696435492,-0.8102468165027583,-0.69625565763967,-1.066237803280354,-0.4963111882140367,-0.6729794059012181,0.3844308604874181,-0.8365820132746143,-0.9132096336904754,-0.8517651939449755,-0.6904395499688453,-0.34135050023055336,-0.8667441684158332,-0.7789691372999739,-0.8122849907640416,-0.768813394590938,-0.8070213503873369,-0.5693033798303232,-0.7696443230611408,-0.8528655780477963,-0.8490341821336079,-0.7752547958827621,-0.8846726377726687,-0.6880923522035882,-0.7861566370221496,-0.5681212194007436,0.1847755576907978,-0.9166059503153838
