,ATG4A,ULK3,BECN1,IFNA5,IFNA4,IFNA2,GABARAPL1,ATG12,IFNG,ATG4B,PRKAA2,PRKAA1,GABARAPL2,PIK3C3,ATG5,ULK1,PIK3R4,ATG7,IFNA21,IFNA6,IFNA7,IFNA8,IFNA10,IFNA14,ULK2,IFNA16,ATG4C,ATG4D,ATG3
SIDM00371,0.46420203525711556,-0.6520016166792734,1.766216197871375,-1.0050702333770698,-0.9430738040737201,-1.0364722581766979,0.9775418970463817,-0.15753215172060625,-0.987793711597834,0.5898878591531485,0.3323539893602882,-0.16262791949570857,2.5966754759949975,1.3911647409846422,1.5378585100253388,0.08274076732811106,1.1002486973042753,-0.47033347592369223,-0.9138624035725346,-0.9104320222957561,-0.9068735840844258,-0.7167750894891272,-1.0145743832359704,-0.45000351836772395,-0.7721422152418544,-0.974123881640621,0.15352228948829635,-0.22515012168576387,2.0094351858899775
SIDM00688,1.467330997033219,-0.445617133568982,2.229060223522969,-1.0103617745475164,-0.8033729915426132,-0.959549520980468,-0.5626066060303071,-0.06410854885765624,0.462301136885253,0.5560946347044431,-0.6802425222050424,-0.187575991809259,2.691290896427646,2.8720171239402794,1.8192376102824372,-0.27637138554472224,1.2146167052089056,-0.1564221160053322,-0.7958346168459327,-0.8643288117786129,-0.9668889115064015,-0.5079572788321918,-0.9042486860037535,-0.7360662851540746,-0.8016274022180832,-0.9992997996850232,0.6296497981673486,-0.23030331458612138,2.208609350443899
SIDM00583,1.2558643056804148,-0.5673371959180535,1.564322449762042,-1.0142666827245572,-0.7924193505086062,-0.9522957438241242,0.4845720733499956,0.015943336376408927,-0.993018491221179,0.821175149270114,0.04780558379433127,-0.16380922871094852,2.092855613259452,1.1680209668348809,1.7307179355475233,-0.41272818847446463,1.4493445486395988,0.21481796600149636,-0.804387106649727,-0.8837884350509662,-0.9070566451310433,-0.6884092512665853,-1.0093368797254887,-0.6444546009725833,-0.5498987278564245,-0.9326842693674545,0.6172922745473216,-0.26326636895391275,2.2643473631528894
SIDM00188,0.4151411894282278,-0.6911010364154984,1.626262997509588,-1.0165340460863077,-1.0615598978537106,-0.9333572700245097,0.8527494959962801,0.10818081578976908,-1.01493466274459,0.6381152343629005,-0.4795271923348788,-0.2985107449260889,2.2276566157940274,1.765541967939158,1.2671922274113512,-0.22081426696215917,1.255279635545239,-0.2809875186676035,-0.842993497711703,-0.9163402169976586,-0.8991339311118802,-0.7701735998603565,-1.0615598978537106,-0.4948973674650418,-0.6554947830471074,-0.9425886375367809,-0.006460100253947767,-0.27510773342083467,1.9983919059991233
SIDM00096,0.753945033360999,-0.5395216765437659,1.8047458539571262,-0.9346324452652182,-0.861005671790694,-0.9675463661921853,-0.3381738898820255,0.12675647683705127,-0.8507346446072486,0.25291296221186776,-0.1841134392537674,0.0449123051257638,2.226288868103258,1.8814082698033152,1.5555600668250695,-0.6225662755588771,1.2956389656964677,-0.2963087058608712,-0.7295818509207088,-0.8871085541069658,-0.937410018819006,-0.7008270992655116,-0.9326847286874254,-0.5744581132333568,-0.8505238687505824,-0.9038272165648726,0.49657155328543523,-0.21268836739451577,2.111124230034751
SIDM00379,0.5470855495103474,-0.7398221019069532,1.7143230381863181,-0.9625527812451871,-0.8348897616747439,-0.9739499312962971,0.48105060114659326,0.4137212311104136,-0.9432004458080555,0.43326565189368765,-0.17431990671323533,0.04118765390754812,2.4806303103085874,1.8871827421551988,1.9274700551576445,-0.49437975465167483,0.8322502635226983,-0.13970966312824687,-0.7886295419629729,-0.9086113651883096,-0.8463832113727707,-0.769475292498084,-0.9234163973214307,-0.7047218565308723,-0.8731194885990642,-0.8669050849269668,0.5847968675599624,-0.3376212915263574,1.9689345210339488
SIDM00381,0.2413102166401955,-0.56043849082759,1.1529322592006026,-1.0702290842470146,-0.9202949754362276,-0.9755774246296629,0.31670773190556734,-0.14041963181137604,-0.9244256192122593,0.570297603398657,-0.09544799544623511,-0.49733983682974475,2.8846986034608753,1.643637008382363,1.4705874550232516,-0.4465983005073016,1.1355388893673224,-0.13052469077516596,-0.9234241605090744,-0.9451843122063376,-0.9552097530959437,-0.7232025324260188,-0.9743787787267317,-0.7164567891807783,-0.0013988402004177915,-0.949036903724323,0.5351051487809281,-0.0671389953703135,1.9362438710165153
SIDM00606,0.7915801867577811,-0.5557364337727698,1.7238707691916546,-1.0294387478521212,-0.8967119987598677,-1.0206695015376885,0.3236227993663212,-0.41515399969531513,-1.0215072601103412,0.4679189700239825,-0.20433334860790825,-0.19016090776416975,2.380743899527471,0.8397216913613168,1.7495144870250574,-0.4820320082683407,1.4801792713711521,-0.282791774171876,-0.8761847925552357,-0.8583926831370248,-0.9147875864314005,-0.7970657390427895,-1.0204879595588001,-0.7149090425514896,-0.7716878232263429,-0.9581577914919303,0.17627994789524457,-0.2515050248472209,2.1532449939118647
SIDM00541,0.5271787618814807,-0.45459015567344363,2.0479922855392045,-1.0188237501547979,-0.8895000813305112,-0.9117706321104742,0.21416743744735908,-0.070422584040237,-0.9852474757987991,0.7483892731773579,-0.02586047837886722,-0.4471340757705451,2.1868257524057912,1.408323900059953,1.6430825573925347,-0.16983188733677557,1.024273815032749,-0.16392721237577917,-0.8895437132172054,-0.8198235154567951,-0.9409994334963632,-0.7134181805040036,-0.9820725351991985,-0.49082079974609,-0.7126825586943961,-1.1373006166078958,-0.254095039294768,-0.07383936492458938,1.9597816774564771
SIDM00808,1.488665134973248,-0.5745911739215647,1.7635563150819145,-0.9595618140669827,-0.9538240110421594,-0.9854954609924461,0.6498553620392529,-0.08602647249905493,-0.8382439793843309,0.826003084996787,-0.7346847857579156,-0.30131521788949545,2.811285373367437,2.1228368671646773,1.3578680245218002,-0.3736727147525539,1.2892506886182609,-0.16670078059300644,-0.8720437814069717,-0.8620703512555278,-0.9479786417652032,-0.7137940678358169,-0.9827231634223452,-0.5961844180974686,-0.7683508118736379,-0.9851924245195226,0.8316554919254909,-0.3140770030470035,1.9703544821076011
SIDM00377,1.0011257631030999,-0.6410754473174565,1.5732168615685636,-1.0194514028584463,-0.8813545433116051,-0.9274372105715012,-0.05641431735696022,-0.06316792331025071,-1.000603167659321,0.5323552746838484,-0.7725961783467463,0.11566536806361673,2.2457501981938406,1.6843921789817666,1.4948733787782338,-0.3088465617612505,1.1128757501853153,-0.05720700890648497,-0.8801834372588683,-0.9345782431841466,-0.7895871652352707,-0.7433115595311713,-1.0201246720178483,-0.6886439319614743,-0.7906780242244518,-0.9745617295256086,0.5089784014394868,-0.3029265478080469,2.0543906560509044
SIDM00289,0.6982295636809631,-0.5115108024381381,1.5745243400318654,-0.9951436161001217,-0.8553904903082997,-0.9357614534890565,-0.3848825509327049,-0.02867696915615364,-0.9951638748183187,0.6929111565353129,-0.8039317201867759,-0.3546787667171893,2.1784397781166676,1.651665290766388,1.3494088940813003,-0.5207799850347865,1.1826349041992041,-0.4745013662134929,-0.8240733073298081,-0.8340194477985832,-0.948858190614848,-0.706714431580694,-0.905130191894887,-0.645320287303102,-0.8302698814270913,-1.047351545385319,0.9968008622399679,0.005122658690119116,2.197223209951507
SIDM00064,0.6884491946312234,-0.7339711437096609,1.5328468631084091,-1.0529125156508308,-0.7706693120175971,-0.8881828849105602,0.9167067147233693,0.039770398704342146,-1.0221583201482383,0.4083355619255101,-0.14108864529654802,-0.367005355521209,2.3451877300570905,1.6006785782987423,1.7295789045147334,-0.3931838759518923,0.9582016138281363,-0.23236214954087708,-0.849729762950597,-0.9706297136022188,-0.9116064201991873,-0.7461164437456943,-0.974091006092187,-0.6676398755553973,-0.6190242860231726,-0.7557524176037631,0.5733588440880952,-0.34630111915336487,1.8455612916482842
SIDM01097,0.738906643708363,-0.6044249374375698,1.8114945656436556,-1.0352047671501072,-1.0157066825218355,-0.9375427084766592,0.3273569047805662,0.03432378671666929,-1.0604610896061755,0.46239350154926073,-0.6518060318282216,-0.24133967174508036,2.392642063143672,1.434653273673233,1.5109563174475646,-0.1827617578175659,1.0297673137553447,-0.0678944997113986,-0.859070344454898,-0.9308767807135042,-0.8974775869311946,-0.7129687023096847,-0.9763401413701398,-0.7547452554107233,-0.7889417409299365,-0.9904011724138712,0.800018369406712,0.02325646889687426,2.256605519211282
SIDM00350,0.6123051540103334,-0.5816367051804372,1.8933785632896565,-0.9812506921095979,-0.9358626516613819,-0.9200896089466944,0.002168140532370146,-0.16058595769021758,-0.9755751006321635,0.18966676267135915,-0.8093271611418208,-0.10639746208620407,2.626860539475544,1.7370974846110332,1.1308908041855434,-0.45621046785412184,1.4129024448102272,-0.12435018076911424,-0.8102192088560308,-0.8791451526939215,-0.8683182741105087,-0.6487252378691225,-0.930592728328892,-0.5313038965961335,-0.8851486327445068,-0.9352921599399084,0.5366990844534537,-0.23229572346964542,2.1203412347831643
SIDM01163,-0.25006928902276276,-0.590663051430735,1.7046139602853223,-1.0673386647847924,-0.9084663819626688,-0.9966247695678507,0.7609792212975753,-0.0331049624397732,-1.0611965306781264,0.5481441055232118,0.532208175116368,-0.2571233207861937,2.5411575134527347,1.4867469664068134,1.3598930160794098,-0.06471138514654129,0.8884139309401199,-0.18083869318899345,-0.8361538279022428,-0.8698911386371372,-0.825490015043795,-0.730489107879157,-1.0961850118300118,-0.5269305717103727,-0.04799737760915985,-0.9024543847209309,0.38154310522249407,-0.12816130933696265,1.7486960671411378
SIDM00375,0.8385189589196665,-0.6917545858734616,1.4989645175957953,-1.0186666933454336,-0.9220221477116761,-0.9667451312173171,1.035423507091014,-0.2101079560039317,-1.05768216475911,0.42607206546742915,-0.5957454440284953,-0.23509796101645183,2.5852261716272626,1.6027446388022495,1.7435528489404064,-0.30332332111882165,1.128381190417854,-0.6950354645023676,-0.8919143303710093,-0.9628720091548314,-0.9259537653621581,-0.7026781450656883,-0.9733346762607799,-0.6398840968075814,-0.1303306397413756,-0.8823388892980055,0.48074923426241073,-0.007232176503084534,1.7226948766242243
SIDM00600,0.2834276287024659,-0.3317012890716651,1.934503775478332,-1.0147073585349426,-0.744062648710294,-0.9621889889095834,-0.1016100043866987,0.01797909810520232,-0.953594791835308,0.21939387941839147,-0.19096869598826316,-0.45360387261116447,2.4585423292931115,2.363624237062363,1.2897471546978674,-0.4305142619372359,1.2929828029555213,1.2553327139074681,-0.8495549558607025,-0.8968185927883711,-0.9188077786576201,-0.6879516079376287,-0.928702820173385,-0.6726923047960935,-0.5413139638895732,-0.8493045793514022,0.41481277555414103,-0.4636016232186323,2.0729082564326435
SIDM00367,0.8014952413953155,-0.640464671922784,1.5367740322828687,-0.9727374326402082,-0.8711691304989319,-0.9795503595857048,-0.12926843272896898,-0.11641744501655397,-0.9361516849393988,0.6766005069943578,-0.7270466864863485,-0.40839346018422923,2.517352354209159,1.6039009124007946,1.1256634250140845,-0.4870338660578885,1.2405077176060884,-0.4739567176392196,-0.7510895906533808,-0.9717557642802911,-0.9513798971781705,-0.69438122680777,-1.0282568229980926,-0.5302703555121523,-0.8697706436089748,-0.9467495098691654,0.8125536832153517,-0.2869312164460963,2.0754047475260538
SIDM00632,1.1917101757381967,-0.5321709632283582,1.6226611992985727,-1.0633347418036667,-0.7604338585473467,-0.8653551582478675,-0.34703871351955384,-0.07396552063678402,-0.35977959453443353,0.6893873335026666,-0.867328029657663,-0.45421873643706956,2.8141871820196016,1.8870579669268244,1.223870970529211,-0.350814879573148,1.125506785272567,-0.21574419650429388,-0.792983140157962,-1.0195537194616473,-0.9116142366177322,-0.5595377880553482,-0.9188398026930568,-0.623749108110932,-0.8562373523097812,-0.9601350043249987,0.5843552567340089,-0.2958455609224566,2.081146796250878
SIDM00550,0.8105278005992164,-0.6601714581274676,1.9492186910666045,-1.0074377866726378,-0.8097162583160609,-1.0295705271373277,0.7010900970791744,-0.29425563430560797,-1.0426416846202602,0.2023601883269536,-0.23701293694248432,-0.1337130098669227,2.361458137745369,1.1861586367546235,1.7896964429268143,-0.17231949803247748,1.7780592241222368,-0.3569429412001644,-0.8499662247535092,-0.8734436802187749,-0.9929440107069314,-0.8206106149017094,-1.0118243834937184,-0.6067832808999695,-0.8503064583714388,-0.9538883699827456,0.5063236226445329,-0.08440528635005122,1.7321525309558152
SIDM00230,0.8229017128828767,-0.6026723831647286,1.6335988901584788,-1.0186075856992836,-0.9205519609061309,-0.9576444281798207,-0.025293480021428328,-0.36540332942819564,-1.0181638068072902,0.7356950633548834,-0.11286141141979456,-0.5177394993165426,2.2121903397253866,1.8567996249581098,1.5629197829240553,-0.11519515868177603,2.179579014984414,-0.47438617816373363,-0.8816732130005347,-0.8370299464247458,-0.8963397478895321,-0.6394837712883371,-0.9303986714721609,-0.6720455444604366,-0.4310076865918857,-0.9913423660333668,0.5118417692936917,0.2001372316581917,2.36766353963989
SIDM01206,0.2923881297552724,-0.21207374191800737,1.853469471625865,-0.9756759920393667,-0.9650725547132376,-0.9584761311614105,-0.4057570478903677,-0.04718109586334565,-1.140009133488066,0.5116783457067738,0.6765245796938641,-0.6341225212931503,2.45278861652788,1.8486399420867814,1.1376712437411816,-0.5129713654464939,0.9954925240881374,-0.1294322389095767,-0.8589971570218286,-0.9117546615691838,-0.8721662018033626,-0.6436069221660122,-1.0209209516743343,-0.574978551051663,-0.015159398711044172,-0.9749565072485887,0.7082376422318342,-0.026216356345737008,1.5384067371362193
SIDM00127,0.1959242117760191,-0.7616280317701006,2.043077671540912,-1.0243385034540948,-0.957186109086605,-0.9848519007208608,0.5569723702342029,-0.12281399717343149,-0.9772082489198752,0.7830773270023966,-0.569789685231732,-0.0957592233627969,2.5173484122832406,2.0324207195237602,1.8723293447295404,-0.31790283204626096,1.6979986846768267,-0.16409164143833452,-0.7909327272919054,-0.8904545429412243,-0.8315630491874886,-0.7375825096498485,-1.0574918811403904,-0.6521149808173615,-0.8459113429960172,-0.8997742805676991,0.3043309391923743,-0.4356405711245898,2.234154147979712
SIDM01042,1.2923498951243397,-0.5223130806774169,1.8331980182808616,-0.9546812191039681,-0.9319763647966665,-0.9365066921221914,0.542343420302726,-0.009911381058258117,-1.026548886934664,0.3393234025352752,0.5103299460863039,0.14757359437801354,2.5299484029857466,1.7112068725870155,1.6143762006311941,-0.4100775363361222,1.2190306671382698,-0.17188424140670863,-0.7045739836339604,-0.806624517040978,-0.8440543605830453,-0.61754175146664,-0.9247792233469704,-0.2755928312662378,-0.6196827952650746,-0.9353125889752605,0.11458386499679683,0.10320690376959725,2.342511447277636
SIDM00491,0.6765216321711919,-0.5947135761516581,1.7097916000466884,-0.9472047225908552,-0.9618808688443079,-0.8969710518205862,0.5558288372236736,0.13242794672416017,-0.9092110542894681,0.6614173089483457,-0.3774099372323379,0.027002757996373524,2.475848409220272,1.8513969079880304,1.193561128834289,-0.3410078372610588,1.4597269674481659,0.46943931050353765,-0.805004226864931,-0.8428254464591657,-0.864490129306228,-0.6852227154241987,-0.9698570112090015,-0.6491838872956152,-0.8471011371931803,-1.1016607334248723,0.9276549168677974,-0.3257035817107744,2.24924030116366
SIDM00488,0.9740149674764258,-0.6439626093030857,2.082151060453732,-1.0131816148331547,-0.9779360393279943,-0.95160397363266,1.1058830188505562,0.2431700991024363,-1.0261459695923554,0.7122792488865357,0.20305215985175812,-0.15464069849397635,2.406960831314911,1.3500914586693,1.2966770671772756,-0.3734335777038977,1.213341285281497,-0.4787314724922565,-0.8729093125261137,-0.9130144998763763,-0.8638481340030334,-0.6727272579274168,-0.9937027460787614,-0.7793887240429707,-0.24011503721309704,-1.0086916730936666,0.35445995470264224,-0.3346498202918332,1.7373254225067578
SIDM00190,0.6323681576531508,-0.3074855059020041,2.0731820018611975,-0.9448630947950385,-0.9993848738738074,-0.9489390729643076,0.5681055347292923,-0.043223077507918546,-1.0367236306860697,0.3426670093361049,0.1558063266907928,-0.33265178392520106,2.4553020971227517,2.1488087236507303,1.2209947108822146,-0.34890951337825465,1.1561182278917934,-0.10508822243469368,-0.8715468501703296,-0.7471994634775855,-0.9468350060971313,-0.666714256605498,-1.0232497671708758,-0.5363898194682253,-0.5873774275264894,-1.0816229359921028,0.397956186679988,0.055620972947133605,1.948226941327623
SIDM00542,0.7386931696168413,-0.5359417054086713,1.5563853174388909,-0.9947623339660245,-0.9621648836617218,-0.922021801341815,0.19815456084817284,0.11599573870026876,-1.0257425156488147,0.45381142613953895,-0.739437866674759,-0.35253250956616033,2.4226625383509544,1.473375685392885,1.0529633790234152,-0.4303307607666597,1.0220840035900798,-0.34096578818191836,-0.8637636208260786,-0.9476710723285191,-0.7986502666395459,-0.6590856143638189,-0.9572496586631949,-0.6392968070619796,-0.5732767110076809,-0.9534118916887212,0.35856594142094894,-0.3576227298521821,1.906291157162621
SIDM00198,0.44196796955531603,-0.5502497553110524,1.5003499843850734,-0.9419620834646647,-1.0447031615446096,-0.9631267687469862,0.6707761067738724,-0.07726810036121924,-0.9892058841102139,0.7107572497396223,-0.8314859110918393,-0.5594891100074831,2.381641772845985,2.3465027302020562,1.5464691544229716,-0.09543047028056098,1.3694865438766102,0.1535933361417627,-0.771748746577681,-0.9107951717068501,-1.0305750044450295,-0.5471796509821736,-1.0482108460183224,-0.5628812934450467,-0.8102333921767494,-1.0585225133071128,0.6640365671044892,-0.1947231694706545,1.9675137145374648
SIDM00269,0.45060360167933916,-0.7022078470648938,1.7320254077658068,-1.0415238967839822,-0.891692119871096,-1.0289009869564696,1.0774293479068637,-0.10139877526063563,-1.0056984245023597,0.6990022884094605,-0.8701056810724332,-0.19035672210226953,2.1738311655669174,1.6983190286078207,1.4734365143684334,-0.4029974800408359,1.2489254420836102,-0.08156946896338729,-0.8611810578462693,-0.8892956169158782,-0.8887748643129151,-0.5727215223201956,-1.04970711922913,-0.7243061696912606,-0.2911328713454988,-0.9412931715820466,0.5134296847160781,-0.38276058109208044,1.5899516927737867
SIDM00621,0.32768745351640566,-0.616539221008977,1.6622170258037092,-0.9887171420495467,-0.8513062185451806,-0.9438171155413089,0.7227533048979811,-0.24678823657391896,-1.0167640110095137,0.6011831636184136,-0.7775628216831391,-0.6579067629716715,1.9713301732859574,2.0743283664518017,1.3624327731979775,-0.08367988122185563,0.47904165525672565,-0.4694860357447811,-0.8075484097506573,-0.9464742307728804,-0.940756217760102,-0.6919296406486235,-0.9245999307417164,-0.6827771081487998,-0.13270119478307257,-0.9988210365200786,0.9576774477035845,-0.2072670378610466,1.6982018315683607
SIDM00599,0.5395593712268351,-0.6277517041447592,1.678625113448706,-0.9978011644349499,-1.0099519991530856,-0.9530861583674849,0.292933671217695,-0.23386606705362323,-0.921059793009474,-0.0968460158085395,-0.8314872237986388,-0.08615136604126507,2.3343235553375923,1.8133808961512108,1.7538600552442778,-0.43108848212526135,0.9575591074872464,-0.3183127888279824,-0.803622441659159,-0.9201220705642476,-0.9459236212351415,-0.5917330800928574,-0.9475428389814069,-0.6049324591743783,-0.5064421991916148,-0.9647777948653894,0.4720164103956301,-0.24409264332380476,2.0299756533684663
SIDM00118,0.9429493089109177,-0.4061600308801973,2.016019325423915,-0.9609089262412452,-0.9201524644095426,-1.0045241976381374,-0.2948232385369974,0.04232852961317904,-0.9374400428669074,0.5367782009364358,-0.7825502009498903,-0.11380367686796071,2.17159138669534,1.6177784832801043,1.6200630110878007,-0.5721813095957983,1.1882549613207545,-0.24839618546455075,-0.8236729247639801,-0.7734409349482615,-0.8811698468087161,-0.7478967885946849,-1.0687284664847363,-0.7339695911686408,-0.4355585200272114,-0.8681779315269545,0.5737246704006819,-0.15530475565980914,2.168963054882714
SIDM00596,0.6304576931646085,-0.5238209492745215,1.8991061154325732,-0.9552029139455329,-0.9460079722771448,-0.9608251484671251,0.48006829745825214,-0.3459366779740088,-0.8858181301422223,0.5284032907713679,-0.07086236990351064,-0.21252669115785278,2.601520730932059,1.5791777958013093,1.4440348035505008,-0.694900244860074,1.4523993500961405,0.05758426561718673,-0.7968965138479367,-0.7913361692912455,-0.9238181335381418,-0.5534787421779351,-0.9602587920111834,-0.5032708140853815,0.06341316915932707,-1.0293238191181848,0.30261751904608974,-0.10391263192696469,2.2624605582304267
SIDM01251,1.065583118406193,-0.5865396177947624,1.9914292192892589,-0.9128827450559837,-0.8997925244139973,-0.951172161541806,-0.0403229853296472,-0.2251803485983924,-0.9361705479710944,0.5461606220742095,-0.7746749090093072,-0.448190435112989,2.6292376565151048,2.095705094160186,1.5142532881295736,-0.37353177659848946,1.2688745426358663,-0.36219188026468524,-0.7460681091675088,-0.841539421486365,-0.9674829800414406,-0.6102308379447272,-0.8874884848746634,-0.5988433906346141,-0.39402946786096127,-1.027962736653389,0.36571773224984866,-0.11150874826491652,2.3247101889774644
SIDM00197,0.022380165087893027,-0.5088342594632991,1.331393698540307,-0.9867542258184343,-0.8477420724543513,-1.0002483312117514,1.1921218234937498,-0.025731394105353005,-1.0231978275527827,0.830019287927005,-0.20992230082619692,-0.47524454559430857,2.2790112849235507,2.0141782330318776,1.1439668560101113,-0.0771606317187743,1.0486138540694079,-0.435862983096192,-0.8401726459919627,-0.9148438324241839,-0.9520548979539327,-0.7369027335825712,-0.9649462003346548,-0.5251570858277955,-0.5892311771188542,-1.028543265234456,1.0961055032067448,-0.058046827339954685,1.8566541501871692
SIDM00810,0.6850909106126937,-0.6885419106302025,1.8361507497397336,-0.956077663084976,-1.0990793456985084,-0.97535066433121,1.4646397164016072,0.7583131279540565,-1.0014858519906606,0.3976011904926872,0.8962818939288009,-0.11999844398511836,2.6680886895367886,1.7084929836372806,1.6851928870433595,-0.5081695980563297,1.3372379333861164,-0.16315523932039117,-0.8852029666470397,-0.9161597906143434,-0.8568971120889964,-0.5991912710112205,-1.0009819684016408,-0.807977957608609,-0.40790086825938904,-1.0548091111579938,0.4811982736135894,-0.37621884915570863,2.3040365536869882
SIDM00174,0.5800133196040664,-0.675240435745775,1.8329412661378137,-1.0568676861515383,-0.8544580445847723,-0.9071296725026412,0.8880314266131182,-0.013954062781502937,-0.781331760763359,0.7031502329235433,-0.7328560436828448,-0.3592341071428459,2.840303998877669,2.1874457460669365,1.3594284489951498,0.13368161004320503,1.3602246617278535,0.40177482143853216,-0.7486016235007832,-0.733780809450109,-0.9019958321687512,-0.6791902974558148,-0.980040510991215,-0.4864110790543491,-0.7120021778338728,-0.972367777213113,0.5055009671687988,-0.2730658134372572,1.8462896597494434
SIDM00487,0.18600424903674848,-0.5669523645775739,2.322169011625672,-0.9311152132910424,-0.8841343135826454,-0.9468861572458229,-0.1810486625336387,-0.35730735095664273,-1.0322061536619922,0.6947007891087928,-0.6179812843168863,-0.37394573403348813,2.4403530659519315,1.4467009672537412,1.5676226845799834,-0.4708307864293611,1.150884315419321,-0.20915195058305605,-0.7434103204987815,-0.8887829653267382,-0.9994593246308309,-0.7112638840456249,-0.9461478854568598,-0.5417994114586226,-0.6981746274263997,-0.8920696991882836,0.36514773163090486,-0.08253220975251087,2.1582142143400254
SIDM00263,0.5720966612142595,-0.6278039158301248,1.6796481137085781,-0.9403007945398445,-0.8227103542421277,-0.9689582442406235,0.6767914910891659,-0.3149980578825911,-1.0242631714889203,0.7809582353207705,-0.33571800043094585,-0.5255760082021383,2.631872477301216,1.9313298319920948,1.2752689131413115,-0.19919218400572772,1.4162082783450385,-0.4519305280460644,-0.849428966793757,-0.8807087848487838,-0.9477961636861175,-0.7344494844581149,-1.025579101878703,-0.5995516303050852,-0.40655534143080363,-0.9528141450849155,0.9347303304454669,-0.30877968082913637,1.9722608635620444
SIDM00277,0.6186414215361177,-0.25344228223087617,1.910467001172195,-0.9283607567541652,-1.0850214389680959,-0.9212111755189906,-0.0937150545799563,-0.11108491708523449,-0.9690337827824513,0.5441638487744821,-0.7804693140746399,-0.4607718371792888,2.3703147224063894,1.8883500874203047,1.567968352603238,-0.13285085788916512,1.2092533884107033,-0.2439150516507192,-0.7824761771306732,-0.9555678115624341,-0.8999950032018624,-0.49777956586856176,-0.8922774144741368,-0.4979425333315142,-0.8320054886466947,-0.8350211251893566,1.0125286243410356,-0.22764981005985596,2.0073237766091796
SIDM00592,0.6097884263934856,-0.63897316940038,1.7457277081990812,-1.03455912082306,-0.9725466873090477,-1.0093606816417093,1.1619678042937753,-0.2371672315048813,-1.0133737737379005,0.9113653561441896,-0.7754897345049585,0.2231120194879739,2.5100290947248802,1.8522152172169668,1.6170253759841786,-0.1599246189129155,1.1640678629441263,-0.26633239483077137,-0.7884697788766761,-0.937109303163887,-0.8579229372828263,-0.6110447599067306,-0.9505739571591247,-0.6065006793564744,-0.7735536417263793,-1.080196369117478,0.06014094854254024,-0.1351364799632406,1.8272315216132866
SIDM00496,0.2725040363404901,-0.6430645808364857,1.7939306963716464,-0.983857521081947,-0.9997719244282994,-1.0044270228064298,0.6581156715745572,-0.10367764525208795,-0.9077797860908537,0.3646562846909054,0.8924304578826779,-0.14286508727418695,2.699332567723494,2.0544565357378817,1.20601728255268,-0.4317772141432559,1.5734697540878617,1.0087747005947632,-0.855365669199088,-0.9694439132285498,-0.9699526084844474,-0.717230913178795,-0.9866720036565302,-0.6484983390584699,-0.8227628983330273,-1.1140882121815283,0.49339435858787944,-0.24150342151512483,2.0726843959371553
SIDM00793,1.6367348421283545,-0.569983327953565,2.0122023792800725,-1.0063206490517698,-0.9685212408310874,-0.9371099507543957,1.0414160336946214,0.2707608620421533,-1.0282524693281072,0.6765305721492568,-0.7915093579048502,-0.446589674174526,2.873912839514355,2.0323982262147466,1.5688409273375967,-0.5191299684601826,1.3395196160607803,-0.3502350630733565,-0.7517319480857093,-0.7857257886735507,-0.9405313000072563,-0.5225511314727594,-0.9372824164379364,-0.5945072507991316,-0.7992400714170671,-0.8012238751699707,1.0232927395476175,0.46764350109518776,1.948417025452651
SIDM00121,0.8285307776440072,-0.4514834273931229,1.6279668366567521,-0.93931294437389,-0.5879519569233513,-0.9800520077809912,-0.29043207514262287,-0.2518154942177496,-0.9459130659387405,0.8577383949325919,-0.7065838492430271,-0.36104630467210447,2.3497880780347753,1.6162096354769708,1.2600528532361444,-0.18873777070240916,1.3876672389119784,-0.3595346139843118,-0.8300557841083551,-0.8837261540481873,-0.9098397212943494,-0.7087584587998138,-0.9649198601425669,-0.6416089277848874,-0.8279073465628927,-1.0226155104695371,1.0406910820001627,0.10806910100495322,2.2469330107518575
SIDM00202,-0.0685387323579336,-0.5520919905131859,1.5728867755138154,-0.93983674374574,-0.7181143035163219,-1.000893601114992,0.4680310573806241,-0.1036001973183251,-1.049452809921064,0.5774007713964332,-0.6487358391024114,-0.5011829741587599,2.4553958479265257,2.453278285315048,0.9408462726292514,-0.10972357038087896,1.0256656458657085,-0.3859646847967527,-0.8968201520670742,-0.8414637056904625,-0.9122442720242157,-0.5874532213742789,-0.8838491550685663,-0.5709858933631676,-0.0639278100316611,-1.0077969981321435,1.0869016481520057,-0.3815574758276589,1.9208590297590793
SIDM00047,0.534112103144054,-0.546500051623943,2.149281456674359,-1.0095175786592707,-0.9554698777332842,-0.9656144041607005,0.7577681098099968,-0.19940940427427942,-0.989987885933068,0.3676030483210965,0.43233066773717127,-0.4203618743151014,2.435721350837397,1.7359577511638113,1.463810727195272,-0.2658096139160284,0.987066155118851,-0.199820689573908,-0.7472985953192669,-0.9240481390774627,-0.9801619583043012,-0.6445717846358426,-0.9467153912148174,-0.689772325421628,-0.5181182486361157,-1.1377828940617478,0.3626320993969386,-0.08109260376624598,1.9695667954299263
