,CYP2F1,CYP2E1,AKR1C4,EPHX1,CYP3A5,UGT2B28,CYP3A4,GSTP1,GSTT1,AKR1C3,GSTZ1,ADH1B,CYP2S1,ADH1C,ADH4,ADH5,GSTO1,ADH1A,GSTA5,MGST2,MGST1,MGST3,GSTA3,UGT2B11,CYP2C9,GSTA4,CYP2C19,GSTM4,CYP2C8,GSTM3,CYP2B6,UGT2A3,CYP3A7,GSTA1,GSTA2,ALDH3A1,GSTK1,AKR1C2,AKR1C1,CYP1A1,ADH7,CYP1A2,CYP1B1,ADH6,UGT2A1,ALDH1A3,ALDH3B1,ALDH3B2,CYP3A43,DHDH,GSTO2,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00583,-0.5780810216976701,-0.6843289823771661,-0.8399077551756419,-0.40248904378719463,-0.8923332301243304,-0.8196168412355023,-0.8737247311065968,2.8576764166832747,0.9343588059048813,-0.7155532053190983,0.3121517456751849,-0.8746754255433075,-0.6163934634800772,-0.9573176306497182,-0.9356314403011847,1.539476452284603,2.3395386955756825,-0.8292604220403842,-0.8468470647899644,0.999501363584063,1.2305650650202815,2.1706142339991312,-0.47319143464152624,-1.0250582291895527,-0.8327966124396845,-0.16117808343874115,-0.8180270817148639,-0.4468628654927664,-0.9647322671429287,0.3684632282136815,-0.7827584023989701,-0.9708174570746276,-0.8769994287840233,-0.8470129674070922,-0.947869170024412,-0.5493200481849868,-0.45109183069433373,-0.8958224115221186,-0.9208187808212117,-0.952895396944725,-0.8592025573229133,-0.9011699272602748,1.1946151831601741,-0.7594862102318586,-0.803988256847353,0.9622399012007989,-0.11919160997591234,-0.8060128849591197,-0.8692580869291678,-0.6652396466703338,-0.27107378644642766,-0.6862722259121753,-0.8140416242850109,-0.997576496446607,-1.0000431759459272,-0.94492601621973
SIDM00188,-0.7386467819956767,-0.7510923806690741,-0.716017455542811,0.8034727683286621,0.6721807728352674,-0.8061521298226154,-0.9208217249341148,2.6594723267087668,0.9511124049497446,3.194488827672778,0.2626852740153058,-0.9106509042092278,-0.814840533177087,-0.9260822584565088,-0.9033829637905927,2.034447723879426,2.432330765445466,-0.7869535552873926,-0.8585830027922176,1.5737362190196282,3.5299560908246317,2.005953791374642,-0.42065038510478864,-0.9842784701724708,-0.8479808081351338,0.4840169514342355,-0.8573518884940947,-0.07384219421512872,-0.9453666949289415,-0.07982621931802945,-0.6659623287434046,-0.842603278841995,-0.7340802485580218,-0.8224573072041091,-0.9783556363881162,-0.8109064810087577,-0.36414620148463533,2.596883329810173,2.7172474968731533,-0.9286604324096153,-0.8636668583764624,-0.6598084230340193,-0.7487824592437632,-0.8138141755755192,-0.8247735769225862,-0.30825850184623527,0.21491340669681736,-0.827836300176584,-0.9319094862506794,-0.8048608728071066,-0.7640205873426362,-0.7941182802701413,2.5293314672298415,-0.9472666636179351,-0.942023925815228,-0.8093562123095942
SIDM00096,-0.6494644934467709,-0.7811445442734098,-0.5694460319124829,-0.4653522662385169,-0.7968886032237049,-0.6188977073345094,-0.8068253523379757,3.105915098524994,-0.46557462101020364,-0.09275448493741988,0.3854800273200539,-0.8863309489731882,-0.8049751635336821,-0.8090459793972632,-0.896713131999764,1.5963086093835979,2.110479831588057,-0.7284588574570426,-0.7790644791748964,1.6048802237298927,-0.4970674361723799,2.331069696278508,-0.4377449826681838,-0.8748102062697943,-0.8469997423311972,-0.4551364568206211,-0.7312455538628613,-0.5193266360967014,-0.9548366613171683,-0.7636366821528754,-0.6939630200178702,-0.9511877185413761,-0.8553491558943657,-0.7391521904553788,-0.9837972271384667,-0.7268637797193999,-0.032310291308857986,-0.8523057950139324,-0.7617591247780141,-0.9231301377193453,-0.8944379440621503,-0.8685388420694531,1.3328930425150016,-0.7625973820308019,-0.7778224219503176,-0.7403473053471805,-0.44156693467300867,-0.812798320527645,-0.8551068545514104,-0.6577860401809175,-0.718549798538281,-0.8193278085474954,-0.7696363969134632,-0.9364135446345964,-1.0631102716203091,-0.7875674090842839
SIDM00379,-0.845380589741997,-0.5944494892167058,-0.6522918443054327,-0.15928722520574823,-0.7392048363241613,-0.8384688898454212,-0.8916300725207053,3.168815925347602,-0.4640130702737429,1.5706356073441967,0.401500451759042,-0.8516629191439458,-0.8386956776722833,-0.8634518439568153,-0.8812419905499779,1.592579672704237,2.6150243806162528,-0.8358718406455995,-0.7562856894630391,1.5721794269391323,2.9710340878312014,2.398267567819318,-0.3253090051844807,-1.0498378515062914,-0.8264695262454188,0.17174952371532892,-0.860398338068847,-0.7916687467554913,-0.9734486869099815,-0.34145901584389626,-0.68282381852591,-0.8992190985210915,-0.7809461009150535,-0.6217343941961659,-0.6032146623116247,-0.7027865757833455,-0.4297489238541858,-1.0015536970141903,-0.02073058254066096,-0.8308725319322265,-0.8271779918361138,-0.8442758347621732,-0.4937431989821019,-0.7323205232912241,-0.8737530823930875,-0.8394955735216695,-0.07014000268537736,-0.8357700654070788,-0.8974335773632319,-0.6951081529079511,-0.7813331874270572,-0.6968272138556376,-0.17038434143235337,-0.9631508537564802,-1.0409795802435142,-0.8666535513068573
SIDM00381,-0.6587784800530213,-0.6560195219813422,-0.7473083522987405,0.41523524797006073,-0.8125278516585717,-0.8808277646210046,-0.8738556619749848,3.6944860112643947,-0.6223050249244017,2.17075428544022,1.3443839700764741,-0.8707603489303846,-0.8415135327360954,-0.9309030645325572,-0.8952808989418639,2.137239040218888,2.6101077569791546,-0.8054552550965348,-0.8457781885927056,2.460907911016665,2.7348086336028454,2.8309125026744155,-0.5152790321987005,-1.0393827078394193,-0.8750702305623264,-0.1513803336884668,-0.9229752880435178,-0.6339915489348884,-1.0339724491971967,-0.7045219838019008,-0.7816930496694371,-0.9880736898653244,-0.8120407334116229,-0.8100954996829943,-0.9383023748221401,0.9631241292652865,-0.38007422011856556,2.513179192155097,2.018511112532597,-0.7077589911054056,-0.8997195528793599,-0.9170973176161684,1.2775626261414148,-0.8538394391192183,-0.9029448856245498,-0.3142329846310942,1.2185137652311229,-0.644044987788692,-0.9107032539370121,-0.41293184766516255,1.3947316071165212,-0.9288178655217039,-0.8293405373180132,-0.9597485152573009,-0.9828365032440995,-0.8085907031614885
SIDM00606,-0.8313917853583431,-0.754264855331967,-0.7863365724753384,-0.1103887889734821,-0.8288445007886451,-0.7402811958403949,-0.8952513428908483,3.539594045486811,-0.6940544467312448,1.8160528359079942,1.0290617631183432,-0.9384102040078596,0.03561859891407185,-0.8553531099577996,-0.9688007473796286,1.7896658769111358,2.513627477243747,-0.8607813049187212,-0.8805047837813217,1.8831561601194684,3.1153115707857415,2.0523253065075897,-0.5917865034630237,-1.1248535834850526,-0.8536972907133491,1.2958290524547453,-0.8567410480126643,-0.8491706874213402,-1.0197159471480124,-0.18912607556022099,-0.7412003753142972,-0.9897881140881013,-0.8453326643696597,-0.8388845616845921,-0.944317713657315,2.375979617216124,-0.5626121623965108,1.438672495540978,0.8931550908904854,-0.713747335869832,-0.039376786105134565,-0.8665915203444678,1.5058228024825486,-0.8034570662721193,-0.8843150589117097,1.1406706909872455,0.4058131132353581,-0.8446425099287977,-0.8985230003583428,-0.20605048786906255,1.6442850123323887,-0.78952034102149,-0.7603516618375089,-0.9615275428556751,-1.0402207265932957,-0.8540372741305413
SIDM00541,-0.7593732449964997,-0.2812990377164259,-0.44473510282943257,-0.6309479694083859,0.9880120840342043,-0.8746710524099495,-0.9211857000046413,2.9277416060093278,-0.6365810218354154,2.385192718334303,1.0894833758226323,-0.9143957302460197,0.3451907343931632,-0.9011311186117078,-0.91133095562212,0.9278194915674755,1.8899941852448106,-0.837452619219693,-0.8740961627970596,2.3199418340711015,2.0753708211733777,3.0057140106181968,-0.3802875050294089,-1.0923661174190882,-0.7999243119932117,-0.2915466529401861,-0.8853095252789084,-0.7882781582053894,-0.9876819663074841,-0.7058670973620222,0.27534170527891316,-0.9090589916003794,-0.714801894543372,-0.8982542840336522,-0.9666892287935833,0.27961285940979413,-0.03341490738941484,-0.2485448635574322,-0.5851710979523445,-0.8407104934232074,-0.9145614543958964,-0.868907516380806,-0.6397558681914431,-0.7764328451945363,-0.8503838852375857,-0.6242932751308198,0.487742961422404,-0.8460509814662079,-0.9078556015273749,-0.6698352504781788,0.7757151158740464,-0.925110788915318,-0.7310956667611038,-0.954072109758844,-1.0657556987024526,-0.8004949557927488
SIDM00808,-0.7062497049136729,-0.7033585739615749,-0.838270591939818,-0.6122628291771767,-0.8507870627986018,-0.7579836964085546,-0.773412051570974,3.475039021119387,0.06135671257341354,-0.6326081745736867,1.9588117621489338,-0.9019751963045591,-0.8653647840107823,-0.874084658867508,-0.6976533387938514,1.2779535571738385,1.8869970509402512,-0.7057052069487416,-0.7304895680326623,1.0154453732712772,-0.2817102171181253,2.071510714160973,-0.2851192531319917,-0.9257901585337018,-0.9102330875599633,1.4149427699725043,-0.8355126618023363,-0.5335692384728624,-0.9741708991548267,-0.7864803650709993,-0.5414716270365308,-0.9905005402389403,-0.8478042542120318,-0.7539434972473034,-0.8367907501542367,-0.7646573147209126,-0.6869890365947787,-0.9600084488941624,-0.688962227879467,-0.8721004047296448,-0.851840060088787,-0.9748095734435553,-0.8069974263983148,-0.693852492468549,-0.6889149643903136,-0.7293789974424959,-0.465504167059622,-0.7704942547716724,-0.9424014733755036,-0.19983644514167484,-0.5248641632306081,-0.8636810106624865,-0.6926871198874353,-0.915809339545105,0.7782927195219504,-0.6047558505931571
SIDM00377,-0.855596243472917,-0.6624888137820375,-0.7038738233075761,-0.2564636015801563,-0.8693393795284458,-0.8318799977669492,-0.8788077673879671,2.868128100637475,-0.3823565675378747,0.8517779332326828,1.2496549330379634,-0.7807002807547764,-0.9205443852887101,-0.6108569488953762,-0.9204480759663041,2.2738758085919137,2.323252729190146,-0.775333720177859,-0.8613146373161916,1.3269889700061994,2.4631718228159163,2.0144351484027405,-0.2506890407508341,-1.0698442918478772,-0.855082455651362,0.8679728226884168,-0.8875334456649432,-0.8008935650044601,-0.9639887401749702,0.16366771860502022,-0.7090973973992661,-0.8936212975918628,-0.8510086205370123,-0.7117077105286983,-0.836780653649019,-0.6561116269754078,-0.5091324350611836,-0.8499899259748651,-0.18412848177411192,-0.934663918195362,-0.8331353624321659,-0.7142779718996739,-0.7584373766636838,-0.7340644434394944,-0.8406617567281354,-0.13041586915256476,0.116370951959044,-0.814836886643192,-0.9053760453047528,-0.8343785714196826,-0.7140877899395909,-0.7687970998875868,-0.9019319185645276,-1.0070617410983826,-0.9791215616548099,-0.8549198133648058
SIDM00289,-0.7907596363549421,-0.7228164637719141,-0.8476498321343593,-0.6219745456103777,-0.7949716663083659,-0.8249710187756434,-0.8850320112354428,2.3826257159421846,-0.48914533549866096,0.8155061163055216,0.7428673411304701,-0.8656609353440416,-0.890468598477097,-0.9322189735898221,-0.8743059305125723,1.5481215478341006,2.26802642417164,-0.7290933573031328,-0.7005794067484885,1.8658856755741093,-0.422048732788502,2.0696558357936845,-0.3547967265111916,-1.02395646826324,-0.8930450134331824,-0.5567104025248454,-0.8666802765571218,-0.6760851562573247,-0.9606419129205737,-0.8086721348269397,-0.7685771332394166,-0.9813176560269409,-0.26155110083608796,-0.8927460642865079,-0.8802512641098548,-0.5729661254524957,-0.6423543323937542,-0.929122883703406,-0.8586904312532377,-0.8232276493663229,-0.8436390427094933,-0.9747759204247104,-0.7213106340366292,-0.7955016972108879,-0.8233069878475033,-0.7871332393228205,0.11577555909677849,-0.8659909532919672,-0.8916237242486901,-0.6574984235934344,-0.8041807891555678,-0.7466658776409092,-0.9660300105906531,-0.8592034572406843,-0.9462834154359689,-0.7833001878881314
SIDM00064,-0.9253439706188997,-0.3648358007949457,-0.8745215260123924,-0.34785734638175936,-0.8584879394895707,-0.8460600627235665,-0.8953427628144716,3.257443510442458,-0.5246484040331459,0.5357697948370793,0.4311874263909046,-0.8494983209913803,-0.7996224572779779,-0.9748626435471255,-0.9488544760762545,1.8263925741301312,2.385002468852409,-0.815331616880782,-0.9082621242945494,0.8118371534728209,2.107083830609314,2.2498198813595245,-0.18491297404685583,-1.0708297178503905,-0.8607332559286054,1.695082024335159,-0.8970618831265619,-0.9016244458778555,-0.9635912015811998,0.056845149750427724,-0.8224823866588472,-0.9022983085587736,-0.7758780677829625,-0.8375216131340828,-0.9810116578905099,-0.566868695293471,-0.5941530186863813,-0.8897553264547198,-0.7413117557441262,-0.8853317808249133,-0.8696135678157562,-0.8850890289523609,0.43804612142342075,-0.7908097421942811,-0.8845925903148677,-0.7252548396987372,-0.20968113627220666,-0.8500927325882719,-0.9133344127679675,-0.3922204335531339,1.0840017256971697,-0.8300093685101101,0.47336000734370365,-0.9058915746184806,-0.9621063986092231,-0.7625125629061184
SIDM01097,-0.7857413141729777,-0.6610514882114363,-0.8467187590015349,-0.6794482168651921,-0.6326215176952903,-0.8096244597860991,-0.8111752548347283,2.5627525341505004,-0.5396889519020341,1.467379736126009,0.49714082366782825,-0.8929894702936283,-0.7179904990532088,-0.9148613719181065,-0.8326472879241503,1.9953611100163857,2.1852666361696476,-0.783865462827952,-0.8059420126175059,0.9466840026695219,-0.3627216515534707,2.4518036887052608,-0.49403948724256075,-1.1025443362713498,-0.7723788750542805,1.9226515243631275,-0.9101914086468328,-0.8670470460235027,-1.022320660049492,0.04157952414460841,-0.6858981201025466,-0.9118250500049638,-0.8073330811320855,-0.7985047955136046,-0.8396685000248932,-0.48018552185985164,-0.5211887894223903,-0.8277467132493361,1.0366885630791967,-0.9604209492725717,-0.801012371936458,-0.9464674196736077,-0.6632056965456179,-0.783051878265151,-0.8232649311511608,-0.7267022103988665,-0.3571337220936479,-0.8874888708155364,-0.9107298538973086,-0.4303993841328549,-0.6405142889607852,-0.8558099481483311,-0.798642450098028,-0.9882133461263224,-1.047075015767755,-0.8053228361560699
SIDM00350,-0.8258887961044605,-0.645115185438272,-0.8001288421673919,-0.3050504512931771,-0.8283183283451488,-0.8618894354126614,-0.8298026295960411,3.6245382046441894,-0.5534621212047848,2.6948670622096973,0.7565857024792241,-0.889079500644695,0.013149943741103636,-0.8754233472507542,-0.9856909283508579,1.3422007847298083,2.3318882867254005,-0.8471773171472057,-0.7494689741034635,1.9755806135734109,-0.4574275496568273,2.240021048459693,-0.3255339968240885,-1.0683609597193064,-0.831335232518098,0.011045084813960855,-0.8585225413393717,-0.8958617720178947,-1.0087966724871853,-0.7697389241117324,-0.8564307794512518,-0.9617085328651249,-0.8379551397522358,-0.7583449264984524,-0.8890573083289408,2.6104627457945595,-0.42339853218326384,2.750825296322569,2.01936991564466,0.41857522907724615,-0.7403247272307224,-0.8750464305217575,0.6583327738600515,-0.7457222191211753,-0.7887101084918485,0.08750356667698402,0.5179490831123027,-0.7420073872742511,-0.919429983107011,-0.30612276503745417,-0.06172067802862835,-0.8146004725418415,-0.6221528470407679,-0.872875412550184,-0.9697350376974443,-0.8648157457652131
SIDM01163,-0.7191374159753112,-0.7807573865695694,-0.8888270575209104,0.6211123504843157,-0.7469059291527452,-0.7494776335592351,-0.8257500228420063,3.036156304026947,-0.5378401957196971,-0.3777648882713749,0.7848977869100366,-0.8594697647099093,-0.7355330087609621,-0.8529847650365324,-0.8060999202871092,1.3207001076249725,2.446389331802442,-0.7061491084270924,-0.804995796461939,-0.2275799290875702,-0.34293569564104875,2.6611863795058364,-0.45168673677492216,-1.1123631054138008,-0.7730239929283712,0.43578178484979957,-0.7873289188607177,-0.35352754983879847,-0.9171258940120894,-0.24411504198708628,-0.7940148123630617,-0.9742651011476225,-0.8345346055834081,-0.7790441198892285,-0.8795512631070065,-0.667144786167391,-0.605405588686286,-0.987336668131078,-0.7759524803265798,-0.8859670790743914,-0.7952537541901084,-0.9562307574310902,-0.3185971611530013,-0.7181439724436506,-0.7684667221182917,0.03963271355601061,0.44947587079532486,-0.8075652575767904,-0.8769206498728119,-0.7898130023728889,1.2216611012091223,-0.8851949650740881,-0.9257898554523253,-0.9703920788987292,-1.0749355802784115,-0.48509776626120027
SIDM00375,-0.690637733706735,-0.3674330316985562,-0.7903698071272605,-0.2271335693503153,-0.7250395521864718,-0.7664135018230183,-0.9002457150346831,3.1941901117184766,0.4715943230309229,1.0796482255258741,0.017163235545040546,-0.907202517673094,-0.30390991713799187,-0.9745623459764124,-0.9872325902452218,1.4167763285454453,1.8918431327918075,-0.8678637059390302,-0.9503465976613916,1.4268779374137959,2.975071113506111,2.341375744614156,0.29268207033785326,-1.0441362217521697,-0.9622510360609643,1.461772269643104,-0.9254146999629481,-0.885510629620858,-1.0193473593892808,-0.8021501375700312,-0.7668930667521207,-0.9668807505457956,-0.8531469901075943,0.1596582392745546,-0.8693888405952911,-0.21115811528583292,-0.5618114020159755,0.7348663688687717,0.12013634689646165,1.7506719197109157,-0.8746880543483487,-0.5420547051314126,0.05594316709318751,-0.8305124066929673,-0.7638490190238528,0.977906820113573,-0.279948373403249,-0.7609941445362863,-0.9931738074895221,0.7148559735117176,1.428990443956478,-0.7868675825132472,-0.9424536821078211,-0.9864933630499133,-1.0086143079259093,-0.8346210915240078
SIDM00600,-0.9712647468922192,-0.6556062592449132,-0.8989226765384718,-0.7264960179552987,-0.7669730803028174,-0.741031605728376,-0.8303642329606715,2.637504132069765,-0.5500397598200748,-0.7737444402615818,-0.029628466645109243,-0.84991818340445,-0.8453031014323058,-0.936076612838283,-0.7849811661527945,1.6414575391961908,2.541049099216131,-0.8795005932012613,-0.7907669713548312,0.8420592324583795,2.869182988271227,2.176035366305646,-0.5189269858255466,-1.1275339523393417,-0.8429787074174869,1.0370900830595338,-0.8452435256628701,-0.7916143066722771,-0.9859379485826865,-0.5888090419500903,-0.6828005147236119,-0.9421736050875993,-0.8629508204428911,-0.8076485464778073,-0.8361637816088098,-0.580067925064179,-0.5558690008750141,-1.0425400169507122,-0.9147115291363015,-0.7793919915036183,-0.8108506214834221,-0.7401221339485539,-0.8800422715706807,-0.7661233629514828,-0.9164472072943612,-0.43941809081763106,-0.10113670506512185,-0.8343577331384409,-0.934377874947571,-0.41451441472655226,-0.6735592772452582,-0.8187430986364501,-0.9151383553576489,-0.9490643203172086,-1.0167114812094673,-0.6589676026669273
SIDM00367,-0.8080373201524063,-0.6803231348612683,-0.7589150472394426,-0.36099853489499084,-0.7974329093942849,-0.8022084218193186,-0.8376443585667783,3.194414697289617,0.7710090518414862,0.5068452773998005,0.9334044781590896,-0.8509867709685001,-0.8428918180800484,-0.929933040054694,-0.886811634713345,1.9605435458791014,2.0710121144922082,-0.8740223974901,-0.7330146941288341,1.7351164760572355,1.963675295408388,1.8445191131313565,-0.5052956117170578,-0.9913588529540506,-0.8266994890256268,0.34924736091888053,-0.9016702796192677,-0.5101889768612475,-1.0022986960567484,0.9525345473527427,-0.7462235921078205,-0.9564912051067962,-0.8453673856427746,-0.9251918226607686,-0.8902114122179209,-0.5803036718624361,-0.5465042484206069,0.29042615550954576,1.3992078767039253,-0.8598787311195966,1.6270656049972614,-0.8240955854465415,-0.3629039345833111,-0.8282007492232364,-0.8028804070542437,-0.8747557464463575,-0.11359019115019806,-0.8798533332445593,-0.9235522335696653,-0.5301276072537584,-0.8634866849193428,-0.8162614121531253,-0.857335673318662,-0.9757390738408679,-0.9536759991641385,-0.8796648569943673
SIDM00632,-0.58202606809964,-0.5698864146208327,-0.7480966579554764,-0.6704820399456095,-0.7792102314303005,-0.7708410547677622,-0.860335703217882,3.3583725871745282,-0.5534654541351669,0.3857607304506607,0.5284691160930182,-0.9009342259107329,-0.8229278698952384,-0.985506613270517,-0.9932562162256832,1.1942359503326878,2.4269838327800395,-0.743248524737629,-0.6410864165078564,-0.5064645877095871,2.599006968377467,1.5748603383019881,-0.4263833378207181,-1.082821474299282,-0.8417901296636144,-0.2831768170556135,-0.9179040232013687,-0.11902969407762497,-0.9379363794395894,-0.7810104903926848,-0.7618344234452609,-0.8801806128519016,-0.8753273005417919,-0.8578239679500946,-0.8628530104546139,-0.7697655040844368,-0.4600069733117163,1.251832966890036,1.8118085558458867,-0.8563887711189085,-0.8208615064140314,-0.8631378324853449,-0.3090954697267244,-0.7690562002949795,-0.8323069524689104,-0.7869447230133213,-0.4415978246580603,-0.7897292500288409,-0.8913069419278599,-0.7384152029051135,-0.6203277670191664,-0.7208700012403952,-0.810078246586724,-0.9602800753373268,-0.44637600538226613,-0.622644871131218
SIDM00550,-0.6307809900906107,-0.5013275381760833,-0.6997698241833709,-0.6783201509955342,-0.7720037659559362,-0.861655410337292,-0.8284779037060787,3.663206681988046,-0.5428602521022294,0.6714377272313952,1.030251024240263,-0.7938389018991748,0.2986809852480234,-0.8771233266959747,-0.9109745451564926,1.800825059521703,2.659444214609838,-0.7562851765335626,-0.7575906643635756,-0.4582984833443313,-0.16021069416574854,2.156141575282538,-0.33601061553909994,-1.0639196262231294,-0.8682127713313924,0.7015660053035238,-0.8790606380325147,-0.8336489190077135,-1.0174288376074796,-0.17264730102866974,-0.8259565706240627,-0.9349569212276377,-0.8598384777340264,-0.8129007509365375,-0.8395671133098662,0.04621130950613045,-0.6395559293920241,1.01144800761634,1.3020619386982435,-0.6865670470219489,0.7138694240297876,-0.8773422699221683,1.5311308302926594,-0.8051832355950079,-0.8416738154068939,0.022984068637064474,-0.2798990462406677,-0.6804847834930218,-0.9721387856981685,-0.05245883198271563,-0.6528565987906425,-0.8712995945468571,-0.7929337346040896,-0.8821601127313484,-0.9877583781262524,-0.8292280997792068
SIDM00230,-0.7462821831678011,-0.5783769037925846,-0.715546344789321,-0.4723659701124433,-0.849045334734869,-0.6941598375664172,-0.785617405738815,3.468399253591723,0.3887777683317391,-0.19163212041941932,0.2956358843238671,-0.8439081338864171,-0.8764910671206149,-0.7362571769623357,-0.9775509484478582,1.9847108914468654,1.5831194743836647,-0.6877215572210171,-0.8466023575974151,0.4414789118471885,3.0825409763663902,3.0753515773620674,-0.4074137628050954,-1.065835049617907,-0.9037736168742397,1.8246818846612403,-0.856867695647014,-0.751349871436007,-0.9778586941748053,0.2572573073009842,-0.780855724240817,-0.9606024251137614,-0.7014771510967891,-0.8583840123553433,-0.9169825020023584,-0.5696711621786319,-0.4347182229783432,-0.20238009475040325,-0.6740505512645215,-0.8606119060388572,-0.8407259741442384,-0.8946283433870739,-0.8300228811806669,-0.777639621840396,-0.8111812585189359,-0.7745782638594773,-0.4051693159227835,-0.8246198065972493,-0.9143789022878023,-0.3633899410556501,-0.7131179411069691,-0.8926192789020078,-0.8663018692406207,-0.9490586335046246,-1.0799885949037855,-0.6626625157181183
SIDM01206,-0.629855381210956,-0.7356335309014433,-0.9265578844968072,-0.6130366973021033,-0.8044936408442799,-0.7249712716748238,-0.9016099578333494,2.85006666396115,0.9230741557556368,-0.6660630637000597,0.6311145975948627,-0.821463346331368,-0.8814243405955415,-0.9494160242927181,-0.7405500457826791,1.71663136170589,2.0485270198111385,-0.8264493397055783,-0.875637662116761,-0.20955255650139834,1.894415086037571,2.654302699754672,-0.33745419807868327,-1.06120977692987,-0.8303707584047002,2.3544718107756966,-0.9539263942702657,-0.6249139891214266,-0.9739308092450605,0.31577628287983805,-0.7586066792749494,-0.97388371876182,-0.8159896534616976,-0.8831858525745395,-1.0127961008973048,-0.7524553254613561,-0.6109652437197334,-0.9046991625812649,-0.5485728799122842,-0.9265126180893668,-0.9640936999588203,-0.9753387905870844,-0.5927127086025467,-0.7017749449849331,-0.8435548660057969,-0.7157610786221865,-0.4133594339161291,-0.8414825614732045,-0.9053181703335003,-0.5981335842146378,-0.516479370785883,-0.81563590375571,-0.71122992159331,-1.0310383826877727,-1.0776917482363686,-0.8332257855401638
SIDM00127,-0.8646921492773361,-0.7103881290328542,-0.6882146392924722,-0.43532746177723314,-0.7852040432240481,-0.8101887087484614,-0.8657014856215457,3.67626099423746,0.8605575639508788,2.144887979977414,0.2819410495661946,-0.8350347546840661,-0.13428499853970438,-0.8863808975966554,-0.9633693040169384,1.1559781252493313,2.2011414683748862,-0.7928598362664059,-0.7080121928873616,1.8652021778643457,2.9802232327043585,2.1481320691747485,-0.37697896367191785,-1.0594877657995914,-0.8652911496452312,0.23930248318139113,-0.9238455688796325,-0.8485674160304926,-0.9472612229512747,-0.5919066165484188,-0.7061962427695838,-0.9606819872983099,-0.5697985634239137,-0.8076035288011585,-1.0000081244993344,1.7394501311728523,-0.3260189995611963,0.7982796977913251,2.4072160109331717,-0.6293018997130333,-0.7781158936363822,-0.9552005576245481,0.9559703205186277,-0.8425928037935208,-0.777385819955329,0.70925184165555,0.8030137155592751,-0.7882400681102952,-0.9557765653277048,-0.3600588304233925,-0.6935567508552754,-0.8944994713020078,-0.9083836461445953,-0.9663999371765797,-0.8755451708821291,-0.8117571485559859
SIDM01042,-0.49266217227454095,-0.716197206319153,-0.6757221443750167,0.8724128827997413,-0.7685092502179838,-0.7778350901365132,-0.8458297425873,-0.1676538287535775,0.5638801059847127,-0.4618743051108878,2.0112544893052102,-0.8231481104785184,-0.825586552069169,-0.8363334702006138,-0.8313008836736326,1.4205227233432314,-0.1069487400993835,-0.8330973148187392,-0.7286364228118891,1.9533936983703046,2.8455442995344016,1.975833023292162,-0.5616804329581506,-0.9532645067862628,-0.79284609115801,0.3952033484985116,-0.7429097857102566,-0.8149296290201575,-1.0089934201943738,1.459127943505059,-0.7636799843300468,-0.8092561065862599,-0.8796174588384434,-0.7690855320362002,-0.856123714363647,-0.6260521862796374,-0.2679597103743182,-0.8255333848991545,-0.6584749023003338,-0.8359234431819706,-0.7275609483172654,-0.8557511088515586,-0.061765165036265425,-0.6408186085279528,-0.8622562360549297,-0.7723411853766043,-0.21588178238454345,0.07334330534438493,-0.8702292220269634,-0.7378420251394516,0.07820081893336255,-0.7022425879200703,-0.8277503228538388,-0.8398814370316803,-1.004570168561916,-0.7344190552131612
SIDM00491,-0.8126783499079839,-0.06820136548184828,-0.7770100005041825,-0.56953195472013,-0.8133066834955827,-0.7736867860921331,-0.8423873378484007,2.501091375798198,0.037716811031337,0.7191622454736538,1.4117775725817705,-0.8725777726495418,-0.8279610692903493,-0.909406186086299,-0.9141621271470123,1.6445140398829647,2.899637412129989,-0.721128854403588,-0.7588806241134226,0.1031007736834904,2.783368556435714,2.2978419571109545,-0.45863275044637813,-1.0184943301409308,-0.8257118368595753,0.2065385738862446,-0.8402313704967459,-0.8727012294918242,-1.0122596435062743,0.31052129565611936,-0.6279537822251785,-0.8978344773371957,-0.763809690734882,-0.917282896951282,-0.882094557222468,-0.658969500623305,-0.6247005528183259,-0.6537353178932639,0.769600884507187,-0.8304860262865469,-0.7963865449498986,-0.7668391329756232,0.49982476323154607,-0.7275555310369837,-0.870756406787812,-0.5470139942516123,-0.1840793583642567,-0.9063437762320239,-0.9711045918994549,-0.8783148421947552,0.7417243257196591,-0.8185508182059528,-0.7953837082506016,-0.900056833291929,-0.9983329266606601,-0.8271490000325492
