,ATP6V1G1,PDIA4,ADCY9,PRKCB,SLC12A2,SEC61B,PRKCA,TJP2,KDELR3,ATP6V0A1,ATP6V0B,ATP6V1G3,ATP6AP1,PRKCG,CFTR,ATP6V1F,ATP6V0A4,ATP6V0A2,ATP6V0D1,KCNQ1,ARF1,ACTG1,ATP6V0E2,SEC61G,ATP6V1H,PRKX,ATP6V1E2,MUC2,KDELR1,ADCY3,ATP6V0D2,ATP6V0E1,ATP6V1C2,ACTB,TJP1,TCIRG1,PRKACA,PRKACB,PRKACG,GNAS,ATP6V1D,SEC61A2,ATP6V1A,PLCG1,PLCG2,ATP6V1E1,ATP6V1B2,ATP6V1B1,SEC61A1,ATP6V1C1
SIDM00196,2.8472405236253455,2.3443587745129877,-0.5100679706624106,1.9798804653060351,-0.028560798425237635,2.866408748840258,-0.6730122575940762,-0.16802919236640937,0.4133815280905273,-0.6004381583028469,2.120594979067051,-0.9681266783247959,1.2174933223332118,-0.747902816211858,-0.799533478265462,2.593707362954524,-0.956986158323561,0.08059162278930704,1.0213424286529964,-0.7370917310649763,2.943318491129866,3.4419566360953135,-0.4474419563036819,3.2913890333161935,1.0544909584873179,0.9357097238783535,-0.05918197705639083,-0.8334020396722368,1.1220013492776593,0.8441545076822662,-0.7929228293305557,1.604477752742051,-0.8655517991805061,2.7686625116375705,-0.21858969066510522,-0.2283271754771262,-0.6858564900591905,-0.0186459685225337,-0.7318543346517721,3.434920155219147,1.676538528138011,-0.6563813465331868,0.6254333290721701,0.8910950316173485,-0.6583781534880501,2.494922501135207,1.5749919268812367,-0.4445633184507281,0.6808184569448569,1.0661020813642779
SIDM00287,2.7210593664605165,2.7944444688073258,-0.6341153487499368,1.6248900205013916,0.0395847421237538,3.4395635102177264,-0.71626683780794,0.7943659848643694,-0.3846068563518307,-0.3777729789739065,1.6704142337443422,-0.5496310075316927,0.7898811439670474,-0.7270579134043956,-0.8175446416525507,2.608973720592357,-0.9634280519016469,0.17402078125212628,0.693888168579074,-0.39990409509615543,3.27334151566748,3.415947315494853,-0.5678851477077128,3.413016228428737,0.7861706416703739,0.234504267001518,0.4824572690133074,-0.5640975634960632,1.0583963282307483,0.6226123148193939,-0.8186964032009902,1.3415009168008651,-0.8817433721648257,2.7557552549090674,-0.8025660856828716,1.2069082074022837,-0.6810486894854384,0.20828329699721124,-0.7282993764850328,3.2625983809335133,1.1918406446860883,-0.5097556960867863,0.827941757655894,0.17391819942404368,2.3661280945497456,1.9929533632778988,0.8734790853274972,-0.9384880159894129,1.5525040021828596,0.6485226647856046
SIDM00501,2.727307271269746,1.9325999285911646,-0.22501594010482243,-0.8813951748904569,0.7358983113256833,3.1025013222522437,-0.44202848057589805,1.6003081593523565,-0.2546416852615779,-0.3734028197399206,1.9394967952440898,-0.8525653234376422,1.0135959174220333,-0.7174045139441669,-0.7641953193220411,2.1915147033811846,-0.9115337230176903,0.09565266505606758,1.258876589033079,-0.6245552350300287,2.7735072379781833,3.557044071137655,-0.6670823367627466,3.178290497231131,0.7988394828853107,0.04558246294278555,0.7976991602647195,-0.7356390031036699,0.8072979484936845,1.4530674463932955,-0.6312721674233237,1.9697985886108675,-0.23651925367521556,3.0710425813671383,1.5728422479806823,-0.010134490330652607,-0.7184412815229552,-0.22960679705209902,-0.6892345157777668,2.949143857096444,1.7306360034862118,-0.7945637037954782,1.0428097605193258,-0.27930242641388714,-0.43500609670057283,1.9543746353748537,1.1856369704891343,-0.4749021154425698,0.7664248595810411,0.6899852556931432
SIDM01237,2.7609742926661713,2.5314900040857586,0.027935843116287863,-0.8204852599335433,-0.3519826460368921,3.1340781524805412,-0.15758978939119747,1.705224932463079,0.8150931857768112,-0.36133067533720886,1.9202923468504152,-0.9025271199814757,1.4661636445080948,-0.7187129507146749,-0.8400691536977972,1.7732010443179307,-0.9038983136421429,-0.10336920997199678,1.3569643743776714,-0.6838877072826451,2.87409791836401,3.4409377561735845,-0.39197333894357606,2.9083794753701384,0.982947038263198,-0.6020358859206472,-0.40960097047537253,-0.6878017958302585,1.3425657310090868,-0.47663728760193047,-0.8381366340404774,1.9844141745798471,-0.7672368951658771,2.6880073672676628,1.455766826523636,0.29054390413913306,-0.6740546806139132,-0.5888375603358343,-0.732825908596797,3.1092052746027465,1.2353717675442455,-0.6660550659829566,0.6907119734377036,0.232642860412047,-0.6121167962403725,2.0403328860415977,1.280551595382859,-0.6242029652628596,1.3686352832134085,1.0227316787113676
SIDM01228,2.4877801549901055,3.150926584332911,-0.6103089314169651,1.377284213656662,0.6613404744143472,3.1401404854169535,-0.16754877283306574,0.15444460361479972,2.4935815226989937,-0.3693938899466295,2.1459570570279447,-0.9381260071759898,1.3821414309626503,-0.7688988621759081,-0.8046202904589975,2.516424573680204,2.432726823621546,0.20139076259550406,1.0198530653247107,-0.7089798371407842,2.9181469013287655,3.4292315871536316,-0.37152368412168396,3.0912351669963796,1.0436662285786276,0.11521537899555033,0.27203997344933445,-0.803826846125789,1.2159553827595446,1.344242171843066,-0.7939327200212356,1.8485664040254877,-0.7783575042869896,2.7416573986126944,1.6118926128551605,-0.2874570240868863,-0.6790624758861686,-0.12530132295850707,-0.7830157192306864,3.356742768891879,1.508000034867487,-0.7471079490152343,0.4471901079842657,0.5413559508685348,0.27042049269169594,2.292039702581721,1.3501418017867062,-0.46242922248737056,0.8428463042807978,1.5463984502110641
SIDM00935,2.637195049519209,2.028287611307689,-0.35322670492984104,-0.8863673892305131,0.516904965267793,3.020888810221161,-0.6155435128308361,1.5497867933586207,0.9335278410364244,-0.49617244004040634,1.8392892393269153,-0.7248968478280994,1.6409910198867632,-0.7341704395575489,-0.889194436187218,2.358123124045785,-0.8555120930871377,-0.414192610046025,1.49907608917939,-0.6795613704674647,2.8209271213955294,3.616854139758598,-0.7249026167930687,2.7676563065433637,1.1117807510361888,-0.4263019452401016,-0.34550220777095064,-0.8835603228121519,1.3001261135165902,1.241821539583094,-0.8037134163213304,2.284848012390145,-0.8385923356219567,3.087082136610937,1.872015672521734,1.8875281846455507,-0.757537396371941,-0.23487321198442673,-0.6833329874381705,3.3975135295672705,1.6855009997189432,-0.7415438982721193,1.1783145052233976,-0.3292875889451373,-0.0319784734105198,2.556152140682989,1.0175659906930492,1.633315525106026,0.9614372720964888,1.2890034346384815
SIDM00954,2.4387926334423455,1.8846732767447303,-0.33671738825880104,-0.8729892260383857,0.969962814751627,2.8066745306728222,-0.416050644518854,1.7387770271763259,1.0574637597233472,-0.372077803923144,2.137746418967911,-0.9424017619871604,1.560377565856974,-0.7479142354826369,-0.8952759269703081,2.6203762933764323,-0.9153216313791129,0.23378445351136337,1.2250953928267143,-0.6271526896935711,2.8937863165424305,3.5096773088582873,-0.3777940001852175,2.926620277928874,1.6134151310134064,0.37876018356385105,0.6821569912213161,-0.7639579554709194,0.8482790831302206,1.7559409846901737,-0.8818083934039401,2.115891765706536,-0.5778350887705702,2.831687776712868,1.2498241659135734,-0.4245371513236985,-0.777740377416771,0.10604566304779747,-0.8217021075075688,3.4552693841498385,1.4374028638139444,-0.5596440238550355,0.9852941075459838,0.3420249084616026,-0.3080685997339211,1.9878191609528908,1.3090602132558227,-0.329531412638027,0.5849919286393075,1.08824547122683
SIDM00951,2.5844615445471417,2.006679307993052,-0.7019103033755887,1.7700925580541123,0.05120638560990999,2.979533301528493,-0.4994177358702164,-0.5848214392043589,-0.40266519763577485,-0.582841486776255,1.8327432784517974,-0.8565886917377248,1.042701987998167,-0.6756056341248732,-0.7088397080054838,2.3470301494185875,-0.8580961546101934,0.4951316315887774,1.0858187641503416,-0.7159150487963122,2.5993169584491715,3.6524872496937117,-0.5309188223578565,3.000199071368619,1.118489971271152,0.6063542607788209,-0.14495980892125404,-0.7973161583469275,0.8090252992290868,0.39123525179698654,-0.8344511650582743,1.9282689425253818,-0.6950009219803909,2.6346226434216167,-0.8404691788328985,0.5097672195104528,-0.5772208096054674,0.48009939794650147,-0.6801577516090228,3.260532488493783,1.724689312135051,-0.6579496214987093,0.6555368957860882,0.6849863970143055,0.4366794700213611,2.0084443587721785,1.1173255328769753,-0.7132811904959966,1.0775105076047728,0.9900750335315943
SIDM00948,2.383686859624252,1.8187508601424935,-0.40627289461943844,-0.7689812667057785,0.5990638229756807,3.0647460333239778,-0.19675254882222834,0.943653369876071,-0.4923609057983333,-0.5395058469450312,2.1916734698579368,-0.7020556026433215,0.8158353703199324,-0.7140717480734201,-0.8809062194612494,1.9023356779468672,-0.9093352124800397,0.5571116405684533,0.9521385412367033,-0.08317347093107942,2.7633265880209708,3.3086374149549713,-0.6737683871663329,2.8646246944250353,1.1957171009783967,0.021447591024736177,0.21755754459759002,-0.7051304902988119,0.548170284281922,1.443352183510171,-0.7747998770322223,1.579918249230501,-0.7162784258913878,2.157699839194187,-0.9878953114964721,0.08141861916837721,-0.7023434247511683,0.7671178377201711,-0.6708368354599015,3.2625253030832737,1.2386613456380682,0.025832142704400946,0.7301147519689283,0.17186363990252893,2.0567220374655704,1.9499932380560574,1.3860836493739588,-0.8154371048389275,0.9585913897282737,0.945048182525061
SIDM00203,2.6104913070786653,2.2221171762425986,-0.6046766676308708,1.5768527561647319,-0.3338428608736072,3.122721883188787,-0.5087728634558132,-0.39889928498291083,-0.3102509157501231,-0.4303831300124368,2.0518305888463133,-0.9241366010200393,1.2046341119034205,-0.6313320036471232,-0.8783404796548322,2.4874958788226964,-0.9420765410130705,-0.039846831042941025,1.2759555211859068,-0.7582394706718911,2.8210812706077024,3.518556289870223,-0.43276866909802353,3.07473707424601,1.1218319502860288,0.3889750853383785,-0.056385911102882595,-0.8369469786788578,1.4389658961858194,1.0251789554029291,-0.827365662694812,2.2055764172754,-0.8251275124877673,2.837245093798914,0.31131570525874397,-0.2499615561302756,-0.6790880508515862,0.018198969977733345,-0.7558626638093914,3.3641151996473626,1.8213951060146834,-0.5272994424892005,0.7487932384236035,0.7437991907353062,-0.049922862006430445,1.9924248718104023,1.6779246483748138,-0.08301037370281333,0.6406390617312512,1.0834412896218113
SIDM00896,2.914459601144604,2.242029252852219,-0.5851728782786805,-0.7139504794172685,-0.019587240466933026,2.869192730755426,-0.5996684061797177,1.1006295151316159,-0.5744922977209846,0.14505391114682933,2.115198654721687,-0.8919035469845249,1.7723873669378982,-0.7494237209216744,-0.47136386143264075,2.6853730812048577,-0.8699536367233902,0.39220342592167023,1.5701148045875273,-0.6882179118490895,2.6565880814688896,3.052712797927608,-0.6622513407817815,3.014444391474676,1.1591443139896436,0.5405937702351137,0.24654923516971045,-0.5645237820239576,1.2673193411548245,1.2921374931606873,-0.8155457052138362,1.901575128863277,-0.8578475580432895,2.6877348988498997,-0.699713689574764,2.4831586413333815,-0.6535270477390748,0.9844399794368822,-0.6779643150224257,3.4208484378908954,1.650944886248007,-0.10104027489749207,1.268534238588593,-0.628065426261508,1.8787604933372968,2.3522079521114514,1.3701956811741938,-0.792805223594796,0.6868169019647195,1.8908955175604105
SIDM00285,2.8448145401589504,2.096410341915194,-0.30857763975436797,-0.803198425605953,-0.34210501473811555,2.8639711790715108,-0.1348414536137336,-0.4699940438980183,-0.5086075028046706,0.022237901237333733,1.3582909447424183,-0.8960313181050089,1.3190811018714046,-0.7223225563642894,-0.8017173273026116,2.820574964827596,-0.9018937724466384,-0.31230680155096596,1.105792045268994,-0.7973268989185083,2.9099816692913443,3.6565695628406956,-0.3783807004433909,3.019379980507495,1.0513135966476181,1.0186289000867237,0.7201742019261111,-0.7608883524496298,1.1751647884268808,1.184614559844083,-0.8431821497687297,1.0632701590574354,-0.7817425764477127,2.929954541727929,0.45512654248354373,-0.14970711085026278,-0.6452684981283818,-0.036383934787072844,-0.7363471998620055,3.5761278368146305,1.5985752563873616,-0.3594792472746175,0.8871226911820206,0.9883880110360592,-0.9248485700082084,1.9689290596716942,1.5046975175558466,-0.4017017254080846,0.4731923347548056,0.9052003908002249
SIDM00930,2.9381536127671177,1.9144165062582443,-0.495808017936992,-0.8202110713519666,0.10741817532378538,3.0516099885137216,0.5711838899907703,0.9785699211105687,1.4637185212588617,-0.406104424732009,2.017511767746584,-0.9310837193078739,0.7067748464857925,-0.7474011786218204,-0.8737403592957097,2.3455804296984044,-0.8560381191137171,-0.16688431813709553,1.3462986930533887,-0.7472503047490576,2.748306622837218,3.5551742792524985,-0.7113331524392809,2.827555215536831,1.3991490425121582,-0.4494507529048405,0.23820773040591187,-0.8015142351600756,0.6114974888500723,1.3838828429459546,-0.8379960445955407,2.2902112463844158,-0.7322513326346677,2.8031366074380992,1.728023988732609,-0.3769590279486278,-0.7063371692088124,0.6917815613323176,-0.6286802396803444,2.8128062501645403,2.213109250351104,-0.6066470324611186,0.8393986955447718,-0.13904350925712333,-0.2651210942706517,1.9749198319844887,1.9450866023559157,-0.8095455153135176,0.7519442571911447,1.5954880598080763
SIDM00205,2.8205675146605316,2.2535961696089313,-0.2896041705767529,2.635225909650365,-0.6079753646950543,3.3417016950650242,-0.25270764791755895,0.13685209403367726,0.8082482706388346,-0.6316282233690392,1.907039719988196,-0.9683732065970293,1.3531029137577955,-0.7323771557946881,-0.7979275003478741,2.5439466933527926,-0.9440756771407689,-0.12375846059870485,1.0185537221472776,-0.730341323841366,3.145242754689583,3.623391496860131,-0.50509822246744,3.0971608111391675,1.1648028081640263,-0.09671952560024451,0.09183548663783932,-0.883986676607417,1.6496636288169455,1.1926902051042687,-0.8439087555108016,1.9767014440635278,-0.7902103147714742,2.479589701991241,-0.7625713625647136,-0.4314542966976472,-0.6397511921761744,0.18779543456647677,-0.7358835151000502,3.476929595024994,1.7347335040049368,-0.5372022220355913,0.7024187168709284,0.6949957929447728,0.934351026120627,2.2699706284451495,2.299996323037258,0.09358749188532306,0.709509186294551,1.234898439898823
SIDM00535,2.910573588980534,2.1642834249688025,-0.6243878958351592,-0.7463364387027211,0.6895944193932858,3.1047287152115204,-0.3899127538760231,-0.627866126896555,2.1645061879504004,-0.07411309241868304,1.3062511925762121,-0.801231377643817,1.169412763374595,-0.6977912060235671,-0.7932204438928644,2.756902928578008,-0.9319820977736543,-0.49068923843920464,1.5700343843427533,-0.381008879207818,2.8610012773631777,3.5941797646926026,-0.33508476045149144,2.8507069236438984,1.6287616663981428,0.6825104125958753,0.02104270524280672,-0.8546061213583751,1.6052135460446149,1.9577277898277738,-0.755655419178972,2.1230273972153246,-0.8031850415620726,2.4613465201909315,1.508852243844665,0.2339567244256399,-0.686838169435616,0.5047724744957894,-0.6737996184685087,2.7949161226344974,1.6868535986742617,-0.05823285784342826,0.37119095345237124,0.05152780543694728,0.3077729399282414,2.7875270591845225,1.8603038026410383,-0.3779434034116701,1.388763766042573,1.3682308327616488
SIDM01175,2.409437092254594,2.2199208560900736,-0.5884538631761633,-0.7610232325364144,-0.25833136749526203,3.0986912797794837,-0.12797968165214393,1.367864278840927,0.6130509443175931,-0.29086817300866424,1.8018521741549394,-0.7941904421328569,1.2049624458412236,-0.6784471278706324,-0.7645091912251049,2.3574657108900374,-0.9044928292064927,-0.15568342201948288,1.613890675985055,-0.6511129897461977,2.9559464262150548,3.6639708471651335,-0.6655464662773874,2.9227108255156486,1.0245661630817502,-0.4245073927979383,-0.43124480661083675,-0.7301161025101707,0.9800635067471646,0.8414571321079203,-0.5919387850868376,1.9948262609935852,-0.8013133533196906,2.749459856660538,1.2083236658497072,-0.03420457687770543,-0.5443406604533007,0.20978443022660095,-0.6736011541123426,2.972901508287232,2.003253289552516,-0.6221019410534353,0.71654080926575,-0.23129942999817588,-0.5425540217365086,2.407105844618723,1.9165175365894527,-0.6491292960483505,1.1911403925851223,0.9643570908525517
SIDM00832,2.5968938507551047,2.312371919927392,-0.5593006625326831,-0.7046636103056619,1.6067013430577264,3.1523235363025637,-0.11017214820191233,2.0565868586911833,1.355573413217572,-0.4441512399592009,1.3373532481102837,-0.9634291036539864,0.7211604502541334,-0.8081403880354768,1.0955229049953317,2.4914746024993795,-0.9051000374057695,-0.02455067739039946,1.0102090587142005,1.0481149281780588,2.8419718242046117,3.7268630542356527,-0.6127132569306283,2.96167861126522,0.9335823422024172,0.9918650130766349,0.07187996709754264,0.24663330505991982,1.029380940472551,2.013024142818521,-0.7738621369694734,1.8122473752105088,-0.6324212861165368,2.501890091656146,1.1831326829911026,0.39146914473015837,-0.627446502877605,-0.733996568533592,-0.8713767057225976,3.368010751321825,1.5261640041081581,-0.7187168981447574,0.6667939951732724,-0.05184857784570714,-0.336186523665113,1.7347902349644688,1.4169971073952514,-0.9112897393273272,0.9106508024188218,0.7777183612275719
SIDM00528,2.8564308156208793,2.075274363758306,-0.5608376983272859,-0.870890048000654,1.3504123965251456,2.818708323234939,-0.6825184397628579,1.0191318884901375,1.8345250828242163,-0.4093882256744178,2.0888409419818426,-0.9779376370905049,2.2203440744829064,-0.7581248018108661,-0.8168036330824625,2.588062084291107,1.2528330424697218,0.12129809911866582,1.9954675237413895,-0.36069640929634056,3.1263578289443967,3.493604995251431,-0.3506094811834637,2.7867542883329643,1.1717081225891097,-0.06783886380508222,-0.10330218712426657,-0.8133329444248594,1.0353127308462895,1.3735715042372714,-0.8551719620237427,1.909738423516921,-0.578436102723995,2.748514251506414,0.5769716835720171,-0.045495687050809544,-0.719542094503155,-0.07740356736491567,-0.5908645250730016,3.509866054745444,1.6196514915723692,-0.40818581255336256,0.5129051172214696,0.0074211755829804915,-0.14771723134929374,2.317301337976075,0.6673491901760459,-0.5996650801797404,1.0213292389905488,1.0072263906159011
SIDM00371,2.656318166046245,2.2939277410986985,-0.2967721040729689,-0.7913957619121663,0.3775090984565703,3.1572756168407885,-0.0893044997751094,1.7305817379229484,1.8039151678249243,-0.377271970334048,1.7026746529117258,-0.9417237357591887,1.5282255069665518,-0.7249202561638426,2.3827609447161566,2.064349120943437,-0.9102411716177209,-0.3334311547691441,1.372918815246315,-0.4914687875572552,3.0489050363370542,3.7435882619383483,-0.5878220240486043,3.0204609533988114,1.238698915315859,0.2590879558446424,-0.15455908120500647,-0.792556273657682,1.0891919263818743,1.0466341405460236,-0.8560606627132571,2.250997636907763,-0.8364992123216566,2.6934649809464424,1.8272679304994202,1.5396964975782605,-0.7066591262325076,0.7891066378436314,-0.8511241601429244,3.2256201108998175,2.034287344398975,-0.5814624075124746,0.6919316127364038,-0.1291133991876957,0.5681342123101134,2.5791521319324806,0.7748824349920659,-0.745585407089214,1.3452952213971114,1.3757496337096722
SIDM00688,2.4973621610604106,2.3761520213691965,-0.5187075529278357,-0.7443022648158522,0.3555793110763091,2.8705872891652016,-0.3937183605894082,1.360442847957895,-0.18450664593052468,-0.05582280116937937,1.878561020445899,-0.8903779784101411,1.5001781900776925,-0.7005566701957374,-0.45675596714796834,2.9102217205539276,-0.9380058155915182,1.1300029902663125,1.5491513787218447,-0.5735610536038215,2.7831523550023154,3.589045165906244,-0.5535242414631757,2.899181231609426,0.8578588723235215,0.7570262250817759,-0.36977874229678825,-0.7300769242925264,0.9869258438713524,1.5753172329402514,-0.8514864886808474,1.6902243967347894,-0.7708101770084369,2.786844942709771,-0.9050236450800069,1.4470463106453648,-0.5245006803167684,1.042486547036202,-0.8020518935178628,3.2691805067235946,1.7786018769408594,-0.4532434905500902,1.1894921957372082,0.034888679318956686,2.1663338048651353,2.407872476469054,1.4095218934880467,-0.8181878525761924,0.6736744483032744,1.6488416306044886
SIDM00583,2.2608700437300295,2.678072990558701,-0.348111763118011,-0.7911583678691806,0.2894354987966093,2.74354807199434,0.16430959168262504,1.1242891992282222,1.0967408315798364,-0.36885801431611503,1.7291206790576645,-0.9102005258431325,1.5223045217537574,-0.6932647290301834,-0.7490324406126753,2.322743591638419,-0.9143904988168621,-0.12660753320657,0.8903938687174486,-0.5345278627333179,2.8388416653612096,3.6062004965302608,-0.5945528172283379,2.9486826288930112,1.3221963040737088,-0.4865954653349179,0.10098272834313442,-0.816145124884301,0.7902374636674246,1.2122312286748211,-0.8351219716720062,2.2017081589564107,-0.9210745885773866,2.5533009052562785,1.374606125570165,0.5051330094263702,-0.7161441504593054,0.3607857252285753,-0.7660647755869631,2.698191591933959,1.8619060931274651,-0.6955382735745066,0.7656625596258828,-0.1707433548638874,-0.22060677869000758,2.3114331838713067,1.026356331636233,-0.8237940091139647,1.1377835909543632,1.302522182691551
SIDM00188,2.4712397556729897,2.435570849364048,-0.29162538235122965,-0.8228577767666927,-0.20183850999190744,3.055841374832191,0.2323361670544803,1.2058036934725913,1.6387467757978351,-0.23327820651851064,1.6344241740880545,-0.9177483348516036,1.3592541936928717,-0.7453903738381048,-0.7878873621287834,2.373864469734072,-0.8732746882467434,-0.22836114643140856,1.1588002522683696,-0.6110199857126479,2.5952259821800574,3.521245624325862,-0.7321154433538519,3.067446787617494,1.4440292405464656,0.15865366983943766,0.15175343221264334,-0.8135717859797034,1.25792367002452,1.2964270203542094,-0.8206094111153951,2.660896509913582,-0.8440537328731158,2.7582405943615456,1.6668629584696435,0.3416183413511616,-0.7381913480369375,-0.22043005384853445,-0.6914092562307281,3.196541514033236,1.6712751733278775,-0.5489494921952073,0.8422305639838534,0.0027151719605163194,-0.003474190374160042,2.195872667050311,1.32948215140466,-0.7280886559022368,1.0555734259187008,1.4463668638723222
SIDM00096,2.380582317886604,2.357049540264876,-0.6233899482136523,-0.810010313025454,0.8402693658463855,2.8205078738904703,-0.5481833872910238,1.7007062448747723,-0.19083498146808078,-0.41063390310088604,1.793636306361718,-0.9762141321203665,1.0350483220818745,-0.7838879460763619,-0.6608007920003885,2.584591925908535,0.9878880543933938,0.16399386269475913,1.1345905676818229,-0.6774477599694678,2.89365652885095,3.4813031363297076,-0.48213121947693993,3.069792683915759,1.0097364297912086,0.23371601532835223,-0.3778676684047654,-0.8867501847291375,0.8439187197860154,1.439374412706171,-0.7412404657553214,2.2168630062386687,-0.8340606935753955,2.978696439935739,-0.7972569436018426,0.6550929847093974,-0.6427607408860775,-0.228669693617005,-0.6977357209517682,3.14545193758096,1.577467515285889,-0.49738962350855365,0.3502738265345755,-0.10716390784739162,0.23593675271875486,2.0827142601182715,1.9419805062152773,-0.5124248208313561,1.0146078653347848,0.8000155059115264
SIDM00379,1.8985919634037096,2.729469676461251,-0.3695711677384648,-0.7896596962192357,0.5114815015281391,2.9769377141909272,0.07851317039251927,1.0632141858877067,1.8063948813867345,-0.5466690627798347,1.821428436680061,-0.9895574784658564,1.4753475710577366,-0.78258172070619,-0.8045239533258964,2.4667559539975077,-0.8528728691309471,-0.10828049193916489,1.302630504285039,-0.7381981096176286,2.624073175736638,3.5972876517260373,-0.6658475440934156,3.3355964366118664,0.9475423871659346,-0.15491664937482474,-0.16893551381819144,-0.6058478811013724,1.087808795790202,0.9100478348889129,-0.7285365151753336,2.4055699188927715,-0.9309723281963018,3.025200056546013,1.5573725881659615,0.5353814139724575,-0.5882632238481821,0.29565009013566185,-0.8183422291856447,3.108422835479558,2.3479413696393157,-0.5569788461279769,0.6326330012327691,0.11631930502560767,-0.4402634315008523,2.2489478945172667,1.5477785079110644,-0.7734347202985735,0.9810557766948347,0.9858294677812932
SIDM00381,2.9475544053881393,2.4512865077978083,-0.4540013109751007,-0.8411865206240031,-0.482825095933124,2.8805247915999685,-0.45328340406083617,1.4079072939490063,1.4664324563979954,-0.613179308995728,1.5708112880009883,-0.9494897262729801,1.3380286375889958,-0.7892194887332041,-0.8960842419230312,2.575297911109117,-0.37553171370992566,-0.02028528740090555,1.5532607119559887,-0.5080522941313163,2.671709832864971,3.4475272770461327,-0.6798242019708739,2.8309545954592243,1.352316397313436,-0.04074259388100065,-0.1848365583504996,-0.5200804139734376,1.237776754099087,1.4538158151881033,-0.8627747676803743,2.2387151495054116,-0.7512178455761651,2.1880868685007746,0.6063184054756793,1.2607082675326713,-0.648714621349858,0.11059452186204956,-0.7208437608783117,3.0981178695710607,2.011878151575227,-0.6876037770858471,1.1190768883129079,-0.12415696741851895,0.17028029514701767,2.336693994308767,1.3310252875975574,0.4486436692120692,0.4155882826752826,1.001290793197356
SIDM00606,2.2391139960453983,2.510901260594065,-0.4782239834993778,-0.8411179743391992,0.0991250117938972,2.677933316587248,-0.3737368190033975,1.0928313280933688,1.1006472555720928,-0.4348672997383038,1.3302855678926153,-0.9474258965570497,0.8786416024715603,-0.7129569689370705,-0.8074229408062779,2.076240648432127,-1.00909865895359,-0.10963931459294643,0.949425600944907,-0.4611056163263638,2.9106304438272983,3.421253867214456,-0.5926066309230967,3.132474331354857,0.935727065257572,0.22291935413345607,-0.04094222354408092,-0.6502175776094972,0.8141676753189986,1.642058818151556,-0.814450283360998,1.763837580663462,-0.11263085045904891,2.4979293186323797,0.9611349604572536,0.5181112251309218,-0.7145954667065694,-0.09791415848090908,-0.7934085273513005,3.389357792788775,1.9140975662041328,-0.6366845901854263,1.1185272499600458,-0.2587507584315748,0.4815870220764157,2.015302337365736,1.1205939086932706,-0.6713700252587473,0.8921472974278597,0.977030569232792
SIDM00541,2.8049489174577817,2.382525776195079,-0.6841361005325504,-0.871618362258661,2.137986943374515,3.105315264087443,-0.18831354066615433,2.265735472083634,0.1254764990688041,-0.19532243145995298,1.674683060936868,-0.9435936243280402,1.3936348571037098,-0.6430902400436803,1.2583113409786502,2.5463105437392413,-0.966181180808521,0.1658671629516617,1.1284747311426153,0.6342319939374521,2.8463173636149106,3.7086193959797247,-0.7000511152408487,2.872477820261259,0.7048673539595176,0.7151974406554226,-0.35939222713216656,-0.6435502308324078,1.383868112164999,1.9858215129342076,-0.8164709413318401,2.0778223632604247,0.9273383510004896,2.499617259103729,1.4158868262821338,0.46983378041070245,-0.719157532014093,-0.8072741037541067,-0.9011647973945389,3.672430510286218,1.3020412281080724,-0.668083867187663,0.4331043480284125,-0.21794859971088795,-0.620963002509432,1.5675845334128509,1.1791607849061336,-0.793609088025387,0.7834301985347027,0.7272225241884995
SIDM00808,2.1817030214476167,1.916304086482577,-0.664384477081289,1.5783506023448013,0.029601443593828537,3.359341133170852,-0.596178704483926,1.531084323957848,-0.48645160173828716,-0.14718047707231827,1.8467568263911418,-0.9531269294200564,1.131633645677986,-0.7551662977668937,-0.7653337526060597,2.1488645625447913,-0.8898376468112384,-0.04369908279944298,0.9934400662984448,-0.6043811781211669,3.007857607593308,3.3542854760343945,-0.6523655141183807,3.2107427629192147,1.1308041499717474,-0.11342834042224018,0.09603540236129544,-0.7452356377589013,0.6347143291931133,1.1978368190040225,-0.7289376863992427,1.8733774945135067,-0.7953362605825108,2.5874403102364454,-0.9947670424251964,0.7540709047420723,-0.7100730009702022,-0.02619932432137511,-0.7084788189710148,3.1484523025746114,2.332768452069926,-0.5232776900038107,0.8698162424037921,0.2574290387186714,2.500749011685453,2.339987343913196,1.445280141152598,-0.7542181823485519,1.0036991197716696,0.9499751414172565
SIDM00377,2.243413827109975,2.4667138244033984,-0.17150724079639781,-0.8456370924434007,0.1687480438977391,3.3176987779703957,0.39110811466032924,1.0085931024277477,2.405628704095327,-0.31799996966631183,1.6759187265178601,-0.9856113455679696,1.6479357175238718,-0.6970703700016379,-0.7462115815363352,2.4249267240359482,-0.8761731907678086,0.11634516074021359,1.493679637915529,-0.6648311682210315,2.661712879342897,3.750665675988347,-0.7598661601781943,3.21013850838905,1.2871122612631642,-0.5730073350528466,-0.22004450756364774,-0.6662810549103156,1.4824033565141563,0.8428709928612016,-0.7874060241142907,2.211325645124224,-0.8599508205777661,2.949642112998299,1.3493828567719488,0.370604500560722,-0.5690751988352362,0.33802750502402445,-0.8187938200902052,3.3765598452640266,2.2882074420070397,-0.45372182906552116,0.4414620202803748,0.4478769369735101,-0.5097201968080861,2.2447007892593045,1.8914785933690161,-0.7514803035928616,1.2570501046261235,1.2418194201754778
