,HRAS,E2F1,RAF1,EGFR,CDKN2A,KRAS,EGF,TYMP,VEGFA,ARAF,VEGFC,VEGFB,PGF,CCND1,ERBB2,MMP2,MMP1,MAP2K2,RPS6KA5,BRAF,MMP9,MAP2K1,CDK4,MDM2,RB1,RASSF1,TP53,E2F3,FGFR3,E2F2,NRAS,MAPK3,DAPK3,DAPK2,DAPK1,THBS1,MYC,CDH1,MAPK1
SIDM00930,1.0647139580401872,0.45399387430048443,0.9635618171464889,-0.45459724875578883,-0.6126596029428145,0.5103122795095788,-0.8519858676751388,-0.7410467896947693,0.4822785094482498,-0.0435706088128768,1.4154482381353681,1.0121100097038673,-0.6012894176067208,0.9392040596552295,-0.5717884612538775,1.320601538701488,-0.23004822532016675,1.1345241040020362,-0.5717146518611917,-0.4579870045608702,-0.859947926902271,1.8901527913461866,2.15295582719836,-0.629785866873061,-0.13377051092167289,0.2818124857500469,-0.8652231068508672,0.516938470226003,-0.16739116016001412,-0.5096836746511773,2.264237936269313,0.31248482186195187,0.09263687647502053,-0.7472861307606381,-0.5626198527935609,0.9818972328858342,2.7593080832645853,-0.8931478081382648,0.4347803699124279
SIDM00205,0.6099654735117818,-0.1532738150784428,0.8568707074983725,-0.737430983301289,-0.6132424684017063,0.6951246624053964,0.4734418732959936,-0.8783807454433774,0.15306975138775492,0.08789414107339323,-0.7979275003478741,1.1940173394233549,-0.23864460595521267,2.3958328046870774,-0.5968966175824493,-0.5756127590558007,-0.7868275201094308,1.5714265071596587,-0.12415307141060578,-0.29974019803241886,-0.9548958885377569,1.3322487175700377,1.7580127936709178,-0.5458681973024767,-0.44197642807967086,0.19497517244003226,-0.7037170080361889,0.6138783289940501,0.20078437469302468,-0.6920343971968637,1.3500995328714132,0.5489316027205212,0.1387126751582062,-0.6208719578104829,-0.07195646236746808,-0.6162131116782796,3.4497763803780055,-0.8638026501958143,0.21829417768552534
SIDM00535,0.6869743181161655,-0.08840488899673277,0.9678004752973103,-0.6828783501663176,0.2228898505467948,0.8573811928249839,-0.8656582081549338,-0.7639846698730469,0.2264434491401069,0.05672073200100028,-0.7269518287940194,1.584502448661307,-0.5430125886564013,1.5760505091233497,-0.25153832788636526,-0.7467470748231507,-0.7905095985951708,1.3879344603587789,0.7082157879450778,-0.15902542344265108,-0.8134380879835201,1.4841282346970253,2.7349543165502315,-0.16583167231862175,-0.4852212764181189,0.4190250712457114,-0.4042265676317252,0.5592771439273952,-0.3799417564609292,-0.6447885172965039,1.4976266902699853,0.19582941728268308,0.43411532855753715,-0.7350906328967239,-0.5342678217548414,-0.708572928939781,2.716517721833666,-0.8402187305192562,0.7500249573430453
SIDM01175,1.1121930638225321,0.5949111229260827,1.005166371617297,-0.5501563102031842,1.7731865184630804,0.3364779367089324,-0.8221624552572533,-0.43365758305621455,0.5931960067834727,-0.01213838421593832,1.5588875218575258,1.7581431392749853,-0.5864271106544673,0.8728363201330773,-0.6178273186759732,-0.4890731812802743,-0.5803952348775431,1.266944859004023,-0.26616551585792625,-0.3985164094203212,-0.9366156656537413,1.7535731784915567,2.1052784784870906,-0.6627607840150008,-0.2583073597722014,1.0653786656515094,-0.8780234854249798,0.7978123258344729,-0.1717206922281911,-0.30351473415480745,1.5480194617516685,0.6479825539674176,0.39444687816975094,-0.8243752405551595,-0.6584322627534057,0.6869771145606861,2.447693660171698,-0.9018675492369777,0.8362006433606047
SIDM00832,1.3433735929340775,0.473038925126707,0.6923028262320772,-0.28883785704854853,0.8228589377100421,1.0282700346702212,-0.922005602260155,-0.7471045341085077,0.16655308807446426,-0.19792029505225414,-0.7137415635176916,1.4555347479329488,-0.48340818387159734,0.4345240736072517,-0.10134844316227457,-0.7275995795413035,-0.8382328555172794,1.01562544363684,-0.47961298238002503,-0.20531825017323432,-0.8339179838477453,1.3172768602687486,2.2378478343183033,-0.5711149552053155,-0.1618434889687133,0.6267825349375921,-0.8298011277971982,0.7416072892451242,0.7498246019108,-0.3199239149613849,0.8351257366012098,0.6551428937817955,0.06412128060079712,-0.2846995413786689,-0.33888985156103707,-0.5577892611686327,3.243959188325925,1.0693932901796201,0.35812464551025286
SIDM00528,1.1505827669040425,0.5326535838560065,0.7571192265504048,-0.659950485822844,0.5662533954567703,0.5829758166933029,-0.733875482534526,-0.5621136168979247,-0.36848453892206023,0.05095342657451057,1.0540113173180612,1.4333489952729133,-0.7749325379189125,1.5249504865221077,0.6010734730723885,-0.7860830446331736,-0.8417760563475004,0.8861577587895904,-0.4554082383419088,0.10095300860237892,-0.049576273442951645,1.6199258707313975,2.234247161747334,-0.36147401187200917,-0.3729661619254283,0.0943774461650202,-0.777951071887327,0.8535437724877083,0.6862607522402264,-0.01352191914288499,1.152463139372431,0.8647935137212137,0.4654017257353457,-0.6758904336498939,-0.7543337526852515,-0.2027898854299981,1.8335107077283295,1.9847159125328853,0.6451216688727028
SIDM00371,1.0931386109103485,0.10395243823704614,0.2652186690952928,0.20894533801507187,0.19625286764071226,0.6830887295311577,-0.9569458438016885,-0.6327501070496301,0.5546306814368172,0.0936343920301465,-0.28525201057749333,1.3320458039139285,-0.6290098770567688,1.1621157674517943,-0.22324680004438252,-0.7128428781289612,2.8329953808526844,1.1657213488851537,-0.5234074183517345,-0.3633075376019342,-0.8646222951906386,1.4605516414666382,2.1218772859662236,-0.5205110855683378,-0.17304170145395908,-0.024305265398868247,-0.7566880790842725,0.3122624964032505,0.1351453665275777,-0.6679786757751088,1.41024529540681,0.2650879285242577,-0.07275612417444355,-0.7121364853871904,-0.16576726856118068,0.9608140955393685,2.5787633355480426,-0.14990307843011907,0.8678167969956708
SIDM00688,0.8032752099479474,0.17557724178952896,1.019941622308857,-0.7152528428563779,0.8564783609267612,0.8193960528766632,-0.9028364037859417,-0.511452778631182,-0.07073070653784072,0.11845886640638242,-0.6836246563898827,0.5373289312770736,-0.5823536998764495,-0.8693176753214216,-0.565175606846989,-0.7478994281379282,-0.8075840032767794,1.2287888034240415,-0.15214776705856475,0.3814203714601229,-0.6174489318475272,1.7778259582340152,1.8605484199965514,1.1614117974948994,-0.3120547198383016,0.6196711190848788,-0.6755325646190893,1.1252197754168092,-0.11945402760374124,0.8174325708212922,1.608344544737216,0.2952871737853554,0.14468267798275636,-0.8682114237005987,-0.6213114747029138,-0.7504510319863439,3.177497052127387,-0.9270747287763246,0.8976922539901645
SIDM00583,1.4173965810049876,0.6760411233116698,0.9056619717163262,0.0004582816438802552,-0.6045754096013262,0.9355273169597498,-0.948217381457617,-0.7371320456816761,-0.33724796862247275,0.13995222663283297,1.2879308297589074,0.6715019827215637,-0.2884019577335569,1.1238941790500505,-0.579114251692318,-0.15292267443816737,0.6001979805761467,1.0742974357501296,-0.59304596877138,-0.007136116611048071,-0.7714414510813375,1.685678127044036,1.8225278688311948,-0.42193277032823584,-0.36599146986939324,0.13182345665075273,-0.8128868560115862,0.6873664207919356,0.11972546073906964,-0.32794529565831515,1.5706877158432382,0.20109644603436336,0.06411020111300149,-0.7028782893778103,-0.7108457915984893,0.02872104507539157,2.1821733177810363,-0.08593841374175143,0.7317678249074253
SIDM00188,1.0769933460456869,0.19578913749429092,0.4677356918668298,0.2573346110901584,-0.5775500572672209,0.5142189195646291,-0.8711394981160244,-0.7612358066313705,0.061147755088648566,-0.10007792710627945,1.350195543982677,1.0753009251350734,-0.6820188277721106,1.4134745310756234,-0.44417792879933143,-0.7556457878541667,-0.7891420678812561,1.1529098782780087,-0.6872990903963588,-0.3496866567322169,-0.6880795029561732,1.9989131636159096,2.1633753438044736,0.47016592638520155,-0.21188701693566167,-0.1002308515441947,-0.6636947312146547,0.9336669773329308,0.1629448422664084,-0.6419715382851435,1.4842724168575518,0.08877875582836599,0.3280723816543736,-0.7371568262133193,-0.39911574992146703,1.0090212632444462,2.8748188946966384,-0.8195877628304954,0.40277808327749265
SIDM00096,0.7434334095915428,0.2195609301650938,0.980044853465392,-0.7246859626712675,-0.5882019433949098,1.2614117902774435,-0.9349638469576862,-0.4790795905422117,-0.17910414260505023,0.03794588981374125,-0.3760463508650403,1.1052123683853294,-0.6568337313448218,-0.7925243521517259,-0.6034583185540056,-0.7401035787340228,-0.8266591547665829,0.9960737606709278,0.0560935320532757,-0.04824244581047748,-0.9277016361734018,1.9495572031609423,1.9441934614466894,0.1243555544339913,-0.3259863822194308,0.8038105245918498,-0.7396769882715823,1.0637973187719443,-0.3517498366206621,-0.6017920400381256,1.9657719573441363,0.36112936791762984,0.08780402157374419,-0.8349085273389012,-0.6390760625937159,-0.7750706872825749,2.789505569600941,-0.8596344855392473,0.5979301769604732
SIDM00379,1.3830183065881607,0.57207808887974,0.8190586770082638,-0.04042174153063225,-0.6983072710498267,0.269465574139155,-0.5131494531166524,-0.7722667933860983,0.54322047281436,-0.2580913917931408,0.6882991680080532,1.7695635687964046,-0.7595218933043364,0.9206351338529164,-0.6035299048307856,1.1550087489144572,-0.8421478686588897,1.1557441427258544,-0.5484357140191635,-0.2554845914196491,-0.6012746220490196,2.022130077624146,1.7458972694064987,-0.5791059983964694,-0.6901858591620178,0.76077698244902,-0.7415308850987573,0.7592825194250633,-0.28352463757590185,-0.31354488888891097,2.037544956761349,0.15567229889027803,0.18058734823795755,-0.7444944941346258,-0.423273572311396,1.7131755377781208,1.9582745464459126,-0.8652382228514174,0.6973435743871191
SIDM00381,0.9388301578709622,0.11431467796304463,0.897858867705595,-0.12481569541783083,0.9169101033553039,0.35942325075242276,-0.9357705996538674,-0.6784978972736999,0.22118992413789915,-0.18964383017101472,-0.743231331469767,1.4854181184025064,-0.7283524895768115,0.8570997725127152,-0.323421092855737,-0.7993313379537116,-0.915388327111698,0.6331406728054123,-0.011665609165864873,-0.12168760499542533,-0.9965185554857389,1.8310707676208626,2.1233238246071906,-0.3510398952958021,-0.43951671046819424,0.029100172722412193,-0.8003874861578971,0.6607230001835762,0.3091878841371407,-0.5782215941963145,1.8163160592172063,0.752201850951832,-0.20907538880128324,-0.3504848737987376,-0.5671487792079087,-0.25415222547579835,2.686393790509566,0.9452183870858204,0.753939271358998
SIDM00606,1.2897229491607096,0.08056527046721157,0.7137671556460751,0.7873906384992801,1.3187835959551235,0.615490598909286,-0.7499897756128929,-0.6852282459781324,-0.11010712391413251,-0.12617542070556623,1.6642497560331149,1.2464036454085392,-0.34433208169044155,1.0085972226210405,-0.3304283213150748,0.49277238939508805,3.537282791408044,0.9844417634372397,-0.47698474132425694,-0.13019046665901154,-0.9307513562495704,1.767310690062274,2.181830400968749,-0.513328263320092,0.05162196082847468,0.042655068046425534,-0.6952491589341032,0.15750742192303777,0.9893808561146077,-0.2577526195080339,1.4236262215111117,0.4232371088834983,-0.11601529080816828,-0.7626096381288232,-0.7291200855464196,0.0032537478184014447,2.961859263692827,1.0194532702302954,0.664751676648903
SIDM00541,0.7330453630907374,0.4924918298868389,1.0290312252388352,-0.5896277639470449,-0.5505627507496562,0.7563456626962638,-0.7278385907868287,-0.7883396835663976,0.38140918125913803,0.06730122078455228,-0.6935921923416669,1.0447324294786635,0.0340929978687928,0.8535327404107909,-0.00012203074299718268,-0.7452551315959399,-0.8526034883333447,1.4225111443408833,-0.4288410917974643,0.058516360159941876,-0.9675542566393024,1.4127236690728564,2.28132012615119,-0.4916768243266594,-0.25193745106883825,0.20765962815536032,-0.6743004148720027,0.6421341230502218,1.4215526494684736,-0.5290777929943128,1.422498760859372,0.8120384684781511,0.20723995442335563,0.052166712234531426,-0.785319880114666,0.07174767493137554,3.203639340366721,1.5984758760375344,0.35635086115020703
SIDM00808,0.6360324827829463,0.08502871146513558,0.9773364735836857,-0.7527943617868172,0.623953323747259,0.5250618468487953,-0.904275220839265,-0.43537986254362604,0.2873874587598623,-0.03772967397351602,-0.8272808397136314,1.663721974068948,-0.7914941442218008,-0.8133847635587192,-0.5966624522945848,-0.7047385212045745,-0.6996376170513138,1.5041637443226445,-0.16536700545737118,-0.15035898137469728,-0.7597292934549842,1.7691213736507259,1.6273269200979987,-0.3882626564583546,0.24504497460106153,0.623337929607286,-0.6703551295578293,0.6188726012932025,-0.37882471856220623,0.07179991064405516,1.8400538920746041,0.8877596553640671,0.06857390619334583,-0.7001043581136566,-0.7004691276566132,-0.7957273688214763,2.9274257741920398,-0.807392938636243,0.7613314325201707
SIDM00377,1.3047589688573975,0.487020725402292,1.0290800425751778,-0.13160349992620285,-0.5020792513930625,0.4367785158724119,-0.9139472195177322,-0.7377376790736587,0.24687740742230105,-0.20304542451975477,2.1123241541510107,1.4199345186485717,-0.7165962948941575,0.9743866836589549,-0.5141130265802908,1.079210134898326,-0.8535129341478478,1.3637098394872216,-0.6359027961598381,-0.27795733494806757,-1.027124946578527,1.6300436712052966,2.0601874243028906,-0.5471946968529303,-0.33824682621811875,0.5038014318822737,-0.5686621948417324,0.5193363256676371,-0.3269898949072401,-0.5017452576060707,2.0205626956412863,0.17996125543370717,0.535702676194971,-0.8315012598362498,0.006246940499707185,2.1574335951506582,2.2694035715010634,-0.9080416651729394,0.5421622771935033
SIDM00289,0.582319533045585,0.9664281273077284,1.129067605959098,-0.7246378165311989,-0.48216171465231183,0.8998980686618564,-0.9262658141091255,-0.7847071846292504,-0.17195185131464563,-0.19796330584699393,-0.6811834090999622,1.1085841398240424,-0.46736126198989497,-0.8526355945865165,-0.6481961244566684,-0.7472005139465704,-0.8174840952156643,0.8101769924950436,-0.04788637642645282,0.1327300766535392,-1.0250672019866591,1.401066813856914,1.704092300319543,0.8717577839944057,0.6203664026611725,0.8424850912587125,-0.5348771503954952,1.1047649380173412,-0.1762425740934777,1.3088851457167734,1.1490417222038363,0.4776657674993872,0.07994239423768511,-0.5972490799637937,-0.6592971995893891,-0.5612023729015961,3.2388573975700528,-0.8188500792832032,0.8907587541968803
SIDM00064,1.4932708400267114,0.6152568648251229,1.0733909980162375,-0.07579082973834193,1.4753924565609826,0.772902024329865,-0.9045721365496754,-0.7985031555504601,-0.09621336731936724,0.10723148944654165,1.7973321579958903,1.727894973216483,-0.6342602183676047,0.8055073613707631,-0.3988570405008155,-0.759058946021772,2.1210477458110333,1.0487758000836391,-0.41710124023429473,-0.03334948752403382,-1.0057004319316254,1.1808004296610155,2.229103141431614,-0.5240835876222728,-0.7870841922835733,0.6048855943923825,-0.8098000840037269,0.6746975027157115,0.15293147479556443,-0.1698205102992882,2.1411751597618105,0.6564182919043617,0.16460391581452072,-0.7483284020480975,0.5521208710350347,0.20702564387803268,2.6591778971327353,-0.8452092077682007,0.5255672274116417
SIDM01097,0.6938820293026742,0.37109875485539356,1.0840845127896461,-0.8021780012717286,1.416916930736872,0.9181695109222953,-0.5690100162770955,-0.7419031522613895,0.9069435295793062,-0.14861557091825459,-0.7097113612044501,0.764135649733846,-0.7123656322303188,2.039018866867391,-0.5892712797996802,-0.6065210046753989,-0.8215210026504476,1.334853239915586,-0.24758736173204446,0.40913319863230974,-0.8496910963568338,1.497435964040557,2.0077009693382672,-0.450339670238285,-0.789007084066333,0.26140935872632104,-0.7661332529485857,1.1793581471965573,-0.13952614397759358,0.005510727559519404,1.1300582414667413,0.4008388861237127,0.04520673314632518,-0.5711811289018273,0.348962865894317,-0.7126145932408564,3.897537667473021,-0.8400070914743856,0.7572260332145098
SIDM00350,1.4458092590742802,0.4640630326429944,0.6873615634492779,1.070354877492275,1.0799329211237116,0.7480323925549109,-0.9536357381803049,-0.6389100907632389,0.08129463948133318,-0.23381152169695993,1.7725750884692317,1.6011051217789989,-0.5400400098282059,1.468175621880825,-0.34346590010574884,-0.5245583298568952,2.038967471820728,0.972219142172026,-0.1360232903257612,-0.08185911767872428,-0.9519849004384165,1.7279632876644644,2.096723599853596,-0.6154940403744994,0.17960361503232322,-0.040564841136655885,-0.632223676787022,0.4930732988355335,0.9963650206366137,-0.34798611768664717,1.3481837444118878,0.12302788108816974,-0.11935943568108787,-0.746618870771223,-0.44916843266678647,1.8859712876871655,3.1069050573038792,0.7663125988934073,0.7523858778331869
SIDM01163,0.9348442553335335,-0.13809617295518048,0.8305373858827663,-0.2775619155602979,-0.7712669913012592,0.30260455351556786,-0.970746357527007,-0.7656142607925767,-0.18012888950348813,0.1467144181181862,-0.76565965670972,1.1019151429253808,-0.7193950164619418,1.0414693310267673,-0.3700183449710927,-0.7869218994462717,-0.8724925938600561,1.5640431595271165,-0.37750229439545124,0.10688255143372208,-0.9436499673547006,1.2585553360223038,1.8905889605733868,0.17887278615825813,-0.6081566433350074,0.7771410673224487,-0.44679575831370705,-0.11099167659106753,0.0549178605453094,-0.6066972612842286,0.6744200713153566,0.15421909701789047,0.3971880589165095,-0.7461589566319909,-0.6940729359349178,0.03542203410693657,3.2000454626837067,-0.912558104045399,0.21025401867283064
SIDM00375,0.3026202385282422,-0.10208463318454927,1.7784226844769315,1.0772931207092173,-0.6457240500744151,0.92354358379219,-0.3494445750108145,-0.7613991529414915,-0.044579214143921346,-0.25385302634342993,-0.0021725541557745184,1.3009130506224982,-0.5509492355146808,1.0719940141313224,-0.30607353215408445,-0.7381446494250188,-0.7180759060124023,1.1111862232481664,-0.5113605066330829,0.008061220039155796,-0.8633979234450292,1.8397820421006799,1.524480378942361,-0.44401794409359,-0.4538596945988485,0.07606853347948583,-0.8722894490296697,0.384017219851764,2.1863792048399078,-0.234602919169686,1.1945376978027429,0.1101655710792219,-0.16771946829738182,-0.7718578815944361,-0.7078253987589791,-0.8214661857396344,3.2392196991096016,1.2485519106054,0.8109085031636242
SIDM00600,0.7371307738399514,-0.03758604237982004,0.8783265486203676,-0.2556490566442319,-0.516160653462231,0.2508331664720867,-0.9691780171590506,-0.6384128436617158,0.7220339817320565,0.09274994113131096,-0.594538776176085,1.305969932610464,-0.5263590074133762,0.5615575296075652,-0.44002516821686466,-0.39179177442019136,-0.020606531645924964,1.1907191407335909,-0.41670997539545873,0.08854729159961819,-0.799914003734125,1.7699780124158926,2.253892283600287,-0.04618667029266997,-0.13630242856229882,0.38846624047072187,-0.6372276847910633,0.8982151598958897,-0.14966636748405887,-0.7623810957982207,1.1048535458452677,0.2475862735935981,0.26480858549296876,-0.7799645069525489,-0.6794990643137543,-0.7556291374484564,2.6083211938768187,-0.9363473938511555,0.5462161481119229
SIDM00367,0.5870669704462348,0.21173606243101709,0.9891499159985356,-0.7777539610712396,-0.44968262035075457,1.1146102130371998,-0.938836461506992,-0.7647485193237046,-0.19510173682228332,-0.1700002975626742,-0.6277821267061976,1.371565267229254,-0.27071162526650927,1.4293363635217455,-0.4566460918771566,-0.7765932857552059,-0.8314048633853787,1.093819021608841,-0.645314567524252,-0.22540745013008043,-0.8665668962358798,1.6408738463424324,2.4225666983577128,-0.034047029457189716,-0.3996801980008186,0.17879284808539375,-0.7324908364333228,1.897797193958729,0.40432314276562153,-0.4500565694638896,1.3905355804484134,0.24773565710750203,-0.06261780354250274,-0.68163299814939,-0.6804730937245843,-0.5866233131582144,3.0792595153895483,-0.9532976997381785,0.5591872825208978
SIDM00632,0.4017219402835648,0.12568456655217788,0.838472161023859,-0.7406303376073695,0.19092081583302392,0.32060599099744763,-0.8631048071659185,-0.6118415214897142,0.24396958410118819,1.2054095953779291,-0.5721939031193607,1.536832169795774,-0.3696266365080286,-0.9121001578693915,-0.558497540584498,-0.7655364499130615,-0.783249829845067,1.0976537624236722,-0.4702994365401888,0.1250492243560611,0.6473686226263,2.024478670625663,1.802695915779498,0.7309321355078905,-0.8688827340176712,0.9072851036276266,-0.6705789606494224,0.610083056846476,-0.041884951150524014,-0.43141385238952534,1.3921859239598224,0.19598481787495248,-0.13001964374780028,0.13952472453081508,-0.38692329121568947,-0.6950963651316833,3.3648468932523374,0.1468709974909224,0.4890848488816382
SIDM00550,1.0931368567557143,0.45216449353049826,0.9845578085222819,1.0012001279458862,-0.6595928822159266,1.8176473053239728,-0.3459482820622191,-0.6766987190880641,-0.0539551821039272,-0.3081020779035748,-0.48493028295001106,1.4128033942594664,-0.6674526434020397,1.1809335595984511,-0.28747177686716996,-0.5924414230608908,1.3782930074853208,0.9272718200506388,-0.30796166261286084,0.6239662833398998,-0.7935314935545871,1.4486196517275949,2.04955248671612,-0.31230038716106717,-0.33643089269667703,-0.14809785404184886,-0.8271395245720397,0.7895817311811694,2.0798214561072443,-0.31705677459346293,1.7393543491825727,0.8576584043258683,-0.13589258422027256,-0.7846805763228721,-0.667506217368467,-0.709602957288883,3.0002311937135,0.9749948835300883,0.41716578392625636
SIDM00230,1.3085353565556415,0.6666354288722803,0.7335489360950773,-0.6519338062538639,1.3745609938252903,1.0071214528062724,-0.27189241285434856,-0.775603513906684,0.28093992147114627,-0.11518193089072326,-0.570472501212357,1.206228401055749,-0.5345438877431254,-0.3257307315719137,-0.33141993274326603,-0.7249121904229416,-0.8649677636181219,1.4373179390990038,0.03616334360983448,-0.20796469144527735,-0.8139141568511573,1.4720299717199141,2.25036036310867,-0.3857103344674936,-0.7218627541865529,0.07773216107792713,-0.8086549163822243,1.6910062500008431,1.3318829262410554,0.32278713539758896,0.8757515707511772,0.15224365893512695,0.2792573990158311,-0.8169620201507626,0.005580043797855784,-0.7172864996153363,3.1661252171939074,1.0445014125518914,0.5870315769936962
SIDM01206,0.6650498328725815,0.5070278504482497,1.2589982530634738,-0.5675045207666936,-0.5309316189635007,0.8133244828336098,-0.9748632611967067,-0.8273567730180521,-0.15757054360716422,-0.3058137074129531,0.42984280996152996,1.2918903679183418,-0.09796948973678962,1.0774419616095239,-0.6591829045149468,-0.5723815596971734,-0.8497678001923433,1.0542422593398317,-0.20210647006213958,-0.15649889513821144,-1.0126667567987158,1.5117762114527336,1.8783864080717787,-0.4645273702158643,-0.19677854625755584,0.12791441961474156,-0.7829854674068454,0.7876228293311119,0.14897717099273186,-0.30462303548598046,1.5946592525801562,0.2105163462422508,-0.04151449075468934,-0.7841662128236485,-0.4328187017212353,-0.6717191675460583,-0.2510074187436978,-0.9458125094017328,0.2345810304668718
SIDM00127,1.0413718327567707,0.7781692729934001,0.7875167596033621,-0.004864021092154452,1.3619272395308715,0.5962799810937346,-0.9050602731778945,-0.8012067322820324,-0.09624310970360922,-0.24304604704729846,1.4342973406189674,1.5399175905995797,-0.8338306992469219,2.255523980236189,-0.24533264644339964,-0.6149865755937189,1.4342520037083701,0.8832437373703044,-0.17637048791161183,-0.11483923450758812,-0.7023304912825912,1.6957789239243986,1.9388055730157419,-0.4500518852541332,-0.2556683859721103,-0.021443840633382137,-0.794267124414048,0.8792873936396822,1.0343668207991963,-0.13534505729683138,1.6950242952450139,0.6329698316558621,-0.2514692624963217,-0.6193583259397012,0.7646752088782276,0.6079850326924507,2.0614120481309692,0.9218103316514148,0.6686048965073842
SIDM01042,0.486832804646624,0.07494131155061569,0.6227018678097967,-0.5100800723481607,0.26674791738521425,0.5312776469849317,-0.8226187205119186,-0.7082948232849587,0.906958682568145,-0.22210625006603987,0.45982156974234195,1.8149636292464544,-0.5508953552008614,-0.13159735367646097,-0.03436586414879025,-0.6562028614078366,-0.8147364882369853,1.1198192065343315,-0.09530103163369201,0.3624646272773932,-1.004166692493264,1.8116921119727156,1.8059335833735433,-0.4992644026031012,-0.5891889857122021,0.14419913766868375,-0.757661531312354,0.4925735933638292,0.6281829980458826,-0.47970571739204004,0.5843981549482502,0.6445817250383394,0.2639823159804729,-0.678446192470885,-0.6067320613355636,-0.6912343707679589,3.118481138967016,1.766679458728329,0.7965956448958228
SIDM00491,0.7314120772575317,0.05996284997921927,1.1544192348330038,-0.09924397887366732,1.5812560242122218,0.21545826304495358,-0.8778467307913348,-0.797069087813484,1.1999751095187472,-0.24429807936941464,2.0961986622327293,1.5708029261820902,-0.6873357537617946,1.3648936124519377,-0.6409629306853926,0.2447118651930232,3.86892511339674,1.4295855169915967,-0.010957636054996743,-0.17480699048710777,-0.6481085635269548,1.9275429952467455,1.5873068909834036,-0.6330924907864132,-0.4420873526142209,0.6259032137413061,-0.7250202921797112,0.8094066016110075,-0.1024035085230841,-0.7636041068812254,1.742740788101266,0.44751500534926936,0.4397406001191464,-0.8180804470912036,-0.6759055131263322,0.43049092894057495,3.240141819651888,-0.8668416468462335,0.22514486116436802
SIDM00488,1.1176110277546127,0.29055952118252326,0.571696482762849,0.3939071741510149,-0.5680954058935921,0.4820411874370554,-0.8945888687069089,-0.7244321915444832,-0.07303400409791679,-0.12492220009510194,-0.6469688847704447,1.6080914123079169,-0.7150764912344504,1.7114332071503733,-0.3458363890580693,-0.749664341491515,0.9773421947665136,0.9843801620330704,-0.1465263386080643,-0.09369614654118509,-0.7427050438640913,1.782236466508421,1.4636007642858813,-0.5304081576089005,-0.3624169537038272,0.08392963478883368,-0.6598368447684791,0.4972272724211175,-0.1447815602570482,-0.7262575339260332,1.4084030800532803,0.09282286790410667,0.10412139379708296,-0.7452162949317721,0.8564907715201399,2.518265568425143,2.5212730062063184,0.2618253083683178,0.4820004602979059
SIDM00190,1.0868751514066326,0.18462254727920482,0.7765250022221992,-0.8182973561030258,-0.5776223408111468,0.6031243428448867,-0.6799097949927008,-0.6788116894243347,0.28897308535875466,-0.09834045231922851,-0.7277060246941084,1.2940867982005768,0.10165522362513008,1.2129951600683186,-0.5164008757632884,-0.5438950838600711,-0.5904269657402289,1.6339172136441296,-0.191112534202642,-0.11700105229247662,-0.8637979509636474,1.4034432880542016,2.141959663722269,-0.11263257401745433,-0.37027872371669995,0.01089682337086272,-0.7799451386435001,1.4300734070638073,-0.1716602224005672,-0.5346490236250507,1.3314956328007779,0.3483819726498412,0.2341700257229674,-0.6893364894299542,-0.6592393769027134,0.3282809417148967,2.98520412543889,-0.8488858892506322,0.9807506523883774
SIDM00542,1.3653060648021171,0.3043841072516214,0.7861025962652134,-0.38925626128003954,-0.6152491081958191,0.6432701170373337,-0.8468412928286146,-0.7267747468677045,0.4825121731820759,-0.08773803529926318,1.9868903937773537,1.6091010353211674,-0.19638949402017358,1.3382784226356574,-0.43659677177479217,1.4377319981943177,0.22589224670013625,1.2216057309602308,-0.7701315267107045,-0.07252475573644644,-0.8585573914035254,1.6310897992785511,2.054964799534137,-0.33446929065778735,-0.4234834483133818,0.49037175598387744,-0.777600057968787,0.7159679816586084,0.06775727730654221,-0.47944520484032527,1.7310801038869212,0.18371572712100578,0.6889066164039112,-0.7746002233901873,-0.6630031647012249,2.249027596941538,2.296690965406867,-0.9406048019291097,0.6206650159980618
SIDM00198,1.4953879268809633,0.7586232897454394,1.1018394019936755,-0.7100488932200895,-0.574329226191945,0.48786995004356626,-0.4374803677149768,-0.6649924751508997,-0.5168057229215821,-0.01957379058717754,-0.6352716644944297,1.122139996792981,0.511919550034484,2.3919085497474404,-0.4104085820254695,-0.399140827647418,-0.784597268211728,1.3087395404400954,-0.30032479676062307,0.039156656888067624,0.16897307041009116,1.3324521440790584,2.1249890275735526,-0.41875561847705317,-0.27783953660656074,0.3051318085739933,-0.8533779364691791,0.7118947501746621,0.2086926521398627,0.30133279986241873,1.708926047582216,0.26347629437325776,0.20564324501343997,-0.6614115323826388,0.4880853072375613,-0.7664501480112895,2.7264332463469176,-0.8583574973861974,0.5248552451265873
SIDM00269,0.1458757139841523,0.07741413364515116,1.0543667785765778,-0.8631558064327972,1.4661160970763394,1.0130244937851007,-0.8437252261698682,-0.7879302003444325,1.1013105923372744,0.08326478250473257,-0.838819135223212,1.4055769973161887,1.8524874583486446,2.3123194091202453,-0.6210445004693915,1.0138009879773227,0.7634110763279928,1.4536251075242212,-0.10236161791796779,0.4732000039823284,-0.5257455245124243,1.392397261132578,2.208403750526105,-0.5496968993384395,-0.4458235770256618,0.4670139694261815,-0.28396286366216145,1.0057879132564849,-0.12753484971749496,-0.3022807172101541,1.297928893318441,0.1718686875466845,0.0034521663036194317,-0.471894541485675,-0.05648729034657865,-0.7157075434513194,2.988300577031106,-0.8887665927507822,0.7571712692532542
