,GRM5,PLCB2,ADCY8,CALM2,PLCB1,RAF1,PRKCB,PLCB3,PRKCA,CALM1,PLCB4,RPS6KA6,GRM1,PPP3CC,PPP3R1,CREBBP,PPP1R12A,PRKCG,GRIN1,GRIN2A,GRIN2B,MAP2K2,GRIN2C,BRAF,GRIN2D,ITPR3,CACNA1C,MAP2K1,GRIA2,GRIA1,RPS6KA2,RPS6KA3,NRAS,CHP2,PPP1R1A,PPP1CC,PPP1CA,PPP1CB,MAPK3,RPS6KA1,MAPK1,HRAS,ITPR1,EP300,ITPR2,KRAS,PRKX,ARAF,CALML5,ADCY1,RAP1A,RAPGEF3,CAMK4,CAMK2A,RAP1B,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,PPP3CB,CALML3,PPP3CA,ATF4,CALM3,CHP1,CALML6
SIDM01237,-0.9358720540508677,-0.8229857505295057,-0.7804798628298991,3.1278499545550704,0.13430388893154024,0.6563676367332271,-0.8204852599335433,-0.6063971974843293,-0.15758978939119747,1.8956045391744116,-0.8086779130475767,-0.7840103745074273,-0.757032437980978,0.8476013662067794,0.5928696491927414,0.7726268723315785,1.1911574462541714,-0.7187129507146749,-0.6665117029819487,-0.8376677615166948,-0.8957046032267502,1.4790072934528793,-0.6188864189714427,-0.3931792639679929,-0.7834039175892208,0.5962805022724915,-0.8400611100564815,1.6088123919335544,-0.9696036146197247,-0.7824604691593186,-0.8214228253321808,2.4538570275833695,1.511502283905114,-0.7867235603502353,-0.8704608988598177,2.8136742098137946,2.2919450279078744,-0.5755337164422079,0.34147463163287844,0.6119035832435268,0.5757295624386755,0.6819024751608411,-0.14447264037740046,0.7923757469119413,-0.18954273054711854,0.09223049820940984,-0.6020358859206472,-0.07044469023086983,-0.764326486269298,-0.5269602331110476,0.9133675775264951,-0.7734378600504169,-0.8162245049570502,-0.7348716620365733,-0.8523542452870337,-0.7563659439869677,0.04720743530107858,-0.08054108467391334,-0.6740546806139132,1.0722056663692865,-0.5888375603358343,-0.732825908596797,1.4965178973204156,-0.7894548343478597,0.8375395791951311,3.6407987290054806,0.0765533825128931,1.4256598497065196,-0.5424811549466814
SIDM01228,-0.9424597735457904,-0.8763773233588646,-0.7748552582898718,3.1771702343998474,-0.3593629255349809,0.6542020961731108,1.377284213656662,-0.05458372253830467,-0.16754877283306574,2.507174377689132,-0.7425937061536803,-0.7712335263772903,-0.7201274473473624,1.5710762406260845,0.65482487585667,0.23975738134651142,1.4501041436374735,-0.7688988621759081,-0.740583172702622,-0.77676017190739,-0.8761597635636071,1.5193478316999696,-0.6057550849023066,-0.27337705829379694,-0.9874133339334271,0.03115580213753089,-0.8651527362173006,1.3535328082270357,-0.9616570937372337,-0.8445028684733873,-0.3626080683167843,0.9049846228794189,1.8288424506905039,-0.8468558375290814,-0.8668237435951192,2.8370772111325677,2.1286434804646035,-0.6134522794281668,0.6497823038801772,0.34075116616184803,0.26194317452487714,1.185548311057611,-0.5296328864065066,0.42770353120542826,-0.35075168522027095,1.5265287753308647,0.11521537899555033,-0.22047022951659723,-0.923893791385399,-0.6829410233193293,1.5511739844660108,-0.808898821766956,-0.15523733118589833,-0.8497339307219652,-0.8443785699004307,-0.8510612828774792,-0.49266131537344854,-0.31458620001049054,-0.6790624758861686,1.1697263863833136,-0.12530132295850707,-0.7830157192306864,0.9152123605254642,-0.706347163696846,0.1518796705052054,3.5380031761819386,0.33034181380345123,0.9511920121330436,-0.664707776042494
SIDM00935,-0.9688108069669246,-0.8232258653071602,-0.8332399486762219,2.93499392020389,-0.5850638141675222,0.6809159403663182,-0.8863673892305131,0.7061075153109534,-0.6155435128308361,2.434740020490315,-0.8096049082985761,-0.9102610126285595,-0.8152344306859179,0.01200098266579468,0.5510593156608187,0.6241506251228025,1.5169261452911458,-0.7341704395575489,-0.7475363103657244,-0.8304624136874019,-0.9020748260052736,1.0147479116837084,-0.7196971131780806,-0.18161886684954623,-0.7718556345215905,0.480594592756467,-0.9015260239924439,1.653553362459346,-0.9543994092600275,-0.8460458299312666,-0.8065896878627632,0.8636518259699676,1.4642250876161569,-0.8175610782267421,-0.8438889184125393,2.6713961935870585,2.5141967093318605,-0.6505781595634997,0.7280775017093533,0.2612774331593692,0.7018484905057664,0.9346144309013533,-0.4120288517581946,0.5668006224221286,-0.8491285892058066,0.5042003748129689,-0.4263019452401016,0.020153133324624817,-0.9263197328313121,-0.6630408997606054,1.5776143486238055,-0.736372870396029,-0.8831245762882691,-0.7746668259996198,-0.7910092583198481,-0.8283698313694643,0.048535529845460966,0.39977772211224183,-0.757537396371941,1.385474815541105,-0.23487321198442673,-0.6833329874381705,0.8384431126245361,-0.5545311973430508,1.2849947297239226,3.3744856847462232,0.29951069962838817,1.9004493665858777,-0.7117513331319198
SIDM00954,-0.957096520679003,-0.8050548011868413,-0.7453401125501894,3.387558978197769,-0.3567434315659249,0.8246899304141625,-0.8729892260383857,0.20571193835953439,-0.416050644518854,2.459999947509828,0.6468657033990549,-0.6839147298502064,-0.7615816083631325,0.5570566195999626,0.673353064444143,0.46383192945612134,0.9914407492425009,-0.7479142354826369,-0.7921850279952056,-0.8093125597630604,-0.8991215883392721,1.0298713863013171,-0.6580121376877814,-0.1715381532430205,-0.943308934430045,0.2384048838309609,-0.8884025253204606,1.288151608941373,-0.919946641564772,-0.8737605762385563,-0.639007914164234,1.0512059387937374,1.1088443382581243,-0.8807411866125752,-0.6844510924840586,2.80710247917738,1.9388984836744871,-0.496562405479669,0.27133647468581845,0.3318988883945738,0.4458067437393115,1.2667586167309697,-0.14902296514333946,0.577735920409104,-0.6623448137835038,0.6445383266412401,0.37876018356385105,-0.23472855216773933,2.233187683667954,-0.7271425382591657,1.6977258711238148,-0.810211729459911,-0.8518141359821253,-0.8672843503817735,-0.940194555999693,-0.8351077613091769,0.45360881607250847,-0.05250747433399349,-0.777740377416771,0.9352076159239274,0.10604566304779747,-0.8217021075075688,0.8639372168840621,-0.7644328303588787,1.0576691021072007,3.53447282811874,-0.04195087568901059,1.4017798007436,-0.8032478124532254
SIDM00951,-0.8790740999966412,-0.4124852708885882,-0.6800457864263478,-0.8332603303100105,-0.5675545297401711,1.132580168071797,1.7700925580541123,-0.441945688182602,-0.4994177358702164,2.5424681688234685,-0.7613998570859088,-0.9336980666278434,-0.7111107978540802,1.1835544190515874,0.8994580074228403,0.5792391016959292,1.4733539890481784,-0.6756056341248732,-0.7225779796394338,-0.7936662546033315,-0.8813714605431034,1.4330909336342323,-0.6244275359007122,-0.5691130467077605,-0.9168231352568349,0.03749563607362241,-0.7851151981965596,1.5488261209634735,-0.9474265867443687,-0.8634263821515078,-0.6804775302009682,1.3902298284532777,1.8221297008845552,-0.8583592591798777,-0.7153716725263004,2.9394701735475035,2.4549422336227917,-0.645548915625899,0.29185446228037476,0.2487209434399964,0.9413794031996321,0.9304128833351122,0.003986492866080451,0.8433763845258152,-0.6328436438442098,0.6790054677770981,0.6063542607788209,0.0880370052653023,-0.8991366824832056,-0.6029324783042295,1.5206919839344104,-0.7411657207954853,-0.8227017351977407,-0.7757181515252436,-0.8154740281698123,-0.8242306290987528,-0.367544275804714,0.0835648070275871,-0.5772208096054674,1.6969475729710584,0.48009939794650147,-0.6801577516090228,1.318232128907256,-0.7089149099972976,1.0269841802696287,3.550759575284756,0.6555081564941262,1.2455400081134893,-0.6310294794827623
SIDM00948,-0.893142132959423,-0.7515446681945923,-0.7801785469710882,2.574610015700067,-0.8433383308510317,1.089299889487142,-0.7689812667057785,-0.5166573225768893,-0.19675254882222834,2.1116192088494463,-0.7548129601185688,-0.8346273111307017,-0.7813072572518867,2.232031584760209,1.1432233876106879,1.2503817141043996,1.2768632083997953,-0.7140717480734201,-0.7616740488541273,-0.7979982005439139,-0.8461836600391458,1.22421490580513,-0.5726321871639157,0.9308181012831688,-0.8984783895205251,-0.03921158049370615,-0.7836528722256226,1.8118245017251828,-0.9454855210594041,-0.784025506123981,-0.8038977147899691,1.0600655974865336,1.2970227271854295,-0.8235691378342638,-0.7716901777723633,3.0526279155207963,1.6164363121869145,-0.4689665805347656,0.3603771260163697,0.5240182110650248,0.793811046481461,0.8484589989470694,1.136238726596633,0.6495209240158681,-0.5694493480837145,0.7426266703331588,0.021447591024736177,-0.04948652592290482,-0.917975950080519,-0.7090047644667565,1.6081498751121739,-0.7817930191265212,0.8059239203590962,-0.7409323986769186,-0.8151171672847616,-0.8096924972590586,1.2122898740150405,0.01347606472370415,-0.7023434247511683,-0.7724262882310388,0.7671178377201711,-0.6708368354599015,1.5137135942580808,-0.8278755344936569,1.1907616700922636,3.638684886519193,0.18709549254897556,1.1964898350687574,-0.67216453831981
SIDM00203,-0.9537203311216172,-0.7848942659329725,-0.8743004023114201,3.0525630077318815,-0.8099457373035467,1.1262772265998515,1.5768527561647319,-0.16135666922952066,-0.5087728634558132,2.0531674240991777,-0.6427744530087925,-0.7151126325534168,-0.8309873394650058,0.8509311131459676,0.6284596786302664,0.8148563687806742,1.5112031416112461,-0.6313320036471232,-0.7535214141290515,-0.8472408390036138,-0.8975432950081715,1.294822644198371,-0.6426458205140423,-0.11420885202416636,-0.9063654984273684,-0.037154494712659004,-0.8415486312337631,1.4836553904285492,-0.9440288563429554,-0.8543803736921192,-0.7031370413515182,0.7912865677267418,1.7242087059158657,-0.8108461947354153,1.995375740269169,2.997341049321645,2.0815231375935332,-0.433340065318953,0.38169891051555055,-0.19116540632424728,0.3030319501861646,1.2020047121700335,-0.4021575219922538,0.7127026296213339,-0.751319737611126,0.6302779972343878,0.3889750853383785,-0.09744300338848172,-0.9871673206708313,-0.1910296704959548,1.495082310875254,-0.7673646164152061,-0.9456880817449344,-0.7719958344281878,-0.8820111681722937,-0.8082563934817597,-0.7455101374029804,-0.1509776782800561,-0.6790880508515862,1.625191853277776,0.018198969977733345,-0.7558626638093914,1.3838064263613545,-0.7592456152860072,0.42695447710965645,3.1956633293642116,0.3584766359309186,1.1171374043797848,-0.8093789280741863
SIDM00896,-0.9204769382562191,-0.8210158097023096,-0.6234380861511157,2.8408438249737378,-0.5050805278522434,1.1824171647832962,-0.7139504794172685,-0.7279169694221492,-0.5996684061797177,2.7394239982112447,-0.7388851485062017,-0.8621163681411141,-0.7080000921349084,1.4508931981414073,0.6274572872355826,0.5335776688630242,1.5640571402318388,-0.7494237209216744,-0.7642280222775615,-0.7536275611816864,-0.8501360968999678,1.2377587584884058,-0.5739398957506829,0.3255894183657425,-0.9139157090614624,-0.4428058343162829,-0.863131726789266,1.9833696522959976,0.5022029674129425,-0.7714571641888346,-0.7541581877535645,0.9348711070876541,1.5461470293228585,-0.8507637437471275,-0.7957193519575869,2.6397509401524486,1.9334140339326422,-0.49544880481464126,0.3598687386328577,0.32698127258792176,0.17410214131436116,0.6274547925835029,1.3462069785700852,0.941022897934906,-0.28156407041228115,1.114460742258325,0.5405937702351137,-0.015945723949725352,-0.8853987360611437,0.8504988428154545,1.5326230784439732,-0.7783553142522168,-0.7721631350788919,-0.7958023782564353,-0.6283169206847848,-0.7716029835832633,0.12141590948295758,-0.30197795275849,-0.6535270477390748,0.3901532593760853,0.9844399794368822,-0.6779643150224257,1.662008463468433,-0.7183107804108125,0.3068431746765188,3.546349018345371,0.24042362273484216,1.4958143155985975,-0.6761723552561099
SIDM00285,-0.889150068905559,-0.8058534455441917,-0.3237895547665065,3.23750460007949,-0.5725402485562324,1.0478049575850488,-0.803198425605953,-0.33240015602815637,-0.1348414536137336,2.6691207773099266,-0.014333623240748234,-0.8193838579435686,-0.7617511078941454,0.3804882693612328,0.629575355238461,0.6696537546182391,1.1492936323124563,-0.7223225563642894,-0.6479518698796436,-0.7736392282673389,-0.9527428934319654,1.43374515660779,-0.6643647284471746,-0.4617538727793458,-0.7394645169502353,-0.6217622661174371,-0.8684888054384876,1.0821781871070733,1.49558356106238,-0.848459932385536,-0.5813218381372057,0.5511310004879999,0.642449723991221,-0.860208124666737,-0.8059009449269985,2.8821597857973793,1.8834549817847992,-0.6288268621085147,0.16824784908483684,-0.5942255102740833,0.2240008915534821,1.4429674388033307,-0.10170937624806735,0.909247712870362,-0.8150513806505552,0.6433827496757476,1.0186289000867237,-0.23080342259163467,-0.939075167967808,1.4392410846564183,0.7356920933355446,-0.8063937198067915,-0.28210823364444537,-0.6912354041226846,-0.96053800180064,0.46117827697371383,-0.2559770670792702,-0.03861745318564715,-0.6452684981283818,1.3352662263171509,-0.036383934787072844,-0.7363471998620055,0.871571183151918,-0.7978044211841291,1.5866821120998096,3.496527713724488,-0.09654150673306043,0.7213572807774453,-0.7298288562356132
SIDM00930,-0.8993173898156945,-0.7931396378053873,-0.1902089791198427,3.2824308904743873,-0.8412436574106325,0.9635618171464889,-0.8202110713519666,-0.382611229945131,0.5711838899907703,2.3650017137540162,0.6951735671561331,-0.6744670839120694,-0.779479554572713,0.49131731392041406,0.9785259766881217,0.20481232733675142,1.4385558625153794,-0.7474011786218204,-0.7705338003636673,-0.7234519821074298,-0.9181524455746405,1.1345241040020362,-0.762626405540683,-0.4579870045608702,-0.8846695740533058,-0.021712351864466652,-0.7169274036461586,1.8901527913461866,-0.868093660065204,-0.7693702653053349,-0.36433056117964946,1.34345668326145,2.264237936269313,-0.8647376523621969,-0.8435138940971519,2.7333405980574286,1.8218142979950214,-0.4603510574096864,0.31248482186195187,-0.5241696544453877,0.4347803699124279,1.0647139580401872,0.15761802561372354,0.1718377197395807,-0.7892553993784291,0.5103122795095788,-0.4494507529048405,-0.0435706088128768,-0.9626067057092317,-0.5924575736340796,2.3018918698662816,-0.730486578832333,-0.5377450830150516,-0.8083458852707399,-0.8367275614928315,-0.8111039670903837,0.3095372684198513,-0.0775100715653662,-0.7063371692088124,1.0381621798606886,0.6917815613323176,-0.6286802396803444,1.1071043535534486,-0.7183607928263617,0.7236117992805939,3.3195762802999345,0.1541505009602041,1.1257666676722622,-0.8363094649296781
SIDM00205,-0.9546898876400678,-0.785654380875451,-0.7835326868118192,2.7588270630161302,-0.5686071402603182,0.8568707074983725,2.635225909650365,-0.23009924465792103,-0.25270764791755895,1.9217432007773014,-0.766584125036389,-0.841391698088795,-0.8550706697208621,1.1141412015140901,0.7093237961398785,0.7049383909448087,1.301495854273505,-0.7323771557946881,-0.7235789085330301,-0.8446301535118061,-0.9146494489590723,1.5714265071596587,-0.695915663511021,-0.29974019803241886,-0.8678049244039401,-0.08363348686851271,-0.8534077681322801,1.3322487175700377,-0.9330181646235308,-0.8387602299640835,-0.5247384200252768,0.6634632962498337,1.3500995328714132,-0.8864295042655082,1.4437976074918846,3.0931050087597285,1.6357936853976784,-0.44760575133842073,0.5489316027205212,-0.2546033231001853,0.21829417768552534,0.6099654735117818,0.28468591511022906,0.7271766271902941,-0.7947365538047143,0.6951246624053964,-0.09671952560024451,0.08789414107339323,-0.850698608062869,-0.5099906071387152,1.362450218331374,-0.5547567472703575,-0.8975148178449005,-0.7867217857543404,-0.7945794078853835,-0.8710558438820158,0.07308455397239846,-0.08813994155089679,-0.6397511921761744,1.2923463056548772,0.18779543456647677,-0.7358835151000502,1.3789353670822,-0.8613786852197538,0.8144884370012913,3.720430056395216,-0.07966883112666451,1.1232017875622864,-0.6619754402707717
SIDM00535,-0.8943705307915226,-0.7441944768965648,-0.736453013165078,2.9826160928367287,-0.8213757065881897,0.9678004752973103,-0.7463364387027211,-0.3332436436955759,-0.3899127538760231,2.6184804235951673,-0.8065239757155687,-0.9302709331798708,-0.7955206928149822,0.7135021261406749,0.23612985056883065,0.687595766177534,1.9329983811746927,-0.6977912060235671,-0.7545559777173695,-0.825533903968186,-0.8083002288119582,1.3879344603587789,-0.5670480209240026,-0.15902542344265108,-0.8691218272121456,-0.43298954280560864,-0.838381162975327,1.4841282346970253,-0.9303711879696248,-0.7784864920370477,-0.7867505450860235,0.5385572674982558,1.4976266902699853,-0.6954813615466947,-0.8256885734563845,2.77425778513332,2.074620277750986,-0.5249224684992744,0.19582941728268308,-0.5408110468098335,0.7500249573430453,0.6869743181161655,-0.7304012496662458,0.8052742133233829,-0.6701068924263175,0.8573811928249839,0.6825104125958753,0.05672073200100028,-0.9200683832112488,0.39487155924472334,1.3605866871270527,-0.7216877308746271,-0.9952547050096033,-0.8547008687717627,-0.8362829850187613,-0.7173659843899414,1.068474924281958,-0.12455525084269094,-0.686838169435616,1.4548322466560808,0.5047724744957894,-0.6737996184685087,1.7389047629860441,-0.7915280955275555,1.2024400142945835,3.7731286636004664,0.1221250513761909,1.392453750994306,-0.5479441554959658
SIDM01175,-0.9203572150679804,-0.795336750099837,-0.7163422267923546,3.334909482966044,-0.7835660564351355,1.005166371617297,-0.7610232325364144,0.2384631249058707,-0.12797968165214393,2.5422159435639755,-0.25210674037875547,-0.9707103534973409,-0.7706885730177461,0.9725271046639256,-0.04077231636124362,0.47391454839356123,1.3394113765877573,-0.6784471278706324,-0.8272243510838427,-0.7878129347982057,-0.8627614594680384,1.266944859004023,-0.6362512449848301,-0.3985164094203212,-0.8211163695129978,0.3751860859134338,-0.7934087954976221,1.7535731784915567,-0.9871143978960963,-0.7848812304410666,0.48518909661496756,1.4937177302388818,1.5480194617516685,-0.7987537591750721,-0.7860099614337989,2.67127105354114,2.1888754632663994,-0.3022875163339358,0.6479825539674176,-0.47795316417034506,0.8362006433606047,1.1121930638225321,-0.5306740247221948,0.550045199437062,-0.6970450408135682,0.3364779367089324,-0.4245073927979383,-0.01213838421593832,-0.8768351444356469,-0.7594332039572325,1.4990679358620387,-0.6179744720936046,-0.8591836113149813,-0.6441323161784802,-0.926863457760661,-0.7890841175473898,-0.011603767630582802,0.025421843317580763,-0.5443406604533007,1.0583563525724606,0.20978443022660095,-0.6736011541123426,1.3741285454096746,-0.785707791317207,0.9959617303454832,3.215169460453706,0.354570915634771,1.1621247433774538,-0.6364899266635982
SIDM00832,-0.9299507512352054,-0.841950373450422,-0.6705032588545285,3.3211317192892875,-0.3813126826508556,0.6923028262320772,-0.7046636103056619,0.13729137533411148,-0.11017214820191233,2.5388941807840752,0.9039156183861209,-0.9021755185394219,-0.7588528763074001,0.5545181875196494,0.45706779628022,0.25951303664570435,1.1202225851228935,-0.8081403880354768,-0.8855851706557061,-0.7960151163348812,-0.8152956822995069,1.01562544363684,-0.6136212659706554,-0.20531825017323432,-0.7562530190529742,0.2263527811990872,-0.8697615432226358,1.3172768602687486,-0.9287974016922202,-0.8211852864399484,-0.6373821851345806,1.0617757604385274,0.8351257366012098,0.26650236758191925,-0.748618246925301,2.9076069232971036,2.4207467959900253,-0.4430857269111544,0.6551428937817955,0.19828058525337286,0.35812464551025286,1.3433735929340775,-0.6892739260870042,0.3341872161198707,-0.6302686656618794,1.0282700346702212,0.9918650130766349,-0.19792029505225414,-0.9989395714151339,-0.6059742667066604,0.9139858608643532,-0.706052136698105,-1.0050000661697491,-0.8008271104018646,-0.6994560947336944,-0.8712844176012161,0.34514245234811325,-0.20375832718601045,-0.627446502877605,1.311496828146149,-0.733996568533592,-0.8713767057225976,0.8063417655654612,-0.7640671282903805,0.6372282514078919,3.387700139455079,0.0568234940866706,1.5497335510273202,-0.652286496667277
SIDM00528,-0.9654337516133168,-0.786258897686631,-0.7446429602107969,3.2245336218332614,-0.8622292042801093,0.7571192265504048,-0.870890048000654,-0.09923984575637948,-0.6825184397628579,2.7424120301476838,0.5636790347906497,-0.921938593206408,-0.8573306598563994,0.20680946413198759,-0.18605296997510046,0.557567872618842,1.2123061747040336,-0.7581248018108661,-0.7497764086100506,-0.9337146694756754,-0.8437566141099219,0.8861577587895904,-0.7640486127923044,0.10095300860237892,-0.8724556102403372,0.22602161509926674,-0.8923271292384298,1.6199258707313975,-0.9370824538108333,-0.8759189735779046,-0.591501642501282,-0.24518411843609755,1.152463139372431,-0.7243913955662474,-0.6201330020131447,2.6907264395695987,2.4086732895610927,-0.2930862125595564,0.8647935137212137,0.13618258647811346,0.6451216688727028,1.1505827669040425,-0.7024778242309986,0.3805884833881118,-0.19411376440441008,0.5829758166933029,-0.06783886380508222,0.05095342657451057,0.9238056550720452,-0.04891278773091697,1.2369037165282117,-0.7496544880979448,-0.9000968961024367,-0.8717543313722232,-1.1076547575695532,-0.7199930088801746,0.19179965576786606,0.10357844367445654,-0.719542094503155,1.1337352734400112,-0.07740356736491567,-0.5908645250730016,1.3252298772534796,-0.7629914151510043,1.3296542814458374,3.3627830478753373,0.10552488197503423,1.041516051014067,-0.6658051503399282
SIDM00371,-0.8987238774566755,-0.8341025255352285,-0.7331186243511526,3.180457056859999,-0.8501097519744204,0.2652186690952928,-0.7913957619121663,-0.28142241119910455,-0.0893044997751094,2.560684706403174,-0.7583334222496234,-0.9030524914139285,-0.7526592221504985,0.5088061891196695,0.15376331674683863,0.34208688216867905,1.244528430609715,-0.7249202561638426,-0.7979057377223321,-0.8249626344571452,-0.9216508288861701,1.1657213488851537,-0.6639116969354685,-0.3633075376019342,-0.7953370887136927,0.23951955129221209,-0.9231702960511062,1.4605516414666382,-0.9044775339185291,-0.7639132308366685,0.09569780130365688,1.920929610998323,1.41024529540681,-0.8714531464593525,-0.7371597433502534,2.567681931491362,2.421697011255201,-0.5178424122360404,0.2650879285242577,-0.48605239971815967,0.8678167969956708,1.0931386109103485,-0.6995901502049613,0.30741073641411354,-0.7104416673291726,0.6830887295311577,0.2590879558446424,0.0936343920301465,-0.9036963778074053,-0.4348173190419517,1.3844305812310491,-0.7667198299110353,-0.9081241911214486,-0.7226074193301244,-0.903988774241325,-0.817275846286539,0.456784802391958,-0.21593670602701864,-0.7066591262325076,1.203238184646864,0.7891066378436314,-0.8511241601429244,0.8952371373832348,-0.7245160848198454,1.1991720534133314,3.5445918132780347,-0.057292987366964046,1.8282709517333153,-0.6274638959826936
SIDM00688,-0.8984538052688735,-0.4877466622235511,-0.6792264533448302,2.965674856753455,-0.4610939529367432,1.019941622308857,-0.7443022648158522,-0.5947472813394363,-0.3937183605894082,2.077086321380592,-0.757741523748731,-0.9382388047327581,-0.7329524284017123,1.4623141620422317,0.15647704039629695,0.2163837541083403,1.4390369084708727,-0.7005566701957374,-0.7662528191963626,-0.7222777333446867,-0.8327915748005416,1.2287888034240415,-0.6137897500189605,0.3814203714601229,-0.7462739584760113,-0.32871817953848287,-0.833935950873534,1.7778259582340152,-0.8874059812110418,-0.7530952924139378,-0.8440748749434338,1.2937266314889908,1.608344544737216,-0.8203736556985579,-0.6837698957025868,2.888563477375959,2.0517773423351073,-0.5774117552492437,0.2952871737853554,0.42608778388161206,0.8976922539901645,0.8032752099479474,1.1563813930610312,0.7608400279194347,-0.44367937248666145,0.8193960528766632,0.7570262250817759,0.11845886640638242,-0.9107784716665543,-0.6438382858165657,1.6459406792995284,-0.6909069121823824,-1.0035731197639852,-0.7256580727085474,-0.7810561464396788,-0.6836338918184147,1.079558873168558,-0.3208769328816021,-0.5245006803167684,0.49864098646601557,1.042486547036202,-0.8020518935178628,1.4132343673363812,-0.7324776129145942,0.013016638804338818,3.2381715243291764,0.7559703004213537,1.0733927954971054,-0.6471311611515043
SIDM00583,-0.9499108293375758,-0.8008709284476251,-0.7811847877127427,3.305279268424454,-0.8265754225977263,0.9056619717163262,-0.7911583678691806,-0.2532022263372978,0.16430959168262504,2.2990399123084115,-0.38908717693625516,-0.9367029589959548,-0.8186876625348497,0.29151186588769606,0.4363974584778214,0.22651452993877036,0.936194398830627,-0.6932647290301834,-0.7557535360444787,-0.7150207999718626,-0.8333460122042705,1.0742974357501296,-0.6930764475170845,-0.007136116611048071,-0.8457687470359516,0.11657650704575134,-0.8837537183104226,1.685678127044036,-0.8861790981255872,-0.8279248957010552,-0.7456396500055994,0.8320825000311413,1.5706877158432382,-0.7645697532094368,-0.7734484551640664,2.8417702047571765,2.2438798942871734,-0.17684098690365926,0.20109644603436336,0.07491256217544469,0.7317678249074253,1.4173965810049876,0.25040891324992404,0.16637415860031596,-0.6099508410499983,0.9355273169597498,-0.4865954653349179,0.13995222663283297,-1.0004524153284824,-0.6978824064798791,1.239618543811124,-0.7153845316755324,-0.9271714299566015,-0.8006350740298608,-0.8335650466045802,-0.817434302925708,0.2765388450481421,0.11814159119046329,-0.7161441504593054,0.5771740664518005,0.3607857252285753,-0.7660647755869631,1.1536527790314193,-0.7455742679686672,1.083777733145334,2.9503291585225537,0.4525596089272406,1.1221945363842085,-0.696969132874042
SIDM00188,-0.9393635822345991,-0.723207551812374,-0.8046757264749052,3.1555148323075506,-0.8304084878814443,0.4677356918668298,-0.8228577767666927,-0.4216446795154523,0.2323361670544803,2.2577777287827123,2.4291402956773562,-0.9175687117409986,-0.7601289085744153,0.6558215307945041,-0.014450469337307106,0.6589466993490293,1.49642915925174,-0.7453903738381048,-0.7727688793926929,-0.9021028245689617,-0.7730247945901753,1.1529098782780087,-0.6556409414012979,-0.3496866567322169,-0.8021559476382211,0.1476538961562526,-0.8674931769348092,1.9989131636159096,-0.9125302527811013,-0.8285911397409148,-0.8283566933634164,1.4185911665256317,1.4842724168575518,-0.7801636880555062,-0.7772010923606953,2.7359679275690048,1.9525299143299089,-0.5338084411681377,0.08877875582836599,0.07112500530527319,0.40277808327749265,1.0769933460456869,-0.5012797048309663,0.1319028033038112,-0.5048253649015243,0.5142189195646291,0.15865366983943766,-0.10007792710627945,-0.9202023357863326,-0.5790419773581998,1.2077272956460454,0.6491159548989395,-0.829002827896839,-0.77406134634529,-1.0214794017713549,-0.7967916439343186,-0.14144104298422144,-0.08942581531905028,-0.7381913480369375,1.3538358315294472,-0.22043005384853445,-0.6914092562307281,0.7207146595825308,-0.7360932512546652,1.1279041936310392,3.255346476582668,0.2894156431831792,1.1554635951304708,-0.5552720336294752
SIDM00096,-0.9298721671410961,-0.6390164278835971,-0.8073167396964644,3.1950906549931015,-0.9675266010707207,0.980044853465392,-0.810010313025454,-0.40866857332659356,-0.5481833872910238,2.7818104498529768,-0.7900632375557151,-0.8670153266027201,-0.8098530142394632,0.9540843488498506,0.21489684982558097,0.22735168133685613,1.5025959423202502,-0.7838879460763619,-0.8183691653180446,-0.7951958124632283,-0.9248087156289413,0.9960737606709278,-0.7207531423355618,-0.04824244581047748,-0.8773457225897905,-0.002859591202016924,-0.8702210986594743,1.9495572031609423,-0.8224497995106713,-0.8288194511049711,-0.878460311935809,1.2893551317557408,1.9657719573441363,-0.7697474714845257,-0.7179305795025747,2.993218850971962,1.9869869688627222,-0.2015897190052513,0.36112936791762984,0.2783591850328773,0.5979301769604732,0.7434334095915428,-0.035009651982740586,0.4937046390398855,-0.28259850905326495,1.2614117902774435,0.23371601532835223,0.03794588981374125,-0.927003913085418,-0.5612420995908676,1.2973453241692254,-0.7408172088361621,-0.05565591050818084,-0.8368667890857638,-0.7653834079060642,-0.8265047393746756,0.9887226696940595,-0.10325922533223897,-0.6427607408860775,0.24507947871723731,-0.228669693617005,-0.6977357209517682,1.0738496933979904,-0.8267908246438114,0.3959340112820705,3.346650919629072,0.42338743316458954,0.7579103064353833,-0.5840298725749529
