,HHIP,FZD1,APC2,FZD4,FZD6,PTCH2,FZD7,FZD8,LEF1,FZD9,WNT3A,WNT9B,DVL2,WNT9A,FZD3,DVL1,WNT2B,WNT11,WNT10B,SMO,AXIN1,WNT4,WNT10A,AXIN2,TCF7,TCF7L2,SHH,WNT1,GSK3B,WNT7A,WNT7B,WNT8A,WNT8B,WNT2,WNT3,WNT5A,CTNNB1,WNT6,STK36,FZD10,WNT5B,FZD5,GLI1,TCF7L1,BMP4,SUFU,BMP2,GLI2,PTCH1,GLI3,WNT16,TP53,FZD2
SIDM00230,-0.8705022644745399,-0.2700452799366471,-0.10931235860188021,-0.7677100868621074,1.5358493726305171,-0.8723001238749386,0.34829496490693057,-0.23864032964377224,-0.42825686869063656,-0.8991325022931531,-0.8787640256574073,-0.6954480692186343,0.048932774688128684,-0.8296848859198598,-0.28699005780124187,1.266455773111974,-0.672160310979659,-0.7347198083481938,-0.5218334002164015,0.18286854697252575,-0.10378504688793777,-0.8390498797302413,-0.7146124217457563,-0.5094468718634734,-0.7565452564887206,-0.798470139381334,-0.6416095512041642,-1.0526626722930934,1.7443203960177716,-0.7830746467876422,-0.7542953308547629,-0.9218552943889924,-0.8850715469090331,-0.8546054170070039,-0.514783053023681,0.14477624060346334,1.1298664930068067,-0.5226430312302245,0.47308045506601726,-0.642066302561174,-0.5475938929264722,-0.6674643318386774,-0.6701211664671709,-0.7782300280896359,-0.8523477506119166,-0.6262408082935113,-0.7631164644697939,-0.8613673221949406,-0.047456183744092835,-0.5125133662984395,-0.8817149279903065,-0.8086549163822243,0.8642486516663305
SIDM01206,-0.42567801217003637,-0.6136210228905609,0.5604307531043999,-0.554120815081457,-0.6455706175708437,-0.8313155483512474,-0.3000657216550782,-0.3150583533221897,-0.8439278033833307,-0.7261868364291326,-0.7828988314674329,-0.698156092624508,0.12995080110950175,-0.7246964843585251,0.3746240500722472,0.8541648298976331,-0.7616036439022871,-0.31688693442614424,-0.5681395405145693,0.24466946500113074,-0.518490355811873,-0.8698687282649544,-0.7066464869946267,-0.26467112562619644,-0.6841927547706159,-0.7166284568349598,-0.695611522915672,-0.9925942088652391,1.4240418304770537,-0.9568702850301297,-0.8675714606574576,-0.921415913712737,-1.0367694421930143,-0.827241952269954,0.31113937146278686,-0.7142274741032163,1.5459838813042814,-0.5768738585495758,0.18030370216299021,-0.8701119292600646,-0.24383106610498884,-0.6743688417324983,-0.5723067699087029,-0.3847972455355708,-0.6830880243867783,-0.6171610257636636,-0.29899383425358317,-0.6341548414496859,0.06267391474761629,1.1159690657905394,-0.89252513926585,-0.7829854674068454,1.5237009768780296
SIDM00127,-0.8771069855804934,-0.23321035759259978,-0.796439210562331,-0.7696280354064156,1.4569092491183644,-0.7997573286569547,0.6871117942452831,-0.5718681050170832,-0.8041389674772379,-0.7246847250007538,-0.7689582933500075,-0.7343553827667098,-0.13968977899379598,-0.8227831573106265,-0.6966715266439966,1.343460109656866,-0.7800326688658391,-0.06923123991286939,-0.6171353036854699,-0.6137766570982229,-0.3678421002491492,-0.7259688149713015,2.5256620608126004,-0.8647306661468963,-0.6676252649568545,-0.7479425730322781,-0.6985591260721498,-0.979993500375095,1.7346726336690443,-0.6489581506599567,-0.42442562269338346,-0.9167099410642165,-1.009326531613972,-0.857680183974177,-0.40554327397943757,-0.7547221160376919,1.2484374117704884,0.3353618090087474,0.16877170122531132,-0.7146370779147396,-0.6588758609511302,-0.4913711910784719,-0.6986815639707501,-0.2915871346089808,2.2333312524501325,-0.6620078270374333,-0.5060283139495123,-0.7304501655834973,-0.5651573786464192,-0.09442888018049723,-0.827297411271399,-0.794267124414048,1.7629998578024708
SIDM01042,-0.7994349781169006,-0.42191246970722945,-0.7659477807598541,-0.15814805805835794,1.6563119033805316,-0.9217917570521422,-0.3169692602007335,-0.4302553874150792,-0.82475790818715,-0.556517175045345,-0.8163644043426533,-0.6359814913432663,-0.159097263636371,-0.8122544400734449,-0.47138558457600865,1.9739463042467413,-0.7610452019626732,-0.8379220771795723,-0.16028839259928443,-0.5406714898923274,-0.36410488174178723,-0.6735410738158117,-0.5955149556187317,-0.7557583474094725,-0.7127101154265078,-0.5228936319897971,-0.7061963064329975,-0.9880917120047222,1.6563460076392178,-0.8994606318084027,-0.5708490189250502,-0.8601842587286134,-1.0176201349160847,-0.8704595171860663,-0.4464840929785322,-0.6967213740530371,1.257088874465462,0.43708978778097085,-0.4234232149016489,-0.7376848165942147,-0.5700162698286128,-0.5069140569002838,-0.5857791292674226,-0.471332676994022,0.7109944829030432,-0.6326106286449494,-0.666605809881025,-0.8200221143867263,-0.29056779970625485,0.7330082304466868,-0.851867362458209,-0.757661531312354,-0.8117253058428406
SIDM00491,-0.927585613054719,-0.5950131503608755,-0.8483681307812508,-0.43946344932635006,0.9398724385271879,-0.7897799065046935,0.44173996262377047,1.158170178543124,-0.6575413523051509,-0.8936598311700821,-0.8561912268530816,-0.5702866988195526,0.1840595454913412,-0.8222076458136668,-0.6736043336527024,1.6427030696937022,-0.5951590956709875,-0.7755580342090064,0.021139577234646496,-0.5519389193652144,-0.23918902135504028,-0.7704653673955457,-0.612854114857276,-0.716995891817176,-0.7174006504456019,-0.48028698785914664,-0.5280693956823734,-0.8243639919274712,1.448343855973642,-0.8765679913227165,-0.5383800565856809,-0.9316140669141867,-0.8547833959570047,-0.8041370526022175,-0.42995270604716157,1.0523097524987541,1.633440852772716,-0.4641933258249864,0.34590295765376383,-0.8950455571650792,1.1290077219487562,-0.5505671258636519,-0.6196497274962296,-0.6611811866854752,-0.4124106739838508,-0.5224860302067179,0.43151421780192045,-0.8501451132646013,-0.5112368873939105,0.30453831077512983,-0.862918341146505,-0.7250202921797112,1.4469161852995993
SIDM00488,-0.9508504963442195,-0.5337325317000866,-0.7614832743127218,-0.7780195015227237,1.2961510586425997,-0.9348450735210136,1.4039530974359775,-0.5786899572069285,-0.7340912740235032,-0.8137644359399132,-0.8399137483556226,-0.6732279049579689,-0.17249102943526537,-0.8612271093882332,-0.6786977434097748,1.9382705566596268,-0.7088666122722711,-0.7229333344401945,-0.563358249341501,0.1565128002715429,-0.3671942076161263,-0.8431027743373029,1.899122600872924,-0.7331039061176814,-0.7125295229987758,-0.5979134282355817,-0.706921221949425,-0.9505786730236231,1.6279011858618022,-0.25030296255455853,-0.3932946658943043,-0.9811660922107214,-0.7952299592439316,-0.8658824758182859,0.1399829399277896,-0.6165356464653474,1.3623783721824727,-0.39379118773712013,0.24995092493742566,-0.8612015625254079,-0.3985009356138552,-0.5009026034236997,-0.715047050235502,-0.5352307299740858,-0.29781422702494625,-0.5987029531886846,0.5759509778349909,-0.7259960435338051,-0.49234542261308173,-0.8057457596734651,-0.9057528620178713,-0.6598368447684791,1.216886100137115
SIDM00190,-0.8609185297554741,-0.533555269338418,-0.582399176246901,-0.5361594874770964,0.9440996365078708,-0.8710458042672107,0.16641712537501244,-0.6841917046551009,-0.0036185005090744286,-0.5053783821893467,-0.8320610288464085,-0.7474769366368587,-0.10104890272646698,-0.7395023662191659,0.04443336214693129,1.344940882614028,-0.7142462454020927,-0.7738103583127293,-0.10025560784689726,0.05900824070528355,-0.19746833605330352,-0.8415053689101686,-0.723928323647825,-0.6838703947403425,-0.6979083515657829,-0.7081270810823912,-0.6490482986326803,-0.9624516418556903,1.6104324717169607,-0.9414051599898047,-0.8194741622416871,-0.9046181226994803,-0.9318755027450699,-0.8523841694730065,-0.4428909995087959,-0.84428483024986,2.061167535333647,-0.49203745061796517,0.4831068630787205,-0.8846666090429199,-0.6603883768390882,-0.5101087455296162,-0.6981180027102128,-0.4659790164192212,-0.40205912053710363,-0.5511523372773158,-0.8332488066940096,-0.7473745059663648,-0.7144761871060812,1.5333615970272727,-0.8632208489370727,-0.7799451386435001,0.09908108170784666
SIDM00542,-0.024856966003482358,0.4389691165600077,-0.24876402332871692,-0.672420614259711,0.6364467255430776,-0.8522899545059509,0.9110482431616759,1.5535720475356791,-0.44737726986199094,-0.7692054682356164,-0.8777978970618987,-0.7464318247970971,-0.054143848902812555,-0.8430318015058372,-0.7315047503833652,1.3467017257349019,-0.5862034703159732,-0.7700767145323963,-0.12880924379800363,0.8733069821943423,-0.49171243275333576,-0.851834395965186,-0.7829590175440108,-0.5674362900750217,-0.6279589280719587,-0.5333731310750308,-0.7432491127881048,-0.9648825109538761,1.4688766032777913,-0.9141553991838859,-0.6988534437930907,-0.9209055399948248,-0.9481177130782795,-0.8444519403080163,-0.3837557507652211,-0.2998064741229645,1.6267204134352937,-0.17926627975799658,0.03380703320848034,-0.7854165159393293,0.3465358238974269,-0.636591264078063,-0.20623720305468476,-0.2761717320476935,1.071641289274092,-0.6383487816551627,-0.053069491517205775,-0.6567013473105399,-0.19366608483655545,1.5772459279690205,-0.9128973138205848,-0.777600057968787,1.4920523851804492
SIDM00198,-0.9110321456040933,1.0828050026449976,-0.6579655673645955,0.06989035488622533,-0.007745506066413625,-0.7601048924478194,0.6171514670882586,1.8726420345995989,-0.5636650150548246,-0.8057477497590296,-0.8317206490137842,-0.5783801299694136,0.37380656458873596,-0.8850759071102101,-0.08098291645137769,1.0375100344768664,-0.6673168993272337,-0.7485117689638512,-0.2589166043221746,0.5860036105420062,-0.4284405965759585,-0.926636626721673,0.272513022266398,-0.6157752702077652,-0.738268842634089,-0.6447289585369076,-0.7207396537633425,-1.0095519289763473,1.380300694284531,-0.8946410388023991,-0.7884400492617535,-0.9767504076745906,-0.7654694825259807,-0.8317768864798374,-0.3253915976230045,-0.4099496794210658,1.2709094439741344,0.6452046402175996,0.31715545348287666,-0.9294125172329714,-0.6626053399118903,-0.6488627001189861,-0.28163056588692237,-0.20975542889507873,-0.9110462287132765,-0.5113847562802651,-0.8095590699417549,-0.7385135055965426,0.5037111707519815,-0.20727645653791715,-0.9076733800098389,-0.8533779364691791,1.588571665248024
SIDM00269,-0.818861332944047,0.6218227461831398,-0.7379538038404858,-0.130025390703717,0.9229938656077868,-0.8371930699051013,0.03340532756771557,1.5829906109514364,-0.8769310309648849,-0.7381385866591857,-0.8774672037132267,-0.8297006058321253,0.8702435691640168,-0.8742501071978993,-0.00228105214286532,1.0396599042967325,-0.71306630161445,-0.7774259426752488,-0.6666847498559595,0.6418627772773768,-0.264523561637159,-0.8827562484423571,-0.10114333097925754,-0.6446967421830133,-0.7658701119130445,-0.33750463511989487,-0.6016307237567582,-0.9834467148962411,1.24902328887164,-0.9089335790043342,-0.7838953519372351,-0.9865096274578373,-0.9591879630824667,-0.8220653501904445,-0.4839647010683994,0.6325904211308854,1.6123047518532045,-0.25826208762850433,0.4512151016236287,-0.7867505704366927,-0.2836939742308498,-0.5952593554575313,0.3980530243541508,-0.3176358480408146,-0.9480500962539057,-0.6695693930560328,-0.8887729836791357,-0.6918036636641717,0.28044254868840846,0.28001137713817975,-0.8942175449398688,-0.28396286366216145,1.1437696926144656
SIDM00621,-0.6522027725328056,-0.08453858670865765,-0.4412840387811969,-0.5894515988336675,0.5501175814458528,-0.8358705959863474,0.4572229043555032,2.0299422782657546,-0.8498674636121899,-0.6224185417518291,-0.8704697087087993,-0.7129254472856256,0.03904322748621078,-0.9727283838191177,0.13690420216558238,1.2479917379245555,-0.8259663721634576,-0.8027018859419888,-0.36818679157992024,0.5900041236087489,-0.36512934111999074,-0.8885304512113003,-0.6522272454928675,-0.3507157466419839,-0.7370064779792426,-0.7493067691973723,-0.6242613194873754,-0.9590330387583831,1.0848010876232141,-0.9469052231403118,-0.8234636078046602,-0.9224357085533127,-0.9451494860846807,-0.8157828582583466,-0.092508509859538,1.358939796621127,1.6538280345991159,-0.5332138152321445,0.4672182855294109,-0.6716397491378884,-0.3400496021924857,-0.7492382187865135,0.214378139908883,-0.5115433397504463,-0.932183921451424,-0.6349289581107198,0.27727348448696687,-0.6035575557343388,0.02225148206252574,0.35704215159299263,-0.9770391140627395,-0.8263075913234978,1.2804613808733762
SIDM00599,-0.9163541911642823,0.16952130824305642,-0.7290583041751342,-0.7903851667693838,1.3506233072002949,-0.8521782346111588,1.5299333490266183,0.010305188123319545,1.0351991370820584,-0.8638077890855155,-0.8346592480442082,-0.7504495623497243,0.056770334667427085,-0.8070152933089441,-0.32763601705637674,1.4208075086400287,-0.6890233198030659,1.394044383160348,0.8026731740515877,0.391358549914169,-0.34317872555459344,-0.8518516878638013,-0.6306391073784491,0.060241602427749216,0.008496176264624516,-0.6871875764628103,-0.6767160931527942,-1.0005291931252156,1.4072551578144668,-0.8820288227787274,-0.7936455009673196,-0.9419775357375018,-0.910835743907126,-0.8220556613769291,-0.44825046771163324,-0.14820478520383715,2.0583045646528118,-0.4311367406659063,-0.09791759941956926,-0.8383450800837234,0.2489331038795865,-0.36256869782251683,-0.4821320426766908,-0.7335651434463488,3.237764667911896,-0.5826924491579759,2.7544867047597315,-0.5391841761494818,1.4546167806507304,1.7157083934553157,-0.8764639779454643,-0.8282765290284385,0.016559865068972498
SIDM00118,-0.8615614876014851,-0.7377739022795139,-0.781666922259235,-0.7475853035667728,0.8270550184520538,-0.9339557887876457,0.407379365224182,-0.3775554223180013,-0.22388021288388707,-0.6824866680637061,-0.8476820006597215,-0.7274606425767088,0.27584854126991004,-0.8103872871334857,-0.8053744559458922,1.6210365496848806,-0.7976633364931677,0.7240768041513083,-0.5464098132481592,-0.581738363956406,-0.012207763060054111,-0.9715967236172329,0.9495797975791734,0.5617550300484576,-0.5830051719192338,-0.24761664472960607,-0.49128878596005177,-0.982771730368497,1.5571933409424066,-0.8385471424016366,-0.7863541632464186,-0.9354064872675247,-0.9370988684221644,-0.7867370484382746,-0.08298556752753342,-0.7904798296578813,1.736903081044688,-0.5617780487374683,0.1755245129778991,-0.8534618466071742,-0.5992172085756776,-0.04985453691129634,-0.6275171996998369,-0.6252200513084089,2.3546133069173947,-0.6341757220063623,-0.8752505500424675,-0.841170780688882,-0.2679660182967419,-0.8381541159823013,-0.9550355157093321,-0.802622724566103,-0.6784998545417985
SIDM00596,-0.950836333903077,-0.176016207310378,-0.6934595796730921,-0.45826636534571874,0.9137598471086514,-0.8299749870785199,0.8175680243244897,-0.46752293975559533,-0.8060710311796491,-0.5860480467526926,-0.7913370039123008,-0.6731895260719124,0.4318943575066407,-0.7037108982945057,-0.7819183339452751,1.4902090854392807,-0.7339427336784838,-0.7893406212024531,-0.2434171373962393,0.5325467713079954,0.04946629406643589,-0.9122333401565296,-0.6806126204704299,-0.7452686702086067,-0.5657197051313585,-0.09855872034978326,-0.6732823396885499,-0.8197139072088033,1.6111962393618826,-0.9029582970413541,-0.6763868977946679,-0.9876202234326561,-0.813879690427075,-0.8615678999526772,-0.2534180845316666,-0.7958713225334292,1.915502858759149,-0.5702941968328585,0.49938703182697425,-0.8099509952892263,-0.6572028043996118,-0.18182621112126082,-0.7555237072756232,-0.5522741271284567,0.3878127746453177,-0.6041347167366524,-0.80435493229543,-0.8319300233824137,-0.1885520903334961,-0.6537728430631247,-0.9249920999594313,-0.5594962860919047,1.4651750834094377
SIDM01251,-0.6031189602332915,-0.6766110258712031,-0.6291520996140436,-0.7689374186606182,0.6456940319665039,-0.7027604028961189,-0.005412477621565952,-0.6036160137756824,1.3497765337136325,-0.7159518877368022,-0.8480644655133592,-0.7484471775756173,0.5894247164612464,-0.8379064559340916,-0.5496050664275048,1.2405492495112096,-0.6183104052598646,0.13938880915513466,-0.5866496633958828,-0.5692136569537225,-0.2146994749680801,-0.888193613973352,-0.7731847940000142,-0.5454948522696712,0.13015243055380366,-0.5437214585637248,-0.6479393553062196,-0.9594105618276882,1.4809895968061293,-0.8291755978354677,-0.7233750507780204,-0.784858434382032,-0.7903938537926294,-0.8851295300739205,-0.42565064342562653,-0.7686074104108794,0.6243447781824142,-0.3713941321827164,0.012692900230062108,-0.8766116293638803,-0.6094388645108322,-0.655490616966053,-0.1390757425347322,-0.7312892215419666,-1.0866276472329583,-0.6316369503664919,-0.6857672211120107,-0.7844448056801766,-0.14890563708404408,-0.7666562212864589,-0.9444512079350644,-0.7535342006389559,1.1547162186524567
SIDM00197,-0.8533101131943094,0.7560184891095277,-0.6754518363755341,-0.4466901022015581,0.05694255114462201,-0.8612096988734865,-0.2656172254829677,1.9473166992935729,-0.37615092126003546,-0.31470316780914404,-0.8053879078417746,-0.6374504464099673,0.26829585443503856,-0.8626013621805604,0.39389863674110176,1.6402371770433164,-0.7938459805082042,-0.7472967705082028,-0.4991191568273222,0.9060297291536444,-0.0517990846628627,-0.9939603406273883,-0.5770801389611445,-0.5284275214844784,-0.722170685082739,-0.5956771231261485,-0.704806611387647,-1.0233058803402877,1.271800657561737,-0.921124291843508,-0.8067879456224124,-0.8638613241327584,-0.9683747868004796,-0.8048082850744483,-0.269042678485559,0.3224473242076065,0.9844720827784315,-0.15271333828396677,0.35421251236592416,-0.8712643753845196,-0.5128818728735604,-0.673932483947443,-0.3353236652631313,-0.4337595083193766,-1.0474441984143006,-0.4307295967491856,-0.8597334722664471,-0.6604856106772062,0.11127531779176217,0.17872986775854993,-0.9359116739014488,-0.5551170586225834,1.2723458531839107
SIDM00810,-0.9171858618183073,-0.43232334637558706,-0.18755728892775897,-0.6435339878454438,0.8220037389108837,-0.7402016235476031,0.1241735278931758,-0.5354550065394534,-0.30303842508320306,-0.7443390950509622,-0.8243858800642199,-0.6202417520659015,0.2995075591358398,-0.7814201316405988,-0.31909642150032463,1.3981869777022384,-0.588824696292243,-0.8996585673784795,0.07458657959930017,0.2769631735550852,-0.2541455419214426,-0.4912474827083758,1.1112521006439349,0.15803712404620612,-0.4888808130553565,-0.3278604488554925,-0.7989688493352458,-0.9151542992213204,1.861061478634028,-0.988347935095785,-0.7674834484884329,-0.9134587517203095,-0.8833491968789137,-0.8489675298248381,0.6642269388985687,-0.7893334464919587,1.4395550842951197,-0.418429314858461,0.29047263999257467,-0.8017809616716755,-0.35500001251427865,-0.6113900399086944,-0.036874230541724735,-0.3343738291199929,0.4206603335173419,-0.6618519459047717,-0.45141673806253785,-0.7042364910375198,-0.42011481406351675,-0.8120351545270261,0.6264391521475996,-0.8378267503103195,-0.13761212258409972
SIDM00174,-0.9146788095865811,-0.7322430379510311,-0.7888835717310785,-0.7326899504291817,1.6471368018212942,-0.7079391074354988,0.6023946696534016,0.4276762939615644,-0.771725671325006,-0.6878975398281223,-0.8456355116397815,-0.6728173667599191,-0.08005354036042606,-0.84292019012192,-0.7571355306388952,1.214547596547459,-0.7688242084722319,-0.7293443293634364,-0.174864879829386,-0.13426472355650043,-0.3608618252479718,-0.8294453299213616,-0.6481057260955243,-0.633308009932646,-0.6905236616596685,-0.5099504435095251,-0.6080773152615716,-0.9062102645905263,1.5824858586258301,-0.9153369531728768,-0.580567795808768,-0.9666880010369425,-0.7797052054800226,-0.8365727764534342,0.026560668356808606,1.8572418534004353,1.6976298893996127,-0.21807332015687628,0.4827780756361241,-0.8682557882779032,-0.07643705537147745,-0.5899488129322626,-0.7417623286694432,-0.5695385211737303,1.4291617660984997,-0.49746674194408297,1.1334556069298642,-0.721791947904992,-0.39313460054856986,0.8138994283512145,-0.8450877361789055,-0.7547394048126063,1.722213193522212
SIDM00487,-0.9191408970505341,-0.6974714646335907,-0.6125162313576265,-0.786367928190354,0.6313007424075833,-0.7255547857184188,0.5575229490223331,-0.12936917496158512,-0.09268375109538592,-0.3552215162598818,-0.8013754095230126,-0.7377701560909892,0.2686432686763542,-0.9647179383893906,-0.5614879090799411,1.5951942424770154,-0.5862529568817821,-0.8079867311087037,-0.5542422336216689,-0.48643390352964316,0.2579954483450942,-0.8535174704757789,-0.7616411387064549,0.3366098825917277,-0.6005289255162576,-0.3482639816888958,-0.6154721426113867,-1.0277952651532936,1.6857814301703502,-0.6687834343082261,-0.759720385422402,-0.8053781047655156,-0.9534763958295418,-0.7169427639697732,-0.17017084933860674,-0.8442693597351647,2.1529128083558438,-0.4410491307630055,0.17619747877972522,-0.726596648073662,-0.6451100444919897,0.06742693166800774,-0.7311730013421551,-0.6552650873280012,1.008194223704783,-0.5624196741856764,-0.6829887959372981,-0.856190317695231,-0.4957290641642958,-0.775764301612231,-0.9031639917943715,-0.600705024058676,-0.6748357952330386
SIDM00263,-0.907698093728657,1.0615708448116685,-0.8467161236200917,-0.6341778938440609,1.2428790431708538,-0.821515461399081,-0.16809259369177934,1.3898214637986805,-0.7550187497303577,-0.6677191655227944,-0.8157270717953452,-0.7695439434291554,0.5290468688434786,-0.8573593896118722,0.37417030201931084,1.3857685363035936,-0.5876250602111178,-0.7332777706237902,-0.35769277783636955,0.8123687350960241,-0.13788063880473464,-0.9704261324467683,-0.6318883866401388,-0.5282966500145843,-0.7758430699427586,-0.6343434057599057,-0.6670727851335055,-0.932888207579507,1.5651865284982154,-0.9297460553468989,-0.8435861862332819,-0.9447328967649039,-0.9405505031667887,-0.8628178699616007,-0.21653669940389192,0.16987293595798156,1.6107503478931267,-0.6000426506093985,0.6603904348231918,-0.8739449230910101,-0.6052175139149508,-0.6436205159473948,-0.7063713620800491,-0.22543591637833163,-0.8072351964808537,-0.6001924536216517,0.596619225661258,-0.7000353924090288,-0.28221293269598746,-0.33484439121627174,-0.9161922473090831,-0.6031438020969648,1.850770123830421
SIDM00277,-0.9580981332319329,-0.9960877243470744,-0.4822103761185205,-0.7677875152263213,-0.7975195777357197,-0.7331637112074965,-0.5011462317798204,-0.7347945073605869,-0.7610780421264578,-0.7628566681756141,-0.9141911331757047,-0.4723534972691493,0.010225037116627408,-0.9141719867374123,-0.27066033059945743,1.366166481122037,-0.7912816733225362,-0.7673589089319615,0.6827635431117658,-0.41700678519164786,-0.33023966988908177,-0.8685185977778289,-0.6463081219076613,-0.7501325519251276,-0.6646688751501277,-0.6872949478705053,-0.5462939058103735,-0.9328649902234872,1.3520514461612023,-0.8437476328582377,-0.7621026185635618,-0.8342370308918995,-0.9461254455807758,-0.8584289607103888,-0.2472803826799644,-0.7540363448457176,1.1265820174420678,0.6053967592620593,0.2934065971346941,-0.7835861178233773,-0.4899027319707646,-0.6502718201869043,-0.8150685229847084,-0.7512417367140632,-0.8641533030924159,-0.5305850795600797,-0.7151021228784961,-0.8210546912698784,-0.6122708755277053,-0.8461788045424478,-0.8032244907974377,-0.5038508552598812,0.9769601869041802
SIDM00592,-0.9401531774743155,-0.7370612493575945,-0.8247026465737054,-0.7374174852839308,0.750505514193541,-0.7391929822031768,0.6806400659404281,-0.5562466735298572,-0.8345557427464123,-0.7659161752092991,-0.6252055896522916,-0.7932789319258188,-0.08523687783064758,-0.8924334880442244,-0.5073661727579574,1.6255390211144434,-0.6456728653478923,-0.7039428109039364,-0.578734444544396,-0.21998682984014442,-0.10385751679692364,0.4653132707616396,2.1759204904430143,-0.7215111288846267,-0.5876866664422192,-0.7307706166481654,-0.707736906258058,-0.9688324142590202,1.7452569116907786,0.7015525215254004,-0.31809653192240506,-0.9208030516200015,-0.7664004686340662,-0.7839869854164059,-0.338851973693605,-0.7816989158083151,1.3170542167508998,-0.10358619590596288,-0.38993799483557223,-0.4904830499357664,0.4541592764634769,-0.49874144087018735,-0.7064672728516356,0.2832615714184588,-0.3606842627155154,-0.684524158781205,1.1270619734946064,-0.805938946637349,-0.38326481752909786,0.5979714038502703,-0.6690398933561703,-0.7489771687275129,0.9811005800878713
SIDM00496,-0.8995857920244782,-0.7451004567671171,-0.8559478838379958,-0.7402596457965225,1.4911477833859939,-0.8382162766851461,0.04617897925217925,0.06394258496801168,-0.8465407263379049,-0.7537094194502872,-0.8228187011883858,-0.7295737571767827,0.015719061081820366,-0.8970418113357276,-0.5872907804077941,2.0312611343285485,-0.2562918098375682,-0.80790951318622,-0.5983150986284339,-0.6343957200547816,-0.16541418337370048,-0.8765432718395357,-0.10778824691520265,-0.7039724561861713,-0.4929297528579275,-0.6722166640960927,-0.6838944142812404,-0.994581352410023,1.804293502636602,0.410403177737828,-0.606344802174948,-0.936892593681496,-0.9376657708071721,-0.8812915573669239,-0.3860311127141806,-0.6138449964488681,1.6107960797469025,-0.6853765078067867,-0.11798479867998689,-0.8488294498045885,-0.306174883065718,-0.7187339419569418,-0.7949505744435733,-0.6433637454466897,0.7287920613159,-0.5778327257737439,1.4398204914917958,-0.8641991102109281,-0.6993005778397372,0.035820964026057736,-0.78888501127867,-0.7249666793900933,1.1853393393294385
SIDM00793,-0.6235044500990133,-0.7352422095933699,-0.8204770480734725,-0.8120397974836288,-0.8263132473997066,-0.7250324633437821,-0.5929005121763917,-0.19122849715642928,1.0614779386399293,-0.6783936997653626,-0.8534462511446043,-0.614782284381596,-0.01004164348299107,-0.6595063693362128,-0.29333665477711335,1.020275953082891,-0.6963123296609995,-0.7680357453538289,-0.5014428272561284,-0.2762320272568649,-0.27743506399347645,-0.8021148297314111,0.6072398420704146,-0.7091898097070796,-0.6691127356589555,-0.8385224330477882,-0.7481159938164458,-1.0007408834596685,1.4357061927790102,-0.984104525323165,-0.7288036277204918,-0.9845452769914679,-0.9138028481504256,-0.7665144733340001,-0.3974013535351293,-0.6730087583712462,1.287942964963455,-0.2876079482734266,0.22519382171049504,-0.8300781016503563,-0.5844105353803647,-0.6988570041201787,-0.4732796526244081,-0.6119568338751663,-0.9462755985363713,-0.6649446209946884,-0.8929306499700658,-0.7834307468313589,-0.23870292557119852,-0.637259351379711,-0.8611466746854225,-0.5400575087485319,-0.24887406426067854
SIDM00121,1.3492639294211657,-0.5824801528257705,-0.6739393101501526,-0.8506355618283087,0.9437319449146133,-0.9010612898854173,-0.7295678637937562,-0.5819785026418771,1.5965296562808526,-0.8282323167378555,-0.8367909950947017,-0.7960124920720187,0.2259171334183239,-0.8134837569090279,-0.854191360332715,0.9012013924587058,-0.7307845767798957,-0.7909026516875941,-0.4265582479845864,-0.4716945563365721,-0.5489811352367034,-0.8303547351013775,-0.8092423692546935,-0.711844475986419,1.3289782167268485,-0.6891155765808341,-0.5774857557149514,-0.9402639731879343,1.4936164657788296,-0.7381532233771664,-0.8022089427099736,-0.9245478605549069,-0.9372722667646628,-0.8038052050992927,-0.4510380833221486,-0.7932743295846962,1.0213618022765159,-0.5588969014647455,-0.002716896140430752,-0.8666013610560763,-0.6253838209066205,-0.7260208784281619,-0.7858696100203117,-0.6496998327274158,-0.9155712853728334,-0.4602431993030632,-0.7387475956323785,-0.8185228881721986,-0.5040543454513711,-0.38950444465001854,-0.887810130001096,-0.6127207888006385,-0.5235786091872873
SIDM00202,-0.4542283399074065,0.834744557089027,-0.8262938428618473,-0.40040045404910785,0.5837554369521536,-0.8782731636544786,0.3109603133438765,1.1711652080409474,-0.772954980656618,-0.6544767895435457,-0.9279315529280694,-0.7773606968424175,0.4775980250426742,-0.8958053043865989,-0.46354490714920465,1.322503233720841,-0.6950246303930586,-0.7887621055179956,-0.5454731154560836,0.903295173715882,-0.4941831392712268,-0.9422971498452705,-0.673071115969139,-0.4987593434922934,-0.720112583657073,-0.6013422258307769,-0.6803350539503076,-0.9033542161634148,1.572880613326987,-0.8773189274605762,-0.8220906338941332,-0.959760940411601,-0.7775133305045347,-0.7952874293115237,-0.4309378862110205,1.0623441735811132,1.3576042315101169,-0.6003695025242094,0.2154593667894134,-0.8545368081092649,-0.7653996470866449,-0.6159604086818184,-0.7304851133059045,-0.6616369497210068,-0.9587050104964564,-0.5736691701737187,-0.6752321658171029,-0.7379774127261954,0.10648752417649343,0.794828862251468,-1.009687631577837,-0.8280468532441029,1.3777830195485485
