,ALG13,DOLPP1,RPN1,ALG14,MAN1B1,ALG3,B4GALT1,MGAT5,RPN2,STT3A,DAD1,MGAT2,ALG12,TUSC3,MAN1C1,DPM2,DPM1,GANAB,ALG1,MGAT4A,STT3B,MAN1A2,ALG8,ALG2,DPAGT1,RFT1,DPM3,DDOST,MGAT4B,ALG6,MAN2A2,MAN1A1,MAN2A1,ST6GAL1,B4GALT3,ALG5,B4GALT2,MGAT5B,ALG9,MOGS,FUT8,MGAT1
SIDM01097,0.6647154107188918,-0.2716796499793368,2.0466586678140097,1.3319387162091192,0.4577741179062622,0.8094478315423214,-0.5340686461887207,-0.8653641421352544,2.663112787039011,1.836798522445706,2.922386659432681,0.3006217095851957,-0.8534673610938036,1.831382349107404,-0.7555228025162317,1.0811224309900567,2.4083807200284246,1.0423655308176285,-0.5546192669685841,-0.7614921048635622,1.6699876639757716,0.29266921494173703,0.8230568286083342,0.5712723356228311,0.4394136984147097,0.5181863423397977,0.43347692520320613,2.40450274896226,0.6253994252516201,-0.5724179077063108,0.6454509416912614,0.42919215597981225,1.9656372664427328,-0.19326177496799074,1.6489265217800713,1.80685064497151,0.7103618886256261,-0.7068907302363809,0.7787987428873124,-0.1722641727043598,0.7596552673632381,0.013572327774874904
SIDM00350,0.6378015349360904,-0.20820768422584313,2.2114216141519076,1.037948128103268,0.5911694351115294,1.0335531550054498,-0.5621258277437096,-0.9201450194959383,2.8748738445699478,2.0678390714676724,2.846330276947989,0.3005695961986967,-0.9063151215647185,1.1722202414466762,-0.9057296614323056,1.4330691935033484,2.061270934799545,1.8118822715262304,-0.7563877173654037,-0.8654625424280221,1.3319483133090901,0.4890254559125437,1.565823626733818,0.5235121155178722,0.7673362485916225,0.15539664034602163,0.9524292593396432,2.5121315438949865,0.6481999564919174,-0.6993788232242151,-0.5509626348714157,-0.528862626687816,1.2286947270172615,-0.7210507872021801,1.0487408794369648,1.833586914212081,0.7264679249061237,-0.6351490859478566,0.21597675914047595,-0.09598634408018272,1.3615347414422239,0.23089020706230876
SIDM01163,0.22263524695630924,-0.5298678779419097,1.6874235455709006,1.0834563853692127,0.499353280815874,0.5431629547693329,-0.4504726586835144,-0.9553831593190545,2.6206472131031777,2.268557308770007,2.7220774471302054,0.07516801027897119,-0.7272923907634413,-0.632750294742,-0.7998834948941592,1.0447914075850782,2.089681144225671,1.4708118922979256,-0.6868983896776749,-0.8594047107408702,1.7342272248980328,-0.23220520460208918,1.3502828572484846,0.3259818462018418,0.6193288281447891,0.3536292602627968,2.0371511552429546,2.280379042990301,1.3044991206782106,-0.8451332671760905,0.25772410274363966,-0.908396519663143,1.499639042457386,0.5271487005697083,1.2911861786599392,1.9212199513421204,0.7483274173855894,-0.6468116344471255,0.2362890205039628,-0.15996480084010126,0.8128215583942923,0.3055416350309236
SIDM00375,0.3525169618905703,-0.46974442604937844,1.8509333790948987,0.3852365527463034,0.3172890873949357,0.9314039642797818,-0.5388536258613376,-0.9524506921521921,2.8001614857721573,2.429970631148146,2.7646318745589893,0.01568013270577555,-0.8784375140951063,0.7570941243590414,-0.9149138090109569,0.7237062058270262,2.1032777302700554,1.4267198797802716,-0.6676106786415172,-0.3747174579979726,1.2222060681147642,0.5890202786735612,1.1033863957916514,0.527651752388186,0.5840871559582544,-0.07386649088529532,0.9713120525128148,2.5254539988254487,1.4037460729355862,-0.6956470489240993,-0.020249094165603897,-0.8060726361982271,1.9198092205585366,-0.529282952652355,1.067849675915297,1.3418859640132106,0.7617528952668607,-0.7082364785362947,0.27570476517270626,-0.009904709900350993,0.7230610126647249,0.9163051402977785
SIDM00600,0.9725500491525333,-0.6234282236430885,1.6131112058658297,0.7710874874419555,0.1702173544533182,0.8877652175687331,-0.34247821146023877,-0.9661797422032384,2.3642583180406365,2.4158052689343905,2.7068577701885554,0.3613537658446621,-0.8540059314125463,1.7137903562323742,-0.8160164023374646,1.7590551982317855,2.000006692824919,1.6543814057985342,-0.4840534749099608,-0.902326743686199,1.2962933876511216,0.2412239567025498,1.406369935672421,0.4758239787876566,0.9392223007098621,0.6482239354467771,2.1032025373847794,2.660531613537707,1.343699968278657,-0.9876454905698366,0.12250560822964364,-0.535168108556199,1.2321254793921905,0.7921867129279863,1.4257637914071362,1.8796217971718812,0.70496018195349,-0.6415458370122576,0.5809836768096308,0.058147918040584085,1.1611554944054523,0.382243355322222
SIDM00367,0.49246402581896376,-0.21947815057658068,2.0599706119655647,1.2783010731769728,0.3120813372522368,0.8948619256543195,-0.6144325816419934,-0.9214044793227614,2.9285899198236307,2.584642519526045,2.5982084790214084,0.37601383932876703,-0.883369661643292,0.8761340255184351,-0.5808681434531405,1.132106961630494,2.335435574839806,1.7740405755433415,-0.1800380552903128,-0.8809466517438457,1.7162167569906135,0.28159293549963094,1.8193893045808955,0.4291513865403503,1.0878267255722076,0.5618496914911022,1.8927551231571174,2.529078212374939,0.7681503635479237,-0.5915218357379941,0.04091528556515365,-0.8105572021681305,1.8870783959996755,-0.25510669654256835,1.5175978493024038,2.231490337743223,0.9928964746174158,-0.7006331056194353,1.0862488249592157,-0.13738468014315358,0.3992224820525533,0.13881353529627183
SIDM00632,0.7722121653703606,-0.5078841015773357,1.8657472224974911,0.6835150272212791,0.45935535959880097,0.882875058429935,-0.3197423362079579,-1.0762299437256435,2.6565221648633313,2.470947780464438,2.7610824341319256,0.11960158416652134,-0.9846221387495436,0.4512947796265976,-0.8357661744237482,1.214024471590197,2.197052517210401,1.19935713294736,-0.5417706384578754,-0.8046970688004894,1.896659372270519,0.47335858324888896,1.0091697802857447,0.6046215019471063,0.5761893759043281,0.3753973038857401,1.199126970563491,2.4287800034157154,0.9835718101523835,-0.7692155476318617,0.36337688555741315,0.013274311557137148,1.1079189043871556,-0.7540088110379001,1.2326585888657864,2.079185364978394,0.8396146370316966,-0.7147874347429334,0.5725480690862349,-0.07246479142694864,0.7625550496475118,0.17319464750626948
SIDM00550,0.6287375992725859,-0.35403553788590303,2.2524442346248486,0.7993628713075779,0.43097846423740077,1.0610537038439052,-0.38045698036503994,-0.9921441082106063,3.3352521612649157,2.20447184376621,2.4833659767938943,0.15732504352478777,-0.8991568696361177,1.1293263326318612,-0.8837191375354086,0.8636608888624207,2.454172072098204,1.3634334420264245,-0.5630745494230969,-0.7326690967983144,1.6412383959911303,0.7052921933784986,1.3978337425947556,0.6136985808257321,0.4013054501274554,0.0016081129455824575,0.38523844898364185,2.372424502479599,1.263338622429067,-0.6811915839049816,-0.3039501363246149,-0.866179567577301,1.3979081392518853,-0.6906759551037633,1.1329306905256924,1.8407759424193675,0.7199098949131961,-0.7112685131124281,-0.2652290382399037,-0.23839127694351467,0.45381167324795263,0.45966572926923666
SIDM00230,0.7561752724186879,-0.24742898072114294,1.9608282671115165,0.9813515329990044,0.2611189074798443,0.8924451337661649,-0.5497379000078264,-0.873445138409151,2.6114607095126807,2.2890075664394884,2.6520389842680836,0.012170486705593746,-0.896142137706049,1.1002370038049898,0.36570053401748664,1.0036252317843914,2.139288166454365,1.2606495312737833,-0.5560798683925441,-0.2260269609416421,1.0122231738198357,-0.06300307416619867,1.2195566177007362,0.21749247746065958,0.5995862302409714,-0.15686426936134712,1.9990843110398466,1.9487840952318378,1.3125924505973936,-0.6203731637627989,0.1861730116662203,0.2629231442550829,0.2232778622845284,-0.7108932327021823,1.73172002221762,1.9196562267291584,0.7594506587067039,-0.6347826238982152,0.3891143892391428,-0.30780986194447746,0.48770962100144866,0.1568004529965102
SIDM01206,0.7321953744461059,-0.15245815797093115,1.7471830551558376,1.0215757355086634,0.21216581803848253,0.919783814808384,-0.6208165389353942,-0.9893155855222939,2.521786118281423,1.8670214100553124,2.491754869645051,-0.0534760319827036,-0.8013640954626325,1.7312373132690684,-0.7216533060346667,0.7137198490242734,2.1410962053504936,1.271862281803192,-0.4854282409632943,-0.6807317576622357,1.453227836384663,-0.35312870582756817,1.140413755593922,0.014754559634836852,0.4197969042680578,0.34269089696209315,1.9290704972392128,1.5482242848934913,0.6430072180128915,-0.8421874884943045,0.1936844363529319,-0.4152149741095869,1.3972267280731132,0.9286108538577746,1.9258877975080004,1.8866216792631305,0.7648985629947753,-0.5928945988742822,0.5344237178078577,-0.31998915015846763,0.815639944948637,-0.135018470542158
SIDM00127,0.5239615854680184,-0.052252963076808975,2.3001349915313893,1.0479035477661185,0.6817088053612285,0.8079993859888954,-0.34125852227267095,-0.9573200831380029,2.979405117755229,2.048283247687182,2.8954404759004193,0.454392895591666,-0.8487964700598944,1.8311245866056984,-0.9220424827934884,1.1493919264523373,2.574341938413356,1.8027369344816395,-0.5638531871275035,-0.6819535895881695,1.1216296900475435,0.5310120883565751,1.792284535072357,0.5994586890208713,0.660677317844717,-0.02816523831578609,1.2962688448506852,2.6301334470631628,0.9669822878188943,-0.8572427032181823,-0.41383585107775067,-0.23967827000595304,1.4015250207684335,-0.5949315972224086,0.8937539501042284,2.130092150254522,0.3362773742747364,-0.6604615352793514,0.18278770338902128,-0.07704834186822991,1.9674426109365666,0.26675903163873715
SIDM01042,0.8492033006755,-0.28889725884629164,2.209933126161624,1.4956951520659487,0.6251006675268707,0.9186824375276896,-0.44793981381822606,-0.975314969361928,3.2029199731566713,2.682202202350116,2.6213026688034744,0.09771629591095302,-0.6524024218452125,-0.5817774413509241,-0.712711365185485,1.4892921452546064,2.529189662983512,1.6804821639964347,-0.5776302640139712,-0.36076835357034825,1.8741400055967767,0.37250819523739453,1.6745856071388325,0.7419519752928158,1.0124195835414782,0.056522068326793885,1.937951720587535,2.3191150367363664,1.0320421209242532,-0.700971947690868,0.06196231036787218,-0.901617015504487,1.3227279243356023,1.0721401922967424,1.4114223520100677,2.1448367955690992,0.6825841604824648,-0.5986538263409857,0.09221479849974414,-0.2910593448977855,0.6557378723039801,0.3795450216716813
SIDM00491,0.23677039346754558,-0.538933250011465,2.164851260267329,0.9633610989621446,0.6506338446500963,0.8344553395121546,-0.49355330000536823,-0.8904174212767876,2.791652186997376,2.635295214820403,2.800589161227725,0.14802626325819865,-0.8753241848639421,1.2950362497577934,-0.8914020346867643,1.1536411517027634,2.6640094713628053,1.7183425626099063,-0.5519336617087452,-0.8446346636405939,2.018846399635806,0.0014441242874810268,0.9700099004802357,0.5612449596808996,0.8564662905989693,0.3561937673251578,0.995321084562876,2.409666773545846,1.033487266061253,-0.9247016788516835,-0.3967137438047918,-0.2104404608249237,2.426138003329202,-0.27329386185173143,1.1115934597355417,1.9030457963586163,0.9104019557600288,-0.6231601045914221,0.19122886345660056,0.1280712495435552,1.4330503136921284,0.5802271745044985
SIDM00488,0.7382854858777503,-0.3507420686728137,1.8779765767259293,1.0035875833827708,0.7013471236437337,0.7333491209139726,-0.4595232646782317,-1.0573984779884076,2.724851323520563,2.552696655792281,2.4916469609787963,0.0034615604531677176,-0.921657459634529,-0.09139233229746481,-0.8546187130567617,1.0699902736154738,2.2687713482553318,1.4759953430187014,-0.6916045726491591,-0.3307608829898238,1.2731473733499954,-0.04018226928541003,1.0467359305451833,0.7592957508066773,0.6832555894860596,0.011143311704018232,0.9877374038715789,2.264526665105403,1.777690284388485,-0.8914098749253816,0.37830564795326205,-0.8066423267540207,1.3995014068311296,-0.4236900567443673,1.3983370289968196,1.9912779662882822,1.0245390971882424,-0.7535957747414309,0.5428286138464551,-0.0227654626697275,0.9770039535445482,1.0465203667586478
SIDM00190,0.9592658829079249,-0.5588838779769769,2.0226273878077126,1.0770462416755,0.4094469751841373,1.1962945408130126,-0.5833432222199278,-0.9156425126468918,2.9681718412569604,1.907959657386097,2.847249712668149,0.08094887026042027,-0.5449246765440563,1.4708266884913836,-0.7918877842309008,1.2681179763623764,2.1428113208752517,1.592832888435019,-0.5369296895604513,-0.7871587583915042,1.5945936388800164,0.39633419784710455,1.623631313736016,0.7010753524854917,0.6225681597012339,0.5857038491570541,1.4906832455522405,2.608886781747417,1.4555197629758136,-0.41084148150561683,0.34671665889206704,-0.5608122266490421,1.0083729396596934,1.0105847862150197,1.7870762110810723,2.1930631096577717,0.7871114442053879,-0.5738346456931456,-0.08489481155132725,-0.10125172279110727,0.21122433638667476,0.36623157420663494
SIDM00542,0.5795901551090082,-0.13303275114833235,2.347550494689504,1.142237276134797,1.3406302441157452,0.7919313107232844,-0.45202608042743064,-0.9386365592796431,3.3602647149732188,2.609701837189242,2.8282374056891437,0.3581106128605379,-0.644490688808374,1.5951695346526864,-0.7572839049580107,1.5691622586382576,2.292455545062524,1.9776567417938962,-0.31906492477347526,-0.8363194726526132,1.7061507374622293,0.18136805463262015,1.0135187429795058,0.5675430656115966,0.647435022156625,0.21643468166421959,1.2573444484838352,2.6570264230840186,0.9441864802977641,-0.7631499858257648,-0.20097244350743937,-0.09275227227030955,2.1229835884701793,-0.35236101259563984,1.3489047676716552,2.004664828829672,1.329838958675077,-0.7005183136692598,-0.005261175679257047,0.01837637525787173,0.9867521416159627,0.6461043897251628
SIDM00198,0.5308326071426821,-0.39311004953311196,1.9049360618911781,1.2702420234442457,0.4213722064514352,0.8016549535546392,-0.4986446253342436,-0.7669981249560781,2.925963263358347,2.3218190637629825,2.847498452137911,0.08628691415283758,-0.7953437565658831,1.697593079495515,-0.8319267304129226,1.270779877794737,2.034563256793685,1.5125734611560024,-0.7362308389150947,-0.6867566385049467,1.2004033326146084,0.07526364428055239,1.482176261746885,0.6448508670273476,0.7674007266129186,0.3412240773829438,0.8675267388677399,2.4140012475138732,0.9969438803329089,-0.5375789861359521,0.2564895051570745,-0.8233212282583751,2.5483779325251623,0.7745469511730063,1.2598540748146272,1.898770834013643,0.9221492364985546,-0.6710521240706535,1.5933139030691843,-0.33248538531570815,-0.11462016850133745,0.46775884465368317
SIDM00269,0.47595253016619726,-0.4867962029483271,1.9317065695887956,0.7942115187605616,0.04963801783242222,0.3760245279987747,-0.5532714740707376,-0.9646832318436922,3.0188788722957076,2.101358669727656,2.397100591726126,-0.1615097720894416,-0.8781668520125829,1.642433969143515,-0.8360718653665888,1.0716933031214817,2.330862285832288,1.6049379349359176,-0.15944208553881167,-0.5446554597908846,1.532300753418353,0.18765796644979568,0.7812704085750928,0.3638834633345988,0.5283660554083225,0.23322299474882474,0.9213447165489439,2.193163436348631,0.6585996473795961,-0.7271807475726784,0.022664514862021888,-0.8759308740003455,1.6693918854750214,0.6337687002213791,1.0660911962594783,1.7289904186303846,0.5786073669310915,-0.7124325317410242,0.4270951250511886,-0.1868221434537413,-0.04256153668843987,0.1826789921581731
SIDM00621,0.669375054818612,-0.40284689704057436,1.4309282963368357,1.2378967198188104,0.09795115725398906,0.18144318861781866,-0.6791397733205476,-0.9100091884103384,2.939161389173159,2.5400562114251475,2.856282241534534,0.3523858654310051,-0.8674004726510227,1.678870928766867,-0.4675614418427473,0.9426152572206934,2.255299552517539,1.3291971813777625,-0.5304507437268274,-0.6197020399449177,1.3364055381479965,0.234992642324829,1.1149457699273286,0.4082645014208334,0.6790541115555354,0.29740701592386354,1.512104804713482,2.1832209994597256,0.44735720105747095,-0.40435262873002775,0.34849276718236705,-0.723078596599481,1.791217929707171,0.46856200260567094,1.445368154455935,2.216303954379851,0.7555807608551396,-0.6465416878119761,1.054675288201666,-0.4195780227731508,0.9970245400132979,-0.10362742959717426
SIDM00599,0.3386933235055239,-0.1522962294795271,2.3620621411823097,1.3818501360020297,0.8813346261412843,0.6771885145195286,-0.3985335158322996,-0.7931547598410155,3.1781071346911007,2.9351361684631847,3.174079689076307,0.48391553857185066,-0.8642300068152384,-0.6095251854270859,0.8034538205082987,1.4532132856752245,2.2833888454324596,2.050435501017266,-0.56979326329844,-0.6122337795655002,1.581057407620074,0.5691332308708575,1.3678060674462371,0.3891778277426689,0.9250563539827408,0.08082162915628271,1.8144651114887649,2.7819291869161984,0.7819598005262964,-0.7554799843466133,0.13855373987913847,0.42811614382474933,1.5009024822636081,-0.44101443169232113,1.1041425210967528,2.2435179922571042,1.039518981393469,-0.6459805220180519,1.158678879627589,0.36358787289372374,1.1080092638840315,0.295651689565881
SIDM00118,0.5516726028179066,-0.32510103118630246,1.7965347564363017,1.1358067153437426,0.407877696770165,0.845870063827131,-0.5300321035057026,-0.947407659055842,2.877638611489248,2.550069625492523,2.6206372353720373,0.2577900199237762,-0.7448699185179908,-0.6785824398039493,-0.922256154094636,1.168670626394665,2.2298926946124147,1.3933968000293786,-0.37539178966175796,-0.36473320401560366,1.746962659269846,0.3822229354091227,1.3463579638401832,0.5900742541061527,1.2118169514842156,0.27129000735776476,1.151791514531333,2.3331837656697956,1.555448210451671,-0.5123681936991633,0.09355784264740091,1.002312797839424,1.7515166293059379,-0.34305202748158775,1.2327997258024193,2.370855112294495,0.4885673555489682,-0.7027317497525493,0.6976746870643737,-0.024677969161951547,0.7443085907642646,0.17657609951608122
SIDM00596,0.46170679185642743,-0.30774072717611795,2.129937679060293,1.0787931819220793,0.6592882902069402,0.8889926383879349,-0.524288169167042,-0.9925610744655025,3.0232418984616385,2.7996750530788246,2.5774437457734973,0.3331700595550328,-0.8282385710587473,1.8864300910649214,-0.8583735744752146,1.4374181685300438,2.4352892389451615,1.775115009934014,-0.08019121043324343,-0.6966637174726601,1.4327772622115433,0.20700942621880286,1.4295006959918661,0.47123307940801423,0.8629462832875346,0.12874827593113325,1.7524241461452725,2.4083066158894724,1.7233584380915818,-0.6965306086407678,0.20028581570044504,-0.8366495113993596,1.406813909330075,-0.26522425997778626,1.3372276650286592,2.1087144794286767,0.9160617295377242,-0.7067589392290657,0.24073659843159612,-0.11605444215363112,0.8341223176744813,0.33897855493800877
SIDM01251,0.8139594879496668,-0.21224930335889086,2.1446601839953834,0.5792097745292523,0.6781920243992287,1.0924881753011524,-0.6041884002280212,-0.8996074749177709,2.8907059439741185,2.276343751495825,2.7921608981788157,0.12318408348791973,-0.7597744772100888,-0.5635007919123539,-0.8507074735592491,1.5412973754376331,2.211242624217024,1.5942253169402332,-0.6871292738352331,-0.25492646517500683,1.440693240400734,-0.28831976109497487,1.1120742825907877,0.4616607408690336,0.5833314845545285,0.5540058626796145,1.4223327443460323,2.441774412128309,0.13497101994652388,-0.7854061294119828,0.3754245366903449,-0.574146041392768,1.2411439177764696,0.7969757949456252,1.0511422924010307,1.9932816654649195,0.7536529052836876,-0.5590677742321669,0.8387502770283123,-0.20972986538514019,1.2017133044489006,0.060355455747297636
SIDM00197,0.2819422439938394,-0.09428961184916869,1.8174049785840003,1.143644363489562,0.226088203351606,1.0121861203524045,-0.5698120186684381,-0.9771363615179233,2.827939023446909,2.2968430742137143,2.7677563316604874,-0.05151875356284332,-0.6385399072674208,1.720963959942142,-0.7881798455296901,1.0829731324371539,2.3326046737771025,1.565302108599294,-0.25905390895116776,-0.7469435115729806,1.0721065128171217,-0.27884496101238465,1.6635293649542882,0.19727406351233195,0.7023734437401826,0.34157877060192965,0.7251840585399589,2.519797866795524,0.6730470569246457,-0.26191535068819977,0.01399041753220758,-0.7838930926971907,1.7746977905480272,0.8226150879248365,1.309724456298895,2.3451805416979368,1.0529286278557102,-0.6271577897010533,0.8933344818971883,-0.5091435120705253,0.3399719889873581,0.24941201284755674
SIDM00810,1.4021907627504804,-0.6842261614790395,2.248918934382133,0.5009697960235746,0.15079303424988916,0.9538270014159025,-0.6515080960272541,-0.9773851505724904,2.704062527947908,1.9786412390314194,2.9283866450519054,0.08140424323932012,-0.9040766744308087,1.8625991106013287,-0.7153413853347214,0.5995024237602338,2.36767027179461,1.6140441093518243,-0.602207260209147,-0.6466304927326951,1.5276006779985847,0.4674985769350492,1.3201546400757032,-0.07606213485104425,0.49512235611338057,-0.06093436250585495,1.2825407884402054,2.24509810022064,1.3206737248954332,-0.7037986461674506,-0.21243296106539944,-0.8850317947057376,1.7034493730488738,0.4671652444776883,1.1326559157151659,1.6335864484702962,0.8130388540311925,-0.6888863921492476,-0.1015641672637039,-0.009063136667070293,0.7455455245209983,0.31623843036337
SIDM00174,0.3249488170616961,-0.3765481212094228,2.19814892536504,1.1012506340741945,1.0598572977314813,1.31296899550492,-0.11495700709759821,-0.8510320255083929,3.3418411123237592,2.5447006869786692,2.8097301656486944,0.08569681162146864,-0.7083802038059355,0.2225424724302562,-0.842919950217965,1.4384654559364731,2.367025865811033,1.8868247272482461,-0.46406962734987184,-0.9073040576434712,1.4260373452730055,0.09230468475315792,1.2045835117967472,0.7585372240937286,0.6592621263852109,0.2440793905747527,1.6352057397556756,2.852117093089085,2.1041012878943475,-0.9104769526552264,0.07461529006114792,-0.4793060346255683,1.6724037641795582,-0.7762725310597816,1.2477627245473453,2.03838258909435,0.7575135246778281,-0.5914559508324736,0.12490633612452744,-0.04760560116598615,1.2186352719333131,0.9315752428262293
SIDM00487,0.9264934705645892,-0.6008979972807176,2.521414146875463,1.2986230303221462,0.20172376723698723,0.9696300828012872,-0.5438623177905005,-0.8154775664265184,3.0516593185244774,2.593540244203583,2.7407934864645784,0.2756706877879151,-0.7180316682369032,-0.5700574135984348,-0.8069516489369433,1.3615631246632722,2.2488723657966623,1.419774010670783,-0.19308486330108174,-0.28525528177843135,1.6040635925246178,0.07967002310927083,1.4356242187371349,0.6160728660828327,1.0281723713120783,0.816095180751452,2.3092485705282657,2.5815821962563152,1.4613885601193621,-0.5853368859308989,0.07716991886382815,0.020480424899056496,-0.5295514680886234,-0.31677327079158996,1.2674932582164713,2.282423881918936,0.7767870408025306,-0.567036389425413,-0.1706596550868485,0.2678745869875062,1.1657347432389755,0.21062166335100885
SIDM00263,0.045008639758304936,-0.30305961681326005,1.8529494307803878,1.0791262866399038,0.4337343995044026,0.7872103716833185,-0.6727769144458173,-0.8377426837333672,2.831752842489525,2.600181615188541,2.592384090800058,-0.21520903155181154,-0.8220138560740449,2.022125183105147,-0.7127134938064825,1.0385016457270269,2.4268596752351557,1.5234667848920003,-0.7409315289993712,-0.28507794812370235,1.276439214135872,0.0384570746920711,1.0993373978387728,0.27710709485044155,0.8369831937043839,0.45796336968345336,2.001856592764724,2.408754284055772,0.7615317373391717,-0.4185223177541799,0.5514166779775779,-0.9114829265531353,1.8620299184613809,0.7641708385481801,1.9532586380480959,1.921764720949367,0.9815456803335901,-0.7260430620981474,0.9829050251285326,0.07963100156760129,0.07431621335562094,0.05057518084834214
SIDM00277,0.6697023265535179,-0.5169825393704938,1.9758274849929156,-0.14743241442716143,0.5005105364423332,1.0477370037988465,-0.5867374909376659,-0.7716174771455998,2.780129878200574,2.3472186008887803,2.5689014626039977,0.5701381234173174,-0.8037936885962677,-0.4440222847398832,-0.8502262760030903,1.39897932604565,2.05980018055311,1.2596912726375564,-0.4733682557935336,-0.5967889697731661,1.4986759700259729,-0.08254052970455997,1.4660406688229644,-0.0033162656017281596,0.8135877441058093,0.4919604058786087,1.2621848492778622,2.4505001559268034,0.9788763954554791,-0.7805611592850182,1.249759536288946,0.4897912617055116,1.2692060107623087,0.5168591558176402,1.15587169193699,2.0435568747945094,0.5139165537173688,-0.6364829926985373,0.42994337780842273,0.13402726949745566,0.06652871837066357,0.3795782148051248
SIDM00592,0.5821512932163948,-0.21593907085395628,1.939484340067005,0.5603665539166001,0.9981137481079979,0.7619036622585159,-0.4007709645188814,-0.8685260132817486,3.1792523304398355,2.60367639958687,2.799256862463913,0.1524904187460384,-0.9010512473153264,1.7643851804388515,-0.9116574403830914,1.4823286488574252,2.302989518058674,1.9852487905618166,-0.5375674835178,-0.6027299636489446,1.0915937938197224,-0.0427971720718744,1.192903443900632,0.5072249526230559,0.7979054438245881,-0.0905542876973807,1.6724379450456022,2.8757365839649447,1.1452924496711256,-0.9016950895179346,0.05473174796677843,0.0758964929387153,2.1329180993289683,0.11257851750456549,1.2354337832540914,1.732156860406273,1.022674409978826,-0.6127903680400223,-0.14619096573504456,0.020116525469382758,1.6715832995466828,0.8621318221635516
SIDM00496,0.6479647370197017,-0.5300424842292045,2.0771136532906915,0.6781973243757424,0.9550571589212027,1.1226281602642536,-0.31807667426218456,-0.9571606846566855,2.887860134461703,2.3259109693006073,2.914151311048899,0.1833150740768637,-0.8076106982362199,1.094176706596824,-0.9539129005534269,1.043622969676548,2.6184374478249643,1.5989045165103308,-0.5507712823912866,-0.8032114779887839,1.4075106846516778,-0.013770661049663667,0.9762985914958762,0.5401460083813029,0.4126195316861753,0.06559820386573594,1.3983703919102508,2.8886191846841824,1.6918155943485498,-0.872527426780972,-0.24733052002304906,-0.2609341699846471,1.706219617024483,-0.04019075858096589,0.9652045117991334,1.8466383171335836,0.9843571683505556,-0.7089676143790968,0.26673290564382435,0.17685485153342903,2.1646915354351592,0.5208821699922672
SIDM00793,0.9470887079943784,-0.13451193979913512,1.7704365562656754,1.4775169944117081,0.06244225281515172,0.9436443160830952,-0.5290933150964252,-0.9310552462021636,2.9216669780526567,2.732015913361313,3.0967950345926814,0.35228531074388264,-0.9411978438899027,-0.17597394794371368,-0.9232670462803632,1.1028077043013862,2.466009935009813,1.390846810571403,-0.6677303402826724,-0.882580396700707,1.3921555472325786,-0.08649795013306173,1.7362347377610903,1.029561548738854,1.0192667953323171,0.6145351944538422,1.2874727155568082,2.18980700292182,0.4907078491013398,-0.5673610205574027,-0.17339735025786238,1.733129134326083,1.6666018551718242,1.916518419337537,1.3528716406713395,2.218501424181542,0.333380065882553,-0.702606048416105,0.9626110754859948,-0.23715493753144612,1.1016254526209184,0.14724287573055445
SIDM00121,0.7340460522660593,-0.28089286477422387,1.865365042843999,1.084255645912796,0.04726898775578253,0.9369864225585308,-0.6146965652665242,-0.8058350061527255,3.020647983707521,2.4930214869798966,2.3177715941122914,0.3816188400177452,-0.7514433245729085,1.3258425514256307,-0.9060279906953808,1.3021512277231506,2.415201115173343,1.393844626251268,-0.5019568656297856,0.54374555506493,2.1352553556499787,-0.06964142100106593,1.52846408406494,0.34591175810485847,0.7789826675885687,0.5160168337933115,1.6201870506767393,2.351977883215095,-0.36081401104397015,-0.48805881147565605,-0.08245071779593768,-0.7140777728852717,1.7448487577875818,0.5318306722877603,0.9918166294042196,2.1271365504639763,-0.11626532410154244,-0.6527953441602105,0.7540098550457507,-0.06221489853504961,1.0001540944649248,0.15820999540039435
SIDM00202,0.2519236748206441,-0.5496821688293537,1.6412535442529157,0.782284900996331,0.3074659612294874,0.47839845775300066,-0.5981363666414404,-1.0372027971393156,2.760115734377625,2.32290411956194,2.437499461059889,0.12668780219313922,-0.8397306224598301,1.6256035657441206,-0.5595957332533527,0.8366303195891709,1.843745960605498,1.502164484283484,-0.37003156255965086,-0.4660691853540136,1.184284031499322,0.3400507501855176,0.9939401020491789,0.16883149460251262,0.5888588577509888,0.3212712668367435,1.6110994446961153,2.193916530988914,0.6293679188225242,-0.6933114496930316,0.5981107338210617,-0.8097501810260082,2.2362343952583275,0.4508121914381572,2.1489236041025204,1.842610122366437,0.7974804857865136,-0.7098231436203847,0.8830371690147725,-0.32025810276783656,0.2466604444061391,0.14097324532678304
SIDM00047,1.0212527640525473,-0.4109842287720056,2.0374887656490817,1.329122959578841,0.3498291712510706,0.6972662870622199,-0.3085794863390076,-0.8085042266989808,2.7835665222462147,2.2798536555376323,2.805252082662153,0.1347522692710647,-0.7770842883133703,1.4548501578964954,-0.8066609112123703,0.8020275188730096,2.214850177503633,1.3003423631136042,-0.5348942491323929,-0.37220155778895075,1.5241379744780796,0.22974638773973516,1.2934060428709855,0.5910876294412181,0.7849049022062158,0.2877895996311051,1.5913272277440507,2.4986858075707703,1.6843007844058908,-0.7778866529683064,0.3540700334515765,-0.8403669397611356,1.2064044373703913,0.20264075280486532,0.969948649545208,2.1688084866403345,0.6817178389248623,-0.5765889144729993,0.4120341339758,-0.3047430615699454,0.7019366047529118,0.38496643306013717
