,MNX1,NEUROG3,GCK,HHEX,HES1,MAFA,PAX6,SLC2A2,BHLHA15,HNF1B,HNF4G,NKX6-1,HNF1A,FOXA3,HNF4A,NKX2-2,ONECUT1,FOXA2,PAX4,PDX1,IAPP,NR5A2,PKLR
SIDM00328,0.5943987996349699,-0.7656944254263301,-0.8256642819134403,-0.8039658096719619,0.9636160871390975,-0.7717765116240588,-0.8416050889171225,-0.7848652807767185,-0.9505635255351083,-0.8231418952144607,-0.6428275216625245,-0.581084899360775,-0.7450000850550382,-0.9812327164808692,-0.8370775977418825,-0.767112609827133,-0.7662979880382421,-0.5653338396126253,-0.7753101988980968,-0.6023864050756441,-0.926527203464062,-0.8741580175694688,-0.7998418505039361
SIDM00389,-0.11443325816676136,-0.7546835381531276,-0.710817692518404,1.3146386849652383,-0.0949489364722888,-0.8164655540284051,-0.7204802774853183,-0.7048619146030828,-0.9296250591260593,-0.835232335249306,-0.7951328388705046,-0.43966936081809416,-0.7010044420289521,-0.8443457892326769,-0.6593731250060655,-0.7182669269904273,-0.6611605305023763,-0.7045786265364747,-0.7485755094326464,-0.6782149930791196,-0.8670331052824484,-0.7671698676650747,-0.7075192193676482
SIDM00489,0.41780534053140866,-0.8556433344717609,-0.8579103903210487,-0.6902739386144631,1.3991642406824016,-0.8236423707402173,-0.8102743989551267,-0.817492477118221,-0.8380381302540695,-0.8681015187234821,-0.7132874532523898,-0.8618357395198936,-0.7818410665298704,-0.8996614457189295,-0.8298564766762105,-0.8253281688166663,-0.6197210120403323,-0.6436680083270996,-0.8522997548405491,-0.7043941291637478,-0.9403870397862376,-0.8911126038279134,-0.7855513245214701
SIDM00953,1.4283641596216765,-0.8401756919142306,-0.8799797203456083,1.0850848239399677,-0.23420045882612206,-0.8991232138228796,0.9584426677879053,-0.8279843122291077,-1.037757273715223,-0.9310038258851518,-0.7584172633629042,-0.8002255657576942,-0.7614618786007018,-0.8886509603922991,-0.8166698742710464,-0.7606728557944169,-0.5538840404171798,-0.667155631640339,-0.8732948141155538,-0.7141157730847937,-0.8664888064196173,-0.8718723512908192,-0.7662448348339225
SIDM01245,0.46787952878022,-0.84560850265503,-0.8599669595655824,2.2527880715356816,0.6286791848138685,-0.8621453460772065,-0.6878690370746816,-0.7473345997650466,-1.0283125583614763,-0.7738781005841467,-0.7466925899094629,-0.6797509412664166,-0.7318838319422971,-1.0511069509692628,-0.7803057661934952,-0.6976601851741536,-0.651934949924959,-0.6456124338869593,-0.8769244927618086,-0.6801972370515297,-0.7869025936369176,-0.8533850287628607,-0.6811065233346928
SIDM00929,-0.7748646609118222,-0.8808972154089445,-0.7909895239920908,0.03094497069789829,-0.10094785959738703,-0.9182485594674753,-0.6837852855739933,-0.8267419335982542,-0.8834324088964578,-0.8762800391118205,-0.7677742040417758,-0.5867594599778723,-0.8091819676103749,-0.9107820130634678,-0.8298687928825718,-0.7415051477089878,-0.7741274366426812,-0.6950419820250484,-0.8325629284726487,-0.7386213222931486,-0.8914339130400462,-0.8323760910110888,-0.7071505219622134
SIDM00732,-0.3291139872647956,-0.8141535596381484,-0.7019001460238189,-1.0093124527025066,-0.09753441847352194,-0.9419144145792767,0.23118814192986434,-0.7412169882627495,-0.9412266541792423,-0.8691711634789755,-0.8181875463821215,-0.7552474249475274,-0.7664768581035502,-0.8130075781516406,-0.7933568451239101,-0.04417475984456791,-0.6594521881674082,-0.6903555186776021,-0.8322652094724178,-0.6592436802571454,-0.9162436523963523,-0.8609796093099839,-0.7721164589947326
SIDM01047,-0.3798180862187936,-0.8008202522479265,-0.7920177326761095,1.7318064638411717,-0.26096525447918145,-0.8713049723778439,-0.7190865213613752,-0.766040265612965,-1.0075236963930037,-0.7749658443353072,-0.7921245185444663,-0.7742473735601956,-0.6977647320650285,-0.9491587951992437,-0.7909857741811184,-0.7528638485815228,-0.640887717975317,-0.7001150679475142,-0.7792609302139801,-0.7260731282420361,-0.849825246825309,-0.8695057692250463,-0.8006056549775218
SIDM01229,-0.8240969266602336,-0.7487518645848998,-0.6951018321825367,-0.3049237221288153,-0.4025494898055019,-0.9458842289355942,-0.6845051988016454,-0.8206084282271517,-0.9713196767937987,-0.749396905093087,-0.7508316097842102,-0.8610972166066833,-0.7505951262314481,-1.0201288673171842,-0.7913319167332206,-0.7484010236100775,-0.5525419754474521,-0.6253625930640079,-0.8528384637920897,-0.7832721424657696,-0.8444596802559492,-0.8726003584588712,-0.828829459031854
SIDM00540,0.07725770953044289,-0.8427305934063456,-0.9731140905770538,-0.9030952570860874,0.3096640821184134,-0.8627344879835858,-0.3199894605873708,-0.8070048810177944,-1.0046087426129091,-0.7896807147396454,-0.9441750957191536,-0.7756247349037244,-0.7638037692039966,-1.0422498289518978,-0.8096557512284753,-0.8165258219911404,-0.662790636083351,-0.673772794887566,-0.912507232958178,-0.7607382218335197,-0.8817356844271044,-0.9230866275723785,-0.8084853718443897
SIDM00264,-0.5525521258740218,-0.9574109507310775,-0.8930285936173373,-0.4733598900160758,0.5619291171309583,-0.8873348235742048,-0.20081216965432927,-0.8439691328716314,-1.003407004789032,-0.8670891354404902,-0.8141447128711877,-0.3266967731328346,-0.810503687435115,-0.9551181573534834,-0.8476335121798508,0.9073936009763965,-0.7130940017760385,-0.7852023414245626,-0.876095811379325,-0.7451515087904389,-0.8534066930748759,-0.8768291756827331,-0.7735322016502121
SIDM00842,1.416963402804805,-0.8378358534873934,-0.7755416957495667,-0.5916597080587912,-0.1714708171760167,-0.8779347138257928,-0.8228875090379938,-0.779582157416353,-0.8314411517703683,-0.8576416727387768,-0.8132389536892777,-0.647406014747892,-0.7630403724468949,-0.9410758607996522,-0.7922074719715899,-0.7290434531370337,-0.6470511068239501,-0.7972551889169543,-0.8666727070992619,-0.041350218157344514,-0.8802960387722151,-0.923121101711566,-0.7894966546490362
SIDM00923,0.8162360908680147,-0.9353194120422215,-0.14539781790597206,0.2510626602808494,0.10838507739395567,-0.852724699773155,-0.6002370852694204,-0.7590195852774726,-0.9220937170813969,-0.8552989540464124,-0.818374144543329,-0.724058852781407,-0.740054695801503,-0.8948342080887925,-0.8197329183300175,-0.6859645724128263,-0.6530252271512436,-0.6367698789608465,-0.8591019982368202,-0.6835360133994416,-0.8152436563792999,-0.8537833956717963,-0.730073037061862
SIDM00120,0.0011486699320147483,-0.7952654391759262,-0.8378214416044979,0.7483463419663272,-0.17512192201430427,-0.8173500902760845,-0.6244463712003159,-0.7524638274655733,-0.9755732476146709,-0.3778089652529033,-0.7498747308204574,-0.7521183209552256,-0.7262919975508111,-0.8887814901316801,-0.8555522178514323,-0.7682460642156368,-0.6900447561611817,-0.677999098363192,-0.9029665062349158,-0.6334703995604417,-0.8562961709486377,-0.82316199986494,-0.8156449625180155
SIDM00900,-0.283999041705595,-0.8921983003945666,-0.7738983011227352,0.36404690970203385,-0.047997531834032034,-0.8129439745586805,-0.7454452224419734,-0.750632081986594,-1.0342172799584786,-0.7060459280136432,-0.6204285816514795,-0.7525096128816146,-0.75364522841954,-0.9064017745240586,-0.7683814933839836,-0.8261352109461791,-0.7976799852031125,-0.520539427669026,-0.7378873024840067,-0.657694343657062,-0.8819297828123123,-0.8674191122236907,-0.818270840452664
SIDM00962,-0.6262133331310902,-0.7325317297147936,-0.8439177210063648,1.9189150510150894,-0.21766717853042497,-0.8214960418293964,-0.7229048451895393,-0.7894160960750009,-0.988708938251234,-0.8921357889678412,-0.7700660290971073,-0.7469289944596101,-0.7821978027028593,-0.9017490454062975,-0.7737642591357545,-0.5997658360596472,-0.5663106110187537,-0.5310656510393225,-0.8315504081228755,-0.6771494015979734,-0.8046025843280864,-0.8142867248779428,-0.7020327264145959
SIDM00889,1.4050786532616595,-0.8630703768204341,-0.8589056319068817,-0.7497084235560574,-0.2150293300417381,-0.8606179853691133,-0.51705857107898,-0.78896954659839,-0.8945997996300319,-0.857841897653667,-0.7813682859338306,-0.738262173637582,-0.7847877866339094,-0.9290499188939717,-0.7968946043671628,-0.822116857445728,-0.6574761165015892,-0.6596176477105316,-0.8092995329005757,-0.6520869510152146,-0.8637523461858481,1.211679722367098,-0.7799107557669333
SIDM00864,0.16953356574465983,-0.928481794840981,0.4791869348856129,0.8797085161223654,0.5473071232158516,-0.9035507319231764,0.7668312326834957,-0.8420554716441548,-0.9961684829555517,-0.6798206518262235,-0.8155278391728832,-0.8644452162478209,-0.8209143578239061,0.15016924951786828,-0.843973536245749,-0.7391172625277609,-0.6225074333663484,-0.7305616499058485,-0.8790737661391612,-0.7715328594312901,-0.8549903258240908,-0.9134146484482129,-0.8616087597328287
SIDM00233,1.201432857561984,-0.8992106296521286,-0.889562116733888,-0.11290257419807015,-0.2957060649872615,-0.8452018068562078,-0.7457354769078413,-0.7799686679099416,-1.0196610682415783,-0.8041193402683479,-0.7926742164391163,-0.7525765471797771,-0.7818027803134775,-0.9037830194572621,-0.7847432590045285,-0.8210325491730098,-0.7623192850718968,-0.5973523204072824,-0.8447391448069704,-0.7339719376875822,-0.8425867351519902,-0.2593597804051382,-0.8238080481722365
SIDM01233,1.6249195614693774,-0.858269921893464,-0.8368861399938633,0.6734637064929119,1.1272687490307662,-0.9001027926948413,-0.8009089699423719,-0.6506946741322055,-1.0217121760943604,-0.16489562796611595,-0.548810979057661,-0.8869747516936657,-0.5121026700267869,0.2796401641948489,-0.2565141018428991,-0.7934568315039828,-0.8007481908317633,0.26455739051172206,-0.8599994041515218,-0.5535562055490296,-0.8484274322199836,-0.2303416523883374,-0.8140206200986586
SIDM00964,0.6550835288211881,-0.854482284719917,-0.7978961221992987,0.0262145008322138,0.6162242278654878,-0.8865383729558062,0.25003773197384976,-0.8674960826450682,-1.0248868262848918,-0.7396680675410884,-0.7778601540083766,-0.7092806105566382,-0.8920887656048366,-0.9607110702814902,-0.8613261802067707,-0.8170901165132864,-0.7370961780321882,-0.828889482436107,-0.9006808897852197,-0.6620717087233835,-0.8847626203173422,-0.8809722775727254,-0.8590539105470185
SIDM00196,-0.37937061437885194,-0.8669600556592533,-0.7810235785428788,-0.8462067745745878,0.09329111721235736,-0.9553617027976596,-0.7061737592267638,-0.8258971955720567,-1.0214923787823729,-0.8809361242457134,-0.6465379789635983,-0.07247810902882044,-0.8122344064892713,-0.976059897458231,-0.8266026182715589,1.4671414421000815,-0.706864805791778,-0.7272606450682035,-0.8423367080517432,-0.7219896022382135,-0.8910897938754815,-0.8386444687652871,-0.7580469143058228
SIDM00287,-0.4359927258343378,-0.7787594106255175,-0.8934944986923632,1.4179889449569874,-0.22515294890248552,-0.802613342826029,-0.7569766264860027,-0.8261275003582178,-0.49716441580010695,-0.8082971628525311,-0.8865725356832137,-0.7843332354975546,-0.8031492565503792,-0.8884136448666163,-0.7932471860869262,-0.7792158774083422,-0.7276331184465243,-0.637079517783966,-0.7918080590708596,-0.7334031592142352,-0.8842469219380888,-0.8641404434835549,-0.7632867143805817
SIDM00501,0.22092023265075636,-0.8659138380876197,-0.9297769948485483,-0.21968962960732968,0.25159539073125875,-0.7856989866537014,-0.5846914881635834,-0.7846939915910239,-0.9793760750283189,-0.8172144385659363,-0.8424932436828317,-0.7802787845494378,-0.8278144357921214,-1.0250879961159927,-0.8586235858308989,-0.6556438215378342,-0.7250163861168701,-0.4791231180466847,-0.8489628418891852,-0.6684718157200377,-0.8311467342020962,-0.873084374073154,-0.8459253083105321
SIDM01237,0.8434461915472081,-0.8045200330335021,-0.8969122694982886,2.0248734186789763,-0.024387576811236038,-0.902693990923982,-0.18672831970081788,1.029280656071506,-0.9513462972569555,-0.6929583285046464,-0.6020249177037367,-0.7167254824057879,-0.47192254846080306,1.3429349228241636,-0.017130265211959893,-0.7544855766984048,0.051616508534074464,0.671474701860065,-0.7683982965528833,-0.743497171777646,-0.9042977166835148,-0.8420997754826401,-0.7198835963898942
SIDM01228,-0.3334534584882102,-0.9290980250138754,-0.7880177378811162,-0.3754170489107693,-0.2853668940981,-0.8665040178411308,-0.7664599365353488,-0.7810117452662108,-1.0625560107915861,-0.8575852783642803,-0.6929860595857552,-0.6902389768569727,-0.8287501767369685,-0.8902856261273041,-0.8338784901184298,-0.8491395400633508,-0.5291510814577388,-0.6103544472970178,-0.8994527600727653,-0.7210766952786791,-0.7537273252871955,-0.8867196636490864,-0.797618365674329
SIDM00935,-0.5494079516422569,-0.8312095416944019,-0.8685910098122421,-0.22614085678013732,1.4282095009766496,-0.8747447871395083,-0.8692515607877359,-0.8772372277334237,-1.02312583892458,-0.8322019723889379,-0.607728933619205,-0.85962088818335,-0.7840916871659621,-0.9767041471761952,-0.851650284840454,-0.2868068831674341,-0.7545533279929537,-0.5944260276057133,-0.8910039959673405,-0.7541905451717075,-0.8842712155671217,-0.8938988533831504,-0.8211654309995774
SIDM00954,1.913296357249064,-0.8105889073113396,-0.9608481821700711,-0.04172918882403848,0.10305172097461855,-0.8977974617296909,-0.4948999602513092,-0.8622224474941693,-0.9964259560731062,-0.7730253488555796,-0.8873012504198786,-0.7328834573411883,-0.8775385675980694,-1.001520218418207,-0.8070284353128631,-0.7790286710255357,-0.6716564770668281,-0.8018695474261714,-0.8982377067576016,-0.5193892668739889,-0.8821683135831203,-0.896572977926206,-0.7628412580669682
SIDM00951,0.8262726595215607,-0.910262309417386,-0.7318321273051843,1.4062347786751963,0.4926986384352385,-0.7776321046097511,-0.7538668579063021,-0.7790456078933016,-0.9644295257237373,-0.8125376236054135,-0.7706596349829018,-0.8089439144326512,-0.7782643405676436,-0.8789855443885388,-0.8356492380016367,-0.7688012608558055,-0.8177805111348677,-0.6850480074729655,-0.8099986929595638,-0.7740001652137276,-0.8397228102957119,-0.8576158971171362,-0.7512313996310783
SIDM00948,0.6680085162048842,-0.8597247794933515,-0.8501068020118201,-0.30794088249894286,-0.4465276234901875,-0.8303153492724212,-0.7011852030696606,-0.750180505999402,-0.9209392222100448,-0.8577122579626963,-0.8326924579405418,-0.6212484401202939,-0.7416472635787728,-0.8517236467519893,-0.7797704341881059,-0.7735016284554701,-0.7195258732327956,-0.7214676738030914,-0.8510200158212387,-0.7066822077971645,-0.8209929860056874,-0.8286045495076368,-0.7878389415934908
SIDM00203,-0.706233697583071,-0.8624511112135234,-0.8490168512511339,-0.5586324567304785,0.3186414809190523,-0.9276825092863435,-0.5135795690539807,-0.8357826503348781,-0.9989899590680189,-0.9221283495156513,-0.607759319711285,0.01237016071765796,-0.8288810681283809,-0.9903305808781102,-0.784567215229494,1.295736328805092,-0.7121571648235919,-0.39133842152607723,-0.8282175684007073,-0.7387125551771091,-0.915899159053478,-0.8779044905362791,-0.7240060086288793
SIDM00896,-0.5119109435633339,-0.8154005854374087,-0.8052584123325973,-0.7260215716460192,-0.1071302377005108,-0.8701163747356522,-0.7471696811501255,-0.7696409740325486,-1.0561746536397076,-0.8717562504052744,-0.7035093252998394,-0.597231883685892,-0.8311682980192813,-0.87261617257825,-0.7967324857157048,-0.6580905108557884,-0.8062995070038773,-0.6584149744551827,-0.8293155248211393,-0.6411445882026104,-0.7564385044771766,-0.5240228671954739,-0.7566357594884484
SIDM00285,-0.15780381954231412,-0.9755889155137194,-0.9043964759618617,-0.29906308636896284,-0.2090413359360579,-0.9367300761605256,-0.8045132026920183,-0.7951008138032919,-1.0201593025621079,-0.7455100758918611,-0.793857907385018,-0.7739819614148221,-0.8398066782375506,-0.9795256725950826,-0.849292447749512,-0.7602404474981874,-0.7378217765275364,-0.7310069192329852,-0.8786299658345403,-0.7640664523778605,-0.8082362583848042,-0.8358627182969569,-0.7575391714684955
SIDM00930,-0.5408359496862508,-0.8639567775362761,-0.4533593509086374,0.2387737611644574,-0.329183576759056,-0.9017420283604932,-0.7125955292792463,-0.8309369530234543,-0.877215958784019,-0.9276148810786334,-0.6504523861919814,-0.8074352893440151,-0.793507069260537,-0.8411415601589688,-0.808253721923448,-0.710064738178525,-0.7558501647625376,-0.639277583912767,-0.8196638495898813,-0.7243413343946338,-0.8416271763347765,-0.6792962903604437,-0.8185492170639406
SIDM00205,-0.8140401437571831,-0.8701172294185283,-0.8480779882114627,-0.37874713735664395,0.5024613785976969,-0.8636133459301201,-0.43241160297652936,-0.8517752804128944,-1.0282419656903727,-0.8819624501661311,-0.2952983653118735,-0.5933533401633875,-0.7851451527011024,-0.9805480372907579,-0.8452896098489889,0.88331424716206,-0.6877421185751718,-0.6898957124642576,-0.8404058846916678,-0.7450488479620634,-0.8311894859890442,-0.8132230952239621,-0.8240872747847537
SIDM00535,0.39850126660178353,-0.9456350606199957,-0.7376122489817871,-0.27332778212166486,0.23359312220454226,-0.7428701880536555,-0.6109464564791673,-0.798472315882733,-0.8309505860053726,-0.8705158738710399,-0.8305717308944067,-0.8423912002388221,-0.7678015036708683,-0.9364464286947114,-0.8185085158439558,-0.6045632538757946,-0.49251726696710163,0.6475610112553274,-0.7575777953483472,-0.6723399934730725,-0.9080470326918669,-0.8080496403748929,-0.7148444927880248
SIDM01175,-0.4677869092926845,-0.885679121986975,-0.806993748350013,-0.6108339440478895,-0.09462902260756001,-0.8540224864639933,-0.5565894373615591,-0.8235464556600726,-0.993973729021328,-0.7811011134050575,-0.9322443219524287,-0.9195720664095648,-0.6418594519142823,-0.8823223146657895,-0.8185694328571017,-0.07909300903350014,-0.645709676724694,-0.7938552206830308,-0.7781164390163696,-0.6789387828823628,-0.9632978947894573,-0.4519029890204151,-0.7167211442593653
SIDM00832,1.8854553766920417,-0.9388486022245837,-0.945473023965147,0.007923575904722176,0.8168972175883147,-0.8511743490743747,0.05379179403598799,-0.8214510728346417,-0.802703023134433,-0.4708867599039611,-0.0037233907930778426,-0.8395276206239001,-0.5413593621893522,0.8279138435411063,-0.5898125049394038,-0.7719144948187558,-0.6844575730106836,0.15009465132315594,-0.8514759706945098,-0.36758938082739745,-0.9879196138303243,-0.4988032554732122,-0.7583234701493186
SIDM00528,1.1112560905744566,-0.9238626776732645,-0.8099949933185042,-0.26225481683088364,0.27053934701362514,-0.8174006327766364,-0.765349957646902,-0.8566730388972166,-0.9372636263064985,-0.8891880022633204,-0.8464919501330114,-0.7637506880850102,-0.7930613844688199,-0.9732952923032682,-0.8279073780828996,-0.8009874898593262,-0.7249674281311882,-0.7365655852377836,-0.8592043348711234,-0.6650310882351694,-0.8926022363658119,-0.7217349116408007,-0.7792143521153972
SIDM00371,1.2550094752697367,-0.8756794188361696,-0.748871468993462,1.3338972564361773,0.9434510928743407,-0.8427899198908777,-0.2428806913995505,-0.8282468884046656,-0.8879090149514998,0.5654987911230424,-0.437891408014837,-0.763213742203107,-0.5809370800074158,-0.86561132477916,-0.5488447895190862,-0.7387044723225359,-0.6434641653968207,-0.8012292890156675,-0.860780558581155,-0.4520017852883634,-0.9197322340657587,0.6929829442083087,-0.7807431621708109
SIDM00688,0.02449358031746686,-0.7828998173921136,-0.7300341499035147,-0.8195661578597503,-0.15757822702795235,-0.8658700409829675,-0.7758402379088895,-0.7351644816975091,-0.922831938953313,-0.803761254217691,-0.4735695295446456,-0.616206415071502,-0.6466022242481587,-0.9568783628831296,-0.7475621280159866,-0.6694530042035854,-0.6262467820499178,-0.7075786835668946,-0.8051047523230459,-0.6537976663824869,-0.8499797998300457,-0.8030962833684451,-0.7580823982993109
SIDM00583,0.399453475122166,-0.8089045353853047,-0.8644098545123408,0.31173805251089753,0.29338706968898526,-0.8037188241097009,-0.7616096123602062,-0.8570602843615839,-0.9797292717585264,-0.8799653312038135,-0.8776963379405466,-0.7401093774528529,-0.7486717137624901,-0.8688269688126914,-0.7925755441809643,-0.6890393563635928,-0.7595756353107822,0.24230919361351233,-0.809588561947599,-0.6388020803351958,-0.9049127858042547,-0.8605903189341274,-0.7461976350556485
SIDM00188,1.325574926526505,-0.7399071496780254,-0.8652447161265318,0.45610018374984684,-0.1781115920996905,-0.850644985889847,-0.4913041220445421,-0.7989505922713651,-0.8862987180878984,0.8239903997077255,-0.6711995996692954,-0.7862590327981781,-0.6585884003564205,-0.9225280727667511,-0.7968475341840192,-0.7697703632077582,-0.7108132068032158,-0.6602402126525482,-0.7555434884334044,-0.6929869429656302,-0.9411433354922982,-0.8438434656350973,-0.8118882955896193
SIDM00096,0.9643158036670161,-0.8702210986594743,-0.8013362436688474,-0.23625218990731356,-0.358892255768286,-0.8007645357497936,-0.7363653804636975,-0.8940436781554569,-0.8594920720177993,-0.8241121998646179,-0.7743546417085495,-0.7696945729560217,-0.6618730657266167,-0.8010633397635536,-0.8283930477382507,-0.6380443998117638,-0.6733913836908714,-0.8919759604201113,-0.7969181110887311,-0.6883226805310187,-0.9448971652600603,-0.7948736427638835,-0.7496457469328259
SIDM00379,-0.3299719078919126,-0.9107227803753625,-0.8217664412187101,-0.8039861330442702,0.1994565706216036,-0.8523431115779063,0.8644706001340815,-0.824421926526511,-0.9493001643671978,-0.8662051327645992,-0.7748225052751817,-0.6732194971904853,-0.7067909824470804,-0.9937463316592321,-0.7937967681822504,-0.4875971476001725,-0.7785236462337648,-0.8864966724365768,-0.8587704079862564,-0.62810488369884,-0.8960977419412353,-0.8430652467483066,-0.754177659613744
SIDM00381,0.14552201988288932,-0.8515231520575994,-0.8079553174251266,-0.0447446057153835,0.7468738479925328,-0.8606216087216403,-0.8182253414163974,-0.910348005389877,-1.024632846472531,-0.936108911086798,-0.7517635146195958,-0.8501817281152031,-0.7276066524491299,-0.9797089116051153,-0.8541145048463407,-0.7529599423257405,-0.8303537058989694,-0.7960527530440294,-0.8135334813895434,-0.7515050808404412,-0.9424798762194441,-0.8904251290548204,-0.8423994815764587
SIDM00606,-0.019325416163098505,-0.9111663620688923,-0.7234225540742358,1.2986685774564044,0.178986325097218,-0.8596610256833762,-0.7521044309303792,-0.8636180586208231,-0.9774036823902847,-0.8821485899366447,-0.6904086866490952,-0.8407993129341927,-0.7388687354947632,-0.9231968553443104,-0.7734197862421277,-0.8355302470150169,-0.5720258789920514,-0.6215071608953252,-0.8072374968388755,-0.5832005973600373,-0.9136154082240562,-0.8862478128354353,-0.7498459722198156
SIDM00541,1.2653953536118823,-0.7793749730199379,-0.8136730265731275,-0.7014435525219943,0.9873292548883321,-0.8421369774168744,-0.8157713238926373,-0.8222947791564107,-0.9483656787719369,-0.37860491976883226,-0.2629370450350929,-0.8468365188670705,-0.44332652556024815,0.9059011655435502,-0.5702382228561311,-0.804620446032187,-0.7240073160522781,0.3132028218639543,-0.773890558077274,-0.5820667402182065,-0.9570360082906869,-0.9109557379837635,-0.7515195771531328
SIDM00808,-0.3302148093211682,-0.8930751545623355,-0.8680128113011917,-0.1818627146943695,0.21020323497940235,-0.9037524642174298,-0.8780370187977,-0.8001706136777625,-0.9297030755482534,-0.7657088393648691,-0.7099096721622774,-0.7838096000254501,-0.7858773066592666,-0.9028547841407739,-0.779582960190056,-0.721071684269802,-0.6380190908925624,-0.6865791742158905,-0.827645490776879,-0.6492559536952578,-0.864068557613489,-0.8356573982330038,-0.7714916220802451
SIDM00377,-0.1474033708449325,-0.8708850596972432,-0.8142252621754412,-0.7423991429809506,-0.06300318633900122,-0.9033601416098378,-0.7851015298396095,-0.8347324825125085,-0.9475576601847064,-0.9065678753637656,-0.9144200273741006,-0.680081934508258,-0.7301922076725283,-0.9078140975329135,-0.8710968716990306,-0.8287361200096921,-0.6665069331573373,-0.8285216064973373,-0.8033841155702691,-0.6899947022158346,-0.9205931981462462,-0.8538460900051944,-0.8083610603699735
SIDM00289,-0.12990658168262603,-0.8677678895172285,-0.8204005395444859,1.9905825488018674,-0.34245193613603375,-0.7768149713090603,-0.4981411753750768,-0.8443518808793855,-0.9534574593519441,-0.8560124638886459,-0.9537099809117549,-0.7161006110313556,-0.8261455418284102,-0.9184317492725551,-0.8570071156439372,-0.8573245961883814,-0.766875109057971,-0.7100569419578152,-0.7666475514105798,-0.6792813923619956,-0.884523276650454,-0.825931719543955,-0.7242444431538796
SIDM00064,0.365846606732588,-0.9364074615746556,-0.7859599205850791,1.6138046955729541,-0.18960699295862218,-0.7452058836655564,-0.4682481552582744,-0.837960896226596,-0.9238405176479133,0.13609980064206173,-0.7563184849820449,-0.8638511659103009,-0.7735519530468555,-0.9714423012817326,-0.837023900843987,-0.7271342174366543,-0.6012217367783315,-0.6836468088200389,-0.8186446898711118,-0.7461867686474103,-0.9603602795531336,-0.6937615164530266,-0.7786423463655917
SIDM01097,1.468528056707846,-0.9701260086085499,-0.7775701625635162,-0.17586454002927115,0.5215824582690409,-0.8975481047213952,-0.437996105719557,-0.8246306655048256,-1.0065221181072614,-0.8002967248010852,-0.6636092594061096,-0.593305698330293,-0.7825795677665007,-0.9423824688450766,-0.8148716359531568,0.2402702509533924,-0.74451182355424,-0.8725536749867613,-0.876805865445073,-0.637244411321321,-0.8857866493484166,-0.8185312121232395,-0.719294873514475
SIDM00350,-0.33744330183798843,-0.8607413789228618,-0.8637419766074145,-0.7174095986621006,0.09246158642411244,-0.837214306661632,-0.5115129285774381,-0.8767237130280771,-1.0258423204422442,-0.9190790190604741,-0.8567649108283848,-0.884030958866701,-0.7421378188866711,-0.9937210307699501,-0.8007877576811137,-0.7633681052885963,-0.751394171115127,-0.5093139281153095,-0.8842479250346448,-0.7343208692359925,-0.9071080024878083,-0.8483733785441504,-0.8125916393883285
SIDM01163,1.6574414453552717,-0.6907691034146547,-0.954036957618943,-0.23072309512673492,0.2721290932658477,-0.8271580320302497,1.152791882974978,-0.8571496087663176,-1.0275335407385595,-0.32618372653854516,-0.7993982488202032,-0.6397431838870794,-0.752986348235628,-0.7759500534863325,-0.8526988700480929,-0.5481214419740263,-0.8278158571899553,-0.7170032564380606,-0.8105987633458239,-0.6556069041302641,-0.8181288241411981,-0.9508911179307179,-0.768698735517441
SIDM00375,0.6775387733798848,-0.897315009739572,-0.882181359817556,0.8126146594656524,1.3047064882276853,-0.8872504636866448,0.291543345607583,-0.8617308771895038,-1.0224197572607447,-0.954325928092799,-0.7764336700370047,-0.7865639531280204,-0.808624556550951,-0.7764385013603341,-0.8808180428696424,-0.5746738117513452,-0.8009922603054753,-0.7935403569345326,-0.8845406715775664,-0.6961640693228439,-0.9835452601555773,-0.9220121918301055,-0.8275307057784437
SIDM00600,-0.791772725442122,-0.8614102926327417,-0.9777662345803987,0.8407881479849791,-0.1555054320223379,-0.8384932488670068,-0.7328609469268476,-0.8851697803811307,-1.0884991386380303,-0.8834482696663303,-0.861206216326762,-0.7719466811514748,-0.750377335110009,-0.5767396296355521,-0.8544699642929328,-0.15670314768993046,-0.7081280916238001,-0.46278076570452115,-0.7960568543527793,-0.6960348144887937,-0.942205956705936,-0.7228149738067162,-0.7271248171870098
SIDM00367,1.4269469038179095,-0.8521058765029625,-0.8426695755935775,-1.0058484617141443,-0.0314018647060206,-0.8385196679627381,-0.7697054290256062,-0.8542282410948154,-0.9383360911907295,-0.8847170833424542,-0.3378549711339215,-0.7343390057172219,-0.4482706180788206,-0.7018225148385935,-0.8213270484681459,-0.6407115762667352,-0.7241240758727152,-0.8475354452686054,-0.8201401387814304,-0.6835742452205815,0.14380274544488494,-0.8634570944935088,-0.7237060709003659
SIDM00632,-0.09710825721039185,-0.8308345920581934,-0.7068113162705206,0.34938612462274526,-0.15493894428382227,-0.9873186068390652,-0.5378367174483175,-0.8447982655629553,-1.033782675298016,-0.8413634852140941,-0.5422962440558914,-0.73188364353275,-0.8037343974628604,-0.8686275235024916,-0.7787545237739745,-0.7182239548305632,-0.7787542854521582,-0.3040011097492969,-0.8554681663602666,-0.7104491809290212,-0.9305902214819094,-0.8594199519661277,-0.6457562616069467
