,CHST2,B3GNT2,CHST1,B4GALT1,B3GNT7,ST3GAL2,B4GALT3,ST3GAL1,B4GALT2,B4GALT4,CHST4,ST3GAL3,FUT8,CHST6
SIDM00263,-0.7314918573125567,0.28332475666768814,-0.6524334210040784,-0.6727769144458173,-0.7639003871227732,-0.34904442273992886,1.9532586380480959,0.029720801695977444,0.9815456803335901,0.5653228410346212,-0.8887322390946625,-0.35230534751060155,0.07431621335562094,-0.903985673773204
SIDM00277,-0.02279462249702999,0.969724066288129,-0.8291684890605858,-0.5867374909376659,-0.5456920076997506,-0.2301694978493986,1.15587169193699,0.45966128852521804,0.5139165537173688,-0.07774209039036588,-0.8943700889687124,0.09726806050449409,0.06652871837066357,-0.9487723671252505
SIDM00592,-0.7455280700405914,1.129941681041725,-0.8937927211134684,-0.4007709645188814,-0.5390863855064874,-0.5705370007790759,1.2354337832540914,-0.3848384321208722,1.022674409978826,1.2660260320863503,-0.9659016419113944,-0.7240143604387592,1.6715832995466828,-0.8496042268358689
SIDM00496,-0.7089322125996642,0.7299070352833565,-0.9089576055756603,-0.31807667426218456,-0.642313342474087,-0.3878893055697405,0.9652045117991334,0.4432186395487146,0.9843571683505556,0.2657963765061053,-0.9741156693778287,-0.7445092565094903,2.1646915354351592,-0.6012323131109691
SIDM00793,-0.4670498038431707,1.2924790539754774,-0.6324737484903353,-0.5290933150964252,-0.8152997339120329,-0.5307070501357939,1.3528716406713395,-0.2735840417828184,0.333380065882553,0.7876535536634395,-0.7741642871055285,-0.7263645544598419,1.1016254526209184,-0.6178933860645158
SIDM00121,1.360617716860619,1.4877083736851657,-0.7688329668303345,-0.6146965652665242,-0.8437756799521215,-0.15458624281660477,0.9918166294042196,-0.10280825597826554,-0.11626532410154244,-0.1492140985708279,-0.8361311706949963,-0.665731820752788,1.0001540944649248,-0.7641326029601558
SIDM00202,-0.7993083904393868,0.10444722218984659,-0.6623435723184792,-0.5981363666414404,-0.9615749204560092,-0.2768538636831651,2.1489236041025204,-0.5924538201510086,0.7974804857865136,-0.09865590833768674,-0.8500868465616056,-0.48538119450455114,0.2466604444061391,-0.8598563951009389
SIDM00047,0.6016070118979518,1.2998752062066525,-0.8393576037256858,-0.3085794863390076,-0.8188873357912155,-0.5231321832979687,0.969948649545208,-0.17363327301598525,0.6817178389248623,1.0679319227448438,-0.8744084602828153,-0.7792198501827157,0.7019366047529118,-0.9244156528093626
SIDM00885,0.19319003420606437,1.2358034645364635,-0.28282850737390836,-0.23836783415835974,-0.8024513800450935,-0.7154563822057033,1.8745595276862184,-0.15004438221142874,1.223574198000461,0.13987291839048072,-0.7624923325202394,-0.7375651327986846,-0.2425989080097463,-0.8292228070444413
SIDM00201,-0.7228639026359366,0.24187841269704072,-0.6654144490340793,-0.6524070623649767,-0.8321936273841284,0.21499759990129272,2.2708265171206636,-0.5480258271876012,0.5485779057745157,-0.08768905919357362,-0.7543235162805694,-0.5690785831195879,0.4776533669674152,-0.7808460326889627
SIDM00789,-0.7096236266760146,1.4519028578579296,-0.9208914087339672,-0.4742738660395585,-0.8180426846430602,-0.47632875417763376,1.1438181937433778,-0.5141793674172048,0.7186908316644754,0.7303904831272584,-0.9481614712644119,-0.8221851376839178,1.0548397825779012,-0.8769579147689486
SIDM01248,-0.05964893996243021,0.53852733957866,-0.4637572812580544,-0.44372518806918004,-0.8637497284602534,-0.39690129505686517,1.078955151175125,0.09074708641088808,0.90030619776921,0.6177012323467338,-1.034219261779625,-0.6569148496209626,2.2647752058759183,-0.8660992713549596
SIDM00195,-0.25555459004405084,0.3429250768012963,-0.8497865902309494,-0.5982433900257738,-0.7830904895354759,-0.2791783623600529,1.676030255393787,-0.11586613055841706,0.7137185936400589,-0.05036784941481189,-0.9143940495703349,-0.751366003821957,0.1897917902122765,-0.777088776167159
SIDM00517,-0.7645046664196021,0.7657130477950603,-0.7972625198121108,-0.363164658318603,-0.8553392275159133,-0.45434321541224215,1.3701488182611425,0.49443064741202625,0.8718436119906366,0.8603179566159379,-0.9338286070219028,-0.7755544010086178,-0.04152774786943162,-1.003235121219623
SIDM00534,-0.8020581575393919,1.2998746865149304,-0.805267032834958,-0.48386602230978604,-0.7979192481004006,-0.6495952793236686,1.071566184432899,-0.5153931511750846,0.6577366133429127,0.8927822886091894,-0.6746852801168303,-0.7551638733575853,0.9551819755560846,-0.9005459524732449
SIDM00863,0.5580751778456647,1.9617146904502964,-0.8774286373885376,-0.464076341734759,-0.7607411617696777,-0.06145439970132915,1.2658246447154313,0.14825062455204083,0.16435980940731157,1.1442053048523544,-0.8243402746157913,-0.6248094870280853,1.2985705146537607,-0.879731861465698
SIDM00211,-0.5355150982148789,1.9337774901563267,-0.7085961561474218,-0.611309865896956,-0.8164193695670726,-0.34358025180729224,1.3661911548759467,-0.12621248232805427,0.7149303780045335,-0.18001811000757784,-0.9202889304559325,-0.5526717251717927,0.3769762163165791,-0.826177109637758
SIDM00539,-0.8313622252318859,2.058517518666196,-0.7740330297340758,-0.45187250283924174,-0.4238485759415746,-0.7101456435586913,1.6251915650027067,-0.4865605817314069,0.7297140764862817,1.598484783806684,-0.8407918513965872,-0.8124234261363711,0.5412506084248653,-0.8562337582739776
SIDM00875,-0.6486811817280524,0.8118645613101196,-0.9372068786219896,-0.42693493537486327,-0.64875455369654,-0.6743587862399097,1.05917254764798,-0.13373303579558432,0.8395233621545702,0.7522908899375851,-0.9400555321616353,-0.7902168934932255,1.0058091797845043,-0.8116228684211318
SIDM00679,-0.6922974426873048,0.557859560212959,-0.7740841441889147,-0.09589633116770169,-0.8231256022982641,-0.7127235268422895,1.3916411207824042,0.22475196036537706,0.4507264808612405,0.30789255990626296,-0.8757349519053433,-0.7914655152678596,-0.21203364619273893,-0.9308557365394964
SIDM01146,0.49524983326545463,1.302657076159655,-0.8079732088440903,-0.5468382042817692,-0.650257985733084,-0.2244193693866579,1.3253570675022197,-0.49994232881746503,0.8502765470737448,0.8503228632604134,-0.800077157690106,-0.8118210353459351,0.9839946874317387,-0.897937546009779
SIDM00156,-0.8075522863625633,0.43853713229943925,-0.923558829116706,-0.5868098332631382,-0.8620779424269115,-0.2714503145319352,1.1966422010550086,0.35497981501187315,0.45992265736496385,0.2517659278222932,-0.8183699129871032,-0.7837652821422275,-0.3284606325139234,-0.923525431873098
SIDM00420,-0.07264243296660741,0.7145670159210133,-0.8054776894064007,-0.37388244543118526,-0.6754764840113562,-0.28239495932548736,1.2042127647035687,-0.26684563448430215,1.1870754987597891,0.6509725612466234,-0.9345025987334931,-0.6045423416160717,1.1513367692468766,-0.9328315128743699
SIDM01145,-0.7299369684177964,0.6532311398368285,-0.9077768647482419,-0.3444308084869744,-0.6673847908997805,-0.5289266766727803,1.415422961513464,-0.5578764655082522,0.9978811992210163,0.8334988097817008,-0.9658235394515517,-0.8438335164408914,1.482293217098379,-0.945198940864757
SIDM00256,0.5313980129448034,0.7750316524757712,-0.8361094209130819,-0.6433795357810363,-0.6540682027673372,-0.3090514654924488,1.6964526072375619,-0.466534644246749,0.9429354223458772,0.3034580052891104,-0.8705930149047579,-0.5981940577515319,0.7707669916775561,-0.8670724076764255
SIDM00444,-0.4873483420410988,2.2376680569924656,-0.749802919941325,-0.6065693058194858,-0.5277989511281622,-0.33305108982138826,1.4739459553968877,-0.4722400190028338,0.7404029103296487,0.7543632419780159,-0.933906389500687,-0.731000290427028,2.57106313105458,-0.9218723790966356
SIDM00137,-0.8486104632439446,0.7682815496956941,-0.7856874719175452,-0.3087817532858925,-0.44375782508819694,-0.6727033198724098,1.2927099614573523,-0.4492957212392656,0.658657942172288,0.4684944693693622,-0.850875622704465,-0.8305406517002405,1.7330267316823857,-0.9377170820922031
SIDM00569,-0.5058181780354157,0.5865100865373861,-0.8503245558676339,-0.5124670209437558,-0.705351992050821,-0.11760272824897906,0.8806836423234505,-0.2527414561188313,1.2799386346498698,0.39735762241549943,-0.8526369627271315,-0.5939573989926062,1.7415575712108822,-1.0132470381589889
SIDM00445,0.2505600980009595,1.4071850738253509,-0.9123780013581765,-0.27688122966781537,-0.4977156971998347,-0.6709698120295604,1.3480322868709214,-0.14104137916766576,0.8594162067820714,1.0773512475466576,-0.8113947413441731,-0.7949706623598064,0.02195534130590287,-0.8411620901459288
SIDM00094,-0.520090031563778,0.6771865518394045,-0.8798135283357679,-0.5352460949162229,-0.7975624482002338,-0.14363976549334806,0.8710467140103918,-0.5554485444848827,1.1456111138010407,1.1265352290421573,-0.7231797735055968,-0.7670091847687631,1.3007454052600091,-0.7754494534740759
SIDM00576,-0.35370232690829356,1.3502092975565294,-0.7973462681145013,-0.5892971962761974,-0.7167801216451195,-0.2825652960796867,1.3400361591029857,0.7513232793921659,0.3633993291684556,-0.01535235115702902,-0.6703250813839581,-0.530327042999561,0.43447714105264,-0.8634060162976889
SIDM00257,0.6924284283949513,1.1273357395743253,-0.7882764204194228,-0.7019991069243804,-0.7641581497637072,-0.28803864688106834,1.3823566104982978,-0.5755587914520248,1.117870430278853,0.6274242153528728,-0.885223527160062,-0.7656371991889078,0.7439252356006719,-0.8895239754408469
SIDM00835,-0.8604012758992242,1.3305700064275876,-0.817105199812166,-0.4372969167262323,-0.3966363223807202,-0.532919777186309,1.114361505887844,-0.28627011951216774,0.2628947470027445,1.212993017258661,-0.8987314124069108,-0.8521125235863958,0.8569516324931514,-0.9040657890049402
SIDM00781,-0.7159242373907189,1.3593946559638252,-0.9059222985141024,-0.6484802623039136,-0.5660666932075026,-0.6727021541048233,1.2915479401249648,-0.40526153355080663,0.7536775464415929,0.6751325937382977,-0.9509853559461071,-0.8687427767679468,0.4553626918347615,-0.9536797791904507
SIDM00700,-0.774110129253539,0.06677476945804922,-0.8298443553061805,-0.5480951159717009,-0.8106345151401793,-0.48824221788586586,1.6807573147396868,-0.5649305043608998,0.8547261223839051,0.44139925035711414,-0.7705972039344245,-0.7098053244452777,0.465289264449522,-0.9329416650056077
SIDM01126,-0.6171360615007311,-0.04488352401181676,-0.6283190340461916,-0.6776452977017389,-0.6452662517350797,-0.4651658444104313,1.1636084251573038,-0.5846401649280131,0.9307672264434472,0.13536861154322402,-0.9798243170858202,-0.8344531100206836,0.4037637744792982,-0.9134095304222737
SIDM00259,-0.4104358642054663,1.0691496368616649,-0.7704813373522037,-0.6515642408534921,-0.7626848470670436,0.07810909756472471,2.0185950534756274,0.015343330584125115,0.8248220253968813,0.2562654732020132,-0.8721404507242131,-0.6109826067445275,0.9242143727485764,-0.7923064562729477
SIDM00834,-0.8411901317921437,1.0979724071443373,-0.8005047145874622,-0.5582578624865402,-0.709117648949023,-0.49112459160828764,1.3811762417228384,-0.6419609331006045,0.6628552614102791,1.025133629086807,-0.913698500741309,-0.74857810059723,1.2808866092008124,-0.9289536133809171
SIDM00814,-0.7067833233559349,0.8376379740960087,-0.8538618163255388,-0.6434106209963105,-0.7578086688008071,-0.2761460970760587,1.2842024044856934,-0.5295444889040574,0.48863402806026374,0.013676620112274645,-0.814895450582908,-0.7284902341669997,1.4620053034118032,-0.9962592360039434
SIDM00258,1.705014863469301,0.2667480982961232,-0.8227260250771079,-0.570541679144914,-0.7857208794231836,-0.34095503696299195,1.5906466797451226,-0.3508874945767124,1.1251930777660957,0.2140690991370961,-0.798505980811376,-0.6103916003309051,-0.45495744498429425,-0.836674573289533
SIDM00577,0.2556324579155154,0.9424551640912116,-0.7070317537384749,-0.7423807806564672,-0.6996351145339625,0.0012593013995705082,1.0321581908736528,-0.4912665821748024,1.0047639986773442,0.47678283026486806,-1.02107221551796,-0.7239531496132893,1.0420509311692705,-0.9329517005096167
SIDM00384,1.8243287649945608,1.1085184180453138,-0.7822163964925857,-0.4255380576988446,-0.8065655644188949,0.26576565308455946,1.5577514073022984,0.2068201372411316,0.6286415692179591,0.29611578924762505,-0.9214092251829553,-0.6354376954144817,0.77808624575102,-0.8656044688429583
SIDM00837,-0.7655878253225137,1.5692010982735467,-0.8121106037368223,-0.6120062038449771,-0.6829231730990614,-0.6265610398063839,1.8345542914821444,-0.5890347570906327,0.9063971783258459,0.5276146676431629,-0.8519045118977734,-0.7967003625089956,0.5578170253295361,-0.8573507696822572
SIDM01133,-0.7342366296663255,0.40651564057205064,-0.7772328245067519,-0.7003020822046447,-0.8675969579485211,-0.6256519152480428,1.2214628251245487,-0.5947957098473294,0.8105877094163685,0.694423699612515,-0.8515513264979241,-0.6874997291055205,0.33297823371261226,-0.9221358782444316
SIDM00244,0.6719811513980087,-0.016044328845403487,-0.8528753548447371,-0.6384822983984374,-0.8501788607872379,-0.2764924574480932,1.6282181466069143,-0.094539760119873,0.7279836981069707,0.10157336030451933,-0.8666485049515148,-0.8322591486408393,-0.2298560236934749,-0.8632210328678941
SIDM01161,-0.5384850520510095,1.0635041487057102,-0.8365814936428322,-0.5388654412845196,-0.7914964350634848,-0.2640697549063333,0.9820155037149524,-0.2437428355315766,0.7655387587984886,0.5059672855376944,-0.8672638791958969,-0.6488374560423367,1.0920541181960186,-0.8754284050591958
SIDM00579,0.1996703759239272,1.282226242208312,-0.8174346088011429,-0.6913922100753185,-0.741746260575742,-0.07419402423775405,1.236056173273474,-0.7340375840891153,1.0692593519078866,0.496305162681642,-0.8718456473879956,-0.5946945510725007,1.0022698397709373,-1.0224609214504403
SIDM00699,-0.7309096961283038,0.36495354192605456,-0.7087417844202903,-0.6577284462908831,-0.8131493342786854,-0.7356878227985686,1.395916620887548,-0.783574944985489,1.0194231088570984,0.11903606917529573,-0.8278264712350436,-0.7303241574853993,1.1108530404050652,-0.9094213926383636
SIDM00721,-0.7320210893692657,1.0685732690206384,-0.4192270559811622,-0.7259218953897455,-0.7995176300566591,-0.7346038188569358,1.2041242825915415,-0.6539528174480821,1.1018822955718264,0.7609450113877785,-0.8399618067642858,-0.7972963451517404,-0.1508310603164504,-0.9401808863429404
SIDM00082,-0.7789782985171957,0.9426321632554735,-0.647460942340856,-0.5894067988913264,-0.6741223572921818,-0.4596677035378884,1.3362625564636628,0.23669297903237455,0.5454458962604104,0.7407222698713585,-0.8960178799317347,-0.9295819332218199,0.8472531416050783,-0.8512129830887287
SIDM00320,-0.6982033144337715,0.9936818490980388,-0.8189257366570029,-0.6535068291384748,-0.7959104547130657,-0.7575620133523949,1.4756880289803034,-0.5676308936104856,0.7759043265523147,0.5032704364662867,-0.8229420091808157,-0.9390600556711244,0.2576210548928359,-0.8375156239934064
SIDM00967,-0.8059319181080177,1.3859242695731215,-0.8603538100935453,-0.5074533732572623,-0.7559697464689242,-0.7729377242170212,1.1133550617656132,-0.3077157147876777,0.7029401431737805,0.9928119796032162,-0.775921094888357,-0.913736166541331,0.9549907541883548,-0.871898027538885
SIDM00508,-0.8939137466035368,0.43865328429327577,-0.15406050560495527,-0.5262744833125912,-0.8462798115884784,-0.7213078602155936,0.9886413456565367,-0.24772732625059002,0.7676371298713074,-0.12507768654636528,-0.8673484781100741,-0.5756469367319593,0.507289902147758,-0.9136108654467744
SIDM00859,1.7806932271249394,1.0125692814680038,-0.6460893601700647,-0.44680547454138037,-0.665939580903865,0.3596826325798652,0.8284712465592526,-0.5998728693018935,-0.052611443927553736,0.23938823745833934,-0.7198710924322687,-0.8045520880837608,1.378476253083894,-0.8506812206132986
SIDM00393,-0.8765068325636464,0.8904545964226744,-0.8360913549612983,-0.3763230187793392,-0.7213560031880594,-0.7380737569886124,1.5061423431275556,0.2598140449412344,0.23427202186505605,-0.20859215809995132,-0.7576019355039645,-0.9161341819307071,0.6552726072196803,-0.9803452998157601
SIDM01174,-0.7264802257949377,0.7697719087395959,-0.740661051427888,-0.43380265723854405,-0.8444147378128116,-0.3016730403163785,1.042943327310906,-0.5082837435573677,0.5051230208016764,0.1745165314635168,-0.9681610525405844,-0.7106105397103541,0.728948294294544,-0.8287943197527747
SIDM00530,-0.9028294783646422,0.6960809934729361,-0.73265847452681,-0.4407634644630617,-0.3239892982872918,-0.5449754075891061,1.1788383371212785,-0.6076653076685925,0.47578542543993846,1.0215105507305875,-0.7693467442709082,-0.8300002241737886,0.8117790376820504,-0.9224557694433645
SIDM01149,1.2216387263588728,0.8993318726362819,-0.6485784651146835,-0.7445841568618626,-0.795800791107679,-0.1202768110921029,1.4655835557421704,-0.44643164004560826,1.3411150091049342,-0.23877189353394346,-0.8048469915656771,-0.65764879617835,1.0782001205088731,-0.88372865370415
SIDM00243,-0.2122881696594251,0.7098905690841011,-0.69733069775581,-0.5547720876790052,-0.3998369040395207,-0.4258440040117217,1.2981436860083868,0.000845812071367893,0.48899145286869256,0.5290111774049842,-0.28299335802355347,-0.8802396275725092,0.9117297194218014,-0.8979054991199722
SIDM00176,0.16499430944165458,0.5432513334783575,-0.5861848920109791,-0.4170338365697194,-0.6656931029803688,-0.313923239790433,0.845156069197954,0.26455198780991473,1.1348721128606427,0.5352247617181668,-0.7054144988415307,-0.804858382471648,1.2090234510469118,-0.8495532694879658
SIDM00422,0.7478094844795348,1.5925129410260839,-0.7384700907812052,-0.03918708202501957,-0.8537226938483305,-0.26015535359946723,1.4440878293940118,-0.6682369044847324,0.3488209743902063,0.06344291968148823,1.1286354526787266,-0.8339188100315695,1.436294332647329,-0.7850863321690822
SIDM00532,-0.031548691969090686,0.2886079304870464,-0.7956049300226786,-0.02661951355403279,-0.8337791960941734,-0.14174090392081845,0.9231905402141649,0.18906372361123727,1.2081052111644501,0.3334574657843902,-0.8250137795753177,-0.5500471362313274,0.9473529592732355,-0.8409283410244379
SIDM00077,-0.5529865626572781,0.5211765527487264,-0.7029710109542591,-0.35669790709801896,-0.6853520083484756,-0.09531319650189736,0.9109484525776981,-0.1885059127430769,0.9523620688814444,0.42152565564228817,-0.887120793071061,-0.554438011257191,1.0509966237141222,-0.9190364484932767
SIDM00561,-0.5670288921427016,1.0439713390671779,-0.814282693525357,-0.17260522127478584,-0.6088936950382496,-0.1644023791248601,1.6430480250990074,-0.5213944872174394,-0.3775359964001041,0.2916823629139079,-0.9856756492462363,-0.7723160335577489,1.3550542382518036,-0.9922364562092331
SIDM00407,-0.7494991233840254,0.6838669072081618,-0.7381858454407324,-0.5279531446460457,-0.08284147909640971,0.004527560137308222,1.3487118399730462,-0.5338978410639442,0.38030363211248214,0.15986448668242353,-0.6882655986412113,-0.808348051921911,1.0146454606315893,-0.874564966700473
SIDM00631,-0.8473248766345584,1.2337630619138718,-0.7370858133845023,-0.46291276428244854,-0.7793758661691432,-0.781332362848821,0.772522674571111,0.10476056967209342,0.559247772315431,0.3412785065424863,-0.8177112486120475,-0.8663138173777878,2.0110760890545567,-0.8383068604690264
SIDM00324,0.5289900016765949,0.6254727553201627,-0.8483328753125551,-0.6223320486408193,-0.8163431076956998,-0.3702672180330308,1.378564918544871,0.20928706381921522,1.169250458844389,-0.18119794344531392,-0.8775880021129037,-0.6254540985649004,0.7757385141607115,-0.8802952250202024
SIDM00410,1.1998255692981632,1.125950130423322,-0.703686435707297,-0.5499351196347473,-0.8847482782618573,-0.01877682306692057,1.2079520512887794,1.3361103146965208,0.004611361817143452,0.15011189950386622,-0.8513252301902546,-0.7461345282842027,1.1047160435382077,-0.7739396607083362
SIDM00483,-0.880791015470658,1.339778749154771,-0.8525327016900559,-0.42833892749342306,-0.6986837870055477,-0.3873270013643829,1.2715643241423737,0.23758796359854376,0.7311569468725374,1.5303451584845578,-0.9345846405497487,-0.8325613155125492,1.6728598031919306,-0.9011928520609123
SIDM01187,-0.8130614069953617,1.198026158000073,-0.742640603481231,-0.4321287853377838,-0.6611367990297999,-0.88767995299691,1.3074850995703207,0.6319210083637241,1.0064946971948476,0.977730843796883,-0.8612609277863187,-0.7746498624505538,1.5869380403791078,-0.7516766890124825
SIDM00216,-0.7527531147306107,1.2390089442930936,-0.6765299031009475,-0.532815329123408,-0.22786151339670957,-0.6025334306431045,1.4630645218007308,0.41311873467141297,0.9358162669367859,0.8274786442081415,-0.9141946457382306,-0.7417270264413491,1.3287663662193978,-0.810969820093508
SIDM00199,0.13336308759889384,0.4889324539814341,-0.4815638108433897,-0.4155303041402755,-0.822544486154354,-0.19711774184350866,0.940739371638288,0.287359669131683,0.7067311994807194,0.6090935430273701,-0.5928358245062862,-0.6423312584719604,1.346512874079962,-0.805318797330957
SIDM00234,-0.7869783644915956,0.36088145302653396,-0.7127818197578208,-0.5539393572052296,-0.6431082885832724,-0.3387058098928982,1.4394560755690002,-0.680257740236879,0.7521700618295559,0.6455925855644271,-0.6814544783857136,-0.6856536098310646,-0.29990023683985106,-0.9885398623758095
SIDM01019,1.426607307473551,1.6999194125607866,-0.520879038070922,-0.5548295379149607,-0.7218906405283216,0.006011164736099888,1.4439668796108711,-0.45226333647004946,0.6181266874652013,-0.13588186262512078,-0.8761786046264164,-0.6313380707178571,0.2379662373770436,-0.9431141851505765
SIDM01114,-0.6335136303842033,0.6762120868660422,-0.6917313694233675,-0.5108300945935118,-0.7012252069111267,-0.21132974330042908,1.2899351658901388,-0.42442665410850394,0.9154469869060989,-0.1436959866733129,-0.8463687161295935,-0.6742319418236691,0.8702507033221077,-0.799999283300543
SIDM00584,-0.22890734622114497,0.4529367490257651,-0.2557816939706844,-0.45433906178089445,-0.6414563088129128,-0.13488682568412755,1.0555766306655465,0.2440927198528931,1.3528734490213747,0.6974641407009128,-0.7402400461608335,-0.558178940204616,1.5591743462669634,-0.8872020356647575
SIDM00043,-0.7830049538565077,1.555572911252874,-0.8192579760168932,-0.43448240755482825,-0.7200012683492275,-0.6615678513776195,0.9449119419767694,-0.4767956233862412,0.6988753349719594,0.6318505164876534,-0.8404767313288078,-0.7751917557568879,0.3812643825865276,-0.8173639393709401
SIDM00498,-0.9115598178483485,1.6188495851604945,-0.8251276044445656,-0.4084468936736969,-0.6275060449057749,-0.707559803960218,0.8993925917570575,-0.38011100927710745,0.530290013435791,0.6392890713361844,-0.7591249584283641,-0.8024572108841231,0.9868652882241705,-0.8452039442820157
SIDM00406,-0.6464703802249903,0.8313405493510321,-0.7374467000893239,-0.6291543452097096,-0.7536590198042065,-0.2806099169954676,1.145628605557695,-0.48416489344661373,-0.05123389068472195,0.24143876668964448,-0.17828030233248876,-0.7405445168801081,1.0329741852015732,-0.6974118790038103
SIDM00193,-0.8342703006514528,1.2143028480965674,-0.6458132958880806,-0.6000718121378049,-0.6290838773831943,-0.6831625704935759,1.0829525102905369,-0.6342893639974272,0.39844746691524674,0.17300482418047242,-0.861047064770101,-0.8249391747171446,0.26578312166177703,-0.8414321043704447
SIDM00045,-0.8487164796848313,1.2236628739779338,-0.6850669563460133,-0.49868595808236077,-0.8600564811811722,-0.5952900618878337,1.434067580798123,-0.5496545576819161,0.5618125549993752,0.571281482843076,-0.7344274858902458,-0.8078476352687052,1.6336113965439294,-0.6472998820817674
SIDM00655,0.6290913845055718,1.4776778203149301,-0.787002694365506,-0.6376760808496795,-0.12813694295970166,-0.4818801456251902,1.2028344838083467,-0.5536833499763825,0.9104454137961324,0.7290154551510067,-0.6153192534749368,-0.7536117567749177,0.5829804034424427,-0.9536400631680011
SIDM00214,-0.7692970358005621,1.203726765707217,-0.7695760033463818,-0.5436369873010648,-0.7690328692677494,-0.6497472491873384,1.6565080216028087,-0.6515987885414227,0.9675536595574947,0.5704090008164545,0.7637335625046462,-0.8117065008639263,0.5827724787994796,-0.8358501992654236
SIDM01007,0.3838736382738389,0.6975459274951288,-0.6954515091435824,-0.6415089866495043,-0.8586710994784558,-0.2307097994832532,1.0098612839972527,-0.6514872777069894,-0.02099587276215781,-0.3319658383185416,-0.7034038991449639,-0.49837193096968246,1.3295228943029926,-0.843523078841166
SIDM00262,-0.6867866555673534,0.25818571159748305,-0.8582236631690789,-0.6129117379228515,-0.7769056976128488,-0.24702253903148855,1.3398439367217068,-0.44200076461012244,0.8030280022666842,0.24702994420137633,-0.8488751156640246,-0.6723750521172078,-0.4123774681287094,-0.8994228023704169
SIDM00591,-0.30271305090535033,0.5664557914762414,-0.7329491911155043,-0.5011760554822554,-0.48664762111207766,-0.7309057202929,1.4424000798002006,-0.6053127592383891,1.1051383617334307,0.8327668824237383,-0.867832588427785,-0.779112651415687,1.3326271507731782,-0.7946125399090276
SIDM01197,-0.8654316455360039,1.0714119299692886,-0.8552850323109634,-0.28130794886880134,-0.6180508343426365,-0.46960384929858473,1.6083930001161644,-0.4731863115780972,0.39639801886822995,0.8067117788856807,-0.7432052710155855,-0.8390329010505396,1.1276817425483006,-0.6582896058766241
SIDM00905,-0.7719597503152098,0.7660713044507587,-0.9248040727250918,-0.28936647268800453,-0.6847557418625352,-0.6223966063158903,1.1679634607172915,0.21006580909425793,0.5570922489555468,1.4149550921179366,-0.8895285449969252,-0.8429303002645105,0.9293263383899996,-0.7826842400620152
SIDM00180,-0.2945338577376243,0.8305533591272862,-0.8414308068432266,-0.41264326750287667,-0.8270274072567559,0.17855057937663535,1.0186738772211499,-0.06053620386761885,0.42000300724991485,0.45780264064179554,-0.7770803159484927,-0.7863197872478691,0.6842104474040412,-0.8454515674972081
SIDM00323,0.5840316650308206,2.047500903566082,-0.7863016573574066,-0.5392823655067548,-0.5465049601007224,-0.40661297499682114,1.322358467118252,-0.557119416932948,-0.22426024706264633,0.5657801484338483,-0.841806932186786,-0.7312629394912826,0.9013417612188366,-0.9217169295596223
SIDM00113,-0.9117353544550193,0.6554035164788505,-0.8967138637555464,-0.5341514970228167,-0.6323996686009469,-0.23388247875236823,1.3636400334278267,-0.3258456301805141,1.2395677521588058,0.03559583885787974,-0.823815185089572,-0.6110977178999459,0.9416280976975709,-1.0497676005603358
SIDM00551,-0.5948600133976245,1.1564897588406227,-0.8521361489111426,-0.4690429945818312,-0.655969706203948,-0.5280992005332755,1.3961645728582797,-0.5373062708437281,0.8186451660260381,0.22171031467386645,-0.7926360109873462,-0.7868788957691936,0.9964891042391872,-0.9005991811491721
SIDM00958,1.8567064473525272,0.9752874350459774,-0.7911576091495768,-0.6676105327481566,-0.6257087913325474,-0.08926163301054856,1.1648410686570407,0.06351311060975125,0.25698033655315233,0.1468712129829069,-0.7441929323497471,-0.7554882516384708,1.4822757878059285,-0.860438056988632
SIDM00659,-0.31238195685982184,0.5586076010506776,-0.6795907202131078,-0.3933680335763974,-0.7022411387910645,-0.2049070246067456,1.1860316487171965,0.05221205435039368,1.0495906434368267,0.6470091282815931,-0.7974329807225146,-0.696684207651767,1.1697753416824093,-0.8234058267262898
SIDM01168,-0.6763104193397868,1.4662043118818506,-0.893621863061442,-0.42890412508600356,-0.672037797353335,-0.6050895726383643,1.1942228357617564,-0.5363232727367923,0.5350077495850414,0.5901081130186775,-0.9024362340206409,-0.751895031473971,0.9700742260143667,-0.9708554432823208
SIDM00968,0.7770713744582753,0.6840957557745632,-0.81265816442655,-0.5390369644436196,-0.53504699658952,-0.3156738427339666,1.2281759159311911,-0.2305790568117019,1.0409873588036098,0.2662158684124296,-0.5928917134012618,-0.7055020836054972,1.7292398696671047,-0.7683989343260059
SIDM00250,-0.7374631858358456,1.067329261355669,-0.8823190213377944,-0.1980624214171827,-0.7338330254917077,-0.7170321858895135,1.4154000994122384,0.40610426171057495,0.6735135296133627,0.7043604792421198,-0.8334530624986449,-0.8481454814112662,1.011109319625636,-0.8605898717596788
SIDM00252,-0.9053658490517947,1.1355315282698466,-0.8856920385459105,-0.40168526958876405,-0.6856922279141053,-0.5679064589768061,1.2504408773031934,-0.03662955295456414,0.6943503642594586,0.5986033961717871,-0.10793825220537316,-0.8471539198293531,0.7166728364230485,-0.8267819257923001
SIDM00242,-0.7473448880358258,0.6814544258886802,-0.7942901463631418,-0.5163210329439692,-0.702856460154408,0.10714489785721665,1.8885757845277373,0.16019235229265408,0.6645753095113361,0.2713594331955001,-0.8113250436849097,-0.6755844246362361,-0.7409220667516677,-0.7345556060419988
