,CASP9,SOS2,E2F1,PRKCB,RAF1,PRKCA,RARB,BAD,PRKCG,ERBB2,MAP2K2,TGFA,BRAF,MAP2K1,RXRB,PDPK1,RXRG,RB1,RXRA,RASSF1,AKT1,AKT2,NRAS,AKT3,GRB2,MAPK3,SOS1,MAPK1,PIK3R5,HRAS,EGFR,KRAS,CDKN2A,EGF,RASSF5,FHIT,STK4,ARAF,CCND1,PIK3R3,FOXO3,CDK4,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CDK6,PIK3CD,PLCG1,PLCG2,PIK3CG,PIK3R1,PIK3R2
SIDM00606,0.09606042908681205,-0.3948651906180357,0.08056527046721157,-0.8411179743391992,0.7137671556460751,-0.3737368190033975,-0.5472803880951546,1.1663181144378332,-0.7129569689370705,-0.3304283213150748,0.9844417634372397,-0.4069744864221945,-0.13019046665901154,1.767310690062274,-0.3502000507080773,0.6909583622489648,-0.8499681135190016,0.05162196082847468,0.8417921907192751,0.042655068046425534,-0.14160959190569075,-0.6281621719182732,1.4236262215111117,-0.8939875138709149,1.636444072045512,0.4232371088834983,0.28490377196749533,0.664751676648903,-0.8211419647777892,1.2897229491607096,0.7873906384992801,0.615490598909286,1.3187835959551235,-0.7499897756128929,-0.5556501953283193,-0.13035067291071845,0.5190979678986177,-0.12617542070556623,1.0085972226210405,-0.6318258003580642,1.4571611614775541,2.181830400968749,-0.6952491589341032,0.15750742192303777,-0.2577526195080339,1.0506924738126842,0.4020571370546068,2.025191980160583,-0.7591909477467037,-0.2587507584315748,0.4815870220764157,-0.8414961297232282,-0.41874244175240954,-0.209948371676178
SIDM00541,0.19414872594969973,0.19996537049417878,0.4924918298868389,-0.871618362258661,1.0290312252388352,-0.18831354066615433,-0.701146958495289,0.36484882369087995,-0.6430902400436803,-0.00012203074299718268,1.4225111443408833,-0.5812058486383005,0.058516360159941876,1.4127236690728564,-0.34994560714931544,1.2772038505655066,-0.9535665993421765,-0.25193745106883825,0.8815832439451369,0.20765962815536032,-0.36621549702620304,-0.6007472926136289,1.422498760859372,-0.9153684783817391,1.483072444348858,0.8120384684781511,1.0450002496508963,0.35635086115020703,-0.8063744066108226,0.7330453630907374,-0.5896277639470449,0.7563456626962638,-0.5505627507496562,-0.7278385907868287,-0.6598099531199672,-0.11351855810503889,0.1894575560569566,0.06730122078455228,0.8535327404107909,-0.6285116407224137,1.925472789377997,2.28132012615119,-0.6743004148720027,0.6421341230502218,-0.5290777929943128,0.5114271828285004,0.1794247131396706,1.717058285389333,-0.7137881439149677,-0.21794859971088795,-0.620963002509432,-0.875386630171873,0.5113303426809513,-0.14815401874949208
SIDM00808,0.5837798013396873,0.27276735202809543,0.08502871146513558,1.5783506023448013,0.9773364735836857,-0.596178704483926,-0.6677551089550653,0.9986294294215874,-0.7551662977668937,-0.5966624522945848,1.5041637443226445,-0.7122306224801265,-0.15035898137469728,1.7691213736507259,0.006646335717807513,1.0359939435840972,-0.8442970518842768,0.24504497460106153,0.14306711277330697,0.623337929607286,-0.1475363812925706,-0.50654037411019,1.8400538920746041,-0.7514786177598519,2.149673635521369,0.8877596553640671,0.688945902532609,0.7613314325201707,-0.20466196935160383,0.6360324827829463,-0.7527943617868172,0.5250618468487953,0.623953323747259,-0.904275220839265,-0.09981480249437,0.4262272903667474,0.6601056917019602,-0.03772967397351602,-0.8133847635587192,-0.5364889375174622,0.3156390737990592,1.6273269200979987,-0.6703551295578293,0.6188726012932025,0.07179991064405516,1.2664125924450338,0.08615817961795899,1.1406079104568383,-0.23569107664642458,0.2574290387186714,2.500749011685453,-0.2505670972321455,-0.3909763615925668,-0.3126549652751439
SIDM00377,-0.048645110368413284,-0.006024689439282372,0.487020725402292,-0.8456370924434007,1.0290800425751778,0.39110811466032924,-0.8365396293439664,0.9041231990328171,-0.6970703700016379,-0.5141130265802908,1.3637098394872216,-0.7492973543577908,-0.27795733494806757,1.6300436712052966,-0.292086324858276,0.6350892693255948,-0.8818213182527567,-0.33824682621811875,0.17136281886348426,0.5038014318822737,0.10740728149818252,-0.5924295738652763,2.0205626956412863,-0.2155141567260438,1.599230367849014,0.17996125543370717,0.4308694393308703,0.5421622771935033,-0.856017544347476,1.3047589688573975,-0.13160349992620285,0.4367785158724119,-0.5020792513930625,-0.9139472195177322,-0.6160726017569418,-0.5274147498175867,0.2385184739268601,-0.20304542451975477,0.9743866836589549,-0.3964718077770758,1.3865137292478595,2.0601874243028906,-0.5686621948417324,0.5193363256676371,-0.5017452576060707,0.5720707021007735,0.06657352735052835,1.8190858804967616,-0.3595019945512233,0.4478769369735101,-0.5097201968080861,-0.8902700842723955,0.23927316723270017,-0.3494396645920005
SIDM00289,0.23350578198412486,0.6005549024333309,0.9664281273077284,1.0260448599159313,1.129067605959098,-0.49406771615452016,-0.5728805023794739,0.8118348756310443,-0.7114897410296733,-0.6481961244566684,0.8101769924950436,-0.7351352206318592,0.1327300766535392,1.401066813856914,-0.09243277130183741,1.1646327675631267,-0.8164997652746558,0.6203664026611725,0.27085004608251684,0.8424850912587125,-0.27201044501273053,-0.5949601239373982,1.1490417222038363,-0.812098164726848,1.7039197884512207,0.4776657674993872,1.0228258932085335,0.8907587541968803,-0.5912929524147175,0.582319533045585,-0.7246378165311989,0.8998980686618564,-0.48216171465231183,-0.9262658141091255,-0.33795473975554596,1.165512689231236,0.5304942083308737,-0.19796330584699393,-0.8526355945865165,-0.41231527664487644,1.1804515846769221,1.704092300319543,-0.5348771503954952,1.1047649380173412,1.3088851457167734,1.804834168748006,0.02710329387102216,1.7909199762086723,-0.050894915023773295,0.03241347250422134,1.995982215379701,0.6468015775089831,0.9015387976551827,-0.43372615867992687
SIDM00064,0.5823982946632559,-0.14285427509325824,0.6152568648251229,-0.7831734387383457,1.0733909980162375,-0.17923660799883256,-0.38958750567145245,1.4447280815325285,-0.6984694853232772,-0.3988570405008155,1.0487758000836391,-0.7162784572576477,-0.03334948752403382,1.1808004296610155,-0.19838445678539374,0.7542701250137253,-0.902847556964604,-0.7870841922835733,0.09765677240232595,0.6048855943923825,-0.28904896979654854,-0.5383360749103513,2.1411751597618105,-0.35731046037227415,1.7526713942266199,0.6564182919043617,0.627554628134819,0.5255672274116417,-0.73377484446879,1.4932708400267114,-0.07579082973834193,0.772902024329865,1.4753924565609826,-0.9045721365496754,-0.6790314691204523,-0.3380384800937289,0.3584701051921266,0.10723148944654165,0.8055073613707631,-0.30793173338703306,0.8986787688813013,2.229103141431614,-0.8098000840037269,0.6746975027157115,-0.1698205102992882,0.4345245821451878,0.1892158543413729,1.109376932967894,-0.6082799682450422,0.24266692678404744,-0.15505287031005527,-0.9027827028547369,-0.4104460761095136,-0.4315765480034867
SIDM01097,0.11759472933309287,-0.004698390307808291,0.37109875485539356,2.732406116768979,1.0840845127896461,-0.5579537846753089,-0.6495276451602003,0.36869422763091586,-0.6993622098292014,-0.5892712797996802,1.334853239915586,-0.7556108597964092,0.40913319863230974,1.497435964040557,0.008797413258032271,1.128379673310951,-0.8018450468597217,-0.789007084066333,-0.0692264126777094,0.26140935872632104,-0.29660040272393356,-0.5933263014838142,1.1300582414667413,-0.4935398219156635,1.6469798801037108,0.4008388861237127,0.8656556321434418,0.7572260332145098,-0.8088788365254285,0.6938820293026742,-0.8021780012717286,0.9181695109222953,1.416916930736872,-0.5690100162770955,-0.6592844731437821,0.7480183617382021,0.3030709939356133,-0.14861557091825459,2.039018866867391,-0.41376010747695613,1.383063489157193,2.0077009693382672,-0.7661332529485857,1.1793581471965573,0.005510727559519404,0.9573153337522645,0.05286476518373327,0.2890897946090368,-0.6779089454542646,0.28020528486997676,0.36550739696218637,-0.697905744474757,0.2579507539740188,-0.48607883675118196
SIDM00350,-0.029471209546101888,0.08561225699886466,0.4640630326429944,-0.7657454207112263,0.6873615634492779,-0.478139317870003,-0.6597843129220776,1.3648794634846155,-0.7238322424922923,-0.34346590010574884,0.972219142172026,-0.19222793256363876,-0.08185911767872428,1.7279632876644644,-0.3628847866865958,1.2137335308691097,-0.8063273275379678,0.17960361503232322,1.0338357101101792,-0.040564841136655885,-0.23029530552287833,-0.6985909084150909,1.3481837444118878,-0.8299752313572537,1.6185068793802098,0.12302788108816974,0.6752722897670378,0.7523858778331869,-0.7506648371296484,1.4458092590742802,1.070354877492275,0.7480323925549109,1.0799329211237116,-0.9536357381803049,-0.5122546902839864,-0.6782924949947231,0.3801397778688188,-0.23381152169695993,1.468175621880825,-0.6405597769507229,1.1680282372311332,2.096723599853596,-0.632223676787022,0.4930732988355335,-0.34798611768664717,0.7608993832511646,0.6819766325710152,1.8458001099820145,-0.7800521409470331,-0.35119649566771843,0.588899285318937,-0.9419138079474587,-0.046272007854318134,-0.09437853951528345
SIDM01163,0.10298681570679995,-0.010819067659504446,-0.13809617295518048,-0.7992363879079605,0.8305373858827663,-0.2815134468071525,2.2569496412200625,0.67194688644299,-0.6820461276629008,-0.3700183449710927,1.5640431595271165,-0.6105770165746948,0.10688255143372208,1.2585553360223038,0.04140613982833301,0.7599305026597781,-0.8165717103961623,-0.6081566433350074,0.4030162495227043,0.7771410673224487,-0.3494659669940271,-0.5792357249122809,0.6744200713153566,-0.5022605402673792,1.595535125415932,0.15421909701789047,1.0071417365874882,0.21025401867283064,-0.7524870650389354,0.9348442553335335,-0.2775619155602979,0.30260455351556786,-0.7712669913012592,-0.970746357527007,-0.6952182566952296,-0.14500229455088867,0.29711076379836016,0.1467144181181862,1.0414693310267673,-0.5570265400579038,1.7851787579879792,1.8905889605733868,-0.44679575831370705,-0.11099167659106753,-0.6066972612842286,0.8236957280154156,0.43455069589792084,1.5684985821736288,-0.5456154446563165,0.4528282596592655,-0.08429761437093584,-0.8257500228420063,-0.46727715662404296,-0.2653417476402253
SIDM00375,0.23727158813901209,-0.16936367361897178,-0.10208463318454927,-0.8361096314258071,1.7784226844769315,-0.4555538335225742,0.26869782856095925,0.45845840568614477,-0.8335400665838032,-0.30607353215408445,1.1111862232481664,-0.26152997933617195,0.008061220039155796,1.8397820421006799,-0.26057896123984603,0.9537695108729072,-0.9389243663617189,-0.4538596945988485,0.4321824588816506,0.07606853347948583,-0.1678617602936158,-0.5953346236545091,1.1945376978027429,-0.3754096240264343,1.6240542809138512,0.1101655710792219,1.2039272715392157,0.8109085031636242,-0.7897983091121995,0.3026202385282422,1.0772931207092173,0.92354358379219,-0.6457240500744151,-0.3494445750108145,-0.5436021192466494,-0.6241781116721644,0.28141907884551015,-0.25385302634342993,1.0719940141313224,-0.38209857137411696,1.509867603967057,1.524480378942361,-0.8722894490296697,0.384017219851764,-0.234602919169686,1.0295173085680733,0.29001689864304103,1.0978221831059674,-0.785603317243246,-0.13256817692681383,0.8199953092050478,-0.9372596880742825,-0.09470056072916254,-0.33170942539963516
SIDM00600,0.4611414271836267,0.2589296262639418,-0.03758604237982004,-0.8160722064235144,0.8783265486203676,-0.15168324420271992,-0.10470014011911716,0.7961658741702625,-0.6571133249244869,-0.44002516821686466,1.1907191407335909,-0.23928650140153712,0.08854729159961819,1.7699780124158926,0.030959419106236345,0.8473016548000462,-0.892571387045395,-0.13630242856229882,0.22290995474307773,0.38846624047072187,-0.28523125936305627,-0.531360006040531,1.1048535458452677,-0.08549193178583432,1.3610858994268178,0.2475862735935981,1.0409777377927265,0.5462161481119229,-0.7922047539165066,0.7371307738399514,-0.2556490566442319,0.2508331664720867,-0.516160653462231,-0.9691780171590506,-0.656188725499121,-0.1098948910578678,0.3910707672845912,0.09274994113131096,0.5615575296075652,-0.5181982993191798,1.333226756370849,2.253892283600287,-0.6372276847910633,0.8982151598958897,-0.7623810957982207,0.9082548579262122,0.17783169854550016,0.7987617209608838,-0.5889545063229795,-0.21490264604313433,-0.47330416104224965,-0.9093545731972572,-0.37118936428966703,-0.4172105766548241
SIDM00367,0.22653943749018587,-0.28109530415752765,0.21173606243101709,-0.7272752661247311,0.9891499159985356,-0.5537131692860044,-0.6387545686842959,0.7665192927574936,-0.7649280939881459,-0.4566460918771566,1.093819021608841,-0.6362724153922271,-0.22540745013008043,1.6408738463424324,-0.34332760307926796,0.9182318290743596,-0.8826592580992552,-0.3996801980008186,0.32364070993233784,0.17879284808539375,-0.2465584220200186,-0.6457125767690574,1.3905355804484134,1.393342339327652,1.482891002148696,0.24773565710750203,0.8300720276976407,0.5591872825208978,-0.8353382991729371,0.5870669704462348,-0.7777539610712396,1.1146102130371998,-0.44968262035075457,-0.938836461506992,-0.6439221232409748,-0.6744866382704605,0.14001591751529915,-0.1700002975626742,1.4293363635217455,-0.7110789347957843,1.3847958486127598,2.4225666983577128,-0.7324908364333228,1.897797193958729,-0.4500565694638896,0.6560760842280732,0.13680633887723825,1.2032570533811398,-0.6440601496357365,0.1986533034745895,0.16052417129692498,-0.8378547226147314,-0.7298748741791479,-0.4190686820740471
SIDM00632,0.2901038739099859,0.5930037341561383,0.12568456655217788,1.9247848186040475,0.838472161023859,-0.6231038516291828,-0.7736012873153906,0.7635863991871605,-0.7714658022117539,-0.558497540584498,1.0976537624236722,-0.7191782182850137,0.1250492243560611,2.024478670625663,-0.1554857093252588,0.9652423151728138,-0.8790961556281207,-0.8688827340176712,-0.021945206027165064,0.9072851036276266,-0.37371669074437674,-0.5544948877392536,1.3921859239598224,-0.3725462783912596,1.6783521806751596,0.19598481787495248,0.5615660030219397,0.4890848488816382,0.32876574657881164,0.4017219402835648,-0.7406303376073695,0.32060599099744763,0.19092081583302392,-0.8631048071659185,0.0430662395725216,1.3461112470375527,0.9050728032925552,1.2054095953779291,-0.9121001578693915,-0.5756289714818799,0.23322616023683437,1.802695915779498,-0.6705789606494224,0.610083056846476,-0.43141385238952534,1.4979643623373138,-0.0398855768460791,1.7623566794735879,0.1692793762154937,-0.270256405447333,2.5488692351480378,-0.5397976145421148,1.4471581415014978,-0.38080005821377466
SIDM00550,0.07445702903594253,0.009580463721807445,0.45216449353049826,-0.7697959252135629,0.9845578085222819,-0.5579032423567979,0.205841004379566,1.141797414151026,-0.7639520988940597,-0.28747177686716996,0.9272718200506388,-0.3267219658044476,0.6239662833398998,1.4486196517275949,-0.31200497318018955,1.0238544476634976,-0.954023758130781,-0.33643089269667703,1.541436218698993,-0.14809785404184886,-0.2963873710996898,-0.6457086990643857,1.7393543491825727,-0.39105297048772647,1.725088992933219,0.8576584043258683,0.7415272721965457,0.41716578392625636,-0.7288491751264705,1.0931368567557143,1.0012001279458862,1.8176473053239728,-0.6595928822159266,-0.3459482820622191,-0.5543346772238901,-0.6601357071734115,0.13079926110865295,-0.3081020779035748,1.1809335595984511,-0.2597535852463818,1.0741595520694656,2.04955248671612,-0.8271395245720397,0.7895817311811694,-0.31705677459346293,1.1444886511087493,0.6351792005604755,1.7134887079862038,-0.6986947156378593,-0.2044227769448295,0.012589930721760009,-0.905953496510293,-0.46082571804044703,-0.33528324210093213
SIDM00230,0.18301379338969456,0.033518213600843616,0.6666354288722803,-0.7921081626556354,0.7335489360950773,-0.6883378199330484,-0.4261732173390338,0.7280612227333989,-0.7560253597875446,-0.33141993274326603,1.4373179390990038,-0.43740380496793135,-0.20796469144527735,1.4720299717199141,-0.2039175346358933,1.1007860620036216,-0.9145460403260574,-0.7218627541865529,-0.013384415477856198,0.07773216107792713,-0.3132533982768816,-0.29163459929403995,0.8757515707511772,-0.23662809765104856,1.3247395326618563,0.15224365893512695,1.5051408115284646,0.5870315769936962,-0.267063870637114,1.3085353565556415,-0.6519338062538639,1.0071214528062724,1.3745609938252903,-0.27189241285434856,-0.717279045651809,-0.2543129671423717,0.19866620881984606,-0.11518193089072326,-0.3257307315719137,0.028583949409684128,1.9663472851234416,2.25036036310867,-0.8086549163822243,1.6910062500008431,0.32278713539758896,0.862812515188501,0.14812318887539488,1.7353579893124242,-0.7188093226795532,0.4014504740184034,-0.29706378205711303,-0.9193424917708479,0.5675053307092992,-0.2642161373804914
SIDM01206,-0.011161700255699564,-0.2631540268975501,0.5070278504482497,-0.8264091707125168,1.2589982530634738,-0.17235060348120815,0.024882710007172307,0.49448811402152915,-0.6803121676344636,-0.6591829045149468,1.0542422593398317,-0.7007677784743764,-0.15649889513821144,1.5117762114527336,-0.2389734013477412,0.6057667903629778,-0.7414807697265173,-0.19677854625755584,0.09693455048901944,0.12791441961474156,-0.09268541961551095,-0.6419945124384829,1.5946592525801562,0.8295482115811296,1.6754737440629854,0.2105163462422508,0.5733207998753499,0.2345810304668718,-0.8504781998084361,0.6650498328725815,-0.5675045207666936,0.8133244828336098,-0.5309316189635007,-0.9748632611967067,-0.6965526412006726,0.44595972386979194,0.02397038952488976,-0.3058137074129531,1.0774419616095239,-0.139865554050919,1.2430964199977697,1.8783864080717787,-0.7829854674068454,0.7876228293311119,-0.30462303548598046,0.9300509022489556,-0.02925583262206954,2.3483966438073316,-0.6957482102789257,0.7139443222744983,-0.7456744531670841,-0.8356226259105425,-0.5546791079195303,-0.5688146502898506
SIDM00127,0.3354100054655225,0.18646724207002083,0.7781692729934001,-0.7648003687460829,0.7875167596033621,-0.5529317636519049,-0.43970487634719907,1.3211756958779286,-0.744110137416826,-0.24533264644339964,0.8832437373703044,-0.2979782779882993,-0.11483923450758812,1.6957789239243986,-0.03456687651989414,1.1606082493225987,-0.8701440802840619,-0.2556683859721103,1.4429378329447506,-0.021443840633382137,-0.24711123664400922,-0.5655689903999302,1.6950242952450139,-0.35319846639706864,1.7060204397783114,0.6329698316558621,0.6057200207985002,0.6686048965073842,-0.847325034132162,1.0413718327567707,-0.004864021092154452,0.5962799810937346,1.3619272395308715,-0.9050602731778945,-0.537768680342934,-0.7149316635075995,0.4737469793869609,-0.24304604704729846,2.255523980236189,-0.4687668480288926,2.05207929200157,1.9388055730157419,-0.794267124414048,0.8792873936396822,-0.13534505729683138,0.8825709260335238,0.45418272499063983,1.6031086616609218,-0.8123227106808905,-0.05982527729245789,-0.4227858223608835,-0.8239059152724433,-0.4231727337366053,-0.4064032953780139
SIDM01042,0.696460220462683,0.3307779632828067,0.07494131155061569,-0.7049764773044103,0.6227018678097967,-0.39507872333698807,-0.7014630420390323,0.9984783127387209,-0.7537672362504141,-0.03436586414879025,1.1198192065343315,-0.6688651724009628,0.3624646272773932,1.8116921119727156,-0.05272683209311029,1.1767571344705543,-0.8453324055910397,-0.5891889857122021,0.9054639486259913,0.14419913766868375,0.13917221140528652,-0.4910207082869034,0.5843981549482502,-0.797435012888714,1.7128857721607718,0.6445817250383394,0.519834938013926,0.7965956448958228,-0.714998066169671,0.486832804646624,-0.5100800723481607,0.5312776469849317,0.26674791738521425,-0.8226187205119186,-0.3193936857569739,0.48590471106023314,0.042837747529275605,-0.22210625006603987,-0.13159735367646097,-0.04938564364806542,1.8381503746702565,1.8059335833735433,-0.757661531312354,0.4925735933638292,-0.47970571739204004,0.45560174323917313,0.7884059351104703,1.9515673954467978,-0.6260819956041072,-0.26717485439875815,-0.37232682373562015,-0.8851919244419291,-0.42481459743863903,-0.11863740321318862
SIDM00491,-0.025655258769005956,0.042046156960513933,0.05996284997921927,-0.8018624171896754,1.1544192348330038,-0.3582923305972746,-0.631494051056476,0.8951723943389079,-0.7157946217326426,-0.6409629306853926,1.4295855169915967,-0.7399392344095209,-0.17480699048710777,1.9275429952467455,-0.11932908735008592,0.580020344007711,-0.783087686635495,-0.4420873526142209,-0.07813956445650669,0.6259032137413061,-0.23504778775430252,-0.5835913799275734,1.742740788101266,-0.22095778350654952,1.467022439648909,0.44751500534926936,0.7708329342329676,0.22514486116436802,-0.7328269895551257,0.7314120772575317,-0.09924397887366732,0.21545826304495358,1.5812560242122218,-0.8778467307913348,-0.6371796835061335,0.09853907567271893,0.8499056078563229,-0.24429807936941464,1.3648936124519377,-0.596810042523299,1.33128533636964,1.5873068909834036,-0.7250202921797112,0.8094066016110075,-0.7636041068812254,1.0439193775263462,0.06473440550312469,1.1419188430148166,-0.4854679652535128,0.333452094469916,-0.8153659058078672,-0.777672957498721,-0.17046909154513729,-0.41062243081414673
SIDM00488,0.06458748933529317,-0.005325720113677666,0.29055952118252326,-0.8371138937345601,0.571696482762849,-0.4119621850774844,-0.49994583957765,1.452335493100272,-0.5339809414802626,-0.3458363890580693,0.9843801620330704,0.21048423268899952,-0.09369614654118509,1.782236466508421,-0.1962266375511467,0.7617449183532158,-0.9787942572624603,-0.3624169537038272,0.30204782443816364,0.08392963478883368,-0.3039233783809717,-0.5852782852580347,1.4084030800532803,-0.5106880961840888,1.8514632444470438,0.09282286790410667,0.942322959312267,0.4820004602979059,-0.7786632579613628,1.1176110277546127,0.3939071741510149,0.4820411874370554,-0.5680954058935921,-0.8945888687069089,-0.6135566215629151,-0.6141150005962766,0.35912653313137,-0.12492220009510194,1.7114332071503733,-0.6500796141522823,1.5387691802795345,1.4636007642858813,-0.6598368447684791,0.4972272724211175,-0.7262575339260332,0.8654614706639044,0.26032493793035416,2.5616739668040975,-0.578108818095249,-0.24926636731338261,-0.47787614715148286,-0.5411388549470525,-0.21732938434982912,-0.4931749725974415
SIDM00190,0.07517683023072927,0.1140198569187256,0.18462254727920482,-0.8460025660683561,0.7765250022221992,-0.26577544181314144,0.6306388460491037,0.5473670435695316,-0.7347032390592739,-0.5164008757632884,1.6339172136441296,-0.6495811734727389,-0.11700105229247662,1.4034432880542016,-0.20021127211848516,1.1026297068696895,-0.6027139144947706,-0.37027872371669995,0.044041688964239156,0.01089682337086272,-0.322730106906639,-0.5813818334689335,1.3314956328007779,-0.3354725632939156,2.079472960540841,0.3483819726498412,0.5100667838340096,0.9807506523883774,-0.7753277860176346,1.0868751514066326,-0.8182973561030258,0.6031243428448867,-0.5776223408111468,-0.6799097949927008,-0.7043569132455336,0.680973195725724,0.5655017273265224,-0.09834045231922851,1.2129951600683186,-0.669385007481971,0.9035893576024502,2.141959663722269,-0.7799451386435001,1.4300734070638073,-0.5346490236250507,0.5616218255030668,0.028936473235390416,1.4438555365453731,-0.4851739358602602,0.08213971074009963,-0.5743020211483699,-0.930001613614275,-0.10828747764253745,-0.32374147839026507
SIDM00542,-0.1332837433283537,-0.14607230389529563,0.3043841072516214,-0.7870674719756116,0.7861025962652134,-0.1525331461536706,-0.03646086740755373,1.0041346270759997,-0.763599634221031,-0.43659677177479217,1.2216057309602308,-0.5613356624517476,-0.07252475573644644,1.6310897992785511,-0.2402247387427773,0.9741494359421253,-0.8790509787478682,-0.4234834483133818,0.19048474442264696,0.49037175598387744,-0.10633469516733833,-0.6551930980253847,1.7310801038869212,-0.1752335887691768,1.5767169842984108,0.18371572712100578,0.6736548657560941,0.6206650159980618,-0.7693542245551871,1.3653060648021171,-0.38925626128003954,0.6432701170373337,-0.6152491081958191,-0.8468412928286146,-0.7037405306315598,-0.288575135703124,0.23696102849958822,-0.08773803529926318,1.3382784226356574,-0.47916664748442167,0.9851142145783004,2.054964799534137,-0.777600057968787,0.7159679816586084,-0.47944520484032527,0.8377568459308442,-0.41340841206264684,2.2437271927148865,-0.5818128882074195,0.31642794706903044,-0.5864295430958678,-0.8415506655507762,-0.16188207191009826,-0.28994323938538624
SIDM00198,-0.011957534564014077,0.10273017734695258,0.7586232897454394,2.596522901605432,1.1018394019936755,-0.5297384224730292,-0.6349035514398235,0.7343418548416366,-0.6962689986324451,-0.4104085820254695,1.3087395404400954,-0.6476785184186988,0.039156656888067624,1.3324521440790584,-0.22971481625864554,0.5862653405096456,-0.9070123066392735,-0.27783953660656074,0.8809962517450064,0.3051318085739933,-0.31764679442794175,-0.5909569664042199,1.708926047582216,-0.8639943819115006,1.7603217498640733,0.26347629437325776,0.8180187630829732,0.5248552451265873,-0.8102179126131276,1.4953879268809633,-0.7100488932200895,0.48786995004356626,-0.574329226191945,-0.4374803677149768,-0.6596953610906418,-0.5821704544746511,0.22631996229611773,-0.01957379058717754,2.3919085497474404,-0.20242202668359607,1.129947330584587,2.1249890275735526,-0.8533779364691791,0.7118947501746621,0.30133279986241873,0.8749082451192793,-0.18098592124991247,1.157212349278165,-0.4606680559665196,0.2802945788802202,0.5246650360187218,-0.5669068424249666,0.7767865728268968,-0.3374303607286156
SIDM00269,0.26652693381449927,-0.12682349949791,0.07741413364515116,2.1861692825113392,1.0543667785765778,-0.8297027666038589,-0.7573451897032754,0.6292020902719597,-0.8200162279766725,-0.6210445004693915,1.4536251075242212,-0.7384104845336528,0.4732000039823284,1.392397261132578,-0.04422473050379284,0.9557239237744387,-0.8431319432796661,-0.4458235770256618,0.36716137621530903,0.4670139694261815,-0.3177963338756084,-0.5145842173295931,1.297928893318441,-0.9599352955873347,1.509460826500699,0.1718686875466845,1.045630069190412,0.7571712692532542,-0.7317343593854837,0.1458757139841523,-0.8631558064327972,1.0130244937851007,1.4661160970763394,-0.8437252261698682,-0.6727821649515817,-0.07717545609941537,0.6301968359670388,0.08326478250473257,2.3123194091202453,-0.30188807701777964,1.1906914668927218,2.208403750526105,-0.28396286366216145,1.0057879132564849,-0.3022807172101541,0.7688257120556983,-0.2310535783886827,-0.2780592195986647,-0.7141422071150465,0.3389896266441976,-0.30109122044903097,-0.7189129027217691,-0.2252594342053656,-0.3120480042785531
SIDM00621,0.16315873656844687,-0.02089214149305555,0.4020253139971017,2.394062387161268,1.1325920077536447,-0.6263531171984679,-0.8053273168434258,1.146100015819421,-0.7779242597452096,-0.4869939920123058,1.2556837441216462,-0.6569677823040191,-0.15271375839878049,1.385410319554854,-0.17603991084102671,0.9596781940390127,-0.7454024838526621,-0.3300140237478132,0.29123047911006905,0.28947013311879577,-0.4635196557694571,-0.5428619713799581,1.4633775354150658,-0.384300428317783,1.714301239828178,0.4993683112265063,1.0563950747397328,0.5836704997283042,-0.827355793751615,0.6614436850938966,-0.7345375520524139,0.7686979608625707,0.7790934293094339,0.16370637261582885,-0.7280476505596254,-0.3253313403293267,0.36587711146104035,-0.169985718202182,2.222927725553887,-0.0945947215664197,1.2206193978731215,2.2168498435766155,-0.8263075913234978,1.2093234518412743,-0.05035156589174869,0.4853520468898916,-0.7980388225347194,-0.5682399957706413,-0.7002555383845815,0.3415899582692894,-0.6183478809296437,-0.8819230840174421,-0.06575645521276827,-0.25867783344256484
SIDM00599,0.3362117597611007,0.2636708344399124,0.7064863675355436,-0.7733414942291976,1.1557767703624202,-0.08266626960312763,1.6776865013111923,0.8877505297560222,-0.7290347201555594,-0.6101441083867626,1.0309442160370133,-0.3338046797011953,0.5366942669277223,2.247622978703477,-0.29362839445387917,0.8138119650055031,-0.8664266118497806,-0.8731581400099826,0.6083554564347692,0.4637207073160016,0.3371260005821283,-0.5489351328020486,1.620983874305527,-0.7538149689455514,1.8140494892264207,0.38560736315570476,0.7649354249020381,0.9352667738529507,-0.7589200171171745,1.3904818502473097,-0.6755359551688629,1.1512203887327286,1.573877375778553,-0.8618571355759436,-0.6614321328103127,-0.08583982956168243,0.22988363785539123,0.21023778721074263,-0.7040838471621922,-0.2500720532255082,1.9638074409577733,1.9454309093378759,-0.8282765290284385,0.9027746704652331,0.27941533440801686,1.1416580389088722,-0.17305951370479367,-0.19285720643325197,-0.6488997085379324,0.6781529799500534,-0.9637855037815695,-0.837980635747268,-0.048052810775423394,-0.3752111510281802
