,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNF,IFNG,HLA-C,HLA-B,HLA-DMB,HLA-F,HLA-E,HLA-A,IL2,CD40LG,HLA-DPA1,CD40,IL12B,HLA-DPB1,HLA-DQA1,HLA-G,HLA-DQA2,IL12A,HLA-DQB1,PRF1,FAS,FASLG,GZMB,IL4,IL5,IL10,HLA-DRB1,HLA-DRA
SIDM00606,-0.9694701575163256,-0.7683329385032562,-0.7654751447704143,-0.8697354608483836,-0.8609743924848305,-0.9626903739397108,-0.6825294072304487,-1.0215072601103412,-0.1660507777109167,2.9901765583212554,-0.4531143967879029,-0.6871422938769874,1.7408730617402324,-0.0020484254578779664,-0.908362462273069,-0.698115542633745,0.5199368917202315,0.057984181024470914,-0.8349117706591624,-0.6448801481021661,-0.7173459968639143,-0.7716777004621117,-0.7222569048072787,-0.27466891526683657,-0.7359124479232951,-0.8067165406733053,1.4548553752284283,-0.7779056873261536,-0.7837026477904357,-0.9141548361882387,-0.7420151262100994,-0.8563866772554061,0.621058772478893,1.795278461048294
SIDM00541,-0.87268476659728,-0.7239696891088606,-0.7951002486595277,-0.9196633353043576,-0.8582781200745916,-1.0024407045413533,-0.8203281204103777,-0.9852474757987991,1.4742723867399696,2.10528106606101,-0.5216023462450111,-0.5768687457660766,1.0810507250150416,-0.03808519641612852,-0.9376039476649183,-0.7950279845111045,-0.6401340823350246,-0.6335168652779333,-0.7702464585580902,-0.8047430665151929,-0.8186539849785908,-0.7816523081932133,-0.7853046716368961,-0.765927715542606,-0.776181433406271,-0.4668924371207755,-0.48162769758929275,-0.7473714211821727,2.3880613289101467,-0.9521733391104993,-0.8270709346244642,-0.7475674466089561,0.17102884602601676,-0.8987476677814782
SIDM00808,2.545013615078617,0.8668855863473115,0.4601509321125901,1.468105378999493,0.44483861872507746,-0.892958748873851,0.8887036768363806,-0.8382439793843309,1.3068411450807638,3.690900525083053,2.394309740064929,0.8181912666178193,2.718894279321901,1.0910525346192292,-0.9522474059649263,-0.7250057229562459,3.6102505765264405,2.287451308929498,-0.8922935501504644,1.737597647837625,2.8111086568547448,-0.5751564020604306,-0.7071767795261495,-0.48277023952014575,0.2855635795752432,1.3359929994960427,2.0134018813828374,-0.8217001400138166,0.14830530315098361,-0.8354161216432103,-0.5625776290068226,1.0778337162613176,2.7981687143441714,3.515327206202698
SIDM00377,-0.9864996250789587,-0.8117166265009564,-0.9429937288545439,-0.8562378486512937,-0.8458401450028561,-0.9759356578710553,-0.5234491999232661,-1.000603167659321,-0.07225935379057899,2.870824650827559,-0.5398384920657825,-0.6234568750234818,1.2645417770176588,0.3137488196147146,-0.8833130955827925,-0.752269544455046,-0.6307128219650203,0.9925005903366201,-0.7910703521142716,-0.772603199422558,-0.829455780747794,-0.7574770800504773,-0.7549824297103643,-0.5139789090136753,-0.7946069433832974,-0.7756163455308718,-0.07863414050357688,-0.7634879933530992,-0.6892759411977172,-0.8758342972533827,-0.7510143417500711,-0.7451789553111526,0.11439510787697263,-0.8943307508295611
SIDM00289,1.5436731101070122,-0.07650988050238411,-0.5767516974500928,-0.8454000437127487,-0.8807045039080699,-0.9414086321986249,-0.6846035315059483,-0.9951638748183187,0.5037400334250488,3.5723800209828367,0.2254574226909669,-0.15988582676455668,2.2059727748342146,0.36765831865224746,-0.920824305959395,-0.7304624950542603,2.7768442034731384,0.0964519773617636,-0.8154789325862721,-0.13848395204022465,-0.3819513983324588,-0.6525088769733347,-0.6843479269826785,-0.8009233175232752,-0.28531619027320343,-0.6695695867401336,0.24820077147690453,-0.6481877044912967,-0.9120230703753431,-0.9002805538960512,-0.5683633296776571,-0.802197862204326,1.1333163709889706,3.0285619835474553
SIDM00064,-1.068442855938936,-0.6791738747913587,-0.8565189060338823,-0.8765784850927889,-0.8256878085011032,-0.9486517725231189,-0.7733828591861036,-1.0221583201482383,-0.07678542805038988,2.0282196546278204,-0.5679013151458159,-0.6238203151011051,1.0535048128630424,-0.03608132062017629,-0.8204546984956703,-0.7879857103140877,-0.31232675622524453,0.9984723061078954,-0.9095376442817255,-0.6901806344734828,-0.9074385746993843,-0.7566556059429452,-0.6287852536705076,-0.5155264995893699,-0.8285754753562664,-0.7592077268548129,-0.0363743112148211,-0.7573717343341204,-0.8617595885027208,-0.8872288449382612,-0.6048089813156212,-0.8086878522454867,-0.18414476320126613,-0.8395945817159309
SIDM01097,-0.9844945571979663,-0.7490606075256324,-0.7936503874241753,-0.863583370257668,-0.7964935134627598,-0.9286780510498628,-0.755836059273509,-1.0604610896061755,0.4616684938196068,2.415491812572938,-0.21356751686643222,-0.6323475956135508,0.18683982939281873,0.4500225708271717,-0.9919070364081151,-0.7501394416979764,-0.1785283053700342,0.7789422744746448,-0.8610196163991719,-0.7100373182874854,-0.8335098216164629,-0.7421339694992779,-0.7368899603644743,-0.09095625557185082,-0.7010387857939916,-0.743803649696363,1.3400700006417445,-0.7149802040406952,-0.8713936887955664,-0.9143925167646921,-0.7145434817375381,-0.8037533061029842,-0.05943673604107025,-0.879687752570604
SIDM00350,-0.8391260139720141,-0.6793662146566526,-0.7339673726914661,-0.8370069643737471,-0.8549347408373366,-0.9451798668523916,-0.7942063307486754,-0.9755751006321635,0.18306414831032738,2.551323046313116,-0.5076083284792778,-0.15594774825928998,1.3875428734212727,-0.14556556261220074,-0.9384370122701641,-0.793283276090751,-0.509065912056315,-0.3597746797969684,-0.8379736593594672,-0.7314587373514106,-0.8442780111203417,-0.7608646577847872,-0.6931657612793353,-0.5546296796242184,-0.6059640141487341,-0.7683893104545071,0.07847655388639639,-0.7562087655050169,-0.8217827499782766,-0.883312576482377,-0.8166640207300595,-0.8898070686636963,-0.10143009847987332,-0.8340943855406757
SIDM01163,-0.849778029046981,-0.784634048547788,-0.7973350510292901,-0.8805161771504967,-0.870068435585869,-0.9395875625043395,-0.8143966448144979,-1.0611965306781264,-0.34215897831659553,3.0011205008400785,-0.48039142687879804,-0.6369348377961758,1.4266766972453375,0.2798392737184176,-0.873449935217162,-0.9076722718227004,1.0988285071224537,1.106342417326156,-0.8490494343570287,-0.4797582575092077,-0.7781284932661424,-0.7417545424003147,-0.7109458184953512,-0.42546585882973037,-0.7603513716985961,-0.7123255587321428,1.5143384795081918,-0.47857106385315534,2.4671063062956025,-0.8249145274726414,-0.6246587266080782,-0.8434032666741043,0.18992962804110872,-0.056478363201222896
SIDM00375,-1.0214599772309678,-0.6975125665276027,-0.7682958558898234,-0.9202976672912827,-0.8796816008382624,-0.9853953914593158,0.05888140850767486,-1.05768216475911,0.6398699407664685,3.2825910684116746,0.5326402203036414,-0.3069503972452195,1.826844302954228,0.22434986984920824,-0.947550135813234,-0.8638392971658163,2.3972918292141223,0.6325480384979231,-0.8756771962897585,-0.6048174207465771,-0.8296358050982791,-0.3315902582074961,-0.7129174879545053,0.6121939816050439,-0.7709469813487814,-0.8065634270410313,0.29335995549922544,-0.7695147128130263,-0.9386482170480298,-1.0091075876896272,-0.8004046962322079,-0.9184684399395386,0.6186954611145346,2.6691521844969133
SIDM00600,-1.0663844214388414,-0.7376661874082543,-0.7587066282748335,-0.8692342611598495,-0.844100775173323,-0.9100134358230291,-0.5387601850819876,-0.953594791835308,0.5209492472986104,3.2611763595938057,-0.5941732187991582,-0.3025462890205816,1.508572723607374,0.32784207300954943,-0.8820539567252155,-0.7826582094801614,0.0027896446505668695,0.2110223363985384,-0.8288686657501568,-0.780192150225474,-0.8132166980006107,-0.7581138213219741,-0.768128063684935,0.7790199737434508,-0.6774382747046981,-0.7675289905566023,0.6393953062951978,-0.751991601326966,-0.6063052634226042,-1.0004426332378782,-0.7447511402154742,-0.8410532912082703,-0.110495018241831,-0.8488239933051299
SIDM00367,-0.8844514374053022,-0.6691854840351678,-0.8942289305004639,-0.8484790441143489,-0.705274767581943,-0.9869896521976894,-0.7108690157086047,-0.9361516849393988,0.7961352912228061,1.5138857263382388,-0.3339218520931779,-0.7883000870839226,0.4359867507188053,-0.05289563033668607,-0.9127448268382665,-0.7149436005873528,0.52732121826946,-0.5345808775517229,-0.8068702032261437,-0.6626744618408152,-0.8305473715371857,-0.7647653700373135,-0.8217410135805642,-0.7919273674679889,-0.6787999553433972,-0.8450017689104496,0.15785626728002353,-0.758483270416655,-0.8824103827064681,-0.8753273760140616,-0.770056924675516,-0.7490090095565777,-0.11415432542174339,0.7488126624787154
SIDM00632,-0.5599058397337422,0.16796523010685066,-0.1644191927002321,1.800994067121042,0.9996326109433332,-0.8780588418559515,1.6274377925412427,-0.35977959453443353,2.488547649762557,3.635628487021223,0.5275221336889954,0.8399729738097258,2.5050707633894196,0.6919348964044316,-0.9444848624705691,-0.7428135280437267,3.416096339933165,3.152347039534184,-0.80559032207137,1.270445953872005,2.240791643400528,-0.5760224272424981,-0.6238110779049049,1.374238769722726,0.1701640042436006,-0.6307332772608115,2.552787750283719,-0.7399227832418357,-0.9454791651896899,-0.8658167859551944,-0.6785574826018476,-0.7348254321415707,1.7628264421959816,3.3970879547478976
SIDM00550,-0.9282709759834353,-0.7489453310894472,-0.8053133072536689,-0.8533293084807976,-0.7969834910733001,-0.9620211479396472,-0.6750753791244232,-1.0426416846202602,1.4540190035832732,2.585908353697268,-0.5913783519112711,-0.8115030506382055,1.7048905848513003,-0.024153511353216844,-1.0020634522227752,-0.85277053752447,-0.5758531925248941,-0.5730330970752535,-0.8525416415143235,-0.8237591121444768,-0.812277764186097,-0.8271290745243643,-0.6946522776574763,-0.7124149413962277,-0.7992579959156975,-0.8207074388988006,-0.6130981275855006,-0.7453177685537744,-0.7177894714565604,-0.8159484114320628,-0.7367102579012892,-0.8242130057148469,-0.1820187724128446,-0.7037656611629904
SIDM00230,-0.90165695020236,-0.7982369091934778,-0.9192529680751108,-0.8564574644387511,-0.8517793909199525,-0.8935405135954466,-0.8096106098763503,-1.0181638068072902,-0.633714316319309,0.41995429432240045,-0.5354073675748897,-0.7463609824522373,-0.5385788319052873,-0.2962375810391048,-0.9543716479967082,-0.7714790868838476,-0.6817549602469046,-0.6681143004519424,-0.85361011212678,-0.8219241704825934,-0.9309754750478055,-0.811496773938971,-0.7111022508449439,0.7902747119219351,-0.8615275232492271,-0.776324562627267,-0.9748280857888466,-0.6914574636584931,-0.7370987564124364,-0.9047050066114943,-0.7995336107864608,-0.7902810296779343,0.11400775352480376,-0.8865790572227954
SIDM01206,-1.028288093570097,-0.7307158060681233,-0.8213754072591558,-0.8318986626310872,-0.8819172393186826,-0.9663664302798466,-0.7150125676821304,-1.140009133488066,-0.6476316235251481,-0.006209132180314467,-0.5943104790670585,-0.7332224299625538,-0.7570535325415564,-0.364367556648395,-0.9933699761672867,-0.7327575766082804,-0.7014720277110845,-0.5736682220221168,-0.798000902361497,-0.8188767315453837,-0.9006372327350777,-0.7688407016276305,-0.8275207358156808,-0.19660530515249838,-0.7179281309154406,-0.7646635979986348,-0.7271718730503731,-0.6973442941796365,-0.8621422274463978,-0.9363755441109105,-0.8415871443069965,-0.7913872923084524,-0.28401576694625813,-0.9099427024573029
SIDM00127,-1.0125441902265826,-0.7244447450230118,-0.8127863661344823,-0.8820708164207567,-0.5517787300280917,-0.9539137881535548,-0.710561577623639,-0.9772082489198752,1.5066193918088442,2.032985127417579,-0.4488527791412321,-0.41522638975777376,1.3020460080859382,0.07104890422110348,-0.9678307306379692,-0.7652837708325122,-0.4170356070530765,-0.5350171235891383,-0.920043737667644,-0.7265630567148174,-0.830913435686037,-0.7413580460017124,-0.7461831250517359,-0.030687858452715794,-0.7249914591549208,-0.8092058671031082,-0.2886993683440177,-0.8346658603111407,-0.8314726948469859,-0.8291351118973727,-0.7950298875234983,-0.8225397565304897,-0.24580973787050808,0.22526650140281265
SIDM01042,-0.9420142308052811,-0.608455455416378,-0.8447209875191951,-0.8241206622753006,-0.8183101012655287,-0.984063407600006,-0.6736626488732446,-1.026548886934664,-0.5847886277190778,0.6933075509210709,-0.46007875208744403,-0.6804196890132531,0.15834168935357423,-0.25195219761507603,-0.8741898485481008,-0.7493804602941656,-0.6660971028117019,-0.4478116385306429,-0.98525161379901,-0.7344758509096018,-0.8456887098153525,-0.7599552850734385,-0.7411835508733804,-0.07410365977466384,-0.6386780352358583,-0.7360208111548024,-0.8200791717056111,-0.6414437425577046,-0.7125417685789962,-0.8810967573896406,-0.7513811470697034,-0.8523046916200138,0.16005432942763223,-0.7954116054300495
SIDM00491,-0.9835513402832405,-0.7388017260682331,-0.855058344593572,-0.8462623272041842,-0.8330159995253046,-0.9420885379936633,-0.609885012066493,-0.9092110542894681,1.5822645524408487,2.936590140277699,-0.5838754290473548,-0.6797163191329306,2.0009427219038365,0.3499744104376168,-0.8621067245106839,-0.6474965043305171,-0.6807761686050513,1.4658999161355826,-0.8401175867833652,-0.7518148452206035,-0.8433920548608073,-0.7226880841887351,-0.6751610278612648,-0.03413835279990185,-0.7773302051330314,-0.8240704529019163,-0.02682895580010112,-0.7003501617243861,-0.7557693076458947,-0.9559584565870761,-0.7572292212494668,-0.8046876206230865,0.17275819421896452,-0.822535968547401
SIDM00488,-0.8732041968248099,-0.777082840219379,-0.740262334872477,-0.9097246842053467,-0.8497552966173882,-0.9590909228291153,1.1140071376596747,-1.0261459695923554,2.064305847719251,3.381702551378977,-0.5622812044486033,-0.1263613105172914,1.5996427907155777,0.5224720316481666,-0.9244829530031291,-0.8803961020721545,-0.41841783522646536,-0.5845710257663624,-0.9374624991466136,-0.7604997736993343,-0.7998545682556666,-0.7846336543579803,-0.8599142079598162,-0.4766020728662816,-0.6106749313526054,-0.8134761633170037,0.4062438633147848,-0.7363906845238143,-0.812293444320808,-0.928039526380973,-0.8337952901335651,-0.7672603308075202,0.08420768811708797,-0.1803071002905848
SIDM00190,-0.8107883940019737,-0.7213992102183794,-0.8403974818035937,-0.8544660784578377,-0.8417181524190714,-0.9417225713895855,-0.7583633766092525,-1.0367236306860697,-0.1470763897555965,2.681280739107074,-0.21670890510978777,-0.48104302957198336,1.5310470271661059,0.2417557081198603,-0.9925420348916975,-0.8190657501236441,2.1241237152318955,-0.5856320603597247,-0.8919716179113113,-0.14601455840718305,-0.6130452442048272,-0.8093094850138746,-0.7705397602460314,-0.32666761799956756,-0.7102816912178053,-0.7893242564756259,-0.34165827397310355,-0.7790119191368581,-0.8674695370218153,-0.9494865469153987,-0.7790466242302065,-0.7978039824856367,0.650161104027749,1.2754229806009136
SIDM00542,-1.000249572606691,-0.7860478145365587,-0.8850775027180434,-0.8648758820919707,-0.8675597509110636,-0.988610875931681,-0.7757813667426526,-1.0257425156488147,1.61207779637227,2.813890309294286,-0.5821883705914175,-0.6852694516343586,1.278535296952021,0.09904384661295797,-0.7916103773737332,-0.7898852054360929,-0.5634445249825895,0.8860404028298583,-0.9269449254452978,-0.6600269691279544,-0.8917270128214195,-0.7448354992201822,-0.8051705946342801,-0.6576750597265718,-0.7481991416798501,-0.7672375335368433,1.2561827678585922,-0.8014986353248522,0.19970268225651885,-0.896967198467751,-0.8987435603514914,-0.8169881994532023,-0.1955430644304942,-0.850483829990923
SIDM00198,-0.9044169693954784,-0.6900073924720994,-0.8170794586627442,-0.8604217702219147,-0.8502929921044413,-0.959053279119065,-0.6679298805539786,-0.9892058841102139,-0.5530216723206794,1.5698290512963362,-0.4963111882140367,-0.7068080111912581,1.1832442903696807,0.1649964958750247,-0.9132096336904754,-0.8517651939449755,-0.6904395499688453,-0.34135050023055336,-0.8829875060156506,-0.7789691372999739,-0.8122849907640416,-0.8214740220209276,-0.768813394590938,-0.8778695908363375,-0.8070213503873369,-0.699498597955544,0.2373331494297993,-0.6522505935495461,-0.8029846612946792,-0.8846726377726687,-0.6880923522035882,-0.7861566370221496,0.1847755576907978,-0.9166059503153838
SIDM00269,-0.9699271157703949,-0.7530844400385598,-0.9418819824275165,-0.8393389151758437,-0.8814951427163188,-0.943359214519702,-0.4842339192352426,-1.0056984245023597,0.13027878748830554,3.197040684558068,-0.4166978710078035,-0.6648180173112925,1.3343214227145692,0.40077983789799115,-0.9335235253539406,-0.8083310753053062,-0.6517161479635307,1.773952386103413,-0.8219062660034897,-0.767017270736724,-0.8803880045301484,-0.7537839546844097,-0.813773545111898,-0.4422078155917162,-0.799198982024713,-0.6550090394885603,0.7339062999122226,-0.7660200183883934,-0.8532303706653634,-0.9653461087893601,-0.8469581716901339,-0.8041494173238614,-0.1574208547387456,-0.9620493525343066
SIDM00621,-0.952098500077947,-0.7623471617753704,-0.8232375703861152,-0.8381936720225371,-0.8988159473971192,-0.9571417049058566,-0.8092701292508719,-1.0167640110095137,0.8410529630879098,2.6721788974262983,-0.48582821970833273,-0.7334535764139701,0.49324233415403895,0.27727763208312856,-0.901785201063052,-0.7964618453790909,-0.3309415514145601,0.6644963278307615,-0.915716588717214,-0.47945279959850917,-0.8908156158432411,-0.7843874031720999,-0.8345958927983453,-0.9333234351254734,-0.7513155830814602,-0.7476544053553709,-0.9619972132904897,-0.6841055897522044,-0.8547820995940486,-1.0022666621830723,-0.7649746296495111,-0.8884347105602547,-0.1858960845668012,-0.9247536789105877
SIDM00599,-0.9268202711683478,-0.7262946206622937,-0.8600191239091038,-0.8997234404822193,-0.8566046715161416,-0.9094748241584333,-0.7295894099130473,-0.921059793009474,-0.44178914656289137,1.7008940084548554,-0.5643012959890473,-0.7449595357864641,-0.29976123267643523,-0.17067190913920358,-0.8786361565554218,-0.8186335582714063,-0.44195227662997133,-0.5795222146756935,-0.8237130657856506,-0.791276822618679,-0.7950194316311835,-0.788299258083791,-0.7358018734891257,-0.767015112098774,-0.6106473502336288,-0.7626683171883691,0.2849581787965409,-0.7771151370367523,-0.6710476325441637,-0.9068102821435975,-0.857394315950789,-0.8548733816713011,-0.2120738398993326,-0.8452718858721443
SIDM00118,-0.687083321149063,-0.8042136583978362,-0.8746924913353069,-0.8485061107372985,-0.8372532698929701,-0.9348670952756497,-0.8117371767045696,-0.9374400428669074,0.7299040901560061,3.2337463290845565,-0.553312118698587,0.3434193630990345,2.091460549060836,0.8015607117444171,-0.8792560491961351,-0.79288702968619,-0.6768903863063861,0.5099188354504581,-0.8742778377656737,-0.7750165147379916,-0.813771203290579,-0.6914951437624609,-0.748420585226984,-0.6914787404674624,-0.6424102027048829,-0.7971342217898897,-0.444646001501203,-0.8569498373828731,-0.842753400995893,-0.9517944187591957,-0.8023068596664531,-0.7979990694119574,-0.34694529344882635,-0.9216112831350174
SIDM00596,-0.9436234855900757,-0.7350116086265915,-0.8187932927263546,-0.8464070022049822,-0.8716267579289547,-0.9453434015103764,-0.7366090139222096,-0.8858181301422223,-0.41034011908030266,2.2486312311681864,0.42422089799239976,-0.7434722595773272,1.023220959117813,-0.23591347222149306,-0.883098668928151,-0.8024294579597017,-0.5900335260532257,0.4213003414941845,-0.8150119118238134,-0.8341242115071709,-0.8576953661150778,-0.8408873279216332,-0.8057285936769425,-0.7960475583314502,-0.6254895318781059,-0.6802409359765434,1.3299939075721803,-0.8115297840702212,-0.8273855737742709,-0.9136481065314787,-0.6654332444759672,-0.6801310791524684,-0.31525696461074565,-0.8764645804597991
SIDM01251,-0.8813982285932184,-0.5279015557838362,-0.530643268850651,-0.822304789788049,-0.8391440511009272,-0.9404684430140859,0.21900132418684035,-0.9361705479710944,0.9964542978825469,3.61493690461448,0.508153475830448,0.328189578787112,1.5899842111894367,0.5997108665990771,-0.27136263801974714,-0.730580454592154,3.281806303486299,-0.10868716845601128,-0.801783189477115,0.6948773242116684,-0.6406953461724554,-0.504834645642784,-0.6352990807434675,-0.6462966290675004,-0.7174191842944694,1.7565145037307641,2.28398139986884,-0.6621318019447919,-0.7279354359818331,-0.7739476495707098,-0.7565603647704001,0.22868768784392507,1.4827529060919509,2.8268618038748654
SIDM00197,-0.9800015940444626,-0.830135515313801,-1.0258184926102252,-0.9037167247253984,-0.8200764613000631,-0.9564430552154926,-0.5001998683581735,-1.0231978275527827,-0.3706818316647742,2.091245606834433,-0.5113381201484145,-0.6820223919203693,-0.09280700031533332,0.1711773941093478,-0.9321240034895248,-0.7648781692089044,-0.5452064269851948,1.0435160794082539,-0.8849727323451938,-0.6713146583615676,-0.7915332130825113,-0.7622852862405497,-0.7331437315074829,-0.663145754812802,-0.8100597493817935,-0.7786588344918621,1.0080768612955449,-0.761705154521456,-0.7228528481749118,-0.9413416897335994,-0.8551168931886661,-0.7906217779571062,0.20658041329252175,-0.917384400352748
SIDM00810,-0.8970352676251077,-0.7681066829627682,-0.9104910831868513,-0.8779987261087974,-0.8619723393068277,-0.8931099320504983,-0.7753633435691015,-1.0014858519906606,0.04787579416225086,2.4745498519847327,-0.4818892680172181,-0.3377411089168666,1.005671658876873,0.5878504668075234,-0.9571023169763913,-0.7164595338528466,1.0432283699312301,-0.5822237941464606,-0.8315325410421505,-0.7469292014382739,-0.8398896260280091,-0.7717899281056806,-0.7114484909915029,-0.5479045528609254,-0.7073670883807752,-0.7815914260309992,0.9537570725835083,-0.7091023275883152,-0.7140198395184305,-0.8898674031950539,-0.794014594029452,-0.7688121516910855,-0.24518207295136507,-0.8740742146475461
SIDM00174,0.4591568613414412,-0.6855058052429686,-0.81334857597093,-0.8180914038121969,-0.8203223226452953,-0.9505195822074817,-0.6451141733481971,-0.781331760763359,1.2373633605882,3.6687046073435154,-0.4982072712969934,0.1920952782141571,1.8688253672287467,0.7640664305230942,-0.8465802720273895,-0.8011712633473093,1.8595183894654739,1.7271576256154633,-0.823352680027176,-0.43180977531084674,-0.7849994612641502,-0.6132889852150992,-0.6823816454292675,0.037154767731803935,-0.6926317656026932,-0.6734615839722365,0.016304269065872373,-0.7238510187530228,-0.6984922685133409,-0.9686525270612977,-0.8709331836353201,-0.8062514766628682,1.0701992802333107,1.4974319294776866
SIDM00487,-0.9144761901356283,-0.7653692732844051,-0.8437720450395149,-0.8684983441868556,-0.7900278054927788,-0.9194480462070959,-0.7318771500495882,-1.0322061536619922,1.4120132017143219,2.553361036492803,-0.5737513979350299,-0.5883708001966137,1.3460723110171064,0.12830883889081504,-0.9547141898153351,-0.7106461315581731,-0.6629630855009092,-0.6311262179186897,-0.7568378616013783,-0.7807748215359078,-0.8464375555110446,-0.7455017759817564,-0.7531208727821972,-0.8054742134458515,-0.7781543931983735,-0.6322579424435228,-0.2227412797568045,-0.7501060376457701,-0.7451357767059565,-0.9273315515908698,-0.6782829398917852,-0.7491102391463069,-0.07556824784076058,-0.851830171142968
SIDM00263,-0.9500495367219957,-0.7761552958814797,-0.821114564048598,-0.9204075306150418,-0.8892402252517191,-0.9634395125701813,-0.590811419100793,-1.0242631714889203,0.009557931498871448,2.8519539087703007,0.32639347335333485,-0.4562618780079053,0.8706790358771221,0.038602221532325696,-1.0145417736591684,-0.7998657822434392,1.3426147586996098,1.451468478373554,-0.8467866965492363,-0.6130906241432424,-0.7017800616914798,-0.8255030699266847,-0.7831734324949251,-0.5887072229512917,-0.7602323753670956,-0.8284584630609843,0.44273409607151015,-0.7931829482568251,-0.8631373115663598,-0.8160314486641959,-0.9083990310709591,-0.8115501589998081,-0.07039296094474123,-0.8944882352806524
SIDM00277,-0.8705673620098384,-0.7089677942185871,-0.8047580343690843,-0.7777595261115293,0.23186363529536297,-0.8534711299723581,1.202453753893433,-0.9690337827824513,-0.13613862401681265,2.6273051390457165,-0.2342169202503624,-0.6419054648705732,1.263947949854619,-0.25840400334994124,-0.8757142519649282,-0.5429618396452515,-0.07879776298383473,-0.6371646919477032,-0.7133326570628169,-0.6141557626242087,-0.8029535479663634,-0.7719912613686334,-0.6865092816753252,0.6819093731264263,-0.5951936864457583,-0.5952349900935869,-0.11297523768363818,-0.6594076271146486,-0.6979359177029713,-0.9281496975803352,-0.640314988122614,-0.7917060818546053,0.7912015263214163,2.4226063169754823
SIDM00592,-0.9941143163981918,-0.7535750403255431,-0.8128491039883304,-0.8787247874911215,-0.8629891379818454,-0.908568827160224,1.0881411131887548,-1.0133737737379005,1.3106042165573695,3.7369267335999927,-0.6053569255808716,0.4195597238530425,2.5247238058780375,0.7317108005770682,-0.9680509300636065,-0.6689322055410564,-0.6613310928020805,1.7621637797053495,-0.8357884916520194,-0.753543899496254,-0.7941663776965341,-0.5602392599001008,-0.729669599135844,-0.697934947235682,-0.7786729060229913,-0.6001047181779112,0.886114155914506,-0.8042436366021599,-0.9263243379374003,-0.9836930499965826,-0.7736122884010719,-0.8872205945548475,0.21738805349446166,-0.897168227372204
SIDM00496,0.6574873555153714,-0.7392302697083728,-0.9025009739197738,-0.931013573262624,-0.8832553208181381,-0.9791089164470508,0.8048636631390195,-0.9077797860908537,0.8279989185643238,3.412210121556241,0.7700309351910325,0.0416791448740535,1.7642844511918219,0.5924618516426425,-0.9151818946932171,-0.8262128540572369,2.086365363921819,2.2907311339205836,-0.8998882391468079,-0.5064785099905662,-0.7515789614143616,-0.7259740157229877,-0.7117761977787097,-0.6582249113695696,-0.6708471415476925,-0.7194809615750438,0.7365830480193765,-0.7320452580821355,-0.9102782344305752,-0.907174631276621,-0.7187630269567704,-0.7991081148407914,1.3036586542677229,1.7585568921570767
SIDM00793,-0.9984701380973146,-0.2620209990408584,-0.3914038890931657,-0.030345398307680446,1.5246485156907577,-0.7809526587033995,-0.014280562530613782,-1.0282524693281072,1.7413463010628598,3.645628567132624,0.7918275475011737,-0.5267016866715724,1.8272648828112152,0.912335416939552,-0.8730019831271257,-0.7546234883293299,2.960284218350961,1.1202131496932692,-0.935687900097222,-0.3344979661531331,-0.7726725213363397,-0.7555997214101248,-0.6414571118797741,-0.7645751527919361,-0.6057944382882227,-0.7784519943282419,0.8276156497125288,-0.76865776244665,-0.8307284859028652,-0.9563561176243321,-0.7055862992343,-0.7367013568074191,1.3244583718929104,2.3442920107793337
SIDM00121,-1.040529726838301,-0.6916838323831238,-0.6924322336697236,-0.8700355708587308,-0.7715659275841027,0.26998184345685905,0.7900544942121965,-0.9459130659387405,1.0479555260304427,2.064243112990836,-0.4427312748365255,-0.7171809142931004,1.12197641625088,-0.022398170333596517,-0.917518692850183,-0.7273265459207234,-0.599293912989977,-0.5822514200564384,-0.8103088011367745,-0.7469453767213945,-0.7617270244346073,-0.7090353317405894,-0.7246709177176275,-0.8771551382443439,-0.681886089534857,-0.6770332443045803,0.6752388467012389,-0.7188988185799243,-0.6855066878532735,-0.16273900556663667,-0.8113389099000352,-0.8193600847830127,-0.15354630544457804,-0.8826703541910571
SIDM00202,-1.0134043548285578,-0.6681496235102531,-0.7973637253403314,-0.8736512720752644,-0.8703504811974834,-0.9088048172612213,-0.8350019357222531,-1.049452809921064,-0.6811507126215518,0.9795197058176335,-0.6434724864348046,-0.7199963201056302,0.2571042737879523,0.06271816647089853,-0.8953437528454297,-0.7582821651335133,0.47344932034941417,-0.19152933830842062,-0.866887313972772,-0.49397799426383016,-0.9014030750185655,-0.7614676152327696,-0.6928899854055939,-0.5815842982875982,-0.7670734496774846,-0.8386909087814783,-0.22522318869146654,-0.6254400595782221,-0.9083859593988252,-0.9052354954176896,-0.6859013115905536,-0.8238254654844838,-0.05481173729701989,-0.8188722292402583
SIDM00047,-0.9786033573516063,-0.7201806732116242,-0.8610887727262588,-0.8915905236186077,-0.8859335363845883,-0.9427893196368415,-0.5204999358354078,-0.989987885933068,1.8164084239896758,1.776128701137689,-0.3144802276665065,-0.5654667187163303,1.143617244548768,0.2828420494362912,-0.8021054891212018,-0.7903396578664789,-0.6506194789046434,-0.037635103582257995,-0.8390511362744767,-0.792606577688436,-0.8558248254399043,-0.6769997082616038,-0.7270519356158137,-0.7752491629389683,-0.7797209031949328,-0.8230830043401094,0.7408955728866493,-0.7799062084943856,-0.716687343867234,-0.9713430398955518,-0.6166575447150044,-0.8626524126689001,-0.4611217486037752,-0.8391901824262524
