,ABCA7,ABCG4,ABCD1,ABCC12,ABCA1,ABCA6,TAP1,ABCA5,ABCB8,ABCA10,ABCD4,ABCA3,ABCB11,ABCD3,ABCA2,ABCC2,ABCC11,ABCC6,ABCC3,ABCC9,ABCG2,ABCC4,ABCC5,ABCA12,ABCG1,ABCB4,CFTR,ABCB1,ABCC1,ABCD2,ABCB7,ABCA8,ABCA4,ABCC8,ABCC10,ABCB10,ABCB9,ABCA13,ABCA9,ABCB5,ABCG5,ABCG8
SIDM01228,-0.6775051882305552,-0.9076418823313689,-0.7782850638482968,-0.9632387049496675,-0.5652900093816075,-0.9979017172738694,0.9779705078412654,-0.7867073524652233,-0.6462169254752876,-0.9584113948389247,-0.45826606470316733,-0.37481244200604635,-0.8854199313012541,0.7066233691823567,-0.8841556049150643,-0.6457730366870789,-0.861114173472205,-0.873294940466558,-0.9177539260115593,-0.9080496452512385,-0.8151776262916018,-0.4282529503268573,1.0626220284207855,-0.8798676384789949,-0.7774978461109497,0.6374530412536231,-0.8046202904589975,-0.5131079454583988,0.23044683654069012,-0.9104744975549811,1.771375615439965,-0.41714060773740524,-0.9079024962038188,-0.8877683130749806,-0.079653470940508,1.6233866116172713,-0.646771008758607,-0.9610434046760172,-0.8783339115810043,-0.8639961131640438,-0.8492011941031085,-0.7776822645514793
SIDM00935,-0.5872477271193797,-0.9133165981537871,-0.7626088324683475,-1.023329891523578,-0.26635600358256084,-0.9265605994956592,1.822060753933185,-0.5259294558725165,-0.6162020823298564,-0.9650776957944713,-0.42757676793153915,-0.6869018084074848,-0.8820775902866145,0.8964108506184235,-0.88327425405118,-0.7679296718135835,-0.8161069513589851,-0.9373045856047852,1.3051060315114051,-0.9721887774138651,-0.5608609229477579,-0.5660442516000804,0.9018899335695026,0.45464709596785347,-0.4606389801918921,-0.8508327809567655,-0.889194436187218,-0.7038506205614247,1.708989382822379,-0.9592755341906886,1.858421269317412,-0.8940349220231308,-0.7846305894679411,-0.8426725828916388,0.08964623010375107,0.7588894619172947,-0.6924063112203505,-0.9031268813002147,-0.8889452176556645,-0.9063278258915176,-0.9416283228226554,-0.8125217762187081
SIDM00954,-0.619832904368192,-0.9194496499910266,-0.4758565933432539,-0.9538192571330756,-0.6650646375019127,-0.8406022387869423,0.8640002904108196,-0.62407379318067,-0.5741167522909488,-0.8617043987659636,-0.5349151780934128,0.7543140248407819,-0.8369576906736557,1.7161200558988208,-0.9093112600262223,-0.18362133314634776,-0.851756865820331,-0.8639267127213593,-0.7764979758961694,-0.9559582675187087,-0.8670112289509228,-0.12173182794114462,0.4078945466581519,-0.8085502697089476,-0.22104772575077247,-0.8538980606499624,-0.8952759269703081,-0.8447813150323624,0.4935135476418031,-0.9689191642342875,1.631570273831684,-0.85495276873625,-0.8678978181418383,-0.8524290657120591,0.3732587595263561,1.8336569446979347,-0.565758869617878,-0.36515815376142124,-0.8566482815244215,-0.8714953615723732,-0.8350460924288443,-0.8061659960847218
SIDM00951,-0.44493417352141823,-0.8865096850149745,-0.7395930962726958,-0.8775061356140164,-0.7581119258731686,-0.7269257354468632,1.5614276700107197,-0.9036770218775476,-0.5299474870681333,-0.9036473937304262,0.016678598919676657,-0.7085000357451181,-0.8705522381773597,0.49719133022597367,-0.8585203844673006,-0.620917469802106,-0.8297246010332074,-0.8957183441261355,-0.75391890350925,-0.9622608310642846,-0.8395573085503157,-0.3276580331813042,0.345452341677031,-0.7675468136763919,1.366923630224689,-0.780485204575721,-0.7088397080054838,-0.8579639241376013,1.1575158703664399,-0.9555260127940771,2.0697521055855517,-0.8917552086754421,-0.9129873439222307,-0.7078310864237082,0.1969328957018068,1.8528940778321874,-0.6598601685030652,-0.8468804394813626,-0.8213264372092561,-0.84088589048825,-0.8613359563162354,-0.7410770386160532
SIDM00948,-0.33890897260133107,-0.9263170735635357,-0.6705085801594585,-0.8963996295024588,0.27467155468942234,-0.9483636459515081,1.2029690130905792,-0.7865589255245355,-0.5822825439550335,-0.9051099890252029,-0.17806548456252363,-0.6143043271153621,-0.7280398725685248,0.169558664852268,-0.858759508936874,-0.2708790797846958,-0.779994409873926,-0.8539984047399278,-0.883938338120321,-0.9139061988725232,-0.8470080993703282,-0.32279187306119217,0.4072690111533903,-0.879169916891384,-0.7119680557024387,-0.15202017145972155,-0.8809062194612494,-0.8459827738565879,0.7933412286034158,-0.9980511229522793,1.9329648083057767,-0.8175984008860226,-0.8576282708162324,-0.8404540953661529,-0.3932655671324455,1.3033408463011478,-0.7002366900416345,-0.845276495997949,-0.8497659743752911,-0.8925126777318817,-0.8575621195990099,-0.8163534880663047
SIDM00203,-0.5963883460294994,-0.9698852828933993,-0.6926806363953154,-0.9987420476760461,-0.7511503438555612,-0.9589405210095768,0.9245017175388407,-0.4726447468857443,-0.6497915542903777,-0.9429428315835744,-0.34193701546160593,-0.45749109524259624,-0.8223079080702745,0.9518543009546828,-0.8777589590162865,-0.7336471739198319,-0.8189966078322001,-0.8587234843144472,-0.757607767404967,-0.8871186902884945,-0.7936211026789309,-0.2636813931462755,0.703104881485796,-0.8232203272328994,-0.7747258623974472,-0.8619564952205557,-0.8783404796548322,-0.8441382207453146,1.0272090279373414,-0.9901390540397833,1.7706324259774164,-0.8903715989778801,-0.8802161291092698,-0.850199328932829,0.5687114914035419,1.2757206597923254,-0.6737302036497388,-0.8975672312369972,-0.868473584088921,-0.8688861211106609,-0.8688861211106609,-0.8579351254315382
SIDM00896,-0.6754961968275531,-0.8948949920422739,-0.6860155390300774,-0.8296290592769368,-0.11221652718440857,-0.6795610255094108,2.2576157946848276,-0.3128027992171296,-0.4555239731253837,-0.8314678640260774,-0.1565379263174027,0.2452970274003262,-0.860318864478865,0.3717763784491578,-0.7947837154373536,-0.6777166550377485,-0.8121919840281042,-0.8410611528317004,-0.7956213570011544,-0.8925708111357107,-0.8476370118637162,-0.33596708342866743,0.23761122844498625,-0.8299812371014466,-0.7175072742645897,-0.8375558625672636,-0.47136386143264075,0.5991046731621227,0.7576512969757062,-0.7904517469181541,1.9508059001745395,-0.17168570856850066,-0.8909717893596218,-0.7747919839326545,0.4193906717148731,1.3050438045326442,-0.7002881857794587,-0.9072077456749531,-0.8130873721662377,-0.8946345533837028,-0.8475840562727402,-0.863251540160156
SIDM00285,-0.7031753568868809,-0.8796085158380262,-0.929629929078788,-0.9372978728404362,-0.6149310498285709,-0.9235617808697201,-0.866295507866114,-0.3344061900817156,-0.653989574406281,-0.9725342183503529,-0.34580269236176503,0.8235988596600438,-0.8913090289894436,0.23810487679183423,-0.910566272039373,-0.6683435562003236,-0.8465097141620571,-0.7852741139723569,-0.8587255557973932,-0.8671138377495529,-0.8345524839704739,-0.06672880021159049,0.8985726130339112,-0.7719551710532164,-0.19265086859392633,-0.7398727458248074,-0.8017173273026116,0.05881926871553081,0.9645361676411716,-0.9913756544730307,1.6006418098232509,-0.8992089470765547,-0.9101149947408327,-0.7040999504918337,-0.02302836920044346,1.7063426993052533,-0.6721839096754401,-0.8394573749977322,-0.9036139059338304,-0.8388901648633191,-0.8970187546656373,-0.7594652474025616
SIDM00930,-0.6173818583131776,-0.9234163032339241,-0.7040496085387734,-0.922845296993822,-0.012854864909216541,-0.8777996977160636,1.7271447911494844,-0.35021105102523764,-0.6702604543448379,-0.8368515352845062,-0.5449643839276141,-0.6761423279484506,-0.7784001434775535,1.2994836477020018,-0.8966277238846255,-0.4562040014411338,-0.8170381349637388,-0.8208062857089872,-0.5804262261002807,1.1984577277345556,-0.6412402365019123,0.13766548394352518,-0.12738250144998975,-0.7891659068342106,-0.7249310804311246,-0.680018778227948,-0.8737403592957097,-0.7117380747541263,0.23380014041255373,-0.925535663599511,1.705821773921382,-0.7793587000492664,-0.8321793118770061,-0.7888018613384331,-0.18762260550151136,1.0355717913374822,-0.6742971972413712,-0.7698184718386185,-0.8088775922696029,-0.8811946528414281,-0.87550010264744,-0.7673232412193685
SIDM00205,-0.5996503574332451,-0.8933392612017192,-0.6871960011663173,-0.9422568277471303,0.09887158498884786,-0.8785542363080088,1.1095715306141154,0.8298169935866654,-0.5628747439716596,-0.9072980878787144,-0.30176371394219087,0.49349206384696576,-0.9003749126641842,0.5178954458642487,-0.8487389860647004,-0.7324092746491888,-0.8540227127261497,-0.8889842072635716,-0.6922918647672379,-0.9014447977705691,-0.8534390409636796,0.7955267573958552,1.0881019667295024,-0.8364972131182193,0.8627421759494958,-0.850492912683433,-0.7979275003478741,-0.8387273316288092,0.7312348909477163,-0.9802756773830116,2.0176755019147734,-0.9072934776801874,-0.7734000177517212,-0.8215449195018331,0.5539601991539395,1.3297668954188995,-0.6690568321950067,-0.9472898811778142,-0.8525828100242326,-0.970128957759221,-0.8513929193820493,-0.8671967050955728
SIDM00535,-0.5439204940685688,-0.8817636918705228,-0.6858495379794092,-0.951872561542443,1.1293270704195069,-1.0032600198566806,1.1298790293884708,-0.9384077858833589,-0.45647578923050436,-0.9586885209600258,-0.12913727598504754,0.6457068496851294,-0.8954690049456926,1.1313499941517888,-0.8346360795717178,-0.5163951197257087,-0.6809243923470005,-0.6758274347872152,-0.8015873659503824,-0.8970519915190013,-0.8854741228270325,-0.38541916041502616,0.05074709441431742,-0.7911050724985907,1.0681793878253532,-0.9121720256428303,-0.7932204438928644,-0.9008478158079997,0.5094326538102868,-0.9351434406457129,1.6118357819148983,-0.9170536148724897,-0.17157344814841058,-0.6363628986307365,-0.02272321234942386,1.1645452589959477,-0.5596979771318082,-0.8267043386498376,-0.8731186893661536,-0.8725473269627366,-0.8260573747140854,-0.6595863077045298
SIDM01175,-0.6911373638181636,-0.9751958308434944,-0.5972036089904448,-0.8697521696531801,-0.3519531626374166,-0.8844096425254973,2.0977469573744427,-0.6786882764531127,-0.5437807762904684,-0.9882858733392782,-0.3089305295412596,-0.6803363278446779,-0.8605431122703648,1.0250150688297033,-0.8150894780213401,0.2766211443980531,-0.7987195387767559,-0.7259489221025885,0.7621724059571429,0.3505448021068518,-0.8749554408457,-0.15562950951305857,0.3041813515257041,-0.8484854816211078,-0.8482865764565025,-0.8822246826460723,-0.7645091912251049,-0.9080888624036217,0.2867472202023944,-1.0044903130203486,1.687686930764929,-0.8538969823804993,-0.8372079554914386,-0.769017193186688,-0.04803588612127826,1.2536531317672455,-0.6522816586599048,-0.9420357745990441,-0.8306376940714458,-0.8727015426146604,-0.8266164252022002,-0.8679607147657143
SIDM00832,-0.547842138676049,-0.930065791901664,-0.487871215811428,-0.9644641042695421,-0.5571035236985079,-0.9684975906858545,0.784553532817521,-0.843750495483186,-0.531168560705909,-0.925221552473167,-0.6363922022454139,-0.6378763477471233,-0.7229221293963689,0.6738368541541865,-0.7920213319989607,-0.6777027801146376,-0.8015895632765868,-0.4991207682017971,1.0142785444570324,-0.9382659420749169,-0.28041214522244606,0.4595728945696123,0.26387647075333753,-0.882699055594498,-0.8559878230986141,-0.7325658100923572,1.0955229049953317,1.9482516318043694,0.39398384875929693,-0.9873816299213868,1.728200804619769,-0.9024011089342014,-0.6910510671797607,-0.8237341831843507,0.25309217334087786,1.4986930079265905,-0.7025314459400493,-0.8233372762564709,-0.8710890598706114,-0.9313555393047546,-0.7489450568256194,-0.7734021924777276
SIDM00528,-0.5446724918160755,-0.9650605150498311,-0.5234591046119457,-1.0557893357798933,-0.7718430996022357,-0.9048894167788937,0.9009910228464949,-1.0168240598829605,-0.5993491475514054,-0.9276285290513514,-0.4782300494611363,0.06084618557714809,-0.8337194825581223,0.4298850045891517,-0.9016665018992114,1.1141193370982474,-0.747119067910549,-0.48860311447431326,0.5873106287542131,-1.001057222948684,-0.5874345015922431,-0.5157048311427093,1.048969569064488,1.6588461230034985,1.0373737243367367,-0.9192985490595702,-0.8168036330824625,-0.8580484712194205,0.3987493379952661,-0.9916738785264501,0.9353610363239945,-0.930079252923508,-0.7452870666549803,-0.5784484378515985,0.38866353411409615,1.2151810415922966,-0.7127248734569699,-0.7371940314513264,-0.9288284544287215,-0.9220519734623437,-0.8770276713552307,-0.8007316299123158
SIDM00371,-0.7309527125933865,-0.9733074955247194,-0.7102322620300552,-0.9261230697118352,0.2575241225072527,-0.12664317038388195,1.2142811703564906,-0.5096892524270723,-0.551125771419141,0.6557382840067518,-0.3793246848244181,0.2710022876349162,-0.8859355390092363,0.7615954758014166,-0.8592285762780114,0.20683541721314985,-0.7222679543309318,-0.5843661248585955,1.8643235815483197,-0.8364265219990757,-0.7450664835961183,0.3117819177685662,0.5209807909927618,-0.7976687696632528,1.6252504227376487,-0.7874671547061434,2.3827609447161566,1.6502203253419645,0.5575319155664037,-0.9521986632986444,1.4628342412212927,-0.891613134772319,-0.8202642983768271,-0.6767934014953877,0.36505949770924445,1.5290946787261832,-0.7304072651450295,-0.8646222951906386,-0.8712362109741473,-0.8421289389669461,-0.2662591990668013,-0.8232543116472015
SIDM00688,-0.5876807478461389,-0.87273355378862,-0.6602815028671569,-0.9637127024866654,-0.08896543060265877,-0.9009647310798983,2.1744129159987797,-0.3905038677005466,-0.4768658281299215,-0.9363751118172978,-0.023050388374713304,-0.3044968008588737,-0.7653919962237732,0.5695444338585944,-0.8591883870775109,-0.5743244445939457,-0.8121641604841382,-0.7515130064019123,-0.7698587229344847,-0.9373668779178556,-0.807978751012356,-0.3133166709034484,0.17370637386441273,-0.7774377035351846,1.5297101549618601,-0.840833683089776,-0.45675596714796834,-0.8758871563045552,0.42333154586444294,-0.5630123967205161,1.9398506054530535,-0.859627035824499,-0.7675299632634184,-0.7270597591193472,0.3477410294472736,1.3939127331765568,-0.6928293354356501,-0.8190843246296303,-0.8194264833327882,-0.8602967575053782,-0.9323405307168714,-0.7605320494349688
SIDM00583,-0.3586191018679696,-0.9143477095558331,-0.24175268837689676,-0.9621668189571899,0.10401948735061171,-0.8640037963856578,1.1504157222417113,-0.7669908886727392,-0.5799775046468317,-0.8415551628481248,-0.7059363641481899,-0.366069995901821,-0.8990054453470767,0.6807418675049116,-0.8758003970004139,-0.5912031690774845,-0.7889619682180047,-0.9041863456430831,-0.13187756847454019,-0.945292903705675,1.2249016830054316,0.09068075290254737,0.38998549616177636,-0.7809098193676345,-0.7769636073170338,-0.9148707383489493,-0.7490324406126753,-0.804977840762788,1.0429241987280453,-1.0143510505158322,1.9098267587728488,-0.8721604359651157,-0.7545822995998581,-0.7425540379282397,0.17130778172348082,1.2508016451404629,-0.6198244504335598,-0.816726712598773,-0.8806360084600499,-0.8744976063912432,-0.8976028683139813,-0.7588503484484531
SIDM00188,-0.6198600290502784,-0.9137895665155952,-0.5887265309121886,-0.9604082779022635,1.3046436284593903,-0.9810252372584514,2.093092157598671,-0.9218521639942759,-0.6107092399320077,-0.8857594573366336,-0.45249059282990467,0.4802479262370562,-0.7657797952281292,0.5589490285202666,-0.8313760947130594,1.5746646510268143,-0.7541559433002311,-0.7549342112124066,1.0735723311844123,-0.37689094090619196,-0.6304913700402861,1.0957181110923602,0.41411293062583154,0.5107844672507994,-0.5784205273271515,-0.9041083639180862,-0.7878873621287834,0.47310170202239243,1.2745624767974848,-0.9288048458022669,1.3585278224832238,-0.9100943457109724,-0.7956606064112349,-0.7818509749026588,0.023911879914587438,1.1364890739122302,-0.6985484204973278,-0.908619740917958,-0.8510135145302312,-0.8779473823151526,-0.8994949718045969,-0.9149610689318305
SIDM00096,-0.6553133537088168,-0.9466408986609295,-0.4570199310318167,-0.9554201251652615,0.6677087272379648,-0.8755740732163266,2.3882520042350257,-0.8907352281105265,-0.5213164163079186,-0.914440010016996,-0.26652138973722533,0.5174769265933945,-0.855681905542759,0.4494993059592581,-0.8370895320853763,-0.6140755886664188,-0.7277810317936101,-0.748654511870403,-0.8818866712253498,0.5689722883245526,-0.7981193923902998,-0.15944758251605876,0.2953473666096994,-0.8078656760347156,-0.7434725670801123,-0.8967892379563603,-0.6608007920003885,-0.944023595229552,0.48900297110631785,-0.8453235251089621,1.8209178869106364,-0.8654728681563874,-0.7639764643239711,-0.7462172200350613,0.4288633484435209,1.3232271985006803,-0.6657052887019425,0.6554985203330883,-0.8492274151111606,-0.8277063777292439,-0.7144087694609577,-0.821309359460065
SIDM00379,-0.8527923104870712,-0.9534417612995709,-0.820902149618247,-0.9239945549796726,-0.7301266252132569,-0.9852949304757286,1.6880645286565747,-0.991911063894545,-0.5718313030690337,-0.9475659952502061,-0.29893988581398745,-0.4977162920414894,-0.7968367294055887,1.0212873844977375,-0.8382153252583764,-0.298298019281182,-0.8550036933509807,-0.8529948699963468,-0.05164318332929852,-0.9401378805560336,-0.8679884086120038,-0.11579014998672156,0.10809238493241201,-0.8921073531816098,-0.9090078311436212,-0.9576553647633703,-0.8045239533258964,-0.8244330533259828,0.6277387444941491,-1.023892372483748,2.092214014233104,-0.8414862774197596,-0.76170529020512,-0.7950402522754487,0.22862202171523582,1.1993280565554585,-0.7337296688171491,-0.8005902619234964,-0.8193224755573948,-0.8450424527609883,-0.8573084596737504,-0.8033523047232801
SIDM00381,-0.5690497629739536,-0.9346832243121191,-0.7884323622022061,-0.9420171299492248,-0.06077400479394931,-0.9304208123697935,1.0421639927659794,-0.6131888852844984,-0.6433113747993725,-0.9108563129529258,-0.002190394490418976,-0.11617815272858667,-0.8955312710189328,0.783343738042854,-0.8586278167051005,-0.6257842598798715,-0.7802915529121592,-0.7670629708971219,0.19976849010180134,-0.94373513343024,-0.958402208373222,-0.8360872757403731,0.396103088879773,-0.7528269105435033,1.042433996252212,-0.8586239694234471,-0.8960842419230312,-0.9005113544436707,0.7022764803895506,-0.9858521998439883,2.0124635857573114,-0.8642360205058583,-0.8259147926938276,-0.770811595233491,-0.28383041639415824,1.5068568259061654,-0.6904657912336883,-0.9343289772153615,-0.8966783890785746,-0.9265198269534498,-0.9402442907297526,-0.8557634887327455
SIDM00606,-0.5655042270562296,-0.8953412180771176,-0.657800929758008,-1.0009589701382413,-0.4710293960534994,-0.9522513486761758,1.5172648447171884,-0.8193901870210188,-0.5863421124832185,-0.9309909105678809,-0.3995296132986648,-0.3174152151051997,-0.9155603056700434,0.4360338416151039,-0.8246947286114024,-0.5777970317743051,-0.8397881987762789,-0.8610544893929394,0.34438686464801416,-0.9810865425037398,-0.6980553461523561,0.13518056674541698,1.0719501657034118,-0.8446671691101483,0.6429905846479833,-0.954201201598999,-0.8074229408062779,-0.9186337826883031,1.041618598210593,-1.0378892848767505,1.8337400210384758,-0.9483693909583145,-0.8308729489232819,-0.68970531117128,-0.12172193059131023,1.142256930015285,-0.6495984007306079,-0.15195161392581466,-0.8860492618850534,-0.8862211257005316,-0.9742237846949916,-0.8683243330772796
SIDM00541,-0.5743528910587254,-0.8508784131497211,-0.6944416487155074,-0.9765609920938223,-0.3309258118346009,-1.0136558645606994,1.018692839702743,-1.08744061506796,-0.5632585946056831,-0.8496266073279187,-0.38540370946814906,-0.6586817015407316,-0.8643623077715931,1.3579562708316482,-0.7673827776492043,0.44769769166239226,-0.861406762986144,-0.13802218787994622,1.0568113651159727,-0.9558827066437907,-0.8324977599136207,-0.6417078185966893,-0.04274760039055301,-0.7194764843447004,-0.7931895303662776,-0.9654836575373137,1.2583113409786502,-0.6706966790637564,0.7270118104128344,-1.0164397571765726,2.0244309621962477,-0.9201275201535415,-0.7608585921260513,-0.6542930203234348,0.4536604479683842,1.4843797737751911,-0.6906441803480102,-0.8149377463867548,-0.9440361466622119,-0.8945174750645304,-0.787900916404261,-0.8254082539957116
SIDM00808,-0.35768701049702567,-0.9671547495983936,-0.30474610928042883,-0.9229206845239548,0.17903872162722909,-0.9185586050626917,2.195271389110137,-0.8403470625213197,-0.5141961390883779,-0.9301312728296574,-0.16394920861601817,0.14763572375309178,-0.7554125083527529,0.6356157568669619,-0.8883971186813165,-0.665255201995047,-0.8242984393062444,-0.8261248091578329,-0.8225462888716494,-0.8639641367375682,-0.8002523550377268,-0.48761834782127145,-0.24435072031566685,-0.7766685095877806,0.9557546617905964,-0.8944541154586615,-0.7653337526060597,-0.896041946168303,0.5419184866538225,-0.8229571535158162,2.1036453867495184,-0.8573640160094743,-0.6931751240271842,-0.6751987972060072,0.12832428500282683,1.5637657967556522,-0.655265687667166,-0.9030273897732373,-0.9018457209064094,-0.8403959865158991,-0.8378335849592371,-0.7805819888128505
SIDM00377,-0.6526641552677104,-0.9210058848644078,-0.6911547693244066,-0.9748819325319387,0.5055002188880128,-1.003557162229837,1.061707514893537,-0.8918654135314443,-0.5428119164428119,-0.9728823166986248,-0.4326841786072039,-0.5117346250263803,-0.9374716949936865,0.9787452149898033,-0.8598854733130954,-0.7326237460282888,-0.7641247574114525,-0.818055269643686,-0.3996189562132487,-0.8523093205709732,-0.579534451143758,0.1941591663380718,-0.14719528544506355,-0.8835695509940197,-0.8636624851907078,-0.8100684227758358,-0.7462115815363352,-0.8863272203330237,0.6588431841049506,-1.0445811988236067,1.9467311142992099,-0.8746368200871338,-0.6884090151314405,-0.721583193480669,-0.20689771629154874,0.7542096067587605,-0.7236598625786735,-0.8676523966085672,-0.8215670556466126,-0.8658054717103979,-0.9308108885197288,-0.8621899077630385
SIDM00289,-0.5387897583204361,-0.9670164826339268,-0.6151846159024223,-0.939473786797879,-0.3176689642802535,-0.7695825512451725,1.9917694649378226,-1.0770725946791868,-0.5230824328035286,-0.9065560609849216,0.002205180203228095,-0.10660550851079513,-0.8264815137324649,0.6158433542723434,-0.8511901290603648,-0.6882206785266245,-0.713211409514606,-0.7977272711728388,-0.8853130934936496,-0.8942659362519315,-0.09994621122487189,-0.44615062590505933,0.47297971903026315,-0.892131111848141,-0.5645363824564246,0.8279147447950765,-0.7475614381789933,2.818939992613362,0.4817368980651486,-0.8028389000587544,2.223257074108736,-0.8894915938469555,-0.7010675774295502,-0.6731124606255512,-0.3461031616870238,1.559518629583521,-0.667327721107835,-0.8168815704678277,-0.9374189229113604,-0.8701862275633663,-0.925107413756986,-0.8059080329423894
SIDM00064,-0.5763443408571465,-0.8502808632076735,-0.7279495192413454,-0.9748637100976585,-0.16840517271141917,-0.9554743114020637,0.9316696838718452,-0.7228937730582297,-0.5867923053574146,-0.9602544132877759,-0.4975321874281947,0.21487088922782174,-0.9341383818038552,0.7044456746109226,-0.8721889288704631,-0.10540898092331968,-0.7865149295116796,-0.8742271387355063,-0.7363692605221874,-0.840647662108477,-0.7632979092020842,0.331284670685932,0.13095133676393725,-0.8505477955513607,-0.8302791422937611,-0.9111435959650471,-0.7105870691387982,-0.5207975069114238,0.396767080685418,-0.965838029540649,2.187064468674986,-0.8769852798044585,-0.8111281613820879,-0.7737446518530647,0.11558651103677822,1.0361880291514407,-0.6627481272563649,-0.9293647555415833,-0.8847361414341727,-0.849941135214102,-0.866741950650068,-0.7499595977682006
SIDM01097,-0.5722293494854795,-0.9032387547928186,-0.6205930913859606,-0.9645829945336746,-0.6597474529935832,-0.8180094730031219,-0.4004755752511917,0.7756889650803959,-0.5034101294090917,-0.6895824995112784,-0.42548933904585806,0.016281720287007532,-0.8974073833181847,0.795567993105213,-0.851667347725885,-0.7684260523325445,-0.6765324511124592,-0.8093118711439797,-0.9010164299943502,-0.9301224322103803,-0.86738613058998,-0.26376384114352125,1.062766172858287,-0.8188114664194347,-0.7698186419121705,-0.8830307069578648,-0.7723589839092463,-0.8043050129967698,0.5955745071994583,-0.8235801760248387,1.9128978651856114,-0.45998625023058,-0.8217950889097231,-0.73523417293432,0.12240071287958826,1.1587236529187472,-0.6523482877458329,-0.14523428855008383,-0.8468162029237281,-0.93393387267251,-0.8604215443951142,-0.8784177522491604
SIDM00350,-0.2921796961402788,-0.8769637957540547,-0.7470135553506755,-1.0072725395760547,-0.663063833252598,-0.8912461395544014,1.085840915192384,-0.6893049423519146,-0.6028119040453177,-0.9412565406948967,-0.2882180216217811,-0.5808790915791784,-0.8553855093200304,0.7168918489323994,-0.9127408276765663,0.40406575841140424,-0.7945095246664161,-0.8193659239151595,0.003709705922823368,-0.871224568016532,-0.4820996463895955,0.6133071050613684,1.3944853602262597,-0.23699304135696012,-0.312367568903539,-0.9894064876613938,-0.7616936920388047,-0.9828836915187754,1.10806781280151,-0.9907960299301731,2.0907423686014854,-0.9414447692094031,-0.7781576635090991,-0.7592675013971507,0.34063899669724385,1.0819604389779993,-0.662497242572436,-0.7658990416580456,-0.8743463052223439,-0.9489491441261771,-0.7771877336952006,-0.730601671302484
SIDM01163,-0.44102438664150956,-0.9289430650409347,-0.62074100501059,-1.007403648706565,-0.6997032576370984,-0.7849277802043347,1.8867376649856855,-0.6685802040313161,-0.4800552728346725,-0.9482286660924995,-0.3158905738087897,0.6210950737808036,-0.85401156292798,0.6545560947974044,-0.7602532775089529,-0.5377826292883208,-0.8070351029861105,-0.5803163088080023,0.7615069355314732,-0.986434204817394,-0.8965470386122004,0.46958733518030055,0.35065564785798636,-0.8540160649546376,-0.7198100353337112,-0.9648969504799204,-0.6101295372225509,-0.9314589047219344,0.8414994337602989,-1.0448815503957716,2.001566354196313,-0.8685765973521685,-0.7860306206950958,-0.7941759921164678,-0.09669825746874344,1.2564972429525703,-0.6655791998133452,-0.8662984807846785,-0.8854708793018963,-0.8557628401733419,-0.8924807440240595,-0.8395021374608179
SIDM00375,-0.5869140202448372,-0.9333301222187702,-0.7972803038873518,-0.9932162234444978,-0.17244079924434685,-0.9293818965720899,1.4938586079239653,-0.5518351803118057,-0.6864864911350934,-0.8930588792740969,-0.4838161233027764,-0.4846870353648299,-0.8279980753834835,0.8239924029902251,-0.923089548015409,-0.6352122458395139,-0.8689842447097397,-0.8724957730929301,-0.7329333672798621,-1.0138412982301446,-0.8925902326433655,-0.45607634879810255,0.9780026935516288,-0.125800788101881,-0.7613154338047307,-0.9038557384552118,0.10449033773800724,-0.9498748390542702,0.6271285622539851,-1.0185814310746548,2.4108083827371454,-0.9124782702649044,-0.6499769232461869,-0.7898811914719126,0.3829219829504284,1.3158653542753846,-0.7207800528277679,1.0792315295233106,-0.8837230618311379,-0.9481576416087277,-0.7022079610270126,-0.8392289850661825
SIDM00600,-0.5704712364383863,-0.9051779656835587,-0.6708600689985852,-0.8411577721997566,0.5106829430823359,-0.9822715891602031,1.3926279770341987,-0.9577561699549724,-0.4769177173112853,-0.9169109856757056,-0.21765343189694675,-0.34370334952945003,-0.8304886028445783,0.33104767885021064,-0.9069546100564442,-0.5233758539881607,-0.8594339772349393,-0.703796458213999,0.41084451045579606,-0.8826139078743725,-0.592349200622485,0.00985213817733053,0.31896890295007885,-0.7816770350425176,-0.7752457281910531,-0.7377301278714835,-0.6073592577243093,-0.8366217822560096,0.5123994534076977,-0.9256590529598834,1.7864936730143017,-0.8167174014208418,-0.6623666881710102,-0.7849528664756341,0.10307018199125617,1.2352320501926142,-0.6945495457995992,-0.8042403520674034,-0.871173977046055,-0.9128008593705226,-0.8207208841486192,-0.7070618192639404
SIDM00367,-0.6233001790018957,-0.9361024221429834,-0.7887251936591041,-0.9416645354832689,-0.1973170825073799,-0.7769063225337343,1.0718766834274467,-0.9724523413066011,-0.6635385030531467,-0.8774820239041411,-0.12218146156848818,0.5552212690121976,-0.8573469708047006,0.8901995895497045,-0.891225279910471,-0.7702960366004056,-0.8600225398339328,-0.8974191780161911,-0.8385730463086615,-0.8898528458655878,-0.7542123626136539,0.09280213202281885,0.6318981357030063,-0.7078355186613225,-0.10265931282766615,-0.7635481001761861,-0.7469666550604067,-0.898625471629195,0.7928897918704242,-0.980547385894672,1.9750744808732865,-0.7976908004921062,-0.6798146092885319,-0.6693709067186805,0.5745126597634825,1.794406166625465,-0.6687181154503246,-0.6146905182243719,-0.8874429292758421,-0.825445480393438,-0.8425378277249923,-0.7524347827575444
