,ST6GALNAC4,ST6GALNAC3,ST6GALNAC6,B4GALNT1,GLB1,ST6GALNAC5,SLC33A1,ST3GAL5,ST3GAL2,ST3GAL1,HEXB,B3GALT4,ST8SIA5
SIDM00517,-0.3787647220480043,-0.7653392290725911,-0.5566836922215562,-0.5810234906673478,1.9388381806475905,-0.8839053767980473,1.5214171182037652,-0.46877370080375913,-0.45434321541224215,0.49443064741202625,2.5352599403749836,-0.043082612645291056,-0.863521148061317
SIDM00534,-0.36526681308579134,-0.8180651098265662,-0.6116774521459178,-0.6661664932699338,1.6357620241055817,-0.9840815500997454,0.7254587128155106,-0.5914798889331736,-0.6495952793236686,-0.5153931511750846,2.512170143921982,-0.4540730509442924,-0.8490503988328633
SIDM00863,-0.39961291724753056,-0.7616049659420125,-0.5408455638457823,-0.7239553871324712,1.664509280838005,-0.9733319427801357,1.5767545369737825,0.23620838824432006,-0.06145439970132915,0.14825062455204083,1.5262066387126112,-0.7140174577162072,-0.8374587537483842
SIDM00211,0.1756796390091707,-0.5310520647101786,-0.533974407715317,-0.6566710803619588,1.3295035895940495,-0.9158042780922874,0.7288219154637862,-0.3659642952863172,-0.34358025180729224,-0.12621248232805427,1.5687804788004147,-0.5083368980469766,-0.823567420087811
SIDM00539,0.11478699588155229,-0.6913869979548897,-0.7917972571483203,-0.6785492125222369,2.0479285827861475,-0.9333481768985575,0.9405428989937873,-0.5764732361340495,-0.7101456435586913,-0.4865605817314069,2.4798796598198907,0.0824989342216165,-0.8438877694179782
SIDM00875,-0.4659364345191756,-0.7952504757371764,-0.5077414306929626,-0.59251449088053,1.870360948950454,-1.0028819550504744,1.1784894161850246,-0.36606640691086245,-0.6743587862399097,-0.13373303579558432,2.3168678519524093,-0.26486673481458134,-0.844119545220971
SIDM00679,-0.5645842517058246,-0.7297810658434082,-0.516659263875214,-0.6315567175008349,1.4253080690726017,-0.7511011220154833,1.3123494988864985,-0.6191133905734669,-0.7127235268422895,0.22475196036537706,2.557909121263516,0.08384805478547563,-0.8386558372218323
SIDM01146,-0.19333053210662035,-0.77599594383389,-0.2846230105010211,-0.39499268423689093,1.6254019899371515,-0.92324969494397,1.2355084916176435,0.36864480996837623,-0.2244193693866579,-0.49994232881746503,2.4802767158778933,-0.7861011095700599,-0.6376696983935962
SIDM00156,-0.35529679557440813,-0.31199435812415105,-0.5114646708408502,-0.7482525496226508,1.175045608898537,-0.959175008716881,1.1208662242801557,-0.39411293814858633,-0.2714503145319352,0.35497981501187315,1.8743190628479478,-0.6763230468575634,-0.9062937197088117
SIDM00420,-0.12610622140157499,-0.7032257107653808,-0.38500607201962156,-0.5988769758059876,2.103914173316121,-0.945850664551891,0.8296428837598515,-0.47428175659922756,-0.28239495932548736,-0.26684563448430215,2.1562217305597944,-0.6466209300560455,-0.8516121921421322
SIDM01145,-0.06256573561076807,-0.7789762163472888,-0.6520227718288446,-0.6795090941061486,1.6626423894015574,-0.9751369122439065,1.1612762125963534,-0.6902537626819618,-0.5289266766727803,-0.5578764655082522,2.0060008892068013,-0.2475009270681285,-0.7241961734478679
SIDM00256,-0.4606076260975732,-0.28564404838431856,-0.6793033601734578,-0.5842295261607504,1.2613732608033517,0.41542682006030945,1.270298480591374,0.18102707992728836,-0.3090514654924488,-0.466534644246749,1.8343138981304665,-0.7624484881972033,-0.8310746259239009
SIDM00444,0.5547894566691627,-0.6500085857889577,-0.40865733761986983,-0.2668131306705056,1.5588182772073509,-0.897110402218148,0.7517648021324657,-0.8272049819595938,-0.33305108982138826,-0.4722400190028338,2.759613944658469,-0.6073011588888744,-0.7644512232023896
SIDM00137,-0.54753625661738,-0.5769068863866824,-0.8820011855251664,-0.6595497817948541,1.3521960613851574,-0.9463026891927621,0.8489885689115411,0.6656272753748248,-0.6727033198724098,-0.4492957212392656,2.451910293244067,-0.6348949138075247,-0.8387864084658458
SIDM00569,-0.1886807450433595,-0.826470767987284,-0.3267379669529826,-0.6640969073679991,1.6224737014493094,-0.9411414287952874,1.1088224779300448,-0.49167749149350903,-0.11760272824897906,-0.2527414561188313,2.5312811482106685,-0.7779686769014411,-0.8123160784466786
SIDM00445,0.347526178099023,-0.8423288229653215,-0.39851977322812426,-0.7638593969540399,1.7526174164370676,-0.9718474846815284,0.7475996582388533,-0.5455834078894397,-0.6709698120295604,-0.14104137916766576,2.3584640347115435,-0.7291368489332615,-0.8980038669488687
SIDM00094,0.26344626319469555,-0.5008250724796015,-0.2181737081895579,-0.4813661214947861,1.493041709623647,0.40950988121618087,0.8914367648294251,-0.38116940843043107,-0.14363976549334806,-0.5554485444848827,2.473070485532078,-0.8094139854654759,-0.878415201351538
SIDM00576,-0.3650498513661426,-0.8334016361492653,-0.7113114824704033,-0.6837149433644504,1.4991551077345342,-0.915504180797426,1.0444588187436974,-0.31861331288657835,-0.2825652960796867,0.7513232793921659,2.243027837764408,-0.6420945460064664,-0.777973254603842
SIDM00257,-0.5592978811874135,0.16939289479648104,-0.28707997958356085,-0.5723494746386318,0.8339545063889451,0.8914733531326313,0.8028249557911625,0.1756911800061656,-0.28803864688106834,-0.5755587914520248,1.3149531524244567,-0.7407028892593923,-0.8162260411247522
SIDM00835,0.009431885909849074,-0.7782509166585759,-0.43425979902071565,-0.6303639291690045,1.748957822116784,-0.9672930127755898,0.8388865060750231,-0.8542827521064327,-0.532919777186309,-0.28627011951216774,2.683505153408211,-0.18822761184814016,-0.8883915104646509
SIDM00781,-0.5427140050283341,-0.7218022374671379,-0.5588509612902668,-0.6507568975837077,1.318304177743946,-0.9601885618795912,0.9035566922763912,-0.454621395703563,-0.6727021541048233,-0.40526153355080663,2.9862979347288805,-0.5643615397054766,-0.8336832274366729
SIDM00700,-0.2138447028834759,-0.6844495594118176,0.10811386484186977,-0.622324667130676,1.4517440733175997,-1.0009395579138394,1.0015930328873541,-0.4804986528142587,-0.48824221788586586,-0.5649305043608998,2.494250198436001,-0.8251849479714637,-0.8930976443119262
SIDM01126,-0.6629920405832728,-0.4216150282077214,-0.5013967398455237,-0.4704965850715352,0.5807465870007029,-0.38829737030157163,0.6687749446937306,-0.32228560698621056,-0.4651658444104313,-0.5846401649280131,0.6896157312265162,-0.3586073734051969,-0.5638899820435752
SIDM00259,-0.16163659277261397,-0.21445562063279341,-0.12539518431516772,-0.536724842297664,1.0901437414122657,-0.657595798809272,1.315659877820967,-0.4284918968335362,0.07810909756472471,0.015343330584125115,1.667946784009159,-0.6337687769367086,-0.8518440515743495
SIDM00834,-0.18380230371613063,-0.75061113777137,-0.5999113071054726,-0.6894757375146048,2.0113609575896336,-0.9716537627713496,1.1525132613716207,-0.7944982812278871,-0.49112459160828764,-0.6419609331006045,2.6451970771446285,-0.7757380525247657,-0.9322393031407844
SIDM00814,-0.5549587444686479,-0.6392789550208966,-0.6423385588989253,-0.4386355948861422,1.5313119272362552,-0.9556833871545966,0.6969501789448255,0.04592472376476082,-0.2761460970760587,-0.5295444889040574,2.4187071683537105,-0.5929536476003016,-0.8516743605547838
SIDM00258,0.09047714768125208,1.1251715450140496,-0.18139152229483713,-0.6765679377071903,1.132077593664808,-0.8730067618403985,1.2595989225851212,-0.7348764382956858,-0.34095503696299195,-0.3508874945767124,2.043931316301514,-0.741921626467536,-0.7356168895134395
SIDM00577,-0.3491557104076915,0.21554730414786144,0.024870812407541652,-0.6483968348972137,1.2182484991080218,1.6159246600526729,0.8752752265692153,0.21053198075452695,0.0012593013995705082,-0.4912665821748024,1.6722672114932213,-0.7043373735585503,-0.8551389002717251
SIDM00384,-0.5632761831991168,-0.37591640736223575,-0.6466676891410221,-0.658102848039659,1.4530254458987553,-0.8945528662643959,0.7990248260154199,-0.625919063212928,0.26576565308455946,0.2068201372411316,2.5426390169321857,-0.8525875205913342,-0.8691982868579254
SIDM00837,-0.029069924358398735,-0.7801885299268043,-0.2458434826558171,-0.6486262516920565,1.8721882242348815,-0.9610669052772622,1.0708060922965201,-0.40466307261325185,-0.6265610398063839,-0.5890347570906327,2.673731735506728,-0.46301492762407037,-0.8161958130008071
SIDM01133,-0.6739382593902555,-0.6270103584669638,-0.48310782581253087,-0.572109013505628,0.5358452004233829,-0.6475988766586722,0.9185712012786471,-0.35630492318292367,-0.6256519152480428,-0.5947957098473294,1.8002742974839052,-0.4994978130709024,-0.38787763385017127
SIDM00244,-0.16956274042128727,0.3874055200566883,-0.4835366034592711,-0.6259158375913785,1.1816089492351185,0.4760474573988233,0.5478909285860621,0.03696901368770629,-0.2764924574480932,-0.094539760119873,2.1547303840423773,-0.6901182663753891,-0.8940044480975253
SIDM01161,-0.44886501522753713,-0.6357569955251422,-0.3275308309372333,-0.6770660029719241,1.7805949346812764,0.654284175478603,0.971988959293023,0.03302319606322666,-0.2640697549063333,-0.2437428355315766,2.809781274159477,-0.7521972065012852,-0.9151967050849111
SIDM00579,-0.390326999660422,-0.05944854054430189,-0.7385541788488279,-0.6064842557638276,1.195207508735432,0.9369507858116335,0.5448066481554824,-0.3814939789132739,-0.07419402423775405,-0.7340375840891153,1.5860342370808194,-0.699664050613382,-0.849300586438035
SIDM00699,-0.512551628326787,-0.6986516955583317,-0.8722173400427301,-0.58681325139902,0.93889335161943,-0.3173822408703,0.470320986318017,0.38665566047455535,-0.7356878227985686,-0.783574944985489,1.7210861723815356,-0.37813365272964283,-0.39844211538918495
SIDM00721,-0.40566125120493585,-0.7011532467897683,-0.7919363428979732,-0.5297753804602953,1.6939663667750133,0.7407443205489123,0.5909329428246992,-0.2475068355856084,-0.7346038188569358,-0.6539528174480821,2.3368316205400625,-0.6688612148521387,-0.7063379574584207
SIDM00082,-0.5265315330578919,-0.4048243272773678,-0.9369399371058104,-0.7351121734716024,1.6102069683302729,-0.8849493454245038,0.9579897421186107,0.5646458146823962,-0.4596677035378884,0.23669297903237455,2.8696776230649945,-0.8979271489914544,-0.8489423814348275
SIDM00320,-0.33720945989976436,-0.7833072775111737,-0.7032872842788624,-0.10097081082938048,0.8700463855933925,-0.768228925707104,1.021418909994138,-0.328077724123788,-0.7575620133523949,-0.5676308936104856,1.8206363236933039,-0.6902424007029653,-0.7984533567373018
SIDM00967,-0.2512717286056773,-0.7756937957509477,-0.6906799939762042,-0.5426856782520185,1.6281530007350264,-0.9241403805674308,1.091729739443338,0.8487073035659425,-0.7729377242170212,-0.3077157147876777,2.5294520358332124,-0.6712067975475958,-0.8982718648565364
SIDM00508,-0.7663993774910209,-0.11373836205234449,-1.0377045837203638,-0.5765268379563564,1.2732054114457432,0.46308515989080734,0.75213609119311,-0.172629651719377,-0.7213078602155936,-0.24772732625059002,2.332726239060768,0.2849910395046002,0.6549662352834414
SIDM00859,-0.08876783082657878,-0.7682983202220421,-0.6158174619360789,-0.7023693429405816,1.7018399522984082,-0.8763481793032804,0.5545137511212307,-0.04295695797111693,0.3596826325798652,-0.5998728693018935,1.7209564834802276,-0.576650056600139,-0.8297966459033848
SIDM00393,0.17283181419979038,-0.7276671160238251,-0.7665842005933873,-0.7031529454374358,1.512729741027684,-0.9254148387130792,0.7968897795756079,-0.3179322790257917,-0.7380737569886124,0.2598140449412344,2.687729913308621,-0.4483368769283259,-0.9450495089271627
SIDM01174,-0.5215982616073883,-0.8350474672410425,-0.8148060833306622,-0.7053457411293782,2.149234145842273,-0.8808694898564607,0.6892813325066339,-0.7065727894938095,-0.3016730403163785,-0.5082837435573677,2.8001946497992525,-0.47104132170055485,-0.8513701410862358
SIDM00530,0.06104508396067115,-0.8423265517460408,-1.0354747993815128,-0.6605005583592173,2.078157578405548,-0.8362444876331531,0.6699471618133075,0.25358886155694077,-0.5449754075891061,-0.6076653076685925,2.716179303013366,0.22690324588587268,-0.8320766709112377
SIDM01149,-0.3737685369317679,-0.38106706537531404,-0.7350713075552222,-0.646909266972148,1.172988662422084,0.4521330991287154,0.6726492883845164,-0.31544876902186425,-0.1202768110921029,-0.44643164004560826,1.9198478084411763,-0.5906906315660966,-0.8809529561437767
SIDM00243,-0.5854344642653836,-0.621656699584399,-0.8510968945379228,-0.7446049868413086,1.1175629553130895,-0.7711792874807328,0.8680559680629502,-0.5432289733164969,-0.4258440040117217,0.000845812071367893,2.009112045085534,-0.6860932751647503,-0.8218351845863868
SIDM00176,-0.2615859878886824,-0.7463041232671759,-0.6995696876681908,-0.6519458372492126,1.3662982810458328,-0.6598253847257969,0.7751615488168622,-0.4117996623083817,-0.313923239790433,0.26455198780991473,2.4578234223433806,-0.5739958110538865,-0.5878154203296544
SIDM00422,0.7579657804834604,-0.7177859905035727,-0.7433682363995455,-0.7163016243348307,2.3337675007806706,-0.9099977412048139,0.6032093770367096,-0.7575589086594979,-0.26015535359946723,-0.6682369044847324,2.177457641905908,-0.21503049631754972,-0.8297686647584699
SIDM00532,-0.19646136426466027,-0.7988925652193797,-0.47927502973680425,-0.5470660638452195,2.171506028860568,1.2710499751438327,0.8970385304619874,-0.5992865088423612,-0.14174090392081845,0.18906372361123727,2.8576155678681303,-0.677611809360635,-0.8198789604598123
SIDM00077,-0.3914792557443151,-0.6715845827506158,-0.6643747785824016,-0.2931950360242025,1.8378242523232686,-0.5870629062510049,1.0307603825033649,-0.23928034261277992,-0.09531319650189736,-0.1885059127430769,2.9552141176007285,-0.6581647155858321,-0.8806979627813837
SIDM00561,0.4751321951255806,-0.8088190471539634,-0.8432444005666411,-0.664905834506172,1.7332490968958538,-0.9489641984177924,0.9484711060930948,0.4137565621053151,-0.1644023791248601,-0.5213944872174394,1.442876655011447,-0.39267148775474964,-0.79894077288806
SIDM00407,-0.3424236064391199,-0.765911444075385,-0.8173272836946514,-0.6612690173521039,1.143670031334382,-0.9025108661736899,0.8384120671977138,-0.2554928081601365,0.004527560137308222,-0.5338978410639442,1.810945976632089,0.5286992277803362,-0.8854084114967351
SIDM00631,-0.7336795920079335,-0.8378398588618279,-0.6781184472260713,-0.7451784683023677,1.6968946465748203,-1.013038318299343,0.8008376125628232,0.4067631238961703,-0.781332362848821,0.10476056967209342,1.9658200895043803,0.8278218073686999,-0.8895771924480489
SIDM00324,-0.42102218400340896,0.3266688582213944,-0.7492811130466485,-0.5683273591730337,1.2603580648038335,0.8499752392564427,0.39932846912625714,0.14197575848565713,-0.3702672180330308,0.20928706381921522,1.0691891035298091,-0.7812048139503337,-0.9256772256409027
SIDM00410,-0.3573081557722982,-0.4442041994577652,-0.8388040427737421,-0.4492519340171141,1.1059962347687777,-0.908946690333481,0.6671299506408114,0.19388004281337423,-0.01877682306692057,1.3361103146965208,2.520619598235232,-0.6730031542820546,-0.9147425557739485
SIDM00483,-0.29777822561503636,-0.5467854593996048,-0.6373690535264228,-0.7491701569863716,1.4208826734058362,-0.7416961728635706,0.8031686277863223,0.27339286579665933,-0.3873270013643829,0.23758796359854376,2.3637807831293083,-0.35562231031082947,-0.8797057151663572
SIDM01187,-0.42291579467366913,-0.6721096977921684,-0.7092356249880916,-0.6874040665978594,2.1293914281950137,-0.9796332176110784,1.0163938313765328,-0.3555598535446449,-0.88767995299691,0.6319210083637241,2.7353981675214643,0.5847566653297868,-0.8314124438871026
SIDM00216,-0.5811436786338131,-0.7951117899126813,-0.4141388539855974,-0.6737399204214459,1.6362427241323199,-0.9173781107017284,0.6645928639099421,-0.6430103904416521,-0.6025334306431045,0.41311873467141297,2.622323262974347,-0.5061363351016562,-0.8584369408209382
SIDM00199,-0.1383163114612923,-0.8235043323839375,-0.6897667941817079,-0.6392296775652357,1.350990448720973,-0.8890895054568795,0.9424606538488373,-0.5356681613726789,-0.19711774184350866,0.287359669131683,2.6792766885429873,-0.6304912079524537,-0.9050933869489179
SIDM00234,0.8540172692859488,-0.7801931691993914,-0.6290050420458797,-0.6597150683985601,1.9543203217604757,-1.000652592919779,1.1970924666677767,0.059688554036081885,-0.3387058098928982,-0.680257740236879,2.4153302224546933,0.5437278792093987,-0.6674086435943063
SIDM01019,-0.3613428762376939,-0.7847395602705151,-0.6438154184704132,-0.6556533525109955,1.5363341179435603,-0.9066712041791684,0.7401700937303016,-0.31806435488394685,0.006011164736099888,-0.45226333647004946,2.0280188672778032,-0.6133939370757655,-0.783352763706401
SIDM01114,-0.1701381218080947,-0.7310697103261992,-0.4252573733014551,-0.49986830938343724,1.717547360782547,-0.8807437296307485,0.5113852821746712,-0.3367768275701449,-0.21132974330042908,-0.42442665410850394,2.624455585759021,-0.6979598549108224,-0.7838633283567051
SIDM00584,0.3886136498399606,-0.592976379225284,-0.3368924473282195,-0.5766447747030117,1.6066473624295332,-0.388976208082574,1.043365114872633,-0.7967108538712302,-0.13488682568412755,0.2440927198528931,2.961270288930833,-0.8760034287845132,-0.8612496409235834
SIDM00043,-0.5291344249235094,-0.7561054523803336,-0.5054015773461666,-0.7173925271910839,1.5797199132194166,-0.09085161852151333,1.0272388998290103,-0.47259095857540495,-0.6615678513776195,-0.4767956233862412,2.8990753863256113,0.7118729316482607,-0.9109876383936069
SIDM00498,-0.15804299208898218,-0.8111043387498645,-0.7810477406469427,-0.7771456517631906,1.6506758462306772,0.19589918121859823,1.4657608168155043,-0.40253105999425776,-0.707559803960218,-0.38011100927710745,2.6952258021005373,-0.44281835868973796,-0.8701405293117904
SIDM00406,0.0024417810960795324,-0.7784792127144037,-0.5768174376406209,-0.5387753350236758,0.9538364252655136,-0.9673810035281121,0.7505023774360193,-0.760189331650921,-0.2806099169954676,-0.48416489344661373,1.0183087262413715,-0.4683185554509923,-0.877448473144156
SIDM00193,0.0012581476196721257,-0.7523477494295899,-0.6402665676069637,-0.6858652567971957,1.6261380270955048,-0.9480984691305987,0.8254781578060406,-0.5137687409820869,-0.6831625704935759,-0.6342893639974272,2.741911422561768,-0.41283662050134406,-0.8482000757448227
SIDM00045,0.6399052027802966,-0.7155956960990225,-0.6228282092086396,-0.740377857055632,1.3564991589520488,-0.8781172851060366,1.5792710471274687,-0.31428674281215047,-0.5952900618878337,-0.5496545576819161,2.3496988067631617,-0.330502034447924,-0.8711936297634905
SIDM00655,-0.455954484201391,-0.5859871789150947,-0.791380595558448,-0.7744731485613024,1.5142302795070344,-0.47828544199653966,0.06653105996712248,-0.5468743726955478,-0.4818801456251902,-0.5536833499763825,2.353717749202651,-0.4499918362224675,-0.8983953340045282
SIDM00214,-0.5350113619719141,-0.817662966704056,-0.8283273058768977,-0.6639867184655874,1.6497299775589622,-0.9225062476485715,1.0304743013234028,-0.8195056317652715,-0.6497472491873384,-0.6515987885414227,2.2308660964469627,-0.6565159555020156,-0.8718501559571776
SIDM01007,-0.6142910679179152,-0.6947077730433114,-0.4249376722386829,-0.6091014522166636,1.2170753668746361,-0.9158453195273584,0.5411829145148169,-0.12979436261083552,-0.2307097994832532,-0.6514872777069894,1.9188298873708232,-0.6745245650236925,-0.792664553559959
SIDM00262,-0.1718534782497889,-0.6850445402348456,-0.5765926333933888,-0.24807437888911274,1.852962831468609,-0.9772269877726845,0.6687543214400715,-0.43846508047339666,-0.24702253903148855,-0.44200076461012244,2.5166779870740617,-0.5213854657796518,-0.9461381439969584
SIDM00591,0.2955585270639709,-0.8101197906111149,-0.4334397906890764,-0.5240544211677522,1.2237244752403724,-0.8828375050918162,1.038093819791216,0.6840843832198572,-0.7309057202929,-0.6053127592383891,2.2498994566518458,-0.3923448957733245,-0.8282980635408228
SIDM01197,0.31472194189734254,-0.8673420135587844,-0.849125704978204,-0.5810889547911137,1.9358629914441572,-0.9197972076249948,0.42761640089923564,-0.43288665968900986,-0.46960384929858473,-0.4731863115780972,2.7267021410686327,-0.12065089660479787,-0.8770968763551527
SIDM00905,-0.10789048594832136,-0.8551099041256761,-0.8037657453709152,-0.48412736034309345,1.7258547705998,-0.9310252467306138,0.6743322225984912,-0.4565607729134739,-0.6223966063158903,0.21006580909425793,2.5400782032729285,-0.29772087863334384,-0.9105953754738885
SIDM00180,-0.26421817656120894,-0.6618610917037495,-0.5681957011541904,-0.23859978361148867,1.3940326445503088,-1.0046079139144082,1.058137307327399,-0.3493935573890389,0.17855057937663535,-0.06053620386761885,2.6787006465020733,-0.31229675734459966,-0.785850939953024
SIDM00323,0.11686097637129916,-0.7738498120950855,-0.7626045254348875,-0.6509104869465303,1.0932016028592355,-0.9353557435300363,1.1007190373218552,-0.11249501703274034,-0.40661297499682114,-0.557119416932948,1.560579400952785,-0.507374682098978,-0.8463969894628048
SIDM00113,0.3885561535727942,-0.8060341406167927,-0.3608435324882553,-0.5765828541438986,1.5258922828110095,-0.9080606850659175,0.5760271683042356,-0.27850381927816564,-0.23388247875236823,-0.3258456301805141,2.560704897819291,-0.8509172276882535,-0.8315913933373346
SIDM00551,-0.08233891565357154,-0.8294862034401989,-0.33678054964911314,-0.5723919855608052,1.6486022028121752,-0.759447400006498,1.7976218135857185,-0.27270576386177386,-0.5280992005332755,-0.5373062708437281,2.3997198531536204,-0.4886254379675976,-0.7863713421207799
SIDM00958,-0.4541144490213252,-0.8189426567451512,-0.6624206131216921,-0.5882380904635736,1.4245915778156875,-0.8101303193922825,0.8209669196603928,0.4827895377787801,-0.08926163301054856,0.06351311060975125,2.173402075648215,-0.35571054503151295,-0.814495502094152
SIDM00659,-0.4049375191881306,-0.7626395105219993,-0.48632361898194776,-0.5519695672468581,1.4436456859696012,-0.7981858294049186,1.0921195029360127,-0.3632732567055797,-0.2049070246067456,0.05221205435039368,2.5145285976751977,-0.6884418024259246,-0.5847526191782417
SIDM01168,-0.00024294365555727513,-0.7627367730651866,-0.44116722636005307,-0.6771927639410307,2.0708297649432463,1.4112757689568454,0.8181888290255654,-0.6824072060323062,-0.6050895726383643,-0.5363232727367923,2.5164959363827943,-0.6750226284403559,-0.8541808956331659
SIDM00968,-0.29926988176195446,-0.6353697998156024,-0.5869405618766437,-0.6352748067617944,1.4838827990726555,-0.931507777073009,1.327222868975505,-0.5706351300865717,-0.3156738427339666,-0.2305790568117019,2.634367780398866,-0.6231388604169691,-0.7804764221670717
SIDM00250,-0.4677856908710749,-0.8306775435330298,-0.873103385743083,-0.29009757260165014,1.657037955373889,-0.7876532841018506,0.8814238442655309,-0.1567949070913412,-0.7170321858895135,0.40610426171057495,2.3575643600844796,-0.3192603037196157,-0.85131197429979
SIDM00252,-0.4408097522511982,-0.7865191423327267,-0.6716858941203743,-0.12306093887765004,1.0634456777186048,1.158109935983444,0.6758935066997243,-0.7522482660501548,-0.5679064589768061,-0.03662955295456414,2.4646638521878694,0.015496700775885426,-0.9239443243151458
SIDM00242,-0.08624634388984144,-0.7728286699280441,-0.7072456575497403,-0.14717104434797193,1.0569014626260675,-0.9629808610572586,1.2306337891879744,0.12885264003610866,0.10714489785721665,0.16019235229265408,2.3600990518347347,-0.6918454563063676,-0.802896040380989
SIDM00438,0.8849845784178075,-0.6277420162253671,-0.09250332026296605,-0.5628890547073121,1.4813421745184059,-0.9019707969845768,0.5821543906996195,-0.0659592439556437,-0.33165341695851946,-0.3549945806532963,0.6133522263850539,-0.6038382700318441,-0.6858842355748781
SIDM00231,-0.3968613098507808,-0.7334357440637459,-0.5777838699102756,-0.4259859695622524,1.385757271446301,-0.9282224004110456,1.072863708252163,-0.40592108632760676,-0.0262902107632594,-0.3754526034126901,2.7578496779265227,-0.5680962976790791,-0.8044188589219416
SIDM01011,-0.16651284858486187,-0.7360723099388583,-0.6683513149067155,-0.6559755188844927,1.7199461464744439,-0.956369109725848,0.8163298961464657,0.3698942457890401,-0.23226745514848052,-0.40028198523335395,1.5401798687423978,-0.09622264838813907,-0.8097382582634992
SIDM00182,0.35968987471543773,-0.8129995344492825,-0.4070861574413741,-0.4176241961597413,1.5034706982120478,-0.9470786989958196,0.720767857975367,-0.33885026292518367,0.20554510502700257,-0.607112324824642,2.7330305037394824,-0.5316331266965832,-0.8671889730559245
SIDM00969,-0.4232820884140794,-0.783117514699045,-0.6166872870350579,-0.6267172119918231,1.6611502862841465,-0.9155874834899238,0.8008493598291685,-0.5135426577289199,-0.40328773990528266,-0.24781249806263456,2.422965970485451,-0.4559647504698676,-0.8633297404549667
SIDM01120,-0.5257125161911594,-0.8048295914160544,-0.3789541594142541,-0.3011522415766195,1.5271866410941475,-0.9582406841719343,1.1249065529606077,0.1924237407492576,-0.4241603285865597,-0.5709260112697807,2.623506924279754,-0.43155247124070123,-0.023563295308747935
SIDM00317,-0.5605014550947276,-0.7681165578992561,-0.4869366184778578,-0.31835216704367,1.6648445661476887,-0.9333936561326295,0.7651362941881188,-0.7458119323474596,0.121099630225853,-0.43674683940734477,2.278975893008188,-0.7639377144714621,-0.7940317391305282
SIDM00719,-0.49796212180786104,-0.5909388323348234,-0.5381494353663677,-0.5709250684748004,0.5005145172744423,-0.9432492513635973,0.0665917860937824,0.17877969632113186,-0.4846968455243243,-0.1069951632690865,1.5820289467672881,-0.35991658953657074,-0.18689150970318147
SIDM01041,0.24275996556733667,-0.7872877863404001,-0.23525379609966,-0.5214805125900778,1.5187575851957658,-0.9446314773698139,0.7340508307862322,-0.34486132685036486,0.24386183434521191,-0.5875300035166117,2.745842617407854,-0.5185354414017587,-0.8176465761277788
SIDM00668,0.2063860481828417,-0.7928981502946474,-0.5665691382749835,-0.6782877478368556,1.543805081674056,-0.9926296256957952,0.9269107133965062,1.0417124430014884,0.0189212050948967,-0.21009638639631917,2.246389147475525,-0.34081411788044813,-0.7746043662010086
SIDM00056,-0.025266042211285023,-0.8173612211581227,-0.4532792204656559,-0.6953832883696787,1.8397262804980714,-0.9358767206228448,1.1977628910831666,-0.44841099477528906,-0.010424857662427803,1.233442305219389,2.7185001182580097,-0.786274618699361,-0.7699039917632511
SIDM00181,-0.14332010394416023,-0.8212884873203621,-0.2965566085971877,-0.5771191250971582,1.6013528816801135,0.49628801697312913,1.066842055044518,-0.44849966891276194,-0.49247204138180073,-0.32326871759981035,2.709803066986737,-0.6415737116777427,-0.7993255841774239
SIDM01073,-0.036589993286847686,-0.6871442465213095,-0.5571432531026606,-0.6651891320439709,0.7924199667425307,-0.7930859295979116,0.8674063846771253,0.43205636111689544,-0.00924235303795087,0.6156967394042439,1.801853256758038,-0.41241848386275165,-0.8418862680717715
SIDM00504,-0.07628196004330753,-0.7218169079313326,-0.2121330072418391,-0.5683860920413624,1.987753666786778,-0.9358574129411209,1.053976340641878,-0.28260214928586325,-0.08011579158934218,-0.09248480786982423,2.9146244775350674,-0.8235020940276668,-0.8277875523056372
SIDM00472,-0.485613102275962,-0.7701731671694502,-0.6850369749903222,-0.6902323057770748,1.1383581433274346,1.1863295979194963,0.8860975944506884,-0.8034385225467652,-0.6146240218308734,0.23114905956393386,2.022950357270318,-0.572553310955096,-0.6607952683728344
SIDM00042,-0.117480567909699,-0.8817298054550546,-0.7473496316548999,-0.612044127397686,2.46967061934758,-0.7031160526196203,1.3018698725131324,-0.14145726776855988,-0.3437911868214192,0.4289971512857013,2.69974104298953,-0.326994138247817,-0.8664908304546548
