,PSMD11,PSMD12,PSMD13,PSMB11,PSMD4,POMP,PSMD6,PSMD7,PSMA5,PSMD8,PSMA4,PSMA3,PSMF1,IFNG,PSME4,PSME3,PSMB9,PSMD3,PSMC6,PSMD1,PSMC4,PSMB3,PSMC5,PSMD14,PSMB2,PSME1,PSMC3,PSMB5,PSMB4,PSMB7,PSMC2,PSMB6,PSMB8,PSMA7,PSMB1,PSMA8
SIDM00205,1.516324361637872,1.4951414420832572,1.5479709675286157,-0.7256603839249721,2.414353724671071,1.6726140195307837,1.6933047663074732,2.5492768616360992,2.469719976202821,2.450364233373018,2.4756454499074088,2.1554030263024178,0.9971255730244508,-0.9485169822026767,0.6093579116243814,-0.2941089348920362,0.3421616237729298,1.4665589587088759,-0.7604446708031563,1.939512406654919,1.7494018663872062,1.9675902438731718,2.268408955670535,2.374707983382599,1.9091937362761213,2.2229793461748604,2.08576487019881,2.2598409187364346,2.731592036373666,1.938325081889449,0.13777779195802314,2.808274621817127,1.1314612932917327,3.1088795486504,3.086949430377027,-0.8513898784810647
SIDM00535,2.2508313015296593,1.3730541224049801,1.7481352578497065,-0.7288702617420846,2.472555793914486,1.8707883025313896,2.4241798643647465,2.4587878947907846,2.5898971712110685,2.7369978725080966,2.4489780106409325,2.2273418624551455,0.5228556603667704,-0.9890368250672993,0.8620715325968487,0.29434121151738263,-0.46544540672973933,1.7078375101999483,-0.8316421131607666,2.491444217649115,1.7976454153695771,2.817364590227709,2.727696337165508,2.4300518527526638,2.055234090350274,2.068283682993226,2.595356589273854,1.9176855813284888,3.0042859689577273,1.8325174892860001,0.5067873407282767,2.8013647125044288,-0.7767120909068166,2.836133937887287,3.4282314808548584,-0.8222085147646285
SIDM01175,2.1043656230430208,1.7368658760808926,1.8911080030869234,-0.6495526606608341,2.673725565842803,1.9180938758050785,2.4399310820181275,2.3930528164303264,2.742307692579978,2.598066701955655,2.307443778045562,2.433564847035746,0.8570683445570777,-1.021507911695833,0.5349772217278026,0.4823524927588699,2.3853224676547695,1.6030898164908851,-0.6896815147860604,2.5714127121166097,1.888439082371917,2.8983087222503205,2.9333256343468497,2.4171571051969143,2.3397086876436237,2.688646226961147,2.9716749331611605,1.9243994058793035,2.9517528161508877,2.0002310476246294,0.40468380869926435,2.6448691933496007,2.2648236977403253,3.0772010668601997,3.3798102976032713,-0.7699139782586156
SIDM00832,1.7943315188214306,1.4319759155148792,1.8015310587862272,-0.7682776761316282,2.371345388428557,2.1852483406122243,2.1748035004102197,1.8429248918379022,2.5080997913459755,2.733712857617998,2.4464004472381586,2.0104427734161616,0.7777931610104128,-1.01063498185429,0.8304396346382439,0.33771640815448545,0.32934940971265053,1.662592692811479,-0.7801698274532931,2.379501358013596,1.668681954799148,2.901295150246707,2.5925594776803234,2.6785646803385914,1.7323289276777354,2.4120952671904763,2.5067099749026287,1.5545704671872855,2.7496173408330984,1.9320302616372633,0.5481070962272656,2.7224826817457686,1.1108495787408212,3.17950960253293,3.3298587894816416,-0.8681590203300339
SIDM00528,2.288467502164713,2.2415253101188974,1.503873522617712,-0.6483251070137979,2.419992545660334,1.9474019422773226,2.291978079013409,2.6769535596727665,2.722313942731783,2.5873506800803314,2.7090050249613316,2.267228374589097,0.40605337452677676,-0.9714829867242545,0.653781221953476,-0.2462915795004598,-0.03551545803593656,1.5088332043138915,-0.7811155221246266,2.3921576559959896,1.8627971269131054,3.3843118578002023,3.4873954212414997,2.47991116612303,2.2342657091396,2.590207830941252,2.8708853541238604,2.134878920431755,2.8802222323198685,2.1255723199072714,0.40049728177738086,2.9102612203902063,1.1222447887284857,3.440060492973436,3.465237430919079,-0.7855305500112183
SIDM00371,2.053757406357078,1.1972715701118513,1.7140494332840905,-0.8753003905706465,2.5286038087596814,1.7314117855283429,2.1821509859614348,2.2300297652872376,2.699070589732881,2.2771016923356817,2.166242293622231,1.9750919820866837,0.20557582792024168,-0.987793711597834,0.4590076596753762,0.36558652253083135,1.0997810093207128,1.6295819180545192,-0.7762721308513378,2.4370845401792063,1.611469346333242,2.6289248747559446,2.9102885951614605,2.303912957928799,1.9919566850245367,2.3998308333322607,2.0851133760495237,1.582466070876494,2.7679053408306595,1.814667832905487,0.40300293808366733,2.515065613460275,1.591958472280914,3.0999549298362266,3.293387452431458,-0.7892138867566221
SIDM00688,2.18593634184857,1.6929837893356625,1.7408930314733073,-0.6272345283582864,2.566021903165953,1.8273690309228494,2.4195977645068867,2.53961990799519,2.9745169032307173,2.674493745173083,2.5188276176719135,2.853735922280374,0.5522947585004003,0.462301136885253,0.7357568665586853,0.8251928412882341,2.338125926891241,2.030421944388057,-0.6609088424456957,2.4644647971202502,1.8531742469458705,3.045762003348043,2.9143255370402166,2.3915563061721907,2.1104965353232297,2.9584317543074015,2.4195929313163993,1.807368107452844,2.9781798636709778,1.7746803495873609,0.36413173549935207,2.845571825386252,2.8079178735680914,3.0779251546015347,3.0935976135492154,-0.8853377706004709
SIDM00583,2.3860307672467687,1.7674069417818308,2.219159812814377,-0.710685936050661,2.8679839357787578,1.9542897387227363,2.2563077499312536,2.3635528895070568,2.7939532115845065,2.932528377324458,2.75215691049091,2.4249376106151455,0.46389482422197076,-0.993018491221179,0.754165458944646,0.45703882164072135,1.1427052566563576,1.799777470923094,-0.6365713064434956,2.7606652114560375,3.223862934076812,2.948656797773649,2.9147959433587283,2.587043062499967,2.4189940577454325,1.7576636651701383,2.7480629476750402,1.8838946963985916,3.08176204299698,1.9942465799720697,0.27987915767684485,2.848350330624016,0.9536686512532997,3.231849001230773,3.391973003762577,-0.8704263672875086
SIDM00188,2.276968987013097,1.6767354681898128,1.7759331194642012,-0.7708995474377042,2.527469838083167,2.1040906176769987,1.972159395741914,2.2375743932036527,2.875107128249568,2.6050266584533723,2.6147481968600643,2.352889958225302,0.7654003222090616,-1.01493466274459,0.5815367148826185,0.4541494834593457,2.195737854991595,1.816652705493265,-0.7652331787424317,2.5028732576804056,1.7650498915723072,2.7724947748767725,2.888606173314745,2.656195896073245,2.3855352437601534,2.572821503535407,2.649478957662205,1.5407619137620765,2.895536475686901,2.1380226046098603,0.5940345428879588,2.8761157108968485,2.23764652915721,3.3032425632464295,3.3968855726274656,-0.7634146472703234
SIDM00096,2.1737847336726706,2.3170312412502763,1.8674285729063556,-0.7093188447679617,2.7266771943963715,1.9105471217342587,2.476265778666441,2.3575950313180183,2.7994097162601284,2.595824858102177,2.650620825813863,2.51870588523077,0.42483332197903306,-0.8507346446072486,0.3986076082670682,0.4183320008163473,2.346955553036776,1.6701376427028343,-0.6526540901019166,2.4293394406913538,1.6786964846487222,3.0843350943933743,2.855869456303711,2.5966962131361897,2.2582805662520515,2.722299259702713,2.7089365476490808,1.4720476910355116,3.1618050334000807,1.8879364390326172,0.46617325702102647,2.8030491574951406,2.375936700388028,3.1854335605141517,3.3092511811178236,-0.7616283383793384
SIDM00379,2.1075212440279976,1.7384548605171208,2.247389842971076,-0.6206104904843518,2.4974870183263316,1.9728352968076452,2.3400950084981456,2.567197549319399,2.6687520573776378,2.5361118269797873,2.4310653502624757,2.6893973969946785,0.38206690855966285,-0.9432004458080555,0.5241497143186344,0.3312667377079489,1.7487309037683125,1.6914731756406718,-0.6120400069235541,2.6532399176753922,1.8943284308519153,2.8778519465913255,2.942975110267422,2.755657301514855,2.3575348742008595,2.5310942516762593,2.9374945649171935,2.0568274902253902,2.8475151299746666,2.0223977719078383,0.8187617868415578,2.7262035429051794,1.8116152946515585,3.2718860560216014,3.561198746550238,-0.7530313018373612
SIDM00381,1.9370609038729354,1.5796180302927774,1.8165315247857377,-0.8517226070096916,2.4630977633810547,1.539799535711739,1.7361108440402888,2.37064193404907,2.7124010102815896,2.648808061949991,2.8099489351503877,2.73745899400287,0.5707152619739595,-0.9244256192122593,0.5199063309820521,-0.1669240625129139,1.3665688151467776,1.4994164205222842,-0.5670640413618184,2.163780179902056,1.2897953789692396,2.7872411104021473,2.5630287558076197,2.473475911474593,1.9941565859251376,2.8354698702140655,2.54456715335212,1.8207012427603828,2.8562089447812995,1.9910946444203854,0.5467189083453666,2.6420358433464117,1.5121984876837373,2.895950438410955,3.2950411386767025,-0.8815565325621642
SIDM00606,1.806138079043093,1.6084029197730267,2.0180563238914924,-0.6566833967259564,2.4562521740239367,1.8317403412614695,2.093611332968521,2.5132669160826864,2.6688895016764316,2.279784042657559,2.58124426009926,2.5910982690385578,0.8243078588592806,-1.0215072601103412,0.4815620373058713,0.5130521696190923,1.608748930517054,1.7656682129466472,-0.6535416942517561,2.395999312907637,1.4452887386672248,3.0626521254545347,2.8795110803135477,2.3542507006838376,2.1051648341822493,2.507362719564203,2.646051290859801,1.8826146076203125,2.77791208268618,1.7086082470535946,0.3310555391550829,2.7697114618368954,1.958918854414777,3.1373135512041195,3.459728307259999,-0.8814968705860854
SIDM00541,2.0634726425548804,1.402403480332575,1.4622800738965076,-0.6847550320154985,2.3979842897971464,1.9352873778721529,2.15436496117515,2.3854628259551793,2.739503806554304,2.5694321567246265,2.507014642727223,2.194431758008708,0.3474349499014367,-0.9852474757987991,0.5406286637370716,0.24706232622695842,-0.15668423384370303,1.6938505819535468,-0.7930530596085442,2.2627866575306186,1.4522041181458152,2.8889925454167353,2.7332563436012416,2.5025686332884494,2.0375143209111024,2.2321819611877367,2.376552412902493,1.7082914630537145,2.915994651920888,1.9653847923988164,0.21887448572261617,2.8873990445098117,1.3904773247610667,2.8431235138926745,3.409034517721158,-0.9010420364730366
SIDM00808,2.0382071868246974,1.1483424301758878,2.0542893390613766,-0.7597292934549842,2.45814689002648,1.7108408929884737,2.324035667532726,2.302553511339873,2.8454092193836145,2.5091388337391383,2.626559704959275,2.6414954101897297,0.5067116372331532,-0.8382439793843309,0.6449132901772263,0.38415778056938205,2.3938422927503766,1.7388406919081074,-0.7042733266987676,2.1607885290660285,1.840666600981036,2.9054508705679214,2.7683158769672267,2.4608057555107146,2.0402572098994933,2.8062912140249634,2.6078942057518164,1.6934628158394558,2.8606975662094465,1.8838521674971835,0.2758412751661533,2.569768134348546,2.6098538829597513,2.774527438977975,3.283399210202161,-0.8306238537849123
SIDM00377,2.078657810948453,1.7815466361922272,1.8795485244852292,-0.6472299313648798,2.3728339590631355,1.8539948670744228,2.40260104812089,2.4213682970643657,2.871788902463186,2.6031736650017026,2.5416078218727276,2.6458491996338167,0.9573091601993078,-1.000603167659321,0.45131528208736604,0.6179500060287413,1.1651209454310483,1.7810896530155085,-0.5445982605421309,2.5028277858166668,1.8810297619480452,3.0119467822688746,2.9387599257354973,2.4205419907111256,2.2760304898679493,2.440388212868777,2.736270832630785,1.9474994189404515,2.6516639143818015,1.7300857302186465,0.48780854604277046,2.9167088010394893,1.5070523427465443,3.2674517461621,3.278157305227621,-0.8185781430122542
SIDM00289,1.7851722037436075,1.3067800983439704,1.7000689632128108,-0.7398811338407406,2.48508327458355,1.5886279585684826,2.2642577487295283,1.9606522085654061,2.5282781243582906,2.2800946740784567,2.4383405120274335,1.9869237352737843,0.6799770187616125,-0.9951638748183187,0.5164550990165525,0.0976941610731375,2.4352177299578512,1.430159696923412,-0.7746643301387909,1.9865157425427835,1.196392401152129,2.4623555881943058,2.7626635292445862,2.119470684640685,1.4895783946035648,2.4834950505347644,2.602211259299644,1.0474140916995522,2.7518132054455697,1.7309931595182477,0.2631752463875169,2.4769957625045635,2.513446386691968,2.766006506360811,2.9768720156828596,-0.8423907417451
SIDM00064,2.2065092172678957,1.554820571000317,1.9160522418702515,-0.6288525307288193,2.7221027495241814,1.7384711350841562,2.456559688568257,2.7052947411208526,2.919414928461858,2.797992444390628,2.5633803031809266,2.1541354923138196,0.8157866805032479,-1.0221583201482383,0.5925907094429116,0.5323955377893695,1.349954775944009,1.8027712122355766,-0.7638793229105524,2.556719847498018,1.8847755938069952,3.1390080122807467,3.018235616258738,2.3069202028461397,2.458286665022498,2.2254190144644963,2.8416904609063502,1.9994278640088474,2.9772706302905028,1.8281194207808225,0.141565885606203,2.9005419740029756,1.158175239298513,3.211540846450208,3.2315683937500532,0.06206943071822298
SIDM01097,1.986047173362373,1.4184146820186145,1.3743593438263246,-0.8144871810350556,2.49587688606341,1.6390631790741284,2.5671633884426823,1.9624765287733377,2.7449777696879565,2.8292740840915482,2.589206593001466,2.44943232951194,0.5233812007201092,-1.0604610896061755,0.5326178571981144,0.4709355635902659,-0.7636878183502137,1.8124349299839324,-0.7595600534604989,2.333522282571595,1.9611329139695874,2.8957648776422573,2.973867705527225,2.698611433623802,2.1970008991671244,2.1307895249606235,2.4655160112695444,1.9949618362689021,2.8358407085811033,2.007782604520307,0.6837016491906274,2.5686842348415997,-0.9112445049762076,3.136322869143707,3.258749908633424,-0.8702584674387916
SIDM00350,2.3749415067182365,1.709058687642574,1.8616599864828587,-0.707327764946754,2.4593473537333495,1.635369566519958,1.9689720096020533,2.3406486510371964,2.677170360056285,2.2617767042708175,2.701457403136149,2.4887889686909648,0.2994705306696821,-0.9755751006321635,0.6681659262628228,0.6163942074607753,1.2213616996731649,1.9160306692869828,-0.6151391870849611,2.2480082135045194,1.4201340349787495,3.072035067484176,2.9233674503044282,2.548417971170148,1.95610751534162,2.646997200624998,2.7801987569312714,1.9739561600714268,2.7301378671069507,2.0020390798903795,0.17052625923895925,2.915933869903528,-0.05890717445577821,2.9531649569881373,3.1913723309629343,-0.815829046391942
SIDM01163,2.0551290526331196,1.1942599102631086,1.5148759214030387,-0.8030747895696876,2.5914201519257802,1.6579428492913824,2.285379248115027,2.115789394483461,2.677383181456539,2.3575759893991886,2.285673938725529,2.0248501333259594,0.626856683345525,-1.0611965306781264,0.32255782524323373,0.09558153277951832,1.6489935488575855,1.7999522464528088,-0.6628623337684146,2.221469138588222,1.5945847631647563,2.8231970769344836,2.8569586888707,2.160479461083765,2.241866186650225,2.542422666647363,2.565230588545373,1.7847869083431884,3.0224462253298032,1.8694847413825677,0.2953284333641863,2.821217046201939,1.7990853148440347,3.220420943362619,3.475640183124613,-0.8675220218303465
SIDM00375,2.576272770145353,1.6427245381485307,1.5822289094579067,-0.687773730208084,2.4886976803921304,1.40099579282338,2.2811082083209318,2.3549231544363627,2.7208622435600565,3.253482023994851,2.428809593495782,2.3380963306821756,0.7155733928154238,-1.05768216475911,0.5663046075648271,0.17288878685427495,1.524234349828983,1.5906537326248915,-0.761201834456799,2.026796385100242,2.2909907911423475,2.5601090009177394,2.7612322011037853,2.4316346971756624,2.126356839125941,2.8991568333840845,2.438080596890404,1.8361565461127574,2.687299649655464,1.8314267348937092,-0.08887350207281543,2.6651750650238926,1.5799064732699553,2.7862818326388066,3.4172035957428353,-0.8011918072821184
SIDM00600,1.947207578831197,1.459245909208394,1.9925760783157833,-0.7567310617124847,2.992078465221169,2.003927720534214,2.0378518063458206,2.529331808712341,2.8434577581754,2.5074210657383165,2.1690238117458094,2.0302544327340617,0.6690284352915491,-0.953594791835308,0.714015464479835,0.34782001395116396,1.0414453536639692,1.6742693735593281,-0.7559326979400037,2.0473915588312916,1.972274954885487,2.6869563092489637,2.8497972063516572,2.1841572081801637,1.932357813417652,2.41123412872586,2.506808429238805,1.8238409352968747,3.1492260852035012,2.0480987473582695,0.20440230535717183,2.5734001767434287,1.7884883269012437,2.8443739107646904,3.3714890612082655,-0.8078986791516307
SIDM00367,1.9935963103995695,1.492861767223128,1.7286729840037411,-0.6453001418422332,2.6311413203977145,1.7047036146871095,2.294199409580021,2.2295482478771493,2.8240407702391663,2.599042164334891,2.513760332302865,2.2999906374376464,0.5097034188088696,-0.9361516849393988,0.6068172502084916,0.32609161453294305,0.639085944629538,1.6301638371569687,-0.7458982856162936,2.418240343638428,1.544920788424577,2.802742884397301,2.6696902533332647,3.1409365337074657,2.2523195406097876,2.2794465555600123,2.5783657663804562,1.9066353235463784,3.0709304005483222,1.8367784799863192,0.08427613719848791,2.739172207221649,-0.10749679506020737,3.083594052332709,3.3299771321168854,-0.7581320496783001
SIDM00632,2.2115541157400376,1.1767675612610764,1.7469046187955777,-0.6999289801017755,2.3619488898601477,2.3241394004782725,2.3204644804128702,2.4166494241485297,2.837579726869347,2.646488995966334,2.711323530398311,2.36989644706362,0.34284415511234967,-0.35977959453443353,0.9324764019191255,0.3517688075423407,2.0693696586909534,1.817377285063022,-0.7288576530282564,1.9772765356532416,1.7527287437655799,2.7072834450892027,2.6018967548469636,2.660942548098824,2.092270017317523,2.7958799990234575,2.5418457017654172,1.5946523304445919,2.8026252945840904,1.535249367472575,0.22655883611175712,2.638981125213578,2.190127653538143,2.7959310708651217,3.1206534797755907,-0.8195855631389347
SIDM00550,2.2799757984530866,1.6452473178631395,1.6505223349457936,-0.5327756722461098,2.771540432988279,1.9619450176651991,1.9408725069372317,2.572774186277295,2.708288551162428,2.4705311188359835,2.5673887726789575,2.5171877565034584,0.34506254034477807,-1.0426416846202602,0.7284037805629633,0.5519470716534348,0.8572465884955305,2.0137705124795766,-0.691061366228787,2.234080306261036,1.6830659294733352,3.1247055329435653,2.946230756648806,2.302995749170665,2.2962342815934247,2.5688301761758834,2.585502107378131,1.8396253531359539,3.109248689762422,1.9358742757997536,0.0665583215728438,2.762134381582913,-0.7972045515414921,3.129553567830529,3.5638133116394037,-0.7255749210136254
SIDM00230,2.1787957071198,1.6008305924021033,1.749294655361756,-0.7171045722326416,2.7818417127899044,1.5037407177946789,1.8520704821175273,2.349186340860635,2.49943850602599,2.804980545893481,2.6553267823986513,2.668218941066514,0.46021853760696296,-1.0181638068072902,0.7225561162371368,0.31631110815664426,-0.839555029300517,1.665234786409845,-0.6195814035916682,2.1112763261350618,1.9651119751413952,2.867785965965479,2.6859148437701257,2.3452777142917642,2.1561171406496458,1.983612044913291,2.802106985915126,1.7552873410964234,3.1116984652017017,1.9258759892794541,0.24602090733814694,2.3562824788102015,-0.3997634007659153,2.917129529362465,3.5019329771853367,-0.8299554357812806
SIDM01206,1.787933078715497,1.5629470065629003,1.6690841492038457,-0.8905996971353282,2.9275408878800824,1.616382051827176,2.1501981239980283,1.776693787121346,2.569262118896564,2.3099881179040915,2.7618990611016225,2.184743868926838,0.3579188768811083,-1.140009133488066,0.7658867903483519,0.5813851474258532,-0.8894337154357712,1.6620148127560708,-0.8332257855401638,2.1917671026223355,1.5571844249791094,2.545217206651304,3.1287751406101267,2.05717299322267,2.031984216356541,1.8507689107179686,2.5470859229603344,2.108958701052915,3.06567461396001,1.8372032694341507,0.032227725303449764,2.650670394145128,-0.7727224646418988,3.0151858051037848,3.4592096460627233,-0.8906282784012884
SIDM00127,2.288387854373096,1.7234412191229018,1.432833382016149,-0.6688311710531123,2.502129040824759,1.825040621675354,2.062461927830026,2.5805171201515504,2.7210137976713287,2.448117677628683,2.3913923828927004,2.454663363207706,0.09170213228909127,-0.9772082489198752,0.6408441544188307,0.4759358936390286,2.3170832362604648,1.8259736193748228,-0.6064522960078482,2.408412872705641,1.6378118093263614,2.961092001935293,3.128088139378269,2.2960237463709117,2.2974955531323724,2.9035367645817223,2.7425945989403617,1.7697277101705184,2.7199204253429534,2.0173535726499416,0.3300346787040622,2.6123063472221335,2.3054604335290696,3.173907398824883,3.498274337440656,-0.7699441196632978
SIDM01042,1.6229613408806505,1.4072763377386892,1.6995619725965179,-0.678369022062568,2.44419124153128,1.7351594419540508,2.197343143825833,2.605284513464517,2.6196541222524665,2.5853789274056616,2.191093752593005,2.3469355919850368,0.4046092902764612,-1.026548886934664,0.4630893266056087,0.10126339280937297,-0.7095106403653597,2.0113352820970687,-0.7926957392455446,2.5031750501544865,1.4493075784111995,3.0113498748146337,2.3883437519633532,1.9281429080386179,2.2457580152605474,2.1012540527554284,2.054573961444421,1.6200107059047149,2.75182067187555,1.7865135729329207,0.81041830694352,2.5322366328461468,-0.6661826071243212,2.4607385582043033,3.3477137345835932,-0.8627276279358466
SIDM00491,1.6234693364604744,1.5420820904359784,2.0084504551832074,-0.7238336895099466,2.1751838882097756,1.628553250877415,2.4085817947683035,2.319656577581013,2.965613623339654,2.5511933213278315,2.435771388438295,2.443996028388641,0.4524082023969271,-0.9092110542894681,0.5877601534842937,0.043050150972808544,1.756013194768477,1.1889650108725094,-0.6188158005533407,2.3994646984043206,1.5619549746910124,2.659285930488961,2.4425240501326604,2.594471418689625,2.048642788722201,2.521867191233642,2.32145822540793,1.8325611786281135,2.795856446386439,1.975039295206141,-0.10459458285790703,2.8982961333220314,2.128969457095306,3.1773854030862263,3.1603517233582896,-0.8121738046716429
SIDM00488,1.872582199484756,1.884767674564158,2.0046851942815707,-0.7322505753984483,2.664669544466447,1.8343559310902393,2.021152549715652,2.291789787632098,2.8050945611946596,2.5892379819470364,2.5700973899784154,2.177256580158412,0.2837936320691924,-1.0261459695923554,0.6934313662484083,0.34325855058264926,2.0463863927675576,1.6973120748631954,-0.7792510000803665,2.5666643369148416,1.5127988249842548,2.9449049688100395,2.913709015075464,2.3742504191705165,2.0507546835916868,2.7110590482850223,2.845732309600289,1.6667147055879303,2.9416720481656924,2.0600944395604976,0.7570552560137803,2.6533700495612553,2.1954668264728334,2.842875879520784,3.1223703802394107,-0.8868275327544147
SIDM00190,2.2312705561453456,2.012276676015097,1.8115921270418736,-0.8552780788062748,3.010840045585988,2.085101225485664,2.413078531353837,2.139025218681888,2.415229839629575,2.9527861099025774,2.5078605032608126,2.344938144192145,0.629794777780287,-1.0367236306860697,0.5300917844728532,0.7445843163467853,-0.045084759794238226,1.835086986971964,-0.6963131245349012,2.5293823661598216,2.0157750780418477,3.0004747491265085,3.234205345685046,2.459315476239317,2.118551084317036,2.119699332379168,2.603428970111541,2.0224978547582086,3.348008011948778,2.131461534095992,0.19845714562404734,2.22563622866462,1.4327736807672324,3.08577864355052,3.2294547518142442,-0.8521944469067732
SIDM00542,2.4446718764689126,1.383390900937189,1.8429592206312215,-0.5965148072355015,2.6434959104467857,1.821555292254635,2.2024777259421517,2.3912084794661217,2.524019033440636,2.7131833876717213,2.378381462887105,2.218921788685719,0.5128232938712242,-1.0257425156488147,0.35621636121844563,0.3200819829710878,1.0089923355022472,1.7124837213227815,-0.7151352841034151,2.5670775453686843,1.7162676804677561,2.735027789885249,2.8834910756793755,2.3332493846420865,2.098232223281598,2.0053537388747222,2.821658199182341,1.883257352083586,3.0198719746507545,1.7261332614515494,0.4574715385448676,2.7154591140402906,1.2043333802501428,3.2060514021499333,2.888383154920301,-0.8705793928397982
SIDM00198,2.142820812367432,1.6800960628339905,1.7352816705893792,-0.789611558780121,2.638508086050583,1.8579345638182614,2.4690507553715957,2.182689226986201,2.7168387514562964,2.8233761128250716,2.5088304916712802,2.3834528464619336,0.3692590411745605,-0.9892058841102139,0.4602795348270775,0.42313602848188925,0.1874626411303507,1.8491117156468968,-0.8450860216509545,2.823940797856494,1.7949112377375265,2.9419163942739575,2.911132667316013,2.573842099163916,2.2510968771438584,2.450997956119761,3.053200450172267,2.1977807848354773,2.9829154228723613,2.2000474927368674,0.20743247194786923,3.002180800674011,0.9861936015787389,3.135127481046924,3.3923463253677335,-0.8111983420159965
SIDM00269,2.1858676692969903,1.398454952482431,1.4202918664198196,-0.7974962290739717,2.6322992839205974,1.4730232631209104,2.7468780332585365,2.0470030102653367,2.443467187395296,2.6894377411690127,2.632448887829473,1.9714505822640611,0.5576245161956087,-1.0056984245023597,0.3132814115747443,0.3615861708501905,1.1307944408077073,1.7078707001646791,-0.8720609433972725,2.4803100602327017,1.7203992966969601,2.5956368537596197,2.8442034303184935,2.4059668877837126,1.9779161393648108,2.1212138259689017,2.6652916146135137,1.7930855723055994,2.78021614159343,1.860132291564165,-0.15472320271255924,3.01304738408999,1.6648955403055248,2.9032172424892786,3.2492331432489805,-0.851623716507689
SIDM00621,2.4091597960446074,1.6002331695267822,1.2578576367998255,-0.861903629894592,2.9336446223485173,1.9811940242433812,2.4303005657599592,2.039309295209078,2.5679739474368337,2.6466391250127095,2.725334809473774,2.491712846915321,0.3135254250091837,-1.0167640110095137,0.46083954148752193,0.5251400310264829,-0.48869151466985555,1.9211577919641851,-0.6230640539871368,2.637003582088883,1.8613067281140103,2.9124212447746785,2.8657076200359914,2.8230875491452037,2.2448048088944548,2.120358028277084,2.3932874444279717,2.154689715290924,3.199217884275986,2.0364602595529413,0.3339554965610572,2.913124069575011,0.3040843091772772,3.264437110834074,3.4189177185752846,-0.8876744786793165
SIDM00599,2.506774448166756,1.51747862025903,1.5624486506263797,-0.8768516204941921,2.81385503419679,1.9955483068179936,2.5244405382432134,2.133832585927726,2.7921853251276416,3.184766763978982,2.459093376047045,2.7481764731352376,0.5381190833284502,-0.921059793009474,0.5698154596354346,0.31914718646372686,-0.8237957952802185,1.8635933768508997,-0.6465314338010696,2.595685908181963,1.9423587523011645,2.839407243040345,2.9046991279469427,2.2511666987661587,2.354719006163214,2.2506632799992565,2.6888114332230293,2.3075689306734106,3.2278212921230685,1.706181491656542,0.1310489190330858,2.628233406227078,0.2359285702967828,3.1418274239582735,3.279030324336422,-0.4020570511669949
SIDM00118,2.1765030282319837,1.615859229353131,1.619846867182709,-0.5757078012453037,2.2287833786996494,2.0638514308233797,2.1866019992587553,2.1863153122924013,2.629908639816476,2.3174005200087358,2.592001675869029,2.3880920844994447,0.4700885472224753,-0.9374400428669074,0.503636189689851,0.44871613685212003,1.17339804085496,1.5366887744961137,-0.640509957138847,2.2933650771406593,1.3871711412247407,2.6498624017622774,2.706443016665929,2.5956997073620593,2.11468476327751,2.421005312798665,2.303983199189003,1.8653443205904738,2.704585857628894,1.8589539905159402,0.36565378711062047,2.567546974473587,2.2816074503047226,2.8573260469612958,3.2119663805465875,-0.7914026956872369
SIDM00596,2.1219316788267233,1.5968012076243616,1.731793674364764,-0.8169278246584031,2.567563554248934,1.9471229065645679,2.2312875198698,2.2006677102100225,2.7224861408479213,2.5297875930922453,2.496888401811093,2.1462229106216464,0.6303509371843865,-0.8858181301422223,0.17922272317768295,0.5170070764099671,0.834597390093944,1.672517561944084,-0.7761733285823887,2.293535625566957,1.5858607657017736,2.839755309133021,2.9743463128241268,2.301981590143371,2.154916634021819,2.322433945584418,2.5387186677313154,1.4492554378633526,3.161396196470143,1.9002120695964508,0.33574907748792976,2.8407333686135323,0.838254134929844,3.1185596564409046,2.9981705775563636,-0.902146965195472
SIDM01251,2.255098312531404,1.2920701139388917,2.039892339806909,-0.8016886940544977,2.6093822746687807,1.8242431218409823,2.3569535661820478,2.484521238285029,2.842191169664794,2.9093458926180342,2.6825581251893613,2.166763139877996,0.9474969179196155,-0.9361705479710944,0.4424551758655308,0.7806949086462772,2.4921359388380013,1.934167725196773,-0.7850245097616828,2.1904595641844176,2.160177742153457,2.9569798210769527,3.0939591328739606,2.3532746187733062,2.134159582506346,2.5419016559979934,3.0169385542830027,1.3883405675338343,2.840663607002972,1.945936421457484,1.034548842510808,3.0365628063250627,2.516757694810762,3.133230167383936,3.6078438191944335,-0.6557074670767361
SIDM00197,2.4259515864393117,1.836828794748484,1.6180896859073473,-0.8628287542399952,2.851201520950051,1.9035343894602819,2.123804539534852,2.388324160362398,2.9751315088135066,2.6664675352406495,2.7281187101475455,2.5453419679897826,0.3822619950435297,-1.0231978275527827,0.4740373717465309,0.46482551236623937,-0.9469340043985629,2.1657314556625624,-0.7105843926078543,2.746620400186926,2.0059877846442964,3.012474441149745,3.1113196224451807,2.7245520175042692,2.839751531731172,1.5269713315719844,2.8881152643039143,2.0541783003495815,3.1251243358955363,2.195794056100662,0.7651978422145398,2.9677856735387653,-0.8737150483814733,3.3995227016748024,3.4406990028583633,-0.836472387108687
