,PAX8,HRAS,CCDC6,TFG,KRAS,CTNNB1,LEF1,CCND1,MAP2K2,TCF7L1,BRAF,MAP2K1,RXRB,RXRG,RXRA,PPARG,TP53,RET,NRAS,TPR,MAPK3,TCF7,NTRK1,MYC,TPM3,CDH1,MAPK1,TCF7L2
SIDM00417,-0.652211529065245,0.661466749966505,0.2179146959764734,1.4441538790155393,1.1154842735087527,0.8245431577244324,0.21340585317376592,1.8261270565629872,1.656926186304912,-0.5811899205778429,0.5439359103592529,2.7237491960244142,-0.4284416952027306,-0.8042364560552997,-0.2804018596440953,-0.5451074398603046,-0.7760798498433371,-0.8529922115165065,1.842330298206165,2.0054927784755243,0.4225111425389809,-0.6574702575494942,-1.0362189568489675,-0.5170876849762815,-0.07571001695616117,-0.8552885267042377,0.7427641389540123,-0.8499948657666319
SIDM00416,-0.7749128868898212,0.9846648520582996,0.3771877621841303,1.6018254492644903,1.0510232982439611,1.3354719301935478,1.2423351738957797,-0.6718305896124492,0.9253651445059826,-0.6967235074928352,-0.21770533251927043,2.104313696543735,-0.17252014270733862,-0.8358415979539787,-0.3746628901243854,-0.7338862747415155,-0.4740608516118798,-0.840063675778316,1.5225528532482988,1.8921203998024612,0.26775012341714366,-0.638222696897033,-1.022572143488986,2.9070163037099106,-0.1594199680985634,-0.7956749848212077,0.8667469324557886,-0.7390748672777886
SIDM00974,-0.7901811571889993,0.9362450173206144,0.1546909804427286,1.8638699752558152,0.3466590417215339,2.144949194144882,0.8824912285190538,1.7323771098821572,1.3294244801994635,-0.4651028902896916,-0.31172144638094795,1.5328643295946152,-0.11544132174632747,-0.7335270032615425,-0.2661029323417246,-0.6306823782832252,-0.7404809706909219,-0.8847101109529472,1.1794073886180148,1.1363248192434352,0.3912000676401896,-0.6452134803850631,-1.05333292495578,3.186955998061299,-0.39211203430635444,-0.9095855593635036,1.1988799497287221,-0.7244948781158478
SIDM00833,-0.6959689189507494,0.3510909876787058,0.8352628646996677,1.8798640997427039,0.8871060621959809,0.8160647950551325,1.8413357560771393,1.0300771358704703,0.7373018763565032,-0.6505084074798098,-0.4056720897690283,1.5792245430167704,-0.543327905472878,-0.9498308347042916,0.7012707061768809,0.6603252313857263,-0.7483862447694525,-0.8640335412062203,0.8928074913360178,2.016881167029679,0.6975325473872664,-0.594927462586104,-0.9937107332568637,3.163574653863059,-0.3799466866016632,1.1825668772939937,0.8545759788423726,-0.13156223014751636
SIDM00562,-0.7645410809983836,2.023269814886292,0.4110135568377912,1.8442143018288442,0.7174168963973441,1.3732549300191572,-0.7002035622658362,-0.05663881586044674,1.1264572080651725,-0.6137060171001038,0.048861994545013485,1.65056100250978,-0.3023323584092664,-0.9322531672095948,0.248502675754484,-0.5906414959703744,-0.737298086863717,-0.8897304709732029,-0.57136611967176,1.4897845902178823,0.28119779578813636,-0.7242763050553338,-0.9935269751605051,3.0107190957763867,-0.28382681560135337,-0.3242488384378059,0.5401061929118718,-0.6683343088997851
SIDM01102,-0.6850563895943801,0.4947735923720452,0.34472825958447845,1.905353584325647,0.9130531465222033,1.3769802055434297,-0.8435627869673953,-0.628288097024151,1.4532565754566011,-0.723199234076209,-0.1953703485630166,2.0370400260152315,-0.1021413665264768,-0.8785000882044778,0.4003117401168435,-0.6467740579666785,-0.5589790464489921,-0.8140589297330951,1.8806011356271672,1.7203416846018968,0.43098092223083045,-0.6912596415087299,-0.7643262914906211,2.258050500155151,-0.2868670512160705,-0.6823068579297089,0.5020827177456222,-0.7641533646729318
SIDM00418,-0.8058825268967196,1.0620777214319281,0.33928144275166255,1.72520755973011,0.6559449347838306,1.058430581078078,-0.6229842349276498,1.4250893859980764,1.557486180111684,-0.4726280817561736,-0.09160049092515588,1.5661996395418034,-0.12118024091601141,-0.8969749387153116,0.48890955540818054,0.5529426592177277,-0.7952626299471133,-0.7953349586254054,1.3503382136987916,1.5377975890628504,0.35890009870723294,-0.7138882064841815,-0.9681160505181775,2.963764785574798,-0.49135044747939305,-0.8788212222241113,0.8281753338653185,-0.42769290467719784
SIDM00841,-0.666374071899285,1.139261014354133,0.21895799089063445,1.6916056812021607,0.7792074215639938,1.3886108207772,-0.770319625785708,1.4536558374327961,1.0387430952070213,-0.4922894471198409,-0.084040850568201,1.8692588002928932,-0.28687972025843755,-0.8369664958917762,0.21053176630368617,1.7422837473514285,-0.6184805445316328,-0.8372962873661597,0.9991179403309013,1.4927830629542524,0.21507800696388196,-0.5365649040963154,-0.8357165762263744,3.624807019155725,-0.38356232977695714,0.19066735865024367,0.6236813303176094,-0.21727103774751552
SIDM00260,-0.7491026702480647,0.9020339852596925,0.42087239600300635,2.130845913598213,0.7622566570272225,1.5457077294477557,-0.5254771472382076,1.35184000182189,1.0708934741770517,-0.567905937290723,0.18595465730115524,2.155589664711715,-0.15591653860708934,-0.9346262206021533,0.8558168026187714,1.1849769315692387,-0.6726622607955983,-0.8889363100692343,1.6418686102137483,1.54920987657636,0.9688556916148979,-0.5698187175546237,-1.0882743825260284,2.8725715398411538,-0.2938844614812384,1.3521729588981952,0.680470692175028,-0.3875823185767556
SIDM00111,-0.7974039109701473,0.239459125139617,0.06610841937457744,1.7577047568271986,0.2197044707181622,1.4076147969939616,0.14793875090480121,1.2114252349516845,0.8115365000209093,-0.613671458515237,-0.35362763424471194,2.0857307097675273,-0.33800692849278047,-0.89833392710304,0.1306766344090248,-0.7306065750806082,-0.7404141172456769,-0.8427243165281875,1.4915636961282308,1.8175464526460112,0.09436014632156378,-0.5804295450571825,-0.9916340068138071,2.7668846852675753,-0.4092000183466292,-0.8396219208692941,0.4993967951369354,-0.3484804406076555
SIDM01179,0.9664665712088605,0.4858272645571213,0.17427952072468303,1.705906189524391,0.6048641224709735,1.0133636921922824,-0.8193065661018862,0.2678631195391532,0.9951310699477992,-0.43800261998251794,-0.4868572586379153,1.0859398973228993,-0.17675743294150587,-0.8537556208518681,-0.0031223111275915324,0.7464979554514714,-0.6925498149292535,-0.8358617921174816,1.218380585741436,1.8481524770108004,0.7242087428446708,-0.5556919628228075,-1.0330745455603556,2.866252949255149,-0.42176580699089367,-0.9387836666615035,0.3679749082282688,-0.6746484969740728
SIDM00351,-0.830076169198571,1.3613474053370669,0.512089431282471,2.229208588434043,2.069804141350856,1.6442523538723517,-0.807467759466305,1.1577558418228424,0.9823080226911776,-0.24259995204334422,0.1836458032388864,1.6530444341376171,-0.03361343016258531,-0.9643784345212887,0.7636782940300473,-0.2749735612644476,-0.7729039417520506,-0.7358960107987614,1.2936801809849767,1.760951903733178,0.10360872177176447,-0.4741229783159602,-1.0019043704975252,3.6143191802867136,-0.15042800656086266,0.4977286676143159,0.5434793312758806,-0.3759577105281127
SIDM01205,-0.7657405806639034,-0.12283404329781168,0.2907938747073266,1.7357300765672035,0.3658580164348941,1.4449699172975223,-0.8320304192115372,-0.6993513349470964,1.4320344892299777,-0.7060537419554681,0.06198259432867514,1.6530916655152894,0.0032243193021109715,-0.8135930727318877,0.3353816859615379,1.3702268694869764,-0.8039589584362202,-0.836354250452496,1.2942206793449715,1.890466311589717,0.42416182865861013,-0.7270103100841788,-1.0340696229106927,3.093299515387743,-0.2654838754394938,-0.9115372445155407,0.7280659146501992,-0.7828951973725501
SIDM01095,-0.7713994186873546,1.2426845416019883,0.04654905781052495,2.221856023030747,0.5815470950496815,1.7207363496345265,0.01098564595847263,0.08954153265418195,1.1817975244226455,0.24896772927496233,0.2088006543438508,1.9008935071119377,-0.31370485331049813,-0.8725931677255816,0.4532877677884925,-0.3773442635359302,-0.7475140462961783,-0.8371538868791241,1.4757282706079329,1.6422304243893249,0.2202463521344121,-0.6649308711577735,-1.030279194102921,2.336949036818323,-0.5428671892297774,-0.9333954171946748,0.5896199563785971,0.08321151701390928
SIDM01159,-0.7384757218744926,1.0201608193308365,0.0552895006376251,1.8744984487386904,0.27583003082603036,1.6214912011966565,-0.6875596842631788,0.9923428083507363,1.0280887838043522,-0.5665711420703464,-0.28784119306021705,1.5822780394793339,-0.10259884899362076,-0.9411451737601999,0.8366945000515446,1.5360530746859675,-0.6972397691726798,-0.9049171039614675,1.2199217732795515,1.5184517218739004,0.5393950742515778,-0.6031863864692835,-1.0779171315174365,1.8207433847011465,-0.3973658288408011,-0.868136202992161,0.4431498969474364,-0.7373973954751045
SIDM01183,-0.7662002720811303,1.633489879418057,0.07076818209198656,1.7708932399684736,2.5819011380298535,1.5695017410131649,-0.8259838400197818,-0.7965174741663938,1.2684318180381955,-0.719768764540044,0.04487047583160923,1.6302136526948734,-0.23558828905265608,-0.7840545700622588,0.21775446821844227,-0.7060438465890845,-0.8337067011622639,0.9320008325684406,1.3493569952811433,1.5851079373900892,0.47827462414558886,-0.6914618969804629,-0.8887250158817177,2.364475566551816,-0.26307436130792633,0.5306752401229342,0.2957234591435349,-0.7748091264962242
SIDM00328,-0.8385276932886393,0.8511069486412738,0.4964563338902715,2.03655401184114,0.6980779898194283,1.614336512599453,-0.052727317373089826,2.049970147100159,1.4836801344001058,-0.687916188317692,0.03867631702995622,1.6977220812523377,-0.13296791142019682,-0.8099310976486381,0.6011662125178463,0.33330034648521323,-0.7206783825814341,-0.81632329373249,1.4406871263139365,1.7693826138772648,0.043557365464755755,-0.7296375493883774,-1.0094309516914952,3.202815956477308,-0.4898909680900017,0.6837716429478594,0.5229457356089305,-0.4601161015403884
SIDM00389,-0.7400409811959059,0.9154730049612309,0.5853204480087184,1.2161917947249368,0.635296539288877,1.3006810650983183,0.0543902627751223,-0.6406597690612319,1.2762563125236694,-0.6623146208430033,-0.11136303227703871,2.220676954261782,-0.22914370693924146,-0.9183067671622686,-0.24149193933191376,-0.5754722511394058,-0.5783483208909845,-0.8216954712984508,1.6293776485732057,1.8918418713279228,0.14259196335661664,-0.6947736278016757,-1.0109556005764833,2.9681832210552526,0.20740092220013706,-0.7543689674989447,0.8997997458130977,-0.7344374980227883
SIDM00489,-0.7147596565286302,0.8319103735867035,0.3318367708173782,2.126768857494159,0.7563303426674588,1.5366750951998733,-0.7266054186359221,1.3666900007015204,1.0609896848222098,-0.696590092383048,-0.42362617219319043,1.9305785016070116,-0.21733624226108672,-0.8995827069877524,1.906339460997757,0.0076960795762329596,-0.6556550839531667,-0.8633569522480368,1.2994019468725277,1.44131119141729,0.7442373170224735,-0.661914281936693,-1.064918453932015,3.543895411121614,-0.14058423388897184,0.9284299828481153,0.36053659308745983,-0.7095376151068294
SIDM00953,-0.8305265264351717,0.9808748747739677,0.4542057954638817,1.760631000758217,0.12497197269877208,1.1108415629319128,-0.8605489002024005,-0.7537946495903632,1.2424475576524725,-0.7081944865726281,-0.4661635046787926,1.9321366878936979,0.20682182574970334,-0.9109209113484444,0.5110848776757506,-0.7145639820093189,-0.5849714743610822,-0.8592800791881872,1.1802749426387626,1.2918546432754943,0.2858541789412954,-0.716526722269965,0.901968411231385,3.56577820875993,-0.4442472636463212,-0.8885696612597664,0.8387472378506039,-0.7188635127656801
SIDM01245,-0.6135923942403468,0.5291426280110638,0.291030523223597,1.6098358847176164,0.7520121909436154,0.8443157923054934,2.2625440818024316,-0.7145284183540106,1.5054066664900434,-0.6827190116788552,-0.3690337381917649,1.3738023346007733,0.0321681769756198,-0.9208087337905551,-0.4227187145647368,-0.6466704360541692,-0.7805005508731805,-0.8664520143032668,1.714740965722159,1.7599068039456902,0.43776663542914557,0.037394327419700744,-0.03578366917561588,2.47242593300483,-0.23610889530279283,-0.884062569198319,0.9301910422716186,-0.7005502764008177
SIDM00929,-0.689390150058436,2.046886986058056,0.5530332810364681,1.9058803279812793,0.5837418815534972,1.6913257351923099,-0.40322687642786237,0.14750259100192803,1.2125353395132703,-0.2503523050265655,-0.4520048741633421,2.0292645216037104,-0.015800677216597662,-0.9181183164240403,0.5636931088261624,-0.6443996025602224,-0.7775007731825927,-0.7644376088343604,1.8576634130981444,1.2850440057197978,0.3692098577413816,-0.6220073475277667,-1.0808574692057458,2.489747390716168,-0.4007917127372774,-0.8205692319182529,0.862357333773194,-0.45626179045280246
SIDM00732,-0.6864043302054745,0.6527892999375468,0.2104578218287262,1.902261081324856,0.33376945260744306,1.4866802088700009,-0.5777599065177443,1.2437575526191507,1.3814420604376163,-0.5793427305393668,-0.4989767622706294,1.4783614752615815,0.2117035870586328,-0.8736436031542203,-0.14841758172371605,0.07763278433541963,-0.585140996085239,-0.8368947943586614,1.7974522066937126,1.6890760178272965,0.16003631625802697,-0.4449677291751834,-1.053957729300413,1.958587767110121,-0.36389368016808593,-0.8237158855230781,0.427959277113006,-0.6538479556076465
SIDM01047,-0.7023791648063,0.5213647282442283,0.23894169958939102,1.6824746086833036,0.5142668451745936,1.3352419141729293,-0.8140871664187841,-0.6715690300823367,1.054865372399146,-0.7001229618163979,-0.25002095544598774,1.5975114432427633,0.5880919392982062,-0.903615980922066,0.8989814041930247,-0.4501594134989054,-0.6954648885598413,-0.8337416460030408,1.2788936952982053,1.8361654971285655,0.0696839219198599,-0.704397557086877,-1.014764049737674,3.5960702525577086,0.023675323608208863,-0.8161163096476024,1.4468298043792942,-0.6301340848621968
SIDM01229,-0.7080655108277552,0.4111730300622593,0.24632207953114876,1.6750888445559726,0.6427998568084179,1.060611026827767,-0.7698952638815179,1.0454289380656818,1.4666371569484271,-0.7395646871118136,-0.5899581800962861,1.121380162132431,0.18579023586135587,-0.9463798446311843,0.17963666192563818,-0.5737503061139514,-0.7775834516808753,1.2952255465656344,0.9965214982604574,2.030413459042715,0.5519518144451769,-0.7630130808109955,0.8365096408974059,-0.4852303456978006,-0.5064397660002088,-0.8164957260098699,0.2798422098480013,-0.5401298094907747
SIDM00540,-0.8019884668297399,1.3897789188813798,0.2428049020350165,1.6409109727699562,0.40772401771195793,1.416684199009362,-0.8825288571738782,1.4026977481747622,0.969436265776678,-0.19498169582970462,-0.4627551503931432,1.74992149318042,0.008149612001818924,-0.8819226669670148,1.263565329232112,0.6144744862867315,-0.6187158361605724,-0.7227096227490516,1.1832982964851884,1.6952804832897281,0.029060412341727456,-0.6743643996234358,-1.1094497481796912,2.48903266360517,-0.293309201656157,1.3003136961579358,0.496741551067594,-0.5511053986731991
SIDM00264,-0.8148661207692367,0.9932273053505626,0.11358368508808206,1.9593522657337998,0.6528875811041988,1.318969478656113,-0.8852373303605008,2.521875670388693,1.280464090392744,-0.4383630676651729,-0.26825598432938763,1.2209843315188078,-0.1254435356618811,-0.9607917869495696,0.16661236255380935,-0.6021847807397619,-0.5489274155783646,-0.8185949172140546,1.4998375745395676,1.828925591809893,0.32290063323240065,-0.7899143599288765,1.1552312365687873,2.952712563147615,0.16711901911964738,-0.8859342670882543,0.3525208990816016,-0.6347523252893406
SIDM00842,-0.786708235056713,1.0551263533081847,0.7335853148083861,1.649094439535222,1.0202213101342448,1.1437855916381705,1.3602180776998378,0.15750083827768913,1.101971247446253,-0.6972550045301756,-0.0035014556440709304,1.3447497610895562,-0.021494056846653436,-0.6709821332256619,0.26850995864443933,0.8471571108384102,-0.7490851333740545,-0.8243519128734536,1.2016273332512333,1.495260881572817,0.7825390690668751,-0.5086630974759537,-1.0236856722657182,3.9480759743033955,-0.4677353012318594,-0.7800740958348125,0.40360123957596766,-0.3368354269663487
SIDM00923,-0.10195961040051958,1.8287149723947311,0.7551484979851826,1.6395474728120587,0.28333559679031606,1.3312502468369167,-0.7820988126640641,1.1197825735687708,1.3883191091729032,-0.0743570345382073,-0.016935311980535942,1.7537050236069218,-0.046778645874711255,-0.9139981889947745,0.5288387741135064,-0.334694947766336,-0.656950876984761,-0.8482578489803363,1.6922386961394342,1.4969558944516674,0.19583505558677525,-0.7734951883362786,-1.0562164075845395,2.982694106591523,-0.21510848633100724,0.8116078642280515,0.9601488988485335,-0.683119179259224
SIDM00120,-0.7597451968455853,1.203523429645088,0.3349231643880165,1.6517096686591286,1.22086861200632,1.433076446046893,-0.8161085248922101,1.343422450984955,1.3842179309485314,-0.5903442206334226,-0.2880701986455373,1.919141062714714,-0.28804899469041995,-0.9096384226934776,0.14613918784621555,0.9608683243106124,-0.6172427587104475,-0.8148548157499715,1.4866324473727008,1.5682013488300437,0.5374418255743532,-0.6651612989233793,-0.9450210880067084,2.5573072171325255,0.09729339253201533,0.10334804518749399,0.5403244122992801,-0.532662939769463
SIDM00900,-0.714224154382108,0.7580102496479916,-0.05425070376387813,1.7823095334787322,0.34633909951288766,0.6653738879158401,-0.5670813989272842,0.17947928957200407,1.46345151962393,-0.717043586722504,-0.17517195069409297,1.6496474901790508,-0.24075471807905047,-0.8377830847238691,0.1502506430197337,-0.6439136954038858,-0.5930293817076827,-0.8465046236700244,1.5149422329215891,1.9799601562900984,0.2760095728954388,-0.4198617041315861,-1.0124247828212725,3.1709942243340983,-0.3555705423357071,-0.47946714904302135,0.40219289982686895,-0.8608517788042163
SIDM00962,-0.7177002547771989,0.5584400549637816,0.2069016024090934,1.4147162280096577,0.7581114415831396,1.104791252099328,1.9579393045783813,-0.6617840765039062,1.1237936818961478,-0.5995902057473596,-0.1846905417617898,1.2793741616623902,0.03559041605311678,-0.8408568027413087,-0.3631147287636492,-0.5600141594613643,-0.3874007687676015,-0.8169161784173317,1.5834166661623088,1.9114003843384435,0.2572909950345009,-0.7484317513850638,-0.9949941054799034,3.489535618421635,-0.27842362613494154,-0.7953660439739828,1.2372986061005231,-0.6330647448890233
SIDM00889,-0.8000578748257038,1.3672804605123932,0.28199660241621416,1.7805634752606787,0.7133737191903459,2.0523928707857406,-0.8189172167578167,0.7785014219089168,1.3216421845659208,-0.32277951299100416,-0.2824469581031592,1.607377197082675,-0.22401807605816448,-0.8314672928806423,0.16516676355231177,-0.49459124426714085,-0.6993181328578022,-0.7711605980829104,1.7533690189605498,1.891622951687559,0.34236524006504604,-0.6681989423320494,-1.0110674529923709,3.0949064507920467,0.016382544594064172,-0.7532232296428045,0.6865538318029956,-0.5636821719750095
SIDM00864,-0.27359383303774076,0.3691322759170009,0.06854988203109155,1.6960365670063857,-0.025565817931924157,0.9629242900620625,-0.7185165677114219,0.7597016012774435,0.7397105028379989,0.28769118879566663,-0.5432356304052718,1.9133357796197532,-0.1659024821636351,-1.0044343535205542,0.7686035506986162,-0.6652927566601029,-0.6889782899100775,-0.44847481214210877,1.2768289024630042,1.2676100982519465,0.10069818503303438,-0.7082673935496795,-1.0307114880130832,3.375133240822445,-0.40405928925063483,0.9718173518075212,0.7356006984006204,-0.42372896685148653
SIDM00233,-0.5318052869558249,0.5315074249767008,0.24617211143918283,1.8236488036053022,0.349741287372669,1.2041794163799968,-0.7277247885340679,-0.6845312680693454,1.4476062057477603,-0.7267390377564413,0.04772028713260058,1.9803488256350346,-0.14340005862021066,-0.8111613698333889,1.1006652925085276,-0.6458038472439537,-0.8195106586062543,-0.8177061681031685,1.7063046352810265,2.0023512374968826,0.5290669166111578,-0.7325952376834933,-0.829363171747178,3.066613244750727,-0.03605416777915447,-0.7170725603816837,0.664526615644244,-0.9114634442173971
SIDM01233,-0.7370925838384331,0.3614708835735897,0.9562301455366122,2.0287221965153495,1.4348153706235633,1.2244890725215747,-0.5253936663952955,0.8619117701135367,1.0236341972092757,-0.23347904660166813,0.13516354313701473,1.6077836651977684,-0.18016214192528915,-0.8591532766063138,0.7203435045204228,1.1243615955533663,-0.9047893693717651,-0.8712298618612834,1.1517623826332326,1.9210644545133992,0.890676820294215,-0.6098833097745723,-1.0791299506535297,2.373461850565988,0.061903111727119986,1.7052232507446639,0.6310622250044406,-0.23540912247204504
SIDM00964,-0.8947646607965205,1.5543044410940896,0.2717592314153323,2.0335444778087455,0.5834656378472706,1.6248037049454216,-0.8543902451862613,1.0945706202558123,1.1469271160140746,-0.45846114030313223,-0.2740165475299912,1.9891938630847825,0.03153013078696336,-0.9080613181683684,0.8966188695209202,0.502649922011768,-0.5453814187372671,-0.8271006481258125,1.1592502953879602,1.6232002693904268,0.36123924121851,-0.6573206024684464,-1.0362313244466057,3.0869391031755584,-0.3057056480211812,1.1918151884789314,0.6387154581466536,-0.6011809150305207
SIDM00196,-0.8130773480813159,0.507596372415658,0.030656695717368718,1.630537047517396,0.727474906351335,1.3175453446007652,-0.48528949223221546,1.6441269905143712,1.4292996659457549,-0.305275731864316,0.04669846502766942,1.2954676964118117,-0.20444357590006315,-0.9151726757925821,0.34616728055347074,-0.719572439773582,-0.47626139466587586,-0.5594536853596835,1.5265942240696144,2.0949885028403865,0.14662251053906342,-0.7574191062287041,-0.9494056135308586,3.1985042590561332,-0.22264817841591397,-0.8763110635035858,0.6525182071304183,-0.5409311996309948
SIDM00287,-0.6756929784381709,0.7197016423783402,-0.0996273418073124,1.7003165104771705,0.8976974526707012,1.2178700528962738,0.8355114732274834,1.6940267643970315,1.535980899583403,-0.7400974995844618,0.26641505873834237,1.5632028162458682,-0.15677649540899924,-0.7981856937167775,0.1958614704921416,-0.5247375862342852,-0.5735394779709712,-0.860848776873867,1.1393686553554083,1.8877009796775475,0.4995718516377365,-0.5201510240325391,-1.0448715857743802,3.327556806989107,-0.3232125023698845,-0.7860441208308361,0.4490881351206856,-0.7907100269556332
SIDM00501,-0.8031631169064667,1.911191230187089,0.22545427994452497,1.8192260797034732,0.3782763500643282,1.4136239322595159,-0.6248929542173074,0.8186347966039661,1.1296701961068587,-0.5246294011842242,-0.30605582684645366,1.8842031195511004,-0.3338302898716544,-0.822038376728731,0.7272081135777868,0.45900577121530794,-0.6952809951175342,-0.8976412426710263,1.7412313129548866,1.661143048734184,-0.040811905099081024,-0.7113243528887359,-1.0856015989690124,3.1222321732547664,-0.27384209897315126,0.9744102927293947,0.4062419843881569,-0.6322294249058744
SIDM01237,-0.42244232451131136,0.6819024751608411,0.435320938995576,1.7348598252788388,0.09223049820940984,1.6332991808891093,-0.7759548392739031,0.6402313295827264,1.4790072934528793,-0.5549229071081985,-0.3931792639679929,1.6088123919335544,-0.0688995299145247,-0.8531489956570273,0.6639236820828835,1.643757666567512,-0.6582246876516411,-0.846189779703541,1.511502283905114,1.5544387665884982,0.34147463163287844,-0.37717342050169816,-1.004824908024691,3.1516002628822117,-0.3706529045708145,0.7895139155920945,0.5757295624386755,0.14738713298559095
SIDM01228,-0.7554042011587843,1.185548311057611,-0.18895665637049866,1.625760814217295,1.5265287753308647,2.027877062442964,-0.6211437759126973,1.1561336462418454,1.5193478316999696,-0.0031236860003824927,-0.27337705829379694,1.3535328082270357,-0.2386281538145558,-0.25470709237229133,-0.008952469923036806,1.5398365123470659,-0.7686201101732226,-0.8406643455561992,1.8288424506905039,1.8516323798987457,0.6497823038801772,-0.6082613001861629,0.03613371695836672,2.665910556701841,0.07678707062605272,-0.9632289772889842,0.26194317452487714,-0.4857941985012623
SIDM00935,-0.8421850626791959,0.9346144309013533,0.04472090991047247,2.0980960316040473,0.5042003748129689,1.342331181826049,-0.8345088742990473,1.8941717201772756,1.0147479116837084,-0.36354517806565156,-0.18161886684954623,1.653553362459346,-0.02952668509170103,-0.8990687255270379,1.262209067435125,1.1911619274436493,-0.7173067554684684,-0.9296280522593723,1.4642250876161569,1.531083774138664,0.7280775017093533,-0.7919637942969675,-1.046850122563254,3.0507825471917607,-0.2532529418598722,1.3303544801176144,0.7018484905057664,-0.6383335700314308
SIDM00954,-0.803647009666435,1.2667586167309697,0.2638164205093829,1.6112722048910286,0.6445383266412401,1.446341690800879,-0.4656306600478545,-0.7364444655133323,1.0298713863013171,0.400508937094994,-0.1715381532430205,1.288151608941373,-0.04830600987821945,-0.8500726692736272,0.1712376470622405,-0.48865548254128877,-0.7749193069004289,-0.7501468724345657,1.1088443382581243,2.2048357539876458,0.27133647468581845,-0.7147195916784427,-0.9733191007910702,3.4399945861967534,0.062133018899221584,0.8381210083859731,0.4458067437393115,-0.1105185114253009
SIDM00951,-0.808547468102984,0.9304128833351122,0.2540839731317352,1.5394042552233709,0.6790054677770981,1.4864119877202875,2.080283924793943,-0.7512788918212373,1.4330909336342323,-0.7582112066544283,-0.5691130467077605,1.5488261209634735,-0.08972864457354691,-0.8786856175089434,-0.34119800179082965,-0.6531775416042881,-0.2972547828561499,-0.8448598945061013,1.8221297008845552,1.7143318692419949,0.29185446228037476,0.638960609440193,-0.9262111653866442,2.806201338980329,-0.3145485260586184,-0.8400295090245351,0.9413794031996321,-0.6894172786243027
SIDM00948,-0.6964191896949207,0.8484589989470694,0.5453675475370979,1.332952164089754,0.7426266703331588,1.3804062956516623,1.2464229614234557,-0.7346802339547958,1.22421490580513,-0.6523639204592883,0.9308181012831688,1.8118245017251828,0.052688188643051644,-0.8810814891968292,-0.45626292915271144,-0.6683131102462955,-0.5010848202932132,-0.8555250323515049,1.2970227271854295,1.5997904731459334,0.3603771260163697,-0.7667648076913843,-1.030505828183233,3.36761942914021,-0.42750429484770286,-0.8076845701562713,0.793811046481461,-0.6156645541790655
SIDM00203,-0.4761471820306975,1.2020047121700335,-0.005389177996971056,1.7415760047343212,0.6302779972343878,1.4154989689075235,-0.683588305905022,2.213728208672749,1.294822644198371,-0.30152406715490904,-0.11420885202416636,1.4836553904285492,-0.014875129666634472,-0.7991292894730017,0.413456168458324,-0.6654243851028069,-0.6359258227966135,-0.8030630490361408,1.7242087059158657,1.9420776346232838,0.38169891051555055,-0.8148279513756022,-0.7175422404687544,3.0940860662409606,-0.07680472175776011,-0.9888166795490442,0.3030319501861646,-0.5414696437810859
SIDM00896,-0.7582775423270579,0.6274547925835029,-0.10656240475816767,1.8982804154562418,1.114460742258325,1.2639023593755563,0.5367344971012687,-0.7334742854706735,1.2377587584884058,-0.7198331040198104,0.3255894183657425,1.9833696522959976,0.0846663220884397,-0.9431119368687007,-0.05611505084721352,0.1380948066952921,-0.4302644472783084,-0.840209109038474,1.5461470293228585,1.8484660309336272,0.3598687386328577,-0.7490707413453516,1.0390139635029967,3.2891947531476537,0.06583421587361907,-0.6850329312972444,0.17410214131436116,-0.6643649187509268
SIDM00285,-0.816815734599586,1.4429674388033307,-0.29326925380079627,1.5173789477634274,0.6433827496757476,1.4959446293712135,-0.9075975431209753,2.048001488634723,1.43374515660779,-0.7309685854257914,-0.4617538727793458,1.0821781871070733,-0.1220623813807,-0.803590264629505,0.3607249207121522,-0.7238766556399456,-0.7091495183813813,-0.7684518437001461,0.642449723991221,1.7077192244525492,0.16824784908483684,-0.6545381415761922,0.9203474853672435,-0.7082792332865011,-0.3510861849784192,-0.810099313952846,0.2240008915534821,-0.8271157139880593
SIDM00930,-0.7076091865706072,1.0647139580401872,0.3635927296961137,1.8715401278218333,0.5103122795095788,2.045249950117912,-0.6718242046150517,0.9392040596552295,1.1345241040020362,-0.5414561774389832,-0.4579870045608702,1.8901527913461866,0.06530869797237224,-0.8541087163918023,-0.05925503834402818,1.6063820304725867,-0.8652231068508672,-0.8466440678640372,2.264237936269313,1.2994175482411914,0.31248482186195187,-0.42740097439930774,-1.0959313552156964,2.7593080832645853,-0.110420908482218,-0.8931478081382648,0.4347803699124279,-0.6365406271939567
SIDM00205,-0.5808631619205522,0.6099654735117818,0.19243659570865534,2.2178069075217,0.6951246624053964,0.8125046478368426,-0.5933196784972474,2.3958328046870774,1.5714265071596587,-0.44912255885864943,-0.29974019803241886,1.3322487175700377,-0.11246977886609703,-0.8355549071432282,0.7168523147177328,-0.54387175773065,-0.7037170080361889,-0.7653257052438631,1.3500995328714132,1.5198894654170338,0.5489316027205212,-0.7681102214918539,-0.9657050543659805,3.4497763803780055,-0.26817520166412895,-0.8638026501958143,0.21829417768552534,-0.7421950640469347
