,LNPEP,ACE2,REN,ANPEP,CMA1,CTSA,CTSG,THOP1,AGT,AGTR1,ACE,AGTR2,NLN,ENPEP,CPA3,MAS1,MME
SIDM00096,-0.20304941451550768,-0.8233556195394282,-0.9007979951091083,-0.6765151383701784,-0.8456768773827411,1.2196171278548218,-0.7071572194077538,1.399321633048881,-0.19924872626970505,-0.879639649740357,-0.5827701515992108,-0.869410180380466,0.26995570890815224,-0.9200824663596793,-0.887894831841162,-0.822769768645833,-0.8653364085658718
SIDM00379,-0.07444186789485714,-0.8175152058724527,-0.896298640305955,0.5692791422932507,-0.8518473874565502,1.7349075782983074,-0.7786593438636348,1.0769847238734709,-0.9210953789913848,-0.8719970962102869,-0.6008631392255956,-0.8604099539542314,0.7844354780517934,-0.9512058659972632,-0.7830954644835871,-0.7739874873580157,-0.8026975792546068
SIDM00381,-0.7538894935618047,-0.6355627225181787,-0.9403143990391288,-0.8112860163655228,-0.8638149384110002,1.5459588190090703,-0.7302437840490869,0.635396206171814,-0.9447184008670925,-0.9576859479040828,-0.8096001476802698,-0.8103661293559477,0.1912304411295296,-0.7845794351227617,-0.8040062678368202,-0.9091298681002596,-0.34634623438512513
SIDM00606,-0.5272950384837989,-0.582937997794884,-0.8732147550407249,-0.8907154894279203,-0.9465545607964226,1.9357125147195422,-0.7375892540919452,0.8784468407117121,-0.9242480402784785,-0.9808175226312873,-0.829681806270394,-0.8715648613878852,0.7576636628576399,-0.7518146427507519,-0.7837036666064161,-0.878810342170813,-0.8653627517300774
SIDM00541,-0.41933057958458597,0.25411746933295615,-0.9516409566089469,-0.6520566446328145,-0.9356722338432019,1.9425447512050005,-0.7461070323288728,1.289355653423461,-0.83918129785504,-0.9608658291905321,-0.6296058880616259,-0.9141377526871344,0.2824830625923918,-1.0140845435616115,-0.7954048422360859,-0.8777947459540423,1.319312196739971
SIDM00808,0.6422536130251866,-0.8599244283903926,-0.8492909329696867,-0.9027000144460958,-0.7444588806498513,0.9476644480612537,-0.7520712165103756,1.3670380167838754,-0.8979147659819245,-0.910301366628968,-0.5881734318536538,-0.9061721965000783,-0.19351356133847608,-0.9630980529476378,-0.8844590871389869,-0.8736620191542354,-0.4977905473427319
SIDM00377,-0.28977019403990545,-0.801986598607559,-0.8088442668784201,-0.20047628915792226,-0.8773590401106693,2.366120015187941,-0.8072265027389117,1.22931365227655,-0.9055913152590644,-0.8936394649784692,-0.5530192255367417,-0.9091631656092565,0.5481337528564566,-0.9977367110264467,-0.8144284856813543,-0.878004693838956,-0.7034386512327174
SIDM00289,-0.5824760089046406,-0.855755217684712,-0.9056309139618458,-0.19491652679504037,-0.8611245667850829,0.6956436147131075,-0.6611944856128604,1.3906007485650724,-0.8991800544374836,-0.8479852834374106,-0.6825941505672869,-0.8050489464389146,-0.11952457371707208,-0.9267530613516356,-0.7406291619581783,-0.9112225869702859,2.0644554458167645
SIDM00064,0.17140757400999398,-0.8465452811891604,-0.8908280175730802,-0.8156330408101966,-0.9364434778273001,2.1766877331281456,-0.763488232251742,1.1763025560743872,-0.93443414245718,-0.9019815165622662,-0.6466790139424065,-0.8632071470530442,1.0059182910618196,-0.9495860950832803,-0.7505845595133697,-0.830989323231563,0.9220653837610213
SIDM01097,-0.7032984505763944,-0.9116872618805604,-0.865837452275752,-0.8791235347880584,-0.6521205126746407,0.998387109709486,-0.7195323119908718,1.4546954456578447,-0.9340359712574328,-0.9101797151400409,-0.6541175284484635,-0.792248619306205,0.5243965638686863,-0.7728646779770091,-0.7742735699968556,-0.7660474296201728,-0.9181305776069314
SIDM00350,-0.5418370312513373,-0.678880550525262,-0.9323857022649167,-0.73067808169658,-0.8059470785180202,1.4401272905570568,-0.6747800532943893,1.2359581199942469,-1.0004474295107997,-0.9246227806779249,-0.6519905600897532,-0.8407632156879564,0.6557381418164762,-0.9809360228048153,-0.7924483874317738,-0.908696130034364,-0.6078294189895056
SIDM01163,-0.17986360130356482,-0.9284720621767691,-0.8816921696668281,-0.7786751898053484,-0.8873984031655284,1.9945392354080338,-0.6808863379201603,1.2923619028222302,-0.9171179610118451,-0.9265738709137953,-0.675594916320164,-0.9324352408057655,0.3888163040448943,-0.9626628225711881,-0.725456065263573,-0.9002071910207131,-0.8952199142854965
SIDM00375,-0.6482256349654882,-0.3162541358290743,-0.8870578197509689,-0.7406903139098,-0.9613853700408596,1.3348428767270177,-0.6914480496044079,0.8395799891828782,-0.6535182750988787,-1.022768953363954,-0.7779181428210861,-0.9110093103006595,0.42377027463917,-1.0081661727810525,-0.8199068519507363,-0.8784375140951063,-0.9172101697571104
SIDM00600,-0.8303307910510394,-0.9099633988197879,-0.843152329296239,1.3963907375527773,-0.8657184615818303,1.2217350814670305,-0.822600250398242,1.4573093088384144,-0.865844459096368,-0.9337425510605893,-0.7194178473536126,-0.9235501267869441,-0.2378423017317993,-1.0158118260916371,-0.9157233006393533,-0.8141154721548782,-0.11339650613704055
SIDM00367,-0.7727581693071693,-0.885257037738004,-0.8098717844073223,-0.8025081050828561,-0.870455799084718,0.7462597708585215,-0.7164889303720219,1.288368833012145,-0.6121691967333323,-0.9026261859717039,-0.6526996776577787,-0.8607051091682274,-0.00590441231998087,-0.9281031755616046,-0.8306054402671007,-0.9171687250671166,2.2615100003811732
SIDM00632,0.6637955209427278,-0.8622272025424281,-0.8451789320778546,-0.6144699960719612,-0.9382971140069584,0.5183471321126587,-0.7048441329359745,1.2435629053774941,-0.9486334288265351,-0.9269827290256638,-0.5653991340420601,-0.8561328067982763,0.3105120471020677,-0.9825629048656324,-0.797165621476678,-0.7836233962886626,-0.8250019022988692
SIDM00550,-0.6445326443872058,-0.9114561618350024,-0.895808725294605,-0.8182435778601548,-0.9015841718510614,1.2567248615292455,-0.7811894423823098,0.6154984517000593,-0.9583028251666932,-0.8532207824717767,-0.6803066959512102,-0.8796120587477538,0.12281435828601271,-0.7200937559354089,-0.8204286858207003,-0.9388919929693043,-0.9076530214353952
SIDM00230,-0.7638334233717402,-0.7525317288867135,-0.7795743296575489,-0.772363854952175,-0.9272179634303064,1.046780133938787,-0.7661506203584166,1.6032527944073078,-0.940107566647017,-0.938497273642245,-0.7496108215123382,-0.850329050018997,0.8771732490827303,-0.7645752709567298,-0.6343067781613418,-0.8102048910467243,-0.45665170093353097
SIDM01206,-0.8855867677223128,-0.9195172913932137,-1.00649575191824,-0.818162957754091,-0.843146675713693,0.7004719180891397,-0.88827019833216,0.9011177709746717,-0.8575322210829154,-0.71609752920218,-0.5986092339438657,-0.9026426399244761,0.4438311940955771,-0.9133193641810251,-0.8809786096364678,-0.7957063580984285,-0.9068525034756045
SIDM00127,-0.3330454504874933,-0.1221291409655519,-0.8887390615603017,-0.9253918609596438,-0.9629539552818943,1.8687001005560513,-0.7000386771919782,0.5260596999688595,-0.8732086816697192,-0.9837024487339706,-0.7157659406332487,-0.9074339187980965,0.21564018579715433,-0.6486077184293801,-0.8944144193884093,-0.9454440290197769,0.6561769111693623
SIDM01042,-0.6204976960273247,-0.8918802677525641,-0.8044113442394271,-0.800696920239671,-0.7345202119827747,1.0049594964988633,-0.4912380352412388,1.546057689608124,-0.8417616648513696,-1.00393335130664,-0.5280030072195959,-0.9171187330308538,0.3613446245268577,-0.885539528666274,-0.8501174000126426,-0.9762988885367911,-0.7717110051598561
SIDM00491,-0.7423472204167397,-0.850991797884083,-0.7447232449066901,0.4337385016073676,-1.0032109485047653,2.0117240794855746,-0.604516022449978,0.5960364649523181,-0.9262885024036936,-0.5028062310303115,-0.698206912516597,-0.7907298971971951,0.3658743576304882,-0.9235597968779191,-0.4806934094103656,-0.8099092948165263,1.836003801855253
SIDM00488,-0.538740343104711,-0.7528794582720343,-0.6956490579506124,-0.8424547309856735,-0.8987111618898309,1.707453131506278,-0.7408435640086536,0.6397419742271565,-0.9322449584997212,-0.9331697364766629,-0.6465834444987271,-0.8823673033321121,0.31855004789506003,-0.8985622601859523,-0.859647353971223,-0.9005581248695693,-0.8486079576994672
SIDM00190,-0.3558384068312492,-0.8608533531806782,-0.8991226625295333,-0.799160475585715,-0.9778728070846795,2.0214732806707745,-0.7710721619183074,1.0958994243918638,-0.3679851460144682,-0.9101819855736243,-0.6837876191262174,-0.9212510589773782,0.467145236537597,-0.9307334927724706,-0.8953158702470402,-0.9211626860698164,-0.5365464412037533
SIDM00542,-0.49103861542438443,-0.859982376670022,-0.9323664550651697,-0.3363615803007675,-0.8103366272095663,2.4121674492302456,-0.4092102348262114,0.9388953634194852,0.9215695743792582,0.09103701801839072,-0.6436750279007775,-0.9133234563179689,0.3113034238522728,0.22115331377115283,-0.5692387603962994,-0.885685671732965,0.5132720802490832
SIDM00198,-0.8988271035442061,-0.8985171049254912,-0.7700941823205605,-0.7170110275083298,-0.8777805862865059,1.7002916335485614,-0.6936651957381252,1.550559217367129,-0.8721957190938073,-0.9546154795307596,-0.7379372275718431,-0.900305596415466,0.3257750655543552,0.244930667015148,-0.7322517661601673,-0.8270504509838824,-0.9040860084464677
SIDM00269,-0.838819135223212,-0.8667988193415481,-0.9528716414518397,-0.8262265989998663,-0.9228364100591093,1.8911960335881788,-0.7857226769221894,1.0767402972604148,-0.9396032365496915,-0.9266440142702372,-0.7250650969161122,-0.8601349089631152,0.4765493877106714,-1.0146741241348045,-0.8068297565164989,-0.8653140558997293,-0.9305862336587412
SIDM00621,-0.7141702867050013,-0.8632486526266281,-0.9623157072793542,-0.8044145640281904,-0.9410423547328071,1.152040888571607,-0.6472993640038415,0.948977771510111,-0.9169648882699728,-0.9578320280056289,-0.6243004099762552,-0.8718226126085374,-0.08150084847078252,-0.09548420700787912,-0.8040206018892722,-0.971721283301113,-0.8904711465016754
SIDM00599,-0.16214226111663171,-0.9312975696287427,-0.8722127061432746,-0.33109988438917026,-0.9518874158643487,2.003075013034103,-0.807012028065882,1.2666841066861514,0.6599314930928254,-0.9647807090956656,-0.6172080035516836,-0.825994715997391,0.5035212412665339,-0.8954866906187574,-0.7711217933807352,-0.8776353717228239,0.483009129293098
SIDM00118,-0.27918951187890895,-0.7511322542769024,-0.9196863985213082,-0.7970101932525677,-0.9416468584964576,1.847699004948638,-0.6556436303370415,1.3054755013250712,-0.9164960998868736,-0.9136490316354215,-0.6823323333671596,-0.9313900200568852,0.4833933335622707,-0.07322610221683803,-0.8059917435248932,-0.8218681263094563,-0.9076127333313663
SIDM00596,-0.5634248443617029,-0.875940375620329,-0.9079341427679313,-0.8398154101804073,-0.8395629987330457,2.523035667358772,-0.732650145247734,1.3762929155321009,-0.8818215504319287,-0.9395929405039664,-0.6865774062860718,-0.9190580923606436,0.6572688459563338,-0.8770412714511833,-0.7029180558799136,-0.7760618631388772,-0.9031495505746622
SIDM01251,-0.4420234956886121,-0.848264783111906,-0.46593977872670744,-0.8564856845633421,-0.957083647229313,1.1341245726385123,-0.7057353545158029,2.070582029908513,-0.9727555720782092,-0.8528079894122992,-0.6191977589001554,-0.8442874323418735,0.13567079597406884,-0.9517745110346961,-0.8317517261284352,-0.8758614464635545,-0.8752643919923698
SIDM00197,-0.9050258532031272,-0.8541107961085947,-0.8038045829400727,-0.7981837289177669,-0.8047849561666957,1.4853739504961347,-0.7193292863397637,1.503025120361931,-0.9985562677063307,-1.007908953979516,-0.7541691142245075,-0.9180596851897188,0.41299852194621345,-0.21123228208592557,-0.85440564749529,-0.8823582872491106,-0.9088949041458226
SIDM00810,-0.39477175731930386,-0.8904753173529082,-0.8148316667321122,-0.7633676849171864,-0.8786074597493629,1.9508894198667157,-0.48854912480516693,1.142668709157815,-0.9238153346465353,-0.7706184181643385,-0.6508178448743527,-0.9344701624580329,0.5434675136629967,-0.831456568586015,-0.7388996751477731,-0.989776482298621,2.371962034445212
SIDM00174,-0.2582780536093031,-0.897127702850579,-0.8690349497170358,-0.1460188296940545,-0.6472404247778297,2.768084157928071,-0.7426464667358658,0.7560890138050326,-0.8842062683285372,-0.9106159729849141,-0.42547250318040597,-0.7450365754102413,0.3303588033165108,-0.9762020148549465,-0.7626741934308383,-0.7315275496913839,0.5293048359896166
SIDM00487,-0.814148084222105,0.4634438713523583,-0.676524269166577,-0.1398163540596754,-0.8212533729447643,2.245448325560418,-0.8076665918857174,1.7690412153800077,-0.18970936330279395,-0.8131571176726395,-0.5892169818334253,-0.8550888135516894,0.4199219125543471,-0.7088911922434955,-0.7916112624941204,-0.7705244427620322,-0.3560223702426893
SIDM00263,-0.6922850863378774,-0.8909747944443556,-0.9544381595274918,-0.8477194034475237,-0.880452066462655,1.2119420696056782,-0.7680943440095443,0.8935672169107768,-1.0068576675165055,-0.9283115493847276,-0.7059211033181263,-0.8906459680550453,0.24806158732022043,-0.9918675113390676,-0.8812573267391615,-0.862956210181751,-0.9240432897723353
SIDM00277,-0.35551498162239975,-0.8601247897509001,-0.8916684449721863,-0.7637484023393042,-0.9024830316055741,1.4085198837523507,1.773303515435914,1.6596928130248962,-0.710137817526507,-0.9299798321274425,-0.5907768825225395,-0.751864204274161,0.7047002774992746,-0.9332783240392886,-0.8707858184288777,-0.7163855130669666,-0.8255266715160615
SIDM00592,-0.08183076615692199,-0.13125568787438635,-0.822255527383452,-0.24869477162302298,-0.937834636064047,2.135041823432037,-0.8686754044819721,0.36885800598844665,-0.9310800102178327,-0.9259247672430904,-0.6561696523104199,-0.8304063866648924,0.49319009868148084,-0.9985689294224599,-0.7959414538873358,-0.8608897195868149,-0.24778491842408984
SIDM00496,-0.7616714768811594,-0.9089798820412905,-0.7629705000387229,-0.7866905041709554,-0.9645541995886782,2.3813862565750674,-0.7011994449593933,1.3362320116407338,-0.9345960789972116,-0.9776640049598245,-0.6188644045010571,-0.9059062590133309,0.3737943110671008,-0.9153676299782403,-0.8203738468476444,-0.9130363088977854,1.6527679787502245
SIDM00793,-0.6778452044396953,-0.8593063862983933,-0.7151021408429269,-0.7493873782052216,-0.880319955207277,1.3768940666621838,-0.7543057190853427,1.3573985901180183,-0.8135240637249798,-0.9088564009924939,-0.5883489035441075,-0.8244585434295961,-0.02996592225203144,-0.8701351831025665,-0.7295019040353875,-0.8981917944033121,0.24087622586900373
SIDM00121,-0.45198572354905264,-0.8739563920391894,-0.9107061179818385,-0.8044228038718504,-0.9312871040601688,1.4733984664933866,2.2532247301079376,1.3492282389053343,-0.9417774219785533,-0.8567311493926885,-0.5768538870870032,-0.9404637323618643,0.12277251233118586,-0.6932205782334139,-0.7863056883846731,-0.7043468675934934,0.029937387295715556
SIDM00202,-0.6057002769391815,-0.8323137051890267,-0.9982232671942821,-0.3971737315722304,-0.9398826756254012,1.2852214603918253,-0.6922657533083804,1.3172690471963686,-0.942911341196023,-0.8899616205525864,-0.7077747589131684,-0.8956763124580142,0.22203647795247675,1.7381561794293294,-0.7067281823224631,-0.8517522538288751,-0.9404985514268293
SIDM00047,-0.5725137540741965,-0.8659511429994506,-0.9043131407168419,0.48161194106072946,-0.8679634666626538,1.9121910429849776,-0.7813372484078372,0.9815091138985912,-1.037204810237686,-0.8141642037664796,-0.6826507533353343,-0.34147820822738184,0.5299822486797658,-0.9172536468349793,-0.8260085431887749,-0.9012820265641992,-0.34029866556439065
SIDM00885,-0.34377176627888684,-0.843891726232002,-0.8030119380551195,-0.518608115957658,-0.79653959237569,0.9298502094040394,-0.822315497553433,0.5746980338516582,-0.8595060603517216,-0.9449262882536071,-0.7607454199348799,-0.8785393588055325,0.6825633489143526,-0.9520586548375671,-0.8551721891601565,-0.8375066057285521,-0.7384871627813562
SIDM00201,-0.7763346797808208,-0.8422723461786715,-0.8509497375275045,-0.7534399067540428,-0.8970112069781314,1.6269384036410508,-0.7922767287181235,1.1124174574369667,-0.9260025096863078,-0.8493177451961413,-0.6162371040339639,-0.8069461134443292,0.21128022495081897,-0.0913982250908358,-0.7555081226310881,-0.8762988463269301,-0.8659776930915849
SIDM00789,-0.39216446404469696,-0.9307331464337402,-0.8541101363929273,-0.5896745411680673,-0.8938362603282403,1.8110938616305385,-0.5660425114795158,1.7459139287579775,-0.9389822941113678,-0.9492196818987476,-0.6240445591112663,-0.8676507531682427,0.3111092517208725,-0.7820789555136425,-0.6314389443870173,-0.7240214848679,-0.8626319856804
SIDM01248,-0.8403281147349226,-0.9082244780211621,-0.8584080079056978,1.8533559472862278,-0.7281786625425325,1.5356468571028288,-0.6678900155050863,0.7153903057228658,-0.922350971874936,-0.6882936771197182,-0.7369822534239524,-0.906793870402141,0.2478085138297484,-0.9626540782009678,-0.7163755302589588,-0.8282379451869812,-0.5463913117355498
SIDM00195,-0.8382993664471107,-0.8475581171268365,-0.9967224972040992,-0.7154876958797551,-0.9406229054302829,1.7552385023467019,-0.7542906709795895,1.4527565396332802,-1.0050188868301362,-0.9620252797553006,-0.7431843717784984,-0.7982925739093688,0.09675966451032594,-0.732535970334233,-0.7119206253801652,-0.8648553700151496,-0.8740481666593938
SIDM00517,-0.7577673057315832,-0.7076524159031092,-0.9800326898749121,-0.8121820249693936,-0.9083088079044539,2.502981363736151,-0.7299223646052613,0.7486901693908453,-0.8358628060592525,-0.9577083079647779,-0.7125261090993837,-0.8772713884172842,-0.36775010765213134,-0.8363973306688591,-0.8190522563449959,-0.8845045793647048,-0.9314385613340525
SIDM00534,-0.6342169975579172,-0.7003601021169903,-0.891455794685029,-0.5748648998998327,-0.9812413010030462,2.178667123955863,-0.5730781478334862,1.3017633305042349,-0.908801704768103,-0.9228617320465239,-0.5767793893943282,-0.8439969678387587,0.5042856984668531,-0.830098077851327,-0.8600398196874848,-0.859253392415936,-0.8672820803090857
SIDM00863,-0.1160727983349169,-0.9071521329151261,-1.005781525231301,-0.6461247628809117,-0.9692770316714281,1.795500091558873,-0.5924351478445438,1.0792277695476562,-0.9132903766462812,-0.8514608605506679,-0.7923290440627593,-0.7954396168289938,0.27903989677548924,-0.8840201368891131,-0.6436939537529575,-0.8478670440932606,-0.605650383178808
SIDM00211,-0.8020711965335227,-0.8153832561750065,-0.7808865725289634,-0.6619684608282611,-0.8882041885533577,1.5891645300269266,2.3112779556928116,1.8442388897067765,-0.9211472592367894,-0.9486531470898523,-0.7036283041410112,-0.9049725901050125,0.31999239540951385,-0.9795136873264919,-0.6937196688779275,-0.8003827941989721,-0.8374796684471919
SIDM00539,-0.808920406570409,-0.4525481977670446,-0.8969253931633807,-0.6058295604282228,-0.8887076712138822,2.3526938945949563,-0.7979261537732706,0.6166831880698107,-0.888211397662518,-0.9916951463663142,-0.6223403550376597,-0.8330534388830495,-0.13944133748914722,-0.8545760648595571,-0.8766182643384678,-0.8449022709093323,-0.8472572139616712
SIDM00875,-0.7217251514078291,-0.7728155056807706,-0.5741629963120128,-0.7770818600929129,-0.8230721719369131,1.5859072369863751,-0.7612536713041316,1.029139649015062,-0.9906872229656717,-0.9807709484723972,-0.63809024878414,-0.8923582975434264,0.46181031664445626,-0.8675281388229736,-0.8395720795210679,-0.8565585467799758,-0.8103940560945972
SIDM00679,-0.37258559906332095,-0.13546487343177327,-0.9011190137996741,-0.8512204514327516,-0.9443832167463672,1.5130408698985378,-0.7389296353010402,0.8082155658105331,-0.7800224421039723,-0.8995188401469864,-0.7302232099548394,-0.9169554479383242,0.6997465702204974,-0.8025814314636481,-0.8559272817430852,-0.8604357672277788,-0.5732807280699069
SIDM01146,-0.687936670969392,-0.87135075340989,-0.914364776056448,-0.8356566806541291,-0.9083760329577858,1.5662310957361936,-0.6845212517249255,1.1032191901796586,-0.8807612076214613,-0.976086980464536,-0.6748055884321201,-0.8459672016542327,0.12746131210896994,-0.9808480560762967,-0.7474884220733599,-0.7812969109129257,-0.8356135173800662
SIDM00156,-0.7337701566845989,-0.8278463308199402,-0.9227077398411795,-0.8214472991288251,-0.8738850526317048,0.9332750627814045,-0.5437728929597192,1.2170184100069061,-0.9436278469248968,-0.8691380145625712,-0.7371454206892183,-0.8289872638323641,0.44262868416005074,-0.7519536287849623,-0.8413990539878503,-0.8238583492682422,-0.04068484419247157
SIDM00420,-0.6797926194687499,-0.870284841265141,-0.947802981527838,0.41068427373835265,-0.8949535295738679,2.3752672135582538,-0.6224086138970624,0.8661380524369839,-0.7681874670202354,-0.9147833638097127,-0.7286424308484966,-0.872294253937252,0.5799232149211232,0.4028279051361202,-0.8170300354310535,-0.8324522956492187,-0.7677209561968504
SIDM01145,-0.7904820987126608,0.21926426091022128,-0.8437693003276906,-0.30460016168582915,-0.9072410531724382,1.7437870291177178,-0.7599883815153345,1.2318501311564323,-0.8877470206278958,-0.9624860464209674,-0.6287312191585074,-0.8917147146738744,0.5625512137028292,-0.952806096013123,-0.869491432271078,-0.8285462453263841,-0.9238484620370846
SIDM00256,-0.9592427015270734,-0.8643240000586904,-0.8035860042247981,-0.7085406426949471,-0.7894459040634444,0.9012668684285587,-0.8065112032118753,1.6523605153250605,-0.895660609976161,-0.6434816396264484,-0.24288566634641867,-0.8105612138667603,0.46149640698980376,-0.9862245855639473,-0.8019770089205253,-0.8737876843619445,-0.8777904752947197
SIDM00444,-0.06639364946500298,-0.8844068612996318,-0.8829171407900597,-0.7565584091897379,-0.9124239361069441,1.9510593337613795,-0.6480654230470386,1.2489966260007797,-0.9178834763560468,-0.7743270330858917,-0.6870166165256449,-0.7746167533528898,1.11251823441093,-0.5475732031548082,-0.7824893897915977,-0.7912257660510533,-0.8306681596868263
SIDM00137,-0.6714867338606311,-0.8835619153751737,-0.9101200512023592,-0.87338408300172,-0.9615541811310093,1.390470651446305,-0.6847615239432591,0.9687711810625693,-0.8630088700236885,-0.9166561631094491,-0.6154783971432637,-0.8320235586899564,0.5708614810658977,-0.592674055294919,-0.8276775875440936,-0.9257278172647021,-0.8569835263093464
SIDM00569,-0.22679594967069028,-0.8687411319499723,-0.856738137966322,1.8365061047613596,-0.8760292084073594,1.7293346324543568,-0.7316882681797494,0.7719150393029705,-0.8047796522672356,-0.9518031057862754,-0.5764855515750283,-0.8055444357983178,0.6637069835385148,-0.8848454760807459,-0.46925405094176115,-0.8631128233777141,-0.3678951540273994
SIDM00445,-0.7173193976592479,-0.5244542147096203,-0.8477837729700475,-0.8033575060837359,-0.7968160803277115,2.27849746764054,-0.739731796865341,1.1488330853567967,-0.8723028883552837,-0.9684812098237313,-0.5823105344301184,-0.8622123263840894,0.7490123919848349,-0.6524125230881178,-0.778630400134201,-0.8797840089861403,-0.8325712106645786
SIDM00094,-0.5915829173287943,-0.8687673532046721,-0.8159253013834662,1.0921858934412518,-0.9427095562630239,2.2051805319313367,-0.6966240222817432,1.1302621536019462,-0.8777702360765014,-0.8010111534444112,-0.6906221523071041,-0.8328475629648989,0.5588203865108868,-0.9406556062871912,-0.8510323558097375,-0.8522409716164165,0.9917421568205398
SIDM00576,-0.5778568867614783,-0.8351872959299363,-0.9636311233955767,-0.851589757165862,-0.8916462646421616,1.3984384763709374,2.182640296645104,1.1369716210133178,-0.8993354806410746,-0.8910856614776312,-0.7373750915826777,-0.8846424063322694,0.5624020368701568,-0.9888964880666952,-0.8933716200646505,-0.8168056941625834,-0.8414652044311132
SIDM00257,-0.7845633923868935,-0.865959983125947,-0.8245827373665201,-0.7800137571629001,-0.9155142759202471,1.2155513306591408,-0.8287581323595368,1.2302077699684788,-0.9160787335772841,-0.9461460508377715,-0.6712629597472672,-0.8172317752042898,0.6502293659425964,-0.9141365996537688,-0.8501116333084904,-0.8661111786198131,-0.8591863329502542
SIDM00835,-0.509091184818055,0.0043852774408428725,-0.7718213819377098,-0.197281782242448,-0.9200595438629984,2.320144923421009,-0.5967004317206159,1.2891402615778436,-0.814413560843372,-0.8372056216119498,-0.6296943634240487,-0.9082461214679238,0.7851039794642737,-0.9119268535520921,-0.9460798443861126,-0.842007311433253,-0.8550954289121828
SIDM00781,-0.6335643590711497,-0.8410683441737323,-0.8294548324784462,-0.7988050466665548,-0.8390243525674762,1.7778429351595402,-0.7690995991841042,1.1158327274733981,-0.9124375635092654,-0.9591089904245534,-0.7544350980730937,-0.912405376613491,0.5817265076191565,-0.8335273495106361,0.7301535047000062,-0.9345494235414749,-0.7724569957773229
SIDM00700,-0.6398735660634487,-0.864635524992693,-0.7097517472533618,-0.7302468471835468,-0.9401934741464978,1.4684527946724437,-0.5798296142064471,1.72241517171781,-0.9605433842110462,-0.948811457531977,-0.5545173246734726,-0.8569231577077474,0.8119605433638831,-0.8903812688893759,-0.8447558381395085,-0.8194497947506205,-0.8404803075083821
SIDM01126,-0.8913312737305769,-0.9244677606968725,-0.8156656122267618,-0.6880446978949828,-0.9223900137614482,1.1891784024484535,-0.691143000415916,1.440995757192195,-0.9791330154971608,-0.9264229982162254,-0.5314503929436241,-0.776947428282504,0.01905486286441853,-0.9709244518152383,-0.8680700359137897,-0.6791819049739146,-0.863475155450254
SIDM00259,-0.7077153038045355,-0.8612134612924931,-0.8873072588971949,-0.7195724486385835,-0.9028228148622336,0.6742791662050236,-0.7464973666054819,0.9932361957904201,-0.72903533807223,-0.9003309986291048,-0.48466913423360114,-0.8465679279086462,0.5403803212128545,-1.0003243393701748,-0.9100430055204728,-0.9369162015680033,-0.8715136808271076
SIDM00834,-0.7133109589217459,-0.260282280850077,-0.8919032484277424,-0.3821411299740067,-0.6477986604754726,2.0451188504337936,-0.6845549806649913,1.1450932955315414,-0.7061491752027352,-0.9213535652236409,-0.5939294848638313,-0.8996893738300372,-0.09655352354974177,-0.9650957661677778,-0.9093267981235947,-0.8639118601658003,-0.676844234440775
SIDM00814,-0.2549865616019322,-0.8523243851455883,-0.9696109999843134,-0.8147613385184972,-0.9287365756763248,1.8739279280978707,-0.6749536695484148,0.8518837045983227,-0.9141907320168274,-0.8605284761697518,-0.6946748840357434,-0.8460305769786098,0.2634252675017709,-0.6924551531869354,-0.8665519912981738,-0.9065572645953354,-0.8389262600845796
SIDM00258,-0.8428445971290591,-0.8308230710932492,-0.783902800064587,-0.7836386246017236,-0.9275754574201591,1.0497098105506735,-0.7162831392650296,1.265545034126144,-0.490607427260512,-0.7503358589504109,-0.6885727087286889,-0.7916501499006965,0.5559390691833311,0.7228894587232602,-0.8640430617325361,-0.8070207177650568,-0.7948147899590331
SIDM00577,-0.9295727009088642,-0.8711199591144335,-0.9797332333653984,-0.6817239389439496,-0.8682262609313488,1.3037980770072117,-0.639298505653016,1.1528460879862186,-0.7798639543392623,-0.8502368325913742,-0.5485259355394697,-0.863450425962938,0.6090498524746284,-0.9334487003454768,-0.8152703957352048,-0.9052066750854514,-0.04368611321061708
SIDM00384,-0.28554337540868313,-0.7941373603504507,-0.8181994713873456,-0.7481790038165165,-0.8712829207944766,1.2446769081243676,-0.8020019532742256,0.946317520235883,-0.06684063221431229,-0.8676509819319196,-0.7349345707241128,-0.8656823694823829,0.007947382208761395,-0.8140863673999257,-0.7961278697104159,-0.8797217820366485,-0.8669816674315566
SIDM00837,-0.7028583979667886,-0.9191077965721783,-0.897729370882745,-0.7726470067830732,-0.9043993611156169,1.749888535886135,-0.7052784195871452,1.204018988841476,-0.9186206954966656,-0.960742843709626,-0.6503893723214551,-0.874083911197726,0.5721172585809744,-0.8280152157760508,-0.8755323759530254,-0.858840909562655,-0.7827330652250315
SIDM01133,-0.9062644275116023,-0.8922841993254826,-0.9655928420459683,-0.782464612617453,-0.945939285445428,0.4276747541886035,-0.7366850027524213,1.5738437105476462,-0.947455377905707,-0.9168200998069235,-0.5847357127576918,-0.7965720988513532,-0.06717447800256995,-0.9054691014092772,-0.9132065511839231,-0.7551726268204907,-0.6035555781987926
SIDM00244,-0.6361275298873323,-0.8404171469961512,-0.8548192075752025,-0.8266940378012074,-0.908885632126819,1.2811295162098304,-0.6366145208047997,1.325670483341521,-0.8016488565558639,-0.8405137913766816,-0.7141261307371463,-0.8819855150974424,0.8388694142356327,-0.9565897771408912,-0.8796416917403406,-0.8397408531700816,-0.8293089557616409
