,NCAM2,EGR1,NCAM1,ELK1,NOTCH1,PRKX,C6,CCL5,C5,IL1B,SOD1,STIP1,MAP2K2,HSPA1A,MAP2K1,BAX,PRKACA,PRKACB,PRKACG,IL1A,HSPA5,PRNP,C9,C1QB,C1QA,LAMC1,C1QC,MAPK3,FYN,C8A,C7,IL6,C8G,C8B,MAPK1
SIDM00832,-0.8361793432800759,2.228484266709353,-0.7394494878981166,-0.6517920842144087,-0.6131396820105423,0.9918650130766349,-0.8841736342784856,-0.7792408088137873,0.6886510876454489,-0.7548571769790579,3.089890003113614,1.3027437167056841,1.01562544363684,0.6186628532797764,1.3172768602687486,0.7492906697647427,-0.627446502877605,-0.733996568533592,-0.8713767057225976,-0.7133340712652195,1.481366796246563,1.0588649079626402,-0.9928504555698722,-0.8103340336805348,-0.35881892994969605,0.763865328489662,-0.8218147406890878,0.6551428937817955,0.04935073764687731,-0.6954525891216525,-0.8632143148080508,-0.7685458637557533,-0.6756306032782043,-0.787314956682094,0.35812464551025286
SIDM00528,0.45429421349428856,1.1315841493176682,-0.7481398446431071,-0.6999003270653734,-0.7881379931240535,-0.06783886380508222,-1.01414508400609,-0.7324226337209789,0.2365346143229916,-0.8198430199097815,3.291568106327517,1.8680567204859528,0.8861577587895904,3.1616320459477043,1.6199258707313975,0.8628327328384806,-0.719542094503155,-0.07740356736491567,-0.5908645250730016,-0.7596670191161033,1.5143971226663318,0.5904058605325505,-0.8893262925952399,-0.8932922158702712,-0.3977958051331168,0.6900217262935651,-0.8042044055897927,0.8647935137212137,-0.5210687037143962,-0.6790345017942214,-0.8848122061689282,-0.7457668510246841,-0.7024384519130167,-0.902985093431156,0.6451216688727028
SIDM00371,-0.840018506294397,2.261747816956923,-0.7301247392650397,-0.5188890551070224,-0.6949025552399809,0.2590879558446424,-0.9732098543072841,-0.8383199635978642,-0.7997887084905742,-0.7299732571265345,3.0616301663640004,1.2079933416253776,1.1657213488851537,3.001980422191982,1.4605516414666382,0.5171663278471523,-0.7066591262325076,0.7891066378436314,-0.8511241601429244,-0.7487473697684739,2.325393788082208,2.149714143871525,-1.0211325753755387,-0.86832742238437,-0.19264856894849344,1.0349941385905255,-0.9844374856743369,0.2650879285242577,-0.5577901048784398,-0.6864173658954983,-0.8030061023691862,-0.7437608986343208,-0.7893276269646632,-0.8266017397351411,0.8678167969956708
SIDM00688,0.2051581875821055,1.428695493887538,-0.6820277460317342,-0.5957098630110343,-0.775659076919926,0.7570262250817759,-0.841577150893526,-0.5735079792036077,-0.4908438667530337,-0.8778879848455372,3.3316576344791655,1.6741975663840474,1.2287888034240415,3.2653308838081663,1.7778259582340152,1.4378365703578169,-0.5245006803167684,1.042486547036202,-0.8020518935178628,-0.7409060044176882,1.7623433247024947,1.356233348568849,-0.9689932078398023,-0.8337984222935255,-0.11744625995597814,-0.746423138604518,-0.8596183784255934,0.2952871737853554,1.2419279537389736,-0.6352536102608952,-0.8188270187395665,0.019027948310085935,-0.40857204002275,-0.806386786451097,0.8976922539901645
SIDM00583,-0.7810205145964941,1.341471147535855,-0.7202375329444445,-0.5133675210959585,-0.6518267143149975,-0.4865954653349179,-0.9740473864325558,-0.7780668704947928,-0.11144482462861935,-0.7866749053818812,3.1788995982226322,1.9270140606082626,1.0742974357501296,2.817853832444341,1.685678127044036,0.8257309065374585,-0.7161441504593054,0.3607857252285753,-0.7660647755869631,-0.7743756859865916,1.9900063239163477,1.8952324793495525,-0.8831724519061366,-0.9302933650858647,-0.22336162522108266,1.3641786664458944,-0.8351755198357158,0.20109644603436336,-0.4573719222774659,-0.7802491952421929,-0.8407040554977769,-0.6336755549304889,-0.7331458169550478,-0.8121612672476013,0.7317678249074253
SIDM00188,-0.8035941678016748,0.2417559161541178,-0.6518337737162473,-0.6904237329416069,-0.5856660865326498,0.15865366983943766,-0.9212590090090855,1.7592013808437916,-0.5020759026774613,-0.6607482640081916,3.385442292983615,1.5530782921614839,1.1529098782780087,3.0695035539853373,1.9989131636159096,1.6405675372261916,-0.7381913480369375,-0.22043005384853445,-0.6914092562307281,-0.5135696454550891,1.8967932798546632,1.9320543178965086,-0.9433680736515022,-0.7887909407760457,-0.33882336510871613,1.230931451632385,-0.8064311102910348,0.08877875582836599,-0.9561694872303931,-0.40053238534271696,-0.861291285418619,0.7109500611676746,-0.6941916729786382,-0.6846987937636763,0.40277808327749265
SIDM00096,-0.4702354805040165,-0.24315840750152432,-0.6967274003067314,-0.7007188675847085,-0.4543737713910429,0.23371601532835223,-0.8582111478201149,-0.8311108911595879,-0.606422382706126,-0.8311528894088064,2.953602864791248,1.6260684066690383,0.9960737606709278,2.1967136164430494,1.9495572031609423,1.455962810589661,-0.6427607408860775,-0.228669693617005,-0.6977357209517682,-0.6717800755263571,1.8813396228393364,1.2961561023392274,-0.9763036472815209,-0.809564011746704,-0.3972249692987866,1.3492897255487013,-0.8139282678008717,0.36112936791762984,-0.7274143575094788,-0.5409170110767292,-0.8257321342267538,-0.6818062418715309,-0.7756036335789962,-0.8980129270786144,0.5979301769604732
SIDM00379,-0.8069868575577792,1.4827152522108555,-0.18045249516432943,-0.6304879815785225,-0.7356953239806119,-0.15491664937482474,-0.6948964110033498,-0.827962310109777,-0.43582207928602723,-0.5501569836546214,3.196904942922605,1.6999249890192278,1.1557441427258544,2.24697773439702,2.022130077624146,0.7718736427698184,-0.5882632238481821,0.29565009013566185,-0.8183422291856447,-0.04074829615660321,2.1463175820142473,2.0256941195776887,-0.9449912548862852,-0.8275428565387153,-0.35983675274053223,1.7693990198555323,-0.7779592447690914,0.15567229889027803,1.0119590909103215,-0.606475852308719,-0.7867691846687787,0.5782862352504662,-0.6542497528463685,-0.7336754663460966,0.6973435743871191
SIDM00381,-0.8452096517984989,2.555471970766494,-0.7438852214210259,-0.6949229785845105,-0.6067054334394927,-0.04074259388100065,-1.010262096782251,-0.784245792217924,1.4022518843345007,1.8204393002878294,3.2744251120513836,1.0532587596689658,0.6331406728054123,2.981640441570769,1.8310707676208626,0.8625948726990792,-0.648714621349858,0.11059452186204956,-0.7208437608783117,2.647170279536072,1.9066349342332578,1.912439358018274,-0.9781195717098802,-0.805688486563322,-0.47853414381946063,1.169405958771995,-0.9472911910415899,0.752201850951832,0.6730393245030527,-0.657222765780661,-0.8976527725464821,1.2796748570677314,-0.8459137868019475,-0.8847379912812743,0.753939271358998
SIDM00606,-0.8557819729183253,2.0918765754790662,-0.7329783746310891,-0.711270809950956,-0.6654149310160478,0.22291935413345607,-0.9531495035715092,0.34498982499419784,-0.5583204875548833,0.3411127999304602,3.1220694707569123,1.72060363498377,0.9844417634372397,-0.5730432612175383,1.767310690062274,0.8665289529654219,-0.7145954667065694,-0.09791415848090908,-0.7934085273513005,1.4576846051346581,1.8570644285255564,2.2267182990769947,-0.9665025961671918,-0.8460770511543564,-0.2786242456213135,1.660771411993043,-0.8789759706051037,0.4232371088834983,-0.7220000057540732,-0.6928373241038044,-0.8787373620519975,-0.7118094041809431,-0.8571472939782437,-0.9308417554190713,0.664751676648903
SIDM00541,-0.7864771587381092,2.118021305957814,-0.737051440543109,-0.5953201573030131,-0.06365919943537057,0.7151974406554226,-1.005635896476132,-0.8620228767506396,0.19624100421950197,-0.765102676479068,2.888143497117236,1.1439798173191855,1.4225111443408833,-0.8324872092779625,1.4127236690728564,0.9540797007275827,-0.719157532014093,-0.8072741037541067,-0.9011647973945389,-0.7476606420135843,1.9336136992425825,0.6580783607932089,-1.0623317853447123,-0.8283978605434287,-0.23087590450958473,1.1502618585896511,-0.8158591985784918,0.8120384684781511,1.2866908238963228,-0.7606974302834716,-0.8703534598150012,-0.6541708211075524,-0.5860999693613805,-0.7806071882901909,0.35635086115020703
SIDM00808,-0.8456760441261642,1.0015854534862427,-0.663568995268226,-0.6537454079075159,-0.6884496067365353,-0.11342834042224018,-1.0297215736383845,-0.04543278301368524,-0.03562999906097254,0.9480841310669285,3.035925642080502,1.2816812410402514,1.5041637443226445,-0.6948258320937576,1.7691213736507259,1.1576091885139597,-0.7100730009702022,-0.02619932432137511,-0.7084788189710148,0.09082587222327435,2.040200523273133,1.3644753225566166,-0.9524551698749943,-0.8369454859939139,-0.36603525801982106,0.9914353875639142,-0.7870444621553951,0.8877596553640671,1.7136272100832515,-0.4971025363261658,-0.7408732895333592,-0.6941446263008131,-0.7223113861010853,-0.802562713418358,0.7613314325201707
SIDM00377,-0.8240656772532923,1.1569088351799703,-0.2846278381078411,-0.7424935787946793,-0.6434375384011221,-0.5730073350528466,-1.0088141695872659,-0.8717386720160917,-0.5975753146969383,-0.39070040820778257,3.1665784697082224,1.4431444265694815,1.3637098394872216,2.1065864346479146,1.6300436712052966,1.1175290799248394,-0.5690751988352362,0.33802750502402445,-0.8187938200902052,-0.6996081071049519,2.055473105668091,2.103796806177356,-0.9443444882772416,-0.9007736173111984,-0.4035517611498278,1.9121611506069773,-0.885310832156134,0.17996125543370717,1.1638372159267116,-0.658044322863819,-0.8826022157604808,0.5819357574325278,-0.731030114605665,-0.7027823702549232,0.5421622771935033
SIDM00289,-0.8159898735488513,-0.496914376306521,-0.7035060029468017,-0.7044975625679877,-0.5972412071953623,0.4465875232225307,-0.8626031447039005,-0.6192927365806234,0.6244220733937955,2.391987014252967,2.856832022524429,0.952820602291819,0.8101769924950436,-0.21840488386197404,1.401066813856914,1.2752325869372216,-0.6394306633837207,0.2066303731646965,-0.7840753167584621,-0.7208342340296058,0.7598705116772992,1.2207100337209258,-1.0057496824281218,-0.9029480965117216,-0.3163567653468547,1.1550350614432217,-0.8650148369551232,0.4776657674993872,1.1616473594126804,-0.6969485383732431,-0.8661307633907184,-0.756151807218871,-0.7992233145305208,-0.7999105505303473,0.8907587541968803
SIDM00064,-0.33365144765864396,1.350935789829772,-0.6943102412935305,-0.556937890237677,-0.7547273661870445,-0.3030250522786883,-0.8558882697526556,-0.8583409832154736,-0.7301844796443044,-0.6396665778995277,3.3761234344957787,1.8419882777769874,1.0487758000836391,2.520641009775178,1.1808004296610155,1.1499387714970253,-0.7026560385321637,-0.2365058992227667,-0.8645608016197368,-0.869364546814314,1.5924610950376155,1.6879447562386283,-0.9802072126502461,-0.9002795625307786,-0.36584649204765707,1.4819570884947149,-0.8797681088191096,0.6564182919043617,-0.022770728621683216,-0.6736900981840773,-0.8565855997428763,-0.24703510525249356,-0.8010335586973951,-0.7007149196156474,0.5255672274116417
SIDM01097,0.6542808685797727,0.6935672614153463,-0.2108058236880063,-0.6165471748562522,-0.7216937793160235,0.2715914557256119,-0.9119873559626184,-0.9519483352474962,0.7697604516506223,-0.7857965543499019,3.1202692379670016,1.6271490364924897,1.334853239915586,2.5656157090166403,1.497435964040557,0.8358572900801928,-0.6623053853558089,0.31498678716781536,-0.7346391113149705,-0.6827561331862583,1.2536535802749103,2.257556904670657,-1.0320983366662804,-0.901740304894949,-0.40461489989843846,0.5994457001130655,-0.9810776066265842,0.4008388861237127,1.6206604111083096,-0.6880134501777934,-0.8209176396131429,-0.7268725236133986,-0.929566705302828,-0.823129837686584,0.7572260332145098
SIDM00350,-0.7896156308389138,1.2275172306771647,-0.5549341912206055,-0.8298476831045115,-0.47828123603104294,-0.1523293474907712,-0.9344326795224817,-0.6660610196943823,0.4208618832642207,1.6208856096133948,3.092832061782955,1.8180375104652395,0.972219142172026,3.2021492830088354,1.7279632876644644,0.7394056273404098,-0.6875094462165684,0.048391414298696915,-0.7183003413267153,2.4522142140831953,2.962491900792231,1.9247416602388643,-0.9435061705281812,-0.8915030063993515,-0.34812293694430946,1.5838136746477767,-0.7274934488455231,0.12302788108816974,-0.6258877903739821,-0.7923370630114391,-0.8743137109819549,-0.7401537353000459,-0.6809964465474857,-0.8288734831421698,0.7523858778331869
SIDM01163,-0.8365053653490571,2.122992144000944,-0.715588962768388,-0.6479969005241587,-0.6742570603065468,0.6273124724930915,-0.8796816829424462,-0.8331387831470524,0.09838770011527341,-0.8547595505995532,3.226073743487077,1.3552912495119103,1.5640431595271165,2.862936817245292,1.2585553360223038,1.5262575140377102,-0.694973781671783,-0.0012177049059611605,-0.7045427620042338,-0.7493551943954887,2.079116045397727,2.02853062055992,-0.9800340791658617,-0.7499622471815153,-0.032352167631806414,1.9191758654010511,-0.6357806557842209,0.15421909701789047,0.14986102375163396,-0.6744303063310291,-0.8342456609331853,-0.8010069401491946,-0.7159379507232285,-0.7648032541853782,0.21025401867283064
SIDM00375,-0.8611516373848112,2.7081225012704837,-0.7938669119035299,-0.8362377376657587,-0.6044511007762682,-0.06211552575645078,-0.8903907728124744,-0.26848776456956286,0.0674449725279271,1.814899793712173,3.110974381011961,1.4270678873751226,1.1111862232481664,3.104759997847672,1.8397820421006799,0.0009406632579647472,-0.7088525344472373,0.11838685343304926,-0.8992519574644767,2.3672111717606406,2.1419393552806962,2.1510495546893322,-0.9694559638087443,-0.8921213287102026,-0.4170255091034754,1.7172354556561245,-0.8886998412011691,0.1101655710792219,-0.8077634250575094,-0.6502120190273188,-0.8870474079233485,-0.6980129321264863,-0.742530596192984,-0.7884947732384145,0.8109085031636242
SIDM00600,-0.46790590702803175,1.7755244986812033,-0.3604028768389083,-0.5770431493294579,-0.7031636396702389,-0.10222001432912507,-0.9038159499091868,-0.5403951562609425,-0.3733850413500225,2.9431263436499497,2.8091109418348066,1.388217322031287,1.1907191407335909,-0.545110632129308,1.7699780124158926,1.5950618482331544,-0.7691636472886433,-0.1592045160661146,-0.7918389083399805,3.213576517410336,2.2121278585250352,2.222111980372183,-0.9035450843333429,-0.7887622765505881,-0.26870471998850476,1.845415876203241,-0.8884861558790518,0.2475862735935981,0.3244482343093795,-0.701876634717426,-0.8344583396139982,1.4220850232937843,-0.7997136334968097,-0.7847598707381631,0.5462161481119229
SIDM00367,-0.7659573386544287,0.9958210817156619,-0.7218583023240205,-0.6756573242807083,-0.5826010264340001,-0.06683297358181006,-0.9415313294483192,-0.8407259466958118,-0.037996446608008716,-0.8158785236584444,3.2335273443201276,1.8332862708540927,1.093819021608841,-0.02671376491377537,1.6408738463424324,1.5194053839746435,-0.6123780429075943,0.06602306163494359,-0.7507301015761414,-0.5965431023020362,1.9816629184516574,1.415801037412365,-0.9524629277953897,-0.9323503705792056,-0.2704779362693812,1.0039895377857488,-0.9564962091100799,0.24773565710750203,0.40187100034703216,-0.8023407073558914,-0.8451288936692899,-0.6669500596534675,-0.8255777084855129,-0.7242906241204388,0.5591872825208978
SIDM00632,0.28007666755148647,1.6256846810194188,-0.7527102052391379,0.013461586536852003,-0.5199237088049452,0.8540217596349643,-0.9297845603607708,2.729595461785344,-0.0960682921866723,-0.7429865113283254,2.807432682264215,1.29180458758065,1.0976537624236722,-0.2660081896349372,2.024478670625663,1.8997608763414906,-0.6767018992653309,-0.2352123898656534,-0.7973969173123195,-0.7388475935343805,1.6215447110609411,1.3291044478765166,-0.99402292159941,-0.9127529719708678,-0.1735663928836135,1.4925265422254852,-0.8105275106520027,0.19598481787495248,1.781762935545195,-0.8105275106520027,-0.8094894034072176,-0.7267937870494328,-0.763630544708973,-0.7433145409272164,0.4890848488816382
SIDM00550,-0.7972515519823923,2.643092807978746,-0.678776039157273,-0.7118024643881034,-0.5587828342988854,-0.09826864612484448,-0.9167505053987248,-0.6409800452334167,0.48173114575729686,-0.6360741303014658,3.0760920562099177,1.7741377836890175,0.9272718200506388,-0.5586403509016857,1.4486196517275949,0.7941879698914395,-0.6968918307753322,-0.5825416739213023,-0.7261463228489702,-0.2399587852196836,1.764860498764829,2.048799738508713,-0.9520582628802253,-0.871122193535074,-0.3724747268097942,1.2182619778260626,-0.9381394422353171,0.8576584043258683,0.4538332727957548,-0.7605141154694323,-0.8200172469762775,-0.7098206084257719,-0.7383228992599323,-0.8958316157067354,0.41716578392625636
SIDM00230,-0.8214876367384635,0.27748500135916515,-0.7140072291512849,-0.5583028472887361,-0.5474979052519712,0.8510941494156995,-1.0098473133718728,-0.9006713072431557,0.5922645305330515,-0.7422450692690062,3.3889315127007027,1.620843216541173,1.4373179390990038,2.4146050585721444,1.4720299717199141,0.6712712550625952,-0.6028940140972724,-0.3017863191538295,-0.6963910270654887,-0.5948409574084046,1.2190038110883632,-0.5406472668278685,-0.9742005908556631,-0.8893607654348354,-0.21757478421828488,1.113931999342405,-0.8790345592615634,0.15224365893512695,0.5029392660256128,-0.657910880528969,-0.8797177906337101,-0.7598793334664521,-0.7927880738635953,-0.7396657813805044,0.5870315769936962
SIDM01206,-0.6962354489256087,-0.2442502551151695,-0.3601136057975302,-0.6699349374972363,-0.6221175646760007,0.5508247837018163,-1.0072762996515416,-0.9060828771433888,0.07119521795432361,-0.7937676039355429,3.165635976656978,1.6724400855670156,1.0542422593398317,-0.5327691173900873,1.5117762114527336,0.9777715699456913,-0.7108048811646648,0.0514457472633171,-0.7436882219819726,-0.6533744206292299,1.3576379691655174,-0.32519292874836003,-0.9894952009800203,-0.9024984638334355,-0.4129884547566838,1.235303852599535,-0.9612901987253996,0.2105163462422508,1.8617946243167014,-0.7630115769015645,-0.9344626194317832,-0.8269768649069803,-0.9003882978282197,-0.8624233998894638,0.2345810304668718
SIDM00127,-0.6385200922326889,1.5362746956846105,-0.7379951071388043,-0.7460919135416935,-0.5506138792101976,-0.4052756091044466,-0.9510846680076509,-0.8532044796849506,0.5034236401992024,-0.2533218904744003,2.675381557197387,1.9102640865063067,0.8832437373703044,0.6852392773101361,1.6957789239243986,0.7379545956769865,-0.639097869102026,-0.11641302947561281,-0.7254798352049847,-0.2517021468966516,1.7779643146733723,1.2780871042454027,-1.00446466320916,-0.8757592387529877,-0.18439545264576016,2.013733279017913,-0.8079141503501872,0.6329698316558621,0.29387921397914746,-0.7706334607257466,-0.8616918224812764,-0.4554302652484366,-0.8248876943682678,-0.8260775614190131,0.6686048965073842
SIDM01042,0.37951984237543634,0.6995653655090919,-0.6585835657906539,-0.6481125538961179,-0.6872256811740775,-0.3835365674685457,-0.8667503604513683,-0.8190706139271333,-0.30048891178551534,-0.8478955649751451,3.1992173262301455,1.5978006082135239,1.1198192065343315,2.950210791770605,1.8116921119727156,0.6133355043543616,-0.6825528980786274,0.12959473259855334,-0.6718238308296564,-0.7486545958744688,2.115578577440564,-0.06018012420119063,-0.9518704669836177,-0.8302389015751334,-0.3473802128313011,0.38358874271658444,-0.6878948640166317,0.6445817250383394,-0.764788666204628,-0.4886088845962837,-0.7845078831770066,-0.7329003374828318,-0.7469243501040974,-0.8415194304665538,0.7965956448958228
SIDM00491,-0.8055890823076335,0.5667833650017202,-0.5898813249059549,-0.6921562836319034,-0.6718951571550532,-0.44150826735917903,-0.9594073758059736,-0.6945530963576783,-0.5325392325787172,3.478886803233009,2.986426525375705,1.5841261206059791,1.4295855169915967,1.109525855645417,1.9275429952467455,0.9855086618611462,-0.7768434211970432,-0.22496512025684526,-0.7348431063983112,3.390490274256601,2.387432537408622,2.245700259610674,-0.9615597921535053,-0.8280128149291307,-0.33438840497827094,1.2346143989039344,-0.9479353885815643,0.44751500534926936,1.1227267574928739,-0.7305469509030906,-0.8553108873016864,-0.5325057404816221,-0.6839281013659669,-0.7060499457377045,0.22514486116436802
SIDM00488,-0.8345896673602087,1.133520072420177,-0.6561170695536238,-0.7563319429418939,-0.7755350971422161,-0.15497224289218473,-1.0057171352334444,-0.5196238139711052,0.36947938205450714,1.613278070191288,3.0334439460804936,1.5604016284176119,0.9843801620330704,3.0111281679432977,1.782236466508421,0.7784749599328961,-0.7741321885853689,0.0168188408251355,-0.7181513655965289,3.2737900305831737,2.2381097915445323,1.3707488316681902,-0.8703700286089454,-0.8070226379242071,-0.3034811513527603,1.4665774254296333,-0.9035054069547263,0.09282286790410667,0.10708687543487999,-0.7499297498936791,-0.8835980949533138,1.9204669248998476,-0.7012424426357161,-0.9038355316738961,0.4820004602979059
SIDM00190,-0.764252175334496,0.8415071241441593,-0.5824808901339482,-0.7060491154923797,-0.5741554753009696,-0.41746507090566676,-0.928408190250072,-0.8597865977310069,-0.3832540290579807,-0.7656539953524282,3.2007019451272423,1.7580896935372712,1.6339172136441296,2.9552273044028885,1.4034432880542016,1.4335810970008847,-0.6058980318514144,0.02511696293845954,-0.726029830328749,-0.9096448224901718,2.10766513301618,2.2562435927767543,-0.9842666806771142,-0.842014733973865,-0.4171540426513033,2.399399429521352,-0.8114090861200784,0.3483819726498412,1.5080271803402023,-0.7214256826151157,-0.8554029376917941,-0.7163891344799438,-0.7459965753111244,-0.7756322731401663,0.9807506523883774
SIDM00542,-0.4991933988164852,0.5172619714460044,-0.3884045428621353,-0.6438312279090564,-0.6242273404822909,-0.1949650585702823,-0.9337343276536807,-0.8355591807032555,-0.3395629694532219,-0.730498481163469,3.235840186599932,1.8997677274718574,1.2216057309602308,-0.49118651779358535,1.6310897992785511,1.4584825792130949,-0.6151565000675323,0.03462023854507711,-0.7734649772699383,-0.6754893289199126,2.350837486285236,2.384733169893935,-0.9374057722385717,-0.875729910137351,-0.35797403981927134,1.877352149160062,-0.9358624846257914,0.18371572712100578,0.7941542230325094,-0.6625159353963723,-0.807237775737034,-0.2673363963272977,-0.7418996851275531,-0.8217242915949785,0.6206650159980618
SIDM00198,0.4694923040026827,0.22042113188826998,-0.6232019857432236,-0.5875902231387005,-0.6298732408858941,0.09756614734330002,-0.7294760069160074,-0.9085637753492337,-0.14591327760421435,-0.2121393594583273,3.1258573316718454,1.3553130837223082,1.3087395404400954,2.1937494118010687,1.3324521440790584,1.0039349532864987,-0.7318076900921155,0.17380816667826704,-0.7843917694330196,-0.576779646468713,1.7402155008935223,1.6817766269057566,-0.9666853877791736,-0.8801941525672066,-0.3772615098738313,0.7542582271911052,-0.7217872623032339,0.26347629437325776,0.6687732150706537,-0.6693333694937071,-0.7386344691750526,-0.5681212194007436,-0.7530891302323793,-0.8240450956563142,0.5248552451265873
SIDM00269,0.14693773648798839,0.6193915394205228,-0.5118097225616833,-0.507086912536744,-0.6023624999521505,-0.1383159593193578,-0.88864927354494,-0.7017927496974604,0.5744256825344539,0.9259118638225626,3.2751283131357165,1.8363748811777374,1.4536251075242212,2.829254756329454,1.392397261132578,1.1007078738721956,-0.6800200688243978,0.06720624500482489,-0.8212985961431625,1.5596637869365992,1.6593695059635092,2.188241771467024,-0.977504204011376,-0.9427590662986308,-0.4964653867613714,0.8587772788268542,-0.94998794983957,0.1718686875466845,1.5619361719791054,-0.7047933297946352,-0.8513914019621658,-0.2528182156905562,-0.7615942339054952,-0.8034250512484641,0.7571712692532542
SIDM00621,0.12543911732942675,-0.14423586409299635,-0.5100026212314921,-0.5553612935467492,-0.7376883542324361,-0.0949526444936656,-1.0007138221145653,-0.8749739259669299,0.323567234069411,-0.7293627306206244,3.20746307757285,1.4958089592119728,1.2556837441216462,1.7997860394250806,1.385410319554854,1.0615104087732241,-0.74136122383204,-0.0085932731601813,-0.8479180615238308,-0.682180416349211,1.1798426250570535,1.3689872390350428,-1.0025989873621248,-0.8666558258566424,-0.3111940683148288,0.7564257224512589,-0.887323896134437,0.4993683112265063,1.6334313370393057,-0.6399406229692945,-0.8800901309447061,-0.764471499055397,-0.8997654860525397,-0.8113020386549009,0.5836704997283042
SIDM00599,-0.7781130260269715,0.31834361784729825,0.3508588483235127,-0.6359046782343648,-0.7074941847796237,0.036268329604598755,-1.004500527537065,-0.840802481518421,-0.4690368322582259,-0.774779715578503,3.312248881924017,1.5276073025410002,1.0309442160370133,2.1771188517541518,2.247622978703477,1.010231425625814,-0.6035097922086353,0.09537022251133861,-0.8138960908264282,-0.78936701028305,1.6374489458794592,1.995307693999883,-0.8706114443821059,-0.8679425775992756,-0.25638740388806375,1.2119228710085945,-0.7606750397454344,0.38560736315570476,1.3487780936999476,-0.575382608479372,-0.8863718960381751,-0.698633595312445,-0.7140776564514962,-0.8461906615078592,0.9352667738529507
SIDM00118,-0.8259799992085775,0.5621017222146814,-0.741449259367279,-0.7405022878501203,-0.5558534218761741,0.1833964330717373,-0.9955525338985659,-0.6620487194159173,0.19188432782895187,-0.7870651199058732,3.2450926207258495,1.3841710471543265,1.033527880056962,3.121862343874018,1.8121249979239065,1.3469654285136379,-0.6745482317301219,-0.7574479197384181,-0.702775483786554,-0.6573484084192751,1.821052484505673,1.6681106195201978,-0.9608001337593303,-0.8577602556852065,-0.29969350629747227,0.7728937803096216,-0.849096896925209,0.47118234577836715,-0.1947644888330991,-0.6989080543588648,-0.8625455839958992,-0.69413724431339,-0.3546238150493006,-0.8032590404387118,0.4255240357327627
SIDM00596,-0.7998682178694587,0.8193151755895169,-0.7170718073525668,-0.5668259095533872,-0.662099731949265,0.48331252730851165,-0.9131796197220342,-0.8324034258942802,1.3813856713822699,-0.5601560714631302,3.2995026101443092,1.8283547425137536,1.0932679510970582,-0.016815300278696106,1.5749968059870452,1.2579259622801888,-0.6509507082235343,-0.11309793788761056,-0.7377666575225195,-0.6085680357523606,2.0415454508969924,1.7004214203556072,-0.9133508859473463,-0.7327815188391558,-0.06709387272205923,2.7418391964714433,-0.7944275927804739,0.6043403052725265,-0.5409297234844758,-0.713655208048856,-0.8650327462960324,-0.7685434739635383,-0.5710386068518127,-0.9152247592808026,0.7635613488970231
SIDM01251,-0.7817136470128476,-0.1822873793778642,-0.7548825401720484,-0.510684291422603,-0.6496519350288398,0.2273075473102917,-0.8678690019427115,2.9253538614329058,-0.18185953775091387,-0.6794359360503536,3.1674841139434267,1.8670770913816903,1.3950124607101135,0.770409698031648,2.691245613177751,0.6295391786929568,-0.6749124719177017,-0.7634564120471554,-0.7926354511405047,-0.6594197674002019,1.8925645474715411,1.8029838209158264,-1.0365699992122013,-0.8220023034552187,-0.2181232580070921,-0.09505885595953517,-0.7966919412899187,0.29983838590695794,2.130152055097288,-0.7013861457865102,-0.8875282629380183,-0.7076819870152277,-0.7640425481107853,-0.8034978234582228,0.7974962522922423
SIDM00197,1.0186874536281072,-0.0682665281357665,-0.47916467449589534,-0.7222422377457258,-0.5047317463435225,0.4952426844786451,-1.0613562631781654,-0.8889046448465369,0.008221457714754845,-0.7264762106307944,3.29093452978453,1.8612565268030745,1.2853340565477727,2.5056356006177785,1.4848812337509425,1.0494491686767973,-0.7479867045572374,-0.15533288956472266,-0.8133950103754338,-0.7617429435260296,1.5021315789554526,1.0612940702093048,-1.0305924657654444,-0.8532229922070997,-0.3263427860843897,0.39884521498200537,-0.8728917879708492,0.46576645196191335,1.060594512417548,-0.769747017838132,-0.8195003334604083,-0.7419066432259035,-0.7429614762631187,-0.8066002796810635,0.32591375815265666
SIDM00810,-0.10532869454553523,1.2152176632329292,-0.6979013245823813,-0.5239024855759794,-0.7558065186585491,-0.0851655996824811,-0.8946060078956092,-0.8606326128979418,0.24128004642272766,-0.7072455582844954,3.346658338663469,1.723849640200155,1.2787334891694513,2.977192934346125,1.0604476277083377,1.3678767592123933,-0.7797494215680048,-0.2103874154656087,-0.7925297817367762,-0.7176782811401845,1.9797573677127167,1.5484826239582443,-0.9850419692849565,-0.9190588473176393,-0.21916644285413697,1.1664106608322604,-0.9073449849277633,0.39762160217458925,0.2040960562680138,-0.7860194317530649,-0.7915867072382458,-0.6691923642303281,-0.6844462068888331,-0.9315939500890034,0.018679241208675538
