,CD80,CD86,CD28,C9,CTSG,FCGR2A,C8A,C7,FCGR3A,C8G,FCGR2B,C8B,HLA-DRB5,C6,C5,ELANE,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,C1S,C3,C1QB,C1QA,C1R,C1QC,ACTN2,HLA-DRB1,ACTN3,HLA-DRA,HLA-DOA,HLA-DOB,TNF,HLA-DMB,ACTN4,ACTN1,GRIN2A,GRIN2B,TRIM21,IL10,SSB,SNRPD3,IFNG,CD40LG,CD40,SNRPB,SNRPD1
SIDM00324,-0.8137863324434462,-0.8188277786907696,-0.9318930732335918,-0.9062220724846974,-0.7530360385126537,-0.7024045665512618,-0.760088066843114,-0.8711985367162827,-0.9793771071227865,-0.7015579137268841,-0.8386392568662606,-0.8892930607617098,-1.0387888723070868,-0.9086821291913413,-0.2582759355073785,-0.9348497312661445,-0.5759987495085074,-0.7654521005542475,-0.8589064509195559,-0.8273675628256315,-0.8795792066218768,-0.8215466033708418,-0.812499070765799,-0.80593566504896,-0.29134117253469344,-0.6002986570411479,-0.6977039071785874,-0.6755081128607427,-0.5431822481778139,-0.759270897867742,-0.871929885355549,-0.7577290477521108,-0.9189485262516561,-0.7172417420987011,-0.635879285404337,-0.18099756744311282,0.7287929000594553,-0.7467574342905458,-0.8338755813619979,-0.7288793538950853,-0.8267859151729154,1.9958082160655293,2.8572708431999856,-0.9813918916360563,-0.8148123938024255,-0.6126850720181117,2.517086581005961,1.5580978243379424
SIDM00410,-0.75437289058882,0.8079949464219242,1.351090194949267,-0.8645898250025839,-0.7563035012832247,-0.45949273980769695,-0.6296482188961975,-0.8165629549550841,0.5102811980063139,-0.3194609764503189,-0.6410810365121019,0.11526524147907623,1.9665856070248087,-0.4041554832108223,0.1384407250241408,-0.8191092313099743,3.4828984714402207,1.2741903052670598,2.483664471625279,-0.8290286128102522,1.359102309308932,-0.2842217575870583,1.1739534193491898,-0.7679240380895541,-0.056534368470253005,0.5132714104377597,-0.8136956054608868,-0.7904722397845481,2.362533034168713,-0.6980662821354942,3.2709102836603394,0.06361479486504988,-0.5662322537585416,-0.6236205658861366,0.582873926987069,0.3201367417695936,-0.7997556161462224,-0.8058914851049679,-0.7927383087580554,0.38608127182445834,0.20700079189144335,1.7564776678205694,2.063040389631636,2.458940995182546,-0.7925193757470268,-0.5435493676035202,2.546230311786251,1.121955016243852
SIDM00483,-0.820217263814717,-0.7240503338223285,-0.9653447941030346,-0.8862961376761691,-0.7577786532670414,-0.7272776208214018,-0.7225935496851835,-0.8661518285597335,-1.0693001498917165,-0.8582910868819276,-0.8424003244092999,-0.9297180728736627,-0.955329956446586,-0.8774259896161168,-0.20140738615474305,-0.9576482602359871,-0.5829281844673797,-0.8345121567418136,-0.872176450382579,-0.8561489146922523,-0.717501999651315,-0.6093361815354625,1.0176632260926428,-0.8425773006320839,-0.3961842828274738,0.5149517248131928,-0.846534562352296,-0.871730194550464,-0.6208011290130775,-0.8301911671439735,-0.8690780051975672,-0.800125924881214,-0.979238219272663,-0.7308503382260515,-0.6889175749121004,0.7516977430732928,1.6875844324716327,-0.9148130301250923,-0.8373439819163998,-0.2761919847709482,-0.9041054744205249,1.73229724727252,2.529100543120341,-0.9983147878001678,-0.8370785954218518,0.47060492424315653,2.472304457075875,1.4300055218330237
SIDM01187,-0.8383844572148419,-0.8835302852255245,-0.9251134373850337,-0.9786415311047862,-0.6917955348428472,-0.8703628119122606,-0.8658380563009767,-0.9043730446968722,-1.0215260965146682,-0.7005099451914205,-0.8674426676370179,-0.8845255901131726,-0.9024991631361255,-0.9733513901860124,-0.5139134163327239,-0.8665355993397035,0.62821352285998,-0.6005939748752048,-0.8287361999059137,-0.7905875197798956,-0.7976687194477887,-0.7616796322187296,-0.6829152496627154,-0.8424497507619593,-0.293208903281928,0.024817163631899702,-0.7688070461216507,-0.9512806504284467,0.591188235977549,-0.6897406793133418,1.1202945825386363,-0.789398371156472,-0.6189751941417632,-0.5967152157359571,-0.40168203278819525,0.8190127231909897,0.9315379769595644,-0.8287958095712931,-0.8545981489571527,-0.03752386452411477,-0.8361338107758778,1.0282799355751802,2.4426293183415146,-1.0650505105095605,-0.7892251780620996,-0.6436866789127327,2.2750920386242823,1.2429148687616085
SIDM00216,-0.77551839706682,-0.8056852315510068,-0.8055339999614685,-0.8985397759516025,-0.5986463208435252,-0.7185556066309909,-0.7296246518891744,-0.8165838261954415,-1.025192453928302,-0.7833177875716189,-0.8450954331268734,-0.9979799965527246,-1.0807171408703897,-0.8037034656468087,0.7284506143750287,-0.7202459232781455,-0.5535583014930122,-0.7385696420836905,-0.7474662001597621,-0.7710807377514887,-0.5561874412843623,-0.6722048992403368,-0.9098168476140615,-0.7576875711489368,-0.0625630678089004,-0.6458319636251932,-0.8791401434764461,-0.8475690914898746,0.16640318761966114,-0.658813202315992,-0.9555704772919938,-0.6492586108473181,-0.8547240192170887,-0.8587791058454431,-0.5703319734404765,0.35974576775376,1.0512286088257512,-0.6713466632617339,-0.8018068001138777,-0.3512840588319786,-0.8420960219184545,1.5587849930115327,2.517655732661124,-0.9155987573415356,-0.7125350536705443,-0.5960903101608046,2.675703664835629,1.355906683118122
SIDM00199,-0.8269926943439176,-0.7635769010855282,-0.8757386392813191,-0.9733638801713651,-0.5583516551624481,0.19083909294795415,-0.5759910299641496,-0.6619801315261075,-1.0428745019040921,-0.67107231516942,-0.7195818234013639,-0.8177651554453015,-0.11274825120885398,-0.770305859427195,-0.4291777711314886,-0.8568240097820922,1.602089832855011,-0.5530167975521918,-0.5508582195692675,-0.7056530152897768,-0.5379484384195174,1.8851267111438739,-0.08657228045838322,-0.7101000250560303,-0.07197350484468673,1.8429047485768533,-0.7876067122480898,-0.7926280901051401,0.9154033155859949,-0.7696549002026412,1.2982089770784258,-0.7602286145046012,-0.7131369981703932,-0.6402314328856653,-0.39925729109392344,1.1047078145110611,2.1532486883570408,-0.7859232935080415,-0.8574048795554724,0.2107437840971334,-0.7202002121205685,1.5749770901989706,2.149934248912282,-0.8831796064694623,-0.9183899097057527,-0.5543116310015912,2.7135636835123633,1.0202649351829023
SIDM00234,-0.8631136215733441,-0.8152163174895548,-0.8428033767473782,-0.8757343831994033,-0.708665804891898,-0.77652585259136,-0.3692226904229646,-0.86548170920769,-0.9729000179923988,-0.6425697203836408,-0.781853926804729,-0.8650383352352307,-1.0185503733867791,-0.5037389899048221,-0.2826061423909593,-0.8274242192078384,-0.5508932118841213,-0.743643484441392,-0.8458224334156825,-0.8576363428499534,-0.6796972628914555,-0.7604843120017932,-0.7807529022649553,-0.7061704537941491,-0.13295292501390102,-0.5483443181259455,-0.8330343686503202,-0.7324352478360424,-0.2682245592666911,-0.6339954106136598,-0.9590195475545427,-0.7646818301969215,-0.648944468403948,-0.763817004633965,-0.5898117109824477,0.4568167706013768,1.403911677322533,-0.5848738670546455,-0.8932545234844045,-0.8049230232520221,-0.8031365376017311,1.3952696899388488,2.1054691705649082,-0.8591848919427243,-0.6923561600617355,-0.6441873812678288,2.740889861131766,1.5126721630743507
SIDM01019,-0.7239930225531378,-0.8091978060563073,-0.7806281680155003,-0.9080753146463562,0.0808894902040539,1.5231241499787176,-0.6217536182275507,-0.8211041758297734,-0.9617306408245098,-0.6682175019057051,-0.7685203801968175,-0.786627071469838,-0.9390583680749265,-0.7388211586035895,-0.5668335412973285,-0.7614140531627064,-0.17557929368710318,-0.693380833691482,-0.7337098998185045,-0.742370965601375,-0.7041812408435538,-0.8013882210731981,-0.3107140732964343,-0.8039456650435258,-0.21005140516938114,-0.3926705759380986,-0.9507842184775976,-0.8166698665496677,-0.2706774777488493,-0.5412773352973621,-0.8700845000548215,-0.7431713771495356,-0.3899796519487108,-0.26095977537576837,-0.5564068919146775,0.4499188638787594,1.0101191516393861,-0.8130975809347618,-0.8158352081349423,0.7802090066324048,-0.782702720654443,1.9933188161593143,2.7765380393452563,-0.9322725723815849,-0.7761847092922752,0.03806082599760928,2.8495787113093027,1.6327334614101918
SIDM01114,-0.846769015712476,-0.8412867047348894,-0.8694931393022073,-0.9658837937916628,-0.5423924915075387,-0.5584122844300625,-0.7477909359323014,-0.7961886847863643,-1.0405131241057513,-0.6338666497632018,-0.7798329351135815,-0.8230768499406207,-1.070797045182943,-0.8815417878505691,-0.7624767640583426,-0.9374928123226004,-0.20068307130759028,-0.687384308906424,-0.8532542442732275,-0.8392456233495585,-0.7820728989004859,-0.4409488673853788,1.2913484709112977,-0.8144746775491672,-0.2869662321597341,0.9181762520614682,-0.8206584604753714,-0.8726204962454633,-0.42530712005672633,-0.794186128159101,-0.6540618975673246,-0.7598870570724948,-0.7577721178217601,-0.9129735122993817,-0.6265504648855417,0.44255123459838397,1.9761248724139733,-0.734448125622101,-0.8322065182787078,0.17566459555620764,-0.8711119728336294,1.7620260952403928,2.7585917804902786,-0.8483478690165575,-0.7905642825012058,1.435752268461295,2.8962199403359503,1.604355260892299
SIDM00584,-0.8831990846444875,-0.8414648502070153,-0.8796909413505336,-0.9296289666965294,-0.8092967730417402,-0.8866039180118863,-0.7838276508739049,-0.8822488523343427,-0.993105801014543,-0.721124771622816,-0.8423956208795094,-0.5555713858237875,-0.8448193726989703,-0.8565059590365145,-0.15966859234573622,-0.9782525648629479,1.6310320132653529,-0.47220297633353786,-0.7417639979221129,-0.777639298649054,-0.30701470957588656,3.065077155865689,-0.182634089119873,-0.863919634846685,-0.3768347813039093,3.0913559299824485,-0.8650636676843608,-0.8341766726575544,0.1825113853427034,-0.7398587420393516,2.0023462332318593,-0.7433516360157617,-0.6799599942450596,-0.8874102019168068,-0.23960345013289341,0.6751195816197475,1.851703589622133,-0.8346389000004405,-0.8750185898552,0.3869420923339119,-0.7916354259027538,1.1885801640214375,2.29576611776925,-0.9306488021556073,-0.7312349477214907,-0.5934777405877365,2.557050961957232,1.0287918147681867
SIDM00043,-0.8586992362510696,-0.7961273330007214,-0.9463355294225689,-0.8558942151743827,-0.8092380134301876,-0.3869602025451332,-0.8346329445292335,-0.8843562630841886,-0.9897318234669082,-0.8410289532054489,-0.7843548655565014,-0.9236738976867983,-0.9390483617296741,-1.0956373316951928,-0.3688031714425989,-0.7574533217672523,-0.6169823217724895,-0.7651532554036704,-0.8594330231947954,-0.7856142676245723,-0.6843022955197632,1.985712820572818,0.739539358610994,-0.8115458511265807,-0.24611543920496012,2.1059819441258916,-0.8728108895519904,-0.8445220889061156,-0.593383211204432,-0.6558644242693463,-0.48638918564392536,-0.7978372102630176,-0.7878334975269676,-0.5211450788698625,-0.6235766538184074,0.675301933859566,2.0511854634981366,-0.8817116216830704,-0.9449652509300724,0.3447387533908268,-0.8447670118003957,1.529307576433994,2.4906395936734467,-0.9871721029026332,-0.9057318699344127,0.693986489369191,2.617164537383617,0.6246987088981653
SIDM00498,-0.8432262058965424,-0.8171978659957957,-0.901427179555474,-0.8389916801303591,-0.609675209975178,-0.6025273236987573,-0.7211823951370797,-0.8462255124758133,-1.0459612049608031,-0.734827141478597,-0.7946831092321547,-0.8785948259309276,-0.9091675180429728,-0.8108792480316954,-0.2794161340295362,-0.8730031355560415,-0.5327787350312175,-0.7500573840704536,-0.7965085313619408,-0.812824267508274,-0.6553016828368596,-0.5413302652647088,1.338803928318299,-0.9217517922532196,-0.2294958945144175,1.0446880403850414,-0.9280012903208354,-0.9076143939202149,-0.5585386712863755,-0.5603378128062618,-0.6516990236236161,-0.7722738425456327,-0.7484421895688717,-0.6966785667405043,-0.6558304454103507,1.09028175436313,1.9026852855962215,-0.7177163808173014,-0.9093293590318478,-0.03883024818710244,-0.7315412999311182,1.5653574553625575,2.409853485212082,-0.8943691130104723,-0.7185479725502718,0.6437272502107907,2.4218200747552356,1.2158778201122236
SIDM00406,-0.4445228415838731,0.21273734983963138,-0.7805438244786489,-0.8642918488308561,-0.5364539126130187,-0.6245111428309312,-0.6640936422829299,-0.7549528151851729,-0.9124144943666738,-0.7502984110761779,-0.4452870596042826,-0.8868784672967641,2.1123519169475955,-0.9642424626564534,-0.18175338015240258,-0.8513367819284645,3.0461219026117146,0.5160258711392859,2.329516268939611,-0.644716336999031,0.5527188780385041,-0.6252984986618276,-0.8096962492551442,-0.8034802999505342,-0.061069824854488794,-0.4094300598559446,-0.7808940920309353,-0.840277647915845,1.4417125825457786,-0.47703433926959166,3.157820592239674,-0.2096403680714583,0.9447067044545046,1.2160026062117757,1.2569478623633334,0.10338871789030192,-0.6028390958831792,-0.7307852784084102,-0.8133163711336472,-0.2919537003267468,-0.5351589969883882,2.0701955780893324,2.8490587848356483,-0.7598335004429755,-0.68455982549593,1.1992111243333436,2.744352108322695,1.886618215021133
SIDM00193,-0.7288515074723364,-0.8525273673246921,-0.8984329560729646,-0.9391124624779024,-0.7509407451561184,-0.6292868564132825,-0.6621146690952789,-0.8459729509253852,-0.9490501759329216,-0.07627698433648658,-0.7986451852446901,-0.8288391286983092,-1.0279502133142202,-0.8054191925154641,-0.4256144521701794,-0.7881833550672701,-0.65476979011092,-0.7660563740781824,-0.8830444179357884,-0.7967215855575018,-0.8069307926749465,-0.7667346548033552,-0.6853708455914805,-0.8271699796338629,-0.2213023928431965,-0.0005501875355883501,-0.7205281196629443,-0.8689738473846147,-0.3873512030876505,-0.881384322092116,-0.8494027129774039,-0.815098733484319,-0.8910763462214767,-0.6619743323462598,-0.5011291592213781,0.656541375743758,1.6687494122998214,-0.8212406774927213,-0.7625103144270865,0.3422625892830977,-0.7738900942178311,1.5985386003681512,2.7118509192059355,-0.9185339788815865,-0.7070170782793679,-0.7150399725555419,2.6232928383471585,1.5301692488407703
SIDM00045,-0.8216432198493973,-0.8080734402413121,-0.8198461410435868,-0.9313395725117639,-0.6707592017241859,-0.5286517762928918,-0.7575308560948549,-0.8067350107301353,-1.028309390941545,-0.605706263782141,-0.7660780646598913,-0.9481159293547523,-0.9314922103576482,-0.7842480300090842,-0.4462681210987617,-0.8583882635444082,-0.6509839934609895,-0.766043922563718,-0.8518453773520162,-0.7679518186823853,-0.6123359108817721,-0.7643159253153148,-0.9350254164381301,-0.9002051967808018,-0.4100131716973621,-0.5562853019294292,-0.849434359928081,-0.8365813391779816,-0.8128862484097664,-0.7420431603210487,-0.8692299722502483,-0.8131023877545339,-0.9093654901499074,-0.6795918954368066,-0.5514462335726736,0.683365361718807,1.545014458897014,-0.8210621820445431,-0.8261474175199648,-0.4787714625583752,-0.7912145782370534,1.6534779040509833,2.527824858581432,-0.761708753166461,-0.8506482214999728,-0.5679185863722993,2.542654503866524,1.2007117905067004
SIDM00655,-0.8312340620521327,-0.906579624617137,-0.8378454707372439,-1.0002213555588968,-0.8167093471099739,-0.7301038419727554,-0.8878555812876736,-0.8655057693048152,-0.9500448616952996,-0.8104763947187945,-0.8194577390199218,-0.9849783701553162,-0.9939028753418594,-0.9855354303291229,-0.7295384291379239,-0.7444590049541985,0.14311322582140182,-0.5933421646941176,-0.77455004963017,-0.6398840326269347,-0.5724265602828654,0.12272844374791803,0.8134266488637172,-0.8533255724230244,-0.3337963331028223,0.6768442693933518,-0.9433086976712043,-0.7848556678972947,-0.42691678449710846,0.18261013065581946,0.22172797031134828,-0.44304922425898063,-0.8121607815099993,-0.709132542947797,-0.463683973483257,-0.2805841153323805,1.3773947356856662,-0.7211770356797937,-0.9271911714686988,-0.3404922669444006,-0.7666076371049969,1.7982751192919886,2.4426822368951515,-0.9385647599892307,-0.7759366436144683,-0.2541756719378881,2.5543613461466124,1.5159317696214603
SIDM00214,-0.8496077763323189,-0.7772720045844883,-0.8886352954385962,-0.8980841334294986,-0.7598757323325246,-0.7110420744528974,-0.6688140527962617,-0.7874945403039746,-0.9906876770534258,-0.5093811757111609,-0.8033365200385072,-0.9318416736071631,-0.820596314570733,-0.8695967741444541,0.009302380368775119,-0.8729449424655091,1.289398579916148,-0.5851713886816715,-0.7672985786610858,-0.7446180418563041,-0.5940396158813168,-0.8599560780572711,-0.649703190018419,-0.8256033091509141,-0.2981073556906304,-0.645272211403901,-0.9247597688365303,-0.8588025200069415,0.5223093647429977,-0.7741352462072739,1.9465137566119102,-0.7870793074561102,-0.8738819620160004,-0.7596934488495444,-0.2920897040386302,0.5893184200212592,1.0862867332888546,-0.8147812571308559,-0.8593485780677524,0.1323842321011137,-0.855258114707423,1.4463313585440492,2.5922700565222105,-0.8383893738424812,-0.7838327333429009,-0.6936452460790694,2.449635671455332,1.3570503122418316
SIDM01007,-0.8166263065872726,-0.7375822724425952,-0.9367531298815375,-0.8617127278540421,-0.5006694501809439,-0.722656174884931,-0.6048127360786666,-0.798783491277173,-0.9118461834631697,-0.8570431120905784,-0.7903367004220024,-0.9661688779911867,-0.7279803509725605,-0.5799087645828034,-0.10281860242970298,-0.7967133419256055,-0.5180748124623089,-0.7337146965524451,-0.7797997235463454,-0.7872208633744667,-0.7513993815506431,-0.8467631418643741,-0.8592906213244385,-0.8522900285872881,-0.23517817452165207,-0.26512821929985886,-0.6779310572078344,-0.8294746111127209,-0.7432044332425904,-0.46100271008765953,-0.8048948670110826,-0.7772986403000272,-0.7714130995873394,-0.7857546907434446,-0.5769719157900769,-0.05573496868126599,0.8972210179903294,-0.7232985635901222,-0.7623672655337288,-0.47947377527333945,-0.655493872567645,0.351595034814975,2.5762216526645654,-0.9221602544436622,-0.7630179285136356,-0.5581773063828803,2.6131324217571046,1.79868990410962
SIDM00262,-0.8269782765123868,-0.7804274030249185,-0.9383876244795373,-0.9702550230429793,-0.5778118577546114,-0.6690329268125916,-0.6876003273613667,-0.8574515989987075,-0.9632969280319682,-0.7388060657748263,-0.8479076092500412,-0.845597516309461,-0.903110865808029,-0.8972615291813454,1.041506063095793,-0.8049465624417165,-0.23556177460894837,-0.6641968602865667,-0.8187327120133127,-0.8688711034819019,-0.7144007502262905,0.23260198763287937,-0.8993696516833702,-0.7794456969819815,-0.30428264382293685,0.02310262468381242,-0.9448050577730213,1.7474426429949166,-0.2853233490218126,-0.728734199445452,-0.9024644885482181,-0.7719749045568213,-0.8493765427666709,-0.7503245122562195,-0.17263138678742757,0.09249262990779532,1.0201781767265947,-0.8423739008527209,-0.8351800737819787,-0.6798711302962833,-0.8396773327020337,1.6141292682834316,2.951068833805448,-0.9747865407888148,-0.7749383013492795,1.3934381289131677,2.713800969162533,1.7908204942964008
SIDM00591,-0.8371476795784107,-0.7596092682018402,-0.915033536675184,-0.8805279478092634,-0.7376758467444037,-0.5962230585597941,-0.5788609917780596,-0.8755434326147287,-1.0286362762373047,-0.7210018775676399,-0.8225232469074912,-0.8633109750850398,-0.9591132495257435,-0.9030781634570847,-0.6751239620122957,-0.8195885277796681,-0.6076075358836568,-0.8098790133515604,-0.8187714887107204,-0.8322749268426222,-0.7299309770927045,1.4605378376250415,1.4365226513709137,-0.710796252627386,-0.13340926175582082,1.1645876250679486,-0.7352306294250677,-0.8700437942908446,-0.4676204162231623,-0.550877302951504,-0.9027651947468716,-0.7599604731078274,-0.7869916958276291,-0.6743584662280837,-0.5962153694699677,0.34142981037020964,1.4895924651483905,-0.8142536275942263,-0.8050669158873519,-0.3191330585291908,-0.8423399677575693,1.7396351881203582,2.525130352841719,-0.9315140345826072,-0.8081704320348674,-0.6268726574589721,2.7850709474584363,1.2919398290676665
SIDM01197,-0.8396834494515736,-0.8098537000886353,-0.9018106588420524,-0.9616840601870467,-0.5725151015976809,0.17368753659757544,-0.7031352490266501,-0.8880342557889376,-1.0030227945223986,-0.6295892904442973,-0.6545093350871165,-1.003917673146158,-1.0609897640927548,-0.9913395996091378,1.7987801352838875,-0.8724374718478278,-0.593668388743501,-0.7578398185929504,-0.8082719006598376,-0.7453585483916074,-0.4635996764471869,-0.9326381094415196,-0.7503819210172522,-0.6812104617759284,-6.126902234546922e-05,-0.7575371464593446,-0.8160460241934645,-0.9059965495821782,-0.16811845966856206,-0.8923179629201985,-0.8780416684202359,-0.7236910574007046,-0.8646357305675587,-0.9018306407062235,-0.3616833829281557,0.5347788146582219,0.5561991888195189,-0.7689472551846193,-0.8807682868854287,-0.4899017307608558,-0.7747914066517638,1.2036252667399545,2.219975542683425,-1.045381873809553,-0.8304677055054683,-0.5723873216312471,2.5960317109163333,0.5431715546605069
SIDM00905,-0.8532159013921264,-0.767033563085764,-0.8578093532580096,-0.9295176165030539,-0.6875985286812925,-0.6063944566946415,-0.6456816777651173,-0.8667326111894358,-1.00049572092509,-0.7768139436943815,-0.8188438945690439,-0.8835478927975186,-0.989406187787838,-0.9315653384381799,-0.6275869577387709,-0.8493345657374419,-0.5787410494926875,-0.8118384973016607,-0.8846554400116533,-0.755409047963818,-0.674700169937757,0.5363192894296521,1.807335441647699,-0.8205512947522894,-0.3107237591557401,1.3196237610215271,-0.746600055242524,-0.8782790034828707,-0.617577962336321,-0.7046048031260572,-0.8623212872317781,-0.7744206303291844,-0.8884697068649005,-0.6597347066788373,-0.6096127821279763,1.0256770166833482,1.8814396837883023,-0.8320713700276785,-0.8025247310243486,0.0826024259445117,-0.855245393076024,1.7152287664062664,2.656477569644384,-0.9424217896523297,-0.7953056855811808,0.400815032333309,2.4070389179681753,1.5386371302592432
SIDM00180,-0.8556004168481625,-0.7638178202146018,-0.9260484269904669,-0.8891280657594515,-0.6879146324975386,-0.504516590733533,-0.7337269467878159,-0.8587404336653173,-1.0030883511100148,-0.8587552572006243,-0.8363490223909814,-0.9825699978300408,-0.9692499240269293,-0.8431691873055559,0.562787929533957,-0.978577486402818,0.9211556351490786,-0.4215417701768655,-0.8398435287995131,-0.8484381771587027,-0.5580117543280373,2.6905553831229763,2.401642850689899,-0.7956491149097491,-0.20022059458267644,2.7060317358630757,-0.8597027914981109,-0.8625027825603052,0.27398307027132884,-0.9089504196119277,0.914182255660285,-0.7434443301032015,-0.8948022482286647,-0.6615117686530836,0.4872200549818193,0.5711747651793707,1.54272398154609,-0.8001235106213893,-0.8888474546632412,-0.1923294634425561,-0.8938453289700214,1.437684325838299,1.9694408108573274,-0.8824929020649016,-0.7659807367722777,1.581056858213121,2.100469619534955,1.542296005617362
SIDM00323,0.7008454530789454,-0.731543299007819,-0.8175418837425579,-1.0041333462324011,-0.6471702703792401,-0.6946243522142214,-0.6609077552863454,-0.712317220052997,-0.864678848727048,-0.8262150025671133,-0.7097043328650846,-0.9864563227514854,-0.00015410390892912817,-0.8171279973087794,-0.24938148137200666,-0.6846805799428197,3.234258537508242,0.4509773143062097,1.640065839213302,-0.7391777058122578,0.3884470023307345,-0.9112749743600292,-0.7696491236836543,-0.8317338751566882,-0.28754552098296154,-0.6178217197448839,-0.888574489012143,-0.7986314282341053,1.8575198312229235,-0.6358227324207635,3.263301362402184,0.27529176305233966,-0.35603170615787044,-0.6209118711980679,1.391886261339531,0.2143084055494757,-0.6743315700189498,-0.673000477682599,-0.8517984166019699,-0.5205837110940291,-0.7471513959817586,2.1338048970359305,2.4552684327059207,-0.9109070766431766,-0.736892099518191,0.21727598225762168,2.781419896823936,1.638450183652331
SIDM00113,-0.8455143449667073,-0.860859170457701,-0.9283115812484287,-0.9385009533016082,-0.6884656881272609,-0.6117997945780795,-0.7589569145454015,-0.7994116447183646,-0.9741577389076695,-0.778969518489875,-0.816091918244651,-0.7558872297962795,-0.989185083719757,-1.0068860327693856,0.27197350311032314,-0.9312355988982437,-0.6212877824417331,-0.8015572697193314,-0.9110749764205405,-0.8217241745864803,-0.46260458768560675,-0.8802882034489754,1.4004056845431339,-0.7053788320543893,-0.33153241591555005,-0.30485858948502437,-0.7142841359504948,-0.8847827625380227,-0.5242665582936386,-0.811040803710313,-0.8705887199667167,-0.8005996733152297,-0.9388328650864068,-0.8593965478590301,-0.2380226390996986,0.4887504752576417,1.4034534679479853,-0.7577187176950042,-0.7782898120842585,-0.04755557757079805,-0.7893729644462165,1.8867618900079106,2.371928891184533,-0.9982768053501364,-0.8241990264531465,1.338709986102187,2.7668311065530595,1.576378598324603
SIDM00551,-0.8312242973947981,-0.844268258412854,-0.8926488403275801,-0.9891036721049781,-0.5876040609402213,-0.7278271674346131,-0.6949997889912208,-0.8642957084098878,-1.0614630118260304,-0.8485629545928453,-0.76787655267736,-0.8052501518236842,-0.7770004208378413,-0.8065998587444642,-0.3485260088988821,-0.8723908117239526,-0.5963652526411513,-0.7769129556693452,-0.7601502931870268,-0.793640599454834,-0.5526176681487127,-0.10297647574064235,-0.10691475698676171,-0.7730630093462909,-0.36681130559209996,0.8096216842354287,-0.8329434756758854,-0.8949229345152727,0.005149456547451128,-0.8385804521856645,-0.775470427297458,-0.7477860682942015,-0.804955261206622,-0.7729231930403143,-0.4896091332914182,0.7930284223185866,1.457640575570014,-0.8014848828127332,-0.9067589077242124,-0.5814750104717819,-0.8103245445473324,1.986361421717972,2.7448048826494174,-0.8783357138241958,-0.8232610438554124,-0.6828429977967723,2.4651361650597905,1.2320697995688663
SIDM00958,0.9736965278812572,-0.6484480765242984,-0.8974844790672308,-0.8957754188221828,-0.5652210982703335,-0.5864457504670665,-0.6043267344127324,-0.8043305514955311,-0.9644645676993433,-0.8263755803450227,-0.7702439123547865,-1.0339965248427705,-0.8151397451895842,-0.6272300985863479,-0.45539403364651887,-0.9048868655474096,-0.548295839387999,-0.8169820244892373,-0.738352197331197,-0.7724746279921814,-0.6326512910434314,-0.10305562202378664,-0.7296429261151084,-0.823240483248896,-0.04328789038853267,-0.1775902100139656,-0.9692183645951987,-0.7801808526643015,0.1412538888329173,-0.754290639671203,-0.8945981466959395,-0.7148559584949397,-0.8558881953529119,0.10854388428000476,-0.6204602106316895,0.07723118484255626,0.8638432239638888,-0.8869015399025479,-0.8988107932302594,0.3313264915453266,-0.678053867953706,1.675548885306738,2.4301050616004107,-0.8204542014489217,-0.8141589354440559,-0.5995355926986858,2.591985347701478,1.5005029443748255
SIDM00659,-0.8126942336911275,-0.8598062235398283,-0.8981854978577106,-0.9911917755249767,-0.7040009301205652,-0.5952871735604631,-0.6583646896549282,-0.8143436196640084,-0.9625190210757923,-0.8880424355090004,-0.868272819012309,-0.7241414510782113,-0.9751756367505734,-1.0095105441481367,-0.37423127800378425,-0.8944452743378789,-0.6729900883935023,-0.7352886971957999,-0.8334630549317857,-0.7266545580357971,-0.6341261794895994,1.380417906340452,-0.5290023180857876,-0.8015071737480374,-0.2989412775852759,1.3141897318107372,-0.8697130565907041,-0.8601635219341571,-0.05955890539206414,-0.7573897439943272,-0.9264310766243463,-0.8080672248454591,-0.4153235222715055,-0.7739144159773402,-0.5901362642727279,1.204680989361289,2.540719229877896,-0.6912205239908689,-0.8489330848028555,0.2358396306592682,-0.7834364017565999,1.7250785235761616,2.381466834022541,-0.9610505864836633,-0.7346447898130922,-0.5832730516471598,2.8483435326810036,1.3609601141678858
SIDM01168,-0.8603047975803633,-0.8423305550653207,-0.914010291178112,-0.8369432109056514,-0.6244350761398324,-0.7902540362685705,-0.6367709080490831,-0.8498938316215556,-1.0054452030829264,-0.6682685675314721,-0.7840720187346768,-0.8020906679438197,-0.8941026518809351,-0.8501822799024884,-0.032327818074111565,-0.8747139050246685,-0.4979490100016151,-0.8244993585400024,-0.8484211437276277,-0.8279392205962213,-0.7983962371894537,-0.5370194560155926,-0.7129018618433288,-0.6756936024618918,-0.34204573209930306,-0.3060097839045501,-0.7804697153964412,-0.9034951681346608,-0.22748393685188764,-0.7651586613395854,-0.5950477980636485,-0.82594974491345,-0.8788039041458582,-0.1110870915721857,-0.6108430069052463,0.9811176626567752,1.4114228234488448,-0.816777198694027,-0.8141248915882996,-0.3788004353155896,-0.09454815681446013,1.7265413218740113,2.3813433455197552,-0.9549855237056388,-0.8436587570594567,-0.5217194922708949,2.708675906559009,1.1586408951023035
