,SRM,GLUD2,GLS2,ARG1,ARG2,GLUD1,GLS,ASL,P4HA2,SMS,CKB,NOS3,NOS2,NOS1,GOT2,GLUL,P4HA1,ALDH7A1,LAP3,AGMAT,GOT1,PYCR1,ASS1,ALDH18A1,SAT1,NAGS,DAO,AMD1,MAOB,MAOA,CPS1,P4HA3,ALDH1B1,GATM,ALDH2,PRODH2,OAT,CKM,SAT2,ALDH9A1,ALDH3A2,GAMT,PRODH,CKMT2,ODC1
SIDM00501,2.294482867259513,-0.7189961608972959,-0.6089516608808774,-0.6849140667628014,0.051580438109776465,2.5722201663004305,0.30854587197789635,-0.3052664230941426,1.6750415861424435,-0.6763108766595068,1.8041126197302944,-0.5972672614304616,-0.6224595064227215,-0.7864959031650416,2.019839263363292,-0.5556038857671687,0.3803149666159764,-0.6283324978197035,0.03295240652964877,0.63819602489711,1.8632352497279747,0.12146797647403036,2.1124261770139694,1.3393337467026698,1.9112087053397941,0.07029575772592286,-0.9439451764191359,1.6490677683759611,-0.7042409055725579,-0.1886610053733504,-0.7300845264555724,-0.6852265964348261,0.5898116430344514,0.30913452128599395,1.0833388562936752,-0.7991942108488196,2.6948344751013744,-0.6615352755068807,1.4566115491789282,1.1266595052903805,1.4188164088001303,0.19449235798498277,-0.656216272756327,-0.8583805292924365,2.808633117767917
SIDM01237,2.2193523856419084,-0.6565950192082183,-0.6629374361288444,-0.854594968810825,1.3749483325035619,2.3563409768659906,1.1983093483283616,-0.23499738152222094,1.7882838034548683,-0.7774571119925275,0.4394397460544303,-0.6910123704020938,-0.61122016295426,-0.7683518925893782,1.5815501719142595,0.3953306612843253,0.6037590193290571,-0.43009893348586214,1.4359652886927032,2.4150829169518273,2.9716762967450188,0.9728676187360561,2.562707011391563,2.051373256150544,2.0847012301552366,1.2960343337629754,-0.955082690821377,1.9537214721342224,0.4826236486044233,0.6677315127468236,-0.47274696585650927,-0.7298176858948775,1.0364297611715794,-0.7611102861827559,1.7187986090906344,0.3854483250894333,2.356171629615973,-0.8012620525433707,2.0788024182381837,0.5282815189437611,1.2518741530360669,1.6157002166690615,-0.719073302034223,-0.5957953580927751,2.9152772053410914
SIDM01228,1.839824867411609,-0.6992290674516537,-0.811671028363615,-0.9392522519117322,0.11922304940815914,1.7598343732825215,0.48141231037310434,0.07840299768376849,2.0032673134959946,-0.7555136535451178,2.5604993659459163,-0.7866922720820613,-0.6681584368637674,-0.8076173692024206,1.487408552113819,0.14262155317280223,0.9458507823059596,-0.30099795751038316,0.872659179649293,-0.7282448610459251,0.9265516269337943,0.5214572286034191,0.22527477627470455,1.0353285936014645,0.7272917452675225,-0.319713821658037,-0.9536237644931306,1.4579843319401702,-0.9131913356601038,-0.5843379109147105,0.07882661050388119,-0.6017926716852898,0.06319256985267681,-0.8830982123867096,1.3038485184248105,-0.8775082472695732,2.5589977451143295,-0.8360102768825846,1.6338726389094165,1.4702861422202844,0.6767283445864082,1.4880145997608194,-0.7755474631463758,-0.8788534212609593,3.4378573973230844
SIDM00935,0.8947759167958839,-0.7415113035131786,-0.8054216106952201,-1.0225682683812343,-0.6346151760143344,1.8744961210619953,0.44412316611158936,-0.5328864394514993,1.6097558182911544,-0.7266105124974139,0.3744278579391496,-0.7707685939723757,-0.6829327796831715,-0.8658174301938203,1.4851269694772031,0.24173486721819862,0.3815646515020168,-0.007279794734018674,0.5002150346714357,-0.7028414933431627,1.0737481233592516,-0.49894183055007446,3.0759543579703132,0.979462416358852,2.551986396089183,-0.40489097701944343,-1.033596005214913,1.1737582565750535,-0.9738543212129762,0.6492988031603366,-0.9412922664139866,-0.7755817989384468,-0.18757620717220172,-0.3880501546631189,0.81333717499486,-0.7775843773210932,2.018701859987799,-0.8323137566735095,0.8050289253037494,1.2133041632357624,1.369130264229827,0.13732708189175039,-0.8100605208851561,-0.9309882243629213,1.6251327486906988
SIDM00954,1.9543533963903108,-0.7672813195838779,-0.7953053837978387,-0.8961089148977625,0.7029421478249644,1.9907565056288443,0.7470373368861553,-0.3988332449818631,1.3762280836556497,-0.621854600995121,2.6048404400208476,-0.7555991003290836,-0.6318156988340923,-0.8458472522030306,1.7022272475783875,-0.07200776825294461,0.015736286688930574,0.3310142105492573,0.5703819919433958,-0.5040497992812145,2.0259850611767964,0.5982471536811442,2.934635235727109,1.2986502106066327,-0.5745478560963461,0.6200648464738471,-1.0120157866966026,1.5466050511604277,-0.8871560072536214,-0.5486485202067549,-0.86208683826144,-0.6320398718842818,0.6746677528925941,-0.901031189976772,1.5976256253672432,-0.8382767971457513,2.9883355360072286,-0.8610127697577142,1.2033250878416928,1.6345202375834385,0.7299964174665973,1.1151216065270564,-0.7833639359837509,-0.8128676339635618,2.3319369462111115
SIDM00951,1.5579865070166694,-0.7299711436300629,-0.7878323475257181,-0.8087289839111051,-0.5959292569638749,2.0166368481899117,0.7110014321312877,-0.3931484514840562,-0.8381655765360254,-0.7663789463109448,0.7624166201763173,-0.6873352028875309,-0.5793673448908797,-0.8400772007152,1.404718112378462,-0.04384998730278586,0.8031319721456824,-0.6950901120923292,0.9813865446330705,-0.7886978843327931,1.2147815501143244,0.2688621202383604,1.211624376585705,1.2800344218153459,0.6561396203423918,-0.6420739334790346,-0.7810370114579585,2.1831231650193623,-0.902565529184703,-0.5459133656596629,-0.5328652227170604,-0.6983733781455966,-0.43669239592958536,-0.5173956251169138,0.9649390690042373,-0.9398343581689541,2.402604634158274,-0.8441293421678573,0.4692239722158165,1.3063152564287668,0.5769018421200136,0.1312680289409595,-0.7957266611080499,-0.9198854963433506,2.4149109884684044
SIDM00948,1.347216217522698,-0.7173277567574223,-0.8405879318486745,-0.875870492476776,1.3952785859981298,1.9862048244630048,0.7570332625995142,-0.47063692105233784,-0.14007375550099246,-0.8039975321364775,0.21793947529319052,-0.6634553232408623,-0.5780530131760635,-0.7897785997247612,2.068154842245494,-0.4925700185394648,0.6463721208829653,-0.6294556510230553,0.6959864453883455,-0.3666310979933161,2.099986608346585,0.787628097510795,3.4336957442456946,0.9774046934197441,1.3068628867053103,-0.6758357190396793,-0.961823973442523,1.6173441418495365,-0.8825894909491605,-0.571100732068942,-0.8965257834375493,-0.5910637373278015,-0.2223321161189612,-0.7905491009226052,1.957712248714078,-0.8449076206306907,2.1387227354743557,-0.8376797931803012,1.037484450066378,1.437868599909136,0.23093004307680146,-0.06682997311377206,-0.7205400755823369,-0.8779672366653575,3.0539526261145857
SIDM00203,2.0604168063381176,-0.8354209233363026,-0.8290230761080838,-0.8939648152628854,1.1746473890122051,1.6497302346345386,0.48752240217625387,-0.5908279799399749,-0.23526438897331728,-0.7123594453442478,2.230285016905666,-0.7725148496313546,-0.5385878768332629,-0.6329294564644158,1.4932553771017012,0.11765759076894756,0.2954031959737345,-0.637915115892086,0.7356102783729862,-0.8456935189554122,0.8802325127407444,0.4143599083072807,1.1751603276077112,1.1424452456021608,0.10937199869586171,-0.6690356239928528,-0.9319137564369064,1.7454709046580361,-0.8498430929391532,0.12413459054772424,-0.9319881901029002,-0.5945235175715999,-0.16533974031156193,-0.6280415722204146,1.0748450530856,-0.8021677575893479,1.5814688894564777,-0.9005354431174684,1.6210561661213445,2.1680423829985305,1.0465996169674876,1.1934464251438686,-0.9055344692347431,-0.9970893609553202,2.9771297949982705
SIDM00896,1.9644670519440308,-0.7725367055347947,-0.7695116083436117,-0.8529141549312174,-0.6851141302818561,1.711456294437886,0.4110108672089205,-0.4871236592832019,-0.28419295085791635,-0.7489890532549912,0.014249668315214256,-0.565683881290778,-0.5483314211369803,-0.742631891740107,1.5997067553089743,-0.5690802436707284,0.974289482337133,-0.7218968103439937,1.0282949242996409,-0.31806116190568157,1.3228397737510582,0.6165564282448777,0.1561158032470178,1.150711598746368,1.0733845880578765,-0.7525223649543764,-0.9714933973557953,1.5414727460516937,-0.8411389823776741,-0.6200528511704291,-0.35464021643823157,-0.6606449789503102,0.6195775324564403,-0.833149149464927,-0.7669208372815112,-0.8480951765254352,1.8428251960066693,-0.8277284490034308,1.6449229920857684,1.426650195834352,0.6373611824012898,0.5957829327405421,-0.8338028145846732,-0.8117491420915788,2.268440319109526
SIDM00285,1.6110400007724348,-0.8763804970391104,-0.7803328977641746,-0.8726364750903385,0.7822927800676962,1.4733404912455634,0.23060065341994934,-0.5934991940906266,0.5360260275859543,-0.6889212624630029,2.9081992359569098,-0.6310784443317309,-0.6989121571496961,-0.8782816591824442,1.9066013463212397,-0.08885277981921992,0.16463624247369732,0.7525050984474299,0.37613211056242424,-0.7455831783232826,0.8765302957182498,0.9404643242146429,3.1916328517517187,0.9907454166284281,-0.2945615725268294,-0.09942865832207941,-0.9806737970882636,1.4345122931311214,-0.735848780151712,-0.28230277337725357,-0.9580376809687053,-0.5440198258431724,0.26427911805448,0.5971092091030986,1.642854827257636,-0.8705555814787266,1.9295507274050556,-0.4835123797484259,1.6679830434906606,0.928313895297558,0.4109387584325757,1.0403045837840459,-0.7105834677684391,-0.7945069144253716,3.214420102452537
SIDM00930,1.81555727770571,-0.6978138585585618,-0.8064230536251425,-0.8445601310813076,0.8457514776408848,2.1188413173501432,0.59649569970684,-0.24459221456374022,2.170351499522121,-0.7709721528338471,1.4443757355479006,-0.7835070300765262,-0.639767542936792,-0.8099456486103779,1.4195516982116447,-0.0064737093267066914,1.1821145039731678,0.1007407995317875,1.3466479955336423,-0.7928135132825687,1.5575843690757334,0.5499498191597576,0.6839926741773427,0.9628676103321931,0.14578929430212068,-0.0061202764606894085,-0.9666185743358254,1.6818341388082314,-0.9228237530945247,-0.09770677908213204,-0.29818402107982517,-0.4668412122931231,0.13574763184257785,-0.9360740963456324,0.3717400474828757,-0.7376643584488396,2.4805252427028615,-0.8437647013781492,1.5385860524975423,1.712251164395797,0.8114866836378826,0.4989821011824253,-0.8588891012106743,-0.9572806826956333,1.886756613846014
SIDM00205,2.0995474893342245,-0.8503001790323522,-0.7364476210834064,-0.9378293221057153,1.856086552427857,2.2219804551785303,0.4253235662602271,-0.5882351372199013,1.4629926044414905,-0.770378985683634,1.7495489618095237,-0.7311424214776687,-0.6953495272440464,-0.6220219161499098,1.8382499221117026,-0.2884735678749384,0.8067193721631386,1.281665713476415,-0.10761699915640165,-0.8916424322229274,1.6887000743370895,0.7626207413800122,2.269368795882054,1.2694985967317685,1.0106049847281502,-0.85240688680256,-0.924514384541767,1.4078602607190192,-0.8710989157284484,-0.12604693933232353,-0.823062893724458,-0.3337180888922708,-0.06643529929414953,0.9455194674032835,1.5657984456557925,-0.8878497516838876,1.9045279858506439,-0.909182880162448,1.9535843875772296,1.6023895319871797,0.30410672451129706,0.6150504656661222,-0.8373594689028367,-0.9651110161205441,2.4500697371607147
SIDM00535,1.9293488393945732,-0.7602068191660768,-0.6875966529313076,-0.8614317368331087,2.3386408662953055,1.806148894485319,0.39474107519400137,-0.1963912785999981,1.9929954450699292,-0.8411292637103228,1.0331089677814118,-0.6445298636093703,-0.6098993480694642,-0.7421602396784154,1.3056894807844346,-0.6078302445782339,0.815212230688473,1.5441404006710995,0.5072003680570153,-0.8249832517520103,2.4118374058689476,0.9898214850640987,1.7539976238256119,1.5153895546024774,2.8328065404906457,-0.2595594331584267,-0.9123684916736201,2.588472572078472,-0.8179323356609752,2.0322810279665426,-0.8648567511328458,-0.5972127267839942,-0.03654715441527301,-0.8748325202463156,1.5501446711152513,-0.7417615106762449,2.3341936926678053,-0.7672331244497158,2.346773448263214,1.5793760664673495,0.4366570398475986,0.778542346553339,-0.5362790486337757,-0.9516817802373466,2.7943478556026813
SIDM01175,2.28737844323563,-0.6734737278446572,-0.7777989847165905,-0.8713742077017043,-0.14541175053156008,2.145859255611428,0.31085590048592465,-0.23852762711927003,2.388073688460788,-0.800482079606649,-0.04987906836239556,-0.6263697469795876,-0.5647476874954651,-0.7248198042148514,1.5430733135565369,-0.7309262218983015,0.7767891440402409,0.07285733203998523,0.6853990887217482,-0.6948087801519953,1.6861293429599409,0.2393342612112998,0.24186035307490844,1.005613010110455,0.5562072545836831,-0.3530390339769413,-0.9118034384781087,1.8905188803751867,-0.8037944681082595,-0.6038121046532102,-0.7838760161297789,-0.5793911632751741,-0.5156774857831358,-0.8873834650810692,-0.6996262103603912,-0.621750368142532,2.248790745309008,-0.8090432399495687,1.3378329328001772,1.785343529536241,1.4107455796439208,-0.058412715905000655,-0.816465898187493,-1.0576540368064922,2.1374520608653698
SIDM00832,1.6479959556211146,-0.8179258751562789,-0.6771511840059691,-0.9157082755699455,0.49555477605758436,1.9145630881129632,0.5151290418039212,0.1273891164742653,1.3278080914405426,-0.9301714124236764,1.8174467317790064,-0.7397613053509888,-0.40231669609561255,-0.8025446508620708,1.5682373694459966,-0.3532628357091787,-0.10418232258994914,-0.16783365818074047,0.3702173575969515,0.870182390993842,1.5257542408884475,0.7526172898819212,2.4824898746024244,1.457078633760401,1.5805534241480297,-0.22784969778200562,-0.961613721997986,1.6722040298679144,-0.8601298680608063,1.0711395507180383,-0.2092852023711767,-0.5076159221842641,0.7181908263415632,-0.7066496512802778,2.479689739204406,-0.8151707193678936,1.8622443345038884,-0.8174493676381868,1.8540150574662384,1.6117285438173348,1.7391748497483404,0.020249541191700665,-0.6724792342986751,-0.937936836914654,3.1328994264417633
SIDM00528,1.6685152697283971,0.10427362289075946,-0.7629969359307915,-0.9135571459919022,0.1980783785825163,2.1891466914385083,-0.3764599136360881,-0.13030357006384158,1.6301684699923622,-0.7466617741172601,2.018579202126791,-0.7469096832157915,-0.6932644056626901,-0.719760963239741,1.9085286733930809,-0.013590066219844777,0.3587799249472932,0.2150313404986154,0.4745856899613567,-0.3865755197991773,1.2865598047196372,0.36407063554908864,1.7786703910167998,1.2254744977789116,1.3292851691239633,-0.42576090523600524,-1.0831880016165392,1.5864310694803132,-0.9094321397404393,-0.5546635699692587,-1.0464558032378126,-0.6490354806550183,0.36336489952467976,-0.7415107952139464,2.4812145782666937,-0.7988282884435856,2.4768105339289272,-0.8641817494360962,1.5482042608526332,1.5571662050962207,0.8992638569827474,1.2100384394329409,-0.0024919074139490875,-1.0079360610661448,1.9291270786260022
SIDM00371,1.6256599480824105,-0.771962322022728,-0.7911140939598922,-0.9054567420443005,0.19355131503186962,2.2176018935245922,0.25466994144913224,-0.06155531155923679,1.4381036263339315,-0.8131617548064053,1.4652769137904293,-0.6471161841112815,-0.7055909782542819,-0.7794574408915654,1.3604399065341326,-0.4219935534437299,0.15591350759186057,-0.09567953485603503,0.4629537081498238,0.10566340887351594,1.4310310126183485,0.6232751829750569,2.635985871845721,0.9863923485577115,1.429874136791524,-0.5352264934290217,-1.0478903434289617,1.256669116954116,-0.15213813160847345,-0.09000363776950245,-0.9755371808953215,-0.655334002384692,-0.2573947394686488,-0.3468903997960039,2.238479468757182,-0.7287778352681296,2.446672739026588,-0.7787479850826703,1.6817938639098582,1.0842651737081115,1.5346221999478804,0.04733654231725716,-0.4501431127192854,-0.8246254229140899,2.586897371538892
SIDM00688,1.9826116057922534,-0.8292886128091119,-0.7895022678691618,-0.8169160429548262,0.2107015645129805,1.9527410895745814,0.6413481479358378,-0.11402709334082088,0.9737364598970951,-0.6019637470687287,-0.34690032711493074,-0.6615624010584892,-0.5450688037324309,-0.7721311847232127,1.9593790317147923,-0.5748336192702942,1.2699784804426577,-0.7839103595290308,1.4402426701332716,-0.7137983950991911,1.5512692115874565,-0.00704083189028717,0.10176586117941465,1.2358381232299973,1.7464892131595529,-0.6695197298400313,-1.0477119332163503,2.1059788720523516,-0.7969187759061352,-0.5398275186832884,-0.9033083676211223,-0.6657062311107651,0.4257789582152977,-0.8372703194482723,-0.674295246297683,-0.8491566998778377,2.275503990031635,-0.7999867315226812,1.740475474785295,1.6104650095667894,1.1301361525681655,0.03933666645138838,-0.6688699335575002,-0.8358962337087867,2.617592993570541
SIDM00583,1.9556365935089646,-0.7017238134965995,-0.8030939489175455,-0.8868582934611393,-0.7583942059719733,2.0311475659508784,0.3607092897270305,-0.2745827290877882,1.8303703666255406,-0.6499862802545793,1.5816865712834258,-0.6510281783833987,-0.6009019415958727,-0.7946294773283046,1.3453189101199832,-0.3927516577514614,1.1034765396658113,-0.358914060102246,0.493248588785642,-0.5048331519852324,1.5185660226602486,0.3817626268636799,0.6515908772330861,1.1498921671873874,1.4003565848173107,-0.22502558049529714,-1.0166215844087179,1.891180331622125,-0.8515081301784059,-0.5641639544711015,-0.9259482264426452,-0.1159261288968335,0.6219917808114048,-0.8122405519320907,-0.40149067565458285,-0.7825737972754702,2.492789288295298,-0.8632490079050061,1.1327190695468146,1.4067063165151292,0.8362066946864297,0.9138499528838523,-0.7499154101073962,-0.9279771731699181,2.984031258284954
SIDM00188,1.5889937448183553,-0.7143996465862212,-0.771826207571498,-0.852641093167497,-0.5247697997623352,2.0015835130254302,1.9450930619210425,-0.3936624895175651,2.625735360222301,-0.7091588896558811,0.006025637467102705,-0.7434620338180187,-0.6825732887404435,-0.8141320434943808,1.4681717060568833,-0.4674438838354899,0.637519523273572,-0.31257707737165147,1.1106992984349362,-0.7869316815155574,1.1730812438133986,0.5307784491731813,2.0631242107118917,1.2313645961866935,1.4573656848049876,-0.605517633155244,-0.9632106166831913,1.51166246526117,-0.9230266476321739,-0.2333790342414459,-0.9376472654091641,-0.6789506116354235,0.25837117216645467,-0.7713621868959027,2.3123610472649223,-0.8017640424123074,2.143060250340671,-0.7876583607940021,1.6042084514869759,1.0065561686083093,1.1860509535715622,0.5065919442535771,-0.7155087802140089,-1.0315226429494753,2.5756006047860764
SIDM00096,1.7291859253292325,-0.6992547731737716,-0.7311338384506617,-0.940203803046532,-0.0246493090258546,2.2274963313536387,0.8338900603805071,-0.27886125285948776,1.183200466966074,-0.6690049756031156,-0.182664102377642,-0.6454564323449506,-0.49286291370267754,-0.7278565133505336,1.0721976118146226,-0.6114080445158989,0.8147689329541747,-0.6004378470027057,1.5216290965155268,-0.6239629950895099,0.9747103667501047,-0.1580838072119357,0.19066159621334375,1.1812874684301176,0.6225084878382431,0.19007682097632556,-0.9426278939601382,1.7615144461549777,-0.8677835070161075,-0.6027881872291921,-0.6924773953116544,-0.6371543706553012,0.1986140117290788,0.6068059009146838,-0.7633115033903403,-0.6805824265441187,2.160615204560817,-0.7949843835203194,1.3597619240017291,1.4305507659920675,0.8526993739598632,1.0335138337630065,-0.760956112584425,-0.9427097478026324,2.9572254566974503
SIDM00379,2.0217322928196726,-0.7272277758165163,-0.8152916787645896,-0.7024402763908459,1.2418871177823827,2.3096842592628515,0.6619647409755886,-0.17166115749057054,2.8795299840108424,-0.5032558820490837,0.04270826967657289,-0.7509158843098789,-0.6227101190018041,-0.8184892018517529,1.787656331291389,-0.31198650978862624,1.3585801475917798,0.18820060748525838,0.6833772865954872,-0.7853526883883739,1.9507934632373032,0.3435529340543024,0.21996179912974745,1.3475829159863084,0.45892363208850984,-0.46880648681244985,-1.034280378730064,1.656305262048345,-0.8187379753742918,-0.5261280732583266,-0.7051566424816492,0.02569952697366849,0.6039521866380221,-0.923884632841209,0.47644550014428677,-0.696596540085423,2.4551530330975226,-0.8515551423299413,1.2466258840434683,1.4945113229093512,0.6511110838580855,-0.06765472861905181,-0.738179207439717,-0.7997239364515628,2.671509757137648
SIDM00381,0.8507853721839924,-0.7176861357140192,-0.4643874683535938,-0.888714925475743,0.9004055124114004,1.8729622106591086,0.17457537239148238,-0.5035776374343127,1.3432620624691682,-0.8027272700551721,1.7254831602603082,-0.7922850989605015,-0.661199163175391,-0.828801552390748,1.5249701959449407,0.5356317627762281,0.8684346781501805,-0.700575665310656,0.2945647165943352,0.02865573102590324,1.5696208344886926,-0.16452574967914788,3.3523214218722726,1.001104426388858,1.773656132149497,-0.5842340477000003,-1.0140733404954847,1.5873607952441648,-0.3108090837249637,0.47405472959018674,-0.9684822055601907,-0.6104111031002177,-0.21637402440166126,1.1406594017758918,1.7351240201999751,-0.8046796395775949,2.392670626537437,-0.8075839693596556,1.994553742492511,1.632587513286962,1.7546070759132326,0.4712132882081738,-0.4854515617866759,-0.973166427738769,2.2620001397785994
SIDM00606,1.6477656769637243,-0.5464540582963224,-0.4917461118787218,-0.8620237133272765,0.8277331643799222,2.485605431992133,0.3389382497071029,-0.039923864794367325,1.9164636189929314,-0.8559238056527401,2.3527118293172564,-0.6737508810973595,-0.6281950538093286,-0.5512299757748167,1.9283311157133023,-0.029363301741569054,0.8509092744071262,-0.6801951506951847,0.18254530697537696,-0.059088780982288536,1.8476819881449926,0.45729243807313724,2.445495665970023,1.2854103764197589,1.8452748215979953,0.21901140069933284,-0.9879525825001519,1.8519849866187084,-0.9379324030841171,0.7602248709027086,-0.9249299178643836,-0.6153819401847798,0.3248724616007626,-0.7300698648944978,1.9029872490480761,-0.8343228656864011,2.685174841781317,-0.8579605794854229,1.197410247982103,1.3649105470094014,1.714962643019433,0.5903287487896962,-0.5112098749782753,-1.0172935157326586,2.7032650263851417
SIDM00541,1.85331298902423,-0.7380876441439562,-0.6761939135879019,-0.9354420627438733,-0.3695883811319619,1.9230447830734259,0.4463724940373327,-0.10864724931849937,1.9852372890003183,-0.856898564584748,1.0401210714182505,-0.543236233298419,-0.5318446878835934,-0.7706176812076427,1.4057137786362965,-0.08887804860046954,-0.22245328808929674,-0.25298935499796155,0.02402395308342773,0.7063085457486312,1.2107540721146668,0.5822898830840848,3.4249733927111605,1.6663445660661689,1.885866247615493,-0.6523500037834213,-1.0379577089468333,1.708847576196663,-0.9395787329811824,0.9027611790791998,-0.9477659361203853,-0.75780603020232,1.3739484039796084,-0.8456388661352182,2.6506256378006205,-0.7174934341361489,2.3337337781160588,-0.824205513936428,1.2126058191347482,1.5823943592221008,1.6492992663575363,0.04538977158235813,-0.5400031119923461,0.17476956685300857,2.957515351513806
SIDM00808,1.3101508112084674,-0.8210449205922312,-0.7125002433337827,-0.965934724730243,0.48790034195809173,2.1688113667090403,0.671970631665121,-0.370316658262191,-0.46421954086921746,-0.9124873719842618,0.3915602882054097,-0.5915868147105007,-0.6540531367724594,-0.7870216846426991,1.703790640523691,-0.44753906282251854,0.6849558354187244,-0.6687811427699236,0.6969709300329601,-0.49165897168988054,2.054435505902682,0.7314849231636444,0.4373588484612109,1.2934008717822363,1.5497092352105626,-0.4345410203124153,-0.9523529134623538,1.4775471008758765,-0.8456254067686869,-0.5475441435211957,-0.9687115240087111,-0.5639865161398427,0.07506145591798416,0.5414404412491983,0.6678147213833855,-0.8411938226762564,1.6429497591520719,-0.7804177242028745,1.987622295453536,1.4118863952531968,0.687721354433587,0.9420409910161811,-0.7824785774795585,-0.8730078116025785,2.146922514554954
SIDM00377,2.2815557240022004,-0.6369486077862856,-0.8518633722231496,-0.8413731359113845,0.20076017179159855,2.1356988920225586,0.8935762888540525,-0.3962371394644351,2.882615280728771,-0.7782687063161986,-0.44137065733453756,-0.7623812644103385,-0.7026011094249459,-0.8101320999112688,1.6304243891520316,-0.5188486046361296,1.496444185541174,0.18397522213801623,0.44464679631267484,-0.7264986066384709,1.3979790268708059,0.7983218266130019,0.6038683720702195,1.3927882260755966,1.3496610016374937,-0.4178563264066877,-0.9681257356517828,1.7078088361165293,-0.8830108522812491,-0.566551671413715,-0.2761719374608829,-0.46654210201297147,1.8014890961210852,-0.9379074724188988,-0.7621263997871647,-0.8424600843568544,2.63673368757,-0.7497557390510851,1.9226678799124226,1.4104729440621757,0.8028567291310719,0.5393767358640481,-0.7616359445275561,-0.9880346346116827,2.0862655219517556
SIDM00289,0.8217320768369459,-0.6844254401973097,-0.7948559687520943,-0.9095491708361387,-0.5008472281168059,2.0844530473291187,0.44228029793621865,-0.4815882151101098,0.9854765970582599,-0.7138364278924999,0.6617810096063286,-0.7342876230057687,-0.40656224166327537,-0.7953137214896875,1.2858492145454772,-0.1779105053209652,0.36764209316645535,0.09536227237359407,0.39770356754392133,-0.7101148919300211,1.9471099028316166,0.09293726891472397,3.412220875383443,1.0119149530279794,0.7133542154942041,-0.6826696990373605,-1.0007172741954833,1.3519032401525197,-0.9284781131340218,-0.5956802937168799,-0.9384892194038637,-0.6085389048876713,-0.19025248732943825,-0.9706421411885394,1.106321210414548,-0.8412957426995618,2.0407817477024537,-0.6927008865178838,1.118040905175585,1.5862498638897762,1.1030516615377888,0.9235216264912587,-0.7878673766901433,-0.9572370812727449,2.760459732855752
SIDM00064,2.234918359606698,-0.49322788918975174,-0.827162998264254,-0.9690422751981148,0.18246732510003483,1.939029022444101,0.8133450344444397,-0.4635625346557168,1.7291940882264087,-0.5637190825356304,0.8385379989254981,-0.7738945918051545,-0.576165069064436,-0.7546189201872473,1.764408982102467,-0.3016779987979377,0.5570576408002391,0.11619111370840521,0.8721218628885635,-0.8856400597038637,1.4338443904586262,-0.34733233889216336,0.1849787706204623,1.0807300831519533,0.09038382688202524,-0.7077208263341433,-1.083567725142633,1.4775807756229686,-0.8131715641140493,0.011449916677971345,-0.8332169314950311,-0.2555066321673077,-0.024470906509428302,-0.865527507249796,-0.27969308711075774,-0.7433561048721861,2.207105598759218,-0.7732135469882244,1.845366628548779,1.139176187460741,1.0082193558103678,0.9156919771824944,-0.6547952185383132,-0.9653314524408122,2.8181983828509374
SIDM01097,2.2958679001046587,-0.7515600132344659,-0.7185822958419242,-0.8715716670748768,1.183531093968263,2.029434899790887,0.4358923855738044,-0.4139406869925074,2.2057572746381284,-0.7742440019002119,1.8287961235865116,-0.7029506485632919,-0.6042414203807189,-0.812584941711856,1.2901421391225012,-0.2789893288613924,-0.05333478442453429,0.06330815252475094,0.39382593302255603,-0.8164689512770499,1.8615708287673065,0.44984249354548983,3.0667410772082904,1.1122400894637112,0.44729242480430914,-0.6009022273246554,-0.9780997061386968,1.6962459546548905,-0.8053891227897781,-0.06552498994533314,-0.6426137984585394,-0.7248675386494694,0.32314659209957036,-0.8262134174186944,1.5765387542666986,-0.8130604587329547,1.4085649384126464,-0.8535646064682428,1.1874799789553803,1.5280835909420427,0.4916828332053438,1.064883060237708,-0.5679089924576457,-1.035785605941153,3.239913435583654
SIDM00350,1.4942700467851873,-0.6800120240614281,-0.7698851140240549,-0.7579102265717118,-0.8077813336423085,2.6896829252994534,0.501926910653996,-0.35958791616605673,1.9191204933806856,-0.8212502643305868,1.9652633592174846,-0.6414973939767824,-0.7036618556810295,-0.6809867434435293,1.683292962217064,-0.2989080061688575,0.24542944211795534,-0.1258410775734622,0.11543969726794241,-0.25106125414392044,1.8054721612483964,0.5047183558066263,2.6213676122885,1.0132305957319796,1.4590351255057776,-0.5599307507654078,-1.0371920189578916,1.2492893111629952,-0.909497810252895,1.1247537193665351,-0.9071770576819385,-0.7440392402714121,0.09241769262061574,-0.9521186397910094,0.5440900885402089,-0.8745339595144178,2.2757211716894727,-0.8586941971492255,1.4287438521225377,1.5016518776454169,1.7993069486950755,1.0127989739323453,-0.3364681478872935,-0.8612331601014324,2.1136767670442245
SIDM01163,1.3868457171173008,-0.6912673356933963,-0.6540318457400287,-0.8759669700797964,1.0220130794608986,2.3498191766203504,0.951705883644381,-0.31250545801831137,2.167892280101767,-0.8730257983406373,0.8989019480664684,-0.6736958889413189,-0.265126900327992,-0.7541499440436215,1.3812982375451377,-0.3743322252300176,0.2902739691111439,0.22967368249627984,0.23858399446423512,-0.7950824592214114,1.5310826093441523,0.37868208130762576,1.0957356676519174,1.2692097970529455,2.5029461664879014,0.5544309471204835,-1.0727665078951227,1.9670772065644486,-0.8629309027727973,-0.5531379244446964,-0.9067168597479859,-0.8306334718815701,0.15177732375451727,-0.7062206810439258,1.4162398799628555,-0.6685025613774808,1.9456669185494657,-0.8523566359543914,2.0971509140511255,1.556074518231222,1.375671340381647,1.2609104134746798,-0.6955119605116101,-0.8258776141070239,2.677625925877621
