,JAM3,PPP2R2D,MAGI2,TJP3,MYH13,EPB41L3,MYH14,CTTN,MYH15,MYL7,CRB3,CLDN20,AKT1,AKT2,MYL12A,AKT3,NRAS,EXOC3,CTNNA1,JAM2,CSNK2A1,CLDN18,LLGL1,LLGL2,CSNK2A2,KRAS,CLDN17,PARD6B,MAGI1,GNAI1,GNAI2,MYL2,VAPA,MYL5,SYMPK,MYL10,IGSF5,ASH1L,YES1,MAGI3,GNAI3,CLDN16,MYH3,MYH2,MYH4,MYH7,MYH6,MYH9,MYH8,MYH11,MYH10,CDC42,ACTN2,ACTN3,PARD6A,PRKCB,PRKCA,CLDN10,CASK,CLDN8,CLDN2,CGN,CLDN6,MYL9,TJP2,CLDN5,CLDN1,RHOA,MPDZ,PRKCI,ACTN4,PRKCG,ACTN1,PRKCD,F11R,PRKCE,CLDN19,PRKCQ,CLDN15,PRKCZ,CLDN22,ACTG1,RAB13,HRAS,CTNNA2,PARD6G,TJAP1,SPTAN1,PPP2R2A,CTNNB1,PPP2R2B,RRAS,CLDN11,PPP2CB,PPP2R1A,MYL12B,PPP2R1B,MRAS,CLDN4,EXOC4,CLDN3,RAB3B,ACTB,TJP1,SRC,PTEN,MYH7B,HCLS1,CDK4,AMOTL1,CLDN14,CLDN9,PPP2R2C,CTNNA3,EPB41L2,EPB41L1,EPB41,PARD3
SIDM00176,0.1995155694729862,0.6657715867961668,-0.454798750295025,-0.8405404604658043,-0.8278964158154537,-0.8387816941444105,-0.6487552593507206,1.0599313296433484,-0.9194993390654853,-0.6703953352187835,-0.6630779497140171,-0.8342538320872918,0.01347782735858333,-0.48824283084064674,3.2859738051596024,0.2808827121373072,1.5599602165405824,0.6228962233955277,2.3563204853221014,-0.5353459378380128,1.0456638873694803,-0.9058595503435123,0.19303544813113818,-0.5961328328154122,1.111798147504244,0.5537878912086818,-0.884094799949488,-0.9859008171246999,-0.7215592904436373,0.6324662526084238,1.499943447764848,-0.7283219873558395,0.49254570337152226,0.21639907508396963,-0.2540543902558713,-0.889476595697239,-0.9659143162731048,0.7471317811326351,1.5329792346391267,-0.2288156945350743,1.856993528991506,-0.7181706527618347,-0.8982969490629873,-0.9083768678091074,-0.9463400200695512,-0.7127591277497471,-0.6317205192962746,0.7763975235775706,-0.8360759631597805,-0.7027263850108804,-0.2524459375261437,-0.035931805649019086,-0.8304540943819685,-0.7561803439631051,-0.27852619253698435,-0.8228323321698034,0.1571760728885197,-0.8200906642588525,0.08700652443808747,-0.9611812994978746,-0.7261636376370536,-0.7567938921788842,-0.8032757328631348,1.7491967193385365,1.2241843862866462,-0.9152625929603083,-0.6585802775616867,2.8152567197881875,0.8245516574668499,1.493663444551646,0.9095177457399801,-0.6728079049348105,2.158754504189899,-0.05852583514582723,-0.2600344763207475,0.014222445916451162,-0.7610796424701467,-0.8831718850280827,-0.31402822972867067,-0.6783218065168318,-0.7346833156719034,3.517869569421723,2.742843434611036,1.2662231313256656,-0.910942357937504,-0.6560986438463604,0.12421205128748121,-0.5030965605584087,1.9153710157816861,1.601431632696213,-0.7505652499183568,2.3526099182687634,-0.7550443366948993,2.9689742267043404,1.0067847528361225,3.338044983661523,-0.11113209553172354,-0.651892767839521,-0.4802743234738668,0.38568989706667584,-0.9592393254075056,0.896010625121624,2.9208594239638552,1.4763871239497113,-0.5537343285873556,1.6347459015224999,-0.8891525834469569,0.17460644498431946,2.243909864847299,0.37447202720512823,-0.4166155975991451,-0.6881571124624193,-0.8485630002271055,-0.7903524686840948,0.4516919001677492,-0.5810801333885383,-0.8344013779817278,0.2119802719067541
SIDM00422,-0.687652618395865,0.9320934023986941,-0.49111528293636514,-0.9907864820622446,-0.6630144058329049,-0.7980221831194748,-0.6587552655846907,0.6084578468639111,-0.9842901920477474,-0.6379456736527569,-0.4599046143495125,-0.7195761602441069,-0.2737429565998567,-0.34801993259038755,2.903371885857136,-0.5040444943193184,1.599779057387456,0.8276795296731843,1.7756859015759539,-0.28610174451934894,1.2971848702098079,-0.8392251631341208,0.13795226833197982,-0.326484617077504,1.3035054498577408,1.7909770350200291,-0.7557198523407742,-0.3339358605968858,-0.771119690169301,-0.8208610233509691,0.9494773088922177,-0.7586681258754009,0.44438755948545444,0.8753045434337561,-0.1415493066936218,-0.7413841146643515,-1.0739776825459622,1.2287073251563045,0.15577253418323128,-0.6002631666840063,1.6907615052570073,-0.8140894214741099,-0.5773999307193937,-0.9386294321293719,-1.0001253303747832,-0.5641505201253788,-0.583364210116936,0.46573667713743827,-0.9533150626940706,-0.7153935702764194,-0.16039978340753,-0.37290185502839257,-0.8238548156007004,-0.0045188599420004395,0.1840265311302309,-0.8284012587365556,0.11396659786102178,-0.7124662585248178,0.4471560340966788,-0.9281109817106954,-0.5901377282111232,1.0055756078988465,-0.8527385772991167,-0.36158371301808523,2.255922918012668,-0.8087857907127256,-0.7573734379046578,2.7342435419338114,-0.39287898239418567,1.874767761847343,-0.17054660109847383,-0.6929065139835894,-0.5867741554316817,0.38032394408894193,-0.017666356746483737,-0.44155896090220154,-0.7608181478635795,-0.7990384557072556,0.20286068684155878,0.6834957381289426,-0.9158147723649035,3.625047315214501,3.099066055364815,0.5806693931364068,-0.8786593700483897,-0.6040182763348401,0.11552266388730575,-0.53685610861584,1.3678668660361226,1.3332358275103364,0.623618096805591,0.9455465685115142,-0.9213106788061951,2.075935060647981,0.6474895418467315,3.0039194469788217,-0.44101900282111905,-0.37646110008458367,-0.5435127418511826,0.27711702367456753,-0.8614027525158945,-0.783326883865548,3.197573441943452,-0.7898011391927064,-0.6419643695428424,1.4095345899703418,-0.8327133335777004,-0.7755165899222324,2.017808843935168,-0.5474373451432007,-0.7071266702051351,-0.5951577821912238,-0.8645747906909943,-0.8691780301977547,2.071894687312756,-0.6422758901921208,-0.15200743025273705,-0.49971735576675075
SIDM00532,0.3120226115320228,0.5437740161487884,-0.04263788068966729,-0.9217375899218426,-0.8128661253179496,-0.2538722723459468,-0.6160515574818491,0.9121191993036799,-0.9413629096945951,-0.5169499002693277,-0.7629562563236616,-0.7799308179430922,-0.16077099468782377,-0.43999254827537065,3.209066167804949,0.2524391564252833,1.7623867741348886,0.8885665914864572,2.4444068033459483,-0.8680961124134725,1.0721892678610183,-0.8930907144080157,0.1630088410001264,-0.5272931354274314,1.1720584212057354,0.46231371402037874,-0.7936186194824275,-0.7385280739021063,-0.7650345943840275,1.283017928027713,1.8543281970097143,-0.8102603681591776,0.5332984185845274,-0.14068844762486749,-0.06719942942117309,-0.7520776980574212,-1.0423541548669821,0.943915056180885,1.3510389656856745,0.19577589848813692,2.036022127274273,-0.8664787429957076,-0.9148073493553575,-0.8759887703851069,-0.8902337339218045,-0.6760120676032306,-0.571839735802616,1.2107543742920668,-0.9699067451353082,-0.7816728140251538,0.8608587481824685,-0.11782839534872001,-0.8714486198500604,-0.7159304037919499,-0.4740861821268719,-0.8362871408033874,-0.20729314296397686,-0.9049993309133229,0.6229736101047428,-0.9239278752585328,-0.6788106729752958,-0.6970273055862785,-0.9724835552561787,2.133297731482207,1.0780747025282587,-0.9622770510157564,-0.7134282251543922,2.889666009267699,1.4408360892143015,1.5646969634368144,1.2776549353488396,-0.7825234140615958,2.2899759164199223,0.15993000348486275,-0.17635714537639666,-0.017508066406942087,-0.7967455914820791,-0.8325761661662474,-0.45996934388587973,-0.733300714392777,-0.8067407404976995,3.5771839666977128,2.5795508807327496,0.8728185838656591,-0.6772257160709674,-0.7683350126576579,0.16271845990437042,-0.18237784964139264,1.4658672120163312,1.5990276492595152,-0.6390867386885587,2.057905444423873,-0.6858573856344733,2.764743863543641,1.074195300723475,3.176549169388985,-0.17400720644520457,-0.2557267914966135,-0.48006101237396365,0.6007401654811487,-0.7872612083452732,0.8584418487454016,3.463944642253922,1.6642320685208383,0.45210126311715493,1.0689564626410755,-0.8420254978831437,-0.8940739006373913,1.8892141987069082,-0.021833594803233977,-0.6955603574651373,-0.5594265865771276,-0.6173272617047015,-0.8445394807906365,1.069374848928669,-0.2077951499360233,-0.7023387542701632,0.17992846362616818
SIDM00077,-0.7814544242324585,0.6030489078269349,-0.6035075299955507,-0.9520453783103798,-0.8436064440965311,-0.8312975894532469,-0.6056352867717254,1.1354191657000061,-1.0002334285472696,-0.5891467733503261,-0.8157054479020933,-0.7447149481324447,-0.11557775569196631,-0.5555628683024074,3.215229749772629,-0.8937279959424332,1.087219799290082,0.6822702158083009,2.5726452080291446,0.04415617792263042,0.9879422200083829,-0.895436106853597,0.32426107915863117,-0.2383603852930565,1.3148780236059736,0.764212735560323,-0.8491067573053487,-0.6598741103814064,-0.8870465452409084,0.8764056492729981,1.3165237467737865,-0.656210747021026,0.7712144648126088,-0.11092255332647177,-0.1821653356436759,-0.8080728043867449,-1.02027446189102,0.5971944286376344,1.2769619738420082,-0.30736387574794816,1.316363833058164,-0.8616673463760249,-0.9190746092443355,-0.9012037625405609,-0.9851958203279686,-0.8552675209398565,-0.7000024225774518,0.8700574562695064,-0.9574213509380851,-0.7315553006272664,0.47294887359718074,-0.15181752834728718,-0.8431488217121225,-0.8226079746960114,-0.5113650820338737,-0.7771871339979949,0.019746141020871483,-0.8490149109239903,0.2237607480273548,-0.9200812289751947,-0.696693443027581,-0.675822542692912,-0.8027516052770618,0.5698805356490667,1.1083564284195244,-0.8923617596575081,-0.25272628813821707,2.8083842964124597,0.7637677740729634,1.7821847785243874,0.5706315064581848,-0.7258448665694665,2.107689350155241,0.19589651994124108,0.4890177843269245,0.1757077174005063,-0.7502003338468962,-0.8588589955518603,-0.24398113903805851,-0.18691554768100754,-0.7737632623146631,3.537602807937393,2.2871191352804257,0.3656182403734003,-0.9401015574180259,-0.5998260717918377,0.02934241571900503,-0.3243964066515941,1.0442779770440966,1.5447081906477154,-0.8169095892858893,1.9327171980470401,-0.8305615955343283,2.57595537165127,0.8162551023704608,3.3226423900661355,0.03946857583299135,-0.2668715495249536,-0.5509579545450112,-0.09188655015614906,-0.8805704053089012,-0.03923901038510475,3.207036066106288,1.6992601136399779,-0.21858634628811552,1.5371615926505524,-0.8528593306788964,-0.8170060657032354,2.058881478424124,0.010987886593909252,-0.7702737192558899,-0.760316113429583,0.7969880456589122,-0.7776961722338613,1.5954302424366384,-0.45937483414254904,-0.7619597693336089,0.3896961365993836
SIDM00561,-0.7331832054653108,1.0491009223316716,-0.6089419329525223,-0.9502787627553889,-0.7608379264940116,-0.8372718227359255,-0.6718634820179723,0.3552802955336837,-0.8011575819003774,-0.525885095349044,-0.42595310822675647,-0.7202006912680484,-0.15594409633053746,-0.49943949180634684,2.9960794273869413,-0.3628052601096373,1.3160669241149885,0.7442689432893141,1.5174707161216086,-0.742570176157797,1.2203730918130988,-0.8783794523696226,0.040513104979830045,0.23423370895494286,1.7131217022378176,1.118890228066798,-0.7418838520841267,-0.09342014411402119,-0.8193996488564143,-0.7344467420163971,0.8173950313797144,-0.2685214001400231,0.5146198432706826,-0.6205513985037954,0.12915561588034408,-0.6048256748005413,-0.9904432765896622,1.0890962659156453,0.5598364846773508,0.1959864161944845,1.3532860059244074,-0.8808879394276774,-0.8048660350003533,-0.7801592470152621,-0.9889426819552768,-0.8895772379521356,-0.5094392522891886,0.3170077899361098,-0.9645256599071622,-0.5465171109708838,-0.12459135653445304,-0.09540404137240752,-0.7512402772760406,-0.7851867512333472,0.4022914656866441,0.9112239059094114,0.1877977971505099,-0.8440489335568323,-0.10774661514355666,-0.881064714250172,-0.7048092789143716,-0.37989531070419397,-0.8453620701043568,0.012048656657081908,1.405399436015396,-0.8476132263402613,-0.6724621312644916,2.4181508253638353,-0.5763970557355562,1.649746391786227,-0.10321713189163927,-0.7429774953834348,-0.6876018121982087,0.8406206107514246,0.04837470738534228,1.2820739350853023,-0.7123632923715374,0.17652572455868992,0.8273453431656157,0.09685242045259825,-0.7630310274887506,3.6121628155460526,0.5570013742173839,0.32687508465551507,-0.8786900402644242,-0.731887015466977,0.21310692517605753,-0.4286103642823744,1.4006110998630674,1.2723572178352818,-0.792585814022543,-0.10968831629076986,-0.7364594477321644,1.3669563223368808,0.9248164985586781,3.12746854688188,0.5746195096341042,-0.8471075581237221,-0.4438658135703126,0.5031889020901715,-0.8516419946178546,-0.7283150317424033,3.251711070925411,-0.7251459974922302,-0.333225239813869,2.107146657630027,-0.918423429163302,0.8139625145274948,2.369618118348799,0.3488253825761388,0.16663480746465056,-0.7475231260394024,-0.8398857950595977,-0.8164068186151037,1.5785819053237653,-0.6909836508925719,-0.38731327652565567,-0.5293738797411845
SIDM00407,-0.8384321530635175,0.7812093993350089,-0.5738437279865629,-0.9775485123387612,-0.7943065006801447,-0.8066526623934364,-0.5280570221771225,0.11784221074615478,-0.9374944530939895,-0.6054111236027513,-0.6121288790053709,-0.7446274127916597,-0.3982417187606606,-0.5154258164255581,2.7893905561581693,-0.8446607270233533,1.4924488010176489,0.9103666011081413,0.8229511416568126,-0.015023862931151948,1.2206889167659953,-0.8784179860773168,0.10790824783511335,0.0837412489738415,1.480581899571742,0.8624180335408954,-0.9190987195164068,-0.6588376371173409,-0.8796887493240939,-0.8668946299882037,1.2824199083187335,-0.6585951019707403,0.45870294507386666,0.48065933120052545,0.37301509451391346,-0.7074659368656612,-1.0174807239412913,1.1127457563522485,-0.780949939452488,-0.5478829307347107,1.4002831735655927,-0.5957917107775361,-0.44805588817881103,-0.8819795171504999,-1.034127753561795,-0.8640306863513278,-0.5508878683097066,0.15967328479005596,-0.8814174896237156,-0.1579481512444146,0.3388962351715361,-0.18940865429788295,-0.838684391439255,-0.513617999094523,0.20514198492885585,0.24354740040151737,0.5508609323786595,-0.7976422180588809,-0.09184297735730548,-0.9218900630524891,-0.4483951837944074,-0.5956219900129097,-0.7040067660640306,-0.16896353695515334,-0.3231676409539193,-0.806216632254018,-0.7654688998424203,2.7612468203574543,-0.4483415910475183,1.3633974818031842,-0.09232956515236464,-0.6417225374764188,-0.7450884834765058,0.8692840458089495,0.01787735417597564,-0.2007653755609481,-0.6782310344656687,-0.844640371019271,0.537227627989459,-0.7371670843493807,-0.8393080280174563,3.4400928666992177,0.06973619077505758,1.0341048621820617,-0.939704278173103,-0.7091260488926704,0.4451472961380874,-0.36190737721224486,0.868674881212484,1.2590269329982648,-0.8853445977377853,-0.00575289784041376,-0.7440880348296693,1.1644934176425612,0.6321672215331469,2.72586416829249,-0.09121580704349004,-0.654996074715635,-0.3651589010084555,0.25031637642361987,-0.931694238764331,-0.8367328267174509,2.9654236330527053,-0.9451993200049146,-0.46369529532888853,2.1989617901778047,-0.8364007780201337,0.9058289851281139,1.7644276818041211,-0.48719545442601314,-0.8882856501596044,-0.6753408022518831,-0.8608651598296301,-0.7374670448516656,-0.4912814887659384,-0.6507826425488559,-0.08261299285624939,-0.4298527161417653
SIDM00631,-0.764899212913432,1.0329321785650387,-0.34308086155136236,-0.5549705230264921,-0.761615204604623,-0.8428158100124129,-0.4747645246244458,2.240691752458916,-0.9279975504396833,-0.8284940803776767,1.1615374321242329,-0.801243091490637,0.498196663641365,-0.46507219588141124,3.1782162559880476,-0.8597300879856388,2.271989497254815,0.6538816551315301,0.6501574102333395,-0.88677052579145,1.0074739437990605,-0.9153802619603949,-0.16427368486035865,1.8920473615502609,0.6981224662397941,0.9523021636915238,-0.6528825565518204,0.025868727176642795,-0.466070672179999,-0.6484905511342186,0.7784221517888243,-0.867419453703339,0.5131653435844735,0.504696729308605,-0.3798808276022085,-0.7714960222098259,0.5874268782971467,0.7842154591929266,0.853662913801296,0.12950458759885602,1.5963723947618291,-0.7589753635658062,-0.8973876699013799,-0.9082210932695043,-1.0129452563514079,-0.8836290298059705,-0.6699758255360153,-0.35774362384632946,-0.9499824200502611,-0.745384853389709,-0.05206728521975316,-0.15003266685808295,-0.881334468671181,-0.8191757821735304,0.16208188377548075,-0.721195103470376,-0.6072385426243158,-0.8385005829661311,0.005670003324394167,-0.8923514675815893,-0.7003513117670966,-0.013998681407956402,-0.8772079635662554,-0.3960359071410661,1.1244796816741784,-0.8878962819863928,-0.7253094566092734,2.7303958028404245,-0.03946665508293468,2.1422975945796696,0.5970424822764069,-0.7202621084369466,0.7522783581402757,0.7030406868658501,0.9529177609689574,-0.0085701023449235,-0.7780040137417038,-0.8735412265117036,-0.29742067224750646,0.8124384247882817,-0.7661661605444602,3.62262782490916,2.1802734438201847,1.9285996806720884,-0.9461962995125852,-0.46411460900963997,-0.4375650520293908,-0.5560075388252892,1.4280776018817336,1.6540578524453529,-0.8911777730801802,1.3689542662514962,-0.7429567450844777,2.297410289069414,0.8850516178154317,3.311469508366623,-0.3115616904384201,-0.7764489115511671,1.9822941840205495,0.26344791931919315,1.3067522709626171,-0.7287650925723586,2.638550648576715,1.324120829663889,-0.39823636624091413,1.8124665397733994,-0.9690705885442993,-0.8255430554130635,2.0677414957119895,0.6092672458876067,-0.9548549837298353,-0.7055883050795215,0.06736272961205396,-0.8093053509181192,-0.09636099584940591,0.13527692371248073,-0.6554446255933221,1.014084294154303
SIDM00324,0.6669746011923575,0.5996492592656781,-0.02252867668887472,-0.8881624724014233,-0.7748120258215397,-0.7633374287971023,-0.653059902001003,0.9107399949456317,-0.8670240268076187,-0.510931999663568,-0.7299798770670228,-0.7200784338155228,-0.19551589393699953,-0.5528939474675908,1.7038367829924368,0.5936692475710424,1.8134615215650403,0.38093672491351205,1.751558317370708,0.45319949513297203,1.3654144274096505,-0.8667023972097188,0.40337480805029574,-0.5725239489020414,1.5186106616108819,0.9844593024585638,-0.885036869188354,-0.01627153341049895,-0.6679337849595145,1.4414795922914447,0.2572996175077436,-0.7345528749101841,0.4629882653306141,-0.5719208634026429,-0.1602674261524824,-0.9020661806461175,-0.8673453823089824,1.0129373325849516,-1.0221528010140264,0.22583079052252603,1.84639998817609,-0.8636983138527348,-0.9288831074243784,-0.8955761825040881,-1.0899793928626138,-0.6845505229787965,-0.7211861851515315,-0.12004348522273607,-0.9147022962115281,-0.7761112275613555,1.617845728278383,0.36250291429224174,-0.6755081128607427,-0.759270897867742,0.3821658033545842,-0.8586832434805275,-0.021637620588118314,-0.8585747478753581,1.185751426742133,-0.8731051907415738,-0.6630774033940563,-0.24042040051248367,-0.8802176836778325,-0.5693169569571828,0.6701801727927498,-0.769105927864693,-0.7391703032059287,2.313792066072945,1.707760366450245,1.6779517411448217,-0.18099756744311282,-0.6912509956006683,0.7287929000594553,-0.44965282996709144,-0.3582102770006942,0.42879170058033245,-0.8158230836523758,-0.8556249464649619,-0.21710395845119612,-0.8274198361252963,-0.7513622753064088,3.607808850803881,1.1456325446523663,0.9742523772535012,0.7944387065512843,0.24787496438040646,0.1573874209770826,-0.45762588069110693,1.482300043887981,1.5661083232676085,-0.10688891683912458,-0.21019535248206017,-0.8466665354408663,2.4443797473795317,0.983054197174446,2.1513917662150877,0.1521730372920322,-0.6158295835407706,-0.5823863177737897,1.018137029369472,-0.9859080196301319,-0.2613372989208277,2.60201175287012,1.442482967399132,-0.13605528966971653,1.6641363898786685,-0.8593459410322656,-0.8848905425215655,2.4589178438365855,0.7556223705199514,-0.904878264390148,-0.6636593336108153,-0.7913397711528871,-0.8751265226332416,-0.755713321755294,-0.272073804133351,-0.19694575106771878,0.9738781424586337
SIDM00410,-0.6062852363984278,1.0345224205809789,-0.6112172997715591,-0.9962445129933847,-0.7708794002529722,-0.29998657841955506,-0.5870219505182113,-0.04692640817281999,-0.9458848279114696,-0.6806840547272038,-0.6243547495680527,-0.7548745499094504,0.15833249563734883,-0.4742945814622599,3.1200788575065177,-0.8505217201805515,1.6486930709250323,0.8552009424801857,1.3438088283579845,-0.8921069447032703,1.444065998473037,-0.8729029662603228,0.1426814227195246,0.027710914388511875,1.4475087474422355,1.5446094353273943,-0.8499792132843559,-0.12240949994759884,-0.7195894089677283,-0.5018387171509541,1.4498839522888294,-0.6585768604667084,1.1262006871925005,-0.6763420138591518,-0.06342297472625229,-0.860363480290769,-0.9958986825537041,1.1035130653126384,0.727305820255052,-0.36615977486282975,1.557003058698266,-0.7924972484711954,-0.9638780992928382,-0.8879006349492868,-1.0145506620694638,-0.7284547020668474,-0.7031482442859511,0.4180453005170085,-0.8755841986976034,-0.710350088646708,-0.33845218702895974,-0.05689055409068913,-0.7904722397845481,-0.6980662821354942,0.8641162035871238,-0.00969956070188869,0.13904076902659027,-0.8481279439340135,0.06255129543092605,-0.9301448509014816,-0.6359432624746454,-0.25810156445618204,-0.9300199537934892,-0.20704311941011708,1.662961100943909,-0.8249491885447393,-0.6685418864664996,2.6420824553519875,-0.49053498992187394,1.5106579633550083,0.3201367417695936,-0.7456496632900635,-0.7997556161462224,0.12253002542133322,-0.26377136114285493,0.21366391859495254,-0.73740706235304,0.2553376508789507,-0.06286874556670666,-0.690080888433489,-0.8705576599559386,3.4026043083379798,-0.20901054047780634,0.5023695482269902,-0.5902992489818802,-0.767303020246192,-0.182649377033118,-0.39536102865257045,1.4465303469668307,1.4720883412695196,0.9531432334814961,0.8953409402899812,-0.8564572469637469,2.150738561266604,0.6323274309745835,3.174126052516945,0.12566349235404486,-0.8004997772247894,-0.4754392370300153,0.11735336704357502,-0.8585019282775818,-0.7497002869487375,2.7214837584933456,-0.9422165163063755,-0.6054275963440848,2.035289001788031,-0.8633671298028991,0.8805340694642362,1.6979126700779725,-0.7195396055450038,-0.7316374736873442,-0.7134757447663366,-0.6944889806921611,-0.8329718958253134,-0.6456842110494805,-0.6591136197478613,-0.48907455835065194,-0.4892291920457748
SIDM00483,-0.37151252770040294,0.7010621836885041,-0.499654845468206,-0.7776864128831801,-0.7980833992340916,-0.8133340354021951,-0.6730661945690182,1.283826474640988,-0.9421105402253626,-0.6430968638531835,0.2004233166887872,-0.7611533240401752,-0.164555762195565,-0.7296382745546451,3.2689750153021206,-0.35660627756452284,1.2182761652304506,0.13221014119842678,2.457531662565094,-0.939826974048374,1.179136514303103,-0.5908399490663151,0.21480184002190683,0.99870190413328,1.3455821389855345,0.7738696540094848,-0.8340011138130188,-0.23806998221858056,-0.7726753241725292,1.3305244352771552,0.8822554291951957,-0.6649811261497219,0.43376012277340026,-0.28953020138464675,-0.26658383369895067,-0.8734783113635074,-1.0182662851395163,0.7094808804314892,1.486223533597944,-0.15054646177711387,1.341238878577008,-0.7906697127116131,-0.6827237226217557,-0.8990214050965585,-1.0782825844867165,-0.8227056750050049,-0.7183510886413517,0.5976056388059128,-0.9402931561338544,-0.7593077490002202,0.3169197261978999,-0.268542405520973,-0.871730194550464,-0.8301911671439735,-0.12884556404073033,-0.816429603765046,-0.08584669979044221,-0.8358211371219614,0.1143946614201102,-0.9572984422834334,-0.7246196367023756,-0.09656982942549888,-0.9825873473899657,-0.12767162060204637,1.1556616172613992,-0.9545085183953759,1.3992115317651854,2.5630612855037853,-0.5678596806311031,1.7945643533271254,0.7516977430732928,-0.7578025650630607,1.6875844324716327,0.6056378247883093,1.4215742146737795,0.43394644183073905,-0.7572026078861002,-0.8961223210946864,-0.44324789008532156,0.5549236557705886,-0.8044635943645968,3.601163993451865,2.3505609523987734,0.7331109825977082,-0.9753377474892404,0.07004575838517008,-0.11666717101902317,-0.2935963354632669,1.337475957587787,1.592353655894092,-0.8057058434231593,1.7403302026486505,-0.36425843305128996,2.453275039182654,0.7313898465758164,3.322245228672305,0.12564525377383526,-0.8023664160364461,1.6798792232260356,0.4630201324731958,-0.41699753118307925,-0.8214763955947348,2.8261167620966194,1.22120635848235,-0.069684956605605,1.4941706173873062,-0.959852296449004,-0.920283260870452,1.845743416078472,0.8635559776554262,-0.892357907977184,-0.80959075237805,-0.16745634141948804,-0.7904890850205121,0.9794860299402282,0.6693286902930957,-0.7720101716170887,0.3459890717560355
SIDM01187,-0.7691918893576097,1.0025462535221292,-0.8148862011682593,-0.06001197391810208,-0.8287366357120748,0.28614561640905184,-0.25313967108175334,1.3831591127591165,-0.9438645779192583,-0.6832365464853677,0.6638431173383327,-0.8298719951129346,-0.14087403862537642,-0.47965554860463583,2.9547274795545673,-0.8239431875514293,-0.6930914715570544,0.6776634362471808,2.8917364643611476,0.23322735839275957,0.9558559665839951,-0.8639278985453691,0.0869628834650058,1.951376720735246,0.8423930879240099,0.4755926119731853,-0.8479184226334486,0.8796148480402709,-0.7605044887815166,-0.7479168276015952,0.5575911780950235,-0.7380158208951415,0.6811604942106149,-0.6772723273371605,-0.11464880491056499,-0.9502539425106354,-0.827990458344002,1.3104923007945,1.0015048535441464,0.9751077730928375,1.3331913630641448,-0.7177217276540702,-0.8758873057460405,-0.9332846935293294,-1.0556517777666303,-0.8216165672752386,-0.5914128459608989,0.4083498642914632,-0.9427164283281695,-0.7138837877694613,0.7025817108222019,-0.29089116023133615,-0.9512806504284467,-0.6897406793133418,0.7446193756819386,-0.8347633898858887,-0.647876158459073,-0.9013772624161727,0.35856339680925525,-0.9389152371803183,-0.7130850962504794,0.3504857645241905,-0.9145189582967826,1.0075054780364803,1.4567256142127927,-0.7151604672073364,-0.04119359837932303,2.6560617206388266,0.07869227060782492,1.8590775349627908,0.8190127231909897,-0.7244772377014186,0.9315379769595644,1.2313733143008305,1.565238888322006,0.4168953149989401,-0.746680028847172,-0.8899731983771482,-0.4242491195304378,1.211524104377478,-0.869841841114247,3.425149474803856,2.1246019053446936,0.970411277814541,-0.9714267372170979,0.06642538080473924,0.021191348942322337,-0.6458765532566101,1.7203854291881704,1.5921046763322164,-0.8778633564725706,1.9154273758801232,-0.8085592203184983,2.5665135665846104,0.9956332220204611,3.4135198497029196,-0.0017697111232773078,-0.7136121930796768,2.6619266472950094,-0.0030410655135649283,1.9962812602834377,-0.6758582250903904,3.1236695272853816,0.9835976181959908,0.6827144065777979,1.1014542601681756,-0.824632746374732,-0.868621760030925,1.8283010491181542,0.4264027123192182,-0.8340699567521664,-0.538264802830112,0.5835888498021915,-0.8489952848828793,0.17423362524543312,0.1665689355134533,-0.7437162836950506,0.7264633880813816
