,PLCB2,PLCB1,INPP1,IPMK,PLCD1,PLCB3,PLCB4,MIOX,TPI1,INPP5A,INPP5B,INPP4A,INPPL1,SYNJ2,PIP4K2B,PLCD3,PIKFYVE,IMPA1,IMPA2,PIP5K1A,PIP5K1B,ISYNA1,INPP5J,INPP5K,SYNJ1,PLCD4,ITPKA,ITPKB,ITPK1,CDIPT,INPP4B,PLCE1,ALDH6A1,PIP5K1C,PIK3C3,PIK3C2B,PIK3C2G,PIP4K2A,PIK3C2A,PTEN,PIP4K2C,MINPP1,IPPK,PIK3CA,PIK3CB,PIK3CD,PLCG1,PLCG2,PLCZ1,PI4KB,PIK3CG,INPP5E,OCRL,PI4KA
SIDM00930,-0.7931396378053873,-0.8412436574106325,1.6737428626843303,-0.5263260488587649,-0.1936598407057184,-0.382611229945131,0.6951735671561331,-0.8634252843366841,3.134319405788774,-0.015547294912270842,-0.535154124984809,0.0686289393210288,0.5453931081256883,-0.6862913229032341,0.05601036047818252,-0.7883564057442392,-0.615362207274322,1.7963498784052074,0.3483806906515591,0.09899523213939296,-0.7893903049107237,-0.6536770903526038,-0.5896299423590995,-0.2160680989597466,-0.7782976307624682,-0.8577121498535341,-0.3449871652490733,-0.5811948948837824,-0.5766232453408351,0.3419883891836503,-0.5864519583960014,0.19268591057583637,0.23163301770979292,-0.5986661965624612,2.2154638013769534,-0.3968572786764615,-0.8669304380994255,-0.48783455584554636,-0.27273391464442304,1.2750486203031417,0.7254955191312303,1.8358764623343022,-0.401934428430227,1.1230213712850856,-0.13964345663888136,-0.5268624669822445,-0.13904350925712333,-0.2651210942706517,-0.888599255360097,0.613095483935395,-0.8024072042762728,-0.515617632987593,0.32155754678036974,1.1337892386485582
SIDM00205,-0.785654380875451,-0.5686071402603182,0.40425106672166117,-0.4461491316062218,-0.08920197938127178,-0.23009924465792103,-0.766584125036389,-0.5134347618375311,2.2118426957417867,0.5846834502303982,-0.5691560373800706,0.0675105382112373,0.640716605237821,-0.7543143884700318,-0.002091748348805532,-0.9453475500792963,-0.5492403351759304,2.012451550069593,1.5356191279507023,0.17737971072273556,-0.9312578697930675,0.22823955696951745,-0.31480977131243193,0.29613179106171905,-0.6214176927925666,-0.8090190087229049,-0.45692607534323953,-0.4021582901567588,-0.45187481846332694,0.9704319325269761,-0.9125812923850614,-0.7391219550095067,0.30940274817802804,-0.5272243375385101,2.043118096268072,0.5646012173251489,-0.9862446590694908,-0.6041888727273803,-0.08684975675553609,1.1387714040433037,1.21111881639659,1.6681015972212454,-0.06141385890801799,1.3960612045231393,-0.4482733152761993,-0.5470051600067805,0.6949957929447728,0.934351026120627,-0.8625769920259506,0.47911610000158095,-0.7310743349732521,-0.12042444407161461,0.5541285276006042,1.2300046054585287
SIDM00535,-0.7441944768965648,-0.8213757065881897,1.1037385040056722,-0.2410418848482463,0.09597245729441545,-0.3332436436955759,-0.8065239757155687,-0.6154231246383781,2.278139259906259,0.21961870500179645,-0.063133614516328,0.3405863757807339,1.0884797915000477,-0.4662111434066938,0.5948085935093235,-0.8110282351704322,-0.5033242222125174,1.1810813772960453,2.1656646864401004,0.21494390215592482,-0.8502791214338721,0.8086171627232924,0.02576853345881243,0.22021744078725075,-0.7732309221744738,-0.7791688995449184,0.21369008553504612,-0.4927183266138961,-0.43466885328471144,0.3007005589970708,-0.8829769951542031,-0.7743880460196894,1.3448189911438833,-0.548188374632588,1.7457655411790685,0.09221512796111883,-0.970451921562627,-0.6564835010006229,-0.2619583352259585,1.6101720269332576,1.2395640757631419,2.2300810437012863,-0.18204147114068686,0.8997583049314052,-0.2539926681533374,-0.7080365235488207,0.05152780543694728,0.3077729399282414,-0.702450581597665,0.5861439758310304,-0.882411857801126,-0.43715789858225507,0.3916620056586346,1.6488013453842119
SIDM01175,-0.795336750099837,-0.7835660564351355,1.7171041673281031,-0.3112073555298933,-0.14615662204205643,0.2384631249058707,-0.25210674037875547,-0.7312166412114686,3.0305125290360513,0.2496842337697821,-0.3686135930961616,0.14112403681792918,0.22083178277282078,-0.4005305864671267,0.16980577046140663,-0.6902638765281393,-0.6120173626964567,1.638250112674225,0.9829648438777694,0.09587493842366358,-0.8725082179861267,-0.6554158091407725,-0.5830309806966384,-0.09831684792327092,-0.7047712107473872,-0.7116217655620012,-0.4012060961594213,-0.4534899857652097,-0.4693159745586727,0.6297345785262823,-0.10746831978114428,-0.7111217040257991,0.66035591524083,-0.5579415128504203,1.874504042947641,-0.23840159763423957,-0.9186386200079509,-0.4250486441784314,-0.39276089684540627,1.4466735698602038,1.2107737853935383,2.0399440835041927,-0.2562426770272106,0.6640798322873082,0.002506738686092491,-0.34886228692651533,-0.23129942999817588,-0.5425540217365086,-0.8939034354680019,0.6627158679309311,-0.8840404751252887,-0.4827233132268315,0.31290579913852934,1.4703165423725029
SIDM00832,-0.841950373450422,-0.3813126826508556,2.114682848144636,-0.42056801051514286,0.5976737000520924,0.13729137533411148,0.9039156183861209,-0.7690819407178464,2.819740037140891,0.19584052235692084,-0.5483180348964918,0.16264524471390723,0.6575654089893145,-0.6045095746857976,0.10769148614932736,-0.8073545717822402,-0.6381362483869127,1.1818880313837608,1.7919618489459517,-0.2378042289293025,1.2419461136187784,-0.6085106639098521,-0.16954176940834922,0.32586822844792623,-0.8266054175878207,-0.8833363711763884,0.2959986356310463,-0.5377666022511344,-0.23319315924369913,0.21156846517480893,-0.7150650314004537,-0.07942211993140974,1.0002311600545388,-0.4384238437711918,1.5293961552770434,1.358576765818282,-1.0291083682537614,-0.6722471056630207,-0.05972791221246159,1.0962500665290247,1.319895892756637,1.9760397503738212,-0.12776516276437422,0.7843717269439923,0.2768332010294442,-0.6678945424268861,-0.05184857784570714,-0.336186523665113,-0.9601864954213689,0.5104024751262913,-0.9512192639565977,-0.29476161294600745,0.3138511808759148,1.2342528255601635
SIDM00528,-0.786258897686631,-0.8622292042801093,0.7152854900831522,-0.4217311410288471,-0.22131704515108114,-0.09923984575637948,0.5636790347906497,-0.7988282884435856,2.978790134730979,0.32527230724193296,-0.641975028962626,-0.0969549476904546,0.38180310336550466,-0.6306296423085829,0.5005697462986702,-0.6560096319599046,-0.7226069134044616,1.222724712203833,1.936744202412043,-0.2441289252442342,-0.5412252170277355,0.21365395633486844,-0.12478777158848604,0.16708518661368923,-0.8756219250440924,-0.8586274600445286,-0.02491038529820717,-0.17566624284148877,-0.373013488359485,0.5313565410858454,1.1028521326906016,-0.004698361200582797,1.0694346364218186,-0.4633493239768962,1.2328281315408027,0.8945374397166755,-0.43950843098453823,-0.4661259513651904,-0.5403357551979524,1.3159301913374526,1.870502797691071,2.082908275644142,-0.4306355544726474,0.5349196392587716,0.1993578058864077,-0.7385291112788261,0.0074211755829804915,-0.14771723134929374,-0.9929980103253669,0.29737181255491274,-0.9590122603556988,-0.3998476050987621,0.0921949691247557,1.9281199364940844
SIDM00371,-0.8341025255352285,-0.8501097519744204,2.7034199456673376,-0.201301821998908,0.058495080894722294,-0.28142241119910455,-0.7583334222496234,-0.8341716582751063,2.3712859808638225,0.21745537360388453,-0.40798643063408685,0.04289825004270998,1.0070307541317653,-0.6718846820267907,0.08908048527700686,0.21318597068516804,-0.500899683026137,2.206388561186952,1.07345111639698,-0.2747608020955134,-0.8371680266361388,-0.3621399330382834,-0.5271944012238389,0.38466863085793784,-0.7878077685813005,-0.8445616932135664,0.4922307948022189,-0.5213045082595948,-0.06755769526575059,0.759692330320988,-0.18629079519233294,-0.12502527377076153,0.486665256083609,-0.5435597803499918,1.3911647409846422,0.6579267830724895,-1.0437798855520952,-0.4615450026389897,-0.37713407871160814,1.4365579065530092,2.0819240499895697,2.6250252677041077,-0.3160263515711655,1.227697707652068,0.6397223626619672,-0.6261181045369932,-0.1291133991876957,0.5681342123101134,-0.9880753751828978,0.563086041963292,-0.8221723108026069,-0.4472596763030588,0.4857411350630259,1.6077120909351912
SIDM00688,-0.4877466622235511,-0.4610939529367432,0.6685780117599615,-0.44999424865189186,-0.17113729216905285,-0.5947472813394363,-0.757741523748731,-0.7876431020710029,3.0294030034307227,-0.14568494233555726,-0.3479147686826061,0.7109146250057176,0.6391495570543893,-0.7407669037163895,0.3697115229788663,-0.7404271736985608,-0.4457658534540042,2.160784096103555,0.44478443553978153,0.12374973439305434,-0.7992584236609863,-0.6747558750228007,-0.5829146122862037,0.24999541283911358,-0.7473805715367221,-0.7028691231504993,-0.6031727957412996,-0.1642436170547224,-0.5447735573152768,0.5269497619512203,-0.4855570891719679,-0.6215089785322234,0.6804850216744237,-0.4614153239898094,2.8720171239402794,0.21029730145651074,-0.9655031265385311,-0.41360063224264987,-0.193369145599146,1.5593159864276824,0.8136928030665977,2.2487759486273378,-0.21383331044903517,0.6473645448478188,0.3674348196825791,-0.6707219882446551,0.034888679318956686,2.1663338048651353,-0.9239098770229406,0.6667808928617377,1.009652794689846,-0.4844544045032102,-0.29860321418161107,1.6588810454818106
SIDM00583,-0.8008709284476251,-0.8265754225977263,0.37971156669562467,-0.32591251545736444,-0.4260299904650492,-0.2532022263372978,-0.38908717693625516,-0.800798115300195,2.7812606856670943,0.783211157185215,-0.4561250153171221,-0.03217344644011578,0.5033139880492301,-0.6225062935030836,0.1833493793081051,-0.5911243231633478,-0.53131323134585,2.13702821012114,1.1180748298574745,0.054877612643013975,-0.9162714711977913,0.27279828256287897,-0.6985463914985014,-0.08927608949624326,-0.7346220298425215,-0.8117234118874201,-0.36809309291429676,-0.5312955702658914,-0.6789217083906794,0.5840311692153354,-0.36327093200825444,0.9552342516382074,-0.3592239487488735,-0.5211066344017357,1.1680209668348809,0.016978385272561153,-0.9941427085446284,-0.5418955170545755,-0.3882514514912708,1.2338464740685333,1.4767816570560233,2.2786541657909347,-0.3699418027103228,0.871482869285972,0.9496308898300391,-0.48999271577481524,-0.1707433548638874,-0.22060677869000758,-0.9285671799974003,0.5218794093597946,-0.8481020116745684,-0.5446532458380753,0.8418774844452865,1.0271736996131626
SIDM00188,-0.723207551812374,-0.8304084878814443,1.1356697629549433,-0.4054737477550319,-0.42443254690311577,-0.4216446795154523,2.4291402956773562,-0.6846831126572569,2.7588406493396227,-0.17907066559251503,-0.5797531383509992,0.0682802786525119,0.5169716187057597,-0.4119510072569361,0.2188567194521425,-0.562234238418157,-0.6943455378076588,1.7524692093056586,1.9878891608750153,-0.031088405739715254,-0.8231338347633701,-0.042629383872738236,-0.5918601772641997,0.030580114264247463,-0.8155005113580187,-0.7472052243488966,-0.4887146626648901,-0.6148895679317051,-0.6218183220619614,0.7493823700820613,-0.8225572223548767,-0.24092916975205456,-0.4627372304426536,-0.49410643574344404,1.765541967939158,-0.18891321323216206,-0.9679603623904542,-0.42398714443358854,-0.2965193768387639,1.0029869938504763,1.3525146067073777,1.9009496406879858,0.019366834764756095,0.8049929994706001,0.7826196490419794,-0.5501437224101906,0.0027151719605163194,-0.003474190374160042,-0.8048608728071066,0.3560628403573372,-0.8402128433442747,-0.43608506854944507,0.4406468771050177,0.8890630590219665
SIDM00096,-0.6390164278835971,-0.9675266010707207,1.7277759748258699,-0.3423223957446315,-0.22958497027844085,-0.40866857332659356,-0.7900632375557151,-0.8418389207847743,3.048227582222394,-0.17403069314364264,-0.3535657455311075,0.4230674623971755,0.35715205565143177,-0.8021448579895214,0.24467549171571112,-0.8577205060351181,-0.5482413065224333,1.9196532208060662,1.843292309031781,0.26094822385436917,-0.7791121440261384,-0.7075397672841336,-0.5678877494283529,-0.08939220753678237,-0.738681487653468,-0.8173345943234016,-0.37814379744878446,-0.5151903761840523,-0.5701550125706826,0.20907591546686075,-0.7636057167637328,-0.6218244952649224,-0.5309884970804726,-0.5479222569233454,1.8814082698033152,-0.3940771170809912,-0.9794241431989856,-0.2020795890158503,-0.5690004292950779,1.7947426435465401,1.1580395573510733,1.9240179416500085,-0.13249028841557065,1.152940356640037,0.09169059427396094,-0.7303867577555122,-0.10716390784739162,0.23593675271875486,-0.9440229048446668,0.7181640981950064,0.4744480397921314,-0.4141694549363799,-0.18104193777362712,1.2472144967155399
SIDM00379,-0.8345322801762298,-0.7802818681747725,1.8204164401772844,-0.0810865153859413,-0.3692566388644384,-0.21822657808788157,0.951342170074639,-0.7372854472868475,3.1421364218730505,0.530325364689459,-0.4194513851673904,0.16406890666157328,0.6596095719297084,-0.4391853136355427,0.15023262477934307,-0.9079418293495487,-0.6457276562332379,1.4926527034301418,-0.03038530156591316,-0.13836309484830353,-0.82630438709435,-0.5364554659567328,-0.49504097273353564,0.23284603928505096,-0.6426560530460688,-0.8321996798587347,-0.2769889654953237,-0.6317856097969184,-0.47040992876885407,0.25382987656853306,-0.53431415439221,0.4368301049831268,0.22976362698415131,-0.495451400212633,1.8871827421551988,-0.40216333161753537,-0.9802669524177225,-0.48970763357076225,-0.07674132423936318,1.4281693315511812,1.2438892375727948,2.462633830874451,-0.31163916999312413,1.1247469860508599,0.30423390941718415,-0.4047581235737372,0.11631930502560767,-0.4402634315008523,-0.9952181469916329,0.31117320554685046,-0.8154659866653698,-0.5098538801373727,0.2072415171212868,1.1335465492512133
SIDM00381,-0.8467158094785825,-0.8484559613251205,2.1653481146897207,-0.463261359372336,0.10576841014830303,-0.5220012221248433,-0.836621189529088,-0.6842051455930098,2.612570008302142,0.25876269278885805,-0.4280090332863674,0.04723599188087101,0.6544617712004308,-0.7257789471631712,0.05493585847478564,-0.7345624223615254,-0.7219353278715538,1.4003519902549615,1.9957578066959756,0.05051320332337726,-0.6963979764490776,0.08044993921715596,-0.5088581371028957,0.115149047562888,-0.8489083024735574,-0.8407966897883685,-0.19457561198569054,-0.5008587559333822,-0.02818335135035818,0.6772880944928503,-0.7496965431699686,-0.07018732538082181,1.5168265481885685,-0.6997381391769034,1.643637008382363,0.2925429887168005,-0.9878386873667557,-0.7875679722521622,-0.25069377359709955,1.3157332071734844,1.1646569578293202,2.0600449031226153,-0.17479919272622332,0.9506157842467021,0.21604679313046446,-0.5757213739247654,-0.12415696741851895,0.17028029514701767,-0.9682737922081739,0.42786723689807654,-0.911147782285361,-0.2544779028409537,0.5369936128001642,1.6593226733070774
SIDM00606,-0.733377472990468,-0.21939748635653064,1.7690425104446277,-0.14602185489979458,-0.45038769996166705,0.04350152817050515,-0.7210942135535721,-0.6710458950698577,2.9367720885720727,0.4900420970078005,-0.5977681049093544,-0.22905740589824936,0.32928099181791853,-0.6192844097235495,0.16985131250281135,-0.6701054169496318,-0.7621462834801089,1.4706912292497514,1.7277523971202375,-0.011242611536890218,-0.8448973373452895,-0.20662298722926456,-0.5018667344686166,-0.29291468043819896,-0.8258855830691185,-0.8120785756500452,-0.3111337427079469,-0.4570282706684341,-0.4040507944213755,0.5570420251168903,0.11739208597196052,0.7584635623987647,0.23008370106082277,-0.5745904598792709,0.8397216913613168,0.18970872763261584,-0.8544283114953969,-0.6178903744532109,-0.326410159974186,-0.5934817054082562,1.4348676285534434,2.329193625062798,-0.41837716996914986,1.0506924738126842,0.4020571370546068,-0.7591909477467037,-0.2587507584315748,0.4815870220764157,-1.0002170986110583,0.48652933959811245,-0.8414961297232282,-0.601527775858633,0.22402721762586883,0.9424534562120412
SIDM00541,-0.7905058855978032,-0.7306331407413883,1.5689824938164063,-0.3838274074055442,0.05626282396442291,-0.14486140924530194,-0.6949415441872407,-0.7799096478151756,2.4910380399422265,0.2650491603794054,-0.43317679781298646,0.15962592230003894,0.5022954610323338,-0.513017032886966,0.08421647909056112,-0.6723216988625458,-0.6435651531449827,1.4757056761856404,1.5726078969868627,-0.17159558818370085,1.2431964716565087,-0.7627109181027604,-0.07921075921243641,0.4383005617966479,-0.8556875670732287,-0.8248940414023768,-0.034248248241793865,-0.589738516218675,-0.2889523074182603,0.49147543009852107,-0.35309843689874865,-0.44019268573766446,0.16934553453885542,-0.5051458447072064,1.408323900059953,1.6984936887390496,-0.9354119912506609,-0.7888348829482525,-0.22665560710952326,1.4313908004253117,1.4589729561669043,1.546808921642123,-0.15080958375307013,0.5114271828285004,0.1794247131396706,-0.7137881439149677,-0.21794859971088795,-0.620963002509432,-1.0185904543847393,0.50131703881292,-0.875386630171873,-0.37547203246992666,0.5431928097846113,1.3506439653751603
SIDM00808,-0.7621207899546575,-0.9483430624361605,1.5565610391961695,-0.2933537704210652,0.039557897716233595,-0.5455238114892338,-0.7619359027628515,-0.6921717392894665,2.6634231763694323,-0.34452840119936967,0.12546326007291045,0.09853499155890816,0.4825735116340685,-0.8733806395349745,0.15585926861537902,-0.9828606957287634,-0.43836133003484046,1.9904411596418838,-0.3098294050193158,-0.18592765076296194,-0.7050032104008921,-0.5397756507216714,-0.5212771491332682,0.517528343810806,-0.66853441514028,-0.8021393164061935,-0.672543854845109,0.3283130612441221,-0.5176852205866118,0.34014947997394435,-0.8297360272356978,-0.706734389975504,1.645457349507042,-0.4793555492071255,2.1228368671646773,1.4557070512846542,-0.952524345589162,-0.05237151590654267,-0.40217040418335676,1.9401014244569152,0.8992366199052757,2.3151986035641356,-0.2712535896113389,1.2664125924450338,0.08615817961795899,-0.23569107664642458,0.2574290387186714,2.500749011685453,-0.6781595381511553,0.5645445999189113,-0.2505670972321455,-0.39034916728075,-0.03434001588930696,1.391669474525597
SIDM00377,-0.8083403781236332,-0.7690419891057895,0.9694461545483467,-0.4054001476658671,-0.4146595838486499,-0.16476878895605274,1.4667456419057106,-0.784314945145849,2.9764337700142076,0.4571105975802451,-0.49260371884464665,-0.24498548352283475,0.7520845293388954,-0.49210946926921734,0.1784109405730453,-0.6968296701732016,-0.6603335537548847,1.6559226563911325,-0.049729368960100946,-0.07333883275821534,-0.7882864015093731,-0.6228585575163352,-0.5300772906957242,-0.02628082612742388,-0.7141207904018337,-0.741634400527078,-0.4945116682461306,-0.6074333983501679,-0.3809284358576241,0.44981771092225836,-0.8333424571303399,-0.21388098184016172,0.93857536330919,-0.36333288295715904,1.6843921789817666,-0.490735171808939,-0.9696091323673123,-0.32959430806718293,-0.258795655057126,1.1995096549796076,1.3301674228338676,2.1429130476614966,0.039564553317323045,0.5720707021007735,0.06657352735052835,-0.3595019945512233,0.4478769369735101,-0.5097201968080861,-0.920030890918453,0.33669136674007644,-0.8902700842723955,-0.5693283081866742,0.5355073462940012,1.2970485364924882
SIDM00289,-0.7288510489473268,-0.19847067886214864,1.1887991939680687,-0.2838570279055291,-0.19098546993170934,-0.3861905266714089,-0.7234188664945652,-0.7113691282298055,1.9689913381883,0.2516498246450078,0.0764792510589341,0.5956275436425899,0.7226952862046571,-0.7743726046299051,0.08847975691996933,-0.8118134571790597,-0.21187687459378748,1.7073070918647464,1.4663307767627454,-0.07053168261428477,1.1679374682360517,-0.5478681261976479,-0.6718882289435911,0.2221147669712204,-0.6646499160881905,-0.8107346198416293,0.7397971519396839,-0.29770618130383375,-0.27368984248017186,0.43799523759890424,-0.8668599680689754,-0.6858396716278655,0.9494695168416227,-0.6215322053470088,1.651665290766388,1.0049320626836586,-1.0035005733341857,-0.2458353722600255,-0.5522825185546743,2.246486053020309,-0.14731947424494587,1.5954899101005715,-0.40307322378370386,1.804834168748006,0.02710329387102216,-0.050894915023773295,0.03241347250422134,1.995982215379701,-0.8941906173534474,0.34160282042825124,0.6468015775089831,-0.31970241916483494,-0.08082012671053976,1.8544851862933027
SIDM00064,-0.8646538054066081,-0.569860664352957,1.4383502187608428,-0.45681644988713666,0.4274602374288176,0.019428990201563186,1.549936763565732,-0.7827460848607367,2.9045343865571884,0.23832997268550835,-0.47389813811942877,-0.1320787981889713,1.0202837003700815,-0.7519836020752589,0.2887533327228907,-0.7690275610286468,-0.7075702724339903,1.667103699976135,1.860127410414187,-0.11100272337798907,-0.8089104303858541,-0.758037580195092,-0.5730023476236723,-0.13843449749594186,-0.8358631493048203,-0.7533337391910431,-0.6261543151518203,-0.6786276839819091,-0.676453143519753,0.6548273114591793,0.12336248960326594,-0.09917769873007812,0.15963705627310854,-0.5041678748653762,1.6006785782987423,-0.5326186827554349,-0.9309118212767689,-0.5050909612772373,-0.458483996257975,1.317691978260648,1.4067689660133622,2.0993669299850897,-0.4109065453030384,0.4345245821451878,0.1892158543413729,-0.6082799682450422,0.24266692678404744,-0.15505287031005527,-0.8723956725240913,0.4311611916398605,-0.9027827028547369,-0.45765900961150024,0.7795235254076842,1.3085241013842763
SIDM01097,-0.7811682170372678,-0.21316194867142263,1.12181223919951,-0.39113075853966633,-0.11347513950932366,-0.40451693718165305,-0.023628732759678684,-0.6427973793189791,2.672962294800995,0.20953827888283336,-0.4912903912815428,0.4205016677065977,-0.09555181227540067,-0.8366416165084188,0.25601387282733973,-0.674178150520574,-0.576404058943319,1.832538616021622,0.43063426012694256,0.08254044512884631,-0.46947810884980046,-0.5342439419088194,-0.03970403125114785,-0.153591462539891,-0.6806011065349468,-0.8454828233637184,-0.29951093069522466,-0.6456063390064587,-0.6088538694008747,0.29357420271484685,-0.9133079989511702,-0.21144937095289962,-0.39881793853699227,-0.4544963294217092,1.434653273673233,-0.37499551008492077,-0.9530431231165768,-0.517590541290816,-0.5680341271113978,-0.593778841229605,1.3853241232982856,2.032886666805682,-0.1448238450649383,0.9573153337522645,0.05286476518373327,-0.6779089454542646,0.28020528486997676,0.36550739696218637,-0.8570430416717213,0.3846652617559829,-0.697905744474757,-0.2441606291383861,0.6679493711488835,1.6961325415503883
SIDM00350,-0.8186366418771329,-0.8755563166337617,2.511194765933348,-0.2767073574205184,-0.25673084967068605,0.6412733955781866,-0.5941822472318391,-0.7559664932317796,2.5023196371818774,0.04689761847997101,-0.4628961716303524,-0.05663582665917963,0.7861270303902724,-0.8455149182397033,0.10466559371692306,-0.5000269933110227,-0.6620913354510286,1.390255391927117,0.9100342600574792,0.05700727313938944,-0.7412508523928496,0.09068426310949088,-0.20105561600127156,0.25764261666162797,-0.7350594150510719,-0.7980045054285806,-0.39033454668402984,-0.42408350740280626,-0.07956332270880229,0.36117534545189794,-0.3439736401365032,-0.6842555055097336,0.8828243730821027,-0.6554785689716803,1.7370974846110332,0.6030170738373677,-0.6836083870114956,-0.5470122622141645,-0.23694188914340542,0.988800180133735,1.5002805390347291,1.7748534650395211,-0.211557128941234,0.7608993832511646,0.6819766325710152,-0.7800521409470331,-0.35119649566771843,0.588899285318937,-0.9894064876613938,0.3770761789588914,-0.9419138079474587,-0.4349959743878674,0.45032773160040285,1.1964135946619394
SIDM01163,-0.7411315144898902,-0.4132482834013719,1.2769364514522277,0.11631649613318572,-0.322061596990174,-0.5203779379117537,0.8718656216924455,-0.8599897594580259,2.679069257028712,-0.10032675977604287,0.08203329785488488,0.12948571021044522,0.6864204292867273,0.018661880732044847,0.23898596953092013,-0.6121330727621697,-0.48244266681361136,1.8035680819760465,0.9389788701727537,0.1928708492177869,0.8282648665899539,-0.5836314017886995,-0.39408370833640616,0.3504184903913421,-0.7680949896898327,-0.8463920514893347,0.7819713909227133,-0.2563482693239498,-0.6446490163218236,0.3936374606794268,-0.857418272081837,0.03445418253172006,0.44196661628133993,-0.5122556038546668,1.4867469664068134,0.04987258466642642,-1.0408999149455016,-0.7434714092944901,-0.2366137340481235,1.1704740836847514,0.7753955899876102,2.12316249607141,-0.4180426854806447,0.8236957280154156,0.43455069589792084,-0.5456154446563165,0.4528282596592655,-0.08429761437093584,-0.99145344636931,0.6998984235211567,-0.8257500228420063,-0.24541887278581323,0.31425335217725175,1.159916423502235
SIDM00375,-0.825735190032854,-0.864287671831355,1.9781285450970416,-0.5048486632356679,0.922385347142707,-0.2685420978477091,-0.7733310438472153,-0.5441174461372652,2.890342673802196,0.6258699551947065,-0.5240403653854891,0.5067303206681517,0.13737239296126794,-0.7375485000010029,-0.0036565028380449675,-0.7512343276986627,-0.7357062069806066,1.2109215880569362,2.0419489115354215,-0.002698579812777537,-0.8579342800842381,-0.33351752550460323,-0.12005301848516695,0.12149873691814192,-0.7673687329712943,-0.8990110496411146,-0.06839440246772882,-0.3240955848454069,-0.5249494328337536,0.24495282636147997,-0.426439001760209,-0.2727151314868278,0.5730227897116483,-0.48692911972531633,1.6027446388022495,0.8403841603562284,-0.9640169274283161,-0.6740406447854964,-0.5526958973698699,1.177568109354543,1.702758277204265,2.2728195372976208,0.18963369042804076,1.0295173085680733,0.29001689864304103,-0.785603317243246,-0.13256817692681383,0.8199953092050478,-1.0240491825858988,0.33571695880285163,-0.9372596880742825,-0.536038283801091,0.582354260731297,1.488363073712186
SIDM00600,-0.8545037145541665,-0.678489497201007,2.1393874945771323,-0.11483141068761905,-0.23363317125324976,-0.28150692984494363,0.3280164083225533,-0.7691506646962458,2.5041851166439772,0.22124234524401112,-0.20498086550516156,0.2050090743498238,0.7268089921577189,-0.7131293794463539,0.12256940499893677,-0.7838052314052912,-0.5500280865596181,1.69590299998263,0.6585011639616327,0.22315466131470785,-0.8724711604043619,-0.6182595953436617,-0.5987884505236778,0.2705584342913673,-0.7785699321886216,-0.8534507834764186,0.006892254990249362,-0.5087305803430381,-0.4730591682383406,0.3913928018310045,-0.8181066087730575,-0.5737710331942472,0.4869426956608925,-0.4449386337053571,2.363624237062363,-0.44947990270662264,-1.0455600163409733,-0.48441583557310125,-0.44983138540090234,1.2339191871287092,1.3291960171203465,2.4712049866605086,0.07961646530992132,0.9082548579262122,0.17783169854550016,-0.5889545063229795,-0.21490264604313433,-0.47330416104224965,-1.0891752037980378,0.667921964885548,-0.9093545731972572,-0.2635089270626443,0.42450193591438784,1.5217170564954605
SIDM00367,-0.8186685227473608,-0.6878372061441007,1.6726194620888304,-0.16878187756876442,-0.3878570122205024,-0.07138229788567604,-0.30750735087613246,-0.7585016861296595,2.7223578348151314,0.7163670131643471,-0.33000471060638703,0.5028626350869655,1.009434839548413,-0.8198540580675464,0.19502071112628422,-0.7456535439794693,-0.4846387313350092,1.5544787477833732,0.5996014383969257,0.451087060621445,-0.813453874631436,-0.40442195430152766,-0.2880847264974011,-0.3482289554687979,-0.6490482197147406,-0.7784286711117441,0.25191855563732723,-0.5356312999529015,-0.5652596264874942,0.3457084775568276,-0.8921363211611444,-0.6038654716413006,1.468529560123363,-0.5081966868204547,1.6039009124007946,0.03749980875925937,0.8942917942115576,-0.6526113464253145,-0.012461358612649404,0.8478916149613787,1.285861467900941,2.069322365649743,-0.18972979122536796,0.6560760842280732,0.13680633887723825,-0.6440601496357365,0.1986533034745895,0.16052417129692498,-1.030037882632054,0.7709884758749853,-0.8378547226147314,-0.49652538468745416,0.5462220647940176,1.4376679090007762
SIDM00632,-0.7937227823906593,-0.9304950692104427,1.5503323064024226,-0.1883003652078832,0.09179675566094653,-0.56735067622079,-0.8108145293277298,-0.7514688319580615,2.5032846888318714,0.25167016136890613,0.029891842415368623,0.6993457444213129,0.8214499733832863,-0.8532880615720593,-0.022737658265598502,-0.7424737308303672,-0.4525530867409124,2.0757164332127225,-0.49034057834825684,0.0411400691863515,0.8630640010345924,-0.7155779871079291,-0.6284454159662144,0.33640568214928845,-0.7210742756376638,-0.8414537297453403,0.04895375521383525,-0.4032054323999299,-0.5607842389308527,0.34602844322812604,-0.6875608964720641,-0.7167996843661054,0.6789300130651506,-0.44560903232880283,1.8870579669268244,0.9298484543995439,-0.953332849340672,-0.1507731618043323,-0.43519802708853106,1.4259557106408096,1.151264604394534,1.8149536503755714,-0.12513738404404118,1.4979643623373138,-0.0398855768460791,0.1692793762154937,-0.270256405447333,2.5488692351480378,-0.582757218035734,0.4676544964940276,-0.5397976145421148,-0.4060500808592893,0.25828028433007755,1.4885452292816228
