,ENPP2,PAFAH1B1,LPCAT1,PLA2G3,ENPP6,LPCAT4,PLA2G4E,CHPT1,AGPS,PLA2G6,PAFAH1B3,PLA2G2E,PLA2G10,PAFAH2,PLA2G2A,PLA2G4A,PLA2G5,PLA2G12B,PLA2G7,PLA2G2F,PLA2G2C,PAFAH1B2,PLA2G2D,LPCAT2,PLD1,PLA2G12A,PLD2,PLA2G1B
SIDM01198,-0.7745957472829255,1.8491386875251286,1.1824694021549014,-0.4518920288423409,-0.7353184536646517,-0.09180187691763193,-0.6987876388652718,1.684584866776261,0.3980049923865427,-0.5897789880072907,1.0942967476508052,-0.784297835540257,-0.9462778460069615,-0.388573060736846,-0.9174131934280106,-1.006297847240726,-0.9411552301217039,-0.7867912108137952,-0.858985416630894,-0.8652706188114119,-0.8439905384037502,-0.07043249726419212,-0.7309560675841779,-0.7165703447147576,-0.5826428609430775,0.9413231018264865,-0.5478550418787219,-0.8700298370594729
SIDM00441,-0.8361238826945779,1.307427287640384,1.3696663068682338,-0.7142863817711015,-0.7714367916268986,0.05185732718662649,-0.9008537615380564,1.2495836104235325,1.1161911241262457,-0.775190344444354,1.363032770707661,-0.8280712664153824,-0.8148512237925106,-0.7256986610327489,-0.8758495159332165,-0.27223379880279025,-0.9786566131148915,-0.8464185927946004,-0.9467302202709925,-0.8113758083215425,-0.7812024853147913,0.17618728640738357,-0.7917937478717264,0.35192452898326165,-0.06910880964700122,0.1345674840660178,-0.5759553710746437,-0.8797606496055842
SIDM00388,-0.8188729046087136,1.291929086761682,1.851667179635525,-0.6834114527744367,-0.8482752988435456,0.36145894347709545,-0.8283291914010684,1.8419986107047241,0.8293655388610675,-0.7054469682546076,1.462703404018588,-0.7538123867925842,-0.9443296997531541,-0.45871716725523654,-0.8831235064128967,-1.0229804360434154,-0.9125919129749888,-0.7984827440820113,-0.8606917478560127,-0.9848315803231169,-0.8158924715581252,0.0902520884040333,-0.7312533013149805,-0.6606710696032082,-0.6512399453357272,0.8917208480621079,-0.618597407180893,-0.8879359658240853
SIDM00417,-0.7385688686470203,1.3869104598054833,1.1742717020730562,-0.7596676260139995,-0.7693443570856917,0.3454900265701657,-0.9465868777887483,0.9355829783731043,0.8506471374727832,-0.5788388710782529,1.7897882601120245,-0.8777372247059156,-0.8724119243708944,-0.4912216983421164,-0.9364422643570224,-1.1397838893897847,-0.9068725532709627,-0.7500713269166984,-0.9233915236646256,-0.9201436035120881,-0.8303701460946569,-0.2168104770258804,-0.6972593121817746,-0.6912249698245747,0.3476267429446665,1.1939272367433904,-0.6165455677201482,-0.9711304630934388
SIDM00416,-0.8374491949467041,1.7333758449576535,0.9962052374293873,-0.6556384930739444,-0.915537171659977,-0.02210675664209892,-0.7354932360862945,1.8770161702119095,0.8221077229782628,-0.6718238592743564,0.5930257661645549,-0.8031047222272112,-0.8450838946819664,-0.49558711425616847,-0.8847524604343753,-0.9892185150229523,-0.8683057123195624,-0.9559592459544759,-0.911794111403186,-0.7128390947229319,-0.7099061095294766,0.15629759361170223,-0.8115252870749526,-0.659458216772261,-0.5138358768969934,0.7953076028182374,-0.4462144531317344,-0.9049179818577133
SIDM00974,0.8625877944838775,1.2266441737876075,1.8467940392249778,-0.7493401709701938,-0.8466865816501103,-0.06936212390660977,-0.8977976287203261,1.8798952142271392,1.3496466812788397,-0.6438527421751444,1.511703193387403,-0.8379044510018074,-0.8070378687085786,-0.3986583825855115,-0.921408017261457,0.10779675930888728,-0.9615000775746313,-0.8177866022396688,-0.8631745173565395,-0.9356047596907113,-0.8631873563568058,0.1794268397358439,-0.8260453193494454,1.5919778143112622,0.6980436164713927,0.4375680992921819,-0.4958538752189925,-0.9850115248766471
SIDM00833,-0.8592505784045461,1.1523495851144487,1.9194160462431389,-0.8234914925880883,-0.8332219667793643,0.22682403956571726,-0.9596947425076315,2.2802482661935177,0.8211817030045238,-0.7298857794210573,1.5824392349169665,-0.7722429322183451,-0.9782553848800812,-0.25376275336366605,-0.9978766821246113,1.7960155010943581,-0.9542777364237015,-0.7208306363686824,-0.9187434881395288,-0.8810466218800861,-0.816988512141149,0.30632573045197115,-0.8020136238568871,1.496175100379566,-0.47716655146748027,1.1951161613092929,-0.5606828813850961,-0.9521424196419654
SIDM00562,-0.7991996280801539,1.341744283047162,1.623408342507851,1.1717477515297052,-0.8000567978797577,0.06587940334788837,-0.8147179011505822,1.8257355685158783,0.949573573444016,-0.7108540923363186,2.202199905568322,-0.7940367311805405,-0.8380098560433316,-0.3553561658001024,-0.834155814472792,-1.0135816834827571,-1.0254039407028683,-0.9133188085284086,-0.8681906800531837,-0.8992032056215427,-0.8888081459829872,0.3000335339708968,-0.781758974954311,-0.5643542541321395,-0.644461331107351,1.6300989820021181,-0.45354746196006157,-0.8212375814321196
SIDM01102,-0.325287700428956,1.3398752100572235,1.361780723479889,-0.6531985442773673,-0.8298833161440587,0.2545610389420657,-0.7310363320563841,1.890866369498246,0.9280635814917216,-0.5056839301430966,0.6811357122290781,-0.7387686046866028,-0.7659030513222832,-0.20443929655395682,-0.874344113570473,-0.9370651895999657,-0.9284750456497487,-0.8982259023072786,-0.8989863830820863,-0.9289769741845771,-0.7937244725229198,-0.1241667532712374,-0.6926811024917959,-0.7259769560212902,1.4482798713842573,0.3940367995551868,-0.6535949792292589,-0.8913509961892347
SIDM00418,-0.864891966844714,1.5955851765736457,0.7355720423735351,-0.6013503457458682,-0.8282704768398483,0.2970872410496779,-0.7290303370388395,1.6442733478764417,0.8451474660038475,-0.741621445106291,1.5918424964572462,-0.8314388703451268,-1.0750878976337126,-0.5669080769077487,-0.8961664067824486,-1.0492377561692223,-0.9748912509475189,-0.8182859430472322,-0.8915475558968537,-0.9430732399635561,-0.8412328938906563,0.2176750158767459,-0.8317880697849976,0.06057439651315459,-0.4172971113334064,0.48437607848997466,-0.5120029289211641,-0.9574720319377392
SIDM00841,-0.9023082909695531,1.507194723180414,1.1684533902722325,-0.7583302894296982,-0.8924505387415596,0.3525624747641098,-0.8411487264415085,1.74069354446497,0.757677206358603,-0.5650927680870421,1.7550019162263948,-0.732328121970897,-0.8117993520374659,-0.6572753901745899,-0.8002811594140521,-0.9370036673619319,-0.9907530051162752,-0.8905985882839067,-0.8516687996192558,-0.9117725324399041,-0.8632691092290654,0.31126021784308766,-0.6744021725330975,-0.46214555136191554,-0.5603850934676985,1.107909300324422,-0.4836127758387885,-0.9750048867114313
SIDM00260,-0.8009896139967583,1.7786584851922813,1.1746333309304495,-0.7543270798134987,-0.8603842835189839,0.23532554990777618,-0.803936214599975,1.0684009670915908,1.047189109818459,-0.7473336701752549,1.410643570680078,-0.8533538592028925,-0.3980812111528416,-0.3317198433004568,-0.9065898582384005,0.500667015097836,-1.000885468691662,-0.8007564950380404,-0.8801799670222704,-0.8586293545121487,-0.9245897626012547,0.4311549131033943,-0.7497146205624194,0.04650210518448255,-0.07122373231815253,1.144430671293616,-0.3938450567081326,-0.9199116458921699
SIDM00111,-0.6729311298032588,1.739413895506057,1.8388675007753073,-0.5958649332815457,-0.7705468336149999,0.22008776788679144,-0.9501850394869308,2.3380422748816594,1.3586405038147706,-0.7811309067069332,1.2402102383229503,-0.7574117053738074,-0.9947874673997488,-0.3960123145808433,-0.9392359676099776,-0.5676744227001379,-0.9568649254617924,-0.8417371504452057,-0.8886663914714591,-0.9194219768668791,-0.947397937150922,0.28259918811989704,-0.8275836276618161,-0.13072824378845146,0.3217622209301865,1.3127699127596875,-0.4858169527537869,-0.9826859168481137
SIDM01179,-0.9240541792697099,1.5899599087323815,1.7387351219913287,-0.650393280682539,-0.9129441547605008,0.10106580909638949,-0.8576175197911077,1.914659398882024,0.4530792138141387,-0.7481233846591986,1.8160616729571075,-0.9276299386916296,-0.9321261414930075,-0.47721715561203015,-0.9041271869005242,-1.0272053650266724,-1.0304451127201983,-0.8873415973923799,-0.9335357293500138,-0.823468461239894,-0.7929552618155065,0.10011408328831803,-0.8018365834382528,-0.6976859770375827,0.87962018170288,0.41906119997231006,-0.021139766231452726,-0.9567197028550036
SIDM00351,-0.7925145380305595,1.4995416922482636,1.7930738522542373,-0.6829131197662744,-0.7943802030429034,-0.08602462444870786,-0.7876247588862111,1.9914374426197463,0.706470086393341,-0.7715745516696997,0.8298593901427164,-0.886495830502722,-0.8604871766695518,-0.6972567085384597,-0.9340951960083934,-1.0962796069312597,-0.9450562938848286,-0.8262713825953311,-0.8105446893442736,-1.0380959327517545,-0.7752139961664344,0.1621494943039018,-0.8196310730025663,-0.024373628623709218,0.30897432698384575,0.6834292096742802,-0.40344252736374536,-0.9876250847878031
SIDM01205,-0.8455760412508214,1.2543381368830966,1.6268943713065889,-0.6877010501485468,-0.8529087634456595,0.4691751723184279,-0.8244815114529896,1.5540887204397609,1.3049226597303507,-0.6950996833987678,1.7229275664281691,-0.7201178718796117,-0.8350800742274694,-0.45225472717619913,-0.8471941589572249,1.3476503575480854,-1.0706760823239923,-0.7701553060844138,-0.87328381030561,-0.8723116551412781,-0.3800627739258874,-0.053263081956669026,-0.8104933691145729,0.4857247182842401,0.7984826220580313,0.7847088795430175,-0.4978769370409586,-0.9337554410171556
SIDM01095,-0.8406143517001113,1.4380065721607107,0.6680682060834355,-0.6254214922960286,-0.8692374129385576,0.14495910723898825,-0.8655477363866296,1.8494295995336199,0.9105507227960231,-0.7705440024429674,1.512295209994234,-0.7852973622325748,-0.627874686248887,-0.6382053742081778,-0.8725641333164054,-1.0074285750552896,-0.9772117821859403,-0.8382568887086331,-0.9143471771784302,-0.9606195109682761,-0.8717749337956315,-0.0520675086366005,-0.7925345473761323,-0.3871705039504238,-0.3371262619069596,1.6267358882389313,-0.5608991912835064,-1.005834710869878
SIDM01159,-0.5191750922185051,1.5657199452857575,1.9135365758991463,-0.7851879685086488,-0.8355060003741535,-0.05799442212132432,-0.9764307347964745,1.672620116908895,0.9233684223811025,-0.7787236708916678,1.8207292417747085,-0.8383880957350442,-0.9948543019185125,-0.6526150654482984,-0.8940363190515485,-0.8896826864738497,-0.6643754572719854,-0.8506443644890517,-0.9386827732854195,-0.9643424040725624,-0.8373896067286618,0.3140352724170385,-0.8778888466869408,0.20046763108713006,0.1546367892334993,0.9375366071814677,-0.5220657934974635,-0.9586239212222174
SIDM01183,-0.7535675140992242,1.3327250259822714,1.6466115096577552,-0.23242499637201633,-0.8135656763495188,0.1403962978631452,-0.8416311710071633,1.4084756022425673,1.206485204035453,-0.6979604476290832,1.4976928047384332,-0.7575802853781051,0.058882996696621656,-0.5072077453045057,-0.8343642362842397,-0.974892275282232,-0.966733779800934,-0.8453236240286117,-0.9321898294736383,-0.9246320625483061,-0.8032716040103185,0.19562072399630911,-0.7665966496858212,-0.3448737501345853,-0.6309195690967575,1.6905285646416859,-0.4482960722704185,-0.8823065037827666
SIDM00328,-0.8629595423810134,1.4510397615127348,1.5738690511397475,-0.7426756912465927,-0.9045669191477812,-0.08612979432331014,-0.8456445062943716,1.4510206522867402,1.0559192850978862,-0.746029834716147,1.47489890036372,-0.7073474423395626,-0.9702526729087602,-0.5104875665540592,-0.8876705857539143,-0.2052865614467345,-1.0295781691507757,-0.7744562531934136,-0.8733327642247841,-0.9808299347289863,-0.81723349882308,0.08143313333707934,-0.8371669673866454,0.3587339747376599,0.9940262252481603,1.254206335065777,-0.5100417697731013,-0.9307102477969427
SIDM00389,-0.8262152651129253,1.5165719536480347,1.8357844309258105,-0.546361260892344,-0.7303022156252005,-0.00023028155997712789,-0.836377709135171,-0.24741098417094345,1.1771658238551728,-0.57548374061886,1.7116272131171746,-0.7510432716828358,-0.8144310578971665,-0.5990349732277253,-0.7856776794881749,-1.0061051224778652,-1.0165836462348068,-0.8436856126019927,-0.8396127719069666,-0.9159251557468142,-0.7981335866054301,0.033174849095580716,-0.6834444301714226,-0.7392164077947343,-0.5991392771068142,1.1060521590612589,-0.5143828297236599,-0.8870324536563788
SIDM00489,-0.8002343036537227,1.2644952752429155,1.566562732467123,-0.5717178297016812,-0.8787549340876818,0.7461443076983446,-0.838853443122494,1.1636803352900322,1.427453354473985,-0.6668167066696193,1.392268217541108,-0.7996556452243885,-0.5797083350394157,-0.64542118943457,-0.9215808725246494,0.8412262293006263,-1.0035547169518584,-0.7911631089346749,-0.8670678350432697,-0.9423152341418901,-0.8255101173634933,0.37010678228441285,-0.8325673109025116,0.5617912480658451,-0.2400207362735562,0.6714672384186231,-0.5186512214681804,-0.8464559653307199
SIDM00953,-0.39596050181008297,1.3421751864319755,1.838728886179285,1.1488894165820345,-0.8599001555736179,0.3778811935934782,-0.8478176565544633,1.4802624197752114,0.389399407192336,-0.6064081420718715,1.9357143249958395,-0.803276649950875,-1.0353499679799436,-0.48508898524691213,-0.8646415347138909,-0.7230579070858552,-0.985886829687657,-0.8414687814567136,-0.9073169253379679,-0.9182846272973179,-0.886643936738262,0.203467453000863,-0.7893335644540231,-0.7640635730783533,-0.6257707730114529,1.2751322003486711,-0.6351118525045771,-0.9039548861850458
SIDM01245,-0.8720098061166072,1.2214015381329966,1.8870995202118475,-0.6804617769926599,-0.8391167177373324,0.5505427913237226,-0.83477258579183,1.7747915919026258,1.311251167567982,-0.6351656486932464,2.114013585054611,-0.8100787304991974,-0.8202468474995694,-0.349635246850723,-0.8885011952478145,-0.9147299492488622,-1.0153251988812122,-0.853104272083985,-0.7979743139590864,-0.9051824467180463,-0.8055813573786378,0.1274058969451304,-0.7793553897842039,-0.7533719021099636,-0.68248810186294,1.0344735240709853,-0.538646255145571,-0.8463505249495269
SIDM00929,-0.41790224822913863,1.3730041764571013,1.2807849114556207,-0.6643265138990736,-0.8678168378388482,-0.13126337624693307,-0.8347283488674777,1.8679385896955105,0.9898268055836691,-0.7423793280454691,1.6333985416330026,-0.8421395428515605,-0.9899611665909531,-0.4239859682642195,-0.8374880375393398,0.31398064913881574,-0.9391340324869373,-0.8972905374814918,-0.864427011351658,-0.9170446245841697,-0.8677704991992892,0.15335819517056773,-0.7797342481077709,0.5981086406846428,-0.07300454798342403,1.4672190851927749,-0.5897999938900678,-0.8481657936912244
SIDM00732,1.7047893030890382,1.29743040798956,1.267491029992747,-0.597336764395655,-0.8707123508777173,0.33859533161359695,-0.7945919349984958,1.5332290666031125,1.1773023417889243,-0.6636786222125197,1.6750930662982786,-0.8628000172281084,-1.0403067899905738,-0.5935258973544614,-0.8673532591521166,0.42012136952693235,-0.9230505202379865,-0.7614420037282689,-0.8870837199816562,-0.9669371951116713,-0.8350719027853324,0.11997104538179416,-0.7304473111980869,-0.40595015010329416,-0.4399613808712757,1.2520619040279064,-0.4613152774682155,-0.7749793953834784
SIDM01047,-0.823574494718151,1.1884957330749026,1.2528077350171976,-0.6556660058912673,-0.8686247855411299,0.4551466957228819,-0.8412925287003001,1.9634110467057486,1.1519529432112405,-0.684092476608474,1.419003872565035,-0.7693141992382906,-0.951748795685076,-0.6076263181061772,-0.8964807010776898,0.29405479357393915,-0.9666912271651453,-0.8607795467217937,-0.7931527211804082,-0.8277059354379114,-0.6261879363572929,0.16161016428105676,-0.8130258948512802,1.00289585905549,0.9548183034075529,1.0894496316274,-0.6152529755210949,-0.901180759720079
SIDM01229,2.7247825282592815,1.2516152262452052,1.8393451094080986,-0.7029818427652978,-0.955801682000899,0.7625706436494268,-0.7339519556297947,1.9967014314965956,0.7085278695576627,-0.7220701041047489,2.1266728117864186,-0.8057651507924717,-0.9001216278820195,-0.8071140589739116,-0.9114003822209795,-0.8852799198544788,-1.0463530704213118,-0.7942466308574564,-0.7929992589939887,-0.8437039408053596,-0.7758758953037334,0.3259016592476906,-0.8008176609331373,-0.4234078592918679,-0.6857751892347876,0.9904923784947351,-0.509606932114575,-0.8947279486526907
SIDM00540,-0.8594955568207039,1.6796012334964545,1.293604908769963,-0.7554609421131191,-0.8313246688406678,0.06623567164694445,-0.8925256497059226,0.5086712920201663,0.9123197451386369,-0.6861409457796817,1.0689810940481619,-0.8722517141760413,-0.7730144370936566,-0.3330861926931292,-0.90441918384754,0.4728927202834388,-1.0118424029805488,-0.9115496241732894,-0.8340461768663918,-1.0402499717475928,-0.7581626319522247,0.4220509778350849,-0.8171837727785365,1.4169228750530793,0.24929542383847322,0.5397274037559872,-0.3582965035141682,-0.8853738449744469
SIDM00264,1.7612390752377725,1.3131919416876041,1.1616218713716366,-0.6965552149083357,-0.8800862366747519,-0.224305646021352,-0.8206161356829168,1.7655860602183553,0.8218820403146228,-0.7623723405223388,2.081565655579558,-0.9013117510051643,-0.8271913643886469,-0.5555791641631773,-0.9039633602830697,-0.7639523923069484,-0.9705762154154998,-0.8701941040510733,-0.9061469186135445,-0.9213024247064704,-0.9155375587203464,0.21462563159687278,-0.8437117738246455,-0.6410476859739893,0.17384765049616718,1.174381484259529,-0.5682850374630731,-0.9212417589853472
SIDM00842,0.13801157344453435,1.1812677375645786,1.6576287134698324,0.2784731994137166,-0.8580391844662403,0.6296028344628725,-0.7702383129850162,2.4292252917579478,0.7004943476956015,-0.7412535153050643,1.6713795971166314,-0.8886259368155732,-0.7602574327745113,-0.6366135133985683,-0.8552983400427291,0.9488696446743823,-0.9853690121255586,-0.7437425130457049,-0.8510926701886667,-0.9283096222503361,-0.8681124989074814,0.11877888294826097,-0.8187309482569486,-0.24487244626733912,0.4479607438512655,0.9866007871561808,-0.5851894036250709,-0.8491917867364711
SIDM00923,-0.8340457188532419,1.3765620719701903,1.612832416117629,-0.6674620215270868,-0.8151196206443193,0.11665873713207367,-0.9119517697650095,1.6237901558233319,1.1894685330103136,-0.6473189240954594,2.070065307345151,-0.8789179438853476,-0.9112812217976979,-0.6299027588411161,-0.8861878636696953,-0.9295015449128542,-0.999272899662089,-0.8439939477541719,-0.9070433108371945,-0.9421886047109875,-0.8138099884819268,0.0023606860471520955,-0.7509489029172853,0.22711679546281005,0.11175206080243875,0.7783122132760854,-0.39547591833070556,-0.9094235551005655
SIDM00120,-0.7314481932434982,1.4621084957407413,2.6073112527961717,-0.5839703524798582,-0.88394168653469,0.6432879974303423,-0.8551063988671282,2.3388562969081677,0.7690781892359241,-0.7077529601063136,1.950326910188385,-0.7875601897099841,-0.9157560181336675,-0.5574504423111502,-0.8335954754330515,-0.9626113435426109,-1.0444409610003547,-0.8388022366170572,-0.911643248777333,-0.9259048458742413,-0.9639767532553811,0.42436185997314996,-0.8191457587266241,-0.5208422460421909,-0.5933695576411662,1.0657988208482239,-0.4932857431748871,-0.8120807718705766
SIDM00900,1.5252835790634267,1.1510680911191646,2.3390014767072795,-0.7571904553741999,-0.851199360679376,0.21915236874600905,-0.8459864628791823,1.3545160942810723,0.8079403597413992,-0.6224037949264669,1.2656718813625965,-0.7860177266110727,-0.9185907201097638,-0.6727864148865912,-0.8759881443445229,0.38317241403953023,-0.9220326962237477,-0.7732958312041514,-0.9656804918113044,-0.9092453769823997,-0.7918850059105612,0.021454548200742215,-0.7826371136747035,-0.7871311459187373,-0.6131015931497754,0.6568413101324033,-0.5801248834304111,-0.9447926832262775
SIDM00962,-0.15121127649292196,1.3689777780930277,1.7937199756808475,-0.7417635071581852,-0.8103576617655507,0.6196115043915708,-0.9091618989616682,1.8136274469501181,1.3929615844329843,-0.5680830213040408,1.7584196073334877,-0.7640303653075858,-0.8493358326305357,-0.5645590599285008,-0.8648801888145123,-1.0662117168912784,-1.0898787885196226,-0.8151068971606233,-0.9252160431947,-0.6852935190348987,-0.807746151382145,0.03976727191349447,-0.7774102180508288,-0.7177574861088912,-0.33739102239292146,0.6872958083398406,-0.5289343674526198,-0.8945934957570529
SIDM00889,-0.8148219824219535,1.3653326741319711,1.6853945921161904,-0.7240078829149871,-0.8188184137921994,0.2748718619611086,-0.7510650634860957,1.985798219774407,0.9085177108334691,-0.7204634041888612,2.2633606158936157,-0.802929444026056,-0.893774628143195,-0.32987008185742256,-0.8505381764399488,-1.0671337104373717,-0.9788417758651756,-0.7089314977662259,-0.8569540046849171,-0.9515563245855304,-0.7584992225318078,0.4608620497728008,-0.7690074732780647,-0.6662029377034646,-0.6717012569628593,1.0262474280645435,-0.3439898983376557,-0.9457405035798692
SIDM00864,-0.9134645864240365,1.0040371943622148,1.4377529192033245,-0.11529095557216354,-0.9660344406740495,0.5755269849748299,-0.878900513925813,1.3168891802630525,0.9748899367498999,-0.7345173773259687,1.6706587663293215,-0.8198139702450608,-0.7596971592249578,-0.6403458073871701,-0.9128174978183091,-1.055491547410447,-1.0438131728667155,-0.8859312612818586,-0.9005233320195322,-0.999407616380858,-0.8342928130973881,-0.07309801126821379,-0.8255759356510648,-0.7489318653617267,0.9498611904942086,0.9519801221374119,-0.6742499181599503,-0.9586733484684907
SIDM00233,2.912180440469888,1.3251434507579565,1.8637822365921097,-0.667710885388508,-0.8079429436408857,1.0106483197580811,-0.8002191746627126,1.780295456212389,1.7637852036217805,-0.6714447271363911,1.2875516690038844,-0.8228642386278969,-0.9097512137914981,-0.5795072076000204,-0.8812320186657218,-0.9703458441893407,-0.9609465095061136,-0.832569397618477,-0.9015514814563502,-0.9597784779511229,-0.8634103234462907,-0.1932295166574481,-0.7976253537685017,-0.7562192665001909,0.0015434701521776682,0.6306062691557053,-0.44362737400561925,-0.8889775899786134
SIDM01233,-0.855775711622054,1.5382615924689975,1.4545464762625875,-0.7430786504285842,-0.8557400348494437,-0.11532871091708594,-0.9633234388643614,2.070054376208247,1.0189613675231792,-0.7901106094772178,1.7567350455059332,-0.9130530753005143,0.6102005514601272,-0.4037891856313837,1.2581932396963769,-0.9625943617838039,-0.913965644702356,0.702995775964741,-0.9004001492738131,-0.9302690314110763,-0.8201920951181852,0.3718428798649501,-0.8361844601953072,0.5524914667228898,0.07269414850474588,1.058952636520898,-0.48686863491642246,-0.9382347687704012
SIDM00964,-0.9709415198826201,1.5482541194929909,1.594331831734039,-0.695542003163052,-0.8838287892668033,0.07163124798235608,-0.8626966209867245,1.5709260099338322,0.9513210283704502,-0.7973868089204856,1.638744358534939,-0.8018212628174342,-0.5433270554581188,-0.6965651352249898,-0.952010234969934,-0.634568890141649,-0.9126344132972376,-0.9319487495028945,-0.8929703544072706,-0.9937482217644505,-0.9035896981287886,0.316781929903169,-0.8372702581235721,0.5725728986099464,0.12731378345074604,0.8395864642342346,-0.4126584156807214,-0.9380066969191196
SIDM00196,-0.690467097825086,1.2816539328575278,1.848785764147656,0.5519972410185984,-0.8521008843954542,-0.21314883698352285,-0.7608966540500677,1.7523394149000637,0.37773804374609826,-0.7033579299031024,2.0434622055684857,-0.83855536087377,-1.1347775836192806,-0.5270501086480831,-0.8638627112751711,-0.7977161383446517,-0.9819642256975497,-0.9052013771917402,-0.8699831611073684,-0.994730687566451,-0.8986506427201132,0.07848625926596968,-0.7992563317513199,-0.557499827858072,-0.6795851137353492,1.2712580125237514,-0.6143039787741481,-0.8982123538132949
SIDM00287,1.30480085246483,1.0410017869076553,1.8618861006971839,-0.8110058593402678,-0.8246338080442641,-0.09296848443928454,-0.8209481707107902,1.7170218996484403,0.6105174117895577,-0.6745487457517384,0.5729692513866821,-0.856410808948795,-0.699871395251474,-0.6918629609157729,-0.8841726183545865,-0.9612655346176289,-0.971842898228654,-0.8229353044219654,-0.8453603645657297,-0.8651253481943675,-0.7864935028394647,0.09913837717220547,-0.7775797984350705,-0.7620742803580799,-0.677199429502359,0.962879235288413,-0.5730752132165206,-0.9700307632094561
SIDM00501,-0.8255342983938984,1.7206558946417088,1.559853717299278,-0.40719328970393653,-0.9056727292004301,0.30312507946465767,-0.7762970698837343,0.9629154145086194,1.0943792208960117,-0.7245689393424692,1.6496120372828889,-0.8576728678425398,-0.7880308923429091,-0.5557555811283772,-0.8255515317532642,-0.5841899042452762,-0.9458322693670812,-0.8281387766944438,-0.9183473807129219,-0.9082813601852796,-0.9465208251037922,0.23261644485684982,-0.8110459928681224,0.5666476915111387,0.5947937978168601,1.1072129631691447,-0.44313494415169125,-0.9366182132097218
SIDM01237,-0.8399331361177839,1.2352062063229257,1.0604691274077833,-0.630342621329452,-0.8389178670420042,-0.20329771406711408,-0.8714945715344306,2.6518673178907224,1.573362523182808,-0.643550390695377,1.0485052906284906,-0.6906310145123392,-0.7065673317856722,0.1492145111613458,-0.4155069803713947,-0.8332133744178369,-0.9040668889388593,0.36587476826669085,-0.8155705519500978,-0.8832222852964358,-0.8787365911888433,0.42338011529149205,-0.7817960179879125,-0.8543982457051871,1.0061116623326207,0.8041314457978197,-0.40170553625242417,-0.9239773969299702
SIDM01228,2.053442394808379,1.3794540921809728,1.4039986439914913,-0.6937912962525075,-0.8046990945212726,-0.08819590034863076,-0.763491828340289,2.1843091157889356,0.8426925824156672,-0.6760483630608564,1.7354996891412502,-0.7738310628213279,-0.9152477260529357,-0.5120322078384769,-0.6207827258218888,1.1586165964768451,-1.0104024908653315,-0.8602162162297968,-0.8642373032452836,-0.8766900682278507,-0.9228154930831274,0.05841351148104268,-0.823591537172739,0.11121125785964775,0.5802372512144931,0.9382244674804849,-0.43830110606619327,-0.9682008776460942
SIDM00935,-0.9248108060272225,1.280063920637741,0.7263787883477438,-0.7656311600023059,-0.8845462416440744,0.7150500962467962,-0.9494425047664422,1.291840745904286,0.40369911691892474,-0.7302713802361283,1.0368851654583389,-0.7868973040459731,0.8611206952797674,-0.42039174551693276,-0.9235520106156352,-0.19979706761605873,-0.8574749932764318,-0.8484284191766299,-0.8992705134409502,-0.9094012368032103,-0.8721298707081819,0.148260757623352,-0.799658118028266,0.5071658268018225,0.6093196910990535,0.9332570873545704,-0.4504109758726458,-0.9862715050993731
SIDM00954,-0.8581100162462604,1.301761081639043,1.8140040147417495,-0.7067403849935971,-0.8738408544394334,0.15643871105011992,-0.7977324656767533,2.495166914791898,0.5758423638209607,-0.6112419373886828,2.0791733213126604,-0.9379535582537898,-0.8322435310098862,-0.5938592258598786,-0.9034063205672465,-0.9359667354561619,-1.0427424172019688,-0.8318909444958698,-0.7887807305139778,-0.9821656629044389,-0.8849075411519436,0.19610913456644247,-0.8487572453557606,-0.8462544848144319,-0.4067196067544629,1.0749114886344138,-0.33243149230640023,-0.941668737410391
SIDM00951,-0.8901607814012602,1.361154933627244,1.6545634939142235,-0.6904725253100997,-0.8285595203159454,0.09051090570945478,-0.7913157472034261,1.566760614257642,1.0061192802636691,-0.6763865621672679,2.0599460898127933,-0.8304524230988586,-0.7499757442047252,-0.5428251476476393,-0.8285563255444423,-0.8052937702389252,-0.8818848590302188,-0.8752737904651056,-0.943098383856314,-0.7996157024555018,-0.7985064357673417,0.02241513497792898,-0.8203471737156726,0.19193237217418313,-0.7056259366424515,1.0846810917296326,-0.3963407098923054,-0.9189627923081322
SIDM00948,-0.8671359886218045,1.7731529768735537,0.8343846899358057,-0.6287976978417676,-0.8174125365994303,-0.23790581505063704,-0.7145703523757607,1.7233001339427172,0.8832881672268904,-0.6568259596111331,1.2081197938858517,-0.8485870795946394,-0.9054847090963578,-0.5157399622688759,-0.8950786527088296,-0.9237341954813404,-1.0506577363947038,-0.9339348488360197,-0.9018615708643537,-0.955007147105718,-0.832813279802269,0.16608701675061147,-0.7823357130260484,-0.7715207481264078,-0.6266362672207653,0.8453813915906461,-0.5744183431415454,-0.863515473368662
SIDM00203,-0.7393864250167596,1.6491429097114951,1.9415825173982466,-0.6655575361195823,-0.8579866427412078,-0.38907250451633146,-0.8022290293151307,1.2678070103797288,0.34183358553845017,-0.7185219111044241,1.4769209753260444,-0.8298994598309233,-1.06703014982335,-0.6106972356024056,-0.8817304828179021,-0.9510498721992834,-1.0291380694482846,-0.9131520633413976,-0.8417965313386588,-0.858648784489154,-0.9152820820296412,0.40536296427278384,-0.8562626581271362,-0.6056626060402294,-0.6077519309051136,1.0851065697411133,-0.6711030846954551,-0.8593481195956183
