,PLCB2,GRM5,SOS2,ADCY8,PLCB1,ADCY9,ADCY6,TUBA1A,RAF1,PRKCB,ADCY7,PRKCA,PLCB3,PLCB4,ADCY5,GRM1,CDK1,PDGFD,TUBB4A,ADRB1,TUBB4B,PRKCG,PDGFRB,TUBB2A,MAP2K2,ITPR3,MAP2K1,MAP2K5,LPAR1,ADCY4,TUBA1B,NRAS,GRB2,MAPK3,DRD1,DRD2,MAPK7,PRKG1,SOS1,TUBB7P,PRKG2,MAPK1,HRAS,GJD2,CSNK1D,EGFR,TUBB2B,ITPR1,ITPR2,PDGFC,TUBAL3,GNA11,KRAS,EGF,PRKX,GJA1,GNAI1,HTR2A,TUBA3C,GNAI2,GUCY1A2,HTR2C,HTR2B,ADCY3,TUBA4A,ADCY2,ADCY1,TUBA1C,TJP1,TUBB1,SRC,PDGFA,PDGFB,PDGFRA,PRKACA,PRKACB,GNAQ,PRKACG,GNAS,GNAI3,TUBB6,TUBB,MAP3K2,TUBA3E
SIDM00256,-0.7804248941031499,-0.9194236058844323,-0.3123783963711727,-0.7808916796217901,-0.49145189904190895,-0.4365115302930981,-0.12469051740981345,3.501046696303506,0.9622067926032998,-0.8007466155372934,-0.34941237900536465,-0.5441275561369269,-0.26040151305767156,0.1318786079539438,-0.8414644450481727,-0.7434390380385043,1.8917037475787157,-0.9487719181244517,-0.8751018458395896,-0.7981161421777725,3.018239394375256,-0.7996751730670747,-0.5703010799850403,2.7980980383559415,1.1314732823344418,-0.6478983661388356,1.3520063207173345,-0.2695704032073498,-0.8341608225960703,-0.6104600918218064,3.3822867860357038,1.5377099828412946,1.6118077825397406,0.17837576414880668,-0.963062380775457,-0.6538727202911102,-0.28617578935483956,-0.8437544025035572,0.9641911025044118,-0.7228414939673543,-0.8702710317004355,0.2907404349248434,1.203573989743375,-0.8745165046282573,0.36639178546384754,-0.7104269236746311,2.9117562711625498,0.23689097561502304,-0.9902035552312969,-0.7497250455435132,-0.882053224361732,1.6021845384017024,0.4829788230479576,-1.014054975141289,0.27206020375645606,-0.5970719447862862,0.266589198016012,-0.9054248191801465,-0.5133006121112669,-0.22716744734755587,-0.9894366850825277,-0.8984500082755036,-0.9123104158480256,1.664970883935167,-0.2541654204539781,-0.8374440450213505,1.3801639902137055,2.2376179016383886,0.6186342987732618,-0.8218147430114814,-0.5379854631756571,-0.7178971322461466,-0.6989437796092323,-0.45986100463637547,-0.6674677731880468,-0.030076376410258322,0.9201622704052594,-0.746866422289366,3.5830210040220227,1.8296547672922479,2.3551727003948795,2.9334596339798535,0.12650855686234772,-0.9344517309866216
SIDM00444,-0.759633772598567,-0.8530034981994629,0.45388306825105956,-0.542084216970112,-0.12904886498619458,-0.7047592818988561,-0.4561136233968031,2.539424685839317,1.0824255833214886,-0.41410584666754685,-0.6024208101469006,-0.6015185946312364,0.12105860868354502,0.1568463944249262,-0.7729134269529742,-0.7532845103259377,1.6353560576279518,1.8007666512336222,-0.8151685252300658,-0.7520818735132753,3.189246509256129,-0.40584955848123067,-0.7748988504102823,2.3982073542439535,2.1311633539471813,-0.5715938541582208,1.6180228483692316,-0.15753204123675651,-0.5880248801702039,-0.6686987155636281,3.021711525487168,1.6138669933361829,1.5643836582327946,0.13003312831337865,-0.844140023255904,-0.7641228312459052,0.0350770415309879,-0.8410347306503867,0.5851899598909902,-0.8206032611289586,-0.8229165581117992,-0.5362726045075371,0.7971087084076388,-0.9171875120762686,0.557817863109245,-0.7102429791776965,-0.3000102529125984,-0.17842307896432116,-0.7774829041838647,0.9920415885220081,-0.8750215224057084,1.352918026105733,0.7091376576356567,-0.8922458151193294,0.49427541219685545,-0.4641095927415258,0.5550532587855384,-0.9353939807050379,-0.8265232299287559,0.8012398365216428,-0.8547071638257646,-0.9050550428417926,-0.8063699413747526,1.3083555096730415,1.413456024521489,-0.8542974983907412,-0.562441791143884,2.7022388552612813,1.1185956389841458,-0.7571112829667354,-0.26763546387993986,-0.6217506143658048,-0.3384385834427129,3.123749533623131,-0.5460521270648391,1.857169634116844,1.0016437530314048,-0.6835685391522314,3.3015159954903397,1.8655179787431082,2.4991662108218766,2.729613380130763,0.7440250552158069,-0.9419427830119157
SIDM00137,-0.9037033589473822,-0.8972764894058184,0.12280192401785477,-0.6815296140033211,-0.32806727373483546,-0.08862292613599919,-0.1204824445548678,1.8259414881219476,0.7807320808707029,-0.7965982823166311,-0.4123187647897448,-0.16632858510595372,-0.2048692705239737,-0.3563157886619507,-0.8580464034830276,-0.7854794746941627,1.370260475553491,-0.8800381201941844,-0.8582261813668727,-0.3756958365241424,3.104624816342148,-0.7527372606210848,-0.8407573883063701,1.2567268494459838,0.910569470438971,0.24792445125971654,1.5104790391548641,-0.25995947220948884,-0.4251011167711591,-0.421816260282969,3.073348212320486,1.5050673440873563,1.7979601252567783,0.20670740706115526,-0.9575659904197754,-0.8822519414146733,-0.3472810048825103,-0.8873486032576451,0.629151023711083,-0.92179229098879,-0.7600966865345432,0.8407204492861048,1.0271557607430137,-0.9071612400597068,1.1589765282386375,-0.25572890607491267,2.121729313334386,0.3306575724523666,-0.8784659392094658,1.470208393418919,-0.6761909172961074,1.0389004373887905,0.5337082437775559,-0.7523945145532995,-0.15953431149665465,-0.5769258024128544,-0.330291270634609,-0.9709165588571315,-0.7477866339640046,0.3629971351728127,-0.760026925602471,-0.8821382479070285,-0.9885006083388018,1.2510655881281008,1.9328497325275629,-0.8606057894392669,0.550097925418786,2.62959997437534,1.9069156743861626,-0.8889619880898225,-0.4566706223181146,0.1915895418939494,-0.6034366681327309,-0.6100493251584171,-0.7085278967642163,-0.2260269579552866,0.9613004077253579,-0.8056691992225531,3.3498135204283033,1.808237657917325,1.4048343681844235,2.085629026520235,0.4736359171192934,-0.9584015158344686
SIDM00569,-0.7906663361055514,-0.6706245418205655,-0.03574062708320216,-0.7791354858636713,-0.8500339357229296,-0.5856648614255909,-0.497706137896238,2.841765531880954,1.2608073434384364,-0.7405763871591399,-0.5029340039547493,0.48610662803649607,0.484714169206346,-0.3238563427431198,-0.7974939240957664,-0.7788597021216911,1.5626372452049162,-0.9041009970542037,-0.9151615637212999,-0.8405957346026072,3.240740467853867,-0.7362635623894829,-0.6788532794311655,2.095421107680846,0.7635749804270237,0.4574325047894614,1.81456701674111,-0.19349453021305968,1.0228485922188444,-0.6978837587874434,3.116737168003346,2.1125039463531636,1.637563222750473,0.6697840179623886,-0.815935617541614,-0.8255762450909184,-0.1477595179553153,-0.5494674713226488,0.47402565192989654,-0.8673607232262651,-0.8567866108800176,0.9034300374217505,0.6373456807244415,-0.8489601052977482,1.1908906976846747,0.1239742509100108,-0.008537452524234003,0.1561108563489125,-0.8507861465237512,1.8066855490078992,-0.7432606899383374,1.5284365788766672,0.7055001977157037,-0.8989115641641782,-0.6212524011233764,0.39785253978698654,0.06824245062865233,-0.9045478397514454,2.426076874957239,0.6926102249491755,-0.7481499997323291,-0.9450265340143501,-0.9313166273298414,1.460370041043447,0.2882022558944038,-0.8965644327728182,0.605630380011896,2.8457237727744666,1.535118580571883,-0.9680597198121192,-0.47248703103605144,0.1504914675095335,-0.7083803164987554,2.3390330187086557,-0.4479156614540042,0.5988826888799825,0.8436611651011237,-0.6511036243841837,3.0946460331137398,2.3960813959511036,3.0646128035678144,2.9105658431269563,0.6272268401897861,0.4661559440338186
SIDM00445,-0.7981594689555445,-0.9131359896169912,-0.5186411300950565,-0.7067539750191014,-0.050115143912217115,-0.6424696258568184,-0.10166781978811534,1.6725515647456881,0.8551223132805253,-0.8130630530189239,-0.48478007121440786,-0.40808964503902473,-0.3361749962465093,-0.7299551877801551,-0.7413514445706184,-0.7694181327570293,1.7636867762213406,-0.6745991019024101,-0.9155570925364657,-0.7435561144081694,3.364575355875855,-0.7284264491407941,-0.8673181668412706,0.9300261056380913,0.817542763041128,0.1816792780765608,1.71104594226112,-0.4756543823281648,0.8283367766855506,-0.3099861758894918,3.065776362916331,1.2829381984845964,1.149637831948547,0.09044795736550904,-0.8238240269237502,-0.8608286829264927,-0.42098893240229784,-0.8371643923238113,0.5167133461173029,-0.9422969407932831,-0.6890112786121532,0.4388666688275003,0.8250616045163518,-0.8304329032819697,0.5308350257733447,-0.4376022337889579,-0.5343520183569463,0.14309744044338985,-0.7523857083028254,-0.1766924935177386,-0.66801690792904,1.5152798229870177,0.6214330171267552,-0.8718340679102184,-0.1663908071508809,-0.6901101051205499,1.2819141414695931,-0.9611116960094347,-0.8217279643389949,0.3616035041587343,-1.0321764600154428,-0.8863873180507512,-0.8501527907605417,1.624371087115159,2.4082861894138166,-0.8599748652415935,-0.6785259375467201,2.781726942277225,1.1674024294949095,-0.796646429548342,-0.32337536605027073,-0.21018465841406708,-0.6795398042191547,-0.49426755860478266,-0.7616159528106793,0.13980471492289834,0.9273142719036549,-0.7954557176465417,3.122874010357987,1.7010533775965595,2.5047904854423053,2.1738304998851516,0.5175029408659167,-0.9951019970968079
SIDM00094,-0.7635806974058301,-0.8592733881741559,-0.17313471591786248,-0.782721987470045,-0.8602960225414025,-0.6158250488858195,-0.45433981434208687,2.280091911184941,1.1582803677642668,-0.7852661845282208,-0.092392193475436,-0.029018956414089355,-0.14621578090767384,1.9071746093865218,-0.6345882376280378,-0.789353409249298,2.0621159384921306,-0.8807130386996275,-0.845461692607916,-0.6982091896519531,3.1561869914577363,-0.6818963829514951,-0.7336129174833581,2.906697492709945,1.2112173218118516,0.27353295512877174,1.5375622260619812,-0.35034272206175304,0.06616088075112157,-0.7165687100067759,3.411820263958562,1.7026628313961618,1.5527448342618082,0.07846748012717904,-0.9875078539220704,-0.9242362601705495,0.9730687204692487,-0.8387731925581148,0.6829578577472811,-0.926079020547686,-0.832461120297884,0.5511470513324939,1.4727877296788756,-0.9150155944844092,0.8449830522183034,0.35801031557795765,2.4142396624677525,-0.5827620152908091,-0.6555815817637879,1.2709592668825056,-0.8620008188713059,1.5858222678204394,0.3002879632731355,-0.9096939928928152,-0.2382174383504283,-0.1701864109830531,0.30130165307001533,-0.8780377766771517,-0.8681926427762232,1.4547332633372092,-0.9504321676582994,-0.9213068473206788,-0.8510467810874983,1.7248473815904994,0.011985187174513726,-0.8201295663323305,-0.6973633700554559,3.07433506978849,1.5902891370157022,-0.9482257985968369,-0.2812154863482364,0.028974988099908148,-0.6223070845729599,-0.5660264336801409,-0.632154665188127,-0.7646810783404159,0.9437400643331414,-0.6859084922586531,3.1583610484311704,1.732364598378293,3.524706634010943,2.9748666312541423,0.7282622073863759,-0.9083797368164721
SIDM00576,-0.24385261732295221,-0.8975433396781667,0.4712691473365354,-0.8000115596742933,-0.6034634297613028,-0.5460212859275778,-0.2615259537246205,1.8997237145571166,1.0809164952027306,1.7506382335599195,0.7061990163936597,-0.5553407467914848,-0.46401630419326034,-0.6890474468270414,-0.8530847772972026,-0.6893933076781724,1.341592539364113,-0.8552486360889205,-0.7906953504783344,-0.4152250536772936,2.4649856707158366,-0.7648411266512921,-0.4645677071798059,-0.7581079601419268,0.9728424877852979,-0.617606963875772,1.478028271845317,-0.19594588489825454,-0.7325276649897174,-0.7217591214143625,3.0230165538510434,1.317696539994337,2.2745464429010616,-0.11299603268443503,-0.9042803048200682,-0.8372640941555711,-0.5882818333314709,-0.8750176050289027,1.0802176070586809,-0.6476132905642554,-0.8540122785991007,0.9297265291091007,0.43429780118984207,-0.8224682496044903,0.7054000381315999,-0.73273406006687,-0.7701830375363099,0.9345966458816166,-0.5391342459614055,0.8866882643234942,-0.6928232941611158,-0.3317783823899102,0.5445826406049304,-0.8415968427070871,0.993661579689879,-0.5247327385561485,-0.6690810094844906,-0.9726061295330904,-0.8219014789567972,1.1306435085927533,-0.9705548594672151,-0.8630681970339639,-0.916024778834405,-0.37633319425394807,0.3287144781886702,-0.8456589719545071,-0.7572681288893254,2.375446140258749,-0.9484118454298621,-0.9204511516941143,-0.6261808241797561,-0.5197543438849458,-0.6407890593367395,-0.5691658241062166,-0.6486654588685365,0.7086667808013604,1.4181285051476207,-0.7271816479677731,3.0849019532568724,1.648259103388039,2.5010255444862803,2.4158886831247663,0.793890871742688,-0.7833050182332955
SIDM00257,-0.7975463093185094,-0.9233958166500011,-0.42036650692070177,-0.7841650830194752,-0.6461952398410663,-0.39429133382103093,-0.30553446995354694,3.7508827621357965,0.7931180805820996,-0.8306013809579864,-0.28793808742347954,-0.6206339512382255,-0.46512091400916383,-0.026058459931903425,-0.6020880888322291,-0.7523438549714024,1.7396186197532117,-0.9268015091516907,-0.8612539502707407,-0.7382922942236655,3.269431487596759,-0.7320585154559904,-0.7662969339717918,2.6248707458233507,0.8168492916638489,-0.43774956595950454,1.7424258426390435,-0.18864737122366038,-0.6717078209088186,-0.6197229098072626,3.3929171737256767,1.8997481941017662,1.5993791811335296,0.4221872329407594,-0.9704627979028703,-0.8384932082498401,-0.01931930537292124,-0.8124027038166096,1.2710232555736194,-0.9312841352959245,-0.9005621091028014,0.6730250641359781,0.6439645917821875,-0.866124036983413,0.5668521631930122,-0.5942344624139955,3.158786163012518,0.20645034932062212,-0.6875818909661259,-0.4617061559394053,-0.8164617038016687,0.69124365673919,1.064420616947761,-0.8612397675801924,0.7801781904555375,-0.7114768516038645,0.9591209300905509,-0.945175796487337,-0.7236490950764524,0.0781488284044113,-1.012209355537305,-0.7586627090967616,-0.9542412955052819,1.4819080016679462,-0.06104178000404276,-0.8389672999162988,0.9649268558353222,0.016491616256752214,0.5913479831408357,-0.7221639680355604,-0.09624986758863646,-0.722218697217096,-0.6267235325191927,-0.5654755552853935,-0.7308282012776511,-0.38798049786157385,1.1859859538196718,-0.6973533232758578,3.488341011325691,2.111653676755969,0.8788513355582093,2.925510569403528,0.3586341540039599,-0.8633690283482153
SIDM00835,-0.9097423790859206,-0.9787689893456085,0.16684997617882463,-0.6923040733532987,-0.6218619284789161,-0.4024591024759575,0.5955476371301587,0.6186163844762212,0.574625133800596,-0.7883842050233952,-0.5688121547803603,-0.4642950801571812,0.11571197513127952,-0.7040558866062916,-0.8058667886444439,-0.8313324093836887,1.6705914442745011,-0.9510814871947663,-0.7964398237069829,-0.6778674676766193,3.396581490135786,-0.7838579332334193,-0.7437578822460914,2.532674133431971,1.0281808989240506,0.5293094814990753,1.2740048776579385,-0.18299952532132982,-0.7543267580074532,-0.11548938308311618,2.863611201712201,0.9982030058956458,1.4295341351599355,0.9385504473424873,-0.929885978316825,-0.8061064952948922,0.14744925693131797,-0.753298008094377,0.6923372771388323,-0.9730280882189201,-0.743139947753294,0.35103068320866776,0.6522316294801914,-0.9129348060078794,0.718823136451656,-0.02201090190836014,1.0893728510517693,-0.5991996415838573,-0.7716537432901204,-0.06720126481795811,-0.6222648994916795,1.5459616936413312,1.032351349983271,-0.9373807142663398,0.3039395829734303,-0.746764765930253,0.6186420872832519,-0.9585358268535346,-0.6717869595420349,0.2594347388124266,-1.0885641852615768,-0.8770994267200792,-0.9392757568713901,1.339958113910838,2.0844398206784867,-0.8445732777445678,-0.5675889892965416,2.8742705763556806,1.9011946899759802,-0.8711362242379648,0.1735588696203291,2.090762723504318,-0.6220613274985026,-0.6202556616655315,-0.7182594580598792,-0.6488609832956174,0.645893965160892,-0.7638834686193803,2.9764270259206023,1.5197428953005685,1.0304079827749892,1.6941314983104885,0.8960132535808064,-0.9886641033491561
SIDM00781,-0.8431237871048806,-0.9398489171244104,0.30594271018260116,-0.7390852191419874,-0.5375775973325508,-0.6112914824168646,-0.12239419698876605,1.474157941898039,1.03233927580593,-0.74044859781459,-0.3969762539848281,-0.19564216529173958,0.140228256698278,0.8938852158218282,-0.8841559391055378,-0.8057804098103514,1.595323878661176,-0.9310937309608449,-0.8839430881704159,-0.46989402215091886,3.2765493128052032,-0.733422044982488,-0.8393003709692252,1.5858438512312958,1.0022493899106804,0.07222116426923254,1.7975237073592136,-0.19075993583925646,-0.7937776017698656,-0.7342298736026288,2.7379268038527966,0.9603805242347948,1.3472260429883243,0.07034854942539333,-0.904392595076059,-0.9545118149942159,-0.15048728680876416,-0.8653773841428466,0.8944222504899082,-0.9828457738047781,-0.7165527573891862,0.9016275167831743,0.8815426680759642,-0.8977383339320733,0.5307884250220273,-0.5020949906624971,-0.44002041946680404,-0.6112880198603082,-0.6533729033864533,1.1971347192867106,-0.7280066971496442,1.5945028055066843,1.0086671386494785,-0.8702686093871216,0.39090762640804416,-0.29106364373759247,0.8269378828601409,-0.9693359993133457,-0.6795093032626025,0.21155225542213577,-1.024186076672113,-0.8883538557632863,-0.9270491481724447,0.9623415849698495,0.43155410760771507,-0.8622447433995576,0.9208445663630624,2.718482367659865,1.616815922419181,-0.9485975258052917,-0.3957126453958015,0.298298359266358,-0.6338307123126126,-0.6555564056707739,-0.8050504764173397,-0.4099166742030016,1.224061509822915,-0.8280840765990983,3.191405646259171,1.390381783519386,1.4036722925169458,2.137313660236724,0.1740312774194987,-0.9477620218408228
SIDM00700,-0.7415622286600674,-0.6250793774502321,-0.2918792724354518,-0.5998311005147118,-0.8486115340753171,-0.5708688086789055,-0.36834177408271884,0.24304231240673374,0.42607578445964484,-0.7703029655060545,-0.0874238292992041,0.3100717062409662,-0.26723706633867844,-0.7126623046368281,-0.8583909181061522,-0.7224834983380722,1.258735051214179,-0.910930540990129,-0.8352925923545852,-0.7518417718777914,2.9410587836818984,-0.6783834617712137,-0.8672439908690205,2.1961560790941754,1.412220448369491,0.8744912687490953,2.0418313828286614,-0.13253451032132543,-0.7357921001470333,-0.28714121741410314,3.0793355515118894,1.7395354389222712,2.026445638658833,0.057473531978722514,-0.9868318838675456,-0.8779477148695255,-0.20794238999416279,-0.8147479588591799,0.22033515891230065,-0.8447994799652084,-0.7922477757863194,0.4950240716274837,0.4528101489499961,-0.8064119322186203,1.3452763170776578,-0.1969288212485221,1.3840679185361093,-0.37119269090951706,-0.8029500107578732,-0.035311263441053106,-0.7705645847718954,1.6456453208916153,0.7026893615172748,-0.7149345230374081,-0.031010545777297477,-0.11099579455434493,-0.7681900552761856,-0.9340778784602108,-0.6838803676047182,0.82531091332051,-0.8457527798043215,-0.8243262070434745,-0.8005402137465004,1.426165763358505,1.4434647251430976,-0.7910976579442818,-0.6693829906765824,2.8867618748115924,1.0257139075406703,-0.7931957885431834,-0.44229282876947845,-0.26119359772885814,-0.5371523741024051,-0.5580654209191417,-0.7308682913704208,-0.8385626381918192,-0.5552278832308686,-0.7418086447272482,3.0407586783647393,2.1334264251309083,2.3519145929041803,2.093665908904751,0.23092143424066777,-0.963810793080129
SIDM01126,-0.7218665597027691,-0.8238595248786256,-0.3032725061932563,-0.6431033406927615,-0.1317759511037414,-0.42419791967843806,-0.22534752764379817,3.5758886355681434,1.0495443278903112,-0.8727303938470681,-0.7733310738252649,-0.4656885472396536,-0.5974827652123362,0.19578519135882316,-0.7190875736414064,-0.7146403017321218,1.9754196450566297,-0.8714912056732198,-0.8714046169564954,-0.7259637025104617,3.5490408589218707,-0.7678302168720788,-0.7344330113286139,3.053839251375094,1.2981182315595892,0.27150093063389646,0.9827842869412428,-0.3793741873353715,-0.6613946074368742,-0.7022650458384386,3.713075570531526,1.616676094943657,1.617260947373801,0.577889667701045,-1.0097661848976254,-0.8181931232406684,0.7599908356622049,-0.8615551115627335,0.9146678786463739,-0.9350331914542938,-0.8186367304205882,0.1701286051954778,1.3621452862977477,-0.8658421367786077,0.8074038096075381,-0.728717121451789,3.52495752367664,-0.8093919703743051,-0.539909692004703,-0.6259590239526627,-0.7014719002607152,1.958961585443176,0.29637400972848493,-0.9241274742074811,0.36461595718031514,-0.3217769417050994,-0.7723630230021156,-0.8823190416305777,-0.7389701068198159,0.5576699114188793,-0.9964474912683186,-0.8705579700460839,-0.6921108822091157,1.585864647613274,0.9488536375836264,-0.3656428045844436,1.5840984935749494,2.7206381664338566,-0.7731363049365452,-0.7317749029755921,0.3372796814764546,-0.35871580542983006,-0.7463632959123997,-0.25317870107111035,-0.5966652127757678,-0.01735806805914348,1.2488692018972154,-0.615293432193926,3.7575346984517712,1.8482342762033204,1.3140278451896947,2.942259092229711,0.30154458388959654,-0.8742585961113783
SIDM00259,-0.770341831596071,-0.8682672872365903,0.3412000558586131,-0.5039710345888776,-0.2104575108332885,-0.3375801392107912,0.5827604005925083,3.278308919550456,0.9051832884229718,-0.8039870293907045,-0.18524553455503084,-0.49007179524444267,-0.3518479662057977,0.01511232024912753,-0.9094829504261329,-0.8200461111773129,0.8131166735058333,-0.8636335079865841,-0.8642363655942588,-0.8439655874112623,2.711898805460277,-0.6347466455994619,-0.5977641638546559,2.6621806774586574,1.2395456727056358,-0.5484584419906313,1.2845842866134565,-0.21309828794255242,-0.11061071314551882,-0.718087381275285,2.8628250658088694,1.1346914846725977,1.7965956033398445,0.21874933688695528,-0.9422566131922516,-0.8736405237245579,0.40926873613746406,-0.8410804115478234,0.8139631453623132,-0.9326649405966353,-0.6691022788429258,0.2990804145318387,1.002893940066179,-0.836721947352957,0.7595803519824863,-0.657119560309095,2.9408313137082858,1.1894827670125079,-0.8801132594977792,-0.6316308218076466,-0.8727667485778043,1.63993666344561,0.6091923052699696,-0.9308999808404654,0.1636239925000114,-0.6849114704351156,0.2813059236293617,-0.9079698027632772,-0.7054938055634854,0.17115082138133833,-1.0747419849310411,-0.8158365667270076,-0.8825669767651901,0.4515199381060764,0.016202751743278523,-0.8698594293044194,0.9815316267674383,2.2687744311217632,1.2124911559023193,-0.8632796877273312,-0.20713457011450187,-0.7120555047619017,-0.6921293792957975,-0.26485928878573756,-0.6233768358876997,0.7395706581091871,1.2032396806137469,-0.7415030927739202,3.331670350143634,1.6930154851135757,2.1222175857674896,2.511200787393452,0.22478406677196378,-0.9494974161132812
SIDM00834,-0.8445409936515055,-0.9345473519374291,0.01909331156375525,-0.5971303974712493,-0.7405981652041473,-0.6684608545027128,0.3603297917320989,0.6713586038955686,0.8438015542040814,-0.831442375863725,-0.5781106463081612,-0.3668711477025961,0.9814318478191926,-0.29571437422188823,-0.7667931377716167,-0.7897757525778597,1.6096205414465128,-0.9919058063118764,-0.8649224887061568,-0.7803064147684949,3.1867275377547006,-0.7934717540404186,-0.8511479803067258,0.9834919509319622,1.4344515261176687,0.3489367147708223,1.3523322816973586,-0.28743171936817624,-0.7168863231551013,-0.2354141982175315,3.0740252503304126,1.1572407091664012,1.4059126520603606,0.6789210631834726,-0.9667931413913493,-0.9076369135057798,-0.586511840377471,-0.8283567455927907,0.8812628612077773,-0.9170704239611993,-0.8697601795649741,0.21914866014486406,0.9385178171555847,-0.8358374082689051,0.5664367812908294,-0.6129838470064947,0.14611389969018013,-0.5783457365684822,-0.5773165407011716,-0.5969511306998504,0.5308658577486222,1.7136618781328805,0.7981413760597539,-0.9015111366953305,0.5853367227682901,-0.5356409194754768,-0.7231855694775908,-0.931382267028645,-0.5408344855744451,0.031675283882476105,-1.0402699027720397,-0.9365242771547736,-0.8841446829594612,1.8978330633369387,2.2820699323142,-0.7843980762652327,-0.6162373659385052,2.8169555336704373,0.950657214773091,-0.8936507981377552,0.45446927103106094,-0.31846124383451274,-0.7071018275094797,-0.6032761443053168,-0.7579904146679523,-0.7975396772230869,0.7007562921723163,-0.7973003419923489,3.1464310041226224,1.6049185503984458,-0.46011102771812834,1.9399832646135922,0.19751206850614234,-1.0564363088266482
SIDM00814,-0.9187460663151185,-0.8537452595210947,0.20324538659089358,-0.734250038371533,-0.21445348523153798,-0.3791728943337325,-0.01393812253136813,2.8159765652233566,0.6870442842516699,-0.7652016298102653,-0.36870532886987345,-0.5851194467849242,-0.12991295188481444,-0.6787990348323305,-0.8091925722581559,-0.8012199291732678,1.4968506688565988,0.264645934397032,-0.7859802739242314,-0.7793105880656342,2.4919321639399508,-0.7256958149966289,-0.7930646822219114,2.166526112511254,1.3418078389107695,-0.45836618673435314,1.5203725865542506,-0.09271891644868077,-0.7298694162515182,-0.6479072307818063,3.1221976898452417,1.9398051201747706,1.8959870112736854,0.04198347917175621,-0.9100322316278754,-0.8089119116187183,-0.5757464218328372,-0.8890242743367839,0.8087234324917724,-0.9716429867556124,-0.8436638690303441,0.5940445221881553,0.7107267183567276,-0.8488097729584191,0.36415116437526207,-0.6998168501592321,-0.09877365483601115,-0.3293699091694462,-0.8520454206504632,1.7292517028651664,-0.719073964152312,1.5017360978472316,0.46840461601835776,-0.8914668776949107,0.07782185600512734,1.9592382108676234,2.3672668866485336,-0.91362065975188,-0.7709974731234213,-0.25026908683372934,-1.0187805738824645,-0.8711614042680335,-0.956084710319542,1.412332400551533,-0.15207892260903683,-0.8673457579148991,0.5635043709347322,2.4217382272857124,1.6597731930695985,-0.6361986996445816,-0.27137094280514484,0.06818087141575434,-0.6686421725340713,-0.5945190827091091,-0.5781977412861782,0.13386704562557436,1.0783792383920292,-0.7836519220185092,3.4168503852670056,1.7273330462304641,1.9226746029968116,2.5168120567815313,0.9806894710980778,-0.9356544183217633
SIDM00258,-0.7152152970554436,-0.8876725593701452,-0.06091122276941187,-0.5113968094247376,-0.46482235064771205,-0.5189114666859647,-0.2282477207906768,3.716566648826937,0.45922018642249934,-0.7314830423613181,-0.7716274642041869,0.47376881154626843,-0.438668921632464,0.8933626140463617,-0.5693562450674263,-0.7023614259626578,1.4641033473092904,-0.4574551617670253,-0.7891354264558661,-0.6975044388509907,3.0291206695798145,-0.7022773032829315,-0.7586181417191962,2.2177905540041913,1.3953456705800027,-0.5132708374464519,1.640153971488049,0.034626490013383776,-0.7181259315459712,-0.5758270789295166,3.3657922236465776,1.3892436821094094,1.6913859837300933,-0.0684069978848301,-0.9313562408184409,-0.9398544826765778,0.24789833487985838,-0.87449422118729,0.8121229625343732,-0.877989073402342,-0.835217447917655,0.3427383652187487,0.9195523128077795,-0.8212467508886692,0.34892187300294664,-0.7272260582099286,3.446064697034285,1.0605680431467885,-0.21035909799952948,0.261963314497579,-0.8284203876178491,1.5276433498409423,0.5430026512403329,-0.8581481994283909,0.41681076588159677,-0.5741975722876593,0.3312500237928518,-0.9416812845619458,-0.7325418786988396,0.07825603895303675,-0.8562227302956247,-0.8667228727800467,-0.7167039766375397,1.1465304612719538,0.9399340821745087,-0.792631162070934,1.5600609743563911,-1.0899892880985353,0.7414229052758626,-0.626894849461393,-0.5877443842952033,-0.6232464492384683,-0.6354194281523028,2.262487658301608,-0.7941338888896563,0.10821107930073329,1.0341459413946101,-0.7724833800396563,3.5148376024458843,1.9078625350716703,1.7809105513822874,2.8252844295728163,0.3495151994743359,-0.820256091959277
