,CASP10,CASP9,CASP8,CASP7,CHUK,PRKAR2B,TNF,TNFSF10,BIRC3,XIAP,PPP3CC,PPP3R1,MYD88,FADD,CFLAR,RIPK1,BAD,IRAK4,BID,BAX,IKBKB,CASP6,IL1A,AKT1,CASP3,AKT2,TNFRSF1A,AKT3,CHP2,ATM,ENDOG,NFKB1,NFKBIA,CAPN2,PIK3R5,IKBKG,CAPN1,IL3RA,IL3,RELA,ENDOD1,APAF1,PRKX,CSF2RB,TNFRSF10A,TRAF2,TNFRSF10D,NGF,TNFRSF10B,TNFRSF10C,MAP3K14,IL1RAP,IL1B,IRAK2,IL1R1,IRAK1,TRADD,PIK3R3,BCL2,BCL2L1,BIRC2,IRAK3,PRKACA,PRKACB,PRKACG,PPP3CB,TP53,PPP3CA,PIK3CA,PIK3CB,FAS,DFFA,DFFB,PIK3CD,PRKAR1A,FASLG,PRKAR2A,PRKAR1B,EXOG,PIK3CG,AIFM1,NTRK1,PIK3R1,PIK3R2,CHP1
SIDM00837,-0.8856453046050786,0.20508960205595647,-0.23881874407776565,0.15134304326678408,1.0320389765560352,-0.5210147216411893,-0.8031303831583727,-0.8767613497323415,0.531991014356565,1.0810408580403918,0.6356632119605018,0.2452393158961563,-0.6657143948399805,1.1393329293831043,0.11319485776438687,0.332387313819769,0.35600268254560574,-0.33094833508683463,1.8157753374705585,1.067571043311036,-0.10505150463649925,1.0734005639893713,-0.7190918017585716,-0.02359145423356399,1.007656449538921,-0.6501698824168521,0.11832258533728926,-0.8732474276499818,-0.8577154233496271,0.18218272958227255,0.8525924411855139,1.5155205060908814,2.362544963164937,1.8194993841692724,-0.7550200315440152,-0.6178696840990284,0.2776051941023505,-0.7558455135518767,-0.7803740792917895,-0.004556095226564921,1.5295860308823643,-0.5227108204787121,0.7255913238855477,-0.8335394634572848,1.1455962697002533,-0.35935045645184094,0.9264649020062702,-0.6355381345989414,0.6440128794301639,-0.7167668604583058,-0.3182007549039081,-0.7781782533068613,-0.6951030131445215,-0.8425591890561483,-0.5520370562081328,1.7769518413323115,-0.1924458925787954,-0.6267140516592106,-0.5215213420736878,0.45340972601090135,1.8479086226293584,-0.8650381699870131,-0.7185499705790321,-0.770095729499622,-0.739398016450531,1.2326751735008523,-0.8439196325036312,1.22477176545346,0.6855074776116943,0.8013606153770498,0.9544205956244103,0.8903904904031886,-0.48024775790596336,-0.7548750130896035,1.3003824371693231,-0.8072928573790649,0.20198262869179184,-0.23736799233326872,-0.3741708342423268,-0.8510811466737779,1.262887313748116,-0.8489186069904867,-0.5711825995558549,-0.29909953134712053,1.40277267686398
SIDM01133,-0.8980743341698675,0.15910181021717962,-0.7014691806875466,0.2633045633341626,0.7869455685630292,0.33046830533105126,-0.7529693739696633,-0.9965964079302018,-0.9871788841770588,1.360595567427311,0.14548547461640776,-0.14457073678783874,-0.7998333438921962,0.6768578417439166,0.7716368739053324,-0.23870762953857047,1.4575596504783095,-0.4310769231220474,0.8548521493725704,1.2348553016019406,-0.2199439249759401,0.9293223056667309,-0.7514843028171263,0.18649565312230337,0.9081443854427149,-0.6248650232341856,-0.690716458677267,-0.2536467887126054,-0.8299091141250778,0.027700831307094678,0.6792038787200962,1.02265185091976,1.4993112355968041,1.5054220963789626,-0.847829596241222,-0.7126477060353241,0.30134519363740314,-0.8542219150626759,-0.938086098666648,-0.21700469013663232,-0.5299169957798823,-0.4796960479093756,0.404165721103099,-0.8366257200617964,-0.671893801634252,0.3301994860695995,-0.663439647356303,-0.7254624154727546,-0.8036976199415894,-0.729262598020354,-0.31209922062049306,-0.772823342245551,-0.640048339896819,-0.8938317525426359,-0.6951071698652471,1.4525981146181084,-0.5469405189156995,0.017214765334780224,-0.3933813649307009,-0.20104761444711405,1.3888864258010563,-0.8338141529755729,-0.5926738504416967,-0.13680064515000057,-0.7096639288611132,0.8727776391883093,-0.7322062258585389,0.8094656129265848,0.9263252746495937,-0.2364682199595243,-0.6382231293826659,0.9106088134571051,-0.4524873841395283,-0.7292454481145205,1.9768212113862513,-0.7768349055739138,-0.10269632121848885,-0.6599653093278249,-0.4164814615247784,-0.7956793680915418,1.2346987084690513,-1.0206918489093042,-0.21000287680316596,-0.4518680612835155,0.7065213438882393
SIDM00244,-0.909474173726577,-0.1401395844475294,-0.395629513800031,-0.07347484679839542,0.6882079137384864,0.21249874114183412,-0.8974987762661899,-0.8195659031985545,-0.5107141000524965,0.6766736379724277,0.4909170596605557,0.10096912017011665,-0.8042006824933856,0.9786262424946897,-0.5347319244513694,-0.20851132436034076,0.6466778103403459,-0.07783732036903797,1.4845797658806732,1.025224605017361,-0.09352565081143144,0.5678331877987075,-0.7627205441019508,-0.32052147153756855,1.1312676704661464,-0.5894467515833838,-0.2280631010268563,0.12547884953348218,-0.82056063772432,0.45539873717977236,1.642426360167786,1.2005246796056979,1.1321410988654597,1.8483701658622287,-0.7204077591533895,-0.6229657571839822,-0.07709386202097733,-0.9538514069597209,-0.893416622127927,-0.2318307028884322,0.6310067834502157,-0.5655449843188096,0.009794992976650806,-0.8385762186834063,-0.5791131400691252,-0.2927463686641095,-0.575269159838607,-0.6498220547953988,-0.18076116444479867,-0.723929926202704,-0.5227691946743185,-0.7149224790559869,-0.8416228041677583,-0.9174988043692148,-0.6485816308597995,1.64908144994842,-0.08866470036359643,-0.4198291179640489,-0.34828734730885774,-0.31736832334941434,1.5938619675292185,-0.8060451466506947,-0.6681856143196427,-0.10195155614235756,-0.7483738767170787,1.2809727741028119,-0.6780632564873912,0.8692139355549954,0.9104416388032783,-0.5889278925718148,-0.5476327005670936,0.7882598700909574,-0.6071629520564985,-0.5579885091354695,1.8597893473857776,-0.8800622560715761,0.20215074525511909,-0.13953836579163864,-0.42672043371553503,-0.8519069177786165,1.2673061706602944,-0.683825221657973,0.6465155781191761,-0.3623248384527426,0.9851958767538839
SIDM01161,-0.7814326594417008,-0.028167099718084912,0.18819366613033134,0.29345050710352355,0.6736261864494787,-0.3719062752775347,-0.5204788277130765,-0.5110580393650276,0.6048038840175873,1.1776279224066346,1.1305568818353384,-0.04122797615914569,-0.4382702316099628,1.5157769351136017,0.7115955969553303,0.15743674707769076,0.9605904109348551,0.2586465476565257,1.2076722897507512,1.625297749311717,0.0255214379536497,1.003753094920369,1.874948308895719,-0.13903993257074598,1.8098539956731545,-0.6567343883767622,0.3358392113627149,-0.13612125414695028,-0.8235515950455679,0.5237773774467669,0.5592974560505969,1.9637138337456645,1.9436432729099509,2.394273363515448,-0.7718208453049916,-0.5903173952178271,0.11101272097664974,-0.732740587497493,-0.9797241434666589,-0.03659510784517156,1.517984785946573,-0.4957567093301134,0.0007287972428600271,-0.865575642302979,0.11854194016598957,-0.20039652844855885,-0.6772659423666377,-0.4105218945372136,0.541352179974439,-0.4040861017991994,-0.45244218347894,-0.4373198070677841,2.33710092265698,-0.5156194284409682,-0.11441056993707817,1.461536318417845,0.23811814034365605,-0.548326337734104,-0.8263569180334326,-0.0726387440586765,1.9371972860932012,-0.3697951647216968,-0.6441572498281429,-0.009118437616138274,-0.7788184311708586,1.4233597181276656,-0.7796164252579955,1.173996013818797,0.9720142386148835,0.1550219370142084,0.8405614839072947,1.06597654811793,-0.6102438171165135,-0.45101511874581024,1.698871341619962,-0.7408469025831215,0.2001053833591044,-0.5015692041853184,-0.3568490641005602,-0.8100996728255337,1.084823741234808,-0.9794074039000998,-0.021637507230725918,-0.5015429557171868,1.2735793940155886
SIDM00579,-0.9007116151966379,0.2666846930488886,-0.6108586001484253,-0.1498768096879412,0.7644248258649797,1.1486331846092082,-0.7546924358744055,-0.9557387921805165,-0.8280911485359435,0.7820253347667665,0.2686569004292681,0.12753118141618974,-0.9129954888734929,0.7938650387592451,-0.4358961028610834,-0.4045528917518216,0.9490490872083135,-0.16360134501305998,1.8048950373011128,1.2394707434295682,-0.4276393507749248,0.4513190411238161,-0.7397687439659347,-0.10712689471398175,2.289021611472988,-0.6214001452449821,-0.49539138390059445,0.44853885499428686,-0.8444726949595756,0.21006969906281442,1.3645189062805472,0.6282503070421819,1.2198971261374039,1.2397869603064828,-0.7255390583691097,-0.7697361411040794,-0.34070027063308295,-0.8341575570557803,-0.98996726646995,-0.21884547694932396,0.573669992919756,-0.6182733271638587,1.019878734605924,-0.8148639614005407,-0.5706201143881037,-0.3895877864563486,-0.6609915266247024,-0.7413957414831153,-0.515250247503144,-0.8460097022784534,-0.6513672376877475,-0.7792307422195637,-0.7494122724127946,-0.8819557770073808,-0.7767453385292862,1.8253783320787176,-0.6609865938807837,0.36612137308052023,0.3292360254890323,-0.3001467029382029,1.3565806298107668,-0.8653058208354975,-0.6356971267904395,0.4206174359005081,-0.7481075669727293,1.4421077395643238,-0.706840565176541,1.3215045187903358,0.7391614143511903,-0.27830225495202615,0.09541569263461726,1.0560221850175304,-0.6385249875687291,-0.7393884972891042,1.5340731354164838,-0.8908568845875279,0.12276704744960489,-0.5107095919250472,-0.22251822511499034,-0.863377672674242,1.5395079895613277,0.39900473199837994,1.002967158021997,-0.20699300458425218,1.167937529121161
SIDM00699,-0.8972354434682759,0.040350442575460124,-0.690516055647125,-0.5114974933752566,0.4731147678721451,1.3197045600265649,-0.6777704317664652,-0.7389735004946331,-0.8217867667438897,0.9978322233126882,0.6055037310019941,0.2104796816390972,-0.8036761628734036,0.9550043026137826,-0.5121729356009004,-0.4363987533428628,1.30236898083744,-0.1836730627989148,0.7766019314768198,0.7189017584190661,-0.19226802871936327,0.06631191493412902,-0.8356643524205037,0.28044663939211356,0.5658127935162246,-0.4827651609997283,-0.4851986836117308,0.7754637593707838,-0.9055887284806423,0.4479984586490225,1.0357166457918878,0.32588674505738513,1.8763028265758481,1.1361527385227437,-0.7487128533262685,-0.7066208362642649,-0.2726029457535629,-0.8095886001650011,-0.962292669761878,-0.1964149398357206,0.49941442933047553,-0.6489079883749951,0.7606916298244987,-0.8184815093140138,-0.6958722894921775,-0.18507383833773475,-0.622069715561029,0.1881235803098937,-0.827194770964947,-0.8304748903297723,-0.5405795762873127,-0.7579523511670672,-0.7279050203211176,-0.8108381145181535,-0.8401544919777323,1.5387469434663075,-0.6637379983315933,-0.3328369759942719,0.008046879464997088,-0.16269191020080634,1.0660969704777266,-0.9250184312156637,-0.6369066447243722,0.2761249300767643,-0.734426606250419,0.9893282604935926,-0.7868584474578033,0.8190929012682541,1.2906261438285649,-0.2009527728469803,-0.745471912978948,0.9790891336966359,-0.6773128834199282,-0.7406860137963178,1.5972661334280351,-0.9304883091799175,0.09040965009059856,-0.4587837487250364,-0.32754251330500045,-0.8786424669847628,1.06840899195751,-1.044343589552247,-0.3465735412863916,-0.25051301359613554,0.03647344531860624
SIDM00721,-0.8847687595756124,-0.048150856547672725,-0.6413696331867392,-0.19152642309341059,0.5817617130562062,0.02164401862539114,-0.6737515320347814,1.1436247735143463,-0.7905489626769536,1.4570347792673723,0.877070720688198,-0.09865471877335905,-0.745590878529134,0.515376543160734,-0.20171466845791955,-0.03384313493311459,1.073435405086969,0.12051854743645211,1.5549019958225496,0.9544280940294447,-0.1483157644039498,0.9106008124142835,-0.7608379093753385,-0.3092402112285781,1.2140745247075337,-0.40464950243975917,-0.7062911421927762,0.5461176129784665,-0.9178637345355249,-0.10909886369387477,0.6084692087190905,0.2528166378377259,1.1779038876205714,1.636165932993933,-0.43103430121263536,-0.649785500930509,-0.3855790311858791,-0.7446186600544554,-0.8911800279018708,-0.39930268485233705,-0.8225665640667553,-0.3875588439373577,0.25646825167103776,-0.7756519626267445,-0.2156661492655358,-0.21721842503102992,-0.693837594522388,0.6318582615659489,-0.6320105591313191,-0.8554653684335057,-0.40547462114661037,-0.9174348613931705,-0.862263411538867,-0.851147777570971,-0.7581681462595279,1.648717495446674,-0.7985521349583877,-0.06453675855450693,-0.6041305498372247,-0.07906746322270936,1.320286326077373,-0.4958613036926865,-0.592103851632485,0.5931361765311173,-0.7630641445425456,0.7344027221035253,-0.761010531776949,0.585792767501359,0.8003507313228243,-0.03864223418665569,-0.8940223547207771,0.7444345023545649,-0.643831111389799,-0.7729874483834455,1.7740303233625991,-0.8471755320865415,0.4301152208516376,-0.726691359404666,-0.34486776460223806,-0.9446688485216772,1.7150391162800265,-0.932511985065962,0.34975368219256797,-0.4434993373729319,0.7784810255747995
SIDM00082,-0.8758262136873782,0.49423142798437236,-0.22752313142056163,-0.1990392183085719,0.6680755049691335,0.25969159158106375,-0.7161201643438425,-0.7674492603459796,-0.5836242590204231,1.2106067680902926,0.8695931576803403,-0.11324681099418057,-0.4926832919346935,2.3819517615328594,-0.17750736064896191,0.010333634089804542,0.28981294120403256,-0.41107195830337706,0.39592555998061246,0.5213921476110579,-0.20732860508919207,0.3557050380056906,-0.5834793047596848,-0.07808171015159099,0.964129180583057,-0.6265723204232488,-0.3044211315037865,0.38315404155177113,-0.8050445290010807,0.6516511513674262,0.3967138832508553,1.9678148343819728,0.7110868845911473,1.2432776211116094,-0.7174603465345867,-0.45783729610298857,-0.22743792127030896,-0.8799771414735349,-0.9063260505430225,-0.2956051107163618,0.8182317485922656,-0.49462582333339583,-0.29577061802747906,-0.7775135259362271,-0.5631735324383229,-0.3246605472442427,-0.5580742004168481,-0.8555766298061345,-0.4442197883809302,-0.5766747690059995,-0.6544726260799205,0.2492685833175023,-0.672559467448135,-0.8972918730018398,-0.504389227208117,2.0303680853007786,0.18769711352925728,0.19384194586582196,-0.4238858295673196,-0.14126162028272485,1.1687912201872888,-0.8851363827224735,-0.6726334384170028,0.32686583524579915,-0.7120609725937579,0.6594004974520351,-0.8319585904861437,0.8815697701181651,1.223894210902938,0.25350565182361706,-0.7858666237736867,1.0992525994204987,-0.6285354918157631,-0.38326713865506107,1.9221819309372932,-0.7658051821106435,0.596028715372843,-0.5142100292048988,-0.17349924586711024,-0.7895506880076253,1.6566587434942746,-1.033795668202938,0.5751739516859702,-0.479210766842136,1.2690654464189592
SIDM00320,-0.8628015921022336,0.37017740116817377,-0.2010715062345925,-0.19740723974671553,0.8281151300808381,-0.5431207333922051,-0.7976009229913443,-0.7279919522730219,-0.30911400663544997,1.092858934812766,0.48137055417641395,0.3567882133841914,-0.8456165697339252,0.8040155441095048,0.11843314757368162,-0.30880298220131625,0.6271536872948319,0.13759730045490082,2.09700425934526,0.6505098683835255,-0.29497363070422356,0.7972958005474814,-0.7265720643673124,-0.30021983662906604,0.5991106681453702,-0.5471029491067786,0.024102638944282512,0.23289363823830406,-0.7685468504778219,0.13518764605239364,0.9237280377629744,1.5579113904307895,1.0789881766828213,-0.7110623493745525,-0.6448755681858316,-0.5194745371789661,-0.6358144068660655,-0.9091849228888146,-0.94711578754275,-0.2979446279224705,-0.3373860675220171,-0.568669627687306,-0.21257340804792024,-0.80436601324375,0.8839162282098566,-0.12476457291518023,-0.6776957605700394,-0.792127353654777,-0.4429944428404888,-0.7173650540294524,-0.5990344316915314,-0.858298531977453,-0.8333731758459341,-0.8797477546645315,-0.6758366377936361,2.5235387357840455,-0.4566343227949406,-0.22715174567035765,-0.705926610528657,0.07153874845729896,1.1045520249927652,-0.8896950416758114,-0.6774952791045239,0.016270776030292457,-0.5560016003213747,0.857127896983885,-0.7138186235105238,1.6687653691409616,0.819503748935795,0.547460553962291,-0.8927019310482347,1.2489685167181375,-0.5866398585078633,-0.7701496339191046,1.9579032658280933,-0.8486234204573162,0.09892423810183172,0.019437464806926447,-0.5708999940971282,-0.9277262991590339,1.9409075603889812,-0.9420932955778806,0.2593671804870362,-0.3977703632484784,1.2460632548447546
SIDM00967,-0.8473970254591995,0.03283361956706507,-0.19102939830918192,0.047346608030500774,0.886175520446271,-0.8377960866874771,-0.4929239459258747,2.010236638891086,0.7649645419271287,0.9033367667267456,0.2723842849594318,0.12630047250563206,-0.6572559317587655,1.402458204478424,0.20323866942325866,-0.13334935170500184,0.796548921121227,-0.024166483879417958,2.121898940336777,0.824733752408934,-0.014892281196428702,1.368823064118026,1.837835435766147,-0.36631007223040746,0.9457424389879383,-0.34639323370265745,0.08236875513708151,-0.7904299697270192,-0.8344933498703593,0.4197165612081203,1.1481213129208028,1.725214911176939,1.8077247851594105,1.9071660321667878,-0.7628670673403544,-0.7376452424404767,0.3784838002195227,-0.7854875645874682,-0.9197955584453686,-0.1452923833108586,0.5943267078446693,-0.5557860393695446,-0.5646092361332414,-0.8215390517702881,0.8866022485668659,-0.12637049032328287,0.5821853305363555,-0.559551889363235,0.2374294432718884,-0.5860973607648997,-0.5062206552771258,-0.4234115171035546,-0.41115266509252485,-0.34188934354547984,-0.1576458124440351,2.017070294787819,-0.2502727564909341,-0.3362884359813027,-0.682127080824506,0.07195889092506864,1.7172542969769202,-0.8108344087335256,-0.7316856433477158,0.7513510998776394,-0.6993402172202798,0.8492617197366131,-0.719087934652754,1.057165545936513,0.6271388396548256,0.41346908401903104,0.32091589083653765,1.3242418509309828,-0.6481110872061261,-0.7362422636021927,1.6262096162995132,-0.801142538946622,0.5660383422086275,-0.6878488772193906,-0.16671470694367344,-0.8837087788509553,1.6267949420622017,-1.0532447863152015,0.679367427633669,-0.36820732351276203,1.606494382486355
SIDM00508,-0.8641224559481107,-0.4531370991784826,-0.61516880489485,0.28860346045768087,1.0837478772140945,0.6989416144494268,-0.7393662221017463,-0.7565097997840519,-0.49855477977018525,1.1742219401544005,1.008124594329618,0.02769408018986679,-0.7482683953150822,0.7928103916571716,0.1333633918984325,-0.00016474176648291095,1.3330305271302583,0.43369079693631274,-0.12707613093925316,1.1926977222601476,-0.2853534638310086,0.6336567908274172,-0.7073932297249572,0.3588241506310999,1.207298000039111,-0.5000359479311434,-0.6579494258382791,0.37627629728576695,-0.8876137852685034,0.16770915380075505,1.412702991835471,0.9047720226625343,1.7056817405704758,1.349091095744526,-0.6411022458758102,-0.7092730934391263,-0.1699289455489438,-0.8147929805611329,-0.8649269828570086,-0.294052914969709,-0.2709797094548314,-0.5070758556241821,-0.40616896459539253,-0.8321821584202741,-0.8501270964513572,-0.12299403109549849,-0.7994553287992292,-0.5713307083149481,-0.5740027473803752,-0.8015382288973479,-0.17971057305549656,-0.8329207063759703,-0.6943922658497482,-0.8768806596777289,-0.8249590207189734,1.7334362242696022,-0.6440670370154357,-0.011580622150363427,-0.06903776427007857,-0.04243870521885277,1.494968774061645,-0.923346957023751,-0.38221764329012237,0.22487105321276804,-0.739827162600093,1.3728996684769321,-0.7082619360292667,1.3609846214407948,0.45531861574417243,-0.3725227140763974,-0.3846430652286376,0.2246325791178671,-0.6684549818386778,-0.8014978730346253,1.5137317838772533,-0.8337779054378147,-0.02067349367748429,-0.7794976389247066,-0.2605837957076251,-0.8618449767302055,1.2481371489490702,-0.9153006444601988,0.8095247868436533,-0.24325536633915265,0.9968217814266607
SIDM00859,-0.7803505303282711,0.5251773574202158,0.01253970373586532,-0.09478166258925579,1.1456482594207016,-0.7781197839657854,1.7384916727260111,-0.31108166704097895,2.337716111373533,0.8844060441482964,1.5940010980367048,0.592200288737595,-0.03310083513851147,1.1681651475696557,0.6146874973987368,0.2029824753560541,0.8300259041454331,0.6268104191505087,2.1335309272365928,1.2176145957304485,-0.13139477203170388,1.2272964910827033,0.8460357835629688,-0.3194704654005686,2.004973124267405,-0.46070648938893866,-0.6387577464459264,-0.7807898847297257,-0.70727751891956,0.7290244100677731,0.765548019180127,2.9598158795266936,2.687920187889563,0.5859942021098024,-0.7041949534933938,-0.6931926115601575,0.2851194354202257,-0.8088960076812058,-0.8741817511539238,-0.16741334497835578,0.5782125279552801,-0.5444282923696364,0.8510476200255211,1.7863681381826773,0.9151238427227395,-0.1595263854500851,-0.48804879435722226,-0.6093650815775113,0.45695535533624543,-0.6599552890385151,-0.17640457350417826,-0.8192578376152877,-0.5351838691128697,-0.4390313025071819,-0.6255214273889318,1.0943915543046976,-0.1352994965344626,-0.6174907263139443,0.10083072072048559,0.14202108864428734,1.8881216494100124,-0.8232512487075553,-0.5803022388496786,0.20566218122426658,-0.5941181326263144,1.564740207906607,-0.34744945831385443,0.34684212005819587,1.2715393789163156,-0.011791650044163497,2.083015778532979,1.0733248325452258,-0.5594047229506274,0.4375801343841893,1.5010087601573867,-0.7377729711270191,0.2904257083758219,-0.16307055859199024,0.34142015468386017,1.0791551238883745,1.7725911743297154,-0.9260402642714101,0.6777964249615603,-0.3453207185609782,1.1588527240909583
SIDM00393,-0.7872560171772953,0.07288265653142477,-0.22488451346462957,0.3236173994193101,1.289527427922506,-0.8952087230528609,-0.6462074419545308,-0.7870694018509748,1.8929012567499173,1.2548294307405166,0.8662897909489685,0.15884927129676432,-0.5035672585209308,1.549175314846235,0.07168489822172408,-0.08990083903971331,0.40768535896615227,-0.4212068028233914,1.5352882833544936,0.9811642229748052,-0.37308505731025476,0.37177489536367847,1.08284266043779,-0.059212877338201055,1.1142511647854434,-0.691248001409737,0.16177849259268512,-0.8619423826143228,-0.7293510129521202,0.429511332688891,1.2055871123462938,2.0236638389892305,2.0621814750658505,1.6424827080456068,-0.6740620831795362,-0.8118241663091232,0.327663920591346,-0.8545315996057304,-0.835597508302089,0.03155820770188202,1.195796802684032,-0.6567827706261042,-0.2911601231447192,-0.8398448432834813,1.4253019311743975,0.4515637490378962,-0.48550266304816814,-0.6577847146374214,0.7010536893788714,-0.5574003279760874,-0.14955340945296508,0.19634670473364443,-0.6062810911976442,0.2206749987190732,-0.8056996155889063,2.4365401069688484,-0.3615971865132487,-0.7019009206393343,-0.7650980372295884,0.6223716785306279,2.0221684093780024,-0.560842296224378,-0.7422681106642568,0.015451333025916888,-0.762182437147941,0.9354435830908666,-0.48136980297933646,0.688891265916065,1.0005804951949449,0.25840585527660226,0.11934887052283308,1.346061724002579,-0.6740753740645631,-0.5491482827089956,1.0247726638152874,-0.7874243061237732,0.3384383719858124,-0.26106424103223047,-0.11214551627024388,-0.846935950564893,1.7456109436786142,-1.019961692417145,0.03344821639729596,-0.49547924718456227,1.067930388947775
SIDM01174,-0.7318665580031375,0.2006730533925384,-0.08228435327583879,-0.2880831873289889,1.162683913480161,-0.34689540382425765,-0.740636323301628,0.06167318611979183,-0.46956940545029885,1.3341497986504833,0.5136491395854611,0.17666074987472125,-0.7257048097297361,1.0999084221720292,0.20155747233440574,0.26222818828323874,1.291718435070951,-0.09537046338809048,0.9264720914167334,1.1349210043406597,-0.2520300230666052,0.7511049921989079,-0.6177743778173715,0.12082932048740554,1.2532399762937934,-0.5486156399675314,0.6177299153486521,0.5338518307085302,-0.7730285561941513,0.20855978696378583,0.8862910836596049,1.4955596050858357,1.431241338354584,1.905589699881388,-0.6821046276872599,-0.6033604584599688,-0.2656333217930994,-0.711349484793653,-0.894098276475874,-0.1534776595619726,-0.7061839331974082,-0.5427116299707382,-0.043220374571560354,-0.8064561332064848,-0.12568448678153457,-0.13074596732381577,0.4179553064387571,-0.8092269694054802,0.1353825308096134,-0.6198490500411492,-0.3493632224113324,-0.36298257851561705,-0.5221139048634935,-0.6542872439303314,-0.6239656749809994,2.1922790113165624,-0.360964343623787,-0.6379203677247403,-0.7165599930216247,0.6919021173727242,1.6343542159257713,-0.3875454056087911,-0.45984954311327203,-0.0001232294496516645,-0.6256964426560248,1.416444926224157,-0.7341699249125628,0.6952419900604396,0.953351764073432,0.3924302591347228,0.8014451836466976,0.6953680134127428,-0.677721836916784,-0.4988115749153359,1.7090143720223774,-0.7895366576850474,0.39217905779786627,-0.6261335271719867,-0.35365667779402826,-0.9072872491621877,1.2068251511153185,-0.9669497948998785,-0.5789274787102495,-0.4212640572949431,1.4125863327772539
SIDM00530,-0.4571150275911672,0.11946803840076564,0.06749724591593774,0.2825712510595175,0.9735623059119204,-0.8411725700326111,-0.36690335472102376,0.6610342054740287,1.4244038380754416,1.2595462769720498,0.054648510634315216,-0.24187832127041714,-0.24567365473289182,1.2978107937901628,0.34803827961817796,0.1575016196929436,0.6953851816658316,-0.01981894500766148,1.4180352536592924,0.6286210864562167,-0.14676432738026576,0.8620706139600416,-0.4647808816252451,0.006513884304057746,0.9809398477167849,-0.7678304569374997,0.250004485710107,-0.9060758538767428,-0.8447852171737482,0.23385428408518197,1.3904739519138625,1.5343002890568394,2.1923711164936313,1.1363301333869729,-0.654812868616254,-0.6767810279877053,0.45224838437356824,-0.7423815225926476,-0.9553625842114254,-0.12145789365453938,1.3737718144170372,-0.5571710524273492,-0.28046667171215617,-0.7537946564267531,1.0997911598889394,0.043918374172585505,0.20613685814927982,-0.8664590180146495,0.3681968036681076,-0.4242262175493908,-0.6019665532607177,-0.6483145773818059,-0.2321826138891902,0.19924375173063774,-0.3516069916931544,1.9228006007052971,-0.05432552765691927,-0.6866694391116239,-0.7754514349373148,0.23818273457847192,1.445489784912329,-0.8832405824330444,-0.7589478800330662,-0.6803993709098017,-0.8036711277757781,0.731020822403825,-0.7927005443303512,0.6779971798836371,0.5996186892051474,0.745578703837745,-0.8097279860034281,1.1430512184385264,-0.6731715851926668,-0.7322412070377371,1.024337186117023,-0.8762246577192693,0.5738975274941928,-0.4143110424330774,-0.5968641252176494,-0.8801841327140709,1.5410233715579122,-1.0368085611638906,-0.2652231718026302,-0.3198841485736821,1.4329202934818164
SIDM01149,-0.8970731019356619,0.253239696940242,-0.7169718733608246,-0.44529753160095636,0.7777371477580812,-0.8666549275827173,-0.8244444661597873,-0.9719329135862848,-0.9751849676760543,1.2689703840142876,0.5649670516433438,0.1604443294108103,-0.8465352703528986,0.9716033947173051,-0.40666597146635536,-0.347067567178404,0.8462908088909351,-0.31867383567542046,1.7613513515024144,1.0899777100969819,-0.2635973742104202,0.48810167513739483,-0.8201219643817053,-0.2506246435986456,1.1410584745734933,-0.3930435073633398,-0.7474029071718049,0.6652137667988313,-0.8833290930558486,0.6217808236667973,0.5340786977440494,1.01463923965643,0.9638952997439881,1.1090749754011635,-0.7131075112103178,-0.6107097142401405,-0.4172343016579904,-0.9237432314149662,-0.9454368982894884,-0.0903361821930801,0.41429747987292503,-0.5934085744368955,1.001909891204051,-0.7698927185143383,-0.5417739847253061,-0.2386865995645908,-0.566047964455251,-0.6665595247521303,-0.5144891121859881,-0.7512221809340114,-0.594997179621935,-0.8371024648393286,-0.8894040336150463,-0.9468654837639534,-0.8032439407662211,2.1520970507797808,-0.36171519353265896,0.15960560382133987,-0.4275837059927073,-0.05782241578054709,1.447464142561326,-0.8663613703552943,-0.6235981255244872,-0.32766879386750375,-0.4470662583119695,1.2852721693137423,-0.6641002793277195,1.0008732619119722,0.9206357499891626,-0.3951137389279473,-0.5737671166241973,1.1120569546739916,-0.542039082223647,-0.7484857857056202,1.5207843275787596,-0.7256847460879065,0.5630507704320636,-0.679316365881027,0.1762403878858216,-0.866989814865672,1.9238251887062985,1.359538454408516,-0.0792061720976616,-0.5523207327841254,0.9816448615878757
