,SORBS1,WAS,SNAI2,IGF1R,RHOA,CREBBP,LEF1,ACTN4,PTPN6,ACTN1,SNAI1,ERBB2,WASF2,PTPRJ,WASL,RAC3,PTPRF,WASF1,MAP3K7,FGFR1,IQGAP1,SMAD3,MAPK3,TCF7,SMAD4,ACTG1,INSR,WASF3,CTNNA1,PTPRB,RAC1,TCF7L2,SMAD2,MAPK1,CSNK2A1,CSNK2A2,EP300,EGFR,VCL,CTNNA2,CTNNB1,CTNND1,FARP2,TGFBR2,PTPRM,TGFBR1,ACTB,TJP1,MET,SSX2IP,SRC,NLK,TCF7L1,YES1,FER,BAIAP2,CTNNA3,LMO7,FYN,ACP1,PTPN1,PARD3,CDC42,ACTN2,CDH1,ACTN3
SIDM00127,-0.900139539000031,-0.9615902971171355,2.421498233176896,-0.1814509027533227,2.4958702475149557,0.568001800019949,-0.8041389674772379,1.042586520735212,0.669793885533599,1.4394882884244544,-0.674159533428357,-0.24533264644339964,-0.4911899338563178,-0.7556704418178094,0.8021712339223702,1.2369870924119613,1.4624820111948995,0.5469303756002658,1.5889002272902932,-0.6300438552631262,1.8017810912391299,0.6641616753156933,0.6329698316558621,-0.6676252649568545,0.9558056424966196,3.5006563496634953,-0.77275988464929,-0.09114377140645628,2.447208988299949,-0.8508160092933398,2.6967132670693967,-0.7479425730322781,0.8063508325700522,0.6686048965073842,0.961456703843043,1.4271749173610606,0.6783273072706256,-0.004864021092154452,-0.3937421836004997,-0.9316321656310503,1.2484374117704884,0.14682513562526464,-0.6167818515103884,0.17663273328166645,-0.40396278556404164,-0.7633946206046405,2.935806078401529,1.8168604858021093,0.6122563420819233,0.3049106549295046,-0.6068561754144872,0.12755560871164862,-0.2915871346089808,0.5863616947483026,0.1741685389663236,-0.17476862578034677,-0.8813199868836727,0.49688399188949905,0.29387921397914746,2.309564389707864,1.6475195954996376,0.03422004675415481,-0.19780167768776735,-0.9634507747426624,0.9218103316514148,-0.7566232753609794
SIDM01042,-0.8138190872924288,-0.8243079831493763,-0.6046190351668238,-0.6883039192084491,2.5040294546106616,0.26506339452888544,-0.82475790818715,0.4942317320412306,0.1393902824554493,0.5144762351082022,-0.39285261741045524,-0.03436586414879025,-0.6268234084433095,-0.7406557068820949,1.3761013417947927,1.353725623261384,1.5364052809233735,-0.20479898644198666,1.4136581868622082,-0.016360222036911728,1.3768466141550215,-0.21714403465624416,0.6445817250383394,-0.7127101154265078,0.42062912207607006,3.450217371285469,-0.22115605639517924,0.8452473089716864,2.2654510016796743,-0.8204111174674195,2.318146418753653,-0.5228936319897971,1.1102850477492239,0.7965956448958228,1.0508954959822345,0.9034986469058707,0.8289170997720281,-0.5100800723481607,-0.5866312711527045,-0.9090782823330604,1.257088874465462,-0.2392455346157623,-0.7239164297188805,-0.5408750039599586,-0.4264336796391069,-0.15988799165806,2.4640550428868133,1.2585990299745138,-0.5114096554452768,0.8749193436234919,-0.6613136291277937,0.5760492785116296,-0.471332676994022,1.1732579464325272,-0.037868816828115125,-0.4129719524827687,-0.827193422471339,-0.4393596092868482,-0.764788666204628,2.1944117148841604,1.1508064434621403,0.3510011284507374,-0.2856142113775824,-0.9079932426628466,1.766679458728329,-0.43175113979594054
SIDM00491,-0.8640663728558504,-0.8100574360560844,2.9462393625352377,-0.4300403686701476,2.878700019033517,0.13726896443767936,-0.6575413523051509,0.33825841114299554,-0.4724685511505806,2.1389004251112094,-0.4691374399580245,-0.6409629306853926,-0.3713031585611442,-0.6734165280570287,0.6780789374087896,0.7398364824441547,1.08121876935359,0.14632532065660245,1.369128353832651,0.3027207122977891,1.41639436122397,0.2679880814218509,0.44751500534926936,-0.7174006504456019,0.6858178123982316,3.527242047935633,-0.6215912708445125,1.125984164896725,2.2411841227668337,-0.687192283172907,2.1390090705865705,-0.48028698785914664,0.8699844335753874,0.22514486116436802,1.377275972334535,1.2053400122054865,0.1773030588403266,-0.09924397887366732,-0.1902955458268121,-0.9722567774715891,1.633440852772716,-0.4853751154263776,-0.6907493547929764,1.1393974170049799,1.3462047311178755,-0.22560748025733215,2.3640749131060743,0.9581347856282516,-0.2593204990037851,0.666062662611004,-0.6264606294466718,0.6094506060965951,-0.6611811866854752,1.3079041638064666,0.21338973734583738,-0.619699172721202,-0.8192854149655929,0.038850477264010023,1.1227267574928739,2.07243884205526,1.65381513831398,0.5251633928562652,0.09007429636422423,-0.912362196392406,-0.8668416468462335,-0.6779024688157309
SIDM00488,-0.7294549818482812,-0.8754012906351047,0.6894751773342531,-0.04371405241070429,2.2593928975603728,0.227777175369593,-0.7340912740235032,1.071143031673174,0.12424868441791008,1.6155176489326457,-0.7648613613752864,-0.3458363890580693,-0.4845827654470036,-0.7041550526607371,0.8330664159073478,0.6648297401731351,1.390318611165856,-0.4389193268164347,1.1361555508255021,-0.6066634324664489,1.3505280131583852,0.6973832028477485,0.09282286790410667,-0.7125295229987758,0.723440023981244,3.7308818891997033,-0.5266635269667438,1.0741300556709754,1.9818913316611424,-0.7343200968281448,2.5987459662517702,-0.5979134282355817,1.037524691013408,0.4820004602979059,0.7659715509343614,0.9174858265350031,0.21239307158089865,0.3939071741510149,-0.3798367619587318,-0.9638768807847876,1.3623783721824727,-0.16616597832420416,-0.8211049226468179,1.169110069156924,0.37817282445818334,-0.7209480628025543,2.6751072752008107,1.8416360995316967,0.20775957964304834,0.6705491883518533,-0.35412854179897707,0.265472077143822,-0.5352307299740858,0.6980223834243606,0.5846418536798773,-0.38734054948507257,-0.8641301937344409,0.4269870372851499,0.10708687543487999,2.3898396016658867,1.04354933529283,-0.2224140378664779,-0.35807360373866076,-0.8935230049911003,0.2618253083683178,-0.7133465095111851
SIDM00190,-0.5089751283487736,-0.7930271998340894,2.0296623318503517,0.0040710312785545676,2.761402984443812,0.5006348130854563,-0.0036185005090744286,0.4632275181095922,-0.4404718706210457,1.7166560548812138,-0.2079192735563796,-0.5164008757632884,-0.4857146659134971,-0.6068541435968537,1.0143150909659093,2.0223556096817665,0.36529748865302913,0.03943142720355789,1.4907899781529137,-0.5537570716372374,1.2750867871750937,-0.11201500485369562,0.3483819726498412,-0.6979083515657829,0.6266827635454704,3.6910871195888695,-0.3444056946004994,-0.032999747364817124,2.4802369769209673,-0.7222721759110815,2.3290505051020696,-0.7081270810823912,0.8685509112339397,0.9807506523883774,1.29767318801315,0.8153292129680502,0.4974332862197357,-0.8182973561030258,-0.5682605801186216,-0.8726252782981818,2.061167535333647,-0.3128817041885638,-0.5611079211412194,-0.04641337595375794,1.4568266176827431,-0.3612104620593968,2.4107173092377776,1.2473054126677898,-0.4443284060719375,0.5574645901713774,-0.3762860153638427,0.8934696928390922,-0.4659790164192212,0.9468940420643975,0.16168206133005844,-0.10218362776308926,-0.8342015589463905,-0.40612147742501464,1.5080271803402023,2.2034435818964693,1.1871585769171384,0.22697564171069737,-0.15731051911016736,-0.8085191063877141,-0.8488858892506322,-0.7565536633053028
SIDM00542,-0.7976437020488784,-0.8722309911479168,3.2252995233731534,-0.24296858244157352,2.7389723520765936,0.4849723701990046,-0.44737726986199094,0.5878781742014867,-0.5046376437757711,2.168580188396087,-0.06283385929718797,-0.43659677177479217,-0.40992605070916005,-0.8102571894018178,1.0856375266064833,1.2135169170078812,0.7499523028501303,-0.2365762828623959,1.0095168838638755,0.979703667825164,1.8132876358603522,0.38024520031721687,0.18371572712100578,-0.6279589280719587,0.7293841569902485,3.6536905766496535,-0.44054359482023064,1.054743739197656,2.2337774386898044,-0.8246229044753987,2.7552140944142613,-0.5333731310750308,1.0536821334402249,0.6206650159980618,1.3228502572509548,1.0484809500135004,0.3816234237752118,-0.38925626128003954,-0.3288701414835133,-0.7176566875711747,1.6267204134352937,-0.35094122028510233,-0.7765820615387926,0.4874031659808037,1.576228821780551,0.3593791322401884,3.2182365492122162,1.2428153798297559,-0.05416848709270027,0.5871777113585506,-0.4169450403495809,0.06756067007633534,-0.2761717320476935,1.1510989219217884,0.27155773906534253,-0.5714981658782753,-0.8468322845158356,0.9428599765937754,0.7941542230325094,2.070036391771682,1.2753444581514106,0.38642216133894597,-0.20279325295812112,-0.8384510645353094,-0.9406048019291097,-0.7360576232824881
SIDM00198,-0.8487113951698826,-0.8496363283886845,1.4147304030155212,-0.356308840666648,2.6371102787168867,0.5543634450062577,-0.5636650150548246,0.25684499715878156,-0.4661981763850232,1.559102240440095,-0.39722322119505554,-0.4104085820254695,-0.4367945209680695,-0.8237813836580132,1.0712307848491418,1.2268457849651582,0.9436668935787644,1.256475613410028,1.3805729601747372,0.6197130912667406,1.7243829392724113,0.16207683289113936,0.26347629437325776,-0.738268842634089,0.838910785862788,3.619851926031613,0.34815276032658726,-0.4074418590105572,2.2806445366002652,-0.8659202365711393,2.4046662148452276,-0.6447289585369076,1.0280071759562002,0.5248552451265873,1.3306624567503957,1.0281325620050712,0.44323300105950086,-0.7100488932200895,-0.31860295228467755,-0.9618464515091952,1.2709094439741344,-0.4155661653180449,-0.7147720712284206,-0.21937545401656713,-0.547270402545091,-0.6696649563375942,2.8278230382302665,-0.9339458087330247,-0.833053869423644,0.7950690881381562,-0.4841405542587771,0.5155574583311584,-0.20975542889507873,1.3911460074299487,0.3813132988499853,-0.5078868716421204,-0.8095672472260815,0.2723020331592752,0.6687732150706537,2.2780103263203784,1.2875176373914687,0.9082063962933948,-0.1878931088292878,0.37204324410690265,-0.8583574973861974,-0.7359208560747031
SIDM00269,-0.8742249418890702,-0.7783878168313063,0.637843115683134,-0.6076262657528019,2.529165244844712,0.8705112921668405,-0.8769310309648849,0.07163643629650053,-0.5086564959505562,0.9755450248624082,0.1991436377527404,-0.6210445004693915,-0.36824836833050145,-0.8095429300447577,0.8095152910469071,0.6550405720118427,0.8383245143399181,1.4550301996638761,1.4187565944899776,0.946415934466189,1.0176852263114715,-0.014018652683706428,0.1718686875466845,-0.7658701119130445,0.779678095401587,3.59619239693703,-0.005392446701912116,1.5107151095560445,2.401489685509181,-0.9242855966405957,2.515391847549646,-0.33750463511989487,1.0065839213168133,0.7571712692532542,1.3140500912051158,1.3092521260731271,0.7291525166262013,-0.8631558064327972,-0.5726635716130762,-0.9829921052236443,1.6123047518532045,-0.5110785254850663,-0.7147304126249246,0.019123605875349024,-0.6722371512915001,-0.5724469422019324,2.71053670056721,1.6665254333379413,-0.6866827704857623,0.7486875897611293,-0.27179966917839987,0.5085265876209817,-0.3176358480408146,1.690084692087248,0.4120341555192626,-0.6660350215929047,-0.8675529804503829,-0.4650218451616282,1.5619361719791054,2.186504340566049,1.1912862724125641,1.1928138683047456,-0.2941348752605848,0.12210897703151917,-0.8887665927507822,-0.722677419046589
SIDM00621,-0.9505165297157759,-0.8228827427918508,-0.4607995163470221,-0.6770284998851583,2.5669792835791383,0.7896132241696951,-0.8498674636121899,-0.1270783963958816,-0.5835590223238898,0.5286734414093108,-0.33948100581610186,-0.4869939920123058,-0.5518478722447476,-0.8622657616758695,1.1388859895114127,1.0891910360611359,1.1502199628808722,1.587284117007523,1.563452978388931,0.4843303032231807,0.814375788303708,0.1918495249902827,0.4993683112265063,-0.7370064779792426,0.9237567861991047,3.6053201111078144,-0.3080926066514365,1.6284620611494849,1.7205133775592967,-0.8754621350172587,2.4927125800006698,-0.7493067691973723,1.2527320467824838,0.5836704997283042,1.2576245080239659,0.5573961397012362,0.8043797542645387,-0.7345375520524139,-0.5547577370066934,-0.9477974779323436,1.6538280345991159,-0.4706465449661863,-0.6937484166582081,-0.5967027872505796,-0.6863662896266615,-0.8479979307770806,2.7269973258321305,0.3266623265067194,-0.7672375091627616,0.964007937433412,-0.3075732330083434,0.5970023407069538,-0.5115433397504463,1.5666761656123456,0.00043568262717992156,-0.6587195677966852,-0.8598281645702577,-0.472499031027784,1.6334313370393057,2.291209205799674,1.0817179305900968,0.46433128925651407,0.23955909938526293,0.5630078575607435,-0.8519398710672017,-0.7205783607302771
SIDM00599,-0.6960592374285528,-0.9285026802556161,1.1689669663275633,-0.13401281495388542,2.662458571900516,0.2801956823514918,1.0351991370820584,0.7473393702289357,-0.24668461558315904,2.4193101935649035,-0.48889717539613947,-0.6101441083867626,-0.31106269879067633,-0.8377395095795936,1.0793309357164644,0.95432393908517,1.1747739415122147,0.364750164528558,1.149223666326342,1.4761592505228334,1.5721843829159317,0.681677807190809,0.38560736315570476,0.008496176264624516,0.9721607576922783,3.6434450370140845,-0.041045284083820105,-0.4612692417789236,1.827956432168193,-0.8881829927683165,2.2123351349666662,-0.6871875764628103,1.2414373358254036,0.9352667738529507,1.5092263196032685,0.669011021140092,0.304676504358747,-0.6755359551688629,-0.5761854971665282,-0.9353411124728821,2.0583045646528118,-0.5100644857599491,-0.7029286271198077,-0.16104017800402134,0.6188929092957932,-0.3813395289854247,2.835243974197849,1.7518631537606102,-0.6732303741852804,0.3141805878473998,-0.786261347368735,0.17048434369459567,-0.7335651434463488,1.3381078102984783,0.07612020968268897,-0.6358020914776334,-0.8916429171820494,0.6960284606748048,1.3487780936999476,2.33520274642353,1.2899686967853512,0.6646563266514195,0.3640779612707575,-0.9133612887038877,-0.872439567411572,-0.6448196460551392
SIDM00118,-0.8594442604358878,-0.9774645201173098,-0.6174227343668309,-0.1714092755398033,2.6880010927563474,0.4051725319276068,-0.22388021288388707,0.43264311667288285,0.4628471114239324,0.6276081883671175,-0.24397679591515248,-0.23065755018126363,-0.4719271849744641,-0.7737736918765963,1.2385435559507043,0.8845203629954833,1.2968153706183156,0.40858413711867964,1.3634977383320723,-0.6132993801695823,1.4408345838394845,0.17658974197353466,0.47118234577836715,-0.5830051719192338,0.8151998182180394,3.529595226662897,0.12347168130678529,0.2436438806404092,2.197956267902873,-0.6190496897782091,2.6965756686421374,-0.24761664472960607,1.083887749144762,0.4255240357327627,1.2695130036506628,1.0736945114656644,0.39883466147365854,-0.3279717780424615,-0.5459572718830693,-0.9442937929586842,1.736903081044688,-0.015671993372331616,-0.6891323569483465,1.1524452208199685,-0.7252107536884718,-0.7061827302044199,2.6319437284488045,1.396086348647961,0.6491385399791262,0.381703788320685,-0.31274303473819165,0.6954944147802047,-0.6252200513084089,1.4787199456192432,-0.16447808651039286,-0.5581128680032219,-0.8081479221809821,0.9775189938960849,-0.1947644888330991,2.166203161954562,0.9022981504229187,0.30024097387925053,-0.21070505388978833,-0.9244733899291853,1.192895689471386,-0.6584556171238479
SIDM00596,-0.8531926006279509,-0.9221919955772229,-0.765614878498183,-0.7221747035855802,2.750284288396422,0.727608805528035,-0.8060710311796491,0.5510445290803238,0.1353392834502988,1.3748274755945107,-0.04752782027533271,-0.2122913698145102,-0.0814092617820563,-0.6482438485761522,1.0929510728332872,1.2328733338931241,1.1538931150323604,0.8987406841596153,1.2671969159627816,-0.021317775407419456,1.3491207817007553,0.9076205429764375,0.6043403052725265,-0.5657197051313585,0.6263050513396585,3.4370455153986983,-0.43158927016595966,0.5214846825593966,2.4707901663542966,-0.9027785420191592,2.639727387073106,-0.09855872034978326,0.4407260825105261,0.7635613488970231,1.1971566564047151,1.346771563498348,0.35912493302824494,-0.3855741446708832,-0.3441352971289404,-0.8792590100934732,1.915502858759149,-0.31520316380400926,-0.6759336859776844,0.3099933829145838,-0.31581992834878153,-0.5484071762253353,2.7141036130199714,1.2528578667641626,0.652685905386696,0.6320300130312118,0.46621483642408673,0.7720518772845358,-0.5522741271284567,1.2067700735286424,-0.15490625049840967,-0.47122580311878826,-0.8352259834428799,-0.47071768420952625,-0.5409297234844758,1.7873267063630474,1.1899665846002545,1.04208339616336,-0.13513645392743065,-0.8778759682733799,-0.9241310830768087,-0.6445794854156965
SIDM01251,-0.7691136384863784,-0.7706267452267128,-0.6030541412022845,-0.6220234484687648,2.572359237516937,0.39687526602772044,1.3497765337136325,0.37164937300775536,-0.3097353498596717,0.5895657183356412,0.04122599903745886,-0.5589306554074958,-0.24376618913603254,-0.77569436731935,0.6875413429034765,1.0345983789407607,-0.4078466602782761,-0.14468290389660385,1.4243971663385797,-0.09669639030352754,1.3495472449545272,0.34664760083597257,0.29983838590695794,0.13015243055380366,0.949120696897304,3.740039062534229,-0.7171445914788994,-0.2737268407181272,0.8920913530697807,-0.8863906778196826,1.8025725873608833,-0.5437214585637248,0.9891986484654675,0.7974962522922423,1.3165736575262468,1.1159360203209074,0.2712155195620163,-0.7404662310071676,-0.6017003782690554,-0.929539958482435,0.6243447781824142,-0.6792205063651151,-0.6828106432925869,-0.35917372201975306,-0.5442224504893395,-0.6712732159706077,2.6360609704670868,-0.9893915142890883,-0.6414225076208194,0.5100982169691329,-0.6413374535584005,0.565152639850088,-0.7312892215419666,0.16558507864292624,0.15224507595595774,-0.6209557120922711,-0.8059715321538218,-0.5465961649996794,2.130152055097288,2.4069339340750906,1.2986103275251617,-0.5602688381875638,-0.07910536396680676,-0.8724734637771554,-0.7122643513460287,-0.7518319921469151
SIDM00197,-0.9105706247217522,-0.8059356032702488,0.37268094511033206,-0.3278861896852345,2.2464123726355925,0.7846508804610238,-0.37615092126003546,0.004851392360014265,-0.4835586780409072,0.49815181922846014,-0.04614158491368738,-0.5785542733287921,-0.4819710716041733,-0.8311453325878183,1.3772135413501956,2.080011321294492,1.4271373407632943,1.2597843274468181,1.4015135498521463,1.3877911238335767,0.23396881921633267,0.020227985965406932,0.46576645196191335,-0.722170685082739,0.8558552882210544,3.445492982214664,0.1686368669132333,1.487073110494829,1.7531072541382835,-0.8992176421875561,2.56465347164134,-0.5956771231261485,1.1022754506733043,0.32591375815265666,1.4428663861287616,1.0850328522143193,0.5299656331945449,-0.6919667381667728,-0.63248250776843,-0.9869735521381794,0.9844720827784315,-0.44224648852741205,-0.8015917610374065,-0.7278547488943652,-0.6101269431434219,-0.5732585750189937,2.685286397927563,-0.020079779132384814,-0.6862503409471563,0.6927238178298033,-0.478307140621085,0.7284765295125791,-0.4337595083193766,1.5025488234121638,0.16306440220755136,-0.5579668828319367,-0.9171535731800606,-0.5856758866555993,1.060594512417548,2.371432972179063,1.5074180846275969,0.4140475252692975,0.36424161751897927,0.08722676093811323,-0.9277971085385793,-0.7228528481749118
SIDM00810,-0.5733142104926762,-0.9237250204137671,-0.7238799073876537,-0.6173273435860005,2.53687445106547,0.15972732308897283,-0.30303842508320306,-0.11344801267143642,1.2171335792400535,0.8146971874946775,-0.4311712947953279,-0.4158556472937379,-0.49187574134575734,-0.7744792015759435,0.9430252415230924,1.568277299290823,0.8683087976103381,-0.015306624835965644,1.525271052271278,0.6294947716527632,0.9616109082199282,-0.24518207295136507,0.39762160217458925,-0.4888808130553565,0.4776522016173185,3.5758844161648,0.11343709651998747,1.0220723909641887,2.4948958812849935,-0.931261663166452,2.4695546913332693,-0.3278604488554925,1.210629486326352,0.018679241208675538,1.018668586124917,1.175983379661261,0.11106257864788893,-0.5799454857322194,-0.6198943607154336,-0.774105309379835,1.4395550842951197,-0.4065350572632933,-0.7211309830666668,-0.6677886487994225,-0.308540758200917,-0.545476197861631,2.422004937087637,1.4555500368612762,-0.266844309631701,1.0126101080581096,-0.552400546639473,0.605263534573684,-0.3343738291199929,1.889086642325451,0.7163495448780689,-0.6207385814593008,-0.8421830954125281,0.8956213791897192,0.2040960562680138,2.4064582080847634,0.82405967102397,0.7235240910520504,-0.14176056024023714,-0.7692194164995407,-0.2552803850217188,-0.8794573465923916
SIDM00174,-0.9160842042159277,-0.8358977034932051,2.3469720578014823,0.12056867441842363,2.4856353594728833,0.36261143591131456,-0.771725671325006,0.4647389155738632,-0.4361490237129363,2.20055497567992,-0.2151974082949632,-0.4024034414119413,-0.31755037634876304,-0.662352173751734,0.9865085127150235,1.4597677609132926,1.0698167798952682,-0.08046724040285862,1.3538747776381996,0.14804650108018297,1.3921504548932606,1.2152149497230722,0.5921307107068303,-0.6905236616596685,0.566155658501294,3.757639552782845,-0.12102931920976506,1.0995093374019933,2.374636908223919,-0.8790475455737305,2.4251415194971253,-0.5099504435095251,1.1838756459744773,0.4373902651866279,1.3356561766002668,1.2525393808247431,0.3113697798054229,-0.4192501190412808,-0.13818681440482666,-0.9714486253907443,1.6976298893996127,-0.34305650231029444,-0.5452028749867546,1.358994665985614,1.4957305510743055,0.3257207873857636,2.7260188799015106,1.1083253795258252,-0.16689790180937697,0.2442714178554388,-0.06797169386525549,0.5149376136945221,-0.5695385211737303,0.8353642815666902,0.44615163051383777,-0.5047704802666103,-0.8072051786206235,0.15436999025462064,0.9318569019438828,2.11210171732747,1.7560583229855269,0.6394173282942065,-0.10017178217418374,-0.8512377922039241,-0.9004857907793781,-0.6932591027965831
SIDM00487,-0.31339063463727673,-0.8984127339662031,-0.5232893208539765,-0.4947890353479686,2.6499604780875217,0.3624093070194791,-0.09268375109538592,0.5821422022996674,0.6677748134448933,1.1210413501346,-0.23857807791781938,-0.2937981627536642,-0.4701125368364517,-0.8017159812936738,1.1278007164586588,0.4336677878801592,1.164377024352168,0.016173103681908614,1.2302656142377946,-0.4766458729185333,1.3732592256603136,-0.020514211182936,0.19372893086059062,-0.6005289255162576,0.5726214239729701,3.5659893531920175,0.16667840756142344,0.16663767807252994,2.2069758814430607,-0.6614670493020193,2.558942714105726,-0.3482639816888958,0.8536057730047314,0.8124803320298268,0.8220568465200531,1.4153254268386823,0.14107969035644727,-0.5012985970798265,-0.318834329104691,-0.8969556264420668,2.1529128083558438,-0.4390935540936726,-0.46624923044311695,-0.08097555431142499,-0.7053010847425567,-0.6362363732244845,2.629689072430052,0.6462452959529612,0.02682868829886445,1.2089124159493845,-0.24143425605656205,0.372002095338976,-0.6552650873280012,1.4559845314222457,-0.4179975325694819,-0.5678164444394018,-0.765425400202256,0.012959501060839713,-0.7025601042798473,2.3204717446208414,0.9987620523932034,0.3352197928590873,-0.23270129197700176,-0.8971717703963059,1.4378169654191155,-0.678048240956002
SIDM00263,-0.8682389511627205,-0.7421575649929419,-0.47303024590964954,-0.21212351536276539,2.5562955946202823,0.6738936846726208,-0.7550187497303577,-0.0983723866084861,-0.3801366369931132,0.29812865464654464,-0.07162322914172449,-0.3645994469535266,-0.2972738364528528,-0.8580071011660403,1.4576640871936084,1.9601416837804493,1.708429086560194,1.5290368751145196,1.6966484488600635,-0.11123153889312228,0.9331720079463803,0.2473548317470785,0.315502238726775,-0.7758430699427586,0.7647126720080535,3.6307833459191308,0.7015797861191608,1.366069187521841,1.8050863849790026,-0.8723144907452972,2.3223464728604473,-0.6343434057599057,1.1571183065013828,0.3613597589247969,1.5701601021659353,1.0806442648191414,0.7001681909199514,-0.8004815644061458,-0.5989086486916986,-0.9654320314453153,1.6107503478931267,-0.30653192360436904,-0.7517193452340412,-0.5866779035781945,0.5049643759892354,-0.6097499744949664,2.110811927541584,-0.8027393727752491,-0.8444089675211407,0.8566979161968444,-0.37485161021797847,1.0222949702449198,-0.22543591637833163,1.3318134702425581,0.1792241931256829,-0.6729533217293413,-0.8629258513115264,0.19073123161719785,1.3388357590598459,2.3544505621630876,1.2237972413235985,0.25039424457001264,-0.2357761657512942,-0.40468702815674257,-0.8641015615469486,-0.643654362630296
SIDM00277,-0.8700565327019746,-0.4378189628076482,-0.5104818297966032,-0.28128185197946276,2.7387694594393928,0.3871626220334857,-0.7610780421264578,0.3055087681358473,2.3393673246801665,1.0446619544340985,0.06814412960414622,-0.6280238367203224,-0.42655785724412315,-0.8140769109264419,0.31186128308148975,0.8704455920521741,-0.4665731638534923,0.5462185015502505,1.686465928633213,-0.31676515495144636,1.2881936023454232,0.1669510477064862,-0.04577984584928725,-0.6646688751501277,0.6700159388779802,3.6676813181899104,1.0305609773627369,-0.6386030261835642,1.2980970351202306,-0.8529124135179981,2.034149593850233,-0.6872949478705053,0.9404538275414159,0.7158782247957273,1.2294179038161466,1.2140219330073414,0.7497645260157576,-0.73629993905932,-0.6157923458222191,-0.9450017737848161,1.1265820174420678,-0.3116317171665205,-0.5873347366371615,0.3126914026050893,-0.46664712078108295,-0.6549835144509024,2.6935095869222896,-0.9392031294532156,-0.7888764225108577,0.3160471182982178,-0.4591514604206041,0.6728587862534802,-0.7512417367140632,0.42961467913971757,0.12846675588990591,-0.6518416226872209,-0.7605737106748881,-0.49466947014569423,0.8735195976808654,1.9824638364076572,0.8290840445610187,-0.4584420421031265,-0.19733489071509935,-0.8651419340582318,-0.9688012150728599,-0.6595822733536879
SIDM00592,-0.7197322563815151,-0.8605011007570138,1.705488447218999,-0.1359897684477022,2.439702301827105,-0.03118087910163091,-0.8345557427464123,1.306601466260549,0.3535435605096577,2.6261466298283502,0.30744407862873907,-0.26776565503238253,-0.4049217339448,-0.729049260803026,1.071725527617787,1.3399240237550711,1.720549716458722,0.14645707583884623,1.2487456732652762,-0.5666562170337069,1.7792151396617975,0.7308107941641169,0.35810482472262867,-0.5876866664422192,0.5202278792296237,3.7726411723761037,-0.8217295510627168,-0.21477765724343284,2.298002705680391,-0.5999525711054018,2.514530111923047,-0.7307706166481654,0.6369676740348118,0.7739784467133406,1.4542956317963842,1.4034510580620083,0.17331063378222564,0.694766045769649,-0.21675035568517567,-0.970678482021414,1.3170542167508998,0.22157963493909796,-0.7006481713816826,0.02995535829725097,1.3704940735260802,-0.2229210031287253,3.082576314316421,1.68720295556938,0.6742387873682252,0.4980153922103798,-0.128564174706065,0.2996128274293301,0.2832615714184588,0.7665150273763806,-0.04603136674144142,-0.23614991748148587,-0.7445857315427739,0.5199753052566555,-0.5827001885161452,2.100005139083874,1.7693807251217035,0.229724976106099,-0.17571670744983497,-0.8572628524605364,1.4643725939063272,-0.6185962345815591
SIDM00496,-0.42990766606781994,-0.981368002852344,0.9022994092307359,-0.28506220525341924,2.630674428598667,0.39991094836624275,-0.8465407263379049,0.33724443892270584,0.4349685863741056,1.6264517037337223,-0.2817107507961148,-0.3927396921467712,-0.23408498691261984,-0.4846324104076159,0.9034741391076837,1.3866218596455675,1.3858581139780228,-0.1906141695382817,1.3590906033629448,-0.5619800327716025,1.6815663065024082,0.9059150582004492,0.6403438407236525,-0.4929297528579275,0.6751823377097984,3.6867634234125366,-0.424846289593594,0.6648824658837507,2.391170703837752,-0.9057170035819531,2.136523455368542,-0.6722166640960927,0.9789270379993148,0.626374917030805,1.3115939299773034,1.4423324195273268,0.42558139859142746,-0.1889647123087847,-0.30753765347726914,-0.9609359535329461,1.6107960797469025,-0.3209510272902493,-0.7272078835641086,0.13692367749024473,0.3262110235173683,-0.5567688222178165,2.549012503955153,1.5425382953944176,0.5625059831425187,0.6288245525132211,-0.2624614569578886,0.7864262286549247,-0.6433637454466897,1.1194284604312177,0.3368197547828668,-0.4706663692367146,-0.5485631304334762,-0.29364181579760756,1.0667713645212062,2.1391243592176075,1.7353075596711236,0.486392405363041,-0.2621467979663872,-0.8141071284154885,0.6099263808695462,-0.8327599791072172
