,SLC27A5,SLC27A4,SORBS1,ACADL,CYP4A11,ACADM,APOA2,CD36,FADS2,APOA1,CYP7A1,SLC27A1,SCD,CYP8B1,UCP1,DBI,NR1H3,ACSL6,ME1,MMP1,GK,GK2,APOA5,RXRB,RXRG,PLTP,PDPK1,RXRA,ILK,APOC3,ACOX2,ACOX3,CYP27A1,OLR1,CPT2,ACAA1,ANGPTL4,SLC27A2,LPL,FABP1,CPT1A,PCK2,FABP4,CPT1C,FABP2,PCK1,SCP2,PPARA,AQP7,PLIN1,FABP3,FABP6,FABP7,ACSL5,ADIPOQ,SLC27A6,HMGCS2,EHHADH,UBC,PPARG,PPARD,ACSL1,SCD5,ACOX1,ACSL3,ACSL4
SIDM01206,0.61626028325731,0.44836533300016534,-0.6036485692195146,-0.7100210387883661,-0.39840512766800884,1.3283558094426384,-0.9968851005376783,-0.9922764621430177,0.061989212144041274,-0.8659828263148135,-1.010682451947612,-0.8098701670717443,2.1555622899595677,-0.8464291366695544,-0.9828354570468444,2.3617964252420847,-0.6275641556699246,-0.9680110738744088,0.2973704252532403,-0.8497678001923433,-0.47710387101975993,-0.9488283169938118,-0.765315967233889,-0.2389734013477412,-0.7414807697265173,-0.11368735477474523,0.6057667903629778,0.09693455048901944,0.3974584715340762,-0.9291022039381487,-0.5797156103482786,0.6932355570910024,-0.5538368364451164,-0.9298657038190525,1.1009079360713574,0.3290255839913552,-0.4290729432936566,1.3926690301737303,-0.09838851746901446,-0.9849859161760723,0.1350571789718912,1.0331222114791458,-0.9127715129127797,0.8941936766811037,-0.9748632611967067,-0.9390970994454721,1.4245973101696605,-0.404481082390072,-0.7916649633589922,-0.8626788842852054,1.1123406042568798,-0.5404478681733775,-0.9506668636064105,-0.9693020211361051,-0.8086218342151479,-0.9013841336048535,-0.8535896858986575,-0.7563202246613359,3.918003686616685,-0.04428495383371864,-0.7441351593792145,0.9243271650890594,-0.4940766343317303,0.8787008825723562,1.882043045075835,-0.3355802718545349
SIDM00127,0.35197095120349514,0.3085909699615306,-0.900139539000031,-0.8422303187136647,-0.47365083163650756,0.832179968648078,-0.9556934155316842,-0.5636420436360043,-0.630379645328999,-0.8428488015986271,-0.8634455153714974,-0.8059449292606323,1.963077697568135,-0.853777330976481,-0.8482312034614249,2.6188465989474947,-0.3576797370190146,-0.975400447623961,1.545441499835638,1.4342520037083701,-0.5760611058421083,-0.9859831402574329,-0.8592010424587004,-0.03456687651989414,-0.8701440802840619,-0.36314729450240113,1.1606082493225987,1.4429378329447506,0.9068353961825019,-0.8473876625625554,-0.6588767002397693,0.3834619393384346,-0.6092180984443543,0.47422856905396726,0.3942230201203724,0.7766923866566874,-0.6124707054717929,-0.05387752810524895,-0.845412977383557,-0.9270496611768527,1.6331155392807972,0.18127654508936722,-0.9047011176148875,-0.5576144688691675,-1.042132756627175,-0.9130276825103404,1.3025074224182658,-0.4794134256463153,-0.8294637776497071,-0.9259449761993316,-0.7894431109252549,-0.16024761578026536,-0.879646479470655,-0.29781859890897405,-0.8091609711765604,-0.5444831818367386,-0.7306471548181681,-0.12344473612323857,3.924959854948047,0.7570077616589038,-0.8118090931150852,1.4835750310881164,-0.7134885717449976,1.1629480473601197,1.95016237580347,-0.6931090571163587
SIDM01042,1.9354422690203645,0.41357209017136565,-0.8138190872924288,-0.82584651521217,-0.6036641206773378,1.6849218063279483,-0.9530102415379744,-0.863162175389427,-0.6552061360569075,-0.8031017759551585,-0.9219148543668375,-0.6920223685623175,2.7220233010991888,-0.8181504166324466,-0.8964175629760234,3.0613798101305973,-0.08764217660249003,-0.9071630646184894,0.9831354684923034,-0.8147364882369853,-0.5573815579327865,-1.0661627919796104,-0.83206931930319,-0.05272683209311029,-0.8453324055910397,-0.20132217111362877,1.1767571344705543,0.9054639486259913,0.18525204335409928,-0.890456078654721,-0.5757248836172665,0.7054691529785921,-0.5627810048083841,0.8434473474605515,0.8581411291517936,1.1402661812664368,-0.4526035218120706,-0.1252969977481412,-0.5437148271217217,-0.8590100071382006,0.5967096810660313,0.81404191356509,-0.7702098397813705,-0.7596036149202161,-1.0804441718301072,-0.8400867868314733,1.4854218583479608,-0.5456721832778283,-0.824321526985457,-0.8990186185173767,-0.678369022062568,-0.5465255004988625,0.2968976821542931,-0.4151890701312326,-0.6250712440855253,-0.8404698861044102,1.872757882519957,-0.8002161192947539,3.869915258234178,-0.29670746998336867,-0.7488552096837575,2.591569033714132,-0.7653591925610082,1.3021299378490867,2.8527665424933026,-0.8262462378851533
SIDM00491,0.71016297048442,0.2576830574956038,-0.8640663728558504,-0.8390770998824335,-0.43146971502809217,0.7276608607161436,-0.9424804340163496,-0.9005049747859303,-0.5346773942299458,-0.7849931807486635,-0.908498475491211,-0.668621583289652,2.547504040173015,-0.7604281025094063,-0.8257131650896717,2.1713925999191366,-0.5541102014995043,-0.9573887190388806,1.5721654259391273,3.86892511339674,-0.37425285502447814,-0.8903738655598906,-0.7797561573751848,-0.11932908735008592,-0.783087686635495,-0.1317910041562433,0.580020344007711,-0.07813956445650669,1.1622914259512864,-0.6171571257168442,0.4770645015542713,0.6926215797331202,-0.4168882182984585,-0.9160037351387035,-0.006565846122377173,0.691313365265566,-0.5743516034052515,-0.9255003568893726,-0.8272133660677871,-0.8724479350858332,-0.8690804422423947,0.39599491009228294,-0.17646996710032165,-0.8179858381286707,-1.1333084353282987,-0.9262622634941705,1.2086617800408819,-0.1515870790312668,-0.757985141773461,-0.8567336969767599,-0.5308559850376022,-0.3110433025208236,-0.8724985702225846,-0.08299513814355512,-0.7924389532458074,-0.8941841796103299,-0.7521989405100215,-0.5262111875159265,3.8538020156260218,-0.7123031738730027,-0.7010283125052309,0.3557590285601985,-0.6327978518020483,0.5222263169943996,2.6066980862885196,0.301465647439418
SIDM00488,-0.5660029439782204,0.5194303581112976,-0.7294549818482812,-0.8109795429704001,-0.5110958885733241,0.42746124722985385,-1.003736818935773,-0.9475194967412301,-0.4932360302283538,-0.8831530713027664,-0.8657002763068942,-0.7974680587275151,1.2523002895249835,-0.8808924738148423,-0.8940769281344285,2.4849783051807046,-0.38053796213826846,-0.7683060327522532,1.5731025673042944,0.9773421947665136,-0.6119226247685994,-0.98523019368143,-0.8318287083920791,-0.1962266375511467,-0.9787942572624603,-0.2981379434794285,0.7617449183532158,0.30204782443816364,1.1320202830813588,-0.8398313422838067,-0.8068597862399817,0.8571772642019014,0.6595595014483079,-0.09961726519561286,0.4278062648605086,0.5735570350592621,-0.4904132176525195,1.704609471719817,-0.738777338469596,-0.9580030291034745,-0.3569211369958681,0.23555278860970885,-0.8177176341119473,-0.7794110796687608,-1.100487082165511,-0.9762432774919507,1.083188326114756,-0.4172234168007386,-0.8480479279325039,-0.9247009771548885,-0.7921240787148337,-0.5470441407701779,-0.9605748656677395,-0.6164167040825401,-0.8065719075477754,-0.903605270112269,-0.7757108833927078,-0.1675960802075132,3.8984080222128608,0.954606561460084,-0.7426513383586806,1.2690002516922931,-0.23661252721055714,1.0212551842976334,2.303393013771863,-0.519644345649902
SIDM00190,0.5011756697391037,1.0238458439061053,-0.5089751283487736,-0.7753614001982058,-0.5341922934609327,0.9579911769532129,-0.976332162473329,-0.30132451905629054,-0.5561715257725557,-0.8115222534688185,-0.9507082174475668,-0.5313848720112707,1.216173813966207,-0.9448531513139286,-0.8841015568718432,2.4846567574891925,-0.6583004380691909,-0.8294066889098648,2.0205701974255486,-0.5904269657402289,-0.44027289388280794,-0.9865678108910638,-0.711590728934626,-0.20021127211848516,-0.6027139144947706,0.3230223307598499,1.1026297068696895,0.044041688964239156,0.9024741279493375,-0.9151425432294121,-0.321603087825412,0.5319128007683169,1.5077320668379885,-0.9342470099004849,0.2971393868706444,1.2826564652253032,-0.4560816882799332,-0.8891487738761665,-0.7068744680293969,-0.9244337115082215,0.12713447401939182,1.021676929697629,-0.9156018167809412,-0.3366201545896721,-1.0748232380657534,-0.8930435960099404,1.2262135474375122,-0.5422959672751239,-0.7810789430650845,-0.9159555800030665,1.1640676274687423,-0.5112711248876304,-0.16705349197402122,-0.8368284920067796,-0.7396845941790509,-0.9332428411229964,-0.6609991174195458,-0.21167390994879767,3.8682340040964984,-0.47498069946197274,-0.7919186811328977,0.928002440517185,-0.7623493008263581,1.4406280667432076,2.5349753000498123,-0.4998686279757253
SIDM00542,0.028102404524286546,1.113057099514579,-0.7976437020488784,-0.7755705275231003,-0.4430820977505705,0.6976216730192758,-0.97828007858448,-0.8921264499091436,-0.01902819029446813,-0.8337863582625632,-0.9756288764027555,-0.7625953129449543,1.714784610528249,-0.7954983289084365,-0.9595859092385953,2.602982860556691,-0.5542595797979224,-1.0087949348883056,1.5759893394204836,0.22589224670013625,-0.7190191865573679,-0.9764210850884296,-0.8186965462544432,-0.2402247387427773,-0.8790509787478682,0.05795716437432991,0.9741494359421253,0.19048474442264696,1.3002460279540493,-0.7630926191021904,-0.40698835206270906,1.0182049010288596,-0.13757658478600787,-0.8540236639402657,0.10829536397357227,0.4087004123363456,-0.31789730966859414,-1.0157472742733253,1.3572826192963,-0.9279817989299985,0.3528643214605262,0.8933317123566255,1.403026959319645,-0.8205095151731461,-1.0494977156947711,-0.9438192117844225,1.2244911258039821,-0.31691083085788385,-0.8136758696090646,-0.921150580047969,-0.4678480661907307,-0.6457179156202634,-0.9652054941145594,-0.7912881622485689,-0.783009761142977,-0.8667522846600645,-0.7240521645271976,-0.6585284641923532,3.8732708294056937,0.28056544164294495,-0.7384712413221021,0.9012225809520766,-0.6139012808172293,0.6110857606235498,2.3226664926862894,-0.44785754410259054
SIDM00198,0.47270876417615104,1.2019643418343589,-0.8487113951698826,-0.8831339712463606,-0.3810704985379843,0.9326158117349092,-1.093179107219825,-0.7771970734777229,0.4103891680526786,-0.8721908831859406,-0.8094378204497242,-0.783913615801103,1.7958858819767545,-0.9690826476687017,-0.8893801695477339,2.9395554437443465,-0.5194156150553207,-0.9662031889503739,0.6438360329009857,-0.784597268211728,-0.8604217702219147,-0.931089959557796,-0.7747587851046804,-0.22971481625864554,-0.9070123066392735,0.20993800989787983,0.5862653405096456,0.8809962517450064,0.841607095163368,-0.8445517141846641,-0.26598508064065834,0.8082359863439778,0.0014817261442022088,-0.905259140131438,0.5021865151409985,0.5981434801942742,-0.5163268710731505,-0.6003999967018857,0.484445338584056,-1.0169594934665973,0.20234851092618536,-0.23661301850328417,-0.6828320789075611,-0.6953194443154116,-1.1266072743471507,-0.8715953957324778,1.1686158520719059,-0.6164217067770529,-0.6929030257794228,-0.847197615524228,-0.1869207879668189,-0.4338593677378176,-1.0001400948662866,-0.8600849427348516,-0.772566297610378,-0.9462394019486223,-0.6961765145659385,-0.22688262168676507,3.972094980924624,-0.6923655798341859,-0.8943673490639562,0.3386058022207174,-0.6749792150728507,0.6138255895898106,1.992379664045289,-0.6522505935495461
SIDM00269,0.5000404742264952,0.6920182503367456,-0.8742249418890702,-0.9054192133546229,-0.5393869890974156,0.740377832996059,-1.0117184175991154,-0.9769920527636096,0.7511231253042054,-0.8143734074087081,-0.9386493231400889,-0.6554468431075168,2.6184270026863867,-0.9120315726382837,-0.8123113344104117,2.6112827732158665,-0.3408809223742517,-1.0440994185146837,1.9513055438246867,0.7634110763279928,0.2265533304877194,-0.9436768950978155,-0.785357941952801,-0.04422473050379284,-0.8431319432796661,1.0034847412136088,0.9557239237744387,0.36716137621530903,0.6424023298031014,-0.7026208081089347,-0.2569378909217845,0.6324714576928958,-0.4876164732941615,-0.9505973782213997,0.3423453887495842,0.6111986410039424,-0.11416489945810214,-0.8386150404716811,-0.609629719421528,-0.968119177214437,0.4697621738782268,1.0175999591864278,-0.8236417667946824,0.5498410221693635,-1.1546754129673007,-0.5491157907851616,1.018850514450798,-0.34846920702724615,-0.8332890432697593,-0.8865386762160057,0.32542640384618154,-0.23219649251101263,-0.9781033425705108,-0.5761145115657261,-0.8041745683027629,-0.9318693488885224,-0.811067290245851,-0.4040577119615332,3.7364680351761335,0.27160791072139606,-0.8777398109847478,0.9412441187807522,-0.7779190216328836,0.6051684451097911,1.626006758316502,-0.8769310309648849
SIDM00621,0.7310531004662113,0.730371286014778,-0.9505165297157759,-0.8977047107925292,-0.5340059173503561,0.8775494016670085,-0.9698133581419411,-0.9156441014370088,0.5764742772666586,-0.7977873503287192,-0.8329791920751944,-0.7991377807920851,1.7445766465868888,-0.8286100134791536,-0.924483169922357,3.0788548850069026,-0.6024022753739491,-1.0427308896966068,-0.7246063381818508,-0.6813256514744971,-0.5158211532265582,-0.9287417397395933,-0.834692297274368,-0.17603991084102671,-0.7454024838526621,0.13643282306194068,0.9596781940390127,0.29123047911006905,0.16861674036784302,-0.8656050273796523,-0.5766504631290971,0.7049079376628979,-0.7739345852948627,-0.9065465346226024,0.27835648916147443,0.7709701995717935,-0.4594906100340876,-0.8529448029842609,-0.5824824256703616,-0.9841287519012144,0.1504690321225395,0.3742702718343988,-0.8670279439306352,0.9184119477482557,-1.0345820975490465,-0.8770720819726842,1.154752053349262,-0.5877199481650576,-0.7774877942457566,-0.9344987638633673,1.9917800048360248,-0.6525313732694332,-0.9235998554046602,-0.7838468299863444,-0.8204357841693988,-0.9207911359852274,-0.7083856127985402,-0.7542191382301473,3.9152248794948106,-0.7817198399140056,-0.853787895664177,0.32614274096390233,-0.5571952463642733,0.7146716973442436,1.9920941799805265,-0.57275951808728
SIDM00599,-0.2018776577392739,1.1226151060078933,-0.6960592374285528,-0.46467617277360607,-0.47373608136526785,1.2212487109626577,-1.0021911402366412,1.621090207105306,0.6134277083355059,-0.8270325764146825,-0.9228481199398075,-0.8243699524657587,1.7096850276018811,-0.8003745285807126,-0.7846447288890465,2.8079596691949686,-0.7067795340620702,-0.9692542323170651,0.7571082924369968,-0.872927441801284,-0.6129883060240032,-0.9510297002418294,-0.816220534649365,-0.29362839445387917,-0.8664266118497806,0.042057407204155996,0.8138119650055031,0.6083554564347692,1.0490431295073737,-0.7963229704931594,-0.2044293056552382,0.4609152429634586,-0.5111415966434065,-0.9128540596958642,0.658017315712163,0.797196156433042,-0.10321460064867127,0.3461733894840058,-0.6889786914936218,-0.9506538491293858,0.786444224298703,1.5298358493851936,-0.8265451534481448,-0.7396603846645446,-1.021953972692113,-0.8832661469108039,1.5434867788921698,-0.629636840649088,-0.7216443610321928,-0.9129161700369911,1.3508519811435842,-0.6248853919519759,-0.9469865176780959,-0.8184374969585122,-0.8190000623409043,-0.8773729455990465,-0.6410324813581602,-0.5071473806245111,4.012015960516944,-0.7303234277927496,-0.7009488841565653,1.0894706187801113,-0.6813901721506559,0.6651838231996208,1.7356019975859458,-0.772978002730418
SIDM00118,0.4743818646805721,1.0769242914744577,-0.8594442604358878,-0.7842718972903789,-0.5954313470665713,1.055848792341736,-0.9437756696797778,-0.9461418165747346,-0.5696436243616904,-0.8314687403704829,-0.8788390579976231,-0.818403471428426,1.7755565148395025,-0.8565662496840495,-1.0084495265076816,2.403088930611445,0.44512949073256086,-0.8679543307721164,2.0458004132699132,-0.30479271760754795,0.42718187836144195,-0.9924101735284845,-0.8472494681700894,-0.34202426847471795,-0.911636706950826,-0.2610018711231396,1.1657764068759342,0.23854714486331768,0.4776155192024637,-0.8026427264678042,-0.624649269521383,0.5885856119162128,-0.422819784109336,-0.8632105057088374,0.9002496341915406,0.8914848470026463,-0.4834366991365177,1.5323267062392172,-0.8714527035335491,-0.30571660290484004,1.1338125824275718,1.0767303134170967,-0.831010355292369,-0.782813729492397,-0.8222667123131336,-0.9512512799431516,1.4343827884481906,0.23773264009865624,-0.8759833594973488,-0.9745647975619757,-0.7791364384016254,-0.6591266977288507,-0.9148233596077798,1.9430599484210773,-0.7530411502818168,-0.8614598266365612,-0.7750736484360048,-0.2746496181185662,3.8214908589341556,1.3296566769010967,-0.7905597130384643,0.3358352708126636,-0.8686088002618718,0.9460848201670289,2.102768684841818,-0.6715069396814451
SIDM00596,0.872833009171894,0.7992053296277821,-0.8531926006279509,-0.7916209453595474,-0.5547521062478457,0.9860906848481484,-0.9311955885095123,-0.9028275059078374,-0.5402620640251437,-0.8047842609610243,-0.911062299065998,-0.7516354502535079,1.3374089162592218,-0.9199683299178664,-0.8704367849866519,3.043372805179063,-0.17271095603204276,-1.0011747424805353,1.7591404053128368,-0.7886583486224357,-0.3791091544997419,-1.008361161054914,-0.7797427275957566,-0.18984215214482006,-0.9189032832411227,-0.21064840927603073,1.2398401116028523,0.6367815055295836,1.0081543555795713,-0.9292735581780296,-0.5318716563832367,0.5058610956415113,-0.7280212245569974,-0.85270906461035,1.2781547257401422,0.7355683643760433,-0.19815379517587792,-0.33169754015790903,-0.8264213457140148,-0.8709460933747355,1.2377122648037024,0.7176562619520744,-0.9235352123950299,-0.6449726017702871,-1.0893458148297102,-0.8596539611060963,1.1256100193751857,-0.010390453218539894,-0.8122924399514043,-0.9508409609559594,1.564238042823519,-0.558100232615512,-0.9733079982954139,-0.750278337671295,-0.8124399626225937,-0.9273559003037667,-0.7707607012306832,-0.3483571138530846,3.8593586531308826,-0.7501782365469769,-0.8080927625139803,1.431405677199884,-0.8534121042810725,0.6365954491601191,1.5453864682776282,-0.9269769580092273
SIDM01251,1.1901393339581308,0.8815636382270075,-0.7691136384863784,-0.8155609119515235,-0.5738904531609342,1.0225304987329271,-0.9798113062298969,-0.9840484867662658,-0.22467942359373957,-0.8203048333758243,-0.8415305556651671,-0.8452006734259453,1.839528375372093,-0.8359473678001439,-0.8601678043312577,2.3306079383804543,-0.5343607673996492,-0.8881655247388935,-0.7681673746850195,-0.8562418754941129,1.9546996840636381,-0.9533974035782189,-0.7508325564105799,-0.18145476812650838,-0.9069203607186945,-0.1692779692671434,1.2684623612683896,0.8710564949640304,0.44054713581359334,-0.975818432804842,-0.4914766232736723,0.9006234532604631,-0.7025424568743028,-0.8643813452558984,0.21139763596273303,0.8195264336016322,-0.4157704105387207,0.5187839548011575,-0.9035553869875964,-0.9276201514756174,0.6292197774442609,0.49919503183770536,-0.8307543106819215,-0.8255825796129275,-1.1242671876987553,-0.8613469706413672,1.1783194690176804,-0.4410312512285791,-0.6675075544651009,-0.9847046205009279,-0.6727362407988089,-0.45142327965223655,-0.9003105504769365,1.5082885024254251,-0.7578554700073409,-0.9031730936476154,-0.7581105654071488,-0.8408393199363039,3.988093141520334,-0.30645384746905746,-0.6709949168346276,1.0850494359326563,-0.6848306585713565,0.650228521238698,1.9293400416294166,-0.8223795395435426
SIDM00197,0.8718395666584292,0.7404940066542702,-0.9105706247217522,-0.8680927835354331,-0.49405052347507,0.790792975449611,-0.9933423046908775,-0.9789413310788719,0.7683827632755597,-0.783699444898697,-1.0707477645234451,-0.7414940299339228,1.9400622927879378,-0.9298513623539956,-0.8113688468368886,2.2556298315418006,-0.6062782299186745,-0.9980387403889592,1.3043439902699283,-0.8638273136271896,-0.4644430333020848,-1.0351318705783903,-0.7913911768057557,-0.2817159321209493,-0.9184635624531978,0.6056742897355506,1.1082832401858012,0.48232915741114524,0.029023979993089328,-0.8097748464682422,-0.6830968103621144,0.6636166551172321,-0.4677048619178738,-0.8272991408556963,0.8127275244022392,0.26695824827910075,0.0006429497032100536,-0.8469077791229361,-0.7589234760070489,-0.9402071037781263,0.6845055412978798,-0.44115542306578065,-0.8841606469011414,0.6494396975321447,-1.1190203235459009,-0.9413299860795619,1.0573953765893274,-0.6163555891638757,-0.7612189586776695,-0.9718613912996236,-0.2642358472861605,-0.6323748137051634,-0.9703551657514793,-0.8907071802520043,-0.8594405088118043,-0.9755703069450502,-0.6573962330184923,-0.32282155996281336,3.7799736475459413,-0.587339673921034,-0.8937172560105523,-0.4920037506821809,-0.5021980518446039,0.8310085554115051,1.7932514071679027,-0.7928113720784904
SIDM00810,0.9959255657367558,0.3830084168339186,-0.5733142104926762,-0.7918560516525992,-0.5811992444906194,1.3609754260318285,-0.9365568404393956,-0.8180364603597926,0.09588878168591548,-0.8113978420982791,-0.8789186110487435,-0.7157450426693363,2.6159770018844632,-0.8752950959934154,-0.9456142078176398,2.8507932057301275,-0.2256223993333098,-0.8906624189871795,0.22705665214567677,-0.8525075302265996,-0.4156299913334474,-0.9819703150540243,-0.826499455853945,-0.21881631090110282,-0.9745784780978441,-0.23471539508312042,0.5782340431996239,-0.3272369313244949,1.0430429943645112,-0.8999897517949911,-0.5558307590782209,0.33818972643442213,-0.6996858138216182,1.4487338831615917,0.49746898275494195,0.4597144021933516,-0.05144350837637611,0.7397307631175025,-0.8107920946240335,-0.946730191016666,0.913873753870251,1.3460185105938727,-0.7468523213924431,-0.8014515670194007,-0.9872584277289597,-0.8500568201197108,1.033092834779696,-0.5169548977363086,-0.7382062834413731,-0.8927159478836041,-0.7938831200744285,-0.5756643651510324,-1.0332459492000035,-0.8773336801189802,-0.7478364772365963,-0.25826156006158707,-0.7758046013998905,-0.3506888290906059,3.877225244247323,1.1016249772471536,-0.8229911195687671,0.47902686639587577,-0.5538086318179483,0.6936014579626755,2.0553026085167736,-0.4897395446613941
SIDM00174,0.7598641414944594,0.6978721664072144,-0.9160842042159277,-0.9163977839918906,-0.534401645683099,0.535275385933748,-1.016529183712204,-0.6886404006749143,-0.5379434212134887,-0.8059486421963851,-0.8688571647207519,-0.5841734865290652,1.9056794112531168,-0.9889984985282786,-0.7513697369962228,2.2987460348933353,-0.20986225070809986,-0.9998116465585858,1.9039101760100636,0.666001490063915,-0.08703531190085263,-0.8405222235669622,-0.8994689701755,-0.0662989377693425,-0.8222938676296377,0.033524317647301835,0.8567555776778896,1.0901879299878678,1.273422385774911,-0.8930472726477835,0.1504305027693568,1.1222926239375905,-0.2341354881570519,-0.8437703625940695,0.48752743195042747,0.7685071979614878,1.4121601303207059,-0.7733177934229166,-0.8061866804927987,-0.9481758049131969,0.7227698181360083,-0.0777975355103032,1.5236761986992482,-0.28000464429225036,-1.1633847588912962,-0.9232839837317474,1.203475509549903,-0.1466951163019736,-0.6264718420753437,-0.8362993922263345,-0.7909853050732518,-0.45345218796138875,-0.9299953638133605,0.8980126853196988,-0.7955426960235191,-0.946237296859731,-0.7410085083527136,-0.5623525391682731,4.030606076342409,1.2397696983899302,-0.669781353632671,0.9061529402335013,-0.5031951328925113,0.6547947254259225,2.11117452919167,0.014433780747010159
SIDM00487,1.712317635749305,1.129792670740327,-0.31339063463727673,-0.8683952526007328,-0.681832216210678,0.6496714719468827,-0.6446295628961878,-0.8770608951088948,-0.612373473376908,-0.8457884279352271,-0.8658864235538366,-0.8050759533613051,2.0635049175711173,-0.865464032897034,-0.9566378527813019,2.9939138067691364,-0.19281562077699207,-0.12087720791026493,0.3774150240753098,-0.7327535272068948,-0.486315922911574,-1.0038040004447046,-0.7682933186167183,-0.16337405564191898,-0.879915597584495,-0.022117684852323773,1.0293635654676108,0.08150241870923886,0.6134502657414546,-0.8654799880744317,1.0031354899986376,0.5998836548143994,0.3735629524045677,-0.8504505083008893,0.6026251598081592,0.7269718483775853,-0.5044816093320591,1.7867974715143082,-0.8256211906136275,3.2903892384215907,0.6535168835630496,0.9003442727659323,-0.8293570319002405,-0.8712773531155887,-1.0076253898253773,0.13620223974910908,1.3560312236976775,0.1879801180981125,-0.819903419720208,-0.9013660776787809,0.5311295130321864,-0.6416369247401184,-0.9036464563993062,2.2522021452779444,-0.7755304592333557,-0.9038839053000302,1.4120888706418684,-0.6557275186609292,3.8835634679767326,2.077988095347758,-0.7977568243979448,1.27165392002698,-0.7967757435171849,1.1352451940966672,2.250918312151567,-0.7613017912617424
SIDM00263,0.952054737201796,0.5723868627757049,-0.8682389511627205,-0.7664500892330356,-0.5347909811853557,0.7015897631867657,-1.0143327606178454,-0.9387202571268365,0.08413648381957313,-0.8004616541766528,-0.9448456187501438,-0.7913694913431879,1.607605015979152,-0.9122339637758818,-0.8155720767679729,2.3094390958826927,-0.6978353508246243,-1.0152203817253118,-0.7266419305706967,-0.8595067099238073,-0.7832468482995407,-1.0408253032744141,-0.852202228119457,0.1230742992932295,-0.9116246777924661,0.2091179278273527,0.7233775591792708,0.41653504246020795,0.4210663695852887,-0.9101938575383755,-0.5919914793861066,0.6766074364302237,-0.433914291589289,-0.8712160975539651,0.8495024228084166,0.5860353332321051,-0.49105680882129416,-0.6794163328745766,-0.2293989727657187,-1.003638169389308,0.169797111123522,-0.3162289856919148,-0.8475133294349309,-0.11952982610190338,-1.077570264105182,-0.9370111971756726,1.2457821975385555,-0.32630126602202253,-0.779682000486787,-0.8147394677614851,0.17476305936760866,-0.46604372575571196,-0.9524912844370469,-0.952792942986531,-0.8289155637400638,-0.9574457856826378,-0.8406374499894316,-0.5298567891865293,3.8658029352806795,-0.8697826908854221,-0.7464217136468636,0.020989824880838007,-0.6371896350423073,0.6906106626225469,1.9807330575119426,-0.5059074782224098
SIDM00277,1.2937325968207694,0.8495029559138287,-0.8700565327019746,-0.8206081795745102,-0.5263387063392545,1.124152313413586,-0.9239803026174545,0.4579302950188506,-0.5280646052338439,-0.8026972029975624,-0.8923821440244725,-0.5964014899175774,1.6319830704591212,-0.7017351345773778,-0.8859116007900661,2.5285008003302716,-0.5943545295820036,-0.8825675121706354,-0.8182991295210378,-0.9162262133107414,0.2799579770215923,-0.7176234383515228,-0.723800535840185,0.008984301075352462,-0.8923089385324764,-0.3132642544967636,0.8550651845949228,0.6343648271627318,0.6124779720678498,-0.9327021248923252,-0.5270574307248009,0.7513519357230843,-0.6773894194284688,-0.8726893923573811,0.10711210923603462,1.1805205580000089,-0.49063693906495015,0.4462013835318847,-0.7432228076815942,-0.8951369941225459,0.11631684914292306,0.9214435112612863,-0.8822707977822659,-0.9182009035342665,-1.0258501291619704,-0.8576676757233052,1.2856454794721852,-0.15270181580709785,-0.681761527778595,-0.9216356744172923,-0.7037423266645232,-0.5946324374073001,-0.896094978382574,1.207161962415966,-0.8511160803056685,-0.9064768390417581,-0.8270203730267042,-0.7273220963639185,3.746243746162699,-0.7226680308507464,-0.64389152852569,1.8818151733828323,-0.6231866044221703,0.7415609046742162,1.4964245292211837,-0.4755751475103399
SIDM00592,-0.17898711786601582,0.6340492134742854,-0.7197322563815151,-0.8419029624670652,-0.5531520976217541,0.8285943961287049,-0.9763052851304358,-0.9587191341521801,-0.5510495254743912,-0.8554836762117747,-0.9531841679981158,-0.7720544733730649,1.8062036590030928,-0.9178487170306668,-0.8617450063712645,2.311624514153686,-0.3838826995440207,-0.9519533915958451,1.7262186216732085,-0.8271838538353423,-1.0414848235788714,-1.019016688633833,-0.9044211536158261,-0.061438567121336836,-0.8853064784793102,-0.20976088814912192,0.9076816543573812,1.1157650869983133,1.2993942819697428,-0.7160782978673075,-0.7115728324132621,0.5835772172250514,-0.439784640403782,0.3869208427671375,0.5295576081307327,0.8090539926905751,-0.5090177157356834,1.2296052094781809,-0.8259271593154383,-0.9033432035502417,1.0622543654191559,0.4985077093952417,-0.8325125655645235,-0.7528664673597181,-1.033112970150194,-0.9205329665578779,1.2043070495649257,-0.31803285583616586,-0.7588500197924859,-0.8721071123664087,-0.4345095477276831,-0.19768381944229296,-0.9388598756511909,0.6688394044085302,-0.7867886083193147,-0.941370519737693,-0.6976599868061879,-0.26079004829671926,4.087081681014742,1.488328370723708,-0.7746294643024249,0.35265472712013607,-0.0512366622843443,0.8358887492789497,2.077584337698351,-0.10043526423066985
