,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,ITGA9,CACNG8,RYR2,JUP,LMNA,CACNG6,ATP2A2,CACNG7,ITGA4,ITGA3,ITGA2B,ITGA7,LEF1,ITGA5,EMD,ACTN4,ITGA11,DSC2,DSG2,ACTN1,DMD,CACNA2D3,CACNA1D,SLC8A1,CACNA1C,CACNA1F,CACNA2D2,CACNA1S,ITGB4,ITGB5,ITGB6,ITGB7,ITGAV,ITGB1,TCF7,ACTG1,CACNA2D4,PKP2,CTNNA1,CDH2,TCF7L2,ITGA10,SGCD,SGCG,SGCA,ITGA8,SGCB,CACNG2,CTNNA2,DAG1,CACNG3,CTNNB1,GJA1,ITGB8,ACTB,ITGA6,ITGA2,ITGA1,CACNG5,CACNG4,TCF7L1,DSP,DES,CTNNA3,ACTN2,ACTN3
SIDM00410,-0.37664134002429955,-0.6971847067628291,-0.8422015715385639,-0.7790725172277314,-0.6472058936550489,-0.5349507665591527,-0.8513961898522321,-0.4954237767945987,-0.6343251438899865,-0.3953551231103713,0.6622203637875708,-0.7918609135431598,0.7433979518476166,-0.7557160575042049,0.6403995344984267,-0.7834098501967468,-0.7794172835503347,-0.586841772585937,0.10479044715880778,-0.7195640129015941,1.5952572030606857,0.3201367417695936,-0.7874267446011226,-0.8728184342546167,-0.870002718606164,-0.7997556161462224,-0.5596783649283453,1.535976169310022,-0.8639581978278463,-0.7447821524641842,-0.8618194831860826,-0.6328211691061595,-0.6960006171675086,-0.7866544305571097,-0.755555957186257,-0.04117464635848126,-0.9231401689232461,0.9635002608614109,-1.0409308130365496,1.392257506491021,-0.7339332562991545,3.4026043083379798,-0.8385823036139389,-0.9790426254138171,1.3438088283579845,-0.6679828700330133,-0.8246208274839665,-0.7946734651742735,-0.8872883748875016,-0.8033298776167555,-0.7954443544193444,-0.7410925278663775,-0.848318150375667,-1.047404097099124,-0.5902992489818802,-0.27242627218221876,-0.7361115336201346,1.4720883412695196,-0.2901197690525064,-0.8514265315894548,2.7214837584933456,0.269952990479752,-0.9110742721628229,-0.9184885910366593,-0.28009142272320714,-0.7777303150172256,-0.6368988548046858,-0.7300427581676948,-0.5447494497214036,-0.8329718958253134,-0.7904722397845481,-0.6980662821354942
SIDM00483,-0.5485209222121417,-0.6879550509320559,-0.8550789059306193,-0.7570078317090023,-0.26903600065145566,-0.8251423324913247,-0.9237969492583666,-0.7330774137671167,-0.9510761126204802,2.344353451790865,1.6578736790147157,-0.3701639032918552,0.9973742741357299,-0.7415336502413652,-0.8595260985929004,0.6976991584081751,-0.8016807270582299,-0.6480326276182505,-0.7147732995019265,-0.49546854421956926,0.5005505018410099,0.7516977430732928,-0.787158531221013,0.2057784906042367,2.005663666501217,1.6875844324716327,-0.813655867592719,-0.8352561988622705,-0.8578308314756686,-0.5368308944132502,-0.9307176379466142,-0.6885694079673581,-0.7652757259148459,-0.9027453899691593,0.030948762695819892,1.7120384382411626,0.9590682768380153,-0.7758301854336083,0.03352868211745684,1.9892408533215433,-0.6855418695796286,3.601163993451865,-0.8390793876781554,0.5281466284988285,2.457531662565094,1.3681373077071777,-0.5582121690464307,-0.8768943505800366,-0.8999149637203583,-0.9647562536216197,-0.8221716123367857,-0.8642498260995641,0.27329537825039013,-1.0921730220072645,-0.9753377474892404,0.1672650847898151,-0.7409991161917916,1.592353655894092,-0.34710092684854355,-0.5173666005269276,2.8261167620966194,1.4039623910206895,2.2612047272401385,-0.7076545153801646,-0.7148224557398258,-0.2932933387601156,-0.48373088148587584,2.3493910806989984,-0.5177262486838312,-0.7904890850205121,-0.871730194550464,-0.8301911671439735
SIDM01187,-0.2704482259876871,-0.6154130836453637,-0.8138946111044087,-0.5375730947239751,-0.9127147623059033,-0.3114797545402142,-0.7769149601922385,-0.633712921945814,-0.9383455363422084,1.9954013360399563,2.349987411592349,-0.5733486973402014,1.0814490883624883,-0.7214248249494155,-0.9014630345888379,-0.5744922498707852,-0.6550283218668248,-0.7973573459807598,-0.8342833360644859,-0.5708328963385193,1.356476209624289,0.8190127231909897,-0.7444318770704015,-0.10305031443657083,1.0189223535716165,0.9315379769595644,-0.8255359881611124,-0.7895723322831997,-0.7472691955515163,-0.8138031790347644,-0.7546615863681704,-0.5673385020076123,-0.5406213103436376,-0.836314338646817,-0.5321131478652001,2.0893309161276985,1.543802411123117,-0.7395627481232546,-0.5376667532741803,1.1227138308490168,-0.7678680948277729,3.425149474803856,-0.7688556092758868,0.17679283876518084,2.8917364643611476,-0.6317890474041947,-0.5354850727028408,-0.9155514273610771,-0.8822596008793591,-0.7942479077492354,-0.817333265937765,-0.8555135149351407,-0.7448260676389189,-0.9388435352310154,-0.9714267372170979,0.4972310995547013,-0.6964455738632664,1.5921046763322164,-0.55537444188486,-0.8331624996930679,3.1236695272853816,0.25699415141920884,1.1870776576770814,-0.9119803407336923,-0.5283592998566664,0.3774764445770689,-0.5757659285460343,2.2162584015966766,-0.5827355718969928,-0.8489952848828793,-0.9512806504284467,-0.6897406793133418
SIDM00216,0.04395896990361952,-0.7066852552069022,-0.6911224027322227,-0.7428836481178718,-0.9524580872672932,-0.7146372395490349,-0.817073793036736,-0.7375315125760866,-0.9060300219316604,1.6091025433226112,2.075968857761855,-0.7997770982289808,0.9033021684337542,-0.6319554548676266,-0.822804512075209,-0.6590342459109237,-0.6590423965844957,-0.6168664804393914,-0.7568796655353901,-0.6081118348025418,1.2441628343017632,0.35974576775376,-0.698291518513567,-0.5139574842863902,2.2894980377997274,1.0512286088257512,-0.7870154930094402,-0.7185116657931018,-0.6529016457692163,-0.881323305444935,-0.7624065705664161,-0.343016145678829,-0.50632695038956,-0.5311530011013763,-0.3183967010701118,0.5828558353704072,-0.7015187110597689,-0.7780942962528304,-0.6714468431174447,0.7005504230891669,-0.5761907947528467,3.6118660746028297,-0.5076879335594844,1.1652253679933697,2.3490827617056484,-0.699756335290945,-0.6441679025901927,-0.8055133869898514,-0.848521741876366,-0.7599505730597954,-0.7622975830911264,-0.8710042064757944,0.11223585923538924,-0.9331801298265249,-0.9432438088774346,-0.029299087859921608,-0.727706466775266,1.6620128768392133,-0.2606423821739336,-0.7921913897921985,2.859792830603939,2.08838912418214,1.1399143914773684,-0.6868825700662157,-0.6731848249340655,-0.5931859015887584,-0.6270717660745031,2.4995160015145736,-0.4589467392533932,-0.7607835376428008,-0.8475690914898746,-0.658813202315992
SIDM00199,-0.19194052885894008,-0.6583467603448984,-0.8291509316975733,-0.7950252908303415,-0.8548062130227905,-0.7782108620201673,-0.9336688825767115,-0.4482800289537919,-0.5000731673385173,-0.6067615265137427,1.9582193169749673,-0.7555602040107298,0.3579992988290135,-0.7708381418220185,-0.7262125641948476,0.7961935054656832,-0.7578265870071679,-0.4991907975276389,-0.5980176360509084,0.18995825501818484,1.7816882998239434,1.1047078145110611,-0.6604693277789305,-0.9380053758689787,-0.9324974632123237,2.1532486883570408,0.028796238379889105,-0.09640627967476367,-0.8515157375259492,-0.8059195437792768,-0.8629111226662368,-0.49733403935935916,-0.8001342618124738,-0.6796706402437146,-0.7007963599987392,2.4064917207413474,-0.8912779665330489,-0.7844290121617892,-0.039246713056627615,2.0934369595199156,-0.7475417728271309,3.022734945957947,-0.752432048676215,-0.9808903425158849,2.5088919053393335,1.3434933597294059,-0.32216341604610826,-0.12382152088639024,-0.8448937546714683,-0.8893911330103365,-0.786675080199708,-0.9329043365410625,0.22774093957092686,-0.8736724165854316,-0.9043439212152458,-0.3480497250798809,-0.7396190363245517,1.6964634066726862,0.49073475525921295,-0.7938287767593015,3.1350764841325782,1.318929513189624,2.051439468535863,-0.4373658181936191,-0.5250683532230028,-0.8305534748157318,-0.5726332083074317,-0.8567185463859626,-0.42687852146480526,-0.7184292413710129,-0.7926280901051401,-0.7696549002026412
SIDM00234,0.540116915703551,-0.7185282776345268,-0.41153386758270855,-0.884242573790579,-0.9044041371555359,-0.657883623324522,-0.9154661350600757,-0.7728530642908634,-0.9267518457762342,1.835912926985018,0.4190520515232301,-0.6509168456549292,1.2358383148685375,-0.5747099276431321,-0.8169322403216681,-0.7995862826721883,-0.6883300968967637,-0.6125349111138427,-0.7144679209757272,-0.7065142196816694,0.6790397152691485,0.4568167706013768,-0.6978105350224976,0.5299339019714244,2.0361721074558066,1.403911677322533,-0.8055795928323886,-0.7237695188753928,-0.43740774189944787,-0.9559730365733062,-0.7801698630472069,-0.15846445034305454,-0.022818506414713106,-0.8145678525223814,-0.7210753765604627,0.6623631916125459,-0.91250153258086,-0.6752761628541029,-0.7878547224447047,0.5724674069927437,-0.7079680863069572,3.8106855102176445,-0.6598874336856801,-0.7087580469748462,1.5949409581096385,-0.7664872069228253,-0.6334037435263438,-0.7943080022931691,-0.8148758658523615,-0.7914105590727168,-0.8339351562773201,-0.8505649990354247,-0.29877688039683864,-1.012787241066812,-0.9615235086224396,-0.22423908367232886,-0.7179011332487759,1.6912994871881277,-0.4554812873214627,-0.7322691652176594,3.0753517868046374,-0.30783634172308116,-0.8377174880441536,-0.4535367742644236,-0.55717758531652,-0.6825211618787234,-0.5785760350853982,3.3248398684931835,-0.36304848125180444,-0.813893890090269,-0.7324352478360424,-0.6339954106136598
SIDM01019,-0.3195521260669871,-0.6211973327841923,-0.7814660484162079,-0.7773520920636305,-0.9647841808830598,-0.8433276542966485,-0.7784239217905061,-0.42268000920362814,-0.875176807358403,1.7011969786587908,1.3982092051962123,-0.7116473093941205,0.9021605174516896,-0.6402895336564994,-0.22297910023917838,-0.7007998523561739,1.0368017753649534,-0.7500782707095568,0.29608653876637664,-0.08328382336526502,1.5987943261681228,0.4499188638787594,-0.701960789547252,-0.4665103359212789,-0.08724380992821104,1.0101191516393861,-0.8436259028388311,-0.5803411415765768,-0.870205359258449,-0.8200652302145651,-0.7664459117799463,-0.6086816452875283,-0.6818918881708578,-0.7261010423259193,-0.5900702914146836,1.2827329055709193,-0.8069911325540152,-0.6349440889661545,-0.8998898142155951,0.7822421039557163,-0.7375823348884167,3.744009155490235,-0.566790750011936,-0.9602308503221095,1.8099164202528897,1.4309547938948075,-0.7082445349447323,-0.6645560543005843,-0.8229922309205251,-0.8352344486187361,-0.7721902979793596,1.8399634827952371,-0.7822280676889082,-0.9379116966006745,-0.8016995417560874,-0.35872785254323686,-0.6646633627226876,1.2504764201245602,-0.35103157075836056,-0.8541125068096821,3.3160981525191473,-0.8619158078004324,-0.7176279892786318,-0.902763832857002,-0.4622644664959622,-0.6731752743025227,-0.6827271656069832,-0.7359621244939974,-0.3854440720542282,-0.713637924942039,-0.8166698665496677,-0.5412773352973621
SIDM01114,-0.42912160484964507,-0.6840399769631285,-0.7898218945000227,-0.6381977606392502,-0.8797107034060885,-0.8556547866820603,-0.8374367462479021,-0.5643331890805312,-0.8803233796161372,0.6617532641591761,1.8892140269969913,-0.5528748959208587,0.7616774005333812,-0.728746450177304,-0.5296731448707248,-0.20724447637848165,-0.7899986225845206,-0.4553414010056902,-0.7744781650601839,-0.19248329575002684,1.405500490029638,0.44255123459838397,-0.6249957188484503,-0.9130668335559483,0.31614774387905814,1.9761248724139733,-0.6574184016116396,-0.6377311924016739,-0.8656984360211482,-0.5572872771108721,-0.8553896319553207,-0.5795731772924735,-0.6631727275396596,-0.7362471288859413,-0.548426029318226,1.2557390492364517,-0.8891831593778932,-0.7604899579068635,-0.46457014448356926,1.7226596828810021,-0.5044023125793855,3.67487620967886,-0.7588906843433811,-1.0012104667196975,2.6182328788004283,1.4829774132095985,-0.5091106443071295,-0.843107698252511,-0.8212780545939579,-0.8438672419196742,-0.892055694383624,-0.9201238115309488,0.6584440623943301,-0.7413301890178006,-0.9008548920792222,-0.05058169285739429,-0.8415539952040014,1.5094645262574338,0.43470832799032766,-0.7723491217266318,3.2577972198986562,0.7910170605761221,-0.1521669696448909,-0.7270905447986875,-0.6860229314071725,-0.3704990692296937,-0.2115742365458209,1.1477632343880517,-0.3750634196862048,-0.6136213874220099,-0.8726204962454633,-0.794186128159101
SIDM00584,-0.16689776943148352,-0.6725247698972211,-0.7310353859160906,-0.7453756747345589,-0.9149781721237753,-0.872380851901939,-0.8926486895938074,-0.4710418199430064,-0.878726621007872,0.9662036935036911,2.552150449943875,-0.08270918515296961,0.8876293286195261,-0.7912246225129587,-0.7217648336226112,0.2168956397500191,-0.7217020770250306,-0.2700200158586957,-0.7203481757309205,0.08837333043364141,1.551926166270999,0.6751195816197475,-0.17536103357666322,-0.7547017394895985,1.079192721022166,1.851703589622133,-0.7111704465606673,0.4486928680987094,-0.873141702857676,-0.7408624541448637,-0.5663069920298694,-0.6713791845928984,-0.7592696619010276,-0.6170864686288172,-0.6639560950423163,2.813769026372886,-0.9025484574390248,-0.7012198214318546,-0.2846625324140299,2.3534917625214553,-0.6107817416572477,3.6832658545568733,-0.7846370986004302,-0.877171635025857,2.5649508191985997,1.5338540927676185,-0.7168304318471539,-0.04982437930258546,-0.1539453086292564,-0.7761656996321142,-0.82438307234758,-0.3897774819358675,1.9477570427333601,-0.9663985370164347,-0.9170332718104077,-0.11832302968494414,-0.7048669991009601,1.482760633787902,1.3717744126983942,-0.5195294872463625,3.4386370705989058,0.853367128006867,1.3615902007451826,-0.4778558158396992,-0.6571574777391844,-0.6952690899099447,-0.514340173367421,-0.4861436342223984,-0.42320889728752187,-0.7300292151070313,-0.8341766726575544,-0.7398587420393516
SIDM00043,-0.2690891164460399,-0.690902951958095,-0.8433483362279225,-0.8663590763457872,-1.010283027486502,-0.6602771407728133,-0.9345116197021698,-0.6656113395954658,-0.7640938379094595,2.424634898643813,2.0995891078983653,-0.7963676082398549,1.0970776020714519,-0.8630934193205568,-0.8475743084996465,0.3436900570840638,-0.8093367423003125,-0.8185758560389973,-0.826858336973621,-0.44227154803979557,1.421670045673355,0.675301933859566,-0.7291606185841129,0.43939849057250274,1.9238273334599092,2.0511854634981366,-0.8430980767367537,-0.6635509851737306,-0.7997675236310505,-0.7290005626444996,-0.8984206849003991,-0.6950021125519739,-0.8046521935178893,-0.747399593005863,0.11326707785068207,1.7221171780320856,0.3975145270387372,-0.7705042883621221,0.08461680712486179,1.4799317876360196,-0.7481887204185819,3.5916453284367944,-0.8506853474511504,0.7317422843490428,2.527256551751628,0.13662217032140717,-0.48026494637025935,-0.8483150901781749,-0.8967774287714462,-0.764702703863305,-0.8007765584269028,-0.7975069504840836,-0.1145705071176183,-0.9075560340038247,-0.9545907114112819,0.15443252521321157,-0.8510283830218609,1.5889126557883921,-0.2675303540260523,-0.364541649179062,3.3005936945273344,2.1668806753891086,1.902614443844311,-0.8499595205521475,-0.5972355711078953,-0.6124723290241556,-0.25171454637581836,3.109472418293991,-0.5457792386588499,-0.8596583214257635,-0.8445220889061156,-0.6558644242693463
SIDM00498,-0.4808101906034539,-0.7675526496604367,-0.838300399216429,-0.7991632475379522,-0.8352157990328845,-0.47989823252997094,-0.8280831624561654,-0.6609277100774421,-0.895300117287345,1.8507309734893773,1.784944256835201,-0.7639857940269006,1.1318729815171193,-0.6565716546244437,-0.8619918834969469,-0.06638558676571266,-0.7014066343136502,-0.7329573328240105,-0.788055122696322,-0.5756054433843839,1.7385409779588137,1.09028175436313,-0.7559991120233583,0.002056646066633856,1.9048105768512937,1.9026852855962215,-0.8094331982513417,-0.6850333922117683,-0.8324822858723365,-0.7967753941005519,-0.8716690687777209,-0.7153541145596138,-0.7760183472743071,-0.798481578092549,0.8479373783043511,1.6344672102912094,-0.5705529261672792,-0.558967652351521,-0.013514178024228758,1.3810959629384503,-0.5144136266972301,3.682858574530388,-0.7467609413327598,1.3949926655500382,2.8235907459041503,-0.7632074467428286,-0.3506507736307016,-0.8101143911059729,-0.8517615709629512,-0.8906574408877038,-0.8175610997569901,-0.8648701188561156,0.423057576842941,-0.8838683739790053,-0.9543586740699908,0.13802365118090118,-0.719089093015375,2.208167555896439,-0.7459824988703031,-0.7437801687812762,2.964481595966744,1.953914259953149,1.597791073976398,-0.5449161403868351,-0.580769980044905,-0.7079979141639929,-0.5363993934583113,2.7387122450266164,-0.5588881724087054,-0.790949304592361,-0.9076143939202149,-0.5603378128062618
SIDM00406,-0.2786277810637944,-0.669974037848574,-0.7864935191108674,-0.8088730585621047,-0.8521906449538672,-0.6895068848126912,-0.8405348826936838,-0.48899110513088734,-0.7915370041874872,1.0421473529287215,-0.052639839416964415,-0.7631935386504425,0.5845123044097166,-0.7516598356184219,-0.8128783524637914,-0.8093265587994877,-0.7151022226518269,-0.7240762156001598,0.7964708502912528,-0.6466773308805622,1.2514028302531157,0.10338871789030192,-0.6296444912217447,-0.8587570706603457,-0.7114969058769307,-0.6028390958831792,0.5836817118416708,-0.6032224231713664,-0.8472812638502792,-0.8177707142818887,-0.789110903645585,-0.40110687301770687,-0.6864172630181751,-0.6130405394280698,-0.6790735737866067,0.07941780673436298,-0.8614421081069049,-0.506494637004507,-0.854561943799733,0.8700980680605996,-0.7282508642371328,3.5051152870555913,-0.7580496402861348,-0.8930829861233589,-0.26145482788472985,-0.7573464318611232,-0.7695692552693635,-0.7638107499218334,-0.8220335370716247,-0.7566193085278156,-0.7717008502489474,-0.9259372619231293,-0.12410515040308888,-0.8452122012831585,-0.9285244035041279,-0.33861540829525516,-0.6433245987963844,1.407991466102754,-0.4157519636504577,-0.6794168130141214,2.936447053569029,-0.8042212024045736,-0.8154628615801975,-0.9263545796438839,-0.5814934905916429,-0.6982955828961273,-0.5670935484375378,-0.7339084222061039,-0.4600102535282998,-0.78146758687728,-0.840277647915845,-0.47703433926959166
SIDM00193,-0.42872822218441886,-0.7822372968626585,-0.8209162002216599,-0.6227296877719821,-0.9404427601823667,-0.7661197192004113,-0.9134052506139367,-0.5801712202375768,-0.8580460881742865,2.0752483810162086,1.8249216081199864,-0.8810810374739559,0.8111709712967928,-0.7635427678005721,-0.771766341256994,-0.7418344928012606,-0.8229711591459831,-0.6643384979004945,-0.4843733628488422,-0.6893593055289886,1.0156824404286757,0.656541375743758,-0.6412564506390813,1.407509313768468,1.911154382571268,1.6687494122998214,-0.8254715678652839,-0.7101469662655926,-0.9078082821397208,-0.8035729610597164,-0.6140311831977278,-0.5509170344189069,-0.7603251589150332,-0.6177765823037812,-0.3170776509271746,1.2706404054489604,0.1938215514847538,0.11545051225752674,-0.5947206272002922,1.3054306320323463,-0.5286945721823986,3.5111186415931104,-0.685735006775138,1.0084321318552052,2.315110635686599,-0.7952860247068589,-0.1856580802945105,-0.8068102839176552,-0.833606532714398,-0.9303971199484465,-0.7643088087332542,-0.9427797011740991,0.9557256613025632,-0.9771517829008817,-0.9136455450368418,0.12842855520393306,-0.7503037255241739,1.8629582993228122,-0.32769147217161615,-0.8310854039837845,2.978024132664793,1.9782151498387706,0.35234989171930065,-0.8112178070508659,-0.669535735750398,-0.6813483773822284,-0.6990071245068542,2.2007851787472594,-0.5241439426189913,-0.8058338525163172,-0.8689738473846147,-0.881384322092116
SIDM00045,-0.4348022130074409,-0.7968842469945986,-0.8447084157902992,-0.6501526927202763,-0.9782265286204075,-0.8392085713089428,-0.9291120105512605,-0.4464243737357089,-0.8995621775176296,2.124851096023817,1.5024271633491846,-0.7902074462935879,1.0569806994799291,-0.661169097935929,-0.6452736028683552,-0.623142366338241,-0.8169486120414124,-0.6677944510843091,-0.5439090635442014,-0.6735224465791636,1.1600577400708878,0.683365361718807,-0.6739709252190088,0.6204130736455297,1.8763236292171674,1.545014458897014,-0.6921746758409792,-0.5892710629892665,-0.853432931842988,-0.8568675591620384,-0.8352316894219722,-0.4137288268011167,-0.7762510990335557,-0.8490961674507582,-0.47340651688584773,1.3898542291854354,-0.08557767865261007,-0.7573123391252569,-0.37539762496399115,1.1446966734502277,-0.706631487452317,3.6130120449754206,-0.8006380563865282,0.2608637573968768,2.242716988619688,-0.7266804087702978,-0.15255255416229843,-0.8021990424401011,-0.9183136920260158,-0.849972983792024,-0.8633298793865828,-0.8240656603989571,-0.6819204161254389,-0.8963955805609769,-0.9265814259694153,-0.16295799819284698,-0.8428966641611875,1.3269760654884353,-0.3879110266895642,-0.8148284950084983,2.3302647424424796,1.1653470870085516,1.6785686784209486,-0.6277527909757487,-0.5521910168016875,-0.4378560542262603,-0.6615996316610359,2.6467695967796026,-0.44041684188739016,-0.7345007868858265,-0.8365813391779816,-0.7420431603210487
SIDM00655,-0.36143768937250925,-0.7827624211156473,-0.6554244907370619,-0.7629195206862458,-0.922295960014291,-0.5746012339759887,-0.27556141840836335,-0.5074110723529907,-0.7170192235605248,0.35257093069679296,1.3333787745310695,-0.7296302851042313,0.6839433540345755,-0.7757750083693586,-0.8470574122758738,-0.7774185124386951,-0.5298066740773375,-0.0674896271230113,-0.8594623001691452,-0.7001655431001101,1.8685053348380707,-0.2805841153323805,-0.6851687518088169,-0.34548869028616697,1.1041695832436076,1.3773947356856662,-0.6281442396804674,-0.14389605080977225,-0.8766220462405381,-0.8693244045525609,-0.8320236657594492,-0.495433845636963,0.4987026349594419,-0.7769316567981395,-0.7679542092737719,1.0147920291542407,-0.870371211276274,-0.7729773737347619,-0.8728145423732497,0.6896910410041519,-0.3519239873290749,3.6168791261957387,-0.7936822840214258,-0.45764648137609115,2.4427117935066924,1.8235032992176814,-0.26694560634423065,-0.8968848151162758,-0.8866852271656722,0.8131414829882596,-0.7925538457934385,-0.8204858256224501,0.10434831558815513,-1.028276185907737,0.5809125493875089,-0.2503344103867716,-0.7962083898109836,1.890206302407827,0.643855804688661,-0.8707374969448076,2.682714471221726,1.471950026879698,-0.12986601185355443,-0.7785733043211704,-0.5689124684764924,-0.5829961019527802,-0.20832691065995423,1.8327829587220512,0.4802405522323362,-0.8554057188523871,-0.7848556678972947,0.18261013065581946
SIDM00214,-0.20705423688184466,-0.7305982999041751,-0.7902689490207273,-0.8123337295522394,-0.896252758867349,-0.8580011899429894,-0.9459372298245123,-0.5549584867734704,-0.8670733676067621,1.6191626341620236,1.9216416882063547,-0.8639391910688853,0.6115483074151206,-0.8551921134884763,-0.8261569207705073,-0.6258362887161201,-0.8007339044455856,-0.6063735503205896,-0.40152786462255863,-0.6486350065805315,0.9387812687406647,0.5893184200212592,-0.5122789032007591,1.8279573041351125,2.1182677762565647,1.0862867332888546,-0.8654113852668145,-0.7022283141887797,-0.8885713791947524,-0.8418440369297502,-0.7250956519114188,-0.51524268211672,-0.7779889846120384,-0.8208433048516304,-0.3544131407223877,1.0339614782422708,0.15588006872514013,-0.49129541096831497,-0.4439709140156269,1.1452822521864474,-0.5661080314849599,3.6030919816506706,-0.7910221026787543,0.8356882991140543,-0.5568090048487084,-0.6863041073110002,-0.35832486081867493,-0.9035436373967087,-0.9006698431266741,-0.9864552940673076,-0.8167748915096845,-0.6886272269103619,0.365934105939512,-0.8874541694699432,-0.8855281685460478,0.06391010975385253,-0.826402010916419,2.4103472903685517,-0.5868452653274375,-0.6941640526495563,2.8382317407782227,1.2356859236476345,0.2568916768033056,-0.8453433167204873,-0.605148353621794,-0.555309518693309,-0.7366308026305393,1.822900831030015,-0.3848416128135703,-0.8147859907162365,-0.8588025200069415,-0.7741352462072739
SIDM01007,-0.34999350022433634,-0.5649931362678159,-0.829554445523988,-0.8084057002015751,-0.8635026730945693,-0.5624518187187824,-0.8828298015554249,-0.27591301186157685,-0.8878288583639494,0.002007537628889916,0.05408668714383496,-0.7280600580529327,0.5061723337298438,-0.6867535706304203,0.28396105647325937,-0.7661805037917483,-0.7149253365049958,-0.763405200032356,0.7771425343832378,-0.6070861713864253,1.3862683770437703,-0.05573496868126599,-0.5749222807299501,-0.85680223247595,-0.8269164598821522,0.8972210179903294,-0.7896932983547706,-0.7072604099421159,-0.7818482214844036,-0.7847051235970691,-0.8335354870172785,-0.34430489800489184,-0.6686414347724798,-0.9160400025129233,-0.6467742460761584,-0.172219479762858,-0.8506656539515044,-0.6050597553320668,-0.9099745844205087,0.7100414270280165,1.5927728060029207,2.7618897017411514,-0.7569646782164526,-0.8199791057595659,1.3761101203906525,1.207931413442094,-0.821830029095416,-0.786520900151537,-0.8607878369017377,-0.7899654648970559,-0.7970995423125431,-0.8774101336326456,0.25782719202823057,-0.9156895481262212,-0.8365542777193682,-0.3060339917725917,-0.6981714584545788,1.2944081533867275,-0.4674246311878192,-0.7803990622437907,3.283348700433943,-0.0032893151601955098,-0.9408586957472439,-0.905649684583029,-0.3281088770206228,-0.45723150437270604,-0.5433472981369131,-0.7505788394895774,-0.5789416602107113,-0.7699514675318138,-0.8294746111127209,-0.46100271008765953
SIDM00262,-0.3922680731496826,-0.6557074236357328,-0.8547607976565603,-0.6850495697083213,-0.9603192326173892,-0.5969714159641587,-0.7103312887918111,-0.47855202821014403,-0.5963733796671838,-0.32310157601746775,0.8420053476238152,-0.7609606971720754,0.9449714564362596,-0.676841625504679,-0.8801117793932202,-0.7849702548342973,-0.6501695994412731,1.2535736996652151,-0.8151806575200183,-0.2376149263620025,1.7707760473288345,0.09249262990779532,-0.6307877624786493,-0.887037227594752,-0.8287641529598279,1.0201781767265947,-0.5139501693033848,-0.7459072428008515,-0.8884663717588936,-0.7334697212313864,-0.8639959361977695,-0.5452125553261324,-0.7069996112912582,-0.7957653402202398,-0.7405237272162395,1.6440285039643636,-0.9643966750098873,-0.6485228543614231,-0.41088504460611625,1.1290409990624386,-0.7075095180583375,3.788721116178668,-0.7486816365534931,-0.9758948089102253,2.1958001384524533,1.268439312529623,-0.611400032629913,-0.8079381651867474,-0.8831173286667251,-0.8361932095676381,-0.8216407109025602,-0.8287641529598279,0.4787654667151026,-1.051696150926245,-0.9349792174503211,0.125309154294008,-0.6073745046113467,1.7046998207619277,-0.08366415870256522,-0.8372975423612725,2.9430011676509182,-0.7210714743673315,-0.9794691285184692,-0.8339612737228622,-0.4976147241601751,-0.5558316990442376,-0.2295431831812119,-0.7471483190904528,-0.5057996139387417,-0.862370504902313,1.7474426429949166,-0.728734199445452
SIDM00591,-0.16297392695293286,-0.6632974850241159,-0.7909110676581659,-0.8357236379147993,-0.8591469503480076,-0.40273524666861865,-0.9565376508055171,-0.35188701018960483,-0.8354161632718693,2.0961208085489744,1.0968694673856447,-0.8463444104358243,1.0320701021688514,-0.6976595455104216,-0.796219526622115,-0.7708648112042925,-0.8315207459724224,-0.9011681467067824,-0.6044803719134624,-0.5789486723917944,1.3379355787358447,0.34142981037020964,-0.6393588432841132,-0.4398009509849233,1.4616262718346806,1.4895924651483905,-0.6220264422845921,-0.32048069839722304,-0.9334207941742774,-0.6812960053392724,-0.8704558474028915,-0.568458046074671,-0.5829999302358518,-0.8630911960568747,-0.19105869039292778,1.0230052109280414,-0.5114520883910226,-0.7176850920456207,-0.07455030102278493,1.6036598829154216,-0.700682125654213,3.652841306455922,-0.8117796515287022,0.35455967174271213,2.22286868781401,-0.6754835237496084,-0.37986096804685743,-0.8065123753790073,-0.8079308213591667,-0.73486406143618,-0.7762871114117343,-0.8666265861671074,0.2913334616074391,-1.0187363269814549,-0.9797228355918739,0.0013434908048576594,-0.7616030016381597,1.597468210090475,0.14742955286720422,-0.2309954509237858,2.6892391395954496,2.0547360373674315,1.776144173032314,-0.8294720997689721,-0.369699558694968,-0.27636319057584957,-0.49908647126840433,2.086529282561841,-0.4807783708841853,-0.8208413573371364,-0.8700437942908446,-0.550877302951504
