,CSNK1A1L,HHIP,PTCH2,GAS1,WNT3A,ZIC2,WNT9B,WNT9A,LRP2,CSNK1G1,WNT2B,WNT11,WNT10B,IHH,SMO,WNT10A,WNT4,CSNK1G3,SHH,WNT1,CSNK1D,RAB23,CSNK1A1,CSNK1G2,CSNK1E,GSK3B,WNT7A,BTRC,WNT7B,WNT8A,WNT8B,WNT2,WNT3,PRKX,WNT5A,WNT6,FBXW11,STK36,WNT5B,GLI1,DHH,PRKACA,PRKACB,SUFU,BMP4,PRKACG,BMP2,GLI2,BMP7,GLI3,PTCH1,BMP8B,WNT16,BMP5,BMP6
SIDM00367,-0.8724624758935825,-0.9336051366532548,-0.8098717844073223,-0.7204853654272204,-0.8824152129792232,-0.16683594987513872,-0.691959420278945,-0.8673248704528157,-0.8462317359158842,0.5526526570116479,-0.6070243061280672,-0.6637281772544097,1.1894718055575129,-0.8208460230169069,0.5675664841397007,-0.6729583906163026,-0.9001451296379613,-0.04235441446766628,-0.6599634110759612,-0.95477879874344,0.7379706112914723,-0.21547834524197007,1.0790647421046844,1.1275258099133,1.4210426628897175,1.2044680943941486,-1.0009485212849647,-0.03147757917453257,-0.8410974631424222,-0.9190844607734081,-0.9467495098691654,-0.7856266984547671,-0.09019877775617738,-0.06683297358181006,-0.7650529471981661,-0.4525634787562292,1.150190429765225,0.7034503085118471,-0.1921509613560613,-0.614988419210828,-0.5913211213252682,-0.6123780429075943,0.06602306163494359,-0.6409646190771134,-0.739951062196959,-0.7507301015761414,-0.7211138720137036,-0.6697945644673077,-0.6975961360339484,-0.7297247494747398,-0.18262825836795957,-0.49305208584245125,-0.9299743896713443,-0.9397315461754955,-0.7285569447997136
SIDM00632,-0.807296543831183,-0.8582700637021571,-0.9309143923708563,-0.8347214539929341,-0.8528155916004402,-0.547465132793549,-0.7600417390734175,-0.906797531900042,-0.8683269348865883,0.37392839518917087,-0.7190271012286019,-0.8484594729213814,-0.023285227034737083,-0.7722464178576183,-0.47040196976255255,0.42942917726942614,-0.8939897705433278,-0.20625184166570787,-0.6078485272261911,-0.9578021020868279,0.6530477846494153,-0.2168728760872886,0.7989946397834915,1.1326403838135255,1.4487994465271765,1.6302604154977658,-0.8809229048856355,-0.052933186978976095,-0.7605416855318013,-0.917019534418242,-0.9366971472194657,-0.7418643536031938,-0.3965249199197189,0.8540217596349643,-0.3420137376370573,-0.5523273488672977,1.6757790380605009,-0.5475688799833569,-0.5908365610009898,-0.6744409959786586,-0.673013217393547,-0.6767018992653309,-0.2352123898656534,-0.6323586479633263,-0.8283338231441285,-0.7973969173123195,-0.7922844020187622,-0.8750706143882806,-0.7336655635638699,-0.6938185094309931,-0.6525808115805631,-0.7231631832430779,-0.9853543910311934,-0.9160280498199705,-0.9134815628103795
SIDM00550,-0.789327794043167,-0.9003800322886665,-0.8283192666717119,-0.3322956613091028,-0.8500673146249057,0.720742043213669,-0.9167505053987248,-0.8293011519262692,-0.8727710993414071,0.3939419896054093,-0.4818466097104463,-0.7261508266164832,-0.1825826416234166,-0.8697723479531881,0.10431337610617687,1.2211170709297439,-0.6154830377054835,-0.1351904968910063,-0.6212593800343499,-0.9400977158660114,0.6392413354668851,0.40079034691086807,1.38936883587588,1.0334033348207579,1.123652788065385,1.4263009467368177,-0.6118829776429219,-0.3315090495778619,-0.5225580584559936,-0.9688021290494956,-0.8001102146972866,-0.8069414160501724,-0.08331112652204041,-0.09826864612484448,-0.5692189072966947,0.23619339920513843,1.5330568071394182,-0.4310820467747362,-0.526128251111145,-0.43513377999728275,-0.531556302735756,-0.6968918307753322,-0.5825416739213023,-0.6056044790552729,-0.8885797337371298,-0.7261463228489702,0.6111178402284387,-0.7241115715642269,0.9757714602788387,0.6102667368511507,-0.46346225917290446,-0.5584154477122429,-0.9163178130956858,-0.8245768090479662,-0.5395535774859203
SIDM00230,-0.8596505173473311,-0.8705022644745399,-0.8723001238749386,-0.6854511278386809,-0.8787640256574073,1.0037536197043984,-0.6954480692186343,-0.8296848859198598,-0.866272794096974,0.5214676842272379,-0.672160310979659,-0.7347198083481938,-0.5218334002164015,-0.8351554038438835,0.18286854697252575,-0.7146124217457563,-0.8390498797302413,-0.45136960860700964,-0.6416095512041642,-1.0526626722930934,0.2299020495994389,0.2876665954489368,1.0587231060970006,1.420036933697639,1.331086850220342,1.7443203960177716,-0.7830746467876422,-0.49212675036307835,-0.7542953308547629,-0.9218552943889924,-0.8850715469090331,-0.8546054170070039,-0.514783053023681,0.8510941494156995,0.14477624060346334,-0.5226430312302245,1.0587925121515207,0.47308045506601726,-0.5475938929264722,-0.6701211664671709,-0.4019639817603032,-0.6028940140972724,-0.3017863191538295,-0.6262408082935113,-0.8523477506119166,-0.6963910270654887,-0.7631164644697939,-0.8613673221949406,1.0129944221778802,-0.5125133662984395,-0.047456183744092835,-0.529639514385341,-0.8817149279903065,-0.8584838406383574,-0.38603413937414977
SIDM01206,-0.8777919343007864,-0.42567801217003637,-0.8313155483512474,-0.31002523575424623,-0.7828988314674329,0.9291317176020985,-0.698156092624508,-0.7246964843585251,-0.8849388098677371,0.5689447915542769,-0.7616036439022871,-0.31688693442614424,-0.5681395405145693,-0.8278231919998348,0.24466946500113074,-0.7066464869946267,-0.8698687282649544,0.01619021945071532,-0.695611522915672,-0.9925942088652391,0.5530937722671636,-0.09679421788129569,0.38954098584191105,0.9216219559347156,1.7964018678888773,1.4240418304770537,-0.9568702850301297,-0.13577064261932847,-0.8675714606574576,-0.921415913712737,-1.0367694421930143,-0.827241952269954,0.31113937146278686,0.5508247837018163,-0.7142274741032163,-0.5768738585495758,1.6828187659053417,0.18030370216299021,-0.24383106610498884,-0.5723067699087029,-0.5456668629328371,-0.7108048811646648,0.0514457472633171,-0.6171610257636636,-0.6830880243867783,-0.7436882219819726,-0.29899383425358317,-0.6341548414496859,-0.7667542443027954,1.1159690657905394,0.06267391474761629,-0.7156300937042084,-0.89252513926585,-0.8179741645462659,-0.9596563560888096
SIDM00127,-0.9319880170303954,-0.8771069855804934,-0.7997573286569547,-0.24066795522678985,-0.7689582933500075,-0.15735092431954703,-0.7343553827667098,-0.8227831573106265,-0.8002513064348916,0.3007791907187747,-0.7800326688658391,-0.06923123991286939,-0.6171353036854699,-0.7757140183187238,-0.6137766570982229,2.5256620608126004,-0.7259688149713015,-0.027705549728287815,-0.6985591260721498,-0.979993500375095,1.245049889602614,0.10606144848343281,0.7780791254122917,0.7097757881371075,0.4618824471323279,1.7346726336690443,-0.6489581506599567,0.14618194944963875,-0.42442562269338346,-0.9167099410642165,-1.009326531613972,-0.857680183974177,-0.40554327397943757,-0.4052756091044466,-0.7547221160376919,0.3353618090087474,1.4460825100130221,0.16877170122531132,-0.6588758609511302,-0.6986815639707501,-0.4452562224771866,-0.639097869102026,-0.11641302947561281,-0.6620078270374333,2.2333312524501325,-0.7254798352049847,-0.5060283139495123,-0.7304501655834973,-0.10297437693624964,-0.09442888018049723,-0.5651573786464192,-0.7492858447085815,-0.827297411271399,-0.8403616789153194,-0.7829489302714121
SIDM01042,-0.9093861839648877,-0.7994349781169006,-0.9217917570521422,-0.7864732570788254,-0.8163644043426533,0.27508969661317834,-0.6359814913432663,-0.8122544400734449,-0.7835068633249898,0.0157891077654771,-0.7610452019626732,-0.8379220771795723,-0.16028839259928443,-0.8262912722103303,-0.5406714898923274,-0.5955149556187317,-0.6735410738158117,-0.17598742980082147,-0.7061963064329975,-0.9880917120047222,1.1241711947961355,0.48016353752957486,1.0076177827063189,0.7427862425371603,1.0666122060126406,1.6563460076392178,-0.8994606318084027,-0.3930569274718768,-0.5708490189250502,-0.8601842587286134,-1.0176201349160847,-0.8704595171860663,-0.4464840929785322,-0.3835365674685457,-0.6967213740530371,0.43708978778097085,1.3461931955119677,-0.4234232149016489,-0.5700162698286128,-0.5857791292674226,-0.5331555827028536,-0.6825528980786274,0.12959473259855334,-0.6326106286449494,0.7109944829030432,-0.6718238308296564,-0.666605809881025,-0.8200221143867263,2.570587633173026,0.7330082304466868,-0.29056779970625485,-0.6941257197688147,-0.851867362458209,-0.9384368625739491,-0.8078020964594247
SIDM00491,-0.9130224182079153,-0.927585613054719,-0.7897799065046935,-0.4795528936356553,-0.8561912268530816,0.469139214664853,-0.5702866988195526,-0.8222076458136668,-0.8942103621785877,-0.050500033760364826,-0.5951590956709875,-0.7755580342090064,0.021139577234646496,-0.7911214242905564,-0.5519389193652144,-0.612854114857276,-0.7704653673955457,0.013424083031547738,-0.5280693956823734,-0.8243639919274712,0.6024117631876861,0.8533083322757958,0.8470109344624495,0.9058957843193443,2.0153619862967336,1.448343855973642,-0.8765679913227165,-0.1563725900004159,-0.5383800565856809,-0.9316140669141867,-0.8547833959570047,-0.8041370526022175,-0.42995270604716157,-0.44150826735917903,1.0523097524987541,-0.4641933258249864,1.6966876288490782,0.34590295765376383,1.1290077219487562,-0.6196497274962296,-0.7000851292414743,-0.7768434211970432,-0.22496512025684526,-0.5224860302067179,-0.4124106739838508,-0.7348431063983112,0.43151421780192045,-0.8501451132646013,-0.8051436202217643,0.30453831077512983,-0.5112368873939105,-0.7958147180744821,-0.862918341146505,-0.9090389438765389,-0.8484564105043342
SIDM00488,-0.9306034316299615,-0.9508504963442195,-0.9348450735210136,0.6854631625530696,-0.8399137483556226,0.2529742222955247,-0.6732279049579689,-0.8612271093882332,-0.883852518847305,0.3953056677565733,-0.7088666122722711,-0.7229333344401945,-0.563358249341501,-0.7855202749723238,0.1565128002715429,1.899122600872924,-0.8431027743373029,-0.17710148123309358,-0.706921221949425,-0.9505786730236231,0.49417433852301895,-0.24107415363446907,0.5410255008291309,0.8001448448656671,1.5246737038640468,1.6279011858618022,-0.25030296255455853,-0.0820944330389219,-0.3932946658943043,-0.9811660922107214,-0.7952299592439316,-0.8658824758182859,0.1399829399277896,-0.15497224289218473,-0.6165356464653474,-0.39379118773712013,1.8838009704961758,0.24995092493742566,-0.3985009356138552,-0.715047050235502,-0.74033652447996,-0.7741321885853689,0.0168188408251355,-0.5987029531886846,-0.29781422702494625,-0.7181513655965289,0.5759509778349909,-0.7259960435338051,-0.7459052902608597,-0.8057457596734651,-0.49234542261308173,-0.5310833568037995,-0.9057528620178713,-0.6899423821518086,-0.888916909406932
SIDM00190,-0.7862037404160765,-0.8609185297554741,-0.8710458042672107,-0.07882575210410189,-0.8320610288464085,-0.6467324001369472,-0.7474769366368587,-0.7395023662191659,-0.7394075600781306,0.19407769332755775,-0.7142462454020927,-0.7738103583127293,-0.10025560784689726,-0.8369486813931177,0.05900824070528355,-0.723928323647825,-0.8415053689101686,-0.22864875785089198,-0.6490482986326803,-0.9624516418556903,0.9267517078277675,-0.08668490382088474,0.9099985222962931,0.9031153170302191,1.3719587320312563,1.6104324717169607,-0.9414051599898047,-0.18355028901341022,-0.8194741622416871,-0.9046181226994803,-0.9318755027450699,-0.8523841694730065,-0.4428909995087959,-0.41746507090566676,-0.84428483024986,-0.49203745061796517,1.5607841560157314,0.4831068630787205,-0.6603883768390882,-0.6981180027102128,-0.612950165633541,-0.6058980318514144,0.02511696293845954,-0.5511523372773158,-0.40205912053710363,-0.726029830328749,-0.8332488066940096,-0.7473745059663648,-0.7096823325808518,1.5333615970272727,-0.7144761871060812,-0.4792073123794193,-0.8632208489370727,-0.8842961389298978,-0.8289914137492995
SIDM00542,-0.9017966258130127,-0.024856966003482358,-0.8522899545059509,0.5049626739997946,-0.8777978970618987,0.7560953313005826,-0.7464318247970971,-0.8430318015058372,-0.878694272493761,0.21168763409086772,-0.5862034703159732,-0.7700767145323963,-0.12880924379800363,-0.8845342164131482,0.8733069821943423,-0.7829590175440108,-0.851834395965186,-0.068809267783257,-0.7432491127881048,-0.9648825109538761,0.5460148903142695,1.091872015949618,0.611076986902761,0.9710614279834678,1.3945259906792367,1.4688766032777913,-0.9141553991838859,-0.32940224735562484,-0.6988534437930907,-0.9209055399948248,-0.9481177130782795,-0.8444519403080163,-0.3837557507652211,-0.1949650585702823,-0.2998064741229645,-0.17926627975799658,1.4374360280776801,0.03380703320848034,0.3465358238974269,-0.20623720305468476,-0.6048772186841644,-0.6151565000675323,0.03462023854507711,-0.6383487816551627,1.071641289274092,-0.7734649772699383,-0.053069491517205775,-0.6567013473105399,-0.5456908378439692,1.5772459279690205,-0.19366608483655545,-0.6793392286435056,-0.9128973138205848,-0.8063407613813178,-0.7683102845811404
SIDM00198,-0.8669602822441851,-0.9110321456040933,-0.7601048924478194,2.6995250586933914,-0.8317206490137842,2.299843174385629,-0.5783801299694136,-0.8850759071102101,-0.915142921932133,0.6078887282111134,-0.6673168993272337,-0.7485117689638512,-0.2589166043221746,-0.7955294880450215,0.5860036105420062,0.272513022266398,-0.926636626721673,-0.08441102850437598,-0.7207396537633425,-1.0095519289763473,0.4954381334722297,0.0554586656500526,0.75841514293027,1.146304491048155,1.4083197453686624,1.380300694284531,-0.8946410388023991,-0.028441331510753922,-0.7884400492617535,-0.9767504076745906,-0.7654694825259807,-0.8317768864798374,-0.3253915976230045,0.09756614734330002,-0.4099496794210658,0.6452046402175996,1.470388799404197,0.31715545348287666,-0.6626053399118903,-0.28163056588692237,-0.46369772644452734,-0.7318076900921155,0.17380816667826704,-0.5113847562802651,-0.9110462287132765,-0.7843917694330196,-0.8095590699417549,-0.7385135055965426,-0.6466642600353415,-0.20727645653791715,0.5037111707519815,-0.8165119329854623,-0.9076733800098389,-0.7731040567032056,-0.7267488907509544
SIDM00269,-0.8217784816224567,-0.818861332944047,-0.8371930699051013,1.735380831780681,-0.8774672037132267,1.5184836422154928,-0.8297006058321253,-0.8742501071978993,-0.923094500890181,0.5389151863073094,-0.71306630161445,-0.7774259426752488,-0.6666847498559595,-0.8134616021563545,0.6418627772773768,-0.10114333097925754,-0.8827562484423571,-0.06185538545777574,-0.6016307237567582,-0.9834467148962411,0.38724576265214566,0.6501327734352388,0.9224966940100905,0.9993315424393739,1.7502378811784716,1.24902328887164,-0.9089335790043342,0.03432527970519459,-0.7838953519372351,-0.9865096274578373,-0.9591879630824667,-0.8220653501904445,-0.4839647010683994,-0.1383159593193578,0.6325904211308854,-0.25826208762850433,1.6395226892225196,0.4512151016236287,-0.2836939742308498,0.3980530243541508,-0.5838909949393677,-0.6800200688243978,0.06720624500482489,-0.6695693930560328,-0.9480500962539057,-0.8212985961431625,-0.8887729836791357,-0.6918036636641717,-0.735797360205143,0.28001137713817975,0.28044254868840846,-0.8709707502976888,-0.8942175449398688,-0.6640177248830705,-0.31775660448070653
SIDM00621,-0.8919059154387755,-0.6522027725328056,-0.8358705959863474,2.5812321664566396,-0.8704697087087993,1.52428478906094,-0.7129254472856256,-0.9727283838191177,-0.9347238999743005,0.14564430037523726,-0.8259663721634576,-0.8027018859419888,-0.36818679157992024,-0.8527287741226557,0.5900041236087489,-0.6522272454928675,-0.8885304512113003,-0.4101835237644372,-0.6242613194873754,-0.9590330387583831,0.25716488399792053,0.5631764294967803,0.5107719914937996,1.2207199465551082,1.386300060047795,1.0848010876232141,-0.9469052231403118,-0.0731845843415039,-0.8234636078046602,-0.9224357085533127,-0.9451494860846807,-0.8157828582583466,-0.092508509859538,-0.0949526444936656,1.358939796621127,-0.5332138152321445,1.1642280402577132,0.4672182855294109,-0.3400496021924857,0.214378139908883,-0.5857499866587731,-0.74136122383204,-0.0085932731601813,-0.6349289581107198,-0.932183921451424,-0.8479180615238308,0.27727348448696687,-0.6035575557343388,-0.7059638211656252,0.35704215159299263,0.02225148206252574,-0.8061905456801909,-0.9770391140627395,-0.6944045849635392,-0.6655226854468315
SIDM00599,-0.9083386755765845,-0.9163541911642823,-0.8521782346111588,-0.69094170546005,-0.8346592480442082,0.9751950607563157,-0.7504495623497243,-0.8070152933089441,-0.9076255182580296,0.03112533377265539,-0.6890233198030659,1.394044383160348,0.8026731740515877,-0.6619088064853675,0.391358549914169,-0.6306391073784491,-0.8518516878638013,-0.13219518681252146,-0.6767160931527942,-1.0005291931252156,0.4570242293880828,0.8814150312397956,0.6202340727635938,0.8966715226884014,1.2040240542813156,1.4072551578144668,-0.8820288227787274,-0.25462554103300855,-0.7936455009673196,-0.9419775357375018,-0.910835743907126,-0.8220556613769291,-0.44825046771163324,0.036268329604598755,-0.14820478520383715,-0.4311367406659063,-0.636504567648509,-0.09791759941956926,0.2489331038795865,-0.4821320426766908,-0.49934495844938165,-0.6035097922086353,0.09537022251133861,-0.5826924491579759,3.237764667911896,-0.8138960908264282,2.7544867047597315,-0.5391841761494818,1.041858046590369,1.7157083934553157,1.4546167806507304,0.37202812892239956,-0.8764639779454643,-0.9504081483532469,-0.6005740232145744
SIDM00118,-0.8262845852176709,-0.8615614876014851,-0.9339557887876457,-0.8515745204923173,-0.8476820006597215,-0.1309824204095098,-0.7274606425767088,-0.8103872871334857,-0.8641385427312981,0.434571543772702,-0.7976633364931677,0.7240768041513083,-0.5464098132481592,-0.8605910321601185,-0.581738363956406,0.9495797975791734,-0.9715967236172329,-0.1708797621397555,-0.49128878596005177,-0.982771730368497,0.6258058416535184,0.23675486782566926,0.7522739312858958,0.9691411768587724,0.88243916146894,1.5571933409424066,-0.8385471424016366,0.08918684084214988,-0.7863541632464186,-0.9354064872675247,-0.9370988684221644,-0.7867370484382746,-0.08298556752753342,0.1833964330717373,-0.7904798296578813,-0.5617780487374683,1.3576407310088092,0.1755245129778991,-0.5992172085756776,-0.6275171996998369,-0.5267921234840903,-0.6745482317301219,-0.7574479197384181,-0.6341757220063623,2.3546133069173947,-0.702775483786554,-0.8752505500424675,-0.841170780688882,-0.8206627152018278,-0.8381541159823013,-0.2679660182967419,-0.5855757454403797,-0.9550355157093321,-0.8456433682253048,-0.9518805549194779
SIDM00596,-0.7817210159412713,-0.950836333903077,-0.8299749870785199,-0.8823790808404933,-0.7913370039123008,1.7062926622299137,-0.6731895260719124,-0.7037108982945057,-0.8541449960990606,0.5359401068817801,-0.7339427336784838,-0.7893406212024531,-0.2434171373962393,-0.840441609688237,0.5325467713079954,-0.6806126204704299,-0.9122333401565296,-0.424216810254492,-0.6732823396885499,-0.8197139072088033,0.7593144757404648,0.5451011308201404,0.9723694587303818,0.9049504301257844,1.2080586419238013,1.6111962393618826,-0.9029582970413541,-0.03574007519721248,-0.6763868977946679,-0.9876202234326561,-0.813879690427075,-0.8615678999526772,-0.2534180845316666,0.48331252730851165,-0.7958713225334292,-0.5702941968328585,1.5170482914696584,0.49938703182697425,-0.6572028043996118,-0.7555237072756232,-0.4198799083849749,-0.6509507082235343,-0.11309793788761056,-0.6041347167366524,0.3878127746453177,-0.7377666575225195,-0.80435493229543,-0.8319300233824137,-0.6998330536057177,-0.6537728430631247,-0.1885520903334961,-0.7166861940925622,-0.9249920999594313,-0.9274378800388086,-0.5777245990044891
SIDM01251,-0.7956374599900186,-0.6031189602332915,-0.7027604028961189,-0.8038853163686602,-0.8480644655133592,0.880090159281492,-0.7484471775756173,-0.8379064559340916,-0.8844076882295464,0.2992901695051674,-0.6183104052598646,0.13938880915513466,-0.5866496633958828,-0.8704097307314475,-0.5692136569537225,-0.7731847940000142,-0.888193613973352,-0.3298390526083235,-0.6479393553062196,-0.9594105618276882,0.5803896928324455,-0.3845711391403523,0.6687705032789968,1.7226173817936181,1.4411221576341935,1.4809895968061293,-0.8291755978354677,0.19514702650684765,-0.7233750507780204,-0.784858434382032,-0.7903938537926294,-0.8851295300739205,-0.42565064342562653,0.2273075473102917,-0.7686074104108794,-0.3713941321827164,1.0628233278427803,0.012692900230062108,-0.6094388645108322,-0.1390757425347322,-0.4465433882009765,-0.6749124719177017,-0.7634564120471554,-0.6316369503664919,-1.0866276472329583,-0.7926354511405047,-0.6857672211120107,-0.7844448056801766,-0.7412984281608622,-0.7666562212864589,-0.14890563708404408,-0.6224598148388317,-0.9444512079350644,-0.9278549143102257,-0.9280545298079569
SIDM00197,-0.938714338886427,-0.8533101131943094,-0.8612096988734865,2.062691572426626,-0.8053879078417746,1.7611689993811523,-0.6374504464099673,-0.8626013621805604,-0.8447161189386526,0.393833609041194,-0.7938459805082042,-0.7472967705082028,-0.4991191568273222,-0.8817309285109766,0.9060297291536444,-0.5770801389611445,-0.9939603406273883,-0.33077278193131127,-0.704806611387647,-1.0233058803402877,0.5184425181723724,-0.13855342783332797,0.8650904740031258,1.2774424349723141,1.704003599497983,1.271800657561737,-0.921124291843508,0.04281036277750105,-0.8067879456224124,-0.8638613241327584,-0.9683747868004796,-0.8048082850744483,-0.269042678485559,0.4952426844786451,0.3224473242076065,-0.15271333828396677,1.3712917855167719,0.35421251236592416,-0.5128818728735604,-0.3353236652631313,-0.45511792767823617,-0.7479867045572374,-0.15533288956472266,-0.4307295967491856,-1.0474441984143006,-0.8133950103754338,-0.8597334722664471,-0.6604856106772062,-0.7265781233735636,0.17872986775854993,0.11127531779176217,-0.8339914288091412,-0.9359116739014488,-0.8094322829630649,0.17480733700887388
SIDM00810,-0.9008169664510063,-0.9171858618183073,-0.7402016235476031,-0.7788249055138652,-0.8243858800642199,0.37851689722386456,-0.6202417520659015,-0.7814201316405988,-0.8558660847072916,0.05020167957618252,-0.588824696292243,-0.8996585673784795,0.07458657959930017,-0.8190430904923678,0.2769631735550852,1.1112521006439349,-0.4912474827083758,0.031220424189658088,-0.7989688493352458,-0.9151542992213204,0.49535025739665345,0.3593276166014021,1.0282938250586464,0.9240541554489902,0.7356445861828117,1.861061478634028,-0.988347935095785,-0.20567257313936435,-0.7674834484884329,-0.9134587517203095,-0.8833491968789137,-0.8489675298248381,0.6642269388985687,-0.0851655996824811,-0.7893334464919587,-0.418429314858461,1.5084813710125942,0.29047263999257467,-0.35500001251427865,-0.036874230541724735,-0.543752753818726,-0.7797494215680048,-0.2103874154656087,-0.6618519459047717,0.4206603335173419,-0.7925297817367762,-0.45141673806253785,-0.7042364910375198,0.9044843263749525,-0.8120351545270261,-0.42011481406351675,-0.5199920420621791,0.6264391521475996,-0.8727444563136323,-0.7989579230877418
SIDM00174,-0.9229997748271781,-0.9146788095865811,-0.7079391074354988,0.4155577768994961,-0.8456355116397815,1.1915687500190946,-0.6728173667599191,-0.84292019012192,-0.8403809835293412,0.1503226706373312,-0.7688242084722319,-0.7293443293634364,-0.174864879829386,-0.9074461284052822,-0.13426472355650043,-0.6481057260955243,-0.8294453299213616,0.09246444898916589,-0.6080773152615716,-0.9062102645905263,1.0352994156918023,0.9354703242657436,0.6178501654849806,0.9753474440940321,1.5948828030772386,1.5824858586258301,-0.9153369531728768,-0.15248958546225028,-0.580567795808768,-0.9666880010369425,-0.7797052054800226,-0.8365727764534342,0.026560668356808606,0.5007797156211201,1.8572418534004353,-0.21807332015687628,1.7626103580634296,0.4827780756361241,-0.07643705537147745,-0.7417623286694432,-0.40275272240418575,-0.7298249541675489,-0.09185637665216106,-0.49746674194408297,1.4291617660984997,-0.6514636447700582,1.1334556069298642,-0.721791947904992,-0.7026099933310356,0.8138994283512145,-0.39313460054856986,-0.6667350161779846,-0.8450877361789055,-0.7094386505932654,-0.8349298199496071
SIDM00487,-0.9372783419408579,-0.9191408970505341,-0.7255547857184188,-0.764784323871555,-0.8013754095230126,1.1123380491849078,-0.7377701560909892,-0.9647179383893906,-0.7871305187129851,0.20840106407251893,-0.5862529568817821,-0.8079867311087037,-0.5542422336216689,-0.8146427715636154,-0.48643390352964316,-0.7616411387064549,-0.8535174704757789,-0.4767292682042665,-0.6154721426113867,-1.0277952651532936,0.6608335353411302,-0.4165393456547446,0.6192423742508442,1.0582612688439248,0.7391720362157832,1.6857814301703502,-0.6687834343082261,-0.15873436694990753,-0.759720385422402,-0.8053781047655156,-0.9534763958295418,-0.7169427639697732,-0.17017084933860674,0.1950458460897595,-0.8442693597351647,-0.4410491307630055,1.0761822931949003,0.17619747877972522,-0.6451100444919897,-0.7311730013421551,-0.5295831164946493,-0.686970722115268,-0.5768895165362093,-0.5624196741856764,1.008194223704783,-0.7783227065724958,-0.6829887959372981,-0.856190317695231,0.4777617837627906,-0.775764301612231,-0.4957290641642958,-0.2573900482508621,-0.9031639917943715,-0.7544511669157987,-0.8379503803012847
SIDM00263,-0.9704017134498832,-0.907698093728657,-0.821515461399081,1.3107037079003736,-0.8157270717953452,1.4006407051406276,-0.7695439434291554,-0.8573593896118722,-0.889867893109311,0.8292104214523479,-0.5876250602111178,-0.7332777706237902,-0.35769277783636955,-0.8296246979642236,0.8123687350960241,-0.6318883866401388,-0.9704261324467683,-0.341812463925182,-0.6670727851335055,-0.932888207579507,0.34339088291129044,0.25370004561076304,0.37801379370788535,1.154769762796468,1.7188346085769501,1.5651865284982154,-0.9297460553468989,-0.14583034804605002,-0.8435861862332819,-0.9447328967649039,-0.9405505031667887,-0.8628178699616007,-0.21653669940389192,0.915272609302464,0.16987293595798156,-0.6000426506093985,1.589992646504441,0.6603904348231918,-0.6052175139149508,-0.7063713620800491,-0.5533600238480042,-0.6029218729055439,0.046164369542188055,-0.6001924536216517,-0.8072351964808537,-0.8777436051883089,0.596619225661258,-0.7000353924090288,-0.8078266029839719,-0.33484439121627174,-0.28221293269598746,-0.7924301873697702,-0.9161922473090831,-0.9236445713861183,-0.7668004827438295
SIDM00277,-0.7469544970562135,-0.9580981332319329,-0.7331637112074965,-0.677234468887171,-0.9141911331757047,0.2955210906534247,-0.4723534972691493,-0.9141719867374123,-0.925971217911339,0.17822984348619153,-0.7912816733225362,-0.7673589089319615,0.6827635431117658,-0.9158140769662317,-0.41700678519164786,-0.6463081219076613,-0.8685185977778289,-0.29197737391697304,-0.5462939058103735,-0.9328649902234872,0.6159543011455078,-0.6323316373570516,0.6844341000838011,1.4241756977140538,1.0629825012685177,1.3520514461612023,-0.8437476328582377,-0.20875700882687695,-0.7621026185635618,-0.8342370308918995,-0.9461254455807758,-0.8584289607103888,-0.2472803826799644,0.4353019775076631,-0.7540363448457176,0.6053967592620593,1.1586164806801413,0.2934065971346941,-0.4899027319707646,-0.8150685229847084,-0.344132546327191,-0.6484743887222808,0.3532614741334522,-0.5305850795600797,-0.8641533030924159,-0.8255925785846859,-0.7151021228784961,-0.8210546912698784,-0.7364618528513956,-0.8461788045424478,-0.6122708755277053,-0.4985521558580855,-0.8032244907974377,-0.9318649712367859,-0.7530234169749745
SIDM00592,-0.8235995908864985,-0.9401531774743155,-0.7391929822031768,-0.7925419768919553,-0.6252055896522916,0.42822706592740095,-0.7932789319258188,-0.8924334880442244,-0.9397814444610566,0.4193259809207056,-0.6456728653478923,-0.7039428109039364,-0.578734444544396,-0.6980737560159455,-0.21998682984014442,2.1759204904430143,0.4653132707616396,-0.21504539665681127,-0.707736906258058,-0.9688324142590202,1.1173440384567646,-0.3555248011427179,1.0362066412361641,0.976822648105835,1.7646879659412271,1.7452569116907786,0.7015525215254004,-0.23737837505966597,-0.31809653192240506,-0.9208030516200015,-0.7664004686340662,-0.7839869854164059,-0.338851973693605,-0.2551276046146106,-0.7816989158083151,-0.10358619590596288,1.37356105596092,-0.38993799483557223,0.4541592764634769,-0.7064672728516356,-0.5571298866148294,-0.7206710525243937,-0.10553665157922545,-0.684524158781205,-0.3606842627155154,-0.7829318338237452,1.1270619734946064,-0.805938946637349,-0.696387930914608,0.5979714038502703,-0.38326481752909786,-0.6686037493842839,-0.6690398933561703,-0.7146846372924116,-0.8318620142582811
