,JUN,SOS2,PAK3,PTPN11,RAF1,HGF,PAK2,SLC2A1,PAK4,CREBBP,PGF,MAP2K2,TGFA,BRAF,MAP2K1,AKT1,ARNT2,AKT2,RAPGEF1,AKT3,NRAS,ARNT,CUL2,GRB2,MAPK3,ETS1,EGLN3,PAK6,RAC1,SOS1,MAPK1,PIK3R5,HRAS,EP300,EPAS1,KRAS,TGFB2,TGFB1,FH,VEGFA,ARAF,VEGFC,VEGFB,RBX1,MET,TGFB3,RAP1A,PIK3R3,RAP1B,PDGFB,EGLN1,VHL,PAK1,CRK,PIK3CA,PIK3CB,CRKL,PIK3CD,GAB1,PIK3CG,PIK3R1,CDC42,PIK3R2
SIDM00528,0.25698693218258833,0.3377457228936873,-0.8268876595658036,-0.4659185561291752,0.7571192265504048,-0.8449021305470301,0.99295671821898,1.687678100376725,0.04059521195722195,0.557567872618842,-0.7749325379189125,0.8861577587895904,-0.7330899157187399,0.10095300860237892,1.6199258707313975,0.3818556376695243,-0.38413953901209374,-0.5890836890439028,-0.2253647653724926,-0.919850972455737,1.152463139372431,-0.4396249028370501,1.6885530176154946,2.2470243190289816,0.8647935137212137,-0.7801019986737476,-0.19370003227927315,-0.12534912454179137,2.2949733240091907,0.5652044260685267,0.6451216688727028,-0.8073656637101051,1.1505827669040425,0.3805884833881118,-0.18809304006069372,0.5829758166933029,-0.8526098337652949,-0.6140973279049704,2.2210519719378867,-0.36848453892206023,0.05095342657451057,1.0540113173180612,1.4333489952729133,2.418594821275345,-0.5208389119776672,-0.03846465747762437,1.2369037165282117,0.285183373131798,-1.1076547575695532,-0.27199573473606203,0.45800616154391754,0.8454981878240142,0.7462255444598443,0.852200396774479,0.5349196392587716,0.1993578058864077,0.24950477971434085,-0.7385291112788261,-0.4784351279261519,-0.9590122603556988,0.18273107511373848,-0.3218768330637635,-0.17416887289508978
SIDM00371,1.643720958652289,0.35580661994148627,-0.7612511315985847,-0.5264646919499724,0.2652186690952928,-0.9056776917264336,1.0575450804121256,0.7252076672009085,-0.33808818290216314,0.34208688216867905,-0.6290098770567688,1.1657213488851537,-0.3222226929209331,-0.3633075376019342,1.4605516414666382,-0.2229081156677861,-0.4808304810179967,-0.6704640021578374,0.03743716779887607,-0.5686335331042086,1.41024529540681,-0.26618047513798476,1.9265655956660255,1.3446389719757406,0.2650879285242577,-0.0785270197514392,-0.39394782197494366,-0.7474163069902029,2.6032528136906414,0.842241287321192,0.8678167969956708,-0.7672738180158256,1.0931386109103485,0.30741073641411354,0.15487779373806804,0.6830887295311577,-0.7126465095253873,-0.5330934493845979,1.6606073367031244,0.5546306814368172,0.0936343920301465,-0.28525201057749333,1.3320458039139285,2.3390726937298694,0.8421871842274534,-0.8438165633813121,1.3844305812310491,-0.5070118997171718,-0.903988774241325,-0.511894699116019,0.866780120805491,0.892503919692063,1.666033245571403,1.1177448120590845,1.227697707652068,0.6397223626619672,0.3246852697581666,-0.6261181045369932,-0.5759879775185215,-0.8221723108026069,-0.48558473460355517,-0.2007333675894931,-0.3247177219497541
SIDM00688,-0.593507816390346,0.04815578441370072,-0.6946423208188128,-0.34032413097396236,1.019941622308857,-0.7467157284983446,0.6514911198704676,0.4532187939301811,-0.5012305647176113,0.2163837541083403,-0.5823536998764495,1.2287888034240415,-0.581173131087444,0.3814203714601229,1.7778259582340152,-0.41723603747301374,-0.6016092278127895,-0.46487660381978346,-0.1696364136304355,-0.7875148053517733,1.608344544737216,-0.1305878961245065,2.0514534785569976,1.9340625083442942,0.2952871737853554,-0.6247618850838179,-0.6788076112768175,-0.7290747287226879,2.1602638041149684,0.30351937976267845,0.8976922539901645,-0.16944405875148727,0.8032752099479474,0.7608400279194347,-0.6281730078627497,0.8193960528766632,-0.8475682304644276,0.30843439708054615,2.122410855322739,-0.07073070653784072,0.11845886640638242,-0.6836246563898827,0.5373289312770736,2.6880110627498337,-0.6977527820135525,-0.7924847214138104,1.6459406792995284,-0.29382526218451177,-0.7810561464396788,-0.6611340775904364,0.8260454857824955,1.0752026110909454,0.34422977098460616,0.7912046090900505,0.6473645448478188,0.3674348196825791,0.5429719578027179,-0.6707219882446551,0.07224002612129134,1.009652794689846,-0.011552678430060978,0.42900067537817593,-0.3592231531599428
SIDM00583,0.993807164544828,-0.1111896820232724,-0.7997356489384365,-0.4202458162585674,0.9056619717163262,-0.8786065428093596,1.3040058625849829,0.38233362151480665,0.20821927451808844,0.22651452993877036,-0.2884019577335569,1.0742974357501296,-0.690091009984734,-0.007136116611048071,1.685678127044036,-0.045288651105350054,-0.5792683058067197,0.6082372003145006,-0.39918039306066616,-0.7205918363682406,1.5706877158432382,-0.23766221118596856,1.486369914857418,1.621239619436342,0.20109644603436336,0.21997774832052053,-0.7400408272583211,-0.7723338293199546,2.4974852595841295,0.6037630859339689,0.7317678249074253,-0.8779034276424424,1.4173965810049876,0.16637415860031596,0.21288144699154254,0.9355273169597498,-0.5846361141109736,-0.5717207036120313,2.0344652060885893,-0.33724796862247275,0.13995222663283297,1.2879308297589074,0.6715019827215637,2.2347201780193564,0.28437867489207386,-0.8328836721273534,1.239618543811124,-0.1527499375768399,-0.8335650466045802,-0.4668507070622847,1.0056580805698012,1.0202073636708602,1.5184135399083074,0.9698373544105836,0.871482869285972,0.9496308898300391,0.47128794250050116,-0.48999271577481524,-0.7025512101926027,-0.8481020116745684,-0.29448280234238117,-0.20460953604574852,-0.3623635771579412
SIDM00188,1.0920651930394298,-0.40974937821858365,-0.3588929974013599,-0.4475427301801341,0.4677356918668298,-0.8983459629374033,1.2733516429390515,1.9845105297325778,-0.15340419511618428,0.6589466993490293,-0.6820188277721106,1.1529098782780087,0.5887067114472091,-0.3496866567322169,1.9989131636159096,-0.35111596889561153,-0.6365851770393349,-0.5583234954967731,0.027480316289847068,-0.44715747290360025,1.4842724168575518,-0.411527251630522,2.1800609036018996,1.709422533472805,0.08877875582836599,0.3830901982142558,0.45330584986351924,-0.787100213748526,2.8097398699173346,0.550006240248883,0.40277808327749265,-0.78766218887177,1.0769933460456869,0.1319028033038112,-0.11752768682492755,0.5142189195646291,-0.8686288028723307,-0.09728652606920096,1.768640107155899,0.061147755088648566,-0.10007792710627945,1.350195543982677,1.0753009251350734,2.0824477506327814,1.0165634586714196,-0.8023040359025178,1.2077272956460454,-0.6910247353296446,-1.0214794017713549,-0.5333658685874384,1.354633836046822,0.6451790395329686,0.734317875397576,1.2353378008602314,0.8049929994706001,0.7826196490419794,0.05512842732010324,-0.5501437224101906,-0.594468981901567,-0.8402128433442747,-0.4237365514516711,-0.18803431386986683,-0.37548317977199686
SIDM00096,1.059808708568076,0.23059581478928687,-0.7602372230404972,-0.4377033916191994,0.980044853465392,-0.8617032952755012,0.9559385799723303,1.5494822453105555,-0.47320797835042316,0.22735168133685613,-0.6568337313448218,0.9960737606709278,-0.7015562941628785,-0.04824244581047748,1.9495572031609423,-0.019285564832576124,-0.7399634930083961,-0.5288424162738694,-0.4768149733608689,-0.8318831672033429,1.9657719573441363,0.004075195247032477,1.9788130433714348,1.615829145431944,0.36112936791762984,0.6217191413022344,-0.666705758324181,-0.8409866923281943,2.536980925075614,0.2928042911831643,0.5979301769604732,-0.7693953926003733,0.7434334095915428,0.4937046390398855,1.152504938926022,1.2614117902774435,-0.8683720837100439,-0.2830370235966261,1.8413389464164016,-0.17910414260505023,0.03794588981374125,-0.3760463508650403,1.1052123683853294,2.581707604421927,0.15446206034752877,-0.8177927463664417,1.2973453241692254,-0.6510490265878993,-0.7653834079060642,-0.6185042570323896,0.7219166412362304,1.019481116432303,1.3034444832115173,0.791017256098873,1.152940356640037,0.09169059427396094,0.649349880131609,-0.7303867577555122,-0.644575233252729,0.4744480397921314,-0.09693671712346892,0.036526031482887994,-0.3669740611702108
SIDM00379,1.1834260659845688,-0.05820998594073361,-0.7441987345062582,-0.4605483887639721,0.8190586770082638,-0.9265236104310111,1.276094206734094,1.9886378238751319,-0.3186994066553854,0.19666261988627995,-0.7595218933043364,1.1557441427258544,-0.42600599130778183,-0.2554845914196491,2.022130077624146,-0.01316232682888373,-0.45273300975306635,-0.6220644451795638,-0.11663520738242084,-0.27762147410040944,2.037544956761349,-0.41612261019579233,1.9583052806722416,1.5125286840796348,0.15567229889027803,0.6001756320514815,0.48369506966276293,-0.7969576852387084,2.606417034874675,0.5402724761350751,0.6973435743871191,-0.7941717669288347,1.3830183065881607,-0.13011694633182191,0.9794242584758633,0.269465574139155,0.07668292607338634,-0.5425323529369622,1.601361932438389,0.54322047281436,-0.2580913917931408,0.6882991680080532,1.7695635687964046,2.244370556408226,0.46419118267987464,-0.7865280706525751,1.5590341315729888,-0.49016180649043584,-0.8896808173167847,-0.6184050285390168,1.1893291610149055,0.7047840614925414,0.942857274551871,0.8455410678284401,1.1247469860508599,0.30423390941718415,0.20983679636646693,-0.4047581235737372,-0.6492055984640629,-0.8154659866653698,-0.46910801326667956,-0.07687776970330007,-0.37835063652083634
SIDM00381,1.468872078424881,0.38965364385105916,-0.8324439024770406,-0.553072271580154,0.897858867705595,-0.9157937292259758,0.6298000065530709,1.1907296942786167,-0.26777694520032413,0.5305570307092392,-0.7283524895768115,0.6331406728054123,-0.4983153256001928,-0.12168760499542533,1.8310707676208626,-0.04287745110820446,-0.4674032108203327,-0.5430866207951622,-0.3165446055599813,-0.8602505514400279,1.8163160592172063,-0.2468558409171741,1.8021972456957474,1.5679272170221885,0.752201850951832,-0.6028071357992879,0.6834034786859714,-0.29764099113394676,2.4203866488870944,0.6703806871551273,0.753939271358998,-0.8041760964446747,0.9388301578709622,0.27652570383744185,1.0463520835280775,0.35942325075242276,-0.8954601311359931,-0.5075063605309003,1.7750483123643064,0.22118992413789915,-0.18964383017101472,-0.743231331469767,1.4854181184025064,2.731831630128105,-0.457687523864022,-0.7837998290220949,1.64929811032517,-0.23452329603910904,-0.9416762298253105,-0.6897527056918125,0.8910929953288667,0.9364703528115574,1.1910022015074153,1.0930480415116317,0.9506157842467021,0.21604679313046446,0.1896566204271344,-0.5757213739247654,-0.29862439840543253,-0.911147782285361,-0.7599588174260159,0.01727056898644206,-0.5917934011520232
SIDM00606,0.44243593021733046,-0.3948651906180357,-0.7860768050585389,-0.4572268336566937,0.7137671556460751,-0.9501352659329098,1.2444355124224322,1.7818479351008534,-0.3550763638095473,0.19348746029038993,-0.34433208169044155,0.9844417634372397,-0.4069744864221945,-0.13019046665901154,1.767310690062274,-0.14160959190569075,-0.6580989287421577,-0.6281621719182732,-0.3937684643116092,-0.8939875138709149,1.4236262215111117,-0.2902343553407601,2.0260920525776727,1.636444072045512,0.4232371088834983,-0.2522888279843843,-0.4118485098901655,0.3280085546220264,2.626170724927151,0.28490377196749533,0.664751676648903,-0.8211419647777892,1.2897229491607096,0.14966067820532222,0.4259661116330194,0.615490598909286,-0.7665661333746292,-0.2568058035952908,1.9579404759237309,-0.11010712391413251,-0.12617542070556623,1.6642497560331149,1.2464036454085392,2.225563822324258,0.21232224106941142,-0.8261089231947547,1.297129079103216,-0.6318258003580642,-0.9131673987507118,-0.6889741776994732,0.5878087821421686,0.8333902605391879,1.5023352268825274,0.9347377805263236,1.0506924738126842,0.4020571370546068,0.3186932381423279,-0.7591909477467037,-0.5920918227671579,-0.8414961297232282,-0.41874244175240954,-0.29493820345530863,-0.209948371676178
SIDM00541,-0.7334423905301499,0.19996537049417878,-0.7471976818381894,-0.4632888934591564,1.0290312252388352,-0.9469506760699826,1.004520240165284,2.2324018049071643,-0.1386904105213661,0.6898948270947,0.0340929978687928,1.4225111443408833,-0.5812058486383005,0.058516360159941876,1.4127236690728564,-0.36621549702620304,-0.6536822022239647,-0.6007472926136289,-0.12334288673999237,-0.9153684783817391,1.422498760859372,-0.34020765313941115,1.6933301657274196,1.483072444348858,0.8120384684781511,-0.7124657682228964,-0.761057305500354,-0.1920000823130021,2.4439121917431357,1.0450002496508963,0.35635086115020703,-0.8063744066108226,0.7330453630907374,0.42909882775559277,-0.33853505019921,0.7563456626962638,-0.9645450702774314,-0.7881343979046449,1.9322367113237497,0.38140918125913803,0.06730122078455228,-0.6935921923416669,1.0447324294786635,1.878318426627441,0.20301882843358626,-0.8581574626989398,1.3658014437077013,-0.6285116407224137,-1.0043524944614253,-0.654901593961635,0.29151277447148916,0.9881145286310091,1.4999800393295328,1.471999567999922,0.5114271828285004,0.1794247131396706,0.09867600544958426,-0.7137881439149677,-0.22910538081491608,-0.875386630171873,0.5113303426809513,-0.2758626772190839,-0.14815401874949208
SIDM00808,-0.171001696735765,0.27276735202809543,-0.700629492450645,-0.5381559241417386,0.9773364735836857,-0.828496639374673,0.7862575485351115,0.5245890367732676,-0.47463429722820333,0.23963275660013314,-0.7914941442218008,1.5041637443226445,-0.7122306224801265,-0.15035898137469728,1.7691213736507259,-0.1475363812925706,-0.6979590375492044,-0.50654037411019,0.027184014725821187,-0.7514786177598519,1.8400538920746041,-0.035676868164780266,1.804915146098075,2.149673635521369,0.8877596553640671,0.7747056402320436,-0.567095211065806,-0.7827574859573472,2.0362623761898955,0.688945902532609,0.7613314325201707,-0.20466196935160383,0.6360324827829463,0.25465754535123164,0.09257504457563114,0.5250618468487953,-0.8563703382218391,-0.4198816724278652,2.1937210104401412,0.2873874587598623,-0.03772967397351602,-0.8272808397136314,1.663721974068948,2.359862362624374,-0.6812030160979721,-0.6669158373712524,2.266243200025989,-0.5364889375174622,-0.8120496224725974,-0.6988738901950715,1.044691089084744,1.3899243950721176,1.0019439894345519,0.8187712753098555,1.2664125924450338,0.08615817961795899,0.5535080384005011,-0.23569107664642458,-0.542801116171903,-0.2505670972321455,-0.3909763615925668,0.21564908829814508,-0.3126549652751439
SIDM00377,0.9704634192443173,-0.006024689439282372,-0.639814589595496,-0.27789512991354387,1.0290800425751778,-0.8264875892862131,0.9235670263078349,1.6315595837808987,-0.4269035067220713,0.3979278802667228,-0.7165962948941575,1.3637098394872216,-0.7492973543577908,-0.27795733494806757,1.6300436712052966,0.10740728149818252,-0.3190336993037803,-0.5924295738652763,-0.4214674984306573,-0.2155141567260438,2.0205626956412863,-0.32429834662271456,2.260938047607875,1.599230367849014,0.17996125543370717,0.5688264996232392,-0.16408813359534744,-0.7711983940644015,2.388415287311823,0.4308694393308703,0.5421622771935033,-0.856017544347476,1.3047589688573975,-0.01686909422661046,0.9151763541999504,0.4367785158724119,0.10222329105413408,0.023558542735590358,2.0005280007718693,0.24687740742230105,-0.20304542451975477,2.1123241541510107,1.4199345186485717,2.3600454694275577,-0.001059433102282663,-0.7847137868263304,1.5087974101897426,-0.3964718077770758,-0.9838082005312937,-0.5583680523580715,0.8100020059081964,1.0257687109772107,0.7511011517921097,1.1106226494998466,0.5720707021007735,0.06657352735052835,0.029532910557244916,-0.3595019945512233,-0.47354419590605346,-0.8902700842723955,0.23927316723270017,0.11738352418865333,-0.3494396645920005
SIDM00289,-0.5565743542798481,0.6005549024333309,-0.6105995383136341,-0.5963667577672067,1.129067605959098,-0.7131631227242202,1.3902865370286364,0.24134014163089965,-0.5956508972146244,1.0321404186945144,-0.46736126198989497,0.8101769924950436,-0.7351352206318592,0.1327300766535392,1.401066813856914,-0.27201044501273053,-0.6342261503244779,-0.5949601239373982,0.22544653112305335,-0.812098164726848,1.1490417222038363,-0.09712818340160971,1.88879343059116,1.7039197884512207,0.4776657674993872,0.5305973747645797,-0.7336158330674899,-0.750688010855113,2.035476832880763,1.0228258932085335,0.8907587541968803,-0.5912929524147175,0.582319533045585,0.6232792510040586,-0.39751126867574815,0.8998980686618564,-0.8144684416794153,-0.7101148919300211,1.9553538323541733,-0.17195185131464563,-0.19796330584699393,-0.6811834090999622,1.1085841398240424,2.2366797748208054,-0.7330304814895837,-0.8543603097157689,1.4683417558469762,-0.41231527664487644,-0.8852018000810614,-0.7169304606249398,1.5468636527884896,1.2888420940850418,1.416032084326997,0.5836929224512409,1.804834168748006,0.02710329387102216,0.6142463854265805,-0.050894915023773295,1.3246776205766637,0.6468015775089831,0.9015387976551827,-0.19927474223875266,-0.43372615867992687
SIDM00064,1.4453428442134486,-0.14285427509325824,-0.6089295383932158,-0.47073484855516556,1.0733909980162375,-0.8179207004517851,0.7980776740093675,-0.05444476754689142,-0.09717581770022825,0.30570105815770005,-0.6342602183676047,1.0487758000836391,-0.7162784572576477,-0.03334948752403382,1.1808004296610155,-0.28904896979654854,-0.5218654641288311,-0.5383360749103513,-0.27017015677589995,-0.35731046037227415,2.1411751597618105,-0.07504231353412075,1.9624292077357834,1.7526713942266199,0.6564182919043617,0.802159357167256,-0.7291653646574804,-0.784380242776842,2.4787571287027803,0.627554628134819,0.5255672274116417,-0.73377484446879,1.4932708400267114,0.11861521005570218,-0.38650729749572293,0.772902024329865,-0.5136148126252352,-0.14157022042886677,1.7968072439688092,-0.09621336731936724,0.10723148944654165,1.7973321579958903,1.727894973216483,2.278987718415236,0.1502810392048633,-0.8214754716916537,1.5079759406719246,-0.30793173338703306,-1.010435815352142,-0.5833084023112494,1.0964251466099464,1.0915470388491768,0.05082134842648156,0.7560397080736374,0.4345245821451878,0.1892158543413729,0.09360871040210951,-0.6082799682450422,-0.4185770839772947,-0.9027827028547369,-0.4104460761095136,0.1767238649151843,-0.4315765480034867
SIDM01097,0.6889124534441007,-0.004698390307808291,0.03715995084145286,-0.4798709843120405,1.0840845127896461,-0.8309664294416095,0.8795356401185049,0.20706760271207592,-0.4711206125405943,0.5726733410187989,-0.7123656322303188,1.334853239915586,-0.7556108597964092,0.40913319863230974,1.497435964040557,-0.29660040272393356,-0.6707250946102339,-0.5933263014838142,-0.2980499546906627,-0.4935398219156635,1.1300582414667413,-0.33597275648944624,1.9105627396265463,1.6469798801037108,0.4008388861237127,-0.6609982593597806,-0.6804208632992554,-0.8062417793766407,2.5392185722732736,0.8656556321434418,0.7572260332145098,-0.8088788365254285,0.6938820293026742,0.39936946880286256,-0.49350395202737546,0.9181695109222953,-0.9038261584131764,-0.5904833655581745,1.8378582530437682,0.9069435295793062,-0.14861557091825459,-0.7097113612044501,0.764135649733846,2.5959177041588206,-0.6926431761317737,-0.7724520698103178,1.6644830540907412,-0.41376010747695613,-0.8776214480563823,-0.7192343049654211,0.11542327301828043,1.6847968992247866,0.7028650324716702,0.8600454055025105,0.9573153337522645,0.05286476518373327,0.49227489456418305,-0.6779089454542646,-0.2551352254145839,-0.697905744474757,0.2579507539740188,-0.16056151152240275,-0.48607883675118196
SIDM00350,0.41931562467150735,0.08561225699886466,-0.755960019904331,-0.5251142674838951,0.6873615634492779,-0.8202527502876451,0.9491391415055135,1.250903493319794,-0.43373118910736574,0.7424700039299701,-0.5400400098282059,0.972219142172026,-0.19222793256363876,-0.08185911767872428,1.7279632876644644,-0.23029530552287833,-0.6984871207149992,-0.6985909084150909,-0.2528834710966516,-0.8299752313572537,1.3481837444118878,-0.29945366325174017,1.935573825440724,1.6185068793802098,0.12302788108816974,-0.5699300571925658,-0.6022372469385436,-0.0768980610949082,2.488015571658043,0.6752722897670378,0.7523858778331869,-0.7506648371296484,1.4458092590742802,0.22346834462539475,-0.5498284264993387,0.7480323925549109,-0.5590820999151598,-0.6994787822505849,2.1782090757203547,0.08129463948133318,-0.23381152169695993,1.7725750884692317,1.6011051217789989,2.063196258388886,0.33530134369828046,-0.7650586653532541,1.337486942329405,-0.6405597769507229,-0.9675768892860698,-0.645888175265438,0.3106860838953556,0.7406600270989503,1.8481005709251654,1.1898584964157208,0.7608993832511646,0.6819766325710152,0.34807353501967264,-0.7800521409470331,-0.47639325323653453,-0.9419138079474587,-0.046272007854318134,-0.27257780884519744,-0.09437853951528345
SIDM01163,2.049948452608482,-0.010819067659504446,-0.7478507120610053,-0.42755569166413626,0.8305373858827663,-0.8991696173385287,1.0785433855845261,1.1785910192827478,-0.3122707946704865,0.4685564876775082,-0.7193950164619418,1.5640431595271165,-0.6105770165746948,0.10688255143372208,1.2585553360223038,-0.3494659669940271,-0.4046011243884903,-0.5792357249122809,-0.183118739438332,-0.5022605402673792,0.6744200713153566,-0.34063724542988777,1.844065481172897,1.595535125415932,0.15421909701789047,-0.37205810375205167,-0.7823742557328325,-0.7325576843352793,2.55546016185862,1.0071417365874882,0.21025401867283064,-0.7524870650389354,0.9348442553335335,0.11560566471030471,0.5124737047386724,0.30260455351556786,0.46197087107619983,-0.27716430563333866,1.8767290663788674,-0.18012888950348813,0.1467144181181862,-0.76565965670972,1.1019151429253808,2.0306367517657113,0.08685770306794396,-0.7657261127086897,1.2561302662529263,-0.5570265400579038,-0.9083147927256684,-0.5927395253766925,1.17045008517025,1.0317858310174417,1.1216305180385906,1.313692704593197,0.8236957280154156,0.43455069589792084,0.2309861487725587,-0.5456154446563165,-0.6251198796878064,-0.8257500228420063,-0.46727715662404296,-0.3463426726859749,-0.2653417476402253
SIDM00375,1.769980783804624,-0.16936367361897178,-0.8196352889769233,-0.5873671862529992,1.7784226844769315,-0.9537753609922776,1.231701279883647,1.7450804603619576,0.23290395172417597,0.5585915462487427,-0.5509492355146808,1.1111862232481664,-0.26152997933617195,0.008061220039155796,1.8397820421006799,-0.1678617602936158,-0.786277632809404,-0.5953346236545091,-0.4367915337240567,-0.3754096240264343,1.1945376978027429,-0.3569057213635356,1.7023132635153515,1.6240542809138512,0.1101655710792219,-0.776964622444956,-0.7186973556605787,-0.22460522322299156,2.6829459704021654,1.2039272715392157,0.8109085031636242,-0.7897983091121995,0.3026202385282422,0.2616855275709164,0.5243441284306135,0.92354358379219,-0.39079210800899944,-0.6867516949971069,2.1241884512886577,-0.044579214143921346,-0.25385302634342993,-0.0021725541557745184,1.3009130506224982,2.5517832344391485,-0.34992884329849133,-0.8679433539771657,1.7252982680232258,-0.38209857137411696,-0.9911446769800868,-0.6442575075135241,1.0297613650458335,0.3005917762614079,1.0120434536550924,1.122164935620012,1.0295173085680733,0.29001689864304103,0.5776092668724184,-0.785603317243246,-0.5308645417403279,-0.9372596880742825,-0.09470056072916254,-0.17994330472953,-0.33170942539963516
SIDM00600,1.2545660648030446,0.2589296262639418,1.7625516764409097,-0.4579821846438777,0.8783265486203676,-0.9065160272959989,1.09612716531592,1.3134263223512912,-0.3950505800998492,0.24867532363837128,-0.5263590074133762,1.1907191407335909,-0.23928650140153712,0.08854729159961819,1.7699780124158926,-0.28523125936305627,-0.5548335257786543,-0.531360006040531,-0.27942432906174686,-0.08549193178583432,1.1048535458452677,-0.0329467677817508,2.7132506172138684,1.3610858994268178,0.2475862735935981,0.42078790303668834,-0.6280006307222565,-0.7746198268280515,2.461167267537796,1.0409777377927265,0.5462161481119229,-0.7922047539165066,0.7371307738399514,0.16115328743964014,1.2224048467127726,0.2508331664720867,-0.8003902956166706,-0.478256842692999,1.9589406653344121,0.7220339817320565,0.09274994113131096,-0.594538776176085,1.305969932610464,2.3237514789280054,0.04848449407619526,-0.8421384041434243,0.7735452782135787,-0.5181982993191798,-0.859447623942781,-0.6518746811697971,1.0819870416332726,1.532878373487599,1.1780443465200643,1.2115447432049822,0.9082548579262122,0.17783169854550016,0.3755769779668579,-0.5889545063229795,-0.5284685793466433,-0.9093545731972572,-0.37118936428966703,-0.21405546652192065,-0.4172105766548241
SIDM00367,0.2328922457608772,-0.28109530415752765,-0.8327127681059655,-0.3928278968951996,0.9891499159985356,-0.878406572832915,0.9869678881033892,0.8098262603999277,-0.30076556326460313,0.5950085191396569,-0.27071162526650927,1.093819021608841,-0.6362724153922271,-0.22540745013008043,1.6408738463424324,-0.2465584220200186,-0.40569348288247437,-0.6457125767690574,-0.32798874147053225,1.393342339327652,1.3905355804484134,-0.008805277007615759,2.0030082541316667,1.482891002148696,0.24773565710750203,-0.4917270094244882,-0.7076160081779637,-0.7688429275082634,2.2787263929374544,0.8300720276976407,0.5591872825208978,-0.8353382991729371,0.5870669704462348,0.595026245233058,-0.3679387290738979,1.1146102130371998,-0.7986117582830726,-0.43497179025115335,2.1530478907414037,-0.19510173682228332,-0.1700002975626742,-0.6277821267061976,1.371565267229254,2.4619274326600378,-0.6795641109215224,-0.86180685006033,1.3341212943280805,-0.7110789347957843,-0.931112510626958,-0.5842246458951162,-0.48762999200289353,1.2528494682143805,0.7120097838988316,1.3580289689661882,0.6560760842280732,0.13680633887723825,0.5049863546928517,-0.6440601496357365,-0.395098465681892,-0.8378547226147314,-0.7298748741791479,0.25904603475908544,-0.4190686820740471
SIDM00632,0.2950223594194845,0.5930037341561383,-0.7513520925972402,-0.5390514677229529,0.838472161023859,-0.9272228909780295,0.7444656070781168,0.5200989152987219,-0.44623782717130744,0.3435587917906653,-0.3696266365080286,1.0976537624236722,-0.7191782182850137,0.1250492243560611,2.024478670625663,-0.37371669074437674,-0.6852618599501559,-0.5544948877392536,-0.03649933165996073,-0.3725462783912596,1.3921859239598224,-0.2760261982598107,1.9118832700847581,1.6783521806751596,0.19598481787495248,0.9883079429057869,-0.8002324051148011,-0.7739193051348687,2.137987562178557,0.5615660030219397,0.4890848488816382,0.32876574657881164,0.4017219402835648,0.5502669092357384,0.15134156128284815,0.32060599099744763,-0.9126246356504352,0.0007867344030547494,1.9243372238301086,0.24396958410118819,1.2054095953779291,-0.5721939031193607,1.536832169795774,2.294660257100562,-0.6305438523650817,-0.7619562523269657,2.389785135416594,-0.5756289714818799,-0.9148969379896263,-0.690624114478793,0.43343960694808226,1.631961050621739,1.6620517061471065,0.5912102334777072,1.4979643623373138,-0.0398855768460791,0.5283906222104615,0.1692793762154937,-0.6442150542569066,-0.5397976145421148,1.4471581415014978,0.13452032499565664,-0.38080005821377466
SIDM00550,1.2437214194557356,0.009580463721807445,-0.6222730703832531,-0.4742687602058102,0.9845578085222819,-0.8933444737896016,1.1537717753226082,1.5561664440337353,-0.26261288960072565,0.5294188777043073,-0.6674526434020397,0.9272718200506388,-0.3267219658044476,0.6239662833398998,1.4486196517275949,-0.2963873710996898,-0.5494307466894848,-0.6457086990643857,-0.13393231361665237,-0.39105297048772647,1.7393543491825727,-0.13863727558986433,1.8252491341829533,1.725088992933219,0.8576584043258683,-0.5789223270633338,-0.7119896044520483,-0.20793559583916044,2.692671400599395,0.7415272721965457,0.41716578392625636,-0.7288491751264705,1.0931368567557143,0.35283744155992547,0.0949546364091955,1.8176473053239728,-0.9134992106192095,-0.4286150766272486,2.247144241128894,-0.0539551821039272,-0.3081020779035748,-0.48493028295001106,1.4128033942594664,2.3040172580731046,-0.0931391655785484,-0.8937508210955407,1.5792006549842896,-0.2597535852463818,-0.9839992502146744,-0.6219015326993231,0.1324798015883967,1.18296044275425,1.6501410641727083,1.0753135194374321,1.1444886511087493,0.6351792005604755,0.518615083654515,-0.6986947156378593,-0.559900867195342,-0.905953496510293,-0.46082571804044703,-0.2649908344897576,-0.33528324210093213
