,HLA-DRB5,LTA,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNF,ICA1,IFNG,PTPRN2,HLA-C,HLA-B,IL1B,HLA-DMB,PTPRN,HLA-F,HLA-E,HLA-A,IL2,HLA-DPA1,IL12B,HLA-DPB1,GAD1,HLA-DQA1,HLA-G,HLA-DQA2,IL12A,CPE,HLA-DQB1,GAD2,IL1A,HSPD1,PRF1,FAS,FASLG,GZMB,HLA-DRB1,HLA-DRA
SIDM00381,-0.9761013102660013,-0.6641133380038589,-0.7347266849421854,-0.8355825964139845,-0.8959360623601694,-0.8303483548938018,-0.9576185528906153,-0.76905384084125,-0.4401294003234384,-0.9244256192122593,-0.4149900907812622,0.8352062458543352,3.24072806692268,1.8204393002878294,-0.5128840119988834,-0.7398601851672484,0.33114443223622164,1.706536561487519,0.7460016921810781,-0.9261072973166407,-0.7135290796619819,-0.8954495303222942,-0.8251424259454693,-0.5114586832279984,-0.811367567409246,-0.7036729282857608,-0.8024740472430744,-0.629484338711434,1.7923327713620187,-0.7871623248332795,-0.9079459562470851,2.647170279536072,-0.20359843051892243,-0.8035755561563052,0.956101960217055,-0.7422748431934487,-0.8632614125589482,-0.1824329603980048,-0.6695421279600644
SIDM00606,-0.9694701575163256,-0.6919190791822335,-0.7683329385032562,-0.7654751447704143,-0.8697354608483836,-0.8609743924848305,-0.9626903739397108,-0.6825294072304487,-0.18572664432850497,-1.0215072601103412,-0.664246227643782,-0.1660507777109167,2.9901765583212554,0.3411127999304602,-0.4531143967879029,-0.774380191207793,-0.6871422938769874,1.7408730617402324,-0.0020484254578779664,-0.908362462273069,0.5199368917202315,-0.8349117706591624,-0.6448801481021661,-0.7919999172015116,-0.7173459968639143,-0.7716777004621117,-0.7222569048072787,-0.27466891526683657,0.8852813952733126,-0.7359124479232951,-0.9100832108515832,1.4576846051346581,-0.22949183985763694,-0.8067165406733053,1.4548553752284283,-0.7779056873261536,-0.7837026477904357,0.621058772478893,1.795278461048294
SIDM00541,-0.87268476659728,-0.650372818215489,-0.7239696891088606,-0.7951002486595277,-0.9196633353043576,-0.8582781200745916,-1.0024407045413533,-0.8203281204103777,1.4517023692828868,-0.9852474757987991,-0.21221043909400988,1.4742723867399696,2.10528106606101,-0.765102676479068,-0.5216023462450111,-0.7655891174205894,-0.5768687457660766,1.0810507250150416,-0.03808519641612852,-0.9376039476649183,-0.6401340823350246,-0.7702464585580902,-0.8047430665151929,-0.0963020631499291,-0.8186539849785908,-0.7816523081932133,-0.7853046716368961,-0.765927715542606,-1.0562177159313295,-0.776181433406271,-0.8804751906036731,-0.7476606420135843,-0.07817201619797409,-0.4668924371207755,-0.48162769758929275,-0.7473714211821727,2.3880613289101467,0.17102884602601676,-0.8987476677814782
SIDM00808,2.545013615078617,0.5824127314777179,0.8668855863473115,0.4601509321125901,1.468105378999493,0.44483861872507746,-0.892958748873851,0.8887036768363806,-0.5806249661367419,-0.8382439793843309,-0.8374515475683036,1.3068411450807638,3.690900525083053,0.9480841310669285,2.394309740064929,-0.7971267118179544,0.8181912666178193,2.718894279321901,1.0910525346192292,-0.9522474059649263,3.6102505765264405,-0.8922935501504644,1.737597647837625,-0.9485868097780441,2.8111086568547448,-0.5751564020604306,-0.7071767795261495,-0.48277023952014575,-0.9006297026053027,0.2855635795752432,-0.8798425380292637,0.09082587222327435,-0.2648970328118571,1.3359929994960427,2.0134018813828374,-0.8217001400138166,0.14830530315098361,2.7981687143441714,3.515327206202698
SIDM00377,-0.9864996250789587,-0.6817986238484475,-0.8117166265009564,-0.9429937288545439,-0.8562378486512937,-0.8458401450028561,-0.9759356578710553,-0.5234491999232661,-0.7695229424699151,-1.000603167659321,-0.8744754044896668,-0.07225935379057899,2.870824650827559,-0.39070040820778257,-0.5398384920657825,-0.6834223772394081,-0.6234568750234818,1.2645417770176588,0.3137488196147146,-0.8833130955827925,-0.6307128219650203,-0.7910703521142716,-0.772603199422558,-0.49131589619445354,-0.829455780747794,-0.7574770800504773,-0.7549824297103643,-0.5139789090136753,-0.9940683376289922,-0.7946069433832974,-0.9013599014181405,-0.6996081071049519,-0.34265994291475904,-0.7756163455308718,-0.07863414050357688,-0.7634879933530992,-0.6892759411977172,0.11439510787697263,-0.8943307508295611
SIDM00289,1.5436731101070122,-0.5420866919239168,-0.07650988050238411,-0.5767516974500928,-0.8454000437127487,-0.8807045039080699,-0.9414086321986249,-0.6846035315059483,-0.763304094553344,-0.9951638748183187,-0.4986730773223194,0.5037400334250488,3.5723800209828367,2.391987014252967,0.2254574226909669,-0.7205001383675776,-0.15988582676455668,2.2059727748342146,0.36765831865224746,-0.920824305959395,2.7768442034731384,-0.8154789325862721,-0.13848395204022465,-0.7622160039243199,-0.3819513983324588,-0.6525088769733347,-0.6843479269826785,-0.8009233175232752,-0.9590466520003054,-0.28531619027320343,-0.8370501219075744,-0.7208342340296058,-0.39150466527219696,-0.6695695867401336,0.24820077147690453,-0.6481877044912967,-0.9120230703753431,1.1333163709889706,3.0285619835474553
SIDM00064,-1.068442855938936,-0.6451627642072268,-0.6791738747913587,-0.8565189060338823,-0.8765784850927889,-0.8256878085011032,-0.9486517725231189,-0.7733828591861036,-0.1429091180337536,-1.0221583201482383,-0.864764621249169,-0.07678542805038988,2.0282196546278204,-0.6396665778995277,-0.5679013151458159,-0.7786945754852265,-0.6238203151011051,1.0535048128630424,-0.03608132062017629,-0.8204546984956703,-0.31232675622524453,-0.9095376442817255,-0.6901806344734828,-0.6680626163526138,-0.9074385746993843,-0.7566556059429452,-0.6287852536705076,-0.5155264995893699,0.0034882605183666903,-0.8285754753562664,-0.8036911067366302,-0.869364546814314,-0.09740206097286039,-0.7592077268548129,-0.0363743112148211,-0.7573717343341204,-0.8617595885027208,-0.18414476320126613,-0.8395945817159309
SIDM01097,-0.9844945571979663,-0.7423609246051527,-0.7490606075256324,-0.7936503874241753,-0.863583370257668,-0.7964935134627598,-0.9286780510498628,-0.755836059273509,-0.5183481871746579,-1.0604610896061755,-0.9566874571373866,0.4616684938196068,2.415491812572938,-0.7857965543499019,-0.21356751686643222,-0.6993050418948774,-0.6323475956135508,0.18683982939281873,0.4500225708271717,-0.9919070364081151,-0.1785283053700342,-0.8610196163991719,-0.7100373182874854,0.20494650653892285,-0.8335098216164629,-0.7421339694992779,-0.7368899603644743,-0.09095625557185082,2.20560731455424,-0.7010387857939916,-0.8610639595103852,-0.6827561331862583,0.14653947390694072,-0.743803649696363,1.3400700006417445,-0.7149802040406952,-0.8713936887955664,-0.05943673604107025,-0.879687752570604
SIDM00350,-0.8391260139720141,-0.6821812031904174,-0.6793662146566526,-0.7339673726914661,-0.8370069643737471,-0.8549347408373366,-0.9451798668523916,-0.7942063307486754,-0.704464173157792,-0.9755751006321635,-0.9784433919346969,0.18306414831032738,2.551323046313116,1.6208856096133948,-0.5076083284792778,-0.7586133493781708,-0.15594774825928998,1.3875428734212727,-0.14556556261220074,-0.9384370122701641,-0.509065912056315,-0.8379736593594672,-0.7314587373514106,-0.6379731171984769,-0.8442780111203417,-0.7608646577847872,-0.6931657612793353,-0.5546296796242184,-0.9066018120345378,-0.6059640141487341,-0.7881814062260233,2.4522142140831953,-0.10751671184301455,-0.7683893104545071,0.07847655388639639,-0.7562087655050169,-0.8217827499782766,-0.10143009847987332,-0.8340943855406757
SIDM01163,-0.849778029046981,-0.6710013784969092,-0.784634048547788,-0.7973350510292901,-0.8805161771504967,-0.870068435585869,-0.9395875625043395,-0.8143966448144979,0.0004114286346506008,-1.0611965306781264,-0.45947500462917346,-0.34215897831659553,3.0011205008400785,-0.8547595505995532,-0.48039142687879804,-0.7840105289753665,-0.6369348377961758,1.4266766972453375,0.2798392737184176,-0.873449935217162,1.0988285071224537,-0.8490494343570287,-0.4797582575092077,1.0559119158711383,-0.7781284932661424,-0.7417545424003147,-0.7109458184953512,-0.42546585882973037,-0.6048147073994312,-0.7603513716985961,-0.895282741644791,-0.7493551943954887,-0.13376918614878647,-0.7123255587321428,1.5143384795081918,-0.47857106385315534,2.4671063062956025,0.18992962804110872,-0.056478363201222896
SIDM00375,-1.0214599772309678,-0.7323358959271086,-0.6975125665276027,-0.7682958558898234,-0.9202976672912827,-0.8796816008382624,-0.9853953914593158,0.05888140850767486,0.48490967802301155,-1.05768216475911,-0.881347056992062,0.6398699407664685,3.2825910684116746,1.814899793712173,0.5326402203036414,-0.7667542968939083,-0.3069503972452195,1.826844302954228,0.22434986984920824,-0.947550135813234,2.3972918292141223,-0.8756771962897585,-0.6048174207465771,-0.32316106805742534,-0.8296358050982791,-0.3315902582074961,-0.7129174879545053,0.6121939816050439,2.311088699034299,-0.7709469813487814,-0.9263700433760105,2.3672111717606406,-0.1296282376809766,-0.8065634270410313,0.29335995549922544,-0.7695147128130263,-0.9386482170480298,0.6186954611145346,2.6691521844969133
SIDM00600,-1.0663844214388414,-0.6642829029891444,-0.7376661874082543,-0.7587066282748335,-0.8692342611598495,-0.844100775173323,-0.9100134358230291,-0.5387601850819876,-0.6066517699164536,-0.953594791835308,-0.8004866173244111,0.5209492472986104,3.2611763595938057,2.9431263436499497,-0.5941732187991582,-0.7509784195277148,-0.3025462890205816,1.508572723607374,0.32784207300954943,-0.8820539567252155,0.0027896446505668695,-0.8288686657501568,-0.780192150225474,-0.7802801467634874,-0.8132166980006107,-0.7581138213219741,-0.768128063684935,0.7790199737434508,-0.8052952165206874,-0.6774382747046981,-0.8634039056635617,3.213576517410336,-0.28154324070127285,-0.7675289905566023,0.6393953062951978,-0.751991601326966,-0.6063052634226042,-0.110495018241831,-0.8488239933051299
SIDM00367,-0.8844514374053022,-0.6399794173817893,-0.6691854840351678,-0.8942289305004639,-0.8484790441143489,-0.705274767581943,-0.9869896521976894,-0.7108690157086047,-0.6102555707556296,-0.9361516849393988,-0.9303354679000407,0.7961352912228061,1.5138857263382388,-0.8158785236584444,-0.3339218520931779,-0.7923703998736106,-0.7883000870839226,0.4359867507188053,-0.05289563033668607,-0.9127448268382665,0.52732121826946,-0.8068702032261437,-0.6626744618408152,-0.8374503243401753,-0.8305473715371857,-0.7647653700373135,-0.8217410135805642,-0.7919273674679889,-1.0295246978407944,-0.6787999553433972,-0.8756306855228004,-0.5965431023020362,-0.0057922280358399005,-0.8450017689104496,0.15785626728002353,-0.758483270416655,-0.8824103827064681,-0.11415432542174339,0.7488126624787154
SIDM00632,-0.5599058397337422,1.8577242657230628,0.16796523010685066,-0.1644191927002321,1.800994067121042,0.9996326109433332,-0.8780588418559515,1.6274377925412427,0.7671606877381881,-0.35977959453443353,-0.7801598906612117,2.488547649762557,3.635628487021223,-0.7429865113283254,0.5275221336889954,-0.8434749176379094,0.8399729738097258,2.5050707633894196,0.6919348964044316,-0.9444848624705691,3.416096339933165,-0.80559032207137,1.270445953872005,-0.7393100706247883,2.240791643400528,-0.5760224272424981,-0.6238110779049049,1.374238769722726,-0.9822213326742179,0.1701640042436006,-0.814797052679087,-0.7388475935343805,-0.1259415563775983,-0.6307332772608115,2.552787750283719,-0.7399227832418357,-0.9454791651896899,1.7628264421959816,3.3970879547478976
SIDM00550,-0.9282709759834353,-0.6845634117330703,-0.7489453310894472,-0.8053133072536689,-0.8533293084807976,-0.7969834910733001,-0.9620211479396472,-0.6750753791244232,-0.11342462716236462,-1.0426416846202602,-0.6607160592569354,1.4540190035832732,2.585908353697268,-0.6360741303014658,-0.5913783519112711,-0.7006787821589759,-0.8115030506382055,1.7048905848513003,-0.024153511353216844,-1.0020634522227752,-0.5758531925248941,-0.8525416415143235,-0.8237591121444768,-0.36954324010173145,-0.812277764186097,-0.8271290745243643,-0.6946522776574763,-0.7124149413962277,0.5598722331270959,-0.7992579959156975,-0.8696457207620689,-0.2399587852196836,-0.3088760119387957,-0.8207074388988006,-0.6130981275855006,-0.7453177685537744,-0.7177894714565604,-0.1820187724128446,-0.7037656611629904
SIDM00230,-0.90165695020236,-0.5828413597608579,-0.7982369091934778,-0.9192529680751108,-0.8564574644387511,-0.8517793909199525,-0.8935405135954466,-0.8096106098763503,1.1624711857034165,-1.0181638068072902,-0.9068583993886649,-0.633714316319309,0.41995429432240045,-0.7422450692690062,-0.5354073675748897,-0.7741251277914938,-0.7463609824522373,-0.5385788319052873,-0.2962375810391048,-0.9543716479967082,-0.6817549602469046,-0.85361011212678,-0.8219241704825934,-0.4275692058593042,-0.9309754750478055,-0.811496773938971,-0.7111022508449439,0.7902747119219351,0.7754826894477512,-0.8615275232492271,-0.8559420953753317,-0.5948409574084046,-0.1289776046691391,-0.776324562627267,-0.9748280857888466,-0.6914574636584931,-0.7370987564124364,0.11400775352480376,-0.8865790572227954
SIDM01206,-1.028288093570097,-0.752014528463174,-0.7307158060681233,-0.8213754072591558,-0.8318986626310872,-0.8819172393186826,-0.9663664302798466,-0.7150125676821304,0.9610278477106887,-1.140009133488066,-0.09867893702046711,-0.6476316235251481,-0.006209132180314467,-0.7937676039355429,-0.5943104790670585,-0.5542340073014218,-0.7332224299625538,-0.7570535325415564,-0.364367556648395,-0.9933699761672867,-0.7014720277110845,-0.798000902361497,-0.8188767315453837,-0.6458424476687277,-0.9006372327350777,-0.7688407016276305,-0.8275207358156808,-0.19660530515249838,1.9342382815698953,-0.7179281309154406,-0.880042440891697,-0.6533744206292299,-0.05099704766285509,-0.7646635979986348,-0.7271718730503731,-0.6973442941796365,-0.8621422274463978,-0.28401576694625813,-0.9099427024573029
SIDM00127,-1.0125441902265826,-0.7020037661427977,-0.7244447450230118,-0.8127863661344823,-0.8820708164207567,-0.5517787300280917,-0.9539137881535548,-0.710561577623639,-0.04417548351503444,-0.9772082489198752,-0.9712394134533812,1.5066193918088442,2.032985127417579,-0.2533218904744003,-0.4488527791412321,-0.7192483705888778,-0.41522638975777376,1.3020460080859382,0.07104890422110348,-0.9678307306379692,-0.4170356070530765,-0.920043737667644,-0.7265630567148174,-0.4689790249966082,-0.830913435686037,-0.7413580460017124,-0.7461831250517359,-0.030687858452715794,-0.1288437808348671,-0.7249914591549208,-0.8971458028532657,-0.2517021468966516,-0.28265811368438604,-0.8092058671031082,-0.2886993683440177,-0.8346658603111407,-0.8314726948469859,-0.24580973787050808,0.22526650140281265
SIDM01042,-0.9420142308052811,-0.6598520088736302,-0.608455455416378,-0.8447209875191951,-0.8241206622753006,-0.8183101012655287,-0.984063407600006,-0.6736626488732446,1.5982555225555473,-1.026548886934664,-0.604979832674881,-0.5847886277190778,0.6933075509210709,-0.8478955649751451,-0.46007875208744403,-0.6530490552738573,-0.6804196890132531,0.15834168935357423,-0.25195219761507603,-0.8741898485481008,-0.6660971028117019,-0.98525161379901,-0.7344758509096018,-0.6536092761722728,-0.8456887098153525,-0.7599552850734385,-0.7411835508733804,-0.07410365977466384,1.0689544014404615,-0.6386780352358583,-0.8517973880075557,-0.7486545958744688,-0.042917812203387445,-0.7360208111548024,-0.8200791717056111,-0.6414437425577046,-0.7125417685789962,0.16005432942763223,-0.7954116054300495
SIDM00491,-0.9835513402832405,-0.6854580660159101,-0.7388017260682331,-0.855058344593572,-0.8462623272041842,-0.8330159995253046,-0.9420885379936633,-0.609885012066493,-0.6643031835948298,-0.9092110542894681,1.28347825027871,1.5822645524408487,2.936590140277699,3.478886803233009,-0.5838754290473548,-0.6480846952032392,-0.6797163191329306,2.0009427219038365,0.3499744104376168,-0.8621067245106839,-0.6807761686050513,-0.8401175867833652,-0.7518148452206035,0.19361816048461195,-0.8433920548608073,-0.7226880841887351,-0.6751610278612648,-0.03413835279990185,-0.7822963439039324,-0.7773302051330314,-0.7566377821575051,3.390490274256601,-0.17570282472266324,-0.8240704529019163,-0.02682895580010112,-0.7003501617243861,-0.7557693076458947,0.17275819421896452,-0.822535968547401
SIDM00488,-0.8732041968248099,-0.7060434786101862,-0.777082840219379,-0.740262334872477,-0.9097246842053467,-0.8497552966173882,-0.9590909228291153,1.1140071376596747,1.5196746660685303,-1.0261459695923554,-0.7981489270696419,2.064305847719251,3.381702551378977,1.613278070191288,-0.5622812044486033,-0.7091832709430205,-0.1263613105172914,1.5996427907155777,0.5224720316481666,-0.9244829530031291,-0.41841783522646536,-0.9374624991466136,-0.7604997736993343,0.3687469513764901,-0.7998545682556666,-0.7846336543579803,-0.8599142079598162,-0.4766020728662816,-0.7066811576229545,-0.6106749313526054,-0.9124414335981862,3.2737900305831737,-0.18256329511321379,-0.8134761633170037,0.4062438633147848,-0.7363906845238143,-0.812293444320808,0.08420768811708797,-0.1803071002905848
SIDM00190,-0.8107883940019737,-0.6434322428241188,-0.7213992102183794,-0.8403974818035937,-0.8544660784578377,-0.8417181524190714,-0.9417225713895855,-0.7583633766092525,0.40482187816811027,-1.0367236306860697,-0.8865227595656042,-0.1470763897555965,2.681280739107074,-0.7656539953524282,-0.21670890510978777,-0.7054084318269914,-0.48104302957198336,1.5310470271661059,0.2417557081198603,-0.9925420348916975,2.1241237152318955,-0.8919716179113113,-0.14601455840718305,-0.7826997494815048,-0.6130452442048272,-0.8093094850138746,-0.7705397602460314,-0.32666761799956756,-0.2765715758625161,-0.7102816912178053,-0.8592618414143549,-0.9096448224901718,0.03383175427052541,-0.7893242564756259,-0.34165827397310355,-0.7790119191368581,-0.8674695370218153,0.650161104027749,1.2754229806009136
SIDM00542,-1.000249572606691,-0.6678444800697632,-0.7860478145365587,-0.8850775027180434,-0.8648758820919707,-0.8675597509110636,-0.988610875931681,-0.7757813667426526,-0.45457345240410324,-1.0257425156488147,-0.7432449575605985,1.61207779637227,2.813890309294286,-0.730498481163469,-0.5821883705914175,-0.7461954032082251,-0.6852694516343586,1.278535296952021,0.09904384661295797,-0.7916103773737332,-0.5634445249825895,-0.9269449254452978,-0.6600269691279544,-0.6985100986161003,-0.8917270128214195,-0.7448354992201822,-0.8051705946342801,-0.6576750597265718,1.9871095723158085,-0.7481991416798501,-0.8409311436576999,-0.6754893289199126,-0.1145903044265547,-0.7672375335368433,1.2561827678585922,-0.8014986353248522,0.19970268225651885,-0.1955430644304942,-0.850483829990923
SIDM00198,-0.9044169693954784,-0.6254383955786442,-0.6900073924720994,-0.8170794586627442,-0.8604217702219147,-0.8502929921044413,-0.959053279119065,-0.6679298805539786,-0.641442371383567,-0.9892058841102139,-0.8672434817671802,-0.5530216723206794,1.5698290512963362,-0.2121393594583273,-0.4963111882140367,-0.7652205458400915,-0.7068080111912581,1.1832442903696807,0.1649964958750247,-0.9132096336904754,-0.6904395499688453,-0.8829875060156506,-0.7789691372999739,-0.38910336642628496,-0.8122849907640416,-0.8214740220209276,-0.768813394590938,-0.8778695908363375,0.9930808068978495,-0.8070213503873369,-0.8643039134099081,-0.576779646468713,-0.14663597703600548,-0.699498597955544,0.2373331494297993,-0.6522505935495461,-0.8029846612946792,0.1847755576907978,-0.9166059503153838
SIDM00269,-0.9699271157703949,-0.6799540678302498,-0.7530844400385598,-0.9418819824275165,-0.8393389151758437,-0.8814951427163188,-0.943359214519702,-0.4842339192352426,-0.5441532356020626,-1.0056984245023597,-0.9051427742882437,0.13027878748830554,3.197040684558068,0.9259118638225626,-0.4166978710078035,-0.7280624988208025,-0.6648180173112925,1.3343214227145692,0.40077983789799115,-0.9335235253539406,-0.6517161479635307,-0.8219062660034897,-0.767017270736724,-0.6168308980507766,-0.8803880045301484,-0.7537839546844097,-0.813773545111898,-0.4422078155917162,1.1374894005165106,-0.799198982024713,-0.9345508647574663,1.5596637869365992,-0.061911919051110244,-0.6550090394885603,0.7339062999122226,-0.7660200183883934,-0.8532303706653634,-0.1574208547387456,-0.9620493525343066
SIDM00621,-0.952098500077947,-0.7590841860472927,-0.7623471617753704,-0.8232375703861152,-0.8381936720225371,-0.8988159473971192,-0.9571417049058566,-0.8092701292508719,-0.6733388487514902,-1.0167640110095137,-0.9007405118520713,0.8410529630879098,2.6721788974262983,-0.7293627306206244,-0.48582821970833273,-0.7768888709386976,-0.7334535764139701,0.49324233415403895,0.27727763208312856,-0.901785201063052,-0.3309415514145601,-0.915716588717214,-0.47945279959850917,-0.8348628585633923,-0.8908156158432411,-0.7843874031720999,-0.8345958927983453,-0.9333234351254734,-0.5569258957776768,-0.7513155830814602,-0.9197279908541693,-0.682180416349211,-0.20853064412677308,-0.7476544053553709,-0.9619972132904897,-0.6841055897522044,-0.8547820995940486,-0.1858960845668012,-0.9247536789105877
SIDM00599,-0.9268202711683478,-0.653323210804464,-0.7262946206622937,-0.8600191239091038,-0.8997234404822193,-0.8566046715161416,-0.9094748241584333,-0.7295894099130473,-0.050595125228145695,-0.921059793009474,-0.06884509632278958,-0.44178914656289137,1.7008940084548554,-0.774779715578503,-0.5643012959890473,-0.7640926716722143,-0.7449595357864641,-0.29976123267643523,-0.17067190913920358,-0.8786361565554218,-0.44195227662997133,-0.8237130657856506,-0.791276822618679,-0.7507717039753494,-0.7950194316311835,-0.788299258083791,-0.7358018734891257,-0.767015112098774,2.8527703323876175,-0.6106473502336288,-0.8559135695414263,-0.78936701028305,-0.4434226760588182,-0.7626683171883691,0.2849581787965409,-0.7771151370367523,-0.6710476325441637,-0.2120738398993326,-0.8452718858721443
SIDM00118,-0.687083321149063,-0.7377717140084056,-0.8042136583978362,-0.8746924913353069,-0.8485061107372985,-0.8372532698929701,-0.9348670952756497,-0.8117371767045696,1.7585443109204943,-0.9374400428669074,-0.571244162279333,0.7299040901560061,3.2337463290845565,-0.7870651199058732,-0.553312118698587,-0.6937021767794043,0.3434193630990345,2.091460549060836,0.8015607117444171,-0.8792560491961351,-0.6768903863063861,-0.8742778377656737,-0.7750165147379916,0.266642035777681,-0.813771203290579,-0.6914951437624609,-0.748420585226984,-0.6914787404674624,-0.9421383697231497,-0.6424102027048829,-0.9028376686910552,-0.6573484084192751,-0.12716941884493116,-0.7971342217898897,-0.444646001501203,-0.8569498373828731,-0.842753400995893,-0.34694529344882635,-0.9216112831350174
SIDM00596,-0.9436234855900757,-0.7658496198482329,-0.7350116086265915,-0.8187932927263546,-0.8464070022049822,-0.8716267579289547,-0.9453434015103764,-0.7366090139222096,0.5008964012312531,-0.8858181301422223,-0.8834034482008943,-0.41034011908030266,2.2486312311681864,-0.5601560714631302,0.42422089799239976,-0.705206760435354,-0.7434722595773272,1.023220959117813,-0.23591347222149306,-0.883098668928151,-0.5900335260532257,-0.8150119118238134,-0.8341242115071709,-0.8227535091286519,-0.8576953661150778,-0.8408873279216332,-0.8057285936769425,-0.7960475583314502,-0.7326747098647808,-0.6254895318781059,-0.8619313087544797,-0.6085680357523606,-0.13459935349584115,-0.6802409359765434,1.3299939075721803,-0.8115297840702212,-0.8273855737742709,-0.31525696461074565,-0.8764645804597991
SIDM01251,-0.8813982285932184,0.23508143767379364,-0.5279015557838362,-0.530643268850651,-0.822304789788049,-0.8391440511009272,-0.9404684430140859,0.21900132418684035,-0.24092408585893155,-0.9361705479710944,0.19112067579717223,0.9964542978825469,3.61493690461448,-0.6794359360503536,0.508153475830448,-0.7240093015515906,0.328189578787112,1.5899842111894367,0.5997108665990771,-0.27136263801974714,3.281806303486299,-0.801783189477115,0.6948773242116684,-0.27426805747155775,-0.6406953461724554,-0.504834645642784,-0.6352990807434675,-0.6462966290675004,-0.9573775023355484,-0.7174191842944694,-0.8267329970139533,-0.6594197674002019,-0.16866137920327787,1.7565145037307641,2.28398139986884,-0.6621318019447919,-0.7279354359818331,1.4827529060919509,2.8268618038748654
SIDM00197,-0.9800015940444626,-0.6688228323280507,-0.830135515313801,-1.0258184926102252,-0.9037167247253984,-0.8200764613000631,-0.9564430552154926,-0.5001998683581735,-0.6415682056655451,-1.0231978275527827,-0.9320175168470749,-0.3706818316647742,2.091245606834433,-0.7264762106307944,-0.5113381201484145,-0.7020177549122075,-0.6820223919203693,-0.09280700031533332,0.1711773941093478,-0.9321240034895248,-0.5452064269851948,-0.8849727323451938,-0.6713146583615676,-0.8016787092684584,-0.7915332130825113,-0.7622852862405497,-0.7331437315074829,-0.663145754812802,0.5438255045475029,-0.8100597493817935,-0.8878945802227299,-0.7617429435260296,-0.01979525822144551,-0.7786588344918621,1.0080768612955449,-0.761705154521456,-0.7228528481749118,0.20658041329252175,-0.917384400352748
SIDM00810,-0.8970352676251077,-0.6015762703367548,-0.7681066829627682,-0.9104910831868513,-0.8779987261087974,-0.8619723393068277,-0.8931099320504983,-0.7753633435691015,1.0183521579387775,-1.0014858519906606,-0.6936333889570141,0.04787579416225086,2.4745498519847327,-0.7072455582844954,-0.4818892680172181,-0.7653849139791453,-0.3377411089168666,1.005671658876873,0.5878504668075234,-0.9571023169763913,1.0432283699312301,-0.8315325410421505,-0.7469292014382739,-0.07576689196143771,-0.8398896260280091,-0.7717899281056806,-0.7114484909915029,-0.5479045528609254,0.5380839035847693,-0.7073670883807752,-0.900509513670734,-0.7176782811401845,-0.12151194017226474,-0.7815914260309992,0.9537570725835083,-0.7091023275883152,-0.7140198395184305,-0.24518207295136507,-0.8740742146475461
SIDM00174,0.4591568613414412,-0.5679652944034302,-0.6855058052429686,-0.81334857597093,-0.8180914038121969,-0.8203223226452953,-0.9505195822074817,-0.6451141733481971,-0.6362658179009215,-0.781331760763359,-0.8831646244036958,1.2373633605882,3.6687046073435154,2.73278942953803,-0.4982072712969934,-0.7534922879972662,0.1920952782141571,1.8688253672287467,0.7640664305230942,-0.8465802720273895,1.8595183894654739,-0.823352680027176,-0.43180977531084674,-0.7858575386023173,-0.7849994612641502,-0.6132889852150992,-0.6823816454292675,0.037154767731803935,-0.9958640005625661,-0.6926317656026932,-0.805922310960611,2.054499996588193,-0.2133238887758202,-0.6734615839722365,0.016304269065872373,-0.7238510187530228,-0.6984922685133409,1.0701992802333107,1.4974319294776866
SIDM00487,-0.9144761901356283,-0.43266424025211636,-0.7653692732844051,-0.8437720450395149,-0.8684983441868556,-0.7900278054927788,-0.9194480462070959,-0.7318771500495882,1.627011025680139,-1.0322061536619922,-0.892652256853511,1.4120132017143219,2.553361036492803,-0.4488115087201378,-0.5737513979350299,-0.7428458516971892,-0.5883708001966137,1.3460723110171064,0.12830883889081504,-0.9547141898153351,-0.6629630855009092,-0.7568378616013783,-0.7807748215359078,-0.8283898431620045,-0.8464375555110446,-0.7455017759817564,-0.7531208727821972,-0.8054742134458515,-0.995160021081189,-0.7781543931983735,-0.9295519794580931,-0.5979880569498562,0.10341902808884244,-0.6322579424435228,-0.2227412797568045,-0.7501060376457701,-0.7451357767059565,-0.07556824784076058,-0.851830171142968
SIDM00263,-0.9500495367219957,-0.7450412048455786,-0.7761552958814797,-0.821114564048598,-0.9204075306150418,-0.8892402252517191,-0.9634395125701813,-0.590811419100793,-0.7030179422668986,-1.0242631714889203,-0.9127895513574736,0.009557931498871448,2.8519539087703007,-0.843825363474632,0.32639347335333485,-0.7785250453718178,-0.4562618780079053,0.8706790358771221,0.038602221532325696,-1.0145417736591684,1.3426147586996098,-0.8467866965492363,-0.6130906241432424,-0.6938787568427041,-0.7017800616914798,-0.8255030699266847,-0.7831734324949251,-0.5887072229512917,1.038523409736056,-0.7602323753670956,-0.9283162631621624,-0.7068318044002029,-0.050002072338852316,-0.8284584630609843,0.44273409607151015,-0.7931829482568251,-0.8631373115663598,-0.07039296094474123,-0.8944882352806524
