,CALM2,CALD1,CALM1,CYP4A11,CALCRL,PTGIR,PPP1R14A,ROCK1,PLA2G6,PLA2G2E,PLA2G10,BRAF,ITPR3,MYL6B,PLA2G2F,EDNRA,GNA12,GNA11,GNA13,PRKX,GUCY1A2,MYLK,ADCY3,MYL6,CALML5,ADCY2,ADCY1,PLA2G4E,KCNMB3,PRKACA,GNAQ,PRKACB,PRKACG,GNAS,CALML3,PLA2G2D,PLA2G12A,AGTR1,MYH11,CALM3,PLCB2,KCNMB2,ADCY8,PLCB1,ADCY9,PPP1R12B,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,ADCY5,PLCB4,MYL9,ARHGEF11,KCNMB1,KCNMA1,RHOA,PLA2G3,PPP1R12A,PRKCG,PRKCD,PRKCE,PLA2G2A,MAP2K2,CACNA1D,PLA2G4A,PRKCQ,PLA2G5,PLA2G12B,MAP2K1,CACNA1C,ARHGEF12,MYLK2,CACNA1F,CACNA1S,ADCY4,PPP1CC,PPP1CA,PPP1CB,MAPK3,ACTG2,PRKG1,PLA2G1B,MAPK1,RAMP3,RAMP1,ACTA2,RAMP2,ITPR1,ADORA2B,ITPR2,ARAF,NPR2,AVPR1A,AVPR1B,ROCK2,NPR1,ADRA1D,ADRA1B,ADRA1A,KCNMB4,PLA2G2C,ARHGEF1,MYLK3,CALML6
SIDM00077,3.307544970854975,1.0383555872702173,2.4119669712726233,-0.4861949536352201,-0.815883229564926,-0.7941634437303091,-0.8909902954510213,-0.6744768399501414,-0.6492032989607635,-0.8682420847029532,-0.9066575201386924,-0.6104428614253378,0.0687577152631901,1.0715954712565228,-1.028200057281792,-0.8551339708856988,0.535951175162669,1.5081790993878703,-0.47802699725620146,-0.12906425791959275,-1.0061886088780163,1.3460642139409844,0.7006415789694207,3.344850959734425,-0.9740394530462245,-0.8487827898945203,-0.4861036141618164,-0.9146280823961248,-0.6867298032819287,-0.7116972288280794,1.1571703774529924,0.2591837881558996,-0.765305033399675,3.0926837018504685,-0.7381720312327276,-0.7971416898023522,1.0232550368130366,-0.9158182675652607,-0.7315553006272664,0.4238152100464228,-0.7598089344886149,-0.783528918177532,-0.7988662679296586,-0.4628291191203996,-0.27423899211573216,-0.8368692584863551,-0.27617202000953023,-0.12762644238454215,-0.7771871339979949,0.8327783355813284,-0.2326144004461969,0.019746141020871483,-0.8716814316072038,1.1511993312262403,0.5698805356490667,-0.5645067787694782,-0.8254899330557484,0.8975149590004933,2.8083842964124597,-0.6362860472396152,1.3188051239845613,-0.7258448665694665,0.19589651994124108,0.1757077174005063,-0.8042956187525432,1.3111271491255712,-0.8556483063873802,-0.602054390986125,-0.8588589955518603,-0.9297781238816647,-0.909419949113792,1.5931991326623547,-0.8353535784477383,-0.10661559620120559,-0.7840535776511451,-0.6211156231547956,-0.9207877770771362,-0.7951895242840157,2.6067470192176394,2.078329864616886,-0.8652886012234958,0.30288530811024184,-0.7341863021111749,-0.8537508750429067,-0.8594637738967158,0.5944735016633973,-0.7149136542425147,-0.1141405734494523,-0.1772502350354444,-0.8199224135134496,0.47234124643542935,2.052168310216421,-0.6056409647388987,-0.09067323386915432,-0.654143169033257,-0.7895377835143247,-0.8468613916032661,0.48717849394040486,-0.83611513588975,-0.7358108163230385,-0.9242069635766142,-0.8236499643566177,0.0926415798779909,-0.7819441701796642,-0.20938758163078336,-0.7461885887658476,-0.7144787121819707
SIDM00561,3.190221971748481,-0.7772182034555912,1.6637778680208624,-0.588454369363326,-0.898479140847822,-0.48872826794320867,-0.6268578738499061,-0.14223370807908892,-0.5964024468645296,-0.815240545504863,-0.9005857029077294,0.721499179756665,0.23422631638989205,1.7349470562592157,-0.8307857518922477,-0.8200490999845934,-0.09672911679913267,0.18930122649065795,-0.01963811914884779,0.4821150361642054,-1.05237140537792,-0.7697624537882255,1.824262630686566,3.1789407084882417,-0.951531520537547,-0.7733415154059938,-0.5937344417004673,-0.5878813377045718,1.0824619187843734,-0.6490234512932768,-0.7491219932682911,0.2985239521374262,-0.7521835486335662,3.1765638743478135,-0.6609378920778358,-0.7209707109269063,1.3924295522463066,-1.0005200402296734,-0.5465171109708838,0.29186476071671674,-0.6020646023088109,-0.7792667849752818,-0.6195957863319898,-0.9633495567795086,-0.586308631237575,-0.7406672598900437,-0.45438793665183885,-0.07466758406906011,0.9112239059094114,0.6089166384207138,-0.6159553018679469,0.1877977971505099,-0.7920101480947569,-0.752815873442252,0.012048656657081908,-0.5124714432663026,-0.783114567803569,-0.6850225122577958,2.4181508253638353,-0.7344467877476621,1.3174099685004288,-0.7429774953834348,0.8406206107514246,1.2820739350853023,-0.884031109094146,1.1641971475356712,-0.7081832703188429,-0.9514799410840591,0.17652572455868992,-0.9521775264506618,-0.9382759982184163,2.046940746248043,-0.8473396708862885,-0.5023556049376662,-0.7419937260046398,-0.5387600189147872,-0.6818942061578072,-0.8152213777018644,3.136849075823599,2.573862803282861,-0.8658538775944401,0.21740830338512,0.5758531605463059,-0.8586001166994242,-0.7980315064712677,0.8748946148644476,-0.7912183287647352,-0.3480954986423652,0.595195138973898,-0.8842428589194593,1.4713705440202447,0.07043068546949341,1.172539468498704,0.06468124778331527,-0.6024953676205936,-0.8136185434217796,-0.719934153447577,0.15455063129065838,-0.7461740606853393,-0.7305394357011558,-0.7075581671971447,-0.804002802372996,1.1755842620362227,-0.7224750485648117,-0.07288896551452449,-0.6972477558555727,-0.7907216743543787
SIDM00407,3.110247039527568,-0.8222859375083497,2.319138010388109,-0.41216265977395455,-0.7609285870741005,-0.5807225369543065,-0.8917231163387708,-0.16132915586216845,-0.6430157566815816,-0.7444726876021484,-0.6507677756639151,-0.12572670868999727,0.08744778046897399,1.2133798658082977,-0.9754096768387155,-0.7447059087153369,-0.6079446263015695,-0.2379767512831732,0.1393104366064238,0.548668528358453,-0.8712998705540177,-0.7757601690303845,1.5176520280397727,3.247463818664821,-0.7193545214083665,-0.8604416741411015,-0.518026647299022,-0.8478628244222504,-0.38443708178638636,-0.7068579742854084,-0.6226830235252265,0.9550313224509012,-0.6416234528801043,3.2864094164727677,-0.6937078204390833,-0.7529446781683959,0.7526763794455937,-0.928415853037905,-0.1579481512444146,0.41498770347304387,-0.7507156392647842,0.8177355359907206,-0.6374227484871546,-0.8939726514687002,-0.7023929318783947,-0.8229976412328049,-0.5186376471901409,-0.26289205198774,0.24354740040151737,1.1148613034806671,-0.40085878911189465,0.5508609323786595,-0.8419398179586426,-0.7086223199208217,-0.16896353695515334,-0.5698454113785867,-0.7039045599432143,-0.7620765545525039,2.7612468203574543,-0.5984629536636651,1.5079092158398844,-0.6417225374764188,0.8692840458089495,-0.2007653755609481,-0.8420621901495938,1.2787339792527006,-0.8111112188580852,-1.024372891165038,-0.844640371019271,-0.9552572222446785,-0.8982774440736662,1.778888914183413,-0.8162769454326424,-0.5493555452682831,-0.7025193783064066,-0.4168334290392003,-0.7103543232234173,-0.4995876209317926,2.8360745995306984,2.4375270524057764,-0.829521308577881,0.37491687266492085,-0.8015843215276711,-0.8105537415231692,-0.8357795301832451,0.4076637950201654,-0.560494003946703,-0.7829519864411268,-0.5266509255949197,-0.8650466317342081,-0.13191767329962079,-0.7582945450222094,0.049722395624617846,0.04687433415253575,-0.48008142552848665,-0.6832960228893711,-0.7445761231526581,0.5065308876336194,-0.9329534001892671,-0.5551158767332396,-0.8772479374881363,-0.7833880343557156,0.6597059079013617,-0.8860301515860816,0.31291467807272083,-0.861497063322705,-0.7758941595485901
SIDM00631,3.237105666565053,-0.8497243206876011,2.670347413757429,-0.5035021265068245,-0.8067794797845085,-0.6995583860988533,-0.8874405543143535,-0.22477987997726717,-0.678128384125046,-0.7119807506840752,-0.9581289414801073,0.12226269831838028,-0.06225544024784444,1.0286921769845363,-0.788917563191055,-0.8622729248765117,-0.5277978290646608,1.1510735668386274,-0.1435536193127154,-0.47469990349222047,-1.0212561600974557,-0.43188925096803155,0.4031120048693206,3.4040761285155905,2.296684683401241,-0.8377365856225925,-0.6017377914929306,-0.8502711500507804,-0.5337216544582207,-0.7673628798627177,1.6572274718995326,-0.2955773888815004,-0.7076117061663694,3.3376877766695228,-0.7327815758373407,-0.8160450522441015,2.0733425796797094,-0.8959713892939902,-0.745384853389709,0.2721867448677929,-0.766329452752322,-0.8367104001987945,-0.7522094821935966,-0.31232070573145826,-0.4500795041292953,-0.7922052035432137,0.38622547198001816,-0.7236579741407219,-0.721195103470376,1.1852952649795891,-0.46810282458670877,-0.6072385426243158,-0.9244686871758391,0.6455814209565329,-0.3960359071410661,-0.6613243864822137,-0.8025471964889981,-0.7724515149515097,2.7303958028404245,-0.5214531542870864,1.502822685821484,-0.7202621084369466,0.7030406868658501,-0.0085701023449235,-0.6970820794514451,0.9877112660693413,-0.37493267451055623,-1.0079713120775893,-0.8735412265117036,-0.9419103957921199,-0.8929372336798689,1.3535797647454073,-0.8545067239644524,-0.22768140228246156,-0.7832989316576956,-0.663762212378154,-0.8078706845600948,-0.7392514912841315,2.463466162454119,2.008821569548981,-0.6088290858471673,0.5519675951212577,-0.8134570971465874,-0.8965981216747765,-0.8873982450481225,0.7649553254428629,-0.6724767930619916,0.455468939971435,-0.7933406901492543,-0.8408719564619681,0.7269733826758391,-0.6194581104301007,-0.6471417189082382,-0.045835583589877466,-0.6660473243415389,-0.8031252852665759,-0.7363459511566376,0.9381227052929498,-0.8321012547990995,-0.7995848500830265,-0.9237966764652842,-0.8147166582818361,0.20562890474172021,-0.9159159532408625,-0.7084700529057285,-0.7546130436192954,-0.8076703911344432
SIDM00324,3.1861572262521087,1.3672106289863675,2.62522546684785,-0.4683195058577596,-0.8883095044425956,-0.841369098753505,-0.6736897333068782,-0.6276926859667223,-0.6337828152889369,-0.8217389923915923,-0.7923617780007647,-0.2631751513900542,-0.6210974348184053,1.9689628127513705,-0.9432024637262495,-0.17826522411701964,-0.2204012700829764,0.9726203688630826,-0.491187262972248,0.6242292111871809,-1.0274947876336782,-0.4427062720461688,1.2301204541861697,2.95858877733936,-0.9434536458670001,-0.8342464090625592,1.1360047160420128,-0.9290118629275789,-0.5411243972400943,-0.6096009544823059,1.2688168502605606,0.17792347799695354,-0.7174546398206761,3.5370741985878458,-0.8511879601735894,-0.7974235028502774,-0.5659457036631474,-0.7386306970997271,-0.7761112275613555,0.24816871379935546,-0.8003466950002615,-0.8796597118312636,-0.7995501564626667,-0.05901909029893619,-0.24010717830869038,-0.7689723722766437,-0.09873458212388068,-0.33487050675200336,-0.8586832434805275,1.2312601798917149,-0.12776808671451884,-0.021637620588118314,-0.8198193731831276,-0.006255171944429321,-0.5693169569571828,-0.6289243403379352,-0.7672743498275303,-0.24067275456784953,2.313792066072945,0.16848291177326508,1.6488973693348592,-0.6912509956006683,-0.44965282996709144,0.42879170058033245,-0.8748072323456801,1.0678224718830631,-0.860189277902605,-1.0262236249209786,-0.8556249464649619,-1.0325099431953544,-0.8944446873793911,1.2970086125225455,-0.7614289652825634,-0.21697011565794708,-0.7125860492057896,-0.6071773512621699,-0.8532499485696223,-0.7961304659138803,2.792562744911837,2.0762231354108094,-0.5384473654698819,0.6058590279896432,-0.7463046884745786,-0.23149151922568145,-0.8892671388558815,0.6515085580319592,-0.7539217754060308,-0.806410500804798,-0.8876784047535649,-0.48721077797252466,0.7982798903340975,0.8623900748686942,-0.06572513413463613,0.03989130502052924,-0.5122386433565481,-0.8486048524821257,-0.7691801981096712,0.5007006250163732,-0.8044568163604406,-0.7065784617886178,-0.9183421009777,-0.8449238702708964,1.32026532157047,-0.8677164878358372,-0.6302245314508235,-0.7300293063053709,-0.7603553500807151
SIDM00410,3.0174896391431707,-0.7391076694480155,2.5837463402856695,-0.33178927251382756,-0.5639602382876794,-0.6979002120735279,-0.8976070579543414,-0.5042047783685639,-0.49404326060803583,-0.8287629898463257,-0.8379867320128594,-0.2082788612438139,0.06380502737606991,1.4755538965804544,-0.9891714676383934,-0.6945022820591031,-0.41321158141286934,-1.0119567750289677,-0.19400241771462942,-0.01906543124711404,-0.9196004300029675,-0.43958227346560136,1.8461730141908712,3.102657782104038,-0.8393468573073151,-0.7728910282684985,-0.6861052225444129,-0.8198881493965441,-0.7440971362730926,-0.5888727475269228,0.3165781558609134,0.4190122817360155,-0.7578549311063185,3.449203894197386,-0.7846096367881787,-0.7163030762947407,1.0191909185433647,-0.8739947112360477,-0.710350088646708,0.7160453619551769,-0.5272005773810715,-0.7480818864437365,-0.7357717977343078,-0.7939998444027728,-0.5990875042635999,-0.7276563424664148,-0.7692470525815254,0.08856613731102775,-0.00969956070188869,1.1606568077507118,-0.5270960352963611,0.13904076902659027,-0.8924698878482987,-0.7143439364561146,-0.20704311941011708,-0.6182260884926102,-0.739181023435827,-0.6708794877775844,2.6420824553519875,-0.6091097104206563,1.7473589599679973,-0.7456496632900635,0.12253002542133322,0.21366391859495254,-0.8339900572645526,1.46411150869602,-0.8639581978278463,-0.5190327914900983,0.2553376508789507,-0.9253438803155596,-0.9068885176214496,1.817056961336588,-0.8618194831860826,-0.41157356701368086,-0.7822139856960062,-0.6328211691061595,-0.7866544305571097,0.9188671804607045,2.6895084371194113,2.105548734886005,-0.7745559071013941,0.555826087289142,-0.8607999348326093,-0.8601870352332456,-0.9209179628085209,1.0423493167702589,-0.6345041541644213,-0.9104656294122343,1.313448917668038,-0.7985417895010807,1.3550340463337327,-0.7954843113275317,-0.38203732604926366,0.1146115303182894,-0.35309773947256745,-0.8453161464158808,-0.7009091542278135,0.6108857838613807,-0.8250998675888427,-0.7972990865806827,-0.8667490559931109,-0.8156447006263071,-0.7093611414248233,-0.6681181393286181,0.10305346691884433,-0.7480017398766936,-0.5713184587099375
SIDM00483,3.1937765545295984,0.8764283126663767,2.6873427200102515,-0.5840432876899125,-0.8153705869341388,-0.7821795079057271,-0.8541744847545389,-0.4917608792646268,-0.7259013433087264,-0.9024945585416888,1.8540002588722002,-0.3279028285272995,0.11633079643491001,1.6532121511304632,-0.9757812081751763,-0.9419241033703692,-0.2583600102899102,1.201333314076177,-0.4186871626789729,-0.2756859353900881,-0.9968702999551365,-0.41203637443156405,1.4652750887821318,3.408460068976508,-0.9721679858725035,-0.893251616128904,-0.7630003417081803,-0.9039023103716255,-0.7043879928436793,-0.7066254143847696,1.2517964083843065,-0.13383608832920058,-0.7254378208670632,3.1823685066800658,-0.8830719493711814,-0.8023415443688753,1.1569185668767696,-0.8927483178130085,-0.7593077490002202,0.05700908058419439,-0.8410764876062111,-0.8734351913645777,-0.776440970062755,0.34006695791113195,-0.5968289575039764,-0.7193011840273004,-0.32022716076909713,0.16165078180427708,-0.816429603765046,0.5610709555730575,0.3518225383280771,-0.08584669979044221,-0.9293014827621205,0.0938817262281775,-0.12767162060204637,-0.5715862149490029,-0.8355369452348735,-0.8616254214626079,2.5630612855037853,-0.6336105204555396,1.222685037093519,-0.7578025650630607,0.6056378247883093,0.43394644183073905,-0.927709125402023,0.9415636506042759,-0.8578308314756686,0.7032974515614571,-0.8961223210946864,-0.9525623553470921,-0.9453736518944751,1.2499245137910386,-0.9307176379466142,-0.22264789733907092,-0.882088236266444,-0.6885694079673581,-0.9027453899691593,-0.7424492591956302,2.5207972454886822,2.0261796057647077,-0.4600734369324632,0.48179690696369193,-0.888151766541054,-0.7127646626105907,-0.9311005306363332,0.6723316522274599,-0.8696303628425193,0.5533976924556682,1.4612578933977005,-0.8173408266375535,-0.26063457718672295,2.3688956119144207,-0.6146201447135784,-0.15303495792065397,-0.7038523446119576,-0.7957142637395851,-0.7952807897581069,1.1892703612455973,-0.877895976700555,-0.757357312068008,-0.8107641939825436,-0.914182563317746,0.7962087827674538,-0.7821426876016467,-0.22685807496724872,-0.7977019953070905,-0.9468107248878151
SIDM01187,3.146934924496709,-0.8588405088164198,1.91169976817072,-0.4294469833450783,-0.7954530548172849,-0.7836667682338593,-0.7401820519556231,-0.6817675982944099,-0.7132411541833397,-0.8897575942754908,0.6608350751096657,-0.30618347787267197,0.02963100559617462,0.275900989225597,-0.8952116970841892,-0.7311760677841621,-0.16851452510836865,1.1748835042841175,-0.6403349611876958,0.3420044234526392,-0.95351719440629,-0.7427240387694632,1.2991678486605884,3.1704845155352075,-0.8924245430980161,-0.8461582112242776,-0.030119642310401613,-0.8868397534478782,-0.5834507435070231,-0.7250248557506942,0.9939025285358711,0.025109147896363117,-0.7473943357057039,3.6855297756429337,-0.8038267107152248,-0.7887200533815394,1.0664203360171183,-0.9489486352793457,-0.7138837877694613,0.3964549191579356,-0.7358215995399128,-0.8316595943587891,-0.8653711922986812,-0.7462784935656845,-0.3966908403080121,-0.8434501902413105,0.2713980147229444,-0.6959275613722984,-0.8347633898858887,1.0167470285019677,-0.26839976155992706,-0.647876158459073,0.14894286865667114,-0.5614792103138978,1.0075054780364803,-0.612321964872881,-0.8250414453800481,-0.5651018002749622,2.6560617206388266,-0.6586711199522134,0.9647869647426347,-0.7244772377014186,1.2313733143008305,0.4168953149989401,-0.8531368557602281,1.2284298314327438,-0.7472691955515163,-1.2076095822134094,-0.8899731983771482,-0.8837119382491758,-0.8868656717084049,1.574017641095309,-0.7546615863681704,-0.04427056970265695,-0.7197391775317511,-0.5673385020076123,-0.836314338646817,-0.8976775765898115,2.7445744562706453,2.112525761692516,-0.6395122623626248,0.7519541637592155,-0.8274988764474499,-0.8955221516587979,-0.9058185094694016,0.25223619797855296,-0.553842538393612,-0.4884693990648854,-0.257766670506425,-0.8808408221203938,-0.5201451470122848,0.2253340667273674,-0.8910687920123067,0.3902831273392144,-0.6406865310103961,-0.7187016614350867,-0.7691058797710943,0.23491082314707015,-0.8866429163857495,-0.6650794570398393,-0.8260300028102256,-0.7597105439653835,-0.39936197327110673,-0.8223462306882984,-0.2630407919393513,-0.6494067570341489,-0.7123460653466537
SIDM00216,3.025389257747092,-0.7183075194860343,2.9077950385890072,-0.46385606097881305,-0.8321313294009673,-0.6774826045510173,-0.736092295393057,-0.6814977825072068,-0.6646176534990917,-0.7465652836690501,-0.6891603954463762,-0.3983673630834894,0.7014256183717708,0.3602074340196259,-0.7194284977804718,-0.76858709719076,-0.5870169900706946,2.200579563853245,-0.7737321316298847,0.8411538471914107,-0.9861427895853208,-0.6531793324096148,1.4972884691334511,3.286321385021081,-0.8478961919122101,-0.7366546966741893,0.9576915339718303,-0.8496673074656154,-0.7777230292142312,-0.6651688442536712,1.9065041476856703,-0.15661183839883225,-0.6486712871311973,3.0755396391498184,-0.7504510263592639,-0.7774532498333635,1.2812989579877956,-0.905540801951829,-0.5668100004717661,0.500614475330924,-0.7474102167824929,-0.7659043528224503,-0.5559581969539343,-0.3499139905441781,-0.7108514926520478,-0.7666963610789097,0.032186042866244914,-0.7993804174000314,-0.7395931056084866,1.005479742043596,0.7404605307534576,-0.6563676413134384,-0.9114458964787183,0.9442845984917803,-0.289124625263527,-0.4851673256542523,-0.6760740726726194,-0.5305467667220228,2.9307959931834393,-0.4355028692410803,0.9481370478349275,-0.6359350750255218,0.5151209928876669,-0.18323030859760722,1.1574464950223884,1.02237674726459,-0.6529016457692163,-0.11610633059778264,-0.836462090451819,-0.8055716999207473,-0.6254515884095128,1.761784884062189,-0.7624065705664161,-0.3193159705492525,-0.6959698426715089,-0.343016145678829,-0.5311530011013763,-0.7352344113010827,2.9308045353550995,2.4351519088822235,-0.5687613907450741,0.24528522404246944,-0.6775323503187176,-0.8310942655389223,-0.8388428097709845,0.5897366664591129,-0.5952579759466883,-0.8464098629165687,0.25418066590460486,-0.8274901964562354,-0.6381334702270514,0.16391833039310846,-0.8906857210331921,-0.03740438489459837,-0.15446109332423788,-0.6948363685101302,-0.5892100222724859,0.7151582655338579,-0.8201163241277152,-0.5609221417418675,-0.6948884980897858,-0.7579487072417237,1.1120909295432977,-0.8195081081022811,-0.3981795285346118,-0.8077039562443622,-0.4816353113904833
SIDM00199,3.235897191549685,1.6960880425896645,2.4517473540120087,-0.6424713950263469,-0.7953359754813424,-0.49406789418772185,-0.8229954677079401,-0.7905924706970019,-0.5955140747162533,-0.775047571801867,-0.6679451361168517,-0.36819163448918274,0.2579242253921331,1.1388888107797812,-0.6026520738888219,1.5620521279874207,0.044030491073973534,1.523627724820509,-0.3562243343667538,-0.3891701558895843,-0.7688382725161572,1.9441096608173642,0.9568478887653443,3.046435259388887,-0.9530566245705712,-0.29048191637184206,-0.5763170434668119,-0.8202451666074938,-0.838789285248009,-0.5695614687574423,0.9442920515162341,0.5438848756203697,-0.6038582959086284,3.3763034935116103,-0.6365727384508019,-0.7682712360796299,0.19670418429392403,-0.7812849147705526,-0.7350170572576165,0.42021442140560655,-0.8408486218168781,-0.7465227360935806,-0.8208860425628773,-0.4657173697113118,-0.5523175880914302,-0.8538944499094578,-0.4087383202948587,0.06278892991308996,-0.8022248566022047,0.7578954053429787,-0.16937171796027015,0.28421775929491444,-0.7981390558115758,-0.727845562587917,1.4642276854818421,-0.5825688506893185,-0.5177398200305248,1.6091390923778073,2.7502464845870307,-0.37510296960744605,1.263802317651294,-0.7337380700191086,-0.09494782679662943,1.0650907552502924,-0.8288663461602251,1.466183680867758,-0.8515157375259492,-0.016179609625005392,-0.41064430981825367,-0.8962921454818462,-0.8583406609384157,1.5372233085410067,-0.8629111226662368,0.04622599936359911,-0.7263875969910788,-0.49733403935935916,-0.6796706402437146,-0.7655728764010518,2.3600146016984196,2.0784813600100005,-0.41183592238386574,0.3636953529438049,-0.25704183081504706,-0.5387673536865762,-0.978143843401798,0.37738672596660156,-0.7539616985121664,-0.945455775905308,1.8115577259010502,-0.8827749195713943,1.5842406932992172,2.1065855520986694,-0.7685601246354435,-0.18104659731521724,0.31341872860008646,-0.7986707915012815,-0.7781142102312271,0.6116098181728286,-0.8087700379733389,-0.7109102584110959,-0.72219724709841,-0.8244459941155007,-0.6754525674900657,-0.8502081509010418,-0.3939509615365804,-0.7572985631505434,-0.6799165624889925
SIDM00234,2.9183046066708833,0.18272606387041868,2.5382614958210814,-0.7861298108022102,-0.8404214607485434,-0.8066769619048142,-0.8160238885263187,-0.5775417381729017,-0.5620518533439045,-0.6609659386010892,-0.9262595814926425,-0.0646573243052523,0.3520810932728477,1.9625639399940833,-0.883713167411056,-0.8006408852543535,-0.30214989356698785,1.3494775132535515,-0.7681044941298351,-0.6029989785024167,-0.8215345906289381,0.2454759552612144,0.603640370444719,3.2554361270826657,-1.0138257825687855,-0.7979232028969523,1.7505804128221267,-0.7448315836993176,-0.6469051534743782,-0.5916797916360582,0.7900531147707814,0.15528211747200021,-0.6710456562057486,3.720071911228422,-0.8530062726193509,-0.8409220579617309,1.624786867309453,-0.8195179590782338,-0.6925011330634617,-0.052681164926313105,-0.7635032169886419,0.27386348767896845,-0.5750057282972366,-0.8472973528203328,-0.2550045739316763,-0.900680294555262,-0.16487068656857679,-0.7151637456423838,-0.8300575094810193,0.1432038114954741,-0.44386484783971264,-0.25012078951154504,-0.7241188540281558,0.291965010522844,-0.30585576271217046,-0.4330496526296247,-0.8538727975224603,1.2003096096865256,2.7428971439815095,-0.6414559631138949,0.8106043196270597,-0.6286924908536468,1.4703281957520886,-0.07084710082802852,-0.8849740131658235,1.5722970825762874,-0.43740774189944787,-1.0537543995490866,-0.11800729125591046,-0.9188633771390565,-0.8875981248520967,1.5530964842131474,-0.7801698630472069,-0.408398821767943,-0.826723123451581,-0.15846445034305454,-0.8145678525223814,-0.30164605982249415,2.9271719803573095,2.180058655623337,-0.4838399022069847,0.9879724526545866,-0.7882105176483628,-0.8427593232674538,-0.7429527628452743,0.2959083711768502,-0.628610530543354,2.1300864454250132,-0.5613627339525877,-0.5692074837434585,-0.15229001695861466,-0.7791111230491564,-0.8861896728487072,0.042562601968153604,-0.37913414146044483,-0.8133359086992998,-0.6089273535981748,-0.002418025912040024,-0.6712804811217692,-0.7729203218666891,-0.9530357954032315,-0.8173456029777263,-0.7752752039245323,-1.0267248700373448,-0.48811093533914274,-0.7043768098387512,-0.4309359181663032
SIDM01019,3.0708571721243008,-0.7977509673952574,1.7494416666182906,-0.48827803221763205,-0.9116317501729475,0.19262508726924082,0.5225117783601534,-0.5307608108044002,-0.583488558502378,-0.7510973022915673,-0.9593969083719173,-0.3765839375149139,-0.7411729495969304,1.4771076444897129,-0.8769279201993334,-0.8008437196227014,-0.39779244606805414,0.8161707260708588,-0.591590434904897,0.3755048143581578,-1.0256526141040903,-0.11509023609990925,0.02319853815237701,3.0374487356537028,-0.7993587288126381,-0.8507979779529141,-0.49181201441403993,-0.9348126133702537,-0.12629489989018872,-0.6547281008389492,1.0221151261970527,0.2536413797928773,-0.5270754062660515,3.203211805472031,-0.759081659914458,-0.7810685611101942,0.6823916537307141,-0.9573322531261749,-0.7317314017946821,0.8768210847088833,-0.34553871742158365,-0.4458583476406956,-0.6577002826587823,-0.6231662347863273,-0.6255073074744849,-0.8199321535398795,-0.3422826880037833,0.07402883879093215,1.415259883418848,0.7981939278758636,-0.22165573318139886,-0.24395302066945218,-0.45610046571155716,-0.4377505948780668,-0.18040447533305326,-0.6294523038393973,-0.7108390069656738,-0.7514983508093698,2.693459297147312,-0.4799874402355234,1.234446431604892,-0.5378216184917193,0.2960812783982365,-0.2861022879981316,-0.8200160046304392,1.2834498077063237,-0.870205359258449,1.2921392324849892,0.9102134909364163,-0.9167304702137484,-0.8808901256084325,1.3910993463093295,-0.7664459117799463,-0.43233043024732026,-0.7519917300947442,-0.6086816452875283,-0.7261010423259193,-0.6867328297717217,3.05966371852525,2.733116306047208,-0.7582675904368255,0.2433735208912191,-0.6818960717446976,-0.8943961061061428,-0.9589953325444253,0.45497966794335526,-0.5774512619062485,-0.7745355774602384,-0.5141148811619908,-0.8324296275267423,0.7381392233754049,-0.06427747179476849,-0.7415791143772638,-0.011684422162143344,-0.4066687243141785,-0.4287080930361891,-0.6843948265264327,0.3632420395451042,-0.885129389603309,-0.6823280061815802,-0.6685567986322901,-0.7780927181819282,-0.49179214532233473,-0.7820644376170367,-0.04656911801762796,-0.8354096007108068,-0.5880739397514202
