,EFTUD2,LSM5,SF3A1,HNRNPA1L2,SF3B2,PRPF19,SNRNP27,HNRNPA3,LSM6,USP39,DDX42,NCBP1,SF3B1,MAGOH,CDC40,SF3B3,SRSF9,ACIN1,TXNL4A,TCERG1,U2AF2,RBM17,PRPF38B,THOC1,PLRG1,CCDC12,MAGOHB,HSPA8,LSM7,PQBP1,RBMX,LSM4,EIF4A3,SF3A3,DDX46,RBM25,PRPF40A,PRPF40B,LSM2,SRSF8,SF3A2,SMNDC1,BCAS2,NCBP2,PRPF8,ALYREF,CWC15,DDX23,CDC5L,SF3B5,SNRNP40,PRPF31,SNW1,DHX15,WBP11,HNRNPU,CTNNBL1,HNRNPK,TRA2A,SNRNP200,HSPA1L,HSPA1B,RBM22,HSPA2,HSPA1A,ZMAT2,PRPF6,DHX16,U2AF1,PRPF38A,HNRNPC,DDX5,DHX8,HSPA6,DHX38,XAB2,SNRPG,SNRPF,SNRPD2,SNRPD3,SART1,SYF2,CRNKL1,U2SURP,PRPF3,AQR,PRPF4,LSM3,SF3B4,PPIH,SLU7,BUD31,PHF5A,SRSF10,SRSF6,SNRPA,RBM8A,SRSF7,SNRPA1,HNRNPM,SNRPB,TRA2B,SNRPB2,PUF60,SRSF5,SNRNP70,PCBP1,PPIL1,SRSF4,SNRPD1,THOC2,SNRPC,PPIE,SRSF2,SRSF1
SIDM00445,1.2486312831967963,0.8169239374146714,1.0531060934971779,1.9407259315952183,1.6476414702801228,1.8453393882265414,1.4886748092905755,0.6513797395759874,2.0288115206973156,2.7531064100278706,0.9332898001323415,0.7958203695811856,1.7922536437152667,1.8256976840649302,0.6838540372399978,0.4175659484883048,2.394925692133911,0.6217240657312362,-0.08040381608776608,1.452777287181567,0.027398327448303308,1.1298318314283293,1.2845476084197773,0.7031929633953402,0.6996779619535505,-0.6655798882671766,2.0585627271463367,-0.0950692447152174,2.18500575884391,0.9376045493404341,1.4471179675787307,2.1894908741913097,2.4576098563108655,1.9720610170138426,1.4814186664916118,1.6078161543029954,1.2136701836528365,-0.18132508533416247,2.008661456353812,0.7560094841770592,-0.3579054443762766,1.6477116572063482,0.6212447428838804,1.1985575263838568,1.908455791809314,2.077509262368226,0.6470635928783105,-0.44839560630170894,1.0835938435707784,2.5549512414911173,1.0495395316199472,1.1343430271401886,2.0195581337533586,2.734174579484607,-0.6283756516955784,2.804113272530266,0.7935705510561841,2.1939229765026687,0.7165828833987413,1.567437697332776,-0.5956465391146782,2.0682226546782303,0.29121613990658257,1.399143379094614,2.7814831888516545,1.6129751270771377,0.2301545218484187,0.5334219709383231,2.3425611552582417,1.7078093227459152,0.4988218179136873,2.979903198854515,0.45716132529924897,-0.7717714642510564,0.6033043638386292,-0.42891812700669746,2.810046937940989,2.207158008353773,3.435597661683634,2.442902166771297,-0.23744103230220476,1.1905710691687048,1.0735871308495155,1.255405983000487,0.11626291544630046,0.6639141859268758,1.3942253401097646,1.717747857096959,-0.0199662891600727,1.1830355754381914,1.5342008150808926,3.260453362171028,1.8022371733970732,1.0358881380548381,2.047067900224821,1.013372935120945,-0.47810794907921705,2.298439137088208,-0.20714212101233329,2.6972065897165254,2.676451728485232,2.0099718440126932,2.270083211037158,2.266415157248827,1.737236337542504,1.209815271529529,2.5845627997941936,1.9753816950915697,1.5173962529349403,1.3870532932414192,1.1076978654747964,2.2857179283684306,1.7167658562945436,2.282681632649958,1.814104563227907
SIDM00094,1.3163712530485598,1.4348021808441274,1.0369691480957508,2.1892899914069397,1.927120283505012,2.297789301412547,1.8178509580082987,0.7463742709677095,2.52989283580354,2.353501472239346,1.328445004329502,1.0415521962869874,1.6582359701548166,1.9111258724154243,0.5713349524456487,0.9746828083664086,2.7494688094669097,0.648750087994999,0.13735133533355431,1.4132529878260875,-0.001498635365188241,1.3513398076568637,1.2187141624113527,1.4150927553048605,0.6650883076398185,-0.44573225612210843,1.999347528413245,0.0732625027864827,1.8809106622274008,1.4706625030048355,1.6302625621914142,2.129139480827025,2.702810768515811,2.4435047121310394,1.6654291838635924,1.587685281445988,1.0804242983246355,-0.176443830546627,2.3180919709390917,0.6145231016705999,-0.058426731893501054,1.8234944131167135,0.8465159801227822,1.2406728805413638,2.1818161253382193,2.8212949242143557,0.8727188727934577,-0.5316225984515608,1.6993638164966651,2.294171713621662,1.9016807236654754,1.104171071866373,2.3018041158349227,2.471395903195341,-0.6660551488147712,2.793177040831252,1.011111290622871,2.486371163313567,1.3844380370460565,1.5602332985517837,-0.18548893867254912,1.8302071545953609,0.8197003806176802,-0.5330926923273005,2.793173315747606,1.9295077406633485,0.614510700817099,0.9493559511755489,2.5298346294331844,1.19506431896361,0.30074629492938376,3.0267147822830545,0.40428735681171807,-0.6143837042887663,1.2537792995921944,-0.3435752420411875,2.9460799545742122,2.4542914268997604,3.3038534041280765,2.5345003342070918,0.1841680018823985,1.6141928968895005,0.5602520846039656,1.187499726587552,0.4414960484384305,0.6145547635818787,1.2846883177539172,2.116902068645502,0.10406873211110423,0.684310241675398,1.2508486714375324,2.2172238989530957,1.7362623102672567,1.644087986878689,1.9275131511254382,0.8184142076441698,-0.03901356407429633,2.4955781541253486,0.3274398187041105,2.768778600897663,2.3923647077879626,2.2806531899735014,1.846574837030787,2.1260561608398207,1.4673957079287256,1.178668244534004,2.770382200893168,2.1094412590656075,2.0755907082818963,1.4977418019872777,0.8343046437407374,2.6567851788944994,1.7178563337640032,2.3620664400470566,2.022314698304572
SIDM00576,1.2288312448135732,0.854830031993044,1.4227342466345136,2.54673969720779,1.776581482363838,2.3066317682932493,1.532724464392916,0.980926155174778,2.419862747915825,1.8049304080395911,1.6240010221971573,0.9969631773113673,2.169386086330727,1.539314356523253,1.1605775214948126,0.5089482844111266,2.5949522483881657,1.1579384351159645,0.3336362192976564,1.8884997648086423,0.1123926419731558,1.5213307728793315,1.8948656146063643,1.2692732270121563,0.9223132390329666,-0.475862801249693,1.9252493267808521,0.10895234831504977,2.5218931612075566,1.5114900520849754,2.2447291306156925,2.077328753519992,2.7803714668790187,2.248898705383327,1.6743355756833738,1.9779241626156063,1.6887591463004175,-0.11841554198809258,2.4379438644260327,1.5980335369346261,0.32688654628171193,1.8589785006459136,0.6848913020212305,1.4733595585327957,2.2893815991978697,2.6662693978137844,0.939530715165062,-0.25313467275097185,1.5157921728978285,2.524702015033342,1.6085326083418776,0.6791646328927777,2.3203590599662536,2.7600356728534,-0.5373017477078958,3.041101942765466,1.0150959673436026,2.6035968279499566,1.8357693371978947,1.7024504901785522,-0.5840177375198151,0.9597092308344914,0.9346069978059128,-0.6106169750951841,2.406300694654922,1.6965371126090019,0.4279483430865917,0.9208952552135674,3.1295696397032096,1.7615601093013944,1.0404124108888435,3.497630524647492,0.3169319922947968,-0.817493711139465,0.9758129844823169,-0.25802827078195495,2.525935001887161,2.191077998963179,3.3337539288922255,2.58366134044732,0.09103738867150618,1.9097533599011902,1.1947343390864862,1.19321071440925,0.47405694539777854,0.8257684289508578,0.9195006663566436,1.5128234392571092,0.013700565906807051,0.7000514297790503,1.9228216119091037,2.3476569309355075,1.7639095848387356,1.7426418467089362,2.314318904925667,1.2286743615706435,-0.0015461958028069904,2.595197196428863,0.7426342131434808,2.922459159379331,2.4474717022421086,2.368900563534272,1.8206589896836978,2.2898939262429048,2.31941393554348,1.2946237941737178,2.861424655801562,1.5322087581571935,2.100053592668829,1.4959022819820709,1.3174888312757558,2.3592873643840715,0.6720451182939539,2.7888802232372325,2.206672308800991
SIDM00257,1.4435103719535785,1.1505498165225745,1.3695862619333052,2.5167897790465306,1.9466933723898823,1.5406338703128017,2.0172866320672918,0.8653217212936984,2.4299886886995847,2.3558606133736846,1.0157901973682595,1.525935909149715,1.7121434353565406,1.9032752538496325,0.9247074005816268,0.855442570651534,2.7454170767671098,0.8008118390311059,0.05619785218971902,1.7184486272148547,0.1046100517052616,1.1774076646845908,1.527207759521044,1.3577483342492274,0.6576979819380491,-0.5486876673072311,2.1784386565085256,-0.0962073570923115,2.720376706194231,1.0981086543621612,2.0927378334026714,2.423714776653899,2.691382597690873,2.302110179404527,1.5586283999397565,1.5218452415011339,1.40198355984158,0.02540290462526261,2.406483480864605,0.832800292403545,0.02573417639411979,1.7055929425299436,1.3020170834064204,1.9177491240719968,2.6620777898912387,2.5139704933792695,0.5960895516474701,-0.2962276490653513,1.995316291631424,2.6801417671544727,1.7109870250085557,0.9290229562197544,2.163747322979285,3.071030289364985,-0.31420274508535295,2.6917936878877797,1.4177044883343224,2.312101558708341,1.606101793381782,2.0090325453490405,-0.7881184464521401,2.666793418347073,0.5044600021042399,-0.7069867246493564,-0.786393408814338,1.5301066996294743,0.3144079314527808,0.6957682194040542,2.8904695180202626,1.9820910146501536,1.1174424957792615,2.9404470911324854,0.41693743668455147,-0.7827282729722441,1.0728739367910791,-0.36893743558808634,2.991024148785388,2.3882763036838073,3.248106641294825,2.867167693387262,-0.09898414767501724,1.6338794230775247,1.5675477614698432,1.6007434375111482,0.6082010252656893,1.0677788144350144,1.4019895848760215,1.5554016814839517,0.21688678721596616,1.0921280961216686,1.5756285908749237,2.7239959604594324,2.002962602411279,1.5246179028949693,2.0470409516299743,1.3703234642403295,0.06819077215689069,2.623757770204321,1.0209222247515306,2.648668257947325,2.6746959871658444,2.2474002143866953,2.589016178826387,2.0634742252849434,1.6876168750386127,1.3149854532486633,2.882041831214652,2.2095468958267093,2.163571348580592,1.9234521568226948,1.2339388948636887,2.7565989691167574,1.8678356220844357,2.27048296911827,2.205266475080139
SIDM00835,1.002483351576865,0.7024755313125561,1.154336040571478,1.8787318810226519,1.8197435910224249,2.0291287154473627,1.3442715173246313,0.10412136484288544,1.7643918758686112,1.8180636580974916,1.1440356862780674,0.5977353372757194,1.8047705496224526,1.1826861324049889,0.3233710956819943,0.22452967447307046,2.3397069299320803,0.6226522888358853,-0.31005070385218303,1.5769040053072045,-0.19636672800948338,1.0775542164070366,1.034540955845574,0.47666971494559496,0.38793936759487924,-0.5874897398339163,1.3572875868005387,-0.12222571613976817,1.8756935606827483,1.443303142218713,1.6327811966698438,1.9014784057394718,2.6485696511362176,1.4142039325668756,1.003601511214372,1.6239891772554522,1.2421193084012867,-0.14389476415750907,1.6803211375656892,0.9804526649921473,0.2456180475588271,1.9965538182808609,0.19409415542828712,1.4990319455409342,2.0164213164787435,1.9675496543442392,0.8480149764092759,-0.2990641377760144,1.060425846763476,2.456522934972223,1.105162006741994,0.44175680067779577,2.2120841612337987,2.607763894672409,-0.48980107538223455,2.2811910039019905,0.7051167318142973,2.2367959649713587,1.172392058816346,1.6766831650691145,-0.4962525293374284,2.617506058641063,0.9437251561538078,1.5448006000774712,2.6743353267255507,1.7107134954513317,0.6684937061801658,0.26503252694700824,2.573848149702174,1.0097196643736313,0.4215405832679613,3.355949602198728,0.3625851001177215,-0.6612333904684903,0.4653135084215824,-0.16599037826497157,2.459864295104254,1.9348310285890191,3.015753281254814,2.2443524041295633,0.010991226446260584,1.7675458417912868,0.4527067072775048,1.370854031140258,0.3675423295327505,0.37200702911497313,0.6345055330559775,1.1447196384229994,-0.0814967713232404,0.4779520412102008,1.8087130011801225,2.5077988633934223,1.560566203415542,1.2123750792860155,2.1654704388053485,0.9215049128861605,-0.5378957038425869,2.371183150758007,1.174795751285746,2.3716169401635248,2.092805072379462,1.9730703403953034,1.5686508746055823,2.0985667999633786,2.6319131391843253,0.7853630362200621,2.7399775442631498,1.0777757498283231,1.9896493359251026,0.6433887661735098,1.1137740821547013,1.9712019285050477,1.3863672097689832,2.326672694227008,1.9440018447659977
SIDM00781,0.9041152106666648,0.9387606671440057,1.2313987466367955,2.217995492304894,1.6725556624390066,1.839469650100605,1.4824553640922848,0.561017911790393,2.2506240313809154,1.9008719903646396,1.1029581189469833,0.7448619147901534,1.804305465229615,1.5896774566873701,1.2146953755258787,0.33322372517719545,2.536834122613144,0.8559775199810301,0.23953619498724227,1.4189770068966585,-0.0175479007597045,1.1898416266360017,1.2650418771977572,1.3427812336192266,1.0382422754455536,-0.6667795200791335,1.7163476715032346,-0.05403371852493839,2.2440170411052778,1.2797386689295898,1.37979187099898,2.237947544928126,2.4992245805194355,1.84121551716151,1.2336942643897262,1.8133938573993444,1.3773580331055495,-0.04825019076401118,2.247407524562937,1.1915397810868045,0.06044015212293834,1.9306426371934755,0.5527323569184126,1.1674057269284752,2.19109406606258,2.5138317631080778,0.7611558597956589,-0.20954520660073123,0.9933366060014881,2.5515917538400466,1.577960141719486,0.6391788196859381,2.3487143635437113,2.7606541669531963,-0.686377238615101,2.532434304232575,0.5022418696463145,2.0980418305369057,1.7559894302708368,1.56585712171656,-0.6264286483850944,2.702523931315991,0.9175746091313742,0.31409023997910696,1.0213628196296867,1.4406512150694084,0.1629141884253359,0.5693455160801719,2.6290786364799863,1.3066059037531397,0.6393955764924877,3.2029504665857056,0.217774603110668,-0.79710816459608,0.6414024690389876,-0.5239744114943374,2.6481280066734048,2.3042534101115293,3.1497051826251914,2.322507180796757,-0.07933349565293718,1.5789325642288163,1.2837161011301248,1.078942312999236,0.5326698366782561,0.7118440223349909,0.8662350840289248,1.6674499415635138,-0.02332989470043006,0.5680350393943472,1.5163224934296022,2.5876754463847083,1.6487420410960958,1.5171487798873817,2.1799479303736247,0.9081726464682128,0.013356281038406548,2.43304726447305,0.16715003505071,2.885489568927828,2.2618527791527914,2.008590374579923,1.9040933313418633,2.1228370341860434,2.1203834326940174,1.1864974304608316,2.666897845487922,1.9562534341234568,2.2414118168416106,1.3903289399984888,1.0661853489379616,2.3407556664570675,1.8459719947579207,2.3382565460359004,2.16703963890875
SIDM00700,1.6948990708169376,0.9129697002318943,1.2573394312975574,2.109030600218536,1.9476833437678245,2.275010656713904,1.8455840416127047,0.4354483606235471,2.1670369927440234,1.9902638197145572,1.4617205156217394,0.8839095666323755,1.6327337083388045,1.7307136505798708,0.8392301553039754,0.0538094673110573,2.5449132905359075,1.0692691410671975,0.05309982320428115,1.4464879760672347,0.13408717575588122,1.0994809813297475,1.6483650830037686,1.1878889694674721,0.8819222659237104,-0.6273532086617281,1.6821161666959306,0.3413514522028714,2.5041906758423735,1.5739451393701487,1.5227355626533494,1.9504208832511254,2.982327096842053,-0.17738052694230697,1.1367455305315703,1.492323319506627,1.048645873042687,0.06978375261007043,2.016577011039464,0.9761697525516394,0.10243922172872691,1.7858811470378309,1.4173577819624088,1.4105485666530406,1.9217163736746272,2.3387842094560614,0.9775208023531029,-0.4345393963770221,1.349380238764449,2.623112502720157,1.7092540032539674,0.9504627300499308,2.2760823314972667,2.5539602279047786,-0.6932845070831091,2.560525309450815,0.9743272301963224,2.446099411964905,1.3641422588995478,1.5759650745692015,-0.6602716290656596,2.0307275767478035,0.7732913749589698,-0.5867157253602617,2.7448905741898355,1.613395443539776,0.4460835738518043,0.8954535422326357,2.6569885852750716,1.1353412863271504,0.5832271026935868,3.3893420113186514,0.7067413659012131,0.07629603691907437,0.4101213595319918,-0.24496215284917355,2.807953377977946,2.356690694385716,3.320447851874427,2.343078543863135,-0.046136803365139305,1.7269592944487633,0.8176490246249966,1.5096327657251487,0.7586988102763493,0.3089950850875385,1.0235367360438137,1.504033680411482,0.3333088084275633,0.6052852820958706,1.8201541827588053,2.5378780427383276,1.489758498340135,1.1967705230985042,1.7793854572650871,1.4077145661738253,0.32655788033524064,2.135579597016701,0.8901523042259905,2.611697470410961,2.7713110360628015,1.9483444425071335,2.3062328047220793,2.2175052257741625,2.0235302489456855,1.13594809718402,2.6840204506724126,1.671814366894655,1.5792357196770979,1.408900928155847,0.7282731471933119,2.527507599500047,1.643852954063917,2.4260470868586883,2.057130389188925
SIDM01126,1.2169913175662461,1.3464042846177555,1.215276230536124,2.7800505163334353,2.1772937204578766,2.3437019164553994,1.7500593232204422,0.71479708867297,2.1212815705095966,2.162201849005892,1.379817062825688,1.330507350794195,1.8548099985329205,1.9637837730973944,0.8285241442506801,0.5956036459037582,2.8820107753571427,1.105677377572066,0.30712044803836835,1.5878571032969708,-0.015419018591711806,1.3507441060377756,1.4600014383876838,0.9922805315541876,0.33867992710039335,-0.6622201794592731,2.0444874551212076,-0.1398430221811211,2.9274235098371855,1.331566028573114,1.6450055207928327,2.852288869745706,3.0680669604269757,2.193286914629833,1.9793319398382605,1.6675789455858,1.1696047944801837,0.2737832459420792,2.6258147480824614,1.040359093126649,0.3251291010832743,1.5672540941265256,0.7289943900763789,1.9639376550212075,2.9248630171986894,2.964626340420014,1.0989336047223113,-0.31301378755675585,1.616371332687814,2.838327683311264,1.7843300894571332,0.7723728508459402,2.374147322994068,2.767010490849569,-0.6520730919605287,2.7954312292203545,1.2392854078829372,2.331221193794016,1.3901801985898896,1.8375586167116758,-0.5842782294249402,1.7190981548502122,0.7097896406802973,-0.7559594410800771,2.495295325521329,2.003973922819155,0.9129147638992946,0.6887119498404934,3.1185035925142297,1.736905054325181,0.9785563541221365,3.2968789035799424,0.5029754832208018,-0.5199912837125013,1.221418418560316,-0.32453140914697987,3.0406066932331584,2.6129451802257804,3.426180720796212,2.308055916509348,0.2677259014876975,1.6680706252758206,1.4227669344915972,1.0027606922044698,0.8428948212518405,0.18981638514095392,1.1296038496243963,1.8098159233899436,-0.154353339345349,0.9465870103768242,1.6346295399638275,2.9163666278363656,1.938849528779607,2.1178856490553377,2.394895463801329,1.5612523449916913,-0.0633993749869443,2.5743304121163884,-0.23562525426250264,3.2878140875302884,2.883710604089145,2.4958409812127735,2.2804002128014673,2.5017084440787776,2.2476138463449313,1.3364558229818009,2.7000879026925446,1.7057109103252974,2.447006173156342,1.6688091284952746,0.6370628750109375,2.80957558731331,1.9096899057673162,2.526381284675346,2.486041683884415
SIDM00259,1.47453250254559,0.858086347210998,1.1307979897689993,2.4929934608980533,1.9144351817646008,2.2714198348391714,1.5083239243551347,0.5843013743265312,1.7518714522998826,1.7197208889094242,1.6139545650561005,1.2427412276754175,1.7434976120411831,1.7608360303378516,0.6779578057135001,0.5815159228878268,2.473849224004389,1.161231006321584,0.020356706765358213,1.8434838192080696,0.09919748860491627,1.3384608230091342,1.5026070463790289,0.9455487668815089,1.0207406381308073,-0.6353568934470267,2.0043762485941015,0.04310461677343575,2.748886171109931,1.6501725898833273,1.9414412908847547,2.0532016418777754,2.7264653342295215,1.9884452169251665,1.3269553338940592,1.7346992042072091,1.460776835299042,-0.11907002486438427,2.413202909909064,1.7531894221061048,0.13670876768831047,1.7937988109909648,0.8792976181306844,1.5077342871956023,2.476031524781026,2.507073820555357,1.0313107826069954,-0.613033368491555,1.701163259901709,2.6880567661674286,1.564510345212726,0.948099558988602,2.3516530761189376,2.7748921987537885,-0.5673880375602236,3.0921531757065357,0.4905171220292611,2.5996248381567826,1.7344840085021969,1.800861911383658,-0.5577627361298167,1.6181263446147522,0.8545722881083125,-0.33684644859582574,1.9049881799080486,1.5758492493112863,0.696919631344297,0.9025187842855692,2.943224045203635,1.6489878334385748,0.6358574080102892,3.387369008714641,0.4145404594318949,-0.7799227328783899,0.9986481668863366,0.03514511246793466,2.816575954785018,2.28439599072924,3.043324479584848,2.534930210884825,-0.19990911817249074,1.6503097497518564,0.9584219300091615,1.4199256750455918,1.462624947046627,0.9181290848723356,0.9939993225027746,1.4266278650721405,0.382493365600082,0.509542610110637,1.6380061343848409,2.543443366431702,1.752758104823484,1.303476600402919,2.2536531055627,1.2157260909012484,0.6921949779696841,2.463224762174509,0.6535857403011686,2.8582433358248935,2.3725339333199402,2.2907958941083373,2.0957390745340803,2.175645677621861,1.974179434849655,1.0601536640432054,2.7877575913567987,2.1263474755041605,2.0975562406004555,1.1972120150720664,1.1621959535448159,2.6685973702920527,1.8389222807357275,2.504746949048118,2.1378953836354198
SIDM00834,1.2591202736748561,1.0124031666565734,0.9947379124384202,2.1801995253351367,1.985930668679318,2.306170752797818,1.1970032494731024,0.4069513286329158,2.0963786802163717,1.823727221103174,1.1751839512583766,0.8669644594225961,1.749408218869006,1.5023734351295792,0.7008939323872355,0.389915688024509,2.621406351177137,0.9758507399850175,-0.05587408435839129,1.7458298490826436,-0.023100248411592816,1.4068021719298216,1.5314119216037865,1.2189157214274076,0.2923037815910132,-0.33696413870791475,1.7686497079328767,-0.12443341816039108,2.6176714519559616,1.2941807599918562,1.5024876436878254,2.1674982709816413,2.4901698056634047,2.0631145316441164,1.4571026885278657,1.782856945727762,1.4203810252234343,-0.04817680950709498,2.03493095177583,1.4451116322012392,0.09095953285201049,1.5922898711449123,0.3595466888745687,1.6757099995096345,1.8353039797150628,2.135009897648865,0.9198805148688154,-0.3912406633072945,1.2589208551691806,2.5730895463128105,1.3127628357865795,0.5803669893332737,2.2502350409458254,2.6230934261287753,-0.640152878850014,2.449867594026707,0.8593814267062951,2.233599026768774,1.2733776543124726,1.5223266511425666,-0.6695473065732178,2.264253336707423,0.9546783515539764,-0.4872936612078902,-0.6913357733651548,1.8269931190219328,0.22045224537048075,0.4909005204746114,2.7177774502631524,1.4371516995968632,0.7081469402335432,2.9787273629071787,0.11643886320864119,-0.8610902516707482,0.6967295324395376,-0.3512239976438257,2.700136727093266,2.4159786022565695,3.2937196115443554,2.1226428083788886,-0.047950283945943785,1.804544169156935,1.0837869084320935,1.183355819586513,0.1933502279553305,0.5273983361742023,0.6402764638012122,1.808136856298611,-0.004300059294995246,0.6887416228156914,1.877772284422126,2.538951403932782,1.2724630267219472,1.5964314659289358,2.475502467216888,1.2340694395446639,-0.38834257619910645,2.400318262600785,0.8321104826915291,2.7451233693755293,2.7220847321782067,2.045707297433826,2.103480711118559,2.4203381787914324,2.485918660317545,0.8716819176693307,2.558449130691732,1.4488135043582082,1.9425307949544017,1.464719274766094,0.8488466862640734,2.3853616868843193,1.4669939291366172,2.3234538648042014,2.1408281273819227
SIDM00814,1.2401764731841416,1.3568575237299463,1.2395427727444603,2.4303734515200404,2.1711664413655023,2.411019847435089,1.8182153581404639,0.5820927280796198,2.2250334202301403,2.0540588456187843,1.2546823722137217,0.8591037852165926,1.6462338487206791,1.7853764570340234,0.9796572691293635,0.4340338342736115,2.724001887340949,0.6771476346622559,0.06949708519615934,1.1923005442686572,-0.005045273374526648,1.3462583916084654,1.2323317689130941,1.5041199455298133,0.9805280595395167,-0.7299139600224738,2.1033916377565367,-0.444495221232082,2.3201833521760675,1.4315190070727273,2.00308604625742,2.28212327931756,2.506720385776912,1.8516798859337675,1.3208277715365622,1.801951181323516,1.2019827031937855,0.3012355471765389,2.399647234195138,1.1832280228633154,-0.12806656021608853,1.9468128679585848,0.6555291405385816,2.210582294879146,1.877828283496636,2.1743916002342147,0.9981116383935176,-0.6875507766015677,1.2398618388968883,2.573598551238775,1.9701623272894873,0.8942644892682965,2.7938578107442495,2.5379178156784326,-0.5661020203544296,2.8058512185275863,1.0737402013860537,2.339963682879172,1.4076471619177235,1.6493558571194378,-0.40555092050748875,1.0366855195082056,0.8337001714262594,0.17639525254549837,2.1400716608993293,1.3924790243536613,0.28333175621983636,0.7906577977070381,2.820988020009318,1.488235501328138,0.6704544861881355,3.047750462377563,0.231749214619468,-0.8513862303996692,0.6593243794674376,-0.25324945779615166,2.827872463113098,2.2039391680103955,3.3927711037789083,2.1131199730005545,0.0636478910697066,1.7050235778714666,1.2466846449633877,0.7121433647220633,0.2815722099693347,0.6165683986607915,0.6300608776199565,1.4977135834085609,0.08822299206037283,0.6870958463273079,1.5186951937538578,3.085271152589195,1.6448809670913542,1.257894964325824,1.9964330326883863,1.0409046843715601,-0.10484768720068881,2.6849598184216985,-0.06807498808322889,2.876275021733261,2.5914962588120036,2.49219843332849,2.0535101948812544,1.945011455036518,2.2721136115773053,0.9274840660643701,2.948666097573345,2.089143355879197,2.059040715703608,1.66002025447572,1.1318699129629595,2.5086125686262175,1.6670858932317147,2.066142609462191,1.8586923405719695
SIDM00258,1.100625523472486,1.109768785996543,1.0882410651870227,2.963812647424257,1.8423670238330572,2.042114008175001,1.4981701660511675,0.5907250241633899,2.2928420217414227,1.8138745830484568,1.463003333159296,0.9682135963669948,1.98479739988377,1.9056151884886852,0.9644043219369869,0.6492884518095348,2.5712862423949177,0.9132774130979427,0.18027398674142764,1.6954674064228126,-0.030014417136427014,1.1934304732341319,2.001160862431066,1.3860979993706894,0.7544198284860613,-0.7175424807758353,1.9798157259942966,0.049515866563811094,2.765427499495305,1.4821476519681402,2.3155527804223817,2.2167678447545045,2.8337456538254755,2.018457475696883,1.6036066135195937,1.7391877207931052,1.4759932475162438,0.3021511613012054,2.322863557796498,1.2501927297670967,0.13966865064433373,1.590965018269654,0.782323362815861,1.6147474521988041,1.8826182764781574,2.4304844320127685,0.6815189990236106,-0.18710821883855405,1.3414085804102596,2.6923886954924816,1.6121639205165628,0.8338089912932165,2.244087256823295,2.8830483235647253,-0.5798004894110742,3.103761156813865,0.5190458598061665,2.4298568248296557,1.47914462855886,1.553735506271852,-0.6816405477529509,1.8103974653566632,0.7894811208650677,-0.461350739636679,-0.5628600439299106,1.8243709739104252,0.601351380663525,0.6930628745640178,2.8964403841889466,1.8983570454124208,0.5288429526321262,3.4789452176387714,0.059233272315095786,-0.8632811467954671,0.14323942351138413,-0.05494180615217039,2.64950665732908,2.394363445739835,3.2206748912168255,2.665840055197452,-0.033945393852674144,1.841959851984134,1.0682988227778045,1.5097586161853154,0.9728338182972679,0.9186975649265723,0.8597984134517644,0.9691345392897631,0.2733781574722164,0.9519990443024557,1.7298398129544745,2.1296343047694286,1.8801313637695058,1.311564624415825,2.2295347600071103,1.1968576342582824,0.0772717187310354,2.510095633195819,0.3148790413215516,3.0786803541894994,2.563546476377188,2.202646711958364,2.180551454279262,2.1723602794427608,1.9295915853721581,1.142060311967982,2.616509119211922,1.8856504591670489,1.8714730347589161,1.4738685412159716,1.1703730457655084,2.598385422366112,1.3890613371214675,2.5761731225843394,2.3045376761958525
